,회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),유동자산회전율(개별),유동자산회전율(연결)
14234,한국주강(주),25890,Dec-17,,,29920640.0,33987247.0,0.8803490320943029,
14235,한국주강(주),25890,Dec-18,,,39136733.0,13551638.0,2.887970664505649,
14236,한국주강(주),25890,Dec-19,,,36271402.0,12835426.0,2.825882210687826,
14237,한국주철관공업(주),970,Mar-11,268256436.0,185745529.0,125280462.0,124752890.0,1.0042289360991958,1.444214767613599
14238,한국주철관공업(주),970,Mar-12,317632431.0,178777614.0,149960000.0,125776925.0,1.1922695677287387,1.7766901788945455
14239,한국주철관공업(주),970,Mar-13,327030444.0,180025335.0,149021969.0,127446014.0,1.1692948592334946,1.816580116348624
14240,한국주철관공업(주),970,Mar-14,326485090.0,168989133.0,138997688.0,116049662.0,1.1977431524100433,1.9319886681707517
14241,한국주철관공업(주),970,Mar-15,315476202.0,151829332.0,112465952.0,105253175.0,1.0685278805128682,2.0778343541681394
14242,한국주철관공업(주),970,Mar-16,333283123.0,158481360.0,120331768.0,101227881.0,1.1887215934116018,2.1029799529736493
14243,한국주철관공업(주),970,Mar-17,387317849.0,167846822.0,125944556.0,97475868.0,1.2920588303968732,2.307567366393151
14244,한국주철관공업(주),970,Mar-18,420668007.0,172982977.0,129365970.0,93799886.0,1.3791697998438932,2.4318462677399753
14245,한국주철관공업(주),970,Mar-19,417368939.0,175203690.0,126369362.0,97509595.0,1.2959684839220182,2.382192629618703
14246,한국지역난방공사,71320,Dec-11,2133973904.0,549321716.0,1980925659.0,512880626.0,3.8623522874112233,3.8847433877891695
14247,한국지역난방공사,71320,Dec-12,2809566616.0,669568169.0,2599999573.0,627367279.0,4.14430216562187,4.196087487546022
14248,한국지역난방공사,71320,Dec-13,2878599260.0,615175420.0,2657793605.0,571359154.0,4.651703900065632,4.679314495367842
14249,한국지역난방공사,71320,Dec-14,,,2369114794.0,630309397.0,3.758653774282854,
14250,한국지역난방공사,71320,Dec-15,,,2001945770.0,469110734.0,4.267533494554401,
14251,한국지역난방공사,71320,Dec-16,,,1719867258.0,446926243.0,3.8482127307077825,
14252,한국지역난방공사,71320,Dec-17,,,1834422362.0,617914660.0,2.9687309279893115,
14253,한국지역난방공사,71320,Dec-18,2487330695.0,641989643.0,2487330695.0,641291173.0,3.8786292400753193,3.874409380464102
14254,한국지역난방공사,71320,Dec-19,2367906315.0,590505904.0,2367906315.0,588090213.0,4.026433806678568,4.009962134095784
14255,한국철강(주),104700,Dec-11,,,1020601374.0,503714731.0,2.026149546934731,
14256,한국철강(주),104700,Dec-12,,,987039948.0,460604367.0,2.142923555911488,
14257,한국철강(주),104700,Dec-13,,,821095617.0,428296694.0,1.9171187368539435,
14258,한국철강(주),104700,Dec-14,,,747148004.0,425794530.0,1.7547148949987685,
14259,한국철강(주),104700,Dec-15,,,684536729.0,435601056.0,1.5714762844835712,
14260,한국철강(주),104700,Dec-16,,,663369314.0,492203862.0,1.3477531673654362,
14261,한국철강(주),104700,Dec-17,,,738870356.0,582559040.0,1.2683184111261925,
14262,한국철강(주),104700,Dec-18,,,777466326.0,612363255.0,1.2696162280344532,
14263,한국철강(주),104700,Dec-19,,,719102311.0,572351359.0,1.2564001110373881,
14264,한국컴퓨터(주),54040,Dec-11,333658671.0,82600955.0,333612349.0,82773681.0,4.030415767060063,4.039404520201976
14265,한국컴퓨터(주),54040,Dec-12,423231669.0,70808884.0,423217553.0,70702871.0,5.985860927769115,5.977098424542322
14266,한국컴퓨터(주),54040,Dec-13,409866724.0,72629118.0,409843305.0,72649437.0,5.641383084634228,5.643283785987873
14267,한국컴퓨터(주),54040,Dec-14,363256675.0,70236622.0,363260616.0,69462987.0,5.229556511873007,5.1718984292838
14268,한국컴퓨터(주),54040,Dec-15,295914165.0,73730596.0,295918807.0,73514816.0,4.025294805879675,4.013451417102338
14269,한국컴퓨터(주),54040,Dec-16,235604156.0,78491405.0,235604156.0,74698081.0,3.154085792377986,3.001655480622369
14270,한국컴퓨터(주),54040,Dec-17,221319648.0,80389902.0,162132936.0,72812815.0,2.226708801191109,2.7530777186418263
14271,한국컴퓨터(주),54040,Dec-18,114184162.0,71936443.0,35947819.0,71750080.0,0.5010143403324429,1.587292299120211
14272,한국컴퓨터(주),54040,Dec-19,110390879.0,66496426.0,33177976.0,67387132.0,0.49234883597657786,1.6601024391897392
14273,한국콜마(주),161890,Mar-13,177779159.0,148255899.0,174038123.0,146851320.0,1.1851314853690114,1.1991371689028036
14274,한국콜마(주),161890,Dec-14,461252660.0,208861760.0,439080476.0,198389931.0,2.213219561027016,2.208411247707575
14275,한국콜마(주),161890,Dec-15,535846082.0,185567942.0,506556491.0,174013339.0,2.9110210395997287,2.8876004994440256
14276,한국콜마(주),161890,Dec-16,667469194.0,264054334.0,619588216.0,195958464.0,3.161834418134651,2.5277721591950844
14277,한국콜마(주),161890,Dec-17,821615970.0,365921201.0,681624683.0,300291537.0,2.269876433447407,2.245335792937562
14278,한국콜마(주),161890,Dec-18,1357865265.0,555180682.0,891722289.0,255765787.0,3.486479952848424,2.4458078406265584
14279,한국콜마(주),161890,Dec-19,1540720629.0,646020460.0,854579664.0,307019951.0,2.7834662249685524,2.3849409181251007
14280,한국콜마홀딩스(주),24720,Mar-11,271660480.0,119062775.0,259596086.0,104718817.0,2.478982225324413,2.281657554176778
14281,한국콜마홀딩스(주),24720,Mar-12,324517641.0,130409453.0,302557950.0,111988604.0,2.7016851643226127,2.488451822583751
14282,한국콜마홀딩스(주),24720,Mar-13,106625624.0,50940546.0,4344322.0,8575555.0,0.5065936840239494,2.093138616928056
14283,한국콜마홀딩스(주),24720,Dec-14,222474429.0,124025515.0,13317927.0,53045292.0,0.25106708810274814,1.7937795218991834
14284,한국콜마홀딩스(주),24720,Dec-15,299567095.0,215385495.0,14783287.0,117096451.0,0.12624880492748666,1.3908415466881834
14285,한국콜마홀딩스(주),24720,Dec-16,330438589.0,209901118.0,17131304.0,88943560.0,0.19260870601536526,1.5742583562608752
14286,한국콜마홀딩스(주),24720,Dec-17,490565263.0,284841268.0,22246566.0,84409814.0,0.2635542592239334,1.7222408341476698
14287,한국콜마홀딩스(주),24720,Dec-18,561696121.0,230116598.0,27419481.0,21019451.0,1.304481311143664,2.4409196289265496
14288,한국콜마홀딩스(주),24720,Dec-19,593433802.0,307051620.0,29509196.0,8356894.0,3.531120054891207,1.9326841591000237
14289,한국타이어앤테크놀로지(주),161390,Dec-12,2317223404.0,3336866821.0,1365375638.0,1993640133.0,0.6848656462113868,0.6944308923020096
14290,한국타이어앤테크놀로지(주),161390,Dec-13,7069237653.0,3952244215.0,3912520075.0,2288108445.0,1.7099364689421441,1.7886641787392685
14291,한국타이어앤테크놀로지(주),161390,Dec-14,6680847701.0,3879785423.0,3667465152.0,2466120712.0,1.4871393497302576,1.7219631945093785
14292,한국타이어앤테크놀로지(주),161390,Dec-15,6428172502.0,3388781054.0,3358416967.0,1711032001.0,1.9628019610604583,1.8968981470232216
14293,한국타이어앤테크놀로지(주),161390,Dec-16,6621762292.0,3293061658.0,3312163223.0,1874163605.0,1.7672753937615815,2.010822444187591
14294,한국타이어앤테크놀로지(주),161390,Dec-17,6812857982.0,3534446756.0,3266619241.0,1849739350.0,1.7659889437936216,1.9275599414348625
14295,한국타이어앤테크놀로지(주),161390,Dec-18,6795088816.0,3653188149.0,3193229260.0,2029213971.0,1.5736286589956658,1.8600434849927026
14296,한국타이어앤테크놀로지(주),161390,Dec-19,6883268577.0,4113714818.0,3173056806.0,1796683986.0,1.7660628305950739,1.6732488472174885
14297,한국프랜지공업(주),10100,Dec-11,972446959.0,397116134.0,596582632.0,277119779.0,2.1527970112880324,2.448772224902854
14298,한국프랜지공업(주),10100,Dec-12,954220342.0,387958294.0,646635992.0,300275825.0,2.153473367361492,2.459595159473508
14299,한국프랜지공업(주),10100,Dec-13,969217837.0,371654089.0,735293464.0,275241216.0,2.671451153594671,2.6078492493055823
14300,한국프랜지공업(주),10100,Dec-14,973043630.0,384313101.0,710988217.0,266543447.0,2.667438366999133,2.5319033555403045
14301,한국프랜지공업(주),10100,Dec-15,1132480679.0,414512774.0,833341370.0,282338447.0,2.9515688665667272,2.7320766693670095
14302,한국프랜지공업(주),10100,Dec-16,1156423644.0,410555425.0,865513147.0,261796702.0,3.3060506125092437,2.8167296632360905
14303,한국프랜지공업(주),10100,Dec-17,985022795.0,323770305.0,764872012.0,228951768.0,3.340756084486755,3.0423506411435723
14304,한국프랜지공업(주),10100,Dec-18,793671742.0,343267107.0,540075842.0,248117491.0,2.176693951818173,2.3121112562643527
14305,한국프랜지공업(주),10100,Dec-19,954039223.0,370275952.0,610103377.0,261533846.0,2.3327893744200128,2.5765627442097565
14306,한국항공우주산업(주),47810,Dec-11,1286127802.0,1074324541.0,1285657361.0,1074007863.0,1.1970651289356529,1.1971501654452106
14307,한국항공우주산업(주),47810,Dec-12,1534606239.0,1182706763.0,1534544625.0,1182577472.0,1.2976271418436085,1.2975373837445454
14308,한국항공우주산업(주),47810,Dec-13,2016338618.0,1144663222.0,2016309231.0,1144373038.0,1.7619335339496176,1.7615125385761716
14309,한국항공우주산업(주),47810,Dec-14,2328613261.0,1250271101.0,2328613261.0,1250238422.0,1.8625353532768008,1.8624866712007606
14310,한국항공우주산업(주),47810,Dec-15,3039736651.0,1912706305.0,3039736651.0,1912674940.0,1.5892594122658397,1.5892333512227326
14311,한국항공우주산업(주),47810,Dec-16,2946330610.0,2023911666.0,2946330610.0,2023872697.0,1.4557885060494988,1.4557604758625864
14312,한국항공우주산업(주),47810,Dec-17,2072249142.0,1974524973.0,2072249142.0,1974448740.0,1.0495330164914791,1.049492495833832
14313,한국항공우주산업(주),47810,Dec-18,2786023511.0,2409543953.0,2786108140.0,2339640074.0,1.1908276708719086,1.1562451506772742
14314,한국항공우주산업(주),47810,Dec-19,3110157575.0,2654780536.0,3108623557.0,2589084019.0,1.2006653836597645,1.171530954376411
14315,한국화장품(주),123690,Dec-11,70283225.0,44164453.0,50519054.0,32786421.0,1.5408529647075537,1.5913980639588132
14316,한국화장품(주),123690,Dec-12,73399936.0,37207314.0,39466648.0,41689995.0,0.9466695306631723,1.9727286952237402
14317,한국화장품(주),123690,Dec-13,68668703.0,37616839.0,35769690.0,23509874.0,1.521475189531003,1.8254777601063183
14318,한국화장품(주),123690,Dec-14,76333757.0,63879748.0,32762645.0,47077447.0,0.6959307925087781,1.1949602086720819
14319,한국화장품(주),123690,Dec-15,98446610.0,45753284.0,27409929.0,27104226.0,1.0112787946794717,2.151684019009433
14320,한국화장품(주),123690,Dec-16,160754824.0,70351731.0,21325545.0,33462577.0,0.6372953583341773,2.2850159010302105
14321,한국화장품(주),123690,Dec-17,151256004.0,67475487.0,19966960.0,25650987.0,0.7784090335393332,2.2416437542718293
14322,한국화장품(주),123690,Dec-18,153882571.0,61934401.0,31145251.0,23136984.0,1.3461240669916184,2.484605784756036
14323,한국화장품(주),123690,Dec-19,131196339.0,47594432.0,25498289.0,24798919.0,1.0282016324985779,2.7565480558734263
14324,한라아이엠에스(주),92460,Dec-11,39206261.0,32625096.0,39194481.0,31504586.0,1.2440881146636873,1.2017209389973902
14325,한라아이엠에스(주),92460,Dec-12,38750472.0,39101636.0,38095564.0,38423332.0,0.9914695581320225,0.9910191992989756
14326,한라아이엠에스(주),92460,Dec-13,34631069.0,47740350.0,34167389.0,47186285.0,0.724095762147836,0.725404589618635
14327,한라아이엠에스(주),92460,Dec-14,42117511.0,55572488.0,41393042.0,54867499.0,0.7544182394754315,0.7578842070198477
14328,한라아이엠에스(주),92460,Dec-15,47092328.0,52460677.0,45926792.0,51257280.0,0.8960052503761416,0.8976690865045451
14329,한라아이엠에스(주),92460,Dec-16,42513062.0,49754822.0,41635145.0,48332838.0,0.8614256212308493,0.8544510921976567
14330,한라아이엠에스(주),92460,Dec-17,35378782.0,54933135.0,34577553.0,53432772.0,0.6471225748871872,0.6440335509706482
14331,한라아이엠에스(주),92460,Dec-18,32886900.0,51837700.0,31985154.0,49826331.0,0.6419327563974156,0.6344205086259614
14332,한라아이엠에스(주),92460,Dec-19,48373035.0,45350315.0,47381801.0,43050733.0,1.1006038155029787,1.066652679259229
14333,한미반도체(주),42700,Dec-11,175815566.0,102960711.0,133725834.0,98776798.0,1.3538182721816918,1.7075986004020505
14334,한미반도체(주),42700,Dec-12,173393986.0,127560444.0,142759173.0,121421853.0,1.1757288286483323,1.3593084232287558
14335,한미반도체(주),42700,Dec-13,191549551.0,124386239.0,113199223.0,113691211.0,0.9956725942518108,1.539957736000041
14336,한미반도체(주),42700,Dec-14,,,192309639.0,137028538.0,1.403427649501741,
14337,한미반도체(주),42700,Dec-15,117791354.0,113161992.0,117791354.0,108768707.0,1.0829525995928222,1.040909159676157
14338,한미반도체(주),42700,Dec-16,166268022.0,175039693.0,165570146.0,155065126.0,1.067745857956482,0.9498875320810806
14339,한미반도체(주),42700,Dec-17,197300043.0,165096575.0,196426640.0,159237284.0,1.2335467866934982,1.1950583650811655
14340,한미반도체(주),42700,Dec-18,217114860.0,113439022.0,215756077.0,112578694.0,1.9164912056983003,1.913934518934763
14341,한미반도체(주),42700,Dec-19,120377520.0,129499857.0,119171028.0,129108920.0,0.923027068927538,0.9295571654569472
14342,한미사이언스(주),8930,Dec-11,17345556.0,16967330.0,15074907.0,16627573.0,0.906621008369652,1.022291427113164
14343,한미사이언스(주),8930,Dec-12,20179239.0,73689080.0,17976545.0,17440744.0,1.0307212238193508,0.27384300360379044
14344,한미사이언스(주),8930,Dec-13,220395816.0,148458346.0,22544205.0,17317713.0,1.3018003589734972,1.4845633266047569
14345,한미사이언스(주),8930,Dec-14,532886463.0,271126731.0,22730103.0,32628501.0,0.6966333819625977,1.9654515843367728
14346,한미사이언스(주),8930,Dec-15,776628551.0,430392673.0,173495980.0,200384369.0,0.8658159359725309,1.8044650843765642
14347,한미사이언스(주),8930,Dec-16,665284666.0,329993311.0,35644471.0,92639274.0,0.384766303328327,2.0160550042179493
14348,한미사이언스(주),8930,Dec-17,652324368.0,261257661.0,29934830.0,34114020.0,0.8774934762892207,2.496862160914776
14349,한미사이언스(주),8930,Dec-18,707995356.0,244457071.0,29993665.0,18772055.0,1.5977827147853552,2.8961950378600423
14350,한미사이언스(주),8930,Dec-19,816618824.0,217079375.0,34892677.0,10527174.0,3.3145340810363733,3.7618443668358634
14351,한미약품(주),128940,Dec-11,606192087.0,363473075.0,512496775.0,278239719.0,1.8419252896097125,1.6677771441529747
14352,한미약품(주),128940,Dec-12,674005087.0,416870818.0,543793074.0,313664825.0,1.7336756647800722,1.6168200264859989
14353,한미약품(주),128940,Dec-13,730133510.0,451772129.0,562757345.0,325180231.0,1.7306013445817374,1.61615439096731
14354,한미약품(주),128940,Dec-14,761279849.0,537719065.0,582023313.0,399623593.0,1.4564288074953573,1.4157575926752755
14355,한미약품(주),128940,Dec-15,1317534519.0,1145121146.0,1113238541.0,994263702.0,1.1196612515982203,1.1505634347966185
14356,한미약품(주),128940,Dec-16,882724835.0,840741793.0,687781954.0,670598131.0,1.025624621074287,1.0499357143293577
14357,한미약품(주),128940,Dec-17,916586235.0,658090966.0,702635601.0,459543067.0,1.5289874909591443,1.3927956503812575
14358,한미약품(주),128940,Dec-18,1015962250.0,564093421.0,795016146.0,355899415.0,2.2338225703461747,1.8010531805156438
14359,한미약품(주),128940,Dec-19,1113649784.0,662204137.0,863646889.0,416538419.0,2.073390711650058,1.681731843363582
14360,한성기업(주),3680,Dec-11,268381814.0,91997835.0,268378114.0,90720941.0,2.9582818590913864,2.917262281226509
14361,한성기업(주),3680,Dec-12,273041271.0,91185479.0,272904317.0,89609124.0,3.0454969853293066,2.9943503504543743
14362,한성기업(주),3680,Dec-13,283729216.0,96239198.0,283729216.0,94527610.0,3.0015486057459824,2.9481668789467674
14363,한성기업(주),3680,Dec-14,287168218.0,93822024.0,287155156.0,91437841.0,3.140441122182664,3.0607761989871376
14364,한성기업(주),3680,Dec-15,,,291547287.0,109664951.0,2.6585274907021113,
14365,한성기업(주),3680,Dec-16,,,320682777.0,128380898.0,2.497901027300806,
14366,한성기업(주),3680,Dec-17,,,322797363.0,122991085.0,2.6245590320631775,
14367,한성기업(주),3680,Dec-18,,,286868465.0,116091350.0,2.471058050405995,
14368,한성기업(주),3680,Dec-19,270094563.0,115863556.0,270094563.0,115863556.0,2.3311433924917684,2.3311433924917684
14369,한세실업(주),105630,Dec-11,995211168.0,382341384.0,972372814.0,341084863.0,2.850823708350845,2.6029386554713105
14370,한세실업(주),105630,Dec-12,1129564400.0,397799286.0,1075533925.0,356629846.0,3.0158270180224904,2.839533502832883
14371,한세실업(주),105630,Dec-13,1238324336.0,449558383.0,1174745298.0,394394770.0,2.9786026270074526,2.7545350789287806
14372,한세실업(주),105630,Dec-14,1313177834.0,436361665.0,1242366308.0,384666407.0,3.229723951434106,3.009379465082021
14373,한세실업(주),105630,Dec-15,1586508100.0,572892283.0,1464200813.0,550516990.0,2.659683242473588,2.769295637379008
14374,한세실업(주),105630,Dec-16,1547654905.0,757001947.0,1421975960.0,571862486.0,2.486569752015522,2.044453004557464
14375,한세실업(주),105630,Dec-17,1711333452.0,818370389.0,1354626972.0,636832392.0,2.127132647486311,2.0911478164442725
14376,한세실업(주),105630,Dec-18,1712686107.0,825853582.0,1316638247.0,622033483.0,2.1166678048422676,2.073837474740165
14377,한세실업(주),105630,Dec-19,1922418715.0,739672426.0,1533976205.0,568886537.0,2.696453695475659,2.599013627418903
14378,한세엠케이(주),69640,Dec-11,245443024.0,122808805.0,239249329.0,119675784.0,1.9991457001860962,1.998578391834364
14379,한세엠케이(주),69640,Dec-12,259402309.0,113479602.0,251655849.0,110244018.0,2.282716591479821,2.2858937150660785
14380,한세엠케이(주),69640,Dec-13,259260970.0,130045101.0,252015608.0,126708856.0,1.9889344435403946,1.9936235045101776
14381,한세엠케이(주),69640,Dec-14,261005406.0,128959510.0,254218825.0,122160230.0,2.0810277207238395,2.02393298485703
14382,한세엠케이(주),69640,Dec-15,289706298.0,144097496.0,262617606.0,130026040.0,2.0197308631409525,2.010488079543034
14383,한세엠케이(주),69640,Dec-16,318481385.0,166977337.0,266913606.0,144583306.0,1.8460886902115794,1.9073329993279267
14384,한세엠케이(주),69640,Dec-17,328898003.0,151805730.0,267470772.0,119799653.0,2.2326506404822393,2.1665717295387994
14385,한세엠케이(주),69640,Dec-18,322990487.0,155083361.0,251305863.0,110834844.0,2.2673904155989066,2.0826894962638836
14386,한세엠케이(주),69640,Dec-19,307486038.0,136193312.0,232347080.0,95061447.0,2.4441778169019455,2.257717603636807
14387,한세예스24홀딩스(주),16450,Dec-11,1351122900.0,441702358.0,3412923.0,4081035.0,0.8362885885565794,3.0588989973198197
14388,한세예스24홀딩스(주),16450,Dec-12,1470986929.0,492735181.0,4812000.0,6956457.0,0.6917314374256895,2.985349911517684
14389,한세예스24홀딩스(주),16450,Dec-13,1570867786.0,536847881.0,5868200.0,4215437.0,1.3920739415628796,2.926094786988644
14390,한세예스24홀딩스(주),16450,Dec-14,1728424959.0,583161949.0,7032089.0,7772229.0,0.9047712052745743,2.9638850099254332
14391,한세예스24홀딩스(주),16450,Dec-15,2086033712.0,787491224.0,8561439.0,4264019.0,2.0078332202553506,2.648961218137969
14392,한세예스24홀딩스(주),16450,Dec-16,2239987018.0,989584043.0,9550329.0,7523493.0,1.269400928531468,2.2635642054305034
14393,한세예스24홀딩스(주),16450,Dec-17,2462296817.0,1072800025.0,11708588.0,12436214.0,0.9414913574179409,2.295205778914854
14394,한세예스24홀딩스(주),16450,Dec-18,2521499429.0,1075291990.0,15783843.0,5506096.0,2.866612387433855,2.3449439337867664
14395,한세예스24홀딩스(주),16450,Dec-19,2770973543.0,994303227.0,18299229.0,1716090.0,10.663327098229114,2.786849592513693
14396,한솔로지스틱스(주),9180,Dec-11,391259787.0,99305772.0,357072057.0,90916929.0,3.92745400584307,3.9399501068276273
14397,한솔로지스틱스(주),9180,Dec-12,434698631.0,117671503.0,390132661.0,106953704.0,3.647677886873371,3.6941708053138407
14398,한솔로지스틱스(주),9180,Dec-13,462404820.0,100725184.0,409502190.0,88662773.0,4.618648573060082,4.590756766450782
14399,한솔로지스틱스(주),9180,Dec-14,438958518.0,90054637.0,384169637.0,71996145.0,5.335975099777912,4.874357752394249
14400,한솔로지스틱스(주),9180,Dec-15,374865357.0,59021753.0,368604566.0,57484161.0,6.412280523673295,6.351308423523103
14401,한솔로지스틱스(주),9180,Dec-16,384707101.0,65930833.0,375425808.0,62500379.0,6.006776502907286,5.835010472262652
14402,한솔로지스틱스(주),9180,Dec-17,355266669.0,60539820.0,340619078.0,57061387.0,5.9693445236443345,5.868313929575608
14403,한솔로지스틱스(주),9180,Dec-18,434161853.0,92357641.0,335103423.0,54281715.0,6.173412593909386,4.700876379031812
14404,한솔로지스틱스(주),9180,Dec-19,460730203.0,99133079.0,326149969.0,63112084.0,5.167789563089059,4.6475929896215575
14405,한솔아이원스(주),114810,Dec-13,,,60274487.0,28946919.0,2.0822418786607306,
14406,한솔아이원스(주),114810,Dec-14,,,69141343.0,21087992.0,3.278706810966165,
14407,한솔아이원스(주),114810,Dec-15,,,69362194.0,30100541.0,2.3043504101803354,
14408,한솔아이원스(주),114810,Dec-16,,,84990677.0,41598136.0,2.0431366684314893,
14409,한솔아이원스(주),114810,Dec-17,,,129568011.0,68580457.0,1.8892847418616647,
14410,한솔아이원스(주),114810,Dec-18,,,170603193.0,66689294.0,2.5581796232540714,
14411,한솔아이원스(주),114810,Dec-19,122297432.0,67268570.0,122297432.0,67266254.0,1.8181097463818932,1.8180471504002538
14412,한솔인티큐브(주),70590,Dec-11,62603072.0,22165626.0,61308729.0,21484280.0,2.8536552772538806,2.8243313317656806
14413,한솔인티큐브(주),70590,Dec-12,56923360.0,20014330.0,54269989.0,19598184.0,2.7691335584970527,2.8441301807255104
14414,한솔인티큐브(주),70590,Dec-13,67411440.0,24479068.0,64710275.0,23888882.0,2.7088029904455135,2.753840138031399
14415,한솔인티큐브(주),70590,Dec-14,,,64844603.0,29989755.0,2.1622251665610475,
14416,한솔인티큐브(주),70590,Dec-15,,,70923627.0,35291725.0,2.009639001777329,
14417,한솔인티큐브(주),70590,Dec-16,,,77132900.0,35288242.0,2.1857960507072014,
14418,한솔인티큐브(주),70590,Dec-17,,,46301777.0,30616632.0,1.5123079834516089,
14419,한솔인티큐브(주),70590,Dec-18,,,63736088.0,23617739.0,2.6986532453424097,
14420,한솔인티큐브(주),70590,Dec-19,,,58966376.0,23426838.0,2.517043742736429,
14421,한솔제지(주),213500,Dec-15,1511653095.0,408231310.0,1349589229.0,334406656.0,4.0357726282816575,3.7029327686795996
14422,한솔제지(주),213500,Dec-16,1530538822.0,420822305.0,1348565318.0,337523750.0,3.9954679278124874,3.63701924497562
14423,한솔제지(주),213500,Dec-17,1757140296.0,547235517.0,1539435142.0,485168484.0,3.1729908119918195,3.210939789933262
14424,한솔제지(주),213500,Dec-18,1792348189.0,633202808.0,1738953743.0,524470425.0,3.3156373745955263,2.8306068235250152
14425,한솔제지(주),213500,Dec-19,1912587773.0,588959822.0,1640023159.0,496116266.0,3.305723418872946,3.2473994007013944
14426,한솔테크닉스(주),4710,Dec-11,968191932.0,127683983.0,890101317.0,108939771.0,8.170581862155741,7.5827203166116774
14427,한솔테크닉스(주),4710,Dec-12,558799105.0,90884982.0,548668064.0,79692832.0,6.884785622877601,6.148420703873826
14428,한솔테크닉스(주),4710,Dec-13,510940158.0,110615472.0,505767754.0,94363514.0,5.359780836478811,4.619065929583521
14429,한솔테크닉스(주),4710,Dec-14,567791008.0,118387385.0,562113480.0,106715431.0,5.267405798136166,4.796043159497104
14430,한솔테크닉스(주),4710,Dec-15,652333136.0,149216922.0,519929470.0,91702233.0,5.669758009055243,4.3717101737294914
14431,한솔테크닉스(주),4710,Dec-16,807638506.0,196205675.0,467769600.0,140119014.0,3.3383734772783944,4.116285148225198
14432,한솔테크닉스(주),4710,Dec-17,935255304.0,197930074.0,584556918.0,141930510.0,4.118613524322572,4.7251803887063675
14433,한솔테크닉스(주),4710,Dec-18,841899162.0,215957295.0,517946789.0,135667698.0,3.8177605770240164,3.8984520620153167
14434,한솔테크닉스(주),4710,Dec-19,972243352.0,211271355.0,591257597.0,148827464.0,3.9727721020630975,4.601870196742952
14435,한솔피엔에스(주),10420,Dec-11,,,199671157.0,68267084.0,2.9248525834207304,
14436,한솔피엔에스(주),10420,Dec-12,,,194278765.0,67337593.0,2.885145671898311,
14437,한솔피엔에스(주),10420,Dec-13,,,225954834.0,99944805.0,2.260796186455114,
14438,한솔피엔에스(주),10420,Dec-14,,,265564903.0,86350769.0,3.0754202432175215,
14439,한솔피엔에스(주),10420,Dec-15,,,242797604.0,84756792.0,2.8646389070506584,
14440,한솔피엔에스(주),10420,Dec-16,,,234145212.0,87649690.0,2.671375243882779,
14441,한솔피엔에스(주),10420,Dec-17,,,223778152.0,85491605.0,2.6175453367614283,
14442,한솔피엔에스(주),10420,Dec-18,,,248350804.0,75136335.0,3.305335614253743,
14443,한솔피엔에스(주),10420,Dec-19,,,233891948.0,87641138.0,2.6687461315255856,
14444,한솔홀딩스(주),4150,Dec-11,1765901437.0,609621686.0,1541804879.0,476038649.0,3.238822902801743,2.896716894352738
14445,한솔홀딩스(주),4150,Dec-12,1779381328.0,540791192.0,1482493774.0,447174934.0,3.31524345682578,3.2903297138019956
14446,한솔홀딩스(주),4150,Dec-13,1976572225.0,706401272.0,1399118728.0,398689203.0,3.509296759160042,2.7980870127878252
14447,한솔홀딩스(주),4150,Dec-14,780595558.0,1688645509.0,0.0,1355549928.0,0.0,0.4622613531612454
14448,한솔홀딩스(주),4150,Dec-15,920610294.0,441634773.0,21647563.0,11543363.0,1.875325500896056,2.0845511954286264
14449,한솔홀딩스(주),4150,Dec-16,794637175.0,721393501.0,24224216.0,3105261.0,7.801024132915075,1.1015308204169696
14450,한솔홀딩스(주),4150,Dec-17,883680613.0,387120315.0,27405999.0,8656684.0,3.165877257388626,2.282702763868127
14451,한솔홀딩스(주),4150,Dec-18,698723654.0,253530109.0,25282758.0,46357346.0,0.5453883835368832,2.7559789910396795
14452,한솔홀딩스(주),4150,Dec-19,541615975.0,210383551.0,26351916.0,28282102.0,0.9317523853071459,2.574421680904131
14453,한신공영(주),4960,Dec-11,847244052.0,994228854.0,846562119.0,993367093.0,0.8522147803823013,0.8521620033369098
14454,한신공영(주),4960,Dec-12,926361148.0,1191464121.0,922947156.0,1181046418.0,0.7814656070528805,0.7774981484314457
14455,한신공영(주),4960,Dec-13,1385990986.0,1243937606.0,1385953428.0,1234511598.0,1.1226734768999715,1.1141965475718563
14456,한신공영(주),4960,Dec-14,1090821881.0,926818467.0,1065603385.0,918143948.0,1.1606060109868523,1.1769531141636176
14457,한신공영(주),4960,Dec-15,1358121086.0,1014582621.0,1354596741.0,1042235259.0,1.2997034300103256,1.3386007781814744
14458,한신공영(주),4960,Dec-16,1772255006.0,951708052.0,1768778796.0,965252358.0,1.8324521886327265,1.8621834734671343
14459,한신공영(주),4960,Dec-17,1984305658.0,1300954311.0,1967893591.0,1204046884.0,1.6343994716072867,1.5252692897990636
14460,한신공영(주),4960,Dec-18,2142182385.0,1167977600.0,2063184917.0,1075187003.0,1.9189079771642292,1.8340954355631478
14461,한신공영(주),4960,Dec-19,1623287681.0,917441789.0,1541115913.0,796206298.0,1.9355736281804694,1.7693631361280842
14462,한신기계공업(주),11700,Dec-11,64467673.0,52148737.0,62073738.0,50231028.0,1.2357648344365957,1.2362269291392427
