,회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),재고자산_유동자산비율(개별),재고자산_유동자산비율(연결)
232,(주)골프존뉴딘홀딩스,121440,Dec-12,17945664.0,267312187.0,16416317.0,267719852.0,6.13190126819583,6.703150276655615
233,(주)골프존뉴딘홀딩스,121440,Dec-13,32288277.0,280228001.0,31018699.0,315880696.0,9.819751378539447,10.221668309860885
234,(주)골프존뉴딘홀딩스,121440,Dec-14,30575929.0,176744598.0,29629196.0,174950116.0,16.935796715905006,17.476941255643407
235,(주)골프존뉴딘홀딩스,121440,Dec-15,23999862.0,97152205.0,0.0,45672526.0,0.0,52.547700120637074
236,(주)골프존뉴딘홀딩스,121440,Dec-16,33842758.0,102314350.0,0.0,63048320.0,0.0,53.67749370641438
237,(주)골프존뉴딘홀딩스,121440,Dec-17,40345794.0,117348020.0,0.0,46961353.0,0.0,85.912758944573
238,(주)골프존뉴딘홀딩스,121440,Dec-18,51388491.0,99968915.0,0.0,59445798.0,0.0,86.4459604024493
239,(주)골프존뉴딘홀딩스,121440,Dec-19,48390470.0,125716505.0,0.0,30696570.0,0.0,157.64129347350536
240,(주)광림,14200,Dec-11,,,25192191.0,49443117.0,50.95186656617947,
241,(주)광림,14200,Dec-12,,,27920478.0,53533329.0,52.155318044951024,
242,(주)광림,14200,Dec-13,,,20425937.0,66494275.0,30.71833928560015,
243,(주)광림,14200,Dec-14,76887713.0,149961809.0,23384110.0,53880127.0,43.40025033719761,142.70143238526515
244,(주)광림,14200,Dec-15,,,21555582.0,57623469.0,37.407643750153255,
245,(주)광림,14200,Dec-16,26522759.0,88113464.0,21419610.0,51509785.0,41.58357484893404,51.49071967588294
246,(주)광림,14200,Dec-17,21761125.0,78175789.0,16099250.0,255751980.0,6.294868176582641,8.508682904429518
247,(주)광림,14200,Dec-18,25240021.0,75325405.0,19113946.0,145430179.0,13.14303958877751,17.355421806913956
248,(주)광림,14200,Dec-19,27735699.0,114526470.0,19396901.0,82568345.0,23.491933864000785,33.59120132539898
249,(주)광명전기,17040,Dec-11,12871667.0,70952226.0,8759316.0,50517306.0,17.33923816127487,25.47971778225862
250,(주)광명전기,17040,Dec-12,16291860.0,80616850.0,13110921.0,59736559.0,21.947901284370932,27.272846432282783
251,(주)광명전기,17040,Dec-13,14379994.0,78305715.0,12091794.0,64082992.0,18.868959801377564,22.439642019211586
252,(주)광명전기,17040,Dec-14,17009058.0,93730239.0,14489868.0,76850052.0,18.854727645467307,22.132786585492486
253,(주)광명전기,17040,Dec-15,12979421.0,83058514.0,10678955.0,63045495.0,16.93849021250448,20.587388519988618
254,(주)광명전기,17040,Dec-16,9214479.0,72296041.0,8920021.0,62147467.0,14.352992053561895,14.82679736569151
255,(주)광명전기,17040,Dec-17,9992851.0,72825667.0,9187768.0,64686772.0,14.203472697632833,15.448059457967696
256,(주)광명전기,17040,Dec-18,11273625.0,69980314.0,10944185.0,59981263.0,18.246006256987286,18.795244441585034
257,(주)광명전기,17040,Dec-19,7915758.0,87126906.0,7733607.0,77171530.0,10.021321334435122,10.257355270784446
258,(주)광무,29480,Dec-11,11126987.0,37578091.0,11126987.0,35909129.0,30.986513206711308,30.986513206711308
259,(주)광무,29480,Dec-12,7606817.0,23778931.0,5521700.0,16266767.0,33.94466767735715,46.76293082700453
260,(주)광무,29480,Dec-13,5105102.0,14314055.0,249281.0,7025489.0,3.5482369981648256,72.66543296843821
261,(주)광무,29480,Dec-14,,,230597.0,9475626.0,2.433580641532285,
262,(주)광무,29480,Dec-15,,,476695.0,5286509.0,9.017198306103328,
263,(주)광무,29480,Dec-16,,,714172.0,11893960.0,6.004493036801872,
264,(주)광무,29480,Dec-17,,,188668.0,14949942.0,1.2619982070833453,
265,(주)광무,29480,Dec-18,571473.0,17301470.0,286303.0,12582516.0,2.275403424879412,4.541802291370025
266,(주)광무,29480,Dec-19,505706.0,39307761.0,482591.0,33233586.0,1.4521183479868829,1.5216714801706923
267,(주)광주신세계,37710,Dec-11,,,4949450.0,260854658.0,1.8973975921871407,
268,(주)광주신세계,37710,Dec-12,,,4638113.0,287723501.0,1.6120035325164488,
269,(주)광주신세계,37710,Dec-13,,,4415826.0,25873334.0,17.067093092834497,
270,(주)광주신세계,37710,Dec-14,,,4715758.0,24561635.0,19.199690900056122,
271,(주)광주신세계,37710,Dec-15,,,5113086.0,33510638.0,15.258098040389442,
272,(주)광주신세계,37710,Dec-16,,,5458472.0,32426270.0,16.833487169507933,
273,(주)광주신세계,37710,Dec-17,,,5384423.0,33243825.0,16.196761353424282,
274,(주)광주신세계,37710,Dec-18,,,2621451.0,77504431.0,3.382324037705663,
275,(주)광주신세계,37710,Dec-19,,,2790527.0,103160925.0,2.7050232440238395,
276,(주)구영테크,53270,Dec-11,15288601.0,58842369.0,5432585.0,40821654.0,13.30809623735481,37.45218407857751
277,(주)구영테크,53270,Dec-12,18805001.0,66346373.0,7326274.0,48964877.0,14.96230451063933,38.40508166700797
278,(주)구영테크,53270,Dec-13,17835115.0,53694228.0,7502946.0,36391962.0,20.61704175224188,49.00839091885181
279,(주)구영테크,53270,Dec-14,21780928.0,57115595.0,7997698.0,40628726.0,19.684835798198545,53.609675085553995
280,(주)구영테크,53270,Dec-15,19812030.0,58836903.0,6701810.0,41055597.0,16.32374265559943,48.256587280901066
281,(주)구영테크,53270,Dec-16,19802569.0,54139890.0,7727200.0,39434041.0,19.59525274115326,50.21694073909392
282,(주)구영테크,53270,Dec-17,20106730.0,64140319.0,8041927.0,52077454.0,15.442243009806125,38.60927993906922
283,(주)구영테크,53270,Dec-18,31595113.0,60744298.0,10320023.0,43158029.0,23.91217402444398,73.20796091035575
284,(주)구영테크,53270,Dec-19,34405094.0,70165074.0,9542656.0,37519675.0,25.433738431902732,91.69880602643813
285,(주)국동,5320,Dec-11,17915375.0,39415062.0,8071551.0,22715717.0,35.53289116958096,78.86775046545966
286,(주)국동,5320,Dec-12,16279648.0,39351863.0,8204282.0,17991148.0,45.60177038174551,90.4869883789517
287,(주)국동,5320,Dec-13,22892835.0,48642552.0,10064438.0,24414342.0,41.22346610856848,93.76797867417439
288,(주)국동,5320,Dec-14,22684183.0,60454108.0,8296174.0,36105772.0,22.97741757190512,62.82702665933857
289,(주)국동,5320,Dec-15,27935227.0,63906154.0,13730846.0,34533151.0,39.761347002478864,80.89394159252944
290,(주)국동,5320,Dec-16,31975546.0,83256355.0,15648099.0,51330735.0,30.48485278849017,62.29317776182243
291,(주)국동,5320,Dec-17,31470800.0,66343830.0,13096071.0,39587109.0,33.0816554449581,79.49759604824894
292,(주)국동,5320,Dec-18,32699651.0,83767312.0,11916220.0,46980024.0,25.364440001137506,69.6033084189144
293,(주)국동,5320,Dec-19,32361904.0,89543258.0,11271338.0,54839302.0,20.55339435210171,59.012246363018996
294,(주)국보,1140,Dec-11,675022.0,41337436.0,675022.0,39894724.0,1.6920081963720315,1.6920081963720315
295,(주)국보,1140,Dec-12,743450.0,39130945.0,743450.0,36506928.0,2.0364627776952364,2.0364627776952364
296,(주)국보,1140,Dec-13,748235.0,37418409.0,748235.0,35691910.0,2.0963714186211946,2.0963714186211946
297,(주)국보,1140,Dec-14,665254.0,31669967.0,665254.0,30298511.0,2.195665654988788,2.195665654988788
298,(주)국보,1140,Dec-15,413181.0,26759792.0,413181.0,25758664.0,1.6040467005586936,1.6040467005586936
299,(주)국보,1140,Dec-16,376717.0,26046898.0,376717.0,24610414.0,1.5307219130893124,1.5307219130893124
300,(주)국보,1140,Dec-17,405427.0,18529522.0,405427.0,17793062.0,2.2785679047260103,2.2785679047260103
301,(주)국보,1140,Dec-18,354646.0,11759027.0,354646.0,11593846.0,3.058915911079033,3.058915911079033
302,(주)국보,1140,Dec-19,43435168.0,70457619.0,338808.0,17297097.0,1.9587564317873687,251.11247280396242
303,(주)국보디자인,66620,Dec-11,0.0,59455203.0,0.0,57200948.0,0.0,0.0
304,(주)국보디자인,66620,Dec-12,0.0,74341481.0,0.0,72788158.0,0.0,0.0
305,(주)국보디자인,66620,Dec-13,0.0,102871707.0,0.0,95233392.0,0.0,0.0
306,(주)국보디자인,66620,Dec-14,0.0,106963249.0,0.0,99218627.0,0.0,0.0
307,(주)국보디자인,66620,Dec-15,0.0,107093318.0,0.0,96703601.0,0.0,0.0
308,(주)국보디자인,66620,Dec-16,0.0,128985094.0,0.0,118586463.0,0.0,0.0
309,(주)국보디자인,66620,Dec-17,0.0,135628503.0,0.0,127549210.0,0.0,0.0
310,(주)국보디자인,66620,Dec-18,0.0,142346121.0,0.0,127871195.0,0.0,0.0
311,(주)국보디자인,66620,Dec-19,0.0,194818591.0,0.0,169956490.0,0.0,0.0
312,(주)국순당,43650,Dec-11,16285781.0,82405755.0,15071855.0,77580053.0,19.427487372301744,20.992227215931393
313,(주)국순당,43650,Dec-12,16139074.0,87400525.0,14906288.0,81287902.0,18.337646357264823,19.854213976392206
314,(주)국순당,43650,Dec-13,16182543.0,100545624.0,13577007.0,84404848.0,16.08557721708118,19.172527862380605
315,(주)국순당,43650,Dec-14,15332903.0,99291581.0,11886783.0,86268346.0,13.778846530800532,17.77349828870024
316,(주)국순당,43650,Dec-15,14869710.0,97221146.0,11788376.0,82905503.0,14.21905129747539,17.935733409638683
317,(주)국순당,43650,Dec-16,14890028.0,85261001.0,10940127.0,71906088.0,15.214465567922428,20.70760406267686
318,(주)국순당,43650,Dec-17,14274110.0,86651908.0,10134104.0,75544356.0,13.414773169818272,18.89500520727187
319,(주)국순당,43650,Dec-18,14888891.0,72906719.0,10860632.0,62941465.0,17.255130620172253,23.65513894536773
320,(주)국순당,43650,Dec-19,16017909.0,78834555.0,10459069.0,60930981.0,17.165436742270735,26.288611699851018
321,(주)국영지앤엠,6050,Dec-11,,,1498155.0,25252313.0,5.9327436658970605,
322,(주)국영지앤엠,6050,Dec-12,,,1588558.0,21149484.0,7.511095778979761,
323,(주)국영지앤엠,6050,Dec-13,,,1582228.0,25059260.0,6.3139454237675015,
324,(주)국영지앤엠,6050,Dec-14,,,1796351.0,22615829.0,7.942892564318557,
325,(주)국영지앤엠,6050,Dec-15,,,1330780.0,27918404.0,4.7666764905329115,
326,(주)국영지앤엠,6050,Dec-16,,,4059203.0,29575531.0,13.724869386115163,
327,(주)국영지앤엠,6050,Dec-17,,,3195981.0,29995395.0,10.654905527998547,
328,(주)국영지앤엠,6050,Dec-18,,,2641685.0,25138635.0,10.508466350698836,
329,(주)국영지앤엠,6050,Dec-19,,,2586636.0,32068324.0,8.0660155485519,
330,(주)국전약품,307750,Dec-18,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,
332,(주)그래디언트,35080,Dec-11,40547172.0,278334197.0,0.0,24034151.0,0.0,168.70648769744352
333,(주)그래디언트,35080,Dec-12,34742521.0,240486033.0,0.0,14309378.0,0.0,242.79546602235263
334,(주)그래디언트,35080,Dec-13,68307862.0,979087606.0,0.0,1714561.0,0.0,3983.9855216583137
335,(주)그래디언트,35080,Dec-14,80245551.0,1142871354.0,0.0,3742011.0,0.0,2144.449896058563
336,(주)그래디언트,35080,Dec-15,138382962.0,1337838696.0,0.0,949479.0,0.0,14574.620607722762
337,(주)그래디언트,35080,Dec-16,117903146.0,1415600914.0,0.0,395047.0,0.0,29845.346503074317
338,(주)그래디언트,35080,Dec-17,137969792.0,1229878565.0,0.0,3201309.0,0.0,4309.793025290592
339,(주)그래디언트,35080,Dec-18,166911756.0,1261972833.0,0.0,2674301.0,0.0,6241.322723208794
340,(주)그래디언트,35080,Dec-19,85519268.0,1206801338.0,0.0,208003.0,0.0,41114.43969558131
341,(주)그리티,204020,Dec-18,40441857.0,89112620.0,30715245.0,75670982.0,40.59051989043832,53.44434013027609
342,(주)그리티,204020,Dec-19,42201748.0,82603832.0,32650635.0,68611692.0,47.58756714526148,61.50809981482457
343,(주)그린플러스,186230,Dec-19,6019316.0,38480019.0,5842839.0,28574671.0,20.44761600229798,21.06521541402874
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,14561368.0,33914648.0,13226235.0,31754029.0,41.6521475117378,45.85675726377903
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,17354428.0,31615500.0,15560311.0,27371107.0,56.84940327769718,63.40418748865364
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,17043649.0,37636405.0,15483578.0,34350069.0,45.075827940840526,49.61751022974655
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,13254999.0,42966221.0,11786134.0,38669764.0,30.478939566323703,34.277424087718764
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,9698920.0,35391249.0,8283238.0,30726947.0,26.95756919813739,31.56486715064793
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,23047266.0,53825575.0,19337480.0,46676903.0,41.428369829934944,49.37616790899773
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,22852794.0,57916418.0,17981798.0,46766708.0,38.449997378477015,48.865517752500345
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,18514976.0,54651818.0,11906377.0,41265448.0,28.853138829366397,44.867987377720944
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,21844307.0,88978443.0,17832463.0,78199372.0,22.803844255935967,27.934120749716506
353,(주)금비,8870,Sep-11,17161712.0,65598563.0,8615791.0,31090507.0,27.711966871431205,55.19920276629776
354,(주)금비,8870,Sep-12,17526440.0,69601347.0,8411396.0,27896984.0,30.151632162100388,62.825572828948104
355,(주)금비,8870,Sep-13,18026426.0,62071037.0,9421859.0,25680687.0,36.688500584116,70.1944850618677
356,(주)금비,8870,Sep-14,16905269.0,69421539.0,8328456.0,23356269.0,35.6583322447605,72.38000641283932
357,(주)금비,8870,Sep-15,16838525.0,77826715.0,9095497.0,30922809.0,29.413553600515403,54.453413336414556
358,(주)금비,8870,Sep-16,18552822.0,92313829.0,10069163.0,36295583.0,27.742116719822352,51.115922287293195
359,(주)금비,8870,Sep-17,17332784.0,90869613.0,8904859.0,30234670.0,29.452476246640032,57.32751176050541
360,(주)금비,8870,Sep-18,17758613.0,97025499.0,8554261.0,32217235.0,26.55181613195546,55.1214683693371
361,(주)금비,8870,Sep-19,17199098.0,105632362.0,8980570.0,34312672.0,26.172750405447875,50.12462451190044
362,(주)금양,1570,Dec-11,14236426.0,73356949.0,6884124.0,50168793.0,13.721924703271215,28.377055034989578
363,(주)금양,1570,Dec-12,13739318.0,69850864.0,7118999.0,46841743.0,15.197980570449737,29.331355154738798
364,(주)금양,1570,Dec-13,20839381.0,90828722.0,8359928.0,60939478.0,13.718410912545068,34.19684855193542
365,(주)금양,1570,Dec-14,25271205.0,111767170.0,10954973.0,57627190.0,19.01007666693448,43.852919082120785
366,(주)금양,1570,Dec-15,21613668.0,116881516.0,9434413.0,63905239.0,14.763129201347638,33.82143363864111
367,(주)금양,1570,Dec-16,19103181.0,92604838.0,6869584.0,61611949.0,11.149759278025762,31.005643077449147
368,(주)금양,1570,Dec-17,22603043.0,130477254.0,8612918.0,58591469.0,14.699952308756759,38.577361834023996
369,(주)금양,1570,Dec-18,24409366.0,129420730.0,8960870.0,48188432.0,18.595479512593396,50.6539951331058
370,(주)금양,1570,Dec-19,27024408.0,130285368.0,10501788.0,61997758.0,16.93898027731906,43.589331085166016
371,(주)금호에이치티,214330,Dec-15,28696569.0,86522457.0,20906519.0,80694020.0,25.908387015543404,35.562200272089555
372,(주)금호에이치티,214330,Dec-16,30299760.0,90849794.0,20950659.0,92744392.0,22.589677443785497,32.67018020884756
373,(주)금호에이치티,214330,Dec-17,31489881.0,88316450.0,21605544.0,89724027.0,24.079998103518026,35.09637502115236
374,(주)금호에이치티,214330,Dec-18,49440535.0,155547300.0,31971852.0,138884192.0,23.02051193846453,35.59838905208161
375,(주)금호에이치티,214330,Dec-19,48755715.0,204929138.0,31972894.0,183830342.0,17.392609757533933,26.522126037278436
376,(주)금화피에스시,36190,Dec-11,,,0.0,65271945.0,0.0,
377,(주)금화피에스시,36190,Dec-12,,,0.0,73807483.0,0.0,
378,(주)금화피에스시,36190,Dec-13,211891.0,89606593.0,0.0,78244379.0,0.0,0.27080667353753296
379,(주)금화피에스시,36190,Dec-14,650775.0,92403274.0,0.0,76794467.0,0.0,0.8474243333181802
380,(주)금화피에스시,36190,Dec-15,572369.0,121277555.0,0.0,103478978.0,0.0,0.5531258725806124
381,(주)금화피에스시,36190,Dec-16,832281.0,144728651.0,0.0,126330610.0,0.0,0.6588118271573294
382,(주)금화피에스시,36190,Dec-17,1035746.0,158082025.0,0.0,141168180.0,0.0,0.733696502993805
383,(주)금화피에스시,36190,Dec-18,1139754.0,178015924.0,0.0,157919642.0,0.0,0.7217303595457745
384,(주)금화피에스시,36190,Dec-19,1217558.0,184009183.0,0.0,152061849.0,0.0,0.8006991944442291
385,(주)기가레인,49080,Dec-13,10704669.0,52670777.0,10634480.0,52867551.0,20.115325561420462,20.248089418781664
386,(주)기가레인,49080,Dec-14,11467784.0,42916021.0,11226248.0,42277551.0,26.553685666419042,27.124995958256903
387,(주)기가레인,49080,Dec-15,8173832.0,45758661.0,6815349.0,42133622.0,16.175559271880307,19.399784808436358
388,(주)기가레인,49080,Dec-16,7789794.0,46144283.0,5755900.0,43016521.0,13.380672974460209,18.108842414290084
389,(주)기가레인,49080,Dec-17,24300940.0,72343064.0,22471865.0,69139156.0,32.502371015347656,35.14786903097284
390,(주)기가레인,49080,Dec-18,37262134.0,97225166.0,35715541.0,93687799.0,38.12187006335798,39.77266452806731
391,(주)기가레인,49080,Dec-19,17628230.0,60133834.0,15205943.0,60124344.0,25.29082562630538,29.31962135004749
392,(주)기산텔레콤,35460,Dec-11,18767251.0,55476277.0,10909684.0,36475109.0,29.909942147122848,51.45221361778521
393,(주)기산텔레콤,35460,Dec-12,13259612.0,55620433.0,5331514.0,25695937.0,20.748470857474473,51.601978943208024
394,(주)기산텔레콤,35460,Dec-13,15151600.0,63696575.0,5894529.0,36537435.0,16.132848406025218,41.46870189437217
395,(주)기산텔레콤,35460,Dec-14,22011486.0,64834230.0,5456977.0,35605455.0,15.32623863393966,61.82054407112618
396,(주)기산텔레콤,35460,Dec-15,18183749.0,64461290.0,4919930.0,37184206.0,13.231235863957941,48.90180793426112
397,(주)기산텔레콤,35460,Dec-16,17338891.0,62942880.0,4378274.0,31145919.0,14.057295917323872,55.66986480636517
398,(주)기산텔레콤,35460,Dec-17,21211655.0,58352347.0,7924502.0,29268094.0,27.075565631298026,72.47364655860406
399,(주)기산텔레콤,35460,Dec-18,19445191.0,46536756.0,3963378.0,23094786.0,17.161354082259088,84.19732055538424
400,(주)기산텔레콤,35460,Dec-19,20148676.0,49053647.0,3162634.0,22585911.0,14.002685125253524,89.209047179899
401,(주)까뮤이앤씨,13700,Dec-11,,,4678067.0,76964607.0,6.078205531537373,
402,(주)까뮤이앤씨,13700,Dec-12,,,5293572.0,119571783.0,4.427108024307039,
403,(주)까뮤이앤씨,13700,Dec-13,,,1151053.0,109233863.0,1.0537510698490997,
404,(주)까뮤이앤씨,13700,Dec-14,,,1514376.0,34559227.0,4.381973011144028,
405,(주)까뮤이앤씨,13700,Dec-15,,,1396884.0,62979800.0,2.217987354675626,
406,(주)까뮤이앤씨,13700,Dec-16,,,1361867.0,45642684.0,2.983757484551084,
407,(주)까뮤이앤씨,13700,Dec-17,,,1477286.0,41210840.0,3.5847024714856577,
408,(주)까뮤이앤씨,13700,Dec-18,,,1984047.0,42850829.0,4.630125125467234,
409,(주)까뮤이앤씨,13700,Dec-19,,,1224883.0,74633980.0,1.6411867623835685,
410,(주)까스텔바작,308100,Dec-19,37141130.0,66201004.0,37141130.0,66187581.0,56.11495304534547,56.11495304534547
411,(주)나노,187790,Dec-14,,,,,,
412,(주)나노,187790,Dec-15,19870176.0,49781287.0,11643170.0,28103516.0,41.429584824902335,70.70352335985291
413,(주)나노,187790,Dec-16,15952670.0,34297077.0,7609827.0,18258906.0,41.67734364808056,87.36925421490204
414,(주)나노,187790,Dec-17,20989648.0,42822418.0,6727280.0,23979304.0,28.05452568598321,87.5323487287204
415,(주)나노,187790,Dec-18,23400275.0,51117840.0,7901458.0,21311661.0,37.07574928110953,109.80033419262816
416,(주)나노,187790,Dec-19,21584379.0,49148522.0,9169186.0,26750864.0,34.276223751128185,80.6866611859714
417,(주)나노브릭,286750,Dec-19,1921947.0,11714243.0,1921947.0,11714243.0,16.406924459395285,16.406924459395285
418,(주)나노신소재,121600,Dec-11,26824943.0,47025271.0,26824943.0,46740712.0,57.39095929903678,57.39095929903678
419,(주)나노신소재,121600,Dec-12,27117909.0,42125797.0,27117909.0,41944586.0,64.6517502878679,64.6517502878679
420,(주)나노신소재,121600,Dec-13,26850873.0,42799213.0,26850873.0,42581256.0,63.05796381393729,63.05796381393729
421,(주)나노신소재,121600,Dec-14,31359550.0,48906282.0,31359550.0,48606260.0,64.51751276481671,64.51751276481671
422,(주)나노신소재,121600,Dec-15,29013917.0,60962500.0,29013917.0,59895568.0,48.440841232192675,48.440841232192675
423,(주)나노신소재,121600,Dec-16,29895861.0,62485580.0,29895861.0,62232029.0,48.03934803411279,48.03934803411279
