,회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),자산(IFRS개별),당좌자산구성비율(개별),당좌자산구성비율(연결)
11873,에스씨아이평가정보(주),36120,Dec-11,,,,9442325.0,0.0,17656598.0,53.47760083794172,
11874,에스씨아이평가정보(주),36120,Dec-12,,,,8733231.0,0.0,16655498.0,52.43452342283611,
11875,에스씨아이평가정보(주),36120,Dec-13,,,,9603434.0,0.0,17466234.0,54.98285434627751,
11876,에스씨아이평가정보(주),36120,Dec-14,,,,9111676.0,0.0,17359831.0,52.487123866586025,
11877,에스씨아이평가정보(주),36120,Dec-15,,,,10408625.0,0.0,17957154.0,57.963667293826184,
11878,에스씨아이평가정보(주),36120,Dec-16,10243313.0,0.0,17737668.0,5216644.0,0.0,19035425.0,27.404925290609484,57.74892731107607
11879,에스씨아이평가정보(주),36120,Dec-17,15787927.0,0.0,23880543.0,6352299.0,0.0,20662145.0,30.74365705980671,66.11209384979227
11880,에스씨아이평가정보(주),36120,Dec-18,17300377.0,0.0,24110726.0,10421331.0,0.0,23251275.0,44.82047113545386,71.75386174601296
11881,에스씨아이평가정보(주),36120,Dec-19,25327348.0,0.0,32190975.0,17366059.0,0.0,30536066.0,56.870649284030236,78.67841219472228
11882,에스엔유프리시젼(주),80000,Dec-11,,,,78156277.0,5104050.0,157943635.0,46.2520867016895,
11883,에스엔유프리시젼(주),80000,Dec-12,,,,60160621.0,3528175.0,124908069.0,45.33930149860855,
11884,에스엔유프리시젼(주),80000,Dec-13,,,,68111599.0,3729453.0,132155532.0,48.716951175377204,
11885,에스엔유프리시젼(주),80000,Dec-14,,,,63486234.0,3457125.0,127266915.0,47.1678825561223,
11886,에스엔유프리시젼(주),80000,Dec-15,,,,66820041.0,2280061.0,126660394.0,50.95513914160097,
11887,에스엔유프리시젼(주),80000,Dec-16,,,,75976971.0,1565306.0,134145042.0,55.47105125212156,
11888,에스엔유프리시젼(주),80000,Dec-17,,,,97101061.0,665168.0,149727803.0,64.4074721379569,
11889,에스엔유프리시젼(주),80000,Dec-18,89502698.0,8098834.0,136476918.0,89190982.0,8102304.0,136620729.0,59.353129348328984,59.64661658024839
11890,에스엔유프리시젼(주),80000,Dec-19,98680747.0,13667931.0,151973823.0,98177858.0,13667931.0,151867906.0,55.64699561999623,55.939117883479184
11891,에스엔케이폴리텍(주),91340,Dec-11,,,,28432300.0,4553660.0,47523925.0,50.24551318099252,
11892,에스엔케이폴리텍(주),91340,Dec-12,,,,23764125.0,4249980.0,44841362.0,43.51818082599721,
11893,에스엔케이폴리텍(주),91340,Dec-13,36238479.0,6509182.0,62242457.0,31383729.0,4220311.0,57508680.0,47.23359673704908,47.76369448269049
11894,에스엔케이폴리텍(주),91340,Dec-14,40014924.0,5579182.0,64672580.0,36668278.0,2521005.0,61514173.0,55.51122828230171,53.24627840732502
11895,에스엔케이폴리텍(주),91340,Dec-15,56687888.0,5286615.0,83713742.0,54721553.0,2545771.0,82685484.0,63.101501588839945,61.40123684830622
11896,에스엔케이폴리텍(주),91340,Dec-16,71517039.0,10471517.0,138261787.0,40496715.0,2743407.0,90663362.0,41.64119570152274,44.15212859935045
11897,에스엔케이폴리텍(주),91340,Dec-17,97749488.0,26829486.0,221931894.0,38717653.0,2619494.0,102986513.0,35.051345995179,31.955750352853745
11898,에스엔케이폴리텍(주),91340,Dec-18,89557908.0,31929528.0,198180043.0,35346474.0,4018650.0,89204356.0,35.119163911681625,29.07880083566235
11899,에스엔케이폴리텍(주),91340,Dec-19,128634639.0,37747585.0,246706940.0,39133977.0,3907629.0,95813820.0,36.76541442560165,36.84008808183507
11900,에스엘(주),5850,Mar-11,563715691.0,83259960.0,1025741167.0,410178466.0,31126086.0,695272340.0,54.51854736519506,46.83986043040427
11901,에스엘(주),5850,Dec-12,532266125.0,102860446.0,1125387757.0,326975066.0,38393776.0,647121834.0,44.5945840238795,38.156242266637705
11902,에스엘(주),5850,Dec-13,589722290.0,103121422.0,1218226519.0,330935378.0,41119782.0,646561096.0,44.82416244852443,39.94338166266761
11903,에스엘(주),5850,Dec-14,699305502.0,139318555.0,1379439277.0,387549698.0,51528739.0,698891547.0,48.079127647540425,40.59525898217555
11904,에스엘(주),5850,Dec-15,766545101.0,137862683.0,1548269652.0,440718398.0,56317661.0,776288870.0,49.51774421292424,40.60548607846768
11905,에스엘(주),5850,Dec-16,804533067.0,145818314.0,1631322202.0,447383946.0,55860064.0,814202878.0,48.08677205388114,40.37919377253715
11906,에스엘(주),5850,Dec-17,793899784.0,142917886.0,1600258898.0,455671558.0,58184958.0,906669110.0,43.84031568032576,40.67978617794881
11907,에스엘(주),5850,Dec-18,883431604.0,170253629.0,1709312924.0,483000430.0,69909674.0,949475606.0,43.50725320266943,41.723078611672626
11908,에스엘(주),5850,Dec-19,1399218046.0,247838975.0,2273626562.0,960594333.0,120527554.0,1542762740.0,54.45210447589628,50.64064126639985
11909,에스와이(주),109610,Dec-15,99736491.0,18001400.0,217301617.0,54994664.0,6111635.0,119309267.0,40.97169501510725,37.6136598191996
11910,에스와이(주),109610,Dec-16,129626962.0,38872340.0,274493159.0,72716518.0,9106939.0,144704393.0,43.958291577229446,33.06261705414669
11911,에스와이(주),109610,Dec-17,167243215.0,45965040.0,342995527.0,134021436.0,21126803.0,281624350.0,40.08695732453533,35.35852961720985
11912,에스와이(주),109610,Dec-18,169238714.0,55258109.0,334983387.0,125698664.0,28407989.0,264718429.0,36.75251298805494,34.02574856645055
11913,에스와이(주),109610,Dec-19,176417651.0,55854662.0,361603998.0,131720945.0,24281591.0,284866273.0,37.715715822911754,33.341165934785934
11914,에스지씨에너지(주),5090,Dec-11,,,,146430837.0,57662305.0,534693452.0,16.601761564119546,
11915,에스지씨에너지(주),5090,Dec-12,,,,157299175.0,68980341.0,629665378.0,14.02631255993878,
11916,에스지씨에너지(주),5090,Dec-13,223495455.0,90506170.0,766651288.0,216593693.0,87432142.0,637747576.0,20.25277019633862,17.346776439512094
11917,에스지씨에너지(주),5090,Dec-14,232458146.0,109588931.0,813320785.0,221744649.0,105356565.0,635812999.0,18.305395483114367,15.107103773328504
11918,에스지씨에너지(주),5090,Dec-15,249133044.0,128055765.0,841187064.0,240382592.0,121527655.0,650473073.0,18.272076421524677,14.393621131577458
11919,에스지씨에너지(주),5090,Dec-16,242471696.0,131970135.0,854268059.0,232308321.0,123282025.0,642835253.0,16.960223555132252,12.935232663310897
11920,에스지씨에너지(주),5090,Dec-17,246744212.0,109948188.0,797747001.0,239796301.0,105333400.0,601086049.0,22.36999198761973,17.147795457522502
11921,에스지씨에너지(주),5090,Dec-18,197394639.0,74429944.0,759129159.0,191453145.0,71138708.0,541268519.0,22.22823474424161,16.198125647285273
11922,에스지씨에너지(주),5090,Dec-19,177959356.0,71525607.0,695852509.0,171830684.0,67496865.0,474044598.0,22.009283396580337,15.295446610224122
11923,에스지씨이테크건설(주),16250,Dec-11,186559864.0,334392.0,381122959.0,180517818.0,278880.0,350000009.0,51.496838104367015,48.86230745285539
11924,에스지씨이테크건설(주),16250,Dec-12,266895664.0,1873464.0,476917725.0,247408368.0,278880.0,422527209.0,58.488419854637094,55.569794559428466
11925,에스지씨이테크건설(주),16250,Dec-13,313006063.0,4774520.0,1027960171.0,232391324.0,278880.0,432590243.0,53.656421464873404,29.984774867313412
11926,에스지씨이테크건설(주),16250,Dec-14,297727983.0,5797171.0,1315550522.0,250110180.0,216359.0,452936449.0,55.1719389224955,22.19077162891354
11927,에스지씨이테크건설(주),16250,Dec-15,244175824.0,2812798.0,1495405569.0,186598748.0,0.0,394047776.0,47.35434618973716,16.14030541302605
11928,에스지씨이테크건설(주),16250,Dec-16,337599988.0,10569827.0,1642373302.0,208002996.0,0.0,408629703.0,50.90256397734259,19.912048046674833
11929,에스지씨이테크건설(주),16250,Dec-17,569593404.0,28908248.0,1781197619.0,394968860.0,0.0,505201217.0,78.1805044622448,30.355147022010478
11930,에스지씨이테크건설(주),16250,Dec-18,629820151.0,83888076.0,1912963647.0,487313714.0,25614051.0,615541338.0,75.0070928623806,28.53854937892607
11931,에스지씨이테크건설(주),16250,Dec-19,659799553.0,78623144.0,2034408015.0,493381202.0,32881952.0,798493788.0,57.670987166151875,28.567347587843635
11932,에스지에이(주),49470,Dec-11,20907637.0,924934.0,39550406.0,18017799.0,924934.0,37508040.0,45.57120286743855,50.524646953055296
11933,에스지에이(주),49470,Dec-12,32855692.0,5115605.0,54090756.0,29380659.0,5405084.0,50579550.0,47.40171670171047,51.2843396013914
11934,에스지에이(주),49470,Dec-13,50020266.0,1985673.0,70859880.0,33056296.0,1615523.0,53866598.0,58.367846062972085,67.78813765984363
11935,에스지에이(주),49470,Dec-14,53832901.0,3858228.0,82677087.0,36395430.0,3319972.0,62261227.0,53.12368482554961,60.44561415183871
11936,에스지에이(주),49470,Dec-15,72426278.0,10869240.0,125358210.0,37772971.0,1055957.0,65245212.0,56.27541527491703,49.1049114373921
11937,에스지에이(주),49470,Dec-16,97348616.0,13228491.0,163921391.0,35967279.0,3730850.0,75821014.0,42.51648362286476,51.31735674448981
11938,에스지에이(주),49470,Dec-17,81394443.0,11783791.0,147318940.0,35833311.0,3170288.0,85285137.0,38.29861116363101,47.251664992973744
11939,에스지에이(주),49470,Dec-18,72299333.0,8000743.0,132956451.0,32963800.0,2840902.0,76328494.0,39.4648137561839,48.36063953000671
11940,에스지에이(주),49470,Dec-19,40092143.0,3037804.0,100663770.0,19877026.0,1397450.0,68945413.0,26.80319864064053,36.81000522829614
11941,에스지에이솔루션즈(주),184230,Jun-14,,,,,,,,
11942,에스지에이솔루션즈(주),184230,Jun-15,27418523.0,1205168.0,33627078.0,25431496.0,1205168.0,33640051.0,72.01632363755928,77.95311564091296
11943,에스지에이솔루션즈(주),184230,Dec-16,58467636.0,9161776.0,93876011.0,30643516.0,6417830.0,67220488.0,36.03914032876405,52.52232117106041
11944,에스지에이솔루션즈(주),184230,Dec-17,48203385.0,8362054.0,83033096.0,25295456.0,6785559.0,65460188.0,28.276571707982264,47.98247074877227
11945,에스지에이솔루션즈(주),184230,Dec-18,40167405.0,5159842.0,78073694.0,20780352.0,3573520.0,67492620.0,25.49439034964119,44.839127248161205
11946,에스지에이솔루션즈(주),184230,Dec-19,25988485.0,1331582.0,47971816.0,16401062.0,1237365.0,44762141.0,33.876165574832534,51.39872753618499
11947,에스지이(주),255220,Dec-18,109053009.0,2598311.0,200180759.0,101372031.0,1455148.0,192673053.0,51.858254926805984,53.17928582736565
11948,에스지이(주),255220,Dec-19,115742330.0,3324242.0,227974975.0,104441434.0,1981534.0,212279438.0,48.26652122566859,49.31159132707439
11949,에스케이(주),34730,Dec-11,973076742.0,1047051.0,4621266049.0,929173145.0,141305.0,3096692637.0,30.000776599515,21.033839659812237
11950,에스케이(주),34730,Dec-12,1194050978.0,58231729.0,5121976177.0,976038990.0,343512.0,3348649302.0,29.13698599065779,22.175410617885035
11951,에스케이(주),34730,Dec-13,988336757.0,83675410.0,5002307081.0,832896482.0,80325146.0,3184093646.0,23.635339272932928,18.084882282339834
11952,에스케이(주),34730,Dec-14,927127515.0,141779521.0,5307038715.0,687736775.0,76234201.0,3176861131.0,19.2486403649477,14.79823374531384
11953,에스케이(주),34730,Dec-15,29765131000.0,5643327000.0,96633809000.0,741070000.0,83198000.0,17593083000.0,3.73937870923476,24.962075126315263
11954,에스케이(주),34730,Dec-16,32450042000.0,6018855000.0,103047000000.0,784945000.0,98580000.0,18380808000.0,3.7341394350019868,25.64964239618815
11955,에스케이(주),34730,Dec-17,35198911000.0,8177933000.0,109777000000.0,832174000.0,785000.0,19959061000.0,4.165471511911307,24.6144256082786
11956,에스케이(주),34730,Dec-18,37128397000.0,8992740000.0,119457000000.0,767217000.0,172000.0,21376668000.0,3.588234611680361,23.55295796813916
11957,에스케이(주),34730,Dec-19,40029148000.0,9138361000.0,132021000000.0,782375000.0,147000.0,22535086000.0,3.4711560452886667,23.398388892676163
11958,에스케이가스(주),18670,Dec-11,1098040822.0,319177931.0,2036113922.0,1002463948.0,319233247.0,1923140319.0,35.52682527894107,38.25242205676545
11959,에스케이가스(주),18670,Dec-12,1901721677.0,405176733.0,2892299703.0,1599355262.0,405239143.0,2602671244.0,45.88040543932793,51.742388330217935
11960,에스케이가스(주),18670,Dec-13,1533339445.0,319530244.0,2628349553.0,1190357257.0,319599971.0,2046272501.0,42.55333957595905,46.18142208727745
11961,에스케이가스(주),18670,Dec-14,1299012586.0,326325305.0,3337842683.0,824302514.0,213825276.0,2117657314.0,28.827952188679763,29.141196077154962
11962,에스케이가스(주),18670,Dec-15,1466575468.0,599655701.0,4079951416.0,787198768.0,186755091.0,2286360144.0,26.261990202012548,21.24828652616485
11963,에스케이가스(주),18670,Dec-16,1980011042.0,393550533.0,4070915648.0,897850532.0,131724787.0,2452252526.0,31.241714989673948,38.97060627575057
11964,에스케이가스(주),18670,Dec-17,2106455293.0,548411278.0,4351747561.0,1142989200.0,228803002.0,2809724466.0,32.53650701563133,35.8027204740243
11965,에스케이가스(주),18670,Dec-18,1609767814.0,305724973.0,3755607242.0,1173890555.0,178088520.0,3191135866.0,31.205253452533505,34.72255635297872
11966,에스케이가스(주),18670,Dec-19,1713781802.0,377511628.0,4082417323.0,1320993476.0,243618479.0,3607988902.0,29.860817931085755,32.732326665173716
11967,에스케이네트웍스(주),1740,Dec-11,5203187909.0,1331634700.0,11109763424.0,4512502631.0,1097442297.0,10266831121.0,33.26304186512586,34.84820568398811
11968,에스케이네트웍스(주),1740,Dec-12,5098454747.0,1432551314.0,10627073278.0,4315426907.0,1157080046.0,9822542561.0,32.1540664383587,34.49588929238961
11969,에스케이네트웍스(주),1740,Dec-13,4464934694.0,979452191.0,8879374864.0,3802563771.0,806527173.0,8168923062.0,36.676029083158966,39.253692477060845
11970,에스케이네트웍스(주),1740,Dec-14,4292658691.0,948187291.0,8504709345.0,3645215668.0,754453600.0,7883422775.0,36.66887024208847,39.32493474296387
11971,에스케이네트웍스(주),1740,Dec-15,3923275208.0,1141744144.0,8203152084.0,3401468974.0,1006337178.0,7704567342.0,31.087168035294983,33.908076255532215
11972,에스케이네트웍스(주),1740,Dec-16,3418741473.0,550070860.0,8620316668.0,2870083563.0,417150023.0,7892425667.0,31.07959002080013,33.27801893460557
11973,에스케이네트웍스(주),1740,Dec-17,2609399000.0,635348000.0,7227372000.0,2018185000.0,539719000.0,6417584000.0,23.03773507288724,27.31353803291155
11974,에스케이네트웍스(주),1740,Dec-18,3253164000.0,1008017000.0,7769042000.0,2672996000.0,841599000.0,6878643000.0,26.624393793950347,28.89863383413296
11975,에스케이네트웍스(주),1740,Dec-19,3965679000.0,731912000.0,10138772000.0,3178879000.0,577113000.0,7673322000.0,33.9066443451741,31.89505592985028
11976,에스케이디스커버리(주),6120,Dec-11,1812682771.0,555313294.0,4034521357.0,631159236.0,224972275.0,2033751541.0,19.972300097202485,31.165270071465383
11977,에스케이디스커버리(주),6120,Dec-12,2613434128.0,653391356.0,4993944780.0,642506626.0,239855146.0,2194265707.0,18.350169658828833,39.248386963541876
11978,에스케이디스커버리(주),6120,Dec-13,2270812975.0,581769879.0,4860277787.0,677638720.0,252481703.0,2403408040.0,17.68975596004081,34.75198682095411
11979,에스케이디스커버리(주),6120,Dec-14,2045618884.0,647230205.0,5554776885.0,625451085.0,275241880.0,2344300438.0,14.938750994679461,25.17452470100426
11980,에스케이디스커버리(주),6120,Dec-15,2374138801.0,882096914.0,6595000077.0,696264685.0,200142049.0,2554139591.0,19.424256910161965,22.623834262011336
11981,에스케이디스커버리(주),6120,Dec-16,2682065632.0,665324557.0,6545936444.0,535522144.0,175601898.0,2449228388.0,14.695250461877302,30.80905371222391
11982,에스케이디스커버리(주),6120,Dec-17,2201964507.0,574459893.0,5028014185.0,32249676.0,0.0,897273545.0,3.5941855390375963,32.36873553092413
11983,에스케이디스커버리(주),6120,Dec-18,1772394769.0,347679102.0,4805607747.0,67423801.0,0.0,1257968520.0,5.359736744445719,29.6469404497154
11984,에스케이디스커버리(주),6120,Dec-19,2014933433.0,427900737.0,5000106972.0,160695856.0,0.0,1119310492.0,14.356682721062173,31.739974862281805
11985,에스케이디앤디(주),210980,Dec-15,574154243.0,427483763.0,755184959.0,243156555.0,150328658.0,450268668.0,20.61611291150287,19.421795714021894
11986,에스케이디앤디(주),210980,Dec-16,801906137.0,267839353.0,1021405102.0,472610974.0,257001207.0,716103965.0,30.108724087290874,52.28745998568548
11987,에스케이디앤디(주),210980,Dec-17,702144852.0,321185141.0,941320392.0,621319622.0,321159342.0,854153140.0,35.141272207932175,40.470780643621715
11988,에스케이디앤디(주),210980,Dec-18,914308368.0,470416012.0,1490079875.0,904083303.0,470448679.0,1324537213.0,32.73857614146172,29.789836333438164
11989,에스케이디앤디(주),210980,Dec-19,818201932.0,437678209.0,1396932627.0,657788154.0,393889443.0,1213006564.0,21.755752922702236,27.23994812958149
11990,에스케이렌터카(주),68400,Dec-12,58196087.0,8042797.0,682227219.0,48529693.0,6142654.0,667826408.0,6.347014507398755,7.35140560259587
11991,에스케이렌터카(주),68400,Dec-13,64315271.0,9942862.0,785727185.0,54081798.0,8473629.0,770690292.0,5.917833593263946,6.9200111741074615
11992,에스케이렌터카(주),68400,Dec-14,66147764.0,11061108.0,887193337.0,55972274.0,8584428.0,868731480.0,5.454832372368963,6.209092618557391
11993,에스케이렌터카(주),68400,Dec-15,87611949.0,11152121.0,1033758137.0,72498001.0,6205582.0,1003304886.0,6.607405179127175,7.396297573230131
11994,에스케이렌터카(주),68400,Dec-16,119909485.0,6935195.0,1157648506.0,111485863.0,5810220.0,1136147639.0,9.301224539181566,9.758945777968291
11995,에스케이렌터카(주),68400,Dec-17,92601930.0,7844836.0,1216524911.0,83995916.0,6042552.0,1181160079.0,6.599728977125377,6.96714824609128
11996,에스케이렌터카(주),68400,Dec-18,96556629.0,7788191.0,1173209251.0,94880223.0,7788191.0,1171620640.0,7.433466860058048,7.566292025428292
11997,에스케이렌터카(주),68400,Dec-19,195238367.0,21375463.0,1645170544.0,187106761.0,21375463.0,1641880312.0,10.093993867197307,10.568077858802218
11998,에스케이씨(주),11790,Dec-11,828996590.0,300485472.0,3179610657.0,460919757.0,178896384.0,2252726086.0,12.519203943732377,16.621881576490136
11999,에스케이씨(주),11790,Dec-12,789291850.0,344281857.0,3491296172.0,458031239.0,206320716.0,2547551827.0,9.880486839650073,12.74626875167324
12000,에스케이씨(주),11790,Dec-13,805439068.0,324533616.0,3585799683.0,464150463.0,198642179.0,2571837860.0,10.323678958517238,13.41138642741076
12001,에스케이씨(주),11790,Dec-14,940825884.0,325590805.0,3686751079.0,536701851.0,158174693.0,2572343226.0,14.715266383351597,16.687730357073015
12002,에스케이씨(주),11790,Dec-15,787109120.0,283755028.0,3688196894.0,388683934.0,138948018.0,2635264803.0,9.4766915156192,13.647701206485536
12003,에스케이씨(주),11790,Dec-16,801499332.0,253488994.0,3528839514.0,387493931.0,124750313.0,2695396995.0,9.74786343115293,15.529477490429166
12004,에스케이씨(주),11790,Dec-17,897152437.0,299316350.0,3667311814.0,317931810.0,129232074.0,2690926470.0,7.012444899692856,16.301752273088823
12005,에스케이씨(주),11790,Dec-18,910124832.0,353201995.0,3833128681.0,333397556.0,153877626.0,2764203087.0,6.494455159401245,14.529197513262403
12006,에스케이씨(주),11790,Dec-19,992719762.0,385658113.0,3972988752.0,378434829.0,148290116.0,2833521463.0,8.122215271887637,15.279722317220394
12007,에스케이케미칼(주),285130,Dec-18,717166310.0,328951762.0,1950805011.0,456676262.0,213626086.0,1578243617.0,15.40004175413687,19.900223026441672
12008,에스케이케미칼(주),285130,Dec-19,792022789.0,330606088.0,2131709150.0,583836269.0,259448122.0,1902471752.0,17.050878503661483,21.6453872705852
12009,에스케이텔레콤(주),17670,Dec-11,6117478958.0,219589981.0,24366036429.0,3948077706.0,8407299.0,20520527405.0,19.19868007895385,24.2053687894041
12010,에스케이텔레콤(주),17670,Dec-12,5294420978.0,242145567.0,25595559623.0,2589699186.0,15994537.0,22249502341.0,11.567470631724365,19.738874575963788
12011,에스케이텔레콤(주),17670,Dec-13,5123415405.0,177120481.0,26576515239.0,2817782116.0,24595750.0,22827419888.0,12.236101932257059,18.61152554997694
12012,에스케이텔레콤(주),17670,Dec-14,5083148000.0,267667000.0,27941233000.0,2689913000.0,23694000.0,22712462000.0,11.739013586461917,17.234318184884685
12013,에스케이텔레콤(주),17670,Dec-15,5160242000.0,273556000.0,28581387000.0,2713529000.0,45991000.0,23146940000.0,11.524365639691467,17.097441772157524
12014,에스케이텔레콤(주),17670,Dec-16,5996628000.0,259846000.0,31297663000.0,3661115000.0,32479000.0,25448574000.0,14.258700703622923,18.329745578767334
12015,에스케이텔레콤(주),17670,Dec-17,6201799000.0,272403000.0,33428669000.0,3768098000.0,29837000.0,25557522000.0,14.626852321598315,17.737457629557433
12016,에스케이텔레콤(주),17670,Dec-18,7958839000.0,288053000.0,42369111000.0,4679378000.0,22079000.0,28848023000.0,16.144257095191584,18.104665920415464
12017,에스케이텔레콤(주),17670,Dec-19,8102294000.0,162882000.0,44611620000.0,5011363000.0,11125000.0,30839367000.0,16.213815283562727,17.796735469368745
12018,에스케이하이닉스(주),660,Dec-11,4936850000.0,1183608000.0,17238148000.0,4307194000.0,928891000.0,16393910000.0,20.6070607926968,21.772884186862765
12019,에스케이하이닉스(주),660,Dec-12,5313573000.0,1509331000.0,18648693000.0,4695907000.0,1199485000.0,18203484000.0,19.207433038642492,20.399510035368163
12020,에스케이하이닉스(주),660,Dec-13,6653124000.0,1178300000.0,20797298000.0,5798909000.0,920590000.0,19896259000.0,24.51877511244702,26.32468890910733
12021,에스케이하이닉스(주),660,Dec-14,10363514000.0,1497563000.0,26883278000.0,8641074000.0,1217282000.0,25348900000.0,29.28644635467417,32.979426839241846
12022,에스케이하이닉스(주),660,Dec-15,9760030000.0,1923376000.0,29677906000.0,8421984000.0,1407614000.0,28742198000.0,24.404431421702682,26.405683743320708
12023,에스케이하이닉스(주),660,Dec-16,9838982000.0,2026198000.0,32216026000.0,7933301000.0,1698723000.0,31399093000.0,19.855917494177298,24.251234463245094
12024,에스케이하이닉스(주),660,Dec-17,17310444000.0,2640439000.0,45418464000.0,15338930000.0,2224740000.0,44312846000.0,29.59455594434174,32.29965020393468
12025,에스케이하이닉스(주),660,Dec-18,19894146000.0,4422733000.0,63658335000.0,15897819000.0,3721521000.0,60980608000.0,19.967491960722988,24.303829184347972
12026,에스케이하이닉스(주),660,Dec-19,14457602000.0,5295835000.0,64789494000.0,11725531000.0,4354732000.0,57710070000.0,12.772119319903789,14.140821967215858
12027,에스텍(주),69510,Dec-11,104792421.0,26733946.0,132322825.0,66536127.0,5718981.0,98902789.0,61.49184124625646,58.99093750454617
12028,에스텍(주),69510,Dec-12,105213274.0,23359967.0,133039103.0,70088116.0,5534890.0,104828503.0,61.57984150551115,61.52575081628444
12029,에스텍(주),69510,Dec-13,116786773.0,25089611.0,149518230.0,72407001.0,5937744.0,112838331.0,58.906628989399,61.328415939648295
12030,에스텍(주),69510,Dec-14,136972281.0,33117653.0,172725473.0,84998843.0,7283563.0,126478615.0,61.44539138098564,60.12699007053812
12031,에스텍(주),69510,Dec-15,139610624.0,36001351.0,177229596.0,73879416.0,6947088.0,125621471.0,53.28096181901898,58.46048026876956
12032,에스텍(주),69510,Dec-16,150537793.0,33246149.0,191306259.0,82561063.0,7130731.0,135513748.0,55.662494110929615,61.310928671706456
12033,에스텍(주),69510,Dec-17,143606359.0,32720060.0,184421038.0,80125021.0,5733371.0,135295726.0,54.984478962772265,60.126707995212556
12034,에스텍(주),69510,Dec-18,156098768.0,36022632.0,195157174.0,93560792.0,6470749.0,146863428.0,59.300020560598654,61.527912881132416
12035,에스텍(주),69510,Dec-19,169228833.0,39582020.0,213913142.0,99297254.0,6934056.0,151829797.0,60.83338042005022,60.60722206586073
12036,에스트래픽(주),234300,Dec-17,53460614.0,386064.0,106709873.0,47380383.0,386064.0,94315693.0,49.826616870641026,49.73724408799549
12037,에스트래픽(주),234300,Dec-18,41669889.0,266541.0,101672766.0,39657222.0,261525.0,106314918.0,37.05566231072106,40.722161527502855
12038,에스트래픽(주),234300,Dec-19,60778291.0,3118918.0,121068654.0,58512785.0,2642304.0,130404854.0,42.843866072654016,47.625352306303824
12039,에스티팜(주),237690,Dec-16,224875179.0,91371223.0,367778548.0,223828475.0,91371223.0,368007137.0,35.99312042690085,36.300093283309174
12040,에스티팜(주),237690,Dec-17,225205294.0,57974615.0,381504269.0,223726727.0,57974615.0,382298311.0,43.356747134569474,43.83454985663607
12041,에스티팜(주),237690,Dec-18,167298559.0,40659270.0,345505352.0,165129083.0,40659270.0,345551799.0,36.02059470105667,36.653350886443
12042,에스티팜(주),237690,Dec-19,144152390.0,40925358.0,341080335.0,133880674.0,40672855.0,335639355.0,27.770229447616472,30.26472693009405
12043,에스퓨얼셀(주),288620,Dec-18,,,,54524502.0,6207282.0,56426179.0,85.62908362092,
12044,에스퓨얼셀(주),288620,Dec-19,,,,60018494.0,13556056.0,69684421.0,66.67550269234496,
12045,에쓰-오일(주),10950,Dec-11,8824353000.0,4617119000.0,13202741000.0,8823100000.0,4617119000.0,13204101000.0,31.853596091093213,31.866367748939407
12046,에쓰-오일(주),10950,Dec-12,8581519000.0,4385878000.0,12497379000.0,8580342000.0,4385878000.0,12492041000.0,33.577091205512374,33.57216741206296
12047,에쓰-오일(주),10950,Dec-13,7912505000.0,4237915000.0,11920735000.0,7911340000.0,4237915000.0,11914935000.0,30.83042416933034,30.82519660071296
12048,에쓰-오일(주),10950,Dec-14,5707508000.0,2415448000.0,10255738000.0,5706292000.0,2415448000.0,10249414000.0,32.107630738693935,32.09968897411381
12049,에쓰-오일(주),10950,Dec-15,5689780000.0,1598710000.0,10795526000.0,5688480000.0,1598710000.0,10784946000.0,37.92109853864822,37.89597653694688
12050,에쓰-오일(주),10950,Dec-16,7974398000.0,2423440000.0,13959027000.0,7973051000.0,2423440000.0,13950676000.0,39.78023000462487,39.76608111725839
12051,에쓰-오일(주),10950,Dec-17,6774846000.0,2790742000.0,15087451000.0,6769402000.0,2790742000.0,15077563000.0,26.38795142159247,26.406740277068668
12052,에쓰-오일(주),10950,Dec-18,5854506000.0,3139082000.0,15955044000.0,5850562000.0,3139082000.0,16081512000.0,16.86085238751182,17.01921975270015
12053,에쓰-오일(주),10950,Dec-19,5628862000.0,3196033000.0,16333401000.0,5623541000.0,3196033000.0,16455433000.0,14.752015337426855,14.894809721502583
12054,에쓰씨엔지니어링(주),23960,Dec-11,205948847.0,21124949.0,405239276.0,42113977.0,547957.0,107438264.0,38.688283347541805,45.60858459336503
12055,에쓰씨엔지니어링(주),23960,Dec-12,189999705.0,15444614.0,385510001.0,16872725.0,1535106.0,83717388.0,18.32070895475143,45.27900457762703
12056,에쓰씨엔지니어링(주),23960,Dec-13,137933854.0,14481022.0,316915013.0,20791142.0,1179758.0,83191503.0,23.573782529208543,38.95455467109726
12057,에쓰씨엔지니어링(주),23960,Dec-14,151086565.0,13316621.0,328101533.0,19452776.0,1516328.0,84624647.0,21.195300229730943,41.990033615600325
12058,에쓰씨엔지니어링(주),23960,Dec-15,228923058.0,15531536.0,403709399.0,53010166.0,1340724.0,123313613.0,41.90084188028778,52.8577047075389
12059,에쓰씨엔지니어링(주),23960,Dec-16,140947256.0,10243555.0,405773646.0,24792413.0,840096.0,98115157.0,24.412453419403896,32.210988142882
12060,에쓰씨엔지니어링(주),23960,Dec-17,116273471.0,10502124.0,374160400.0,24452059.0,745420.0,93154869.0,25.44863113918393,28.268984905938737
