,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별),자산(IFRS개별),차입금의존도(개별),차입금의존도(연결)
10349,디케이락(주),105740,Dec-18,,,,,236300.0,7000000.0,0.0,89936225.0,8.046034843023486,
10350,디케이락(주),105740,Dec-19,,,,,190000.0,12000000.0,0.0,427359817.0,2.852397327753442,
10351,라온시큐어(주),42510,Dec-11,0.0,9919000.0,0.0,21900886.0,0.0,9918000.0,0.0,394505321.0,2.514034531868836,45.290405146166236
10352,라온시큐어(주),42510,Dec-12,0.0,11747872.0,0.0,29495923.0,0.0,11796872.0,0.0,380404040.0,3.1011426692524084,39.82879939034286
10353,라온시큐어(주),42510,Dec-13,0.0,1500000.0,0.0,16418207.0,0.0,1500000.0,0.0,580321931.0,0.2584772209823654,9.136198611699804
10354,라온시큐어(주),42510,Dec-14,550000.0,1200000.0,0.0,14889035.0,550000.0,1200000.0,0.0,681897915.0,0.2566366550629503,11.753615999962388
10355,라온시큐어(주),42510,Dec-15,550000.0,1200000.0,0.0,16158817.0,550000.0,1200000.0,0.0,662900980.0,0.26399116199828215,10.830000735821192
10356,라온시큐어(주),42510,Dec-16,366667.0,1100000.0,0.0,16611679.0,366667.0,1100000.0,0.0,696996752.0,0.2104266620743162,8.829131600725008
10357,라온시큐어(주),42510,Dec-17,183333.0,0.0,0.0,20335912.0,183333.0,0.0,0.0,742148572.0,0.024703005155145674,0.9015233740193211
10358,라온시큐어(주),42510,Dec-18,0.0,0.0,0.0,27408823.0,0.0,0.0,0.0,750864059.0,0.0,0.0
10359,라온시큐어(주),42510,Dec-19,0.0,0.0,0.0,51118782.0,0.0,0.0,0.0,199369660.0,0.0,0.0
10360,라온피플(주),300120,Dec-19,,,,,0.0,0.0,0.0,214293411.0,0.0,
10361,램테크놀러지(주),171010,Dec-13,6804450.0,16798912.0,0.0,51927730.0,6804450.0,15929830.0,0.0,236739939.0,9.603060681704408,45.45425344031022
10362,램테크놀러지(주),171010,Dec-14,12254000.0,20957462.0,0.0,57925891.0,12254000.0,20957462.0,0.0,248670583.0,13.355605475859603,57.33439991453908
10363,램테크놀러지(주),171010,Dec-15,10181430.0,21263723.0,0.0,56732917.0,10181430.0,21198067.0,0.0,275925152.0,11.372467052224366,55.4266458747397
10364,램테크놀러지(주),171010,Dec-16,9107390.0,20205536.0,0.0,49450807.0,9107390.0,20205536.0,0.0,270015587.0,10.856012545675743,59.2769416280709
10365,램테크놀러지(주),171010,Dec-17,6572160.0,19318256.0,0.0,48362693.0,6572160.0,18925496.0,0.0,283794224.0,8.984557768871293,53.53385924973202
10366,램테크놀러지(주),171010,Dec-18,4874400.0,19910691.0,0.0,48132792.0,4874400.0,22308451.0,0.0,279641942.0,9.720591555611497,51.49315044928207
10367,램테크놀러지(주),171010,Dec-19,2756640.0,15455107.0,0.0,67037071.0,2756640.0,15455107.0,0.0,94311722.0,19.31016273883749,27.166680656438587
10368,로스웰인터내셔널유한회사,900260,Dec-15,0.0,25917217.0,0.0,105599338.0,,,,104309021.0,,24.542972987198084
10369,로스웰인터내셔널유한회사,900260,Dec-16,0.0,16932700.0,0.0,229152476.0,,,,100739188.0,,7.389272110679703
10370,로스웰인터내셔널유한회사,900260,Dec-17,0.0,45871095.0,0.0,279787250.0,,,,111717441.0,,16.394991194202024
10371,로스웰인터내셔널유한회사,900260,Dec-18,4720040.0,40315652.0,0.0,275382217.0,,,,114307335.0,,16.35388533457845
10372,로스웰인터내셔널유한회사,900260,Dec-19,0.0,44915540.0,0.0,331367883.0,,,,114096233.0,,13.554584588392352
10373,로체시스템즈(주),71280,Dec-11,,,,,237500.0,1000000.0,0.0,117013547.0,1.057569855565527,
10374,로체시스템즈(주),71280,Dec-12,,,,,87500.0,2000000.0,0.0,128381241.0,1.6260163741523577,
10375,로체시스템즈(주),71280,Dec-13,,,,,0.0,2000000.0,0.0,136092686.0,1.4695866903530732,
10376,로체시스템즈(주),71280,Dec-14,,,,,0.0,3000000.0,0.0,371750736.0,0.8069923498416423,
10377,로체시스템즈(주),71280,Dec-15,,,,,0.0,6000000.0,0.0,361877520.0,1.658019542081531,
10378,로체시스템즈(주),71280,Dec-16,,,,,0.0,8957770.0,0.0,360063581.0,2.4878300591028117,
10379,로체시스템즈(주),71280,Dec-17,0.0,4000000.0,0.0,85124180.0,0.0,4000000.0,0.0,356925496.0,1.120682059653144,4.699017364983722
10380,로체시스템즈(주),71280,Dec-18,15197700.0,3800000.0,0.0,94517974.0,15197700.0,3800000.0,0.0,347064292.0,5.47382731035897,20.09956328518002
10381,로체시스템즈(주),71280,Dec-19,24752050.0,3620000.0,0.0,120035002.0,24752050.0,3620000.0,0.0,370161663.0,7.664772675283772,23.63648063254083
10382,롯데관광개발(주),32350,Dec-11,0.0,85160000.0,0.0,224758209.0,0.0,84800000.0,0.0,396270446.0,21.39952672624998,37.88960606996116
10383,롯데관광개발(주),32350,Dec-12,0.0,83126547.0,0.0,142825011.0,0.0,82800000.0,0.0,409723954.0,20.20872814285103,58.20167379507502
10384,롯데관광개발(주),32350,Dec-13,0.0,484708.0,0.0,138782835.0,0.0,0.0,0.0,389405549.0,0.0,0.34925644803264033
10385,롯데관광개발(주),32350,Dec-14,0.0,788283.0,0.0,145286658.0,0.0,0.0,0.0,144589506.0,0.0,0.5425708119736639
10386,롯데관광개발(주),32350,Dec-15,0.0,1687000.0,0.0,249000437.0,0.0,1000000.0,0.0,146805325.0,0.6811742012764183,0.6775088511190043
10387,롯데관광개발(주),32350,Dec-16,0.0,12673000.0,0.0,362245686.0,0.0,12000000.0,0.0,150176957.0,7.990573414002522,3.498454361165256
10388,롯데관광개발(주),32350,Dec-17,0.0,6962457.0,0.0,401786612.0,0.0,6120000.0,0.0,150230846.0,4.0737306371821935,1.7328743148863308
10389,롯데관광개발(주),32350,Dec-18,0.0,873671.0,0.0,506790646.0,0.0,0.0,0.0,147022930.0,0.0,0.1723928819317632
10390,롯데관광개발(주),32350,Dec-19,0.0,1036616.0,0.0,566146123.0,0.0,0.0,0.0,95652939.0,0.0,0.18310043253621291
10391,롯데쇼핑(주),23530,Dec-11,348618830.0,1176920601.0,0.0,33061119644.0,0.0,300000000.0,0.0,79062459.0,379.44683708863647,4.614300566426395
10392,롯데쇼핑(주),23530,Dec-12,970332741.0,2171551111.0,0.0,36857044868.0,374250000.0,300000000.0,0.0,80234921.0,840.3448169407433,8.524513734761857
10393,롯데쇼핑(주),23530,Dec-13,1313464691.0,1268463508.0,0.0,38972565738.0,301398000.0,200000000.0,0.0,99841263.0,502.19516954628267,6.6249890149842106
10394,롯데쇼핑(주),23530,Dec-14,1371782341.0,1487332149.0,0.0,40072325738.0,100000000.0,350000000.0,0.0,78408684.0,573.9160218528856,7.134885328826182
10395,롯데쇼핑(주),23530,Dec-15,1857613831.0,1789818585.0,0.0,40693366455.0,197201000.0,200000000.0,0.0,122554983.0,324.1002448672364,8.96321128907692
10396,롯데쇼핑(주),23530,Dec-16,1706870309.0,1537254583.0,0.0,41915906500.0,103681000.0,200000000.0,0.0,119690785.0,253.72128689773402,7.739603322189871
10397,롯데쇼핑(주),23530,Dec-17,1105273982.0,923395390.0,0.0,27948488049.0,250000000.0,400000000.0,0.0,144800381.0,448.8938464878763,7.258601497309211
10398,롯데쇼핑(주),23530,Dec-18,1549092875.0,690007783.0,0.0,26259308858.0,590318000.0,250000000.0,0.0,90109898.0,932.5479427354363,8.52688343820538
10399,롯데쇼핑(주),23530,Dec-19,2520830144.0,916100982.0,0.0,33972615752.0,445347000.0,100000000.0,0.0,337202024.0,161.72708382082547,10.116769197548955
10400,롯데정밀화학(주),4000,Dec-11,0.0,19008000.0,0.0,1400452453.0,0.0,18258000.0,0.0,337060077.0,5.416838494343547,1.3572756404033377
10401,롯데정밀화학(주),4000,Dec-12,32267000.0,10716581.0,0.0,1607875860.0,32267000.0,10716581.0,0.0,645872673.0,6.655116836008326,2.6733146550256683
10402,롯데정밀화학(주),4000,Dec-13,183406000.0,9677479.0,0.0,1900117511.0,183406000.0,8817479.0,0.0,675463459.0,28.45801300407577,10.161659891149753
10403,롯데정밀화학(주),4000,Dec-14,88733600.0,28070930.0,0.0,1845960481.0,59500000.0,9713304.0,0.0,791342433.0,8.74631526299058,6.32757478842257
10404,롯데정밀화학(주),4000,Dec-15,3684100.0,12867613.0,0.0,1684225304.0,3684100.0,8599295.0,0.0,811546613.0,1.5135784936114323,0.9827493364866343
10405,롯데정밀화학(주),4000,Dec-16,0.0,1663673.0,0.0,1530938498.0,0.0,438540.0,0.0,863389808.0,0.0507928164007236,0.10867013940621408
10406,롯데정밀화학(주),4000,Dec-17,0.0,1279250.0,0.0,1641304451.0,0.0,0.0,0.0,881305163.0,0.0,0.07794105470320203
10407,롯데정밀화학(주),4000,Dec-18,0.0,1279160.0,0.0,1700030433.0,0.0,0.0,0.0,1086229996.0,0.0,0.07524335889344635
10408,롯데정밀화학(주),4000,Dec-19,0.0,1297430.0,0.0,1792685482.0,0.0,0.0,0.0,339431477.0,0.0,0.07237354310207997
10409,롯데정보통신(주),286940,Dec-18,198563.0,58224846.0,0.0,703889698.0,0.0,0.0,0.0,324284672.0,0.0,8.300080135566922
10410,롯데정보통신(주),286940,Dec-19,0.0,0.0,0.0,696683400.0,0.0,0.0,0.0,316165541.0,0.0,0.0
10411,롯데제과(주),280360,Dec-17,2206145.0,151983672.0,0.0,1907043737.0,0.0,150137293.0,0.0,313073100.0,47.95598631757248,8.085279535463533
10412,롯데제과(주),280360,Dec-18,69307434.0,175694071.0,0.0,2542673939.0,20000000.0,130087353.0,0.0,317187030.0,47.31825037108232,9.635584855852805
10413,롯데제과(주),280360,Dec-19,166409901.0,55205594.0,0.0,2716174956.0,100000000.0,0.0,0.0,324604537.0,30.806716666440188,8.159102362329564
10414,롯데지주(주),4990,Dec-11,10993930.0,5223666.0,0.0,3901265035.0,0.0,715253.0,0.0,367225133.0,0.19477234419028722,0.4157009548058044
10415,롯데지주(주),4990,Dec-12,2827000.0,25064527.0,0.0,4024386750.0,0.0,265778.0,0.0,370294499.0,0.07177476325404446,0.6930627877651172
10416,롯데지주(주),4990,Dec-13,0.0,16244598.0,0.0,4432215356.0,0.0,95850.0,0.0,376466089.0,0.025460460530350715,0.36651192902910923
10417,롯데지주(주),4990,Dec-14,21963364.0,15008575.0,0.0,3997875210.0,0.0,50161.0,0.0,3356154846.0,0.0014945973085772216,0.9247897209878144
10418,롯데지주(주),4990,Dec-15,61984457.0,117345697.0,0.0,4325868546.0,0.0,100068438.0,0.0,3264074033.0,3.0657527062285235,4.1455294374541545
10419,롯데지주(주),4990,Dec-16,55980995.0,224869670.0,0.0,3991836441.0,0.0,200000436.0,0.0,3147343997.0,6.35457821549336,7.035625561092472
10420,롯데지주(주),4990,Dec-17,5361734754.0,1946039000.0,0.0,21897058061.0,0.0,825000000.0,0.0,3143651545.0,26.243366613331187,33.373313134770335
10421,롯데지주(주),4990,Dec-18,284901000.0,3545239000.0,0.0,27618347496.0,140000000.0,2830000000.0,0.0,10435857766.0,28.45956764259717,13.868099822245789
10422,롯데지주(주),4990,Dec-19,715034213.0,878957565.0,0.0,15605750444.0,470000624.0,250000143.0,0.0,10549905920.0,6.824712679523118,10.214130898221866
10423,롯데칠성음료(주),5300,Dec-11,20300119.0,47378911.0,0.0,3599175580.0,20000000.0,29999885.0,0.0,10767958075.0,0.464339521492797,1.8804036784446063
10424,롯데칠성음료(주),5300,Dec-12,20000000.0,86724008.0,0.0,3750453523.0,0.0,62800000.0,0.0,10550996308.0,0.5952044543166378,2.84562939776497
10425,롯데칠성음료(주),5300,Dec-13,27747000.0,59912000.0,0.0,3958498274.0,20000000.0,26060000.0,0.0,11685624207.0,0.39415951757552525,2.2144508834513643
10426,롯데칠성음료(주),5300,Dec-14,71439000.0,104972000.0,0.0,4099992951.0,62242000.0,72046317.0,0.0,11707703396.0,1.1470081915969987,4.302714714594152
10427,롯데칠성음료(주),5300,Dec-15,110411000.0,179294000.0,0.0,4381975017.0,86365000.0,150091000.0,0.0,11745018866.0,2.013244956842967,6.611288263307778
10428,롯데칠성음료(주),5300,Dec-16,27270000.0,418744688.0,0.0,4650515641.0,20000251.0,380224987.0,0.0,11342250261.0,3.5286228816177942,9.59065020807227
10429,롯데칠성음료(주),5300,Dec-17,120575961.0,81442387.0,0.0,3486931134.0,120001066.0,80143012.0,0.0,11360877605.0,1.7616955745735279,5.793585827668944
10430,롯데칠성음료(주),5300,Dec-18,181229000.0,27405000.0,0.0,3311280027.0,180000000.0,1097000.0,0.0,495760902.0,36.52910087693846,6.300705415996519
10431,롯데칠성음료(주),5300,Dec-19,60000000.0,26453006.0,0.0,3256509992.0,60000562.0,667390.0,0.0,155110000.0,39.112856682354455,2.6547747807432494
10432,롯데케미칼(주),11170,Dec-11,170234756.0,178163603.0,0.0,10746607904.0,1300155.0,0.0,0.0,184411552.0,0.7050290428660347,3.241937940904334
10433,롯데케미칼(주),11170,Dec-12,317029745.0,163194492.0,0.0,10372314247.0,261845862.0,877343.0,0.0,150431640.0,174.64624130934158,4.629865867580092
10434,롯데케미칼(주),11170,Dec-13,445426209.0,576979159.0,0.0,10687663571.0,350206582.0,373211202.0,0.0,146546390.0,493.6442200998605,9.566219606446106
10435,롯데케미칼(주),11170,Dec-14,462973354.0,588808893.0,0.0,10322655619.0,204511656.0,468192217.0,0.0,151793985.0,443.1689918411457,10.189066513699027
10436,롯데케미칼(주),11170,Dec-15,171805461.0,444775582.0,0.0,11467808899.0,0.0,342188608.0,0.0,164681061.0,207.78868312003405,5.376624675475419
10437,롯데케미칼(주),11170,Dec-16,545848148.0,1414679503.0,0.0,15866834170.0,506662100.0,1170677090.0,0.0,167998177.0,998.4270186455655,12.356136265083308
10438,롯데케미칼(주),11170,Dec-17,1415497565.0,703496377.0,0.0,19550971101.0,557839327.0,496129258.0,0.0,167943452.0,627.5734912248915,10.838305325363695
10439,롯데케미칼(주),11170,Dec-18,1702087325.0,806210466.0,0.0,20799138833.0,145949036.0,367310594.0,0.0,206972864.0,247.98402074583072,12.059623290846659
10440,롯데케미칼(주),11170,Dec-19,1124803964.0,586309452.0,0.0,20043105157.0,137306600.0,316518503.0,0.0,709438281.0,63.96963839621166,8.537167283196128
10441,롯데하이마트(주),71840,Dec-11,880000000.0,0.0,0.0,2768249520.0,880000000.0,0.0,0.0,672500907.0,130.85484210358098,31.789041906887068
10442,롯데하이마트(주),71840,Dec-12,0.0,560000000.0,0.0,2603494002.0,0.0,560000000.0,0.0,662848794.0,84.48382271628603,21.50955598783054
10443,롯데하이마트(주),71840,Dec-13,98869860.0,70000000.0,0.0,2755424265.0,98869860.0,70000000.0,0.0,639369630.0,26.41193013812683,6.1286336969962045
10444,롯데하이마트(주),71840,Dec-14,,,,,100000000.0,0.0,0.0,651104529.0,15.358517034674165,
10445,롯데하이마트(주),71840,Dec-15,,,,,0.0,0.0,0.0,726449574.0,0.0,
10446,롯데하이마트(주),71840,Dec-16,,,,,0.0,0.0,0.0,715282460.0,0.0,
10447,롯데하이마트(주),71840,Dec-17,,,,,0.0,0.0,0.0,715277732.0,0.0,
10448,롯데하이마트(주),71840,Dec-18,,,,,130000000.0,0.0,0.0,718064024.0,18.10423522903022,
10449,롯데하이마트(주),71840,Dec-19,,,,,100000000.0,0.0,0.0,302505729.0,33.05722517407265,
10450,리노공업(주),58470,Dec-11,,,,,0.0,0.0,0.0,290366403.0,0.0,
10451,리노공업(주),58470,Dec-12,,,,,0.0,0.0,0.0,141145810.0,0.0,
10452,리노공업(주),58470,Dec-13,,,,,0.0,0.0,0.0,151880178.0,0.0,
10453,리노공업(주),58470,Dec-14,,,,,0.0,0.0,0.0,155959911.0,0.0,
10454,리노공업(주),58470,Dec-15,,,,,0.0,0.0,0.0,175468187.0,0.0,
10455,리노공업(주),58470,Dec-16,,,,,0.0,0.0,0.0,194448136.0,0.0,
10456,리노공업(주),58470,Dec-17,,,,,0.0,0.0,0.0,187699498.0,0.0,
10457,리노공업(주),58470,Dec-18,,,,,0.0,0.0,0.0,200229058.0,0.0,
10458,리노공업(주),58470,Dec-19,,,,,0.0,0.0,0.0,204273623.0,0.0,
10459,마이크로로봇(주),182690,Dec-14,,,,,0.0,0.0,0.0,200277496.0,0.0,
10460,마이크로로봇(주),182690,Dec-15,,,,,0.0,0.0,0.0,203893139.0,0.0,
10461,마이크로로봇(주),182690,Dec-16,,,,,0.0,0.0,0.0,202111793.0,0.0,
10462,마이크로로봇(주),182690,Dec-17,0.0,2000000.0,0.0,15262962.0,0.0,2000000.0,0.0,184284619.0,1.0852777680811225,13.103616454001523
10463,마이크로로봇(주),182690,Dec-18,2662397.0,6874474.0,0.0,19873056.0,0.0,5500000.0,0.0,190208395.0,2.8915653275976596,47.98895046640034
10464,마이크로로봇(주),182690,Dec-19,2786247.0,7039986.0,0.0,26327325.0,0.0,6790000.0,0.0,196090792.0,3.4626817153148117,37.32332472060872
10465,매일유업(주),267980,Dec-17,,,,,3189955.0,0.0,0.0,205433843.0,1.5527894301232537,
10466,매일유업(주),267980,Dec-18,6613590.0,0.0,0.0,615716051.0,6613590.0,0.0,0.0,201633524.0,3.2800051642206083,1.0741298670480819
10467,매일유업(주),267980,Dec-19,0.0,2654282.0,0.0,675195953.0,0.0,0.0,0.0,22173331.0,0.0,0.3931128420137317
10468,매일홀딩스(주),5990,Dec-11,31291677.0,88348692.0,0.0,612054971.0,29649087.0,83000000.0,0.0,29696857.0,379.32999778394054,19.547324124257457
10469,매일홀딩스(주),5990,Dec-12,30920707.0,58183528.0,0.0,627705577.0,29889427.0,53000000.0,0.0,56975415.0,145.48279639560326,14.195227550128967
10470,매일홀딩스(주),5990,Dec-13,24022322.0,8531000.0,0.0,724238997.0,24022322.0,3000000.0,0.0,61097929.0,44.227885367440194,4.494831420959786
10471,매일홀딩스(주),5990,Dec-14,16551640.0,30723212.0,0.0,775120336.0,16551640.0,15000000.0,0.0,30269029.0,104.2373708122583,6.099033892461312
10472,매일홀딩스(주),5990,Dec-15,25500639.0,24857899.0,0.0,835501699.0,10004009.0,5000000.0,0.0,9545399353.0,0.15718576504904874,6.027341184377412
10473,매일홀딩스(주),5990,Dec-16,28579365.0,7584040.0,0.0,885607726.0,13037745.0,0.0,0.0,10165866335.0,0.1282502107578616,4.083456358645182
10474,매일홀딩스(주),5990,Dec-17,5909935.0,6064935.0,0.0,887079138.0,0.0,0.0,0.0,9929195687.0,0.0,1.349921273878498
10475,매일홀딩스(주),5990,Dec-18,9806590.0,11591134.0,0.0,848940513.0,0.0,0.0,0.0,10054083478.0,0.0,2.520521010875588
10476,매일홀딩스(주),5990,Dec-19,3193000.0,17338482.0,0.0,956463233.0,0.0,0.0,0.0,10250167915.0,0.0,2.1466044163142444
10477,메가스터디(주),72870,Dec-11,0.0,0.0,0.0,442245181.0,0.0,0.0,0.0,10574188111.0,0.0,0.0
10478,메가스터디(주),72870,Dec-12,0.0,0.0,0.0,465252554.0,0.0,0.0,0.0,10637713334.0,0.0,0.0
10479,메가스터디(주),72870,Dec-13,0.0,0.0,0.0,486736085.0,0.0,0.0,0.0,10067944979.0,0.0,0.0
10480,메가스터디(주),72870,Dec-14,52007000.0,0.0,0.0,574677180.0,0.0,0.0,0.0,10072030499.0,0.0,9.04977643274438
10481,메가스터디(주),72870,Dec-15,1320000.0,1978000.0,0.0,354407843.0,0.0,0.0,0.0,597753797.0,0.0,0.930566313680592
10482,메가스터디(주),72870,Dec-16,0.0,10634274.0,0.0,360052342.0,0.0,0.0,0.0,598387597.0,0.0,2.953535572336313
10483,메가스터디(주),72870,Dec-17,0.0,300000.0,0.0,337641989.0,0.0,0.0,0.0,680011150.0,0.0,0.08885150833535695
10484,메가스터디(주),72870,Dec-18,0.0,0.0,0.0,366307610.0,0.0,0.0,0.0,654226264.0,0.0,0.0
10485,메가스터디(주),72870,Dec-19,0.0,0.0,0.0,379554212.0,0.0,0.0,0.0,706824031.0,0.0,0.0
10486,메가스터디교육(주),215200,Dec-15,,,,,0.0,0.0,0.0,739445680.0,0.0,
10487,메가스터디교육(주),215200,Dec-16,0.0,2750371.0,0.0,231823949.0,0.0,2750371.0,0.0,771791251.0,0.3563620339614345,1.1864050335886567
10488,메가스터디교육(주),215200,Dec-17,0.0,5955764.0,0.0,284432992.0,0.0,0.0,0.0,796093447.0,0.0,2.09390758720423
10489,메가스터디교육(주),215200,Dec-18,0.0,4175320.0,0.0,367190943.0,0.0,0.0,0.0,851719907.0,0.0,1.1370977633290917
10490,메가스터디교육(주),215200,Dec-19,0.0,1234303.0,0.0,432816425.0,0.0,0.0,0.0,414435419.0,0.0,0.2851793344025703
10491,메가엠디(주),133750,Dec-15,1320000.0,580000.0,0.0,89660381.0,0.0,0.0,0.0,442459275.0,0.0,2.1191076580412926
10492,메가엠디(주),133750,Dec-16,0.0,0.0,0.0,91781522.0,0.0,0.0,0.0,470672058.0,0.0,0.0
10493,메가엠디(주),133750,Dec-17,0.0,0.0,0.0,92317776.0,0.0,0.0,0.0,221547370.0,0.0,0.0
10494,메가엠디(주),133750,Dec-18,0.0,0.0,0.0,100658989.0,0.0,0.0,0.0,249171024.0,0.0,0.0
10495,메가엠디(주),133750,Dec-19,0.0,0.0,0.0,108321009.0,0.0,0.0,0.0,245094823.0,0.0,0.0
10496,메디앙스(주),14100,Dec-11,,,,,0.0,12961642.0,0.0,241973962.0,5.356626759700698,
10497,메디앙스(주),14100,Dec-12,,,,,0.0,18943232.0,0.0,229062453.0,8.269898340781324,
10498,메디앙스(주),14100,Dec-13,3900000.0,20425170.0,0.0,85966108.0,3900000.0,20425170.0,0.0,226590191.0,10.73531466329008,28.296232743257377
10499,메디앙스(주),14100,Dec-14,3575000.0,16157427.0,0.0,87913376.0,3575000.0,16157427.0,0.0,,,22.445306843864124
10500,메디앙스(주),14100,Dec-15,6925000.0,11248800.0,0.0,91802767.0,6925000.0,11248800.0,0.0,,,19.796571055423634
10501,메디앙스(주),14100,Dec-16,5275000.0,17098000.0,0.0,97596890.0,5275000.0,17098000.0,0.0,190970057.0,11.715449192121255,22.923886201701716
10502,메디앙스(주),14100,Dec-17,6125000.0,15507098.0,0.0,99119508.0,6125000.0,15507098.0,0.0,184270096.0,11.739342665779041,21.824258853262265
