,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),자산(IFRS개별),차입금비율(개별),차입금비율(연결)
12965,일진디스플레이(주),20760,Dec-17,,,,0.0,48549439.0,167515259.0,28.982099475487182,
12966,일진디스플레이(주),20760,Dec-18,,,,0.0,46967766.0,158315437.0,29.667205479147306,
12967,일진디스플레이(주),20760,Dec-19,0.0,55713614.0,126231326.0,0.0,55713614.0,126578231.0,44.01516244922083,44.136123548286264
12968,일진머티리얼즈(주),20150,Dec-11,11335797.0,46229742.0,442163374.0,11335797.0,45399742.0,441902966.0,12.83891337357532,13.019065437111488
12969,일진머티리얼즈(주),20150,Dec-12,11484543.0,46387762.0,469866854.0,11484543.0,38515966.0,447878427.0,11.163857418834777,12.316745585974022
12970,일진머티리얼즈(주),20150,Dec-13,18704053.0,85364066.0,580795049.0,3713780.0,45146092.0,458253098.0,10.6622022225805,17.918217309045968
12971,일진머티리얼즈(주),20150,Dec-14,15065554.0,175074131.0,596095084.0,3325520.0,135987276.0,488528537.0,28.51681845558185,31.897542875894615
12972,일진머티리얼즈(주),20150,Dec-15,14769735.0,71720664.0,436708093.0,2894735.0,28261631.0,317306369.0,9.819016900981273,19.80508270544004
12973,일진머티리얼즈(주),20150,Dec-16,2394880.0,10309777.0,390766753.0,2394880.0,9109777.0,315787282.0,3.6431666681243993,3.2512123670869206
12974,일진머티리얼즈(주),20150,Dec-17,3804770.0,7543110.0,650284189.0,1804770.0,343110.0,560688339.0,0.3830791280287354,1.745064725847117
12975,일진머티리얼즈(주),20150,Dec-18,5290310.0,13350000.0,692206039.0,1540310.0,0.0,597174440.0,0.257933008653217,2.6928846253535794
12976,일진머티리얼즈(주),20150,Dec-19,3776030.0,666404.0,1036928098.0,1276030.0,366404.0,647030493.0,0.2538418231859128,0.42842256937278983
12977,일진전기(주),103590,Dec-11,35408524.0,75258582.0,768646689.0,35393007.0,75258582.0,768652510.0,14.39552822119842,14.397655982097127
12978,일진전기(주),103590,Dec-12,26925802.0,101278111.0,828363428.0,26913943.0,101278111.0,829158105.0,15.460507860560563,15.476771265667224
12979,일진전기(주),103590,Dec-13,32549694.0,220326717.0,835753216.0,32543669.0,125925523.0,836109334.0,18.95316623746722,30.257306362551883
12980,일진전기(주),103590,Dec-14,50141560.0,136721259.0,794512026.0,50141560.0,136721259.0,787649515.0,23.724107669894266,23.519193276503028
12981,일진전기(주),103590,Dec-15,30000000.0,125618189.0,735434079.0,30000000.0,125618189.0,730218942.0,21.31116847965853,21.16004594342439
12982,일진전기(주),103590,Dec-16,10000000.0,184428889.0,728757945.0,10000000.0,184428889.0,723845430.0,26.86055350242385,26.679488070624053
12983,일진전기(주),103590,Dec-17,87600000.0,139127904.0,756774591.0,87600000.0,139127904.0,751797306.0,30.15811604943421,29.95976697637302
12984,일진전기(주),103590,Dec-18,37000000.0,225024267.0,778631601.0,37000000.0,225024267.0,772343690.0,33.92586362685244,33.6518921995307
12985,일진전기(주),103590,Dec-19,142000000.0,109589472.0,780849822.0,142000000.0,109589472.0,776346702.0,32.40684495108475,32.219956374658686
12986,일진홀딩스(주),15860,Dec-11,65409000.0,143620000.0,1036430305.0,0.0,19988493.0,307187105.0,6.506944033344109,20.168167506448974
12987,일진홀딩스(주),15860,Dec-12,36874563.0,187070225.0,1108754299.0,0.0,26132749.0,309127411.0,8.453714575314708,20.197873253071375
12988,일진홀딩스(주),15860,Dec-13,32550001.0,231086299.0,1116481234.0,0.0,21639220.0,305146609.0,7.091417489748346,23.61314207274889
12989,일진홀딩스(주),15860,Dec-14,68384886.0,218542824.0,1118410670.0,0.0,2000000.0,312326440.0,0.6403556484042785,25.65495105657388
12990,일진홀딩스(주),15860,Dec-15,30630779.0,208961594.0,1075919203.0,0.0,5800000.0,314433478.0,1.8445872993205894,22.268621317654834
12991,일진홀딩스(주),15860,Dec-16,10474000.0,329083951.0,1065835127.0,0.0,15995000.0,318182298.0,5.026992419295432,31.858393704451437
12992,일진홀딩스(주),15860,Dec-17,87778283.0,238261246.0,1079321232.0,0.0,22700000.0,258853295.0,8.769446029265342,30.207830563644468
12993,일진홀딩스(주),15860,Dec-18,37006327.0,321754899.0,1116605852.0,0.0,16500000.0,267734110.0,6.1628307278441286,32.12962079299581
12994,일진홀딩스(주),15860,Dec-19,163999998.0,162664114.0,1188576506.0,10000000.0,10000000.0,274959910.0,7.273787658717229,27.483642016393684
12995,잉글우드랩(주),950140,Dec-16,0.0,0.0,84461861.0,0.0,0.0,78410262.0,0.0,0.0
12996,잉글우드랩(주),950140,Dec-17,11778279.0,2564636.0,92446671.0,0.0,1821380.0,71159503.0,2.5595738070289786,15.514798796811192
12997,잉글우드랩(주),950140,Dec-18,16055110.0,4754838.0,104772859.0,6419510.0,3801540.0,84370348.0,12.114504968025022,19.861964442528002
12998,잉글우드랩(주),950140,Dec-19,9609034.0,2800000.0,115343361.0,6481714.0,0.0,93641490.0,6.921839881018553,10.758342649647604
12999,자이글(주),234920,Dec-16,,,,0.0,0.0,86458487.0,0.0,
13000,자이글(주),234920,Dec-17,0.0,0.0,89026530.0,0.0,0.0,88901330.0,0.0,0.0
13001,자이글(주),234920,Dec-18,0.0,0.0,94296332.0,0.0,0.0,94244699.0,0.0,0.0
13002,자이글(주),234920,Dec-19,,,,0.0,0.0,62583261.0,0.0,
13003,자이에스앤디(주),317400,Dec-19,,,,278410.0,0.0,278480541.0,0.09997466932527971,
13004,자화전자(주),33240,Dec-11,1200000.0,38266171.0,236877981.0,1200000.0,15883996.0,204475721.0,8.355024213363698,16.660970696132367
13005,자화전자(주),33240,Dec-12,1200000.0,32289101.0,294711880.0,1200000.0,14458580.0,251832599.0,6.217852677603506,11.36333594695945
13006,자화전자(주),33240,Dec-13,0.0,29284015.0,357073877.0,0.0,15110636.0,289054853.0,5.227601558379648,8.201108198122261
13007,자화전자(주),33240,Dec-14,0.0,37381746.0,359580871.0,0.0,17216735.0,295312756.0,5.830000448744585,10.395921756360615
13008,자화전자(주),33240,Dec-15,0.0,36379474.0,399278574.0,0.0,20158400.0,310332083.0,6.4957511982414005,9.11130132417273
13009,자화전자(주),33240,Dec-16,1500000.0,47202309.0,426797993.0,1500000.0,25957383.0,333350346.0,8.236794510481774,11.411091382522036
13010,자화전자(주),33240,Dec-17,1500000.0,112262710.0,460781745.0,1500000.0,53102559.0,386408099.0,14.130800866055345,24.689066186855992
13011,자화전자(주),33240,Dec-18,1500000.0,29810931.0,352202849.0,1500000.0,23708727.0,331501897.0,7.60439901796399,8.890027746481971
13012,자화전자(주),33240,Dec-19,500000.0,25447460.0,348455187.0,500000.0,23125160.0,335195830.0,7.048166440495396,7.446426676380627
13013,재영솔루텍(주),49630,Dec-11,4827814.0,74706388.0,183275701.0,930635.0,65739832.0,169613975.0,39.30717796101412,43.39593386686869
13014,재영솔루텍(주),49630,Dec-12,64868751.0,6128293.0,161755994.0,62790379.0,0.0,146104586.0,42.97632313882331,43.89144553122402
13015,재영솔루텍(주),49630,Dec-13,1222131.0,7148315.0,159855165.0,92863.0,2175816.0,148570931.0,1.5270005947529535,5.236268718624137
13016,재영솔루텍(주),49630,Dec-14,51688579.0,6842083.0,165139391.0,61610889.0,2174826.0,151803726.0,42.018543734558925,35.44318629587292
13017,재영솔루텍(주),49630,Dec-15,50834077.0,6674809.0,155496512.0,50258229.0,1959362.0,143159214.0,36.475186990059896,36.98403601490431
13018,재영솔루텍(주),49630,Dec-16,4035036.0,4457725.0,153625666.0,3696382.0,0.0,145146988.0,2.5466474027004957,5.528217531047189
13019,재영솔루텍(주),49630,Dec-17,5439157.0,7658678.0,145859840.0,4318134.0,1485267.0,138381080.0,4.193782126863008,8.979740413810958
13020,재영솔루텍(주),49630,Dec-18,5007572.0,4309683.0,160924266.0,3622704.0,0.0,152513852.0,2.3753278489090945,5.789838432446229
13021,재영솔루텍(주),49630,Dec-19,5161670.0,4103474.0,164461895.0,4050797.0,0.0,150823406.0,2.6857880400870937,5.6336113602485245
13022,전방(주),950,Dec-11,16757848.0,173823487.0,519574669.0,16757848.0,173821277.0,505001867.0,37.7383010744394,36.68025913711355
13023,전방(주),950,Dec-12,39197077.0,206073681.0,542146329.0,39197077.0,206073681.0,527507480.0,46.49616684108441,45.240693311048865
13024,전방(주),950,Dec-13,36971696.0,207344516.0,525458565.0,36971696.0,207344516.0,517897303.0,47.174644583928256,46.495809236642664
13025,전방(주),950,Dec-14,9887263.0,243275268.0,506372939.0,9887263.0,243275268.0,499023698.0,50.73156485646499,49.99527255543172
13026,전방(주),950,Dec-15,0.0,257059961.0,519484803.0,0.0,256999961.0,512530392.0,50.14336027901346,49.483634461584046
13027,전방(주),950,Dec-16,0.0,247166905.0,484109388.0,0.0,247066905.0,478936937.0,51.58652129601773,51.056003276680926
13028,전방(주),950,Dec-17,0.0,207510063.0,413514843.0,0.0,207510063.0,415416623.0,49.95227718655833,50.18201075795482
13029,전방(주),950,Dec-18,0.0,190720569.0,364005282.0,0.0,190720569.0,367144361.0,51.947023911937464,52.395000411010514
13030,전방(주),950,Dec-19,0.0,193764166.0,386595115.0,0.0,193764166.0,388742852.0,49.84378876759386,50.12069694672681
13031,전진바이오팜(주),110020,Dec-18,,,,0.0,64056.0,7119943.0,0.8996701237636313,
13032,전진바이오팜(주),110020,Dec-19,,,,0.0,0.0,6411002.0,0.0,
13033,제너셈(주),217190,Dec-15,,,,2630000.0,800000.0,45020227.0,7.61879765732856,
13034,제너셈(주),217190,Dec-16,,,,9782000.0,2800000.0,50014970.0,25.156468153434865,
13035,제너셈(주),217190,Dec-17,,,,8734000.0,2800000.0,44448510.0,25.94912630367137,
13036,제너셈(주),217190,Dec-18,,,,7686000.0,9171576.0,46884413.0,35.95560853028063,
13037,제너셈(주),217190,Dec-19,,,,6800000.0,8850000.0,48774952.0,32.086141263655165,
13038,제룡산업(주),147830,Dec-12,,,,4600000.0,2000000.0,35606134.0,18.53613200467088,
13039,제룡산업(주),147830,Dec-13,,,,3614270.0,2000000.0,44790611.0,12.534479603325796,
13040,제룡산업(주),147830,Dec-14,,,,4540800.0,3000000.0,45600298.0,16.53673403625564,
13041,제룡산업(주),147830,Dec-15,,,,1220400.0,3000000.0,49405889.0,8.542301505798227,
13042,제룡산업(주),147830,Dec-16,,,,0.0,0.0,53985405.0,0.0,
13043,제룡산업(주),147830,Dec-17,,,,0.0,51845.0,59171858.0,0.08761766446475282,
13044,제룡산업(주),147830,Dec-18,,,,0.0,0.0,58914390.0,0.0,
13045,제룡산업(주),147830,Dec-19,,,,0.0,0.0,61520654.0,0.0,
13046,제룡전기(주),33100,Dec-11,,,,3439540.0,289720.0,43804469.0,8.513423596117557,
13047,제룡전기(주),33100,Dec-12,,,,3083590.0,189908.0,43608149.0,7.506619920969358,
13048,제룡전기(주),33100,Dec-13,,,,2735440.0,228617.0,47350934.0,6.25976459091599,
13049,제룡전기(주),33100,Dec-14,,,,2270920.0,413137.0,63259677.0,4.242919229574947,
13050,제룡전기(주),33100,Dec-15,,,,2662600.0,1122067.0,66381351.0,5.7014009853460195,
13051,제룡전기(주),33100,Dec-16,,,,2057310.0,387483.0,62155123.0,3.9333732796249152,
13052,제룡전기(주),33100,Dec-17,,,,1485670.0,70506.0,57852594.0,2.6898983993699574,
13053,제룡전기(주),33100,Dec-18,,,,914030.0,64455.0,58998246.0,1.658498457733811,
13054,제룡전기(주),33100,Dec-19,,,,500770.0,243605.0,64293249.0,1.1577809670187922,
13055,제이더블유생명과학(주),234080,Dec-16,14035087.0,54700000.0,192244264.0,14035087.0,54700000.0,189565539.0,36.25927336930158,35.75403789420734
13056,제이더블유생명과학(주),234080,Dec-17,15429450.0,39950000.0,198532054.0,15429450.0,38300000.0,193138331.0,27.819154137766677,27.8944628256352
13057,제이더블유생명과학(주),234080,Dec-18,10429650.0,39600000.0,200859819.0,10429650.0,38400000.0,193040377.0,25.295044880688355,24.907744241271075
13058,제이더블유생명과학(주),234080,Dec-19,5429850.0,34040000.0,201403949.0,5429850.0,32000000.0,194214530.0,19.272425188784794,19.597356554314633
13059,제이더블유신약(주),67290,Dec-11,392500.0,28442829.0,102793685.0,0.0,17942829.0,96976340.0,18.502274884781176,28.051654145874817
13060,제이더블유신약(주),67290,Dec-12,189300.0,35170994.0,115247973.0,0.0,25995994.0,108752236.0,23.903870813286083,30.68192270939117
13061,제이더블유신약(주),67290,Dec-13,24600.0,55904240.0,126319180.0,0.0,36904240.0,115980146.0,31.819446062776986,44.275809896802684
13062,제이더블유신약(주),67290,Dec-14,0.0,49602741.0,126989598.0,0.0,38102741.0,116050799.0,32.83281229283049,39.06047564620214
13063,제이더블유신약(주),67290,Dec-15,0.0,48260606.0,127679625.0,0.0,37260606.0,122193328.0,30.493159168232165,37.79820468614315
13064,제이더블유신약(주),67290,Dec-16,0.0,12000951.0,143606103.0,0.0,12000951.0,126454681.0,9.490317721018172,8.356853051015527
13065,제이더블유신약(주),67290,Dec-17,0.0,24200000.0,123356679.0,0.0,24200000.0,129571286.0,18.676977551955453,19.617908163691727
13066,제이더블유신약(주),67290,Dec-18,100000.0,17000000.0,109205557.0,100000.0,17000000.0,118471438.0,14.433858733106625,15.65854382300344
13067,제이더블유신약(주),67290,Dec-19,100000.0,8000000.0,136854613.0,100000.0,8000000.0,138193777.0,5.861334841437904,5.918689785049482
13068,제이더블유중외제약(주),1060,Dec-11,105041604.0,179389269.0,667091705.0,105041604.0,179389269.0,665878421.0,42.715135981257454,42.63744712580409
13069,제이더블유중외제약(주),1060,Dec-12,57787452.0,146758470.0,603145264.0,57787452.0,146758470.0,601416164.0,34.01071242242169,33.913210334019965
13070,제이더블유중외제약(주),1060,Dec-13,25573300.0,199061617.0,589368538.0,25573300.0,199061617.0,587391073.0,38.2428210651407,38.11450773437791
13071,제이더블유중외제약(주),1060,Dec-14,60443700.0,114717317.0,594119511.0,60443700.0,114717317.0,592319115.0,29.57206893449657,29.48245491974762
13072,제이더블유중외제약(주),1060,Dec-15,55653700.0,110222584.0,613481028.0,55653700.0,110222584.0,611202345.0,27.139340245823174,27.03853524872166
13073,제이더블유중외제약(주),1060,Dec-16,19500000.0,91863639.0,651077844.0,19500000.0,91863639.0,648743063.0,17.16606239841982,17.104504480726884
13074,제이더블유중외제약(주),1060,Dec-17,13500000.0,130878368.0,630873131.0,13500000.0,130878368.0,628065393.0,22.987792291876843,22.885483769319066
13075,제이더블유중외제약(주),1060,Dec-18,7500000.0,112030974.0,593791187.0,7500000.0,112030974.0,591209476.0,20.218040957110777,20.130136084353843
13076,제이더블유중외제약(주),1060,Dec-19,10250000.0,117731703.0,573207865.0,10250000.0,117731703.0,568409023.0,22.515776108642104,22.32727616185099
13077,제이더블유홀딩스(주),96760,Dec-11,148093454.0,338388238.0,1094786336.0,0.0,27187003.0,213542224.0,12.731441347168888,44.43622248496897
13078,제이더블유홀딩스(주),96760,Dec-12,97753029.0,400317802.0,1077132172.0,0.0,40164881.0,227845091.0,17.628152892703756,46.24045627336438
13079,제이더블유홀딩스(주),96760,Dec-13,79574177.0,350584216.0,1014442067.0,0.0,57170767.0,275629481.0,20.741891176727936,42.403445893376976
13080,제이더블유홀딩스(주),96760,Dec-14,105219977.0,247299658.0,1036005320.0,5000000.0,46925283.0,279419707.0,18.583257264671026,34.02681706306296
13081,제이더블유홀딩스(주),96760,Dec-15,60653700.0,264683094.0,1082862853.0,5000000.0,51030462.0,314167416.0,17.83458727623109,30.04413653111065
13082,제이더블유홀딩스(주),96760,Dec-16,64211596.0,202124470.0,1196629709.0,2500000.0,38315915.0,381035861.0,10.711830349217445,22.257183153389352
13083,제이더블유홀딩스(주),96760,Dec-17,73556861.0,310114026.0,1351379775.0,2708333.0,45408789.0,396310484.0,12.141269015734643,28.391048474881902
13084,제이더블유홀딩스(주),96760,Dec-18,60453695.0,243349744.0,1275635934.0,625000.0,41465959.0,410276515.0,10.259168502491544,23.81584203632194
13085,제이더블유홀딩스(주),96760,Dec-19,19113183.0,274019024.0,1243461899.0,3333333.0,79129232.0,414945803.0,19.873092920522925,23.573879282971095
13086,제이스코홀딩스(주),23440,Dec-11,,,,3696000.0,19389220.0,86932187.0,26.555434525074123,
13087,제이스코홀딩스(주),23440,Dec-12,,,,40000000.0,8684553.0,111501744.0,43.66259329540173,
13088,제이스코홀딩스(주),23440,Dec-13,,,,21006040.0,15830230.0,112936003.0,32.61694147259666,
13089,제이스코홀딩스(주),23440,Dec-14,,,,18156264.0,13250957.0,110246347.0,28.488219206029562,
13090,제이스코홀딩스(주),23440,Dec-15,,,,10755452.0,26536409.0,107019714.0,34.8457864501488,
13091,제이스코홀딩스(주),23440,Dec-16,,,,13354640.0,6142485.0,94802483.0,20.56604888713727,
13092,제이스코홀딩스(주),23440,Dec-17,,,,847322.0,9222468.0,90470353.0,11.130486027837208,
13093,제이스코홀딩스(주),23440,Dec-18,,,,58334.0,17915901.0,88607499.0,20.28523003453692,
13094,제이스코홀딩스(주),23440,Dec-19,,,,6627.0,12617447.0,83854959.0,15.0546540723966,
13095,제이씨케미칼(주),137950,Dec-11,,,,0.0,24431984.0,70017157.0,34.89428169727029,
13096,제이씨케미칼(주),137950,Dec-12,0.0,10978027.0,59426517.0,0.0,10978027.0,57497631.0,19.09300750147428,18.47328020250623
13097,제이씨케미칼(주),137950,Dec-13,3182000.0,22467305.0,75575374.0,3182000.0,11914305.0,64240630.0,23.499621656885992,33.93870733606955
13098,제이씨케미칼(주),137950,Dec-14,19061404.0,38724909.0,106146769.0,19061404.0,27732909.0,95421089.0,49.03980188278924,54.440011264026325
13099,제이씨케미칼(주),137950,Dec-15,23096295.0,37311561.0,137095262.0,23096295.0,25591561.0,123609191.0,39.388540290664956,44.06268686367877
13100,제이씨케미칼(주),137950,Dec-16,21079566.0,41326990.0,147118088.0,21079566.0,29241990.0,140863364.0,35.72366481322993,42.419363144523736
13101,제이씨케미칼(주),137950,Dec-17,20673587.0,42101585.0,147113147.0,20673587.0,31387585.0,148515989.0,35.054253990120884,42.67135417883488
13102,제이씨케미칼(주),137950,Dec-18,22527485.0,52235085.0,173053734.0,22527485.0,41054085.0,179650243.0,35.391864179109405,43.201939809053755
13103,제이씨케미칼(주),137950,Dec-19,47274284.0,60034425.0,236992374.0,47274284.0,48456425.0,236690810.0,40.445469344585035,45.27939325170016
13104,제이씨현시스템(주),33320,Dec-11,714860.0,3124039.0,71992287.0,714860.0,2324039.0,66136435.0,4.594893873550941,5.332375397381111
13105,제이씨현시스템(주),33320,Dec-12,579568.0,6164358.0,74862693.0,579568.0,5364358.0,67906316.0,8.753126881452381,9.008393539890424
13106,제이씨현시스템(주),33320,Dec-13,414576.0,7168747.0,80015661.0,414576.0,6368747.0,71001459.0,9.553779732892531,9.477298450362111
13107,제이씨현시스템(주),33320,Dec-14,445190.0,11138558.0,88631267.0,0.0,8812843.0,75752537.0,11.63372653776599,13.069595405874093
13108,제이씨현시스템(주),33320,Dec-15,1762838.0,13111981.0,97526995.0,520000.0,12161981.0,84974402.0,14.924472195756083,15.252001766280198
13109,제이씨현시스템(주),33320,Dec-16,460000.0,13410420.0,102154121.0,460000.0,12910420.0,88319700.0,15.138661023531558,13.577934853944853
13110,제이씨현시스템(주),33320,Dec-17,400000.0,18025543.0,113926029.0,400000.0,17525543.0,95927187.0,18.686613837639165,16.17325132959738
13111,제이씨현시스템(주),33320,Dec-18,340000.0,21903844.0,133252452.0,340000.0,21403844.0,115785598.0,18.77940294439728,16.69300914627822
13112,제이씨현시스템(주),33320,Dec-19,280000.0,18313851.0,130349962.0,280000.0,18313851.0,110855644.0,16.773030518861088,14.264561887635994
13113,제이엔케이히터(주),126880,Dec-11,4171600.0,10490000.0,121844479.0,1200000.0,7650000.0,111602543.0,7.9299268297139065,12.033044189060057
13114,제이엔케이히터(주),126880,Dec-12,8395888.0,41547478.0,150141342.0,4544724.0,32809894.0,128939420.0,28.970673204517283,33.26423311175679
13115,제이엔케이히터(주),126880,Dec-13,5130973.0,39894840.0,144865555.0,1412741.0,27954840.0,119286769.0,24.619311300149306,31.081103441049184
13116,제이엔케이히터(주),126880,Dec-14,975000.0,58996000.0,160602590.0,0.0,44996000.0,129148415.0,34.84053598334908,37.34124088534313
13117,제이엔케이히터(주),126880,Dec-15,9652300.0,50410000.0,161635649.0,6000000.0,35960000.0,126971132.0,33.04688186917952,37.159067551985395
13118,제이엔케이히터(주),126880,Dec-16,12617300.0,44687750.0,177017456.0,9600000.0,29000000.0,138678139.0,27.83423564690322,32.372541835648114
13119,제이엔케이히터(주),126880,Dec-17,4317300.0,31530000.0,142466841.0,3600000.0,27730000.0,132380121.0,23.666695394544927,25.161855031234953
13120,제이엔케이히터(주),126880,Dec-18,537930.0,34120000.0,204749325.0,0.0,30620000.0,195184203.0,15.687744975959966,16.92700574226557
13121,제이엔케이히터(주),126880,Dec-19,520406.0,24706000.0,176697329.0,0.0,20876000.0,158379965.0,13.180960104391993,14.276619880315225
13122,제이엠아이(주),33050,Dec-11,0.0,34051965.0,224680275.0,0.0,0.0,121708204.0,0.0,15.155742977437606
13123,제이엠아이(주),33050,Dec-12,0.0,36518708.0,167664595.0,0.0,1500000.0,103506885.0,1.4491789604140826,21.78081067144796
13124,제이엠아이(주),33050,Dec-13,0.0,46845681.0,155722076.0,0.0,4500000.0,60168856.0,7.478952234026188,30.082877266547612
13125,제이엠아이(주),33050,Dec-14,0.0,33750764.0,131292921.0,0.0,2500000.0,60078698.0,4.161208686646305,25.70646135597821
13126,제이엠아이(주),33050,Dec-15,0.0,31799103.0,116734084.0,0.0,2500000.0,59303973.0,4.215569165998372,27.240632650186384
13127,제이엠아이(주),33050,Dec-16,0.0,27360339.0,109986867.0,0.0,2500000.0,48751162.0,5.128082895747182,24.876005423447513
13128,제이엠아이(주),33050,Dec-17,0.0,21431580.0,107032674.0,0.0,1500000.0,48321942.0,3.104179877538862,20.023399583570153
13129,제이엠아이(주),33050,Dec-18,2000000.0,18296227.0,103702689.0,2000000.0,1500000.0,52651579.0,6.647473953250291,19.571553250658717
13130,제이엠아이(주),33050,Dec-19,6534124.0,14668379.0,83262381.0,3500000.0,1500000.0,47759041.0,10.46922194271028,25.464684945774014
13131,제이엠티(주),94970,Dec-11,418348.0,20500000.0,85358696.0,0.0,20500000.0,81635116.0,25.111742353621448,24.506405299349936
13132,제이엠티(주),94970,Dec-12,0.0,22350000.0,80476473.0,0.0,22350000.0,81990887.0,27.259126980782632,27.77209185099352
13133,제이엠티(주),94970,Dec-13,0.0,19200000.0,92144420.0,0.0,19200000.0,92223057.0,20.81908865805652,20.836855883405637
13134,제이엠티(주),94970,Dec-14,0.0,8750000.0,81414118.0,0.0,8750000.0,81128022.0,10.785422575691541,10.747521701334405
13135,제이엠티(주),94970,Dec-15,0.0,2000000.0,45818780.0,0.0,2000000.0,47292520.0,4.228998581593876,4.365022377287217
13136,제이엠티(주),94970,Dec-16,405994.0,4500000.0,56963867.0,0.0,4500000.0,60156692.0,7.480464517563566,8.612466565867095
13137,제이엠티(주),94970,Dec-17,3899292.0,21156642.0,99107941.0,0.0,19000000.0,92998000.0,20.43054689348158,25.281459535114347
13138,제이엠티(주),94970,Dec-18,0.0,2383835.0,88776231.0,0.0,0.0,73837495.0,0.0,2.6852176231721305
13139,제이엠티(주),94970,Dec-19,0.0,0.0,71663175.0,0.0,0.0,60260980.0,0.0,0.0
13140,제이준코스메틱(주),25620,Dec-11,,,,0.0,30079786.0,55280901.0,54.41261892601932,
13141,제이준코스메틱(주),25620,Dec-12,,,,0.0,29569565.0,56549087.0,52.29008383459842,
13142,제이준코스메틱(주),25620,Dec-13,0.0,28402601.0,85251013.0,0.0,28402601.0,59085837.0,48.07006626647262,33.31643812842435
13143,제이준코스메틱(주),25620,Dec-14,,,,0.0,960200.0,30689936.0,3.1287129435525705,
13144,제이준코스메틱(주),25620,Dec-15,957500.0,481911.0,32748491.0,0.0,0.0,27227764.0,0.0,4.395350613254211
13145,제이준코스메틱(주),25620,Dec-16,0.0,0.0,115313855.0,0.0,0.0,114517494.0,0.0,0.0
13146,제이준코스메틱(주),25620,Dec-17,,,,8000000.0,10000000.0,152808469.0,11.779451831298696,
13147,제이준코스메틱(주),25620,Dec-18,8000000.0,35708264.0,214928993.0,8000000.0,33500000.0,212733731.0,19.50795475871196,20.336141434394566
13148,제이준코스메틱(주),25620,Dec-19,8287.0,13901371.0,123890346.0,0.0,11840000.0,126178682.0,9.383518524943856,11.227394586499903
13149,제일약품(주),271980,Dec-17,,,,25500000.0,36314628.0,413726102.0,14.940954341817186,
13150,제일약품(주),271980,Dec-18,,,,19906250.0,12379583.0,402903123.0,8.013299266483969,
13151,제일약품(주),271980,Dec-19,,,,13781250.0,6000000.0,401585119.0,4.925792581472622,
13152,제일연마공업(주),1560,Dec-11,1327257.0,10480941.0,92502533.0,118956.0,4265269.0,79710661.0,5.500173935328425,12.76526989806863
13153,제일연마공업(주),1560,Dec-12,1396283.0,8899822.0,97864795.0,1365843.0,319022.0,84032793.0,2.0050089255036423,10.520744461785261
13154,제일연마공업(주),1560,Dec-13,367077.0,14236360.0,90066058.0,367077.0,5023818.0,75454780.0,7.144537430233049,16.214140292450683
13155,제일연마공업(주),1560,Dec-14,0.0,17577353.0,96649814.0,0.0,7904461.0,79544337.0,9.937176294523645,18.18663924174753
13156,제일연마공업(주),1560,Dec-15,0.0,19679639.0,97389006.0,0.0,11144189.0,81514935.0,13.67134623857579,20.20724906053564
13157,제일연마공업(주),1560,Dec-16,0.0,16156317.0,98362305.0,0.0,6417000.0,79421237.0,8.079702913718153,16.42531353855524
13158,제일연마공업(주),1560,Dec-17,500000.0,12921752.0,98981772.0,0.0,4000000.0,79610394.0,5.02446954351212,13.559821903370247
13159,제일연마공업(주),1560,Dec-18,0.0,9103606.0,98371086.0,0.0,3000000.0,82111011.0,3.653590381441047,9.254351425987103
13160,제일연마공업(주),1560,Dec-19,0.0,6300629.0,102503180.0,0.0,3000000.0,86815185.0,3.4556166642966892,6.146764422333044
13161,제일파마홀딩스(주),2620,Dec-11,,,,0.0,6000000.0,384131035.0,1.5619669990996692,
13162,제일파마홀딩스(주),2620,Dec-12,,,,8000000.0,16376469.0,390765178.0,6.238137472935216,
13163,제일파마홀딩스(주),2620,Dec-13,,,,8000000.0,6000000.0,396097415.0,3.5344840611999446,
13164,제일파마홀딩스(주),2620,Dec-14,,,,7000000.0,7627106.0,409567197.0,3.5713568144960592,
13165,제일파마홀딩스(주),2620,Dec-15,,,,5000000.0,19345475.0,445166106.0,5.468851889636,
13166,제일파마홀딩스(주),2620,Dec-16,27500000.0,27457797.0,491984997.0,27500000.0,27457797.0,481474024.0,11.414488479237251,11.170624579025528
13167,제일파마홀딩스(주),2620,Dec-17,0.0,678579.0,197587508.0,0.0,0.0,176994118.0,0.0,0.34343213640813774
13168,제일파마홀딩스(주),2620,Dec-18,19906250.0,89577790.0,920085825.0,0.0,74999989.0,587402085.0,12.768083552171932,11.899329065307576
13169,제일파마홀딩스(주),2620,Dec-19,13781250.0,101603621.0,846474534.0,0.0,90000000.0,528980385.0,17.01386337793981,13.631227682036801
13170,조광아이엘아이(주),44060,Dec-11,0.0,279016.0,39814869.0,0.0,0.0,40423770.0,0.0,0.7007834183756827
13171,조광아이엘아이(주),44060,Dec-12,0.0,501598.0,42015945.0,0.0,0.0,41301843.0,0.0,1.193827724212796
13172,조광아이엘아이(주),44060,Dec-13,0.0,584666.0,43653603.0,0.0,0.0,42974736.0,0.0,1.3393304557243535
13173,조광아이엘아이(주),44060,Dec-14,9000000.0,598754.0,53794072.0,9000000.0,0.0,53849196.0,16.71334145824573,17.843516289304144
