,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),판관비(IFRS개별),매출액영업이익률(개별),매출액영업이익률(연결)
11194,삼익티에이치케이(주),4380,Dec-14,,,,188481392.0,147374972.0,24177149.0,8.981932285389743,
11195,삼익티에이치케이(주),4380,Dec-15,,,,230033162.0,179088537.0,26383931.0,10.677023167642236,
11196,삼익티에이치케이(주),4380,Dec-16,,,,251074960.0,201157937.0,28251296.0,8.629186677954664,
11197,삼익티에이치케이(주),4380,Dec-17,,,,371106644.0,304590515.0,31573699.0,9.415738188723994,
11198,삼익티에이치케이(주),4380,Dec-18,,,,283067232.0,227010216.0,30554625.0,9.00930525225894,
11199,삼익티에이치케이(주),4380,Dec-19,,,,232008253.0,194563072.0,29992373.0,3.212302969239633,
11200,삼일제약(주),520,Dec-11,94475808.0,56341633.0,46905794.0,93034790.0,55939768.0,44728791.0,-8.205284281288753,-9.284513343352407
11201,삼일제약(주),520,Dec-12,91444317.0,53682165.0,39337379.0,88401144.0,51746672.0,36604431.0,0.05660673350562069,-1.7226078685677098
11202,삼일제약(주),520,Dec-13,89228924.0,53094808.0,38112781.0,85972599.0,50539408.0,35505457.0,-0.08405701449132648,-2.21751525323784
11203,삼일제약(주),520,Dec-14,85460673.0,51485763.0,42590486.0,84652989.0,51441813.0,41618078.0,-9.931016139311986,-10.081334135994927
11204,삼일제약(주),520,Dec-15,88136459.0,50788187.0,35745883.0,87448378.0,50746832.0,34893614.0,2.0674277114665296,1.8180773520751499
11205,삼일제약(주),520,Dec-16,96758066.0,55307895.0,37596881.0,96160627.0,55270687.0,37110440.0,3.9304028248484695,3.9823966717152035
11206,삼일제약(주),520,Dec-17,92037815.0,51132624.0,39598176.0,91524136.0,51113864.0,39104185.0,1.427041059420654,1.4200847771103648
11207,삼일제약(주),520,Dec-18,94599866.0,59808845.0,40522812.0,94141479.0,59790159.0,40063730.0,-6.067899145710256,-6.058984269597168
11208,삼일제약(주),520,Dec-19,121107086.0,74382890.0,41901356.0,120693841.0,74370129.0,41427680.0,4.056571536239368,3.9822938188769563
11209,삼정펄프(주),9770,Dec-11,,,,163947262.0,137852475.0,10257836.0,9.659783766318707,
11210,삼정펄프(주),9770,Dec-12,,,,161238070.0,134894176.0,9273076.0,10.587337097250048,
11211,삼정펄프(주),9770,Dec-13,,,,144973453.0,124456551.0,7216379.0,9.17445416713638,
11212,삼정펄프(주),9770,Dec-14,,,,145361014.0,130767617.0,7693159.0,4.746966060652274,
11213,삼정펄프(주),9770,Dec-15,,,,152014617.0,135363432.0,9070999.0,4.986484950983365,
11214,삼정펄프(주),9770,Dec-16,152065391.0,131223340.0,8973526.0,152065391.0,131223340.0,8973526.0,7.804882440344365,7.804882440344365
11215,삼정펄프(주),9770,Dec-17,143391797.0,127279247.0,8461581.0,143391797.0,127279247.0,8461581.0,5.335708987592923,5.335708987592923
11216,삼정펄프(주),9770,Dec-18,135612627.0,131469482.0,8435040.0,135612627.0,131469482.0,8435040.0,-3.164819600463901,-3.164819600463901
11217,삼정펄프(주),9770,Dec-19,,,,147064265.0,132238798.0,8123204.0,4.557370208187557,
11218,삼지전자(주),37460,Dec-11,,,,63113783.0,52384472.0,10238141.0,0.7782293766165149,
11219,삼지전자(주),37460,Dec-12,,,,71458564.0,58359849.0,10664142.0,3.406971626242027,
11220,삼지전자(주),37460,Dec-13,,,,59194010.0,45177319.0,10041936.0,6.71479259472369,
11221,삼지전자(주),37460,Dec-14,,,,34284091.0,26079909.0,12060470.0,-11.248039214456641,
11222,삼지전자(주),37460,Dec-15,831807278.0,788484807.0,18015240.0,27722870.0,22650034.0,6785630.0,-6.178270864452346,3.0424392367482986
11223,삼지전자(주),37460,Dec-16,1101581287.0,1037763432.0,33481384.0,38461219.0,27387458.0,8254643.0,7.329767681050359,2.7539021729950646
11224,삼지전자(주),37460,Dec-17,1304640081.0,1223713224.0,28541240.0,32224523.0,23546858.0,7846117.0,2.580481951586995,4.015330953181102
11225,삼지전자(주),37460,Dec-18,1439625525.0,1368241299.0,38923418.0,45484002.0,40751190.0,9654374.0,-10.820424288962084,2.254809145593608
11226,삼지전자(주),37460,Dec-19,1494980608.0,1422989322.0,35794267.0,54526218.0,47992889.0,11843143.0,-9.73809333337588,2.421236690716994
11227,삼진제약(주),5500,Dec-11,,,,201756104.0,80316013.0,97428061.0,11.901513522485544,
11228,삼진제약(주),5500,Dec-12,,,,185702080.0,77519871.0,90864567.0,9.325497054206393,
11229,삼진제약(주),5500,Dec-13,,,,192006713.0,75040550.0,86872263.0,15.673358253885633,
11230,삼진제약(주),5500,Dec-14,,,,201305290.0,89313975.0,80414472.0,15.686047296620966,
11231,삼진제약(주),5500,Dec-15,,,,216511472.0,96672602.0,83873268.0,16.6114070851636,
11232,삼진제약(주),5500,Dec-16,,,,239312894.0,109965954.0,87288843.0,17.5745219143938,
11233,삼진제약(주),5500,Dec-17,,,,245271928.0,109290239.0,89035149.0,19.14060870431124,
11234,삼진제약(주),5500,Dec-18,,,,260016571.0,117237366.0,83237500.0,22.899196297762114,
11235,삼진제약(주),5500,Dec-19,,,,241926177.0,121212525.0,75817048.0,18.55797688234457,
11236,삼천당제약(주),250,Dec-11,,,,77565622.0,36374995.0,33691901.0,9.667589592719311,
11237,삼천당제약(주),250,Dec-12,76650143.0,38577319.0,32113381.0,76650143.0,38577319.0,32113381.0,7.77486220736731,7.77486220736731
11238,삼천당제약(주),250,Dec-13,104543010.0,47931588.0,40734278.0,80391265.0,38797819.0,32490604.0,11.323172984030043,15.187188507390402
11239,삼천당제약(주),250,Dec-14,118924048.0,53659042.0,46321854.0,91518179.0,45241371.0,36008714.0,11.21973154645046,15.928781704437103
11240,삼천당제약(주),250,Dec-15,132062479.0,60052353.0,51247336.0,100514070.0,51201980.0,38644101.0,10.613428547863995,15.721944762221222
11241,삼천당제약(주),250,Dec-16,147373000.0,68299073.0,54715851.0,111520809.0,57268928.0,41025959.0,11.859600121803277,16.528180874379974
11242,삼천당제약(주),250,Dec-17,161111597.0,75822851.0,58776915.0,120421592.0,62998926.0,43756466.0,11.348629239181625,16.45556961365109
11243,삼천당제약(주),250,Dec-18,159960312.0,76762385.0,67697798.0,121919884.0,65259669.0,51598870.0,4.151369599400209,9.689984225587157
11244,삼천당제약(주),250,Dec-19,186602477.0,75946716.0,85445645.0,138758402.0,65369457.0,63807344.0,6.905240231867185,13.51006503520315
11245,삼천리자전거(주),24950,Dec-11,,,,89769966.0,64620421.0,22778037.0,2.641761054025575,
11246,삼천리자전거(주),24950,Dec-12,,,,108964429.0,76840678.0,24096150.0,7.367175759715126,
11247,삼천리자전거(주),24950,Dec-13,,,,110794531.0,80015794.0,22214174.0,7.730131553154009,
11248,삼천리자전거(주),24950,Dec-14,,,,121947439.0,80863011.0,27105092.0,11.46341088803021,
11249,삼천리자전거(주),24950,Dec-15,,,,126743719.0,85371332.0,26407335.0,11.807332243422652,
11250,삼천리자전거(주),24950,Dec-16,142772046.0,97068468.0,39911341.0,102321230.0,68064533.0,26889392.0,7.200172437332898,4.0569825552545495
11251,삼천리자전거(주),24950,Dec-17,111058056.0,73864616.0,36939539.0,77516846.0,50620477.0,25111310.0,2.302801380747612,0.2286200651666368
11252,삼천리자전거(주),24950,Dec-18,79612479.0,53449170.0,43143609.0,55958419.0,37211184.0,32032206.0,-23.740790460859877,-21.32869144798267
11253,삼천리자전거(주),24950,Dec-19,87105784.0,64079345.0,31267899.0,70620031.0,51865131.0,25070848.0,-8.94356446827388,-9.461438289792557
11254,삼현철강(주),17480,Dec-11,,,,212328038.0,184457400.0,7508097.0,9.590132886736324,
11255,삼현철강(주),17480,Dec-12,,,,247294843.0,227473959.0,9183743.0,4.301400252006063,
11256,삼현철강(주),17480,Dec-13,,,,245093584.0,227774314.0,7782181.0,3.891203043487258,
11257,삼현철강(주),17480,Dec-14,,,,223105496.0,203966444.0,9976054.0,4.107024777193296,
11258,삼현철강(주),17480,Dec-15,,,,170938743.0,157439907.0,6209175.0,4.264487308181505,
11259,삼현철강(주),17480,Dec-16,,,,140571783.0,126026883.0,6706436.0,5.576129030105565,
11260,삼현철강(주),17480,Dec-17,,,,169208696.0,152672180.0,7416681.0,5.389696401891779,
11261,삼현철강(주),17480,Dec-18,,,,227980186.0,208743742.0,10207530.0,3.96039417214968,
11262,삼현철강(주),17480,Dec-19,,,,237603984.0,222303166.0,7352430.0,3.3452250531287384,
11263,삼호개발(주),10960,Dec-11,185199950.0,172237899.0,9763547.0,183377376.0,172237899.0,7543199.0,1.9611350529958504,1.7270544619477488
11264,삼호개발(주),10960,Dec-12,213076747.0,193092114.0,9558072.0,208666152.0,189777390.0,7715741.0,5.3544961139648555,4.893335920883005
11265,삼호개발(주),10960,Dec-13,236980111.0,219403924.0,11320993.0,230635764.0,214515036.0,9360146.0,2.931280857204783,2.639543872945523
11266,삼호개발(주),10960,Dec-14,210837072.0,193119158.0,12154622.0,206658712.0,189803319.0,10680612.0,2.9879122637713915,2.638668782120063
11267,삼호개발(주),10960,Dec-15,266875785.0,242306420.0,12276722.0,263489064.0,240477674.0,10611916.0,4.705878039780808,4.606129027405015
11268,삼호개발(주),10960,Dec-16,274457791.0,243437121.0,8843115.0,271296022.0,242135912.0,7463322.0,7.997458952789216,8.080497521748253
11269,삼호개발(주),10960,Dec-17,265716560.0,229105755.0,12413761.0,262874513.0,227005705.0,10784315.0,9.542383060924585,9.106336466195408
11270,삼호개발(주),10960,Dec-18,298667874.0,261550488.0,12708018.0,296298960.0,261532464.0,10891437.0,8.057759973237841,8.172746426687993
11271,삼호개발(주),10960,Dec-19,364581696.0,327126321.0,13889393.0,360826473.0,326498867.0,12054652.0,6.172760500308413,6.46384123464059
11272,삼화왕관(주),4450,Dec-11,,,,91290258.0,71485713.0,9867122.0,10.885524061066846,
11273,삼화왕관(주),4450,Dec-12,,,,93144703.0,74707096.0,8843439.0,10.300282990864225,
11274,삼화왕관(주),4450,Dec-13,,,,93638093.0,75249263.0,8397749.0,10.669889443391376,
11275,삼화왕관(주),4450,Dec-14,,,,96261971.0,76618794.0,9988416.0,10.02967308865928,
11276,삼화왕관(주),4450,Dec-15,,,,96956950.0,75086511.0,9393608.0,12.868423563241214,
11277,삼화왕관(주),4450,Dec-16,,,,101631217.0,78233861.0,9879745.0,13.300648559585781,
11278,삼화왕관(주),4450,Dec-17,,,,104885994.0,83830173.0,10062755.0,10.480966600745568,
11279,삼화왕관(주),4450,Dec-18,,,,108048039.0,87051680.0,10158418.0,10.030668858321436,
11280,삼화왕관(주),4450,Dec-19,115980220.0,93569663.0,13313226.0,110318451.0,89237247.0,10694758.0,9.414967220669187,7.843864238229588
11281,삼화전기(주),9470,Dec-11,175698794.0,156968986.0,19093077.0,143449877.0,126404526.0,15116460.0,1.3446445827206948,-0.2067566838278924
11282,삼화전기(주),9470,Dec-12,181523689.0,161696598.0,17745704.0,147374635.0,131155458.0,12625039.0,2.438776523517768,1.146620042522384
11283,삼화전기(주),9470,Dec-13,186325805.0,165554512.0,18000338.0,149827338.0,134685050.0,13005869.0,1.4259206821120989,1.487155791437477
11284,삼화전기(주),9470,Dec-14,168587371.0,149566103.0,17042117.0,135592578.0,121657469.0,12297846.0,1.207487182668656,1.1739616011925353
11285,삼화전기(주),9470,Dec-15,171306517.0,155006958.0,19584515.0,135970171.0,123768201.0,13603701.0,-1.0309106693702694,-1.9175896267857688
11286,삼화전기(주),9470,Dec-16,199587558.0,174225668.0,21610828.0,144067046.0,129519303.0,14130662.0,0.2895047907069601,1.8794067313554688
11287,삼화전기(주),9470,Dec-17,207039768.0,173818348.0,24643375.0,153869066.0,133502346.0,15871935.0,2.921175202298297,4.143187119490976
11288,삼화전기(주),9470,Dec-18,204664225.0,175610965.0,22022100.0,144581902.0,126284033.0,14121797.0,2.8883781041973013,3.4354611803797166
11289,삼화전기(주),9470,Dec-19,195087851.0,167009266.0,22969957.0,147247643.0,128990414.0,14091969.0,2.8287447697889467,2.6186294911824106
11290,삼화전자공업(주),11230,Dec-11,51590675.0,48953755.0,7977624.0,41957854.0,35204795.0,5435985.0,3.1390404285214397,-10.352072346407564
11291,삼화전자공업(주),11230,Dec-12,48299999.0,45175473.0,8681262.0,39000499.0,35430194.0,5925304.0,-6.038381714039095,-11.504629637777011
11292,삼화전자공업(주),11230,Dec-13,44189549.0,37112784.0,7672910.0,34442937.0,28625889.0,5244954.0,1.6609907569729028,-1.34906332716815
11293,삼화전자공업(주),11230,Dec-14,43938395.0,38437838.0,7726652.0,30269147.0,26056805.0,5168064.0,-3.1574130582536735,-5.066400354405299
11294,삼화전자공업(주),11230,Dec-15,36070299.0,35532229.0,7964061.0,23282338.0,22356536.0,5388923.0,-19.16955676874032,-20.587550438658685
11295,삼화전자공업(주),11230,Dec-16,38819906.0,33186777.0,5690569.0,28021627.0,23852635.0,3416668.0,2.684797709997353,-0.1479653248001167
11296,삼화전자공업(주),11230,Dec-17,44179995.0,39134788.0,6312678.0,31129045.0,27121155.0,4066878.0,-0.1894950519683466,-2.8688799082027963
11297,삼화전자공업(주),11230,Dec-18,42084172.0,38815726.0,6453675.0,32049830.0,29453754.0,4039013.0,-4.50216740619217,-7.5687101554475165
11298,삼화전자공업(주),11230,Dec-19,41787723.0,35736487.0,6272142.0,31689603.0,27769411.0,3914422.0,0.018207864579433197,-0.5286385190214838
11299,삼화콘덴서공업(주),1820,Dec-11,165480781.0,140787023.0,18810381.0,119786144.0,103576694.0,13841520.0,1.976797917461973,3.555323442666131
11300,삼화콘덴서공업(주),1820,Dec-12,169578215.0,144616275.0,18923852.0,117750269.0,101197965.0,14103385.0,2.0797566076048626,3.5606507592971184
11301,삼화콘덴서공업(주),1820,Dec-13,175766892.0,151701254.0,19838910.0,122229644.0,106528201.0,14296691.0,1.1492727574335404,2.404735016876785
11302,삼화콘덴서공업(주),1820,Dec-14,162122161.0,145877033.0,20086910.0,111064899.0,103408516.0,14856194.0,-6.482526040923155,-2.3696834388976593
11303,삼화콘덴서공업(주),1820,Dec-15,158813273.0,134945754.0,18463270.0,116216062.0,100878812.0,13554714.0,1.5338120818445904,3.4028950464360745
11304,삼화콘덴서공업(주),1820,Dec-16,172452362.0,144562066.0,18417723.0,128380617.0,109121937.0,13850030.0,4.212980219591872,5.492863588612373
11305,삼화콘덴서공업(주),1820,Dec-17,199316582.0,158678714.0,18588487.0,153407440.0,120985314.0,14572829.0,11.635222515935343,11.062492030893848
11306,삼화콘덴서공업(주),1820,Dec-18,274444671.0,172651178.0,20444219.0,226553882.0,131928124.0,16818026.0,34.34402947021671,29.641411401280227
11307,삼화콘덴서공업(주),1820,Dec-19,254537567.0,193540771.0,23718462.0,187799184.0,136032506.0,19607722.0,17.124119133552785,14.64551360310598
11308,삼화페인트공업(주),390,Dec-11,416800932.0,342675820.0,54931910.0,393078719.0,324505998.0,48822915.0,5.024389529467252,4.60488461671674
11309,삼화페인트공업(주),390,Dec-12,434895966.0,355998942.0,56320815.0,411274076.0,340191998.0,51329081.0,4.802879187551807,5.191174617609582
11310,삼화페인트공업(주),390,Dec-13,499092724.0,392378614.0,63237105.0,451858780.0,369884102.0,57043931.0,5.517375804891962,8.711207939789562
11311,삼화페인트공업(주),390,Dec-14,526728516.0,419262061.0,61639932.0,467335289.0,379466394.0,67040466.0,4.456849180931424,8.700216830485783
11312,삼화페인트공업(주),390,Dec-15,507187890.0,393268961.0,82227763.0,453640041.0,367628851.0,70081070.0,3.511621232747398,6.248407468877066
11313,삼화페인트공업(주),390,Dec-16,482191530.0,381185385.0,82130966.0,442507882.0,357184818.0,68799253.0,3.7341280623787854,3.9144567719802126
11314,삼화페인트공업(주),390,Dec-17,488121071.0,400110043.0,79241326.0,449697315.0,370753051.0,66751165.0,2.7114013344731664,1.7966243460938403
11315,삼화페인트공업(주),390,Dec-18,524223807.0,436878421.0,79461449.0,477093761.0,404606561.0,65202716.0,1.5268453699188071,1.5039257841260156
11316,삼화페인트공업(주),390,Dec-19,540276700.0,442879735.0,86148295.0,474149235.0,396681361.0,69678554.0,1.6427992338741197,2.0820201944670202
11317,상신브레이크(주),41650,Dec-11,256005080.0,207205160.0,36766534.0,219214336.0,180884577.0,29701692.0,3.935904538652071,4.7004481317323865
11318,상신브레이크(주),41650,Dec-12,286267862.0,227709002.0,39749756.0,235099380.0,189082509.0,32309662.0,5.8303892592145505,6.5704560297446175
11319,상신브레이크(주),41650,Dec-13,305341601.0,236232829.0,43031176.0,251897152.0,199343353.0,34979276.0,6.976864510163259,8.540466125347917
11320,상신브레이크(주),41650,Dec-14,336506172.0,262355824.0,47515872.0,283668868.0,225195286.0,38222371.0,7.139031908147213,7.915003710541154
11321,상신브레이크(주),41650,Dec-15,363028518.0,272635544.0,54431921.0,294441139.0,223903550.0,43669300.0,9.125181722653233,9.905847947736161
11322,상신브레이크(주),41650,Dec-16,379554306.0,287162930.0,61493561.0,301380620.0,224475161.0,50462073.0,8.774083084705314,8.140551829228885
11323,상신브레이크(주),41650,Dec-17,384512039.0,286924966.0,61651454.0,301012456.0,221418049.0,51278709.0,9.406819364312286,9.345772135888833
11324,상신브레이크(주),41650,Dec-18,378699323.0,293539284.0,64446306.0,296088570.0,226659219.0,52424645.0,5.743114636272518,5.4697042592811815
11325,상신브레이크(주),41650,Dec-19,391905866.0,305441162.0,70769308.0,304956150.0,230682326.0,53122636.0,6.935812902937029,4.004889276140613
11326,상신이디피(주),91580,Dec-11,122350433.0,104278991.0,9008416.0,104677854.0,90446305.0,6754894.0,7.142537522788726,7.40743271419399
11327,상신이디피(주),91580,Dec-12,114514071.0,101515764.0,9730803.0,92063349.0,80896336.0,6618263.0,4.940891298664358,2.85336463149581
11328,상신이디피(주),91580,Dec-13,116145598.0,101575525.0,10840641.0,92871266.0,79047921.0,6998094.0,7.3491525355108225,3.2109972863543224
11329,상신이디피(주),91580,Dec-14,99108303.0,84315882.0,10607041.0,75538748.0,64564250.0,7292626.0,4.874150151389854,4.223036691486888
11330,상신이디피(주),91580,Dec-15,77831736.0,68727015.0,10183077.0,58466420.0,53528578.0,6457654.0,-2.599461366028568,-1.3854965280486613
11331,상신이디피(주),91580,Dec-16,76825470.0,68032252.0,9188451.0,59372839.0,52284978.0,5507156.0,2.6623368978532422,-0.5144556876775371
11332,상신이디피(주),91580,Dec-17,99827047.0,85041865.0,8654917.0,68576416.0,59024074.0,5433604.0,6.006056076188059,6.140885846297747
11333,상신이디피(주),91580,Dec-18,150148161.0,122684780.0,11749368.0,103857460.0,87389057.0,6685642.0,9.419410988868782,10.465671304492368
11334,상신이디피(주),91580,Dec-19,141203717.0,118197338.0,14480907.0,99801512.0,90370612.0,8396588.0,1.0363690682361606,6.0377107494981885
11335,상신전자(주),263810,Dec-17,84969004.0,72672839.0,6174256.0,78577126.0,68633699.0,4724084.0,6.642318529186217,7.204873202938804
11336,상신전자(주),263810,Dec-18,83048455.0,73498248.0,6565428.0,77932496.0,70216455.0,4986808.0,3.5020474642567585,3.5940211049079718
11337,상신전자(주),263810,Dec-19,81974667.0,72023267.0,6979693.0,76034690.0,67944661.0,5371387.0,3.575528485747755,3.62515287802267
11338,새론오토모티브(주),75180,Dec-11,163053692.0,135193101.0,9674069.0,120233877.0,103185585.0,6662767.0,8.63776937010856,11.153701444552388
11339,새론오토모티브(주),75180,Dec-12,176292449.0,147051551.0,10479325.0,128142885.0,111929515.0,6732023.0,7.39904287311777,10.642300964348166
11340,새론오토모티브(주),75180,Dec-13,192758686.0,149827883.0,11688865.0,136132779.0,113580814.0,7014105.0,11.413753626523704,16.207797764298935
11341,새론오토모티브(주),75180,Dec-14,199130616.0,154548876.0,12135395.0,139486691.0,113757806.0,7247641.0,13.249467649927979,16.294001219782295
11342,새론오토모티브(주),75180,Dec-15,202725702.0,159409148.0,13569907.0,144051715.0,116183354.0,8216053.0,13.64253664040029,14.673347635022619
11343,새론오토모티브(주),75180,Dec-16,197510586.0,155576687.0,13892823.0,139327369.0,115345166.0,8087969.0,11.407833302299707,14.19725219183948
11344,새론오토모티브(주),75180,Dec-17,183457105.0,152095442.0,14668018.0,124970710.0,109773276.0,8070086.0,5.703214777286614,9.099481320170183
11345,새론오토모티브(주),75180,Dec-18,167560737.0,142778826.0,15238287.0,118720022.0,102383252.0,7671895.0,7.298579341570539,5.69562068708256
11346,새론오토모티브(주),75180,Dec-19,152727148.0,142337472.0,14212001.0,121102993.0,105340945.0,7743503.0,6.62126079741068,-2.5027148415028346
11347,샘표(주),7540,Dec-11,237923108.0,147955286.0,85858342.0,226284354.0,140092533.0,80262037.0,2.620501106320413,1.727230294923686
11348,샘표(주),7540,Dec-12,239374422.0,136487338.0,91565731.0,227069149.0,129026400.0,85657638.0,5.454334529610625,4.729558365262601
11349,샘표(주),7540,Dec-13,249813108.0,138399704.0,103301329.0,239157211.0,132691901.0,97171144.0,3.886216084030182,3.24725754582902
11350,샘표(주),7540,Dec-14,250236685.0,141085409.0,99982967.0,236668609.0,132535943.0,93819207.0,4.357763813113044,3.663854882028988
11351,샘표(주),7540,Dec-15,261353626.0,143197974.0,105824372.0,246646695.0,134103309.0,99857863.0,5.143196019715569,4.718235667409489
11352,샘표(주),7540,Dec-16,20311154.0,7456852.0,11451078.0,2779083.0,0.0,1366328.0,50.83529351228445,6.908637490513833
11353,샘표(주),7540,Dec-17,274795118.0,146070155.0,110743222.0,6204961.0,0.0,1647691.0,73.4455865234286,6.543690124800543
11354,샘표(주),7540,Dec-18,275861156.0,147084138.0,109110871.0,9584716.0,0.0,1501885.0,84.33041730187936,7.129001880931725
11355,샘표(주),7540,Dec-19,281023046.0,148873974.0,102618429.0,15082219.0,0.0,1404496.0,90.68773633375832,10.508263795560739
11356,샘표식품(주),248170,Dec-16,135065520.0,74937873.0,54083854.0,131196285.0,74041500.0,51139946.0,4.584610760891591,4.474711976824286
11357,샘표식품(주),248170,Dec-17,274669189.0,146889391.0,107521508.0,267885199.0,145148106.0,103253539.0,7.2730983543439445,7.375523288125338
11358,샘표식품(주),248170,Dec-18,275613738.0,148131634.0,106018314.0,269105522.0,146838658.0,101093924.0,7.8678950333839675,7.7876343014512575
11359,샘표식품(주),248170,Dec-19,280808644.0,149745589.0,100057780.0,272026469.0,147328927.0,96742409.0,10.276622382654976,11.041424707709496
11360,서암기계공업(주),100660,Dec-11,,,,46103490.0,34166082.0,3828980.0,17.587449453392793,
11361,서암기계공업(주),100660,Dec-12,,,,40920759.0,30351297.0,4200745.0,15.563535857191702,
11362,서암기계공업(주),100660,Dec-13,,,,31897899.0,25690843.0,4125975.0,6.52419458723598,
11363,서암기계공업(주),100660,Dec-14,,,,32623272.0,27507759.0,4135524.0,3.003956807275493,
11364,서암기계공업(주),100660,Dec-15,,,,34413171.0,29739595.0,4000559.0,1.9556959746603997,
11365,서암기계공업(주),100660,Dec-16,,,,31780020.0,27693628.0,4048028.0,0.12071735637674237,
11366,서암기계공업(주),100660,Dec-17,,,,40848028.0,34426425.0,4106576.0,5.6674143486192285,
11367,서암기계공업(주),100660,Dec-18,,,,42459109.0,34926526.0,4461334.0,7.2334278140410335,
11368,서암기계공업(주),100660,Dec-19,,,,38451030.0,32244202.0,4701823.0,3.9140824055948564,
11369,서울도시가스(주),17390,Dec-11,1702310505.0,1547681800.0,157768038.0,1688504781.0,1537490991.0,152518567.0,-0.08911890667604809,-0.18441600347170506
11370,서울도시가스(주),17390,Dec-12,1928279733.0,1762266810.0,150937597.0,1885154496.0,1724893400.0,144469566.0,0.8376782928670903,0.7818018175478071
11371,서울도시가스(주),17390,Dec-13,2139658063.0,1971171060.0,153657489.0,1885865900.0,1726562185.0,148223078.0,0.5875622969798648,0.6930786865639474
11372,서울도시가스(주),17390,Dec-14,2032868145.0,1861225799.0,164214481.0,1826773812.0,1662259410.0,160882772.0,0.1988002004486804,0.3653884300498988
11373,서울도시가스(주),17390,Dec-15,1540271201.0,1390476701.0,152271622.0,1533173469.0,1377235077.0,157055604.0,-0.07286924947433981,-0.16082375612760677
11374,서울도시가스(주),17390,Dec-16,1272040228.0,1120777120.0,157963917.0,1265359733.0,1104342545.0,166947352.0,-0.468654394900047,-0.5267765006563928
11375,서울도시가스(주),17390,Dec-17,1350420753.0,1189645737.0,150641658.0,1343898038.0,1170730263.0,161850680.0,0.8421096452259275,0.7503852393773157
11376,서울도시가스(주),17390,Dec-18,1388970384.0,1230722305.0,153906049.0,1382043300.0,1207684890.0,171396626.0,0.2143047182385675,0.3126078172736619
11377,서울도시가스(주),17390,Dec-19,1361002172.0,1175103020.0,175441179.0,1352527720.0,1167880656.0,174836787.0,0.7253290897431662,0.7684023740117881
11378,서울반도체(주),46890,Dec-11,749801965.0,636883542.0,87139114.0,739476905.0,630582539.0,84411823.0,3.310792106482352,3.4381490317913475
11379,서울반도체(주),46890,Dec-12,858655037.0,713546482.0,127192668.0,855269714.0,710447211.0,128273617.0,1.9349318383557308,2.086505782647613
11380,서울반도체(주),46890,Dec-13,1032067688.0,746623212.0,188978554.0,974604411.0,763260566.0,148646348.0,6.4331226385143045,9.346860009437675
11381,서울반도체(주),46890,Dec-14,939312598.0,749637669.0,187119977.0,841790280.0,710385971.0,133960158.0,-0.3036206357716556,0.2720023137600886
11382,서울반도체(주),46890,Dec-15,1011224402.0,772997912.0,192643050.0,963648600.0,808048863.0,130838608.0,2.569518494604776,4.50774723294306
11383,서울반도체(주),46890,Dec-16,953841046.0,720102408.0,176203384.0,892627548.0,729920207.0,129256213.0,3.747489988960099,6.031954091436741
11384,서울반도체(주),46890,Dec-17,1110410474.0,826087782.0,186068549.0,1039810665.0,841407632.0,136722685.0,5.931882608647796,8.848452468757962
11385,서울반도체(주),46890,Dec-18,1194179669.0,870957129.0,228334906.0,1134503757.0,902445765.0,161269132.0,6.239632047335741,7.9458423605099915
11386,서울반도체(주),46890,Dec-19,1129902382.0,876232021.0,204131661.0,976702742.0,795443754.0,137451417.0,4.485251153313543,4.38433450439438
11387,서울식품공업(주),4410,Dec-11,36551352.0,29759349.0,7458851.0,36340419.0,29670031.0,7158369.0,-1.342805100843774,-1.8244140462984788
11388,서울식품공업(주),4410,Dec-12,39432971.0,30129231.0,7636390.0,38556823.0,29874376.0,6510866.0,5.632157504263254,4.2283144224664175
11389,서울식품공업(주),4410,Dec-13,43030502.0,32757530.0,8713164.0,41385743.0,31999637.0,7490582.0,4.580137657550331,3.6248891542097277
11390,서울식품공업(주),4410,Dec-14,43464819.0,32981221.0,9299230.0,41668723.0,32445077.0,7618739.0,3.8515867164923674,2.7248888348068356
11391,서울식품공업(주),4410,Dec-15,49906800.0,37071985.0,11100435.0,47001209.0,36269426.0,8712161.0,4.296957552730187,3.4752378433399858
11392,서울식품공업(주),4410,Dec-16,,,,43898321.0,34663669.0,8583293.0,1.4837902342552007,
11393,서울식품공업(주),4410,Dec-17,,,,56483181.0,45032984.0,10545629.0,1.601482041176116,
11394,서울식품공업(주),4410,Dec-18,,,,70764347.0,57701944.0,11989776.0,1.515773190134857,
11395,서울식품공업(주),4410,Dec-19,,,,62148306.0,49388028.0,12401528.0,0.5772482358569838,
11396,서울전자통신(주),27040,Dec-11,176245708.0,161633258.0,17760210.0,13551735.0,12085560.0,3750601.0,-16.857074020411407,-1.786006612995081
11397,서울전자통신(주),27040,Dec-12,114538539.0,104086005.0,12495779.0,11326718.0,10472936.0,5142321.0,-37.86215035988359,-1.7838930178775896
11398,서울전자통신(주),27040,Dec-13,169640240.0,152317135.0,14241494.0,18703058.0,17043462.0,3578601.0,-10.260380949468264,1.8165566141618283
11399,서울전자통신(주),27040,Dec-14,44959014.0,40832562.0,7141435.0,23263640.0,20273831.0,2556436.0,1.862877004630402,-6.706070110879211
