,회사명,거래소코드,회계년도,당기재고자산(IFRS연결),전기재고자산(IFRS연결),당기재고자산(IFRS개별),전기재고자산(IFRS개별),재고자산증가율(개별),재고자산증가율(연결)
11340,새론오토모티브(주),75180,Dec-13,15792816.0,15792816.0,9195358.0,9195358.0,0.0,-41.77505772244798
11341,새론오토모티브(주),75180,Dec-14,17559474.0,17559474.0,10373323.0,10373323.0,0.0,-40.92463703639414
11342,새론오토모티브(주),75180,Dec-15,17551103.0,17551103.0,10787408.0,10787408.0,0.0,-38.537150628083026
11343,새론오토모티브(주),75180,Dec-16,17739299.0,17739299.0,10983985.0,10983985.0,0.0,-38.08106509732995
11344,새론오토모티브(주),75180,Dec-17,22284014.0,22284014.0,13160057.0,13160057.0,0.0,-40.94395650622011
11345,새론오토모티브(주),75180,Dec-18,16923181.0,16923181.0,10571391.0,10571391.0,0.0,-37.53307371705119
11346,새론오토모티브(주),75180,Dec-19,15191330.0,15191330.0,10415022.0,10415022.0,0.0,-31.44101273555377
11347,샘표(주),7540,Dec-11,47354194.0,47354194.0,43562436.0,43562436.0,0.0,-8.007227406299009
11348,샘표(주),7540,Dec-12,44115539.0,,40778906.0,40778906.0,0.0,
11349,샘표(주),7540,Dec-13,36208227.0,36208227.0,32570534.0,32570534.0,0.0,-10.04659244983192
11350,샘표(주),7540,Dec-14,33833294.0,33833294.0,29422166.0,29422166.0,0.0,-13.037831906050883
11351,샘표(주),7540,Dec-15,39833010.0,39833010.0,35750086.0,35750086.0,0.0,-10.250101611703457
11352,샘표(주),7540,Dec-16,2003362.0,2003362.0,0.0,0.0,,-100.0
11353,샘표(주),7540,Dec-17,36751821.0,36751821.0,0.0,0.0,,-100.0
11354,샘표(주),7540,Dec-18,36223327.0,36223327.0,0.0,0.0,,-100.0
11355,샘표(주),7540,Dec-19,36460086.0,36460086.0,0.0,0.0,,-100.0
11356,샘표식품(주),248170,Dec-16,35010345.0,35010345.0,31938089.0,31938089.0,0.0,-8.775280563502022
11357,샘표식품(주),248170,Dec-17,34881669.0,34881669.0,32269655.0,32269655.0,0.0,-7.488213938386949
11358,샘표식품(주),248170,Dec-18,34697615.0,34697615.0,31414139.0,31414139.0,0.0,-9.463117277657275
11359,샘표식품(주),248170,Dec-19,34294417.0,34294417.0,31631745.0,31631745.0,0.0,-7.764155897445349
11360,서암기계공업(주),100660,Dec-11,,,7136603.0,7136603.0,0.0,
11361,서암기계공업(주),100660,Dec-12,,,5657482.0,5657482.0,0.0,
11362,서암기계공업(주),100660,Dec-13,,,5833254.0,5833254.0,0.0,
11363,서암기계공업(주),100660,Dec-14,,,6528046.0,6528046.0,0.0,
11364,서암기계공업(주),100660,Dec-15,,,6940076.0,6940076.0,0.0,
11365,서암기계공업(주),100660,Dec-16,,,6827731.0,6827731.0,0.0,
11366,서암기계공업(주),100660,Dec-17,,,7803431.0,7803431.0,0.0,
11367,서암기계공업(주),100660,Dec-18,,,9700639.0,9700639.0,0.0,
11368,서암기계공업(주),100660,Dec-19,,,11889411.0,11889411.0,0.0,
11369,서울도시가스(주),17390,Dec-11,2337258.0,2337258.0,1519351.0,1519351.0,0.0,-34.994296735747625
11370,서울도시가스(주),17390,Dec-12,11135094.0,11135094.0,1353457.0,1353457.0,0.0,-87.84512281620613
11371,서울도시가스(주),17390,Dec-13,21531669.0,21531669.0,1374054.0,1374054.0,0.0,-93.61845103600655
11372,서울도시가스(주),17390,Dec-14,13598285.0,13598285.0,1245756.0,1245756.0,0.0,-90.83887416685266
11373,서울도시가스(주),17390,Dec-15,1374655.0,1374655.0,1152691.0,1152691.0,0.0,-16.146887764566387
11374,서울도시가스(주),17390,Dec-16,1260060.0,1260060.0,1031446.0,1031446.0,0.0,-18.14310429662079
11375,서울도시가스(주),17390,Dec-17,1292511.0,1292511.0,1000246.0,1000246.0,0.0,-22.612186666109608
11376,서울도시가스(주),17390,Dec-18,1428563.0,1428563.0,989394.0,989394.0,0.0,-30.74201137786713
11377,서울도시가스(주),17390,Dec-19,1532911.0,1532911.0,971882.0,971882.0,0.0,-36.59892844398664
11378,서울반도체(주),46890,Dec-11,78700448.0,78700448.0,74050972.0,74050972.0,0.0,-5.90781389198699
11379,서울반도체(주),46890,Dec-12,70295542.0,79461117.0,63402463.0,63402463.0,0.0,-20.20944910703936
11380,서울반도체(주),46890,Dec-13,96105988.0,96105988.0,63441682.0,63441682.0,0.0,-33.98779480837344
11381,서울반도체(주),46890,Dec-14,127762560.0,127762560.0,83312504.0,83312504.0,0.0,-34.79114382178942
11382,서울반도체(주),46890,Dec-15,106995466.0,106995466.0,67670292.0,67670292.0,0.0,-36.754056475626726
11383,서울반도체(주),46890,Dec-16,108499324.0,108499324.0,66580106.0,66580106.0,0.0,-38.635464678102515
11384,서울반도체(주),46890,Dec-17,137463801.0,137463801.0,86406087.0,86406087.0,0.0,-37.14266128869811
11385,서울반도체(주),46890,Dec-18,155182898.0,155182898.0,87154423.0,87154423.0,0.0,-43.83761089446854
11386,서울반도체(주),46890,Dec-19,154333797.0,154333797.0,82422519.0,82422519.0,0.0,-46.594640576360604
11387,서울식품공업(주),4410,Dec-11,3165033.0,3165033.0,3031069.0,3031069.0,0.0,-4.232625694582012
11388,서울식품공업(주),4410,Dec-12,4093108.0,,4011073.0,4011073.0,0.0,
11389,서울식품공업(주),4410,Dec-13,4209663.0,4209663.0,4053715.0,4053715.0,0.0,-3.704524566455788
11390,서울식품공업(주),4410,Dec-14,4689884.0,4689884.0,4377702.0,4377702.0,0.0,-6.656497260913056
11391,서울식품공업(주),4410,Dec-15,4260321.0,,3778686.0,4260321.0,-11.305134049758223,
11392,서울식품공업(주),4410,Dec-16,,,4647004.0,4647004.0,0.0,
11393,서울식품공업(주),4410,Dec-17,,,4372783.0,4372783.0,0.0,
11394,서울식품공업(주),4410,Dec-18,,,4400008.0,4400008.0,0.0,
11395,서울식품공업(주),4410,Dec-19,,,4154847.0,4154847.0,0.0,
11396,서울전자통신(주),27040,Dec-11,27076814.0,27076814.0,1047622.0,1047622.0,0.0,-96.13092589105942
11397,서울전자통신(주),27040,Dec-12,16945976.0,16945976.0,1554904.0,1554904.0,0.0,-90.82434673576783
11398,서울전자통신(주),27040,Dec-13,21360679.0,21360679.0,1757517.0,1757517.0,0.0,-91.77218570626898
11399,서울전자통신(주),27040,Dec-14,7567765.0,7567765.0,1756464.0,1756464.0,0.0,-76.79018838454947
11400,서울전자통신(주),27040,Dec-15,9253093.0,9253093.0,3534653.0,3534653.0,0.0,-61.80030828610498
11401,서울전자통신(주),27040,Dec-16,18051904.0,18051904.0,11651000.0,11651000.0,0.0,-35.45833170838932
11402,서울전자통신(주),27040,Dec-17,19113552.0,19113552.0,6144917.0,6144917.0,0.0,-67.85047070267211
11403,서울전자통신(주),27040,Dec-18,19118583.0,19118583.0,7118598.0,7118598.0,0.0,-62.76607947356768
11404,서울전자통신(주),27040,Dec-19,17894008.0,17894008.0,6044822.0,6044822.0,0.0,-66.2187364619486
11405,서호전기(주),65710,Dec-11,4435888.0,4435888.0,3759212.0,3759212.0,0.0,-15.25457811378466
11406,서호전기(주),65710,Dec-12,3827939.0,3827939.0,3468359.0,3468359.0,0.0,-9.393566616395916
11407,서호전기(주),65710,Dec-13,3880518.0,3880518.0,3514105.0,3514105.0,0.0,-9.442373415095616
11408,서호전기(주),65710,Dec-14,2187621.0,2187621.0,1717883.0,1717883.0,0.0,-21.47254940412438
11409,서호전기(주),65710,Dec-15,2557846.0,2557846.0,1773688.0,1773688.0,0.0,-30.656966838503962
11410,서호전기(주),65710,Dec-16,2382180.0,2382180.0,1731947.0,1731947.0,0.0,-27.29571233072228
11411,서호전기(주),65710,Dec-17,3420789.0,3420789.0,2719791.0,2719791.0,0.0,-20.492289936619883
11412,서호전기(주),65710,Dec-18,4111398.0,4111398.0,3225892.0,3225892.0,0.0,-21.537832143713644
11413,서호전기(주),65710,Dec-19,9256857.0,9256857.0,8074831.0,8074831.0,0.0,-12.769193690687885
11414,선도전기(주),7610,Dec-11,6877595.0,6877595.0,6877595.0,6877595.0,0.0,0.0
11415,선도전기(주),7610,Dec-12,9772793.0,9772793.0,9772793.0,9772793.0,0.0,0.0
11416,선도전기(주),7610,Dec-13,7718421.0,7718421.0,7718421.0,7718421.0,0.0,0.0
11417,선도전기(주),7610,Dec-14,7268003.0,7268003.0,7268003.0,7268003.0,0.0,0.0
11418,선도전기(주),7610,Dec-15,6667620.0,6667620.0,6667620.0,6667620.0,0.0,0.0
11419,선도전기(주),7610,Dec-16,7827441.0,7827441.0,7827441.0,7827441.0,0.0,0.0
11420,선도전기(주),7610,Dec-17,8154994.0,8154994.0,8154994.0,8154994.0,0.0,0.0
11421,선도전기(주),7610,Dec-18,6946710.0,6946710.0,6946710.0,6946710.0,0.0,0.0
11422,선도전기(주),7610,Dec-19,6853517.0,6853517.0,6697126.0,6697126.0,0.0,-2.281908690092976
11423,성문전자(주),14910,Dec-11,10565138.0,10565138.0,5028435.0,5028435.0,0.0,-52.40540161425246
11424,성문전자(주),14910,Dec-12,7516845.0,,3999812.0,3999812.0,0.0,
11425,성문전자(주),14910,Dec-13,8292380.0,8292380.0,4470074.0,4470074.0,0.0,-46.094197323325744
11426,성문전자(주),14910,Dec-14,8426635.0,8426635.0,3550423.0,3550423.0,0.0,-57.86665733118855
11427,성문전자(주),14910,Dec-15,7804866.0,7804866.0,3399859.0,3399859.0,0.0,-56.4392393155757
11428,성문전자(주),14910,Dec-16,7370122.0,7370122.0,3216192.0,3216192.0,0.0,-56.36175357748488
11429,성문전자(주),14910,Dec-17,6805945.0,6805945.0,2371499.0,2371499.0,0.0,-65.1554780416239
11430,성문전자(주),14910,Dec-18,7510569.0,7510569.0,2789894.0,2789894.0,0.0,-62.85375981500203
11431,성문전자(주),14910,Dec-19,7477742.0,7477742.0,3117499.0,3117499.0,0.0,-58.309620738452864
11432,성보화학(주),3080,Dec-11,,,25086373.0,25086373.0,0.0,
11433,성보화학(주),3080,Dec-12,,,28151677.0,28151677.0,0.0,
11434,성보화학(주),3080,Dec-13,,,30452543.0,30452543.0,0.0,
11435,성보화학(주),3080,Dec-14,,,36693886.0,36693886.0,0.0,
11436,성보화학(주),3080,Dec-15,,,43150476.0,43150476.0,0.0,
11437,성보화학(주),3080,Dec-16,,,46374508.0,46374508.0,0.0,
11438,성보화학(주),3080,Dec-17,,,38297243.0,38297243.0,0.0,
11439,성보화학(주),3080,Dec-18,,,40871142.0,40871142.0,0.0,
11440,성보화학(주),3080,Dec-19,,42664442.0,42664442.0,42664442.0,0.0,0.0
11441,성신양회(주),4980,Dec-11,51956878.0,51956878.0,51527610.0,51527610.0,0.0,-0.8262005272911068
11442,성신양회(주),4980,Dec-12,62784277.0,,62279752.0,62279752.0,0.0,
11443,성신양회(주),4980,Dec-13,60741155.0,60741155.0,60168359.0,60168359.0,0.0,-0.9430113734254775
11444,성신양회(주),4980,Dec-14,61584652.0,61584652.0,60943518.0,60943518.0,0.0,-1.041061334567587
11445,성신양회(주),4980,Dec-15,44601393.0,44601393.0,43633092.0,43633092.0,0.0,-2.1710106677609815
11446,성신양회(주),4980,Dec-16,46638803.0,46638803.0,46219042.0,46219042.0,0.0,-0.9000252429291606
11447,성신양회(주),4980,Dec-17,53394876.0,53394876.0,52470392.0,52470392.0,0.0,-1.731409583196708
11448,성신양회(주),4980,Dec-18,58428624.0,58428624.0,56799645.0,56799645.0,0.0,-2.7879811100805654
11449,성신양회(주),4980,Dec-19,56368501.0,56368501.0,54378248.0,54378248.0,0.0,-3.5307892966676633
11450,성우전자(주),81580,Dec-11,3787505.0,3787505.0,886271.0,886271.0,0.0,-76.60013650146996
11451,성우전자(주),81580,Dec-12,5646679.0,5646679.0,1271820.0,1271820.0,0.0,-77.47667257161245
11452,성우전자(주),81580,Dec-13,8781653.0,8781653.0,1575854.0,1575854.0,0.0,-82.05515521963804
11453,성우전자(주),81580,Dec-14,7535585.0,7535585.0,2249523.0,2249523.0,0.0,-70.14799779977267
11454,성우전자(주),81580,Dec-15,7390373.0,7390373.0,2566150.0,2566150.0,0.0,-65.27712471346169
11455,성우전자(주),81580,Dec-16,5911756.0,5911756.0,886193.0,886193.0,0.0,-85.00964857142277
11456,성우전자(주),81580,Dec-17,7011038.0,7011038.0,783868.0,783868.0,0.0,-88.81951574075052
11457,성우전자(주),81580,Dec-18,5527328.0,5527328.0,700971.0,700971.0,0.0,-87.31808570072194
11458,성우전자(주),81580,Dec-19,5271773.0,5271773.0,959796.0,959796.0,0.0,-81.7936773833016
11459,성우테크론(주),45300,Dec-11,354630.0,354630.0,0.0,0.0,,-100.0
11460,성우테크론(주),45300,Dec-12,736274.0,736274.0,0.0,0.0,,-100.0
11461,성우테크론(주),45300,Dec-13,426207.0,426207.0,0.0,0.0,,-100.0
11462,성우테크론(주),45300,Dec-14,11987.0,11987.0,0.0,0.0,,-100.0
11463,성우테크론(주),45300,Dec-15,11987.0,11987.0,0.0,0.0,,-100.0
11464,성우테크론(주),45300,Dec-16,0.0,0.0,0.0,0.0,,
11465,성우테크론(주),45300,Dec-17,0.0,0.0,0.0,0.0,,
11466,성우테크론(주),45300,Dec-18,0.0,0.0,0.0,0.0,,
11467,성우테크론(주),45300,Dec-19,60500.0,60500.0,60500.0,60500.0,0.0,0.0
11468,성창기업지주(주),180,Dec-11,25364180.0,25364180.0,0.0,0.0,,-100.0
11469,성창기업지주(주),180,Dec-12,29975725.0,,0.0,0.0,,
11470,성창기업지주(주),180,Dec-13,34910092.0,34910092.0,0.0,0.0,,-100.0
11471,성창기업지주(주),180,Dec-14,41998916.0,41998916.0,0.0,0.0,,-100.0
11472,성창기업지주(주),180,Dec-15,33555847.0,33555847.0,0.0,0.0,,-100.0
11473,성창기업지주(주),180,Dec-16,36826981.0,36826981.0,0.0,0.0,,-100.0
11474,성창기업지주(주),180,Dec-17,40886102.0,40886102.0,0.0,0.0,,-100.0
11475,성창기업지주(주),180,Dec-18,37480211.0,37480211.0,0.0,0.0,,-100.0
11476,성창기업지주(주),180,Dec-19,32481750.0,32481750.0,0.0,0.0,,-100.0
11477,성호전자(주),43260,Dec-11,20383561.0,20383561.0,9228125.0,9228125.0,0.0,-54.72761113722965
11478,성호전자(주),43260,Dec-12,18669948.0,18669948.0,9627392.0,9627392.0,0.0,-48.43375032431799
11479,성호전자(주),43260,Dec-13,15877752.0,15877752.0,7121924.0,7121924.0,0.0,-55.14526237719294
11480,성호전자(주),43260,Dec-14,18134079.0,18134079.0,8198119.0,8198119.0,0.0,-54.7916439539058
11481,성호전자(주),43260,Dec-15,19686313.0,19686313.0,7241521.0,7241521.0,0.0,-63.215453294885634
11482,성호전자(주),43260,Dec-16,20308992.0,20308992.0,5370669.0,5370669.0,0.0,-73.55521632979125
11483,성호전자(주),43260,Dec-17,19485875.0,19485875.0,5951441.0,5951441.0,0.0,-69.45766612995311
11484,성호전자(주),43260,Dec-18,23047256.0,23047256.0,8664209.0,8664209.0,0.0,-62.40676547351233
11485,성호전자(주),43260,Dec-19,16780669.0,16780669.0,5394834.0,5394834.0,0.0,-67.85090034253105
11486,세기상사(주),2420,Dec-11,16465.0,16465.0,16465.0,16465.0,0.0,0.0
11487,세기상사(주),2420,Dec-12,17014.0,,17014.0,17014.0,0.0,
11488,세기상사(주),2420,Dec-13,16740.0,16740.0,16740.0,16740.0,0.0,0.0
11489,세기상사(주),2420,Dec-14,11753.0,11753.0,11753.0,11753.0,0.0,0.0
11490,세기상사(주),2420,Dec-15,14120.0,14120.0,14120.0,14120.0,0.0,0.0
11491,세기상사(주),2420,Dec-16,14155.0,,14155.0,14155.0,0.0,
11492,세기상사(주),2420,Dec-17,,,22820.0,22820.0,0.0,
11493,세기상사(주),2420,Dec-18,,,17684.0,17684.0,0.0,
11494,세기상사(주),2420,Dec-19,,,17754.0,17754.0,0.0,
11495,세명전기공업(주),17510,Dec-11,,,2350792.0,2350792.0,0.0,
11496,세명전기공업(주),17510,Dec-12,,,2073445.0,2073445.0,0.0,
11497,세명전기공업(주),17510,Dec-13,,,2915699.0,2915699.0,0.0,
11498,세명전기공업(주),17510,Dec-14,,,2520280.0,2520280.0,0.0,
11499,세명전기공업(주),17510,Dec-15,,,3262911.0,3262911.0,0.0,
11500,세명전기공업(주),17510,Dec-16,,,3292696.0,3292696.0,0.0,
11501,세명전기공업(주),17510,Dec-17,,,3505289.0,3505289.0,0.0,
11502,세명전기공업(주),17510,Dec-18,,,6157891.0,6157891.0,0.0,
11503,세명전기공업(주),17510,Dec-19,,,6758903.0,6758903.0,0.0,
11504,세방(주),4360,Dec-11,36720056.0,36720056.0,33902479.0,33902479.0,0.0,-7.673128276274966
11505,세방(주),4360,Dec-12,1486897.0,1486897.0,986801.0,986801.0,0.0,-33.63353345927794
11506,세방(주),4360,Dec-13,893893.0,893893.0,893893.0,893893.0,0.0,0.0
11507,세방(주),4360,Dec-14,783488.0,783488.0,783488.0,783488.0,0.0,0.0
11508,세방(주),4360,Dec-15,731310.0,731310.0,731310.0,731310.0,0.0,0.0
11509,세방(주),4360,Dec-16,1178730.0,1178730.0,981223.0,981223.0,0.0,-16.755915264734085
11510,세방(주),4360,Dec-17,1191252.0,1191252.0,1191252.0,1191252.0,0.0,0.0
11511,세방(주),4360,Dec-18,1156479.0,1156479.0,1156479.0,1156479.0,0.0,0.0
11512,세방(주),4360,Dec-19,7967253.0,7967253.0,879790.0,879790.0,0.0,-88.95742359380328
11513,세방전지(주),4490,Dec-11,,,115014829.0,115014829.0,0.0,
11514,세방전지(주),4490,Dec-12,,,102715536.0,102715536.0,0.0,
11515,세방전지(주),4490,Dec-13,,,122163910.0,122163910.0,0.0,
11516,세방전지(주),4490,Dec-14,,117389153.0,117389153.0,117389153.0,0.0,0.0
11517,세방전지(주),4490,Dec-15,118243096.0,118243096.0,117017984.0,117017984.0,0.0,-1.0360960102059522
11518,세방전지(주),4490,Dec-16,123788200.0,123788200.0,118248554.0,118248554.0,0.0,-4.475100211490272
11519,세방전지(주),4490,Dec-17,155790842.0,155790842.0,148391095.0,148391095.0,0.0,-4.749795883380614
11520,세방전지(주),4490,Dec-18,138704861.0,138704861.0,127457805.0,127457805.0,0.0,-8.10862425362295
11521,세방전지(주),4490,Dec-19,197284267.0,197284267.0,167261753.0,167261753.0,0.0,-15.217895707821455
11522,세원이앤씨(주),91090,Dec-11,20671481.0,20671481.0,19515136.0,19515136.0,0.0,-5.593914630499867
11523,세원이앤씨(주),91090,Dec-12,13921795.0,13921795.0,12903046.0,12903046.0,0.0,-7.317655517840919
11524,세원이앤씨(주),91090,Dec-13,13332291.0,13332291.0,13095699.0,13095699.0,0.0,-1.774578727692031
11525,세원이앤씨(주),91090,Dec-14,11913593.0,11913593.0,11886775.0,11886775.0,0.0,-0.22510421499207212
11526,세원이앤씨(주),91090,Dec-15,14471876.0,14471876.0,14458491.0,14458491.0,0.0,-0.09248973664506366
11527,세원이앤씨(주),91090,Dec-16,9785502.0,9785502.0,9774088.0,9774088.0,0.0,-0.11664194642236225
11528,세원이앤씨(주),91090,Dec-17,9845263.0,9845263.0,9844911.0,9844911.0,0.0,-0.0035753234829769553
11529,세원이앤씨(주),91090,Dec-18,24643755.0,24643755.0,24643755.0,24643755.0,0.0,0.0
11530,세원이앤씨(주),91090,Dec-19,10035739.0,10035739.0,10035739.0,10035739.0,0.0,0.0
11531,세종공업(주),33530,Dec-11,123322990.0,123322990.0,25035642.0,25035642.0,0.0,-79.69912828094746
11532,세종공업(주),33530,Dec-12,123287710.0,123287710.0,24117998.0,24117998.0,0.0,-80.43762999572301
11533,세종공업(주),33530,Dec-13,109814081.0,109814081.0,22591023.0,22591023.0,0.0,-79.4279360221573
11534,세종공업(주),33530,Dec-14,140185539.0,140185539.0,29556182.0,29556182.0,0.0,-78.9163830942648
11535,세종공업(주),33530,Dec-15,132679618.0,132679618.0,21521930.0,21521930.0,0.0,-83.77902324078141
11536,세종공업(주),33530,Dec-16,152424993.0,152424993.0,25792357.0,25792357.0,0.0,-83.07865626734849
11537,세종공업(주),33530,Dec-17,196101804.0,196101804.0,28700516.0,28700516.0,0.0,-85.36448139967136
11538,세종공업(주),33530,Dec-18,169277890.0,169277890.0,24227075.0,24227075.0,0.0,-85.6879861865008
11539,세종공업(주),33530,Dec-19,171726032.0,171726032.0,25170972.0,25170972.0,0.0,-85.34236672981531
11540,세종텔레콤(주),36630,Dec-11,406772.0,406772.0,406772.0,406772.0,0.0,0.0
11541,세종텔레콤(주),36630,Dec-12,983031.0,983031.0,983031.0,983031.0,0.0,0.0
11542,세종텔레콤(주),36630,Dec-13,518389.0,518389.0,518389.0,518389.0,0.0,0.0
11543,세종텔레콤(주),36630,Dec-14,259230.0,259230.0,259230.0,259230.0,0.0,0.0
11544,세종텔레콤(주),36630,Dec-15,1255807.0,1255807.0,1255807.0,1255807.0,0.0,0.0
11545,세종텔레콤(주),36630,Dec-16,1243072.0,1243072.0,1243072.0,1243072.0,0.0,0.0
11546,세종텔레콤(주),36630,Dec-17,1283492.0,1283492.0,1283492.0,1283492.0,0.0,0.0
11547,세종텔레콤(주),36630,Dec-18,3238196.0,3238196.0,2745837.0,2745837.0,0.0,-15.204731276303235
11548,세종텔레콤(주),36630,Dec-19,5396370.0,5396370.0,3678805.0,3678805.0,0.0,-31.82815485224326
11549,세하(주),27970,Dec-11,,,17473445.0,17473445.0,0.0,
11550,세하(주),27970,Dec-12,,,12892689.0,12892689.0,0.0,
11551,세하(주),27970,Dec-13,,,13307929.0,13307929.0,0.0,
11552,세하(주),27970,Dec-14,,,14249305.0,14249305.0,0.0,
11553,세하(주),27970,Dec-15,,,13650987.0,13650987.0,0.0,
11554,세하(주),27970,Dec-16,,,12562190.0,12562190.0,0.0,
11555,세하(주),27970,Dec-17,,,16229034.0,16229034.0,0.0,
11556,세하(주),27970,Dec-18,,,16687573.0,16717523.0,-0.1791533350963448,
11557,세하(주),27970,Dec-19,,,15852362.0,15852362.0,0.0,
11558,소니드(주),60230,Dec-11,4030736.0,4030736.0,3981002.0,3981002.0,0.0,-1.2338689509806642
11559,소니드(주),60230,Dec-12,2623181.0,2623181.0,2484044.0,2484044.0,0.0,-5.3041326542087575
11560,소니드(주),60230,Dec-13,6680870.0,6680870.0,6680870.0,6680870.0,0.0,0.0
11561,소니드(주),60230,Dec-14,4667928.0,4667928.0,4855051.0,4855051.0,0.0,4.00869507841594
11562,소니드(주),60230,Dec-15,4101038.0,4101038.0,3650252.0,3650252.0,0.0,-10.991997635720523
11563,소니드(주),60230,Dec-16,4732238.0,4732238.0,4318775.0,4318775.0,0.0,-8.737155654470456
11564,소니드(주),60230,Dec-17,4397820.0,4397820.0,3732574.0,3732574.0,0.0,-15.126721875838484
11565,소니드(주),60230,Dec-18,3841788.0,3841788.0,2109552.0,2109552.0,0.0,-45.0893177864057
11566,소니드(주),60230,Dec-19,3443255.0,3443255.0,1891125.0,1891125.0,0.0,-45.077404955485434
11567,소프트캠프(주),258790,Dec-17,,,,,,
11568,소프트캠프(주),258790,Dec-18,,,,,,
11569,소프트캠프(주),258790,Dec-19,36000.0,36000.0,36000.0,36000.0,0.0,0.0
11570,솔루스첨단소재(주),336370,Dec-19,43435591.0,43435591.0,13071119.0,13071119.0,0.0,-69.90689271385763
11571,솔브레인홀딩스(주),36830,Dec-11,61272257.0,61272257.0,59051373.0,59051373.0,0.0,-3.6246159497600985
11572,솔브레인홀딩스(주),36830,Dec-12,46447450.0,46447450.0,40741903.0,40741903.0,0.0,-12.283875648716986
11573,솔브레인홀딩스(주),36830,Dec-13,26547716.0,26547716.0,21283901.0,21283901.0,0.0,-19.827750907083683
11574,솔브레인홀딩스(주),36830,Dec-14,23679830.0,23679830.0,19583828.0,19583828.0,0.0,-17.297429922427654
11575,솔브레인홀딩스(주),36830,Dec-15,32039246.0,32039246.0,23235191.0,23235191.0,0.0,-27.478970634951892
11576,솔브레인홀딩스(주),36830,Dec-16,42390349.0,42390349.0,29176591.0,29176591.0,0.0,-31.17161880408203
11577,솔브레인홀딩스(주),36830,Dec-17,47724020.0,47724020.0,36388109.0,36388109.0,0.0,-23.75305139843627
11578,솔브레인홀딩스(주),36830,Dec-18,62244990.0,62244990.0,42619908.0,42619908.0,0.0,-31.528773641059303
11579,솔브레인홀딩스(주),36830,Dec-19,66140319.0,66140319.0,39994328.0,39994328.0,0.0,-39.53109297824826
11580,송원산업(주),4430,Dec-11,182605000.0,182605000.0,117747000.0,117747000.0,0.0,-35.51819501108952
11581,송원산업(주),4430,Dec-12,170999000.0,,109438000.0,109438000.0,0.0,
11582,송원산업(주),4430,Dec-13,182684000.0,182684000.0,112148000.0,112148000.0,0.0,-38.610934728821356
11583,송원산업(주),4430,Dec-14,169014000.0,169014000.0,102136000.0,102136000.0,0.0,-39.569503118084896
11584,송원산업(주),4430,Dec-15,169123000.0,169123000.0,104671000.0,104671000.0,0.0,-38.10954157624924
11585,송원산업(주),4430,Dec-16,155735000.0,155735000.0,100822000.0,100822000.0,0.0,-35.26053873567278
11586,송원산업(주),4430,Dec-17,166641000.0,166641000.0,114760000.0,114760000.0,0.0,-31.13339454275959
11587,송원산업(주),4430,Dec-18,201368000.0,201368000.0,135320000.0,135320000.0,0.0,-32.79965039132334
11588,송원산업(주),4430,Dec-19,196996000.0,196996000.0,124767000.0,124767000.0,0.0,-36.66521147637516
11589,스튜디오드래곤(주),253450,Dec-17,1294640.0,1294640.0,1294640.0,1294640.0,0.0,0.0
11590,스튜디오드래곤(주),253450,Dec-18,578330.0,578330.0,578330.0,578330.0,0.0,0.0
11591,스튜디오드래곤(주),253450,Dec-19,0.0,0.0,0.0,0.0,,
11592,시그네틱스(주),33170,Dec-11,,,13708488.0,13708488.0,0.0,
11593,시그네틱스(주),33170,Dec-12,,,13648549.0,13648549.0,0.0,
11594,시그네틱스(주),33170,Dec-13,,,11933976.0,11933976.0,0.0,
11595,시그네틱스(주),33170,Dec-14,,15361404.0,15361404.0,15361404.0,0.0,0.0
11596,시그네틱스(주),33170,Dec-15,14424145.0,14424145.0,14424145.0,14424145.0,0.0,0.0
11597,시그네틱스(주),33170,Dec-16,28146747.0,28146747.0,28146747.0,28146747.0,0.0,0.0
11598,시그네틱스(주),33170,Dec-17,21388579.0,21388579.0,21388579.0,21388579.0,0.0,0.0
11599,시그네틱스(주),33170,Dec-18,20008504.0,20008504.0,20008504.0,20008504.0,0.0,0.0
11600,시그네틱스(주),33170,Dec-19,14352977.0,14352977.0,14352977.0,14352977.0,0.0,0.0
11601,신대양제지(주),16590,Dec-11,32101566.0,32101566.0,22928559.0,22928559.0,0.0,-28.574951764035433
11602,신대양제지(주),16590,Dec-12,22323079.0,22323079.0,16008839.0,16008839.0,0.0,-28.28570377769124
11603,신대양제지(주),16590,Dec-13,22690810.0,22690810.0,15356501.0,15356501.0,0.0,-32.32281703473785
11604,신대양제지(주),16590,Dec-14,22680963.0,22680963.0,17553398.0,17553398.0,0.0,-22.60735137216176
11605,신대양제지(주),16590,Dec-15,19242214.0,19242214.0,14304903.0,14304903.0,0.0,-25.65874696123845
11606,신대양제지(주),16590,Dec-16,16142394.0,16142394.0,13451056.0,13451056.0,0.0,-16.67248364771669
11607,신대양제지(주),16590,Dec-17,41715229.0,41715229.0,16872359.0,16872359.0,0.0,-59.55347865883704
11608,신대양제지(주),16590,Dec-18,40005235.0,40005235.0,16095341.0,16095341.0,0.0,-59.766913005260434
11609,신대양제지(주),16590,Dec-19,33828253.0,33828253.0,10903999.0,10903999.0,0.0,-67.76659143468035
11610,신라교역(주),4970,Dec-11,43209387.0,43209387.0,43209387.0,43209387.0,0.0,0.0
11611,신라교역(주),4970,Dec-12,44563017.0,,44563017.0,44563017.0,0.0,
