,회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별),재고자산(IFRS개별),운전자본회전비율(개별),운전자본회전비율(연결)
11855,에스디엔(주),99220,Dec-19,65023507.0,27157045.0,13091300.0,62982298.0,29043947.0,13091300.0,149.47651309603097,161.55572856473975
11856,에스맥(주),97780,Dec-11,446499001.0,64697209.0,30591284.0,470008847.0,99205177.0,10897254.0,426.8832601888691,468.57599164675634
11857,에스맥(주),97780,Dec-12,485403838.0,42544174.0,23951732.0,448137959.0,58601651.0,10618317.0,647.4113929090519,729.9755236059194
11858,에스맥(주),97780,Dec-13,556456126.0,46821307.0,21804794.0,547801352.0,63533605.0,12903897.0,716.665691142026,810.8520197002011
11859,에스맥(주),97780,Dec-14,234948437.0,11318449.0,16590316.0,275785693.0,37743746.0,3979794.0,660.9834472338637,841.8446212148764
11860,에스맥(주),97780,Dec-15,199648369.0,17477868.0,10809077.0,220073272.0,53366075.0,2423183.0,394.47248429079303,705.7968578791383
11861,에스맥(주),97780,Dec-16,139482358.0,12029412.0,6738171.0,111541535.0,37028648.0,1418212.0,290.1187119052115,743.2089577011595
11862,에스맥(주),97780,Dec-17,168217687.0,8985838.0,7929693.0,118507794.0,30970854.0,2848936.0,350.4096092849778,994.4570288689133
11863,에스맥(주),97780,Dec-18,141385799.0,48624080.0,18638097.0,83404331.0,50918486.0,199894.0,163.15918266580437,210.20104508362851
11864,에스맥(주),97780,Dec-19,168039893.0,33861908.0,20474548.0,74766484.0,56267073.0,1432650.0,129.57858393878251,309.2581028840011
11865,에스비더블유생명과학(주),151910,Dec-12,132053117.0,30642272.0,16749809.0,96810241.0,21459133.0,10604645.0,301.93023729143835,278.6396254682296
11866,에스비더블유생명과학(주),151910,Dec-13,230467451.0,20050239.0,36737954.0,216006741.0,21979212.0,30907825.0,408.4304080033828,405.83691578282827
11867,에스비더블유생명과학(주),151910,Dec-14,189046476.0,27729802.0,50126945.0,172378613.0,31961595.0,44376739.0,225.80871754418953,242.8132220833732
11868,에스비더블유생명과학(주),151910,Dec-15,90289360.0,23198734.0,59744640.0,85988748.0,31742636.0,53224736.0,101.20208025264097,108.8566278965213
11869,에스비더블유생명과학(주),151910,Dec-16,39674511.0,27095884.0,4926235.0,39711662.0,26993991.0,4666850.0,125.4283232716402,123.89720680258543
11870,에스비더블유생명과학(주),151910,Dec-17,35770222.0,14921748.0,5661875.0,31351194.0,20281325.0,4961633.0,124.19778220920068,173.78000947646584
11871,에스비더블유생명과학(주),151910,Dec-18,61102246.0,24592224.0,6126075.0,58999471.0,24431212.0,3273924.0,212.9549950593998,198.91155431490526
11872,에스비더블유생명과학(주),151910,Dec-19,52623027.0,15880641.0,8338798.0,48802634.0,31057216.0,3166232.0,142.59999167822016,217.27599470821764
11873,에스씨아이평가정보(주),36120,Dec-11,,,,40797154.0,2467602.0,0.0,1653.3117577307848,
11874,에스씨아이평가정보(주),36120,Dec-12,,,,36755760.0,2499722.0,0.0,1470.3939078025476,
11875,에스씨아이평가정보(주),36120,Dec-13,,,,37027963.0,2738527.0,0.0,1352.1123947289911,
11876,에스씨아이평가정보(주),36120,Dec-14,,,,36917164.0,3018736.0,0.0,1222.9344997376386,
11877,에스씨아이평가정보(주),36120,Dec-15,,,,35887860.0,2799396.0,0.0,1281.9858283715487,
11878,에스씨아이평가정보(주),36120,Dec-16,35281188.0,3204928.0,0.0,33945258.0,2727185.0,0.0,1244.699497833847,1100.8418285839805
11879,에스씨아이평가정보(주),36120,Dec-17,42768733.0,5176216.0,0.0,39915717.0,4085736.0,0.0,976.9529161942917,826.2547969404677
11880,에스씨아이평가정보(주),36120,Dec-18,49863975.0,3658861.0,0.0,46527546.0,4972783.0,0.0,935.6440045745009,1362.827803515903
11881,에스씨아이평가정보(주),36120,Dec-19,52569945.0,7094236.0,0.0,48708533.0,5989245.0,0.0,813.2666638282454,741.0233462771748
11882,에스엔유프리시젼(주),80000,Dec-11,,,,77413303.0,39572624.0,5104050.0,173.2745436690296,
11883,에스엔유프리시젼(주),80000,Dec-12,,,,44216410.0,37111510.0,3528175.0,108.80106477203255,
11884,에스엔유프리시젼(주),80000,Dec-13,,,,101386475.0,48176445.0,3729453.0,195.32746548378762,
11885,에스엔유프리시젼(주),80000,Dec-14,,,,83360381.0,48604504.0,3457125.0,160.11865667899096,
11886,에스엔유프리시젼(주),80000,Dec-15,,,,70032140.0,57229379.0,2280061.0,117.68240467394753,
11887,에스엔유프리시젼(주),80000,Dec-16,,,,57862612.0,60071654.0,1565306.0,93.87648579683359,
11888,에스엔유프리시젼(주),80000,Dec-17,,,,116215632.0,27474501.0,665168.0,412.99573211042394,
11889,에스엔유프리시젼(주),80000,Dec-18,82572761.0,23625948.0,8098834.0,82551448.0,23625948.0,8102304.0,260.1827796879576,260.2784189344469
11890,에스엔유프리시젼(주),80000,Dec-19,64349005.0,39548572.0,13667931.0,64233361.0,39548572.0,13667931.0,120.70195781184646,120.91926634111978
11891,에스엔케이폴리텍(주),91340,Dec-11,,,,15602926.0,4555696.0,4553660.0,171.28462209622722,
11892,에스엔케이폴리텍(주),91340,Dec-12,,,,14052791.0,5029110.0,4249980.0,151.44578832622594,
11893,에스엔케이폴리텍(주),91340,Dec-13,15923489.0,5730110.0,6509182.0,13466081.0,5015713.0,4220311.0,145.79954534548634,130.10138985163522
11894,에스엔케이폴리텍(주),91340,Dec-14,22477556.0,8121900.0,5579182.0,21634413.0,9489133.0,2521005.0,180.13459129278948,164.05679493050255
11895,에스엔케이폴리텍(주),91340,Dec-15,25584533.0,7387607.0,5286615.0,23669857.0,10346718.0,2545771.0,183.59416091027884,201.8627494452914
11896,에스엔케이폴리텍(주),91340,Dec-16,63430728.0,22824033.0,10471517.0,30431302.0,10821600.0,2743407.0,224.33679540305437,190.50812495964175
11897,에스엔케이폴리텍(주),91340,Dec-17,178587054.0,32357189.0,26829486.0,23928430.0,11914624.0,2619494.0,164.6362717022113,301.73523685863415
11898,에스엔케이폴리텍(주),91340,Dec-18,282148096.0,21258398.0,31929528.0,20917815.0,11984868.0,4018650.0,130.70760441547915,530.4739575669862
11899,에스엔케이폴리텍(주),91340,Dec-19,338044206.0,34210140.0,37747585.0,25933907.0,14868138.0,3907629.0,138.1243546535276,469.7816752822577
11900,에스엘(주),5850,Mar-11,966091270.0,193748031.0,83259960.0,525578544.0,151520413.0,31126086.0,287.75725068784374,348.7593504116638
11901,에스엘(주),5850,Dec-12,1162486576.0,201371435.0,102860446.0,578105017.0,143986494.0,38393776.0,316.9778271520269,382.1054427888838
11902,에스엘(주),5850,Dec-13,1241660948.0,213351601.0,103121422.0,577337584.0,124612711.0,41119782.0,348.3550953402964,392.34337771658977
11903,에스엘(주),5850,Dec-14,1359380094.0,280532203.0,139318555.0,561760086.0,154692919.0,51528739.0,272.4059594167359,323.77697743730164
11904,에스엘(주),5850,Dec-15,1395133199.0,256040057.0,137862683.0,593583766.0,152693336.0,56317661.0,283.9964281879388,354.1821514112849
11905,에스엘(주),5850,Dec-16,1620581391.0,302640243.0,145818314.0,638836988.0,165165529.0,55860064.0,289.0330388119352,361.3670350814602
11906,에스엘(주),5850,Dec-17,1489427601.0,243333435.0,142917886.0,720851055.0,137650212.0,58184958.0,368.09070352378484,385.6110050688992
11907,에스엘(주),5850,Dec-18,1598634354.0,320014832.0,170253629.0,735139558.0,182462296.0,69909674.0,291.2920789103481,326.07326009494216
11908,에스엘(주),5850,Dec-19,2262212221.0,540062546.0,247838975.0,1407091294.0,443422881.0,120527554.0,249.50619889139728,287.1186513422151
11909,에스와이(주),109610,Dec-15,261724632.0,65375980.0,18001400.0,165623552.0,32477962.0,6111635.0,429.1922302272294,313.9036414912534
11910,에스와이(주),109610,Dec-16,306116510.0,82018408.0,38872340.0,181798357.0,55132407.0,9106939.0,283.0015688515883,253.21748360759585
11911,에스와이(주),109610,Dec-17,393503262.0,93949938.0,45965040.0,298641671.0,97447961.0,21126803.0,251.85938468323664,281.2445583917399
11912,에스와이(주),109610,Dec-18,419928752.0,95196602.0,55258109.0,343028329.0,82700352.0,28407989.0,308.7331931272379,279.1064162823057
11913,에스와이(주),109610,Dec-19,380109486.0,80540315.0,55854662.0,294915037.0,83879495.0,24281591.0,272.6627920507381,278.6829063360596
11914,에스지씨에너지(주),5090,Dec-11,,,,280723959.0,63915287.0,57662305.0,230.90106851269104,
11915,에스지씨에너지(주),5090,Dec-12,,,,285221128.0,64935894.0,68980341.0,212.98472735587288,
11916,에스지씨에너지(주),5090,Dec-13,290031609.0,72350264.0,90506170.0,288199000.0,70539351.0,87432142.0,182.43734646478273,178.09035963540748
11917,에스지씨에너지(주),5090,Dec-14,297812164.0,67311406.0,109588931.0,283829621.0,65432227.0,105356565.0,166.18749841617242,168.3502524927355
11918,에스지씨에너지(주),5090,Dec-15,310295324.0,71442563.0,128055765.0,296449058.0,72493868.0,121527655.0,152.79184155254774,155.5378068130977
11919,에스지씨에너지(주),5090,Dec-16,297458693.0,62166288.0,131970135.0,278126586.0,66403976.0,123282025.0,146.62472957084483,153.22147611630817
11920,에스지씨에너지(주),5090,Dec-17,319961347.0,81735459.0,109948188.0,310927507.0,82319096.0,105333400.0,165.69324343013267,166.92156686689083
11921,에스지씨에너지(주),5090,Dec-18,346781204.0,70683382.0,74429944.0,335600373.0,70520011.0,71138708.0,236.90767174027602,238.972679876416
11922,에스지씨에너지(주),5090,Dec-19,284244835.0,51225432.0,71525607.0,273589905.0,51715710.0,67496865.0,229.49752154921575,231.56206034231613
11923,에스지씨이테크건설(주),16250,Dec-11,699059559.0,2186881.0,334392.0,670297194.0,1713217.0,278880.0,33647.81905700375,27726.452430974354
11924,에스지씨이테크건설(주),16250,Dec-12,785541865.0,2586930.0,1873464.0,695594773.0,6127215.0,278880.0,10858.327467825564,17611.49048716324
11925,에스지씨이테크건설(주),16250,Dec-13,667502467.0,19079730.0,4774520.0,504100742.0,8911572.0,278880.0,5485.048417640394,2798.2538415586323
11926,에스지씨이테크건설(주),16250,Dec-14,877234227.0,27213219.0,5797171.0,677698634.0,12344706.0,216359.0,5395.2322832498685,2657.4488426219746
11927,에스지씨이테크건설(주),16250,Dec-15,1100688301.0,19622839.0,2812798.0,788563315.0,15118013.0,0.0,5216.051309123758,4905.981947381302
11928,에스지씨이테크건설(주),16250,Dec-16,1191570073.0,40679070.0,10569827.0,843579329.0,17941744.0,0.0,4701.768841423665,2325.064816516929
11929,에스지씨이테크건설(주),16250,Dec-17,1465750842.0,50763860.0,28908248.0,841221413.0,10995462.0,0.0,7650.6236209083345,1839.7289575920347
11930,에스지씨이테크건설(주),16250,Dec-18,1487904768.0,49438226.0,83888076.0,881992820.0,6955965.0,25614051.0,2707.990134238804,1115.9874275969944
11931,에스지씨이테크건설(주),16250,Dec-19,1698474766.0,41105982.0,78623144.0,1242048953.0,8136851.0,32881952.0,3027.999020351715,1418.5978155390528
11932,에스지에이(주),49470,Dec-11,40943094.0,0.0,924934.0,40661943.0,12368819.0,924934.0,305.8725628496332,4426.596276058616
11933,에스지에이(주),49470,Dec-12,33987255.0,0.0,5115605.0,32213681.0,15017893.0,5405084.0,157.73254310573822,664.3838803035028
11934,에스지에이(주),49470,Dec-13,51076987.0,28731948.0,1985673.0,43180692.0,16814478.0,1615523.0,234.29565739036042,166.27911061211412
11935,에스지에이(주),49470,Dec-14,58218926.0,30636737.0,3858228.0,40940421.0,18030681.0,3319972.0,191.75254733426655,168.77514153152495
11936,에스지에이(주),49470,Dec-15,72075046.0,41140309.0,10869240.0,43618539.0,23557162.0,1055957.0,177.21662581650054,138.58040953210343
11937,에스지에이(주),49470,Dec-16,109262777.0,50891865.0,13228491.0,33463478.0,16618542.0,3730850.0,164.44460846790903,170.40263625485795
11938,에스지에이(주),49470,Dec-17,98081509.0,48542268.0,11783791.0,37759225.0,21926517.0,3170288.0,150.45431081765187,162.58563981446227
11939,에스지에이(주),49470,Dec-18,88885999.0,0.0,8000743.0,44351155.0,10035720.0,2840902.0,344.431598597831,1110.9718059935183
11940,에스지에이(주),49470,Dec-19,81471003.0,28319526.0,3037804.0,38700581.0,8417895.0,1397450.0,394.28650750432104,259.8148598748682
11941,에스지에이솔루션즈(주),184230,Jun-14,,,,,,,,
11942,에스지에이솔루션즈(주),184230,Jun-15,19994383.0,6952260.0,1205168.0,19994383.0,6952260.0,1205168.0,245.10646002637105,245.10646002637105
11943,에스지에이솔루션즈(주),184230,Dec-16,49543830.0,27439957.0,9161776.0,28402273.0,14570883.0,6417830.0,135.32165121320207,135.35924651436585
11944,에스지에이솔루션즈(주),184230,Dec-17,55343525.0,24796003.0,8362054.0,20466860.0,12607877.0,6785559.0,105.53498616748472,166.9082268602168
11945,에스지에이솔루션즈(주),184230,Dec-18,45381803.0,0.0,5159842.0,17856882.0,8517180.0,3573520.0,147.6910518001439,879.5192372169536
11946,에스지에이솔루션즈(주),184230,Dec-19,45088761.0,0.0,1331582.0,21614762.0,9843801.0,1237365.0,195.0585525025074,3386.104723554389
11947,에스지이(주),255220,Dec-18,145839541.0,49371080.0,2598311.0,118477483.0,48119586.0,1455148.0,238.98763228865735,280.6258418537173
11948,에스지이(주),255220,Dec-19,132776115.0,55110031.0,3324242.0,111440249.0,52377036.0,1981534.0,205.00953023598672,227.2230117417564
11949,에스케이(주),34730,Dec-11,1701763922.0,540616424.0,1047051.0,1619101478.0,515850000.0,141305.0,313.78464371604093,314.17365219244294
11950,에스케이(주),34730,Dec-12,2241803020.0,509584000.0,58231729.0,1528627922.0,451310000.0,343512.0,338.45146365207495,394.8117154042416
11951,에스케이(주),34730,Dec-13,2301754740.0,485775000.0,83675410.0,1805743164.0,426481288.0,80325146.0,356.29838985035457,404.20635398260583
11952,에스케이(주),34730,Dec-14,2425966528.0,454828000.0,141779521.0,1974143344.0,417946710.0,76234201.0,399.4778632799113,406.62687656597615
11953,에스케이(주),34730,Dec-15,39569775000.0,10563442000.0,5643327000.0,2065032000.0,417770000.0,83198000.0,412.2083646061226,244.15585240957034
11954,에스케이(주),34730,Dec-16,83617494000.0,10945582000.0,6018855000.0,3113719000.0,467672000.0,98580000.0,549.8822079215614,492.89872690735336
11955,에스케이(주),34730,Dec-17,93296368000.0,12041257000.0,8177933000.0,2477840000.0,463583000.0,785000.0,533.5940461013679,461.4248543091984
11956,에스케이(주),34730,Dec-18,101502000000.0,10831643000.0,8992740000.0,2672412000.0,354652000.0,172000.0,753.1655130430861,512.0058465375694
11957,에스케이(주),34730,Dec-19,99264574000.0,10504422000.0,9138361000.0,3245516000.0,320709000.0,147000.0,1011.5179395118058,505.34882964394615
11958,에스케이가스(주),18670,Dec-11,7222787081.0,572293943.0,319177931.0,5470288720.0,493164964.0,319233247.0,673.3506605420134,810.2091935432165
11959,에스케이가스(주),18670,Dec-12,7583747014.0,695890668.0,405176733.0,5090631429.0,435502136.0,405239143.0,605.4932184434826,688.7631953422986
11960,에스케이가스(주),18670,Dec-13,6672246520.0,672801231.0,319530244.0,4196769654.0,386350826.0,319599971.0,594.4847249743951,672.3808211364051
11961,에스케이가스(주),18670,Dec-14,5943465084.0,437721311.0,326325305.0,4313542450.0,327816844.0,213825276.0,796.3823880609581,777.8929923301957
11962,에스케이가스(주),18670,Dec-15,4078985548.0,377537766.0,599655701.0,2826941690.0,327370322.0,186755091.0,549.8544943546682,417.41842181186007
11963,에스케이가스(주),18670,Dec-16,5254738369.0,670524871.0,393550533.0,3366245664.0,453202310.0,131724787.0,575.4983281275479,493.8313910129625
11964,에스케이가스(주),18670,Dec-17,6689683934.0,734449504.0,548411278.0,4151828216.0,542148751.0,228803002.0,538.532819964935,521.4660879702533
11965,에스케이가스(주),18670,Dec-18,6859163776.0,679717586.0,305724973.0,4808642481.0,597673109.0,178088520.0,619.8608311162036,696.0490708824764
11966,에스케이가스(주),18670,Dec-19,4931073628.0,577048632.0,377511628.0,3973394871.0,503970110.0,243618479.0,531.4948528461288,516.5806533785516
11967,에스케이네트웍스(주),1740,Dec-11,27535570532.0,2097583358.0,1331634700.0,26224418960.0,2091315211.0,1097442297.0,822.4024214512332,802.9693669599823
11968,에스케이네트웍스(주),1740,Dec-12,27935503372.0,1927888000.0,1432551314.0,25511199449.0,1837216017.0,1157080046.0,851.9932201841192,831.3050991760895
11969,에스케이네트웍스(주),1740,Dec-13,25975361370.0,1519590000.0,979452191.0,23739620447.0,1400731000.0,806527173.0,1075.5253163128734,1039.4126783272063
11970,에스케이네트웍스(주),1740,Dec-14,22408068204.0,1492332721.0,948187291.0,20460418440.0,1416394059.0,754453600.0,942.5082573240114,918.1677713692111
11971,에스케이네트웍스(주),1740,Dec-15,20355840898.0,1265644759.0,1141744144.0,18681721369.0,1154136499.0,1006337178.0,864.7048824469431,845.5568135515329
11972,에스케이네트웍스(주),1740,Dec-16,18457381000.0,1462462244.0,550070860.0,17333736978.0,1353608423.0,417150023.0,978.8877199572594,917.1218581853449
11973,에스케이네트웍스(주),1740,Dec-17,15202346000.0,1171549000.0,635348000.0,13613184000.0,1066411000.0,539719000.0,847.576721685044,841.3510011915456
11974,에스케이네트웍스(주),1740,Dec-18,13986475000.0,1171516000.0,1008017000.0,12409359000.0,1073590000.0,841599000.0,647.9443543169891,641.7188911569588
11975,에스케이네트웍스(주),1740,Dec-19,13054240000.0,1043827000.0,731912000.0,10574129000.0,838479000.0,577113000.0,746.9757529005532,735.1440724115424
11976,에스케이디스커버리(주),6120,Dec-11,8864966852.0,923486694.0,555313294.0,1546107695.0,328698508.0,224972275.0,279.2467550161483,599.4703086243195
11977,에스케이디스커버리(주),6120,Dec-12,9160084618.0,1063904906.0,653391356.0,1476191493.0,342948153.0,239855146.0,253.2915471708749,533.4015347667483
11978,에스케이디스커버리(주),6120,Dec-13,8256550008.0,1069547956.0,581769879.0,1484565401.0,375341377.0,252481703.0,236.4623806120667,499.9976281368026
11979,에스케이디스커버리(주),6120,Dec-14,7283608289.0,775400297.0,647230205.0,1232853528.0,310177478.0,275241880.0,210.5932287944602,511.98173234443976
11980,에스케이디스커버리(주),6120,Dec-15,5269175685.0,645074927.0,882096914.0,1039863882.0,228078162.0,200142049.0,242.83391005101348,345.0283421641481
11981,에스케이디스커버리(주),6120,Dec-16,6526064902.0,910350826.0,665324557.0,1146625579.0,220930294.0,175601898.0,289.16330177803064,414.17572251301715
11982,에스케이디스커버리(주),6120,Dec-17,6746687325.0,767528677.0,574459893.0,16556123.0,0.0,0.0,inf,502.7380616960098
11983,에스케이디스커버리(주),6120,Dec-18,6939172193.0,712972979.0,347679102.0,15265064.0,0.0,0.0,inf,654.2364190204233
11984,에스케이디스커버리(주),6120,Dec-19,5021067628.0,610612087.0,427900737.0,24968480.0,0.0,0.0,inf,483.4863385375008
11985,에스케이디앤디(주),210980,Dec-15,231300372.0,8044273.0,427483763.0,231300372.0,8044273.0,150328658.0,146.04792027243596,53.10803275130604
11986,에스케이디앤디(주),210980,Dec-16,276376332.0,9789130.0,267839353.0,277311332.0,9882630.0,257001207.0,103.9071287033392,99.5489832359888
11987,에스케이디앤디(주),210980,Dec-17,330812048.0,29488409.0,321185141.0,329931250.0,29488409.0,321159342.0,94.09193387354708,94.3361847507461
11988,에스케이디앤디(주),210980,Dec-18,562772314.0,81829096.0,470416012.0,555534240.0,77975658.0,470448679.0,101.29642368515096,101.90625608946091
11989,에스케이디앤디(주),210980,Dec-19,454720099.0,27560507.0,437678209.0,356862251.0,22301843.0,393889443.0,85.7447676114968,97.73909250493246
11990,에스케이렌터카(주),68400,Dec-12,401375627.0,32767749.0,8042797.0,373312720.0,31799353.0,6142654.0,983.9034608791254,983.5095737263598
11991,에스케이렌터카(주),68400,Dec-13,475737139.0,37905234.0,9942862.0,443528022.0,36864879.0,8473629.0,978.2589713803551,994.2655586546223
11992,에스케이렌터카(주),68400,Dec-14,570015231.0,43739813.0,11061108.0,492211906.0,40615917.0,8584428.0,1000.4236880859271,1040.1562977381348
11993,에스케이렌터카(주),68400,Dec-15,632145882.0,42197255.0,11152121.0,510633263.0,39934272.0,6205582.0,1106.7075829932187,1184.91710568461
11994,에스케이렌터카(주),68400,Dec-16,647644444.0,45733308.0,6935195.0,544644476.0,44120580.0,5810220.0,1090.7986172863243,1229.6617657805843
11995,에스케이렌터카(주),68400,Dec-17,636765266.0,49645615.0,7844836.0,591543123.0,47926349.0,6042552.0,1096.0814692150207,1107.601792861218
11996,에스케이렌터카(주),68400,Dec-18,652521822.0,58289881.0,7788191.0,603999912.0,58039829.0,7788191.0,917.5422745511714,987.5013030041192
11997,에스케이렌터카(주),68400,Dec-19,640883399.0,66404052.0,21375463.0,640883399.0,63613284.0,21375463.0,754.080300772054,730.1058783475848
11998,에스케이씨(주),11790,Dec-11,2473525635.0,377357181.0,300485472.0,1687461201.0,225005292.0,178896384.0,417.79009627085577,364.91147673470465
11999,에스케이씨(주),11790,Dec-12,2629170921.0,320141921.0,344281857.0,1760998038.0,201499677.0,206320716.0,431.8072534445329,395.70692802628747
12000,에스케이씨(주),11790,Dec-13,2641403172.0,381609582.0,324533616.0,1851143652.0,221013325.0,198642179.0,441.11029984251087,374.06055591574216
12001,에스케이씨(주),11790,Dec-14,2802235022.0,317108278.0,325590805.0,1899152025.0,171236739.0,158174693.0,576.5288755977358,436.0104279159209
12002,에스케이씨(주),11790,Dec-15,2564762025.0,408870009.0,283755028.0,1616227687.0,205271268.0,138948018.0,469.5343209212281,370.29588709482357
12003,에스케이씨(주),11790,Dec-16,2359440144.0,373652474.0,253488994.0,1380829846.0,211566668.0,124750313.0,410.5739299556807,376.2213574433895
12004,에스케이씨(주),11790,Dec-17,2653544415.0,372822678.0,299316350.0,1403473051.0,144299933.0,129232074.0,513.0928063566616,394.79100371478506
12005,에스케이씨(주),11790,Dec-18,2767834347.0,348819971.0,353201995.0,1415180089.0,135590974.0,153877626.0,488.8889810501035,394.26606018763806
12006,에스케이씨(주),11790,Dec-19,2539766499.0,384252950.0,385658113.0,1229900590.0,144462309.0,148290116.0,420.11627743134835,329.8779068199985
12007,에스케이케미칼(주),285130,Dec-18,1367719213.0,195185396.0,328951762.0,1205342468.0,175849274.0,213626086.0,309.47849127092405,260.9468136582677
12008,에스케이케미칼(주),285130,Dec-19,1427185611.0,177741253.0,330606088.0,1184206016.0,165969183.0,259448122.0,278.3633862755066,280.7500887468987
12009,에스케이텔레콤(주),17670,Dec-11,15938548860.0,2063610735.0,219589981.0,12551255630.0,1400757913.0,8407299.0,890.6873035977276,698.0791810508525
12010,에스케이텔레콤(주),17670,Dec-12,16300479280.0,2166293146.0,242145567.0,12332719444.0,1497744545.0,15994537.0,814.7189691175589,676.8068953556968
12011,에스케이텔레콤(주),17670,Dec-13,16602053960.0,2482001125.0,177120481.0,12860379475.0,1614466673.0,24595750.0,784.6180410543157,624.3435397064725
12012,에스케이텔레콤(주),17670,Dec-14,17163798000.0,2614059000.0,267667000.0,13012644000.0,1665941000.0,23694000.0,770.1452680608534,595.6082569959808
12013,에스케이텔레콤(주),17670,Dec-15,17136734000.0,2583558000.0,273556000.0,12556979000.0,1654575000.0,45991000.0,738.3999797714407,599.7917478966538
12014,에스케이텔레콤(주),17670,Dec-16,17091816000.0,2482502000.0,259846000.0,12350479000.0,1713531000.0,32479000.0,707.3544252323869,623.2548166753453
12015,에스케이텔레콤(주),17670,Dec-17,17520013000.0,2365270000.0,272403000.0,12468035000.0,1628036000.0,29837000.0,752.0500665611902,664.2223277866514
12016,에스케이텔레콤(주),17670,Dec-18,16873960000.0,2268680000.0,288053000.0,11705639000.0,1474102000.0,22079000.0,782.3678418587056,659.9813120885129
12017,에스케이텔레콤(주),17670,Dec-19,17743702000.0,2480419000.0,162882000.0,11416215000.0,1583727000.0,11125000.0,715.8165773375837,671.2705817460819
12018,에스케이하이닉스(주),660,Dec-11,10395811000.0,1544780000.0,1183608000.0,10188162000.0,1420119000.0,928891000.0,433.72152523829186,381.02392328363857
12019,에스케이하이닉스(주),660,Dec-12,10162210000.0,1722778000.0,1509331000.0,10001783000.0,1625149000.0,1199485000.0,354.09129111948664,314.41421065935583
12020,에스케이하이닉스(주),660,Dec-13,14165102000.0,1945121000.0,1178300000.0,13896309000.0,1805909000.0,920590000.0,509.6759250599395,453.5124147529263
12021,에스케이하이닉스(주),660,Dec-14,17125566000.0,3735845000.0,1497563000.0,16893716000.0,3541948000.0,1217282000.0,354.9674212004883,327.2354458127476
12022,에스케이하이닉스(주),660,Dec-15,18797998000.0,2631422000.0,1923376000.0,18780792000.0,2803302000.0,1407614000.0,446.00253246562033,412.7076107436598
12023,에스케이하이닉스(주),660,Dec-16,17197975000.0,3253489000.0,2026198000.0,16733111000.0,2897512000.0,1698723000.0,364.06125883467666,325.73853336381495
12024,에스케이하이닉스(주),660,Dec-17,30109434000.0,5552841000.0,2640439000.0,29718939000.0,5259052000.0,2224740000.0,397.1107027025871,367.48938154194656
12025,에스케이하이닉스(주),660,Dec-18,40445066000.0,6320042000.0,4422733000.0,40324651000.0,6436794000.0,3721521000.0,396.96200600197966,376.486205845324
12026,에스케이하이닉스(주),660,Dec-19,26990733000.0,4261683000.0,5295835000.0,25320755000.0,3646659000.0,4354732000.0,316.4544139887677,282.40316157395677
12027,에스텍(주),69510,Dec-11,223212467.0,42527147.0,26733946.0,190214017.0,34280784.0,5718981.0,475.53783628478817,322.27684740695616
12028,에스텍(주),69510,Dec-12,210492995.0,39779423.0,23359967.0,184144696.0,40490794.0,5534890.0,400.0911664886936,333.3782524664872
12029,에스텍(주),69510,Dec-13,222346732.0,41453855.0,25089611.0,175654714.0,33896655.0,5937744.0,440.9623802784122,334.1375876032667
12030,에스텍(주),69510,Dec-14,274936759.0,42827672.0,33117653.0,201921665.0,38821484.0,7283563.0,437.9600025133908,362.019332987251
12031,에스텍(주),69510,Dec-15,270210815.0,43520595.0,36001351.0,176000409.0,31775170.0,6947088.0,454.5200050059064,339.7940173647159
12032,에스텍(주),69510,Dec-16,290549074.0,50498244.0,33246149.0,179847089.0,35855128.0,7130731.0,418.38663500943414,346.9474953385834
12033,에스텍(주),69510,Dec-17,300390875.0,48894475.0,32720060.0,177710032.0,31941005.0,5733371.0,471.70000108296415,368.06051152530614
12034,에스텍(주),69510,Dec-18,306433025.0,50397144.0,36022632.0,197107076.0,35491136.0,6470749.0,469.72884082781314,354.5866920552999
12035,에스텍(주),69510,Dec-19,337971674.0,51193829.0,39582020.0,216795154.0,36424651.0,6934056.0,500.0037339674359,372.314528283839
12036,에스트래픽(주),234300,Dec-17,77300035.0,7118477.0,386064.0,114932721.0,7913833.0,386064.0,1384.7487625448846,1030.04347634319
12037,에스트래픽(주),234300,Dec-18,40678386.0,12855085.0,266541.0,41549628.0,12242252.0,261525.0,332.29661725413047,310.010253302449
12038,에스트래픽(주),234300,Dec-19,79673572.0,29726824.0,3118918.0,76244500.0,34502155.0,2642304.0,205.26480140685317,242.56895155542537
12039,에스티팜(주),237690,Dec-16,200361533.0,13552846.0,91371223.0,200361533.0,13552846.0,91371223.0,190.95859978514557,190.95859978514557
12040,에스티팜(주),237690,Dec-17,202800435.0,30036215.0,57974615.0,202622882.0,30036215.0,57974615.0,230.22494163502375,230.42668157998284
12041,에스티팜(주),237690,Dec-18,97738456.0,15337966.0,40659270.0,97299230.0,15271851.0,40659270.0,173.96259588646544,174.54157201616164
12042,에스티팜(주),237690,Dec-19,93256825.0,35702364.0,40925358.0,92995881.0,33694309.0,40672855.0,125.04965363476816,121.70115796995766
12043,에스퓨얼셀(주),288620,Dec-18,,,,31491977.0,19855731.0,6207282.0,120.83014730491828,
12044,에스퓨얼셀(주),288620,Dec-19,,,,37953636.0,27169343.0,13556056.0,93.19401879893185,
