,회사명,거래소코드,회계년도,이자비용(IFRS연결),장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),이자비용(IFRS개별),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별),차입금평균이자율(개별),차입금평균이자율(연결)
10517,디젠스(주),113810,Dec-14,0.0,8911447.0,16498330.0,0.0,0.0,7000000.0,16498330.0,0.0,0.0,0.0
10518,디젠스(주),113810,Dec-15,0.0,0.0,27889179.0,0.0,0.0,0.0,25778824.0,0.0,0.0,0.0
10519,디젠스(주),113810,Dec-16,0.0,988875.0,21548158.0,0.0,0.0,0.0,21548158.0,0.0,0.0,0.0
10520,디젠스(주),113810,Dec-17,0.0,2634312.0,23851390.0,0.0,0.0,1800000.0,23851390.0,0.0,0.0,0.0
10521,디젠스(주),113810,Dec-18,0.0,2690098.0,23646321.0,0.0,0.0,1965000.0,22181481.0,0.0,0.0,0.0
10522,디젠스(주),113810,Dec-19,0.0,3505863.0,23286063.0,0.0,0.0,2880000.0,20253021.0,0.0,0.0,0.0
10523,디케이락(주),105740,Dec-11,,,,,0.0,1423580.0,503470.0,0.0,0.0,
10524,디케이락(주),105740,Dec-12,,,,,0.0,1041998.0,2000000.0,0.0,0.0,
10525,디케이락(주),105740,Dec-13,,,,,0.0,578666.0,7000000.0,0.0,0.0,
10526,디케이락(주),105740,Dec-14,,,,,0.0,344200.0,7000000.0,0.0,0.0,
10527,디케이락(주),105740,Dec-15,,,,,0.0,267800.0,5000000.0,0.0,0.0,
10528,디케이락(주),105740,Dec-16,,,,,0.0,214100.0,5000000.0,0.0,0.0,
10529,디케이락(주),105740,Dec-17,,,,,0.0,321300.0,7000000.0,0.0,0.0,
10530,디케이락(주),105740,Dec-18,,,,,0.0,236300.0,7000000.0,0.0,0.0,
10531,디케이락(주),105740,Dec-19,,,,,0.0,190000.0,12000000.0,0.0,0.0,
10532,라온시큐어(주),42510,Dec-11,0.0,0.0,9919000.0,0.0,0.0,0.0,9918000.0,0.0,0.0,0.0
10533,라온시큐어(주),42510,Dec-12,0.0,0.0,11747872.0,0.0,0.0,0.0,11796872.0,0.0,0.0,0.0
10534,라온시큐어(주),42510,Dec-13,0.0,0.0,1500000.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0
10535,라온시큐어(주),42510,Dec-14,0.0,550000.0,1200000.0,0.0,0.0,550000.0,1200000.0,0.0,0.0,0.0
10536,라온시큐어(주),42510,Dec-15,0.0,550000.0,1200000.0,0.0,0.0,550000.0,1200000.0,0.0,0.0,0.0
10537,라온시큐어(주),42510,Dec-16,0.0,366667.0,1100000.0,0.0,0.0,366667.0,1100000.0,0.0,0.0,0.0
10538,라온시큐어(주),42510,Dec-17,0.0,183333.0,0.0,0.0,0.0,183333.0,0.0,0.0,0.0,0.0
10539,라온시큐어(주),42510,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10540,라온시큐어(주),42510,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10541,라온피플(주),300120,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
10542,램테크놀러지(주),171010,Dec-13,0.0,6804450.0,16798912.0,0.0,0.0,6804450.0,15929830.0,0.0,0.0,0.0
10543,램테크놀러지(주),171010,Dec-14,0.0,12254000.0,20957462.0,0.0,0.0,12254000.0,20957462.0,0.0,0.0,0.0
10544,램테크놀러지(주),171010,Dec-15,0.0,10181430.0,21263723.0,0.0,0.0,10181430.0,21198067.0,0.0,0.0,0.0
10545,램테크놀러지(주),171010,Dec-16,0.0,9107390.0,20205536.0,0.0,0.0,9107390.0,20205536.0,0.0,0.0,0.0
10546,램테크놀러지(주),171010,Dec-17,0.0,6572160.0,19318256.0,0.0,0.0,6572160.0,18925496.0,0.0,0.0,0.0
10547,램테크놀러지(주),171010,Dec-18,0.0,4874400.0,19910691.0,0.0,0.0,4874400.0,22308451.0,0.0,0.0,0.0
10548,램테크놀러지(주),171010,Dec-19,0.0,2756640.0,15455107.0,0.0,0.0,2756640.0,15455107.0,0.0,0.0,0.0
10549,로스웰인터내셔널유한회사,900260,Dec-15,0.0,0.0,25917217.0,0.0,,,,,,0.0
10550,로스웰인터내셔널유한회사,900260,Dec-16,0.0,0.0,16932700.0,0.0,,,,,,0.0
10551,로스웰인터내셔널유한회사,900260,Dec-17,0.0,0.0,45871095.0,0.0,,,,,,0.0
10552,로스웰인터내셔널유한회사,900260,Dec-18,0.0,4720040.0,40315652.0,0.0,,,,,,0.0
10553,로스웰인터내셔널유한회사,900260,Dec-19,0.0,0.0,44915540.0,0.0,,,,,,0.0
10554,로체시스템즈(주),71280,Dec-11,,,,,0.0,237500.0,1000000.0,0.0,0.0,
10555,로체시스템즈(주),71280,Dec-12,,,,,0.0,87500.0,2000000.0,0.0,0.0,
10556,로체시스템즈(주),71280,Dec-13,,,,,0.0,0.0,2000000.0,0.0,0.0,
10557,로체시스템즈(주),71280,Dec-14,,,,,0.0,0.0,3000000.0,0.0,0.0,
10558,로체시스템즈(주),71280,Dec-15,,,,,0.0,0.0,6000000.0,0.0,0.0,
10559,로체시스템즈(주),71280,Dec-16,,,,,0.0,0.0,8957770.0,0.0,0.0,
10560,로체시스템즈(주),71280,Dec-17,0.0,0.0,4000000.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0
10561,로체시스템즈(주),71280,Dec-18,0.0,15197700.0,3800000.0,0.0,0.0,15197700.0,3800000.0,0.0,0.0,0.0
10562,로체시스템즈(주),71280,Dec-19,0.0,24752050.0,3620000.0,0.0,0.0,24752050.0,3620000.0,0.0,0.0,0.0
10563,롯데관광개발(주),32350,Dec-11,0.0,0.0,85160000.0,0.0,0.0,0.0,84800000.0,0.0,0.0,0.0
10564,롯데관광개발(주),32350,Dec-12,0.0,0.0,83126547.0,0.0,0.0,0.0,82800000.0,0.0,0.0,0.0
10565,롯데관광개발(주),32350,Dec-13,0.0,0.0,484708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10566,롯데관광개발(주),32350,Dec-14,0.0,0.0,788283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10567,롯데관광개발(주),32350,Dec-15,0.0,0.0,1687000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
10568,롯데관광개발(주),32350,Dec-16,0.0,0.0,12673000.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0
10569,롯데관광개발(주),32350,Dec-17,0.0,0.0,6962457.0,0.0,0.0,0.0,6120000.0,0.0,0.0,0.0
10570,롯데관광개발(주),32350,Dec-18,0.0,0.0,873671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10571,롯데관광개발(주),32350,Dec-19,0.0,0.0,1036616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10572,롯데쇼핑(주),23530,Dec-11,0.0,348618830.0,1176920601.0,0.0,0.0,0.0,300000000.0,0.0,0.0,0.0
10573,롯데쇼핑(주),23530,Dec-12,0.0,970332741.0,2171551111.0,0.0,0.0,374250000.0,300000000.0,0.0,0.0,0.0
10574,롯데쇼핑(주),23530,Dec-13,0.0,1313464691.0,1268463508.0,0.0,0.0,301398000.0,200000000.0,0.0,0.0,0.0
10575,롯데쇼핑(주),23530,Dec-14,0.0,1371782341.0,1487332149.0,0.0,0.0,100000000.0,350000000.0,0.0,0.0,0.0
10576,롯데쇼핑(주),23530,Dec-15,0.0,1857613831.0,1789818585.0,0.0,0.0,197201000.0,200000000.0,0.0,0.0,0.0
10577,롯데쇼핑(주),23530,Dec-16,0.0,1706870309.0,1537254583.0,0.0,0.0,103681000.0,200000000.0,0.0,0.0,0.0
10578,롯데쇼핑(주),23530,Dec-17,0.0,1105273982.0,923395390.0,0.0,0.0,250000000.0,400000000.0,0.0,0.0,0.0
10579,롯데쇼핑(주),23530,Dec-18,0.0,1549092875.0,690007783.0,0.0,0.0,590318000.0,250000000.0,0.0,0.0,0.0
10580,롯데쇼핑(주),23530,Dec-19,0.0,2520830144.0,916100982.0,0.0,0.0,445347000.0,100000000.0,0.0,0.0,0.0
10581,롯데정밀화학(주),4000,Dec-11,0.0,0.0,19008000.0,0.0,0.0,0.0,18258000.0,0.0,0.0,0.0
10582,롯데정밀화학(주),4000,Dec-12,0.0,32267000.0,10716581.0,0.0,0.0,32267000.0,10716581.0,0.0,0.0,0.0
10583,롯데정밀화학(주),4000,Dec-13,0.0,183406000.0,9677479.0,0.0,0.0,183406000.0,8817479.0,0.0,0.0,0.0
10584,롯데정밀화학(주),4000,Dec-14,0.0,88733600.0,28070930.0,0.0,0.0,59500000.0,9713304.0,0.0,0.0,0.0
10585,롯데정밀화학(주),4000,Dec-15,0.0,3684100.0,12867613.0,0.0,0.0,3684100.0,8599295.0,0.0,0.0,0.0
10586,롯데정밀화학(주),4000,Dec-16,0.0,0.0,1663673.0,0.0,0.0,0.0,438540.0,0.0,0.0,0.0
10587,롯데정밀화학(주),4000,Dec-17,0.0,0.0,1279250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10588,롯데정밀화학(주),4000,Dec-18,0.0,0.0,1279160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10589,롯데정밀화학(주),4000,Dec-19,0.0,0.0,1297430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10590,롯데정보통신(주),286940,Dec-18,0.0,198563.0,58224846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10591,롯데정보통신(주),286940,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10592,롯데제과(주),280360,Dec-17,0.0,2206145.0,151983672.0,0.0,0.0,0.0,150137293.0,0.0,0.0,0.0
10593,롯데제과(주),280360,Dec-18,0.0,69307434.0,175694071.0,0.0,0.0,20000000.0,130087353.0,0.0,0.0,0.0
10594,롯데제과(주),280360,Dec-19,0.0,166409901.0,55205594.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0
10595,롯데지주(주),4990,Dec-11,0.0,10993930.0,5223666.0,0.0,0.0,0.0,715253.0,0.0,0.0,0.0
10596,롯데지주(주),4990,Dec-12,0.0,2827000.0,25064527.0,0.0,0.0,0.0,265778.0,0.0,0.0,0.0
10597,롯데지주(주),4990,Dec-13,0.0,0.0,16244598.0,0.0,0.0,0.0,95850.0,0.0,0.0,0.0
10598,롯데지주(주),4990,Dec-14,0.0,21963364.0,15008575.0,0.0,0.0,0.0,50161.0,0.0,0.0,0.0
10599,롯데지주(주),4990,Dec-15,0.0,61984457.0,117345697.0,0.0,0.0,0.0,100068438.0,0.0,0.0,0.0
10600,롯데지주(주),4990,Dec-16,0.0,55980995.0,224869670.0,0.0,0.0,0.0,200000436.0,0.0,0.0,0.0
10601,롯데지주(주),4990,Dec-17,0.0,5361734754.0,1946039000.0,0.0,0.0,0.0,825000000.0,0.0,0.0,0.0
10602,롯데지주(주),4990,Dec-18,0.0,284901000.0,3545239000.0,0.0,0.0,140000000.0,2830000000.0,0.0,0.0,0.0
10603,롯데지주(주),4990,Dec-19,0.0,715034213.0,878957565.0,0.0,0.0,470000624.0,250000143.0,0.0,0.0,0.0
10604,롯데칠성음료(주),5300,Dec-11,0.0,20300119.0,47378911.0,0.0,0.0,20000000.0,29999885.0,0.0,0.0,0.0
10605,롯데칠성음료(주),5300,Dec-12,0.0,20000000.0,86724008.0,0.0,0.0,0.0,62800000.0,0.0,0.0,0.0
10606,롯데칠성음료(주),5300,Dec-13,0.0,27747000.0,59912000.0,0.0,0.0,20000000.0,26060000.0,0.0,0.0,0.0
10607,롯데칠성음료(주),5300,Dec-14,0.0,71439000.0,104972000.0,0.0,0.0,62242000.0,72046317.0,0.0,0.0,0.0
10608,롯데칠성음료(주),5300,Dec-15,0.0,110411000.0,179294000.0,0.0,0.0,86365000.0,150091000.0,0.0,0.0,0.0
10609,롯데칠성음료(주),5300,Dec-16,0.0,27270000.0,418744688.0,0.0,0.0,20000251.0,380224987.0,0.0,0.0,0.0
10610,롯데칠성음료(주),5300,Dec-17,0.0,120575961.0,81442387.0,0.0,0.0,120001066.0,80143012.0,0.0,0.0,0.0
10611,롯데칠성음료(주),5300,Dec-18,0.0,181229000.0,27405000.0,0.0,0.0,180000000.0,1097000.0,0.0,0.0,0.0
10612,롯데칠성음료(주),5300,Dec-19,0.0,60000000.0,26453006.0,0.0,0.0,60000562.0,667390.0,0.0,0.0,0.0
10613,롯데케미칼(주),11170,Dec-11,0.0,170234756.0,178163603.0,0.0,0.0,1300155.0,0.0,0.0,0.0,0.0
10614,롯데케미칼(주),11170,Dec-12,0.0,317029745.0,163194492.0,0.0,0.0,261845862.0,877343.0,0.0,0.0,0.0
10615,롯데케미칼(주),11170,Dec-13,0.0,445426209.0,576979159.0,0.0,0.0,350206582.0,373211202.0,0.0,0.0,0.0
10616,롯데케미칼(주),11170,Dec-14,0.0,462973354.0,588808893.0,0.0,0.0,204511656.0,468192217.0,0.0,0.0,0.0
10617,롯데케미칼(주),11170,Dec-15,0.0,171805461.0,444775582.0,0.0,0.0,0.0,342188608.0,0.0,0.0,0.0
10618,롯데케미칼(주),11170,Dec-16,0.0,545848148.0,1414679503.0,0.0,0.0,506662100.0,1170677090.0,0.0,0.0,0.0
10619,롯데케미칼(주),11170,Dec-17,0.0,1415497565.0,703496377.0,0.0,0.0,557839327.0,496129258.0,0.0,0.0,0.0
10620,롯데케미칼(주),11170,Dec-18,0.0,1702087325.0,806210466.0,0.0,0.0,145949036.0,367310594.0,0.0,0.0,0.0
10621,롯데케미칼(주),11170,Dec-19,0.0,1124803964.0,586309452.0,0.0,0.0,137306600.0,316518503.0,0.0,0.0,0.0
10622,롯데하이마트(주),71840,Dec-11,0.0,880000000.0,0.0,0.0,0.0,880000000.0,0.0,0.0,0.0,0.0
10623,롯데하이마트(주),71840,Dec-12,0.0,0.0,560000000.0,0.0,0.0,0.0,560000000.0,0.0,0.0,0.0
10624,롯데하이마트(주),71840,Dec-13,0.0,98869860.0,70000000.0,0.0,0.0,98869860.0,70000000.0,0.0,0.0,0.0
10625,롯데하이마트(주),71840,Dec-14,,,,,0.0,100000000.0,0.0,0.0,0.0,
10626,롯데하이마트(주),71840,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
10627,롯데하이마트(주),71840,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
10628,롯데하이마트(주),71840,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
10629,롯데하이마트(주),71840,Dec-18,,,,,0.0,130000000.0,0.0,0.0,0.0,
10630,롯데하이마트(주),71840,Dec-19,,,,,0.0,100000000.0,0.0,0.0,0.0,
10631,리노공업(주),58470,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
10632,리노공업(주),58470,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
10633,리노공업(주),58470,Dec-13,,,,,0.0,0.0,0.0,0.0,0.0,
10634,리노공업(주),58470,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
10635,리노공업(주),58470,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
10636,리노공업(주),58470,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
10637,리노공업(주),58470,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
10638,리노공업(주),58470,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
10639,리노공업(주),58470,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
10640,마이크로로봇(주),182690,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
10641,마이크로로봇(주),182690,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
10642,마이크로로봇(주),182690,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
10643,마이크로로봇(주),182690,Dec-17,0.0,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0
10644,마이크로로봇(주),182690,Dec-18,0.0,2662397.0,6874474.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0
10645,마이크로로봇(주),182690,Dec-19,0.0,2786247.0,7039986.0,0.0,0.0,0.0,6790000.0,0.0,0.0,0.0
10646,만호제강(주),1080,Jun-11,0.0,13627919.0,2784443.0,0.0,0.0,13627919.0,2784443.0,0.0,0.0,0.0
10647,만호제강(주),1080,Jun-12,0.0,23091526.0,1746557.0,0.0,0.0,23091526.0,1746557.0,0.0,0.0,0.0
10648,만호제강(주),1080,Jun-13,0.0,27690803.0,2168744.0,0.0,0.0,27690803.0,2168744.0,0.0,0.0,0.0
10649,만호제강(주),1080,Jun-14,0.0,23294454.0,1987503.0,0.0,0.0,23294454.0,1987503.0,0.0,0.0,0.0
10650,만호제강(주),1080,Jun-15,0.0,17255370.0,1817293.0,0.0,0.0,17255370.0,1817293.0,0.0,0.0,0.0
10651,만호제강(주),1080,Jun-16,0.0,733000.0,1141533.0,0.0,0.0,733000.0,1141533.0,0.0,0.0,0.0
10652,만호제강(주),1080,Jun-17,0.0,0.0,712873.0,0.0,0.0,0.0,712873.0,0.0,0.0,0.0
10653,만호제강(주),1080,Jun-18,0.0,0.0,1194453.0,0.0,0.0,0.0,1194453.0,0.0,0.0,0.0
10654,만호제강(주),1080,Jun-19,0.0,0.0,801075.0,0.0,0.0,0.0,801075.0,0.0,0.0,0.0
10655,매일유업(주),267980,Dec-17,,,,,0.0,3189955.0,0.0,0.0,0.0,
10656,매일유업(주),267980,Dec-18,0.0,6613590.0,0.0,0.0,0.0,6613590.0,0.0,0.0,0.0,0.0
10657,매일유업(주),267980,Dec-19,0.0,0.0,2654282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10658,매일홀딩스(주),5990,Dec-11,0.0,31291677.0,88348692.0,0.0,0.0,29649087.0,83000000.0,0.0,0.0,0.0
10659,매일홀딩스(주),5990,Dec-12,0.0,30920707.0,58183528.0,0.0,0.0,29889427.0,53000000.0,0.0,0.0,0.0
10660,매일홀딩스(주),5990,Dec-13,0.0,24022322.0,8531000.0,0.0,0.0,24022322.0,3000000.0,0.0,0.0,0.0
10661,매일홀딩스(주),5990,Dec-14,0.0,16551640.0,30723212.0,0.0,0.0,16551640.0,15000000.0,0.0,0.0,0.0
10662,매일홀딩스(주),5990,Dec-15,0.0,25500639.0,24857899.0,0.0,0.0,10004009.0,5000000.0,0.0,0.0,0.0
10663,매일홀딩스(주),5990,Dec-16,0.0,28579365.0,7584040.0,0.0,0.0,13037745.0,0.0,0.0,0.0,0.0
10664,매일홀딩스(주),5990,Dec-17,0.0,5909935.0,6064935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10665,매일홀딩스(주),5990,Dec-18,0.0,9806590.0,11591134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10666,매일홀딩스(주),5990,Dec-19,0.0,3193000.0,17338482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10667,메가스터디(주),72870,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10668,메가스터디(주),72870,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669,메가스터디(주),72870,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10670,메가스터디(주),72870,Dec-14,0.0,52007000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10671,메가스터디(주),72870,Dec-15,0.0,1320000.0,1978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,메가스터디(주),72870,Dec-16,0.0,0.0,10634274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10673,메가스터디(주),72870,Dec-17,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10674,메가스터디(주),72870,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10675,메가스터디(주),72870,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10676,메가스터디교육(주),215200,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
10677,메가스터디교육(주),215200,Dec-16,0.0,0.0,2750371.0,0.0,0.0,0.0,2750371.0,0.0,0.0,0.0
10678,메가스터디교육(주),215200,Dec-17,0.0,0.0,5955764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679,메가스터디교육(주),215200,Dec-18,0.0,0.0,4175320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680,메가스터디교육(주),215200,Dec-19,0.0,0.0,1234303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10681,메가엠디(주),133750,Dec-15,0.0,1320000.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10682,메가엠디(주),133750,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10683,메가엠디(주),133750,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10684,메가엠디(주),133750,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685,메가엠디(주),133750,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10686,메디앙스(주),14100,Dec-11,,,,,0.0,0.0,12961642.0,0.0,0.0,
10687,메디앙스(주),14100,Dec-12,,,,,0.0,0.0,18943232.0,0.0,0.0,
10688,메디앙스(주),14100,Dec-13,0.0,3900000.0,20425170.0,0.0,0.0,3900000.0,20425170.0,0.0,0.0,0.0
10689,메디앙스(주),14100,Dec-14,0.0,3575000.0,16157427.0,0.0,0.0,3575000.0,16157427.0,0.0,0.0,0.0
10690,메디앙스(주),14100,Dec-15,0.0,6925000.0,11248800.0,0.0,0.0,6925000.0,11248800.0,0.0,0.0,0.0
10691,메디앙스(주),14100,Dec-16,0.0,5275000.0,17098000.0,0.0,0.0,5275000.0,17098000.0,0.0,0.0,0.0
10692,메디앙스(주),14100,Dec-17,0.0,6125000.0,15507098.0,0.0,0.0,6125000.0,15507098.0,0.0,0.0,0.0
10693,메디앙스(주),14100,Dec-18,0.0,16937500.0,16175692.0,0.0,0.0,16937500.0,16175692.0,0.0,0.0,0.0
10694,메디앙스(주),14100,Dec-19,0.0,21012500.0,1288485.0,0.0,0.0,21012500.0,1288485.0,0.0,0.0,0.0
10695,메디포스트(주),78160,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696,메디포스트(주),78160,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10697,메디포스트(주),78160,Dec-13,0.0,7744879.0,0.0,0.0,0.0,7744879.0,0.0,0.0,0.0,0.0
10698,메디포스트(주),78160,Dec-14,0.0,15594920.0,0.0,0.0,0.0,15594920.0,0.0,0.0,0.0,0.0
10699,메디포스트(주),78160,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10700,메디포스트(주),78160,Dec-16,0.0,15594920.0,0.0,0.0,0.0,15594920.0,0.0,0.0,0.0,0.0
10701,메디포스트(주),78160,Dec-17,0.0,15594920.0,0.0,0.0,0.0,15594920.0,0.0,0.0,0.0,0.0
10702,메디포스트(주),78160,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10703,메디포스트(주),78160,Dec-19,0.0,0.0,9994920.0,0.0,0.0,0.0,9994920.0,0.0,0.0,0.0
10704,명문제약(주),17180,Dec-11,0.0,21325457.0,66323950.0,0.0,0.0,1325457.0,56151950.0,0.0,0.0,0.0
10705,명문제약(주),17180,Dec-12,0.0,20350011.0,66137138.0,0.0,0.0,350011.0,56965138.0,0.0,0.0,0.0
10706,명문제약(주),17180,Dec-13,0.0,101677.0,70840149.0,0.0,0.0,101677.0,61668149.0,0.0,0.0,0.0
10707,명문제약(주),17180,Dec-14,0.0,1922071.0,84269804.0,0.0,0.0,1922071.0,55297804.0,0.0,0.0,0.0
10708,명문제약(주),17180,Dec-15,0.0,620280.0,89403484.0,0.0,0.0,620280.0,61016234.0,0.0,0.0,0.0
10709,명문제약(주),17180,Dec-16,0.0,186200.0,83048638.0,0.0,0.0,186200.0,53811388.0,0.0,0.0,0.0
10710,명문제약(주),17180,Dec-17,0.0,3093100.0,84018748.0,0.0,0.0,3093100.0,56381498.0,0.0,0.0,0.0
10711,명문제약(주),17180,Dec-18,0.0,9473120.0,90076844.0,0.0,0.0,9473120.0,63093144.0,0.0,0.0,0.0
10712,명문제약(주),17180,Dec-19,0.0,13615468.0,89333803.0,0.0,0.0,8563468.0,62895814.0,0.0,0.0,0.0
10713,명성티엔에스(주),257370,Dec-18,0.0,0.0,1650000.0,0.0,0.0,10500000.0,1650000.0,0.0,0.0,0.0
10714,명성티엔에스(주),257370,Dec-19,0.0,500000.0,4450000.0,0.0,0.0,500000.0,4450000.0,0.0,0.0,0.0
10715,모바일어플라이언스(주),87260,Dec-17,0.0,3150000.0,2470000.0,0.0,0.0,3150000.0,2470000.0,0.0,0.0,0.0
10716,모바일어플라이언스(주),87260,Dec-18,0.0,2700000.0,2470000.0,0.0,0.0,2700000.0,2470000.0,0.0,0.0,0.0
10717,모바일어플라이언스(주),87260,Dec-19,0.0,0.0,4500000.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0
10718,모트렉스(주),118990,Dec-17,0.0,1519318.0,12421800.0,0.0,0.0,1475520.0,9921800.0,0.0,0.0,0.0
10719,모트렉스(주),118990,Dec-18,0.0,105800260.0,49726914.0,0.0,0.0,3500260.0,32451100.0,0.0,0.0,0.0
10720,모트렉스(주),118990,Dec-19,0.0,107728345.0,57608452.0,0.0,0.0,10828345.0,39405500.0,0.0,0.0,0.0
10721,무림에스피(주),1810,Dec-11,,,,,0.0,1000619.0,16983960.0,0.0,0.0,
10722,무림에스피(주),1810,Dec-12,0.0,6857672.0,21079676.0,0.0,0.0,5857673.0,10269087.0,0.0,0.0,0.0
10723,무림에스피(주),1810,Dec-13,0.0,7873509.0,23801400.0,0.0,0.0,5697736.0,15293372.0,0.0,0.0,0.0
10724,무림에스피(주),1810,Dec-14,0.0,2038049.0,30539976.0,0.0,0.0,498429.0,21388477.0,0.0,0.0,0.0
10725,무림에스피(주),1810,Dec-15,0.0,2388310.0,33957103.0,0.0,0.0,224600.0,25262951.0,0.0,0.0,0.0
10726,무림에스피(주),1810,Dec-16,0.0,2198350.0,28486285.0,0.0,0.0,112500.0,19944708.0,0.0,0.0,0.0
10727,무림에스피(주),1810,Dec-17,0.0,5030000.0,33565188.0,0.0,0.0,5030000.0,24714748.0,0.0,0.0,0.0
10728,무림에스피(주),1810,Dec-18,0.0,10000000.0,46105407.0,0.0,0.0,10000000.0,34288915.0,0.0,0.0,0.0
10729,무림에스피(주),1810,Dec-19,0.0,15000000.0,26791081.0,0.0,0.0,15000000.0,26791081.0,0.0,0.0,0.0
10730,무림페이퍼(주),9200,Dec-11,0.0,495413739.0,530082176.0,0.0,0.0,86629645.0,160325357.0,0.0,0.0,0.0
10731,무림페이퍼(주),9200,Dec-12,0.0,343596663.0,416439222.0,0.0,0.0,39420002.0,91291054.0,0.0,0.0,0.0
10732,무림페이퍼(주),9200,Dec-13,0.0,431826444.0,444936666.0,0.0,0.0,87483820.0,122581940.0,0.0,0.0,0.0
10733,무림페이퍼(주),9200,Dec-14,0.0,475406961.0,380863273.0,0.0,0.0,153358101.0,88248563.0,0.0,0.0,0.0
10734,무림페이퍼(주),9200,Dec-15,0.0,316539074.0,453918632.0,0.0,0.0,129949869.0,159854177.0,0.0,0.0,0.0
10735,무림페이퍼(주),9200,Dec-16,0.0,311065902.0,432527357.0,0.0,0.0,117315492.0,115356561.0,0.0,0.0,0.0
10736,무림페이퍼(주),9200,Dec-17,0.0,239348105.0,376344675.0,0.0,0.0,220287338.0,109411601.0,0.0,0.0,0.0
