,회사명,거래소코드,회계년도,당기순이익(IFRS연결),전기순이익(IFRS연결),당기순이익(IFRS개별),전기순이익(IFRS개별),순이익증가율(개별),순이익증가율(연결)
11640,신라젠(주),215600,Dec-19,-113199973.0,-113199973.0,-212929976.0,-212929976.0,0.0,0.0
11641,신성델타테크(주),65350,Dec-11,-4238463.0,-4238463.0,-3175699.0,-3175699.0,0.0,0.0
11642,신성델타테크(주),65350,Dec-12,3020778.0,3020778.0,5072682.0,5072682.0,0.0,67.92634215423973
11643,신성델타테크(주),65350,Dec-13,6672848.0,6672848.0,7413937.0,7413937.0,0.0,11.106037482046645
11644,신성델타테크(주),65350,Dec-14,2146239.0,2146239.0,3172316.0,3172316.0,0.0,47.80814252280385
11645,신성델타테크(주),65350,Dec-15,4397133.0,4397133.0,6480364.0,6480364.0,0.0,47.3770295326523
11646,신성델타테크(주),65350,Dec-16,1001290.0,1001290.0,1469516.0,1469516.0,0.0,46.762276663104586
11647,신성델타테크(주),65350,Dec-17,12380226.0,12380226.0,2598086.0,2598086.0,0.0,-79.01422801166957
11648,신성델타테크(주),65350,Dec-18,4030996.0,4030996.0,518601.0,6234288.0,-91.68147188580316,-87.1346684541488
11649,신성델타테크(주),65350,Dec-19,5282427.0,5282427.0,7307397.0,7307397.0,0.0,38.334083935282024
11650,신성통상(주),5390,Jun-11,13121863.0,13121863.0,13632408.0,13632408.0,0.0,3.8907966041102497
11651,신성통상(주),5390,Jun-12,5764847.0,5764847.0,11146458.0,11146458.0,0.0,93.35219130707196
11652,신성통상(주),5390,Jun-13,112279.0,112279.0,15528044.0,15528044.0,0.0,13729.87379652473
11653,신성통상(주),5390,Jun-14,2150520.0,2150520.0,4416888.0,4416888.0,0.0,105.3869761732046
11654,신성통상(주),5390,Jun-15,6787938.0,6787938.0,9059537.0,9059537.0,0.0,33.46522905777866
11655,신성통상(주),5390,Jun-16,1364894.0,1364894.0,11939672.0,11939672.0,0.0,774.7691762144166
11656,신성통상(주),5390,Jun-17,7908120.0,7908120.0,-4394749.0,7908120.0,-155.57261397146226,-155.57261397146226
11657,신성통상(주),5390,Jun-18,2819643.0,2819643.0,3116911.0,3116911.0,0.0,10.54275310739692
11658,신성통상(주),5390,Jun-19,2555720.0,2555720.0,4733843.0,4733843.0,0.0,85.22541592975756
11659,신세계건설(주),34300,Dec-11,,,3586837.0,3586837.0,0.0,
11660,신세계건설(주),34300,Dec-12,,,1306535.0,1306535.0,0.0,
11661,신세계건설(주),34300,Dec-13,,,-131130404.0,-131130404.0,0.0,
11662,신세계건설(주),34300,Dec-14,,,3135844.0,3135844.0,0.0,
11663,신세계건설(주),34300,Dec-15,,,15970144.0,15970144.0,0.0,
11664,신세계건설(주),34300,Dec-16,,,37798155.0,37798155.0,0.0,
11665,신세계건설(주),34300,Dec-17,,,29022242.0,29022242.0,0.0,
11666,신세계건설(주),34300,Dec-18,,,43077882.0,43077882.0,0.0,
11667,신세계건설(주),34300,Dec-19,,,17514766.0,17514766.0,0.0,
11668,신송홀딩스(주),6880,Dec-13,9405148.0,9405148.0,-56560.0,-56560.0,0.0,-100.60137278009873
11669,신송홀딩스(주),6880,Dec-14,3464886.0,3464886.0,-1249512.0,-1249512.0,0.0,-136.06213884093157
11670,신송홀딩스(주),6880,Dec-15,2053998.0,2053998.0,18675.0,18675.0,0.0,-99.0907975567649
11671,신송홀딩스(주),6880,Dec-16,-12398502.0,-12398502.0,-7069335.0,-7069335.0,0.0,0.0
11672,신송홀딩스(주),6880,Dec-17,-8240874.0,-8240874.0,-6677440.0,-6677440.0,0.0,0.0
11673,신송홀딩스(주),6880,Dec-18,-13912828.0,-13912828.0,-13182549.0,-13182549.0,0.0,0.0
11674,신송홀딩스(주),6880,Dec-19,-34342178.0,-34342178.0,-4890512.0,-4890512.0,0.0,0.0
11675,신신제약(주),2800,Dec-17,3532402.0,3532402.0,3729126.0,3729126.0,0.0,5.569128315520146
11676,신신제약(주),2800,Dec-18,2809312.0,2809312.0,3043247.0,3043247.0,0.0,8.327127780752022
11677,신신제약(주),2800,Dec-19,2023675.0,2023675.0,2610977.0,2610977.0,0.0,29.021557315280376
11678,신원종합개발(주),17000,Dec-11,,,-5604904.0,-5604904.0,0.0,
11679,신원종합개발(주),17000,Dec-12,,,1370549.0,1370549.0,0.0,
11680,신원종합개발(주),17000,Dec-13,,,5101571.0,5101571.0,0.0,
11681,신원종합개발(주),17000,Dec-14,,,-654094.0,-654094.0,0.0,
11682,신원종합개발(주),17000,Dec-15,,,-1859416.0,-1859416.0,0.0,
11683,신원종합개발(주),17000,Dec-16,,,2277605.0,2277605.0,0.0,
11684,신원종합개발(주),17000,Dec-17,13724428.0,13724428.0,14125012.0,14125012.0,0.0,2.918766450594518
11685,신원종합개발(주),17000,Dec-18,10931240.0,10931240.0,12091052.0,12091052.0,0.0,10.610068025219462
11686,신원종합개발(주),17000,Dec-19,12733307.0,,15020122.0,12733307.0,17.959317245708448,
11687,신일전자(주),2700,Dec-11,1277365.0,1277365.0,3827513.0,3827513.0,0.0,199.64129281763633
11688,신일전자(주),2700,Dec-12,1124488.0,1124488.0,1285600.0,1285600.0,0.0,14.32758731084725
11689,신일전자(주),2700,Dec-13,6924706.0,6924706.0,4952646.0,4952646.0,0.0,-28.478609777801395
11690,신일전자(주),2700,Dec-14,-1740200.0,-1740200.0,-750581.0,-750581.0,0.0,0.0
11691,신일전자(주),2700,Dec-15,-8280848.0,-8280847.0,-8327995.0,-8327995.0,0.0,0.0
11692,신일전자(주),2700,Dec-16,3759432.0,,4047478.0,3759432.0,7.661955316654215,
11693,신일전자(주),2700,Dec-17,,,9435361.0,9435361.0,0.0,
11694,신일전자(주),2700,Dec-18,,,11635680.0,11635680.0,0.0,
11695,신일전자(주),2700,Dec-19,,,4298520.0,4298520.0,0.0,
11696,신일제약(주),12790,Dec-11,,,3111516.0,3111516.0,0.0,
11697,신일제약(주),12790,Dec-12,,,4441144.0,4441144.0,0.0,
11698,신일제약(주),12790,Dec-13,,,7323789.0,7323789.0,0.0,
11699,신일제약(주),12790,Dec-14,,,10179099.0,10179099.0,0.0,
11700,신일제약(주),12790,Dec-15,,,8763518.0,8763518.0,0.0,
11701,신일제약(주),12790,Dec-16,,,10038406.0,9360314.0,7.244329623984839,
11702,신일제약(주),12790,Dec-17,,,8198127.0,8198127.0,0.0,
11703,신일제약(주),12790,Dec-18,,,5713847.0,5713847.0,0.0,
11704,신일제약(주),12790,Dec-19,,,7256932.0,7256932.0,0.0,
11705,신풍제약(주),19170,Dec-11,24863205.0,24863205.0,24417808.0,24417808.0,0.0,-1.7913901285051566
11706,신풍제약(주),19170,Dec-12,14338531.0,,14102563.0,14102563.0,0.0,
11707,신풍제약(주),19170,Dec-13,5485452.0,5485452.0,2482949.0,2482949.0,0.0,-54.73574465695808
11708,신풍제약(주),19170,Dec-14,3354194.0,3354194.0,2795503.0,2795503.0,0.0,-16.65649035207862
11709,신풍제약(주),19170,Dec-15,1476678.0,1476678.0,1136529.0,1136529.0,0.0,-23.034744202866165
11710,신풍제약(주),19170,Dec-16,-18598233.0,-21129201.0,-17556296.0,-20087265.0,0.0,0.0
11711,신풍제약(주),19170,Dec-17,920179.0,920179.0,-1956062.0,-1956062.0,0.0,-312.5740752614437
11712,신풍제약(주),19170,Dec-18,2813654.0,2813654.0,1261135.0,1261135.0,0.0,-55.17803539454389
11713,신풍제약(주),19170,Dec-19,5394987.0,5394987.0,4424260.0,4424260.0,0.0,-17.993129547856185
11714,신풍제지(주),2870,Dec-11,-7593276.0,-7593276.0,-7293489.0,-7293489.0,0.0,0.0
11715,신풍제지(주),2870,Dec-12,-14055259.0,-14055259.0,-13901199.0,-13901199.0,0.0,0.0
11716,신풍제지(주),2870,Dec-13,-8244950.0,-8244950.0,-8498776.0,-8498776.0,0.0,0.0
11717,신풍제지(주),2870,Dec-14,-18623251.0,-18623251.0,-18845139.0,-18845139.0,0.0,0.0
11718,신풍제지(주),2870,Dec-15,-14304556.0,-14304556.0,-14313768.0,-14313768.0,0.0,0.0
11719,신풍제지(주),2870,Dec-16,1158620.0,1158620.0,1248026.0,1248026.0,0.0,7.7165938789249395
11720,신풍제지(주),2870,Dec-17,800026.0,800026.0,849582.0,849582.0,0.0,6.194298685292736
11721,신풍제지(주),2870,Dec-18,8661346.0,8661346.0,8233384.0,8233384.0,0.0,-4.941056505536196
11722,신풍제지(주),2870,Dec-19,19541026.0,19541026.0,20386830.0,20386830.0,0.0,4.32835000577758
11723,신화인터텍(주),56700,Dec-11,-32377986.0,-29952489.0,-34359651.0,-31934155.0,0.0,0.0
11724,신화인터텍(주),56700,Dec-12,-12049619.0,-12049619.0,-8420159.0,-8420159.0,0.0,0.0
11725,신화인터텍(주),56700,Dec-13,1071138.0,2062872.0,1139435.0,2131169.0,-46.53474220017277,-44.76462911901466
11726,신화인터텍(주),56700,Dec-14,7813481.0,7813481.0,9980826.0,9980826.0,0.0,27.738532927897324
11727,신화인터텍(주),56700,Dec-15,-4021453.0,-4021453.0,-2416968.0,-2416968.0,0.0,0.0
11728,신화인터텍(주),56700,Dec-16,3897366.0,3897366.0,4064319.0,4064319.0,0.0,4.283739325482898
11729,신화인터텍(주),56700,Dec-17,-2398151.0,-2398151.0,-1866465.0,-1866465.0,0.0,0.0
11730,신화인터텍(주),56700,Dec-18,-5126285.0,-5126285.0,-8123617.0,-8123617.0,0.0,0.0
11731,신화인터텍(주),56700,Dec-19,9472696.0,9472696.0,3109529.0,3109529.0,0.0,-67.17376974833775
11732,신흥에스이씨(주),243840,Dec-17,5750243.0,5750243.0,6693374.0,6693374.0,0.0,16.401585115620335
11733,신흥에스이씨(주),243840,Dec-18,9620250.0,9620250.0,10844082.0,10844082.0,0.0,12.721415763623597
11734,신흥에스이씨(주),243840,Dec-19,16029010.0,16029010.0,8505604.0,8505604.0,0.0,-46.936186327165565
11735,쌍용씨앤이(주),3410,Dec-11,-36409278.0,-36409278.0,-43241012.0,-43241012.0,0.0,0.0
11736,쌍용씨앤이(주),3410,Dec-12,39630734.0,39630734.0,13147992.0,13147992.0,0.0,-66.82374845744718
11737,쌍용씨앤이(주),3410,Dec-13,44142442.0,44142442.0,15627893.0,15627893.0,0.0,-64.59667319719195
11738,쌍용씨앤이(주),3410,Dec-14,103046791.0,103046791.0,79941486.0,79941486.0,0.0,-22.422148982785885
11739,쌍용씨앤이(주),3410,Dec-15,77052940.0,77052940.0,49852080.0,49852080.0,0.0,-35.30152126576871
11740,쌍용씨앤이(주),3410,Dec-16,175111077.0,175111077.0,134926372.0,134926372.0,0.0,-22.948122807787882
11741,쌍용씨앤이(주),3410,Dec-17,301222758.0,301222758.0,422649749.0,422649749.0,0.0,40.3113602060572
11742,쌍용씨앤이(주),3410,Dec-18,146995091.0,146995091.0,150467970.0,150467970.0,0.0,2.3625816184569004
11743,쌍용씨앤이(주),3410,Dec-19,131557147.0,131120968.0,137323607.0,136912336.0,0.30039002475277243,4.730470720746965
11744,쌍용자동차(주),3620,Dec-11,-112802429.0,-112802429.0,-112438814.0,-112438814.0,0.0,0.0
11745,쌍용자동차(주),3620,Dec-12,-105926820.0,-105926820.0,-106069451.0,-106069451.0,0.0,0.0
11746,쌍용자동차(주),3620,Dec-13,-2397791.0,-2397791.0,-3778045.0,-3778045.0,0.0,0.0
11747,쌍용자동차(주),3620,Dec-14,-50918592.0,-50918592.0,-50635793.0,-50635793.0,0.0,0.0
11748,쌍용자동차(주),3620,Dec-15,-61942174.0,-61942174.0,-58659180.0,-58659180.0,0.0,0.0
11749,쌍용자동차(주),3620,Dec-16,58102501.0,58102501.0,56769808.0,56769808.0,0.0,-2.2936930029913754
11750,쌍용자동차(주),3620,Dec-17,-65821199.0,-65821198.0,-70944801.0,-70944801.0,0.0,0.0
11751,쌍용자동차(주),3620,Dec-18,-61838227.0,-61838227.0,-62442540.0,-62442540.0,0.0,0.0
11752,쌍용자동차(주),3620,Dec-19,-341364140.0,-341364140.0,-341052097.0,-341052097.0,0.0,0.0
11753,쌍용정보통신(주),10280,Dec-11,4574754.0,4574754.0,4527953.0,4527953.0,0.0,-1.0230276862974534
11754,쌍용정보통신(주),10280,Dec-12,4993286.0,4993286.0,4604841.0,4604841.0,0.0,-7.779346105951063
11755,쌍용정보통신(주),10280,Dec-13,3067551.0,3067551.0,2983747.0,2983747.0,0.0,-2.7319513188207765
11756,쌍용정보통신(주),10280,Dec-14,-11015508.0,-11015508.0,-11094461.0,-11094461.0,0.0,0.0
11757,쌍용정보통신(주),10280,Dec-15,-5877503.0,-5877503.0,-5887359.0,-5887359.0,0.0,0.0
11758,쌍용정보통신(주),10280,Dec-16,-1811994.0,-1811994.0,-1821493.0,-1821493.0,0.0,0.0
11759,쌍용정보통신(주),10280,Dec-17,-5120556.0,-5120556.0,-5005774.0,-5005774.0,0.0,0.0
11760,쌍용정보통신(주),10280,Dec-18,17695621.0,17695621.0,17800022.0,17800022.0,0.0,0.589982120435323
11761,쌍용정보통신(주),10280,Dec-19,1308564.0,1308564.0,1370260.0,1370260.0,0.0,4.714786590491556
11762,써니전자(주),4770,Dec-11,-5682426.0,-5682426.0,-3862442.0,-3862442.0,0.0,0.0
11763,써니전자(주),4770,Dec-12,-6442315.0,,-6417673.0,-6417673.0,0.0,
11764,써니전자(주),4770,Dec-13,-3866465.0,-3866465.0,-3092790.0,-3092790.0,0.0,0.0
11765,써니전자(주),4770,Dec-14,-737649.0,-737649.0,68918.0,68918.0,0.0,-109.34292597156642
11766,써니전자(주),4770,Dec-15,2079070.0,2079070.0,1382517.0,1382517.0,0.0,-33.5031047535677
11767,써니전자(주),4770,Dec-16,1090101.0,1090101.0,1417469.0,1417469.0,0.0,30.03097878086527
11768,써니전자(주),4770,Dec-17,1035405.0,1035405.0,542285.0,542285.0,0.0,-47.62580825860412
11769,써니전자(주),4770,Dec-18,3790431.0,3790431.0,681921.0,681921.0,0.0,-82.00940737346228
11770,써니전자(주),4770,Dec-19,614760.0,614760.0,609131.0,609131.0,0.0,-0.915641876504651
11771,씨비아이(주),13720,Dec-11,,,2824305.0,2824305.0,0.0,
11772,씨비아이(주),13720,Dec-12,,,1728794.0,1728794.0,0.0,
11773,씨비아이(주),13720,Dec-13,,,875999.0,875999.0,0.0,
11774,씨비아이(주),13720,Dec-14,,,560485.0,560485.0,0.0,
11775,씨비아이(주),13720,Dec-15,,,345527.0,345527.0,0.0,
11776,씨비아이(주),13720,Dec-16,,,254690.0,254690.0,0.0,
11777,씨비아이(주),13720,Dec-17,,,-561231.0,-561231.0,0.0,
11778,씨비아이(주),13720,Dec-18,,,124820.0,124820.0,0.0,
11779,씨비아이(주),13720,Dec-19,,,306966.0,306966.0,0.0,
11780,씨아이에스(주),222080,Dec-15,,,,,,
11781,씨아이에스(주),222080,Dec-16,,,,,,
11782,씨아이에스(주),222080,Dec-17,-7505798.0,-7505798.0,-7263793.0,-7263793.0,0.0,0.0
11783,씨아이에스(주),222080,Dec-18,-8379273.0,,-8341859.0,-8379273.0,0.0,
11784,씨아이에스(주),222080,Dec-19,,,11194389.0,11194389.0,0.0,
11785,씨앤지하이테크(주),264660,Dec-18,,,9932485.0,9932485.0,0.0,
11786,씨앤지하이테크(주),264660,Dec-19,,,11803498.0,11803498.0,0.0,
11787,씨앤티85(주),56730,Dec-11,2844431.0,2844431.0,3124452.0,3124452.0,0.0,9.844534812059067
11788,씨앤티85(주),56730,Dec-12,-3954081.0,-3954081.0,-3657107.0,-3657107.0,0.0,0.0
11789,씨앤티85(주),56730,Dec-13,-17790508.0,-17790508.0,-18167103.0,-18167103.0,0.0,0.0
11790,씨앤티85(주),56730,Dec-14,-6863407.0,-6863407.0,-7659212.0,-7659212.0,0.0,0.0
11791,씨앤티85(주),56730,Dec-15,-10291042.0,,-10268936.0,-10268936.0,0.0,
11792,씨앤티85(주),56730,Dec-16,,-8033836.0,-8033836.0,-8033836.0,0.0,0.0
11793,씨앤티85(주),56730,Dec-17,-21521311.0,-21521311.0,-21515322.0,-21515322.0,0.0,0.0
11794,씨앤티85(주),56730,Dec-18,-20677632.0,-23565041.0,-17996328.0,-23172754.0,0.0,0.0
11795,씨앤티85(주),56730,Dec-19,-31395316.0,,-30909829.0,-31395316.0,0.0,
11796,씨에스베어링(주),297090,Dec-19,6096348.0,6096348.0,7500612.0,7500612.0,0.0,23.034511809365227
11797,씨에스윈드(주),112610,Dec-14,57143163.0,57143163.0,57689792.0,57689792.0,0.0,0.9565956298218907
11798,씨에스윈드(주),112610,Dec-15,21382774.0,21382774.0,11803818.0,11803818.0,0.0,-44.79753655910127
11799,씨에스윈드(주),112610,Dec-16,-17243618.0,-17243618.0,-29711661.0,-29711661.0,0.0,0.0
11800,씨에스윈드(주),112610,Dec-17,38951796.0,38951796.0,5938896.0,5938896.0,0.0,-84.75321651407293
11801,씨에스윈드(주),112610,Dec-18,7055959.0,7055959.0,-11448413.0,-11448413.0,0.0,-262.25169392282464
11802,씨에스윈드(주),112610,Dec-19,34682367.0,34682367.0,11273666.0,11273666.0,0.0,-67.4945311546931
11803,씨제이(주),1040,Dec-11,736148645.0,736148645.0,442325651.0,442325651.0,0.0,-39.913541374514104
11804,씨제이(주),1040,Dec-12,570256610.0,570256610.0,100053449.0,100053449.0,0.0,-82.45466212132114
11805,씨제이(주),1040,Dec-13,322608337.0,322608337.0,76353976.0,76353976.0,0.0,-76.33229918667601
11806,씨제이(주),1040,Dec-14,508633144.0,508633144.0,42205038.0,42205038.0,0.0,-91.70226350801866
11807,씨제이(주),1040,Dec-15,551115547.0,551115547.0,44173601.0,44173601.0,0.0,-91.9846933659449
11808,씨제이(주),1040,Dec-16,569823382.0,569823382.0,57005084.0,57005084.0,0.0,-89.99600827191047
11809,씨제이(주),1040,Dec-17,1137728417.0,1137728417.0,59026190.0,59026190.0,0.0,-94.8119261927515
11810,씨제이(주),1040,Dec-18,880027278.0,880027278.0,36145047.0,36145047.0,0.0,-95.8927356113159
11811,씨제이(주),1040,Dec-19,323842817.0,323842817.0,63281893.0,63281893.0,0.0,-80.45907159954083
11812,씨제이대한통운(주),120,Dec-11,80994345.0,80994345.0,53244131.0,53244131.0,0.0,-34.261915446072194
11813,씨제이대한통운(주),120,Dec-12,69571921.0,69571921.0,71864394.0,71864394.0,0.0,3.295112406052425
11814,씨제이대한통운(주),120,Dec-13,-60061094.0,-60061094.0,-48276239.0,-48276239.0,0.0,0.0
11815,씨제이대한통운(주),120,Dec-14,59451740.0,59451740.0,32274424.0,32274424.0,0.0,-45.71323900696599
11816,씨제이대한통운(주),120,Dec-15,48984004.0,48984004.0,-12371267.0,-12371267.0,0.0,-125.25572838022796
11817,씨제이대한통운(주),120,Dec-16,68210131.0,68210131.0,18581844.0,18581844.0,0.0,-72.7579411920496
11818,씨제이대한통운(주),120,Dec-17,38887844.0,54178650.0,19924060.0,35214865.0,-43.421450004138876,-63.22525570496865
11819,씨제이대한통운(주),120,Dec-18,66600069.0,66600069.0,36927494.0,36927494.0,0.0,-44.553369757019325
11820,씨제이대한통운(주),120,Dec-19,50889855.0,50889855.0,-4915490.0,-4915490.0,0.0,-109.65907645050275
11821,씨제이바이오사이언스(주),311690,Dec-19,-4345714.0,-4345714.0,-4345714.0,-4345714.0,0.0,0.0
11822,씨제이씨지브이(주),79160,Dec-11,14966748.0,14966748.0,38610970.0,38610970.0,0.0,157.9783530797739
11823,씨제이씨지브이(주),79160,Dec-12,54984006.0,54984006.0,72744947.0,72744947.0,0.0,32.30201342550413
11824,씨제이씨지브이(주),79160,Dec-13,12131845.0,12131845.0,43078296.0,43078296.0,0.0,255.08445747534688
11825,씨제이씨지브이(주),79160,Dec-14,16019849.0,16019849.0,33274125.0,33274125.0,0.0,107.70560945986443
11826,씨제이씨지브이(주),79160,Dec-15,52199239.0,52199239.0,57703292.0,57703292.0,0.0,10.544316556032541
11827,씨제이씨지브이(주),79160,Dec-16,5621660.0,5621660.0,37268308.0,37268308.0,0.0,562.941337612022
11828,씨제이씨지브이(주),79160,Dec-17,10036369.0,10036369.0,-13298604.0,-13298604.0,0.0,-232.50413570884052
11829,씨제이씨지브이(주),79160,Dec-18,-188541087.0,-188541087.0,-325092522.0,-325092522.0,0.0,0.0
11830,씨제이씨지브이(주),79160,Dec-19,-239075348.0,-239075348.0,-66062361.0,-66062361.0,0.0,0.0
11831,씨제이씨푸드(주),11150,Dec-11,4066803.0,,3733841.0,4066803.0,-8.187315687531466,
11832,씨제이씨푸드(주),11150,Dec-12,,,5695522.0,5695522.0,0.0,
11833,씨제이씨푸드(주),11150,Dec-13,,,6411522.0,6411522.0,0.0,
11834,씨제이씨푸드(주),11150,Dec-14,,,3272646.0,3272646.0,0.0,
11835,씨제이씨푸드(주),11150,Dec-15,,,2552395.0,2552395.0,0.0,
11836,씨제이씨푸드(주),11150,Dec-16,,,5372999.0,5372999.0,0.0,
11837,씨제이씨푸드(주),11150,Dec-17,,,4590049.0,4590049.0,0.0,
11838,씨제이씨푸드(주),11150,Dec-18,,,2154614.0,2154614.0,0.0,
11839,씨제이씨푸드(주),11150,Dec-19,,,1827958.0,1827958.0,0.0,
11840,씨제이제일제당(주),97950,Dec-11,314022590.0,314022590.0,158547759.0,158547759.0,0.0,-49.510715455216136
11841,씨제이제일제당(주),97950,Dec-12,310715670.0,310715670.0,179832910.0,179832910.0,0.0,-42.1229994612116
11842,씨제이제일제당(주),97950,Dec-13,71061595.0,71061595.0,202846101.0,202846101.0,0.0,185.45109492687294
11843,씨제이제일제당(주),97950,Dec-14,137851320.0,137851320.0,125055345.0,125055345.0,0.0,-9.282446479293782
11844,씨제이제일제당(주),97950,Dec-15,253666762.0,253666762.0,157826727.0,157826727.0,0.0,-37.781865564239745
11845,씨제이제일제당(주),97950,Dec-16,353548750.0,353548749.0,197322348.0,197322348.0,0.0,-44.18807913813323
11846,씨제이제일제당(주),97950,Dec-17,412797743.0,412797743.0,239233707.0,239233707.0,0.0,-42.04578124352778
11847,씨제이제일제당(주),97950,Dec-18,925388625.0,925388625.0,926268831.0,926268831.0,0.0,0.09511744322554705
11848,씨제이제일제당(주),97950,Dec-19,191028303.0,191028303.0,-74461490.0,-74461490.0,0.0,-138.97929721963766
11849,씨제이프레시웨이(주),51500,Dec-11,17138533.0,17138533.0,15068457.0,15068457.0,0.0,-12.07849003178977
11850,씨제이프레시웨이(주),51500,Dec-12,11668445.0,11668445.0,9306591.0,9306591.0,0.0,-20.241377492887864
11851,씨제이프레시웨이(주),51500,Dec-13,-13991665.0,-13991665.0,-7146703.0,-7146703.0,0.0,0.0
11852,씨제이프레시웨이(주),51500,Dec-14,9333504.0,9333504.0,11949304.0,11949304.0,0.0,28.025916097534207
11853,씨제이프레시웨이(주),51500,Dec-15,6653752.0,6653752.0,15473700.0,15473700.0,0.0,132.5560074977246
11854,씨제이프레시웨이(주),51500,Dec-16,-5848857.0,-5848857.0,-984443.0,-984443.0,0.0,0.0
11855,씨제이프레시웨이(주),51500,Dec-17,1210149.0,1210149.0,-5778128.0,-5778128.0,0.0,-577.4724434759687
11856,씨제이프레시웨이(주),51500,Dec-18,16703749.0,16703749.0,11791308.0,11791308.0,0.0,-29.409212267258084
11857,씨제이프레시웨이(주),51500,Dec-19,9587493.0,9587493.0,22376430.0,22376430.0,0.0,133.39187835652137
11858,씨케이에이치푸드앤헬스리미티드,900120,Jun-11,55882170.0,55882170.0,,,,
11859,씨케이에이치푸드앤헬스리미티드,900120,Jun-12,67868432.0,67868432.0,,,,
11860,씨케이에이치푸드앤헬스리미티드,900120,Jun-13,60500220.0,0.0,,,,
11861,씨케이에이치푸드앤헬스리미티드,900120,Jun-14,63611025.0,63603723.0,,,,
11862,씨케이에이치푸드앤헬스리미티드,900120,Jun-15,73452348.0,73452371.0,,,,
11863,씨케이에이치푸드앤헬스리미티드,900120,Jun-16,52396485.0,52396485.0,,,,
11864,씨케이에이치푸드앤헬스리미티드,900120,Jun-17,785651.0,785651.0,,,,
11865,씨케이에이치푸드앤헬스리미티드,900120,Jun-18,-73932705.0,-73932705.0,,,,
11866,씨케이에이치푸드앤헬스리미티드,900120,Jun-19,-70657205.0,-70657205.0,,,,
11867,씨큐브(주),101240,Dec-11,,,2383737.0,2383737.0,0.0,
11868,씨큐브(주),101240,Dec-12,,,2015653.0,2015653.0,0.0,
11869,씨큐브(주),101240,Dec-13,,,2467351.0,2467351.0,0.0,
11870,씨큐브(주),101240,Dec-14,,,3355881.0,3355881.0,0.0,
11871,씨큐브(주),101240,Dec-15,,,3007584.0,3007584.0,0.0,
11872,씨큐브(주),101240,Dec-16,,,4859788.0,4859788.0,0.0,
11873,씨큐브(주),101240,Dec-17,,,3785971.0,3785971.0,0.0,
11874,씨큐브(주),101240,Dec-18,,,4504161.0,4504161.0,0.0,
11875,씨큐브(주),101240,Dec-19,,,5945121.0,5945121.0,0.0,
11876,아남전자(주),8700,Dec-11,744246.0,744246.0,7131423.0,7131423.0,0.0,858.2077700115285
11877,아남전자(주),8700,Dec-12,-3766890.0,-3766890.0,-2729840.0,-2729840.0,0.0,0.0
11878,아남전자(주),8700,Dec-13,4058116.0,4058116.0,4730448.0,4730448.0,0.0,16.567589492266862
11879,아남전자(주),8700,Dec-14,-2693439.0,-2693439.0,-496592.0,-496592.0,0.0,0.0
11880,아남전자(주),8700,Dec-15,3087885.0,3087885.0,-1262074.0,-1262074.0,0.0,-140.87179412445735
11881,아남전자(주),8700,Dec-16,2824658.0,2824658.0,1052762.0,1052762.0,0.0,-62.729576465540255
11882,아남전자(주),8700,Dec-17,-1729679.0,-1729679.0,-1214166.0,-1729679.0,0.0,0.0
11883,아남전자(주),8700,Dec-18,-13944144.0,-13944145.0,-13615708.0,-13615706.0,0.0,0.0
11884,아남전자(주),8700,Dec-19,439012.0,439012.0,2006487.0,2006487.0,0.0,357.0460488551566
11885,아미코젠(주),92040,Dec-13,,7574696.0,7574696.0,7574696.0,0.0,0.0
11886,아미코젠(주),92040,Dec-14,7512733.0,7512733.0,7727670.0,7727670.0,0.0,2.860969503375131
11887,아미코젠(주),92040,Dec-15,2538480.0,2538480.0,3719557.0,3719557.0,0.0,46.52693737984936
11888,아미코젠(주),92040,Dec-16,1902669.0,1902669.0,2432407.0,2432407.0,0.0,27.841836914355582
11889,아미코젠(주),92040,Dec-17,-3575368.0,-3575368.0,-4709465.0,-4709465.0,0.0,0.0
11890,아미코젠(주),92040,Dec-18,41447444.0,41447444.0,34629063.0,34629063.0,0.0,-16.450667018212272
11891,아미코젠(주),92040,Dec-19,-237003.0,-237003.0,333163.0,333163.0,0.0,-240.57332607604124
11892,아비코전자(주),36010,Dec-11,1168229.0,1168229.0,2747200.0,2747200.0,0.0,135.15937371868017
11893,아비코전자(주),36010,Dec-12,-4633157.0,-4633157.0,-3866603.0,-3866603.0,0.0,0.0
11894,아비코전자(주),36010,Dec-13,3375480.0,3375480.0,3185451.0,3185451.0,0.0,-5.629688222119526
11895,아비코전자(주),36010,Dec-14,5642703.0,5642703.0,4413034.0,4413034.0,0.0,-21.792197817251775
11896,아비코전자(주),36010,Dec-15,8811002.0,8811002.0,7196132.0,7196132.0,0.0,-18.327881437321196
11897,아비코전자(주),36010,Dec-16,10020184.0,10020184.0,7553948.0,7553948.0,0.0,-24.612681763129302
11898,아비코전자(주),36010,Dec-17,7663880.0,7663880.0,9209800.0,9209800.0,0.0,20.171505816896925
11899,아비코전자(주),36010,Dec-18,26152713.0,26152713.0,8431990.0,8431990.0,0.0,-67.75864133101602
11900,아비코전자(주),36010,Dec-19,-5058062.0,-5058062.0,-2273540.0,-2273540.0,0.0,0.0
11901,아세아(주),2030,Dec-11,20286784.0,20286784.0,9551609.0,9551609.0,0.0,-52.917086315899056
