,회사명,거래소코드,회계년도,당기순이익(IFRS연결),매출액(IFRS연결),당기순이익(IFRS개별),매출액(IFRS개별),매출액순이익률(개별),매출액순이익률(연결)
14168,풍국주정공업(주),23900,Dec-18,11420891.0,120452943.0,8524481.0,49394447.0,17.25797436298862,9.481620552849423
14169,풍국주정공업(주),23900,Dec-19,9109368.0,121430700.0,5438545.0,48096508.0,11.3075672770256,7.501700970182994
14170,피씨엘(주),241820,Dec-17,,,-3869222.0,506145.0,-764.4493178832153,
14171,피씨엘(주),241820,Dec-18,,,-5771237.0,128541.0,-4489.802475474751,
14172,피씨엘(주),241820,Dec-19,,,-7965850.0,35811.0,-22244.14286113205,
14173,피앤씨테크(주),237750,Dec-16,,,5034720.0,28072115.0,17.93495075094983,
14174,피앤씨테크(주),237750,Dec-17,,,3798832.0,29829395.0,12.735196271999483,
14175,피앤씨테크(주),237750,Dec-18,,,2329408.0,22774807.0,10.228003249379896,
14176,피앤씨테크(주),237750,Dec-19,,,2779484.0,21401365.0,12.987414587807834,
14177,피에스케이(주),319660,Dec-19,14971556.0,154611977.0,10618204.0,137720048.0,7.70999150392396,9.683309333791133
14178,피에스케이홀딩스(주),31980,Dec-11,1383755.0,91127167.0,2113913.0,87113882.0,2.4266086546344012,1.518487895053294
14179,피에스케이홀딩스(주),31980,Dec-12,11558210.0,84368260.0,9171567.0,70475484.0,13.01384038738918,13.699713612678513
14180,피에스케이홀딩스(주),31980,Dec-13,16868684.0,129058637.0,8608122.0,101084383.0,8.515778347284368,13.070557997602283
14181,피에스케이홀딩스(주),31980,Dec-14,10779077.0,148566798.0,16268124.0,134430579.0,12.101505565932287,7.255374111246579
14182,피에스케이홀딩스(주),31980,Dec-15,13618790.0,138364038.0,13788175.0,113559991.0,12.141754220463085,9.842723728545707
14183,피에스케이홀딩스(주),31980,Dec-16,19633766.0,163071754.0,22932023.0,140248959.0,16.35093990252006,12.039955123068093
14184,피에스케이홀딩스(주),31980,Dec-17,39443421.0,275390545.0,39981918.0,251543817.0,15.894613700642063,14.322721573465785
14185,피에스케이홀딩스(주),31980,Dec-18,53521668.0,328682010.0,52451498.0,303846799.0,17.262481675839542,16.283722981978844
14186,피에스케이홀딩스(주),31980,Dec-19,8394444.0,42078133.0,15273535.0,31627114.0,48.29253469032932,19.94965888814506
14187,피에스텍(주),2230,Dec-11,7211461.0,39168582.0,3264166.0,39168582.0,8.333633318663413,18.411340497340444
14188,피에스텍(주),2230,Dec-12,7808463.0,25953033.0,380524.0,25953033.0,1.4662024280553259,30.086899669876733
14189,피에스텍(주),2230,Dec-13,24626032.0,39265957.0,39402349.0,39265957.0,100.34735432527468,62.71598575835042
14190,피에스텍(주),2230,Dec-14,4393846.0,42532118.0,4314049.0,42532118.0,10.143038256406605,10.330654118847313
14191,피에스텍(주),2230,Dec-15,9293055.0,56079485.0,9266770.0,56079485.0,16.524349323108083,16.571220295621476
14192,피에스텍(주),2230,Dec-16,4443466.0,50707843.0,4521552.0,50707843.0,8.916869132059118,8.762877174641407
14193,피에스텍(주),2230,Dec-17,11324748.0,70833779.0,8972704.0,70833779.0,12.667267124065202,15.987778938068518
14194,피에스텍(주),2230,Dec-18,-313610.0,61651717.0,1919614.0,61651717.0,3.1136423986374946,-0.508680074554939
14195,피에스텍(주),2230,Dec-19,2533315.0,50670723.0,2332888.0,50561176.0,4.613990782176428,4.999563554678311
14196,피에이치에이(주),43370,Dec-11,43899763.0,694260991.0,30142824.0,417636924.0,7.217471029932209,6.323236300050164
14197,피에이치에이(주),43370,Dec-12,37310032.0,882762961.0,24580816.0,480725449.0,5.113275373944266,4.226506281792219
14198,피에이치에이(주),43370,Dec-13,47378858.0,998578386.0,24749456.0,508043195.0,4.871525933931661,4.744630833617903
14199,피에이치에이(주),43370,Dec-14,39317213.0,1056796279.0,11048082.0,534963360.0,2.0652034935626244,3.7204155409407904
14200,피에이치에이(주),43370,Dec-15,7364917.0,1149093865.0,-16923283.0,622841010.0,-2.717111225543739,0.640932583866854
14201,피에이치에이(주),43370,Dec-16,53296491.0,1222491908.0,29262560.0,667100217.0,4.386531326821618,4.359660023205651
14202,피에이치에이(주),43370,Dec-17,74521352.0,1053836517.0,59034376.0,617166173.0,9.565393986685656,7.071433832274384
14203,피에이치에이(주),43370,Dec-18,44832284.0,1066543292.0,41434150.0,628611155.0,6.591380008202368,4.203512819055825
14204,피에이치에이(주),43370,Dec-19,31622057.0,1088426363.0,23550669.0,626711569.0,3.7578162211969635,2.9053005398400114
14205,하나마이크론(주),67310,Dec-11,8756400.0,294559784.0,9941842.0,293571475.0,3.386514987534126,2.972707231480045
14206,하나마이크론(주),67310,Dec-12,-9980376.0,258806666.0,-6258787.0,257358519.0,-2.431933096413257,-3.856305617723154
14207,하나마이크론(주),67310,Dec-13,-19266613.0,278115010.0,-12144635.0,236715724.0,-5.130472448040671,-6.927570360190197
14208,하나마이크론(주),67310,Dec-14,8239472.0,294532159.0,8977938.0,259743909.0,3.4564575679809297,2.7974778808449234
14209,하나마이크론(주),67310,Dec-15,4463534.0,286239109.0,4330037.0,230239944.0,1.8806628097512046,1.559372517471049
14210,하나마이크론(주),67310,Dec-16,-24516588.0,252294498.0,-26539552.0,190480064.0,-13.932981458889051,-9.717448535084582
14211,하나마이크론(주),67310,Dec-17,10434648.0,365813664.0,-515719.0,259183617.0,-0.19897824020258195,2.852448945154766
14212,하나마이크론(주),67310,Dec-18,21646722.0,479948865.0,6329668.0,319166384.0,1.9831875527342506,4.5102142287595575
14213,하나마이크론(주),67310,Dec-19,14505784.0,498198003.0,7428241.0,298685547.0,2.486977048139527,2.9116503704652548
14214,하나머티리얼즈(주),166090,Dec-17,,,19447699.0,102914201.0,18.897002368021106,
14215,하나머티리얼즈(주),166090,Dec-18,,,36245778.0,175561922.0,20.645580537674906,
14216,하나머티리얼즈(주),166090,Dec-19,,,27651938.0,154826023.0,17.860006647590502,
14217,하나제약(주),293480,Dec-18,,,26169074.0,152832774.0,17.122684693271353,
14218,하나제약(주),293480,Dec-19,,,28303725.0,166346999.0,17.01486962202426,
14219,하이록코리아(주),13030,Dec-11,24731607.0,146358961.0,23521548.0,142760601.0,16.47621811286715,16.897911020289357
14220,하이록코리아(주),13030,Dec-12,29506643.0,187888401.0,28407856.0,184830916.0,15.369645195071154,15.704345155398922
14221,하이록코리아(주),13030,Dec-13,33353144.0,187583211.0,32875544.0,183099501.0,17.95501561743743,17.780452644026866
14222,하이록코리아(주),13030,Dec-14,38242544.0,193030849.0,35570036.0,182801444.0,19.458290493591505,19.81162295980991
14223,하이록코리아(주),13030,Dec-15,43206158.0,209241088.0,43113145.0,201999326.0,21.343212303589567,20.648983626007528
14224,하이록코리아(주),13030,Dec-16,30221399.0,177120063.0,28816861.0,169615369.0,16.98953412647412,17.062662743068245
14225,하이록코리아(주),13030,Dec-17,23623257.0,182699987.0,23797169.0,178137893.0,13.35884723863889,12.930081379808747
14226,하이록코리아(주),13030,Dec-18,12204679.0,124267408.0,10600289.0,116850548.0,9.071663917228697,9.821303265615713
14227,하이록코리아(주),13030,Dec-19,13597494.0,142113513.0,12979846.0,133142496.0,9.748837816590129,9.568051420979227
14228,하이즈항공(주),221840,Dec-15,,,3434991.0,30765905.0,11.164927539105383,
14229,하이즈항공(주),221840,Dec-16,,,-3260259.0,32862640.0,-9.920867587022832,
14230,하이즈항공(주),221840,Dec-17,712296.0,44684830.0,562048.0,41116758.0,1.3669560231378164,1.5940443322711533
14231,하이즈항공(주),221840,Dec-18,639869.0,51699966.0,1492570.0,45888251.0,3.2526190636465966,1.2376584541661013
14232,하이즈항공(주),221840,Dec-19,3705357.0,73686265.0,3708298.0,53029222.0,6.99293306622526,5.028558578725628
14233,하이트진로(주),80,Dec-11,70242546.0,1373664296.0,60070490.0,984947019.0,6.098854947648713,5.113516177463493
14234,하이트진로(주),80,Dec-12,103536195.0,2034625757.0,127731388.0,1674527255.0,7.627907376162712,5.0887095400119815
14235,하이트진로(주),80,Dec-13,79103048.0,1897468864.0,84349396.0,1628737709.0,5.178820109211335,4.168871990512937
14236,하이트진로(주),80,Dec-14,21253791.0,1872333383.0,31256395.0,1605639274.0,1.946663581673202,1.13514992538057
14237,하이트진로(주),80,Dec-15,53360072.0,1907480760.0,47256386.0,1663246297.0,2.8412139612297,2.79741075868047
14238,하이트진로(주),80,Dec-16,38447239.0,1890232768.0,48404004.0,1637185183.0,2.956538118143963,2.033994947652923
14239,하이트진로(주),80,Dec-17,12735966.0,1889910216.0,18625314.0,1664922295.0,1.1186896863556026,0.6738926480304289
14240,하이트진로(주),80,Dec-18,22272353.0,1885626109.0,24913250.0,1657621698.0,1.5029514894779086,1.181164860504167
14241,하이트진로(주),80,Dec-19,-42394951.0,2035063967.0,-40690937.0,1830147019.0,-2.2233698482996025,-2.083224492569476
14242,하이트진로홀딩스(주),140,Dec-11,41469359.0,2112233714.0,1098876.0,62145974.0,1.7682175196095569,1.9632940580930431
14243,하이트진로홀딩스(주),140,Dec-12,63311789.0,2081670796.0,196096558.0,54868892.0,357.3911388624359,3.0413929580823114
14244,하이트진로홀딩스(주),140,Dec-13,-51776920.0,1942883418.0,-12993415.0,52206285.0,-24.88860297184525,-2.6649524886726885
14245,하이트진로홀딩스(주),140,Dec-14,-101108612.0,1889746031.0,30718307.0,67132025.0,45.75805213681547,-5.350380968732407
14246,하이트진로홀딩스(주),140,Dec-15,44719059.0,1927124745.0,18460685.0,43572042.0,42.36818875736878,2.3205067090765836
14247,하이트진로홀딩스(주),140,Dec-16,46282665.0,1895436534.0,24259202.0,43690552.0,55.525052647538075,2.4417944979844943
14248,하이트진로홀딩스(주),140,Dec-17,-7615475.0,1881222643.0,14220128.0,37733325.0,37.685859912954925,-0.4048151891184737
14249,하이트진로홀딩스(주),140,Dec-18,8640980.0,1876650205.0,7562158.0,33230349.0,22.75678175995082,0.46044702294426787
14250,하이트진로홀딩스(주),140,Dec-19,-40132480.0,2026315991.0,9070291.0,33791462.0,26.841960847979884,-1.9805637510758805
14251,한국가스공사(주),36460,Dec-11,174707367.0,28493663405.0,208398967.0,28254770684.0,0.7375709020282771,0.6131446297963314
14252,한국가스공사(주),36460,Dec-12,362046097.0,35031319144.0,505723847.0,34516666309.0,1.465158432371946,1.033492617025841
14253,한국가스공사(주),36460,Dec-13,-203638809.0,38062712699.0,-267179193.0,37442516727.0,-0.7135716729408192,-0.5350086595518718
14254,한국가스공사(주),36460,Dec-14,447222939.0,37284866761.0,93007739.0,36733400632.0,0.2531966477369293,1.199475760143511
14255,한국가스공사(주),36460,Dec-15,319190290.0,26052723828.0,55741545.0,25481992525.0,0.21874876913692212,1.225170512332197
14256,한국가스공사(주),36460,Dec-16,-673557723.0,21108115739.0,-853908528.0,20177352361.0,-4.2320147496184175,-3.1909893394961553
14257,한국가스공사(주),36460,Dec-17,-1191735429.0,22172305487.0,-1021611230.0,21055675649.0,-4.851951782646878,-5.3748827775205195
14258,한국가스공사(주),36460,Dec-18,526744604.0,26185037651.0,305312827.0,24985604339.0,1.2219549419640716,2.0116243903123956
14259,한국가스공사(주),36460,Dec-19,58269152.0,24982639515.0,81613695.0,23903847012.0,0.3414249386679433,0.23323857339019047
14260,한국공항(주),5430,Dec-11,-14541110.0,421603394.0,-20220985.0,398402615.0,-5.075515129337191,-3.4490021206992467
14261,한국공항(주),5430,Dec-12,,,1433785.0,426258048.0,0.3363654966111045,
14262,한국공항(주),5430,Dec-13,,,-11456389.0,421743029.0,-2.716438260322733,
14263,한국공항(주),5430,Dec-14,28010924.0,438214373.0,25789741.0,438214373.0,5.885188298011394,6.392059623293095
14264,한국공항(주),5430,Dec-15,8831541.0,455699544.0,7610873.0,429133611.0,1.7735439044880594,1.9380183974904306
14265,한국공항(주),5430,Dec-16,17437898.0,472598316.0,16077122.0,442187449.0,3.6358159953110745,3.6897926652789845
14266,한국공항(주),5430,Dec-17,22375273.0,485444523.0,22398457.0,440085182.0,5.089573090874939,4.609233792920968
14267,한국공항(주),5430,Dec-18,18836150.0,526113112.0,18603038.0,480294796.0,3.873254125368454,3.5802472073723948
14268,한국공항(주),5430,Dec-19,16263109.0,528998204.0,16454627.0,486232896.0,3.384104024093014,3.0743221578120896
14269,한국기업평가(주),34950,Sep-11,11973470.0,59766324.0,8744576.0,42914829.0,20.376583581400265,20.03380699806801
14270,한국기업평가(주),34950,Sep-12,17076123.0,67354892.0,12401230.0,49083507.0,25.265574442347816,25.352461406960614
14271,한국기업평가(주),34950,Dec-13,14319862.0,64396802.0,8228930.0,41612506.0,19.775136830259633,22.236914808285043
14272,한국기업평가(주),34950,Dec-14,13779023.0,64635376.0,9801144.0,41465008.0,23.637144842706892,21.31808284057944
14273,한국기업평가(주),34950,Dec-15,13316866.0,66481428.0,9839899.0,41033843.0,23.97995966402659,20.03095661543251
14274,한국기업평가(주),34950,Dec-16,16871606.0,74261681.0,10554703.0,42847417.0,24.633230516555994,22.719127513421085
14275,한국기업평가(주),34950,Dec-17,19326763.0,78518123.0,12761246.0,44543251.0,28.64911229761833,24.614397621298206
14276,한국기업평가(주),34950,Dec-18,20233820.0,84153909.0,12259195.0,46995509.0,26.085886206701154,24.04382665099966
14277,한국기업평가(주),34950,Dec-19,24756035.0,92749504.0,16957087.0,51873852.0,32.68908389529276,26.691285594368246
14278,한국내화(주),10040,Dec-11,,,13099629.0,233437654.0,5.611617824089339,
14279,한국내화(주),10040,Dec-12,,,10830003.0,252277491.0,4.292893098417568,
14280,한국내화(주),10040,Dec-13,,,7110936.0,267096490.0,2.6623097892450778,
14281,한국내화(주),10040,Dec-14,,,7159185.0,262810943.0,2.724081774631432,
14282,한국내화(주),10040,Dec-15,,,5181221.0,267581833.0,1.9363126942926652,
14283,한국내화(주),10040,Dec-16,,,5731696.0,258404974.0,2.2181059099891787,
14284,한국내화(주),10040,Dec-17,,,11644297.0,270434847.0,4.305767961922451,
14285,한국내화(주),10040,Dec-18,,,7150594.0,239657974.0,2.983666214252483,
14286,한국내화(주),10040,Dec-19,,,4286222.0,223874327.0,1.9145661127995262,
14287,한국단자공업(주),25540,Dec-11,36658177.0,458713598.0,28005550.0,409828171.0,6.833485831797541,7.99151739992674
14288,한국단자공업(주),25540,Dec-12,29907102.0,482862235.0,22879325.0,439215116.0,5.209138794758602,6.193713202690204
14289,한국단자공업(주),25540,Dec-13,43018878.0,566022781.0,32724191.0,496822183.0,6.586700859933221,7.600202579125521
14290,한국단자공업(주),25540,Dec-14,57545129.0,604518782.0,52113304.0,555384319.0,9.383286891108641,9.519163128334366
14291,한국단자공업(주),25540,Dec-15,68887117.0,661271369.0,58987861.0,605381377.0,9.743917345511605,10.417374806983364
14292,한국단자공업(주),25540,Dec-16,67194973.0,714241350.0,61383933.0,671580655.0,9.140217566272812,9.407880543460555
14293,한국단자공업(주),25540,Dec-17,49818087.0,744446391.0,43923351.0,716851120.0,6.127262659504529,6.691964337832353
14294,한국단자공업(주),25540,Dec-18,39604509.0,746382909.0,33536739.0,721901349.0,4.645612457499369,5.306191838323565
14295,한국단자공업(주),25540,Dec-19,31868435.0,772133925.0,23648540.0,748119899.0,3.1610628231665308,4.127319622693692
14296,한국맥널티(주),222980,Dec-15,,,2318481.0,27131081.0,8.545479629064541,
14297,한국맥널티(주),222980,Dec-16,2746853.0,32505046.0,2761662.0,32505046.0,8.4961024205288,8.45054334025554
14298,한국맥널티(주),222980,Dec-17,1261622.0,32906558.0,1262760.0,32906558.0,3.8374113755683594,3.8339530983459285
14299,한국맥널티(주),222980,Dec-18,716158.0,33220129.0,479176.0,32101989.0,1.49266763501788,2.155795361300373
14300,한국맥널티(주),222980,Dec-19,-776324.0,42843624.0,-1330327.0,34791773.0,-3.8236826849841776,-1.8119942421304043
14301,한국석유공업(주),4090,Dec-11,3282714.0,389725652.0,1427771.0,197877165.0,0.7215440952977066,0.8423140696933133
14302,한국석유공업(주),4090,Dec-12,3775782.0,369268390.0,3282281.0,192932875.0,1.7012554236803863,1.0225034425502817
14303,한국석유공업(주),4090,Dec-13,7687246.0,398803860.0,6858375.0,218612339.0,3.1372314258986087,1.9275756257725287
14304,한국석유공업(주),4090,Dec-14,6700330.0,379318454.0,6220280.0,202468168.0,3.072226148655625,1.7664128727045796
14305,한국석유공업(주),4090,Dec-15,14505591.0,388817022.0,15053465.0,183862863.0,8.187333077697154,3.730698549509491
14306,한국석유공업(주),4090,Dec-16,11815155.0,402717351.0,8117310.0,188120670.0,4.314948484927254,2.9338579454452165
14307,한국석유공업(주),4090,Dec-17,9869813.0,424489452.0,9735492.0,196624312.0,4.951316498439928,2.3251020616644205
14308,한국석유공업(주),4090,Dec-18,4299730.0,481298175.0,4358644.0,234341728.0,1.8599521464653535,0.8933609606975966
14309,한국석유공업(주),4090,Dec-19,-7676790.0,485386597.0,-5397959.0,247958108.0,-2.176964102339416,-1.5815826080587059
14310,한국선재(주),25550,Dec-11,,,11650625.0,239363291.0,4.867339913036205,
14311,한국선재(주),25550,Dec-12,5519221.0,204695215.0,5574253.0,202375133.0,2.7544159785678803,2.6963116846673723
14312,한국선재(주),25550,Dec-13,3625013.0,169168008.0,4995156.0,164232755.0,3.0415102030042664,2.1428478368084822
14313,한국선재(주),25550,Dec-14,2823073.0,155479605.0,3622772.0,147150691.0,2.4619469846730113,1.8157191742286714
14314,한국선재(주),25550,Dec-15,4940165.0,142182083.0,4940165.0,132802191.0,3.719942391613102,3.474534129592123
14315,한국선재(주),25550,Dec-16,2493031.0,153374570.0,2493031.0,142921919.0,1.7443307628692,1.6254526418558175
14316,한국선재(주),25550,Dec-17,3926571.0,166652792.0,3883074.0,151466095.0,2.5636588835276966,2.356138743838147
14317,한국선재(주),25550,Dec-18,6813160.0,192671344.0,6633208.0,168694586.0,3.9320811398179667,3.5361563679132275
14318,한국선재(주),25550,Dec-19,3087715.0,185477689.0,2606858.0,149106313.0,1.7483216823958352,1.6647366142242586
14319,한국수출포장공업(주),2200,Dec-11,8562807.0,248243781.0,8370330.0,246832655.0,3.3910950720843642,3.449354084725289
14320,한국수출포장공업(주),2200,Dec-12,25969283.0,260281725.0,25515166.0,258434925.0,9.872955832111314,9.977374708116752
14321,한국수출포장공업(주),2200,Dec-13,11176041.0,236572511.0,10484827.0,234309970.0,4.474767761696184,4.724150305020011
14322,한국수출포장공업(주),2200,Dec-14,11255478.0,231514075.0,10626049.0,229214008.0,4.635863703408563,4.861681951734468
14323,한국수출포장공업(주),2200,Dec-15,-240040.0,230679365.0,-605610.0,228083237.0,-0.2655214859126188,-0.10405785536994173
14324,한국수출포장공업(주),2200,Dec-16,-207518.0,228260407.0,-518241.0,225028932.0,-0.2302997198600223,-0.09091283185173678
14325,한국수출포장공업(주),2200,Dec-17,-5272470.0,244383794.0,-5421029.0,241341645.0,-2.2462053741284476,-2.157454843343663
14326,한국수출포장공업(주),2200,Dec-18,17292580.0,280201271.0,16999271.0,276450973.0,6.149108760778353,6.171485210714836
14327,한국수출포장공업(주),2200,Dec-19,18020496.0,271561779.0,17783551.0,267674406.0,6.643724839348295,6.635873452574488
14328,한국쉘석유(주),2960,Dec-11,,,26116007.0,295622945.0,8.83422868275668,
14329,한국쉘석유(주),2960,Dec-12,,,31169490.0,278463040.0,11.193402901871645,
14330,한국쉘석유(주),2960,Dec-13,,,29607314.0,246758057.0,11.998519667384153,
14331,한국쉘석유(주),2960,Dec-14,,,26924424.0,238682289.0,11.280444859484316,
14332,한국쉘석유(주),2960,Dec-15,,,31213597.0,223816848.0,13.946044401447383,
14333,한국쉘석유(주),2960,Dec-16,,,27242382.0,210901755.0,12.917095924592948,
14334,한국쉘석유(주),2960,Dec-17,,,24243288.0,210536210.0,11.51502062281828,
14335,한국쉘석유(주),2960,Dec-18,,,24960349.0,219753603.0,11.35833436141659,
14336,한국쉘석유(주),2960,Dec-19,,,21026587.0,211845125.0,9.925452379421051,
14337,한국알콜산업(주),17890,Dec-11,9922153.0,202298450.0,10809827.0,198105182.0,5.456609913414582,4.90471034256565
14338,한국알콜산업(주),17890,Dec-12,7487121.0,207349244.0,6658844.0,201870774.0,3.298567627228694,3.610874510832555
14339,한국알콜산업(주),17890,Dec-13,5512696.0,194292212.0,1818767.0,189889105.0,0.9578048198183883,2.8373221670871707
14340,한국알콜산업(주),17890,Dec-14,11619256.0,186290687.0,9304473.0,181800360.0,5.117961812616873,6.237164179871214
14341,한국알콜산업(주),17890,Dec-15,18193218.0,190847845.0,10321160.0,186013845.0,5.54859774013058,9.532839105414054
14342,한국알콜산업(주),17890,Dec-16,30087643.0,188568376.0,24073352.0,183824399.0,13.095841537335856,15.955826548561886
14343,한국알콜산업(주),17890,Dec-17,20131507.0,212403478.0,16345351.0,207028807.0,7.8952061004727705,9.477955441012128
14344,한국알콜산업(주),17890,Dec-18,28673959.0,255981311.0,24048369.0,249918169.0,9.622497274297812,11.201582993689723
14345,한국알콜산업(주),17890,Dec-19,32051477.0,291435153.0,23388847.0,240070314.0,9.742498608136946,10.997807460790428
14346,한국앤컴퍼니(주),240,Dec-11,355220940.0,6488973253.0,267188542.0,3955397485.0,6.755036453687789,5.474224136087682
14347,한국앤컴퍼니(주),240,Dec-12,,,3277158469.0,39331049.0,8332.242725079617,
14348,한국앤컴퍼니(주),240,Dec-13,,,160151821.0,153514281.0,104.32372803153083,
14349,한국앤컴퍼니(주),240,Dec-14,,,183826990.0,229263916.0,80.18138798606232,
14350,한국앤컴퍼니(주),240,Dec-15,,,172703147.0,223646645.0,77.22143428532094,
14351,한국앤컴퍼니(주),240,Dec-16,269456939.0,690029633.0,44758579.0,90300328.0,49.56635262720198,39.05005323155448
14352,한국앤컴퍼니(주),240,Dec-17,178960991.0,824846244.0,45599877.0,87426603.0,52.15789637851993,21.696284889672114
14353,한국앤컴퍼니(주),240,Dec-18,218355604.0,847957281.0,49187649.0,74873650.0,65.69420483708221,25.75077882962361
14354,한국앤컴퍼니(주),240,Dec-19,163291036.0,847609750.0,53195937.0,82651352.0,64.36184734158977,19.264884104978737
14355,한국유나이티드제약(주),33270,Dec-11,20197412.0,145453053.0,20725521.0,145445762.0,14.249656170799943,13.885863227635381
14356,한국유나이티드제약(주),33270,Dec-12,16370418.0,134829851.0,16795304.0,134816216.0,12.457925684548215,12.141538300743209
14357,한국유나이티드제약(주),33270,Dec-13,12204219.0,136891130.0,10534975.0,136884560.0,7.696247845629924,8.915273765363759
14358,한국유나이티드제약(주),33270,Dec-14,18479330.0,155189553.0,16845867.0,151485470.0,11.120450694050064,11.907586330891744
14359,한국유나이티드제약(주),33270,Dec-15,,,21721433.0,162045985.0,13.404487004105656,
14360,한국유나이티드제약(주),33270,Dec-16,,,19513765.0,176905090.0,11.030640780318983,
14361,한국유나이티드제약(주),33270,Dec-17,,,27863651.0,197023264.0,14.14231519380371,
14362,한국유나이티드제약(주),33270,Dec-18,,,31672447.0,211935530.0,14.944378132349964,
14363,한국유나이티드제약(주),33270,Dec-19,,,30915946.0,221310875.0,13.969465350493959,
14364,한국유니온제약(주),80720,Dec-18,5828233.0,54662340.0,5839263.0,54662340.0,10.682424133324698,10.662245707007786
14365,한국유니온제약(주),80720,Dec-19,411158.0,51264403.0,631476.0,51264403.0,1.2318021142272932,0.8020341132227757
14366,한국전력공사(주),15760,Dec-11,-3292997000.0,43532302000.0,-3514130000.0,43214858000.0,-8.131763385639264,-7.564490846360479
14367,한국전력공사(주),15760,Dec-12,-3077969000.0,49421513000.0,-3226597000.0,49334873000.0,-6.540195208367113,-6.227994274477189
14368,한국전력공사(주),15760,Dec-13,174306000.0,54037795000.0,238307000.0,53692406000.0,0.44383743950680843,0.32256312456864683
14369,한국전력공사(주),15760,Dec-14,2798967000.0,57474883000.0,1039887000.0,57334440000.0,1.8137213863081247,4.8698959508973685
14370,한국전력공사(주),15760,Dec-15,13416373000.0,58957722000.0,10165653000.0,58540389000.0,17.365195506302495,22.75592160769034
14371,한국전력공사(주),15760,Dec-16,7148327000.0,60190384000.0,4261986000.0,60289581000.0,7.069191607087134,11.876194376829362
14372,한국전력공사(주),15760,Dec-17,1441394000.0,59814862000.0,1506852000.0,59965739000.0,2.512854882018547,2.409758965923887
14373,한국전력공사(주),15760,Dec-18,-1174498000.0,60627610000.0,-1095213000.0,60271500000.0,-1.8171324755481448,-1.9372328877882534
14374,한국전력공사(주),15760,Dec-19,-2263535000.0,59172890000.0,-2594957000.0,58933180000.0,-4.40321903552464,-3.825290601827965
14375,한국전력기술(주),52690,Dec-11,,,116095118.0,663334830.0,17.501737094070577,
14376,한국전력기술(주),52690,Dec-12,,,134310483.0,785585937.0,17.096854293612438,
14377,한국전력기술(주),52690,Dec-13,,,34407214.0,755483851.0,4.5543281903983415,
14378,한국전력기술(주),52690,Dec-14,,,54758999.0,841917293.0,6.504082937277309,
14379,한국전력기술(주),52690,Dec-15,,,15012059.0,657603285.0,2.28284428354095,
14380,한국전력기술(주),52690,Dec-16,,,22598766.0,506012235.0,4.466051300123207,
14381,한국전력기술(주),52690,Dec-17,,,32454112.0,490192814.0,6.620682938040785,
14382,한국전력기술(주),52690,Dec-18,,,12936841.0,433700598.0,2.982896740206939,
14383,한국전력기술(주),52690,Dec-19,,,26397847.0,448634709.0,5.884040282759308,
14384,한국전자금융(주),63570,Dec-11,5674376.0,129111230.0,5741092.0,117870363.0,4.870683226792133,4.394951546817422
14385,한국전자금융(주),63570,Dec-12,3766814.0,140338073.0,3673395.0,124351520.0,2.9540410925415306,2.684099845093355
14386,한국전자금융(주),63570,Dec-13,5411157.0,137882895.0,5126570.0,136509617.0,3.7554643494457975,3.924458505168462
14387,한국전자금융(주),63570,Dec-14,14781372.0,140202046.0,14984738.0,139554553.0,10.73754863447558,10.54290748367538
14388,한국전자금융(주),63570,Dec-15,9394231.0,152512435.0,9549796.0,142168323.0,6.717246007044762,6.159649211554455
14389,한국전자금융(주),63570,Dec-16,13213147.0,215501525.0,12782332.0,138114376.0,9.254888861098717,6.13134733037272
14390,한국전자금융(주),63570,Dec-17,16431082.0,241043736.0,13515416.0,153091197.0,8.82834301700574,6.816639284084114
14391,한국전자금융(주),63570,Dec-18,12284405.0,294423482.0,15508226.0,208903837.0,7.423619509678991,4.172359119100426
14392,한국전자금융(주),63570,Dec-19,2831127.0,282876178.0,5634879.0,223334469.0,2.523067319268124,1.000836132620542
14393,한국전자인증(주),41460,Dec-11,,,3887742.0,18854130.0,20.62010816728218,
14394,한국전자인증(주),41460,Dec-12,3989237.0,21788251.0,4442546.0,21788171.0,20.389715134877545,18.309119901363356
14395,한국전자인증(주),41460,Dec-13,3380083.0,23372237.0,4749257.0,23334374.0,20.35305082536176,14.461957578129983
14396,한국전자인증(주),41460,Dec-14,3104593.0,24409197.0,4886038.0,24277881.0,20.12547141161125,12.718947698279464
14397,한국전자인증(주),41460,Dec-15,3460587.0,25223248.0,3476147.0,25124271.0,13.835812390337615,13.719831006696678
14398,한국전자인증(주),41460,Dec-16,4739472.0,26595766.0,5305451.0,26473889.0,20.040315950557925,17.82040043516701
14399,한국전자인증(주),41460,Dec-17,3379950.0,26724833.0,3001026.0,26685497.0,11.245906343809148,12.647225896603356
14400,한국전자인증(주),41460,Dec-18,2736981.0,26569095.0,2801699.0,26353041.0,10.631406827014764,10.30137082200203
14401,한국전자인증(주),41460,Dec-19,1581975.0,28670274.0,1666824.0,28465774.0,5.855537249751228,5.517823094400842
14402,한국정밀기계(주),101680,Dec-11,,,8053994.0,147208861.0,5.471133969306372,
14403,한국정밀기계(주),101680,Dec-12,,,2236622.0,100215290.0,2.2318171209203705,
14404,한국정밀기계(주),101680,Dec-13,,,-3641713.0,48066259.0,-7.57644359216722,
14405,한국정밀기계(주),101680,Dec-14,,,-11463429.0,59755789.0,-19.183796569065468,
