,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),매출액(IFRS개별),매출원가(IFRS연결).1,판관비(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별),총자본영업이익률(개별),총자본영업이익률(연결)
12871,유비벨록스(주),89850,Dec-11,96776564.0,64501303.0,20869998.0,53805157.0,53805157.0,93933648.0,62490812.0,19576446.0,53784443.0,53784443.0,11.031433383069524,10.598670867181003
12872,유비벨록스(주),89850,Dec-12,87217780.0,61247640.0,16143579.0,69002452.0,69002452.0,83473032.0,58676158.0,15343102.0,69406264.0,69406264.0,6.810460220132293,7.120443343085838
12873,유비벨록스(주),89850,Dec-13,80856319.0,61008863.0,15781364.0,68639238.0,68639238.0,75989637.0,57597735.0,14939690.0,67842539.0,67842539.0,2.5442827250318567,2.9619297347094675
12874,유비벨록스(주),89850,Dec-14,61872372.0,48223690.0,13501438.0,66065116.0,66065116.0,58601946.0,45697426.0,12558034.0,66380647.0,66380647.0,0.2609841992049279,0.11143853891061055
12875,유비벨록스(주),89850,Dec-15,81877472.0,68104419.0,16296239.0,66193201.0,66193201.0,73989289.0,61787567.0,12609769.0,71000682.0,71000682.0,-0.28735428203351626,-1.9059253532700433
12876,유비벨록스(주),89850,Dec-16,96448027.0,73108649.0,20084051.0,73581897.0,73581897.0,80168077.0,61260101.0,12917373.0,81354792.0,81354792.0,3.6817763605123592,2.212043405187012
12877,유비벨록스(주),89850,Dec-17,99361947.0,76324859.0,21117735.0,67585009.0,67585009.0,85930798.0,64032160.0,14769519.0,64043215.0,47849604.0,6.371382063401226,1.4199546825539373
12878,유비벨록스(주),89850,Dec-18,108635626.0,85219790.0,21745807.0,170232356.0,176402848.0,94171950.0,72964596.0,15222214.0,43236676.0,43236676.0,6.921369256045493,0.48178286011596216
12879,유비벨록스(주),89850,Dec-19,279431721.0,199598465.0,72077732.0,182680508.0,182680508.0,91236770.0,70115734.0,16584886.0,42779758.0,42779758.0,5.301748083754938,2.1227015637596103
12880,유성기업(주),2920,Dec-11,279716885.0,252225568.0,12604871.0,200150269.0,200150269.0,279436176.0,269632327.0,10363199.0,165542614.0,165542614.0,-0.168944414517944,3.7188173851517536
12881,유성기업(주),2920,Dec-12,298708961.0,262634665.0,14955772.0,219378893.0,,298399432.0,281262903.0,12107695.0,172042782.0,172042782.0,1.4615068245060114,
12882,유성기업(주),2920,Dec-13,284284981.0,255656072.0,12533189.0,249610789.0,249610789.0,283968064.0,274249749.0,9464411.0,191520273.0,191520273.0,0.06628645522033064,3.224163519630556
12883,유성기업(주),2920,Dec-14,303454306.0,273326122.0,14248954.0,267288720.0,267288720.0,303098635.0,294413910.0,10132341.0,197420100.0,197420100.0,-0.366633387380515,2.9704265110776094
12884,유성기업(주),2920,Dec-15,267926688.0,250720796.0,12247280.0,282571819.0,282571819.0,267576036.0,265687280.0,8847082.0,201634729.0,201634729.0,-1.7254780549237625,0.8774073822273126
12885,유성기업(주),2920,Dec-16,257795674.0,239894680.0,11367984.0,289111077.0,289111077.0,257530123.0,255216385.0,8427538.0,206279574.0,206279574.0,-1.4819208420509924,1.129844291645733
12886,유성기업(주),2920,Dec-17,251728704.0,238157710.0,10322192.0,291764525.0,291764525.0,251413206.0,248953181.0,7834279.0,210487337.0,210487337.0,-1.2766216905485388,0.5567506879049123
12887,유성기업(주),2920,Dec-18,246613791.0,233745695.0,9677256.0,290426114.0,290426114.0,246202329.0,246293763.0,7116623.0,206871393.0,206871393.0,-1.74215895573343,0.5493376535692654
12888,유성기업(주),2920,Dec-19,259585534.0,238443033.0,10298987.0,305855644.0,305855644.0,259202196.0,253297856.0,7313595.0,215504961.0,215504961.0,-0.32696579082464833,1.772652264674246
12889,유아이엘(주),49520,Dec-11,149736589.0,136178901.0,15747891.0,102500272.0,101051926.0,74756782.0,71577790.0,10077912.0,100156961.0,100156961.0,-3.4440541781214784,-1.0759908374951568
12890,유아이엘(주),49520,Dec-12,157496248.0,134864911.0,14776081.0,105960720.0,105960720.0,88608495.0,76872157.0,9447472.0,106829266.0,106829266.0,1.0712729225341677,3.7066830047964947
12891,유아이엘(주),49520,Dec-13,286343979.0,250231756.0,16692899.0,121854004.0,121854004.0,182996948.0,162587095.0,9809413.0,117305482.0,117305482.0,4.518305461632219,7.968274887380804
12892,유아이엘(주),49520,Dec-14,416854797.0,368390551.0,21428584.0,137598311.0,137598311.0,267867360.0,242288240.0,13778054.0,123571937.0,123571937.0,4.774978157055189,9.824125675496118
12893,유아이엘(주),49520,Dec-15,454032615.0,411283489.0,18679291.0,145586072.0,145586072.0,288575564.0,271812323.0,12161334.0,114749518.0,114749518.0,2.0051966579938054,8.266530812095816
12894,유아이엘(주),49520,Dec-16,444330193.0,408109533.0,16154163.0,173703228.0,173703228.0,249132666.0,240527097.0,10243874.0,136490123.0,136490123.0,-0.6001551482227032,5.776086383380279
12895,유아이엘(주),49520,Dec-17,479784155.0,439458465.0,15989684.0,174152560.0,174152560.0,183466914.0,170914766.0,8199091.0,127323253.0,127323253.0,1.7094509044628323,6.986979117619632
12896,유아이엘(주),49520,Dec-18,423594391.0,398521010.0,16701564.0,167956961.0,167956961.0,126435327.0,123188466.0,7649498.0,109852921.0,109852921.0,-2.00387798518348,2.492250678434221
12897,유아이엘(주),49520,Dec-19,408486203.0,382240126.0,17381906.0,169630749.0,169630749.0,100478694.0,99416369.0,6631104.0,100724285.0,100724285.0,-2.764367600127417,2.612784254109495
12898,유엔젤(주),72130,Dec-11,49530340.0,28366542.0,19169456.0,80732527.0,80732527.0,44525040.0,27610991.0,13048091.0,81183778.0,81183778.0,2.3809916803822557,1.2351539547374752
12899,유엔젤(주),72130,Dec-12,49658661.0,27567902.0,22423031.0,69464062.0,69464062.0,40039191.0,25077865.0,13692850.0,67938953.0,67938953.0,0.933541027634029,-0.23916827668384844
12900,유엔젤(주),72130,Dec-13,48121695.0,25622197.0,20645686.0,64340650.0,64340650.0,38602576.0,23604652.0,14223310.0,64474491.0,64474491.0,0.6007135442139435,1.440622685658289
12901,유엔젤(주),72130,Dec-14,35389422.0,20147318.0,19430385.0,53015770.0,53015770.0,25693226.0,17196525.0,13446200.0,54637308.0,54637308.0,-4.529413308576624,-3.9500331693758293
12902,유엔젤(주),72130,Dec-15,41156827.0,23254437.0,17259237.0,52707412.0,52707412.0,33080609.0,19443521.0,12511733.0,54289010.0,54289010.0,1.0364482608911085,0.610116277384289
12903,유엔젤(주),72130,Dec-16,30341828.0,18272561.0,16800617.0,46255603.0,46255603.0,26097712.0,15927197.0,13751687.0,45704952.0,45704952.0,-3.917706772780333,-5.114353389793664
12904,유엔젤(주),72130,Dec-17,31907135.0,18192268.0,14696364.0,39810265.0,39810265.0,28923903.0,16835597.0,13703624.0,39156030.0,39156030.0,-2.0626682531400657,-1.2327184960964215
12905,유엔젤(주),72130,Dec-18,33517791.0,17897712.0,12608177.0,40953981.0,40953981.0,31365060.0,17815281.0,11482379.0,39555870.0,39555870.0,2.6132657428594035,3.6771785385161944
12906,유엔젤(주),72130,Dec-19,26557494.0,15599033.0,13305034.0,35446819.0,35446819.0,25481484.0,15575469.0,12067428.0,35635861.0,35635861.0,-3.0326375445229177,-3.309990947283591
12907,유진기업(주),23410,Dec-11,740499859.0,680262930.0,64918919.0,510577140.0,510577140.0,566717194.0,516483516.0,58822772.0,460830859.0,460830859.0,-0.9319139367791339,-0.4584997675375752
12908,유진기업(주),23410,Dec-12,738815603.0,656040627.0,77822171.0,528570308.0,528570308.0,529748909.0,472328028.0,69474140.0,532031390.0,532031390.0,-1.1327582569893104,0.4685095743213787
12909,유진기업(주),23410,Dec-13,681976473.0,589623181.0,53909198.0,585190788.0,585190788.0,432214297.0,365271486.0,44993584.0,516956920.0,599081390.0,1.9667090997978376,3.284748733946236
12910,유진기업(주),23410,Dec-14,738997480.0,641713502.0,66928068.0,574688666.0,574688666.0,484038610.0,411175504.0,54122182.0,587068623.0,587068623.0,1.5961442381498219,2.6410743586858905
12911,유진기업(주),23410,Dec-15,889552236.0,769322436.0,66016941.0,592786028.0,592786028.0,565117676.0,481691367.0,48969688.0,592557563.0,592557563.0,2.9074492632878606,4.572717341441793
12912,유진기업(주),23410,Dec-16,1074645854.0,893692775.0,84267312.0,647996492.0,647996492.0,710926253.0,573589210.0,61173509.0,648780434.0,648780434.0,5.869746528145145,7.4603619150456755
12913,유진기업(주),23410,Dec-17,1299043715.0,1083924606.0,107551007.0,726066595.0,743184344.0,827817372.0,689302026.0,72423011.0,727901346.0,745688804.0,4.485123288860203,7.321288633867601
12914,유진기업(주),23410,Dec-18,1451043143.0,1178361276.0,141819415.0,780193746.0,780193746.0,780987279.0,661510034.0,61617768.0,766618173.0,766618173.0,3.7736828474584048,8.386535567025682
12915,유진기업(주),23410,Dec-19,1457764778.0,1185559842.0,144189416.0,791395226.0,791395226.0,806997640.0,705736568.0,60892266.0,779040117.0,779040117.0,2.590932425627575,8.087963876597861
12916,율촌화학(주),8730,Dec-11,,,,,,376634932.0,326557481.0,28639109.0,294337985.0,294337985.0,3.6417898967406463,
12917,율촌화학(주),8730,Dec-12,,,,,,405702111.0,348037878.0,30247138.0,304170115.0,304170115.0,4.506868631719457,
12918,율촌화학(주),8730,Dec-13,,,,,,440653000.0,373892676.0,29967975.0,318899617.0,318899617.0,5.768641139509428,
12919,율촌화학(주),8730,Dec-14,,,,,,451934965.0,403509543.0,34050918.0,314103603.0,314103603.0,2.288178782845735,
12920,율촌화학(주),8730,Dec-15,,,,,,436228668.0,375014541.0,39043630.0,314803977.0,314803977.0,3.521317807239773,
12921,율촌화학(주),8730,Dec-16,,,,,,443482416.0,380161153.0,34203183.0,321188999.0,321188999.0,4.532857615089114,
12922,율촌화학(주),8730,Dec-17,,,,,335727088.0,492204661.0,414840869.0,36977472.0,335727088.0,335951818.0,6.012742046718376,
12923,율촌화학(주),8730,Dec-18,489770532.0,433385731.0,38609448.0,336213095.0,336213095.0,483572047.0,427525421.0,38385593.0,334340294.0,334340294.0,2.6411762681527104,2.643465299886669
12924,율촌화학(주),8730,Dec-19,506617381.0,439925175.0,40849079.0,341983595.0,341983595.0,483893130.0,418822867.0,39028909.0,340792792.0,340792792.0,3.820701994190065,3.7784161839692922
12925,이건산업(주),8250,Dec-11,220059102.0,183284617.0,24373015.0,123540195.0,123540195.0,144645629.0,126534057.0,15315766.0,81217860.0,81217860.0,1.7211768446004365,5.01920447834812
12926,이건산업(주),8250,Dec-12,246356081.0,202733792.0,21683349.0,123873891.0,123873891.0,157870366.0,140411721.0,12049501.0,82415366.0,82415366.0,3.2816356114950698,8.855352739343596
12927,이건산업(주),8250,Dec-13,228538092.0,182853418.0,22660032.0,163078305.0,143093894.0,142736036.0,124238546.0,13412744.0,88041225.0,88041225.0,2.8877074347841027,7.520160901349506
12928,이건산업(주),8250,Dec-14,246009952.0,195200212.0,24904408.0,159215149.0,159215149.0,159554062.0,140572792.0,14265249.0,87821220.0,87821220.0,2.685012232806604,8.135322600489479
12929,이건산업(주),8250,Dec-15,267746740.0,222273891.0,26943782.0,160433800.0,160433800.0,179574495.0,159076270.0,14952203.0,80897621.0,80897621.0,3.4278029016452787,5.774676844904254
12930,이건산업(주),8250,Dec-16,290340968.0,245058377.0,27470362.0,162108786.0,162108786.0,198323660.0,176190326.0,15499015.0,80230310.0,80230310.0,4.134546532351676,5.49391227937516
12931,이건산업(주),8250,Dec-17,298667667.0,255494897.0,27168878.0,153345211.0,153345211.0,213608194.0,192543409.0,15798661.0,80718452.0,80718452.0,3.262032329361321,5.218256212774717
12932,이건산업(주),8250,Dec-18,339611061.0,290070949.0,25849372.0,180472991.0,180472991.0,225873544.0,210972878.0,12495947.0,93320803.0,93320803.0,1.2884152957835135,6.563513983097892
12933,이건산업(주),8250,Dec-19,279669847.0,244765181.0,25282453.0,178462899.0,178462899.0,175856875.0,159314823.0,12202947.0,97385818.0,97385818.0,2.227791011623479,2.6958580898094677
12934,이구산업(주),25820,Dec-11,,,,,,270888704.0,257813598.0,5256758.0,123747280.0,123747280.0,3.158997918984563,
12935,이구산업(주),25820,Dec-12,,,,,,244354718.0,245228564.0,5661779.0,116259383.0,116259383.0,-2.8107946349586252,
12936,이구산업(주),25820,Dec-13,,,,,,244042602.0,247448354.0,4989319.0,106781183.0,106781183.0,-3.9309692794843825,
12937,이구산업(주),25820,Dec-14,,,,,,238633097.0,228570437.0,5305404.0,108920324.0,108920324.0,2.183823838056156,
12938,이구산업(주),25820,Dec-15,,,,,,210562137.0,214020667.0,5532578.0,96948464.0,96948464.0,-4.63705541533902,
12939,이구산업(주),25820,Dec-16,,,,,,197534880.0,182513143.0,5068281.0,100985632.0,100985632.0,4.928154531923908,
12940,이구산업(주),25820,Dec-17,,,,,,229269979.0,208907154.0,6121628.0,110414135.0,110414135.0,6.448991788958905,
12941,이구산업(주),25820,Dec-18,,,,,,227211411.0,221896531.0,5422862.0,104707340.0,104707340.0,-0.05156372036573558,
12942,이구산업(주),25820,Dec-19,,,,,,210304346.0,204977335.0,4679474.0,101223011.0,101223011.0,0.31985661837306933,
12943,이노시스(주),56090,Dec-15,,,,,62845628.0,14595946.0,5185977.0,10646499.0,62845628.0,62845628.0,-0.9837836293083109,
12944,이노시스(주),56090,Dec-16,11687568.0,5321097.0,9523642.0,59066951.0,59066951.0,17754583.0,8188426.0,8779202.0,62939683.0,62939683.0,0.6251660021865697,-2.6725359499257038
12945,이노시스(주),56090,Dec-17,13293960.0,9132072.0,9501761.0,54292253.0,54292253.0,12561348.0,8876684.0,7799685.0,59535570.0,59535570.0,-3.4559348302199844,-4.917711740568217
12946,이노시스(주),56090,Dec-18,31685938.0,20842477.0,15755381.0,39199688.0,39199688.0,16119849.0,10792805.0,11126332.0,43977132.0,39634274.0,-6.936001052296621,-6.265253947939585
12947,이노시스(주),56090,Dec-19,34814232.0,21069755.0,14908146.0,37987600.0,37987600.0,21361556.0,11474124.0,10881695.0,38411505.0,38411505.0,-1.294225519151098,-1.5316432204192947
12948,이니텍(주),53350,Dec-11,140507947.0,104386934.0,15024301.0,101726132.0,101726132.0,33687500.0,21964337.0,8786588.0,72567274.0,72567274.0,2.0233466396987714,10.369367037370496
12949,이니텍(주),53350,Dec-12,175990623.0,137912245.0,17041443.0,112872629.0,112872629.0,43207225.0,30099238.0,9426023.0,77482044.0,77482044.0,2.3760111439496874,9.31888234835037
12950,이니텍(주),53350,Dec-13,191877566.0,154549227.0,20088134.0,125899615.0,125899615.0,50835931.0,36462750.0,9598415.0,85369700.0,85369700.0,2.796522653822141,6.84680608435538
12951,이니텍(주),53350,Dec-14,186741280.0,147692531.0,21269614.0,133689106.0,133689106.0,45449021.0,31568498.0,9298840.0,79392018.0,79392018.0,2.8854808804582848,6.649432976236673
12952,이니텍(주),53350,Dec-15,203531754.0,156556644.0,18566726.0,152626823.0,152626823.0,51312760.0,38904775.0,8044817.0,83197355.0,83197355.0,2.622179515202136,9.306484745476226
12953,이니텍(주),53350,Dec-16,231386225.0,188583840.0,19120786.0,167776555.0,167826555.0,67253528.0,52504057.0,9541569.0,88037493.0,88087493.0,2.956935366342627,7.056430138564568
12954,이니텍(주),53350,Dec-17,243737677.0,203935569.0,18247548.0,183406027.0,183406027.0,63790510.0,52580233.0,8165711.0,91097729.0,91097729.0,1.6710438522567341,5.876186391628232
12955,이니텍(주),53350,Dec-18,262465790.0,235878310.0,17719431.0,176212989.0,176212989.0,53449709.0,44841893.0,7993530.0,92202046.0,92202046.0,0.3331195058296212,2.5162869804109618
12956,이니텍(주),53350,Dec-19,288034220.0,262343404.0,19858552.0,200906288.0,200906288.0,50464089.0,41218092.0,8547540.0,91082137.0,91082137.0,0.3834215044822675,1.4514886661984419
12957,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,184306695.0,132606035.0,21136045.0,118738678.0,118738678.0,,,,,,,12.870538696750522
12958,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,173280782.0,128588372.0,19268583.0,128104363.0,128104363.0,,,,,,,9.923091768544994
12959,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,152115522.0,112533923.0,17450842.0,151266974.0,151266974.0,,,,,,,7.315131788119196
12960,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,106298711.0,82627823.0,14148687.0,145721845.0,145721845.0,,,,,,,3.267252415037704
12961,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,119226528.0,87984392.0,16322379.0,192688895.0,192688895.0,,,,,,,3.8714625977797006
12962,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,108423207.0,79919150.0,19077342.0,193415361.0,193415361.0,,,,,,,2.4369095999567483
12963,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,98727569.0,74569843.0,17643522.0,189840782.0,189840782.0,,,,,,,1.7157019507009825
12964,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,92978878.0,70268797.0,17175156.0,191830686.0,191830686.0,,,,,,,1.4426589185006615
12965,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,91506104.0,68992836.0,16442297.0,198360430.0,198360430.0,,,,,,,1.53028782000523
12966,이엠코리아(주),95190,Dec-11,81681331.0,67241234.0,7429069.0,50490722.0,50490722.0,80947105.0,66561789.0,6637994.0,51114149.0,51114149.0,7.578451516428456,6.942887447717622
12967,이엠코리아(주),95190,Dec-12,87796542.0,77614662.0,7321439.0,58136371.0,58136371.0,86997391.0,77941993.0,6331868.0,58593286.0,58593286.0,2.3240973377052105,2.4601131364047473
12968,이엠코리아(주),95190,Dec-13,92174873.0,80648756.0,8485338.0,59824952.0,59824952.0,90836991.0,81860004.0,6461821.0,59110392.0,59110392.0,2.127515919704948,2.5413969408617327
12969,이엠코리아(주),95190,Dec-14,111420104.0,97012114.0,9823221.0,63117978.0,63117978.0,110472671.0,100255115.0,7391590.0,60871365.0,60871365.0,2.321260579584506,3.6319042096057004
12970,이엠코리아(주),95190,Dec-15,106194679.0,92620506.0,9365858.0,62230658.0,62230658.0,105186067.0,95780121.0,7160009.0,58213896.0,58213896.0,1.929038558078985,3.381223287081425
12971,이엠코리아(주),95190,Dec-16,102552273.0,96363821.0,9783500.0,59311472.0,59311472.0,75303938.0,73050494.0,5827916.0,55586246.0,55586246.0,-3.2152486066427297,-3.030651473293396
12972,이엠코리아(주),95190,Dec-17,104620012.0,95871138.0,9024598.0,78127345.0,78127345.0,87220106.0,76482978.0,5807991.0,78165170.0,78165170.0,3.153026469462038,-0.17645806343476794
12973,이엠코리아(주),95190,Dec-18,107484472.0,96858279.0,11969952.0,87061354.0,87061354.0,100231876.0,89408915.0,6626062.0,92039394.0,92039394.0,2.279947106127187,-0.7717310484282153
12974,이엠코리아(주),95190,Dec-19,84821800.0,85635618.0,10702968.0,75412083.0,75412083.0,81408473.0,80687656.0,7220514.0,90285793.0,90285793.0,-3.599512605488219,-7.635902326156406
12975,이연제약(주),102460,Dec-11,,,,,,124350931.0,45140908.0,54843732.0,105470068.0,105470068.0,11.55128249277321,
12976,이연제약(주),102460,Dec-12,,,,,,114334848.0,47016782.0,46093199.0,126355265.0,126355265.0,8.398885080095395,
12977,이연제약(주),102460,Dec-13,,,,,,109693360.0,46198177.0,46063860.0,140393988.0,140393988.0,6.208001940937812,
12978,이연제약(주),102460,Dec-14,,,,,,112112067.0,48695393.0,46693510.0,155505805.0,155505805.0,5.377022420481345,
12979,이연제약(주),102460,Dec-15,,,,,,114507235.0,47522492.0,47147861.0,217828173.0,217828173.0,4.553332502127721,
12980,이연제약(주),102460,Dec-16,,,,,179095277.0,121847220.0,51528771.0,54845319.0,193418040.0,179095277.0,4.1537119060900585,
12981,이연제약(주),102460,Dec-17,126253126.0,53601502.0,56650462.0,219664336.0,219664336.0,126253126.0,53601502.0,56650182.0,219782422.0,219782422.0,3.64029157891435,3.642184774136481
12982,이연제약(주),102460,Dec-18,122990417.0,54467058.0,66063579.0,225391929.0,225391929.0,122990417.0,54467058.0,62972724.0,227878434.0,227878434.0,1.2178938793304153,0.5456672763113891
12983,이연제약(주),102460,Dec-19,131557875.0,57296353.0,66363430.0,222291598.0,221296153.0,131557875.0,57296353.0,66719694.0,224074481.0,223079036.0,1.6866305895565616,1.7805027262801945
12984,이원다이애그노믹스(주),245620,Dec-18,21496787.0,18930130.0,9381836.0,51503446.0,51503446.0,5804209.0,5412961.0,7684859.0,51048176.0,51048176.0,-7.143850742091157,-6.61623593108702
12985,이원다이애그노믹스(주),245620,Dec-19,56721870.0,51297176.0,13978239.0,47811539.0,47811539.0,5414766.0,5390225.0,10759869.0,46735809.0,46735809.0,-11.485120542152165,-8.94506345005962
12986,이원컴포텍(주),88290,Dec-11,26735187.0,23832250.0,2351029.0,13083285.0,,26735187.0,23832250.0,2351029.0,13014517.0,13083285.0,2.114768132580667,
12987,이원컴포텍(주),88290,Dec-12,,,,,12868535.0,24144364.0,21792891.0,2408035.0,12868535.0,12868535.0,-0.21976860613892724,
12988,이원컴포텍(주),88290,Dec-13,24542355.0,25088499.0,2607352.0,12759743.0,12759743.0,25672072.0,26345814.0,2276380.0,13115370.0,13115370.0,-11.246811946593958,-12.357208134991433
12989,이원컴포텍(주),88290,Dec-14,34452219.0,32503749.0,2626015.0,11510834.0,11510834.0,32748007.0,30645738.0,2114386.0,11847349.0,11510834.0,-0.05187475412792168,-2.9430751933352526
12990,이원컴포텍(주),88290,Dec-15,38917135.0,37506709.0,2624487.0,12027959.0,12027959.0,35366276.0,33097628.0,500414.0,12346098.0,12346098.0,7.161104666429831,-5.046828809443065
12991,이원컴포텍(주),88290,Dec-16,37299791.0,39678938.0,2103693.0,9724691.0,9724691.0,31851111.0,33481288.0,1273011.0,9724691.0,9724691.0,-14.926890736168378,-23.048752911532098
12992,이원컴포텍(주),88290,Dec-17,40900352.0,41177073.0,1937588.0,9424233.0,9424233.0,36564582.0,36148369.0,1104240.0,9424233.0,9424233.0,-3.6503076696002745,-11.74795338782477
12993,이원컴포텍(주),88290,Dec-18,44049192.0,40725099.0,2722371.0,8531091.0,8531091.0,42791557.0,39466344.0,2026083.0,7398636.0,7398636.0,8.779523685176564,3.526641551473311
12994,이원컴포텍(주),88290,Dec-19,47852572.0,44186770.0,2308909.0,19686574.0,19686574.0,46310492.0,43004747.0,1970152.0,17648743.0,17648743.0,3.783819051589113,3.446239553921368
12995,이지케어텍(주),99750,Mar-19,55738225.0,44833785.0,7407780.0,46138508.0,46138508.0,55711174.0,45348178.0,6702179.0,46101046.0,46101046.0,3.970427265359662,3.7893076213040957
12996,이트론(주),96040,Dec-11,9607026.0,9767018.0,6492543.0,15672724.0,15672724.0,5951822.0,5497628.0,4034224.0,18976632.0,18976632.0,-9.432732847430461,-21.223288944538297
12997,이트론(주),96040,Dec-12,12683761.0,10155755.0,6234644.0,11473033.0,11473033.0,3392060.0,2092491.0,2449559.0,17496402.0,17496402.0,-3.286361390187537,-16.15369710868957
12998,이트론(주),96040,Dec-13,41928790.0,34409770.0,5854215.0,18289159.0,,22406720.0,17228239.0,3559240.0,23458431.0,18289159.0,3.8786454499529195,
12999,이트론(주),96040,Dec-14,,,,,,23515555.0,18446270.0,4932311.0,30840785.0,30840785.0,0.22206633196917652,
13000,이트론(주),96040,Dec-15,,,,,,25799505.0,24074449.0,6837084.0,33728103.0,33728103.0,-7.57829161041165,
13001,이트론(주),96040,Dec-16,,,,,,25705833.0,23786910.0,5919362.0,50472767.0,50472767.0,-3.9629677921164888,
13002,이트론(주),96040,Dec-17,,,,,,15563155.0,13654360.0,1694529.0,48726002.0,48726002.0,0.21986823380255988,
13003,이트론(주),96040,Dec-18,,,,,44621645.0,8470642.0,7974460.0,4929430.0,44621645.0,44621645.0,-4.967598124183902,
13004,이트론(주),96040,Dec-19,28980984.0,26309313.0,5007293.0,65383990.0,65383990.0,28980984.0,26309313.0,5007293.0,65386564.0,65386564.0,-1.786010655033043,-1.78608096569206
13005,이화공영(주),1840,Dec-11,,,,,,71191256.0,65163878.0,5403902.0,32173631.0,32173631.0,0.9689238992018028,
13006,이화공영(주),1840,Dec-12,,,,,,104069291.0,97047514.0,6347178.0,33212469.0,32614979.0,1.0247989562044089,
13007,이화공영(주),1840,Dec-13,,,,,,134306787.0,127081346.0,6396565.0,33216230.0,33216230.0,1.2476972853331036,
13008,이화공영(주),1840,Dec-14,,,,,,179617664.0,170985305.0,7165975.0,40721229.0,40721229.0,1.800515401929544,
13009,이화공영(주),1840,Dec-15,,,,,,130036342.0,121358936.0,7302614.0,41441866.0,41441866.0,1.6586994417674146,
13010,이화공영(주),1840,Dec-16,,,,,,165041524.0,156548244.0,6900046.0,42161760.0,42161760.0,1.889430137641313,
13011,이화공영(주),1840,Dec-17,,,,,,210777239.0,201554084.0,7510959.0,42505927.0,42505927.0,2.0140673558301647,
13012,이화공영(주),1840,Dec-18,,,,,,186487736.0,179734694.0,6702581.0,42863017.0,42863017.0,0.05886309869414932,
13013,이화공영(주),1840,Dec-19,,,,,,138398049.0,131213723.0,7058341.0,42715453.0,42715453.0,0.14747005024153673,
13014,이화산업(주),760,Mar-11,72579436.0,58694224.0,10829940.0,210940781.0,210940781.0,65013387.0,55395744.0,7688058.0,44680932.0,44680932.0,2.1592935885938997,0.7242013577260814
13015,이화산업(주),760,Mar-12,70879588.0,58253098.0,11711323.0,208567629.0,208567629.0,63435159.0,54949175.0,8861091.0,42548505.0,42548505.0,-0.44079927132574925,0.21939334603070162
13016,이화산업(주),760,Mar-13,71401323.0,57621308.0,12634210.0,183985511.0,183985511.0,63599389.0,54203163.0,9787224.0,46547631.0,46547631.0,-0.4199977438164361,0.3113845741907362
13017,이화산업(주),760,Mar-14,79434878.0,64207524.0,16757363.0,181154951.0,181154951.0,71159512.0,60365629.0,13712002.0,42379517.0,42379517.0,-3.44284126692619,-0.4222929021685971
13018,이화산업(주),760,Mar-15,82960067.0,68298122.0,14625967.0,187675492.0,187675492.0,74996461.0,64135380.0,11764420.0,66258861.0,66258861.0,-0.6816741084637721,0.009585162030639569
13019,이화산업(주),760,Mar-16,66910987.0,54717157.0,10644217.0,187802670.0,187802670.0,58293771.0,50440574.0,7563230.0,66162315.0,66162315.0,0.21913305179844447,0.41256415577052236
13020,이화산업(주),760,Dec-17,65664099.0,53337937.0,11547524.0,184790555.0,184790555.0,57381678.0,48881976.0,8162044.0,66350059.0,66350059.0,0.2544519214368747,0.21068122231680075
13021,이화산업(주),760,Dec-18,69095677.0,56519592.0,12096926.0,182804636.0,182804636.0,60183602.0,51416697.0,8462907.0,66005292.0,66005292.0,0.23028305063781856,0.13105767186342035
13022,이화산업(주),760,Dec-19,61703168.0,50562948.0,12829235.0,177892451.0,177892451.0,50820577.0,44873522.0,9275716.0,62120861.0,62120861.0,-2.679181313987261,-0.4747292508775428
13023,이화전기공업(주),24810,Dec-11,59603031.0,47059979.0,9868995.0,79178910.0,79178910.0,55154547.0,44071920.0,8651250.0,71727961.0,71727961.0,1.6948599723892892,1.6886169562071518
13024,이화전기공업(주),24810,Dec-12,126656674.0,116331359.0,17385190.0,86134874.0,86134874.0,40723034.0,35181114.0,10355001.0,66122294.0,66122294.0,-3.6395296569716713,-4.098151348082311
13025,이화전기공업(주),24810,Dec-13,120476893.0,110883334.0,14746344.0,66311663.0,66311663.0,41137180.0,34422158.0,8657092.0,59342658.0,59342658.0,-1.6363186832649121,-3.885278069409902
13026,이화전기공업(주),24810,Dec-14,107438140.0,103553816.0,19260704.0,53158464.0,,47128700.0,44601809.0,10347245.0,40415543.0,53158464.0,-8.35739993479172,
13027,이화전기공업(주),24810,Dec-15,,,,,,40965395.0,33550636.0,6100364.0,49759245.0,49759245.0,1.3207545653074118,
