,회사명,거래소코드,회계년도,매출채권(IFRS연결)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),매입채무(IFRS)(천원),매출채권대매입채무비율(개별),매출채권대매입채무비율(연결)
11644,씨제이제일제당(주),97950,2014/12,1566680827.0,829508678.0,374096295.0,348947284.0,107.20710896835637,188.86852766596374
11645,씨제이제일제당(주),97950,2015/12,1644242531.0,849032607.0,397475696.0,293579405.0,135.38950254361336,193.66070483556823
11646,씨제이제일제당(주),97950,2016/12,2047350841.0,1113728302.0,462249183.0,319829504.0,144.52987520500923,183.82857267103913
11647,씨제이제일제당(주),97950,2017/12,2269991595.0,1291759319.0,480365104.0,377251341.0,127.33290827453945,175.7286796086199
11648,씨제이제일제당(주),97950,2018/12,2585302713.0,1351497082.0,533750443.0,499104699.0,106.94157840417367,191.29177172725852
11649,씨제이제일제당(주),97950,2019/12,2802511200.0,1929949275.0,361290979.0,775530837.0,46.586281520098986,145.21165070517205
11650,씨제이프레시웨이(주),51500,2011/12,138410011.0,181083769.0,135823889.0,178582195.0,76.05679222388324,76.43424463956237
11651,씨제이프레시웨이(주),51500,2012/12,170954525.0,219524880.0,162027520.0,214123655.0,75.67007017510512,77.874783486956
11652,씨제이프레시웨이(주),51500,2013/12,232089602.0,206082731.0,224389687.0,200614048.0,111.85143275709186,112.6196265324143
11653,씨제이프레시웨이(주),51500,2014/12,208347936.0,234743250.0,229190579.0,222467733.0,103.02194206294178,88.75566645686298
11654,씨제이프레시웨이(주),51500,2015/12,226326181.0,250159784.0,266369398.0,236734062.0,112.51840810301307,90.47264807360084
11655,씨제이프레시웨이(주),51500,2016/12,264671990.0,270112269.0,289869933.0,248178256.0,116.79908533163356,97.98591932897354
11656,씨제이프레시웨이(주),51500,2017/12,285391978.0,252282130.0,305327918.0,223582563.0,136.5615967109206,113.12413526871681
11657,씨제이프레시웨이(주),51500,2018/12,219794363.0,242997129.0,268643382.0,219129978.0,122.59544971980054,90.45142381085498
11658,씨제이프레시웨이(주),51500,2019/12,261659050.0,260734047.0,284045946.0,235626129.0,120.5494259934135,100.35476878092564
11659,씨큐브(주),101240,2011/12,,,4973863.0,312514.0,1591.5648578943665,
11660,씨큐브(주),101240,2012/12,,,5706136.0,496324.0,1149.6796447481886,
11661,씨큐브(주),101240,2013/12,,,5532379.0,442239.0,1250.9930150891262,
11662,씨큐브(주),101240,2014/12,,,6281388.0,534873.0,1174.3699906332904,
11663,씨큐브(주),101240,2015/12,,,6405468.0,955486.0,670.3884724632281,
11664,씨큐브(주),101240,2016/12,,,8271408.0,583334.0,1417.9540366239582,
11665,씨큐브(주),101240,2017/12,,,8354287.0,1623173.0,514.6886376251946,
11666,씨큐브(주),101240,2018/12,,,8607295.0,1247927.0,689.7274439931182,
11667,씨큐브(주),101240,2019/12,,,9595758.0,1390849.0,689.9209044260017,
11668,아남전자(주),8700,2011/12,44154676.0,14596600.0,51056870.0,6468569.0,789.3070322044953,302.49973281449104
11669,아남전자(주),8700,2012/12,35176414.0,11435062.0,40922647.0,7427109.0,550.9902574474132,307.6189180259801
11670,아남전자(주),8700,2013/12,41779202.0,14870305.0,39950814.0,5386980.0,741.6180123185904,280.95726348585316
11671,아남전자(주),8700,2014/12,60159397.0,18938659.0,58567029.0,13113418.0,446.61909656200993,317.653942657714
11672,아남전자(주),8700,2015/12,55777811.0,13531020.0,55736079.0,695064.0,8018.841286557785,412.22177633319586
11673,아남전자(주),8700,2016/12,56655377.0,13822293.0,56655377.0,1163423.0,4869.714368720577,409.88406916276483
11674,아남전자(주),8700,2017/12,50623421.0,15122501.0,50623421.0,0.0,inf,334.7556135059935
11675,아남전자(주),8700,2018/12,39608055.0,14567759.0,39607918.0,0.0,inf,271.8884558702543
11676,아남전자(주),8700,2019/12,49194944.0,24920104.0,49194943.0,1996163.0,2464.4752457589884,197.41066891213617
11677,아미코젠(주),92040,2013/12,,,8028961.0,225462.0,3561.114955070034,
11678,아미코젠(주),92040,2014/12,12573324.0,1551761.0,12626898.0,1571634.0,803.4248431886814,810.2616317847916
11679,아미코젠(주),92040,2015/12,16535106.0,16329865.0,6414477.0,206999.0,3098.796129449901,101.25684443808936
11680,아미코젠(주),92040,2016/12,17538309.0,7562726.0,9955322.0,979992.0,1015.8574763875624,231.90459366106876
11681,아미코젠(주),92040,2017/12,13244310.0,9697305.0,7899865.0,469633.0,1682.135837984128,136.57722429066632
11682,아미코젠(주),92040,2018/12,12345981.0,12741749.0,9282161.0,614314.0,1510.9798897632154,96.89392719947631
11683,아미코젠(주),92040,2019/12,20127954.0,15499574.0,10587141.0,599657.0,1765.5327962485221,129.8613368341607
11684,아비코전자(주),36010,2011/12,10087064.0,5149077.0,9055386.0,4181058.0,216.58120982775176,195.9004303101313
11685,아비코전자(주),36010,2012/12,8372004.0,4802401.0,7921482.0,4161717.0,190.3416786869458,174.32954890689055
11686,아비코전자(주),36010,2013/12,10526652.0,4976254.0,10227326.0,4696290.0,217.77458376718647,211.53767472480305
11687,아비코전자(주),36010,2014/12,10400886.0,4890661.0,10210847.0,5122011.0,199.35230517857144,212.66830802625657
11688,아비코전자(주),36010,2015/12,12804343.0,5186742.0,12732582.0,5819190.0,218.80333860898165,246.86678072670665
11689,아비코전자(주),36010,2016/12,11162494.0,4164958.0,11098569.0,5697236.0,194.80620076121122,268.00976144297255
11690,아비코전자(주),36010,2017/12,13355001.0,3196966.0,12972054.0,4813227.0,269.5084607478517,417.73985084608347
11691,아비코전자(주),36010,2018/12,17988754.0,4038321.0,11100959.0,2254004.0,492.49952528921864,445.4513150390967
11692,아비코전자(주),36010,2019/12,15888286.0,3527608.0,9595984.0,2483256.0,386.42749680258504,450.39828688448375
11693,아세아(주),2030,2011/12,275005916.0,54912860.0,138389292.0,17107185.0,808.954202576286,500.80421234661605
11694,아세아(주),2030,2012/12,239096592.0,44791493.0,128119042.0,16732076.0,765.7091803790516,533.7991122555347
11695,아세아(주),2030,2013/12,252588478.0,46473062.0,1007728.0,0.0,inf,543.5158931425693
11696,아세아(주),2030,2014/12,239480371.0,59297784.0,966438.0,0.0,inf,403.8605742838552
11697,아세아(주),2030,2015/12,232308266.0,51800612.0,977266.0,0.0,inf,448.4662575029036
11698,아세아(주),2030,2016/12,247815136.0,69103294.0,1156654.0,0.0,inf,358.61551838614236
11699,아세아(주),2030,2017/12,271225076.0,68016664.0,1433539.0,0.0,inf,398.7626855677603
11700,아세아(주),2030,2018/12,301022212.0,103888981.0,1335076.0,0.0,inf,289.7537439509586
11701,아세아(주),2030,2019/12,280588040.0,103228715.0,1490940.0,0.0,inf,271.81200502205223
11702,아세아시멘트(주),183190,2013/12,143858362.0,18648898.0,135152929.0,18200089.0,742.5948796184458,771.4040904722627
11703,아세아시멘트(주),183190,2014/12,134967660.0,31610073.0,126586548.0,31411741.0,402.99118727612074,426.97674250863014
11704,아세아시멘트(주),183190,2015/12,124430820.0,29517079.0,115839710.0,29262551.0,395.8633339929933,421.5553307290332
11705,아세아시멘트(주),183190,2016/12,125704327.0,37432854.0,118166763.0,37049720.0,318.9410419296016,335.81283169057855
11706,아세아시멘트(주),183190,2017/12,122864749.0,33680751.0,115226315.0,33572538.0,343.2159790838571,364.7921894615711
11707,아세아시멘트(주),183190,2018/12,164705028.0,74736864.0,93458759.0,32165653.0,290.5545209979104,220.37990248025392
11708,아세아시멘트(주),183190,2019/12,165642854.0,78652127.0,92132323.0,33022779.0,278.99627405676546,210.6018747592166
11709,아세아제지(주),2310,2011/12,97091857.0,32819557.0,38795527.0,9938694.0,390.3483395303246,295.8353673085837
11710,아세아제지(주),2310,2012/12,82886789.0,24157788.0,30057050.0,7886328.0,381.12858100753607,343.105871282586
11711,아세아제지(주),2310,2013/12,108751637.0,27825127.0,52513576.0,15826535.0,331.8071580418582,390.8396788269825
11712,아세아제지(주),2310,2014/12,104522436.0,27687711.0,52872047.0,16676540.0,317.0444648590175,377.5047926497066
11713,아세아제지(주),2310,2015/12,107842823.0,22283681.0,59402101.0,10592008.0,560.8200163746101,483.95425782661306
11714,아세아제지(주),2310,2016/12,122191738.0,31670440.0,64838419.0,18344236.0,353.453907810606,385.8226724983928
11715,아세아제지(주),2310,2017/12,148198883.0,34335913.0,85305117.0,20551620.0,415.07733696905643,431.61480226257567
11716,아세아제지(주),2310,2018/12,136467126.0,29152117.0,73635264.0,16515880.0,445.8452350101841,468.12080920229573
11717,아세아제지(주),2310,2019/12,116643398.0,24576588.0,59331244.0,12966689.0,457.5666463505063,474.61184603818884
11718,아시아나아이디티(주),267850,2018/12,55290873.0,36515872.0,50200782.0,33105371.0,151.63938806183444,151.41600069142535
11719,아시아나아이디티(주),267850,2019/12,67987999.0,34737588.0,67987999.0,34737588.0,195.7188248072952,195.7188248072952
11720,아시아나항공(주),20560,2011/12,495073999.0,248163626.0,360256162.0,134523085.0,267.80248312027635,199.49498924552302
11721,아시아나항공(주),20560,2012/12,425448597.0,267036273.0,339268611.0,190478440.0,178.11391724963727,159.32239924573844
11722,아시아나항공(주),20560,2013/12,385179109.0,167170456.0,325279116.0,128937173.0,252.27722031721606,230.4109937942623
11723,아시아나항공(주),20560,2014/12,389391079.0,156358158.0,328128148.0,109785512.0,298.88110190714417,249.03790373381094
11724,아시아나항공(주),20560,2015/12,334149309.0,135405592.0,267196159.0,78221350.0,341.58980764203125,246.77659472143515
11725,아시아나항공(주),20560,2016/12,364970987.0,139253335.0,299962012.0,102886129.0,291.5475729483417,262.09137971453254
11726,아시아나항공(주),20560,2017/12,405494996.0,116993982.0,336835225.0,72974076.0,461.58203496814406,346.5947470699818
11727,아시아나항공(주),20560,2018/12,401568196.0,157887596.0,336752734.0,109951892.0,306.27279610613704,254.33802665536817
11728,아시아나항공(주),20560,2019/12,369919776.0,161803207.0,331438930.0,111346251.0,297.665100551971,228.62326579225342
11729,아이쓰리시스템(주),214430,2015/12,4348545.0,1782567.0,4348545.0,1782567.0,243.9484743069966,243.9484743069966
11730,아이쓰리시스템(주),214430,2016/12,8321317.0,2241586.0,8321317.0,2241586.0,371.2245258491086,371.2245258491086
11731,아이쓰리시스템(주),214430,2017/12,9431713.0,3130288.0,9431713.0,3130288.0,301.30495979922614,301.30495979922614
11732,아이쓰리시스템(주),214430,2018/12,,,8002193.0,3509865.0,227.99147545560868,
11733,아이쓰리시스템(주),214430,2019/12,,,9375719.0,2613131.0,358.79253661603644,
11734,아이에스동서(주),10780,2011/12,74633012.0,60482836.0,65820008.0,55911308.0,117.72217527087723,123.39535798222161
11735,아이에스동서(주),10780,2012/12,61625741.0,76947873.0,53300491.0,66610065.0,80.01867435499425,80.08764712703625
11736,아이에스동서(주),10780,2013/12,60470695.0,62339108.0,53298482.0,57756605.0,92.28118931159474,97.00282365285047
11737,아이에스동서(주),10780,2014/12,66787909.0,68777345.0,62229669.0,63076845.0,98.65691443508311,97.10742541748304
11738,아이에스동서(주),10780,2015/12,80978530.0,91871011.0,63204650.0,81702185.0,77.35980378003354,88.14372359524812
11739,아이에스동서(주),10780,2016/12,102729453.0,153754429.0,82373584.0,136557219.0,60.32166194011318,66.81397971306569
11740,아이에스동서(주),10780,2017/12,79715987.0,132925532.0,71251904.0,120335709.0,59.210939622252944,59.97041034975884
11741,아이에스동서(주),10780,2018/12,98179777.0,27460576.0,92261329.0,15810018.0,583.5624538820892,357.5299258107332
11742,아이에스동서(주),10780,2019/12,126976905.0,112374829.0,84948058.0,95253250.0,89.18126993042233,112.99408072959113
11743,아이진(주),185490,2015/12,,,2057.0,0.0,inf,
11744,아이진(주),185490,2016/12,,,0.0,0.0,,
11745,아이진(주),185490,2017/12,,,88729.0,0.0,inf,
11746,아이진(주),185490,2018/12,,,938972.0,590961.0,158.8889960589616,
11747,아이진(주),185490,2019/12,989785.0,931890.0,989785.0,931890.0,106.21264312311538,106.21264312311538
11748,아이큐어(주),175250,2018/12,5786978.0,2133896.0,7233820.0,1998025.0,362.04852291637997,271.19306657868987
11749,아이큐어(주),175250,2019/12,14262815.0,7273606.0,10574780.0,2187299.0,483.46293762306846,196.0900136740978
11750,아이크래프트(주),52460,2011/12,,,9920810.0,4509495.0,219.99824814086725,
11751,아이크래프트(주),52460,2012/12,,,9906101.0,5074762.0,195.20326273429177,
11752,아이크래프트(주),52460,2013/12,12672630.0,6651858.0,12672630.0,6651858.0,190.51263571771977,190.51263571771977
11753,아이크래프트(주),52460,2014/12,9678643.0,6070877.0,9676229.0,6065904.0,159.51833395319147,159.42742704225438
11754,아이크래프트(주),52460,2015/12,14374872.0,6747836.0,14003673.0,6402157.0,218.73367054259995,213.02936230222548
11755,아이크래프트(주),52460,2016/12,15812668.0,8394184.0,15807279.0,8448031.0,187.1119909479499,188.3764759028394
11756,아이크래프트(주),52460,2017/12,22012743.0,12544958.0,20837459.0,11491205.0,181.333976723938,175.47083856319009
11757,아이크래프트(주),52460,2018/12,12069866.0,5956353.0,8538637.0,5586783.0,152.83638186770455,202.63852730017845
11758,아이크래프트(주),52460,2019/12,12295010.0,7836308.0,7849673.0,5962919.0,131.64144943105885,156.89799328969713
11759,아이텍(주),119830,2011/12,,,2608229.0,0.0,inf,
11760,아이텍(주),119830,2012/12,,,1887970.0,0.0,inf,
11761,아이텍(주),119830,2013/12,,,2207238.0,0.0,inf,
11762,아이텍(주),119830,2014/12,,,2738519.0,0.0,inf,
11763,아이텍(주),119830,2015/12,,,2991387.0,0.0,inf,
11764,아이텍(주),119830,2016/12,,,2176948.0,0.0,inf,
11765,아이텍(주),119830,2017/12,,,2006989.0,0.0,inf,
11766,아이텍(주),119830,2018/12,3602334.0,0.0,3602334.0,0.0,inf,inf
11767,아이텍(주),119830,2019/12,6410849.0,119240.0,5419446.0,0.0,inf,5376.424857430393
11768,아진산업(주),13310,2015/12,43122044.0,19675474.0,41813871.0,9645460.0,433.5083137559018,219.1664810718156
11769,아진산업(주),13310,2016/12,61627838.0,29916564.0,39211531.0,11878980.0,330.0917334653312,205.9990512279418
11770,아진산업(주),13310,2017/12,46388933.0,9525999.0,30038362.0,10802148.0,278.0776749216915,486.97184410789885
11771,아진산업(주),13310,2018/12,60152076.0,39453161.0,46617567.0,46248294.0,100.79845756040211,152.4645287610795
11772,아진산업(주),13310,2019/12,68045218.0,47688062.0,85059017.0,46569343.0,182.65024052411476,142.68815956496616
11773,안국약품(주),1540,2011/12,40904085.0,15190403.0,38507675.0,13763232.0,279.7865719331041,269.2758381722987
11774,안국약품(주),1540,2012/12,40571433.0,9910184.0,37732135.0,9283353.0,406.4494261933161,409.39131907137147
11775,안국약품(주),1540,2013/12,37718966.0,9536888.0,36094684.0,9326736.0,387.00231249174414,395.5060183154086
11776,안국약품(주),1540,2014/12,49080408.0,15601656.0,47674839.0,14671211.0,324.95503609074945,314.58460563417117
11777,안국약품(주),1540,2015/12,62530210.0,16046981.0,61042215.0,15960403.0,382.4603614332295,389.66962072180434
11778,안국약품(주),1540,2016/12,57127745.0,17243379.0,55392033.0,15108118.0,366.63754545734946,331.30249587392353
11779,안국약품(주),1540,2017/12,67121879.0,17850463.0,64700674.0,17643070.0,366.7200436205264,376.0231821437909
11780,안국약품(주),1540,2018/12,72547135.0,12812901.0,70064965.0,11527755.0,607.7936684115857,566.2038206648128
11781,안국약품(주),1540,2019/12,53172113.0,10554845.0,50663319.0,9685705.0,523.0731165155246,503.76971902477015
11782,알리코제약(주),260660,2018/12,,,16276102.0,2986433.0,545.0014113827432,
11783,알리코제약(주),260660,2019/12,,,20069360.0,4808079.0,417.40911495006634,
11784,알서포트(주),131370,2011/12,,,,,,
11785,알서포트(주),131370,2012/12,,,,,,
11786,알서포트(주),131370,2013/12,3561834.0,0.0,2297100.0,0.0,inf,inf
11787,알서포트(주),131370,2014/12,3857099.0,161981.0,3911887.0,0.0,inf,2381.204585723017
11788,알서포트(주),131370,2015/12,3930732.0,72434.0,4249033.0,0.0,inf,5426.639423475163
11789,알서포트(주),131370,2016/12,3980490.0,0.0,4484402.0,0.0,inf,inf
11790,알서포트(주),131370,2017/12,5735529.0,0.0,8822977.0,0.0,inf,inf
11791,알서포트(주),131370,2018/12,6067920.0,0.0,7254022.0,0.0,inf,inf
11792,알서포트(주),131370,2019/12,5691376.0,0.0,7124314.0,0.0,inf,inf
11793,알에스오토메이션(주),140670,2017/12,23419482.0,13380595.0,22154130.0,12137261.0,182.5298969841713,175.0257144768226
11794,알에스오토메이션(주),140670,2018/12,25395641.0,14108678.0,24275730.0,12524137.0,193.8315590128086,180.00014600942765
11795,알에스오토메이션(주),140670,2019/12,21306007.0,13858687.0,19509533.0,12259919.0,159.13264190407784,153.73755825497756
11796,알에프머트리얼즈(주),327260,2019/12,,,2350665.0,174334.0,1348.368648685856,
11797,알에프에이치아이씨(주),218410,2015/12,,,,,,
11798,알에프에이치아이씨(주),218410,2016/12,,,,,,
11799,알에프에이치아이씨(주),218410,2017/12,18362056.0,3846578.0,18188152.0,4157368.0,437.4919901245211,477.36081264958096
11800,알에프에이치아이씨(주),218410,2018/12,24922776.0,7164103.0,23684528.0,8762724.0,270.28727596578415,347.884110543916
11801,알에프에이치아이씨(주),218410,2019/12,15478750.0,10848880.0,14490102.0,11794456.0,122.85519569533348,142.6760181696175
11802,압타바이오(주),293780,2019/12,,,0.0,0.0,,
11803,애경산업(주),18250,2018/12,56549214.0,49490252.0,57903847.0,49461972.0,117.06740483375795,114.26333816202836
11804,애경산업(주),18250,2019/12,65369262.0,60001520.0,71644990.0,59926108.0,119.55555331576014,108.94601003441247
11805,애경케미칼(주),161000,2012/12,158385659.0,98809764.0,122330882.0,78985521.0,154.8776034534228,160.29353030334127
11806,애경케미칼(주),161000,2013/12,125698448.0,94537682.0,117100991.0,88784039.0,131.89419215316394,132.96121222857994
11807,애경케미칼(주),161000,2014/12,100397555.0,66716601.0,91452917.0,53557853.0,170.75538296876837,150.4836180128541
11808,애경케미칼(주),161000,2015/12,68145489.0,52672659.0,64171823.0,52058488.0,123.26870307873715,129.37544884529183
11809,애경케미칼(주),161000,2016/12,86606252.0,67795077.0,82919046.0,63972124.0,129.61746588248343,127.747110605096
11810,애경케미칼(주),161000,2017/12,82149090.0,60576700.0,76039827.0,59229147.0,128.38244487971437,135.6116955859266
11811,애경케미칼(주),161000,2018/12,67263829.0,66998791.0,56349622.0,63140392.0,89.24496699355304,100.39558624274281
11812,애경케미칼(주),161000,2019/12,63641774.0,57033040.0,52394631.0,52961852.0,98.92900082119485,111.5875534602399
11813,애니젠(주),196300,2016/12,,,965491.0,231413.0,417.215541045663,
11814,애니젠(주),196300,2017/12,,,599468.0,162127.0,369.7521079153997,
11815,애니젠(주),196300,2018/12,,,832236.0,316066.0,263.31082748539865,
11816,애니젠(주),196300,2019/12,,,818428.0,374064.0,218.7935754309423,
11817,애머릿지코퍼레이션,900100,2011/12,11166176.0,6732239.0,7515676.0,3066958.0,245.05311125877824,165.86125358888773
11818,애머릿지코퍼레이션,900100,2012/12,9494704.0,7088644.0,5538420.0,3853262.0,143.73328364383215,133.9424578240916
11819,애머릿지코퍼레이션,900100,2013/12,9636996.0,5447024.0,5314400.0,3089744.0,172.00130496248235,176.9222239520149
11820,애머릿지코퍼레이션,900100,2014/12,11272703.0,6223571.0,6749881.0,4228597.0,159.62459889178373,181.12917808762847
11821,애머릿지코퍼레이션,900100,2015/12,14876149.0,9364442.0,8924220.0,6604964.0,135.11383256593072,158.85782623246533
11822,애머릿지코퍼레이션,900100,2016/12,10493692.0,9375096.0,6024985.0,8116490.0,74.23141037566732,111.93156848740536
11823,애머릿지코퍼레이션,900100,2017/12,4705217.0,4742004.0,3858305.0,4460301.0,86.5032427183726,99.22423093696253
11824,애머릿지코퍼레이션,900100,2018/12,4649022.0,2941039.0,3367902.0,2664033.0,126.42118171959582,158.07413638513464
11825,애머릿지코퍼레이션,900100,2019/12,3693520.0,2206639.0,1837586.0,580967.0,316.29782758745336,167.382159021027
11826,앱클론(주),174900,2017/12,,,197639.0,135859.0,145.47361602838237,
11827,앱클론(주),174900,2018/12,,,243544.0,185756.0,131.109627683628,
11828,앱클론(주),174900,2019/12,,,187011.0,152637.0,122.52009670001375,
11829,어보브반도체(주),102120,2011/12,11790785.0,3973614.0,8681176.0,2155517.0,402.74217275948183,296.7269845536079
11830,어보브반도체(주),102120,2012/12,11414091.0,4376879.0,8533101.0,2384862.0,357.8027156288288,260.78150663977686
11831,어보브반도체(주),102120,2013/12,10879607.0,4448887.0,16132449.0,4448887.0,362.617638973523,244.54671471763612
11832,어보브반도체(주),102120,2014/12,12293484.0,4357784.0,16478705.0,4357784.0,378.144143904333,282.104023512868
11833,어보브반도체(주),102120,2015/12,12933164.0,3347407.0,18346729.0,3347407.0,548.0877885479716,386.3636540163775
11834,어보브반도체(주),102120,2016/12,12662688.0,5392965.0,17726315.0,5392965.0,328.6933069285634,234.80011459373463
11835,어보브반도체(주),102120,2017/12,12280791.0,6387454.0,18284360.0,6387454.0,286.2542728292055,192.26425740208853
11836,어보브반도체(주),102120,2018/12,14461785.0,5853217.0,19043845.0,5853217.0,325.356893482678,247.07413034575688
11837,어보브반도체(주),102120,2019/12,16395049.0,8104530.0,21978063.0,8104530.0,271.18244981510344,202.29487706258107
11838,에스넷시스템(주),38680,2011/12,22959073.0,29202992.0,15644597.0,20739704.0,75.43307754054734,78.61890658327064
11839,에스넷시스템(주),38680,2012/12,29818230.0,31034449.0,21866836.0,22800282.0,95.90598923294019,96.08106784818379
11840,에스넷시스템(주),38680,2013/12,29936755.0,40741051.0,18750793.0,30835417.0,60.809273310622004,73.48056632117812
11841,에스넷시스템(주),38680,2014/12,59257769.0,48708469.0,48873483.0,33929053.0,144.04611587597213,121.65804061712552
11842,에스넷시스템(주),38680,2015/12,55727313.0,52219558.0,31311555.0,32267890.0,97.03626422427992,106.71732035725006
11843,에스넷시스템(주),38680,2016/12,48529401.0,48546867.0,28760776.0,29054512.0,98.98901760938197,99.96402239510121
11844,에스넷시스템(주),38680,2017/12,44195538.0,42478338.0,27696432.0,25616042.0,108.12143421688643,104.04253104252807
11845,에스넷시스템(주),38680,2018/12,52128246.0,36451875.0,31055390.0,23745256.0,130.78566093370398,143.00566431767913
11846,에스넷시스템(주),38680,2019/12,55145224.0,48970956.0,30843700.0,31671110.0,97.38749289178686,112.60802014973936
11847,에스디엔(주),99220,2011/12,87281826.0,9316842.0,92934940.0,9316842.0,997.4940006495764,936.8177114090805
11848,에스디엔(주),99220,2012/12,33635546.0,1426570.0,36653242.0,1426569.0,2569.3283675728267,2357.7914858717063
11849,에스디엔(주),99220,2013/12,28922772.0,1913991.0,31852937.0,1913991.0,1664.2156102092436,1511.1237200174924
11850,에스디엔(주),99220,2014/12,26741617.0,2727378.0,29169594.0,2817878.0,1035.1617067878738,980.4881098256274
11851,에스디엔(주),99220,2015/12,9065737.0,2813933.0,11011400.0,2813933.0,391.3170640523424,322.1731647484144
11852,에스디엔(주),99220,2016/12,7138373.0,1304925.0,9144827.0,1304925.0,700.7933022970668,547.033201141828
11853,에스디엔(주),99220,2017/12,18927095.0,690892.0,20861278.0,690892.0,3019.4701921573846,2739.5157274943117
11854,에스디엔(주),99220,2018/12,20153711.0,393604.0,22042558.0,402104.0,5481.805204623679,5120.301368888528
11855,에스디엔(주),99220,2019/12,27157045.0,2063959.0,29043947.0,2238747.0,1297.33047101794,1315.7744412558582
11856,에스맥(주),97780,2011/12,64697209.0,45168223.0,99205177.0,48572822.0,204.24009335920402,143.23611756876068
11857,에스맥(주),97780,2012/12,42544174.0,55000833.0,58601651.0,48778172.0,120.13908803306528,77.35187210710063
11858,에스맥(주),97780,2013/12,46821307.0,35179355.0,63533605.0,37093814.0,171.27816783682584,133.09313658536377
11859,에스맥(주),97780,2014/12,11318449.0,15196507.0,37743746.0,11465871.0,329.18341746562476,74.48059610014329
11860,에스맥(주),97780,2015/12,17477868.0,17912837.0,53366075.0,6867053.0,777.132126401238,97.57174701025862
11861,에스맥(주),97780,2016/12,12029412.0,13418181.0,37028648.0,13939514.0,265.63801291781044,89.6500948973635
11862,에스맥(주),97780,2017/12,8985838.0,13518317.0,30970854.0,7482871.0,413.8899895508021,66.47157334748105
11863,에스맥(주),97780,2018/12,48624080.0,39078243.0,50918486.0,18712953.0,272.102890441717,124.42749793024215
11864,에스맥(주),97780,2019/12,33861908.0,28369415.0,56267073.0,9885622.0,569.180907382459,119.36061423896123
11865,에스비더블유생명과학(주),151910,2012/12,30642272.0,27791471.0,21459133.0,9521922.0,225.36556170067348,110.25782694266167
11866,에스비더블유생명과학(주),151910,2013/12,20050239.0,29308173.0,21979212.0,26789537.0,82.04401591561661,68.41176691566547
11867,에스비더블유생명과학(주),151910,2014/12,27729802.0,22699024.0,31961595.0,25073001.0,127.47415038191878,122.16297053124399
11868,에스비더블유생명과학(주),151910,2015/12,23198734.0,42625583.0,31742636.0,36954108.0,85.8974488032562,54.424438018830145
11869,에스비더블유생명과학(주),151910,2016/12,27095884.0,23930042.0,26993991.0,4796479.0,562.7876406839267,113.22957143159213
11870,에스비더블유생명과학(주),151910,2017/12,14921748.0,10840317.0,20281325.0,2729656.0,742.9993010108233,137.6504764574689
11871,에스비더블유생명과학(주),151910,2018/12,24592224.0,10152585.0,24431212.0,1548554.0,1577.6790476793187,242.22623105347063
11872,에스비더블유생명과학(주),151910,2019/12,15880641.0,9213905.0,31057216.0,20268104.0,153.23197473231832,172.35516320170439
11873,에스씨아이평가정보(주),36120,2011/12,,,2467602.0,0.0,inf,
11874,에스씨아이평가정보(주),36120,2012/12,,,2499722.0,0.0,inf,
11875,에스씨아이평가정보(주),36120,2013/12,,,2738527.0,0.0,inf,
11876,에스씨아이평가정보(주),36120,2014/12,,,3018736.0,0.0,inf,
11877,에스씨아이평가정보(주),36120,2015/12,,,2799396.0,0.0,inf,
11878,에스씨아이평가정보(주),36120,2016/12,3204928.0,0.0,2727185.0,0.0,inf,inf
11879,에스씨아이평가정보(주),36120,2017/12,5176216.0,0.0,4085736.0,0.0,inf,inf
11880,에스씨아이평가정보(주),36120,2018/12,3658861.0,0.0,4972783.0,0.0,inf,inf
11881,에스씨아이평가정보(주),36120,2019/12,7094236.0,0.0,5989245.0,0.0,inf,inf
11882,에스엔유프리시젼(주),80000,2011/12,,,39572624.0,6864199.0,576.50752840936,
11883,에스엔유프리시젼(주),80000,2012/12,,,37111510.0,1518975.0,2443.19425928669,
11884,에스엔유프리시젼(주),80000,2013/12,,,48176445.0,2254754.0,2136.6608064560482,
11885,에스엔유프리시젼(주),80000,2014/12,,,48604504.0,1535346.0,3165.703626413851,
11886,에스엔유프리시젼(주),80000,2015/12,,,57229379.0,6757451.0,846.9077911182782,
11887,에스엔유프리시젼(주),80000,2016/12,,,60071654.0,3563603.0,1685.699950303106,
11888,에스엔유프리시젼(주),80000,2017/12,,,27474501.0,14675971.0,187.20738137190378,
11889,에스엔유프리시젼(주),80000,2018/12,23625948.0,5465636.0,23625948.0,5465636.0,432.2634730889507,432.2634730889507
11890,에스엔유프리시젼(주),80000,2019/12,39548572.0,7808970.0,39548572.0,7808970.0,506.45055621932215,506.45055621932215
11891,에스엔케이폴리텍(주),91340,2011/12,,,4555696.0,923306.0,493.4112850994145,
11892,에스엔케이폴리텍(주),91340,2012/12,,,5029110.0,531195.0,946.7540168864541,
11893,에스엔케이폴리텍(주),91340,2013/12,5730110.0,591027.0,5015713.0,589244.0,851.2115524298932,969.5174670531126
11894,에스엔케이폴리텍(주),91340,2014/12,8121900.0,1043101.0,9489133.0,1040129.0,912.3034738960264,778.6302572809344
11895,에스엔케이폴리텍(주),91340,2015/12,7387607.0,1283797.0,10346718.0,1283797.0,805.9465787815362,575.4497790538536
11896,에스엔케이폴리텍(주),91340,2016/12,22824033.0,18264180.0,10821600.0,2605070.0,415.4053441942059,124.96609757459683
