,회사명,거래소코드,회계년도,당기유동자산(IFRS연결),전기유동자산(IFRS연결),당기유동자산(IFRS개별),전기유동자산(IFRS개별),유동자산증가율(개별),유동자산증가율(연결)
14427,한국정보통신(주),25770,Dec-12,71070941.0,71070941.0,66567043.0,66567043.0,0.0,-6.3371863895822
14428,한국정보통신(주),25770,Dec-13,88472113.0,88472113.0,86450198.0,86450198.0,0.0,-2.2853698543404306
14429,한국정보통신(주),25770,Dec-14,107278078.0,107278078.0,103483450.0,103483450.0,0.0,-3.5371886509748975
14430,한국정보통신(주),25770,Dec-15,134646049.0,134646049.0,131118237.0,131118237.0,0.0,-2.6200635118524787
14431,한국정보통신(주),25770,Dec-16,159269495.0,159269495.0,154116825.0,154116825.0,0.0,-3.2351895132209734
14432,한국정보통신(주),25770,Dec-17,180571202.0,180571202.0,176650290.0,176650290.0,0.0,-2.1713938637900867
14433,한국정보통신(주),25770,Dec-18,216186032.0,216186032.0,214871231.0,214871231.0,0.0,-0.6081803656954037
14434,한국정보통신(주),25770,Dec-19,264830064.0,264830064.0,267753024.0,267753024.0,0.0,1.1037115483988345
14435,한국조선해양(주),9540,Dec-11,23076370100.0,23076370100.0,11605944248.0,11605944248.0,0.0,-49.70636977260128
14436,한국조선해양(주),9540,Dec-12,25278627247.0,25278627247.0,13260608268.0,13260608268.0,0.0,-47.54221367153656
14437,한국조선해양(주),9540,Dec-13,29254183750.0,29254183750.0,14815737605.0,14815737605.0,0.0,-49.35514956899114
14438,한국조선해양(주),9540,Dec-14,29871608665.0,29821547600.0,14778729467.0,14778729467.0,0.0,-50.44278162478731
14439,한국조선해양(주),9540,Dec-15,27096467095.0,27096467095.0,13387654798.0,13387654798.0,0.0,-50.59261876811103
14440,한국조선해양(주),9540,Dec-16,25864818442.0,25864818442.0,12372120461.0,12372120461.0,0.0,-52.16621957450197
14441,한국조선해양(주),9540,Dec-17,17663719902.0,17663719902.0,8552688501.0,8552688501.0,0.0,-51.58047937551586
14442,한국조선해양(주),9540,Dec-18,12316692940.0,12316692940.0,8499955820.0,8499955820.0,0.0,-30.988327293641206
14443,한국조선해양(주),9540,Dec-19,12545988679.0,12545988679.0,1425352407.0,1425352407.0,0.0,-88.63897901178714
14444,한국주강(주),25890,Dec-11,,,47140128.0,47140128.0,0.0,
14445,한국주강(주),25890,Dec-12,,,44598193.0,44598193.0,0.0,
14446,한국주강(주),25890,Dec-13,,,43927129.0,43927129.0,0.0,
14447,한국주강(주),25890,Dec-14,,,39408757.0,39408757.0,0.0,
14448,한국주강(주),25890,Dec-15,,,34783257.0,34783257.0,0.0,
14449,한국주강(주),25890,Dec-16,,,39239016.0,39239016.0,0.0,
14450,한국주강(주),25890,Dec-17,,,33987247.0,33987247.0,0.0,
14451,한국주강(주),25890,Dec-18,,,13551638.0,13551638.0,0.0,
14452,한국주강(주),25890,Dec-19,,,12835426.0,12835426.0,0.0,
14453,한국주철관공업(주),970,Mar-11,185745529.0,185745529.0,124752890.0,124752890.0,0.0,-32.836666017409215
14454,한국주철관공업(주),970,Mar-12,178777614.0,178777614.0,125776925.0,125776925.0,0.0,-29.646155250735134
14455,한국주철관공업(주),970,Mar-13,180025335.0,180025335.0,127446014.0,127446014.0,0.0,-29.206623056693658
14456,한국주철관공업(주),970,Mar-14,168989133.0,168989133.0,116049662.0,116049662.0,0.0,-31.327145160274895
14457,한국주철관공업(주),970,Mar-15,151829332.0,151829332.0,105253175.0,105253175.0,0.0,-30.676652782744256
14458,한국주철관공업(주),970,Mar-16,158481360.0,158481360.0,101227881.0,101227881.0,0.0,-36.12631731580295
14459,한국주철관공업(주),970,Mar-17,167846822.0,167846822.0,97475868.0,97475868.0,0.0,-41.92569937368251
14460,한국주철관공업(주),970,Mar-18,172982977.0,172982977.0,93799886.0,93799886.0,0.0,-45.77507704703221
14461,한국주철관공업(주),970,Mar-19,175203690.0,175203690.0,97509595.0,97509595.0,0.0,-44.345010655882874
14462,한국지역난방공사,71320,Dec-11,549321716.0,549321716.0,512880626.0,512880626.0,0.0,-6.633833860666087
14463,한국지역난방공사,71320,Dec-12,669568169.0,669568169.0,627367279.0,627367279.0,0.0,-6.302702540807317
14464,한국지역난방공사,71320,Dec-13,615175420.0,,571359154.0,615175420.0,-7.122564487378241,
14465,한국지역난방공사,71320,Dec-14,,,630309397.0,630309397.0,0.0,
14466,한국지역난방공사,71320,Dec-15,,,469110734.0,469110734.0,0.0,
14467,한국지역난방공사,71320,Dec-16,,,446926243.0,446926243.0,0.0,
14468,한국지역난방공사,71320,Dec-17,,617914660.0,617914660.0,617914660.0,0.0,0.0
14469,한국지역난방공사,71320,Dec-18,641989643.0,641989643.0,641291173.0,641291173.0,0.0,-0.1087977053237239
14470,한국지역난방공사,71320,Dec-19,590505904.0,590505904.0,588090213.0,588090213.0,0.0,-0.40908837382259833
14471,한국철강(주),104700,Dec-11,,,503714731.0,503714731.0,0.0,
14472,한국철강(주),104700,Dec-12,,,460604367.0,460604367.0,0.0,
14473,한국철강(주),104700,Dec-13,,,428296694.0,428296694.0,0.0,
14474,한국철강(주),104700,Dec-14,,,425794530.0,425794530.0,0.0,
14475,한국철강(주),104700,Dec-15,,,435601056.0,435601056.0,0.0,
14476,한국철강(주),104700,Dec-16,,,492203862.0,492203862.0,0.0,
14477,한국철강(주),104700,Dec-17,,,582559040.0,582559040.0,0.0,
14478,한국철강(주),104700,Dec-18,,,612363255.0,612363255.0,0.0,
14479,한국철강(주),104700,Dec-19,,,572351359.0,572351359.0,0.0,
14480,한국컴퓨터(주),54040,Dec-11,82600955.0,82600955.0,82773681.0,82773681.0,0.0,0.20910896248112465
14481,한국컴퓨터(주),54040,Dec-12,70808884.0,70808884.0,70702871.0,70702871.0,0.0,-0.14971708917202875
14482,한국컴퓨터(주),54040,Dec-13,72629118.0,72629118.0,72649437.0,72649437.0,0.0,0.027976382695428015
14483,한국컴퓨터(주),54040,Dec-14,70236622.0,70236622.0,69462987.0,69462987.0,0.0,-1.1014695439083084
14484,한국컴퓨터(주),54040,Dec-15,73730596.0,73730596.0,73514816.0,73514816.0,0.0,-0.29266005119502836
14485,한국컴퓨터(주),54040,Dec-16,78491405.0,78491405.0,74698081.0,74698081.0,0.0,-4.832789016835676
14486,한국컴퓨터(주),54040,Dec-17,80389902.0,80389902.0,72812815.0,72812815.0,0.0,-9.425421366977162
14487,한국컴퓨터(주),54040,Dec-18,71936443.0,71936443.0,71750080.0,71750080.0,0.0,-0.2590661870785027
14488,한국컴퓨터(주),54040,Dec-19,66496426.0,66496426.0,67387132.0,67387132.0,0.0,1.339479508267118
14489,한국콜마(주),161890,Mar-13,148255899.0,148255899.0,146851320.0,146851320.0,0.0,-0.9474017624081199
14490,한국콜마(주),161890,Dec-14,208861760.0,208861760.0,198389931.0,198389931.0,0.0,-5.013760776505947
14491,한국콜마(주),161890,Dec-15,185567942.0,185567942.0,174013339.0,174013339.0,0.0,-6.226615909767432
14492,한국콜마(주),161890,Dec-16,264054334.0,264054334.0,195958464.0,195958464.0,0.0,-25.78858258770333
14493,한국콜마(주),161890,Dec-17,365921201.0,365921201.0,300291537.0,300291537.0,0.0,-17.93546365191341
14494,한국콜마(주),161890,Dec-18,555180682.0,555180682.0,255765787.0,255765787.0,0.0,-53.931072299089834
14495,한국콜마(주),161890,Dec-19,646020460.0,646020460.0,307019951.0,307019951.0,0.0,-52.47519699298688
14496,한국콜마홀딩스(주),24720,Mar-11,119062775.0,119062775.0,104718817.0,104718817.0,0.0,-12.047390966656039
14497,한국콜마홀딩스(주),24720,Mar-12,130409453.0,130409453.0,111988604.0,111988604.0,0.0,-14.125393962046601
14498,한국콜마홀딩스(주),24720,Mar-13,50940546.0,50940546.0,8575555.0,8575555.0,0.0,-83.1655612800067
14499,한국콜마홀딩스(주),24720,Dec-14,124025515.0,124025515.0,53045292.0,53045292.0,0.0,-57.230339257208485
14500,한국콜마홀딩스(주),24720,Dec-15,215385495.0,215385495.0,117096451.0,117096451.0,0.0,-45.63401263395197
14501,한국콜마홀딩스(주),24720,Dec-16,209901118.0,209901118.0,88943560.0,88943560.0,0.0,-57.62597129187277
14502,한국콜마홀딩스(주),24720,Dec-17,284841268.0,284841268.0,84409814.0,84409814.0,0.0,-70.36601662649528
14503,한국콜마홀딩스(주),24720,Dec-18,230116598.0,230116598.0,21019451.0,21019451.0,0.0,-90.86573885470008
14504,한국콜마홀딩스(주),24720,Dec-19,307051620.0,307051620.0,8356894.0,8356894.0,0.0,-97.27834231911885
14505,한국타이어앤테크놀로지(주),161390,Dec-12,3336866821.0,3336866821.0,1993640133.0,1993640133.0,0.0,-40.25412939907079
14506,한국타이어앤테크놀로지(주),161390,Dec-13,3952244215.0,3952244215.0,2288108445.0,2288108445.0,0.0,-42.106096675000124
14507,한국타이어앤테크놀로지(주),161390,Dec-14,3879785423.0,3879785423.0,2466120712.0,2466120712.0,0.0,-36.436672570074755
14508,한국타이어앤테크놀로지(주),161390,Dec-15,3388781054.0,3388781054.0,1711032001.0,1711032001.0,0.0,-49.50892448538813
14509,한국타이어앤테크놀로지(주),161390,Dec-16,3293061658.0,3293061658.0,1874163605.0,1874163605.0,0.0,-43.08750337404098
14510,한국타이어앤테크놀로지(주),161390,Dec-17,3534446756.0,3534446756.0,1849739350.0,1849739350.0,0.0,-47.665377987094516
14511,한국타이어앤테크놀로지(주),161390,Dec-18,3653188149.0,3663818459.0,2029213971.0,2029213971.0,0.0,-44.6147784420014
14512,한국타이어앤테크놀로지(주),161390,Dec-19,4113714818.0,4113714818.0,1796683986.0,1796683986.0,0.0,-56.32453717650974
14513,한국프랜지공업(주),10100,Dec-11,397116134.0,397116134.0,277119779.0,277119779.0,0.0,-30.216942784802598
14514,한국프랜지공업(주),10100,Dec-12,387958294.0,387958294.0,300275825.0,300275825.0,0.0,-22.601003859450927
14515,한국프랜지공업(주),10100,Dec-13,371654089.0,371654089.0,275241216.0,275241216.0,0.0,-25.941561213389477
14516,한국프랜지공업(주),10100,Dec-14,384313101.0,384313101.0,266543447.0,266543447.0,0.0,-30.64419445851783
14517,한국프랜지공업(주),10100,Dec-15,414512774.0,414512774.0,282338447.0,282338447.0,0.0,-31.886671603514927
14518,한국프랜지공업(주),10100,Dec-16,410555425.0,373169526.0,261796702.0,261796702.0,0.0,-29.845101553120926
14519,한국프랜지공업(주),10100,Dec-17,323770305.0,323770305.0,228951768.0,228951768.0,0.0,-29.2857422486599
14520,한국프랜지공업(주),10100,Dec-18,343267107.0,343267107.0,248117491.0,248117491.0,0.0,-27.71882713481196
14521,한국프랜지공업(주),10100,Dec-19,370275952.0,370275952.0,261533846.0,261533846.0,0.0,-29.367855355618673
14522,한국항공우주산업(주),47810,Dec-11,1074324541.0,1074324541.0,1074007863.0,1074007863.0,0.0,-0.02947693996688372
14523,한국항공우주산업(주),47810,Dec-12,1182706763.0,1182706763.0,1182577472.0,1182577472.0,0.0,-0.010931788338822912
14524,한국항공우주산업(주),47810,Dec-13,1144663222.0,1117651852.0,1144373038.0,1117361668.0,2.4174240779485814,2.390832704494102
14525,한국항공우주산업(주),47810,Dec-14,1250271101.0,1250271101.0,1250238422.0,1250238422.0,0.0,-0.002613753127135965
14526,한국항공우주산업(주),47810,Dec-15,1912706305.0,1912706305.0,1912674940.0,1912674940.0,0.0,-0.0016398231091727666
14527,한국항공우주산업(주),47810,Dec-16,2023911666.0,2023911666.0,2023872697.0,2023872697.0,0.0,-0.0019254298818793814
14528,한국항공우주산업(주),47810,Dec-17,1974524973.0,2001704930.0,1974448740.0,2001628696.0,-1.3578920033628492,-1.3616487421050607
14529,한국항공우주산업(주),47810,Dec-18,2409543953.0,2409543953.0,2339640074.0,2339640074.0,0.0,-2.901124875226543
14530,한국항공우주산업(주),47810,Dec-19,2654780536.0,2654780536.0,2589084019.0,2589084019.0,0.0,-2.4746496408696004
14531,한국화장품(주),123690,Dec-11,44164453.0,44164453.0,32786421.0,32786421.0,0.0,-25.76287314143798
14532,한국화장품(주),123690,Dec-12,37207314.0,37207314.0,41689995.0,41689995.0,0.0,12.04784897937003
14533,한국화장품(주),123690,Dec-13,37616839.0,37616839.0,23509874.0,23509874.0,0.0,-37.50172894644337
14534,한국화장품(주),123690,Dec-14,63879748.0,63879749.0,47077447.0,47077447.0,0.0,-26.303018191258076
14535,한국화장품(주),123690,Dec-15,45753284.0,45753284.0,27104226.0,27104226.0,0.0,-40.76004249225039
14536,한국화장품(주),123690,Dec-16,70351731.0,70351731.0,33462577.0,33462577.0,0.0,-52.435318187124636
14537,한국화장품(주),123690,Dec-17,67475487.0,67475487.0,25650987.0,25650987.0,0.0,-61.98473232212463
14538,한국화장품(주),123690,Dec-18,61934401.0,61934401.0,23136984.0,23136984.0,0.0,-62.64275810143058
14539,한국화장품(주),123690,Dec-19,47594432.0,47594432.0,24798919.0,24798919.0,0.0,-47.89533574011347
14540,한라아이엠에스(주),92460,Dec-11,32625096.0,32625096.0,31504586.0,31504586.0,0.0,-3.434503303837019
14541,한라아이엠에스(주),92460,Dec-12,39101636.0,39101636.0,38423332.0,38423332.0,0.0,-1.7347202556946826
14542,한라아이엠에스(주),92460,Dec-13,47740350.0,47740350.0,47186285.0,47186285.0,0.0,-1.16058009629171
14543,한라아이엠에스(주),92460,Dec-14,55572488.0,55572488.0,54867499.0,54867499.0,0.0,-1.2685935529825372
14544,한라아이엠에스(주),92460,Dec-15,52460677.0,52460677.0,51257280.0,51257280.0,0.0,-2.29390291703632
14545,한라아이엠에스(주),92460,Dec-16,49754822.0,49754822.0,48332838.0,48332838.0,0.0,-2.8579822876263137
14546,한라아이엠에스(주),92460,Dec-17,54933135.0,54933135.0,53432772.0,53432772.0,0.0,-2.731253186259991
14547,한라아이엠에스(주),92460,Dec-18,51837700.0,51837700.0,49826331.0,49826331.0,0.0,-3.880127783447179
14548,한라아이엠에스(주),92460,Dec-19,45350315.0,45350315.0,43050733.0,43050733.0,0.0,-5.070707888137051
14549,한미반도체(주),42700,Dec-11,102960711.0,103303644.0,98776798.0,99119732.0,-0.3459795472409013,-4.382077751294048
14550,한미반도체(주),42700,Dec-12,127560444.0,127560444.0,121421853.0,121421853.0,0.0,-4.812299806670467
14551,한미반도체(주),42700,Dec-13,124386239.0,,113691211.0,124386239.0,-8.598240517586518,
14552,한미반도체(주),42700,Dec-14,,137028538.0,137028538.0,137028538.0,0.0,0.0
14553,한미반도체(주),42700,Dec-15,113161992.0,113161992.0,108768707.0,108768707.0,0.0,-3.8822973353102412
14554,한미반도체(주),42700,Dec-16,175039693.0,175039693.0,155065126.0,155065126.0,0.0,-11.411449973235506
14555,한미반도체(주),42700,Dec-17,165096575.0,165096575.0,159237284.0,159237284.0,0.0,-3.5490082092859865
14556,한미반도체(주),42700,Dec-18,113439022.0,113439022.0,112578694.0,112578694.0,0.0,-0.758405692178826
14557,한미반도체(주),42700,Dec-19,129499857.0,129499857.0,129108920.0,129108920.0,0.0,-0.30188218663438704
14558,한미사이언스(주),8930,Dec-11,16967330.0,16967330.0,16627573.0,16627573.0,0.0,-2.0024187659460893
14559,한미사이언스(주),8930,Dec-12,73689080.0,73689080.0,17440744.0,17440744.0,0.0,-76.33198297495369
14560,한미사이언스(주),8930,Dec-13,148458346.0,148458346.0,17317713.0,17317713.0,0.0,-88.33496838230974
14561,한미사이언스(주),8930,Dec-14,271126731.0,271126731.0,32628501.0,32628501.0,0.0,-87.96559052674154
14562,한미사이언스(주),8930,Dec-15,430392673.0,430392673.0,200384369.0,200384369.0,0.0,-53.44150085008534
14563,한미사이언스(주),8930,Dec-16,329993311.0,329993311.0,92639274.0,92639274.0,0.0,-71.92692369452301
14564,한미사이언스(주),8930,Dec-17,261257661.0,261257661.0,34114020.0,34114020.0,0.0,-86.94238482063116
14565,한미사이언스(주),8930,Dec-18,244457071.0,244457071.0,18772055.0,18772055.0,0.0,-92.320919610462
14566,한미사이언스(주),8930,Dec-19,217079375.0,217079375.0,10527174.0,10527174.0,0.0,-95.15054159336879
14567,한미약품(주),128940,Dec-11,363473075.0,363473075.0,278239719.0,278239719.0,0.0,-23.449702842500784
14568,한미약품(주),128940,Dec-12,416870818.0,416870818.0,313664825.0,313664825.0,0.0,-24.757308150075403
14569,한미약품(주),128940,Dec-13,451772129.0,451772129.0,325180231.0,325180231.0,0.0,-28.021183661819023
14570,한미약품(주),128940,Dec-14,537719065.0,537719065.0,399623593.0,399623593.0,0.0,-25.681713926211643
14571,한미약품(주),128940,Dec-15,1145121146.0,1145121146.0,994263702.0,994263702.0,0.0,-13.17392876089636
14572,한미약품(주),128940,Dec-16,840741793.0,840741793.0,670598131.0,670598131.0,0.0,-20.237326539088798
14573,한미약품(주),128940,Dec-17,658090966.0,658090966.0,459543067.0,459543067.0,0.0,-30.170281808730977
14574,한미약품(주),128940,Dec-18,564093421.0,564093421.0,355899415.0,355899415.0,0.0,-36.907717454127166
14575,한미약품(주),128940,Dec-19,662204137.0,662204137.0,416538419.0,416538419.0,0.0,-37.09818532891467
14576,한성기업(주),3680,Dec-11,91997835.0,92274866.0,90720941.0,90720941.0,0.0,-1.6840176175384585
14577,한성기업(주),3680,Dec-12,91185479.0,,89609124.0,89609124.0,0.0,
14578,한성기업(주),3680,Dec-13,96239198.0,96239198.0,94527610.0,94527610.0,0.0,-1.7784728422196565
14579,한성기업(주),3680,Dec-14,93822024.0,,91437841.0,93822024.0,-2.5411762594249723,
14580,한성기업(주),3680,Dec-15,,,109664951.0,109664951.0,0.0,
14581,한성기업(주),3680,Dec-16,,,128380898.0,128380898.0,0.0,
14582,한성기업(주),3680,Dec-17,,,122991085.0,122991085.0,0.0,
14583,한성기업(주),3680,Dec-18,,116091350.0,116091350.0,116091350.0,0.0,0.0
14584,한성기업(주),3680,Dec-19,115863556.0,,115863556.0,115863556.0,0.0,
14585,한세실업(주),105630,Dec-11,382341384.0,382341384.0,341084863.0,341084863.0,0.0,-10.790493189196596
14586,한세실업(주),105630,Dec-12,397799286.0,397799286.0,356629846.0,356629846.0,0.0,-10.349299621417615
14587,한세실업(주),105630,Dec-13,449558383.0,449558383.0,394394770.0,394394770.0,0.0,-12.270622701301065
14588,한세실업(주),105630,Dec-14,436361665.0,436361665.0,384666407.0,384666407.0,0.0,-11.846883479097542
14589,한세실업(주),105630,Dec-15,572892283.0,572892283.0,550516990.0,550516990.0,0.0,-3.90567191494182
14590,한세실업(주),105630,Dec-16,757001947.0,757001947.0,571862486.0,571862486.0,0.0,-24.456933265985384
14591,한세실업(주),105630,Dec-17,818370389.0,818370389.0,636832392.0,636832392.0,0.0,-22.18286480548602
14592,한세실업(주),105630,Dec-18,825853582.0,825853582.0,622033483.0,622033483.0,0.0,-24.679931581382903
14593,한세실업(주),105630,Dec-19,739672426.0,739672426.0,568886537.0,568886537.0,0.0,-23.0893951155616
14594,한세엠케이(주),69640,Dec-11,122808805.0,122808805.0,119675784.0,119675784.0,0.0,-2.551137111056491
14595,한세엠케이(주),69640,Dec-12,113479602.0,113479602.0,110244018.0,110244018.0,0.0,-2.8512472223862773
14596,한세엠케이(주),69640,Dec-13,130045101.0,130045101.0,126708856.0,126708856.0,0.0,-2.565452273361686
14597,한세엠케이(주),69640,Dec-14,128959510.0,128959510.0,122160230.0,122160230.0,0.0,-5.272414574155874
14598,한세엠케이(주),69640,Dec-15,144097496.0,144097496.0,130026040.0,130026040.0,0.0,-9.765232839299301
14599,한세엠케이(주),69640,Dec-16,166977337.0,166977337.0,144583306.0,144583306.0,0.0,-13.411419419151471
14600,한세엠케이(주),69640,Dec-17,151805730.0,151805730.0,119799653.0,119799653.0,0.0,-21.083576357756712
14601,한세엠케이(주),69640,Dec-18,155083361.0,155083361.0,110834844.0,110834844.0,0.0,-28.53208539889718
14602,한세엠케이(주),69640,Dec-19,136193312.0,136193312.0,95061447.0,95061447.0,0.0,-30.201090197439356
14603,한세예스24홀딩스(주),16450,Dec-11,441702358.0,441702358.0,4081035.0,4081035.0,0.0,-99.0760667390415
14604,한세예스24홀딩스(주),16450,Dec-12,492735181.0,492735181.0,6956457.0,6956457.0,0.0,-98.58819559304007
14605,한세예스24홀딩스(주),16450,Dec-13,536847881.0,536847881.0,4215437.0,4215437.0,0.0,-99.21477998718225
14606,한세예스24홀딩스(주),16450,Dec-14,583161949.0,583161949.0,7772229.0,7772229.0,0.0,-98.66722631452073
14607,한세예스24홀딩스(주),16450,Dec-15,787491224.0,787491224.0,4264019.0,4264019.0,0.0,-99.4585312356446
14608,한세예스24홀딩스(주),16450,Dec-16,989584043.0,989584043.0,7523493.0,7523493.0,0.0,-99.23973177890056
14609,한세예스24홀딩스(주),16450,Dec-17,1072800025.0,1072800025.0,12436214.0,12436214.0,0.0,-98.84077053409837
14610,한세예스24홀딩스(주),16450,Dec-18,1075291990.0,1075291990.0,5506096.0,5506096.0,0.0,-99.48794410716293
14611,한세예스24홀딩스(주),16450,Dec-19,994303227.0,994303227.0,1716090.0,1716090.0,0.0,-99.82740778130855
14612,한솔로지스틱스(주),9180,Dec-11,99305772.0,99305772.0,90916929.0,90916929.0,0.0,-8.44748782578317
14613,한솔로지스틱스(주),9180,Dec-12,117671503.0,117671503.0,106953704.0,106953704.0,0.0,-9.108236681569366
14614,한솔로지스틱스(주),9180,Dec-13,100725184.0,100725184.0,88662773.0,88662773.0,0.0,-11.975566110656104
14615,한솔로지스틱스(주),9180,Dec-14,90054637.0,90054637.0,71996145.0,71996144.0,1.3889632839436672e-06,-20.052817491230357
14616,한솔로지스틱스(주),9180,Dec-15,59021753.0,59021753.0,57484161.0,57484162.0,-1.7396096012589624e-06,-2.6051276382793986
14617,한솔로지스틱스(주),9180,Dec-16,65930833.0,65930833.0,62500379.0,62500379.0,0.0,-5.203110356576261
14618,한솔로지스틱스(주),9180,Dec-17,60539820.0,60539820.0,57061387.0,57061387.0,0.0,-5.745694321522592
14619,한솔로지스틱스(주),9180,Dec-18,92357641.0,92357641.0,54281715.0,54281715.0,0.0,-41.22661166713861
14620,한솔로지스틱스(주),9180,Dec-19,99133079.0,99133079.0,63112084.0,63112084.0,0.0,-36.33599940944031
14621,한솔아이원스(주),114810,Dec-13,,,28946919.0,28946919.0,0.0,
14622,한솔아이원스(주),114810,Dec-14,,,21087992.0,21087992.0,0.0,
14623,한솔아이원스(주),114810,Dec-15,,,30100541.0,30100541.0,0.0,
14624,한솔아이원스(주),114810,Dec-16,,,41598136.0,41598136.0,0.0,
14625,한솔아이원스(주),114810,Dec-17,,,68580457.0,68580457.0,0.0,
14626,한솔아이원스(주),114810,Dec-18,,66689294.0,66689294.0,66689294.0,0.0,0.0
14627,한솔아이원스(주),114810,Dec-19,67268570.0,67268570.0,67266254.0,67266254.0,0.0,-0.0034429154655697403
14628,한솔인티큐브(주),70590,Dec-11,22165626.0,22165626.0,21484280.0,21484280.0,0.0,-3.0738856642262107
14629,한솔인티큐브(주),70590,Dec-12,20014330.0,20014330.0,19598184.0,19598184.0,0.0,-2.079240224379234
14630,한솔인티큐브(주),70590,Dec-13,24479068.0,,23888882.0,24479068.0,-2.410982313542334,
14631,한솔인티큐브(주),70590,Dec-14,,,29989755.0,29989755.0,0.0,
14632,한솔인티큐브(주),70590,Dec-15,,,35291725.0,28512104.0,23.778045282101942,
14633,한솔인티큐브(주),70590,Dec-16,,,35288242.0,35288242.0,0.0,
14634,한솔인티큐브(주),70590,Dec-17,,,30616632.0,30616632.0,0.0,
14635,한솔인티큐브(주),70590,Dec-18,,,23617739.0,24543493.0,-3.7718918004051005,
14636,한솔인티큐브(주),70590,Dec-19,,,23426838.0,23426838.0,0.0,
14637,한솔제지(주),213500,Dec-15,408231310.0,408231310.0,334406656.0,334406656.0,0.0,-18.08402545115905
14638,한솔제지(주),213500,Dec-16,420822305.0,420822305.0,337523750.0,337523750.0,0.0,-19.794234766144342
14639,한솔제지(주),213500,Dec-17,547235517.0,547235517.0,485168484.0,485168484.0,0.0,-11.341923371541696
14640,한솔제지(주),213500,Dec-18,633202808.0,633202808.0,524470425.0,524470425.0,0.0,-17.17180998350848
14641,한솔제지(주),213500,Dec-19,588959822.0,588959822.0,496116266.0,496116266.0,0.0,-15.763988056896693
14642,한솔테크닉스(주),4710,Dec-11,127683983.0,111793823.0,108939771.0,93049611.0,17.077083750516707,-2.5529603724170045
14643,한솔테크닉스(주),4710,Dec-12,90884982.0,90884982.0,79692832.0,79692832.0,0.0,-12.314630815463005
14644,한솔테크닉스(주),4710,Dec-13,110615472.0,110615472.0,94363514.0,94363514.0,0.0,-14.69230091067189
14645,한솔테크닉스(주),4710,Dec-14,118387385.0,118387385.0,106715431.0,106715431.0,0.0,-9.859119702660891
14646,한솔테크닉스(주),4710,Dec-15,149216922.0,149216922.0,91702233.0,91702233.0,0.0,-38.54434753720493
14647,한솔테크닉스(주),4710,Dec-16,196205675.0,196205675.0,140119014.0,140119014.0,0.0,-28.585646668986513
14648,한솔테크닉스(주),4710,Dec-17,197930074.0,197930074.0,141930510.0,141930510.0,0.0,-28.2925999411287
14649,한솔테크닉스(주),4710,Dec-18,215957295.0,215957295.0,135667698.0,135667698.0,0.0,-37.17846021362696
14650,한솔테크닉스(주),4710,Dec-19,211271355.0,211271355.0,148827464.0,148827464.0,0.0,-29.556250538555034
14651,한솔피엔에스(주),10420,Dec-11,,,68267084.0,68267084.0,0.0,
14652,한솔피엔에스(주),10420,Dec-12,,,67337593.0,67337593.0,0.0,
14653,한솔피엔에스(주),10420,Dec-13,,,99944805.0,99944805.0,0.0,
14654,한솔피엔에스(주),10420,Dec-14,,,86350769.0,86350769.0,0.0,
14655,한솔피엔에스(주),10420,Dec-15,,,84756792.0,84756792.0,0.0,
14656,한솔피엔에스(주),10420,Dec-16,,,87649690.0,87649690.0,0.0,
14657,한솔피엔에스(주),10420,Dec-17,,,85491605.0,85491605.0,0.0,
14658,한솔피엔에스(주),10420,Dec-18,,,75136335.0,75136335.0,0.0,
14659,한솔피엔에스(주),10420,Dec-19,,,87641138.0,87641138.0,0.0,
14660,한솔홀딩스(주),4150,Dec-11,609621686.0,609621686.0,476038649.0,476038649.0,0.0,-21.912448337672814
14661,한솔홀딩스(주),4150,Dec-12,540791192.0,582308774.0,447174934.0,447174934.0,0.0,-23.206560854602543
14662,한솔홀딩스(주),4150,Dec-13,706401272.0,706401272.0,398689203.0,398689203.0,0.0,-43.560520230773314
14663,한솔홀딩스(주),4150,Dec-14,1688645509.0,1688645509.0,1355549928.0,1355549927.0,7.37707921416586e-08,-19.72560725295483
14664,한솔홀딩스(주),4150,Dec-15,441634773.0,441634773.0,11543363.0,11543363.0,0.0,-97.3862196308532
14665,한솔홀딩스(주),4150,Dec-16,721393501.0,721393501.0,3105261.0,3105261.0,0.0,-99.56954685678545
14666,한솔홀딩스(주),4150,Dec-17,387120315.0,387120315.0,8656684.0,8656684.0,0.0,-97.76382595679588
14667,한솔홀딩스(주),4150,Dec-18,253530109.0,253530109.0,46357346.0,46357346.0,0.0,-81.71525023877933
14668,한솔홀딩스(주),4150,Dec-19,210383551.0,210383551.0,28282102.0,28282102.0,0.0,-86.55688533368277
14669,한스바이오메드(주),42520,Sep-11,18712918.0,18712918.0,18438121.0,18438121.0,0.0,-1.468488238980143
14670,한스바이오메드(주),42520,Sep-12,17367062.0,17367062.0,17263051.0,17263051.0,0.0,-0.5988980749881705
14671,한스바이오메드(주),42520,Sep-13,15690741.0,15690741.0,15598775.0,15598775.0,0.0,-0.5861163599603145
14672,한스바이오메드(주),42520,Sep-14,15411744.0,15411744.0,15396819.0,15396819.0,0.0,-0.09684173316141198
14673,한스바이오메드(주),42520,Sep-15,18523170.0,18523170.0,18167775.0,18167775.0,0.0,-1.9186510732234296
14674,한스바이오메드(주),42520,Sep-16,22109122.0,22109122.0,20529085.0,20529085.0,0.0,-7.146538881100753
