,회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원,기계장비율(개별),기계장비율(연결)
520,(주)네오위즈홀딩스,42420,Dec-12,26747897.0,4900.0,25.0,196.0,1069915.88
521,(주)네오위즈홀딩스,42420,Dec-13,26292935.0,4900.0,3.0,1633.3333333333333,8764311.666666666
522,(주)네오위즈홀딩스,42420,Dec-14,27188680.0,4900.0,2.0,2450.0,13594340.0
523,(주)네오위즈홀딩스,42420,Dec-15,20536235.0,4900.0,4.0,1225.0,5134058.75
524,(주)네오위즈홀딩스,42420,Dec-16,20514349.0,4900.0,4.0,1225.0,5128587.25
525,(주)네오위즈홀딩스,42420,Dec-17,18772090.0,4900.0,3.0,1633.3333333333333,6257363.333333333
526,(주)네오위즈홀딩스,42420,Dec-18,19101890.0,4900.0,4.0,1225.0,4775472.5
527,(주)네오위즈홀딩스,42420,Dec-19,19596525.0,4900.0,5.0,980.0,3919305.0
528,(주)네오크레마,311390,Dec-19,6654724.0,6654724.0,58.0,114736.62068965517,114736.62068965517
529,(주)네오티스,85910,Dec-11,,31441336.0,199.0,157996.6633165829,
530,(주)네오티스,85910,Dec-12,,34361891.0,233.0,147475.9270386266,
