,회사명,거래소코드,회계년도,유형자산(IFRS연결),건설중인자산(IFRS연결),유형자산(IFRS개별),건설중인자산(IFRS개별),합계_기말인원,노동장비율(개별),노동장비율(연결)
10704,부국철강(주),26940,Dec-15,,,10326697.0,0.0,68.0,151863.1911764706,
10705,부국철강(주),26940,Dec-16,,,9939157.0,0.0,66.0,150593.28787878787,
10706,부국철강(주),26940,Dec-17,,,9463226.0,0.0,67.0,141242.1791044776,
10707,부국철강(주),26940,Dec-18,,,8991082.0,0.0,61.0,147394.7868852459,
10708,부국철강(주),26940,Dec-19,,,8672813.0,4650.0,56.0,154788.625,
10709,부산산업(주),11390,Dec-11,0.0,9538182.0,21375959.0,0.0,43.0,497115.32558139536,-221818.18604651163
10710,부산산업(주),11390,Dec-12,0.0,3458017.0,21357465.0,0.0,44.0,485396.9318181818,-78591.29545454546
10711,부산산업(주),11390,Dec-13,0.0,3803306.0,21352225.0,0.0,45.0,474493.8888888889,-84517.91111111111
10712,부산산업(주),11390,Dec-14,0.0,227241.0,21439378.0,0.0,46.0,466073.4347826087,-4940.021739130435
10713,부산산업(주),11390,Dec-15,0.0,902044.0,21929323.0,519600.0,40.0,535243.075,-22551.1
10714,부산산업(주),11390,Dec-16,0.0,2110221.0,21980743.0,649500.0,45.0,474027.6222222222,-46893.8
10715,부산산업(주),11390,Dec-17,0.0,1110812.0,22532940.0,1110812.0,43.0,498189.0232558139,-25832.837209302324
10716,부산산업(주),11390,Dec-18,0.0,0.0,21299619.0,0.0,41.0,519502.9024390244,0.0
10717,부산산업(주),11390,Dec-19,0.0,0.0,21208525.0,0.0,46.0,461054.89130434784,0.0
10718,부산주공(주),5030,Dec-11,,,120487783.0,62656806.0,352.0,164292.54829545456,
10719,부산주공(주),5030,Dec-12,,,131856082.0,15035003.0,343.0,340586.2361516035,
10720,부산주공(주),5030,Dec-13,,,135827826.0,28886009.0,341.0,313612.36656891496,
10721,부산주공(주),5030,Dec-14,,,161361796.0,59693174.0,364.0,279309.4010989011,
10722,부산주공(주),5030,Dec-15,,,173078466.0,72699519.0,355.0,282757.5971830986,
10723,부산주공(주),5030,Dec-16,,,196780830.0,104380387.0,636.0,145283.71540880503,
10724,부산주공(주),5030,Dec-17,,,224074926.0,2780584.0,332.0,666549.2228915662,
10725,부산주공(주),5030,Dec-18,,,224249571.0,7676784.0,287.0,754609.0139372823,
10726,부산주공(주),5030,Dec-19,,,138692036.0,699013.0,289.0,477484.508650519,
10727,브릿지바이오테라퓨틱스(주),288330,Dec-19,0.0,0.0,642695.0,0.0,16.0,40168.4375,0.0
10728,비디아이(주),148140,Dec-17,0.0,0.0,13066797.0,0.0,59.0,221471.13559322033,0.0
10729,비디아이(주),148140,Dec-18,0.0,0.0,14516398.0,0.0,53.0,273894.30188679247,0.0
10730,비디아이(주),148140,Dec-19,0.0,0.0,14287088.0,0.0,88.0,162353.27272727274,0.0
10731,비에이치아이(주),83650,Dec-11,0.0,5280247.0,125533510.0,5546363.0,340.0,352903.37352941174,-15530.138235294118
10732,비에이치아이(주),83650,Dec-12,0.0,9981507.0,169215324.0,11128871.0,477.0,331418.1404612159,-20925.591194968554
10733,비에이치아이(주),83650,Dec-13,0.0,16477081.0,167081365.0,16545418.0,515.0,292302.8097087379,-31994.332038834953
10734,비에이치아이(주),83650,Dec-14,0.0,25083334.0,172340516.0,25871758.0,564.0,259696.37943262412,-44473.99645390071
10735,비에이치아이(주),83650,Dec-15,0.0,8490242.0,208229944.0,8809917.0,468.0,426111.1688034188,-18141.542735042734
10736,비에이치아이(주),83650,Dec-16,0.0,13362008.0,205860155.0,13681683.0,470.0,408890.3659574468,-28429.804255319148
10737,비에이치아이(주),83650,Dec-17,0.0,881826.0,199530986.0,1201501.0,477.0,415785.08385744237,-1848.691823899371
10738,비에이치아이(주),83650,Dec-18,0.0,5200.0,192405779.0,5200.0,415.0,463615.8530120482,-12.53012048192771
10739,비에이치아이(주),83650,Dec-19,0.0,0.0,185887194.0,0.0,397.0,468229.70780856424,0.0
10740,비케이탑스(주),30790,Dec-11,,,25297013.0,0.0,816.0,31001.241421568626,
10741,비케이탑스(주),30790,Dec-12,0.0,91218585.0,115247663.0,90718586.0,860.0,28522.182558139535,-106068.12209302325
10742,비케이탑스(주),30790,Dec-13,0.0,73000.0,25728941.0,73000.0,785.0,32682.727388535033,-92.99363057324841
10743,비케이탑스(주),30790,Dec-14,36907767.0,0.0,6182811.0,0.0,443.0,13956.683972911964,83313.24379232505
10744,비케이탑스(주),30790,Dec-15,0.0,170786.0,3619082.0,0.0,346.0,10459.774566473989,-493.60115606936415
10745,비케이탑스(주),30790,Dec-16,0.0,0.0,2634559.0,0.0,327.0,8056.755351681957,0.0
10746,비케이탑스(주),30790,Dec-17,0.0,0.0,1898695.0,0.0,343.0,5535.553935860058,0.0
10747,비케이탑스(주),30790,Dec-18,0.0,0.0,534033.0,0.0,274.0,1949.0255474452554,0.0
10748,비케이탑스(주),30790,Dec-19,,,517438.0,0.0,152.0,3404.1973684210525,
10749,비플라이소프트(주),148780,Dec-16,,,,,105.0,,
10750,비플라이소프트(주),148780,Dec-17,0.0,0.0,244875.0,0.0,115.0,2129.3478260869565,0.0
10751,비플라이소프트(주),148780,Dec-18,0.0,46900.0,287630.0,46900.0,129.0,1866.124031007752,-363.5658914728682
10752,비플라이소프트(주),148780,Dec-19,0.0,0.0,354482.0,0.0,120.0,2954.016666666667,0.0
10753,빛샘전자(주),72950,Dec-12,,,12348958.0,0.0,110.0,112263.25454545455,
10754,빛샘전자(주),72950,Dec-13,,,12870519.0,0.0,106.0,121419.99056603774,
10755,빛샘전자(주),72950,Dec-14,0.0,65500.0,19377998.0,65500.0,94.0,205452.10638297873,-696.8085106382979
10756,빛샘전자(주),72950,Dec-15,0.0,345273.0,17963410.0,345273.0,94.0,187426.98936170212,-3673.1170212765956
10757,빛샘전자(주),72950,Dec-16,0.0,0.0,18984288.0,0.0,95.0,199834.61052631578,0.0
10758,빛샘전자(주),72950,Dec-17,0.0,0.0,18450332.0,0.0,87.0,212072.7816091954,0.0
10759,빛샘전자(주),72950,Dec-18,0.0,0.0,18091566.0,0.0,95.0,190437.53684210527,0.0
10760,빛샘전자(주),72950,Dec-19,0.0,0.0,17658467.0,0.0,93.0,189875.98924731184,0.0
10761,사조동아원(주),8040,Dec-11,0.0,35073367.0,152848449.0,389982.0,561.0,271761.9732620321,-62519.37076648841
10762,사조동아원(주),8040,Dec-12,0.0,53632079.0,151693349.0,2281320.0,565.0,264446.06902654865,-94924.03362831859
10763,사조동아원(주),8040,Dec-13,0.0,70487874.0,176791925.0,1464187.0,552.0,317622.71376811597,-127695.42391304347
10764,사조동아원(주),8040,Dec-14,0.0,83500909.0,170735379.0,289764.0,490.0,347848.193877551,-170410.01836734693
10765,사조동아원(주),8040,Dec-15,7430066.0,62305.0,159248861.0,62305.0,439.0,362611.7448747153,16783.054669703874
10766,사조동아원(주),8040,Dec-16,312871.0,1732054.0,153067201.0,229173.0,348.0,439189.7356321839,-4078.112068965517
10767,사조동아원(주),8040,Dec-17,0.0,569243.0,271762112.0,524083.0,341.0,795419.439882698,-1669.3343108504398
10768,사조동아원(주),8040,Dec-18,34000000.0,508567.0,236762803.0,508567.0,346.0,682815.710982659,96796.04913294797
10769,사조동아원(주),8040,Dec-19,34000000.0,880268.0,227073217.0,880268.0,319.0,709068.8056426332,103823.61128526645
10770,사조산업(주),7160,Dec-11,0.0,27477374.0,123306091.0,27079888.0,987.0,97493.62006079027,-27839.284701114488
10771,사조산업(주),7160,Dec-12,0.0,12682137.0,155402749.0,12225256.0,954.0,150081.22955974843,-13293.64465408805
10772,사조산업(주),7160,Dec-13,0.0,25057266.0,158163385.0,24731716.0,778.0,171506.00128534704,-32207.282776349613
10773,사조산업(주),7160,Dec-14,0.0,4693862.0,157531821.0,3528900.0,751.0,205063.80958721705,-6250.14913448735
10774,사조산업(주),7160,Dec-15,0.0,4978452.0,160589632.0,4978451.0,702.0,221668.349002849,-7091.811965811966
10775,사조산업(주),7160,Dec-16,0.0,15787609.0,166972019.0,16235908.0,695.0,216886.49064748202,-22715.98417266187
10776,사조산업(주),7160,Dec-17,0.0,8004924.0,176027929.0,7188714.0,949.0,177912.7660695469,-8435.114857744995
10777,사조산업(주),7160,Dec-18,0.0,23372715.0,173372294.0,6372020.0,622.0,268489.18649517687,-37576.71221864952
10778,사조산업(주),7160,Dec-19,0.0,1802104.0,168818905.0,1764404.0,619.0,269878.0306946688,-2911.3150242326333
10779,사조씨푸드(주),14710,Dec-12,0.0,0.0,93848428.0,0.0,285.0,329292.7298245614,0.0
10780,사조씨푸드(주),14710,Dec-13,0.0,0.0,92353605.0,0.0,320.0,288605.015625,0.0
10781,사조씨푸드(주),14710,Dec-14,0.0,0.0,88864627.0,0.0,296.0,300218.33445945947,0.0
10782,사조씨푸드(주),14710,Dec-15,0.0,0.0,87819779.0,0.0,282.0,311417.6560283688,0.0
10783,사조씨푸드(주),14710,Dec-16,,,85716222.0,0.0,296.0,289581.83108108107,
10784,사조씨푸드(주),14710,Dec-17,,,83580614.0,0.0,296.0,282366.9391891892,
10785,사조씨푸드(주),14710,Dec-18,,,80373965.0,0.0,309.0,260109.91909385115,
10786,사조씨푸드(주),14710,Dec-19,,,77994347.0,0.0,279.0,279549.63082437275,
10787,삼강엠앤티(주),100090,Dec-11,,,174180273.0,8428507.0,268.0,618476.7388059702,
10788,삼강엠앤티(주),100090,Dec-12,,,214577416.0,1264499.0,287.0,743250.5818815331,
10789,삼강엠앤티(주),100090,Dec-13,,,210759608.0,3673887.0,332.0,623752.171686747,
10790,삼강엠앤티(주),100090,Dec-14,,,212273300.0,2472428.0,350.0,599431.0628571429,
10791,삼강엠앤티(주),100090,Dec-15,,,205347399.0,2899353.0,392.0,516449.0969387755,
10792,삼강엠앤티(주),100090,Dec-16,,,198897602.0,3005011.0,313.0,625854.9233226837,
10793,삼강엠앤티(주),100090,Dec-17,0.0,5667600.0,191748244.0,3676530.0,307.0,612611.4462540717,-18461.23778501629
10794,삼강엠앤티(주),100090,Dec-18,0.0,6235791.0,230931384.0,4365579.0,240.0,944024.1875,-25982.4625
10795,삼강엠앤티(주),100090,Dec-19,0.0,6284462.0,243280686.0,4553893.0,289.0,826044.2664359862,-21745.543252595155
10796,삼륭물산(주),14970,Dec-11,0.0,232668.0,12030069.0,232668.0,64.0,184334.390625,-3635.4375
10797,삼륭물산(주),14970,Dec-12,0.0,1465812.0,10668112.0,63251.0,72.0,147289.73611111112,-20358.5
10798,삼륭물산(주),14970,Dec-13,0.0,6930796.0,9148479.0,132782.0,78.0,115585.85897435897,-88856.35897435897
10799,삼륭물산(주),14970,Dec-14,0.0,12735861.0,8111841.0,839370.0,85.0,85558.48235294118,-149833.6588235294
10800,삼륭물산(주),14970,Dec-15,0.0,845175.0,8577392.0,276562.0,69.0,120301.88405797101,-12248.91304347826
10801,삼륭물산(주),14970,Dec-16,0.0,3815394.0,7243911.0,76854.0,81.0,88482.18518518518,-47103.62962962963
10802,삼륭물산(주),14970,Dec-17,0.0,10672951.0,6471723.0,201038.0,82.0,76471.76829268293,-130157.93902439025
10803,삼륭물산(주),14970,Dec-18,0.0,4515463.0,6638305.0,719356.0,81.0,73073.44444444444,-55746.456790123455
10804,삼륭물산(주),14970,Dec-19,0.0,565993.0,6924847.0,499556.0,77.0,83445.33766233767,-7350.558441558442
10805,삼목에스폼(주),18310,Dec-11,,,85035325.0,702195.0,175.0,481903.6,
10806,삼목에스폼(주),18310,Dec-12,,,103361931.0,6873559.0,166.0,581255.2530120482,
10807,삼목에스폼(주),18310,Dec-13,,,147794304.0,165180.0,236.0,625547.1355932204,
10808,삼목에스폼(주),18310,Dec-14,,,149737868.0,543595.0,267.0,558780.0486891386,
10809,삼목에스폼(주),18310,Dec-15,,,170358703.0,1513172.0,277.0,609550.6534296029,
10810,삼목에스폼(주),18310,Dec-16,,,228325319.0,2990469.0,265.0,850320.1886792453,
10811,삼목에스폼(주),18310,Dec-17,,,251744929.0,377554.0,300.0,837891.25,
10812,삼목에스폼(주),18310,Dec-18,,,238746030.0,1777225.0,288.0,822808.3506944445,
10813,삼목에스폼(주),18310,Dec-19,,,218806259.0,9976701.0,261.0,800113.2490421456,
10814,삼보모터스(주),53700,Dec-11,0.0,0.0,42634847.0,0.0,367.0,116171.24523160762,0.0
10815,삼보모터스(주),53700,Dec-12,0.0,0.0,51584869.0,0.0,391.0,131930.61125319693,0.0
10816,삼보모터스(주),53700,Dec-13,0.0,0.0,59440829.0,0.0,420.0,141525.78333333333,0.0
10817,삼보모터스(주),53700,Dec-14,0.0,6839687.0,80855264.0,4203244.0,429.0,178676.0372960373,-15943.32634032634
10818,삼보모터스(주),53700,Dec-15,0.0,38405986.0,90427042.0,6526523.0,440.0,190682.99772727274,-87286.33181818182
10819,삼보모터스(주),53700,Dec-16,0.0,43167509.0,92555636.0,11695321.0,453.0,178499.59161147903,-95292.51434878587
10820,삼보모터스(주),53700,Dec-17,0.0,27768458.0,94810649.0,1591999.0,475.0,196249.7894736842,-58459.911578947365
10821,삼보모터스(주),53700,Dec-18,0.0,12910166.0,90130808.0,2888107.0,479.0,182135.0751565762,-26952.32985386221
10822,삼보모터스(주),53700,Dec-19,0.0,30120612.0,84812803.0,1596691.0,479.0,173728.83507306888,-62882.27974947808
10823,삼보산업(주),9620,Dec-11,,,42851725.0,14150346.0,110.0,260921.62727272726,
10824,삼보산업(주),9620,Dec-12,,,44835119.0,10854729.0,119.0,285549.49579831935,
10825,삼보산업(주),9620,Dec-13,0.0,44578695.0,76161334.0,42954399.0,285.0,116515.56140350878,-156416.47368421053
10826,삼보산업(주),9620,Dec-14,9194338.0,17936318.0,72120489.0,17459977.0,362.0,150995.88950276244,-24149.116022099446
10827,삼보산업(주),9620,Dec-15,9194337.0,32915408.0,71465363.0,19517166.0,410.0,126702.91951219512,-57856.270731707315
10828,삼보산업(주),9620,Dec-16,0.0,28276111.0,79498854.0,21178801.0,493.0,118296.25354969574,-57355.19472616633
10829,삼보산업(주),9620,Dec-17,17398997.0,37306157.0,82203263.0,22938992.0,427.0,138792.2037470726,-46620.983606557376
10830,삼보산업(주),9620,Dec-18,2190000.0,9881872.0,81430092.0,3507678.0,397.0,196278.12090680102,-19374.992443324936
10831,삼보산업(주),9620,Dec-19,0.0,9253601.0,80396248.0,3507681.0,386.0,199193.17875647667,-23973.05958549223
10832,삼부토건(주),1470,Dec-11,0.0,3234331.0,49129343.0,650580.0,611.0,79343.31096563011,-5293.504091653028
10833,삼부토건(주),1470,Dec-12,47142130.0,8666810.0,42338143.0,0.0,577.0,73376.33102253033,66681.66377816291
10834,삼부토건(주),1470,Dec-13,44686487.0,8648763.0,72298549.0,0.0,498.0,145177.8092369478,72364.9076305221
10835,삼부토건(주),1470,Dec-14,848631638.0,8667749.0,8756024.0,0.0,453.0,19328.971302428257,1854224.9205298014
10836,삼부토건(주),1470,Dec-15,0.0,2455404.0,7511367.0,0.0,409.0,18365.200488997554,-6003.432762836186
10837,삼부토건(주),1470,Dec-16,0.0,10097545.0,6036337.0,0.0,350.0,17246.677142857145,-28850.128571428573
10838,삼부토건(주),1470,Dec-17,0.0,9807940.0,5007878.0,0.0,325.0,15408.855384615385,-30178.276923076923
10839,삼부토건(주),1470,Dec-18,929265.0,21926695.0,4483948.0,0.0,317.0,14144.946372239747,-66237.94952681389
10840,삼부토건(주),1470,Dec-19,0.0,21589296.0,5486272.0,0.0,317.0,17306.851735015774,-68105.03470031546
10841,삼성SDI(주),6400,Dec-11,0.0,153652063.0,1327720369.0,61973159.0,7368.0,171789.7950597177,-20853.971634093377
10842,삼성SDI(주),6400,Dec-12,0.0,341089482.0,1089494956.0,111886223.0,7486.0,130591.6020571734,-45563.649746192896
10843,삼성SDI(주),6400,Dec-13,0.0,101310274.0,1107931023.0,66863911.0,8500.0,122478.48376470589,-11918.855764705882
10844,삼성SDI(주),6400,Dec-14,0.0,205897375.0,2601767643.0,147039640.0,11370.0,215895.16297273527,-18108.82805628848
10845,삼성SDI(주),6400,Dec-15,12504954.0,259081386.0,2308986600.0,106443124.0,11084.0,198713.77444965715,-22246.159509202455
10846,삼성SDI(주),6400,Dec-16,1343510.0,440773356.0,1353119381.0,168513635.0,9115.0,129962.23214481624,-48209.52781130005
10847,삼성SDI(주),6400,Dec-17,0.0,515342349.0,1463226042.0,232299241.0,9334.0,131875.59470752088,-55211.30801371331
10848,삼성SDI(주),6400,Dec-18,10285746.0,1560763039.0,2256737881.0,511944785.0,10390.0,167930.03811357074,-149227.84340712224
10849,삼성SDI(주),6400,Dec-19,0.0,1339196703.0,2227841477.0,389863029.0,11179.0,164413.4938724394,-119795.75122998479
10850,삼성공조(주),6660,Dec-11,0.0,677851.0,12651277.0,562951.0,364.0,33209.68681318681,-1862.228021978022
10851,삼성공조(주),6660,Dec-12,14155190.0,705271.0,11686981.0,562951.0,355.0,31335.295774647886,37887.09577464789
10852,삼성공조(주),6660,Dec-13,7276341.0,198470.0,13258114.0,0.0,346.0,38318.2485549133,20456.27456647399
10853,삼성공조(주),6660,Dec-14,7276341.0,91700.0,13009922.0,0.0,327.0,39785.694189602444,21971.379204892968
10854,삼성공조(주),6660,Dec-15,0.0,243050.0,13261404.0,165500.0,283.0,46275.27915194346,-858.8339222614841
10855,삼성공조(주),6660,Dec-16,0.0,575594.0,11656027.0,124100.0,237.0,48657.919831223626,-2428.6666666666665
10856,삼성공조(주),6660,Dec-17,0.0,4959115.0,12501183.0,1326950.0,231.0,48373.30303030303,-21468.030303030304
10857,삼성공조(주),6660,Dec-18,0.0,5767086.0,11549398.0,873230.0,227.0,47031.57709251101,-25405.665198237886
10858,삼성공조(주),6660,Dec-19,0.0,4689942.0,10595873.0,952918.0,212.0,45485.63679245283,-22122.367924528302
10859,삼성물산(주),28260,Dec-14,0.0,46466788.0,1958771648.0,46417793.0,4304.0,444320.1335966543,-10796.186802973978
10860,삼성물산(주),28260,Dec-15,0.0,485443000.0,3166135551.0,71760000.0,12083.0,256093.31713978318,-40175.70139865927
10861,삼성물산(주),28260,Dec-16,0.0,287496000.0,3138345810.0,48373000.0,10252.0,301401.9518142801,-28042.91845493562
10862,삼성물산(주),28260,Dec-17,0.0,288863000.0,2436457534.0,27611000.0,9422.0,255661.91190829972,-30658.352791339417
10863,삼성물산(주),28260,Dec-18,0.0,101085000.0,2321366918.0,36153000.0,9374.0,243782.1546831662,-10783.550245359505
10864,삼성물산(주),28260,Dec-19,0.0,62340000.0,2249834262.0,7174000.0,9119.0,245932.6967869284,-6836.275907445992
10865,삼성바이오로직스(주),207940,Dec-16,,,1090959766.0,232705460.0,1532.0,560218.2154046998,
10866,삼성바이오로직스(주),207940,Dec-17,,,1513332618.0,308844562.0,2119.0,568422.8673902784,
10867,삼성바이오로직스(주),207940,Dec-18,,,1717720988.0,57115774.0,2318.0,716395.6919758413,
10868,삼성바이오로직스(주),207940,Dec-19,,,1702792524.0,36714553.0,2587.0,644019.3161963664,
10869,삼성에스디에스(주),18260,Dec-14,0.0,146641975.0,1032118838.0,146641975.0,14139.0,62626.5551311974,-10371.45307306033
10870,삼성에스디에스(주),18260,Dec-15,0.0,1310100.0,1138977904.0,1310100.0,13705.0,83011.14950747903,-95.59284932506384
10871,삼성에스디에스(주),18260,Dec-16,0.0,3122599.0,977771369.0,3122599.0,13038.0,74754.46924374904,-239.49984660223961
10872,삼성에스디에스(주),18260,Dec-17,0.0,5628297.0,969002452.0,5628297.0,12958.0,74345.89867263466,-434.3492051242476
10873,삼성에스디에스(주),18260,Dec-18,0.0,63125596.0,987949539.0,58203784.0,12677.0,73341.1497199653,-4979.537429991323
10874,삼성에스디에스(주),18260,Dec-19,61548000.0,903316.0,1014982630.0,903316.0,12501.0,81119.85553155748,4851.186625069994
10875,삼성엔지니어링(주),28050,Dec-11,0.0,257014839.0,592381414.0,257014840.0,6294.0,53283.53574833174,-40834.896568160155
10876,삼성엔지니어링(주),28050,Dec-12,0.0,724452.0,615743554.0,724451.0,7249.0,84841.92343771555,-99.93819837218926
10877,삼성엔지니어링(주),28050,Dec-13,0.0,563044.0,607270529.0,563043.0,7135.0,85032.5838822705,-78.91296426068675
10878,삼성엔지니어링(주),28050,Dec-14,0.0,0.0,578449852.0,0.0,6888.0,83979.36295005807,0.0
10879,삼성엔지니어링(주),28050,Dec-15,0.0,0.0,648478745.0,0.0,6073.0,106780.6265437181,0.0
10880,삼성엔지니어링(주),28050,Dec-16,0.0,346974.0,628502490.0,0.0,5212.0,120587.58442056792,-66.57214121258635
10881,삼성엔지니어링(주),28050,Dec-17,0.0,0.0,408065321.0,0.0,4826.0,84555.59904682967,0.0
10882,삼성엔지니어링(주),28050,Dec-18,0.0,699000.0,388163888.0,699000.0,5142.0,75352.95371450797,-135.93932322053675
10883,삼성엔지니어링(주),28050,Dec-19,0.0,1181082.0,386330264.0,1181082.0,5296.0,72724.54342900302,-223.01397280966768
10884,삼성전기(주),9150,Dec-11,0.0,59082338.0,1481528606.0,28256373.0,11456.0,126856.86391410614,-5157.326990223463
10885,삼성전기(주),9150,Dec-12,0.0,93614012.0,1538093705.0,39541248.0,11940.0,125506.90594639866,-7840.369514237856
10886,삼성전기(주),9150,Dec-13,0.0,185975761.0,1615244048.0,90087097.0,12440.0,122601.04107717042,-14949.82001607717
10887,삼성전기(주),9150,Dec-14,0.0,366785719.0,1511663470.0,66669682.0,12738.0,113439.6128120584,-28794.608180248077
10888,삼성전기(주),9150,Dec-15,0.0,517615904.0,1510720155.0,110284687.0,11774.0,118943.04977068116,-43962.621369118395
10889,삼성전기(주),9150,Dec-16,0.0,544639889.0,1570849142.0,227319562.0,10667.0,125951.96212618356,-51058.39401893691
10890,삼성전기(주),9150,Dec-17,0.0,600050396.0,1829322620.0,475517592.0,10697.0,126559.31831354585,-56095.20388894082
10891,삼성전기(주),9150,Dec-18,0.0,469114927.0,2112584853.0,332784036.0,11721.0,151847.1817251088,-40023.455933794045
10892,삼성전기(주),9150,Dec-19,0.0,925338587.0,1901738974.0,244146433.0,11468.0,144540.68198465294,-80688.75017439833
10893,삼성전자(주),5930,Dec-11,0.0,6982473000.0,43032531000.0,4751635000.0,101970.0,375413.3176424439,-68475.75757575757
10894,삼성전자(주),5930,Dec-12,0.0,8492885000.0,39808935000.0,3243353000.0,90700.0,403148.64388092613,-93637.10033076075
10895,삼성전자(주),5930,Dec-13,0.0,13840172000.0,41439372000.0,5248370000.0,95794.0,377800.30064513435,-144478.48508257302
10896,삼성전자(주),5930,Dec-14,37955000.0,15832307000.0,43744259000.0,9290646000.0,99382.0,346678.6037713067,-158925.68070676783
10897,삼성전자(주),5930,Dec-15,0.0,10970052000.0,45148629000.0,5457754000.0,96898.0,409615.0075336952,-113212.36764432702
10898,삼성전자(주),5930,Dec-16,84869000.0,18773986000.0,47228830000.0,11004840000.0,93200.0,388669.42060085834,-200527.00643776823
10899,삼성전자(주),5930,Dec-17,0.0,13910749000.0,62816961000.0,9139495000.0,99784.0,537936.6030626153,-139408.61260322295
10900,삼성전자(주),5930,Dec-18,0.0,9705056000.0,70602493000.0,6380213000.0,103011.0,623450.6994398657,-94213.78299404918
10901,삼성전자(주),5930,Dec-19,0.0,23930019000.0,74090275000.0,15294787000.0,105257.0,558589.81350409,-227348.4803861026
10902,삼성제약(주),1360,Dec-11,,,30864064.0,0.0,231.0,133610.66666666666,
10903,삼성제약(주),1360,Dec-12,,,32247119.0,712000.0,232.0,135927.2370689655,
10904,삼성제약(주),1360,Dec-13,,,32839273.0,0.0,214.0,153454.54672897197,
10905,삼성제약(주),1360,Dec-14,,,30515895.0,265000.0,208.0,145436.9951923077,
10906,삼성제약(주),1360,Dec-15,0.0,2724600.0,36189981.0,53800.0,205.0,176274.05365853658,-13290.731707317073
10907,삼성제약(주),1360,Dec-16,0.0,19813687.0,57406160.0,19781887.0,212.0,177472.9858490566,-93460.78773584905
10908,삼성제약(주),1360,Dec-17,0.0,17363947.0,75008623.0,17363947.0,207.0,278476.6956521739,-83883.80193236715
10909,삼성제약(주),1360,Dec-18,0.0,18004613.0,73417379.0,18004613.0,207.0,267694.52173913043,-86978.80676328503
10910,삼성제약(주),1360,Dec-19,,,82876014.0,28918627.0,211.0,255722.21327014218,
10911,삼성중공업(주),10140,Dec-11,0.0,277459705.0,4692112053.0,263233578.0,13185.0,335902.80432309443,-21043.587789154342
10912,삼성중공업(주),10140,Dec-12,0.0,309342710.0,4643182776.0,291367621.0,13504.0,322261.19335011847,-22907.48741113744
10913,삼성중공업(주),10140,Dec-13,0.0,334406591.0,4658532053.0,322501677.0,13546.0,320096.73527240515,-24686.740809094936
10914,삼성중공업(주),10140,Dec-14,0.0,263471137.0,4664578605.0,223459022.0,13788.0,322100.3468958515,-19108.727661734843
10915,삼성중공업(주),10140,Dec-15,0.0,488780839.0,4807199653.0,395614891.0,13974.0,315699.496350365,-34977.87598397023
10916,삼성중공업(주),10140,Dec-16,0.0,197237385.0,5739412579.0,108669195.0,11897.0,473291.0300075649,-16578.749684794486
10917,삼성중공업(주),10140,Dec-17,0.0,34527240.0,5514590374.0,29277860.0,10681.0,513557.9546858908,-3232.584963954686
10918,삼성중공업(주),10140,Dec-18,0.0,32773503.0,5253772430.0,32575729.0,10114.0,516234.59570891835,-3240.4096302155426
10919,삼성중공업(주),10140,Dec-19,0.0,49470727.0,5112580259.0,49184269.0,10008.0,505934.8511191047,-4943.118205435651
10920,삼아알미늄(주),6110,Dec-11,,,83319055.0,187435.0,257.0,323469.33852140076,
10921,삼아알미늄(주),6110,Dec-12,,,82307709.0,2591956.0,270.0,295243.52962962963,
10922,삼아알미늄(주),6110,Dec-13,,,105460616.0,28709346.0,265.0,289627.43396226416,
10923,삼아알미늄(주),6110,Dec-14,,,119128988.0,10350164.0,272.0,399922.14705882355,
10924,삼아알미늄(주),6110,Dec-15,,,119719085.0,402592.0,278.0,429196.0179856115,
10925,삼아알미늄(주),6110,Dec-16,,,118157667.0,2038556.0,265.0,438185.3245283019,
10926,삼아알미늄(주),6110,Dec-17,,,113069037.0,358414.0,269.0,418998.5985130112,
10927,삼아알미늄(주),6110,Dec-18,0.0,2752693.0,113368916.0,2752693.0,275.0,402240.8109090909,-10009.792727272727
10928,삼아알미늄(주),6110,Dec-19,0.0,16985005.0,120103432.0,16985005.0,285.0,361819.04210526316,-59596.508771929824
10929,삼아제약(주),9300,Dec-11,,,38614856.0,0.0,290.0,133154.67586206898,
10930,삼아제약(주),9300,Dec-12,,,41976463.0,4539809.0,328.0,114136.14024390244,
10931,삼아제약(주),9300,Dec-13,,,42610831.0,953719.0,299.0,139321.44481605352,
10932,삼아제약(주),9300,Dec-14,,,42394090.0,327800.0,321.0,131047.63239875389,
10933,삼아제약(주),9300,Dec-15,,,43750782.0,526654.0,311.0,138984.3344051447,
10934,삼아제약(주),9300,Dec-16,,,42010805.0,40645.0,309.0,135825.76051779935,
10935,삼아제약(주),9300,Dec-17,,,42364342.0,1627752.0,307.0,132692.47557003258,
10936,삼아제약(주),9300,Dec-18,,,42255427.0,4033.0,308.0,137179.85064935064,
10937,삼아제약(주),9300,Dec-19,0.0,29833.0,40205186.0,29833.0,308.0,130439.45779220779,-96.8603896103896
10938,삼양식품(주),3230,Dec-11,0.0,1538868.0,152683443.0,1538868.0,1363.0,110891.10418195158,-1129.0300807043286
10939,삼양식품(주),3230,Dec-12,0.0,4973980.0,162335128.0,4973980.0,1271.0,123808.92840283242,-3913.4382376081826
10940,삼양식품(주),3230,Dec-13,0.0,519800.0,160962761.0,519800.0,1128.0,142236.66755319148,-460.8156028368794
10941,삼양식품(주),3230,Dec-14,0.0,1894945.0,160436165.0,1894945.0,1106.0,143346.4918625678,-1713.3318264014467
