,회사명,거래소코드,회계년도,유동자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),자산(IFRS개별),유동자산구성비율(개별),유동자산구성비율(연결)
4694,(주)엔피케이,48830,Dec-12,16885128.0,39235205.0,10442888.0,34559654.0,30.216992334471865,43.03565637034393
4695,(주)엔피케이,48830,Dec-13,20122347.0,42998254.0,13907161.0,38776070.0,35.865318481217926,46.79805603269379
4696,(주)엔피케이,48830,Dec-14,25244506.0,54593939.0,19290282.0,50621077.0,38.10721372048248,46.24049200773002
4697,(주)엔피케이,48830,Dec-15,15515268.0,56610119.0,8714578.0,52331301.0,16.65270657039465,27.40723438507522
4698,(주)엔피케이,48830,Dec-16,22000872.0,64342633.0,14445703.0,59317242.0,24.353295117800656,34.19330383946209
4699,(주)엔피케이,48830,Dec-17,35237973.0,76628791.0,27339193.0,70898643.0,38.56095383941269,45.98529161186949
4700,(주)엔피케이,48830,Dec-18,32681783.0,76952969.0,23417343.0,73538841.0,31.843502945606662,42.46981425758894
4701,(주)엔피케이,48830,Dec-19,25775431.0,76532516.0,16325869.0,76431276.0,21.36019422206166,33.67905871538315
4702,(주)엘디티,96870,Dec-11,,,15805349.0,27337299.0,57.81605929686031,
4703,(주)엘디티,96870,Dec-12,,,13195238.0,28072188.0,47.004665258012665,
4704,(주)엘디티,96870,Dec-13,,,10647385.0,22324183.0,47.69439938742663,
4705,(주)엘디티,96870,Dec-14,,,9408705.0,20575093.0,45.728614689615256,
4706,(주)엘디티,96870,Dec-15,,,9186664.0,20326405.0,45.195714638176305,
4707,(주)엘디티,96870,Dec-16,,,7495375.0,17224689.0,43.51529946346201,
4708,(주)엘디티,96870,Dec-17,,,5343894.0,11690183.0,45.712663351805524,
4709,(주)엘디티,96870,Dec-18,,,5812502.0,12055038.0,48.21637227522634,
4710,(주)엘디티,96870,Dec-19,,,5667297.0,11824918.0,47.92673403739459,
4711,(주)엘아이에스,138690,Dec-11,,,36596424.0,53140768.0,68.8669459952103,
4712,(주)엘아이에스,138690,Dec-12,24071753.0,45276856.0,23873691.0,45405999.0,52.57827495437331,53.16569021488594
4713,(주)엘아이에스,138690,Dec-13,23235323.0,46934282.0,22788855.0,47276255.0,48.203596075873605,49.506079585919736
4714,(주)엘아이에스,138690,Dec-14,28905256.0,44833423.0,28467016.0,44507880.0,63.959496610487854,64.47256101770324
4715,(주)엘아이에스,138690,Dec-15,53462809.0,103381228.0,36524795.0,87150249.0,41.910144169524976,51.7142328779457
4716,(주)엘아이에스,138690,Dec-16,71941728.0,132060494.0,53764951.0,107605136.0,49.96504163147008,54.476343243120084
4717,(주)엘아이에스,138690,Dec-17,75628642.0,167464013.0,73666936.0,145107137.0,50.767272735868254,45.16113082755278
4718,(주)엘아이에스,138690,Dec-18,28158844.0,141480969.0,28603161.0,126320553.0,22.64331521727901,19.90291994678097
4719,(주)엘아이에스,138690,Dec-19,109935940.0,217824901.0,108744167.0,216697256.0,50.18253069157461,50.46986799732323
4720,(주)엘앤씨바이오,290650,Dec-18,49905885.0,57378891.0,49526618.0,56940093.0,86.98021971969733,86.97603618724523
4721,(주)엘앤씨바이오,290650,Dec-19,46090063.0,66226107.0,44905183.0,64048897.0,70.11078270403314,69.59500578827623
4722,(주)엘앤에프,66970,Dec-11,52522026.0,120423703.0,25373150.0,73830765.0,34.36663564301413,43.61435887750437
4723,(주)엘앤에프,66970,Dec-12,62488908.0,142804996.0,24904911.0,72562196.0,34.32215722908937,43.75820857135839
4724,(주)엘앤에프,66970,Dec-13,66010705.0,157916669.0,29141343.0,87786567.0,33.19567445894086,41.800973524840494
4725,(주)엘앤에프,66970,Dec-14,73641226.0,162689125.0,35497290.0,92569886.0,38.34647695255885,45.264996046908486
4726,(주)엘앤에프,66970,Dec-15,70074091.0,168390495.0,34522764.0,109094064.0,31.644951827993133,41.61404181393968
4727,(주)엘앤에프,66970,Dec-16,106903880.0,202669011.0,94543034.0,176666557.0,53.51495812532306,52.74801484080859
4728,(주)엘앤에프,66970,Dec-17,160906484.0,265476273.0,143897133.0,240064894.0,59.940931221705405,60.61049531157159
4729,(주)엘앤에프,66970,Dec-18,199012035.0,330981611.0,180975225.0,302409617.0,59.844401376957535,60.12782232786945
4730,(주)엘앤에프,66970,Dec-19,206225288.0,416201279.0,195459034.0,393357840.0,49.68987881365222,49.549412364972575
4731,(주)엘앤케이바이오메드,156100,Dec-16,58308074.0,89799774.0,58336159.0,86707375.0,67.27935080493441,64.93120350169256
4732,(주)엘앤케이바이오메드,156100,Dec-17,49679903.0,89594643.0,44096764.0,86909995.0,50.73842657567752,55.44963553233869
4733,(주)엘앤케이바이오메드,156100,Dec-18,53654811.0,91837016.0,44145906.0,91005205.0,48.50920999518654,58.4239485742873
4734,(주)엘앤케이바이오메드,156100,Dec-19,42967395.0,71663905.0,35573955.0,72235719.0,49.24704217313875,59.956815080060174
4735,(주)엘에스,6260,Dec-11,4860946000.0,9957828000.0,40340000.0,1830285000.0,2.204028334385082,48.815323984306616
4736,(주)엘에스,6260,Dec-12,5357499000.0,10088230000.0,37775000.0,1828317000.0,2.0661077920295003,53.10643195089724
4737,(주)엘에스,6260,Dec-13,5261154000.0,10006806000.0,22574000.0,1814856000.0,1.2438452417161472,52.57575693982675
4738,(주)엘에스,6260,Dec-14,5603826000.0,10335736000.0,40330000.0,2150823000.0,1.8750961841118494,54.21796764158837
4739,(주)엘에스,6260,Dec-15,5329537000.0,9881465000.0,86423000.0,2211482000.0,3.907922379653101,53.934684786112186
4740,(주)엘에스,6260,Dec-16,5255222000.0,9713037000.0,59713000.0,2205888000.0,2.7069824034583805,54.1048283868372
4741,(주)엘에스,6260,Dec-17,6104907000.0,9978904000.0,26446000.0,2208999000.0,1.1971938420977104,61.178131385971845
4742,(주)엘에스,6260,Dec-18,5977496000.0,10490289000.0,62528000.0,2315648000.0,2.700237687247803,56.981232833528225
4743,(주)엘에스,6260,Dec-19,6016433000.0,10763512000.0,143311000.0,3502957000.0,4.091143568134008,55.896560527827724
4744,(주)엘에스네트웍스,680,Dec-11,210100286.0,1342185570.0,201405433.0,1195737795.0,16.84361185555735,15.653594457881113
4745,(주)엘에스네트웍스,680,Dec-12,275800394.0,1403958523.0,265113560.0,1257202779.0,21.08757349477669,19.64448304431854
4746,(주)엘에스네트웍스,680,Dec-13,299226600.0,1432244357.0,274350598.0,1295192276.0,21.182229317124186,20.89214724691005
4747,(주)엘에스네트웍스,680,Dec-14,433711852.0,1590408230.0,410012559.0,1412632454.0,29.024716078057764,27.27047331740732
4748,(주)엘에스네트웍스,680,Dec-15,389329292.0,1521083340.0,361746453.0,1314804965.0,27.513316623351812,25.595526672457012
4749,(주)엘에스네트웍스,680,Dec-16,244676781.0,1261322782.0,149953407.0,1073362855.0,13.97043006486376,19.398427150584837
4750,(주)엘에스네트웍스,680,Dec-17,261759827.0,1273488634.0,170994451.0,1047717136.0,16.320669494137206,20.55454756418344
4751,(주)엘에스네트웍스,680,Dec-18,259701337.0,1273639855.0,179321303.0,1028330122.0,17.438106612226616,20.390484482758275
4752,(주)엘에스네트웍스,680,Dec-19,267728910.0,1168087094.0,197287378.0,1036062846.0,19.04202807403828,22.920286627188776
4753,(주)엘에프,93050,Dec-11,604208696.0,1172742302.0,569949090.0,1152310780.0,49.46140397992285,51.52101147622796
4754,(주)엘에프,93050,Dec-12,639692802.0,1208059897.0,600985604.0,1202450421.0,49.980073481965206,52.95207659724177
4755,(주)엘에프,93050,Dec-13,732454175.0,1291580454.0,688486453.0,1305043867.0,52.755809242081206,56.70991479714665
4756,(주)엘에프,93050,Dec-14,868801961.0,1402966835.0,819809190.0,1418950059.0,57.77576066191911,61.92605123128231
4757,(주)엘에프,93050,Dec-15,945950955.0,1474852964.0,870765845.0,1374419707.0,63.35516295096313,64.13866182527467
4758,(주)엘에프,93050,Dec-16,1061103896.0,1581137589.0,990842174.0,1466740985.0,67.5539978860003,67.11015558558073
4759,(주)엘에프,93050,Dec-17,871862854.0,1594829433.0,766848079.0,1460551696.0,52.504001131912005,54.66809402683002
4760,(주)엘에프,93050,Dec-18,970064184.0,1651840925.0,843332482.0,1506189440.0,55.99112964170032,58.72624714150365
4761,(주)엘에프,93050,Dec-19,961976492.0,2417125014.0,729996355.0,1661805714.0,43.92790016607201,39.79837560855262
4762,(주)엘엑스세미콘,108320,Dec-11,244383505.0,268392727.0,235710236.0,268735010.0,87.71102656107219,91.05444388588072
4763,(주)엘엑스세미콘,108320,Dec-12,300990901.0,336188904.0,296621006.0,337342406.0,87.92876339418768,89.53029008952657
4764,(주)엘엑스세미콘,108320,Dec-13,305353454.0,344920968.0,301989271.0,346955900.0,87.03967017133878,88.52852749734832
4765,(주)엘엑스세미콘,108320,Dec-14,336622735.0,376383183.0,336577936.0,376450306.0,89.40833109589768,89.43617839588758
4766,(주)엘엑스세미콘,108320,Dec-15,412540991.0,463008332.0,412445508.0,463024484.0,89.07639277235283,89.10012250060329
4767,(주)엘엑스세미콘,108320,Dec-16,440498707.0,485997742.0,440305213.0,485935865.0,90.60973776858393,90.63801514534609
4768,(주)엘엑스세미콘,108320,Dec-17,497749254.0,544294125.0,496552390.0,543846281.0,91.30381274042398,91.44858104062762
4769,(주)엘엑스세미콘,108320,Dec-18,508162893.0,607558306.0,506873236.0,607248819.0,83.4704358642812,83.64018530922694
4770,(주)엘엑스세미콘,108320,Dec-19,519232825.0,629733290.0,517493203.0,629264178.0,82.2378296893932,82.45281506397733
4771,(주)엘엑스인터내셔널,1120,Dec-11,3113824021.0,4941008405.0,1750840998.0,3466189083.0,50.511987548141505,63.020010608542975
4772,(주)엘엑스인터내셔널,1120,Dec-12,2935562557.0,4957521910.0,1345113313.0,3188100089.0,42.191690205746234,59.21431332615129
4773,(주)엘엑스인터내셔널,1120,Dec-13,2799016679.0,4877002582.0,1150007816.0,3093789106.0,37.171499950326606,57.392150853694176
4774,(주)엘엑스인터내셔널,1120,Dec-14,2830186504.0,4896827844.0,1050957219.0,2933571676.0,35.82517610181617,57.79632435859021
4775,(주)엘엑스인터내셔널,1120,Dec-15,3074134953.0,5383467294.0,876444218.0,2925629721.0,29.95745537136618,57.10325307309279
4776,(주)엘엑스인터내셔널,1120,Dec-16,2671936984.0,5177266513.0,658810351.0,2842435626.0,23.177670057812595,51.609029152562
4777,(주)엘엑스인터내셔널,1120,Dec-17,2554249852.0,4967601556.0,656716341.0,2728803700.0,24.066089510212844,51.41817078535434
4778,(주)엘엑스인터내셔널,1120,Dec-18,2558402868.0,5038072461.0,640795642.0,2697222673.0,23.757609945020658,50.7813829158818
4779,(주)엘엑스인터내셔널,1120,Dec-19,2484044502.0,4875982304.0,611125954.0,2527925654.0,24.174997118012552,50.944493788712485
4780,(주)엘엑스하우시스,108670,Dec-11,1126669000.0,1942481000.0,918606000.0,1641318000.0,55.96758215044251,58.00154544626177
4781,(주)엘엑스하우시스,108670,Dec-12,904524000.0,1778034000.0,759710000.0,1535955000.0,49.461735532616515,50.872143052382576
4782,(주)엘엑스하우시스,108670,Dec-13,995082000.0,1952089000.0,824162000.0,1713858000.0,48.08811465127216,50.97523729706997
4783,(주)엘엑스하우시스,108670,Dec-14,964300000.0,2057065000.0,767735000.0,1781223000.0,43.10156560969626,46.877468626416764
4784,(주)엘엑스하우시스,108670,Dec-15,1028180000.0,2251751000.0,803619000.0,1890659000.0,42.504703386491165,45.66135420834719
4785,(주)엘엑스하우시스,108670,Dec-16,1051445000.0,2285896000.0,821218000.0,1918101000.0,42.81411667060285,45.99706198357231
4786,(주)엘엑스하우시스,108670,Dec-17,1170284000.0,2582431000.0,924828000.0,2223907000.0,41.58573177745292,45.31714496921699
4787,(주)엘엑스하우시스,108670,Dec-18,1080876000.0,2509714000.0,839155000.0,2144283000.0,39.1345265526985,43.06769615980148
4788,(주)엘엑스하우시스,108670,Dec-19,1022430000.0,2565579000.0,772204000.0,2168161000.0,35.615620795688145,39.85182292184337
4789,(주)엘엠에스,73110,Dec-11,74210928.0,148911246.0,68994425.0,144716778.0,47.675484455575706,49.83567728658989
4790,(주)엘엠에스,73110,Dec-12,71937605.0,152344155.0,71643760.0,151909350.0,47.16217928652844,47.220456209823084
4791,(주)엘엠에스,73110,Dec-13,78296514.0,168173993.0,76149415.0,165279610.0,46.07308487719689,46.556850202159374
4792,(주)엘엠에스,73110,Dec-14,137737631.0,237690360.0,141730164.0,238723678.0,59.36996496845194,57.948345486119
4793,(주)엘엠에스,73110,Dec-15,121495496.0,224730965.0,130598881.0,231714264.0,56.362037772521425,54.062641523387754
4794,(주)엘엠에스,73110,Dec-16,113192857.0,205069605.0,122985914.0,208587876.0,58.961199643262105,55.19728630676399
4795,(주)엘엠에스,73110,Dec-17,112801598.0,200202736.0,97267084.0,179951139.0,54.051941288351614,56.34368453386172
4796,(주)엘엠에스,73110,Dec-18,113354881.0,196484605.0,106638433.0,179295515.0,59.47635276877952,57.69148224106413
4797,(주)엘엠에스,73110,Dec-19,151111739.0,246427622.0,137915876.0,221187269.0,62.35253802062179,61.32094193564064
4798,(주)엘오티베큠,83310,Dec-11,34469439.0,63168393.0,34435458.0,63036039.0,54.62820720699154,54.56754139685016
4799,(주)엘오티베큠,83310,Dec-12,27455975.0,64785349.0,27326204.0,64299189.0,42.49852047123021,42.37991370548919
4800,(주)엘오티베큠,83310,Dec-13,37884516.0,77630742.0,36262493.0,76393409.0,47.46809112812337,48.80091961506693
4801,(주)엘오티베큠,83310,Dec-14,43350285.0,85520313.0,42814238.0,83432593.0,51.31596233620594,50.69004483180505
4802,(주)엘오티베큠,83310,Dec-15,36912660.0,92515184.0,39906706.0,93997729.0,42.4549682471584,39.89902889886702
4803,(주)엘오티베큠,83310,Dec-16,54863412.0,116456265.0,55212915.0,112339409.0,49.14830467018035,47.11074324769045
4804,(주)엘오티베큠,83310,Dec-17,88877071.0,153092790.0,87080099.0,148401644.0,58.67866194258603,58.05438061452796
4805,(주)엘오티베큠,83310,Dec-18,84368015.0,175452869.0,78049878.0,169825171.0,45.95895740331685,48.085856606881705
4806,(주)엘오티베큠,83310,Dec-19,103433097.0,210032402.0,95247537.0,198277239.0,48.03755462824454,49.24625725129783
4807,(주)엘지,3550,Dec-11,3043089000.0,15160651000.0,73616046.0,7537759091.0,0.9766303898979305,20.072284494907244
4808,(주)엘지,3550,Dec-12,3407115000.0,16047732000.0,241573664.0,7703591033.0,3.135857848179725,21.231130978508364
4809,(주)엘지,3550,Dec-13,3709672000.0,16550177000.0,340102091.0,7872016634.0,4.320393449514146,22.41469683375592
4810,(주)엘지,3550,Dec-14,3851206000.0,17332707000.0,254800031.0,8053801766.0,3.163723647578043,22.219299039671068
4811,(주)엘지,3550,Dec-15,4155560000.0,18123400000.0,333349000.0,8208765000.0,4.060891011010791,22.929251685666046
4812,(주)엘지,3550,Dec-16,4663115000.0,19489442000.0,351135000.0,8360422000.0,4.199967417912637,23.92636484923478
4813,(주)엘지,3550,Dec-17,5367809000.0,21647697000.0,720313000.0,9238893000.0,7.796529302807165,24.796212733391453
4814,(주)엘지,3550,Dec-18,4613085000.0,22835911000.0,397618000.0,9327642000.0,4.26279224695802,20.201011468296578
4815,(주)엘지,3550,Dec-19,3939057000.0,22434630000.0,826059000.0,9577961000.0,8.62458095204188,17.557931644069903
4816,(주)엘지생활건강,51900,Dec-11,766503435.0,2368903664.0,436836051.0,1664706362.0,26.241027304970437,32.3568850286518
4817,(주)엘지생활건강,51900,Dec-12,791867399.0,2764135538.0,436271790.0,1976245361.0,22.075790719591726,28.647922220665002
4818,(주)엘지생활건강,51900,Dec-13,981074809.0,3435103838.0,570079283.0,2325813948.0,24.51095813103276,28.560266450961358
4819,(주)엘지생활건강,51900,Dec-14,1214261405.0,3828347997.0,813961393.0,2691745380.0,30.239167457956217,31.717633975582395
4820,(주)엘지생활건강,51900,Dec-15,1331132647.0,4214636964.0,788198043.0,2952552621.0,26.69547825816717,31.58356599560256
4821,(주)엘지생활건강,51900,Dec-16,1424609791.0,4502162482.0,773513697.0,3089904898.0,25.03357619519848,31.642789363904615
4822,(주)엘지생활건강,51900,Dec-17,1513346104.0,4777969500.0,950324052.0,3485163640.0,27.267702471497152,31.67341490982728
4823,(주)엘지생활건강,51900,Dec-18,1691202854.0,5275874284.0,944326320.0,3687211660.0,25.610851968286518,32.05540471517422
4824,(주)엘지생활건강,51900,Dec-19,2163074841.0,6493669663.0,1009793904.0,4093775065.0,24.666570291887787,33.31051552136831
4825,(주)엘지유플러스,32640,Dec-11,2623232000.0,11048543000.0,2602720000.0,11032980000.0,23.590362712521912,23.742786718574564
4826,(주)엘지유플러스,32640,Dec-12,2572894000.0,11088697000.0,2553557000.0,11070081000.0,23.067193455946708,23.202852418097457
4827,(주)엘지유플러스,32640,Dec-13,2697110000.0,11775047000.0,2668348000.0,11746124000.0,22.716838337480517,22.90530135463578
4828,(주)엘지유플러스,32640,Dec-14,2489853000.0,12012660000.0,2418217000.0,11986340000.0,20.174773951014238,20.726908111941903
4829,(주)엘지유플러스,32640,Dec-15,2599157000.0,11950998000.0,2547236000.0,11939224000.0,21.335021438579258,21.748451468237214
4830,(주)엘지유플러스,32640,Dec-16,2619551000.0,11989117000.0,2579273000.0,11989124000.0,21.513440014466447,21.849407258265977
4831,(주)엘지유플러스,32640,Dec-17,3072986000.0,11935453000.0,3002606000.0,11948222000.0,25.13014907155224,25.74670605296674
4832,(주)엘지유플러스,32640,Dec-18,4247244000.0,13939948000.0,4172112000.0,13955097000.0,29.896689360167112,30.468148087783398
4833,(주)엘지유플러스,32640,Dec-19,4805494000.0,17941050000.0,4458406000.0,16834279000.0,26.484092368909888,26.78490946739461
4834,(주)엘지헬로비전,37560,Dec-12,365087252.0,1555958111.0,290697062.0,1519009712.0,19.137274745745668,23.463822670994773
4835,(주)엘지헬로비전,37560,Dec-13,399709923.0,2080517805.0,342783606.0,1986833637.0,17.25275833952473,19.212040485277175
4836,(주)엘지헬로비전,37560,Dec-14,413459124.0,2170450143.0,430356280.0,2073912681.0,20.750935366887802,19.049464247472468
4837,(주)엘지헬로비전,37560,Dec-15,,,373625770.0,2000272843.0,18.67874031822768,
4838,(주)엘지헬로비전,37560,Dec-16,,,315292034.0,1840191675.0,17.133651797441154,
4839,(주)엘지헬로비전,37560,Dec-17,,,316263336.0,1868155224.0,16.92917868584993,
4840,(주)엘지헬로비전,37560,Dec-18,333907897.0,1935138662.0,331950083.0,1933605162.0,17.167418122562914,17.25498557580883
4841,(주)엘지헬로비전,37560,Dec-19,332331898.0,1790671378.0,330887963.0,1788647921.0,18.499334559649206,18.559066844033737
4842,(주)엘지화학,51910,Dec-11,7256212000.0,15285554000.0,6071787000.0,13419017000.0,45.2476287942701,47.47104357486814
4843,(주)엘지화학,51910,Dec-12,7452938000.0,16581153000.0,6289234000.0,14784787000.0,42.53854992973521,44.94824937686782
4844,(주)엘지화학,51910,Dec-13,8031617000.0,17446464000.0,6689921000.0,15387176000.0,43.477250146485616,46.03578696519822
4845,(주)엘지화학,51910,Dec-14,8146821000.0,18127646000.0,6756841000.0,15893446000.0,42.513379414382506,44.94141710401891
4846,(주)엘지화학,51910,Dec-15,8655605000.0,18578728000.0,7114410000.0,16231596000.0,43.83062515848719,46.588792300527786
4847,(주)엘지화학,51910,Dec-16,9226934000.0,20487060000.0,6784724000.0,16775894000.0,40.44329321584888,45.03786292420679
4848,(주)엘지화학,51910,Dec-17,11205581000.0,25041221000.0,8377679000.0,21148136000.0,39.61426671362431,44.748540815961015
4849,(주)엘지화학,51910,Dec-18,12088512000.0,28944137000.0,8602837000.0,23730578000.0,36.25211741576627,41.7649764441068
4850,(주)엘지화학,51910,Dec-19,11869724000.0,34024426000.0,8349633000.0,27027086000.0,30.893574690220028,34.88589050701399
4851,(주)엠게임,58630,Dec-11,34682775.0,117932329.0,52045834.0,115779706.0,44.952466885690654,29.409047793841157
4852,(주)엠게임,58630,Dec-12,27628638.0,117598231.0,45580286.0,119352668.0,38.18958282524527,23.49409320621498
4853,(주)엠게임,58630,Dec-13,18827586.0,57515669.0,23633409.0,63107570.0,37.44940424738268,32.734707475974936
4854,(주)엠게임,58630,Dec-14,12438247.0,40464085.0,15596354.0,46381043.0,33.626570234740086,30.738980011533684
4855,(주)엠게임,58630,Dec-15,,,8849853.0,36705447.0,24.110462406301714,
4856,(주)엠게임,58630,Dec-16,,,12275122.0,39072900.0,31.415948137967746,
4857,(주)엠게임,58630,Dec-17,,,13882372.0,44407664.0,31.261207524899305,
4858,(주)엠게임,58630,Dec-18,14434446.0,41309375.0,14666771.0,41793573.0,35.09336471423489,34.9423006278841
4859,(주)엠게임,58630,Dec-19,20152244.0,48508081.0,20917069.0,49087281.0,42.61199352231386,41.544096539296206
4860,(주)엠디에스테크,86960,Dec-11,56516635.0,76285866.0,51102546.0,71813709.0,71.1598756165066,74.08532925352122
4861,(주)엠디에스테크,86960,Dec-12,69026681.0,88663873.0,64153703.0,84457487.0,75.9597583101188,77.85209315185227
4862,(주)엠디에스테크,86960,Dec-13,77292592.0,102806802.0,69636261.0,93595681.0,74.40114784783712,75.18237168781886
4863,(주)엠디에스테크,86960,Dec-14,91452366.0,119152926.0,80326277.0,106923827.0,75.12476802761651,76.75209419532005
4864,(주)엠디에스테크,86960,Dec-15,99405092.0,128578862.0,86137796.0,114004262.0,75.55664541734414,77.31060180016215
4865,(주)엠디에스테크,86960,Dec-16,115320756.0,146723092.0,87478150.0,119273466.0,73.34250687407709,78.59755027518095
4866,(주)엠디에스테크,86960,Dec-17,107736771.0,143216791.0,75497064.0,111143400.0,67.92761783425738,75.22635456899744
4867,(주)엠디에스테크,86960,Dec-18,121862010.0,164467252.0,86269852.0,121271901.0,71.13754405482602,74.09499977539602
4868,(주)엠디에스테크,86960,Dec-19,115528352.0,154474423.0,90894710.0,138217302.0,65.76217932542193,74.78801328812861
4869,(주)엠씨넥스,97520,Dec-12,105475330.0,149267246.0,81309756.0,122712440.0,66.26040196087699,70.66207277650182
4870,(주)엠씨넥스,97520,Dec-13,121323282.0,212987608.0,105658075.0,169154936.0,62.462306745810835,56.962601317162076
4871,(주)엠씨넥스,97520,Dec-14,174261024.0,289081108.0,171755444.0,246531534.0,69.66875239578884,60.28101428198484
4872,(주)엠씨넥스,97520,Dec-15,147615090.0,272541433.0,161336334.0,255666813.0,63.10413624157,54.16243995458848
4873,(주)엠씨넥스,97520,Dec-16,157858741.0,294686928.0,198911383.0,305329934.0,65.1463747409712,53.5682875624534
4874,(주)엠씨넥스,97520,Dec-17,223687573.0,387796901.0,274190298.0,373911995.0,73.33016904151471,57.68162984881615
4875,(주)엠씨넥스,97520,Dec-18,218820927.0,391053609.0,277138129.0,384934784.0,71.99612519298853,55.95675937106618
4876,(주)엠씨넥스,97520,Dec-19,235252266.0,476580874.0,353381575.0,467688104.0,75.55923958245472,49.362506729550375
4877,(주)엠아이텍,179290,Dec-18,41684457.0,49258408.0,41664444.0,49256396.0,84.58687070812083,84.62404428498786
4878,(주)엠아이텍,179290,Dec-19,36173329.0,57312610.0,36163329.0,57395498.0,63.007257119713465,63.11582913428651
4879,(주)엠에스씨,9780,Dec-11,58377708.0,118427955.0,57952031.0,119602360.0,48.45391930393347,49.29385802532856
4880,(주)엠에스씨,9780,Dec-12,49788523.0,112365858.0,49219652.0,114116722.0,43.130972514264826,44.30929811437919
4881,(주)엠에스씨,9780,Dec-13,49412567.0,113920963.0,48851841.0,116223483.0,42.032676821430314,43.37442881342216
4882,(주)엠에스씨,9780,Dec-14,56131255.0,125539177.0,55635635.0,128371672.0,43.33949549243232,44.71214193159798
4883,(주)엠에스씨,9780,Dec-15,55225361.0,129054591.0,54737396.0,129615894.0,42.230465964305274,42.7922482819693
4884,(주)엠에스씨,9780,Dec-16,57760413.0,140341176.0,57230598.0,138631738.0,41.282464481546064,41.1571390851107
4885,(주)엠에스씨,9780,Dec-17,56734677.0,142432630.0,56256079.0,139507764.0,40.32469404355158,39.83264017521827
4886,(주)엠에스씨,9780,Dec-18,62527762.0,147757769.0,62039953.0,142771415.0,43.45404365432674,42.317749126274364
4887,(주)엠에스씨,9780,Dec-19,65793512.0,158200567.0,65243664.0,152760508.0,42.7097715595447,41.588670159443865
4888,(주)엠에스오토텍,123040,Dec-11,258509594.0,520720097.0,110363731.0,232851874.0,47.39653974182746,49.64463547486242
4889,(주)엠에스오토텍,123040,Dec-12,253817116.0,590932275.0,170763074.0,336912798.0,50.68465045367615,42.95198058017731
4890,(주)엠에스오토텍,123040,Dec-13,226543293.0,594664733.0,148258475.0,355492829.0,41.705053634147994,38.09596911138835
4891,(주)엠에스오토텍,123040,Dec-14,228285061.0,665598083.0,124889691.0,378599833.0,32.98725464572511,34.297734147770974
4892,(주)엠에스오토텍,123040,Dec-15,203943110.0,646978974.0,106179041.0,426381857.0,24.902335607586608,31.522370617255945
4893,(주)엠에스오토텍,123040,Dec-16,211091103.0,630584452.0,100269983.0,411478873.0,24.368197149213053,33.475469039950255
4894,(주)엠에스오토텍,123040,Dec-17,213699877.0,608134183.0,85951932.0,401309845.0,21.417847847714775,35.14025078244944
4895,(주)엠에스오토텍,123040,Dec-18,306686556.0,700687470.0,91718021.0,411012067.0,22.315165019230445,43.769379235509945
4896,(주)엠에스오토텍,123040,Dec-19,352012610.0,1008067426.0,90790300.0,483463180.0,18.77915501238378,34.919550113506
4897,(주)엠투엔,33310,Dec-11,,,21803190.0,73307645.0,29.742041229124194,
4898,(주)엠투엔,33310,Dec-12,,,12941498.0,55697448.0,23.23535182437802,
4899,(주)엠투엔,33310,Dec-13,,,10015298.0,55331887.0,18.100409263107185,
4900,(주)엠투엔,33310,Dec-14,19936318.0,72577647.0,9782775.0,64813613.0,15.09370415748926,27.468950598522433
4901,(주)엠투엔,33310,Dec-15,21092936.0,78549341.0,7511393.0,68935383.0,10.896280941820544,26.853103707133585
4902,(주)엠투엔,33310,Dec-16,23350551.0,85603670.0,8390491.0,74833669.0,11.212187123953523,27.27751158332347
4903,(주)엠투엔,33310,Dec-17,23045873.0,89143983.0,8080897.0,78822952.0,10.251959353158963,25.852415636398028
4904,(주)엠투엔,33310,Dec-18,28125138.0,96865232.0,13514653.0,87008528.0,15.532561359962324,29.03532817636776
4905,(주)엠투엔,33310,Dec-19,22177467.0,99125583.0,10103801.0,90577734.0,11.154839665121232,22.373101200322825
4906,(주)엠플러스,259630,Dec-17,,,45266117.0,60361054.0,74.9922574247958,
4907,(주)엠플러스,259630,Dec-18,,,76520353.0,102616127.0,74.56951966234313,
4908,(주)엠플러스,259630,Dec-19,104637524.0,142053853.0,104605990.0,142034463.0,73.64831590203569,73.66046171236201
4909,(주)엠피대산,65150,Dec-11,36566006.0,86015265.0,36238837.0,86902236.0,41.70069571052234,42.51106591370729
4910,(주)엠피대산,65150,Dec-12,23861558.0,72703751.0,19968901.0,74478389.0,26.81167150379689,32.82025710062745
4911,(주)엠피대산,65150,Dec-13,14822789.0,67294953.0,14538046.0,69498156.0,20.918606818862933,22.026598339402955
4912,(주)엠피대산,65150,Dec-14,25606440.0,80515277.0,25246562.0,83074097.0,30.39041399390715,31.803206738020663
4913,(주)엠피대산,65150,Dec-15,26252076.0,105661942.0,12943143.0,100202637.0,12.916968442656854,24.845346870493827
4914,(주)엠피대산,65150,Dec-16,36527051.0,114751629.0,15049749.0,99266261.0,15.160991104520397,31.83140084224861
4915,(주)엠피대산,65150,Dec-17,49618166.0,102832603.0,9705616.0,64136280.0,15.132801590612988,48.25139552287712
4916,(주)엠피대산,65150,Dec-18,38990537.0,65604175.0,12069831.0,46160462.0,26.147552422677222,59.433011694758754
4917,(주)엠피대산,65150,Dec-19,54652673.0,92627714.0,13321119.0,54035947.0,24.652328199226343,59.002506528445686
4918,(주)연우,115960,Dec-15,,,86461525.0,212135413.0,40.75770460823531,
