,회사명,거래소코드,회계년도,당기자본(IFRS연결),전기자본(IFRS연결),당기자본(IFRS개별),전기자본(IFRS개별),자본증가율(개별),자본증가율(연결)
13699,케이지이티에스(주),151860,Dec-17,,147132640.0,147132640.0,147132640.0,0.0,0.0
13700,케이지이티에스(주),151860,Dec-18,150131064.0,,152425646.0,150131064.0,1.528385890877317,
13701,케이지이티에스(주),151860,Dec-19,,242393012.0,242393012.0,242393012.0,0.0,0.0
13702,케이지케미칼(주),1390,Dec-11,279875340.0,279875340.0,175009404.0,175009404.0,0.0,-37.46880164576128
13703,케이지케미칼(주),1390,Dec-12,286034076.0,337397032.0,163061879.0,163061879.0,0.0,-51.670624358070825
13704,케이지케미칼(주),1390,Dec-13,412269584.0,412269584.0,158007230.0,158007230.0,0.0,-61.67380856308818
13705,케이지케미칼(주),1390,Dec-14,433166113.0,433166113.0,151645954.0,151645954.0,0.0,-64.99127021969976
13706,케이지케미칼(주),1390,Dec-15,464019140.0,464019140.0,163451637.0,163451637.0,0.0,-64.77480713403331
13707,케이지케미칼(주),1390,Dec-16,510212081.0,510212081.0,171678530.0,171678530.0,0.0,-66.35153568619634
13708,케이지케미칼(주),1390,Dec-17,577775684.0,577775684.0,190182158.0,190182158.0,0.0,-67.08373798576127
13709,케이지케미칼(주),1390,Dec-18,604158562.0,604158562.0,183635085.0,183635085.0,0.0,-69.60481957052858
13710,케이지케미칼(주),1390,Dec-19,1351574946.0,1351574946.0,176175512.0,176175512.0,0.0,-86.96516885568253
13711,케이피엑스라이프사이언스(주),114450,Dec-11,,,62175218.0,62175218.0,0.0,
13712,케이피엑스라이프사이언스(주),114450,Dec-12,,,60872837.0,60872837.0,0.0,
13713,케이피엑스라이프사이언스(주),114450,Dec-13,,,52114644.0,52114644.0,0.0,
13714,케이피엑스라이프사이언스(주),114450,Dec-14,,,51529566.0,51529566.0,0.0,
13715,케이피엑스라이프사이언스(주),114450,Dec-15,,,56896548.0,56896548.0,0.0,
13716,케이피엑스라이프사이언스(주),114450,Dec-16,,,61663216.0,61663216.0,0.0,
13717,케이피엑스라이프사이언스(주),114450,Dec-17,,,62092074.0,62092074.0,0.0,
13718,케이피엑스라이프사이언스(주),114450,Dec-18,,,59111336.0,59111336.0,0.0,
13719,케이피엑스라이프사이언스(주),114450,Dec-19,,,60357539.0,60357539.0,0.0,
13720,케이피엑스케미칼(주),25000,Dec-11,307332921.0,307332921.0,288779189.0,288779189.0,0.0,-6.0370141733042715
13721,케이피엑스케미칼(주),25000,Dec-12,337199706.0,,320519809.0,320519809.0,0.0,
13722,케이피엑스케미칼(주),25000,Dec-13,349244807.0,349244807.0,330895962.0,330895962.0,0.0,-5.2538633738367935
13723,케이피엑스케미칼(주),25000,Dec-14,382509765.0,382509765.0,358970821.0,358970821.0,0.0,-6.153815184299944
13724,케이피엑스케미칼(주),25000,Dec-15,406601021.0,406601021.0,376699714.0,376699714.0,0.0,-7.35396751500042
13725,케이피엑스케미칼(주),25000,Dec-16,430009282.0,430009282.0,398835940.0,398835940.0,0.0,-7.249457931468555
13726,케이피엑스케미칼(주),25000,Dec-17,442814148.0,442814148.0,412885761.0,412885761.0,0.0,-6.758679038412296
13727,케이피엑스케미칼(주),25000,Dec-18,443651301.0,443651301.0,412211584.0,412211584.0,0.0,-7.086582847640528
13728,케이피엑스케미칼(주),25000,Dec-19,476062519.0,482326366.0,440338372.0,440338372.0,0.0,-8.705307642253175
13729,케이피엑스홀딩스(주),92230,Dec-11,848890474.0,848890474.0,373800623.0,373800623.0,0.0,-55.9659774200741
13730,케이피엑스홀딩스(주),92230,Dec-12,884307865.0,884307865.0,376776263.0,376776263.0,0.0,-57.393089226906284
13731,케이피엑스홀딩스(주),92230,Dec-13,859264939.0,859264939.0,383532129.0,383532129.0,0.0,-55.36509037057312
13732,케이피엑스홀딩스(주),92230,Dec-14,858795246.0,858795246.0,356138074.0,356138074.0,0.0,-58.53050239171911
13733,케이피엑스홀딩스(주),92230,Dec-15,898574571.0,898574571.0,374534625.0,374534625.0,0.0,-58.319026924700275
13734,케이피엑스홀딩스(주),92230,Dec-16,936238978.0,936238978.0,376919483.0,376919483.0,0.0,-59.74110330193922
13735,케이피엑스홀딩스(주),92230,Dec-17,1190459201.0,1190459201.0,401281546.0,401281546.0,0.0,-66.29186908187037
13736,케이피엑스홀딩스(주),92230,Dec-18,1125886810.0,1125886810.0,396518837.0,396518837.0,0.0,-64.78164292554418
13737,케이피엑스홀딩스(주),92230,Dec-19,1181330883.0,1181330883.0,401732188.0,401732188.0,0.0,-65.99325440643712
13738,코나아이(주),52400,Dec-11,88270192.0,88270192.0,79418382.0,79418382.0,0.0,-10.028085132068142
13739,코나아이(주),52400,Dec-12,107560197.0,107560197.0,96069357.0,96069357.0,0.0,-10.683171210629155
13740,코나아이(주),52400,Dec-13,139670804.0,139670804.0,126840799.0,126840799.0,0.0,-9.185888985073788
13741,코나아이(주),52400,Dec-14,180139772.0,180139772.0,166073693.0,166073693.0,0.0,-7.808425004557023
13742,코나아이(주),52400,Dec-15,210618665.0,210618665.0,188332062.0,188332062.0,0.0,-10.581494759735563
13743,코나아이(주),52400,Dec-16,186199868.0,186199868.0,159736659.0,159736659.0,0.0,-14.212259806757757
13744,코나아이(주),52400,Dec-17,141490846.0,141490846.0,132441820.0,132441820.0,0.0,-6.395485118521378
13745,코나아이(주),52400,Dec-18,95497497.0,95497497.0,89886576.0,89886576.0,0.0,-5.875463940170079
13746,코나아이(주),52400,Dec-19,85928652.0,85928652.0,83844163.0,83844163.0,0.0,-2.425836960644972
13747,코드네이처(주),78940,Dec-11,18359625.0,18359625.0,20006384.0,20006384.0,0.0,8.96945879885891
13748,코드네이처(주),78940,Dec-12,13659620.0,13659620.0,15463418.0,15463418.0,0.0,13.205330748585993
13749,코드네이처(주),78940,Dec-13,10795144.0,10795144.0,12251992.0,12251992.0,0.0,13.495401265606091
13750,코드네이처(주),78940,Dec-14,7537852.0,7537852.0,8913601.0,8913601.0,0.0,18.251207373134946
13751,코드네이처(주),78940,Dec-15,10866310.0,10866310.0,11547192.0,11547192.0,0.0,6.265990938966411
13752,코드네이처(주),78940,Dec-16,35189828.0,35189828.0,36780031.0,36780031.0,0.0,4.518928026587687
13753,코드네이처(주),78940,Dec-17,4953342.0,4621139.0,10432054.0,10099852.0,3.289176910711177,125.74637984271843
13754,코드네이처(주),78940,Dec-18,4377247.0,4377247.0,10905606.0,10905606.0,0.0,149.1430344232345
13755,코드네이처(주),78940,Dec-19,19058349.0,19058349.0,22027300.0,22027300.0,0.0,15.578217189747122
13756,코리아에프티(주),123410,Dec-11,,,,,,
13757,코리아에프티(주),123410,Dec-12,77458754.0,77458754.0,55822561.0,55822561.0,0.0,-27.93253426204093
13758,코리아에프티(주),123410,Dec-13,94771355.0,94771355.0,67459349.0,67459349.0,0.0,-28.818840882880693
13759,코리아에프티(주),123410,Dec-14,109646297.0,109646297.0,78794540.0,78794540.0,0.0,-28.13752752635139
13760,코리아에프티(주),123410,Dec-15,120172449.0,120172449.0,87150919.0,87150919.0,0.0,-27.478453068722928
13761,코리아에프티(주),123410,Dec-16,125480368.0,125480368.0,91724143.0,91724143.0,0.0,-26.901598662828277
13762,코리아에프티(주),123410,Dec-17,122459049.0,122459049.0,92400288.0,92400288.0,0.0,-24.545969649004874
13763,코리아에프티(주),123410,Dec-18,121109037.0,121109037.0,89859654.0,89859654.0,0.0,-25.802684732766892
13764,코리아에프티(주),123410,Dec-19,125799418.0,125799418.0,90501447.0,90501447.0,0.0,-28.058930288532807
13765,코스맥스(주),192820,Dec-14,80534412.0,80534412.0,67434927.0,67434927.0,0.0,-16.26569894121782
13766,코스맥스(주),192820,Dec-15,96519736.0,96519736.0,84627934.0,84627934.0,0.0,-12.32059109651938
13767,코스맥스(주),192820,Dec-16,207314509.0,207314509.0,202930624.0,202930624.0,0.0,-2.1146059777224764
13768,코스맥스(주),192820,Dec-17,228386785.0,228386785.0,202791538.0,202791538.0,0.0,-11.20697373098885
13769,코스맥스(주),192820,Dec-18,241846270.0,241846270.0,218648869.0,218648869.0,0.0,-9.591796061192099
13770,코스맥스(주),192820,Dec-19,316472579.0,316472579.0,302376908.0,302376908.0,0.0,-4.453994417001297
13771,코스맥스비티아이(주),44820,Dec-11,61070691.0,61070691.0,56542159.0,56542159.0,0.0,-7.415229672118826
13772,코스맥스비티아이(주),44820,Dec-12,79987500.0,79987500.0,67115667.0,67115667.0,0.0,-16.09230567276137
13773,코스맥스비티아이(주),44820,Dec-13,102316751.0,102316751.0,79168328.0,79168328.0,0.0,-22.624274885350886
13774,코스맥스비티아이(주),44820,Dec-14,275555982.0,275555982.0,249013671.0,249013671.0,0.0,-9.63227537553513
13775,코스맥스비티아이(주),44820,Dec-15,325411818.0,325411818.0,256775534.0,256775534.0,0.0,-21.09213009590205
13776,코스맥스비티아이(주),44820,Dec-16,346647700.0,346647700.0,260164980.0,260164980.0,0.0,-24.948303421600656
13777,코스맥스비티아이(주),44820,Dec-17,343677799.0,343677799.0,261124896.0,261124896.0,0.0,-24.02043519837602
13778,코스맥스비티아이(주),44820,Dec-18,359848363.0,359848363.0,261135092.0,261135092.0,0.0,-27.431907756101154
13779,코스맥스비티아이(주),44820,Dec-19,355990101.0,355990102.0,264205083.0,264205083.0,0.0,-25.783025562884887
13780,코스맥스엔비티(주),222040,Dec-15,64154435.0,64154435.0,64392890.0,64392890.0,0.0,0.371689034436983
13781,코스맥스엔비티(주),222040,Dec-16,82521234.0,82521234.0,84176688.0,84176687.0,1.1879773893497259e-06,2.0060945768212832
13782,코스맥스엔비티(주),222040,Dec-17,86393160.0,86393160.0,99221370.0,99221370.0,0.0,14.848640795174077
13783,코스맥스엔비티(주),222040,Dec-18,92251108.0,92251108.0,120610673.0,120610673.0,0.0,30.741706647035613
13784,코스맥스엔비티(주),222040,Dec-19,71796912.0,71796912.0,124372353.0,124372353.0,0.0,73.22799760524518
13785,코스모신소재(주),5070,Dec-11,,,104078401.0,104078401.0,0.0,
13786,코스모신소재(주),5070,Dec-12,,,88047599.0,88047599.0,0.0,
13787,코스모신소재(주),5070,Dec-13,,,99701594.0,99701594.0,0.0,
13788,코스모신소재(주),5070,Dec-14,,,75291179.0,72179016.0,4.311728217519615,
13789,코스모신소재(주),5070,Dec-15,,,48654898.0,48654898.0,0.0,
13790,코스모신소재(주),5070,Dec-16,,,51376855.0,51376855.0,0.0,
13791,코스모신소재(주),5070,Dec-17,,,74126402.0,74126402.0,0.0,
13792,코스모신소재(주),5070,Dec-18,,,88286833.0,88286833.0,0.0,
13793,코스모신소재(주),5070,Dec-19,,,151064606.0,151064606.0,0.0,
13794,코스모화학(주),5420,Dec-11,,,254756355.0,254756355.0,0.0,
13795,코스모화학(주),5420,Dec-12,,,235856565.0,216946446.0,8.716491718882551,
13796,코스모화학(주),5420,Dec-13,304427362.0,304427362.0,224385951.0,224385951.0,0.0,-26.292449691168045
13797,코스모화학(주),5420,Dec-14,273815980.0,270703817.0,212037177.0,212037177.0,0.0,-21.67189242108101
13798,코스모화학(주),5420,Dec-15,154415109.0,154415109.0,118403990.0,118403990.0,0.0,-23.320981497995774
13799,코스모화학(주),5420,Dec-16,105474565.0,105474565.0,65982459.0,65982459.0,0.0,-37.442302795939476
13800,코스모화학(주),5420,Dec-17,158350953.0,158350953.0,93979003.0,93979003.0,0.0,-40.6514446427108
13801,코스모화학(주),5420,Dec-18,162468753.0,162468753.0,97850701.0,97850701.0,0.0,-39.77260292014429
13802,코스모화학(주),5420,Dec-19,231236985.0,231236985.0,116843318.0,116843318.0,0.0,-49.47031591853699
13803,코아스템(주),166480,Dec-15,67092152.0,67092152.0,61152873.0,61152873.0,0.0,-8.85241987766318
13804,코아스템(주),166480,Dec-16,77761080.0,77761080.0,58300912.0,58300912.0,0.0,-25.025588636371822
13805,코아스템(주),166480,Dec-17,80885812.0,80885812.0,55261921.0,55261921.0,0.0,-31.679092249206818
13806,코아스템(주),166480,Dec-18,77796948.0,77796948.0,51206702.0,51206702.0,0.0,-34.1790348896463
13807,코아스템(주),166480,Dec-19,74552660.0,74552660.0,45125261.0,45125261.0,0.0,-39.47196384408015
13808,코오롱글로벌(주),3070,Dec-11,478802096.0,478802096.0,480853680.0,480853680.0,0.0,0.4284826689647616
13809,코오롱글로벌(주),3070,Dec-12,444957641.0,444957641.0,446907359.0,446907359.0,0.0,0.4381805862729351
13810,코오롱글로벌(주),3070,Dec-13,393450158.0,393450158.0,389146764.0,389146764.0,0.0,-1.093758361128934
13811,코오롱글로벌(주),3070,Dec-14,504448446.0,504448446.0,486206731.0,486206731.0,0.0,-3.616170323181052
13812,코오롱글로벌(주),3070,Dec-15,437615093.0,437615093.0,435891399.0,435891399.0,0.0,-0.39388358115883193
13813,코오롱글로벌(주),3070,Dec-16,436212269.0,436212269.0,434703963.0,434703963.0,0.0,-0.3457734014354372
13814,코오롱글로벌(주),3070,Dec-17,465432241.0,465432241.0,470701142.0,470701142.0,0.0,1.1320446964910644
13815,코오롱글로벌(주),3070,Dec-18,446731381.0,446731381.0,441652751.0,441652751.0,0.0,-1.1368420075239811
13816,코오롱글로벌(주),3070,Dec-19,455012423.0,455012423.0,475086410.0,475086410.0,0.0,4.4117448195474935
13817,코오롱생명과학(주),102940,Dec-11,,,73336117.0,73336117.0,0.0,
13818,코오롱생명과학(주),102940,Dec-12,,,106698318.0,106698318.0,0.0,
13819,코오롱생명과학(주),102940,Dec-13,,,123627654.0,123627654.0,0.0,
13820,코오롱생명과학(주),102940,Dec-14,,,136174778.0,136174778.0,0.0,
13821,코오롱생명과학(주),102940,Dec-15,,,135442196.0,135442196.0,0.0,
13822,코오롱생명과학(주),102940,Dec-16,,,259788454.0,259788454.0,0.0,
13823,코오롱생명과학(주),102940,Dec-17,,,545412214.0,545412214.0,0.0,
13824,코오롱생명과학(주),102940,Dec-18,,,446145814.0,446145814.0,0.0,
13825,코오롱생명과학(주),102940,Dec-19,,101020433.0,101020433.0,101020433.0,0.0,0.0
13826,코오롱인더스트리(주),120110,Dec-11,1791833951.0,1791833951.0,1476974283.0,1476974283.0,0.0,-17.571922209883382
13827,코오롱인더스트리(주),120110,Dec-12,1882630730.0,1882630730.0,1511243076.0,1511243076.0,0.0,-19.727057892016873
13828,코오롱인더스트리(주),120110,Dec-13,1945583972.0,1945583972.0,1553808095.0,1553808095.0,0.0,-20.136672723370893
13829,코오롱인더스트리(주),120110,Dec-14,2009107282.0,2009107282.0,1624823625.0,1624823625.0,0.0,-19.127084971662555
13830,코오롱인더스트리(주),120110,Dec-15,1964382179.0,1964382179.0,1557997966.0,1557997966.0,0.0,-20.687634888180284
13831,코오롱인더스트리(주),120110,Dec-16,2125275934.0,2125275934.0,1666993404.0,1666993404.0,0.0,-21.56343666572569
13832,코오롱인더스트리(주),120110,Dec-17,2322447482.0,2322447482.0,1762823377.0,1762823377.0,0.0,-24.09630828414143
13833,코오롱인더스트리(주),120110,Dec-18,2208534246.0,2208534246.0,1856500293.0,1856500293.0,0.0,-15.939709951864614
13834,코오롱인더스트리(주),120110,Dec-19,2126336443.0,2126336443.0,1810830902.0,1810830902.0,0.0,-14.837987753003958
13835,코오롱티슈진(주),950160,Dec-17,,,160106768.0,160106768.0,0.0,
13836,코오롱티슈진(주),950160,Dec-18,,,137288405.0,137288405.0,0.0,
13837,코오롱티슈진(주),950160,Dec-19,,,93561534.0,92164043.0,1.5163082635166063,
13838,코오롱플라스틱(주),138490,Dec-11,87685687.0,87685687.0,86967260.0,86967260.0,0.0,-0.8193207176446009
13839,코오롱플라스틱(주),138490,Dec-12,93391977.0,93391977.0,93867814.0,93867814.0,0.0,0.5095052222740719
13840,코오롱플라스틱(주),138490,Dec-13,88526814.0,88526814.0,89126629.0,89126629.0,0.0,0.6775517754428648
13841,코오롱플라스틱(주),138490,Dec-14,90546014.0,90546014.0,90752293.0,90752293.0,0.0,0.22781676507592863
13842,코오롱플라스틱(주),138490,Dec-15,97516750.0,97516750.0,97369131.0,97369131.0,0.0,-0.1513780965834144
13843,코오롱플라스틱(주),138490,Dec-16,174829185.0,174829185.0,173901451.0,173901451.0,0.0,-0.5306516758057285
13844,코오롱플라스틱(주),138490,Dec-17,194532078.0,194532078.0,195219784.0,195219784.0,0.0,0.35351804549171106
13845,코오롱플라스틱(주),138490,Dec-18,197347690.0,197347690.0,203601148.0,203601148.0,0.0,3.168751557213568
13846,코오롱플라스틱(주),138490,Dec-19,197633735.0,197633735.0,204251012.0,204251012.0,0.0,3.348252766664544
13847,코웨이(주),21240,Dec-11,737902513.0,737902513.0,748402362.0,748402362.0,0.0,1.4229317308206646
13848,코웨이(주),21240,Dec-12,785084821.0,785084821.0,802729433.0,802729433.0,0.0,2.247478428830817
13849,코웨이(주),21240,Dec-13,940888509.0,940888509.0,967344668.0,967344668.0,0.0,2.8118271981149263
13850,코웨이(주),21240,Dec-14,1039435029.0,1039435029.0,1059043239.0,1059043239.0,0.0,1.886429594244504
13851,코웨이(주),21240,Dec-15,1238227831.0,1238227831.0,1269427800.0,1269427800.0,0.0,2.519727647762764
13852,코웨이(주),21240,Dec-16,1183343759.0,1183343759.0,1248126124.0,1248126124.0,0.0,5.474517823522817
13853,코웨이(주),21240,Dec-17,982256530.0,982256530.0,1043127690.0,1043127690.0,0.0,6.197073589319885
13854,코웨이(주),21240,Dec-18,1087698232.0,1087698232.0,1129032867.0,1129032867.0,0.0,3.800193269046332
13855,코웨이(주),21240,Dec-19,1077195585.0,1077195585.0,1083096392.0,1083096392.0,0.0,0.5477934631527432
13856,코웰패션(주),33290,Dec-11,128424836.0,128424836.0,78672679.0,78672679.0,0.0,-38.74029241509018
13857,코웰패션(주),33290,Dec-12,125778687.0,125778687.0,79390299.0,79390299.0,0.0,-36.88096060344468
13858,코웰패션(주),33290,Dec-13,84440616.0,84440616.0,74534692.0,74534692.0,0.0,-11.731231330666745
13859,코웰패션(주),33290,Dec-14,78016217.0,78016217.0,78519293.0,78519293.0,0.0,0.6448351629251761
13860,코웰패션(주),33290,Dec-15,117632289.0,117632289.0,115451722.0,115855618.0,-0.3486201247487202,-1.8537146718279018
13861,코웰패션(주),33290,Dec-16,135198697.0,135198697.0,131111160.0,131111160.0,0.0,-3.0233553212424766
13862,코웰패션(주),33290,Dec-17,172104278.0,172104278.0,166491862.0,166491862.0,0.0,-3.261055486372044
13863,코웰패션(주),33290,Dec-18,219215158.0,219215158.0,208410644.0,208410644.0,0.0,-4.928725777256702
13864,코웰패션(주),33290,Dec-19,256344977.0,256344977.0,243350792.0,243350792.0,0.0,-5.069022670961104
13865,코위버(주),56360,Dec-11,56994433.0,56994433.0,57195235.0,57195235.0,0.0,0.35231862031157846
13866,코위버(주),56360,Dec-12,59962472.0,59962472.0,59356647.0,59356647.0,0.0,-1.0103402674926372
13867,코위버(주),56360,Dec-13,65712398.0,65712398.0,63772703.0,63772703.0,0.0,-2.951794576116356
13868,코위버(주),56360,Dec-14,72034318.0,72034318.0,69695978.0,69695978.0,0.0,-3.2461472044477517
13869,코위버(주),56360,Dec-15,82657338.0,82657338.0,77729662.0,77729662.0,0.0,-5.961571131168057
13870,코위버(주),56360,Dec-16,88413776.0,88413776.0,83171341.0,83171341.0,0.0,-5.929432309281751
13871,코위버(주),56360,Dec-17,94341497.0,94341497.0,89282559.0,89282559.0,0.0,-5.362367739405286
13872,코위버(주),56360,Dec-18,99639550.0,99639550.0,99356697.0,99356697.0,0.0,-0.2838762318777981
13873,코위버(주),56360,Dec-19,118644697.0,118644697.0,118019874.0,118019874.0,0.0,-0.5266337356822532
13874,콜마비앤에이치(주),200130,Dec-14,,,,,,
13875,콜마비앤에이치(주),200130,Dec-15,100938298.0,100938298.0,98558195.0,98558195.0,0.0,-2.3579781382880043
13876,콜마비앤에이치(주),200130,Dec-16,128741965.0,128741965.0,124859511.0,124859511.0,0.0,-3.0156864546847686
13877,콜마비앤에이치(주),200130,Dec-17,177924388.0,177924388.0,154505749.0,154505749.0,0.0,-13.162129859342272
13878,콜마비앤에이치(주),200130,Dec-18,206529135.0,206529135.0,192867573.0,192867573.0,0.0,-6.614835238621424
13879,콜마비앤에이치(주),200130,Dec-19,254551409.0,254551409.0,234208663.0,234208663.0,0.0,-7.9916061277822195
13880,쿠쿠홀딩스(주),192400,Dec-14,440966482.0,440966482.0,422775681.0,422775681.0,0.0,-4.125211720740268
13881,쿠쿠홀딩스(주),192400,Dec-15,506180217.0,506180217.0,501842830.0,501842830.0,0.0,-0.856885918163016
13882,쿠쿠홀딩스(주),192400,Dec-16,567342138.0,567342138.0,567673295.0,567673295.0,0.0,0.05836989319485042
13883,쿠쿠홀딩스(주),192400,Dec-17,357819541.0,357819541.0,350889928.0,350889928.0,0.0,-1.9366222930792958
13884,쿠쿠홀딩스(주),192400,Dec-18,609460415.0,609460415.0,551621134.0,551621134.0,0.0,-9.490244087468753
13885,쿠쿠홀딩스(주),192400,Dec-19,673685233.0,673685233.0,553687875.0,553687875.0,0.0,-17.81208079411769
13886,쿠쿠홈시스(주),284740,Dec-18,379732253.0,379732253.0,390348983.0,390348983.0,0.0,2.795846261707993
13887,쿠쿠홈시스(주),284740,Dec-19,457815914.0,457815914.0,428482814.0,428482814.0,0.0,-6.407182254481441
13888,큐렉소(주),60280,Dec-11,32394714.0,32394714.0,47698201.0,47698201.0,0.0,47.240691799285514
13889,큐렉소(주),60280,Dec-12,49480929.0,49480929.0,59244012.0,59244012.0,0.0,19.731001816881815
13890,큐렉소(주),60280,Dec-13,35085670.0,35085670.0,58638401.0,58638401.0,0.0,67.12920403116144
13891,큐렉소(주),60280,Dec-14,13940907.0,13940907.0,58547257.0,58547257.0,0.0,319.96734502281663
13892,큐렉소(주),60280,Dec-15,52186928.0,,58750597.0,52186928.0,12.577228151846768,
13893,큐렉소(주),60280,Dec-16,,,73080105.0,73080105.0,0.0,
13894,큐렉소(주),60280,Dec-17,,,70690842.0,70690842.0,0.0,
13895,큐렉소(주),60280,Dec-18,,,70029090.0,70029090.0,0.0,
13896,큐렉소(주),60280,Dec-19,,,43979934.0,43979934.0,0.0,
13897,크로바하이텍(주),43590,Dec-11,35710919.0,35710919.0,39108736.0,39108736.0,0.0,9.514784539708998
13898,크로바하이텍(주),43590,Dec-12,40142374.0,40142374.0,42693853.0,42693853.0,0.0,6.3560740079797
13899,크로바하이텍(주),43590,Dec-13,40300756.0,40300756.0,41982740.0,41982740.0,0.0,4.173579274790782
13900,크로바하이텍(주),43590,Dec-14,37191879.0,37191879.0,38598264.0,38598264.0,0.0,3.781430349351254
13901,크로바하이텍(주),43590,Dec-15,33431677.0,33431677.0,34877797.0,34877797.0,0.0,4.325598144538191
13902,크로바하이텍(주),43590,Dec-16,33765047.0,33765047.0,34393438.0,34393438.0,0.0,1.86106952553628
13903,크로바하이텍(주),43590,Dec-17,31891511.0,31891511.0,32050687.0,32050687.0,0.0,0.49911714750675173
13904,크로바하이텍(주),43590,Dec-18,26019585.0,24010332.0,26163724.0,24424948.0,7.118852412705252,8.968605681920593
13905,크로바하이텍(주),43590,Dec-19,16038456.0,13992141.0,16455605.0,12475199.0,31.906553153981747,17.606054713142186
13906,크루셜텍(주),114120,Dec-11,122801222.0,122801222.0,112005161.0,112005161.0,0.0,-8.791493133512944
13907,크루셜텍(주),114120,Dec-12,117880882.0,116303533.0,104868713.0,104868713.0,0.0,-9.8318767324119
13908,크루셜텍(주),114120,Dec-13,109147059.0,109147059.0,93524765.0,93524765.0,0.0,-14.313069122641224
13909,크루셜텍(주),114120,Dec-14,91546465.0,91546465.0,71234181.0,71234181.0,0.0,-22.187950130024134
13910,크루셜텍(주),114120,Dec-15,97513880.0,97513880.0,111283035.0,111283035.0,0.0,14.120200119203545
13911,크루셜텍(주),114120,Dec-16,104995682.0,104995682.0,120113845.0,120113845.0,0.0,14.398842611451386
13912,크루셜텍(주),114120,Dec-17,85086555.0,85086555.0,131306096.0,131306096.0,0.0,54.320616224267155
13913,크루셜텍(주),114120,Dec-18,85379111.0,85379111.0,141665850.0,141665850.0,0.0,65.92565598393264
13914,크루셜텍(주),114120,Dec-19,43588075.0,43588075.0,28265345.0,28265345.0,0.0,-35.15349094907265
13915,크리스탈지노믹스(주),83790,Dec-11,30371161.0,30371161.0,30400162.0,30400162.0,0.0,0.09548861171293765
13916,크리스탈지노믹스(주),83790,Dec-12,22267548.0,22373594.0,22407611.0,22513656.0,-0.47102523019806597,0.1520408388567347
13917,크리스탈지노믹스(주),83790,Dec-13,36163555.0,36163555.0,36930895.0,36930895.0,0.0,2.1218599775381506
13918,크리스탈지노믹스(주),83790,Dec-14,55027659.0,55027659.0,55729312.0,55729312.0,0.0,1.275091495351461
13919,크리스탈지노믹스(주),83790,Dec-15,73638997.0,73638997.0,70838591.0,71823562.0,-1.3713758724469756,-3.8028844961046957
13920,크리스탈지노믹스(주),83790,Dec-16,83264874.0,83264874.0,83036618.0,83036618.0,0.0,-0.2741324030587009
13921,크리스탈지노믹스(주),83790,Dec-17,91586917.0,91586917.0,91586917.0,91586917.0,0.0,0.0
13922,크리스탈지노믹스(주),83790,Dec-18,184467049.0,184467049.0,184467049.0,184467049.0,0.0,0.0
13923,크리스탈지노믹스(주),83790,Dec-19,225216865.0,225216865.0,148891535.0,148891535.0,0.0,-33.88970448549668
13924,키네마스터(주),139670,Dec-11,,,16989588.0,16989588.0,0.0,
13925,키네마스터(주),139670,Dec-12,,,18298221.0,18298221.0,0.0,
13926,키네마스터(주),139670,Dec-13,,22270169.0,22270169.0,22270169.0,0.0,0.0
13927,키네마스터(주),139670,Dec-14,23959526.0,23959526.0,23902531.0,23902531.0,0.0,-0.2378803320232663
13928,키네마스터(주),139670,Dec-15,22829749.0,22829749.0,22856643.0,22856643.0,0.0,0.1178024340083681
13929,키네마스터(주),139670,Dec-16,17936158.0,17936158.0,17937756.0,17937756.0,0.0,0.00890937735940156
13930,키네마스터(주),139670,Dec-17,13504730.0,13504730.0,13484781.0,13484781.0,0.0,-0.14771861414482146
13931,키네마스터(주),139670,Dec-18,12360434.0,12360434.0,11929556.0,11929556.0,0.0,-3.485945558222298
13932,키네마스터(주),139670,Dec-19,12530645.0,12530645.0,11170673.0,11170673.0,0.0,-10.853168372418182
13933,태경산업(주),15890,Dec-11,259871985.0,259871985.0,151494669.0,151494669.0,0.0,-41.70411674040201
13934,태경산업(주),15890,Dec-12,276031969.0,276031969.0,157948657.0,157948657.0,0.0,-42.778853633435475
13935,태경산업(주),15890,Dec-13,281670392.0,281670392.0,157718810.0,157718810.0,0.0,-44.00589679301472
13936,태경산업(주),15890,Dec-14,270088529.0,270088529.0,157691074.0,157691074.0,0.0,-41.615042081257734
13937,태경산업(주),15890,Dec-15,257359685.0,257359685.0,145673753.0,145673753.0,0.0,-43.39682495337216
13938,태경산업(주),15890,Dec-16,262584017.0,262584017.0,147392865.0,147392865.0,0.0,-43.86830292111801
13939,태경산업(주),15890,Dec-17,263417998.0,259142962.0,149061390.0,146668320.0,1.6316202435536127,-42.479089978141104
13940,태경산업(주),15890,Dec-18,310319252.0,310319252.0,154708304.0,154708304.0,0.0,-50.145437963352656
13941,태경산업(주),15890,Dec-19,343200741.0,343200741.0,173552125.0,173552125.0,0.0,-49.43130819172678
13942,태경케미컬(주),6890,Dec-11,71313721.0,71313721.0,70386207.0,70386207.0,0.0,-1.300610860005463
13943,태경케미컬(주),6890,Dec-12,77327392.0,77327392.0,75608764.0,75608764.0,0.0,-2.2225345450678162
13944,태경케미컬(주),6890,Dec-13,86582053.0,86582053.0,86227613.0,86227613.0,0.0,-0.40936890235208523
13945,태경케미컬(주),6890,Dec-14,94664318.0,94664318.0,94515784.0,94515784.0,0.0,-0.15690600549194755
