,회사명,거래소코드,회계년도,당기매출액(IFRS연결),당기매출원가(IFRS연결),당기판관비(IFRS연결),전기매출액(IFRS연결),전기매출원가(IFRS연결),전기판관비(IFRS연결),당기매출액(IFRS개별),당기매출원가(IFRS개별),당기판관비(IFRS개별),전기매출액(IFRS개별),전기매출원가(IFRS개별),전기판관비(IFRS개별),영업이익증가율(개별),영업이익증가율(연결)
12637,오상자이엘(주),53980,Dec-12,47346846.0,36398641.0,5621471.0,47346846.0,36398641.0,5621471.0,44735117.0,38947946.0,3411026.0,44735117.0,38947946.0,3411026.0,-97.27174940655273,-94.03948157214884
12638,오상자이엘(주),53980,Dec-13,51200780.0,39912943.0,6826483.0,51200780.0,39912943.0,6826483.0,49418094.0,43163918.0,4682763.0,49418094.0,43163918.0,4682763.0,-98.38439661223705,-95.44481864781865
12639,오상자이엘(주),53980,Dec-14,56961842.0,45735519.0,7691224.0,56961842.0,45735519.0,7691224.0,56591095.0,48791536.0,6175539.0,56591095.0,48791536.0,6175539.0,-98.5442392968619,-96.7975864533457
12640,오상자이엘(주),53980,Dec-15,57174842.0,47575463.0,8161578.0,57174842.0,47575463.0,8161578.0,56775681.0,49421195.0,6925996.0,56775681.0,49421195.0,6925996.0,-99.62121718408989,-98.7266167547662
12641,오상자이엘(주),53980,Dec-16,60762691.0,52540795.0,8357687.0,60762691.0,52540795.0,8357687.0,60257411.0,53523070.0,7516507.0,60257411.0,53523070.0,7516507.0,-100.64483546780238,-100.11161408085388
12642,오상자이엘(주),53980,Dec-17,66950982.0,58240561.0,7415020.0,66950982.0,58240561.0,7415020.0,62355803.0,54614677.0,6671569.0,62355803.0,54614677.0,6671569.0,-99.13495691097775,-99.02312451910845
12643,오상자이엘(주),53980,Dec-18,64710674.0,57862878.0,7982474.0,64710674.0,57862878.0,7982474.0,58487489.0,52559659.0,7344780.0,58487489.0,52559659.0,7344780.0,-101.19682990549829,-100.86911193206815
12644,오상자이엘(주),53980,Dec-19,74222347.0,67361654.0,9442638.0,74222347.0,67361654.0,9442638.0,66721621.0,61477359.0,8689711.0,66721621.0,61477359.0,8689711.0,-102.5169712522125,-101.70959574886653
12645,오성첨단소재(주),52420,Dec-11,198078356.0,167711608.0,21661128.0,186493987.0,155249273.0,19885561.0,115180847.0,108717999.0,17500302.0,115180847.0,108717999.0,17500302.0,-104.57228374310584,-97.59266421964747
12646,오성첨단소재(주),52420,Dec-12,104705410.0,127862918.0,12599186.0,104705410.0,127862918.0,12599186.0,104137867.0,127412389.0,12255041.0,104137867.0,127412389.0,12255041.0,-114.572924968074,-114.58459704412552
12647,오성첨단소재(주),52420,Dec-13,134548449.0,143893169.0,13067523.0,134548449.0,143893169.0,13067523.0,133782921.0,143095050.0,13054269.0,133782921.0,143095050.0,13054269.0,-107.71435353308759,-107.688349985567
12648,오성첨단소재(주),52420,Dec-14,116506713.0,127556393.0,11616585.0,59294231.0,55543150.0,8718508.0,116363082.0,127393752.0,11537492.0,59150600.0,55380510.0,8639416.0,-118.32269677893558,-118.34494914281261
12649,오성첨단소재(주),52420,Dec-15,50864464.0,43279348.0,6943892.0,50864464.0,43279348.0,6943892.0,50535409.0,43102715.0,6668425.0,50535409.0,43102715.0,6668425.0,-99.23806669891515,-99.36567557217444
12650,오성첨단소재(주),52420,Dec-16,44968625.0,39257608.0,7439273.0,44968625.0,39257608.0,7439273.0,44416709.0,38858705.0,7297682.0,44416709.0,38858705.0,7297682.0,-101.92074476509006,-101.8853940543349
12651,오성첨단소재(주),52420,Dec-17,44689681.0,36727880.0,6910210.0,30610979.0,25279828.0,2720053.0,44357524.0,36540063.0,6810547.0,30278821.0,25092012.0,2620391.0,-98.26367865592904,-98.2058086163554
12652,오성첨단소재(주),52420,Dec-18,44104349.0,38437104.0,4940839.0,44104349.0,38437104.0,4940839.0,44104349.0,38437104.0,4452482.0,44104349.0,38437104.0,4452482.0,-98.60362334454695,-99.1696536711681
12653,오성첨단소재(주),52420,Dec-19,66605461.0,58302053.0,6368953.0,66605461.0,58302053.0,6368953.0,66605461.0,58302053.0,4022038.0,66605461.0,58302053.0,4022038.0,-96.67929506184898,-98.52642667478247
12654,오션브릿지(주),241790,Dec-16,,,,34987670.0,25618407.0,2466481.0,34987670.0,25618407.0,2466481.0,34987670.0,25618407.0,2466481.0,-89.05580775715487,
12655,오션브릿지(주),241790,Dec-17,56032967.0,41230606.0,3271504.0,56032967.0,41230606.0,3271504.0,51481824.0,37003842.0,3048991.0,51481824.0,37003842.0,3048991.0,-87.51402870281144,-88.53051358383104
12656,오션브릿지(주),241790,Dec-18,94181914.0,71111467.0,5788313.0,94181914.0,71111467.0,5788313.0,73781548.0,54700631.0,4174643.0,73781548.0,54700631.0,4174643.0,-88.76328124308601,-89.89831489510502
12657,오션브릿지(주),241790,Dec-19,75770273.0,56612763.0,6352923.0,75770273.0,56612763.0,6352923.0,52540276.0,38353880.0,4320017.0,52540276.0,38353880.0,4320017.0,-89.63769921101976,-90.770534840214
12658,오스템임플란트(주),48260,Dec-11,170385492.0,69904079.0,84045881.0,168585161.0,69757223.0,84045881.0,131825176.0,64065456.0,46677461.0,130024844.0,63918600.0,46677461.0,-91.23839260765808,-94.9019447094329
12659,오스템임플란트(주),48260,Dec-12,198893647.0,78716393.0,100961720.0,198893647.0,78716393.0,100961720.0,148912378.0,71254899.0,47969891.0,148912378.0,71254899.0,47969891.0,-88.92820856525195,-94.92420300975435
12660,오스템임플란트(주),48260,Dec-13,215665154.0,84486763.0,112463919.0,215665154.0,84486763.0,112463919.0,154689766.0,75125795.0,51181649.0,154689766.0,75125795.0,51181649.0,-89.89942925056089,-95.46443195650882
12661,오스템임플란트(주),48260,Dec-14,235932741.0,99134587.0,108795441.0,235932741.0,99134587.0,108795441.0,168831254.0,85081259.0,50991275.0,168831254.0,85081259.0,50991275.0,-89.25604689437313,-93.69113272034762
12662,오스템임플란트(주),48260,Dec-15,277703306.0,115978556.0,128407664.0,277703306.0,115978556.0,128407664.0,205797985.0,102080281.0,60057965.0,205797985.0,102080281.0,60057965.0,-88.13388426539598,-93.61851093714529
12663,오스템임플란트(주),48260,Dec-16,344582038.0,141138940.0,169193634.0,344582038.0,141138940.0,169193634.0,256942169.0,126349078.0,74475506.0,256942169.0,126349078.0,74475506.0,-87.74100901119833,-94.77039244926787
12664,오스템임플란트(주),48260,Dec-17,397790874.0,165703487.0,210385100.0,397790874.0,165703487.0,210385100.0,288691851.0,146839047.0,95681698.0,288691851.0,146839047.0,95681698.0,-91.30835632519528,-97.19565021509209
12665,오스템임플란트(주),48260,Dec-18,460146867.0,201599558.0,227571319.0,460146867.0,201599558.0,227571319.0,333588310.0,176267150.0,102455902.0,333588310.0,176267150.0,102455901.0,-91.03964722941014,-96.51688159727082
12666,오스템임플란트(주),48260,Dec-19,565042601.0,245906017.0,276235420.0,565042601.0,245906017.0,276235420.0,373764799.0,198751102.0,116872422.0,373764799.0,198751102.0,116872422.0,-91.56625184090912,-96.05391888581057
12667,올리패스(주),244460,Dec-19,1705302.0,912667.0,22300407.0,1705302.0,912667.0,22300407.0,320262.0,204262.0,17176716.0,320262.0,204262.0,17176716.0,-196.38147384025075,-186.31289615342507
12668,올릭스(주),226950,Dec-18,302000.0,0.0,8535928.0,302000.0,0.0,8535928.0,302000.0,0.0,8522673.0,302000.0,0.0,8522673.0,-193.15555375252998,-193.16581895666042
12669,올릭스(주),226950,Dec-19,1130327.0,0.0,16247133.0,1130327.0,0.0,16247133.0,1130327.0,0.0,14394853.0,1130327.0,0.0,14394853.0,-185.43879040371834,-186.99088359288413
12670,옴니시스템(주),57540,Dec-11,63077848.0,53631495.0,13930156.0,61451382.0,50599491.0,13923653.0,27737473.0,21968811.0,9297083.0,26111006.0,18886425.0,9178108.0,-106.51294120027121,-103.55929340825621
12671,옴니시스템(주),57540,Dec-12,49189217.0,43051222.0,12925223.0,49189217.0,43051222.0,12983232.0,23584249.0,16265187.0,8674205.0,23584249.0,16265187.0,8732213.0,-102.78941334412094,-106.450286266861
12672,옴니시스템(주),57540,Dec-13,50456482.0,40774349.0,9574539.0,49020778.0,39340475.0,9574539.0,32100097.0,23274028.0,6720434.0,32100097.0,23274028.0,6720434.0,-96.60898630425896,-99.89013822443995
12673,옴니시스템(주),57540,Dec-14,73651608.0,57677466.0,11400688.0,73651608.0,57677466.0,11400688.0,50820785.0,38630071.0,8717976.0,50820785.0,38630071.0,8717976.0,-96.46248414160617,-96.79572505697865
12674,옴니시스템(주),57540,Dec-15,77760550.0,57420912.0,13397809.0,77760550.0,57420912.0,13397809.0,53874442.0,39772080.0,10632447.0,53874442.0,39772080.0,10632447.0,-96.67246901913654,-95.32786171766854
12675,옴니시스템(주),57540,Dec-16,69702655.0,54378806.0,12769836.0,69702655.0,54378806.0,12769836.0,54854284.0,42754094.0,10459746.0,54854284.0,42754094.0,10459746.0,-98.48202787345508,-98.13373124260562
12676,옴니시스템(주),57540,Dec-17,120638419.0,102252340.0,14904913.0,120638419.0,102252340.0,14904913.0,95095317.0,80667983.0,12151994.0,95095317.0,80667983.0,12151994.0,-98.78916720849767,-98.53606839404546
12677,옴니시스템(주),57540,Dec-18,114047082.0,95814807.0,15614038.0,114047082.0,95814807.0,15614038.0,83554504.0,68245734.0,12610019.0,83554504.0,68245734.0,12610019.0,-98.3585263783147,-98.83879532736104
12678,옴니시스템(주),57540,Dec-19,94031923.0,80428152.0,15573208.0,94031923.0,80428152.0,15573208.0,75800659.0,62116276.0,14354321.0,75800659.0,62116276.0,14354321.0,-100.43996353454916,-101.03636424573058
12679,옵티시스(주),109080,Dec-11,,,,,,,18223048.0,9142236.0,4489042.0,18223048.0,9142236.0,4489042.0,-85.58509760966218,
12680,옵티시스(주),109080,Dec-12,,,,,,,17464741.0,8625292.0,4952346.0,17464741.0,8625292.0,4952346.0,-87.47807634202263,
12681,옵티시스(주),109080,Dec-13,,,,,,,15452786.0,8725205.0,4528155.0,15452786.0,8725205.0,4528155.0,-92.33813553376339,
12682,옵티시스(주),109080,Dec-14,,,,,,,18765445.0,11036803.0,4698197.0,18765445.0,11036803.0,4698197.0,-91.216214747375,
12683,옵티시스(주),109080,Dec-15,,,,,,,15867093.0,9380522.0,4596941.0,15867093.0,9380522.0,4596941.0,-93.66842649627624,
12684,옵티시스(주),109080,Dec-16,,,,,,,17126539.0,10060225.0,5005671.0,17126539.0,10060225.0,5005671.0,-93.59898373639645,
12685,옵티시스(주),109080,Dec-17,,,,,,,17931058.0,10891146.0,4922587.0,17931058.0,10891146.0,4922587.0,-93.72547602976708,
12686,옵티시스(주),109080,Dec-18,,,,,,,21275099.0,12774372.0,5253688.0,21275099.0,12774372.0,5253688.0,-91.73847832435047,
12687,옵티시스(주),109080,Dec-19,,,,,,,19692118.0,12303860.0,5223133.0,19692118.0,12303860.0,5223133.0,-94.18276003422005,
12688,와이더블유(주),51390,Dec-11,43662646.0,35607654.0,4486595.0,43662646.0,35607654.0,4486595.0,41928056.0,34545527.0,3531624.0,41928056.0,34545527.0,3531624.0,-95.18668203683293,-95.73957821621731
12689,와이더블유(주),51390,Dec-12,62429831.0,56701330.0,4066670.0,62429831.0,56701330.0,4066670.0,61182083.0,56227456.0,2982929.0,61182083.0,56227456.0,2982929.0,-98.36227462335933,-98.65108745299258
12690,와이더블유(주),51390,Dec-13,25706255.0,19844251.0,3663009.0,29580891.0,19864914.0,3642345.0,25434265.0,20362284.0,2811643.0,29308900.0,20382947.0,2790979.0,-95.69318542412331,-95.85784209847208
12691,와이더블유(주),51390,Dec-14,16646403.0,13094327.0,2682977.0,8881819.0,6333507.0,2316890.0,17419766.0,14288991.0,2012411.0,8691230.0,6326942.0,1919720.0,-93.39726572822639,-95.0428456961744
12692,와이더블유(주),51390,Dec-15,11248868.0,7528942.0,2150052.0,11248868.0,7528942.0,2150052.0,11085937.0,7529925.0,1729177.0,11085937.0,7529925.0,1729177.0,-91.02073483368599,-92.49864128500083
12693,와이더블유(주),51390,Dec-16,29520931.0,22331505.0,3220964.0,29520931.0,22331505.0,3220964.0,29466645.0,22333271.0,2873070.0,29466645.0,22333271.0,2873070.0,-92.20766175090564,-92.79423097175768
12694,와이더블유(주),51390,Dec-17,26435740.0,18565458.0,3661209.0,26435740.0,18565458.0,3661209.0,26435740.0,18565458.0,3661209.0,26435740.0,18565458.0,3661209.0,-91.35046279153434,-91.35046279153434
12695,와이더블유(주),51390,Dec-18,29376115.0,21597709.0,4502787.0,29376115.0,21597709.0,4502787.0,29376115.0,21597709.0,4502787.0,29376115.0,21597709.0,4502787.0,-94.09549548727841,-94.09549548727841
12696,와이더블유(주),51390,Dec-19,19220154.0,11721128.0,4745622.0,19220154.0,11721128.0,4745622.0,19220154.0,11721128.0,4745622.0,19220154.0,11721128.0,4745622.0,-92.28455345972293,-92.28455345972293
12697,와이아이케이(주),232140,Dec-15,,,,,,,,,,,,,,
12698,와이아이케이(주),232140,Dec-16,,,,,,,,,,,,,,
12699,와이아이케이(주),232140,Dec-17,150491664.0,117479271.0,13652000.0,150491664.0,117479271.0,13652000.0,150503664.0,118022294.0,13753621.0,150503664.0,118022294.0,13753621.0,-93.36553176593763,-93.12542034262941
12700,와이아이케이(주),232140,Dec-18,243159537.0,188102833.0,22115697.0,243159537.0,188102833.0,22115697.0,218107130.0,170771731.0,16820399.0,218107130.0,170771731.0,16820399.0,-92.47841861974311,-92.73431835422247
12701,와이아이케이(주),232140,Dec-19,49982617.0,32738260.0,29025490.0,49982617.0,32738260.0,29025490.0,28997156.0,18689580.0,22919938.0,28997156.0,18689580.0,22919938.0,-117.86284678980914,-110.5427436401579
12702,와이엠씨(주),155650,Dec-12,,,,45713837.0,31473861.0,5950612.0,45713837.0,31473861.0,5950612.0,45713837.0,31473861.0,5950612.0,-90.02942927273841,
12703,와이엠씨(주),155650,Dec-13,47001688.0,34105732.0,7177544.0,47001688.0,34105732.0,7177544.0,47001688.0,34105732.0,7026933.0,47001688.0,34105732.0,7026933.0,-93.34082250538562,-93.52277925831176
12704,와이엠씨(주),155650,Dec-14,47214079.0,38922653.0,6677646.0,47214079.0,38922653.0,6677646.0,46640214.0,37906727.0,5941642.0,46640214.0,37906727.0,5941642.0,-96.9146991726017,-98.26128231985781
12705,와이엠씨(주),155650,Dec-15,53135861.0,43337560.0,6879912.0,53135861.0,43337560.0,6879912.0,51133922.0,41235660.0,5933682.0,51133922.0,41235660.0,5933682.0,-95.96699047551462,-97.17629909429239
12706,와이엠씨(주),155650,Dec-16,122808109.0,103691039.0,8260786.0,122808109.0,103691039.0,8260786.0,117257580.0,100860434.0,6919787.0,117257580.0,100860434.0,6919787.0,-95.78854798710017,-95.37558057074594
12707,와이엠씨(주),155650,Dec-17,154022566.0,123847949.0,10184396.0,154022566.0,123847949.0,10184396.0,145208434.0,119257200.0,7808156.0,145208434.0,119257200.0,7808156.0,-93.33645812915007,-93.0602741919578
12708,와이엠씨(주),155650,Dec-18,240874983.0,207710737.0,11028126.0,240874983.0,207710737.0,11028126.0,231569725.0,203352166.0,8408284.0,231569725.0,203352166.0,8408284.0,-95.5317106488409,-95.18375693146547
12709,와이엠씨(주),155650,Dec-19,167066128.0,160682075.0,12304853.0,167066128.0,160682075.0,12304853.0,162318804.0,157985295.0,9502721.0,162318804.0,157985295.0,9502721.0,-101.56734539328204,-101.74114006491975
12710,와이엠티(주),251370,Dec-17,69192110.0,41530614.0,11582364.0,69192110.0,41530614.0,11582364.0,47062881.0,32688433.0,8170156.0,47062881.0,32688433.0,8170156.0,-92.94337094227383,-86.85325993960284
12711,와이엠티(주),251370,Dec-18,72735869.0,44789774.0,13556502.0,73030114.0,44789774.0,13556502.0,48777694.0,34434855.0,8675781.0,49071939.0,34434855.0,8675781.0,-93.85235441730717,-89.04704795130998
12712,와이엠티(주),251370,Dec-19,95486219.0,58870550.0,14507949.0,95486219.0,58870550.0,14507949.0,66020742.0,49211885.0,8484001.0,66020742.0,49211885.0,8484001.0,-93.27102901640676,-86.90802894657959
12713,와토스코리아(주),79000,Dec-11,,,,,,,17649651.0,10811267.0,3204989.0,17649651.0,10811267.0,3204987.0,-88.52584506901034,
12714,와토스코리아(주),79000,Dec-12,,,,,,,18104221.0,11311953.0,3850573.0,18104221.0,11311953.0,3850572.0,-91.15725054683737,
12715,와토스코리아(주),79000,Dec-13,,,,,,,18909866.0,12644914.0,3685479.0,18909866.0,12644914.0,3685479.0,-92.68032337673796,
12716,와토스코리아(주),79000,Dec-14,,,,,,,19564107.0,12022720.0,3678509.0,19564107.0,12022720.0,3678508.0,-89.04624612243155,
12717,와토스코리아(주),79000,Dec-15,,,,,,,19697905.0,11808443.0,3643551.0,19697905.0,11808443.0,3643551.0,-87.9205598855348,
12718,와토스코리아(주),79000,Dec-16,,,,,,,17708869.0,11378231.0,3772441.0,17708869.0,11378231.0,3772441.0,-92.21475126508919,
12719,와토스코리아(주),79000,Dec-17,,,,,,,21421426.0,13840578.0,4043095.0,21421426.0,13840578.0,4043095.0,-90.99925177646799,
12720,와토스코리아(주),79000,Dec-18,,,,,,,21298244.0,14257597.0,5034239.0,21298244.0,14257597.0,5034239.0,-95.05690060231466,
12721,와토스코리아(주),79000,Dec-19,,,,,,,18321002.0,12692558.0,5122647.0,18321002.0,12692558.0,5122646.0,-98.60030408283592,
12722,우리바이오(주),82850,Dec-11,339099174.0,284617664.0,21795059.0,339099174.0,289908249.0,13698985.0,192895282.0,178312868.0,7404659.0,192895282.0,178312868.0,7404659.0,-98.10419646948606,-94.91424846661869
12723,우리바이오(주),82850,Dec-12,628399497.0,582717285.0,17672854.0,628399497.0,582717285.0,17672854.0,39637050.0,35106546.0,5976738.0,39637050.0,35106546.0,5976738.0,-101.7916600791072,-97.72057338543503
12724,우리바이오(주),82850,Dec-13,1039767497.0,992746734.0,35957179.0,1039767497.0,992746734.0,35957179.0,6576308.0,5717340.0,4818275.0,6576308.0,5717340.0,4818275.0,-123.13770930362415,-99.46513237038167
12725,우리바이오(주),82850,Dec-14,1305506567.0,1246012049.0,57807891.0,1305506567.0,1246012049.0,57807891.0,26861573.0,27635358.0,7166397.0,26861573.0,27635358.0,7166397.0,-112.87666796057457,-99.9353615963554
12726,우리바이오(주),82850,Dec-15,1869414245.0,1751136232.0,82925959.0,1764595477.0,1671468626.0,75415166.0,48202706.0,41205849.0,6310720.0,48202706.0,41205849.0,6310720.0,-99.28317781345503,-98.99324326610456
12727,우리바이오(주),82850,Dec-16,1533518881.0,1459041715.0,83085695.0,1533518881.0,1459041715.0,83085695.0,43442272.0,45162703.0,8670211.0,43442272.0,45162703.0,8670211.0,-110.68169841381747,-100.27989333575809
12728,우리바이오(주),82850,Dec-17,1474632347.0,1405695589.0,73158688.0,1474632347.0,1405695589.0,73158688.0,55252469.0,60908966.0,7070687.0,55252469.0,60908966.0,7070687.0,-110.32781371727089,-100.14294732082728
12729,우리바이오(주),82850,Dec-18,1279626989.0,1227500963.0,64419610.0,1279626989.0,1227500963.0,64419610.0,27948406.0,23771322.0,3430327.0,27948406.0,23771322.0,3430327.0,-98.64595420621067,-100.47806170034198
12730,우리바이오(주),82850,Dec-19,1672648383.0,1583333882.0,62848531.0,1672648383.0,1583333882.0,62848531.0,44617544.0,34792873.0,6929570.0,44617544.0,34792873.0,6929570.0,-96.64685958315005,-99.2025513915353
12731,우리산업(주),215360,Dec-15,196717325.0,168393174.0,17527018.0,196717325.0,168393174.0,17527018.0,196717325.0,168393174.0,17498755.0,196717325.0,168393174.0,17498755.0,-97.1706392653012,-97.17823461623603
12732,우리산업(주),215360,Dec-16,258789641.0,220707321.0,22119600.0,258789641.0,220707321.0,22119600.0,258789641.0,220707321.0,21997982.0,258789641.0,220707321.0,21997982.0,-96.79272180259508,-96.81774462622309
12733,우리산업(주),215360,Dec-17,279396173.0,239024768.0,23224615.0,279396173.0,239024768.0,23224615.0,272473269.0,232591128.0,22830221.0,272473269.0,232591128.0,22830221.0,-96.76982499563957,-96.83431539129991
12734,우리산업(주),215360,Dec-18,332788192.0,291101570.0,24330463.0,332788192.0,291101570.0,24330463.0,310616521.0,272570738.0,23112330.0,310616521.0,272570738.0,23112330.0,-97.53695148884556,-97.32249036197535
12735,우리산업(주),215360,Dec-19,318793341.0,279797467.0,24881273.0,318793341.0,279797467.0,24881273.0,301983597.0,265405847.0,23481865.0,301983597.0,265405847.0,23481865.0,-97.78363159616538,-97.73612942261002
12736,우리산업홀딩스(주),72470,Dec-11,200838433.0,170441562.0,20911371.0,200838433.0,170441562.0,20911371.0,168951651.0,149303376.0,15467016.0,168951651.0,149303376.0,15467016.0,-98.74708336242566,-97.58141029550355
12737,우리산업홀딩스(주),72470,Dec-12,243068130.0,206572355.0,23125897.0,243068130.0,206572355.0,23125897.0,194844250.0,171135091.0,17084097.0,194844250.0,171135091.0,16756662.0,-98.269025660489,-97.17199054140868
12738,우리산업홀딩스(주),72470,Dec-13,290345923.0,242257698.0,30366337.0,290345923.0,242257698.0,30366337.0,230498103.0,200725599.0,20569023.0,230498103.0,200725599.0,20569023.0,-97.9628974769348,-96.8520721668775
12739,우리산업홀딩스(주),72470,Dec-14,313831921.0,260337376.0,30479445.0,115592956.0,98096378.0,13303629.0,258143996.0,220978616.0,21636276.0,779490.0,0.0,942846.0,801.6303439050221,-89.86087511444133
12740,우리산업홀딩스(주),72470,Dec-15,225307248.0,185995113.0,24847873.0,225307248.0,185995113.0,24847873.0,1983978.0,0.0,1726906.0,1983978.0,0.0,1726906.0,-93.07248623239099,-96.6836514410766
12741,우리산업홀딩스(주),72470,Dec-16,320883363.0,262261139.0,34947624.0,320883363.0,262261139.0,34947624.0,1543284.0,0.0,1709873.0,1543284.0,0.0,1709873.0,-105.12084107837403,-96.16972955905283
12742,우리산업홀딩스(주),72470,Dec-17,332838238.0,277640862.0,36388558.0,332838238.0,277640862.0,38264326.0,1398171.0,0.0,2481778.0,1398171.0,0.0,2481778.0,-127.92838256379143,-97.10073085195317
12743,우리산업홀딩스(주),72470,Dec-18,387019864.0,333177054.0,41594215.0,387019864.0,333177054.0,41594215.0,2613728.0,0.0,2769094.0,2613728.0,0.0,2769094.0,-102.88632988421315,-98.39213211214944
12744,우리산업홀딩스(주),72470,Dec-19,378244799.0,329627344.0,41221509.0,378244799.0,329627344.0,41221509.0,2582444.0,0.0,2796207.0,2582444.0,0.0,2796207.0,-103.97428648930745,-99.01268072686858
12745,우리손에프앤지농업회사법인(주),73560,Dec-16,186697990.0,142166708.0,17376850.0,186697990.0,142166708.0,17376850.0,75729688.0,66780518.0,3712072.0,75729688.0,66780518.0,3712072.0,-96.41839939054978,-92.15737332597647
12746,우리손에프앤지농업회사법인(주),73560,Dec-17,209731269.0,150019815.0,18288644.0,209731269.0,150019815.0,18288644.0,82809120.0,67820897.0,3559477.0,82809120.0,67820897.0,3559477.0,-92.58785686137604,-89.04273627030014
12747,우리손에프앤지농업회사법인(주),73560,Dec-18,236789278.0,196581930.0,19905189.0,236789278.0,196581930.0,19905189.0,83233982.0,75206174.0,3616476.0,83233982.0,75206174.0,3616476.0,-97.27790714544777,-95.5210200366996
12748,우리손에프앤지농업회사법인(주),73560,Dec-19,225233901.0,194215408.0,20851582.0,225233901.0,194215408.0,20851582.0,72889769.0,65314853.0,3449618.0,72889769.0,65314853.0,3449618.0,-97.08776948716819,-97.69091745944253
12749,우리엔터프라이즈(주),37400,Dec-11,33877306.0,27687066.0,4580646.0,33877306.0,27687066.0,4580646.0,33975268.0,27885121.0,5244602.0,33975268.0,27885121.0,5244602.0,-98.73996704656439,-97.56656805203379
12750,우리엔터프라이즈(주),37400,Dec-12,29141930.0,23117954.0,4192458.0,656084808.0,604649682.0,21594250.0,28909626.0,23454571.0,4860180.0,28909626.0,23454571.0,4860180.0,-98.96045176691045,-99.85717250632626
12751,우리엔터프라이즈(주),37400,Dec-13,1060411285.0,1007819070.0,40616769.0,1060411285.0,1007819070.0,40616769.0,33251086.0,27778178.0,4646374.0,33251086.0,27778178.0,4646374.0,-98.74149071836958,-99.43213304256568
12752,우리엔터프라이즈(주),37400,Dec-14,1327073033.0,1261064409.0,65044618.0,1327073033.0,1261064409.0,65044618.0,42628088.0,36246708.0,7309982.0,42628088.0,36246708.0,7309982.0,-101.07745476817263,-99.96366604408594
12753,우리엔터프라이즈(주),37400,Dec-15,1893541261.0,1770009362.0,94282195.0,1788722493.0,1690341756.0,86710903.0,39115392.0,33603149.0,10206006.0,39115392.0,33603149.0,10206006.0,-105.66028174986593,-99.17970980353054
12754,우리엔터프라이즈(주),37400,Dec-16,1563934952.0,1483827861.0,91595668.0,1563934952.0,1483827861.0,91595668.0,36972984.0,31737971.0,8294196.0,36972984.0,31737971.0,8294196.0,-103.97269917696805,-100.36595301458979
12755,우리엔터프라이즈(주),37400,Dec-17,1496166599.0,1419959743.0,79927397.0,1496166599.0,1419959743.0,79927397.0,28563979.0,21027321.0,7035271.0,28563979.0,21027321.0,7035271.0,-99.11457290959751,-100.12418138405094
12756,우리엔터프라이즈(주),37400,Dec-18,1302291027.0,1243633402.0,70512858.0,1302291027.0,1243633402.0,70512858.0,26404123.0,19093429.0,6872343.0,26404123.0,19093429.0,6872343.0,-99.16297139797588,-100.45310594902863
12757,우리엔터프라이즈(주),37400,Dec-19,1697725764.0,1602264562.0,68367471.0,1697725764.0,1602264562.0,68367471.0,26933802.0,19085632.0,7122101.0,26933802.0,19085632.0,7122101.0,-98.63370713698805,-99.19563975584391
12758,우리이앤엘(주),153490,Dec-13,256098908.0,250625430.0,11660700.0,256098908.0,250625430.0,11660700.0,216664887.0,210916822.0,9205442.0,216664887.0,210916822.0,9205442.0,-100.79154732278285,-101.1935572106539
12759,우리이앤엘(주),153490,Dec-14,197496456.0,178447623.0,21499353.0,197496456.0,178447623.0,21499353.0,183724136.0,162574919.0,19001379.0,183724136.0,162574919.0,19001379.0,-99.41203519073837,-100.61657076270416
12760,우리이앤엘(주),153490,Dec-15,189509627.0,164066495.0,25277045.0,189509627.0,164066495.0,25277045.0,178942210.0,154818090.0,21927508.0,178942210.0,154818090.0,21927508.0,-99.38243258537554,-99.9561605881996
12761,우리이앤엘(주),153490,Dec-16,147083679.0,121982924.0,29699598.0,147083679.0,121982924.0,29699598.0,134674936.0,113414830.0,25567723.0,134674936.0,113414830.0,25567723.0,-101.57409066923069,-101.53927819967828
12762,우리이앤엘(주),153490,Dec-17,158647596.0,139594046.0,25863855.0,158647596.0,139594046.0,25863855.0,138621577.0,116422791.0,22168236.0,138621577.0,116422791.0,22168236.0,-99.9889795775664,-102.10126179995028
12763,우리이앤엘(주),153490,Dec-18,142862234.0,119631489.0,18667996.0,142862234.0,119631489.0,18667996.0,133318910.0,112214322.0,16786571.0,133318910.0,112214322.0,16786571.0,-98.35391116087412,-98.37717986067655
12764,우리이앤엘(주),153490,Dec-19,133202816.0,114072258.0,15569195.0,133202816.0,114072258.0,15569195.0,129043240.0,112589511.0,14056319.0,129043240.0,112589511.0,14056319.0,-99.06237290471587,-98.64506728126531
12765,우림피티에스(주),101170,Dec-11,70022261.0,54825791.0,5066481.0,70022261.0,54825791.0,5066481.0,70022261.0,54825791.0,5059001.0,70022261.0,54825791.0,5059001.0,-92.19636750592748,-92.20257444176781
12766,우림피티에스(주),101170,Dec-12,52729024.0,41417211.0,5966844.0,52729024.0,41417211.0,5966844.0,52729024.0,41417211.0,5957660.0,52729024.0,41417211.0,5957660.0,-94.65140392389327,-94.66106821067805
12767,우림피티에스(주),101170,Dec-13,57006665.0,47177801.0,6717472.0,,,,57006665.0,47177801.0,6710081.0,57006665.0,47177801.0,6717472.0,-97.18780117259989,
12768,우림피티에스(주),101170,Dec-14,,,,,,,60310086.0,48417548.0,7160245.0,60310086.0,48417548.0,7160245.0,-95.91649011023836,
