,회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별),기계투자효율(개별),기계투자효율(연결)
12541,우리엔터프라이즈(주),37400,Dec-18,135248.83,183068786.0,-10719.25,419485.0,-255.5335709262548,7.387869497315615
12542,우리엔터프라이즈(주),37400,Dec-19,186191.57,188980445.0,2951.39,419485.0,70.35746212617853,9.852425207274752
12543,우리이앤엘(주),153490,Dec-13,27759.97,55812902.0,16575.66,17667902.0,9.381793039150885,4.97375499306594
12544,우리이앤엘(주),153490,Dec-14,27452.17,48230321.0,18035.14,7484807.0,24.095664724554688,5.691890377424609
12545,우리이앤엘(주),153490,Dec-15,18837.33,49163808.0,11929.62,7494427.0,15.917988126377105,3.8315441309997795
12546,우리이앤엘(주),153490,Dec-16,7477.76,47900571.0,-3713.37,6728331.0,-5.519006124995932,1.5611003885527794
12547,우리이앤엘(주),153490,Dec-17,-4634.59,45243495.0,-22825.2,6670181.0,-34.21976105296093,-1.0243660442235951
12548,우리이앤엘(주),153490,Dec-18,18412.99,41589794.0,9609.77,3487731.0,27.553071036728465,4.42728569417776
12549,우리이앤엘(주),153490,Dec-19,19532.09,41218323.0,8721.56,3311632.0,26.3361387980307,4.73869109133819
12550,우림피티에스(주),101170,Dec-11,20405.93,29561245.0,20203.45,29561245.0,6.83443813005846,6.902933215431217
12551,우림피티에스(주),101170,Dec-12,15947.5,38742346.0,16066.65,38742346.0,4.147051394357998,4.116296932560563
12552,우림피티에스(주),101170,Dec-13,15451.84,40560708.0,15803.14,40560708.0,3.89616966252167,3.809558748333486
12553,우림피티에스(주),101170,Dec-14,,,18415.14,42517973.0,4.331142502959866,
12554,우림피티에스(주),101170,Dec-15,,,18269.94,45916954.0,3.9789094023963343,
12555,우림피티에스(주),101170,Dec-16,,,14149.71,47269326.0,2.9934232614190437,
12556,우림피티에스(주),101170,Dec-17,,,10928.89,49020109.0,2.2294707667826685,
12557,우림피티에스(주),101170,Dec-18,,,20214.94,52523097.0,3.8487715223647223,
12558,우림피티에스(주),101170,Dec-19,,,15720.04,55553632.0,2.8297051757120038,
12559,우수AMS(주),66590,Dec-11,18167.29,32684006.0,14206.86,25202457.0,5.637093240551903,5.558464895643453
12560,우수AMS(주),66590,Dec-12,14134.95,36192447.0,13421.18,26867314.0,4.995356067227263,3.9054971884050835
12561,우수AMS(주),66590,Dec-13,20201.21,36558323.0,18744.95,27892884.0,6.720334118193012,5.5257485415838135
12562,우수AMS(주),66590,Dec-14,19549.86,40660568.0,13879.59,30381680.0,4.568407671991805,4.808063674860617
12563,우수AMS(주),66590,Dec-15,20181.86,42411237.0,14817.05,31546513.0,4.696889954208252,4.758611497231264
12564,우수AMS(주),66590,Dec-16,27661.36,56649858.0,21057.23,44707808.0,4.7099669927901635,4.882864843191664
12565,우수AMS(주),66590,Dec-17,27411.63,56817423.0,20308.95,44405033.0,4.573569396964529,4.8245113123134775
12566,우수AMS(주),66590,Dec-18,26655.44,63339471.0,22572.99,49759114.0,4.536453362091616,4.208345851199168
12567,우수AMS(주),66590,Dec-19,28975.86,75668062.0,23613.08,56841902.0,4.1541678179593635,3.8293381955520416
12568,우원개발(주),46940,Dec-11,46197.36,440547.0,44102.68,440547.0,1001.0891005953962,1048.6363543503871
12569,우원개발(주),46940,Dec-12,52687.32,440547.0,53911.9,440547.0,1223.749111899525,1195.9523047484151
12570,우원개발(주),46940,Dec-13,60313.48,476547.0,59610.46,476547.0,1250.883123805207,1265.6354987021218
12571,우원개발(주),46940,Dec-14,70683.76,594647.0,69143.61,594647.0,1162.7673224618975,1188.6675624362015
12572,우원개발(주),46940,Dec-15,90758.43,711450.0,75381.94,711450.0,1059.553587743341,1275.68247944339
12573,우원개발(주),46940,Dec-16,76097.34,853377.0,74278.92,853377.0,870.4115531588033,891.7200721369337
12574,우원개발(주),46940,Dec-17,56953.95,412830.0,58374.96,412830.0,1414.019329990553,1379.598139670082
12575,우원개발(주),46940,Dec-18,51509.79,558391.0,57021.54,558391.0,1021.175842733855,922.4681271725368
12576,우원개발(주),46940,Dec-19,73456.26,558391.0,54925.75,558391.0,983.6431819280755,1315.4986380511145
12577,우진비앤지(주),18620,Dec-11,,,1760.15,5726207.0,3.0738497577890564,
12578,우진비앤지(주),18620,Dec-12,,,6888.23,5791507.0,11.89367465151989,
12579,우진비앤지(주),18620,Dec-13,,,6762.41,7177381.0,9.421835067693912,
12580,우진비앤지(주),18620,Dec-14,,,7476.73,7253281.0,10.308066101396044,
12581,우진비앤지(주),18620,Dec-15,,,5923.32,7499548.0,7.898236000356289,
12582,우진비앤지(주),18620,Dec-16,,,6318.92,7569268.0,8.348125604748041,
12583,우진비앤지(주),18620,Dec-17,,,4002.15,15617269.0,2.562643955226743,
12584,우진비앤지(주),18620,Dec-18,3306.03,15892104.0,3984.04,7600453.0,5.241845453159173,2.0802972344001773
12585,우진비앤지(주),18620,Dec-19,11435.36,10234771.0,-3996.22,7631353.0,-5.236581245815781,11.173049206474674
12586,원텍(주),336570,Dec-19,,,,,,
12587,원풍물산(주),8290,Dec-11,,,5103.49,1943153.0,26.26396377433995,
12588,원풍물산(주),8290,Dec-12,,,6011.67,2176051.0,27.62651243008551,
12589,원풍물산(주),8290,Dec-13,5861.01,2037063.0,5905.04,2037063.0,28.98800871647072,28.771864198603573
12590,원풍물산(주),8290,Dec-14,5089.71,2081363.0,5064.14,2081363.0,24.330883176072604,24.453735364758575
12591,원풍물산(주),8290,Dec-15,,,-5893.19,2081363.0,-28.314090334074354,
12592,원풍물산(주),8290,Dec-16,,,3723.82,2331863.0,15.969291506404964,
12593,원풍물산(주),8290,Dec-17,,,4324.22,2257963.0,19.150978116116164,
12594,원풍물산(주),8290,Dec-18,,,920.92,2257963.0,4.078543359656469,
12595,원풍물산(주),8290,Dec-19,,,-728.19,2257963.0,-3.2249864147463883,
12596,웰바이오텍(주),10600,Dec-11,16785.36,8251621.0,6259.27,0.0,inf,20.341894035123524
12597,웰바이오텍(주),10600,Dec-12,4556.34,6163730.0,1500.78,0.0,inf,7.392179735322604
12598,웰바이오텍(주),10600,Dec-13,9733.27,4492321.0,5898.93,0.0,inf,21.666461501749318
12599,웰바이오텍(주),10600,Dec-14,-231.72,4084185.0,1073.7,0.0,inf,-0.5673592160981934
12600,웰바이오텍(주),10600,Dec-15,7172.95,21952907.0,6119.81,0.0,inf,3.267426040660583
12601,웰바이오텍(주),10600,Dec-16,3498.55,20890746.0,4433.11,0.0,inf,1.6746888789897691
12602,웰바이오텍(주),10600,Dec-17,-3378.95,19982448.0,-20219.92,0.0,-inf,-1.6909589856057676
12603,웰바이오텍(주),10600,Dec-18,1161.98,18730352.0,-8261.87,0.0,-inf,0.6203727511367645
12604,웰바이오텍(주),10600,Dec-19,1847.46,18351033.0,-11513.23,192250.0,-598.8676202860859,1.0067335173992658
12605,웹케시(주),53580,Dec-19,,,23429.32,140974.0,1661.9603614850967,
12606,위즈코프(주),38620,Dec-11,-7083.93,2840300.0,-4253.0,2840300.0,-14.973770376368694,-24.940780903425694
12607,위즈코프(주),38620,Dec-12,1794.09,2840301.0,1620.97,2840301.0,5.70703597963737,6.316548844647099
12608,위즈코프(주),38620,Dec-13,193.98,2847411.0,1173.84,2847411.0,4.122481791353619,0.6812504411902602
12609,위즈코프(주),38620,Dec-14,1575.04,2332592.0,2374.27,2332592.0,10.17867676816177,6.752316736060142
12610,위즈코프(주),38620,Dec-15,3089.24,2339720.0,3028.65,2339720.0,12.944497632195306,13.203460243106013
12611,위즈코프(주),38620,Dec-16,5176.98,8825608.0,5066.23,2339720.0,21.653146530354057,5.86586215929826
12612,위즈코프(주),38620,Dec-17,8569.71,8916850.0,6162.17,2334305.0,26.39830699073172,9.610692116610684
12613,위즈코프(주),38620,Dec-18,8316.61,9636239.0,3749.54,2334305.0,16.06276814726439,8.630555966907837
12614,위즈코프(주),38620,Dec-19,6492.82,2334306.0,3224.47,2334306.0,13.813398928846517,27.814776640251964
12615,윈텍(주),320000,Dec-19,,,,,,
12616,윙입푸드홀딩스,900340,Dec-18,31436.99,6148287.0,,,,51.131298847955534
12617,윙입푸드홀딩스,900340,Dec-19,27901.87,10790870.0,,,,25.85692349180372
12618,유네코(주),64510,Dec-18,-29491.43,16010195.0,-37697.7,15076214.0,-25.00475251943226,-18.420406497235042
12619,유네코(주),64510,Dec-19,4875.39,16010195.0,3635.34,15076214.0,2.411308303264997,3.045178400388003
12620,유니셈(주),36200,Dec-11,13721.03,13769811.0,13201.12,13680532.0,9.649566259557742,9.964573950942391
12621,유니셈(주),36200,Dec-12,15284.65,15726962.0,15183.1,15642771.0,9.706144774477616,9.71875559946034
12622,유니셈(주),36200,Dec-13,15197.49,15951503.0,15913.48,15867621.0,10.028900992782724,9.527309119397714
12623,유니셈(주),36200,Dec-14,23093.41,18958513.0,21292.03,18866501.0,11.285627366727939,12.181023902032823
12624,유니셈(주),36200,Dec-15,26309.42,4740009.0,25846.62,4647232.0,55.61723623869004,55.50500009599138
12625,유니셈(주),36200,Dec-16,30163.3,4781328.0,30908.79,4705058.0,65.69268646635174,63.08561136152968
12626,유니셈(주),36200,Dec-17,53779.35,5055237.0,49549.62,4978967.0,99.51787187984978,106.38343958947918
12627,유니셈(주),36200,Dec-18,58932.53,5307563.0,49653.85,5236638.0,94.82009258612109,111.03500796881734
12628,유니셈(주),36200,Dec-19,62040.38,5308914.0,57800.21,5236638.0,110.37656221415344,116.86077416209793
12629,유니슨(주),18000,Dec-11,-11681.54,17588144.0,-2039.58,17322501.0,-1.1774165866695578,-6.641712735579149
12630,유니슨(주),18000,Dec-12,6248.32,18686052.0,28808.07,18421696.0,15.638120398903554,3.343841706102498
12631,유니슨(주),18000,Dec-13,-32040.68,25871076.0,-34037.78,25606453.0,-13.292657128263723,-12.384749671795637
12632,유니슨(주),18000,Dec-14,10245.64,26979298.0,12985.54,26714346.0,4.86088635671635,3.797593250943742
12633,유니슨(주),18000,Dec-15,5640.43,26216569.0,11206.85,25951414.0,4.318396677730162,2.151475275044572
12634,유니슨(주),18000,Dec-16,1239.88,26994501.0,-4595.61,26750956.0,-1.7179236510276492,0.45930836061759395
12635,유니슨(주),18000,Dec-17,26128.32,28907178.0,38136.4,27203956.0,14.018696398420877,9.03869620202982
12636,유니슨(주),18000,Dec-18,8141.09,43350650.0,14696.77,41647428.0,3.528854170778565,1.8779626141707215
12637,유니슨(주),18000,Dec-19,19675.36,43639910.0,2554.61,41936688.0,0.6091587394789021,4.508570251405193
12638,유니온머티리얼(주),47400,Dec-11,31377.88,50499117.0,31396.4,50499117.0,6.217217619864521,6.213550229006975
12639,유니온머티리얼(주),47400,Dec-12,35085.45,58651677.0,32539.94,56283716.0,5.781412869043686,5.98200286753949
12640,유니온머티리얼(주),47400,Dec-13,35886.91,61987597.0,34412.56,59584213.0,5.775449278821556,5.789369444342229
12641,유니온머티리얼(주),47400,Dec-14,36039.29,73665713.0,34070.74,71237088.0,4.782724976068645,4.892274646143722
12642,유니온머티리얼(주),47400,Dec-15,40046.17,75855481.0,38008.17,73401264.0,5.17813562447644,5.279271777341969
12643,유니온머티리얼(주),47400,Dec-16,43675.47,77480144.0,42052.83,75077415.0,5.601262376974487,5.636988749014199
12644,유니온머티리얼(주),47400,Dec-17,36533.47,80634314.0,35035.83,78270796.0,4.47623274458586,4.5307596961759975
12645,유니온머티리얼(주),47400,Dec-18,25167.11,87833924.0,25272.74,86485303.0,2.922200550074965,2.8653063479208787
12646,유니온머티리얼(주),47400,Dec-19,39690.87,92529826.0,38598.01,91165968.0,4.2338178211413275,4.289521737563843
12647,유니퀘스트(주),77500,Dec-11,26294.81,1155758.0,16665.34,1155757.0,144.19415153877503,227.51138214055194
12648,유니퀘스트(주),77500,Dec-12,32450.03,1129713.0,14280.0,1129712.0,126.40389763054654,287.2413613014987
12649,유니퀘스트(주),77500,Dec-13,42265.47,1129713.0,11539.16,1129712.0,102.1424929539564,374.1257292781441
12650,유니퀘스트(주),77500,Dec-14,31622.0,1129713.0,21729.76,1129712.0,192.34778421402976,279.911800607765
12651,유니퀘스트(주),77500,Dec-15,15399.36,1129713.0,20914.3,1129712.0,185.12948432874927,136.31214299561037
12652,유니퀘스트(주),77500,Dec-16,13482.85,1499613.0,18240.14,1129712.0,161.45831858031073,89.90886315336023
12653,유니퀘스트(주),77500,Dec-17,29480.48,1522970.0,16368.3,1129713.0,144.88901163392828,193.57229623695804
12654,유니퀘스트(주),77500,Dec-18,34494.29,1638162.0,17195.98,1129713.0,152.21547419565854,210.56702572761426
12655,유니퀘스트(주),77500,Dec-19,40950.71,1540402.0,21899.95,1129713.0,193.85410276769412,265.8443055773752
12656,유비벨록스(주),89850,Dec-11,32297.12,957071.0,32824.99,957071.0,342.9734053168469,337.4579315432189
12657,유비벨록스(주),89850,Dec-12,28779.63,4806745.0,28774.04,4806745.0,59.86179836875058,59.87342786022558
12658,유비벨록스(주),89850,Dec-13,26429.29,6525885.0,24816.07,6525885.0,38.027133484577185,40.49916601349855
12659,유비벨록스(주),89850,Dec-14,18281.92,8116693.0,18248.81,8116693.0,22.483060527236894,22.52385300269457
12660,유비벨록스(주),89850,Dec-15,19578.06,8418069.0,18490.04,8418068.0,21.964707341399475,23.257186416504787
12661,유비벨록스(주),89850,Dec-16,26697.93,10996910.0,22727.45,10996911.0,20.667121885409458,24.277665271426248
12662,유비벨록스(주),89850,Dec-17,25328.4,12098492.0,3485.02,12098492.0,2.880540814508122,20.935171094050396
12663,유비벨록스(주),89850,Dec-18,30941.86,13926858.0,27144.34,12177985.0,22.289680928330917,22.21740180017632
12664,유비벨록스(주),89850,Dec-19,75859.74,18768384.0,30675.05,12952646.0,23.682458394987403,40.418898078811694
12665,유성기업(주),2920,Dec-11,96549.65,206660462.0,65941.2,133136720.0,4.952893536809379,4.671897520484591
12666,유성기업(주),2920,Dec-12,128079.51,213990797.0,81467.57,138246221.0,5.89293287083775,5.985281226837059
12667,유성기업(주),2920,Dec-13,115774.51,224073243.0,77919.34,141215974.0,5.517742631580759,5.166815477383884
12668,유성기업(주),2920,Dec-14,115045.75,227270969.0,72489.31,144168201.0,5.0281067182075745,5.062052162060347
12669,유성기업(주),2920,Dec-15,108095.98,245774659.0,62049.24,151434625.0,4.097427520291347,4.398174345549596
12670,유성기업(주),2920,Dec-16,98989.47,251100284.0,63026.56,155574599.0,4.051211470582032,3.942228516157313
12671,유성기업(주),2920,Dec-17,97871.31,255006625.0,68107.55,159340831.0,4.274331291770406,3.8379908757272485
12672,유성기업(주),2920,Dec-18,89686.94,249949046.0,60737.29,153764653.0,3.950016392909234,3.5882089343921724
12673,유성기업(주),2920,Dec-19,99861.47,245959848.0,69019.36,18189000.0,37.945659464511515,4.06007203257013
12674,유아이엘(주),49520,Dec-11,30779.68,26905023.0,11225.38,10412251.0,10.780934881419974,11.440124024424733
12675,유아이엘(주),49520,Dec-12,37850.64,31197586.0,24673.65,13193696.0,18.70109027826623,12.132554102102644
12676,유아이엘(주),49520,Dec-13,62754.86,44364905.0,34082.32,16324817.0,20.87761228808874,14.145158205568118
12677,유아이엘(주),49520,Dec-14,78613.08,50921684.0,43370.1,22184598.0,19.54964430728021,15.438036181207204
12678,유아이엘(주),49520,Dec-15,70717.53,54499559.0,29094.68,19184246.0,15.165923122545447,12.975798574810485
12679,유아이엘(주),49520,Dec-16,73620.32,61904978.0,27716.5,17405170.0,15.924291460525808,11.892471716894885
12680,유아이엘(주),49520,Dec-17,71225.2,63118634.0,24461.86,20908333.0,11.699574518925063,11.284337997555523
12681,유아이엘(주),49520,Dec-18,63484.64,62109090.0,20356.38,18180566.0,11.196780122247018,10.221473217527418
12682,유아이엘(주),49520,Dec-19,60861.59,71329150.0,16429.59,18121495.0,9.066354624715014,8.532498985337691
12683,유엔젤(주),72130,Dec-11,20173.27,16797103.0,17285.41,14942408.0,11.56802170038457,12.009969814437644
12684,유엔젤(주),72130,Dec-12,6695.52,17217722.0,-709.96,15408796.0,-0.46074982107622164,3.888737429957343
12685,유엔젤(주),72130,Dec-13,16339.08,17247783.0,13921.63,15462737.0,9.003341387750435,9.473147940230927
12686,유엔젤(주),72130,Dec-14,10833.82,11623159.0,9286.68,9746454.0,9.528265356815925,9.320891162204699
12687,유엔젤(주),72130,Dec-15,18101.35,11250732.0,15496.58,9783954.0,15.838770296753236,16.08904202855423
12688,유엔젤(주),72130,Dec-16,10824.04,11643943.0,6745.01,9898374.0,6.81426060482257,9.295854505642977
12689,유엔젤(주),72130,Dec-17,11454.62,8190005.0,10328.4,7154540.0,14.436148235945288,13.986096467584574
12690,유엔젤(주),72130,Dec-18,16315.54,8204198.0,15259.05,7290715.0,20.929428732298547,19.8868189188023
12691,유엔젤(주),72130,Dec-19,10023.75,8350278.0,11001.02,7436665.0,14.792948183090134,12.004091360790623
12692,유진기업(주),23410,Dec-11,77715.22,141961572.0,-2504.3,133211228.0,-0.18799466363300849,5.474384293236764
12693,유진기업(주),23410,Dec-12,162469.09,48709358.0,200070.32,37749304.0,52.99973742562247,33.35480011869588
12694,유진기업(주),23410,Dec-13,200480.86,51669121.0,74623.14,40818577.0,18.281661313181004,38.80090392867338
12695,유진기업(주),23410,Dec-14,100794.34,55774429.0,70256.08,43151151.0,16.28139189149323,18.071783397370144
12696,유진기업(주),23410,Dec-15,141492.53,56759355.0,105086.36,44410816.0,23.66233486905532,24.928495047204112
12697,유진기업(주),23410,Dec-16,226654.31,57769738.0,178059.44,44471978.0,40.038569905750535,39.23409000054665
12698,유진기업(주),23410,Dec-17,292467.46,59240057.0,221885.95,44931404.0,49.383266545599156,49.36988159886477
12699,유진기업(주),23410,Dec-18,264073.27,66003747.0,132802.13,49112018.0,27.040658357797476,40.008830104751475
12700,유진기업(주),23410,Dec-19,265432.11,67435661.0,125776.25,49690432.0,25.311965490660253,39.36079309729017
12701,율촌화학(주),8730,Dec-11,,,102828.13,144791836.0,7.1017906009562575,
12702,율촌화학(주),8730,Dec-12,,,102904.26,149653793.0,6.876154485439604,
12703,율촌화학(주),8730,Dec-13,,,120324.01,204964080.0,5.8704925272759985,
12704,율촌화학(주),8730,Dec-14,,,104809.48,226075724.0,4.636034251957101,
12705,율촌화학(주),8730,Dec-15,,,111281.78,235050972.0,4.7343679991248875,
12706,율촌화학(주),8730,Dec-16,,,126437.16,238210626.0,5.30778841074873,
12707,율촌화학(주),8730,Dec-17,,,140473.6,248379936.0,5.655593694975427,
12708,율촌화학(주),8730,Dec-18,122301.9,281208501.0,120938.54,272630485.0,4.435987413513202,4.349153726330628
12709,율촌화학(주),8730,Dec-19,135651.43,283459904.0,134148.68,274585227.0,4.885502452759413,4.785559724171782
12710,이건산업(주),8250,Dec-11,41037.6,79536941.0,19667.96,18563092.0,10.595196102028693,5.159564786380205
12711,이건산업(주),8250,Dec-12,44071.82,85164779.0,24920.3,19022737.0,13.100270481582118,5.174888083722967
12712,이건산업(주),8250,Dec-13,55185.33,88049479.0,22503.02,19034387.0,11.822298243699679,6.267536233803268
12713,이건산업(주),8250,Dec-14,60066.13,108674522.0,22498.46,20127844.0,11.177779398528724,5.527158426332899
12714,이건산업(주),8250,Dec-15,50603.09,132842269.0,19582.26,21273634.0,9.204943546551567,3.809261192309204
12715,이건산업(주),8250,Dec-16,58423.43,143889483.0,27201.13,22231828.0,12.23521970393078,4.0602988336541594
12716,이건산업(주),8250,Dec-17,57488.58,143952152.0,28240.4,22981090.0,12.288538098062364,3.9935894810381156
12717,이건산업(주),8250,Dec-18,62138.32,140590663.0,20126.79,23049690.0,8.73191353115812,4.41980418002581
12718,이건산업(주),8250,Dec-19,58591.99,146354988.0,25350.54,16608740.0,15.263373380521339,4.003415995633849
12719,이구산업(주),25820,Dec-11,,,20720.68,68762888.0,3.0133522024264017,
12720,이구산업(주),25820,Dec-12,,,9915.14,65815076.0,1.5065150118492607,
12721,이구산업(주),25820,Dec-13,,,7443.97,63744731.0,1.1677780866311915,
12722,이구산업(주),25820,Dec-14,,,19849.81,60968903.0,3.2557269400107134,
12723,이구산업(주),25820,Dec-15,,,7145.98,59925228.0,1.1924827386555794,
12724,이구산업(주),25820,Dec-16,,,22502.97,100603448.0,2.2367990806835962,
12725,이구산업(주),25820,Dec-17,,,34317.21,106109547.0,3.234130289897477,
12726,이구산업(주),25820,Dec-18,,,16148.96,105131903.0,1.5360665544121275,
12727,이구산업(주),25820,Dec-19,,,15730.25,107587889.0,1.4620837109277234,
12728,이노시스(주),56090,Dec-15,,,6033.43,5281844.0,11.422961374853175,
12729,이노시스(주),56090,Dec-16,5195.92,5587075.0,8830.97,5587075.0,15.806070260377744,9.29989305674257
12730,이노시스(주),56090,Dec-17,2093.9,6970657.0,2704.35,5745145.0,4.707191898550863,3.0038775398072235
12731,이노시스(주),56090,Dec-18,-1286.88,7301411.0,-4430.4,6075899.0,-7.291760445655859,-1.7625086438771906
12732,이노시스(주),56090,Dec-19,12658.83,7171410.0,9365.55,5945898.0,15.75127928531569,17.651800691914143
12733,이니텍(주),53350,Dec-11,45440.55,70574145.0,14786.77,0.0,inf,6.4386964943039695
12734,이니텍(주),53350,Dec-12,55612.27,88846894.0,17647.51,0.0,inf,6.259337552081449
12735,이니텍(주),53350,Dec-13,66600.51,101907128.0,30475.37,0.0,inf,6.535412321697456
12736,이니텍(주),53350,Dec-14,56257.8,118129098.0,20756.44,0.0,inf,4.7623998618866965
12737,이니텍(주),53350,Dec-15,73348.05,133706380.0,21836.14,0.0,inf,5.48575542917249
12738,이니텍(주),53350,Dec-16,78510.52,148492168.0,10244.46,0.0,inf,5.287182553628013
12739,이니텍(주),53350,Dec-17,75793.79,147628478.0,24124.72,0.0,inf,5.134090050024088
12740,이니텍(주),53350,Dec-18,48205.66,147038464.0,21909.67,0.0,inf,3.2784387627988276
12741,이니텍(주),53350,Dec-19,43912.62,144815476.0,19533.01,0.0,inf,3.032315413581902
12742,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,41829.73,3118817.0,,,,134.12050145936746
12743,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,36603.51,2937166.0,,,,124.6218633880414
12744,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,37552.47,2974932.0,,,,126.22967516568447
12745,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,11058.13,3033266.0,,,,36.45618287350994
12746,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,20369.35,3090088.0,,,,65.91834925089512
12747,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,7579.95,3035664.0,,,,24.969660673908574
12748,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,19283.79,3107199.0,,,,62.061651023960806
12749,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,17557.87,3095435.0,,,,56.7218177735924
12750,이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,18700.77,3180120.0,,,,58.8052337647636
12751,이엠코리아(주),95190,Dec-11,18770.21,22480936.0,18999.29,14783945.0,12.851299162706573,8.349389900847545
12752,이엠코리아(주),95190,Dec-12,25396.22,28776775.0,24525.05,28722745.0,8.538546716200003,8.825248833477692
12753,이엠코리아(주),95190,Dec-13,26204.42,30055607.0,24400.25,29994972.0,8.13478005580402,8.718646074923724
12754,이엠코리아(주),95190,Dec-14,30998.46,31371503.0,27253.8,31309068.0,8.704762466899366,9.881088579020265
12755,이엠코리아(주),95190,Dec-15,31702.07,34427109.0,27621.46,34358325.0,8.039233577306227,9.208461273933864
12756,이엠코리아(주),95190,Dec-16,23532.39,37117557.0,19937.39,35641303.0,5.593900425020937,6.339961975406948
12757,이엠코리아(주),95190,Dec-17,27341.91,40927728.0,26207.6,39434915.0,6.645785847389299,6.68053452661726
12758,이엠코리아(주),95190,Dec-18,25347.24,43390470.0,27111.55,41523697.0,6.529175376652999,5.841660622712776
12759,이엠코리아(주),95190,Dec-19,12805.59,42977301.0,16676.97,41543135.0,4.014374456814586,2.979617077396275
12760,이연제약(주),102460,Dec-11,,,51230.74,21794644.0,23.506114621555643,
12761,이연제약(주),102460,Dec-12,,,43969.51,23798644.0,18.475636679131803,
12762,이연제약(주),102460,Dec-13,,,39429.07,24014644.0,16.41876098600504,
12763,이연제약(주),102460,Dec-14,,,37046.59,24318844.0,15.233696963556326,
12764,이연제약(주),102460,Dec-15,,,43416.8,24862406.0,17.46283123202155,
12765,이연제약(주),102460,Dec-16,,,38983.81,25016456.0,15.583266470678343,
12766,이연제약(주),102460,Dec-17,43606.11,25057605.0,43609.48,25057605.0,17.403690416542204,17.402345515463267
12767,이연제약(주),102460,Dec-18,33559.84,25390206.0,36412.14,25390206.0,14.341017949992214,13.217632027089499
12768,이연제약(주),102460,Dec-19,43542.12,25847766.0,42993.33,25847766.0,16.633286605890817,16.84560282695224
12769,이원다이애그노믹스(주),245620,Dec-18,-3024.73,3329792.0,-3874.72,3364442.0,-11.51667943748176,-9.083840672330282
12770,이원다이애그노믹스(주),245620,Dec-19,2139.58,7501079.0,-1499.72,3376842.0,-4.4411909115084445,2.85236297338023
12771,이원컴포텍(주),88290,Dec-11,5320.32,4827536.0,5615.94,4827536.0,11.633139556079955,11.020777473228579
12772,이원컴포텍(주),88290,Dec-12,,,5121.47,4941836.0,10.363496481874348,
12773,이원컴포텍(주),88290,Dec-13,2856.2,7228253.0,2986.13,5214330.0,5.726776019162577,3.951438888483842
12774,이원컴포텍(주),88290,Dec-14,6038.13,8471425.0,5307.49,5470930.0,9.701257373060887,7.127643814352366
12775,이원컴포텍(주),88290,Dec-15,7878.13,8892449.0,6332.1,6273861.0,10.0928280049558,8.859347970396007
12776,이원컴포텍(주),88290,Dec-16,2978.14,8722696.0,1058.16,6310860.0,1.6767286867400009,3.414242569040581
12777,이원컴포텍(주),88290,Dec-17,2238.49,8507030.0,1132.85,6571781.0,1.7238097252479958,2.6313413729585995
12778,이원컴포텍(주),88290,Dec-18,3260.1,6603053.0,389.95,4789787.0,0.8141280603918295,4.9372615970218625
12779,이원컴포텍(주),88290,Dec-19,6588.91,7093018.0,4753.87,5296309.0,8.975816932131414,9.289289834031155
12780,이트론(주),96040,Dec-11,-2226.19,0.0,559.55,0.0,inf,-inf
12781,이트론(주),96040,Dec-12,1859.72,0.0,2013.08,0.0,inf,inf
12782,이트론(주),96040,Dec-13,5429.75,2531188.0,1848.4,0.0,inf,21.451389624160672
12783,이트론(주),96040,Dec-14,,,2584.92,0.0,inf,
12784,이트론(주),96040,Dec-15,,,-4688.29,350000.0,-133.95114285714286,
12785,이트론(주),96040,Dec-16,,,-6659.44,275500.0,-241.72196007259527,
12786,이트론(주),96040,Dec-17,,,842.93,0.0,inf,
12787,이트론(주),96040,Dec-18,,,-3931.36,0.0,-inf,
12788,이트론(주),96040,Dec-19,729.58,16300.0,732.15,16300.0,449.1717791411043,447.5950920245399
12789,이화공영(주),1840,Dec-11,,,7358.52,0.0,inf,
12790,이화공영(주),1840,Dec-12,,,10808.91,0.0,inf,
12791,이화공영(주),1840,Dec-13,,,12142.49,0.0,inf,
12792,이화공영(주),1840,Dec-14,,,12889.14,0.0,inf,
12793,이화공영(주),1840,Dec-15,,,11449.65,0.0,inf,
12794,이화공영(주),1840,Dec-16,,,11753.83,0.0,inf,
12795,이화공영(주),1840,Dec-17,,,17088.14,0.0,inf,
12796,이화공영(주),1840,Dec-18,,,18599.28,0.0,inf,
12797,이화공영(주),1840,Dec-19,,,15969.52,0.0,inf,
12798,이화산업(주),760,Mar-11,19137.78,542020.0,13940.13,542020.0,257.1884801298845,353.0825430795912
12799,이화산업(주),760,Mar-12,11498.52,542019.0,6091.95,542020.0,112.39345411608429,212.14237877269983
12800,이화산업(주),760,Mar-13,3818.5,542019.0,12473.23,542020.0,230.12490314010554,70.44955988627704
