,회사명,거래소코드,회계년도,매출액(IFRS연결),자산(IFRS연결),매출액(IFRS개별),자산(IFRS개별),총자산회전율(개별),총자산회전율(연결)
3735,(주)아이에이,38880,Dec-15,71088040.0,56812923.0,62715169.0,50431960.0,1.2435600163071194,1.2512653151114932
3736,(주)아이에이,38880,Dec-16,75870439.0,88070436.0,55964170.0,77751067.0,0.7197865207431816,0.8614745474860599
3737,(주)아이에이,38880,Dec-17,60756810.0,85018705.0,43547754.0,79707977.0,0.5463412275536739,0.7146287396402945
3738,(주)아이에이,38880,Dec-18,67262017.0,105948882.0,41805860.0,99045782.0,0.4220862227126441,0.6348534852873672
3739,(주)아이에이,38880,Dec-19,67834575.0,109347269.0,58941794.0,124143730.0,0.47478671697716834,0.6203591147758798
3740,(주)아이에이치큐,3560,Dec-11,49169803.0,56076290.0,48299840.0,49310759.0,0.9794990176484608,0.8768376616926691
3741,(주)아이에이치큐,3560,Dec-12,44910784.0,45827243.0,37680158.0,43873042.0,0.8588453474459328,0.9800018735580494
3742,(주)아이에이치큐,3560,Dec-13,61942542.0,81340956.0,37577558.0,65404930.0,0.5745370876476743,0.7615172607511522
3743,(주)아이에이치큐,3560,Dec-14,71113677.0,80461000.0,35945675.0,61133102.0,0.5879903656778287,0.8838279042020357
3744,(주)아이에이치큐,3560,Dec-15,106178242.0,255675961.0,92862614.0,252266523.0,0.3681131086902086,0.415284415416747
3745,(주)아이에이치큐,3560,Dec-16,109404923.0,256634714.0,97313233.0,256378419.0,0.37956873819398973,0.42630601797697565
3746,(주)아이에이치큐,3560,Dec-17,126795065.0,255079898.0,118073079.0,255261812.0,0.4625567689694219,0.4970798012472155
3747,(주)아이에이치큐,3560,Dec-18,109447251.0,231274872.0,100747386.0,233661063.0,0.4311689106712658,0.47323451118373117
3748,(주)아이에이치큐,3560,Dec-19,99287415.0,165807959.0,93504246.0,165426813.0,0.5652302931085301,0.5988097049068676
3749,(주)아이엘사이언스,307180,Dec-18,,,,,,
3750,(주)아이엘사이언스,307180,Dec-19,,,20281482.0,27215219.0,0.7452257503421156,
3751,(주)아이엠,101390,Dec-11,320074150.0,208336699.0,78299716.0,81445029.0,0.9613811543980173,1.536331100263809
3752,(주)아이엠,101390,Dec-12,334118752.0,184879498.0,107439405.0,114604967.0,0.9374759908966249,1.8072244657436272
3753,(주)아이엠,101390,Dec-13,345226432.0,179046743.0,162569427.0,99874722.0,1.627733461926432,1.9281357829558508
3754,(주)아이엠,101390,Dec-14,250220969.0,143345450.0,130079182.0,94351510.0,1.3786656090612646,1.7455801282845043
3755,(주)아이엠,101390,Dec-15,240984166.0,159276301.0,161484457.0,124954341.0,1.292347714434347,1.5129944912520288
3756,(주)아이엠,101390,Dec-16,192429817.0,147659419.0,153657473.0,129047930.0,1.1907007962080445,1.303200420963325
3757,(주)아이엠,101390,Dec-17,249371615.0,136172605.0,232605382.0,121616353.0,1.912615994988766,1.8312906255997672
3758,(주)아이엠,101390,Dec-18,191078977.0,122051136.0,86427485.0,100014099.0,0.8641530130666877,1.5655649202642408
3759,(주)아이엠,101390,Dec-19,202192400.0,117389823.0,82764059.0,100222500.0,0.8258031779291077,1.7224014384960782
3760,(주)아이엠비씨,52220,Dec-11,,,54130784.0,56034381.0,0.966028053383868,
3761,(주)아이엠비씨,52220,Dec-12,,,49026026.0,59246441.0,0.8274931822487025,
3762,(주)아이엠비씨,52220,Dec-13,,,51766008.0,67600747.0,0.7657608872280657,
3763,(주)아이엠비씨,52220,Dec-14,54747997.0,74350231.0,53062264.0,71053071.0,0.7467976155457094,0.7363527491932069
3764,(주)아이엠비씨,52220,Dec-15,64470533.0,68370451.0,58175452.0,66145583.0,0.8795062249281256,0.9429590130976319
3765,(주)아이엠비씨,52220,Dec-16,67239151.0,70835540.0,60344209.0,67371861.0,0.8956886169435041,0.949229031076773
3766,(주)아이엠비씨,52220,Dec-17,57402132.0,65406293.0,50649210.0,62105451.0,0.8155356604688371,0.8776239925415128
3767,(주)아이엠비씨,52220,Dec-18,58074993.0,62433022.0,51034398.0,59721218.0,0.8545438239387549,0.930196731466883
3768,(주)아이엠비씨,52220,Dec-19,51552466.0,66610004.0,44570903.0,63356556.0,0.7034931475757615,0.7739447966404566
3769,(주)아이오케이컴퍼니,78860,Dec-11,,,10562713.0,8477725.0,1.2459372060310991,
3770,(주)아이오케이컴퍼니,78860,Dec-12,,,16622981.0,16634320.0,0.9993183370285049,
3771,(주)아이오케이컴퍼니,78860,Dec-13,11879721.0,12180299.0,11716314.0,12692888.0,0.9230613237901414,0.9753226090755244
3772,(주)아이오케이컴퍼니,78860,Dec-14,6128115.0,12332037.0,6027850.0,12179775.0,0.4949065151039325,0.49692642018508376
3773,(주)아이오케이컴퍼니,78860,Dec-15,,,10899688.0,68751053.0,0.1585384881305018,
3774,(주)아이오케이컴퍼니,78860,Dec-16,,,13482393.0,86769270.0,0.15538211857723364,
3775,(주)아이오케이컴퍼니,78860,Dec-17,18379991.0,84844704.0,18156364.0,85408291.0,0.21258315542222944,0.21663097557627167
3776,(주)아이오케이컴퍼니,78860,Dec-18,29736551.0,136720227.0,24049995.0,128020087.0,0.1878611049530063,0.21749928048320166
3777,(주)아이오케이컴퍼니,78860,Dec-19,48736408.0,156580009.0,27612482.0,136083850.0,0.20290785423839788,0.3112556213992809
3778,(주)아이윈,90150,Dec-11,84717074.0,81802910.0,70149269.0,80869457.0,0.8674383580935878,1.0356242094566073
3779,(주)아이윈,90150,Dec-12,94303495.0,101573926.0,79422414.0,101500450.0,0.7824833683003376,0.9284222704948906
3780,(주)아이윈,90150,Dec-13,92206816.0,104504892.0,78131326.0,101914126.0,0.7666388268884335,0.8823205711747925
3781,(주)아이윈,90150,Dec-14,94777884.0,101188791.0,81546300.0,97934655.0,0.8326603080390695,0.9366440992461309
3782,(주)아이윈,90150,Dec-15,96998049.0,98294411.0,80774359.0,95603248.0,0.844891368125903,0.9868114373257703
3783,(주)아이윈,90150,Dec-16,105799217.0,97376932.0,87644016.0,93205508.0,0.9403308654248201,1.086491583037346
3784,(주)아이윈,90150,Dec-17,97190531.0,97244600.0,88397474.0,94053668.0,0.9398620583303566,0.9994439896919726
3785,(주)아이윈,90150,Dec-18,93786701.0,100355064.0,88537565.0,92746464.0,0.9546193049473024,0.9345487637773815
3786,(주)아이윈,90150,Dec-19,95380947.0,96723157.0,88335340.0,85047178.0,1.0386627996051792,0.9861231783408393
3787,(주)아이윈플러스,123010,Dec-16,,,28780467.0,28068902.0,1.0253506531890701,
3788,(주)아이윈플러스,123010,Dec-17,,,14183309.0,21820800.0,0.6499903303270275,
3789,(주)아이윈플러스,123010,Dec-18,,,9236824.0,17628041.0,0.5239847127653039,
3790,(주)아이윈플러스,123010,Dec-19,,,5448365.0,28829937.0,0.18898289649401592,
3791,(주)아이즈비전,31310,Dec-11,149916342.0,89498303.0,84667443.0,66270470.0,1.2776043839737368,1.675074688287665
3792,(주)아이즈비전,31310,Dec-12,144051403.0,94254680.0,63293380.0,64840048.0,0.9761464087750212,1.5283209597656053
3793,(주)아이즈비전,31310,Dec-13,166115838.0,100918539.0,61387978.0,66253990.0,0.9265551855820306,1.6460388710145715
3794,(주)아이즈비전,31310,Dec-14,127199464.0,101772733.0,47803635.0,68069726.0,0.7022745324404567,1.2498383432426836
3795,(주)아이즈비전,31310,Dec-15,136867367.0,109937433.0,44050068.0,70494336.0,0.6248738622064616,1.2449569110823244
3796,(주)아이즈비전,31310,Dec-16,159805659.0,114884572.0,38153741.0,72891802.0,0.5234297953012603,1.3910106136792675
3797,(주)아이즈비전,31310,Dec-17,167068035.0,130894359.0,27539736.0,75270980.0,0.36587455085612014,1.2763577917059055
3798,(주)아이즈비전,31310,Dec-18,160165349.0,150804865.0,24766761.0,83864348.0,0.29531930540973145,1.0620701726035164
3799,(주)아이즈비전,31310,Dec-19,131548342.0,157431620.0,18146822.0,76450854.0,0.23736585074641547,0.8355903470979972
3800,(주)아이컴포넌트,59100,Dec-11,,,46695346.0,54682604.0,0.8539342054741943,
3801,(주)아이컴포넌트,59100,Dec-12,,,32281473.0,61097119.0,0.5283632604673225,
3802,(주)아이컴포넌트,59100,Dec-13,,,27823519.0,54632145.0,0.5092884235096389,
3803,(주)아이컴포넌트,59100,Dec-14,,,28270028.0,53554324.0,0.5278757323124833,
3804,(주)아이컴포넌트,59100,Dec-15,,,57253854.0,60353026.0,0.9486492690523919,
3805,(주)아이컴포넌트,59100,Dec-16,,,53616520.0,69364376.0,0.7729691102533669,
3806,(주)아이컴포넌트,59100,Dec-17,,,24520294.0,56512382.0,0.43389241670966905,
3807,(주)아이컴포넌트,59100,Dec-18,,,25711081.0,53507098.0,0.48051720166173095,
3808,(주)아이컴포넌트,59100,Dec-19,,,29041712.0,49844304.0,0.5826485610070912,
3809,(주)아이톡시,52770,Dec-11,,,44768478.0,42405524.0,1.0557227874368442,
3810,(주)아이톡시,52770,Dec-12,36657762.0,35296797.0,33024869.0,32166106.0,1.0266977606801395,1.038557747888569
3811,(주)아이톡시,52770,Dec-13,34541745.0,33184352.0,29173630.0,31291645.0,0.9323137214422572,1.0409046107032616
3812,(주)아이톡시,52770,Dec-14,27461546.0,26475140.0,24341101.0,25119917.0,0.9689960759026394,1.0372578199775337
3813,(주)아이톡시,52770,Dec-15,,,43949261.0,31377632.0,1.400655760128744,
3814,(주)아이톡시,52770,Dec-16,,,37422701.0,24141850.0,1.5501173688014795,
3815,(주)아이톡시,52770,Dec-17,,,21083673.0,15293908.0,1.378566746968793,
3816,(주)아이톡시,52770,Dec-18,14499261.0,15432012.0,14466261.0,8251476.0,1.7531725233158286,0.9395573953674997
3817,(주)아이톡시,52770,Dec-19,3774569.0,8560505.0,3774569.0,8573109.0,0.44028006642631046,0.4409283097200457
3818,(주)아이티센,124500,Mar-15,239266192.0,129422108.0,170290100.0,90277213.0,1.886302139167721,1.8487273596254514
3819,(주)아이티센,124500,Dec-16,273654423.0,158288305.0,141084763.0,82954351.0,1.700751814693843,1.728835386796264
3820,(주)아이티센,124500,Dec-17,311549095.0,172136603.0,154028752.0,82325904.0,1.870963384744612,1.8098945231305628
3821,(주)아이티센,124500,Dec-18,697948340.0,403417388.0,117544352.0,123439579.0,0.9522420033529116,1.730089879021278
3822,(주)아이티센,124500,Dec-19,1542384997.0,392923342.0,134543196.0,133509589.0,1.007741818454703,3.9254094428424158
3823,(주)아이티엑스에이아이,99520,Dec-11,,,43188579.0,45986342.0,0.9391610013251326,
3824,(주)아이티엑스에이아이,99520,Dec-12,,,45167478.0,50614189.0,0.892387666233277,
3825,(주)아이티엑스에이아이,99520,Dec-13,,,82584633.0,56459310.0,1.4627283436513836,
3826,(주)아이티엑스에이아이,99520,Dec-14,,,67453006.0,49546449.0,1.3614094927368054,
3827,(주)아이티엑스에이아이,99520,Dec-15,,,35491021.0,41600895.0,0.8531311886438981,
3828,(주)아이티엑스에이아이,99520,Dec-16,,,24517261.0,25572865.0,0.9587217153807366,
3829,(주)아이티엑스에이아이,99520,Dec-17,,,31094349.0,27909280.0,1.1141222202794197,
3830,(주)아이티엑스에이아이,99520,Dec-18,,,27666210.0,20596414.0,1.3432537333926187,
3831,(주)아이티엑스에이아이,99520,Dec-19,31861192.0,22007317.0,30858558.0,21640097.0,1.4259898188071893,1.4477544900180244
3832,(주)아이티엠반도체,84850,Dec-19,397697086.0,430519931.0,395351385.0,395101942.0,1.0006313383293874,0.9237599873163596
3833,(주)아즈텍더블유비이,32080,Dec-11,,,59150079.0,122469317.0,0.4829787611210406,
3834,(주)아즈텍더블유비이,32080,Dec-12,,,50466598.0,103244216.0,0.4888079928855288,
3835,(주)아즈텍더블유비이,32080,Dec-13,,,49026276.0,83024906.0,0.5905008311602304,
3836,(주)아즈텍더블유비이,32080,Dec-14,,,47574966.0,87283599.0,0.5450619193647136,
3837,(주)아즈텍더블유비이,32080,Dec-15,,,52180744.0,87781842.0,0.5944366489825994,
3838,(주)아즈텍더블유비이,32080,Dec-16,,,52568059.0,93020451.0,0.565123673717729,
3839,(주)아즈텍더블유비이,32080,Dec-17,,,34436524.0,101593818.0,0.33896279003905533,
3840,(주)아즈텍더블유비이,32080,Dec-18,,,47006133.0,105938029.0,0.44371349404659965,
3841,(주)아즈텍더블유비이,32080,Dec-19,,,44574103.0,117389875.0,0.3797099451720176,
3842,(주)아진엑스텍,59120,Dec-14,,,20118213.0,29326634.0,0.6860048446064421,
3843,(주)아진엑스텍,59120,Dec-15,,,18034376.0,28002873.0,0.6440187762162832,
3844,(주)아진엑스텍,59120,Dec-16,,,17565366.0,41100358.0,0.4273774452280927,
3845,(주)아진엑스텍,59120,Dec-17,,,30704497.0,46145660.0,0.6653821182750447,
3846,(주)아진엑스텍,59120,Dec-18,,,26576021.0,46712263.0,0.5689302828253043,
3847,(주)아진엑스텍,59120,Dec-19,,,20619941.0,48167634.0,0.42808706360789905,
3848,(주)아톤,158430,Dec-19,32525173.0,58962831.0,28938772.0,55935145.0,0.5173629566885006,0.5516216309220295
3849,(주)아프리카티비,67160,Dec-11,47877174.0,58477913.0,45872374.0,56106490.0,0.8175947916185811,0.8187223439386423
3850,(주)아프리카티비,67160,Dec-12,,,49094598.0,56622824.0,0.8670460872809876,
3851,(주)아프리카티비,67160,Dec-13,48101419.0,57689535.0,47373552.0,57424961.0,0.8249644610119979,0.8337980016652934
3852,(주)아프리카티비,67160,Dec-14,50455001.0,62241816.0,49919902.0,62829985.0,0.794523538402882,0.8106286776722581
3853,(주)아프리카티비,67160,Dec-15,62867913.0,68044829.0,62368597.0,70877466.0,0.8799495879268596,0.9239190387266606
3854,(주)아프리카티비,67160,Dec-16,79830292.0,83426397.0,78984486.0,89753460.0,0.8800160573196844,0.9568948782481881
3855,(주)아프리카티비,67160,Dec-17,94552465.0,103442156.0,94003216.0,107453290.0,0.8748286441485412,0.9140612363106585
3856,(주)아프리카티비,67160,Dec-18,126627786.0,157544019.0,120649540.0,156547288.0,0.7706907065678454,0.8037613030552433
3857,(주)아프리카티비,67160,Dec-19,167868522.0,228549555.0,154983900.0,217039521.0,0.7140814690611117,0.734495072633154
3858,(주)안랩,53800,Dec-11,103168895.0,172303715.0,98789234.0,174432069.0,0.5663478887015896,0.5987618723136643
3859,(주)안랩,53800,Dec-12,131665371.0,184885607.0,126756869.0,186424656.0,0.679936182904905,0.7121450562671436
3860,(주)안랩,53800,Dec-13,137329001.0,183994247.0,133413813.0,187222355.0,0.7125955284559902,0.7463766027423673
3861,(주)안랩,53800,Dec-14,135422446.0,188119129.0,132879812.0,187875137.0,0.7072772593640211,0.7198759994258744
3862,(주)안랩,53800,Dec-15,134452685.0,194606731.0,132314221.0,193720594.0,0.6830157716737127,0.6908943195803438
3863,(주)안랩,53800,Dec-16,142879622.0,214599052.0,140810131.0,213794704.0,0.6586231013467948,0.6657980110741589
3864,(주)안랩,53800,Dec-17,150259297.0,223620399.0,147618546.0,222453370.0,0.6635932105681294,0.671939132887425
3865,(주)안랩,53800,Dec-18,159815065.0,244773950.0,156550808.0,242051757.0,0.6467658402496124,0.6529087960544822
3866,(주)안랩,53800,Dec-19,166992214.0,260216804.0,163005453.0,256804581.0,0.6347451138342427,0.641742621664049
3867,(주)안트로젠,65660,Dec-16,,,4896068.0,35427915.0,0.13819802830620995,
3868,(주)안트로젠,65660,Dec-17,,,5357319.0,60298401.0,0.08884678384755178,
3869,(주)안트로젠,65660,Dec-18,,,3607167.0,101441141.0,0.035559211622038046,
3870,(주)안트로젠,65660,Dec-19,,,4147568.0,84593765.0,0.04902923992093271,
3871,(주)알로이스,297570,Dec-18,,,,,,
3872,(주)알로이스,297570,Dec-19,,,30188225.0,21853390.0,1.3813978060154513,
3873,(주)알루코,1780,Dec-11,372925440.0,466389224.0,239732553.0,313941542.0,0.7636216331000885,0.7996013218350002
3874,(주)알루코,1780,Dec-12,349549374.0,448021732.0,220020514.0,343724465.0,0.6401072265833624,0.7802062914215956
3875,(주)알루코,1780,Dec-13,376198466.0,441481955.0,256476559.0,345783811.0,0.7417251786839726,0.8521264838559484
3876,(주)알루코,1780,Dec-14,382033178.0,432549332.0,246303198.0,340956232.0,0.7223894883962702,0.8832129649433836
3877,(주)알루코,1780,Dec-15,433853367.0,429140447.0,274375467.0,338779061.0,0.8098949982035637,1.0109822321175892
3878,(주)알루코,1780,Dec-16,428583721.0,439409021.0,284837755.0,334451787.0,0.851655652837041,0.9753639559439086
3879,(주)알루코,1780,Dec-17,461688892.0,477572307.0,228950568.0,348182986.0,0.6575581725868708,0.9667413399663477
3880,(주)알루코,1780,Dec-18,506772982.0,744332478.0,230339170.0,394815945.0,0.5834089856730583,0.6808422270672435
3881,(주)알루코,1780,Dec-19,454372346.0,772552137.0,223429536.0,376568313.0,0.5933306873857971,0.5881445720471808
3882,(주)알에프세미,96610,Dec-11,37082561.0,60357163.0,37067699.0,61344243.0,0.6042571753636279,0.6143854209980015
3883,(주)알에프세미,96610,Dec-12,42461674.0,68834411.0,42588985.0,70069133.0,0.6078137858506113,0.6168669620780223
3884,(주)알에프세미,96610,Dec-13,52500596.0,78883917.0,52293976.0,79743894.0,0.6557740458473221,0.6655424577864205
3885,(주)알에프세미,96610,Dec-14,55409738.0,87638101.0,55823356.0,87690774.0,0.636593263505691,0.6322562603222085
3886,(주)알에프세미,96610,Dec-15,57248130.0,89437401.0,57217251.0,88822472.0,0.6441753951635122,0.640091609996583
3887,(주)알에프세미,96610,Dec-16,64179251.0,90145433.0,60033005.0,90146801.0,0.6659471476974541,0.711952329298812
3888,(주)알에프세미,96610,Dec-17,62185137.0,93638264.0,60373884.0,96051216.0,0.6285592886195215,0.6640996355934151
3889,(주)알에프세미,96610,Dec-18,51873304.0,104988723.0,52083203.0,107103978.0,0.48628635436864914,0.49408453134533314
3890,(주)알에프세미,96610,Dec-19,42446601.0,102545695.0,41430968.0,105031599.0,0.3944619371166576,0.41392864907688226
3891,(주)알에프텍,61040,Dec-11,276923588.0,159127735.0,142082576.0,115300762.0,1.2322778577994133,1.7402597227943952
3892,(주)알에프텍,61040,Dec-12,499364258.0,211170615.0,275375590.0,139911696.0,1.9682099343574535,2.364743115418781
3893,(주)알에프텍,61040,Dec-13,500173065.0,216208846.0,239263269.0,145665903.0,1.6425482152813757,2.3133792823629427
3894,(주)알에프텍,61040,Dec-14,406630607.0,200605068.0,212502533.0,163647176.0,1.2985407887515272,2.0270206084723643
3895,(주)알에프텍,61040,Dec-15,397125105.0,176819976.0,206223584.0,153683212.0,1.3418745048092826,2.245928961103354
3896,(주)알에프텍,61040,Dec-16,321992443.0,175342562.0,159514610.0,149594458.0,1.0663136330892686,1.8363621434937172
3897,(주)알에프텍,61040,Dec-17,287143154.0,185953928.0,133329132.0,152284034.0,0.8755292889075948,1.5441628853357698
3898,(주)알에프텍,61040,Dec-18,240344983.0,177047175.0,115379924.0,124079133.0,0.929889830871078,1.3575194464413227
3899,(주)알에프텍,61040,Dec-19,284492015.0,254270323.0,130548771.0,191326521.0,0.6823349440405075,1.118856544654643
3900,(주)알엔투테크놀로지,148250,Dec-16,,,12040103.0,27140499.0,0.4436212834554,
3901,(주)알엔투테크놀로지,148250,Dec-17,,,14390958.0,35450020.0,0.40595063133955916,
3902,(주)알엔투테크놀로지,148250,Dec-18,,,17281800.0,38868023.0,0.44462770848931527,
3903,(주)알엔투테크놀로지,148250,Dec-19,,,20964927.0,50518526.0,0.4149948278380094,
3904,(주)알테오젠,196170,Dec-14,7042578.0,37958283.0,6892300.0,37768174.0,0.18248962737780228,0.18553468290438743
3905,(주)알테오젠,196170,Dec-15,4726609.0,39385454.0,4628878.0,39141975.0,0.11825867243540981,0.12000900129271076
3906,(주)알테오젠,196170,Dec-16,6843720.0,47949615.0,2334238.0,46805862.0,0.049870633725322695,0.1427273190827497
3907,(주)알테오젠,196170,Dec-17,12104356.0,43013380.0,2469485.0,41274016.0,0.05983146878656053,0.2814090871259129
3908,(주)알테오젠,196170,Dec-18,13703079.0,71380650.0,1298358.0,67081671.0,0.01935488458538846,0.19197189994767488
3909,(주)알테오젠,196170,Dec-19,29229182.0,85979112.0,13322561.0,79536561.0,0.16750235152862594,0.3399567792698301
3910,(주)알톤스포츠,123750,Dec-11,70386414.0,73196256.0,40945418.0,64876657.0,0.631127124814708,0.9616122168871588
3911,(주)알톤스포츠,123750,Dec-12,65973565.0,64110797.0,53691948.0,56896446.0,0.9436784153442555,1.0290554491156927
3912,(주)알톤스포츠,123750,Dec-13,61493639.0,67371866.0,51414187.0,60200819.0,0.8540446434790198,0.9127495296033511
3913,(주)알톤스포츠,123750,Dec-14,68386922.0,76274859.0,58599042.0,67330408.0,0.8703206135331899,0.8965853611083043
3914,(주)알톤스포츠,123750,Dec-15,62283136.0,70743959.0,55232820.0,54333363.0,1.0165544142739702,0.8804021838811706
3915,(주)알톤스포츠,123750,Dec-16,52560248.0,81903772.0,52367346.0,66162908.0,0.7914909967379306,0.64173171413888
3916,(주)알톤스포츠,123750,Dec-17,43446206.0,59131622.0,42617058.0,49029050.0,0.8692205539369007,0.7347372612237831
3917,(주)알톤스포츠,123750,Dec-18,49080045.0,53806357.0,46501941.0,48302262.0,0.96272801882446,0.9121607136495042
3918,(주)알톤스포츠,123750,Dec-19,31187516.0,33706229.0,29226026.0,24581097.0,1.1889634543161356,0.9252745538517525
3919,(주)알티캐스트,85810,Dec-13,73675699.0,108113000.0,73675699.0,107862414.0,0.6830525691739108,0.6814693792605885
3920,(주)알티캐스트,85810,Dec-14,77137145.0,110036508.0,77137145.0,109740651.0,0.7029040223207715,0.7010141125161842
3921,(주)알티캐스트,85810,Dec-15,62727442.0,113685290.0,62392713.0,108756963.0,0.5736893646064758,0.5517639265379013
3922,(주)알티캐스트,85810,Dec-16,65415904.0,170945346.0,59423299.0,103803105.0,0.5724616715463376,0.38267145336615366
3923,(주)알티캐스트,85810,Dec-17,70643136.0,171544134.0,62148556.0,106331567.0,0.5844788876289202,0.4118073544852312
3924,(주)알티캐스트,85810,Dec-18,76200156.0,164474400.0,64731260.0,101835049.0,0.6356481450703677,0.463294932220455
3925,(주)알티캐스트,85810,Dec-19,53178375.0,169930839.0,39938134.0,95090420.0,0.4200016573699012,0.31294128430684676
3926,(주)알파홀딩스,117670,Dec-11,,,22201991.0,39078151.0,0.5681433341101527,
3927,(주)알파홀딩스,117670,Dec-12,32223368.0,41210785.0,32223368.0,41347869.0,0.7793235486936461,0.7819158989570327
3928,(주)알파홀딩스,117670,Dec-13,,,31734810.0,38372719.0,0.8270148904486023,
3929,(주)알파홀딩스,117670,Dec-14,39384206.0,66721029.0,38137646.0,67392982.0,0.5658993691657687,0.5902817535982546
3930,(주)알파홀딩스,117670,Dec-15,,,50827475.0,66699507.0,0.7620367418907609,
3931,(주)알파홀딩스,117670,Dec-16,56639827.0,73894609.0,56641148.0,73886717.0,0.7665944610856102,0.766494711407161
3932,(주)알파홀딩스,117670,Dec-17,69995825.0,63151264.0,69674265.0,67409488.0,1.0335973030977479,1.1083835946656586
3933,(주)알파홀딩스,117670,Dec-18,85086013.0,102095474.0,83041188.0,105442123.0,0.7875523143630179,0.8333965225529978
3934,(주)알파홀딩스,117670,Dec-19,73164302.0,134595649.0,70084692.0,133776939.0,0.5238921784568564,0.5435859371650268
3935,(주)애니플러스,310200,Dec-18,,,,,,
3936,(주)애니플러스,310200,Dec-19,,,,,,
3937,(주)애드바이오텍,179530,Dec-19,,,,,,
3938,(주)액션스퀘어,205500,Dec-14,,,,,,
3939,(주)액션스퀘어,205500,Dec-15,,,6663082.0,35883611.0,0.18568593890954843,
3940,(주)액션스퀘어,205500,Dec-16,,,3958085.0,28514117.0,0.13881141751645334,
3941,(주)액션스퀘어,205500,Dec-17,9402123.0,24963687.0,9402123.0,24636039.0,0.38164101786005455,0.37663198549156623
3942,(주)액션스퀘어,205500,Dec-18,7471298.0,21132895.0,7471298.0,20926474.0,0.35702612872096845,0.3535387839668914
3943,(주)액션스퀘어,205500,Dec-19,5838397.0,30255626.0,7200905.0,30870534.0,0.2332614330545756,0.19296897046519546
3944,(주)액토즈소프트,52790,Dec-11,99270630.0,121236908.0,98798904.0,125422865.0,0.7877264165509216,0.8188152571492503
3945,(주)액토즈소프트,52790,Dec-12,82978009.0,225833789.0,82359263.0,226660423.0,0.363359698662523,0.3674295567878906
3946,(주)액토즈소프트,52790,Dec-13,139365154.0,232029942.0,113863410.0,221846069.0,0.5132541248679957,0.6006343526129917
3947,(주)액토즈소프트,52790,Dec-14,102829670.0,161276991.0,78950049.0,159210975.0,0.49588320780021605,0.6375966550616015
3948,(주)액토즈소프트,52790,Dec-15,100752238.0,149330425.0,48873964.0,159627155.0,0.30617575061085317,0.6746933051318912
3949,(주)액토즈소프트,52790,Dec-16,72386383.0,147737258.0,36063675.0,140470575.0,0.2567347289636993,0.4899670129250673
3950,(주)액토즈소프트,52790,Dec-17,55399431.0,143736510.0,34798015.0,150265224.0,0.23157730094622558,0.38542351557026117
3951,(주)액토즈소프트,52790,Dec-18,37652204.0,127196835.0,24386489.0,117710189.0,0.20717398559270006,0.29601525855576516
3952,(주)액토즈소프트,52790,Dec-19,62665219.0,175372734.0,55683567.0,165726567.0,0.33599662388469076,0.3573258942293732
3953,(주)액트로,290740,Dec-18,105631916.0,89041422.0,67135255.0,85806816.0,0.782400025191472,1.1863233271364422
3954,(주)액트로,290740,Dec-19,107845425.0,99003423.0,47107733.0,87495654.0,0.5384008330288039,1.089310063552045
3955,(주)앤디포스,238090,Dec-16,,,70582568.0,88789864.0,0.7949394764249217,
3956,(주)앤디포스,238090,Dec-17,,,52344188.0,92726264.0,0.564502285997417,
3957,(주)앤디포스,238090,Dec-18,47757634.0,130369260.0,44246149.0,118791037.0,0.37247043310178357,0.3663258808096326
3958,(주)앤디포스,238090,Dec-19,84122729.0,189924143.0,56931775.0,180062104.0,0.3161785502628582,0.44292804311877293
3959,(주)앤씨앤,92600,Dec-11,,,45830370.0,74336180.0,0.6165284522287802,
3960,(주)앤씨앤,92600,Dec-12,53108560.0,77728028.0,53108560.0,77728948.0,0.6832532970856623,0.6832613841689127
3961,(주)앤씨앤,92600,Dec-13,36693560.0,57554674.0,36693560.0,57558696.0,0.6374981114930053,0.6375426607402902
3962,(주)앤씨앤,92600,Dec-14,35866618.0,56150455.0,35866618.0,56145766.0,0.6388125152660665,0.6387591694492948
3963,(주)앤씨앤,92600,Dec-15,63184945.0,67503519.0,63174936.0,65823023.0,0.9597695930799167,0.9360244611840162
3964,(주)앤씨앤,92600,Dec-16,64056482.0,65331021.0,60989966.0,63671211.0,0.9578892099288012,0.9804910595228566
3965,(주)앤씨앤,92600,Dec-17,53399310.0,60379404.0,41222922.0,58644204.0,0.7029325864837385,0.8843961096403006
3966,(주)앤씨앤,92600,Dec-18,58778225.0,54329936.0,30033773.0,52426532.0,0.5728735404432245,1.0818754691704404
3967,(주)앤씨앤,92600,Dec-19,78473813.0,71516824.0,75197020.0,78739999.0,0.955004076136704,1.0972776559540731
3968,(주)야스,255440,Dec-17,86546664.0,126152861.0,86244464.0,125982691.0,0.6845739149991644,0.6860459867017998
3969,(주)야스,255440,Dec-18,184507976.0,236578169.0,184507976.0,236987042.0,0.7785572343655819,0.7799027982163477
3970,(주)야스,255440,Dec-19,86853451.0,214004929.0,86643451.0,212394252.0,0.40793689181381426,0.4058478998864554
3971,(주)어스앤에어로스페이스,263540,Dec-17,,,30086064.0,61475210.0,0.48940156528135487,
3972,(주)어스앤에어로스페이스,263540,Dec-18,,,31186869.0,70479383.0,0.4424963396742562,
3973,(주)어스앤에어로스페이스,263540,Dec-19,,,26308494.0,41897759.0,0.6279212690110705,
3974,(주)얼라인드제네틱스,238120,Dec-16,4711534.0,25860714.0,4478562.0,26060933.0,0.17184964176071515,0.18218885990541483
