,회사명,거래소코드,회계년도,부가가치(IFRS연결),유형자산(IFRS연결),건설중인자산(IFRS연결),부가가치(IFRS개별),유형자산(IFRS개별),건설중인자산(IFRS개별),설비투자효율(개별),설비투자효율(연결)
8296,(주)필옵틱스,161580,17-Dec,50662.62,0.0,1870269.0,49196.06,64370011.0,1870269.0,7.87140209314784,-270.8841348490511
8297,(주)필옵틱스,161580,18-Dec,-2165.01,0.0,1627589.0,-2603.22,65930983.0,1627589.0,-0.404833996787168,0.0
8298,(주)필옵틱스,161580,19-Dec,11482.89,0.0,17141601.0,12119.62,82639972.0,17141601.0,1.8503696832399084,-6.698843357747039
8299,(주)하나투어,39130,11-Dec,120662.32,0.0,10000.0,88896.92,24647691.0,0.0,36.06703767910755,-120662.32
8300,(주)하나투어,39130,12-Dec,155946.21,0.0,4545.0,112054.59,25212578.0,0.0,44.44392398111768,-343115.9735973597
8301,(주)하나투어,39130,13-Dec,168749.86,0.0,0.0,125459.38,27039104.0,0.0,46.399237193658486,inf
8302,(주)하나투어,39130,14-Dec,187379.16,0.0,0.0,131215.29,29834016.0,0.0,43.9817723500584,inf
8303,(주)하나투어,39130,15-Dec,211642.32,0.0,8770029.0,142798.23,5065185.0,0.0,281.9210552033144,-241.3245383795196
8304,(주)하나투어,39130,16-Dec,251691.51,0.0,617318.0,137815.31,4475731.0,0.0,307.91687436085857,-4077.177564885521
8305,(주)하나투어,39130,17-Dec,286112.57,0.0,1413946.0,173963.53,4539676.0,0.0,383.20692930508693,-2023.5042215190679
8306,(주)하나투어,39130,18-Dec,289014.11,0.0,5066.0,150601.57,9010498.0,0.0,167.1401181155581,-570497.6510067114
8307,(주)하나투어,39130,19-Dec,283219.23,0.0,15805.0,96903.11,35643159.0,0.0,27.187015045439715,-179195.96962986398
8308,(주)하림,136480,11-Dec,,,,,217578617.0,62618722.0,,
8309,(주)하림,136480,12-Dec,,,,107904.2,236670100.0,16190229.0,4.894061281449135,
8310,(주)하림,136480,13-Dec,,,,138734.34,240219862.0,1644718.0,5.815121293608021,
8311,(주)하림,136480,14-Dec,109195.5,0.0,2824724.0,105331.43,232404090.0,2824724.0,4.588018158391464,-386.5705109596548
8312,(주)하림,136480,15-Dec,121839.72,0.0,3370345.0,116964.17,223807821.0,3370345.0,5.3060020520285756,-361.50518715443076
8313,(주)하림,136480,16-Dec,159610.18,0.0,8946865.0,150395.54,219091226.0,8946865.0,7.156772576923917,-178.3978857398653
8314,(주)하림,136480,17-Dec,166224.57,0.0,107539395.0,158233.09,323043546.0,107500613.0,7.341140245131582,-15.457086214777386
8315,(주)하림,136480,18-Dec,127612.59,0.0,201789818.0,130089.18,410228157.0,201683387.0,6.2379497697305,-6.324035140365705
8316,(주)하림,136480,19-Dec,126710.23,0.0,1977297.0,118913.06,425485608.0,1977296.0,2.8078093541644584,-640.8254804412286
8317,(주)하림지주,3380,17-Dec,1122849.77,0.0,228187000.0,10686.25,2629.0,0.0,40647.584632940285,-49.20743819761862
8318,(주)하림지주,3380,18-Dec,850412.44,0.0,520774000.0,19330.52,1200494.0,0.0,161.02137953209262,-16.329779136439225
8319,(주)하림지주,3380,19-Dec,1119249.62,0.0,511633000.0,24035.12,1433247.0,0.0,167.69698453930133,-21.876024806843972
8320,(주)하이로닉,149980,14-Dec,,,,11131.9,1213559.0,0.0,91.72936791701105,
8321,(주)하이로닉,149980,15-Dec,7331.03,0.0,6584726.0,7444.76,8310959.0,6584726.0,43.127202411261976,-11.133386567641539
8322,(주)하이로닉,149980,16-Dec,5184.39,0.0,206948.0,5796.08,10559325.0,206948.0,5.598791465959943,-250.51655488335237
8323,(주)하이로닉,149980,17-Dec,5554.55,0.0,1138214.0,5127.69,10733346.0,1138214.0,5.34405363052848,-48.80057704438708
8324,(주)하이로닉,149980,18-Dec,6708.82,0.0,2131542.0,5766.49,11649525.0,2131542.0,6.058521012277496,-31.474022092926152
8325,(주)하이로닉,149980,19-Dec,9364.35,0.0,58799.0,7091.9,11498501.0,58799.0,6.1993747739233065,-1592.6036157077501
8326,(주)하이비젼시스템,126700,11-Dec,,,,,,,,
8327,(주)하이비젼시스템,126700,12-Dec,,,,20802.42,11112515.0,0.0,18.719812751658825,
8328,(주)하이비젼시스템,126700,13-Dec,17241.87,0.0,0.0,17282.0,11710047.0,0.0,14.758266982190593,inf
8329,(주)하이비젼시스템,126700,14-Dec,13689.45,0.0,0.0,13659.3,11972777.0,0.0,11.408631431120783,inf
8330,(주)하이비젼시스템,126700,15-Dec,18094.38,0.0,0.0,17253.6,12523822.0,0.0,13.776625059027506,inf
8331,(주)하이비젼시스템,126700,16-Dec,14113.2,0.0,0.0,11571.31,11953937.0,0.0,9.679915495622907,inf
8332,(주)하이비젼시스템,126700,17-Dec,37194.8,0.0,1468992.0,34350.29,26321906.0,1468992.0,13.8214335751534,-253.19947283579492
8333,(주)하이비젼시스템,126700,18-Dec,43122.46,0.0,0.0,40666.08,43684413.0,0.0,9.309059503672398,inf
8334,(주)하이비젼시스템,126700,19-Dec,26736.68,0.0,1551501.0,23774.9,44754916.0,1551501.0,5.5030140557175855,-172.32782963078978
8335,(주)하이소닉,106080,11-Dec,15202.91,0.0,3600.0,5443.81,4924722.0,3600.0,11.06213176588591,-42230.305555555555
8336,(주)하이소닉,106080,12-Dec,19573.71,0.0,13603527.0,10701.61,3936688.0,35400.0,27.430966388536298,-14.388702282871199
8337,(주)하이소닉,106080,13-Dec,12348.83,0.0,112050.0,5240.28,7070267.0,112050.0,7.531067225986197,-1102.0821062025882
8338,(주)하이소닉,106080,14-Dec,9812.1,0.0,48800.0,1135.34,9103977.0,48800.0,1.2538021067948202,-2010.6762295081967
8339,(주)하이소닉,106080,15-Dec,27581.29,0.0,0.0,9851.46,7071522.0,0.0,13.93117351540446,inf
8340,(주)하이소닉,106080,16-Dec,13946.09,0.0,76960.0,3755.46,4294468.0,76960.0,8.904452581951237,-1812.1218814968818
8341,(주)하이소닉,106080,17-Dec,13697.25,0.0,0.0,1048.14,2643745.0,0.0,3.9646032427484506,inf
8342,(주)하이소닉,106080,18-Dec,-14771.97,0.0,14100.0,-32314.31,1305548.0,14100.0,-250.21766265463265,0.0
8343,(주)하이소닉,106080,19-Dec,1409.99,0.0,0.0,-3257.23,743763.0,0.0,-43.79392360200763,inf
8344,(주)하이스틸,71090,11-Dec,,,,17364.29,163021881.0,1377900.0,1.074230533829775,
8345,(주)하이스틸,71090,12-Dec,,,,19316.56,161334584.0,537800.0,1.2013026330178347,
8346,(주)하이스틸,71090,13-Dec,,,,13025.44,157529640.0,20660.0,0.8269649133655745,
8347,(주)하이스틸,71090,14-Dec,,,,15481.05,154487294.0,617920.0,1.0061163958462584,
8348,(주)하이스틸,71090,15-Dec,,,,4999.26,155204665.0,319500.0,0.3227720356562231,
8349,(주)하이스틸,71090,16-Dec,,,,20457.31,153061915.0,147405.0,1.3378266065136657,
8350,(주)하이스틸,71090,17-Dec,25333.02,0.0,997600.0,25387.24,149675064.0,752300.0,1.7047252762512521,-253.93965517241378
8351,(주)하이스틸,71090,18-Dec,9166.39,0.0,200000.0,9595.31,146783173.0,200000.0,0.6545983282815143,-458.3195
8352,(주)하이스틸,71090,19-Dec,17936.92,0.0,40000.0,16671.28,143056848.0,40000.0,1.165686437167179,-4484.23
8353,(주)하이텍팜,106190,11-Dec,,,,17553.8,14369580.0,533095.0,12.686603570198645,
8354,(주)하이텍팜,106190,12-Dec,,,,12848.69,23955045.0,9603692.0,8.952946805782005,
8355,(주)하이텍팜,106190,13-Dec,,,,16896.11,23737484.0,10189023.0,12.47087030770506,
8356,(주)하이텍팜,106190,14-Dec,,,,13624.88,32201783.0,18740230.0,10.12132849753665,
8357,(주)하이텍팜,106190,15-Dec,,,,12308.2,50525033.0,37638941.0,9.551538201031002,
8358,(주)하이텍팜,106190,16-Dec,,,,10766.88,72782420.0,60062716.0,8.464725279770661,
8359,(주)하이텍팜,106190,17-Dec,,,,6908.07,83440177.0,70425968.0,5.3080982486142645,
8360,(주)하이텍팜,106190,18-Dec,,,,7969.68,93232249.0,80539242.0,6.278795875555729,
8361,(주)하이텍팜,106190,19-Dec,,,,7915.27,89917773.0,468500.0,0.8848892489042365,
8362,(주)하이트론씨스템즈,19490,11-Dec,16017.52,0.0,81800.0,14960.08,26460101.0,81800.0,5.671358439650833,-1958.1320293398535
8363,(주)하이트론씨스템즈,19490,12-Dec,16408.11,0.0,526622.0,15783.75,26085679.0,526622.0,6.175403889118444,-311.57281693510714
8364,(주)하이트론씨스템즈,19490,13-Dec,9837.34,0.0,33220.0,8493.29,25270585.0,33220.0,3.365363222349085,-2961.270319084889
8365,(주)하이트론씨스템즈,19490,14-Dec,8790.85,0.0,16767.0,8271.17,24259817.0,16767.0,3.411769558698266,-5242.947456312996
8366,(주)하이트론씨스템즈,19490,15-Dec,8931.57,0.0,316008.0,9898.59,23680023.0,316008.0,4.2366819230342045,-282.637464874307
8367,(주)하이트론씨스템즈,19490,16-Dec,16352.99,0.0,31732.0,17316.03,20394877.0,31732.0,8.503612776906515,-5153.469683600151
8368,(주)하이트론씨스템즈,19490,17-Dec,1243.73,0.0,591915.0,-267.74,20907357.0,591915.0,-0.13179137328146737,-21.011969624016963
8369,(주)하이트론씨스템즈,19490,18-Dec,12879.59,0.0,76182.0,12302.79,20594558.0,76182.0,5.995986232048774,-1690.6342705626002
8370,(주)하이트론씨스템즈,19490,19-Dec,-5293.84,0.0,21063.0,-5406.55,20476513.0,21063.0,-2.6430853391150038,0.0
8371,(주)하츠,66130,11-Dec,,,,11797.42,23709154.0,758500.0,5.140341534493962,
8372,(주)하츠,66130,12-Dec,,,,7431.95,22858173.0,39250.0,3.2569240888362696,
8373,(주)하츠,66130,13-Dec,,,,8191.48,22567959.0,47090.0,3.637284156308533,
8374,(주)하츠,66130,14-Dec,,,,13143.28,22485558.0,0.0,5.8452096229944575,
8375,(주)하츠,66130,15-Dec,,,,13329.92,21764868.0,0.0,6.124512218498178,
8376,(주)하츠,66130,16-Dec,,,,14103.68,22349902.0,0.0,6.310399034411873,
8377,(주)하츠,66130,17-Dec,,,,15957.3,23877483.0,1643222.0,7.176896951960759,
8378,(주)하츠,66130,18-Dec,,,,13115.26,23544335.0,269536.0,5.634961659604451,
8379,(주)하츠,66130,19-Dec,,,,15529.45,22386285.0,71737.0,6.9593388134054965,
8380,(주)한국가구,4590,11-Dec,8447.09,0.0,34900.0,3414.19,24847694.0,0.0,1.374047024242974,-2420.3696275071634
8381,(주)한국가구,4590,12-Dec,9972.65,0.0,87400.0,4553.86,27512867.0,0.0,1.6551746497375206,-1141.0354691075515
8382,(주)한국가구,4590,13-Dec,9065.85,0.0,18000.0,1490.19,27327006.0,18000.0,0.5456771293689708,-5036.583333333333
8383,(주)한국가구,4590,14-Dec,12034.7,0.0,0.0,2927.82,27246353.0,0.0,1.0745731731509167,inf
8384,(주)한국가구,4590,15-Dec,13943.96,0.0,0.0,2667.74,27026469.0,0.0,0.9870841803270712,inf
8385,(주)한국가구,4590,16-Dec,14062.31,0.0,8527.0,2358.87,26906820.0,0.0,0.8766810793694685,-16491.509323325907
8386,(주)한국가구,4590,17-Dec,14312.94,0.0,8527.0,3059.82,33972029.0,0.0,0.9006880336761752,-16785.43450216958
8387,(주)한국가구,4590,18-Dec,16654.65,0.0,192770.0,5633.22,33629481.0,0.0,1.6750838349244819,-863.9648285521607
8388,(주)한국가구,4590,19-Dec,15792.02,0.0,837176.0,3062.71,33423464.0,0.0,0.9163353026484627,-188.63440901315855
8389,(주)한국경제티브이,39340,11-Dec,7948.38,0.0,7344.0,8219.79,6231545.0,7344.0,13.206176985608275,-10822.95751633987
8390,(주)한국경제티브이,39340,12-Dec,5579.61,0.0,8758.0,6400.37,4964678.0,8758.0,12.91459507013834,-6370.872345284311
8391,(주)한국경제티브이,39340,13-Dec,19513.41,0.0,8758.0,18859.13,4756272.0,8758.0,39.72422198228378,-22280.669102534823
8392,(주)한국경제티브이,39340,14-Dec,20354.71,0.0,8758.0,21620.15,2846654.0,8758.0,76.18372907252416,-23241.276547156885
8393,(주)한국경제티브이,39340,15-Dec,29175.76,0.0,1488.0,25596.37,2151307.0,1488.0,119.06290715636992,-196073.6559139785
8394,(주)한국경제티브이,39340,16-Dec,31586.55,0.0,3778.0,29975.92,2458041.0,3778.0,122.13817345573803,-83606.53785071467
8395,(주)한국경제티브이,39340,17-Dec,29911.28,0.0,607101.0,25774.6,2924922.0,607101.0,111.20185726162633,-492.6903431224788
8396,(주)한국경제티브이,39340,18-Dec,35141.91,0.0,2648.0,32725.94,1802692.0,2648.0,181.8063336229559,-132711.1404833837
8397,(주)한국경제티브이,39340,19-Dec,16071.29,0.0,546070.0,13497.56,7694859.0,546070.0,18.880904164327692,-294.3082388704745
8398,(주)한국비엔씨,256840,16-Dec,,,,,,,,
8399,(주)한국비엔씨,256840,17-Dec,,,,,,,,
8400,(주)한국비엔씨,256840,18-Dec,,,,,,,,
8401,(주)한국비엔씨,256840,19-Dec,,,,597.85,17135816.0,14416367.0,2.1984232835401585,
8402,(주)한국전자홀딩스,6200,11-Dec,6048.21,0.0,438200.0,1849.07,49131.0,0.0,376.3550507826016,-138.02396166134184
8403,(주)한국전자홀딩스,6200,12-Dec,-1623.16,0.0,58653.0,-4086.76,36179.0,0.0,-1129.594516155781,0.0
8404,(주)한국전자홀딩스,6200,13-Dec,21967.37,0.0,69827.0,4516.21,23227.0,0.0,1944.3793860593273,-3145.9707562977073
8405,(주)한국전자홀딩스,6200,14-Dec,24767.11,0.0,100.0,4946.76,11111.0,0.0,4452.128521285213,-2476711.0
8406,(주)한국전자홀딩스,6200,15-Dec,11310.41,0.0,100.0,5710.68,3608.0,0.0,15827.827050997783,-1131041.0
8407,(주)한국전자홀딩스,6200,16-Dec,9530.8,855346.0,100.0,-21588.95,1905.0,0.0,-113327.8215223097,111.43928179728404
8408,(주)한국전자홀딩스,6200,17-Dec,82461.14,0.0,1345673.0,6839.38,1424.0,0.0,48029.35393258427,-612.7873562150686
8409,(주)한국전자홀딩스,6200,18-Dec,79508.42,0.0,413010.0,1459.61,944.0,0.0,15461.97033898305,-1925.096728892763
8410,(주)한국전자홀딩스,6200,19-Dec,53406.13,0.0,2863632.0,-3416.0,464.0,0.0,-73620.68965517242,-186.4978810126441
8411,(주)한국종합기술,23350,11-Dec,,,,104569.15,30175634.0,7147888.0,45.410067489888064,
8412,(주)한국종합기술,23350,12-Dec,,,,101082.13,40272959.0,17314312.0,44.02791244623431,
8413,(주)한국종합기술,23350,13-Dec,,,,98987.0,69071451.0,46206866.0,43.29271666203432,
8414,(주)한국종합기술,23350,14-Dec,,,,96201.76,74048845.0,344980.0,13.052471535922844,
8415,(주)한국종합기술,23350,15-Dec,,,,98378.08,72050339.0,832900.0,13.813762665630252,
8416,(주)한국종합기술,23350,16-Dec,,,,99970.65,71715393.0,1868758.0,14.312879926141036,
8417,(주)한국종합기술,23350,17-Dec,,,,91522.03,70707473.0,2053216.0,13.330860167928115,
8418,(주)한국종합기술,23350,18-Dec,,,,96569.55,63497004.0,0.0,15.208520704378431,
8419,(주)한국종합기술,23350,19-Dec,,,,100978.26,60938302.0,0.0,16.570573298875313,
8420,(주)한국카본,17960,11-Dec,30572.35,0.0,1085299.0,29751.24,66480580.0,1085299.0,4.549447535824489,-281.69518261787766
8421,(주)한국카본,17960,12-Dec,33249.88,0.0,1383795.0,35688.38,63511170.0,113038.0,5.6292478775242145,-240.28038835232093
8422,(주)한국카본,17960,13-Dec,50306.48,0.0,2880423.0,59134.25,63419468.0,1613991.0,9.567800924827424,-174.6496261139423
8423,(주)한국카본,17960,14-Dec,54622.18,0.0,4218998.0,55772.8,71120329.0,2914903.0,8.177179334676394,-129.4671862845159
8424,(주)한국카본,17960,15-Dec,64058.51,0.0,4858111.0,59085.26,72235358.0,3502462.0,8.596358285267073,-131.85888506870262
8425,(주)한국카본,17960,16-Dec,60720.44,0.0,2331480.0,57947.51,79232231.0,938965.0,7.4013402378692446,-260.4373187846346
8426,(주)한국카본,17960,17-Dec,38278.01,0.0,3671499.0,37695.58,83124953.0,2278984.0,4.662641869008954,-104.2571712534853
8427,(주)한국카본,17960,18-Dec,37637.19,832000.0,13621056.0,29233.76,96481862.0,7504627.0,3.2855325297532567,-29.42921666775093
8428,(주)한국카본,17960,19-Dec,58587.23,679000.0,18935193.0,60456.27,116167865.0,11357762.0,5.768171986244494,-32.091701703635586
8429,(주)한국코퍼레이션,50540,11-Dec,90153.4,0.0,212000.0,86586.46,9072579.0,212000.0,97.72099543381985,-4252.518867924528
8430,(주)한국코퍼레이션,50540,12-Dec,,,,107485.59,8533410.0,758861.0,138.2531514046667,
8431,(주)한국코퍼레이션,50540,13-Dec,94683.65,0.0,1879358.0,96068.7,25646278.0,1879358.0,40.421182046306384,-503.80848140694854
8432,(주)한국코퍼레이션,50540,14-Dec,120036.83,0.0,3763852.0,116352.27,10652097.0,3763852.0,168.9142444846256,-318.9201647673713
8433,(주)한국코퍼레이션,50540,15-Dec,109606.02,0.0,8750054.0,109946.59,11579158.0,4885478.0,164.254326469147,-125.26324980394408
8434,(주)한국코퍼레이션,50540,16-Dec,112969.25,0.0,126075.0,98820.86,6648232.0,126075.0,151.5156105564463,-8960.479873091414
8435,(주)한국코퍼레이션,50540,17-Dec,119555.81,0.0,1860000.0,121090.62,10448144.0,1860000.0,140.9974262192157,-642.7731720430107
8436,(주)한국코퍼레이션,50540,18-Dec,105609.36,0.0,2410000.0,103348.47,9878895.0,2410000.0,138.37183412004052,-438.213112033195
8437,(주)한국코퍼레이션,50540,19-Dec,94587.15,0.0,0.0,92924.04,10563649.0,0.0,87.96585346597563,inf
8438,(주)한국큐빅,21650,11-Dec,19623.27,0.0,2061565.0,10195.18,12535989.0,0.0,8.13272889757641,-95.18627838559541
8439,(주)한국큐빅,21650,12-Dec,19424.8,0.0,117360.0,9025.19,12007961.0,0.0,7.516005423402025,-1655.146557600545
8440,(주)한국큐빅,21650,13-Dec,19881.58,0.0,10500.0,9206.96,11699347.0,0.0,7.86963580104086,-18934.838095238098
8441,(주)한국큐빅,21650,14-Dec,22458.7,0.0,7500.0,11674.49,11216133.0,0.0,10.408658670506137,-29944.933333333334
8442,(주)한국큐빅,21650,15-Dec,21355.15,0.0,37500.0,7358.11,10905630.0,37500.0,6.770355157695023,-5694.706666666666
8443,(주)한국큐빅,21650,16-Dec,23583.89,0.0,584292.0,7293.15,10587086.0,0.0,6.88872273258194,-403.6319169182532
8444,(주)한국큐빅,21650,17-Dec,24667.94,0.0,7806626.0,10148.58,9982012.0,0.0,10.166868162450617,-31.598721393851836
8445,(주)한국큐빅,21650,18-Dec,25120.52,0.0,119000.0,10042.53,9698907.0,119000.0,10.482909698392689,-2110.968067226891
8446,(주)한국큐빅,21650,19-Dec,30674.54,0.0,3714491.0,13691.71,4828089.0,0.0,28.358445753589052,-82.58073582625453
8447,(주)한국테크놀로지,53590,11-Dec,-8500.93,0.0,0.0,-9656.43,1307180.0,0.0,-73.87222876727,-inf
8448,(주)한국테크놀로지,53590,12-Dec,,,,-4734.92,1382956.0,0.0,-34.23767639751373,
8449,(주)한국테크놀로지,53590,13-Dec,,,,-5896.47,1297741.0,0.0,-45.4364160491192,
8450,(주)한국테크놀로지,53590,14-Dec,,,,4513.01,417301.0,0.0,108.14759609969782,
8451,(주)한국테크놀로지,53590,15-Dec,,,,-19829.71,3643986.0,0.0,-54.41763497444831,
8452,(주)한국테크놀로지,53590,16-Dec,,,,-3056.56,2850584.0,0.0,-10.722574742579065,
8453,(주)한국테크놀로지,53590,17-Dec,,,,-6501.04,628016.0,0.0,-103.51710784438612,
8454,(주)한국테크놀로지,53590,18-Dec,,,,-32550.86,505594.0,0.0,-643.8142066559334,
8455,(주)한국테크놀로지,53590,19-Dec,13271.93,0.0,22309.0,-5866.62,1730255.0,0.0,-33.906100545873294,-5949.137119548164
8456,(주)한국특강,7280,11-Dec,,,,67452.13,328283811.0,0.0,2.054689501578864,
8457,(주)한국특강,7280,12-Dec,,,,69982.04,312939785.0,245636.0,2.238034840875772,
8458,(주)한국특강,7280,13-Dec,,,,56939.99,296239956.0,0.0,1.9220901450579475,
8459,(주)한국특강,7280,14-Dec,,,,54107.02,287116343.0,0.0,1.884498090030354,
8460,(주)한국특강,7280,15-Dec,,,,3619.14,246784085.0,0.0,0.14665208252793127,
8461,(주)한국특강,7280,16-Dec,,,,52293.88,212710378.0,0.0,2.4584545658604395,
8462,(주)한국특강,7280,17-Dec,,,,60961.06,199978389.0,679500.0,3.0587757064717005,
8463,(주)한국특강,7280,18-Dec,,,,48344.6,201091486.0,0.0,2.404109739384988,
8464,(주)한국특강,7280,19-Dec,,,,31404.62,187514518.0,0.0,1.6747833893053552,
8465,(주)한국팩키지,37230,11-Dec,,,,13565.46,15078227.0,0.0,8.996720900938818,
8466,(주)한국팩키지,37230,12-Dec,,,,9512.28,13690967.0,39000.0,6.967699233377872,
8467,(주)한국팩키지,37230,13-Dec,,,,5996.4,12580509.0,72715.0,4.794130763586288,
8468,(주)한국팩키지,37230,14-Dec,,,,6465.23,11958989.0,44843.0,5.426515673049499,
8469,(주)한국팩키지,37230,15-Dec,,,,8363.64,12090743.0,32064.0,6.935784591330443,
8470,(주)한국팩키지,37230,16-Dec,,,,11959.61,12885416.0,26040.0,9.30030352950252,
8471,(주)한국팩키지,37230,17-Dec,,,,12267.54,13685055.0,204837.0,9.100401788754455,
8472,(주)한국팩키지,37230,18-Dec,,,,11542.19,13202450.0,17900.0,8.75432987853207,
8473,(주)한국팩키지,37230,19-Dec,,,,12163.99,13917557.0,117627.0,8.814530218631544,
8474,(주)한국화장품제조,3350,11-Dec,,,,-2275.1,13022733.0,0.0,-1.747021919285299,
8475,(주)한국화장품제조,3350,12-Dec,,,,-2087.18,12274611.0,0.0,-1.7004041920350876,
8476,(주)한국화장품제조,3350,13-Dec,,,,2170.1,12195911.0,36292.0,1.7846776284684576,
8477,(주)한국화장품제조,3350,14-Dec,,,,12386.72,12545334.0,21816.0,9.89076711511893,
8478,(주)한국화장품제조,3350,15-Dec,,,,8881.52,12652075.0,109370.0,7.0810243882798805,
8479,(주)한국화장품제조,3350,16-Dec,,,,17546.13,15399253.0,222260.0,11.56100552988329,
8480,(주)한국화장품제조,3350,17-Dec,,,,14408.39,16144338.0,121279.0,8.992284182439821,
8481,(주)한국화장품제조,3350,18-Dec,,,,14565.88,16567222.0,263950.0,8.93432925611497,
8482,(주)한국화장품제조,3350,19-Dec,,,,10748.55,22798031.0,81448.0,4.731587492714024,
8483,(주)한글과컴퓨터,30520,11-Dec,37915.97,0.0,764200.0,35614.27,1684453.0,764200.0,387.00520400368157,-496.15244700340224
8484,(주)한글과컴퓨터,30520,12-Dec,39401.15,0.0,0.0,36888.21,3177956.0,0.0,116.07526976459081,inf
8485,(주)한글과컴퓨터,30520,13-Dec,45219.29,0.0,0.0,41372.39,3029309.0,0.0,136.57368726663407,inf
8486,(주)한글과컴퓨터,30520,14-Dec,57345.38,0.0,0.0,54109.3,6655597.0,0.0,81.29894282962144,inf
8487,(주)한글과컴퓨터,30520,15-Dec,66692.39,0.0,0.0,64621.89,3206392.0,0.0,201.54082844518072,inf
8488,(주)한글과컴퓨터,30520,16-Dec,68451.87,0.0,0.0,62243.57,3021354.0,0.0,206.01217202618426,inf
8489,(주)한글과컴퓨터,30520,17-Dec,77817.55,0.0,3562095.0,62887.61,4405133.0,1579685.0,222.57571188710602,-218.46006353002937
8490,(주)한글과컴퓨터,30520,18-Dec,91398.61,0.0,1875706.0,52189.88,4534275.0,1388700.0,165.91523012485794,-487.27577776048054
8491,(주)한글과컴퓨터,30520,19-Dec,138364.23,0.0,1323973.0,67164.57,3370674.0,1388700.0,338.87714975070315,-1045.0683661978003
8492,(주)한네트,52600,11-Dec,,,,12981.93,12098358.0,0.0,10.730323900152401,
8493,(주)한네트,52600,12-Dec,,,,10778.64,13895845.0,0.0,7.756735916383637,
8494,(주)한네트,52600,13-Dec,,,,12521.93,15569547.0,0.0,8.04257824585391,
8495,(주)한네트,52600,14-Dec,,,,13074.57,15997600.0,41140.0,8.193903911017857,
8496,(주)한네트,52600,15-Dec,,,,13142.26,17109305.0,435000.0,7.881743796817918,
8497,(주)한네트,52600,16-Dec,,,,13663.1,15709647.0,474600.0,8.968203380009264,
8498,(주)한네트,52600,17-Dec,,,,12145.5,14585899.0,319640.0,8.513444204258453,
8499,(주)한네트,52600,18-Dec,,,,12011.39,13316663.0,0.0,9.019819755144363,
8500,(주)한네트,52600,19-Dec,,,,11257.4,12105033.0,63801.0,9.349043353703342,
8501,(주)한농화성,11500,11-Dec,,,,13695.13,41096572.0,169050.0,3.346190859050788,
8502,(주)한농화성,11500,12-Dec,,,,25598.74,45737939.0,821900.0,5.699242535611834,
8503,(주)한농화성,11500,13-Dec,,,,24846.07,50348776.0,3028470.0,5.2506148206226735,
8504,(주)한농화성,11500,14-Dec,,,,26401.79,63363954.0,1207880.0,4.247660494129665,
8505,(주)한농화성,11500,15-Dec,,,,28062.67,61537727.0,207150.0,4.575640956386241,
8506,(주)한농화성,11500,16-Dec,,,,28540.43,62323354.0,1685700.0,4.7067173805899545,
8507,(주)한농화성,11500,17-Dec,,,,29806.89,64040097.0,443850.0,4.686894495519523,
8508,(주)한농화성,11500,18-Dec,,,,26137.13,67662566.0,163550.0,3.8722238558262836,
8509,(주)한농화성,11500,19-Dec,,,,33344.6,67750333.0,2082316.0,5.077753451882063,
8510,(주)한독,2390,11-Dec,80793.6,0.0,6856612.0,80500.94,128709651.0,6856612.0,6.606395758418467,-117.83312224754734
8511,(주)한독,2390,12-Dec,73787.27,0.0,1187541.0,73763.62,133737310.0,1187541.0,5.5649753716281465,-621.345031455756
8512,(주)한독,2390,13-Dec,79850.34,0.0,2292249.0,83516.48,132818716.0,2292249.0,6.398432587622247,-348.3493285415328
8513,(주)한독,2390,14-Dec,,,,79830.41,133390257.0,2097730.0,6.080346827355985,
8514,(주)한독,2390,15-Dec,78696.61,0.0,10878896.0,83485.88,137683725.0,10507147.0,6.564564113369994,-72.33878327359689
8515,(주)한독,2390,16-Dec,75472.51,0.0,29462284.0,87488.52,153514403.0,29166215.0,7.035769592396473,-25.61665280261367
8516,(주)한독,2390,17-Dec,100671.05,0.0,17064733.0,108458.92,161078348.0,16714398.0,7.512881159042823,-58.99362738344631
8517,(주)한독,2390,18-Dec,108184.66,0.0,2389542.0,119983.61,163568733.0,2101426.0,7.430829945036489,-452.7422409817446
8518,(주)한독,2390,19-Dec,154958.69,0.0,7581097.0,118133.72,167257646.0,7581097.0,7.398313699778168,-204.4014078701275
8519,(주)한독크린텍,256150,19-Dec,,,,16689.3,18727328.0,647600.0,9.230946394768772,
8520,(주)한라,14790,11-Dec,202829.44,0.0,7550634.0,82548.26,12182743.0,0.0,67.7583529423546,-268.6257074571486
8521,(주)한라,14790,12-Dec,-59898.16,0.0,2453642.0,110319.45,12936599.0,0.0,85.27701136906231,0.0
8522,(주)한라,14790,13-Dec,-241664.88,0.0,2566750.0,-267482.79,23491163.0,0.0,-113.86528202115834,0.0
8523,(주)한라,14790,14-Dec,156275.48,0.0,423992.0,315836.55,18743128.0,0.0,168.5079192758007,-3685.8119964527637
8524,(주)한라,14790,15-Dec,180053.41,0.0,93665318.0,239866.92,20707834.0,0.0,115.83390131483573,-19.223060770476433
8525,(주)한라,14790,16-Dec,260143.24,0.0,138770458.0,286580.11,21729695.0,0.0,131.88409225256038,-18.746298293546023
8526,(주)한라,14790,17-Dec,376288.42,420000.0,336014319.0,292480.96,12174094.0,0.0,240.2486460183403,-11.212598029706218
