,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),매출액총이익률(개별),매출액총이익률(연결)
9977,대원산업(주),5710,Dec-11,565198347.0,525174876.0,451065610.0,418782447.0,7.157088078605682,7.08131423462921
9978,대원산업(주),5710,Dec-12,646714932.0,589702836.0,503206391.0,456841574.0,9.213876816600289,8.815645530819443
9979,대원산업(주),5710,Dec-13,671262141.0,615607130.0,486059610.0,450146987.0,7.388522366629065,8.291099348622433
9980,대원산업(주),5710,Dec-14,712950004.0,666638042.0,526794815.0,498679419.0,5.337067715824044,6.495821830446332
9981,대원산업(주),5710,Dec-15,773527207.0,730605456.0,614426570.0,576141313.0,6.231054916782001,5.548835336570133
9982,대원산업(주),5710,Dec-16,823571833.0,753218185.0,613515432.0,571181783.0,6.900176717967218,8.542502934288672
9983,대원산업(주),5710,Dec-17,797044137.0,725251624.0,659699891.0,603105980.0,8.578735842174028,9.007344721237189
9984,대원산업(주),5710,Dec-18,696997678.0,645446464.0,585136571.0,538722145.0,7.932238096258044,7.396181598183173
9985,대원산업(주),5710,Dec-19,660965709.0,614507624.0,546043740.0,511673185.0,6.294469193988013,7.028819251499173
9986,대원전선(주),6340,Dec-11,484625965.0,467748589.0,480689535.0,464563011.0,3.3548731199234445,3.4825571097908465
9987,대원전선(주),6340,Dec-12,448936351.0,429719537.0,447201860.0,428637123.0,4.1513103277343255,4.280520825991211
9988,대원전선(주),6340,Dec-13,479182542.0,461465942.0,475383399.0,458655690.0,3.5187827415067137,3.6972548970701022
9989,대원전선(주),6340,Dec-14,414740441.0,399933950.0,404801357.0,394278063.0,2.599619249794165,3.570062028265047
9990,대원전선(주),6340,Dec-15,443672416.0,423403155.0,431517022.0,417994662.0,3.133679393996189,4.568519535818968
9991,대원전선(주),6340,Dec-16,422371146.0,404759752.0,410938730.0,399559945.0,2.768973613170995,4.169648937145911
9992,대원전선(주),6340,Dec-17,505050946.0,491413066.0,495564298.0,487542233.0,1.6187737963318738,2.7002978824239245
9993,대원전선(주),6340,Dec-18,429504479.0,415147929.0,424027248.0,413322015.0,2.524656858844128,3.3425844669712976
9994,대원전선(주),6340,Dec-19,401312381.0,387426201.0,396226799.0,386129876.0,2.548268573827587,3.4601922735097475
9995,대원제약(주),3220,Dec-11,138874713.0,61651344.0,137929016.0,60844577.0,55.88703612588667,55.60650123539769
9996,대원제약(주),3220,Dec-12,138168465.0,65622273.0,134014444.0,63982254.0,52.25719550050889,52.50560755668814
9997,대원제약(주),3220,Dec-13,158878874.0,73865105.0,154433943.0,72047493.0,53.34737195695379,53.50854198526105
9998,대원제약(주),3220,Dec-14,181984511.0,81682714.0,178259413.0,80083601.0,55.07468601391613,55.11556804963473
9999,대원제약(주),3220,Dec-15,216187083.0,99036483.0,213001002.0,97679462.0,54.14131338217836,54.189454048001565
10000,대원제약(주),3220,Dec-16,240722374.0,103208222.0,238448562.0,102065955.0,57.195818610136975,57.12562140152373
10001,대원제약(주),3220,Dec-17,265462478.0,113418359.0,263359982.0,112331037.0,57.346960556824456,57.2751825966154
10002,대원제약(주),3220,Dec-18,286652511.0,121164449.0,283583708.0,119556980.0,57.8406739783514,57.731244503209666
10003,대원제약(주),3220,Dec-19,317827567.0,137672153.0,315309102.0,136357617.0,56.754303591274066,56.68338203023151
10004,대원화성(주),24890,Dec-11,120190563.0,108004027.0,115754238.0,104519642.0,9.705559117412186,10.139345133111657
10005,대원화성(주),24890,Dec-12,120545969.0,106486157.0,117040163.0,103281937.0,11.755132295911105,11.663444341303524
10006,대원화성(주),24890,Dec-13,108178448.0,90872645.0,109483790.0,92631110.0,15.392854047160773,15.99745912420559
10007,대원화성(주),24890,Dec-14,131565869.0,104731348.0,129437870.0,105338351.0,18.618599796180206,20.39626325882437
10008,대원화성(주),24890,Dec-15,144638525.0,111230788.0,142323012.0,116397650.0,18.21586097404965,23.0973988430814
10009,대원화성(주),24890,Dec-16,124361109.0,95566304.0,121765035.0,98476282.0,19.12597733824,23.15418801869964
10010,대원화성(주),24890,Dec-17,118378910.0,91423387.0,113536053.0,94058994.0,17.15495517533977,22.7705450236026
10011,대원화성(주),24890,Dec-18,114627062.0,94465377.0,110524820.0,97232176.0,12.026840668005612,17.5889398613392
10012,대원화성(주),24890,Dec-19,133052794.0,106595565.0,127849798.0,114994657.0,10.054877834065879,19.884760180233418
10013,대정화금(주),120240,Dec-11,,,56194678.0,43779569.0,22.09303343636919,
10014,대정화금(주),120240,Dec-12,,,55332645.0,44889896.0,18.872672723308277,
10015,대정화금(주),120240,Dec-13,,,57678601.0,45686761.0,20.79079553264477,
10016,대정화금(주),120240,Dec-14,,,60580443.0,47413741.0,21.73424515895336,
10017,대정화금(주),120240,Dec-15,,,57889099.0,43094413.0,25.556946395037173,
10018,대정화금(주),120240,Dec-16,,,60942765.0,45400822.0,25.50252355632371,
10019,대정화금(주),120240,Dec-17,,,66494216.0,49799668.0,25.106767181073312,
10020,대정화금(주),120240,Dec-18,,,73830487.0,55986519.0,24.168834210723816,
10021,대정화금(주),120240,Dec-19,,,79606764.0,60592130.0,23.88570147129709,
10022,대주산업(주),3310,Dec-11,88301561.0,77234448.0,87710059.0,76687041.0,12.567564228864558,12.533315237767994
10023,대주산업(주),3310,Dec-12,89896796.0,78411467.0,88147016.0,76710699.0,12.974139703152288,12.776127193676626
10024,대주산업(주),3310,Dec-13,89435685.0,76210983.0,87794968.0,74484469.0,15.16089054215499,14.78682921699543
10025,대주산업(주),3310,Dec-14,77628403.0,63629927.0,77628403.0,63629927.0,18.032672912258676,18.032672912258676
10026,대주산업(주),3310,Dec-15,84355640.0,68003572.0,84355640.0,68003572.0,19.38467659068202,19.38467659068202
10027,대주산업(주),3310,Dec-16,85050936.0,66594727.0,85050936.0,66594727.0,21.700183287812376,21.700183287812376
10028,대주산업(주),3310,Dec-17,85513866.0,66863231.0,85513866.0,66863231.0,21.81007112928329,21.81007112928329
10029,대주산업(주),3310,Dec-18,84052001.0,70189000.0,84052001.0,70189000.0,16.493362246069548,16.493362246069548
10030,대주산업(주),3310,Dec-19,84291438.0,71800283.0,84291438.0,71800283.0,14.819008070546857,14.819008070546857
10031,대주전자재료(주),78600,Dec-11,147011126.0,122286020.0,109002672.0,88957243.0,18.389851030440795,16.818527054884267
10032,대주전자재료(주),78600,Dec-12,105162273.0,81323273.0,83208225.0,61871982.0,25.64198791645898,22.668775902171685
10033,대주전자재료(주),78600,Dec-13,79627554.0,63565213.0,57452041.0,44551040.0,22.455252721134833,20.171837753549482
10034,대주전자재료(주),78600,Dec-14,70649625.0,55911607.0,49604708.0,38527547.0,22.330866255678796,20.86071652892708
10035,대주전자재료(주),78600,Dec-15,57523292.0,45709762.0,37904904.0,29934657.0,21.026954718049147,20.53695049302811
10036,대주전자재료(주),78600,Dec-16,67911464.0,49397123.0,48840326.0,34733969.0,28.882602053065735,27.262467791888568
10037,대주전자재료(주),78600,Dec-17,93390771.0,74375100.0,71998264.0,57615726.0,19.97622887129612,20.361402734323715
10038,대주전자재료(주),78600,Dec-18,102935678.0,81121521.0,80559314.0,62914316.0,21.903113524526784,21.19202731632078
10039,대주전자재료(주),78600,Dec-19,116384306.0,93539876.0,87204973.0,71030337.0,18.54783671568822,19.628445436620982
10040,대창단조(주),15230,Dec-11,368345160.0,322462483.0,338129322.0,304978901.0,9.804065735535353,12.456435425946685
10041,대창단조(주),15230,Dec-12,312275610.0,268526937.0,279125128.0,243822825.0,12.647482959685377,14.009634950356833
10042,대창단조(주),15230,Dec-13,258338704.0,222742146.0,212547375.0,184873759.0,13.019975429007296,13.779026312681356
10043,대창단조(주),15230,Dec-14,245077944.0,212750511.0,198805855.0,174679311.0,12.135731113150566,13.190674147323515
10044,대창단조(주),15230,Dec-15,231334846.0,197534615.0,183890069.0,159271177.0,13.38783118298792,14.610955324905959
10045,대창단조(주),15230,Dec-16,213390559.0,181451874.0,171257097.0,147204543.0,14.044704961920498,14.96724370078622
10046,대창단조(주),15230,Dec-17,257646211.0,220988100.0,217913966.0,195242610.0,10.403810465273255,14.228080769252996
10047,대창단조(주),15230,Dec-18,320500099.0,286426012.0,272946424.0,256116269.0,6.1661020332693575,10.631537121615677
10048,대창단조(주),15230,Dec-19,277253876.0,238093485.0,217336146.0,197995788.0,8.89882256401105,14.124379996043771
10049,대한광통신(주),10170,Dec-11,,,66721071.0,56264767.0,15.671666901150314,
10050,대한광통신(주),10170,Dec-12,,,101728662.0,83618686.0,17.802235519425196,
10051,대한광통신(주),10170,Dec-13,,,106410075.0,95288859.0,10.45128104646106,
10052,대한광통신(주),10170,Dec-14,105998720.0,93704819.0,106097894.0,93790589.0,11.599952210172994,11.598159864571949
10053,대한광통신(주),10170,Dec-15,108989776.0,97505789.0,107845102.0,96454046.0,10.56242313165043,10.536756218308037
10054,대한광통신(주),10170,Dec-16,116472058.0,102381937.0,116012489.0,102329697.0,11.79424053215512,12.097425976623509
10055,대한광통신(주),10170,Dec-17,139662357.0,109571415.0,135510913.0,105584021.0,22.084488501675136,21.54549203261692
10056,대한광통신(주),10170,Dec-18,167149773.0,134207532.0,143756511.0,111998027.0,22.09185780809608,19.708217611518982
10057,대한광통신(주),10170,Dec-19,154296022.0,142778980.0,124571031.0,115458164.0,7.31539823251523,7.464250763380018
10058,대한그린파워(주),60900,Dec-11,30046199.0,22669368.0,29973299.0,23986673.0,19.973196810934958,24.551627977968195
10059,대한그린파워(주),60900,Dec-12,47253972.0,39717482.0,26714143.0,22951658.0,14.08424369069223,15.948902665790717
10060,대한그린파워(주),60900,Dec-13,137293372.0,128310532.0,20265218.0,19228074.0,5.117852667560744,6.5428067423385885
10061,대한그린파워(주),60900,Dec-14,,,12295493.0,15829338.0,-28.740978503261317,
10062,대한그린파워(주),60900,Dec-15,,,15617278.0,19647078.0,-25.803472282429755,
10063,대한그린파워(주),60900,Dec-16,,,33182396.0,31397955.0,5.3776737520702245,
10064,대한그린파워(주),60900,Dec-17,,,32140229.0,34816023.0,-8.325373163955987,
10065,대한그린파워(주),60900,Dec-18,29637049.0,31630485.0,28079682.0,30757396.0,-9.536126513113647,-6.726162243751056
10066,대한그린파워(주),60900,Dec-19,15698121.0,18294778.0,13795480.0,17042758.0,-23.538709780304853,-16.541196236161003
10067,대한뉴팜(주),54670,Dec-11,,,44522698.0,21285505.0,52.191789904556096,
10068,대한뉴팜(주),54670,Dec-12,,,48010226.0,23336725.0,51.392178407991665,
10069,대한뉴팜(주),54670,Dec-13,,,56702396.0,24365324.0,57.02946309358779,
10070,대한뉴팜(주),54670,Dec-14,,,71940407.0,31105488.0,56.762146202481176,
10071,대한뉴팜(주),54670,Dec-15,,,90230294.0,39437728.0,56.29214285836196,
10072,대한뉴팜(주),54670,Dec-16,,,109403129.0,48458709.0,55.70628606061167,
10073,대한뉴팜(주),54670,Dec-17,,,130816029.0,60837774.0,53.49363952944941,
10074,대한뉴팜(주),54670,Dec-18,,,119527949.0,56367091.0,52.841915659407825,
10075,대한뉴팜(주),54670,Dec-19,,,134097440.0,61747387.0,53.953343926625294,
10076,대한방직(주),1070,Dec-11,291651073.0,285709449.0,286063131.0,277985570.0,2.8236987310329065,2.037237147418278
10077,대한방직(주),1070,Dec-12,275069272.0,267932999.0,259438525.0,248130196.0,4.3587701556659715,2.594354850366565
10078,대한방직(주),1070,Dec-13,285425177.0,268769323.0,269900175.0,252073595.0,6.6048790075812285,5.8354536817892555
10079,대한방직(주),1070,Dec-14,244388081.0,237967713.0,234702605.0,227086212.0,3.2451250381307015,2.6271199371625658
10080,대한방직(주),1070,Dec-15,244388849.0,225720637.0,234303020.0,216667346.0,7.526865850896843,7.638733140397908
10081,대한방직(주),1070,Dec-16,245581675.0,227767982.0,236833616.0,220179800.0,7.031863246980952,7.253673548728748
10082,대한방직(주),1070,Dec-17,208620668.0,202162409.0,203060834.0,195754546.0,3.598078396545933,3.0956947180324432
10083,대한방직(주),1070,Dec-18,209061757.0,207171551.0,205745710.0,201901588.0,1.868385007881817,0.9041376228364904
10084,대한방직(주),1070,Dec-19,156304223.0,153360520.0,150793037.0,147487713.0,2.1919606274658427,1.88331635799757
10085,대한약품공업(주),23910,Dec-11,,,85220877.0,61502743.0,27.831365781415272,
10086,대한약품공업(주),23910,Dec-12,,,96562596.0,68530864.0,29.02959651167622,
10087,대한약품공업(주),23910,Dec-13,,,106802763.0,76271363.0,28.586713622755244,
10088,대한약품공업(주),23910,Dec-14,,,111709242.0,77348299.0,30.75926609545878,
10089,대한약품공업(주),23910,Dec-15,,,124276380.0,84461200.0,32.037608433718454,
10090,대한약품공업(주),23910,Dec-16,,,139436904.0,95820425.0,31.28044136722944,
10091,대한약품공업(주),23910,Dec-17,,,144439321.0,89650273.0,37.93222484063048,
10092,대한약품공업(주),23910,Dec-18,,,158720344.0,98468959.0,37.96071976759325,
10093,대한약품공업(주),23910,Dec-19,,,168761722.0,109266254.0,35.25412474755383,
10094,대한유화(주),6650,Dec-11,2024561500.0,1931266994.0,2016393274.0,1925651608.0,4.5001968202359715,4.60813395888443
10095,대한유화(주),6650,Dec-12,2082914255.0,2034657980.0,2075256478.0,2029352974.0,2.2119436554771714,2.316767235336819
10096,대한유화(주),6650,Dec-13,1965963556.0,1896543496.0,1957803507.0,1889518287.0,3.4878484871362527,3.5310959752094204
10097,대한유화(주),6650,Dec-14,2053406683.0,1929002085.0,2046146336.0,1922428037.0,6.046405226414852,6.058449065639863
10098,대한유화(주),6650,Dec-15,1726962269.0,1400676894.0,1717483712.0,1393863001.0,18.842723732334296,18.89360183815342
10099,대한유화(주),6650,Dec-16,1596377042.0,1200599243.0,1583906573.0,1192834637.0,24.690341126578556,24.79225073947161
10100,대한유화(주),6650,Dec-17,1779426202.0,1444015037.0,1769074977.0,1436558275.0,18.796077403337776,18.849400139382684
10101,대한유화(주),6650,Dec-18,2553976806.0,2178367086.0,2539542876.0,2170915780.0,14.51549014918069,14.706857130322742
10102,대한유화(주),6650,Dec-19,2074296475.0,1913952306.0,2059165682.0,1905833537.0,7.446323835927254,7.730050691042129
10103,대한전선(주),1440,Dec-11,3111535139.0,2942949726.0,2578239969.0,2450813226.0,4.942392660580152,5.418078391175771
10104,대한전선(주),1440,Dec-12,2529855021.0,2411342658.0,1982801358.0,1874569887.0,5.458513055950812,4.684551565850382
10105,대한전선(주),1440,Dec-13,2513455497.0,2357426030.0,1910024553.0,1830361644.0,4.17077931667824,6.20776724259622
10106,대한전선(주),1440,Dec-14,2117901173.0,1942679927.0,1617496059.0,1493869493.0,7.643082980766631,8.273343828966281
10107,대한전선(주),1440,Dec-15,1688712586.0,1524947734.0,1360382694.0,1241453883.0,8.742305494221467,9.697615411744199
10108,대한전선(주),1440,Dec-16,1374010600.0,1221072843.0,1201174113.0,1087724766.0,9.444871128354063,11.130755250359787
10109,대한전선(주),1440,Dec-17,1587602185.0,1453585375.0,1465408989.0,1358232461.0,7.313762151352546,8.44146041534958
10110,대한전선(주),1440,Dec-18,1648815011.0,1524446106.0,1528860215.0,1424837647.0,6.8039292918613885,7.542926536347502
10111,대한전선(주),1440,Dec-19,1554739981.0,1455652502.0,1394967712.0,1319706716.0,5.3951783509093865,6.373250846502803
10112,대한제강(주),84010,Dec-11,905338573.0,844817474.0,902417071.0,842963586.0,6.588249148934816,6.684913335731692
10113,대한제강(주),84010,Dec-12,1049230725.0,974583900.0,1045132862.0,972014273.0,6.996104673244884,7.1144337676539156
10114,대한제강(주),84010,Dec-13,1042331533.0,979233907.0,1032492372.0,974303584.0,5.635759602493218,6.053508313079117
10115,대한제강(주),84010,Dec-14,1044104181.0,974710350.0,1025980536.0,968139091.0,5.637674689766239,6.646255446802009
10116,대한제강(주),84010,Dec-15,889656320.0,773779892.0,854402351.0,752671351.0,11.906685401899134,13.02485301290278
10117,대한제강(주),84010,Dec-16,897912293.0,788520415.0,843242879.0,751253331.0,10.909021622464243,12.182913504225741
10118,대한제강(주),84010,Dec-17,1228533936.0,1122330566.0,1141087903.0,1052665440.0,7.74896156269216,8.644724161693812
10119,대한제강(주),84010,Dec-18,1135523822.0,1074517003.0,1025388703.0,980223839.0,4.404657850028995,5.372570598523295
10120,대한제강(주),84010,Dec-19,1021712426.0,937185816.0,883278810.0,811171581.0,8.163586421823025,8.273033375048724
10121,대한제당(주),1790,Dec-11,1435276070.0,1275523315.0,1243820378.0,1129415787.0,9.197838612674666,11.130454853887448
10122,대한제당(주),1790,Dec-12,1513887735.0,1328708935.0,1322819319.0,1181609261.0,10.67493163818845,12.232003451695842
10123,대한제당(주),1790,Dec-13,1389726712.0,1208721859.0,1190727597.0,1057963142.0,11.149859576152917,13.024492616934028
10124,대한제당(주),1790,Dec-14,1345882788.0,1158365008.0,1158582618.0,1022834030.0,11.716780995241894,13.932697681545802
10125,대한제당(주),1790,Dec-15,1330415946.0,1168066063.0,1127440598.0,1014579690.0,10.01036402274384,12.20294175578079
10126,대한제당(주),1790,Dec-16,1264247251.0,1105557978.0,1144286584.0,1021309292.0,10.747071032688083,12.552075780625922
10127,대한제당(주),1790,Dec-17,1274536938.0,1145838629.0,1153582884.0,1058450946.0,8.246649574942897,10.097652344384231
10128,대한제당(주),1790,Dec-18,1210088269.0,1073882217.0,1105428362.0,991149611.0,10.337960823914521,11.255877400791496
10129,대한제당(주),1790,Dec-19,1204394671.0,1073614732.0,1111606644.0,1001566680.0,9.899181926803957,10.85856174466584
10130,대한제분(주),1130,Dec-11,751745754.0,669368065.0,349707912.0,317310567.0,9.264115534223315,10.958184806721235
10131,대한제분(주),1130,Dec-12,890062052.0,740735802.0,379636361.0,315469869.0,16.902093316609363,16.777060617791623
10132,대한제분(주),1130,Dec-13,864748565.0,712204889.0,367082980.0,311787280.0,15.06354230860826,17.640234650172562
10133,대한제분(주),1130,Dec-14,869712984.0,688200675.0,364204380.0,281655281.0,22.665597541687994,20.870368999803272
10134,대한제분(주),1130,Dec-15,825841281.0,654924216.0,340671199.0,266630858.0,21.73366613242818,20.696115456112686
10135,대한제분(주),1130,Dec-16,807518333.0,632256118.0,302367877.0,234043771.0,22.596350736027425,21.703806320890052
10136,대한제분(주),1130,Dec-17,810844359.0,643507608.0,286386535.0,229023835.0,20.029817393474872,20.637345397133114
10137,대한제분(주),1130,Dec-18,864585836.0,690125163.0,305132946.0,248451738.0,18.575905598866406,20.178525455279374
10138,대한제분(주),1130,Dec-19,933866093.0,754147337.0,318994504.0,275219769.0,13.722723887430988,19.244595916601074
10139,대한해운(주),5880,Dec-11,800866444.0,922854390.0,757150326.0,886585339.0,-17.095021761900423,-15.2319961603985
10140,대한해운(주),5880,Dec-12,,,595612977.0,673894021.0,-13.142937951803557,
10141,대한해운(주),5880,Dec-13,,,535466465.0,413171636.0,22.838933340111225,
10142,대한해운(주),5880,Dec-14,580301616.0,472832124.0,565262938.0,460461708.0,18.54026205411684,18.519592059864262
10143,대한해운(주),5880,Dec-15,531692718.0,428539083.0,500141787.0,406168323.0,18.78936462471591,19.4009869813564
10144,대한해운(주),5880,Dec-16,540314590.0,477461340.0,513451299.0,460646978.0,10.284192698088782,11.632713823256188
10145,대한해운(주),5880,Dec-17,1560743884.0,1369866696.0,726762509.0,630407602.0,13.25810093486812,12.229885374325772
10146,대한해운(주),5880,Dec-18,1284595553.0,1096020428.0,787415449.0,702194854.0,10.82282486433664,14.679727370969657
10147,대한해운(주),5880,Dec-19,1005657249.0,825941412.0,605936390.0,506624460.0,16.389827651711098,17.870485911447947
10148,대한화섬(주),3830,Dec-11,,,234501726.0,218166432.0,6.965958962707165,
10149,대한화섬(주),3830,Dec-12,,,344891578.0,342342877.0,0.7389861517581041,
10150,대한화섬(주),3830,Dec-13,,,216414071.0,213073802.0,1.5434620237794057,
10151,대한화섬(주),3830,Dec-14,,,143115506.0,156076769.0,-9.056505030279528,
10152,대한화섬(주),3830,Dec-15,,,135360924.0,134700792.0,0.48768284117209487,
10153,대한화섬(주),3830,Dec-16,,,104629274.0,98901474.0,5.474376129189236,
10154,대한화섬(주),3830,Dec-17,,,110839358.0,98123039.0,11.472746891947896,
10155,대한화섬(주),3830,Dec-18,,,107660512.0,99679114.0,7.413486943105008,
10156,대한화섬(주),3830,Dec-19,,,114236034.0,102942115.0,9.886476801181665,
10157,대화제약(주),67080,Dec-11,142037407.0,105393067.0,62025455.0,32077819.0,48.28281549889476,25.799076999483667
10158,대화제약(주),67080,Dec-12,143167740.0,106840443.0,60173545.0,31896287.0,46.992840458377515,25.373940386290933
10159,대화제약(주),67080,Dec-13,127997863.0,95318938.0,55491735.0,29172215.0,47.429621726550806,25.53083640154211
10160,대화제약(주),67080,Dec-14,134930630.0,95453427.0,67700733.0,34450938.0,49.11290251465963,29.257406565136467
10161,대화제약(주),67080,Dec-15,139079925.0,96791338.0,72190550.0,36722358.0,49.13135029446375,30.40596045762895
10162,대화제약(주),67080,Dec-16,142288247.0,97727442.0,81959815.0,43455109.0,46.97998159219857,31.317277385531355
10163,대화제약(주),67080,Dec-17,122199862.0,75879252.0,85802226.0,43662637.0,49.112465916676804,37.90561563809295
10164,대화제약(주),67080,Dec-18,110142606.0,64310126.0,79981413.0,43085034.0,46.131191755764554,41.61194442775396
10165,대화제약(주),67080,Dec-19,114609566.0,65979291.0,87314425.0,44034844.0,49.56750388037257,42.43125307707735
10166,더이앤엠(주),89230,Dec-11,,,116310277.0,120995673.0,-4.02835942003646,
10167,더이앤엠(주),89230,Dec-12,,,138318583.0,126442695.0,8.585894781759007,
10168,더이앤엠(주),89230,Dec-13,,,62834586.0,75119472.0,-19.551152927147477,
10169,더이앤엠(주),89230,Dec-14,67587936.0,105007039.0,67468113.0,104737431.0,-55.23989977309726,-55.36358293290684
10170,더이앤엠(주),89230,Dec-15,24744323.0,35043388.0,24708819.0,34870527.0,-41.125834464204864,-41.621930816211865
10171,더이앤엠(주),89230,Dec-16,15331347.0,8080731.0,8561810.0,6295068.0,26.475032732564724,47.29275255461898
10172,더이앤엠(주),89230,Dec-17,13590205.0,5481515.0,13590205.0,5481515.0,59.665693048780355,59.665693048780355
10173,더이앤엠(주),89230,Dec-18,30860280.0,11257987.0,27149614.0,11611687.0,57.23074736900495,63.519491722045295
10174,더이앤엠(주),89230,Dec-19,44757416.0,9752028.0,31037210.0,10477291.0,66.24280661824952,78.21136948567361
10175,덕산네오룩스(주),213420,Dec-15,,,40317126.0,32160706.0,20.230658306348523,
10176,덕산네오룩스(주),213420,Dec-16,,,42330697.0,32667113.0,22.828785455623375,
10177,덕산네오룩스(주),213420,Dec-17,,,100405838.0,68158216.0,32.1172778817901,
10178,덕산네오룩스(주),213420,Dec-18,,,90692656.0,60586507.0,33.195795919793106,
10179,덕산네오룩스(주),213420,Dec-19,,,97873418.0,64608289.0,33.987909771374284,
10180,덕산하이메탈(주),77360,Dec-11,,,129440287.0,76280731.0,41.06878718524473,
10181,덕산하이메탈(주),77360,Dec-12,,,143831541.0,84243396.0,41.429122281322144,
10182,덕산하이메탈(주),77360,Dec-13,124391310.0,75321066.0,116525709.0,70385011.0,39.59701116257529,39.44828943436644
10183,덕산하이메탈(주),77360,Dec-14,58210488.0,39822121.0,53411323.0,35497435.0,33.53949498685887,31.589439689974768
10184,덕산하이메탈(주),77360,Dec-15,61102257.0,41238817.0,51429078.0,31769431.0,38.22671485574756,32.508520920921136
10185,덕산하이메탈(주),77360,Dec-16,42828124.0,30048823.0,42828124.0,30048823.0,29.838572896632126,29.838572896632126
10186,덕산하이메탈(주),77360,Dec-17,45074162.0,35430014.0,45074162.0,35430014.0,21.396178147471716,21.396178147471716
10187,덕산하이메탈(주),77360,Dec-18,47754014.0,39294199.0,47754014.0,39294199.0,17.715400845675507,17.715400845675507
10188,덕산하이메탈(주),77360,Dec-19,51758113.0,40502820.0,51758113.0,40502820.0,21.74594927755577,21.74594927755577
10189,덕양산업(주),24900,Dec-11,,,814690295.0,807180486.0,0.921799246424066,
10190,덕양산업(주),24900,Dec-12,,,906316946.0,899345772.0,0.7691761729455735,
10191,덕양산업(주),24900,Dec-13,,,836617172.0,828746835.0,0.9407333800219917,
10192,덕양산업(주),24900,Dec-14,,,811901189.0,801132285.0,1.326381109659885,
10193,덕양산업(주),24900,Dec-15,956709477.0,937356764.0,815922074.0,809455640.0,0.792530831810784,2.022841151389577
10194,덕양산업(주),24900,Dec-16,1050169762.0,1028794996.0,823616333.0,819486713.0,0.5014009356708569,2.0353629263989417
10195,덕양산업(주),24900,Dec-17,1046535624.0,1025799343.0,914027609.0,902721060.0,1.237003006109414,1.9814214179105671
10196,덕양산업(주),24900,Dec-18,1292215903.0,1269895294.0,1171523331.0,1152758280.0,1.6017650270765287,1.7273126687406197
10197,덕양산업(주),24900,Dec-19,1359423501.0,1345384268.0,1256666020.0,1236842728.0,1.5774511035159526,1.0327343163975506
10198,덕우전자(주),263600,Dec-17,115728832.0,87928889.0,109583770.0,81515487.0,25.6135402167675,24.02162237323885
10199,덕우전자(주),263600,Dec-18,88409012.0,76394284.0,77446060.0,65017504.0,16.048015870658883,13.589935831428587
10200,덕우전자(주),263600,Dec-19,129391206.0,102414525.0,104242328.0,80189238.0,23.07420647781389,20.84892925412566
10201,데브시스터즈(주),194480,Dec-14,,,69496102.0,0.0,100.0,
10202,데브시스터즈(주),194480,Dec-15,19546497.0,0.0,19546497.0,0.0,100.0,100.0
10203,데브시스터즈(주),194480,Dec-16,15220748.0,0.0,15021977.0,0.0,100.0,100.0
10204,데브시스터즈(주),194480,Dec-17,17580168.0,0.0,17145132.0,0.0,100.0,100.0
10205,데브시스터즈(주),194480,Dec-18,35707620.0,0.0,36740143.0,0.0,100.0,100.0
10206,데브시스터즈(주),194480,Dec-19,37596925.0,0.0,38422642.0,0.0,100.0,100.0
10207,도이치모터스(주),67990,Dec-11,342190264.0,313617120.0,340864922.0,313617120.0,7.993724270636449,8.350075091557835
10208,도이치모터스(주),67990,Dec-12,394694807.0,363161472.0,392728834.0,362460048.0,7.707299128436289,7.989295638237268
10209,도이치모터스(주),67990,Dec-13,436958810.0,400125628.0,436166638.0,399681046.0,8.365057943748553,8.429440294383811
10210,도이치모터스(주),67990,Dec-14,534775460.0,494314040.0,524655434.0,488362601.0,6.91746061282575,7.566057724488704
10211,도이치모터스(주),67990,Dec-15,662318536.0,614412963.0,640132716.0,597545337.0,6.652898365532063,7.233011065841588
10212,도이치모터스(주),67990,Dec-16,673399127.0,625306407.0,655139981.0,611850873.0,6.607611999793369,7.141785320431519
10213,도이치모터스(주),67990,Dec-17,950183846.0,876100576.0,933119638.0,870053623.0,6.7586204846328615,7.796730107743802
10214,도이치모터스(주),67990,Dec-18,1058333175.0,944908180.0,903848074.0,840197196.0,7.042209839349617,10.7173239655839
10215,도이치모터스(주),67990,Dec-19,1208710144.0,1050794111.0,896692398.0,821250838.0,8.413315443318837,13.064838893252476
10216,동국산업(주),5160,Dec-11,508093871.0,441082733.0,379372785.0,330996036.0,12.75177105811636,13.188731812118238
10217,동국산업(주),5160,Dec-12,501942810.0,451308733.0,352155929.0,322021358.0,8.557167015637553,10.087618746844884
10218,동국산업(주),5160,Dec-13,489792993.0,442672247.0,330412813.0,301396316.0,8.781892184066118,9.620543101562909
10219,동국산업(주),5160,Dec-14,679003991.0,618657998.0,348321186.0,318046490.0,8.691603386995816,8.887428321463283
10220,동국산업(주),5160,Dec-15,736113394.0,659584606.0,350208469.0,310422501.0,11.360652731673374,10.396331410864125
10221,동국산업(주),5160,Dec-16,754931361.0,649633173.0,353056998.0,302709680.0,14.26039372826707,13.94804792061089
10222,동국산업(주),5160,Dec-17,784363917.0,693903878.0,382352944.0,328965374.0,13.962902819966255,11.53291693299553
10223,동국산업(주),5160,Dec-18,757801859.0,693092810.0,357553216.0,312093921.0,12.71399415968335,8.539045956602752
