,회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]매출액(수익)(*)(IFRS),[제조]부채(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]부채(*)(IFRS연결),[제조]전기영업흐름(IFRS개별),[제조]전기영업흐름(IFRS연결),cashflow_매출액비율(개별),cashflow_매출액비율(연결)
11499,롯데관광개발(주),32350,2011/12,720912.0,44177285.0,132301733.0,1976623.0,57925796.0,134785510.0,-939375.0,-1481695.0,-0.24725715942027676,0.42720863084902627
11500,롯데관광개발(주),32350,2012/12,-4537508.0,41049913.0,131475775.0,-3647841.0,57310602.0,134208956.0,720912.0,1976623.0,-4.648726052111243,-1.45803563536115
11501,롯데관광개발(주),32350,2013/12,-4693157.0,36131956.0,20580113.0,-8128245.0,45116342.0,24295472.0,-4537508.0,-3647841.0,-12.773547327468238,-13.050798754916787
11502,롯데관광개발(주),32350,2014/12,2043154.0,37946992.0,25945364.0,953520.0,42319676.0,30196609.0,-4693157.0,-8128245.0,-3.4917168138122783,-8.476819387747675
11503,롯데관광개발(주),32350,2015/12,-283363.0,40079120.0,77361477.0,-197547.0,44668146.0,83771416.0,2043154.0,953520.0,2.195396256205226,0.8462104068523463
11504,롯데관광개발(주),32350,2016/12,3367344.0,46357657.0,188521223.0,3116360.0,50376420.0,196103692.0,-283363.0,-197547.0,3.326290843387534,2.8970032011008326
11505,롯데관광개발(주),32350,2017/12,6666014.0,67062152.0,220947483.0,6490239.0,70291535.0,229322244.0,3367344.0,3116360.0,7.480641241575427,6.833396795218656
11506,롯데관광개발(주),32350,2018/12,5439579.0,71400517.0,213544893.0,2053895.0,76076009.0,225840851.0,6666014.0,6490239.0,8.477244639559123,5.615524599877472
11507,롯데관광개발(주),32350,2019/12,-17864950.0,82196674.0,254924887.0,-24952496.0,88449398.0,267765417.0,5439579.0,2053895.0,-7.558317383985634,-12.944464019981233
11508,롯데쇼핑(주),23530,2010/12,1190009728.0,13344682031.0,8323064212.0,170407633.0,19017744314.0,15549532156.0,,,,
11509,롯데쇼핑(주),23530,2011/12,1202747580.0,15181721989.0,9627221946.0,870997946.0,22253087551.0,18382114821.0,1190009728.0,170407633.0,7.880388370086362,2.3399125550854216
11510,롯데쇼핑(주),23530,2012/12,1170519508.0,16121838219.0,10611826433.0,903974605.0,25043680472.0,21138720057.0,1202747580.0,870997946.0,7.360410939997661,3.5437533891723745
11511,롯데쇼핑(주),23530,2013/12,1376544203.0,16562962460.0,10875728761.0,1330665438.0,28211702494.0,22047323324.0,1170519508.0,903974605.0,7.689034244783286,3.9604842059341476
11512,롯데쇼핑(주),23530,2014/12,1362464400.0,16111643380.0,10853215023.0,1629854658.0,28099567272.0,22528449105.0,1376544203.0,1330665438.0,8.500090705830903,5.267910475884855
11513,롯데쇼핑(주),23530,2015/12,1017986632.0,16177331527.0,10488999127.0,641068922.0,29127654925.0,23605524180.0,1362464400.0,1629854658.0,7.357366163965367,3.8982259056682365
11514,롯데쇼핑(주),23530,2016/12,1218461937.0,16042364597.0,10477055817.0,1506866592.0,29526412572.0,24651864607.0,1017986632.0,641068922.0,6.970445520912256,3.6373120316636345
11515,롯데쇼핑(주),23530,2017/12,1655872903.0,10571819537.0,10308880357.0,1569311967.0,18179871101.0,14597135457.0,1218461937.0,1506866592.0,13.594324183931631,8.460397056475259
11516,롯데쇼핑(주),23530,2018/12,382626946.0,10217788016.0,10290229528.0,173274992.0,17820781435.0,13831935993.0,1655872903.0,1569311967.0,9.975250248918455,4.889199066146338
11517,롯데쇼핑(주),23530,2019/12,1177270312.0,9695325161.0,16298624511.0,1636785012.0,17622000488.0,22181607403.0,382626946.0,173274992.0,8.044584539953213,5.135796033011664
11518,롯데정밀화학(주),4000,2010/12,105082043.0,1130032299.0,241924981.0,95237517.0,1130644402.0,241510709.0,,,,
11519,롯데정밀화학(주),4000,2011/12,155839603.0,1333619886.0,313939039.0,139972778.0,1333620735.0,311727621.0,105082043.0,95237517.0,9.782459332643754,8.818485226986217
11520,롯데정밀화학(주),4000,2012/12,48056317.0,1430857079.0,455010056.0,34486209.0,1431158801.0,454520780.0,155839603.0,139972778.0,7.124957586347448,6.0950254743952765
11521,롯데정밀화학(주),4000,2013/12,71406012.0,1313929675.0,771119741.0,70544866.0,1314058359.0,773616849.0,48056317.0,34486209.0,4.545994023614696,3.9964387532958874
11522,롯데정밀화학(주),4000,2014/12,38994581.0,1211718026.0,597324657.0,23901858.0,1210498129.0,650159728.0,71406012.0,70544866.0,4.555539763836112,3.9011511764178857
11523,롯데정밀화학(주),4000,2015/12,110428830.0,1162112864.0,512857410.0,99483343.0,1161863357.0,520645201.0,38994581.0,23901858.0,6.4289543481036615,5.309798276046329
11524,롯데정밀화학(주),4000,2016/12,67676153.0,1110673838.0,417242247.0,65462525.0,1110703818.0,419274348.0,110428830.0,99483343.0,8.017879637856385,7.425285901015963
11525,롯데정밀화학(주),4000,2017/12,190784321.0,1157338009.0,447593449.0,188834276.0,1159511374.0,448598408.0,67676153.0,65462525.0,11.166162002374882,10.965688077847178
11526,롯데정밀화학(주),4000,2018/12,272689166.0,1370099269.0,319399985.0,273177219.0,1371695611.0,322132428.0,190784321.0,188834276.0,16.913865202565844,16.840889891861003
11527,롯데정밀화학(주),4000,2019/12,257631578.0,1310804146.0,292960867.0,257512348.0,1311271455.0,299572633.0,272689166.0,273177219.0,20.22883226370265,20.23568670607567
11528,롯데정보통신(주),286940,2018/12,87196682.0,691242008.0,220327829.0,107300289.0,811729801.0,337394044.0,,,,
11529,롯데정보통신(주),286940,2019/12,103312070.0,772283145.0,303280573.0,117432668.0,845658644.0,306273349.0,87196682.0,107300289.0,12.334125976554882,13.28745106518417
11530,롯데제과(주),280360,2017/12,31001162.0,403486275.0,1026348860.0,30970984.0,404787472.0,1079837601.0,,,,
11531,롯데제과(주),280360,2018/12,160223706.0,1586113348.0,1044279122.0,184724781.0,1694513272.0,1284764067.0,31001162.0,30970984.0,6.028095918905286,6.364534541102136
11532,롯데제과(주),280360,2019/12,120642147.0,1530146291.0,1130641102.0,191036788.0,2092996363.0,1415384427.0,160223706.0,184724781.0,9.177745116659567,8.976641709529813
11533,롯데지주(주),4990,2010/12,164346815.0,1411975380.0,1191266536.0,154517833.0,1650680602.0,1299939781.0,,,,
11534,롯데지주(주),4990,2011/12,120548271.0,1521967420.0,1168046206.0,142351848.0,1854158120.0,1286275444.0,164346815.0,154517833.0,9.359434448340556,8.005511444730507
11535,롯데지주(주),4990,2012/12,78794252.0,1524226498.0,1068453734.0,91319602.0,1864492512.0,1222782050.0,120548271.0,142351848.0,6.5391371709377015,6.266355281559854
11536,롯데지주(주),4990,2013/12,136873147.0,1610076953.0,1329268161.0,147910471.0,1976367369.0,1465675760.0,78794252.0,91319602.0,6.69742519443417,6.052267325204963
11537,롯데지주(주),4990,2014/12,75984485.0,1704596944.0,1227789564.0,94060374.0,2224764649.0,1377671003.0,136873147.0,147910471.0,6.243635269593678,5.438122300009631
11538,롯데지주(주),4990,2015/12,175819878.0,1775103212.0,1431503352.0,218283507.0,2257940963.0,1623348142.0,75984485.0,94060374.0,7.092668226212415,6.9165643858333254
11539,롯데지주(주),4990,2016/12,91313225.0,1766907887.0,1230102100.0,113575204.0,2248263004.0,1429772345.0,175819878.0,218283507.0,7.559338688944344,7.380335628206601
11540,롯데지주(주),4990,2017/12,-10987922.0,32165981.0,1241882705.0,-683994631.0,2376042286.0,14407224762.0,91313225.0,113575204.0,124.86064547510614,-12.003562191653689
11541,롯데지주(주),4990,2018/12,116183391.0,262939649.0,3889265970.0,-826654211.0,7271172032.0,19184879880.0,-10987922.0,-683994631.0,20.003728878484964,-10.38793220234457
11542,롯데지주(주),4990,2019/12,198712503.0,389710509.0,2395666360.0,654139387.0,8856161430.0,7813213753.0,116183391.0,-826654211.0,40.401257693566585,-0.9739819297760925
11543,롯데칠성음료(주),5300,2010/12,78398884.0,1297014351.0,1055234084.0,153403205.0,1848316172.0,1451258103.0,,,,
11544,롯데칠성음료(주),5300,2011/12,113699980.0,1564310970.0,1352202429.0,206023042.0,2087238836.0,1455229286.0,78398884.0,153403205.0,6.140047205575756,8.610089099549507
11545,롯데칠성음료(주),5300,2012/12,124867452.0,2015764732.0,1397685978.0,127874405.0,2198585210.0,1482038347.0,113699980.0,206023042.0,5.9175415715131185,7.593461592512033
11546,롯데칠성음료(주),5300,2013/12,206793352.0,2029594474.0,1417719571.0,222752594.0,2215921178.0,1532609978.0,124867452.0,127874405.0,8.170617535885151,7.91154041220143
11547,롯데칠성음료(주),5300,2014/12,144197396.0,2083653605.0,1656338431.0,145045920.0,2264041872.0,1783374989.0,206793352.0,222752594.0,8.422483160294775,8.122608476209313
11548,롯데칠성음료(주),5300,2015/12,271802312.0,2194880946.0,1885630082.0,275099877.0,2299159974.0,2019378404.0,144197396.0,145045920.0,9.476589351192992,9.13694135578232
11549,롯데칠성음료(주),5300,2016/12,174974573.0,2264211828.0,2154793135.0,190930209.0,2369469995.0,2277774881.0,271802312.0,275099877.0,9.866057571888986,9.834057552604712
11550,롯데칠성음료(주),5300,2017/12,131658654.0,2279282728.0,2152614179.0,144694172.0,2279282728.0,2174137473.0,174974573.0,190930209.0,6.72652899162407,7.362499984688166
11551,롯데칠성음료(주),5300,2018/12,81491519.0,2323272489.0,2009797454.0,85909701.0,2346277859.0,2073864977.0,131658654.0,144694172.0,4.587283110552083,4.914249011800439
11552,롯데칠성음료(주),5300,2019/12,137808170.0,2343169358.0,1975501833.0,134075961.0,2429527267.0,2028505104.0,81491519.0,85909701.0,4.679552680459728,4.527334699800264
11553,롯데케미칼(주),11170,2010/12,802595780.0,7189058848.0,2490382600.0,1053843790.0,10634785606.0,3725070812.0,,,,
11554,롯데케미칼(주),11170,2011/12,1367894302.0,8463484253.0,3188812009.0,1618342725.0,15700041941.0,4588832732.0,802595780.0,1053843790.0,12.822674545832822,8.510125402982831
11555,롯데케미칼(주),11170,2012/12,105718341.0,9095887163.0,3375791119.0,102810958.0,15902803025.0,4288199461.0,1367894302.0,1618342725.0,8.100433836703258,5.41147897101618
11556,롯데케미칼(주),11170,2013/12,249383805.0,12273440416.0,3400150292.0,359300991.0,16438935363.0,4393204848.0,105718341.0,102810958.0,1.4466283860272746,1.4055409878917715
11557,롯데케미칼(주),11170,2014/12,254436484.0,11194207056.0,3024025883.0,308483946.0,14858969270.0,3853656850.0,249383805.0,359300991.0,2.2503616668853583,2.2470769165269298
11558,롯데케미칼(주),11170,2015/12,2053154857.0,8471946292.0,3053934929.0,2595626910.0,11713338201.0,3912222824.0,254436484.0,308483946.0,13.619015403692082,12.396597819364885
11559,롯데케미칼(주),11170,2016/12,1850223638.0,8256999557.0,5100045140.0,2700639429.0,13223540874.0,6466016999.0,2053154857.0,2595626910.0,23.636785178769024,20.025900738180756
11560,롯데케미칼(주),11170,2017/12,2331524130.0,10149509820.0,4892088224.0,3129011398.0,15874510690.0,7296204039.0,1850223638.0,2700639429.0,20.60073758320675,18.361670922784203
11561,롯데케미칼(주),11170,2018/12,1074455205.0,10133832339.0,3771331034.0,1380927826.0,16545013877.0,7254811593.0,2331524130.0,3129011398.0,16.804991542499213,13.629300215545538
11562,롯데케미칼(주),11170,2019/12,521557562.0,9179765914.0,2936897808.0,1277869267.0,15123477948.0,5989974766.0,1074455205.0,1380927826.0,8.693101664857988,8.79029645873095
11563,롯데하이마트(주),71840,2011/12,297341911.0,3400328426.0,1338888042.0,298090803.0,3410556442.0,1340316702.0,,,,
11564,롯데하이마트(주),71840,2012/12,60234119.0,3212151434.0,1128075467.0,59365033.0,3221139239.0,1129079739.0,297341911.0,298090803.0,5.565989607699174,5.5485933621263115
11565,롯데하이마트(주),71840,2013/12,151444927.0,3511022446.0,1159191506.0,156728465.0,3519060026.0,1160384204.0,60234119.0,59365033.0,3.014492918453988,3.0703298097137943
11566,롯데하이마트(주),71840,2014/12,195258461.0,3754294610.0,1089502703.0,,,,151444927.0,156728465.0,4.617423830784554,
11567,롯데하이마트(주),71840,2015/12,120303866.0,3896136546.0,1122385567.0,,,,195258461.0,,4.049682592926249,
11568,롯데하이마트(주),71840,2016/12,236936419.0,3939442418.0,1109197480.0,,,,120303866.0,,4.534147819596331,
11569,롯데하이마트(주),71840,2017/12,251737321.0,4099341306.0,1178849678.0,,,,236936419.0,,5.960393433022432,
11570,롯데하이마트(주),71840,2018/12,71509535.0,4112678443.0,1055204759.0,,,,251737321.0,,3.9298824413343514,
11571,롯데하이마트(주),71840,2019/12,130356271.0,4026463939.0,1185665778.0,,,,71509535.0,,2.506738034392216,
11572,리노공업(주),58470,2010/12,23634058.0,56533576.0,7749645.0,17323676.0,135073881.0,32717428.0,,,,
11573,리노공업(주),58470,2011/12,19545865.0,66049988.0,7850564.0,,,,23634058.0,17323676.0,32.68730571154684,
11574,리노공업(주),58470,2012/12,27027764.0,75222218.0,8736870.0,,,,19545865.0,,30.957362225080892,
11575,리노공업(주),58470,2013/12,25382495.0,80639505.0,8441730.0,,,,27027764.0,,32.496639829324344,
11576,리노공업(주),58470,2014/12,38719784.0,93421913.0,10316745.0,,,,25382495.0,,34.307946038313304,
11577,리노공업(주),58470,2015/12,29289354.0,99475355.0,10190811.0,,,,38719784.0,,34.18391319136283,
11578,리노공업(주),58470,2016/12,41570377.0,112788734.0,15797462.0,,,,29289354.0,,31.412592591029526,
11579,리노공업(주),58470,2017/12,35086830.0,141510913.0,18537507.0,,,,41570377.0,,27.085263381771835,
11580,리노공업(주),58470,2018/12,57652430.0,150354373.0,19778149.0,,,,35086830.0,,30.840227041484187,
11581,리노공업(주),58470,2019/12,45356654.0,170307405.0,25537738.0,,,,57652430.0,,30.242103683043027,
11582,마이크로로봇(주),182690,2014/12,4735307.0,27900171.0,2353638.0,,,,,,,
11583,마이크로로봇(주),182690,2015/12,1532058.0,46624440.0,5983991.0,,,,4735307.0,,6.721115578010159,
11584,마이크로로봇(주),182690,2016/12,879656.0,17467238.0,1592389.0,,,,1532058.0,,6.903535636258005,
11585,마이크로로봇(주),182690,2017/12,-4449221.0,8057153.0,3757828.0,-4457644.0,8057153.0,4859349.0,879656.0,,-22.15152796527508,
11586,마이크로로봇(주),182690,2018/12,-2567061.0,7255141.0,9524881.0,-4233719.0,8763792.0,14426484.0,-4449221.0,-4457644.0,-48.353863832556804,-49.586771342815986
11587,마이크로로봇(주),182690,2019/12,-1653429.0,5499071.0,8900700.0,1181323.0,12349999.0,14723015.0,-2567061.0,-4233719.0,-38.37457272328362,-12.35787954314814
11588,만호제강(주),1080,2010/06,7444259.0,192498380.0,25737932.0,,,,,,,
11589,만호제강(주),1080,2011/06,2939102.0,216530635.0,44228786.0,3060438.0,221849085.0,46228398.0,7444259.0,,2.397665577436652,
11590,만호제강(주),1080,2012/06,-1227037.0,237718492.0,47893436.0,-1464750.0,244957131.0,49939645.0,2939102.0,3060438.0,0.36010345379441494,0.32570760309892755
11591,만호제강(주),1080,2013/06,11417294.0,238805699.0,55205244.0,12402247.0,245513051.0,56926444.0,-1227037.0,-1464750.0,2.1335874819302365,2.2274777156347585
11592,만호제강(주),1080,2014/06,1360784.0,249016596.0,44727864.0,2948208.0,255720813.0,45901280.0,11417294.0,12402247.0,2.5657081104746933,3.0014090014644212
11593,만호제강(주),1080,2015/06,27311387.0,228576448.0,47020971.0,27160068.0,232143976.0,47882410.0,1360784.0,2948208.0,6.27189967533313,6.4848281912772965
11594,만호제강(주),1080,2016/06,20169864.0,211768217.0,42910870.0,20235429.0,214873530.0,43662380.0,27311387.0,27160068.0,11.210665054614877,11.028696042737325
11595,만호제강(주),1080,2017/06,4783841.0,211061715.0,19999197.0,5107521.0,214187823.0,20649356.0,20169864.0,20235429.0,5.911471201681461,5.916057608933258
11596,만호제강(주),1080,2018/06,1670059.0,212878986.0,21422657.0,1830327.0,215235727.0,21932672.0,4783841.0,5107521.0,1.5158612226760606,1.6116859632694718
11597,만호제강(주),1080,2019/06,3404221.0,207110578.0,18318870.0,3467263.0,209158971.0,18875423.0,1670059.0,1830327.0,1.2250171017339346,1.266402768829839
11598,매일유업(주),267980,2017/12,97471023.0,881178353.0,303462181.0,,,,,,,
11599,매일유업(주),267980,2018/12,59857900.0,1300078234.0,267062626.0,60601366.0,1300580783.0,268755707.0,97471023.0,,6.050748289044888,
11600,매일유업(주),267980,2019/12,98207130.0,1391694716.0,268100747.0,91418774.0,1393256526.0,271561495.0,59857900.0,60601366.0,5.678868654984532,5.455568919402284
11601,매일홀딩스(주),5990,2010/12,23343308.0,909263843.0,280837567.0,21494889.0,953193721.0,288634464.0,,,,
11602,매일홀딩스(주),5990,2011/12,15406273.0,944370045.0,319935182.0,11028530.0,975884226.0,332095477.0,23343308.0,21494889.0,2.0516100232721803,1.6663564249474814
11603,매일홀딩스(주),5990,2012/12,61836186.0,1052310731.0,312080702.0,59663008.0,1072324506.0,321629758.0,15406273.0,11028530.0,3.6701354801636055,3.2961821540241845
11604,매일홀딩스(주),5990,2013/12,41617076.0,1138184963.0,305127199.0,40859626.0,1364375404.0,354878474.0,61836186.0,59663008.0,4.544659495734351,3.683833412171362
11605,매일홀딩스(주),5990,2014/12,32053386.0,1202641189.0,322606148.0,27458112.0,1447943428.0,387425521.0,41617076.0,40859626.0,3.0628612537899698,2.3591300833612405
11606,매일홀딩스(주),5990,2015/12,77828382.0,1254426870.0,337116556.0,65481883.0,1542188438.0,430424211.0,32053386.0,27458112.0,4.379759818123157,3.013250284787831
11607,매일홀딩스(주),5990,2016/12,58992755.0,1328083406.0,346567570.0,65930184.0,1634719055.0,451205036.0,77828382.0,65481883.0,5.15107471345064,4.01940830744155
11608,매일홀딩스(주),5990,2017/12,-15888811.0,6906877.0,7908021.0,92359668.0,1638184378.0,416634013.0,58992755.0,65930184.0,312.03642398728107,4.831258743696798
11609,매일홀딩스(주),5990,2018/12,3184067.0,10812463.0,9498324.0,72574092.0,1490771227.0,332873326.0,-15888811.0,92359668.0,-58.75046231372075,5.531826648274853
11610,매일홀딩스(주),5990,2019/12,-6527980.0,12854674.0,23684835.0,100442838.0,1590752386.0,382619347.0,3184067.0,72574092.0,-13.006603668051014,5.438210607845035
11611,메가스터디(주),72870,2010/12,83361931.0,245041319.0,75310750.0,86135817.0,283546079.0,91224326.0,,,,
11612,메가스터디(주),72870,2011/12,64140366.0,263065936.0,69062140.0,70167221.0,343569417.0,98341183.0,83361931.0,86135817.0,28.03523315158524,22.74693704765928
11613,메가스터디(주),72870,2012/12,43569868.0,226687916.0,65336949.0,58529554.0,327915415.0,95108858.0,64140366.0,70167221.0,23.757383256370844,19.623471345499265
11614,메가스터디(주),72870,2013/12,41872040.0,202874282.0,61227590.0,47660005.0,316833761.0,94010555.0,43569868.0,58529554.0,21.057846060546996,16.75792987856493
11615,메가스터디(주),72870,2014/12,31683068.0,202761118.0,57174554.0,15921307.0,324512001.0,151840711.0,41872040.0,47660005.0,18.138366153613337,9.796450024047031
11616,메가스터디(주),72870,2015/12,1861634.0,13949715.0,11189307.0,82887074.0,249366217.0,66676328.0,31683068.0,15921307.0,120.23436321100466,19.811901986707365
11617,메가스터디(주),72870,2016/12,13806887.0,31400547.0,16361001.0,15757426.0,150220408.0,78460382.0,1861634.0,82887074.0,24.94943957504944,32.8332552525087
11618,메가스터디(주),72870,2017/12,11152012.0,27930404.0,17949875.0,8921314.0,132088568.0,66100534.0,13806887.0,15757426.0,44.68051912174275,9.341739551601467
11619,메가스터디(주),72870,2018/12,13351451.0,31025052.0,19359710.0,23103823.0,134558060.0,74999120.0,11152012.0,8921314.0,39.48980166092873,11.900118432147432
11620,메가스터디(주),72870,2019/12,7179396.0,30030176.0,19202850.0,16611053.0,140193511.0,81928313.0,13351451.0,23103823.0,34.18369409489974,14.16430607833197
11621,메가스터디교육(주),215200,2015/12,17626208.0,125212291.0,56868335.0,,,,,,,
11622,메가스터디교육(주),215200,2016/12,11822342.0,174483370.0,60061083.0,11288310.0,174518667.0,60097763.0,17626208.0,,8.438784166078406,
11623,메가스터디교육(주),215200,2017/12,48564448.0,218280260.0,87724662.0,47230414.0,252148376.0,106629724.0,11822342.0,11288310.0,13.832398312151541,11.6040255599346
11624,메가스터디교육(주),215200,2018/12,89825913.0,309143489.0,136087718.0,91818895.0,356852269.0,151236474.0,48564448.0,47230414.0,22.382868461447686,19.482755341538827
11625,메가스터디교육(주),215200,2019/12,46197421.0,381573797.0,155707828.0,61683967.0,437346200.0,182259342.0,89825913.0,91818895.0,17.823987793375654,17.549353578469415
11626,메가엠디(주),133750,2015/12,18979555.0,63370802.0,25013644.0,18124607.0,66935881.0,28285113.0,,,,
11627,메가엠디(주),133750,2016/12,4928235.0,59365177.0,25835400.0,5007177.0,65735834.0,29195736.0,18979555.0,18124607.0,20.13620712358021,17.594501044894326
11628,메가엠디(주),133750,2017/12,7788085.0,63163701.0,31367873.0,7632718.0,69201508.0,35157151.0,4928235.0,5007177.0,10.066161259296697,9.132673091459221
11629,메가엠디(주),133750,2018/12,12157100.0,68491327.0,33272495.0,14974586.0,75327657.0,43467596.0,7788085.0,7632718.0,14.560372731572278,15.005978481449384
11630,메가엠디(주),133750,2019/12,17614411.0,72011100.0,46947788.0,9691196.0,80374370.0,50993515.0,12157100.0,14974586.0,20.67147356449214,15.344308142010943
11631,메디앙스(주),14100,2010/12,4205551.0,182489192.0,45044988.0,,,,,,,
11632,메디앙스(주),14100,2011/12,2660859.0,181720883.0,48429312.0,,,,4205551.0,,1.8892737825844705,
11633,메디앙스(주),14100,2012/12,-5503378.0,176919420.0,55458590.0,,,,2660859.0,,-0.8033371915869949,
11634,메디앙스(주),14100,2013/12,1279112.0,153309173.0,54379569.0,2475954.0,154264011.0,54516440.0,-5503378.0,,-1.3776951233048527,
11635,메디앙스(주),14100,2014/12,6393279.0,142904346.0,47684651.0,8586813.0,145287952.0,51084797.0,1279112.0,2475954.0,2.684449848712089,3.8071866413259094
11636,메디앙스(주),14100,2015/12,8305894.0,132088424.0,49008577.0,8327889.0,136718088.0,49338342.0,6393279.0,8586813.0,5.564141260402955,6.185978112859507
11637,메디앙스(주),14100,2016/12,7989627.0,129154197.0,55931177.0,9888664.0,135940603.0,55995019.0,8305894.0,8327889.0,6.308552636504721,6.700188390366342
11638,메디앙스(주),14100,2017/12,3771554.0,114389397.0,51119550.0,5430598.0,120714400.0,51936767.0,7989627.0,9888664.0,5.140852783759319,6.345250442366446
11639,메디앙스(주),14100,2018/12,-72423.0,103209553.0,69252740.0,2587289.0,107796549.0,69626347.0,3771554.0,5430598.0,1.7920487457202725,3.7189905773328604
11640,메디앙스(주),14100,2019/12,12144460.0,91461744.0,56192406.0,10865791.0,97313127.0,57001967.0,-72423.0,2587289.0,6.599500770507941,6.912263748343015
11641,메디포스트(주),78160,2010/12,1142136.0,18062715.0,12862233.0,1650238.0,26200027.0,16783692.0,,,,
11642,메디포스트(주),78160,2011/12,-136821.0,25335107.0,11134742.0,1128881.0,35538961.0,16753911.0,1142136.0,1650238.0,1.9840354335191874,3.9099609580595227
11643,메디포스트(주),78160,2012/12,-5381741.0,28189644.0,12507744.0,-3312717.0,40769622.0,20211155.0,-136821.0,1128881.0,-9.788278986424944,-2.6782637327370855
11644,메디포스트(주),78160,2013/12,-1500737.0,29429233.0,22165422.0,-2149964.0,41504028.0,28348253.0,-5381741.0,-3312717.0,-11.693267711054515,-6.580904629304896
11645,메디포스트(주),78160,2014/12,-872382.0,29715215.0,62347930.0,-1492618.0,41403421.0,68631671.0,-1500737.0,-2149964.0,-3.9931042060439412,-4.398890130359035
11646,메디포스트(주),78160,2015/12,-1976464.0,35089407.0,36440156.0,-5969695.0,37570152.0,36450640.0,-872382.0,-1492618.0,-4.059410294394545,-9.93117222416348
11647,메디포스트(주),78160,2016/12,-3986054.0,28654162.0,35815171.0,-4434729.0,28654162.0,35955536.0,-1976464.0,-5969695.0,-10.404279141019723,-18.155170617099184
11648,메디포스트(주),78160,2017/12,-5761576.0,42249905.0,40072873.0,-6925978.0,42249905.0,40206929.0,-3986054.0,-4434729.0,-11.53568274295528,-13.444653899221784
11649,메디포스트(주),78160,2018/12,7516345.0,44383628.0,48837757.0,6892832.0,44383628.0,48949436.0,-5761576.0,-6925978.0,1.9768201463837072,-0.03734034540844656
11650,메디포스트(주),78160,2019/12,8006514.0,45803342.0,101588083.0,7513677.0,45810814.0,101759804.0,7516345.0,6892832.0,16.945116144581764,15.72391728293673
11651,명문제약(주),17180,2010/12,3282425.0,100914504.0,93971488.0,3236870.0,111122610.0,124828792.0,,,,
11652,명문제약(주),17180,2011/12,-25461.0,115039065.0,88947564.0,-1415963.0,125619902.0,119372131.0,3282425.0,3236870.0,1.4155904344319907,0.7247685163772855
11653,명문제약(주),17180,2012/12,1878299.0,96381820.0,85774995.0,2780663.0,100538969.0,115468618.0,-25461.0,-1415963.0,0.9611968315186412,0.678692060190114
11654,명문제약(주),17180,2013/12,4078370.0,100202505.0,89445636.0,2003533.0,103723479.0,119212931.0,1878299.0,2780663.0,2.9723154126735656,2.306226153482569
11655,명문제약(주),17180,2014/12,2622839.0,101402939.0,88167832.0,-36234.0,105420702.0,117508143.0,4078370.0,2003533.0,3.3042479173113515,0.9330705272670258
11656,명문제약(주),17180,2015/12,-4090651.0,116329781.0,100359267.0,-5504596.0,125100920.0,132297801.0,2622839.0,-36234.0,-0.6308840210057646,-2.214544065703114
11657,명문제약(주),17180,2016/12,5701884.0,135252700.0,93506579.0,5601082.0,142179739.0,126395479.0,-4090651.0,-5504596.0,0.5956380168381112,0.033930994907790626
11658,명문제약(주),17180,2017/12,9758958.0,133974046.0,102541251.0,8023816.0,140137943.0,133358052.0,5701884.0,5601082.0,5.770088484153117,4.861245180400572
