,회사명,거래소코드,회계년도,[제조]   금융비용(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]   금융비용(IFRS),[제조]매출액(수익)(*)(IFRS),금융비용부담률(개별),금융비용부담률(연결)
10884,부광약품(주),3000,2014/12,0.0,141687310.0,0.0,141347310.0,0.0,0.0
10885,부광약품(주),3000,2015/12,0.0,142132090.0,0.0,141567739.0,0.0,0.0
10886,부광약품(주),3000,2016/12,0.0,138617594.0,0.0,142017353.0,0.0,0.0
10887,부광약품(주),3000,2017/12,0.0,150743454.0,0.0,150015833.0,0.0,0.0
10888,부광약품(주),3000,2018/12,0.0,194223518.0,0.0,192540298.0,0.0,0.0
10889,부광약품(주),3000,2019/12,0.0,168193616.0,0.0,165993097.0,0.0,0.0
10890,부국철강(주),26940,2011/12,,,0.0,279494928.0,0.0,
10891,부국철강(주),26940,2012/12,,,0.0,298697101.0,0.0,
10892,부국철강(주),26940,2013/12,,,0.0,244875798.0,0.0,
10893,부국철강(주),26940,2014/12,,,0.0,184214463.0,0.0,
10894,부국철강(주),26940,2015/12,,,0.0,165617436.0,0.0,
10895,부국철강(주),26940,2016/12,,,0.0,140175192.0,0.0,
10896,부국철강(주),26940,2017/12,,,0.0,146118525.0,0.0,
10897,부국철강(주),26940,2018/12,,,0.0,142352894.0,0.0,
10898,부국철강(주),26940,2019/12,,,0.0,132264146.0,0.0,
10899,부산산업(주),11390,2011/12,0.0,75739356.0,0.0,21645435.0,0.0,0.0
10900,부산산업(주),11390,2012/12,0.0,60063968.0,0.0,29684383.0,0.0,0.0
10901,부산산업(주),11390,2013/12,0.0,109190468.0,0.0,31797779.0,0.0,0.0
10902,부산산업(주),11390,2014/12,0.0,90557095.0,0.0,27921456.0,0.0,0.0
10903,부산산업(주),11390,2015/12,0.0,109323138.0,0.0,31629602.0,0.0,0.0
10904,부산산업(주),11390,2016/12,0.0,122946730.0,0.0,32206767.0,0.0,0.0
10905,부산산업(주),11390,2017/12,0.0,117787064.0,0.0,34468374.0,0.0,0.0
10906,부산산업(주),11390,2018/12,0.0,119399948.0,0.0,34275893.0,0.0,0.0
10907,부산산업(주),11390,2019/12,0.0,140962863.0,0.0,23706250.0,0.0,0.0
10908,부산주공(주),5030,2011/12,,,0.0,178797725.0,0.0,
10909,부산주공(주),5030,2012/12,,,0.0,197973626.0,0.0,
10910,부산주공(주),5030,2013/12,,,0.0,194220302.0,0.0,
10911,부산주공(주),5030,2014/12,,,0.0,202423779.0,0.0,
10912,부산주공(주),5030,2015/12,,,0.0,192131855.0,0.0,
10913,부산주공(주),5030,2016/12,,,0.0,179589090.0,0.0,
10914,부산주공(주),5030,2017/12,,,0.0,190695746.0,0.0,
10915,부산주공(주),5030,2018/12,,,0.0,203828941.0,0.0,
10916,부산주공(주),5030,2019/12,,,0.0,204597345.0,0.0,
10917,브릿지바이오테라퓨틱스(주),288330,2019/12,0.0,58283297.0,0.0,58283297.0,0.0,0.0
10918,비디아이(주),148140,2017/12,0.0,94899277.0,0.0,94899277.0,0.0,0.0
10919,비디아이(주),148140,2018/12,0.0,85738787.0,0.0,85647878.0,0.0,0.0
10920,비디아이(주),148140,2019/12,0.0,128590481.0,0.0,128590481.0,0.0,0.0
10921,비에이치아이(주),83650,2011/12,0.0,244437760.0,0.0,238889763.0,0.0,0.0
10922,비에이치아이(주),83650,2012/12,0.0,502109453.0,0.0,500641329.0,0.0,0.0
10923,비에이치아이(주),83650,2013/12,0.0,621316992.0,0.0,616881645.0,0.0,0.0
10924,비에이치아이(주),83650,2014/12,0.0,506813904.0,0.0,495070960.0,0.0,0.0
10925,비에이치아이(주),83650,2015/12,0.0,356421041.0,0.0,353502050.0,0.0,0.0
10926,비에이치아이(주),83650,2016/12,0.0,313183104.0,0.0,310290805.0,0.0,0.0
10927,비에이치아이(주),83650,2017/12,0.0,325171694.0,0.0,325111461.0,0.0,0.0
10928,비에이치아이(주),83650,2018/12,0.0,211817910.0,0.0,206088984.0,0.0,0.0
10929,비에이치아이(주),83650,2019/12,0.0,222852344.0,0.0,218870226.0,0.0,0.0
10930,비케이탑스(주),30790,2011/12,,,0.0,159914101.0,0.0,
10931,비케이탑스(주),30790,2012/12,0.0,322005355.0,0.0,319255328.0,0.0,0.0
10932,비케이탑스(주),30790,2013/12,0.0,491688166.0,0.0,412482226.0,0.0,0.0
10933,비케이탑스(주),30790,2014/12,0.0,143033549.0,0.0,113507856.0,0.0,0.0
10934,비케이탑스(주),30790,2015/12,0.0,112322747.0,0.0,87449960.0,0.0,0.0
10935,비케이탑스(주),30790,2016/12,0.0,94088047.0,0.0,89360389.0,0.0,0.0
10936,비케이탑스(주),30790,2017/12,0.0,86262068.0,0.0,80092427.0,0.0,0.0
10937,비케이탑스(주),30790,2018/12,0.0,69990785.0,0.0,66509764.0,0.0,0.0
10938,비케이탑스(주),30790,2019/12,,,0.0,55687268.0,0.0,
10939,비플라이소프트(주),148780,2016/12,,,,,,
10940,비플라이소프트(주),148780,2017/12,0.0,19155572.0,0.0,19155572.0,0.0,0.0
10941,비플라이소프트(주),148780,2018/12,0.0,16602762.0,0.0,16602762.0,0.0,0.0
10942,비플라이소프트(주),148780,2019/12,0.0,19043099.0,0.0,15215720.0,0.0,0.0
10943,빛샘전자(주),72950,2012/12,,,0.0,31277276.0,0.0,
10944,빛샘전자(주),72950,2013/12,,,0.0,29019102.0,0.0,
10945,빛샘전자(주),72950,2014/12,0.0,28185523.0,0.0,25339473.0,0.0,0.0
10946,빛샘전자(주),72950,2015/12,0.0,53934856.0,0.0,26214360.0,0.0,0.0
10947,빛샘전자(주),72950,2016/12,0.0,58552618.0,0.0,29348340.0,0.0,0.0
10948,빛샘전자(주),72950,2017/12,0.0,56410452.0,0.0,26628251.0,0.0,0.0
10949,빛샘전자(주),72950,2018/12,0.0,47402504.0,0.0,23490677.0,0.0,0.0
10950,빛샘전자(주),72950,2019/12,0.0,46442406.0,0.0,25882186.0,0.0,0.0
10951,사조동아원(주),8040,2011/12,0.0,522939459.0,0.0,433926346.0,0.0,0.0
10952,사조동아원(주),8040,2012/12,0.0,611024857.0,0.0,512633814.0,0.0,0.0
10953,사조동아원(주),8040,2013/12,0.0,635570413.0,0.0,501344613.0,0.0,0.0
10954,사조동아원(주),8040,2014/12,0.0,646940058.0,0.0,459441374.0,0.0,0.0
10955,사조동아원(주),8040,2015/12,0.0,494319594.0,0.0,446850950.0,0.0,0.0
10956,사조동아원(주),8040,2016/12,0.0,414598645.0,0.0,363732805.0,0.0,0.0
10957,사조동아원(주),8040,2017/12,0.0,395105058.0,0.0,374082379.0,0.0,0.0
10958,사조동아원(주),8040,2018/12,0.0,422478552.0,0.0,407961401.0,0.0,0.0
10959,사조동아원(주),8040,2019/12,0.0,412225994.0,0.0,412516589.0,0.0,0.0
10960,사조산업(주),7160,2011/12,0.0,1021509338.0,0.0,412535548.0,0.0,0.0
10961,사조산업(주),7160,2012/12,0.0,1088615907.0,0.0,443278822.0,0.0,0.0
10962,사조산업(주),7160,2013/12,0.0,1566968038.0,0.0,376065868.0,0.0,0.0
10963,사조산업(주),7160,2014/12,0.0,1304989109.0,0.0,404706810.0,0.0,0.0
10964,사조산업(주),7160,2015/12,0.0,905167750.0,0.0,364162555.0,0.0,0.0
10965,사조산업(주),7160,2016/12,0.0,702112598.0,0.0,385747610.0,0.0,0.0
10966,사조산업(주),7160,2017/12,0.0,816027207.0,0.0,447088617.0,0.0,0.0
10967,사조산업(주),7160,2018/12,0.0,782090587.0,0.0,385775974.0,0.0,0.0
10968,사조산업(주),7160,2019/12,0.0,735428243.0,0.0,383643416.0,0.0,0.0
10969,사조씨푸드(주),14710,2012/12,0.0,281985807.0,0.0,281985807.0,0.0,0.0
10970,사조씨푸드(주),14710,2013/12,0.0,253698015.0,0.0,253698015.0,0.0,0.0
10971,사조씨푸드(주),14710,2014/12,0.0,263243560.0,0.0,263243560.0,0.0,0.0
10972,사조씨푸드(주),14710,2015/12,0.0,282571478.0,0.0,280821991.0,0.0,0.0
10973,사조씨푸드(주),14710,2016/12,,,0.0,323397153.0,0.0,
10974,사조씨푸드(주),14710,2017/12,,,0.0,378216804.0,0.0,
10975,사조씨푸드(주),14710,2018/12,,,0.0,397127002.0,0.0,
10976,사조씨푸드(주),14710,2019/12,,,0.0,348873298.0,0.0,
10977,삼강엠앤티(주),100090,2011/12,,,0.0,192691965.0,0.0,
10978,삼강엠앤티(주),100090,2012/12,,,0.0,206396336.0,0.0,
10979,삼강엠앤티(주),100090,2013/12,,,0.0,146249057.0,0.0,
10980,삼강엠앤티(주),100090,2014/12,,,0.0,171655191.0,0.0,
10981,삼강엠앤티(주),100090,2015/12,,,0.0,192360112.0,0.0,
10982,삼강엠앤티(주),100090,2016/12,,,0.0,173052159.0,0.0,
10983,삼강엠앤티(주),100090,2017/12,0.0,123068753.0,0.0,121818686.0,0.0,0.0
10984,삼강엠앤티(주),100090,2018/12,0.0,143966170.0,0.0,117539477.0,0.0,0.0
10985,삼강엠앤티(주),100090,2019/12,0.0,384531743.0,0.0,265255697.0,0.0,0.0
10986,삼륭물산(주),14970,2011/12,0.0,38433001.0,0.0,38444249.0,0.0,0.0
10987,삼륭물산(주),14970,2012/12,0.0,91803661.0,0.0,44812492.0,0.0,0.0
10988,삼륭물산(주),14970,2013/12,0.0,87581507.0,0.0,39305454.0,0.0,0.0
10989,삼륭물산(주),14970,2014/12,0.0,87765362.0,0.0,40554330.0,0.0,0.0
10990,삼륭물산(주),14970,2015/12,0.0,92531905.0,0.0,41575315.0,0.0,0.0
10991,삼륭물산(주),14970,2016/12,0.0,101128526.0,0.0,40646308.0,0.0,0.0
10992,삼륭물산(주),14970,2017/12,0.0,90524366.0,0.0,37183414.0,0.0,0.0
10993,삼륭물산(주),14970,2018/12,0.0,84959785.0,0.0,37831621.0,0.0,0.0
10994,삼륭물산(주),14970,2019/12,0.0,88705130.0,0.0,39483021.0,0.0,0.0
10995,삼목에스폼(주),18310,2011/12,,,0.0,127224290.0,0.0,
10996,삼목에스폼(주),18310,2012/12,,,0.0,145950930.0,0.0,
10997,삼목에스폼(주),18310,2013/12,,,0.0,217853219.0,0.0,
10998,삼목에스폼(주),18310,2014/12,,,0.0,251546157.0,0.0,
10999,삼목에스폼(주),18310,2015/12,,,0.0,260350359.0,0.0,
11000,삼목에스폼(주),18310,2016/12,,,0.0,268032154.0,0.0,
11001,삼목에스폼(주),18310,2017/12,,,0.0,305094738.0,0.0,
11002,삼목에스폼(주),18310,2018/12,,,0.0,188934728.0,0.0,
11003,삼목에스폼(주),18310,2019/12,,,0.0,144218796.0,0.0,
11004,삼보모터스(주),53700,2011/12,0.0,187679649.0,0.0,183485286.0,0.0,0.0
11005,삼보모터스(주),53700,2012/12,0.0,221974615.0,0.0,216472008.0,0.0,0.0
11006,삼보모터스(주),53700,2013/12,0.0,700667494.0,0.0,230939911.0,0.0,0.0
11007,삼보모터스(주),53700,2014/12,0.0,749612231.0,0.0,216210343.0,0.0,0.0
11008,삼보모터스(주),53700,2015/12,0.0,819772694.0,0.0,231578174.0,0.0,0.0
11009,삼보모터스(주),53700,2016/12,0.0,853920270.0,0.0,257923560.0,0.0,0.0
11010,삼보모터스(주),53700,2017/12,0.0,938693126.0,0.0,249909065.0,0.0,0.0
11011,삼보모터스(주),53700,2018/12,0.0,945874227.0,0.0,252644334.0,0.0,0.0
11012,삼보모터스(주),53700,2019/12,0.0,939458008.0,0.0,265070911.0,0.0,0.0
11013,삼보산업(주),9620,2011/12,,,0.0,304264762.0,0.0,
11014,삼보산업(주),9620,2012/12,,,0.0,298362025.0,0.0,
11015,삼보산업(주),9620,2013/12,0.0,311129096.0,0.0,280052191.0,0.0,0.0
11016,삼보산업(주),9620,2014/12,0.0,372952635.0,0.0,342536455.0,0.0,0.0
11017,삼보산업(주),9620,2015/12,0.0,363265085.0,0.0,330365956.0,0.0,0.0
11018,삼보산업(주),9620,2016/12,0.0,339945949.0,0.0,302752880.0,0.0,0.0
11019,삼보산업(주),9620,2017/12,0.0,345669981.0,0.0,308682930.0,0.0,0.0
11020,삼보산업(주),9620,2018/12,0.0,284529924.0,0.0,245340818.0,0.0,0.0
11021,삼보산업(주),9620,2019/12,0.0,319940542.0,0.0,262616975.0,0.0,0.0
11022,삼부토건(주),1470,2011/12,0.0,727979844.0,0.0,595682205.0,0.0,0.0
11023,삼부토건(주),1470,2012/12,0.0,613848003.0,0.0,529509266.0,0.0,0.0
11024,삼부토건(주),1470,2013/12,0.0,598411578.0,0.0,518447500.0,0.0,0.0
11025,삼부토건(주),1470,2014/12,0.0,607803195.0,0.0,526157700.0,0.0,0.0
11026,삼부토건(주),1470,2015/12,0.0,528046340.0,0.0,446798306.0,0.0,0.0
11027,삼부토건(주),1470,2016/12,0.0,390337423.0,0.0,389348496.0,0.0,0.0
11028,삼부토건(주),1470,2017/12,0.0,280423782.0,0.0,272149828.0,0.0,0.0
11029,삼부토건(주),1470,2018/12,0.0,177427227.0,0.0,177384282.0,0.0,0.0
11030,삼부토건(주),1470,2019/12,0.0,226287328.0,0.0,226244600.0,0.0,0.0
11031,삼성SDI(주),6400,2011/12,0.0,5443881395.0,0.0,4539033205.0,0.0,0.0
11032,삼성SDI(주),6400,2012/12,0.0,5771184920.0,0.0,4907778303.0,0.0,0.0
11033,삼성SDI(주),6400,2013/12,0.0,5016464902.0,0.0,3989091059.0,0.0,0.0
11034,삼성SDI(주),6400,2014/12,0.0,5474221641.0,0.0,4720208061.0,0.0,0.0
11035,삼성SDI(주),6400,2015/12,0.0,7569330840.0,0.0,6680135829.0,0.0,0.0
11036,삼성SDI(주),6400,2016/12,0.0,5200822510.0,0.0,4422860767.0,0.0,0.0
11037,삼성SDI(주),6400,2017/12,0.0,6321560922.0,0.0,5421388952.0,0.0,0.0
11038,삼성SDI(주),6400,2018/12,0.0,9158272455.0,0.0,8186909424.0,0.0,0.0
11039,삼성SDI(주),6400,2019/12,0.0,10097426164.0,0.0,8250811205.0,0.0,0.0
11040,삼성공조(주),6660,2011/12,0.0,167403198.0,0.0,108886243.0,0.0,0.0
11041,삼성공조(주),6660,2012/12,0.0,141483922.0,0.0,89351082.0,0.0,0.0
11042,삼성공조(주),6660,2013/12,0.0,118391517.0,0.0,80740133.0,0.0,0.0
11043,삼성공조(주),6660,2014/12,0.0,100648381.0,0.0,77899460.0,0.0,0.0
11044,삼성공조(주),6660,2015/12,0.0,92396092.0,0.0,74433440.0,0.0,0.0
11045,삼성공조(주),6660,2016/12,0.0,84675642.0,0.0,68041507.0,0.0,0.0
11046,삼성공조(주),6660,2017/12,0.0,91757950.0,0.0,77602683.0,0.0,0.0
11047,삼성공조(주),6660,2018/12,0.0,80861051.0,0.0,66968671.0,0.0,0.0
11048,삼성공조(주),6660,2019/12,0.0,75226695.0,0.0,61408104.0,0.0,0.0
11049,삼성물산(주),28260,2014/12,0.0,5129564426.0,0.0,3312659234.0,0.0,0.0
11050,삼성물산(주),28260,2015/12,0.0,13344675370.0,0.0,8885125467.0,0.0,0.0
11051,삼성물산(주),28260,2016/12,0.0,28102683823.0,0.0,20001558969.0,0.0,0.0
11052,삼성물산(주),28260,2017/12,0.0,29279045518.0,0.0,20442825137.0,0.0,0.0
11053,삼성물산(주),28260,2018/12,0.0,31155636887.0,0.0,20833131447.0,0.0,0.0
11054,삼성물산(주),28260,2019/12,0.0,30761501059.0,0.0,19983631881.0,0.0,0.0
11055,삼성바이오로직스(주),207940,2016/12,,,0.0,294622021.0,0.0,
11056,삼성바이오로직스(주),207940,2017/12,,,0.0,464629334.0,0.0,
11057,삼성바이오로직스(주),207940,2018/12,,,0.0,535805801.0,0.0,
11058,삼성바이오로직스(주),207940,2019/12,,,0.0,701591860.0,0.0,
11059,삼성에스디에스(주),18260,2014/12,0.0,7897747592.0,0.0,4574778186.0,0.0,0.0
11060,삼성에스디에스(주),18260,2015/12,0.0,7853458731.0,0.0,4352976599.0,0.0,0.0
11061,삼성에스디에스(주),18260,2016/12,0.0,8180186861.0,0.0,4006911341.0,0.0,0.0
11062,삼성에스디에스(주),18260,2017/12,0.0,9299206130.0,0.0,4547167388.0,0.0,0.0
11063,삼성에스디에스(주),18260,2018/12,0.0,10034218901.0,0.0,5083718449.0,0.0,0.0
11064,삼성에스디에스(주),18260,2019/12,0.0,10719631804.0,0.0,5096158488.0,0.0,0.0
11065,삼성엔지니어링(주),28050,2011/12,0.0,9298184260.0,0.0,8138208456.0,0.0,0.0
11066,삼성엔지니어링(주),28050,2012/12,0.0,11440156745.0,0.0,8867692358.0,0.0,0.0
11067,삼성엔지니어링(주),28050,2013/12,0.0,9806322604.0,0.0,8234670058.0,0.0,0.0
11068,삼성엔지니어링(주),28050,2014/12,0.0,8911451188.0,0.0,7472304062.0,0.0,0.0
11069,삼성엔지니어링(주),28050,2015/12,0.0,6441250861.0,0.0,4922722353.0,0.0,0.0
11070,삼성엔지니어링(주),28050,2016/12,0.0,7010541653.0,0.0,5601508842.0,0.0,0.0
11071,삼성엔지니어링(주),28050,2017/12,0.0,5513446636.0,0.0,4482219762.0,0.0,0.0
11072,삼성엔지니어링(주),28050,2018/12,0.0,5466957803.0,0.0,4264918680.0,0.0,0.0
11073,삼성엔지니어링(주),28050,2019/12,0.0,6392058453.0,0.0,4795373705.0,0.0,0.0
11074,삼성전기(주),9150,2011/12,0.0,6031842092.0,0.0,4064237614.0,0.0,0.0
11075,삼성전기(주),9150,2012/12,0.0,7912829681.0,0.0,5469200412.0,0.0,0.0
11076,삼성전기(주),9150,2013/12,0.0,8256578863.0,0.0,6119486380.0,0.0,0.0
11077,삼성전기(주),9150,2014/12,0.0,7143745730.0,0.0,5182707973.0,0.0,0.0
11078,삼성전기(주),9150,2015/12,0.0,6176258144.0,0.0,5297402353.0,0.0,0.0
11079,삼성전기(주),9150,2016/12,0.0,6033040464.0,0.0,4690337158.0,0.0,0.0
11080,삼성전기(주),9150,2017/12,0.0,6838474133.0,0.0,5003041032.0,0.0,0.0
11081,삼성전기(주),9150,2018/12,0.0,8193023253.0,0.0,5682105030.0,0.0,0.0
11082,삼성전기(주),9150,2019/12,0.0,8040817646.0,0.0,5369118409.0,0.0,0.0
11083,삼성전자(주),5930,2011/12,0.0,165001771000.0,0.0,120815977000.0,0.0,0.0
11084,삼성전자(주),5930,2012/12,0.0,201103613000.0,0.0,141206377000.0,0.0,0.0
11085,삼성전자(주),5930,2013/12,0.0,228692667000.0,0.0,158372089000.0,0.0,0.0
11086,삼성전자(주),5930,2014/12,0.0,206205987000.0,0.0,137825547000.0,0.0,0.0
11087,삼성전자(주),5930,2015/12,0.0,200653482000.0,0.0,135205045000.0,0.0,0.0
11088,삼성전자(주),5930,2016/12,0.0,201866745000.0,0.0,133947204000.0,0.0,0.0
11089,삼성전자(주),5930,2017/12,0.0,239575376000.0,0.0,161915007000.0,0.0,0.0
11090,삼성전자(주),5930,2018/12,0.0,243771415000.0,0.0,170381870000.0,0.0,0.0
11091,삼성전자(주),5930,2019/12,0.0,230400881000.0,0.0,154772859000.0,0.0,0.0
11092,삼성제약(주),1360,2011/12,,,0.0,44078653.0,0.0,
11093,삼성제약(주),1360,2012/12,,,0.0,47285859.0,0.0,
11094,삼성제약(주),1360,2013/12,,,0.0,46920575.0,0.0,
11095,삼성제약(주),1360,2014/12,,,0.0,30287782.0,0.0,
11096,삼성제약(주),1360,2015/12,0.0,42164637.0,0.0,33202367.0,0.0,0.0
11097,삼성제약(주),1360,2016/12,0.0,48223430.0,0.0,40527279.0,0.0,0.0
11098,삼성제약(주),1360,2017/12,0.0,41919469.0,0.0,39064939.0,0.0,0.0
11099,삼성제약(주),1360,2018/12,0.0,46483649.0,0.0,42911270.0,0.0,0.0
11100,삼성제약(주),1360,2019/12,,,0.0,44566363.0,0.0,
11101,삼성중공업(주),10140,2011/12,0.0,13391764073.0,0.0,13358610841.0,0.0,0.0
11102,삼성중공업(주),10140,2012/12,0.0,14489473629.0,0.0,14423916279.0,0.0,0.0
11103,삼성중공업(주),10140,2013/12,0.0,14834500942.0,0.0,14706097960.0,0.0,0.0
11104,삼성중공업(주),10140,2014/12,0.0,12879061899.0,0.0,12584242743.0,0.0,0.0
11105,삼성중공업(주),10140,2015/12,0.0,9714441844.0,0.0,9332927411.0,0.0,0.0
11106,삼성중공업(주),10140,2016/12,0.0,10414188640.0,0.0,9883581890.0,0.0,0.0
11107,삼성중공업(주),10140,2017/12,0.0,7901235155.0,0.0,7396888950.0,0.0,0.0
11108,삼성중공업(주),10140,2018/12,0.0,5265119547.0,0.0,4819075730.0,0.0,0.0
11109,삼성중공업(주),10140,2019/12,0.0,7349656036.0,0.0,7098805562.0,0.0,0.0
11110,삼아알미늄(주),6110,2011/12,,,0.0,158084045.0,0.0,
11111,삼아알미늄(주),6110,2012/12,,,0.0,150091124.0,0.0,
11112,삼아알미늄(주),6110,2013/12,,,0.0,128945237.0,0.0,
11113,삼아알미늄(주),6110,2014/12,,,0.0,124979136.0,0.0,
11114,삼아알미늄(주),6110,2015/12,,,0.0,124282725.0,0.0,
11115,삼아알미늄(주),6110,2016/12,,,0.0,129273897.0,0.0,
11116,삼아알미늄(주),6110,2017/12,,,0.0,136858720.0,0.0,
11117,삼아알미늄(주),6110,2018/12,0.0,171318849.0,0.0,150217531.0,0.0,0.0
11118,삼아알미늄(주),6110,2019/12,0.0,191124194.0,0.0,145093300.0,0.0,0.0
11119,삼아제약(주),9300,2011/12,,,0.0,56857631.0,0.0,
11120,삼아제약(주),9300,2012/12,,,0.0,56571987.0,0.0,
11121,삼아제약(주),9300,2013/12,,,0.0,54636875.0,0.0,
11122,삼아제약(주),9300,2014/12,,,0.0,56776453.0,0.0,
11123,삼아제약(주),9300,2015/12,,,0.0,59658044.0,0.0,
11124,삼아제약(주),9300,2016/12,,,0.0,65875510.0,0.0,
11125,삼아제약(주),9300,2017/12,,,0.0,61792317.0,0.0,
11126,삼아제약(주),9300,2018/12,,,0.0,66947399.0,0.0,
11127,삼아제약(주),9300,2019/12,0.0,71560150.0,0.0,71560150.0,0.0,0.0
11128,삼양식품(주),3230,2011/12,0.0,298726295.0,0.0,294745405.0,0.0,0.0
11129,삼양식품(주),3230,2012/12,0.0,325842064.0,0.0,315255506.0,0.0,0.0
11130,삼양식품(주),3230,2013/12,0.0,302735875.0,0.0,292919936.0,0.0,0.0
11131,삼양식품(주),3230,2014/12,0.0,314631901.0,0.0,305966401.0,0.0,0.0
11132,삼양식품(주),3230,2015/12,0.0,290854624.0,0.0,284364518.0,0.0,0.0
11133,삼양식품(주),3230,2016/12,0.0,359321174.0,0.0,353966707.0,0.0,0.0
11134,삼양식품(주),3230,2017/12,0.0,458483886.0,0.0,454083619.0,0.0,0.0
11135,삼양식품(주),3230,2018/12,0.0,469355767.0,0.0,464179145.0,0.0,0.0
11136,삼양식품(주),3230,2019/12,0.0,543580958.0,0.0,535113844.0,0.0,0.0
11137,삼양통상(주),2170,2011/12,0.0,163949674.0,0.0,158952588.0,0.0,0.0
11138,삼양통상(주),2170,2012/12,0.0,162453427.0,0.0,158006567.0,0.0,0.0
11139,삼양통상(주),2170,2013/12,0.0,166429874.0,0.0,162762526.0,0.0,0.0
11140,삼양통상(주),2170,2014/12,0.0,199094655.0,0.0,196970886.0,0.0,0.0
11141,삼양통상(주),2170,2015/12,0.0,215039310.0,0.0,213859986.0,0.0,0.0
11142,삼양통상(주),2170,2016/12,0.0,195767306.0,0.0,189677527.0,0.0,0.0
11143,삼양통상(주),2170,2017/12,0.0,170589474.0,0.0,167857930.0,0.0,0.0
11144,삼양통상(주),2170,2018/12,0.0,183198269.0,0.0,182741093.0,0.0,0.0
11145,삼양통상(주),2170,2019/12,0.0,192107453.0,0.0,191990393.0,0.0,0.0
11146,삼영무역(주),2810,2011/12,0.0,280605135.0,0.0,277131809.0,0.0,0.0
11147,삼영무역(주),2810,2012/12,0.0,274500419.0,0.0,272339909.0,0.0,0.0
11148,삼영무역(주),2810,2013/12,0.0,266373614.0,0.0,264570803.0,0.0,0.0
11149,삼영무역(주),2810,2014/12,0.0,264551133.0,0.0,262569578.0,0.0,0.0
11150,삼영무역(주),2810,2015/12,0.0,225029375.0,0.0,223389607.0,0.0,0.0
11151,삼영무역(주),2810,2016/12,0.0,223951934.0,0.0,222134040.0,0.0,0.0
11152,삼영무역(주),2810,2017/12,0.0,259408652.0,0.0,257371495.0,0.0,0.0
11153,삼영무역(주),2810,2018/12,0.0,269261481.0,0.0,266955606.0,0.0,0.0
11154,삼영무역(주),2810,2019/12,0.0,274243608.0,0.0,246711799.0,0.0,0.0
11155,삼영엠텍(주),54540,2011/12,0.0,126022962.0,0.0,108344353.0,0.0,0.0
11156,삼영엠텍(주),54540,2012/12,0.0,115826836.0,0.0,106873400.0,0.0,0.0
11157,삼영엠텍(주),54540,2013/12,0.0,103242965.0,0.0,97374356.0,0.0,0.0
11158,삼영엠텍(주),54540,2014/12,0.0,107046661.0,0.0,90050990.0,0.0,0.0
11159,삼영엠텍(주),54540,2015/12,0.0,97183919.0,0.0,81661714.0,0.0,0.0
11160,삼영엠텍(주),54540,2016/12,0.0,71808499.0,0.0,61665893.0,0.0,0.0
11161,삼영엠텍(주),54540,2017/12,0.0,63471873.0,0.0,58083069.0,0.0,0.0
11162,삼영엠텍(주),54540,2018/12,0.0,69070992.0,0.0,62025742.0,0.0,0.0
11163,삼영엠텍(주),54540,2019/12,0.0,69805770.0,0.0,64054670.0,0.0,0.0
11164,삼영이엔씨(주),65570,2011/12,,,0.0,44020622.0,0.0,
11165,삼영이엔씨(주),65570,2012/12,,,0.0,43431841.0,0.0,
11166,삼영이엔씨(주),65570,2013/12,,,0.0,44909227.0,0.0,
11167,삼영이엔씨(주),65570,2014/12,,,0.0,42752811.0,0.0,
11168,삼영이엔씨(주),65570,2015/12,,,0.0,34723218.0,0.0,
11169,삼영이엔씨(주),65570,2016/12,,,0.0,35840213.0,0.0,
11170,삼영이엔씨(주),65570,2017/12,0.0,38016186.0,0.0,38016186.0,0.0,0.0
11171,삼영이엔씨(주),65570,2018/12,0.0,35285403.0,0.0,35285403.0,0.0,0.0
11172,삼영이엔씨(주),65570,2019/12,,,0.0,37032272.0,0.0,
11173,삼영전자공업(주),5680,2011/12,0.0,322102681.0,0.0,259283755.0,0.0,0.0
11174,삼영전자공업(주),5680,2012/12,0.0,287139605.0,0.0,232610273.0,0.0,0.0
11175,삼영전자공업(주),5680,2013/12,0.0,271403494.0,0.0,225732317.0,0.0,0.0
11176,삼영전자공업(주),5680,2014/12,0.0,250993116.0,0.0,221904357.0,0.0,0.0
11177,삼영전자공업(주),5680,2015/12,0.0,221276799.0,0.0,190078097.0,0.0,0.0
11178,삼영전자공업(주),5680,2016/12,0.0,214931096.0,0.0,184019556.0,0.0,0.0
11179,삼영전자공업(주),5680,2017/12,0.0,229376305.0,0.0,195065085.0,0.0,0.0
11180,삼영전자공업(주),5680,2018/12,0.0,249682908.0,0.0,210167623.0,0.0,0.0
11181,삼영전자공업(주),5680,2019/12,0.0,200957322.0,0.0,171534808.0,0.0,0.0
11182,삼영화학공업(주),3720,2011/12,0.0,241019879.0,0.0,220282913.0,0.0,0.0
11183,삼영화학공업(주),3720,2012/12,0.0,215675811.0,0.0,171003495.0,0.0,0.0
11184,삼영화학공업(주),3720,2013/12,0.0,183823825.0,0.0,152316401.0,0.0,0.0
11185,삼영화학공업(주),3720,2014/12,0.0,159393666.0,0.0,131084570.0,0.0,0.0
11186,삼영화학공업(주),3720,2015/12,0.0,126120581.0,0.0,94795670.0,0.0,0.0
11187,삼영화학공업(주),3720,2016/12,0.0,113635691.0,0.0,93615503.0,0.0,0.0
11188,삼영화학공업(주),3720,2017/12,0.0,100355120.0,0.0,87938122.0,0.0,0.0
