,회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별),매출채권회전율(개별),매출채권회전율(연결)
12378,영풍제지(주),6740,Dec-12,,,113423993.0,15648794.0,7.248098032346774,
12379,영풍제지(주),6740,Dec-13,,,94359723.0,14299181.0,6.598959968406582,
12380,영풍제지(주),6740,Dec-14,,,83113928.0,12503914.0,6.6470329210517605,
12381,영풍제지(주),6740,Dec-15,,,76793940.0,11266781.0,6.815961009626441,
12382,영풍제지(주),6740,Dec-16,,,87503535.0,15316623.0,5.71297831121129,
12383,영풍제지(주),6740,Dec-17,,,105060839.0,17223960.0,6.099691302116354,
12384,영풍제지(주),6740,Dec-18,,,111220365.0,14740264.0,7.545344167512875,
12385,영풍제지(주),6740,Dec-19,99673570.0,14518708.0,99673570.0,14518708.0,6.865181805433376,6.865181805433376
12386,영화금속(주),12280,Dec-11,179068372.0,35344899.0,124490104.0,24387406.0,5.104688214892556,5.066314434792981
12387,영화금속(주),12280,Dec-12,172058734.0,32150182.0,120094499.0,22788337.0,5.269998376801256,5.35171881764153
12388,영화금속(주),12280,Dec-13,165535387.0,31849405.0,115013557.0,22055439.0,5.214748026552543,5.197440485936864
12389,영화금속(주),12280,Dec-14,,,160281647.0,36354202.0,4.408889156747272,
12390,영화금속(주),12280,Dec-15,,,166697453.0,37535712.0,4.441036125810002,
12391,영화금속(주),12280,Dec-16,,,156388198.0,36849718.0,4.243945584603931,
12392,영화금속(주),12280,Dec-17,,,180459047.0,42965367.0,4.20010486585626,
12393,영화금속(주),12280,Dec-18,,,226746202.0,47775573.0,4.746069754097978,
12394,영화금속(주),12280,Dec-19,,,232624501.0,44480079.0,5.229858089955281,
12395,영화테크(주),265560,Dec-17,59152552.0,13754137.0,50786246.0,11366423.0,4.468093964125742,4.300709815526775
12396,영화테크(주),265560,Dec-18,53485071.0,8213274.0,44578466.0,6925303.0,6.4370419604745095,6.512028090137989
12397,영화테크(주),265560,Dec-19,44565403.0,6303643.0,39803361.0,5982477.0,6.65332453430243,7.0697853606240075
12398,예스이십사(주),53280,Dec-11,355286644.0,12382559.0,355286644.0,12382559.0,28.69250564443101,28.69250564443101
12399,예스이십사(주),53280,Dec-12,,,340054896.0,14272644.0,23.825641275715977,
12400,예스이십사(주),53280,Dec-13,,,330426247.0,13672557.0,24.167114242054357,
12401,예스이십사(주),53280,Dec-14,416000373.0,64555600.0,353651555.0,15062889.0,23.478335065736726,6.444063303570875
12402,예스이십사(주),53280,Dec-15,363119945.0,15468786.0,358638263.0,15003893.0,23.903013904457996,23.474366055616777
12403,예스이십사(주),53280,Dec-16,420980026.0,20137948.0,408526061.0,19343644.0,21.119395135683845,20.90481244663061
12404,예스이십사(주),53280,Dec-17,456800693.0,25683843.0,439734666.0,24809591.0,17.72438191343017,17.785527383888773
12405,예스이십사(주),53280,Dec-18,506443290.0,24183971.0,485629062.0,23589062.0,20.587044198705314,20.941279246489337
12406,예스이십사(주),53280,Dec-19,533022797.0,24520930.0,512012071.0,23248885.0,22.023080719785057,21.737462526910683
12407,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,135381039.0,35223723.0,,,,3.8434619475062304
12408,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,160577326.0,45826024.0,,,,3.5040641099476577
12409,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,197713108.0,57862254.0,,,,3.4169617381306994
12410,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,240003035.0,67945803.0,,,,3.532271669524606
12411,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,299604920.0,76801369.0,,,,3.9010361911647693
12412,오로라월드(주),39830,Dec-11,92725508.0,15484377.0,75497427.0,34423925.0,2.193167310235541,5.988326685665171
12413,오로라월드(주),39830,Dec-12,101028234.0,14033075.0,78103050.0,25537712.0,3.0583417183183834,7.199294096268993
12414,오로라월드(주),39830,Dec-13,119335376.0,18766362.0,92214854.0,32989035.0,2.7953183231943584,6.359004265184696
12415,오로라월드(주),39830,Dec-14,122983285.0,25535941.0,95173602.0,38078621.0,2.4993972864721123,4.816085884596929
12416,오로라월드(주),39830,Dec-15,122294932.0,19969684.0,88484460.0,34551929.0,2.5609123010179835,6.124029403770235
12417,오로라월드(주),39830,Dec-16,143388139.0,24820358.0,105152416.0,38530394.0,2.729077102092442,5.777037502843432
12418,오로라월드(주),39830,Dec-17,143612127.0,27208185.0,110768325.0,36430596.0,3.0405301357133987,5.27826927816023
12419,오로라월드(주),39830,Dec-18,146821883.0,30740757.0,107773491.0,35610301.0,3.026469531948073,4.776131017202992
12420,오로라월드(주),39830,Dec-19,157071565.0,28788241.0,117412631.0,34796266.0,3.374288235410087,5.456101503388137
12421,오상자이엘(주),53980,Dec-11,41132662.0,13012589.0,40179262.0,12106162.0,3.3189099898051917,3.1609898691182825
12422,오상자이엘(주),53980,Dec-12,47346846.0,12996086.0,44735117.0,12067438.0,3.707093170895098,3.6431619489129266
12423,오상자이엘(주),53980,Dec-13,51200780.0,13294340.0,49418094.0,12394673.0,3.987042982094001,3.8513216902832332
12424,오상자이엘(주),53980,Dec-14,56961842.0,12931019.0,56591095.0,12885478.0,4.391850655443283,4.405054388985122
12425,오상자이엘(주),53980,Dec-15,57174842.0,11953806.0,56775681.0,11767180.0,4.824918204701551,4.782982256864466
12426,오상자이엘(주),53980,Dec-16,60762691.0,10470090.0,60257411.0,10114694.0,5.957413145667086,5.803454507076825
12427,오상자이엘(주),53980,Dec-17,66950982.0,13036063.0,62355803.0,11213455.0,5.560802000810633,5.1358283555395525
12428,오상자이엘(주),53980,Dec-18,64710674.0,12384020.0,58487489.0,9723178.0,6.015264659353146,5.225336683887784
12429,오상자이엘(주),53980,Dec-19,74222347.0,13514451.0,66721621.0,10735434.0,6.215083712498256,5.492072670950526
12430,오성첨단소재(주),52420,Dec-11,198078356.0,18371592.0,115180847.0,17789587.0,6.474621754850183,10.781774165243817
12431,오성첨단소재(주),52420,Dec-12,104705410.0,17824155.0,104137867.0,17759295.0,5.863851408515935,5.874354773059368
12432,오성첨단소재(주),52420,Dec-13,134548449.0,17306177.0,133782921.0,17604082.0,7.599539754472855,7.77459106075247
12433,오성첨단소재(주),52420,Dec-14,116506713.0,12631103.0,116363082.0,12449362.0,9.346911271437042,9.223795657433875
12434,오성첨단소재(주),52420,Dec-15,50864464.0,7790219.0,50535409.0,7784620.0,6.491698888320817,6.529272668714448
12435,오성첨단소재(주),52420,Dec-16,44968625.0,6784450.0,44416709.0,6749248.0,6.58098635581327,6.628190199647724
12436,오성첨단소재(주),52420,Dec-17,44689681.0,9671953.0,44357524.0,9631954.0,4.605246661269354,4.620543648216652
12437,오성첨단소재(주),52420,Dec-18,44104349.0,7256047.0,44104349.0,5865071.0,7.519832070234103,6.078288770731501
12438,오성첨단소재(주),52420,Dec-19,66605461.0,10592255.0,66605461.0,10592255.0,6.288128542977865,6.288128542977865
12439,오션브릿지(주),241790,Dec-16,,,34987670.0,5509122.0,6.3508613532247065,
12440,오션브릿지(주),241790,Dec-17,56032967.0,15923724.0,51481824.0,13780947.0,3.7357246929401877,3.518835606545303
12441,오션브릿지(주),241790,Dec-18,94181914.0,5533585.0,73781548.0,3511663.0,21.010429531535344,17.020053726472078
12442,오션브릿지(주),241790,Dec-19,75770273.0,10337598.0,52540276.0,4966222.0,10.57952624751773,7.329582075062311
12443,오스템임플란트(주),48260,Dec-11,170385492.0,70158469.0,131825176.0,91673308.0,1.4379886455062798,2.4285805324514707
12444,오스템임플란트(주),48260,Dec-12,198893647.0,81942518.0,148912378.0,96715297.0,1.5396982961237249,2.4272337713615295
12445,오스템임플란트(주),48260,Dec-13,215665154.0,83689681.0,154689766.0,109449873.0,1.4133389263960132,2.5769623139082105
12446,오스템임플란트(주),48260,Dec-14,235932741.0,91920341.0,168831254.0,110491086.0,1.5280079154982693,2.566708722283787
12447,오스템임플란트(주),48260,Dec-15,277703306.0,94575233.0,205797985.0,113026611.0,1.8207923176604843,2.9363216689088145
12448,오스템임플란트(주),48260,Dec-16,344582038.0,101437546.0,256942169.0,129341513.0,1.986540616700533,3.3969871274291275
12449,오스템임플란트(주),48260,Dec-17,397790874.0,100719923.0,288691851.0,116401222.0,2.480144503981238,3.9494755570851656
12450,오스템임플란트(주),48260,Dec-18,460146867.0,106847354.0,333588310.0,123213257.0,2.7074059896006157,4.306581770850404
12451,오스템임플란트(주),48260,Dec-19,565042601.0,110590764.0,373764799.0,103082998.0,3.6258627150133913,5.109310945713333
12452,올리패스(주),244460,Dec-19,1705302.0,450263.0,320262.0,0.0,0.0,3.787346506375163
12453,올릭스(주),226950,Dec-18,302000.0,0.0,302000.0,2000.0,151.0,0.0
12454,올릭스(주),226950,Dec-19,1130327.0,0.0,1130327.0,0.0,0.0,0.0
12455,옴니시스템(주),57540,Dec-11,63077848.0,0.0,27737473.0,9045091.0,3.066577550187168,0.0
12456,옴니시스템(주),57540,Dec-12,49189217.0,14256864.0,23584249.0,8715764.0,2.70593019728391,3.4502129640852295
12457,옴니시스템(주),57540,Dec-13,50456482.0,14884295.0,32100097.0,10796979.0,2.973062835446841,3.389914134327491
12458,옴니시스템(주),57540,Dec-14,73651608.0,11670407.0,50820785.0,8813049.0,5.7665383455827826,6.310971673909916
12459,옴니시스템(주),57540,Dec-15,77760550.0,9860056.0,53874442.0,8809330.0,6.115611743458356,7.886420726210885
12460,옴니시스템(주),57540,Dec-16,69702655.0,15041836.0,54854284.0,12179195.0,4.5039334701513525,4.633919356653005
12461,옴니시스템(주),57540,Dec-17,120638419.0,15021345.0,95095317.0,14996451.0,6.341188125110401,8.031132964458243
12462,옴니시스템(주),57540,Dec-18,114047082.0,16465729.0,83554504.0,15568097.0,5.367033877037123,6.926330562102656
12463,옴니시스템(주),57540,Dec-19,94031923.0,14781679.0,75800659.0,13470514.0,5.627154167984978,6.361383101337812
12464,옵티시스(주),109080,Dec-11,,,18223048.0,2661234.0,6.847593259367647,
12465,옵티시스(주),109080,Dec-12,,,17464741.0,3029801.0,5.764319504812362,
12466,옵티시스(주),109080,Dec-13,,,15452786.0,2431834.0,6.354375339764145,
12467,옵티시스(주),109080,Dec-14,,,18765445.0,2935634.0,6.3922972005365795,
12468,옵티시스(주),109080,Dec-15,,,15867093.0,2577467.0,6.156079980849415,
12469,옵티시스(주),109080,Dec-16,,,17126539.0,2283303.0,7.500773659912855,
12470,옵티시스(주),109080,Dec-17,,,17931058.0,2546998.0,7.040075414272017,
12471,옵티시스(주),109080,Dec-18,,,21275099.0,2897416.0,7.342783707965994,
12472,옵티시스(주),109080,Dec-19,,,19692118.0,3101136.0,6.349969172587078,
12473,와이더블유(주),51390,Dec-11,43662646.0,3939390.0,41928056.0,3502363.0,11.971362191754539,11.08360583745199
12474,와이더블유(주),51390,Dec-12,62429831.0,4321189.0,61182083.0,4326767.0,14.140369241052268,14.447373396535074
12475,와이더블유(주),51390,Dec-13,25706255.0,5159345.0,25434265.0,5948532.0,4.275721304012486,4.982464828384223
12476,와이더블유(주),51390,Dec-14,16646403.0,3957605.0,17419766.0,5806402.0,3.0000964452685155,4.206181010990233
12477,와이더블유(주),51390,Dec-15,11248868.0,1109082.0,11085937.0,1827147.0,6.067348166294228,10.142503439781729
12478,와이더블유(주),51390,Dec-16,29520931.0,794217.0,29466645.0,1639276.0,17.97540194573702,37.16985534180205
12479,와이더블유(주),51390,Dec-17,26435740.0,1561907.0,26435740.0,2046188.0,12.919506907478688,16.925297088751122
12480,와이더블유(주),51390,Dec-18,29376115.0,2081312.0,29376115.0,2652169.0,11.07626060028603,14.11422938992328
12481,와이더블유(주),51390,Dec-19,19220154.0,2385102.0,19220154.0,2397753.0,8.015902388611337,8.058420143037909
12482,와이아이케이(주),232140,Dec-15,,,,,,
12483,와이아이케이(주),232140,Dec-16,,,,,,
12484,와이아이케이(주),232140,Dec-17,150491664.0,2776327.0,150503664.0,2776327.0,54.20963164641629,54.20530938898768
12485,와이아이케이(주),232140,Dec-18,243159537.0,3585779.0,218107130.0,961867.0,226.75393791449338,67.81219283173893
12486,와이아이케이(주),232140,Dec-19,49982617.0,5666008.0,28997156.0,3257873.0,8.900640387148302,8.821487191687693
12487,와이엠씨(주),155650,Dec-12,,,45713837.0,4276894.0,10.6885597351723,
12488,와이엠씨(주),155650,Dec-13,47001688.0,4635941.0,47001688.0,4635940.0,10.13854536512552,10.138543178181086
12489,와이엠씨(주),155650,Dec-14,47214079.0,4593546.0,46640214.0,4357852.0,10.702569522783243,10.278351190997107
12490,와이엠씨(주),155650,Dec-15,53135861.0,5721242.0,51133922.0,4863299.0,10.514245988165646,9.287469573914196
12491,와이엠씨(주),155650,Dec-16,122808109.0,9563366.0,117257580.0,7511484.0,15.61044129229324,12.841515110892963
12492,와이엠씨(주),155650,Dec-17,154022566.0,7507190.0,145208434.0,5123875.0,28.339573857676076,20.516673482354914
12493,와이엠씨(주),155650,Dec-18,240874983.0,7676091.0,231569725.0,4309820.0,53.73071845227875,31.379901957910608
12494,와이엠씨(주),155650,Dec-19,167066128.0,9254949.0,162318804.0,9170600.0,17.69991101999869,18.05154496259245
12495,와이엠티(주),251370,Dec-17,69192110.0,27928364.0,47062881.0,25673300.0,1.833144979414411,2.477485254775396
12496,와이엠티(주),251370,Dec-18,72735869.0,24374266.0,48777694.0,22979296.0,2.122680085586608,2.9841255117179735
12497,와이엠티(주),251370,Dec-19,95486219.0,28664892.0,66020742.0,33139854.0,1.9921856626163772,3.3311208358991897
12498,와토스코리아(주),79000,Dec-11,,,17649651.0,5211870.0,3.3864334682177413,
12499,와토스코리아(주),79000,Dec-12,,,18104221.0,5533670.0,3.2716481105667667,
12500,와토스코리아(주),79000,Dec-13,,,18909866.0,6029164.0,3.136399341600262,
12501,와토스코리아(주),79000,Dec-14,,,19564107.0,5537035.0,3.5333182831605723,
12502,와토스코리아(주),79000,Dec-15,,,19697905.0,4649192.0,4.236844810883268,
12503,와토스코리아(주),79000,Dec-16,,,17708869.0,4610372.0,3.8410933000634224,
12504,와토스코리아(주),79000,Dec-17,,,21421426.0,5303112.0,4.039406672912056,
12505,와토스코리아(주),79000,Dec-18,,,21298244.0,3768647.0,5.651429810221016,
12506,와토스코리아(주),79000,Dec-19,,,18321002.0,4202093.0,4.359970614643703,
12507,우리바이오(주),82850,Dec-11,339099174.0,83343874.0,192895282.0,52186150.0,3.69629263703109,4.068675449379759
12508,우리바이오(주),82850,Dec-12,628399497.0,119933853.0,39637050.0,5755609.0,6.886682191232935,5.23955064630501
12509,우리바이오(주),82850,Dec-13,1039767497.0,168508521.0,6576308.0,3960040.0,1.6606670639690508,6.170414948927123
12510,우리바이오(주),82850,Dec-14,1305506567.0,280873307.0,26861573.0,13858146.0,1.9383237122772412,4.6480264747977635
12511,우리바이오(주),82850,Dec-15,1869414245.0,399174865.0,48202706.0,17641455.0,2.7323543324516035,4.68319628541742
12512,우리바이오(주),82850,Dec-16,1533518881.0,339669825.0,43442272.0,18226813.0,2.383426658297312,4.51473392138969
12513,우리바이오(주),82850,Dec-17,1474632347.0,239168184.0,55252469.0,10769227.0,5.130588202848728,6.165671045108575
12514,우리바이오(주),82850,Dec-18,1279626989.0,261672924.0,27948406.0,9590575.0,2.9141533224024627,4.890177284830585
12515,우리바이오(주),82850,Dec-19,1672648383.0,233506367.0,44617544.0,6236153.0,7.154658328620225,7.163181049362993
12516,우리산업(주),215360,Dec-15,196717325.0,55216692.0,196717325.0,55216692.0,3.5626423437318557,3.5626423437318557
12517,우리산업(주),215360,Dec-16,258789641.0,51160308.0,258789641.0,51160308.0,5.058406626480826,5.058406626480826
12518,우리산업(주),215360,Dec-17,279396173.0,58704448.0,272473269.0,54963630.0,4.957337588510803,4.759369732937443
12519,우리산업(주),215360,Dec-18,332788192.0,74217041.0,310616521.0,72025679.0,4.312580253495423,4.483986258627584
12520,우리산업(주),215360,Dec-19,318793341.0,72984279.0,301983597.0,71004858.0,4.252999097611039,4.367972738348214
12521,우리산업홀딩스(주),72470,Dec-11,200838433.0,31786073.0,168951651.0,30982213.0,5.4531821532567735,6.318441192782764
12522,우리산업홀딩스(주),72470,Dec-12,243068130.0,45352483.0,194844250.0,41220117.0,4.726921323391683,5.359533016086462
12523,우리산업홀딩스(주),72470,Dec-13,290345923.0,56227214.0,230498103.0,46872154.0,4.917591433924714,5.163797071645769
12524,우리산업홀딩스(주),72470,Dec-14,313831921.0,61513136.0,258143996.0,51280919.0,5.033919068416071,5.101868339146292
12525,우리산업홀딩스(주),72470,Dec-15,225307248.0,67126660.0,1983978.0,668104.0,2.969564618682121,3.356449553724258
12526,우리산업홀딩스(주),72470,Dec-16,320883363.0,67842438.0,1543284.0,219877.0,7.018851448764536,4.729832424359514
12527,우리산업홀딩스(주),72470,Dec-17,332838238.0,69854266.0,1398171.0,222347.0,6.288238653995782,4.764751776219365
12528,우리산업홀딩스(주),72470,Dec-18,387019864.0,78495970.0,2613728.0,269883.0,9.684670764738794,4.930442467301187
12529,우리산업홀딩스(주),72470,Dec-19,378244799.0,78570809.0,2582444.0,222566.0,11.603048084613103,4.814062675617862
12530,우리손에프앤지농업회사법인(주),73560,Dec-16,186697990.0,14596460.0,75729688.0,2783819.0,27.20352436706553,12.79063485256014
12531,우리손에프앤지농업회사법인(주),73560,Dec-17,209731269.0,14790765.0,82809120.0,3725039.0,22.23040349376208,14.17987974252853
12532,우리손에프앤지농업회사법인(주),73560,Dec-18,236789278.0,18531121.0,83233982.0,3767699.0,22.091462720350005,12.777925199452316
12533,우리손에프앤지농업회사법인(주),73560,Dec-19,225233901.0,19073644.0,72889769.0,3956359.0,18.423446658910375,11.808645532023142
12534,우리엔터프라이즈(주),37400,Dec-11,33877306.0,7286597.0,33975268.0,8023191.0,4.234632828758532,4.649263023603473
12535,우리엔터프라이즈(주),37400,Dec-12,29141930.0,7173431.0,28909626.0,7702396.0,3.7533289641301226,4.062481398371295
12536,우리엔터프라이즈(주),37400,Dec-13,1060411285.0,174955994.0,33251086.0,8477537.0,3.92225784446591,6.061017177839589
12537,우리엔터프라이즈(주),37400,Dec-14,1327073033.0,286357248.0,42628088.0,8629407.0,4.939862959297203,4.634326675048923
12538,우리엔터프라이즈(주),37400,Dec-15,1893541261.0,405732970.0,39115392.0,10081466.0,3.879930954486183,4.6669642375871
12539,우리엔터프라이즈(주),37400,Dec-16,1563934952.0,346232085.0,36972984.0,7453245.0,4.960655929061771,4.517013355362487
12540,우리엔터프라이즈(주),37400,Dec-17,1496166599.0,243959148.0,28563979.0,5539065.0,5.156823218359055,6.132857124915029
12541,우리엔터프라이즈(주),37400,Dec-18,1302291027.0,266244893.0,26404123.0,4571970.0,5.7752179038795095,4.891327725861769
12542,우리엔터프라이즈(주),37400,Dec-19,1697725764.0,237708855.0,26933802.0,4206179.0,6.403389394507461,7.142038372949968
12543,우리이앤엘(주),153490,Dec-13,256098908.0,105235523.0,216664887.0,107235992.0,2.0204493189189687,2.4335785170184407
12544,우리이앤엘(주),153490,Dec-14,197496456.0,92463369.0,183724136.0,125248930.0,1.4668719006222248,2.135942678013387
12545,우리이앤엘(주),153490,Dec-15,189509627.0,79765769.0,178942210.0,86340893.0,2.0725082146185354,2.375826490182775
12546,우리이앤엘(주),153490,Dec-16,147083679.0,79089031.0,134674936.0,96207527.0,1.399837831815384,1.8597228609363035
12547,우리이앤엘(주),153490,Dec-17,158647596.0,66246856.0,138621577.0,68109251.0,2.0352826519851175,2.3947943431458847
12548,우리이앤엘(주),153490,Dec-18,142862234.0,86574750.0,133318910.0,91060834.0,1.464064232049533,1.6501605144687106
12549,우리이앤엘(주),153490,Dec-19,133202816.0,63154207.0,129043240.0,67295751.0,1.9175540518152476,2.1091677392133197
12550,우림피티에스(주),101170,Dec-11,70022261.0,17818192.0,70022261.0,17818192.0,3.929818524797578,3.929818524797578
12551,우림피티에스(주),101170,Dec-12,52729024.0,12013461.0,52729024.0,12013461.0,4.389161791094174,4.389161791094174
12552,우림피티에스(주),101170,Dec-13,57006665.0,11894107.0,57006665.0,11894107.0,4.7928495178326544,4.7928495178326544
12553,우림피티에스(주),101170,Dec-14,,,60310086.0,15893645.0,3.7946038180669066,
12554,우림피티에스(주),101170,Dec-15,,,48976408.0,15369030.0,3.1866948011683234,
12555,우림피티에스(주),101170,Dec-16,,,45674958.0,14345932.0,3.183826467321886,
12556,우림피티에스(주),101170,Dec-17,,,54162142.0,13078996.0,4.14115441276991,
12557,우림피티에스(주),101170,Dec-18,,,64315382.0,11819347.0,5.441534291192229,
12558,우림피티에스(주),101170,Dec-19,,,55506685.0,9364911.0,5.9270915655258225,
12559,우수AMS(주),66590,Dec-11,201714828.0,24489668.0,150483384.0,34898474.0,4.312033357103236,8.236731833195941
12560,우수AMS(주),66590,Dec-12,188671084.0,25983513.0,148095144.0,33878779.0,4.371324716277408,7.261184582700577
12561,우수AMS(주),66590,Dec-13,208889824.0,22062631.0,175645578.0,33640610.0,5.221236416343223,9.468037787515007
12562,우수AMS(주),66590,Dec-14,218887280.0,26023080.0,184176081.0,34863111.0,5.282835516314077,8.41127491442212
12563,우수AMS(주),66590,Dec-15,230366254.0,21154979.0,188666478.0,28853779.0,6.5387094702569115,10.889457938010716
12564,우수AMS(주),66590,Dec-16,241835491.0,26887678.0,197254061.0,20905226.0,9.435633989319225,8.994286936938177
12565,우수AMS(주),66590,Dec-17,228059906.0,27941059.0,180312608.0,21857091.0,8.249616017062838,8.162178319726536
12566,우수AMS(주),66590,Dec-18,244005777.0,31249809.0,199964643.0,25061051.0,7.979100437567443,7.808232587917577
12567,우수AMS(주),66590,Dec-19,252858383.0,28761207.0,207341545.0,23681353.0,8.755477146934975,8.791647130803655
12568,우원개발(주),46940,Dec-11,129043606.0,26751688.0,128951824.0,26727688.0,4.824653146205538,4.823755644877437
12569,우원개발(주),46940,Dec-12,173481187.0,38155663.0,173481187.0,38107663.0,4.552396377599959,4.546669441964617
12570,우원개발(주),46940,Dec-13,192523735.0,38266373.0,192523735.0,39018373.0,4.934181520075171,5.031146667597684
12571,우원개발(주),46940,Dec-14,210111208.0,35450050.0,207461481.0,35402050.0,5.860154454332447,5.926965067750257
12572,우원개발(주),46940,Dec-15,253428631.0,35108713.0,233888722.0,35060713.0,6.670963080528339,7.218397068556743
12573,우원개발(주),46940,Dec-16,207133307.0,26227377.0,202823613.0,21592356.0,9.393306270052236,7.897599024103706
12574,우원개발(주),46940,Dec-17,183640678.0,23161004.0,177070075.0,23161004.0,7.645181314246999,7.9288738087519866
12575,우원개발(주),46940,Dec-18,218641536.0,22387774.0,156141336.0,22303774.0,7.000668855414335,9.766113236626383
12576,우원개발(주),46940,Dec-19,290210341.0,59406049.0,146805818.0,25573962.0,5.740440921903302,4.885198492160285
12577,우진비앤지(주),18620,Dec-11,,,18055022.0,3408070.0,5.29772627909638,
12578,우진비앤지(주),18620,Dec-12,,,21267393.0,3706803.0,5.737395000489641,
12579,우진비앤지(주),18620,Dec-13,,,20545997.0,4580085.0,4.485942291464023,
12580,우진비앤지(주),18620,Dec-14,,,22086599.0,3889272.0,5.678851723407362,
12581,우진비앤지(주),18620,Dec-15,,,23506553.0,4844534.0,4.852180416114326,
12582,우진비앤지(주),18620,Dec-16,,,24235437.0,5421993.0,4.469839227014863,
12583,우진비앤지(주),18620,Dec-17,,,22933553.0,4866678.0,4.712362930113724,
12584,우진비앤지(주),18620,Dec-18,28130629.0,5611279.0,28130629.0,5611279.0,5.013229425947275,5.013229425947275
12585,우진비앤지(주),18620,Dec-19,29655800.0,6952967.0,25852361.0,5305857.0,4.872419479077555,4.265200740921106
12586,원텍(주),336570,Dec-19,,,,,,
12587,원풍물산(주),8290,Dec-11,,,43977999.0,6272262.0,7.011505418619311,
12588,원풍물산(주),8290,Dec-12,,,45396984.0,6801341.0,6.674710766597352,
12589,원풍물산(주),8290,Dec-13,47766868.0,8206039.0,47517049.0,7856945.0,6.047776712195389,5.820940894870229
12590,원풍물산(주),8290,Dec-14,47947042.0,8964832.0,47630598.0,8532044.0,5.5825541921724735,5.348348078357743
12591,원풍물산(주),8290,Dec-15,,,48275201.0,6633078.0,7.27794863862599,
12592,원풍물산(주),8290,Dec-16,,,46367137.0,4734622.0,9.793207778783607,
12593,원풍물산(주),8290,Dec-17,,,44115323.0,4838343.0,9.117857704590188,
12594,원풍물산(주),8290,Dec-18,,,42670879.0,5155304.0,8.27708298094545,
12595,원풍물산(주),8290,Dec-19,,,40753665.0,4475440.0,9.106068900487998,
12596,웰바이오텍(주),10600,Dec-11,119782625.0,11780028.0,73009870.0,23274754.0,3.136869674326096,10.168280160284848
12597,웰바이오텍(주),10600,Dec-12,136748153.0,11470053.0,77116117.0,21299034.0,3.62063918016188,11.922190159016703
12598,웰바이오텍(주),10600,Dec-13,137762428.0,12059116.0,83703498.0,21778505.0,3.843399627293058,11.423924274382964
12599,웰바이오텍(주),10600,Dec-14,119630044.0,12580277.0,80516907.0,25759283.0,3.1257433291136247,9.50933306158521
12600,웰바이오텍(주),10600,Dec-15,112488077.0,11621420.0,64601714.0,25167369.0,2.566883888419167,9.679374551474776
12601,웰바이오텍(주),10600,Dec-16,85292459.0,10912427.0,51156450.0,30621110.0,1.6706268975879712,7.816085184349916
12602,웰바이오텍(주),10600,Dec-17,70785771.0,11106535.0,32026434.0,30864712.0,1.0376391654002797,6.373344251830116
12603,웰바이오텍(주),10600,Dec-18,73932352.0,18588190.0,28822815.0,29912760.0,0.9635625398659301,3.9773830588131496
12604,웰바이오텍(주),10600,Dec-19,83816106.0,22598302.0,29115362.0,20624169.0,1.4117107942627896,3.7089559206705
12605,웹케시(주),53580,Dec-19,,,61201347.0,4325295.0,14.149635342791647,
12606,위즈코프(주),38620,Dec-11,11225533.0,224823.0,11225533.0,224823.0,49.93053646646473,49.93053646646473
12607,위즈코프(주),38620,Dec-12,10386044.0,217632.0,10386044.0,217632.0,47.7229635347743,47.7229635347743
12608,위즈코프(주),38620,Dec-13,10595492.0,253430.0,10595492.0,253430.0,41.808357337331806,41.808357337331806
12609,위즈코프(주),38620,Dec-14,11091097.0,344155.0,11091097.0,344155.0,32.22704014179657,32.22704014179657
12610,위즈코프(주),38620,Dec-15,13863123.0,388622.0,13863123.0,388622.0,35.672512106880205,35.672512106880205
12611,위즈코프(주),38620,Dec-16,29645403.0,1332480.0,29645403.0,631618.0,46.935652562149905,22.24829115634006
12612,위즈코프(주),38620,Dec-17,36272381.0,1170328.0,31108388.0,520116.0,59.81048073891209,30.99334630975248
12613,위즈코프(주),38620,Dec-18,39602235.0,545854.0,33903223.0,429338.0,78.96627598768336,72.55096600922592
12614,위즈코프(주),38620,Dec-19,36756137.0,467533.0,35221336.0,467533.0,75.33443842466735,78.61720349151824
12615,윈텍(주),320000,Dec-19,,,,,,
12616,윙입푸드홀딩스,900340,Dec-18,96175443.0,5663714.0,,,,16.98098509211447
12617,윙입푸드홀딩스,900340,Dec-19,111593709.0,8581671.0,,,,13.00372724612724
12618,유네코(주),64510,Dec-18,14661966.0,8374476.0,12705742.0,10460615.0,1.214626673479523,1.7507920495562945
12619,유네코(주),64510,Dec-19,18720579.0,7075691.0,15386367.0,9337375.0,1.6478257540261583,2.645759827556065
12620,유니셈(주),36200,Dec-11,78653054.0,25327767.0,74337279.0,25045504.0,2.9680887635561257,3.1054081475086215
12621,유니셈(주),36200,Dec-12,76673094.0,18411576.0,72252020.0,17148467.0,4.213322392024897,4.164396029975924
12622,유니셈(주),36200,Dec-13,77660080.0,25663530.0,73283832.0,25971734.0,2.821676519557762,3.026087214034858
12623,유니셈(주),36200,Dec-14,96456950.0,28080680.0,92116350.0,28175443.0,3.2693842648720732,3.4349933833511153
