,회사명,거래소코드,회계년도,당기매출액(IFRS연결),전기매출액(IFRS연결),당기매출액(IFRS개별),전기매출액(IFRS개별),매출액증가율(개별),매출액증가율(연결)
11414,선도전기(주),7610,Dec-11,67360469.0,67360469.0,64159266.0,64159266.0,0.0,-4.752346661956892
11415,선도전기(주),7610,Dec-12,57215359.0,57215359.0,54365399.0,54365399.0,0.0,-4.981110054731985
11416,선도전기(주),7610,Dec-13,110128539.0,110128539.0,108287011.0,108287011.0,0.0,-1.6721623810881567
11417,선도전기(주),7610,Dec-14,90970556.0,90970556.0,88927844.0,88927844.0,0.0,-2.2454650051825524
11418,선도전기(주),7610,Dec-15,93995672.0,93995672.0,90034499.0,90034499.0,0.0,-4.214207862676915
11419,선도전기(주),7610,Dec-16,93949806.0,93949806.0,93020438.0,93020438.0,0.0,-0.9892175828441765
11420,선도전기(주),7610,Dec-17,108394118.0,108394118.0,106565980.0,106565980.0,0.0,-1.6865656861565128
11421,선도전기(주),7610,Dec-18,83770850.0,83770850.0,82274211.0,82274211.0,0.0,-1.7865868616589182
11422,선도전기(주),7610,Dec-19,89348990.0,89348990.0,88162759.0,88162759.0,0.0,-1.3276378389951589
11423,성문전자(주),14910,Dec-11,74339067.0,74339067.0,62241804.0,62241804.0,0.0,-16.273089625943243
11424,성문전자(주),14910,Dec-12,54422921.0,,42129352.0,42129352.0,0.0,
11425,성문전자(주),14910,Dec-13,54800152.0,54800152.0,40416719.0,40416719.0,0.0,-26.247067708863298
11426,성문전자(주),14910,Dec-14,53938521.0,53938521.0,36396816.0,36396816.0,0.0,-32.52166480426854
11427,성문전자(주),14910,Dec-15,48199756.0,48199756.0,33941143.0,33941143.0,0.0,-29.582334400199045
11428,성문전자(주),14910,Dec-16,45409077.0,45409077.0,30117580.0,30117580.0,0.0,-33.67497868322671
11429,성문전자(주),14910,Dec-17,46069106.0,46069106.0,28785476.0,28785476.0,0.0,-37.51674712333249
11430,성문전자(주),14910,Dec-18,41332762.0,41332762.0,24871502.0,24871502.0,0.0,-39.82617953283645
11431,성문전자(주),14910,Dec-19,35927661.0,35927661.0,18083090.0,18083090.0,0.0,-49.66805659850776
11432,성보화학(주),3080,Dec-11,,,41202632.0,41202632.0,0.0,
11433,성보화학(주),3080,Dec-12,,,45320184.0,45320184.0,0.0,
11434,성보화학(주),3080,Dec-13,,,49657475.0,49657475.0,0.0,
11435,성보화학(주),3080,Dec-14,,,54541843.0,54541843.0,0.0,
11436,성보화학(주),3080,Dec-15,,,56047134.0,56047134.0,0.0,
11437,성보화학(주),3080,Dec-16,,,58011681.0,58011681.0,0.0,
11438,성보화학(주),3080,Dec-17,,,58368809.0,58368809.0,0.0,
11439,성보화학(주),3080,Dec-18,,,49517681.0,49517681.0,0.0,
11440,성보화학(주),3080,Dec-19,,41863998.0,41863998.0,41863998.0,0.0,0.0
11441,성신양회(주),4980,Dec-11,485854401.0,485854401.0,467569894.0,467569894.0,0.0,-3.7633716937350528
11442,성신양회(주),4980,Dec-12,546544826.0,,521280255.0,521280255.0,0.0,
11443,성신양회(주),4980,Dec-13,608544957.0,601653113.0,583899300.0,583899300.0,0.0,-2.95083871692691
11444,성신양회(주),4980,Dec-14,613706077.0,613706077.0,595267493.0,595267493.0,0.0,-3.0044649533428043
11445,성신양회(주),4980,Dec-15,678697759.0,678697759.0,650769293.0,650769293.0,0.0,-4.11500784106758
11446,성신양회(주),4980,Dec-16,686598737.0,686598737.0,653607912.0,653607912.0,0.0,-4.804964416938631
11447,성신양회(주),4980,Dec-17,647180228.0,647180228.0,615327599.0,615327599.0,0.0,-4.921755582434145
11448,성신양회(주),4980,Dec-18,688070396.0,688070396.0,616931967.0,616931967.0,0.0,-10.338830069358195
11449,성신양회(주),4980,Dec-19,707435741.0,707435741.0,528739216.0,528739216.0,0.0,-25.259753592234745
11450,성우전자(주),81580,Dec-11,90996160.0,90996160.0,76949140.0,76949140.0,0.0,-15.436937119104812
11451,성우전자(주),81580,Dec-12,103284252.0,103284252.0,79595599.0,79595599.0,0.0,-22.93539677278197
11452,성우전자(주),81580,Dec-13,147955180.0,147955180.0,102500588.0,102500588.0,0.0,-30.72186590560736
11453,성우전자(주),81580,Dec-14,155496902.0,155496902.0,102397407.0,102397407.0,0.0,-34.14826553907807
11454,성우전자(주),81580,Dec-15,166318816.0,166318816.0,105255153.0,105255153.0,0.0,-36.71482545907494
11455,성우전자(주),81580,Dec-16,172747327.0,172747327.0,90917219.0,90917219.0,0.0,-47.36982587290627
11456,성우전자(주),81580,Dec-17,183524222.0,183524222.0,65709109.0,65709109.0,0.0,-64.19594738835073
11457,성우전자(주),81580,Dec-18,158592174.0,158592174.0,51106858.0,51106858.0,0.0,-67.77466585457111
11458,성우전자(주),81580,Dec-19,118739390.0,118739390.0,37520219.0,37520219.0,0.0,-68.40120283589127
11459,성우테크론(주),45300,Dec-11,21286792.0,21286792.0,19397725.0,19397725.0,0.0,-8.87436209270048
11460,성우테크론(주),45300,Dec-12,21955311.0,21955311.0,20652093.0,20652093.0,0.0,-5.935775630780185
11461,성우테크론(주),45300,Dec-13,24575341.0,24575341.0,23351985.0,23351985.0,0.0,-4.977981790771494
11462,성우테크론(주),45300,Dec-14,23211829.0,23211829.0,22566640.0,22566640.0,0.0,-2.77956984777029
11463,성우테크론(주),45300,Dec-15,27812143.0,27812143.0,26044679.0,26044679.0,0.0,-6.3550083141741425
11464,성우테크론(주),45300,Dec-16,29179541.0,29179541.0,28247940.0,28247940.0,0.0,-3.192651316893574
11465,성우테크론(주),45300,Dec-17,38160324.0,38160324.0,37223014.0,37223014.0,0.0,-2.456242247838361
11466,성우테크론(주),45300,Dec-18,39516946.0,39516946.0,38117718.0,38117718.0,0.0,-3.540830306066667
11467,성우테크론(주),45300,Dec-19,32959022.0,32959022.0,31784490.0,31784490.0,0.0,-3.563613022255325
11468,성창기업지주(주),180,Dec-11,148546751.0,148546751.0,13601926.0,13601926.0,0.0,-90.84333658701159
11469,성창기업지주(주),180,Dec-12,161245788.0,,9811033.0,9811033.0,0.0,
11470,성창기업지주(주),180,Dec-13,150768568.0,150768568.0,7890424.0,7890424.0,0.0,-94.76653250430819
11471,성창기업지주(주),180,Dec-14,163451490.0,163451490.0,9067705.0,9067705.0,0.0,-94.45235708772064
11472,성창기업지주(주),180,Dec-15,177305114.0,177305114.0,8722598.0,8722598.0,0.0,-95.08045887497639
11473,성창기업지주(주),180,Dec-16,181373614.0,181373614.0,8310453.0,8310453.0,0.0,-95.41804741234301
11474,성창기업지주(주),180,Dec-17,178284387.0,178284387.0,8291306.0,8291306.0,0.0,-95.34939310193214
11475,성창기업지주(주),180,Dec-18,161073904.0,137047674.0,7975931.0,7975931.0,0.0,-94.18017776792038
11476,성창기업지주(주),180,Dec-19,151041607.0,151041607.0,5761619.0,5761619.0,0.0,-96.18540936207067
11477,성호전자(주),43260,Dec-11,132360728.0,132360728.0,109718770.0,109718770.0,0.0,-17.106250730201495
11478,성호전자(주),43260,Dec-12,106883145.0,106883145.0,85155137.0,85155137.0,0.0,-20.328750618256976
11479,성호전자(주),43260,Dec-13,86800280.0,86800280.0,62555169.0,62555169.0,0.0,-27.932065426517056
11480,성호전자(주),43260,Dec-14,83191420.0,83191420.0,58565302.0,58565302.0,0.0,-29.601752199926395
11481,성호전자(주),43260,Dec-15,80378015.0,80378015.0,59538142.0,59538142.0,0.0,-25.927329755530792
11482,성호전자(주),43260,Dec-16,87687299.0,87687299.0,65731443.0,65731443.0,0.0,-25.038809782474885
11483,성호전자(주),43260,Dec-17,92259444.0,92259444.0,64863161.0,64863161.0,0.0,-29.694827772861927
11484,성호전자(주),43260,Dec-18,91355590.0,91355590.0,65451988.0,65451988.0,0.0,-28.354698382441626
11485,성호전자(주),43260,Dec-19,99288438.0,99288438.0,67898101.0,67898101.0,0.0,-31.615299457123086
11486,세기상사(주),2420,Dec-11,6029083.0,6029083.0,6029083.0,6029083.0,0.0,0.0
11487,세기상사(주),2420,Dec-12,6103971.0,,6103971.0,6103971.0,0.0,
11488,세기상사(주),2420,Dec-13,5191682.0,5191682.0,5191682.0,5191682.0,0.0,0.0
11489,세기상사(주),2420,Dec-14,5535295.0,5535295.0,5535295.0,5535295.0,0.0,0.0
11490,세기상사(주),2420,Dec-15,5477134.0,5477134.0,5477134.0,5477134.0,0.0,0.0
11491,세기상사(주),2420,Dec-16,5466215.0,,5466215.0,5466215.0,0.0,
11492,세기상사(주),2420,Dec-17,,,5629906.0,5629906.0,0.0,
11493,세기상사(주),2420,Dec-18,,,5182509.0,5182509.0,0.0,
11494,세기상사(주),2420,Dec-19,,,5146683.0,5146683.0,0.0,
11495,세명전기공업(주),17510,Dec-11,,,19424320.0,19424320.0,0.0,
11496,세명전기공업(주),17510,Dec-12,,,18666395.0,18666395.0,0.0,
11497,세명전기공업(주),17510,Dec-13,,,22852094.0,22852094.0,0.0,
11498,세명전기공업(주),17510,Dec-14,,,19729642.0,19729642.0,0.0,
11499,세명전기공업(주),17510,Dec-15,,,20084613.0,20084613.0,0.0,
11500,세명전기공업(주),17510,Dec-16,,,16636027.0,16636027.0,0.0,
11501,세명전기공업(주),17510,Dec-17,,,20871761.0,20871761.0,0.0,
11502,세명전기공업(주),17510,Dec-18,,,19017116.0,19017116.0,0.0,
11503,세명전기공업(주),17510,Dec-19,,,18453516.0,18453516.0,0.0,
11504,세방(주),4360,Dec-11,764646218.0,764646218.0,584358431.0,584358431.0,0.0,-23.577934835218144
11505,세방(주),4360,Dec-12,717999370.0,717999370.0,572103304.0,572103304.0,0.0,-20.31980418032957
11506,세방(주),4360,Dec-13,646453571.0,646453571.0,526007052.0,526007052.0,0.0,-18.631890116049803
11507,세방(주),4360,Dec-14,665187719.0,665187719.0,567009184.0,567009184.0,0.0,-14.759523093360059
11508,세방(주),4360,Dec-15,665864126.0,665864126.0,563696715.0,563696715.0,0.0,-15.343582423300575
11509,세방(주),4360,Dec-16,649012217.0,649012217.0,557125402.0,557125402.0,0.0,-14.157948431963035
11510,세방(주),4360,Dec-17,666130126.0,666130126.0,570767359.0,570767359.0,0.0,-14.315936673309977
11511,세방(주),4360,Dec-18,651682250.0,651682250.0,563000756.0,563000756.0,0.0,-13.608087990734745
11512,세방(주),4360,Dec-19,723284022.0,723284022.0,570753164.0,570753164.0,0.0,-21.088653054747013
11513,세방전지(주),4490,Dec-11,,,953871595.0,953871595.0,0.0,
11514,세방전지(주),4490,Dec-12,,,846330248.0,846330248.0,0.0,
11515,세방전지(주),4490,Dec-13,,,918797329.0,918797329.0,0.0,
11516,세방전지(주),4490,Dec-14,,955578136.0,955578136.0,955578136.0,0.0,0.0
11517,세방전지(주),4490,Dec-15,956255739.0,956255739.0,956255739.0,956255739.0,0.0,0.0
11518,세방전지(주),4490,Dec-16,959775757.0,959775757.0,958982089.0,958982089.0,0.0,-0.08269306598040771
11519,세방전지(주),4490,Dec-17,1111084178.0,1111084178.0,1108228132.0,1108228132.0,0.0,-0.2570503708495835
11520,세방전지(주),4490,Dec-18,1180886079.0,1180886079.0,1165728777.0,1165728777.0,0.0,-1.2835532799942513
11521,세방전지(주),4490,Dec-19,1139007566.0,1139007566.0,1129805365.0,1129805365.0,0.0,-0.8079139484838151
11522,세원이앤씨(주),91090,Dec-11,238731345.0,238731345.0,237196238.0,237196238.0,0.0,-0.6430269975649736
11523,세원이앤씨(주),91090,Dec-12,285814306.0,285814306.0,285107113.0,285107113.0,0.0,-0.24743093160634544
11524,세원이앤씨(주),91090,Dec-13,185381205.0,185381205.0,185262099.0,185262099.0,0.0,-0.06424923173845798
11525,세원이앤씨(주),91090,Dec-14,202012101.0,202012101.0,201420146.0,201420146.0,0.0,-0.29302947549662406
11526,세원이앤씨(주),91090,Dec-15,275282619.0,275282619.0,274627619.0,274627619.0,0.0,-0.2379372887323541
11527,세원이앤씨(주),91090,Dec-16,222174097.0,222174097.0,221930919.0,221930919.0,0.0,-0.10945380369882685
11528,세원이앤씨(주),91090,Dec-17,158138172.0,158138172.0,157832955.0,157832955.0,0.0,-0.19300653102276044
11529,세원이앤씨(주),91090,Dec-18,133830066.0,133830066.0,133662140.0,133662140.0,0.0,-0.12547703593003234
11530,세원이앤씨(주),91090,Dec-19,181937239.0,181937239.0,181902461.0,181902461.0,0.0,-0.01911538297005677
11531,세종공업(주),33530,Dec-11,937716034.0,937716034.0,436724862.0,436724862.0,0.0,-53.42674688657398
11532,세종공업(주),33530,Dec-12,1017676960.0,1017676960.0,461709027.0,461709027.0,0.0,-54.63108185135684
11533,세종공업(주),33530,Dec-13,1093718722.0,1093718722.0,462827846.0,462827846.0,0.0,-57.68310108528982
11534,세종공업(주),33530,Dec-14,1116740824.0,1116740824.0,450138772.0,450138772.0,0.0,-59.69174204739201
11535,세종공업(주),33530,Dec-15,1199065672.0,1199065672.0,461830488.0,461830488.0,0.0,-61.48413729252354
11536,세종공업(주),33530,Dec-16,1154386863.0,1154386863.0,432800292.0,432800292.0,0.0,-62.50821055991175
11537,세종공업(주),33530,Dec-17,1035914243.0,1035914243.0,392039032.0,392039032.0,0.0,-62.15526191968769
11538,세종공업(주),33530,Dec-18,1099512616.0,1099512616.0,388387082.0,388387082.0,0.0,-64.67643241666997
11539,세종공업(주),33530,Dec-19,1221703004.0,1221703004.0,384180227.0,384180227.0,0.0,-68.55371348501653
11540,세종텔레콤(주),36630,Dec-11,316669606.0,316669606.0,316463698.0,316463698.0,0.0,-0.06502297539726953
11541,세종텔레콤(주),36630,Dec-12,233028857.0,233028857.0,232747264.0,232747264.0,0.0,-0.120840398749408
11542,세종텔레콤(주),36630,Dec-13,131824118.0,131824118.0,131676900.0,131676900.0,0.0,-0.11167759150112033
11543,세종텔레콤(주),36630,Dec-14,112779226.0,112779226.0,112769669.0,112769669.0,0.0,-0.008474078373268412
11544,세종텔레콤(주),36630,Dec-15,157829434.0,157829434.0,157829663.0,157829663.0,0.0,0.0001450933417146416
11545,세종텔레콤(주),36630,Dec-16,184113311.0,184113311.0,184108301.0,184108301.0,0.0,-0.0027211503463746567
11546,세종텔레콤(주),36630,Dec-17,161140611.0,161140611.0,161140535.0,161140535.0,0.0,-4.7163777978198596e-05
11547,세종텔레콤(주),36630,Dec-18,211221597.0,211221597.0,179586010.0,179586010.0,0.0,-14.977439546581977
11548,세종텔레콤(주),36630,Dec-19,269640868.0,269640868.0,226977558.0,226977558.0,0.0,-15.822271422149555
11549,세하(주),27970,Dec-11,,,187584156.0,187584156.0,0.0,
11550,세하(주),27970,Dec-12,,,171017820.0,171017820.0,0.0,
11551,세하(주),27970,Dec-13,,,173750482.0,173750482.0,0.0,
11552,세하(주),27970,Dec-14,,,151055420.0,151055420.0,0.0,
11553,세하(주),27970,Dec-15,,,147953493.0,147953493.0,0.0,
11554,세하(주),27970,Dec-16,,,159354400.0,159354400.0,0.0,
11555,세하(주),27970,Dec-17,,,164484704.0,164484704.0,0.0,
11556,세하(주),27970,Dec-18,,,177242604.0,177242604.0,0.0,
11557,세하(주),27970,Dec-19,,,177653879.0,177653879.0,0.0,
11558,소니드(주),60230,Dec-11,46940592.0,46940592.0,45700350.0,45700350.0,0.0,-2.642152446650016
11559,소니드(주),60230,Dec-12,55583649.0,55583649.0,55336592.0,55336592.0,0.0,-0.4444778355591552
11560,소니드(주),60230,Dec-13,72119356.0,72119356.0,72119356.0,72119356.0,0.0,0.0
11561,소니드(주),60230,Dec-14,77093269.0,77093269.0,77415043.0,77415043.0,0.0,0.41738274193561153
11562,소니드(주),60230,Dec-15,51241483.0,51241483.0,46533022.0,46533022.0,0.0,-9.188768014383982
11563,소니드(주),60230,Dec-16,46181471.0,46181471.0,45406835.0,45406835.0,0.0,-1.6773740273452944
11564,소니드(주),60230,Dec-17,43605386.0,43605386.0,44893095.0,44893095.0,0.0,2.953096206968553
11565,소니드(주),60230,Dec-18,33437512.0,33437512.0,25826175.0,25826175.0,0.0,-22.762868840241467
11566,소니드(주),60230,Dec-19,36946795.0,36946795.0,20699567.0,20699567.0,0.0,-43.974661401618185
11567,소프트캠프(주),258790,Dec-17,,,,,,
11568,소프트캠프(주),258790,Dec-18,,,,,,
11569,소프트캠프(주),258790,Dec-19,19738974.0,19738974.0,18782084.0,18782084.0,0.0,-4.8477190354473265
11570,솔루스첨단소재(주),336370,Dec-19,69994768.0,69994768.0,44849479.0,44849479.0,0.0,-35.92452653032581
11571,솔브레인홀딩스(주),36830,Dec-11,481273343.0,481273343.0,458054993.0,458054993.0,0.0,-4.824358202610853
11572,솔브레인홀딩스(주),36830,Dec-12,663609836.0,663609836.0,585243055.0,585243055.0,0.0,-11.809165076932345
11573,솔브레인홀딩스(주),36830,Dec-13,635105676.0,635105676.0,528183039.0,528183039.0,0.0,-16.835408821003824
11574,솔브레인홀딩스(주),36830,Dec-14,538585350.0,538585350.0,467899038.0,467899038.0,0.0,-13.124440165333127
11575,솔브레인홀딩스(주),36830,Dec-15,627917401.0,627917401.0,529874274.0,529874274.0,0.0,-15.614016563939742
11576,솔브레인홀딩스(주),36830,Dec-16,722520542.0,722520542.0,598517720.0,598517720.0,0.0,-17.162532383750545
11577,솔브레인홀딩스(주),36830,Dec-17,775598356.0,775598356.0,644771254.0,644771254.0,0.0,-16.867893154740003
11578,솔브레인홀딩스(주),36830,Dec-18,963424734.0,963424734.0,801162569.0,801162569.0,0.0,-16.842225373051306
11579,솔브레인홀딩스(주),36830,Dec-19,1021271673.0,250381452.0,796523935.0,8287432.0,9511.227398306255,218.1241775848476
11580,송원산업(주),4430,Dec-11,628972000.0,628972000.0,597492000.0,597492000.0,0.0,-5.004992273105955
11581,송원산업(주),4430,Dec-12,679637000.0,,600967000.0,600967000.0,0.0,
11582,송원산업(주),4430,Dec-13,692164000.0,692164000.0,596635000.0,596635000.0,0.0,-13.801497910899727
11583,송원산업(주),4430,Dec-14,665498000.0,665498000.0,569720000.0,569720000.0,0.0,-14.3919290516275
11584,송원산업(주),4430,Dec-15,654421000.0,654421000.0,548661000.0,548661000.0,0.0,-16.160850583951316
11585,송원산업(주),4430,Dec-16,694326000.0,694326000.0,561119000.0,561119000.0,0.0,-19.18508020728015
11586,송원산업(주),4430,Dec-17,724853000.0,724853000.0,581987000.0,581987000.0,0.0,-19.709651474160978
11587,송원산업(주),4430,Dec-18,788738000.0,788738000.0,618101000.0,618101000.0,0.0,-21.634180171362345
11588,송원산업(주),4430,Dec-19,814340000.0,814340000.0,652416000.0,652416000.0,0.0,-19.88407790357836
11589,스튜디오드래곤(주),253450,Dec-17,286788568.0,286788568.0,255706889.0,255706889.0,0.0,-10.837837511012637
11590,스튜디오드래곤(주),253450,Dec-18,379606273.0,379606273.0,365165572.0,365165572.0,0.0,-3.8041260187499546
11591,스튜디오드래곤(주),253450,Dec-19,468660678.0,468660678.0,442211935.0,442211935.0,0.0,-5.643473890933095
11592,시그네틱스(주),33170,Dec-11,,,276795744.0,276795744.0,0.0,
11593,시그네틱스(주),33170,Dec-12,,,309863259.0,309863259.0,0.0,
11594,시그네틱스(주),33170,Dec-13,,,274201080.0,274201080.0,0.0,
11595,시그네틱스(주),33170,Dec-14,,234686956.0,234686956.0,234686956.0,0.0,0.0
11596,시그네틱스(주),33170,Dec-15,209093609.0,209093609.0,209093609.0,209093609.0,0.0,0.0
11597,시그네틱스(주),33170,Dec-16,215682537.0,215682537.0,215682537.0,215682537.0,0.0,0.0
11598,시그네틱스(주),33170,Dec-17,265632653.0,265632653.0,265500005.0,265500005.0,0.0,-0.049936631849249125
11599,시그네틱스(주),33170,Dec-18,250232556.0,250232556.0,250060816.0,250060816.0,0.0,-0.06863215672065337
11600,시그네틱스(주),33170,Dec-19,218775440.0,218775440.0,218478833.0,218478833.0,0.0,-0.1355760043266372
11601,신대양제지(주),16590,Dec-11,394569405.0,394569405.0,307310333.0,307310333.0,0.0,-22.115012186512544
11602,신대양제지(주),16590,Dec-12,361199678.0,361199678.0,262673128.0,262673128.0,0.0,-27.277585225311313
11603,신대양제지(주),16590,Dec-13,338016025.0,338016025.0,244855230.0,244855230.0,0.0,-27.56105868057587
11604,신대양제지(주),16590,Dec-14,327026155.0,327026155.0,231528708.0,231528708.0,0.0,-29.201776536803308
11605,신대양제지(주),16590,Dec-15,319572698.0,239263097.0,227669016.0,227669016.0,0.0,-4.845745601963841
11606,신대양제지(주),16590,Dec-16,252519997.0,252519997.0,220230483.0,220230483.0,0.0,-12.786913663712738
11607,신대양제지(주),16590,Dec-17,512805673.0,512805673.0,317852082.0,317852082.0,0.0,-38.01705036909762
11608,신대양제지(주),16590,Dec-18,709355685.0,709355685.0,322765575.0,322765575.0,0.0,-54.49876813209723
11609,신대양제지(주),16590,Dec-19,646815209.0,646815209.0,258433074.0,258433074.0,0.0,-60.045300357184395
11610,신라교역(주),4970,Dec-11,321468327.0,321468327.0,321270472.0,321270472.0,0.0,-0.061547276475550916
11611,신라교역(주),4970,Dec-12,438250218.0,,437960218.0,437960218.0,0.0,
11612,신라교역(주),4970,Dec-13,331546665.0,331546665.0,331526665.0,331526665.0,0.0,-0.006032333336847273
11613,신라교역(주),4970,Dec-14,259470413.0,259470413.0,253672595.0,253672595.0,0.0,-2.2344813549127025
11614,신라교역(주),4970,Dec-15,291677275.0,291677275.0,280824951.0,280824951.0,0.0,-3.7206614742269437
11615,신라교역(주),4970,Dec-16,304666752.0,304666752.0,295147953.0,295147953.0,0.0,-3.1243314006248966
11616,신라교역(주),4970,Dec-17,413095667.0,413095667.0,393387213.0,393387213.0,0.0,-4.770917628627657
11617,신라교역(주),4970,Dec-18,355250226.0,355250226.0,337367199.0,337367199.0,0.0,-5.033924172647815
11618,신라교역(주),4970,Dec-19,369645831.0,369645831.0,331855108.0,331855108.0,0.0,-10.223494986475316
11619,신라섬유(주),1000,Dec-11,,,7825442.0,7825442.0,0.0,
11620,신라섬유(주),1000,Dec-12,,,6166882.0,6166882.0,0.0,
11621,신라섬유(주),1000,Dec-13,,,5081432.0,5081432.0,0.0,
11622,신라섬유(주),1000,Dec-14,,,3033199.0,3033199.0,0.0,
11623,신라섬유(주),1000,Dec-15,,,3453289.0,3453289.0,0.0,
11624,신라섬유(주),1000,Dec-16,,,3823664.0,3823664.0,0.0,
11625,신라섬유(주),1000,Dec-17,,,3996989.0,3996989.0,0.0,
11626,신라섬유(주),1000,Dec-18,,,4702692.0,4702692.0,0.0,
11627,신라섬유(주),1000,Dec-19,,,4180813.0,4180813.0,0.0,
11628,신라에스지(주),25870,Dec-11,,,44985459.0,44985459.0,0.0,
11629,신라에스지(주),25870,Dec-12,,70648916.0,70648916.0,70648916.0,0.0,0.0
11630,신라에스지(주),25870,Dec-13,62060003.0,62060003.0,62060003.0,62060003.0,0.0,0.0
11631,신라에스지(주),25870,Dec-14,76509343.0,76509343.0,74055854.0,74055854.0,0.0,-3.2067835166222807
11632,신라에스지(주),25870,Dec-15,58640714.0,58640714.0,58013011.0,58013011.0,0.0,-1.0704218233086351
11633,신라에스지(주),25870,Dec-16,80468999.0,80468999.0,72850923.0,72850923.0,0.0,-9.467094278133132
11634,신라에스지(주),25870,Dec-17,81988875.0,81988875.0,70166992.0,70166992.0,0.0,-14.41888670871505
11635,신라에스지(주),25870,Dec-18,72509021.0,72509021.0,58796469.0,58796469.0,0.0,-18.911511713832127
11636,신라에스지(주),25870,Dec-19,89400350.0,89400350.0,76853354.0,76853354.0,0.0,-14.034616195574174
11637,신라젠(주),215600,Dec-16,5292318.0,5292318.0,12704182.0,12704182.0,0.0,140.049483043158
11638,신라젠(주),215600,Dec-17,6864849.0,6864849.0,13294693.0,13294693.0,0.0,93.66329834785878
11639,신라젠(주),215600,Dec-18,7712025.0,7712025.0,15310982.0,15310982.0,0.0,98.53387404734812
11640,신라젠(주),215600,Dec-19,9068581.0,9068581.0,8837040.0,8837040.0,0.0,-2.5532219428816916
11641,신성델타테크(주),65350,Dec-11,354576390.0,349865958.0,158362083.0,158362083.0,0.0,-54.73635563023254
11642,신성델타테크(주),65350,Dec-12,323139219.0,323139219.0,137704747.0,137704747.0,0.0,-57.38531911225545
11643,신성델타테크(주),65350,Dec-13,315540782.0,315540782.0,133825533.0,133825533.0,0.0,-57.58851450143139
11644,신성델타테크(주),65350,Dec-14,296429999.0,296429999.0,132740416.0,132740416.0,0.0,-55.220316281146694
11645,신성델타테크(주),65350,Dec-15,379284313.0,379284313.0,146444010.0,146444010.0,0.0,-61.38938390526054
11646,신성델타테크(주),65350,Dec-16,394613663.0,394613663.0,150030274.0,150030274.0,0.0,-61.980466449282574
11647,신성델타테크(주),65350,Dec-17,464770982.0,464770982.0,175199580.0,175199580.0,0.0,-62.30410529373368
11648,신성델타테크(주),65350,Dec-18,437052443.0,437052443.0,149578246.0,149578246.0,0.0,-65.77567557493323
11649,신성델타테크(주),65350,Dec-19,453654136.0,448754475.0,134676346.0,129776686.0,3.775454706864693,-69.9888572698913
11650,신성통상(주),5390,Jun-11,682961716.0,682961716.0,596908702.0,596908702.0,0.0,-12.599976248156196
11651,신성통상(주),5390,Jun-12,717331325.0,717331325.0,636012492.0,636012492.0,0.0,-11.336300279372296
11652,신성통상(주),5390,Jun-13,784086880.0,784086880.0,703302775.0,703302775.0,0.0,-10.302953290074186
11653,신성통상(주),5390,Jun-14,777720707.0,777720707.0,745408369.0,745408369.0,0.0,-4.154748318923183
11654,신성통상(주),5390,Jun-15,858398954.0,858398954.0,826345602.0,826345602.0,0.0,-3.734085631236681
11655,신성통상(주),5390,Jun-16,933869167.0,933869167.0,902348810.0,902348810.0,0.0,-3.3752433546186467
11656,신성통상(주),5390,Jun-17,881970315.0,881970315.0,866552324.0,866552323.0,1.1539984257069591e-07,-1.7481303778347694
11657,신성통상(주),5390,Jun-18,821068500.0,821068500.0,816673197.0,816673197.0,0.0,-0.5353150193924137
11658,신성통상(주),5390,Jun-19,954866605.0,954866605.0,939797815.0,939797815.0,0.0,-1.57810420021967
11659,신세계건설(주),34300,Dec-11,,,544624559.0,544624559.0,0.0,
11660,신세계건설(주),34300,Dec-12,,,599827320.0,599827320.0,0.0,
11661,신세계건설(주),34300,Dec-13,,,441353085.0,441353085.0,0.0,
11662,신세계건설(주),34300,Dec-14,,,835986959.0,835986959.0,0.0,
11663,신세계건설(주),34300,Dec-15,,,1085592950.0,1085592950.0,0.0,
11664,신세계건설(주),34300,Dec-16,,,1438181740.0,1438181740.0,0.0,
11665,신세계건설(주),34300,Dec-17,,,1064425414.0,1064425414.0,0.0,
11666,신세계건설(주),34300,Dec-18,,,1084268562.0,1084268562.0,0.0,
11667,신세계건설(주),34300,Dec-19,,,1016153925.0,1016153925.0,0.0,
11668,신송홀딩스(주),6880,Dec-13,272532506.0,272532506.0,1180000.0,1180000.0,0.0,-99.56702412592206
11669,신송홀딩스(주),6880,Dec-14,234650989.0,234650989.0,1840000.0,1840000.0,0.0,-99.21585670367662
11670,신송홀딩스(주),6880,Dec-15,228564198.0,228564198.0,2040000.0,2040000.0,0.0,-99.10747176598498
11671,신송홀딩스(주),6880,Dec-16,206895556.0,206895556.0,2550000.0,2550000.0,0.0,-98.76749406835978
11672,신송홀딩스(주),6880,Dec-17,291761499.0,286520409.0,1470000.0,1470000.0,0.0,-99.48694754236513
11673,신송홀딩스(주),6880,Dec-18,163341580.0,163341580.0,1200000.0,1200000.0,0.0,-99.26534321512011
11674,신송홀딩스(주),6880,Dec-19,263013507.0,263013507.0,1404000.0,1404000.0,0.0,-99.46618711106727
11675,신신제약(주),2800,Dec-17,61732958.0,61732958.0,61731693.0,61731693.0,0.0,-0.0020491485277602806
11676,신신제약(주),2800,Dec-18,63719957.0,63719957.0,63768951.0,63768951.0,0.0,0.07688956852246065
11677,신신제약(주),2800,Dec-19,67854562.0,67854562.0,67767543.0,67767543.0,0.0,-0.12824340388492317
