,회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별),유형자산회전율(개별),유형자산회전율(연결)
11280,성창기업지주(주),180,Dec-13,150768568.0,228375569.0,7890424.0,14175689.0,0.5566166131325256,0.6601781821942609
11281,성창기업지주(주),180,Dec-14,163451490.0,232886320.0,9067705.0,14141327.0,0.6412202334335384,0.7018509717530854
11282,성창기업지주(주),180,Dec-15,177305114.0,232644608.0,8722598.0,14034942.0,0.6214915601361232,0.7621286198045045
11283,성창기업지주(주),180,Dec-16,181373614.0,512613365.0,8310453.0,214483826.0,0.038746292226249264,0.35382146932513164
11284,성창기업지주(주),180,Dec-17,178284387.0,532980712.0,8291306.0,214323063.0,0.03868601859240879,0.3345043882188367
11285,성창기업지주(주),180,Dec-18,161073904.0,537811692.0,7975931.0,214281948.0,0.03722166554132689,0.29949870260537215
11286,성창기업지주(주),180,Dec-19,151041607.0,596775990.0,5761619.0,255904565.0,0.02251471754714497,0.25309598497754576
11287,성호전자(주),43260,Dec-11,132360728.0,43874797.0,109718770.0,14711736.0,7.457907754734044,3.0167826873364225
11288,성호전자(주),43260,Dec-12,106883145.0,43151532.0,85155137.0,14272478.0,5.966387686847372,2.476925848194683
11289,성호전자(주),43260,Dec-13,86800280.0,45616125.0,62555169.0,18176225.0,3.441593015051255,1.9028420322857322
11290,성호전자(주),43260,Dec-14,83191420.0,47366153.0,58565302.0,17782439.0,3.293434719500514,1.7563474069764542
11291,성호전자(주),43260,Dec-15,80378015.0,46232433.0,59538142.0,17531893.0,3.395990495721141,1.7385633803870975
11292,성호전자(주),43260,Dec-16,87687299.0,43539090.0,65731443.0,17645531.0,3.725104277111298,2.0139901637815583
11293,성호전자(주),43260,Dec-17,92259444.0,40157007.0,64863161.0,17241736.0,3.7619855100437682,2.297468135511195
11294,성호전자(주),43260,Dec-18,91355590.0,43841928.0,65451988.0,22126199.0,2.9581216367076877,2.08374937343084
11295,성호전자(주),43260,Dec-19,99288438.0,42653311.0,67898101.0,21964415.0,3.091277459472515,2.3278014220279406
11296,세기상사(주),2420,Dec-11,6029083.0,43052295.0,6029083.0,42317583.0,0.14247229100962594,0.14004092000205795
11297,세기상사(주),2420,Dec-12,6103971.0,42626684.0,6103971.0,41891972.0,0.14570741620852798,0.14319600839699376
11298,세기상사(주),2420,Dec-13,5191682.0,42316585.0,5191682.0,41581873.0,0.12485445280447083,0.12268669600819632
11299,세기상사(주),2420,Dec-14,5535295.0,41906551.0,5535295.0,41171839.0,0.13444371527829982,0.1320866276969441
11300,세기상사(주),2420,Dec-15,5477134.0,41493177.0,5477134.0,40758465.0,0.13438028149489928,0.13200083473964888
11301,세기상사(주),2420,Dec-16,5466215.0,41052105.0,5466215.0,40317393.0,0.13557957480038454,0.13315309897019897
11302,세기상사(주),2420,Dec-17,,,5629906.0,40897454.0,0.13765908264118348,
11303,세기상사(주),2420,Dec-18,,,5182509.0,40184824.0,0.12896682090731565,
11304,세기상사(주),2420,Dec-19,,,5146683.0,39735731.0,0.12952279649769122,
11305,세명전기공업(주),17510,Dec-11,,,19424320.0,40337507.0,0.48154488079791347,
11306,세명전기공업(주),17510,Dec-12,,,18666395.0,42148425.0,0.4428728950132775,
11307,세명전기공업(주),17510,Dec-13,,,22852094.0,44109080.0,0.5180814018338175,
11308,세명전기공업(주),17510,Dec-14,,,19729642.0,42239680.0,0.46708786619595605,
11309,세명전기공업(주),17510,Dec-15,,,20084613.0,42081639.0,0.4772773465406136,
11310,세명전기공업(주),17510,Dec-16,,,16636027.0,44153287.0,0.3767789021007655,
11311,세명전기공업(주),17510,Dec-17,,,20871761.0,44526296.0,0.4687513419036697,
11312,세명전기공업(주),17510,Dec-18,,,19017116.0,31965130.0,0.5949331662345813,
11313,세명전기공업(주),17510,Dec-19,,,18453516.0,31650991.0,0.5830312232561692,
11314,세방(주),4360,Dec-11,764646218.0,243648840.0,584358431.0,193666037.0,3.0173511063274354,3.138312573127785
11315,세방(주),4360,Dec-12,717999370.0,216610779.0,572103304.0,196506840.0,2.9113658537280434,3.3146982496194246
11316,세방(주),4360,Dec-13,646453571.0,245902381.0,526007052.0,228019745.0,2.3068486985633636,2.6289032597858415
11317,세방(주),4360,Dec-14,665187719.0,243091545.0,567009184.0,225019579.0,2.51982154850623,2.736367153370143
11318,세방(주),4360,Dec-15,665864126.0,236008503.0,563696715.0,222378932.0,2.5348476581405652,2.82135650849834
11319,세방(주),4360,Dec-16,649012217.0,248482955.0,557125402.0,230956549.0,2.4122520206170903,2.6118983372521467
11320,세방(주),4360,Dec-17,666130126.0,253515731.0,570767359.0,237080006.0,2.4074883775732654,2.6275691980629006
11321,세방(주),4360,Dec-18,651682250.0,283756092.0,563000756.0,267841341.0,2.101993493230009,2.296628225342207
11322,세방(주),4360,Dec-19,723284022.0,293196232.0,570753164.0,281596936.0,2.0268443687895807,2.4668939879145513
11323,세방전지(주),4490,Dec-11,,,953871595.0,171362129.0,5.566408404041245,
11324,세방전지(주),4490,Dec-12,,,846330248.0,198085771.0,4.272544381797116,
11325,세방전지(주),4490,Dec-13,,,918797329.0,200080527.0,4.592137689641331,
11326,세방전지(주),4490,Dec-14,,,955578136.0,212992648.0,4.48643718444216,
11327,세방전지(주),4490,Dec-15,956255739.0,256840281.0,956255739.0,247369757.0,3.8656938123604174,3.723153296970579
11328,세방전지(주),4490,Dec-16,959775757.0,301436135.0,958982089.0,288048022.0,3.3292437918563453,3.1840102945852857
11329,세방전지(주),4490,Dec-17,1111084178.0,307145213.0,1108228132.0,293365338.0,3.777638283906601,3.617455623506657
11330,세방전지(주),4490,Dec-18,1180886079.0,304185596.0,1165728777.0,291827775.0,3.9945778875914058,3.8821235933867166
11331,세방전지(주),4490,Dec-19,1139007566.0,265716531.0,1129805365.0,227845816.0,4.958639947112305,4.286551392619227
11332,세원이앤씨(주),91090,Dec-11,238731345.0,188069748.0,237196238.0,186584056.0,1.2712567358917313,1.2693766410534033
11333,세원이앤씨(주),91090,Dec-12,285814306.0,181587510.0,285107113.0,180459856.0,1.579892167264059,1.573975577945862
11334,세원이앤씨(주),91090,Dec-13,185381205.0,160216290.0,185262099.0,159486934.0,1.1616130196596544,1.1570683917346982
11335,세원이앤씨(주),91090,Dec-14,202012101.0,153771152.0,201420146.0,153307224.0,1.3138333650865663,1.3137191103309156
11336,세원이앤씨(주),91090,Dec-15,275282619.0,151594412.0,274627619.0,151397888.0,1.813946169447225,1.8159153452173422
11337,세원이앤씨(주),91090,Dec-16,222174097.0,241969540.0,221930919.0,241894483.0,0.9174699490769287,0.9181903515624322
11338,세원이앤씨(주),91090,Dec-17,158138172.0,237186386.0,157832955.0,237186301.0,0.665438747240297,0.6667253322035102
11339,세원이앤씨(주),91090,Dec-18,133830066.0,201774049.0,133662140.0,201773973.0,0.6624349910580389,0.663266989304457
11340,세원이앤씨(주),91090,Dec-19,181937239.0,200863733.0,181902461.0,200863656.0,0.9056016634487625,0.9057744585479749
11341,세종공업(주),33530,Dec-11,937716034.0,182328747.0,436724862.0,84202659.0,5.18659229039311,5.142996095947503
11342,세종공업(주),33530,Dec-12,1017676960.0,199086681.0,461709027.0,91690287.0,5.0355282124921255,5.111727991487286
11343,세종공업(주),33530,Dec-13,1093718722.0,213564094.0,462827846.0,94831282.0,4.880539799092878,5.121266882999536
11344,세종공업(주),33530,Dec-14,1116740824.0,254849295.0,450138772.0,93409894.0,4.818962453806018,4.381965522015668
11345,세종공업(주),33530,Dec-15,1199065672.0,283514196.0,461830488.0,93858036.0,4.920521541703685,4.22929676509038
11346,세종공업(주),33530,Dec-16,1154386863.0,297229857.0,432800292.0,100389148.0,4.311225870748499,3.8838186535210695
11347,세종공업(주),33530,Dec-17,1035914243.0,290413367.0,392039032.0,102757727.0,3.8151781228091974,3.567033617292141
11348,세종공업(주),33530,Dec-18,1099512616.0,280747635.0,388387082.0,98944490.0,3.925302783409162,3.916373564464755
11349,세종공업(주),33530,Dec-19,1221703004.0,305499162.0,384180227.0,104480791.0,3.677041715735096,3.9990388058740405
11350,세종텔레콤(주),36630,Dec-11,316669606.0,72790635.0,316463698.0,72780916.0,4.3481686600372,4.350416863378098
11351,세종텔레콤(주),36630,Dec-12,233028857.0,65725731.0,232747264.0,65725731.0,3.5411894315789354,3.545473796251882
11352,세종텔레콤(주),36630,Dec-13,131824118.0,53312185.0,131676900.0,53312185.0,2.4699212759709623,2.472682708465241
11353,세종텔레콤(주),36630,Dec-14,112779226.0,27595641.0,112769669.0,27595641.0,4.086502973422506,4.086849296234866
11354,세종텔레콤(주),36630,Dec-15,157829434.0,83596271.0,157829663.0,83596271.0,1.8879988438718756,1.887996104515236
11355,세종텔레콤(주),36630,Dec-16,184113311.0,108019938.0,184108301.0,108019938.0,1.7043918410691923,1.7044382213957574
11356,세종텔레콤(주),36630,Dec-17,161140611.0,108699079.0,161140535.0,108699079.0,1.482446185215608,1.4824468843935652
11357,세종텔레콤(주),36630,Dec-18,211221597.0,111795963.0,179586010.0,108573764.0,1.6540460916506496,1.8893490545807992
11358,세종텔레콤(주),36630,Dec-19,269640868.0,129264230.0,226977558.0,126550736.0,1.793569639926867,2.085966612728053
11359,세하(주),27970,Dec-11,,,187584156.0,105819121.0,1.772686771798076,
11360,세하(주),27970,Dec-12,,,171017820.0,106692183.0,1.6029086217122392,
11361,세하(주),27970,Dec-13,,,173750482.0,104715659.0,1.6592597865425265,
11362,세하(주),27970,Dec-14,,,151055420.0,102430574.0,1.4747102754691193,
11363,세하(주),27970,Dec-15,,,147953493.0,115540175.0,1.2805372070797019,
11364,세하(주),27970,Dec-16,,,159354400.0,115033972.0,1.385281210667054,
11365,세하(주),27970,Dec-17,,,164484704.0,115813019.0,1.4202609121173155,
11366,세하(주),27970,Dec-18,,,177242604.0,120715261.0,1.46827006404766,
11367,세하(주),27970,Dec-19,,,177653879.0,129016989.0,1.3769805075826098,
11368,소니드(주),60230,Dec-11,46940592.0,40652065.0,45700350.0,40588610.0,1.1259402576239985,1.1546914529434114
11369,소니드(주),60230,Dec-12,55583649.0,35766306.0,55336592.0,35718435.0,1.549244584764142,1.5540785509132533
11370,소니드(주),60230,Dec-13,72119356.0,47611382.0,72119356.0,47549879.0,1.516709558819277,1.5147503174766068
11371,소니드(주),60230,Dec-14,77093269.0,36697686.0,77415043.0,36543402.0,2.1184410526420066,2.1007664897454297
11372,소니드(주),60230,Dec-15,51241483.0,32016076.0,46533022.0,31898745.0,1.4587728137893827,1.6004922964325796
11373,소니드(주),60230,Dec-16,46181471.0,29244674.0,45406835.0,28992092.0,1.5661800121219263,1.579141248078197
11374,소니드(주),60230,Dec-17,43605386.0,32908934.0,44893095.0,32728149.0,1.3716967311533568,1.3250318591298034
11375,소니드(주),60230,Dec-18,33437512.0,25922676.0,25826175.0,25529150.0,1.0116347391119562,1.2898942994928455
11376,소니드(주),60230,Dec-19,36946795.0,25046828.0,20699567.0,24361346.0,0.849688970387761,1.4751087443088602
11377,소프트캠프(주),258790,Dec-17,,,,,,
11378,소프트캠프(주),258790,Dec-18,,,,,,
11379,소프트캠프(주),258790,Dec-19,19738974.0,341453.0,18782084.0,317901.0,59.08155054561011,57.808758452847094
11380,솔루스첨단소재(주),336370,Dec-19,69994768.0,212154531.0,44849479.0,30852039.0,1.453695783283562,0.3299235122157254
11381,솔브레인홀딩스(주),36830,Dec-11,481273343.0,233681974.0,458054993.0,182299092.0,2.5126564700607505,2.05952275548648
11382,솔브레인홀딩스(주),36830,Dec-12,663609836.0,252722190.0,585243055.0,205617265.0,2.8462739011726472,2.6258471248607016
11383,솔브레인홀딩스(주),36830,Dec-13,635105676.0,309803769.0,528183039.0,241145591.0,2.190307675996448,2.05002565995251
11384,솔브레인홀딩스(주),36830,Dec-14,538585350.0,300270489.0,467899038.0,232558139.0,2.0119658680275214,1.7936672757741439
11385,솔브레인홀딩스(주),36830,Dec-15,627917401.0,320991221.0,529874274.0,214998524.0,2.4645484263882667,1.9561824745356509
11386,솔브레인홀딩스(주),36830,Dec-16,722520542.0,327750578.0,598517720.0,211931384.0,2.824110845234701,2.2044828918654114
11387,솔브레인홀딩스(주),36830,Dec-17,775598356.0,309225013.0,644771254.0,199348171.0,3.234397640899349,2.5082005769048186
11388,솔브레인홀딩스(주),36830,Dec-18,963424734.0,355060897.0,801162569.0,179714651.0,4.457970257527863,2.713407030005898
11389,솔브레인홀딩스(주),36830,Dec-19,1021271673.0,399182195.0,796523935.0,229145400.0,3.476063385954944,2.5584098834869127
11390,송원산업(주),4430,Dec-11,628972000.0,421945000.0,597492000.0,415601000.0,1.4376577534702755,1.490649255234687
11391,송원산업(주),4430,Dec-12,679637000.0,420962000.0,600967000.0,411977000.0,1.4587392014602758,1.6144853929808392
11392,송원산업(주),4430,Dec-13,692164000.0,426277000.0,596635000.0,411718000.0,1.4491350876085087,1.6237423084050981
11393,송원산업(주),4430,Dec-14,665498000.0,434604000.0,569720000.0,398597000.0,1.4293133164574745,1.5312744475430506
11394,송원산업(주),4430,Dec-15,654421000.0,432496000.0,548661000.0,389983000.0,1.406884402653449,1.513126132958455
11395,송원산업(주),4430,Dec-16,694326000.0,431484000.0,561119000.0,387903000.0,1.4465446258471835,1.6091581611369135
11396,송원산업(주),4430,Dec-17,724853000.0,441721000.0,581987000.0,399474000.0,1.456883301541527,1.6409747329196485
11397,송원산업(주),4430,Dec-18,788738000.0,439322000.0,618101000.0,397110000.0,1.5564981994913247,1.7953528391475957
11398,송원산업(주),4430,Dec-19,814340000.0,439452000.0,652416000.0,389537000.0,1.6748498858901721,1.853080654997588
11399,스튜디오드래곤(주),253450,Dec-17,286788568.0,1062140.0,255706889.0,886727.0,288.371605917041,270.0101380232361
11400,스튜디오드래곤(주),253450,Dec-18,379606273.0,986259.0,365165572.0,726713.0,502.48938989669927,384.8951167999481
11401,스튜디오드래곤(주),253450,Dec-19,468660678.0,1207542.0,442211935.0,1008691.0,438.40178508581914,388.11128557019134
11402,시그네틱스(주),33170,Dec-11,,,276795744.0,175430331.0,1.5778100766394838,
11403,시그네틱스(주),33170,Dec-12,,,309863259.0,182903412.0,1.6941360230065035,
11404,시그네틱스(주),33170,Dec-13,,,274201080.0,173170233.0,1.5834192473483593,
11405,시그네틱스(주),33170,Dec-14,,,234686956.0,146294712.0,1.604206692036825,
11406,시그네틱스(주),33170,Dec-15,209093609.0,148290773.0,209093609.0,148290773.0,1.4100244052271547,1.4100244052271547
11407,시그네틱스(주),33170,Dec-16,215682537.0,148461407.0,215682537.0,148461407.0,1.452785214409291,1.452785214409291
11408,시그네틱스(주),33170,Dec-17,265632653.0,149852543.0,265500005.0,149852543.0,1.7717417381432092,1.7726269283264682
11409,시그네틱스(주),33170,Dec-18,250232556.0,135610230.0,250060816.0,135610230.0,1.8439671992297337,1.8452336228616382
11410,시그네틱스(주),33170,Dec-19,218775440.0,106360140.0,218478833.0,106360140.0,2.0541420216257706,2.0569307261160055
11411,신대양제지(주),16590,Dec-11,394569405.0,271627951.0,307310333.0,188632104.0,1.629151806523878,1.4526097316104263
11412,신대양제지(주),16590,Dec-12,361199678.0,269685177.0,262673128.0,182565830.0,1.4387858231740298,1.3393382684877781
11413,신대양제지(주),16590,Dec-13,338016025.0,272199574.0,244855230.0,166434510.0,1.471180646369554,1.2417948346972798
11414,신대양제지(주),16590,Dec-14,327026155.0,263072055.0,231528708.0,156166927.0,1.4825719660860075,1.243104878623463
11415,신대양제지(주),16590,Dec-15,319572698.0,244951686.0,227669016.0,150949392.0,1.5082473203999391,1.3046356333305662
11416,신대양제지(주),16590,Dec-16,252519997.0,219172212.0,220230483.0,172932877.0,1.2735026839344146,1.152153344147478
11417,신대양제지(주),16590,Dec-17,512805673.0,529568969.0,317852082.0,167045264.0,1.9027901443527306,0.9683453960082771
11418,신대양제지(주),16590,Dec-18,709355685.0,534345489.0,322765575.0,160128543.0,2.0156654707087416,1.3275225478697734
11419,신대양제지(주),16590,Dec-19,646815209.0,517638585.0,258433074.0,118068147.0,2.18884670054151,1.2495498360115485
11420,신라교역(주),4970,Dec-11,321468327.0,100934548.0,321270472.0,100879365.0,3.1846995864813383,3.1849186762098545
11421,신라교역(주),4970,Dec-12,438250218.0,96707210.0,437960218.0,96668822.0,4.530521929811041,4.53172227799768
11422,신라교역(주),4970,Dec-13,331546665.0,92268124.0,331526665.0,92247823.0,3.593869797881301,3.593295827711854
11423,신라교역(주),4970,Dec-14,259470413.0,87953943.0,253672595.0,87919947.0,2.885267833475832,2.95007141408089
11424,신라교역(주),4970,Dec-15,291677275.0,79017639.0,280824951.0,78992429.0,3.5550869185197485,3.691293218720443
11425,신라교역(주),4970,Dec-16,304666752.0,75293409.0,295147953.0,75277129.0,3.9208184068762773,4.046393383516477
11426,신라교역(주),4970,Dec-17,413095667.0,71942352.0,393387213.0,71936531.0,5.468531878469369,5.742037277291129
11427,신라교역(주),4970,Dec-18,355250226.0,139020597.0,337367199.0,138959524.0,2.4278091151204575,2.5553783659841427
11428,신라교역(주),4970,Dec-19,369645831.0,138843640.0,331855108.0,138075676.0,2.403429174592634,2.6623173448924273
11429,신라섬유(주),1000,Dec-11,,,7825442.0,13840377.0,0.5654067082132228,
11430,신라섬유(주),1000,Dec-12,,,6166882.0,13955150.0,0.4419072528779698,
11431,신라섬유(주),1000,Dec-13,,,5081432.0,13846790.0,0.36697545062790726,
11432,신라섬유(주),1000,Dec-14,,,3033199.0,13792930.0,0.21990969286438777,
11433,신라섬유(주),1000,Dec-15,,,3453289.0,13751472.0,0.25112140722098697,
11434,신라섬유(주),1000,Dec-16,,,3823664.0,13656047.0,0.2799978646822173,
11435,신라섬유(주),1000,Dec-17,,,3996989.0,12520011.0,0.31924804219421216,
11436,신라섬유(주),1000,Dec-18,,,4702692.0,4771233.0,0.9856345309482895,
11437,신라섬유(주),1000,Dec-19,,,4180813.0,4700565.0,0.8894277602798812,
11438,신라에스지(주),25870,Dec-11,,,44985459.0,11084842.0,4.058285990905419,
11439,신라에스지(주),25870,Dec-12,,,70648916.0,12312591.0,5.737940617048029,
11440,신라에스지(주),25870,Dec-13,62060003.0,12669900.0,62060003.0,12511962.0,4.960053667042787,4.898223585032242
11441,신라에스지(주),25870,Dec-14,76509343.0,13265887.0,74055854.0,12792084.0,5.789193848320571,5.76737484647653
11442,신라에스지(주),25870,Dec-15,58640714.0,12491644.0,58013011.0,12490014.0,4.6447514790615925,4.694395229322898
11443,신라에스지(주),25870,Dec-16,80468999.0,15857553.0,72850923.0,11948268.0,6.097195258760516,5.074490307552495
11444,신라에스지(주),25870,Dec-17,81988875.0,15718666.0,70166992.0,12402712.0,5.657391060922804,5.216019921792346
11445,신라에스지(주),25870,Dec-18,72509021.0,16176110.0,58796469.0,13075348.0,4.496742189959304,4.482475762096079
11446,신라에스지(주),25870,Dec-19,89400350.0,15848534.0,76853354.0,12995416.0,5.913881787239439,5.640922371747443
11447,신라젠(주),215600,Dec-16,5292318.0,1875489.0,12704182.0,1371922.0,9.260134322505216,2.8218336657799648
11448,신라젠(주),215600,Dec-17,6864849.0,1557896.0,13294693.0,1211127.0,10.977125437712148,4.40648733933459
11449,신라젠(주),215600,Dec-18,7712025.0,1493324.0,15310982.0,1242493.0,12.322791355766189,5.164334732449221
11450,신라젠(주),215600,Dec-19,9068581.0,1889333.0,8837040.0,1720846.0,5.135288108290922,4.79988493293665
11451,신성델타테크(주),65350,Dec-11,354576390.0,154789296.0,158362083.0,84231278.0,1.880086432975646,2.2907035509742224
11452,신성델타테크(주),65350,Dec-12,323139219.0,142240506.0,137704747.0,82005814.0,1.6792071230461783,2.271780578452104
11453,신성델타테크(주),65350,Dec-13,315540782.0,142520744.0,133825533.0,81722984.0,1.6375507409274237,2.2139989810886758
11454,신성델타테크(주),65350,Dec-14,296429999.0,148281908.0,132740416.0,83488143.0,1.5899313510901782,1.9990975500531056
11455,신성델타테크(주),65350,Dec-15,379284313.0,165026804.0,146444010.0,80506284.0,1.8190382504799252,2.298319447548654
11456,신성델타테크(주),65350,Dec-16,394613663.0,167298721.0,150030274.0,81805795.0,1.833981003424024,2.35873687880734
11457,신성델타테크(주),65350,Dec-17,464770982.0,167080772.0,175199580.0,85533073.0,2.0483255640774183,2.7817143554974715
11458,신성델타테크(주),65350,Dec-18,437052443.0,168260487.0,149578246.0,84240732.0,1.7756047751341952,2.597475205215589
11459,신성델타테크(주),65350,Dec-19,453654136.0,166648975.0,134676346.0,73316883.0,1.8369076874149164,2.72221377899264
11460,신세계건설(주),34300,Dec-11,,,544624559.0,226243503.0,2.407249497900499,
11461,신세계건설(주),34300,Dec-12,,,599827320.0,315353539.0,1.9020789235537958,
11462,신세계건설(주),34300,Dec-13,,,441353085.0,311139932.0,1.4185035079328872,
11463,신세계건설(주),34300,Dec-14,,,835986959.0,305717743.0,2.7345058575811874,
11464,신세계건설(주),34300,Dec-15,,,1085592950.0,302448870.0,3.5893437128728567,
11465,신세계건설(주),34300,Dec-16,,,1438181740.0,299461243.0,4.802563849639801,
11466,신세계건설(주),34300,Dec-17,,,1064425414.0,298586662.0,3.5648793113203427,
11467,신세계건설(주),34300,Dec-18,,,1084268562.0,292746051.0,3.70378544235256,
11468,신세계건설(주),34300,Dec-19,,,1016153925.0,288840177.0,3.5180491009046846,
11469,신송홀딩스(주),6880,Dec-13,272532506.0,39995180.0,1180000.0,121583.0,9.705304195487855,6.81413375311725
11470,신송홀딩스(주),6880,Dec-14,234650989.0,48607092.0,1840000.0,76273.0,24.123870832404652,4.8275051920407
11471,신송홀딩스(주),6880,Dec-15,228564198.0,52250601.0,2040000.0,32816.0,62.16479765967821,4.374384095601121
11472,신송홀딩스(주),6880,Dec-16,206895556.0,49879645.0,2550000.0,182487.0,13.973598119318089,4.147895519304518
11473,신송홀딩스(주),6880,Dec-17,291761499.0,57886003.0,1470000.0,139434.0,10.542622315934421,5.040277163375747
11474,신송홀딩스(주),6880,Dec-18,163341580.0,51390001.0,1200000.0,96382.0,12.450457554315122,3.1784700685255873
11475,신송홀딩스(주),6880,Dec-19,263013507.0,17328506.0,1404000.0,53329.0,26.327139080050255,15.178083269267415
11476,신신제약(주),2800,Dec-17,61732958.0,28715005.0,61731693.0,28704349.0,2.1506041819655968,2.1498501567386112
11477,신신제약(주),2800,Dec-18,63719957.0,58260957.0,63768951.0,58248972.0,1.0947652604066558,1.093699113112749
11478,신신제약(주),2800,Dec-19,67854562.0,79851354.0,67767543.0,79827359.0,0.8489262810260327,0.8497609445670765
11479,신원종합개발(주),17000,Dec-11,,,84460389.0,530136.0,159.31834284032777,
11480,신원종합개발(주),17000,Dec-12,,,57892381.0,499394.0,115.92526341926416,
11481,신원종합개발(주),17000,Dec-13,,,61474307.0,411213.0,149.49504757874874,
11482,신원종합개발(주),17000,Dec-14,,,85434310.0,364081.0,234.65742513341812,
11483,신원종합개발(주),17000,Dec-15,,,52054273.0,313838.0,165.8635123853708,
11484,신원종합개발(주),17000,Dec-16,,,115841689.0,461909.0,250.78898441034923,
11485,신원종합개발(주),17000,Dec-17,195826621.0,757649.0,193110778.0,446830.0,432.179526889421,258.4661512125008
11486,신원종합개발(주),17000,Dec-18,220624518.0,666306.0,217373892.0,398407.0,545.6076123160486,331.1159107076929
11487,신원종합개발(주),17000,Dec-19,256456728.0,510277.0,251690728.0,351776.0,715.4857864095334,502.5833576665223
11488,신일전자(주),2700,Dec-11,81162730.0,3609172.0,79834957.0,1838419.0,43.42587679957616,22.487908584018715
11489,신일전자(주),2700,Dec-12,90868659.0,2514150.0,89545442.0,1791872.0,49.97312419637117,36.142894815345144
11490,신일전자(주),2700,Dec-13,120192386.0,16017367.0,119399836.0,15497584.0,7.704416120603057,7.503879133193364
11491,신일전자(주),2700,Dec-14,114279079.0,23088200.0,113659064.0,23009651.0,4.939625724875184,4.949674682305247
11492,신일전자(주),2700,Dec-15,107385562.0,23048040.0,106415566.0,22908534.0,4.645236836193883,4.659205815331803
11493,신일전자(주),2700,Dec-16,124454060.0,21838123.0,124047504.0,21838123.0,5.680318954151875,5.698935755605003
11494,신일전자(주),2700,Dec-17,,,144557646.0,21098667.0,6.851506116476458,
11495,신일전자(주),2700,Dec-18,,,168724540.0,28862039.0,5.845898136302844,
11496,신일전자(주),2700,Dec-19,,,145888445.0,30788600.0,4.738391644959498,
11497,신일제약(주),12790,Dec-11,,,33729178.0,12406386.0,2.7186948721408473,
11498,신일제약(주),12790,Dec-12,,,39911236.0,15545900.0,2.5673158839308114,
11499,신일제약(주),12790,Dec-13,,,44311284.0,14957380.0,2.96250305869076,
11500,신일제약(주),12790,Dec-14,,,48160268.0,14763188.0,3.2621861890534753,
11501,신일제약(주),12790,Dec-15,,,44702922.0,17449868.0,2.5617914129780237,
11502,신일제약(주),12790,Dec-16,,,50212038.0,16981635.0,2.956843554816718,
11503,신일제약(주),12790,Dec-17,,,50941907.0,25269579.0,2.0159380969504874,
11504,신일제약(주),12790,Dec-18,,,53276934.0,24288888.0,2.1934694581324594,
11505,신일제약(주),12790,Dec-19,,,60648342.0,27421933.0,2.2116727511514234,
11506,신풍제약(주),19170,Dec-11,229693072.0,148971451.0,224915147.0,146606212.0,1.5341447264185504,1.5418596681319832
11507,신풍제약(주),19170,Dec-12,221169380.0,161574736.0,212009533.0,159685073.0,1.327672831386062,1.3688364002649522
11508,신풍제약(주),19170,Dec-13,215962840.0,161697213.0,206471349.0,159275176.0,1.2963184482684231,1.3356002617064278
11509,신풍제약(주),19170,Dec-14,220291938.0,159941355.0,209583526.0,157883523.0,1.3274566086291348,1.3773294467837915
11510,신풍제약(주),19170,Dec-15,195950486.0,152192209.0,185478015.0,150423373.0,1.2330398614316407,1.2875198230416645
11511,신풍제약(주),19170,Dec-16,194147338.0,144268730.0,182275832.0,142865655.0,1.2758548021916114,1.3457340201164867
11512,신풍제약(주),19170,Dec-17,184998400.0,138192046.0,175637536.0,136015681.0,1.2913035813863256,1.3387051234482772
11513,신풍제약(주),19170,Dec-18,187389168.0,130504647.0,177007947.0,127569828.0,1.3875377099356128,1.4358811912651661
11514,신풍제약(주),19170,Dec-19,189721696.0,130942363.0,180095840.0,127042482.0,1.417603286434533,1.4488947018620704
11515,신풍제지(주),2870,Dec-11,120953675.0,81655303.0,117520287.0,81471254.0,1.4424754895757466,1.481271522561125
11516,신풍제지(주),2870,Dec-12,121452034.0,78182814.0,119572862.0,77678165.0,1.539336852254427,1.55343646239185
11517,신풍제지(주),2870,Dec-13,144982582.0,74971458.0,143056829.0,74575567.0,1.9182801385874813,1.9338370343551274
11518,신풍제지(주),2870,Dec-14,108183384.0,74936336.0,105170845.0,74590395.0,1.409978389308704,1.4436705845879627
11519,신풍제지(주),2870,Dec-15,111453803.0,59343544.0,108123974.0,59148881.0,1.8279969489194563,1.8781116779948295
11520,신풍제지(주),2870,Dec-16,128631038.0,52496099.0,124444089.0,52310429.0,2.3789537072999343,2.450297078264806
11521,신풍제지(주),2870,Dec-17,144277002.0,55273994.0,135122431.0,55132720.0,2.450857331181919,2.610214886950272
11522,신풍제지(주),2870,Dec-18,154107822.0,50086807.0,144469919.0,49427296.0,2.9228772498499613,3.0768146589979275
11523,신풍제지(주),2870,Dec-19,156878425.0,21482060.0,146169541.0,20826644.0,7.018391489286512,7.302764492790729
11524,신화인터텍(주),56700,Dec-11,319943285.0,132205641.0,288516713.0,123870982.0,2.329171112892283,2.4200426137641133
11525,신화인터텍(주),56700,Dec-12,283793832.0,118332578.0,249579876.0,111766415.0,2.2330489530329842,2.3982730436245547
11526,신화인터텍(주),56700,Dec-13,234281812.0,117956961.0,214671305.0,111118593.0,1.931911655864829,1.9861635126391566
11527,신화인터텍(주),56700,Dec-14,207685222.0,135229073.0,186370327.0,127556476.0,1.4610808705627771,1.5358030443645798
