,회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원,자본집약도(개별),자본집약도(연결)
269,(주)광주신세계,37710,13-Dec,,656355808.0,394.0,1665877.6852791877,
270,(주)광주신세계,37710,14-Dec,,652758688.0,389.0,1678042.8997429307,
271,(주)광주신세계,37710,15-Dec,,659495158.0,373.0,1768083.5335120643,
272,(주)광주신세계,37710,16-Dec,,655502726.0,363.0,1805792.6336088155,
273,(주)광주신세계,37710,17-Dec,,655018971.0,348.0,1882238.4224137932,
274,(주)광주신세계,37710,18-Dec,,696204982.0,340.0,2047661.7117647058,
275,(주)광주신세계,37710,19-Dec,,752423111.0,174.0,4324270.752873563,
276,(주)구영테크,53270,11-Dec,149471330.0,94940916.0,191.0,497072.85863874346,782572.4083769633
277,(주)구영테크,53270,12-Dec,161163024.0,109440531.0,216.0,506669.125,746125.1111111111
278,(주)구영테크,53270,13-Dec,149230187.0,97549406.0,266.0,366727.0902255639,561015.7406015038
279,(주)구영테크,53270,14-Dec,155857242.0,101546298.0,291.0,348956.3505154639,535591.8969072165
280,(주)구영테크,53270,15-Dec,161330950.0,102761141.0,286.0,359304.6888111888,564094.2307692308
281,(주)구영테크,53270,16-Dec,166748490.0,108895002.0,284.0,383433.1056338028,587142.5704225352
282,(주)구영테크,53270,17-Dec,187009683.0,139584386.0,303.0,460674.5412541254,617193.6732673268
283,(주)구영테크,53270,18-Dec,202572970.0,146492374.0,283.0,517640.8975265018,715805.5477031802
284,(주)구영테크,53270,19-Dec,206569873.0,141034767.0,248.0,568688.5766129033,832943.0362903225
285,(주)국동,5320,11-Dec,68162305.0,42291817.0,69.0,612924.8840579711,987859.4927536232
286,(주)국동,5320,12-Dec,65808287.0,35813125.0,60.0,596885.4166666666,1096804.7833333334
287,(주)국동,5320,13-Dec,73040609.0,40194919.0,65.0,618383.3692307692,1123701.6769230769
288,(주)국동,5320,14-Dec,89271398.0,53392996.0,67.0,796910.3880597015,1332408.9253731344
289,(주)국동,5320,15-Dec,93758552.0,66242141.0,73.0,907426.5890410959,1284363.7260273972
290,(주)국동,5320,16-Dec,124126720.0,86116813.0,72.0,1196066.8472222222,1723982.2222222222
291,(주)국동,5320,17-Dec,106307080.0,75154254.0,73.0,1029510.3287671233,1456261.3698630137
292,(주)국동,5320,18-Dec,123134702.0,80727956.0,85.0,949740.6588235294,1448643.5529411766
293,(주)국동,5320,19-Dec,133723726.0,96856085.0,80.0,1210701.0625,1671546.575
294,(주)국보,1140,11-Dec,98869465.0,97415381.0,192.0,507371.7760416667,514945.1302083333
295,(주)국보,1140,12-Dec,98494841.0,93953021.0,176.0,533823.9829545454,559629.7784090909
296,(주)국보,1140,13-Dec,98315386.0,94915572.0,173.0,548644.9248554914,568297.0289017342
297,(주)국보,1140,14-Dec,91005502.0,87597909.0,170.0,515281.8176470588,535326.4823529412
298,(주)국보,1140,15-Dec,83085438.0,80158667.0,184.0,435644.9293478261,451551.29347826086
299,(주)국보,1140,16-Dec,81308887.0,77487791.0,142.0,545688.6690140845,572597.7957746478
300,(주)국보,1140,17-Dec,73270170.0,69819240.0,127.0,549757.7952755905,576930.4724409449
301,(주)국보,1140,18-Dec,48188113.0,45599283.0,123.0,370725.8780487805,391773.27642276423
302,(주)국보,1140,19-Dec,115356448.0,57467353.0,136.0,422554.0661764706,848209.1764705882
303,(주)국보디자인,66620,11-Dec,80200900.0,79203327.0,266.0,297756.86842105264,301507.14285714284
304,(주)국보디자인,66620,12-Dec,92877548.0,92873298.0,265.0,350465.2754716981,350481.3132075472
305,(주)국보디자인,66620,13-Dec,127902185.0,121964092.0,285.0,427944.18245614035,448779.5964912281
306,(주)국보디자인,66620,14-Dec,132011877.0,125685773.0,285.0,441002.71228070173,463199.56842105265
307,(주)국보디자인,66620,15-Dec,141089858.0,129037954.0,302.0,427277.99337748345,467184.96026490064
308,(주)국보디자인,66620,16-Dec,158452485.0,150830570.0,352.0,428495.9375,450149.10511363635
309,(주)국보디자인,66620,17-Dec,164381715.0,158317679.0,387.0,409089.6098191214,424758.9534883721
310,(주)국보디자인,66620,18-Dec,175036784.0,161750972.0,341.0,474343.02639296185,513304.3519061584
311,(주)국보디자인,66620,19-Dec,222514980.0,197762410.0,331.0,597469.5166163142,672250.6948640484
312,(주)국순당,43650,11-Dec,199135153.0,193849294.0,410.0,472803.156097561,485695.4951219512
313,(주)국순당,43650,12-Dec,209729554.0,203489729.0,377.0,539760.5543766578,556311.8143236075
314,(주)국순당,43650,13-Dec,218115221.0,203199593.0,365.0,556711.2136986301,597575.9479452055
315,(주)국순당,43650,14-Dec,217479839.0,205782935.0,350.0,587951.2428571428,621370.9685714286
316,(주)국순당,43650,15-Dec,216587928.0,203528460.0,336.0,605739.4642857143,644606.9285714285
317,(주)국순당,43650,16-Dec,213004831.0,200077411.0,309.0,647499.71197411,689336.0226537217
318,(주)국순당,43650,17-Dec,242199755.0,208832133.0,256.0,815750.51953125,946092.79296875
319,(주)국순당,43650,18-Dec,238619493.0,221229658.0,260.0,850883.3,917767.2807692308
320,(주)국순당,43650,19-Dec,252484287.0,210006510.0,248.0,846800.4435483871,1018081.8024193548
321,(주)국영지앤엠,6050,11-Dec,,61022765.0,105.0,581169.1904761905,
322,(주)국영지앤엠,6050,12-Dec,,60197670.0,98.0,614261.9387755102,
323,(주)국영지앤엠,6050,13-Dec,,63108054.0,102.0,618706.4117647059,
324,(주)국영지앤엠,6050,14-Dec,,58995756.0,120.0,491631.3,
325,(주)국영지앤엠,6050,15-Dec,,63713392.0,105.0,606794.2095238095,
326,(주)국영지앤엠,6050,16-Dec,,65670915.0,113.0,581158.5398230088,
327,(주)국영지앤엠,6050,17-Dec,,66101002.0,111.0,595504.5225225225,
328,(주)국영지앤엠,6050,18-Dec,,60335138.0,107.0,563879.7943925234,
329,(주)국영지앤엠,6050,19-Dec,,68657302.0,115.0,597020.0173913044,
330,(주)국전약품,307750,18-Dec,,,1.0,,
331,(주)국전약품,307750,19-Dec,,,1.0,,
332,(주)그래디언트,35080,11-Dec,777653618.0,521750143.0,59.0,8843222.762711864,13180569.79661017
333,(주)그래디언트,35080,12-Dec,739985481.0,482181596.0,14.0,34441542.571428575,52856105.78571428
334,(주)그래디언트,35080,13-Dec,1598503940.0,473264178.0,18.0,26292454.333333332,88805774.44444445
335,(주)그래디언트,35080,14-Dec,1920350951.0,455860309.0,25.0,18234412.36,76814038.04
336,(주)그래디언트,35080,15-Dec,2106702049.0,475792856.0,19.0,25041729.263157893,110879055.21052632
337,(주)그래디언트,35080,16-Dec,2073537018.0,404583242.0,11.0,36780294.72727273,188503365.27272728
338,(주)그래디언트,35080,17-Dec,1804533355.0,344022749.0,12.0,28668562.416666668,150377779.58333334
339,(주)그래디언트,35080,18-Dec,1809664488.0,339457297.0,10.0,33945729.7,180966448.8
340,(주)그래디언트,35080,19-Dec,1780051911.0,336145750.0,32.0,10504554.6875,55626622.21875
341,(주)그리티,204020,18-Dec,95755030.0,86557287.0,94.0,920822.2021276596,1018670.5319148937
342,(주)그리티,204020,19-Dec,92151596.0,86803901.0,96.0,904207.3020833334,959912.4583333334
343,(주)그린플러스,186230,19-Dec,72321985.0,56587945.0,95.0,595662.5789473684,761284.052631579
344,(주)글로벌스탠다드테크놀로지,83450,11-Dec,52575255.0,49714791.0,214.0,232312.10747663552,245678.761682243
345,(주)글로벌스탠다드테크놀로지,83450,12-Dec,53824618.0,49050552.0,267.0,183709.93258426967,201590.32958801498
346,(주)글로벌스탠다드테크놀로지,83450,13-Dec,62626777.0,57053266.0,306.0,186448.5816993464,204662.66993464052
347,(주)글로벌스탠다드테크놀로지,83450,14-Dec,69972237.0,63317853.0,361.0,175395.71468144044,193828.91135734072
348,(주)글로벌스탠다드테크놀로지,83450,15-Dec,69691968.0,60770711.0,392.0,155027.32397959183,177785.6326530612
349,(주)글로벌스탠다드테크놀로지,83450,16-Dec,89405841.0,78440684.0,435.0,180323.41149425288,205530.66896551725
350,(주)글로벌스탠다드테크놀로지,83450,17-Dec,102400669.0,88966307.0,584.0,152339.56678082192,175343.61130136985
351,(주)글로벌스탠다드테크놀로지,83450,18-Dec,105027408.0,87524011.0,605.0,144667.78677685952,173599.0214876033
352,(주)글로벌스탠다드테크놀로지,83450,19-Dec,136751562.0,120984040.0,594.0,203676.83501683502,230221.48484848486
353,(주)금양,1570,11-Dec,130817841.0,124086392.0,75.0,1654485.2266666666,1744237.88
354,(주)금양,1570,12-Dec,127557393.0,127197484.0,79.0,1610094.7341772153,1614650.5443037974
355,(주)금양,1570,13-Dec,147115126.0,142485295.0,85.0,1676297.5882352942,1730766.188235294
356,(주)금양,1570,14-Dec,160244911.0,145135554.0,102.0,1422897.5882352942,1571028.5392156863
357,(주)금양,1570,15-Dec,165405931.0,157467543.0,101.0,1559084.584158416,1637682.4851485149
358,(주)금양,1570,16-Dec,178901902.0,174953809.0,114.0,1534682.5350877193,1569314.9298245613
359,(주)금양,1570,17-Dec,196084032.0,167120998.0,109.0,1533220.1651376146,1798936.0733944955
360,(주)금양,1570,18-Dec,204777156.0,155507052.0,104.0,1495260.1153846155,1969011.1153846155
361,(주)금양,1570,19-Dec,224222540.0,171931897.0,96.0,1790957.2604166667,2335651.4583333335
362,(주)금호에이치티,214330,15-Dec,123875646.0,109367040.0,555.0,197057.72972972973,223199.36216216217
363,(주)금호에이치티,214330,16-Dec,156606980.0,151786975.0,514.0,295305.39883268485,304682.84046692605
364,(주)금호에이치티,214330,17-Dec,150164495.0,146407321.0,472.0,310185.0021186441,318145.1165254237
365,(주)금호에이치티,214330,18-Dec,238380056.0,230268876.0,512.0,449743.8984375,465586.046875
366,(주)금호에이치티,214330,19-Dec,322078193.0,314666069.0,525.0,599363.940952381,613482.2723809524
367,(주)금화피에스시,36190,11-Dec,,94174014.0,523.0,180065.03632887188,
368,(주)금화피에스시,36190,12-Dec,,105483370.0,561.0,188027.39750445634,
369,(주)금화피에스시,36190,13-Dec,142932108.0,135180701.0,615.0,219806.01788617886,232409.93170731707
370,(주)금화피에스시,36190,14-Dec,158057524.0,146360964.0,704.0,207899.0965909091,224513.5284090909
371,(주)금화피에스시,36190,15-Dec,189001800.0,175086217.0,776.0,225626.56829896907,243559.0206185567
372,(주)금화피에스시,36190,16-Dec,215036137.0,197557790.0,839.0,235468.16448152563,256300.52085816447
373,(주)금화피에스시,36190,17-Dec,231639148.0,216252318.0,818.0,264367.1369193154,283177.4425427873
374,(주)금화피에스시,36190,18-Dec,262516457.0,242310750.0,1396.0,173575.0358166189,188049.03796561604
375,(주)금화피에스시,36190,19-Dec,281692946.0,255149491.0,876.0,291266.5422374429,321567.2899543379
376,(주)기가레인,49080,13-Dec,122523850.0,122926340.0,305.0,403037.18032786885,401717.54098360654
377,(주)기가레인,49080,14-Dec,131923500.0,133237615.0,377.0,353415.42440318305,349929.7082228117
378,(주)기가레인,49080,15-Dec,151757532.0,148551434.0,364.0,408108.33516483515,416916.2967032967
379,(주)기가레인,49080,16-Dec,155732003.0,152639799.0,350.0,436113.71142857143,444948.58
380,(주)기가레인,49080,17-Dec,181628353.0,179756049.0,200.0,898780.245,908141.765
381,(주)기가레인,49080,18-Dec,179113947.0,176296022.0,222.0,794126.2252252252,806819.5810810811
382,(주)기가레인,49080,19-Dec,117798198.0,115539385.0,199.0,580599.9246231156,591950.7437185929
383,(주)기산텔레콤,35460,11-Dec,86259438.0,59416681.0,92.0,645833.4891304348,937602.5869565217
384,(주)기산텔레콤,35460,12-Dec,73234520.0,46588431.0,84.0,554624.1785714285,871839.5238095238
385,(주)기산텔레콤,35460,13-Dec,78811114.0,57254925.0,85.0,673587.3529411765,927189.5764705882
386,(주)기산텔레콤,35460,14-Dec,78052777.0,54284156.0,98.0,553919.9591836735,796456.9081632653
387,(주)기산텔레콤,35460,15-Dec,76012528.0,53901387.0,86.0,626760.3139534884,883866.6046511628
388,(주)기산텔레콤,35460,16-Dec,74209973.0,47117435.0,95.0,495973.0,781157.6105263158
389,(주)기산텔레콤,35460,17-Dec,70137339.0,44554117.0,89.0,500608.0561797753,788059.988764045
390,(주)기산텔레콤,35460,18-Dec,56180491.0,34219394.0,85.0,402581.1058823529,660946.9529411765
391,(주)기산텔레콤,35460,19-Dec,66789756.0,40025881.0,79.0,506656.7215189873,845439.9493670886
392,(주)까뮤이앤씨,13700,11-Dec,,248885092.0,80.0,3111063.65,
393,(주)까뮤이앤씨,13700,12-Dec,,203481478.0,80.0,2543518.475,
394,(주)까뮤이앤씨,13700,13-Dec,,167635146.0,77.0,2177079.8181818184,
395,(주)까뮤이앤씨,13700,14-Dec,,129647729.0,130.0,997290.223076923,
396,(주)까뮤이앤씨,13700,15-Dec,,129465385.0,159.0,814247.7044025158,
397,(주)까뮤이앤씨,13700,16-Dec,,142978398.0,161.0,888064.5838509317,
398,(주)까뮤이앤씨,13700,17-Dec,,139937930.0,162.0,863814.3827160494,
399,(주)까뮤이앤씨,13700,18-Dec,,142240175.0,177.0,803616.8079096045,
400,(주)까뮤이앤씨,13700,19-Dec,,168876167.0,167.0,1011234.5329341317,
401,(주)까스텔바작,308100,19-Dec,89005071.0,88614189.0,59.0,1501935.406779661,1508560.5254237289
402,(주)나노,187790,14-Dec,,,,,
403,(주)나노,187790,15-Dec,99495652.0,72593232.0,77.0,942769.2467532468,1292151.3246753246
404,(주)나노,187790,16-Dec,83440884.0,57351009.0,76.0,754618.5394736842,1097906.3684210526
405,(주)나노,187790,17-Dec,91574665.0,59149648.0,71.0,833093.6338028169,1289784.014084507
406,(주)나노,187790,18-Dec,108261295.0,66624058.0,63.0,1057524.7301587302,1718433.253968254
407,(주)나노,187790,19-Dec,116141232.0,73016346.0,45.0,1622585.4666666666,2580916.2666666666
408,(주)나노브릭,286750,19-Dec,24551526.0,24551526.0,58.0,423302.1724137931,423302.1724137931
409,(주)나노신소재,121600,11-Dec,73056413.0,73039188.0,134.0,545068.567164179,545197.1119402985
410,(주)나노신소재,121600,12-Dec,68351781.0,68451247.0,133.0,514671.03007518797,513923.16541353386
411,(주)나노신소재,121600,13-Dec,67523690.0,67590589.0,134.0,504407.3805970149,503908.1343283582
412,(주)나노신소재,121600,14-Dec,71678554.0,71672677.0,151.0,474653.4900662252,474692.4105960265
413,(주)나노신소재,121600,15-Dec,83449448.0,82685704.0,166.0,498106.6506024096,502707.5180722892
414,(주)나노신소재,121600,16-Dec,84239207.0,84288643.0,178.0,473531.702247191,473253.97191011236
415,(주)나노신소재,121600,17-Dec,88963512.0,89013566.0,192.0,463612.3229166667,463351.625
416,(주)나노신소재,121600,18-Dec,98480424.0,98056917.0,195.0,502855.9846153846,505027.8153846154
417,(주)나노신소재,121600,19-Dec,101893569.0,101777474.0,213.0,477828.5164319249,478373.5633802817
418,(주)나노엔텍,39860,11-Dec,49649382.0,50081334.0,83.0,603389.5662650602,598185.3253012048
419,(주)나노엔텍,39860,12-Dec,44437103.0,44443980.0,88.0,505045.2272727273,504967.07954545453
420,(주)나노엔텍,39860,13-Dec,44803627.0,46319139.0,89.0,520439.76404494385,503411.5393258427
421,(주)나노엔텍,39860,14-Dec,43261142.0,46185844.0,94.0,491338.7659574468,460224.91489361704
422,(주)나노엔텍,39860,15-Dec,52687009.0,58551326.0,107.0,547208.6542056075,492401.95327102806
423,(주)나노엔텍,39860,16-Dec,45707894.0,47792785.0,141.0,338955.9219858156,324169.4609929078
424,(주)나노엔텍,39860,17-Dec,42369896.0,45400592.0,95.0,477900.9684210526,445998.9052631579
425,(주)나노엔텍,39860,18-Dec,42161682.0,45657059.0,98.0,465888.35714285716,430221.2448979592
426,(주)나노엔텍,39860,19-Dec,46639328.0,50554981.0,105.0,481476.00952380954,444184.0761904762
427,(주)나무가,190510,15-Dec,203857810.0,147630953.0,145.0,1018144.5034482758,1405915.9310344828
428,(주)나무가,190510,16-Dec,195912474.0,114797114.0,138.0,831863.1449275363,1419655.608695652
429,(주)나무가,190510,17-Dec,142414320.0,73845257.0,128.0,576916.0703125,1112611.875
430,(주)나무가,190510,18-Dec,118767661.0,78000824.0,107.0,728979.6635514018,1109978.1401869159
431,(주)나무가,190510,19-Dec,194518538.0,157114377.0,146.0,1076125.8698630137,1332318.7534246575
432,(주)나스미디어,89600,13-Dec,,97139620.0,193.0,503314.0932642487,
433,(주)나스미디어,89600,14-Dec,,97502238.0,212.0,459916.21698113205,
434,(주)나스미디어,89600,15-Dec,,141732627.0,225.0,629922.7866666666,
435,(주)나스미디어,89600,16-Dec,263925022.0,192274757.0,273.0,704303.1391941392,966758.3223443223
436,(주)나스미디어,89600,17-Dec,315966980.0,239540352.0,320.0,748563.6,987396.8125
437,(주)나스미디어,89600,18-Dec,303112420.0,229196776.0,319.0,718485.1912225705,950195.6739811912
438,(주)나스미디어,89600,19-Dec,356236026.0,279587256.0,351.0,796544.8888888889,1014917.452991453
439,(주)나이벡,138610,11-Dec,,17401025.0,29.0,600035.3448275862,
440,(주)나이벡,138610,12-Dec,,16460027.0,31.0,530968.6129032258,
441,(주)나이벡,138610,13-Dec,,17054924.0,45.0,378998.31111111114,
442,(주)나이벡,138610,14-Dec,,14148441.0,44.0,321555.4772727273,
443,(주)나이벡,138610,15-Dec,,19428914.0,50.0,388578.28,
444,(주)나이벡,138610,16-Dec,,22969642.0,57.0,402976.1754385965,
445,(주)나이벡,138610,17-Dec,,25750373.0,55.0,468188.6,
446,(주)나이벡,138610,18-Dec,,22317590.0,58.0,384786.0344827586,
447,(주)나이벡,138610,19-Dec,,35734880.0,71.0,503308.1690140845,
448,(주)나이스디앤비,130580,11-Dec,,22641623.0,97.0,233418.79381443298,
449,(주)나이스디앤비,130580,12-Dec,,24790683.0,103.0,240686.2427184466,
450,(주)나이스디앤비,130580,13-Dec,,27132117.0,98.0,276858.3367346939,
451,(주)나이스디앤비,130580,14-Dec,,31070259.0,111.0,279912.24324324325,
452,(주)나이스디앤비,130580,15-Dec,37168676.0,34806859.0,114.0,305323.3245614035,326041.01754385966
453,(주)나이스디앤비,130580,16-Dec,40466208.0,37343939.0,154.0,242493.1103896104,262767.5844155844
454,(주)나이스디앤비,130580,17-Dec,46928148.0,43008000.0,204.0,210823.5294117647,230039.9411764706
455,(주)나이스디앤비,130580,18-Dec,56660361.0,51102350.0,262.0,195047.13740458016,216260.91984732824
456,(주)나이스디앤비,130580,19-Dec,78675556.0,60523112.0,294.0,205860.92517006802,267603.9319727891
457,(주)나이스홀딩스,34310,11-Dec,427573951.0,329687222.0,38.0,8675979.52631579,11251946.078947369
458,(주)나이스홀딩스,34310,12-Dec,496053949.0,326573175.0,41.0,7965199.390243903,12098876.804878049
459,(주)나이스홀딩스,34310,13-Dec,865450175.0,340424811.0,39.0,8728841.307692308,22191030.128205128
460,(주)나이스홀딩스,34310,14-Dec,1191004551.0,374466879.0,39.0,9601714.846153846,30538578.230769232
461,(주)나이스홀딩스,34310,15-Dec,1242453840.0,379918653.0,45.0,8442636.733333332,27610085.333333332
462,(주)나이스홀딩스,34310,16-Dec,1408253173.0,388557495.0,33.0,11774469.545454545,42674338.57575758
463,(주)나이스홀딩스,34310,17-Dec,1742367144.0,384843529.0,35.0,10995529.4,49781918.4
464,(주)나이스홀딩스,34310,18-Dec,2172977804.0,423389599.0,37.0,11442962.135135135,58729129.83783784
465,(주)나이스홀딩스,34310,19-Dec,2564827369.0,438147427.0,48.0,9128071.395833334,53433903.520833336
466,(주)나인테크,267320,17-Dec,,,4.0,,
467,(주)나인테크,267320,18-Dec,,,4.0,,
468,(주)나인테크,267320,19-Dec,,,4.0,,
469,(주)남선알미늄,8350,11-Dec,259574975.0,224292636.0,670.0,334765.128358209,387425.3358208955
470,(주)남선알미늄,8350,12-Dec,,236720122.0,655.0,361404.76641221374,
471,(주)남선알미늄,8350,13-Dec,,237576875.0,646.0,367766.06037151703,
472,(주)남선알미늄,8350,14-Dec,,240321965.0,643.0,373751.11197511666,
473,(주)남선알미늄,8350,15-Dec,,286102329.0,586.0,488229.23037542665,
474,(주)남선알미늄,8350,16-Dec,,283413750.0,601.0,471570.2995008319,
475,(주)남선알미늄,8350,17-Dec,,284649401.0,583.0,488249.4013722127,
476,(주)남선알미늄,8350,18-Dec,303023071.0,294949630.0,632.0,466692.4525316456,479466.8844936709
