,회사명,거래소코드,회계년도,부가가치(IFRS연결),인건비(IFRS연결),부가가치(IFRS개별),인건비(IFRS개별),노동소득분배율(개별),노동소득분배율(연결)
10983,삼영전자공업(주),5680,Dec-11,81455.39,45721.78,76174.62,40676.27,0.005339871731555733,0.005613106756962308
10984,삼영전자공업(주),5680,Dec-12,79082.24,48247.06,63879.1,37991.93,0.005947474213005506,0.006100871700144051
10985,삼영전자공업(주),5680,Dec-13,78487.32,48097.61,63288.77,37134.83,0.005867522784847928,0.006128073936019219
10986,삼영전자공업(주),5680,Dec-14,80201.89,46951.4,63651.01,36300.87,0.005703109817110522,0.005854151317381673
10987,삼영전자공업(주),5680,Dec-15,66309.8,42351.27,48331.97,31163.98,0.0064479018753011725,0.006386879465780321
10988,삼영전자공업(주),5680,Dec-16,61444.58,43122.87,43066.03,31223.71,0.007250194642970341,0.0070181731244643554
10989,삼영전자공업(주),5680,Dec-17,61265.24,44915.62,45919.6,32049.95,0.006979579525954059,0.007331338292317145
10990,삼영전자공업(주),5680,Dec-18,70022.68,47815.95,50479.15,34021.08,0.006739630124516756,0.006828637521443053
10991,삼영전자공업(주),5680,Dec-19,57846.71,43825.73,39216.88,30949.17,0.007891798123665117,0.007576183675787267
10992,삼영화학공업(주),3720,Dec-11,46013.48,11440.06,41887.82,8424.03,0.0020110929621068845,0.0024862409885103233
10993,삼영화학공업(주),3720,Dec-12,31051.61,12841.31,22535.47,8307.74,0.003686517299173259,0.004135473168702042
10994,삼영화학공업(주),3720,Dec-13,15325.97,12975.16,11084.12,8748.0,0.00789237215042782,0.008466126450723836
10995,삼영화학공업(주),3720,Dec-14,4830.49,11911.24,-1621.01,8310.87,-0.051269702222688326,0.024658450798987267
10996,삼영화학공업(주),3720,Dec-15,12629.55,10176.19,8618.81,7556.4,0.008767335629860734,0.008057444643712563
10997,삼영화학공업(주),3720,Dec-16,12324.94,10129.17,-18019.54,7853.66,-0.004358413144841655,0.008218433517729093
10998,삼영화학공업(주),3720,Dec-17,-8221.06,10458.52,-4574.24,8339.49,-0.01823142205043898,-0.012721619839777354
10999,삼영화학공업(주),3720,Dec-18,11257.73,10630.94,7929.35,8174.43,0.01030907955885413,0.009443235892138113
11000,삼영화학공업(주),3720,Dec-19,17955.93,11685.23,11095.81,8087.43,0.007288724302236611,0.006507727530682064
11001,삼익티에이치케이(주),4380,Dec-11,,,68655.35,26153.37,0.003809371010416522,
11002,삼익티에이치케이(주),4380,Dec-12,,,50047.96,26612.82,0.005317463489021331,
11003,삼익티에이치케이(주),4380,Dec-13,,,63528.22,28565.97,0.004496579630280842,
11004,삼익티에이치케이(주),4380,Dec-14,,,64145.64,30245.34,0.004715104565173876,
11005,삼익티에이치케이(주),4380,Dec-15,,,65764.1,32225.8,0.004900211513576555,
11006,삼익티에이치케이(주),4380,Dec-16,,,66435.3,33806.29,0.005088603498441341,
11007,삼익티에이치케이(주),4380,Dec-17,,,89005.84,40171.23,0.004513325193043513,
11008,삼익티에이치케이(주),4380,Dec-18,,,79156.43,40879.18,0.005164353672847551,
11009,삼익티에이치케이(주),4380,Dec-19,,,61696.36,40186.37,0.006513572275576712,
11010,삼일제약(주),520,Dec-11,19559.99,22411.85,18701.36,22285.59,0.011916561148494013,0.011458006880371614
11011,삼일제약(주),520,Dec-12,22259.93,20212.62,18179.59,19070.87,0.010490264081863232,0.009080271141912845
11012,삼일제약(주),520,Dec-13,36824.41,20279.0,32330.27,19042.57,0.005890012672334626,0.00550694498567662
11013,삼일제약(주),520,Dec-14,15175.0,21230.79,14711.53,20574.48,0.013985275494798978,0.013990635914332784
11014,삼일제약(주),520,Dec-15,26027.37,21189.19,25597.64,20634.78,0.008061204079751102,0.008141118368855555
11015,삼일제약(주),520,Dec-16,28986.93,22375.87,28548.6,22005.08,0.00770793664137646,0.00771929624834365
11016,삼일제약(주),520,Dec-17,27882.17,23242.19,27501.77,22856.51,0.008310923260575592,0.008335861233182352
11017,삼일제약(주),520,Dec-18,22677.5,24813.82,22347.38,24475.9,0.010952469595988433,0.010942043876088634
11018,삼일제약(주),520,Dec-19,37299.72,28133.11,37039.18,27795.93,0.0075044668915456554,0.007542445358839155
11019,삼정펄프(주),9770,Dec-11,,,42426.02,17495.53,0.004123773571030231,
11020,삼정펄프(주),9770,Dec-12,,,43196.16,19436.85,0.0044996708040714725,
11021,삼정펄프(주),9770,Dec-13,,,40956.81,19156.25,0.004677183110696365,
11022,삼정펄프(주),9770,Dec-14,,,33740.13,17879.74,0.0052992504771024905,
11023,삼정펄프(주),9770,Dec-15,,,34577.3,17506.84,0.005063102092991644,
11024,삼정펄프(주),9770,Dec-16,49555.37,18155.94,49555.37,18155.94,0.0036637684271149623,0.0036637684271149623
11025,삼정펄프(주),9770,Dec-17,37564.31,18200.73,37564.31,18200.73,0.0048452187728192,0.0048452187728192
11026,삼정펄프(주),9770,Dec-18,22688.65,17202.43,22688.65,17202.43,0.007581953972581004,0.007581953972581004
11027,삼정펄프(주),9770,Dec-19,,,26676.43,15606.94,0.005850460500149383,
11028,삼지전자(주),37460,Dec-11,,,4472.12,4423.18,0.009890566442760929,
11029,삼지전자(주),37460,Dec-12,,,11309.1,5012.29,0.0044320856655259925,
11030,삼지전자(주),37460,Dec-13,,,2273.01,5407.38,0.023789512584634468,
11031,삼지전자(주),37460,Dec-14,,,2999.72,4896.21,0.016322223407518033,
11032,삼지전자(주),37460,Dec-15,46289.53,12672.46,6655.5,3909.76,0.005874479753587259,0.0027376514732381165
11033,삼지전자(주),37460,Dec-16,54356.05,14888.22,7769.57,4291.08,0.005522931127462652,0.0027390180117944554
11034,삼지전자(주),37460,Dec-17,109675.87,43585.16,10564.79,7250.11,0.006862521640278699,0.0039739971973780566
11035,삼지전자(주),37460,Dec-18,155237.31,111771.53,6580.86,5112.73,0.0077690909698732375,0.007200042953591505
11036,삼지전자(주),37460,Dec-19,172670.64,120708.19,4556.77,8859.65,0.01944282902143404,0.006990660948497093
11037,삼진제약(주),5500,Dec-11,,,72155.57,44781.69,0.00620626931503694,
11038,삼진제약(주),5500,Dec-12,,,65917.67,45158.32,0.006850715445494357,
11039,삼진제약(주),5500,Dec-13,,,84485.18,49027.1,0.005803041432828811,
11040,삼진제약(주),5500,Dec-14,,,90441.54,52999.19,0.005860049486110033,
11041,삼진제약(주),5500,Dec-15,,,99249.75,57061.49,0.005749282995675052,
11042,삼진제약(주),5500,Dec-16,,,107689.44,61302.24,0.005692502440350697,
11043,삼진제약(주),5500,Dec-17,,,118656.45,65367.03,0.005508931878545161,
11044,삼진제약(주),5500,Dec-18,,,133202.07,67231.54,0.005047334474606888,
11045,삼진제약(주),5500,Dec-19,,,98880.07,70841.11,0.007164346667634843,
11046,삼천당제약(주),250,Dec-11,,,25246.29,16559.31,0.006559106308293219,
11047,삼천당제약(주),250,Dec-12,23739.51,16378.06,23739.51,16378.06,0.006899072474537174,0.006899072474537174
11048,삼천당제약(주),250,Dec-13,34723.83,20849.15,27024.43,16677.93,0.006171427112431234,0.006004277177949552
11049,삼천당제약(주),250,Dec-14,47554.31,24507.8,32618.65,19766.74,0.0060599503658183285,0.005153644327927374
11050,삼천당제약(주),250,Dec-15,51562.71,27450.64,33555.58,21919.44,0.006532278685094997,0.00532373880271227
11051,삼천당제약(주),250,Dec-16,58777.94,31792.64,37795.16,24529.14,0.006490021473649006,0.0054089408373277454
11052,삼천당제약(주),250,Dec-17,66967.53,35312.73,42490.33,26344.33,0.00620007658213057,0.005273112208259735
11053,삼천당제약(주),250,Dec-18,55280.97,35940.19,33380.0,27091.18,0.00811599161174356,0.0065013674687690905
11054,삼천당제약(주),250,Dec-19,63225.58,38645.44,35559.52,29064.0,0.00817333867273799,0.006112310871644041
11055,삼천리자전거(주),24950,Dec-11,,,9732.51,6852.98,0.007041328495937841,
11056,삼천리자전거(주),24950,Dec-12,,,20126.83,8935.73,0.004439710575386188,
11057,삼천리자전거(주),24950,Dec-13,,,22076.21,9101.0,0.0041225373377042525,
11058,삼천리자전거(주),24950,Dec-14,,,27122.21,10620.02,0.003915617495771915,
11059,삼천리자전거(주),24950,Dec-15,,,29313.44,11072.21,0.0037771786593453374,
11060,삼천리자전거(주),24950,Dec-16,28943.61,16156.84,24576.37,11005.65,0.004478143029259406,0.005582178587950846
11061,삼천리자전거(주),24950,Dec-17,24366.11,15580.87,20813.87,10981.95,0.00527626529809209,0.0063944839779513435
11062,삼천리자전거(주),24950,Dec-18,4522.48,18385.07,-4468.54,14461.75,-0.03236347889914827,0.040652628646229504
11063,삼천리자전거(주),24950,Dec-19,14451.32,14681.3,9635.13,11887.14,0.012337290726746811,0.010159141171879108
11064,삼현철강(주),17480,Dec-11,,,29043.7,6493.07,0.0022356208058890567,
11065,삼현철강(주),17480,Dec-12,,,20628.16,8453.43,0.004098004863254891,
11066,삼현철강(주),17480,Dec-13,,,20129.73,7624.56,0.0037877110125173067,
11067,삼현철강(주),17480,Dec-14,,,27946.93,9239.02,0.0033059158912982574,
11068,삼현철강(주),17480,Dec-15,,,6850.15,5865.81,0.008563038765574477,
11069,삼현철강(주),17480,Dec-16,,,21100.55,6022.39,0.002854138873157335,
11070,삼현철강(주),17480,Dec-17,,,16684.95,6149.96,0.0036859325320123823,
11071,삼현철강(주),17480,Dec-18,,,18443.95,6460.18,0.0035026011239457926,
11072,삼현철강(주),17480,Dec-19,,,17325.59,6726.84,0.0038826037093109096,
11073,삼호개발(주),10960,Dec-11,26642.88,18630.24,25142.96,16669.1,0.006629728560201344,0.006992577379022089
11074,삼호개발(주),10960,Dec-12,32857.85,18135.82,33266.76,16964.0,0.0050993844907048355,0.0055194786025257285
11075,삼호개발(주),10960,Dec-13,64102.94,52260.81,62784.32,49977.48,0.007960184963379392,0.008152638552927525
11076,삼호개발(주),10960,Dec-14,55278.2,49236.87,53078.81,47508.67,0.0089505906405965,0.008907104428147083
11077,삼호개발(주),10960,Dec-15,78743.03,66849.4,77130.66,65439.95,0.008484297943256287,0.008489564092212352
11078,삼호개발(주),10960,Dec-16,90049.27,70340.08,86755.05,68715.37,0.007920619030246654,0.007811288198116432
11079,삼호개발(주),10960,Dec-17,97575.64,70801.49,97752.57,69467.85,0.007106498581060325,0.007256062066310813
11080,삼호개발(주),10960,Dec-18,109435.37,84421.17,108615.43,83168.42,0.007657145950625984,0.00771424905859961
11081,삼호개발(주),10960,Dec-19,136357.53,111181.98,119863.28,93920.62,0.007835645745719624,0.00815371032314827
11082,삼화왕관(주),4450,Dec-11,,,24708.13,12470.52,0.005047132259705611,
11083,삼화왕관(주),4450,Dec-12,,,25368.9,12582.88,0.004959962789084272,
11084,삼화왕관(주),4450,Dec-13,,,27420.57,13137.06,0.004790950735159772,
11085,삼화왕관(주),4450,Dec-14,,,28566.19,13537.01,0.004738822363080271,
11086,삼화왕관(주),4450,Dec-15,,,30551.65,13605.56,0.004453297939718477,
11087,삼화왕관(주),4450,Dec-16,,,32588.41,13642.27,0.00418623369473994,
11088,삼화왕관(주),4450,Dec-17,,,29029.91,13818.02,0.004759925194394333,
11089,삼화왕관(주),4450,Dec-18,,,31367.12,14799.15,0.004718045520277284,
11090,삼화왕관(주),4450,Dec-19,32425.34,16347.73,32042.23,15413.95,0.004810511003759726,0.0050416526087313195
11091,삼화전기(주),9470,Dec-11,31822.49,25498.07,23582.04,20376.69,0.008640766447686458,0.008012594237597372
11092,삼화전기(주),9470,Dec-12,43761.27,31280.13,30820.64,24686.88,0.00800985313737807,0.007147902700264412
11093,삼화전기(주),9470,Dec-13,41943.41,34301.28,30945.03,27171.24,0.008780485913246813,0.008177990296926263
11094,삼화전기(주),9470,Dec-14,40168.29,33987.53,30111.24,26252.28,0.008718432053943976,0.008461283763884397
11095,삼화전기(주),9470,Dec-15,35284.01,33084.39,26814.06,25982.19,0.00968976350466882,0.00937659580076074
11096,삼화전기(주),9470,Dec-16,42399.38,34809.21,28988.92,25108.04,0.00866125402395122,0.008209839389160879
11097,삼화전기(주),9470,Dec-17,49144.82,36114.41,31984.07,23169.45,0.0072440593082744005,0.007348568984483004
11098,삼화전기(주),9470,Dec-18,45575.65,35791.26,21331.37,15778.64,0.007396918247632477,0.007853154041686735
11099,삼화전기(주),9470,Dec-19,47336.9,37198.06,29858.09,24018.86,0.00804433907192322,0.007858152941996623
11100,삼화전자공업(주),11230,Dec-11,9424.2,10631.51,10672.69,7763.83,0.0072744828154851305,0.011281074255639735
11101,삼화전자공업(주),11230,Dec-12,5745.56,10696.76,6831.87,7748.67,0.011341945909392304,0.01861743676856564
11102,삼화전자공업(주),11230,Dec-13,13912.95,9980.2,8711.47,6752.53,0.007751309480489516,0.00717331694572323
11103,삼화전자공업(주),11230,Dec-14,12532.79,9778.64,6208.65,6517.64,0.01049767662857465,0.0078024446272537875
11104,삼화전자공업(주),11230,Dec-15,5916.94,7202.61,1495.06,6331.97,0.04235261461078485,0.012172863000131824
11105,삼화전자공업(주),11230,Dec-16,15183.08,9397.83,8890.24,6276.4,0.007059876898711396,0.006189672978078229
11106,삼화전자공업(주),11230,Dec-17,11659.55,8996.56,6298.18,6597.97,0.010475994652423399,0.007716043929654232
11107,삼화전자공업(주),11230,Dec-18,10972.63,9814.54,5578.68,6614.83,0.011857339012096051,0.008944564794402072
11108,삼화전자공업(주),11230,Dec-19,10911.78,9922.51,6442.06,6936.96,0.01076823252189517,0.00909339264537958
11109,삼화콘덴서공업(주),1820,Dec-11,4019.28,0.0,26636.17,17486.26,0.006564855232565342,0.0
11110,삼화콘덴서공업(주),1820,Dec-12,4078.68,0.0,31860.35,18902.52,0.005932929173722197,0.0
11111,삼화콘덴서공업(주),1820,Dec-13,853.96,0.0,31560.3,21021.69,0.0066608017034058605,0.0
11112,삼화콘덴서공업(주),1820,Dec-14,-4893.76,0.0,23991.92,20576.71,0.008576516593919952,-0.0
11113,삼화콘덴서공업(주),1820,Dec-15,3893.91,0.0,30161.72,20478.1,0.006789433759082705,0.0
11114,삼화콘덴서공업(주),1820,Dec-16,7525.67,0.0,33861.69,22425.41,0.0066226493716054925,0.0
11115,삼화콘덴서공업(주),1820,Dec-17,20077.31,0.0,47353.0,24784.2,0.0052339239330137476,0.0
11116,삼화콘덴서공업(주),1820,Dec-18,81689.33,0.0,118954.59,33187.93,0.002789966322442875,0.0
11117,삼화콘덴서공업(주),1820,Dec-19,36103.13,0.0,81596.19,37546.66,0.004601521222988476,0.0
11118,삼화페인트공업(주),390,Dec-11,79179.3,51134.8,71186.31,48204.21,0.006771556216356768,0.0064581020544511
11119,삼화페인트공업(주),390,Dec-12,85285.4,53920.03,75706.39,50947.24,0.006729582535899546,0.006322304872815277
11120,삼화페인트공업(주),390,Dec-13,115445.58,62265.82,88211.76,56633.13,0.006420133778081289,0.005393521345728437
11121,삼화페인트공업(주),390,Dec-14,131618.25,71828.24,91973.6,59944.37,0.006517562648412153,0.005457316139669081
11122,삼화페인트공업(주),390,Dec-15,110045.6,65821.08,85554.37,56984.1,0.006660571517270245,0.0059812550433638425
11123,삼화페인트공업(주),390,Dec-16,101126.27,64849.03,88595.57,59050.68,0.006665195562261183,0.006412678921115156
11124,삼화페인트공업(주),390,Dec-17,85966.33,62864.46,80704.11,56538.26,0.007005623381510557,0.007312683931022762
11125,삼화페인트공업(주),390,Dec-18,84959.53,65449.57,78264.26,58127.49,0.007427079742400938,0.0077036172398787985
11126,삼화페인트공업(주),390,Dec-19,96122.27,69360.16,81174.45,60649.97,0.007471559092793361,0.007215826259617048
11127,상신브레이크(주),41650,Dec-11,66213.08,43082.45,47667.03,30239.93,0.006343992902431723,0.006506637359264967
11128,상신브레이크(주),41650,Dec-12,72981.06,43938.25,52336.94,31730.21,0.006062679629340194,0.006020500387360775
11129,상신브레이크(주),41650,Dec-13,98074.62,57174.43,70123.95,40328.17,0.005750983793696733,0.005829686620248949
11130,상신브레이크(주),41650,Dec-14,105197.5,61768.57,76577.9,42605.52,0.005563683517046041,0.005871676608284418
11131,상신브레이크(주),41650,Dec-15,121314.0,65313.18,88479.45,44346.79,0.005012100549901701,0.005383812255799001
11132,상신브레이크(주),41650,Dec-16,128871.04,79341.22,98723.67,55735.33,0.005645589350557977,0.006156636898406345
11133,상신브레이크(주),41650,Dec-17,127791.09,74812.04,89879.53,51292.26,0.005706778840521307,0.005854245393790756
11134,상신브레이크(주),41650,Dec-18,116403.3,76022.07,83211.77,51301.57,0.006165181920778755,0.006530920515140036
11135,상신브레이크(주),41650,Dec-19,120345.99,78970.02,82589.27,52537.46,0.006361293664419118,0.006561915357545358
11136,상신이디피(주),91580,Dec-11,28595.8,15531.57,21653.28,10608.04,0.004899045317845611,0.005431416501724029
11137,상신이디피(주),91580,Dec-12,27785.78,19447.79,19809.81,10708.51,0.005405660124958291,0.006999188073899671
11138,상신이디피(주),91580,Dec-13,29672.85,20070.68,23462.18,11292.86,0.004813218550023911,0.006763987955319425
11139,상신이디피(주),91580,Dec-14,29573.61,18525.94,21207.89,11684.47,0.005509491986237197,0.006264348518831485
11140,상신이디피(주),91580,Dec-15,21286.92,15747.47,14542.48,10623.93,0.007305445838674009,0.007397721229750476
11141,상신이디피(주),91580,Dec-16,21259.75,13895.16,17497.46,10214.24,0.005837555850963511,0.006535899998824069
11142,상신이디피(주),91580,Dec-17,25793.32,14042.37,16035.73,9795.87,0.006108777087167221,0.005444188650394754
11143,상신이디피(주),91580,Dec-18,38479.97,15224.61,23812.32,9606.13,0.004034100835197914,0.003956502564840877
11144,상신이디피(주),91580,Dec-19,34504.43,16835.19,18762.4,11379.71,0.006065167569180914,0.004879138707696374
11145,상신전자(주),263810,Dec-17,16561.55,8991.97,11532.05,4911.64,0.004259121318412599,0.005429425385908927
11146,상신전자(주),263810,Dec-18,13372.18,8487.33,9357.2,5238.71,0.005598587184200401,0.006347005499477273
11147,상신전자(주),263810,Dec-19,14057.79,9011.7,9692.88,5475.55,0.005649043421563045,0.0064104670791070295
11148,새론오토모티브(주),75180,Dec-11,46608.99,21158.96,34544.93,18722.54,0.005419764926430593,0.004539673569412253
11149,새론오토모티브(주),75180,Dec-12,51878.3,26726.43,36945.7,21870.37,0.005919598221173236,0.005151755165454535
11150,새론오토모티브(주),75180,Dec-13,70411.9,30100.6,45943.72,23958.9,0.005214836761150382,0.004274930800049424
11151,새론오토모티브(주),75180,Dec-14,75777.14,32796.45,51197.26,25954.59,0.00506952715828933,0.00432801369911823
11152,새론오토모티브(주),75180,Dec-15,78517.58,36494.28,55749.33,28493.84,0.00511106411503062,0.004647911970796858
11153,새론오토모티브(주),75180,Dec-16,78729.37,38150.46,53429.03,29672.39,0.005553608216357287,0.004845772295650276
11154,새론오토모티브(주),75180,Dec-17,67791.26,38893.44,43345.8,29709.86,0.006854149652330791,0.005737235153912172
11155,새론오토모티브(주),75180,Dec-18,58731.48,37748.92,47203.52,28512.77,0.0060403906318850795,0.006427374212262317
11156,새론오토모티브(주),75180,Dec-19,37303.65,39711.98,48930.09,29436.1,0.006015950512251254,0.010645601703854717
11157,샘표(주),7540,Dec-11,36857.62,25001.39,36881.64,23175.82,0.006283836618978983,0.00678323505424387
11158,샘표(주),7540,Dec-12,43947.34,25281.59,45848.26,26016.17,0.005674407273035007,0.005752700846058032
11159,샘표(주),7540,Dec-13,48646.34,29798.0,47709.82,27811.07,0.005829212937713871,0.006125435130371576
11160,샘표(주),7540,Dec-14,51330.77,32830.74,50152.39,30800.86,0.006141454076266355,0.006395918081883439
11161,샘표(주),7540,Dec-15,64659.64,35979.44,62066.01,33795.95,0.005445162336035456,0.005564435558255506
11162,샘표(주),7540,Dec-16,6287.03,7108.44,-374.52,622.2,-0.016613264979173342,0.01130651515898604
11163,샘표(주),7540,Dec-17,69421.86,39751.26,11646.29,672.65,0.0005775659029613723,0.005726043641008755
11164,샘표(주),7540,Dec-18,88037.75,47837.04,16195.77,774.84,0.00047842121739194866,0.005433696340490301
11165,샘표(주),7540,Dec-19,95471.55,48023.54,14687.71,825.38,0.0005619528163342005,0.005030141440041562
11166,샘표식품(주),248170,Dec-16,,,,,,
11167,샘표식품(주),248170,Dec-17,63741.5,36731.61,61565.33,34887.74,0.005666783561462271,0.005762589521740154
11168,샘표식품(주),248170,Dec-18,70309.17,36846.24,68228.49,35080.7,0.005141649771231929,0.0052406023282596
11169,샘표식품(주),248170,Dec-19,84474.11,37596.92,78691.51,35736.45,0.004541334891146453,0.004450703298324184
11170,서암기계공업(주),100660,Dec-11,,,18290.09,8195.17,0.004480661385482521,
11171,서암기계공업(주),100660,Dec-12,,,16090.14,8257.82,0.005132223833975341,
11172,서암기계공업(주),100660,Dec-13,,,12274.32,7913.95,0.006447566952792497,
11173,서암기계공업(주),100660,Dec-14,,,11697.33,8421.75,0.007199719936087979,
11174,서암기계공업(주),100660,Dec-15,,,11837.33,8720.13,0.007366635888329547,
11175,서암기계공업(주),100660,Dec-16,,,11208.16,8738.82,0.007796837304249761,
11176,서암기계공업(주),100660,Dec-17,,,14167.37,9798.69,0.006916378975067356,
11177,서암기계공업(주),100660,Dec-18,,,16427.08,10760.28,0.006550330308247114,
11178,서암기계공업(주),100660,Dec-19,,,15089.68,11344.22,0.007517866515393302,
11179,서울도시가스(주),17390,Dec-11,166140.01,61908.97,115332.18,65641.82,0.005691544198678982,0.0037263131258990535
11180,서울도시가스(주),17390,Dec-12,173682.25,57960.14,122979.34,54004.32,0.004391332723041122,0.003337136638890848
11181,서울도시가스(주),17390,Dec-13,186956.1,68255.04,109710.51,56231.42,0.005125436022492285,0.003650859212403339
11182,서울도시가스(주),17390,Dec-14,205696.17,89506.01,124553.84,65405.74,0.005251202211027777,0.004351369789724329
11183,서울도시가스(주),17390,Dec-15,162446.68,77318.0,114663.14,62466.32,0.005447811737930777,0.004759592501367218
11184,서울도시가스(주),17390,Dec-16,151347.38,87055.77,108530.86,68592.43,0.006320085365581734,0.005752050018969605
11185,서울도시가스(주),17390,Dec-17,159585.79,78232.75,111261.63,58392.88,0.005248249553776984,0.004902237849623077
11186,서울도시가스(주),17390,Dec-18,166740.46,85333.57,111394.86,62825.05,0.005639851784902823,0.005117748265777844
11187,서울도시가스(주),17390,Dec-19,159881.48,91428.45,104764.3,65965.69,0.006296580991807324,0.0057185141143301895
11188,서울반도체(주),46890,Dec-11,115298.31,62374.77,120415.8,52833.91,0.004387622720606432,0.005409859866983306
11189,서울반도체(주),46890,Dec-12,116365.08,67716.44,103503.57,55481.45,0.005360341677103505,0.00581930936669317
11190,서울반도체(주),46890,Dec-13,277172.63,97569.26,174780.35,62661.03,0.0035851301361966605,0.003520162145879988
11191,서울반도체(주),46890,Dec-14,216293.37,119715.85,89596.48,52870.21,0.00590092490240688,0.005534883015600524
11192,서울반도체(주),46890,Dec-15,283866.2,127245.22,122217.65,49356.8,0.004038434710534854,0.004482577355106032
11193,서울반도체(주),46890,Dec-16,293253.95,126510.88,113804.09,50095.18,0.004401878702250508,0.004314038395731754
11194,서울반도체(주),46890,Dec-17,316216.02,128053.11,127354.18,57754.58,0.0045349575490965435,0.004049545307666575
11195,서울반도체(주),46890,Dec-18,303863.3,112954.48,163073.83,58572.52,0.0035917792572848755,0.0037172794476990146
11196,서울반도체(주),46890,Dec-19,268658.03,136262.92,101796.74,46562.74,0.004574089504241491,0.0050719838897054365
11197,서울식품공업(주),4410,Dec-11,6191.69,5251.89,6204.95,5195.9,0.008373798338423355,0.008482159152024731
11198,서울식품공업(주),4410,Dec-12,8989.99,5708.19,9020.58,5399.57,0.005985834613738806,0.006349495383198424
11199,서울식품공업(주),4410,Dec-13,11020.95,7903.0,10992.54,7714.69,0.007018114102837015,0.00717088817207228
11200,서울식품공업(주),4410,Dec-14,11547.2,8737.89,11496.61,8537.02,0.007425684614856032,0.007567107177497575
11201,서울식품공업(주),4410,Dec-15,13777.48,9848.44,13123.11,9326.3,0.0071067757566613396,0.007148215784018558
11202,서울식품공업(주),4410,Dec-16,,,13031.5,10097.21,0.007748309864558952,
11203,서울식품공업(주),4410,Dec-17,,,15183.71,11397.94,0.007506689735249159,
11204,서울식품공업(주),4410,Dec-18,,,18318.86,12626.79,0.006892781537715775,
11205,서울식품공업(주),4410,Dec-19,,,17166.26,13349.82,0.007776778401352422,
11206,서울전자통신(주),27040,Dec-11,12987.19,13321.65,3975.39,3268.09,0.00822080349349372,0.010257530689856697
11207,서울전자통신(주),27040,Dec-12,20868.0,16013.88,-8056.53,4076.93,-0.0050604044172863506,0.007673893041978148
11208,서울전자통신(주),27040,Dec-13,27673.99,18620.56,2659.98,3133.56,0.011780389326235536,0.006728541854644018
11209,서울전자통신(주),27040,Dec-14,16055.69,19034.89,-22465.31,3232.85,-0.001439040903508565,0.011855541555672786
11210,서울전자통신(주),27040,Dec-15,10160.25,9496.98,5402.78,4195.06,0.0077646322818993195,0.009347191260057577
11211,서울전자통신(주),27040,Dec-16,17556.28,9766.71,13149.48,5366.52,0.004081165186760237,0.005563086257453173
11212,서울전자통신(주),27040,Dec-17,10666.49,9489.38,4435.62,5405.84,0.012187337959518624,0.008896441097305674
11213,서울전자통신(주),27040,Dec-18,5311.42,6626.14,780.92,2877.71,0.0368502535470983,0.012475270266708338
11214,서울전자통신(주),27040,Dec-19,10310.98,6823.59,4454.31,3956.04,0.00888137556658607,0.00661778996758795
11215,서호전기(주),65710,Dec-11,5607.95,5183.59,4364.56,4894.16,0.011213409828253017,0.009243288545725266
11216,서호전기(주),65710,Dec-12,6061.76,5523.03,5507.43,5102.23,0.00926426663616242,0.009111264715198226
11217,서호전기(주),65710,Dec-13,7018.32,5697.9,6613.42,5359.23,0.008103568199207066,0.008118609581780255
11218,서호전기(주),65710,Dec-14,9268.44,6642.33,9127.41,6294.55,0.006896315603221506,0.007166610562295273
11219,서호전기(주),65710,Dec-15,11631.05,8107.75,11362.64,7615.15,0.0067019196243126595,0.006970780797950314
11220,서호전기(주),65710,Dec-16,20251.49,9964.83,19979.61,9478.26,0.00474396647382006,0.004920541649034218
11221,서호전기(주),65710,Dec-17,19700.87,12381.56,19069.15,11918.62,0.006250210418398303,0.006284778286441157
11222,서호전기(주),65710,Dec-18,15454.58,9920.54,14241.65,9351.33,0.006566184395768749,0.006419158592469029
11223,서호전기(주),65710,Dec-19,30208.39,12783.07,29259.38,12117.05,0.00414125316394264,0.004231629027564858
11224,선도전기(주),7610,Dec-11,4146.85,1889.47,2638.17,1820.52,0.006900692525500631,0.004556398229981793
11225,선도전기(주),7610,Dec-12,8320.43,6355.8,6343.83,6236.78,0.009831253359563544,0.007638787899183095
11226,선도전기(주),7610,Dec-13,11372.45,8186.18,10496.26,8086.34,0.007704020289131558,0.007198255433086099
11227,선도전기(주),7610,Dec-14,11803.42,8170.81,10289.72,7949.14,0.007725321971832082,0.0069224089289375455
11228,선도전기(주),7610,Dec-15,16474.23,8966.06,12773.21,8566.62,0.006706708806948293,0.00544247591541456
11229,선도전기(주),7610,Dec-16,15670.68,10876.63,14867.3,10360.15,0.00696841390164993,0.006940751773375501
11230,선도전기(주),7610,Dec-17,14491.05,10698.98,13692.6,10292.94,0.007517155251741817,0.0073831640909388895
11231,선도전기(주),7610,Dec-18,11856.79,11152.9,12461.51,10730.74,0.00861110732166487,0.009406340164580801
11232,선도전기(주),7610,Dec-19,11249.27,9972.92,10073.26,9536.94,0.009467580505218768,0.008865393043281919
11233,성문전자(주),14910,Dec-11,16602.88,8680.98,13295.02,6722.58,0.00505646475146333,0.0052285988936859144
11234,성문전자(주),14910,Dec-12,7122.15,7279.77,5652.5,6471.99,0.011449783281733746,0.010221309576462164
11235,성문전자(주),14910,Dec-13,6930.04,9106.75,5252.15,6656.66,0.012674162009843587,0.013140977541255172
11236,성문전자(주),14910,Dec-14,8847.42,8829.37,5619.88,6354.74,0.011307607991629715,0.009979598572239139
