,회사명,거래소코드,회계년도,이자보상배율,count,부실기업
10724,무림에스피(주),1810,14-Dec,6.926619607,0.0,
10725,무림에스피(주),1810,15-Dec,5.810183006,0.0,
10726,무림에스피(주),1810,16-Dec,6.232737977,0.0,
10727,무림에스피(주),1810,17-Dec,5.960347886,0.0,
10728,무림에스피(주),1810,18-Dec,1.308532383,0.0,
10729,무림에스피(주),1810,19-Dec,0.7652055,0.0,
10730,무림페이퍼(주),9200,11-Dec,1.243572397,0.0,
10731,무림페이퍼(주),9200,12-Dec,0.94075818,0.0,
10732,무림페이퍼(주),9200,13-Dec,1.800297328,1.0,
10733,무림페이퍼(주),9200,14-Dec,0.7784126,0.0,
10734,무림페이퍼(주),9200,15-Dec,2.066434876,1.0,
10735,무림페이퍼(주),9200,16-Dec,1.299766079,0.0,
10736,무림페이퍼(주),9200,17-Dec,2.356943552,0.0,
10737,무림페이퍼(주),9200,18-Dec,4.107459556,0.0,
10738,무림페이퍼(주),9200,19-Dec,2.140390183,0.0,
10739,무림피앤피(주),9580,11-Dec,2.346402834,0.0,
10740,무림피앤피(주),9580,12-Dec,1.587395322,0.0,
10741,무림피앤피(주),9580,13-Dec,2.911743964,0.0,
10742,무림피앤피(주),9580,14-Dec,0.8725317,0.0,
10743,무림피앤피(주),9580,15-Dec,2.722748465,1.0,
10744,무림피앤피(주),9580,16-Dec,1.079884338,0.0,
10745,무림피앤피(주),9580,17-Dec,3.881915053,0.0,
10746,무림피앤피(주),9580,18-Dec,9.164955879,0.0,
10747,무림피앤피(주),9580,19-Dec,3.994342773,0.0,
10748,문배철강(주),8420,11-Dec,1.937276629,0.0,
10749,문배철강(주),8420,12-Dec,0.891923064,0.0,
10750,문배철강(주),8420,13-Dec,3.170920618,1.0,
10751,문배철강(주),8420,14-Dec,6.050221845,0.0,
10752,문배철강(주),8420,15-Dec,4.380525199,0.0,
10753,문배철강(주),8420,16-Dec,31.94353884,0.0,
10754,문배철강(주),8420,17-Dec,11.1358892,0.0,
10755,문배철강(주),8420,18-Dec,3.415506032,0.0,
10756,문배철강(주),8420,19-Dec,2.070069028,0.0,
10757,미디어젠(주),279600,19-Dec,-33.0957171,0.0,
10758,미래나노텍(주),95500,11-Dec,2.165823912,0.0,
10759,미래나노텍(주),95500,12-Dec,12.07815958,0.0,
10760,미래나노텍(주),95500,13-Dec,-2.060557862,0.0,
10761,미래나노텍(주),95500,14-Dec,-7.785998607,1.0,1.0
10762,미래나노텍(주),95500,15-Dec,-0.401442908,2.0,1.0
10763,미래나노텍(주),95500,16-Dec,4.271618491,3.0,
10764,미래나노텍(주),95500,17-Dec,1.938014118,0.0,
10765,미래나노텍(주),95500,18-Dec,1.48666198,0.0,
10766,미래나노텍(주),95500,19-Dec,0.545254575,0.0,
10767,미래산업(주),25560,11-Dec,-2.855634297,0.0,
10768,미래산업(주),25560,12-Dec,-3.87637114,1.0,1.0
10769,미래산업(주),25560,13-Dec,-0.536780993,2.0,1.0
10770,미래산업(주),25560,14-Dec,-5.9722263,3.0,1.0
10771,미래산업(주),25560,15-Dec,-2.763574898,4.0,1.0
10772,미래산업(주),25560,16-Dec,-30.70434012,5.0,1.0
10773,미래산업(주),25560,17-Dec,-8.441093196,6.0,1.0
10774,미래산업(주),25560,18-Dec,-8.019055336,7.0,1.0
10775,미래산업(주),25560,19-Dec,-13.09094072,8.0,1.0
10776,미스터블루(주),207760,14-Dec,0.0,0.0,0.0
10777,미스터블루(주),207760,15-Dec,41.25716973,0.0,
10778,미스터블루(주),207760,16-Dec,48.13033233,0.0,
10779,미스터블루(주),207760,17-Dec,53.51782389,0.0,
10780,미스터블루(주),207760,18-Dec,46.76496404,0.0,
10781,미스터블루(주),207760,19-Dec,86.85132045,0.0,
10782,미원상사(주),2840,11-Dec,0.0,0.0,0.0
10783,미원상사(주),2840,12-Dec,11.37663067,0.0,
10784,미원상사(주),2840,13-Dec,11.08855221,0.0,
10785,미원상사(주),2840,14-Dec,11.50498566,0.0,
10786,미원상사(주),2840,15-Dec,19.10806657,0.0,
10787,미원상사(주),2840,16-Dec,32.45242904,0.0,
10788,미원상사(주),2840,17-Dec,20.92798322,0.0,
10789,미원상사(주),2840,18-Dec,53.09729412,0.0,
10790,미원상사(주),2840,19-Dec,756.0801303,0.0,
10791,미원스페셜티케미칼(주),268280,17-Dec,1514.513365,0.0,
10792,미원스페셜티케미칼(주),268280,18-Dec,388.9792738,0.0,
10793,미원스페셜티케미칼(주),268280,19-Dec,210.2470046,0.0,
10794,미원홀딩스(주),107590,11-Dec,0.0,0.0,0.0
10795,미원홀딩스(주),107590,12-Dec,417.8969033,0.0,
10796,미원홀딩스(주),107590,13-Dec,869.3022711,0.0,
10797,미원홀딩스(주),107590,14-Dec,884.8022837,0.0,
10798,미원홀딩스(주),107590,15-Dec,765.2687474,0.0,
10799,미원홀딩스(주),107590,16-Dec,7517.053316,0.0,
10800,미원홀딩스(주),107590,17-Dec,745.2601349,0.0,
10801,미원홀딩스(주),107590,18-Dec,13.43552574,0.0,
10802,미원홀딩스(주),107590,19-Dec,8.771512693,0.0,
10803,미원화학(주),134380,11-Dec,0.0,0.0,0.0
10804,미원화학(주),134380,12-Dec,23.62384945,0.0,
10805,미원화학(주),134380,13-Dec,114.8489155,0.0,
10806,미원화학(주),134380,14-Dec,576.9991428,0.0,
10807,미원화학(주),134380,15-Dec,0.0,0.0,0.0
10808,미원화학(주),134380,16-Dec,0.0,0.0,0.0
10809,미원화학(주),134380,17-Dec,0.0,0.0,0.0
10810,미원화학(주),134380,18-Dec,0.0,0.0,0.0
10811,미원화학(주),134380,19-Dec,1894.781326,0.0,
10812,미창석유공업(주),3650,11-Dec,31.50153951,0.0,
10813,미창석유공업(주),3650,12-Dec,104.8801415,0.0,
10814,미창석유공업(주),3650,13-Dec,195.3881119,0.0,
10815,미창석유공업(주),3650,14-Dec,277.2434055,0.0,
10816,미창석유공업(주),3650,15-Dec,3853.150244,0.0,
10817,미창석유공업(주),3650,16-Dec,11059.69032,0.0,
10818,미창석유공업(주),3650,17-Dec,10354.22087,0.0,
10819,미창석유공업(주),3650,18-Dec,287.2779564,0.0,
10820,미창석유공업(주),3650,19-Dec,190.7709325,0.0,
10821,바디텍메드(주),206640,14-Dec,0.0,0.0,0.0
10822,바디텍메드(주),206640,15-Dec,202.4284686,0.0,
10823,바디텍메드(주),206640,16-Dec,88.35893339,0.0,
10824,바디텍메드(주),206640,17-Dec,2.472579903,0.0,
10825,바디텍메드(주),206640,18-Dec,3.490014267,0.0,
10826,바디텍메드(주),206640,19-Dec,8.673923818,0.0,
10827,바이온(주),32980,11-Jun,-11.33004021,0.0,
10828,바이온(주),32980,12-Jun,0.068049383,1.0,1.0
10829,바이온(주),32980,13-Jun,-54.56479317,2.0,1.0
10830,바이온(주),32980,14-Jun,-37.52608407,3.0,1.0
10831,바이온(주),32980,15-Dec,0.012989628,4.0,1.0
10832,바이온(주),32980,16-Dec,1.009541715,5.0,
10833,바이온(주),32980,17-Dec,-1.934346306,0.0,
10834,바이온(주),32980,18-Dec,-0.917006574,1.0,1.0
10835,바이온(주),32980,19-Dec,-3.164771896,2.0,1.0
10836,백광산업(주),1340,11-Dec,10.53638604,0.0,
10837,백광산업(주),1340,12-Dec,2.514266725,0.0,
10838,백광산업(주),1340,13-Dec,-6.148922381,0.0,
10839,백광산업(주),1340,14-Dec,-3.331088354,1.0,1.0
10840,백광산업(주),1340,15-Dec,1.160872814,2.0,
10841,백광산업(주),1340,16-Dec,1.08097431,0.0,
10842,백광산업(주),1340,17-Dec,2.295203335,0.0,
10843,백광산업(주),1340,18-Dec,8.309392444,0.0,
10844,백광산업(주),1340,19-Dec,6.042601591,0.0,
10845,범양건영(주),2410,11-Dec,-2.070865593,0.0,
10846,범양건영(주),2410,12-Dec,-4.021330389,1.0,1.0
10847,범양건영(주),2410,13-Dec,-2.268871878,2.0,1.0
10848,범양건영(주),2410,14-Dec,-21.66906628,3.0,1.0
10849,범양건영(주),2410,15-Dec,0.321047275,4.0,1.0
10850,범양건영(주),2410,16-Dec,0.667826575,5.0,1.0
10851,범양건영(주),2410,17-Dec,1.046917608,6.0,
10852,범양건영(주),2410,18-Dec,6.217769453,0.0,
10853,범양건영(주),2410,19-Dec,12.27174664,0.0,
10854,베뉴지(주),19010,11-Dec,0.553150694,0.0,
10855,베뉴지(주),19010,12-Dec,-0.206228533,1.0,1.0
10856,베뉴지(주),19010,13-Dec,-0.068121279,2.0,1.0
10857,베뉴지(주),19010,14-Dec,0.365616402,3.0,1.0
10858,베뉴지(주),19010,15-Dec,0.10868838,4.0,1.0
10859,베뉴지(주),19010,16-Dec,0.958815097,5.0,1.0
10860,베뉴지(주),19010,17-Dec,0.351697128,6.0,1.0
10861,베뉴지(주),19010,18-Dec,0.544365088,7.0,1.0
10862,베뉴지(주),19010,19-Dec,1.000062016,8.0,
10863,보성파워텍(주),6910,11-Dec,-1.856797816,0.0,
10864,보성파워텍(주),6910,12-Dec,1.584049885,1.0,
10865,보성파워텍(주),6910,13-Dec,0.650097087,0.0,
10866,보성파워텍(주),6910,14-Dec,-2.570818718,1.0,1.0
10867,보성파워텍(주),6910,15-Dec,1.260814368,2.0,
10868,보성파워텍(주),6910,16-Dec,-4.929620577,0.0,
10869,보성파워텍(주),6910,17-Dec,-23.5880796,1.0,1.0
10870,보성파워텍(주),6910,18-Dec,-1.394592733,2.0,1.0
10871,보성파워텍(주),6910,19-Dec,-0.665285989,3.0,1.0
10872,보해양조(주),890,11-Dec,0.579227128,0.0,
10873,보해양조(주),890,12-Dec,1.105037209,1.0,
10874,보해양조(주),890,13-Dec,1.345334745,0.0,
10875,보해양조(주),890,14-Dec,2.262218796,0.0,
10876,보해양조(주),890,15-Dec,3.25816368,0.0,
10877,보해양조(주),890,16-Dec,-3.85851047,0.0,
10878,보해양조(주),890,17-Dec,0.944305658,1.0,1.0
10879,보해양조(주),890,18-Dec,-3.579815117,2.0,1.0
10880,보해양조(주),890,19-Dec,-4.323329358,3.0,1.0
10881,부광약품(주),3000,11-Mar,17.93811034,0.0,
10882,부광약품(주),3000,12-Dec,0.0,0.0,0.0
10883,부광약품(주),3000,13-Dec,0.0,0.0,0.0
10884,부광약품(주),3000,14-Dec,0.0,0.0,0.0
10885,부광약품(주),3000,15-Dec,0.0,0.0,0.0
10886,부광약품(주),3000,16-Dec,5603.089239,0.0,
10887,부광약품(주),3000,17-Dec,0.0,0.0,0.0
10888,부광약품(주),3000,18-Dec,0.0,0.0,0.0
10889,부광약품(주),3000,19-Dec,104.9787784,0.0,
10890,부국철강(주),26940,11-Dec,0.0,0.0,0.0
10891,부국철강(주),26940,12-Dec,0.0,0.0,0.0
10892,부국철강(주),26940,13-Dec,0.0,0.0,0.0
10893,부국철강(주),26940,14-Dec,0.0,0.0,0.0
10894,부국철강(주),26940,15-Dec,0.0,0.0,0.0
10895,부국철강(주),26940,16-Dec,0.0,0.0,0.0
10896,부국철강(주),26940,17-Dec,0.0,0.0,0.0
10897,부국철강(주),26940,18-Dec,0.0,0.0,0.0
10898,부국철강(주),26940,19-Dec,0.0,0.0,0.0
10899,부산산업(주),11390,11-Dec,1.428561337,0.0,
10900,부산산업(주),11390,12-Dec,-0.712593969,0.0,
10901,부산산업(주),11390,13-Dec,6.085810672,1.0,
10902,부산산업(주),11390,14-Dec,5.81250609,0.0,
10903,부산산업(주),11390,15-Dec,16.94899931,0.0,
10904,부산산업(주),11390,16-Dec,31.8837723,0.0,
10905,부산산업(주),11390,17-Dec,16.64355558,0.0,
10906,부산산업(주),11390,18-Dec,8.298550328,0.0,
10907,부산산업(주),11390,19-Dec,18.82387415,0.0,
10908,부산주공(주),5030,11-Dec,0.0,0.0,0.0
10909,부산주공(주),5030,12-Dec,0.0,0.0,0.0
10910,부산주공(주),5030,13-Dec,0.0,0.0,0.0
10911,부산주공(주),5030,14-Dec,0.0,0.0,0.0
10912,부산주공(주),5030,15-Dec,0.0,0.0,0.0
10913,부산주공(주),5030,16-Dec,0.0,0.0,0.0
10914,부산주공(주),5030,17-Dec,0.0,0.0,0.0
10915,부산주공(주),5030,18-Dec,0.0,0.0,0.0
10916,부산주공(주),5030,19-Dec,0.0,0.0,0.0
10917,브릿지바이오테라퓨틱스(주),288330,19-Dec,0.225169919,0.0,
10918,비디아이(주),148140,17-Dec,6.452614803,0.0,
10919,비디아이(주),148140,18-Dec,2.377086219,0.0,
10920,비디아이(주),148140,19-Dec,0.701701913,0.0,
10921,비에이치아이(주),83650,11-Dec,2.390132824,0.0,
10922,비에이치아이(주),83650,12-Dec,2.382524812,0.0,
10923,비에이치아이(주),83650,13-Dec,1.815134942,0.0,
10924,비에이치아이(주),83650,14-Dec,0.204857457,0.0,
10925,비에이치아이(주),83650,15-Dec,-4.54535426,1.0,1.0
10926,비에이치아이(주),83650,16-Dec,1.562353998,2.0,
10927,비에이치아이(주),83650,17-Dec,2.084638,0.0,
10928,비에이치아이(주),83650,18-Dec,-2.727786652,0.0,
10929,비에이치아이(주),83650,19-Dec,-1.369130369,1.0,1.0
10930,비케이탑스(주),30790,11-Dec,0.0,0.0,0.0
10931,비케이탑스(주),30790,12-Dec,-3.76537839,0.0,
10932,비케이탑스(주),30790,13-Dec,-11.3498767,1.0,1.0
10933,비케이탑스(주),30790,14-Dec,0.111267047,2.0,1.0
10934,비케이탑스(주),30790,15-Dec,-0.901597757,3.0,1.0
10935,비케이탑스(주),30790,16-Dec,-1.477570476,4.0,1.0
10936,비케이탑스(주),30790,17-Dec,-4.452020701,5.0,1.0
10937,비케이탑스(주),30790,18-Dec,-2.334716655,6.0,1.0
10938,비케이탑스(주),30790,19-Dec,0.0,7.0,0.0
10939,비플라이소프트(주),148780,16-Dec,0.0,0.0,0.0
10940,비플라이소프트(주),148780,17-Dec,56.30878379,0.0,
10941,비플라이소프트(주),148780,18-Dec,-23.42299178,0.0,
10942,비플라이소프트(주),148780,19-Dec,-12.882716,1.0,1.0
10943,빛샘전자(주),72950,12-Dec,0.0,0.0,0.0
10944,빛샘전자(주),72950,13-Dec,0.0,0.0,0.0
10945,빛샘전자(주),72950,14-Dec,250.8187348,0.0,
10946,빛샘전자(주),72950,15-Dec,87.8029103,0.0,
10947,빛샘전자(주),72950,16-Dec,116.1906143,0.0,
10948,빛샘전자(주),72950,17-Dec,157.852742,0.0,
10949,빛샘전자(주),72950,18-Dec,1195.486225,0.0,
10950,빛샘전자(주),72950,19-Dec,2746.925439,0.0,
10951,사조동아원(주),8040,11-Dec,-0.016472621,0.0,
10952,사조동아원(주),8040,12-Dec,0.353649313,1.0,1.0
10953,사조동아원(주),8040,13-Dec,0.153158392,2.0,1.0
10954,사조동아원(주),8040,14-Dec,-0.847381765,3.0,1.0
10955,사조동아원(주),8040,15-Dec,0.109491438,4.0,1.0
10956,사조동아원(주),8040,16-Dec,1.643297193,5.0,
10957,사조동아원(주),8040,17-Dec,2.23123889,0.0,
10958,사조동아원(주),8040,18-Dec,2.034698199,0.0,
10959,사조동아원(주),8040,19-Dec,1.083439174,0.0,
10960,사조산업(주),7160,11-Dec,3.221305746,0.0,
10961,사조산업(주),7160,12-Dec,1.708005813,0.0,
10962,사조산업(주),7160,13-Dec,0.998837921,0.0,
10963,사조산업(주),7160,14-Dec,2.309473584,1.0,
10964,사조산업(주),7160,15-Dec,2.157855115,0.0,
10965,사조산업(주),7160,16-Dec,3.805716516,0.0,
10966,사조산업(주),7160,17-Dec,4.454200437,0.0,
10967,사조산업(주),7160,18-Dec,4.01490574,0.0,
10968,사조산업(주),7160,19-Dec,1.238876872,0.0,
10969,사조씨푸드(주),14710,12-Dec,3.426324792,0.0,
10970,사조씨푸드(주),14710,13-Dec,2.354278869,0.0,
10971,사조씨푸드(주),14710,14-Dec,3.626596946,0.0,
10972,사조씨푸드(주),14710,15-Dec,5.608592015,0.0,
10973,사조씨푸드(주),14710,16-Dec,0.0,0.0,0.0
10974,사조씨푸드(주),14710,17-Dec,0.0,0.0,0.0
10975,사조씨푸드(주),14710,18-Dec,0.0,0.0,0.0
10976,사조씨푸드(주),14710,19-Dec,0.0,0.0,0.0
10977,삼강엠앤티(주),100090,11-Dec,0.0,0.0,0.0
10978,삼강엠앤티(주),100090,12-Dec,0.0,0.0,0.0
10979,삼강엠앤티(주),100090,13-Dec,0.0,0.0,0.0
10980,삼강엠앤티(주),100090,14-Dec,0.0,0.0,0.0
10981,삼강엠앤티(주),100090,15-Dec,0.0,0.0,0.0
10982,삼강엠앤티(주),100090,16-Dec,0.0,0.0,0.0
10983,삼강엠앤티(주),100090,17-Dec,-3.089182405,0.0,
10984,삼강엠앤티(주),100090,18-Dec,-3.555175625,1.0,1.0
10985,삼강엠앤티(주),100090,19-Dec,-1.424492567,2.0,1.0
10986,삼륭물산(주),14970,11-Dec,14.1144637,0.0,
10987,삼륭물산(주),14970,12-Dec,4.307608863,0.0,
10988,삼륭물산(주),14970,13-Dec,5.716719056,0.0,
10989,삼륭물산(주),14970,14-Dec,4.344424784,0.0,
10990,삼륭물산(주),14970,15-Dec,9.562219025,0.0,
10991,삼륭물산(주),14970,16-Dec,13.70720572,0.0,
10992,삼륭물산(주),14970,17-Dec,6.044419789,0.0,
10993,삼륭물산(주),14970,18-Dec,0.945117345,0.0,
10994,삼륭물산(주),14970,19-Dec,1.291440822,1.0,
10995,삼목에스폼(주),18310,11-Dec,0.0,0.0,0.0
10996,삼목에스폼(주),18310,12-Dec,0.0,0.0,0.0
10997,삼목에스폼(주),18310,13-Dec,0.0,0.0,0.0
10998,삼목에스폼(주),18310,14-Dec,0.0,0.0,0.0
10999,삼목에스폼(주),18310,15-Dec,0.0,0.0,0.0
11000,삼목에스폼(주),18310,16-Dec,0.0,0.0,0.0
11001,삼목에스폼(주),18310,17-Dec,0.0,0.0,0.0
11002,삼목에스폼(주),18310,18-Dec,0.0,0.0,0.0
11003,삼목에스폼(주),18310,19-Dec,0.0,0.0,0.0
11004,삼보모터스(주),53700,11-Dec,3.421394899,0.0,
11005,삼보모터스(주),53700,12-Dec,4.801172275,0.0,
11006,삼보모터스(주),53700,13-Dec,2.425975413,0.0,
11007,삼보모터스(주),53700,14-Dec,3.39159956,0.0,
11008,삼보모터스(주),53700,15-Dec,3.445887094,0.0,
11009,삼보모터스(주),53700,16-Dec,3.097902694,0.0,
11010,삼보모터스(주),53700,17-Dec,2.568355957,0.0,
11011,삼보모터스(주),53700,18-Dec,1.191445702,0.0,
11012,삼보모터스(주),53700,19-Dec,-0.908541436,0.0,
11013,삼보산업(주),9620,11-Dec,0.0,0.0,0.0
11014,삼보산업(주),9620,12-Dec,0.0,0.0,0.0
11015,삼보산업(주),9620,13-Dec,0.153209112,0.0,
11016,삼보산업(주),9620,14-Dec,0.316331646,1.0,1.0
11017,삼보산업(주),9620,15-Dec,1.14703333,2.0,
11018,삼보산업(주),9620,16-Dec,-0.249117773,0.0,
11019,삼보산업(주),9620,17-Dec,-0.565768178,1.0,1.0
11020,삼보산업(주),9620,18-Dec,0.499500954,2.0,1.0
11021,삼보산업(주),9620,19-Dec,0.790652984,3.0,1.0
11022,삼부토건(주),1470,11-Dec,-1.778510783,0.0,
11023,삼부토건(주),1470,12-Dec,-0.454645236,1.0,1.0
11024,삼부토건(주),1470,13-Dec,-0.373914401,2.0,1.0
11025,삼부토건(주),1470,14-Dec,-1.052810407,3.0,1.0
11026,삼부토건(주),1470,15-Dec,-0.667991137,4.0,1.0
11027,삼부토건(주),1470,16-Dec,-9.245513062,5.0,1.0
11028,삼부토건(주),1470,17-Dec,-9.694913981,6.0,1.0
11029,삼부토건(주),1470,18-Dec,-4.865397338,7.0,1.0
11030,삼부토건(주),1470,19-Dec,9.179537791,8.0,
11031,삼성SDI(주),6400,11-Dec,0.0,0.0,0.0
11032,삼성SDI(주),6400,12-Dec,7.642300696,0.0,
11033,삼성SDI(주),6400,13-Dec,-0.834798946,0.0,
11034,삼성SDI(주),6400,14-Dec,1.735055774,1.0,
11035,삼성SDI(주),6400,15-Dec,-1.102694316,0.0,
11036,삼성SDI(주),6400,16-Dec,-26.36126489,1.0,1.0
11037,삼성SDI(주),6400,17-Dec,5.132033801,2.0,
11038,삼성SDI(주),6400,18-Dec,13.81332161,0.0,
11039,삼성SDI(주),6400,19-Dec,5.624311401,0.0,
11040,삼성공조(주),6660,11-Dec,4.355200145,0.0,
11041,삼성공조(주),6660,12-Dec,3.338032976,0.0,
11042,삼성공조(주),6660,13-Dec,5.542502467,0.0,
11043,삼성공조(주),6660,14-Dec,1.872926707,0.0,
11044,삼성공조(주),6660,15-Dec,9.297286183,0.0,
11045,삼성공조(주),6660,16-Dec,6.166296508,0.0,
11046,삼성공조(주),6660,17-Dec,14.95230482,0.0,
11047,삼성공조(주),6660,18-Dec,-4.274324498,0.0,
11048,삼성공조(주),6660,19-Dec,-16.5495786,1.0,1.0
11049,삼성물산(주),28260,14-Dec,3.267062,0.0,
11050,삼성물산(주),28260,15-Dec,0.369223826,0.0,
11051,삼성물산(주),28260,16-Dec,0.666868283,1.0,1.0
11052,삼성물산(주),28260,17-Dec,5.147289671,2.0,
11053,삼성물산(주),28260,18-Dec,5.871960201,0.0,
11054,삼성물산(주),28260,19-Dec,6.419205445,0.0,
11055,삼성바이오로직스(주),207940,16-Dec,0.0,0.0,0.0
11056,삼성바이오로직스(주),207940,17-Dec,0.0,0.0,0.0
11057,삼성바이오로직스(주),207940,18-Dec,0.0,0.0,0.0
11058,삼성바이오로직스(주),207940,19-Dec,0.0,0.0,0.0
11059,삼성에스디에스(주),18260,14-Dec,219.821112,0.0,
11060,삼성에스디에스(주),18260,15-Dec,308.1205153,0.0,
11061,삼성에스디에스(주),18260,16-Dec,463.7128206,0.0,
11062,삼성에스디에스(주),18260,17-Dec,384.8372946,0.0,
11063,삼성에스디에스(주),18260,18-Dec,526.3079104,0.0,
11064,삼성에스디에스(주),18260,19-Dec,65.68756342,0.0,
11065,삼성엔지니어링(주),28050,11-Dec,142.7913203,0.0,
11066,삼성엔지니어링(주),28050,12-Dec,37.02178185,0.0,
11067,삼성엔지니어링(주),28050,13-Dec,-40.2284833,0.0,
11068,삼성엔지니어링(주),28050,14-Dec,5.337600703,1.0,
11069,삼성엔지니어링(주),28050,15-Dec,-47.97886183,0.0,
11070,삼성엔지니어링(주),28050,16-Dec,2.638644887,1.0,
11071,삼성엔지니어링(주),28050,17-Dec,0.873341415,0.0,
11072,삼성엔지니어링(주),28050,18-Dec,4.70285528,1.0,
11073,삼성엔지니어링(주),28050,19-Dec,26.71233866,0.0,
11074,삼성전기(주),9150,11-Dec,6.076633822,0.0,
11075,삼성전기(주),9150,12-Dec,11.78016341,0.0,
11076,삼성전기(주),9150,13-Dec,11.00234968,0.0,
11077,삼성전기(주),9150,14-Dec,0.040944571,0.0,
11078,삼성전기(주),9150,15-Dec,8.50910571,1.0,
11079,삼성전기(주),9150,16-Dec,0.497945892,0.0,
11080,삼성전기(주),9150,17-Dec,4.634968795,1.0,
11081,삼성전기(주),9150,18-Dec,11.29639994,0.0,
11082,삼성전기(주),9150,19-Dec,9.377385587,0.0,
11083,삼성전자(주),5930,11-Dec,23.99333678,0.0,
11084,삼성전자(주),5930,12-Dec,48.49590488,0.0,
11085,삼성전자(주),5930,13-Dec,72.17587676,0.0,
11086,삼성전자(주),5930,14-Dec,42.20506459,0.0,
11087,삼성전자(주),5930,15-Dec,34.01554131,0.0,
11088,삼성전자(주),5930,16-Dec,49.74333099,0.0,
11089,삼성전자(주),5930,17-Dec,81.85058636,0.0,
11090,삼성전자(주),5930,18-Dec,87.28903808,0.0,
11091,삼성전자(주),5930,19-Dec,40.45788046,0.0,
11092,삼성제약(주),1360,11-Dec,0.0,0.0,0.0
11093,삼성제약(주),1360,12-Dec,0.0,0.0,0.0
11094,삼성제약(주),1360,13-Dec,0.0,0.0,0.0
11095,삼성제약(주),1360,14-Dec,0.0,0.0,0.0
11096,삼성제약(주),1360,15-Dec,-0.620087698,0.0,
11097,삼성제약(주),1360,16-Dec,-2.740003481,1.0,1.0
11098,삼성제약(주),1360,17-Dec,-2.65629382,2.0,1.0
11099,삼성제약(주),1360,18-Dec,-3.52614691,3.0,1.0
11100,삼성제약(주),1360,19-Dec,0.0,4.0,0.0
11101,삼성중공업(주),10140,11-Dec,53.646264,0.0,
11102,삼성중공업(주),10140,12-Dec,63.08978819,0.0,
11103,삼성중공업(주),10140,13-Dec,71.07838302,0.0,
11104,삼성중공업(주),10140,14-Dec,7.063943439,0.0,
11105,삼성중공업(주),10140,15-Dec,-34.82003284,0.0,
11106,삼성중공업(주),10140,16-Dec,-2.14090478,1.0,1.0
11107,삼성중공업(주),10140,17-Dec,-10.11434484,2.0,1.0
11108,삼성중공업(주),10140,18-Dec,-3.336878709,3.0,1.0
11109,삼성중공업(주),10140,19-Dec,-5.005145964,4.0,1.0
11110,삼아알미늄(주),6110,11-Dec,0.0,0.0,0.0
11111,삼아알미늄(주),6110,12-Dec,0.0,0.0,0.0
11112,삼아알미늄(주),6110,13-Dec,0.0,0.0,0.0
11113,삼아알미늄(주),6110,14-Dec,0.0,0.0,0.0
11114,삼아알미늄(주),6110,15-Dec,0.0,0.0,0.0
11115,삼아알미늄(주),6110,16-Dec,0.0,0.0,0.0
11116,삼아알미늄(주),6110,17-Dec,0.0,0.0,0.0
11117,삼아알미늄(주),6110,18-Dec,2.446067151,0.0,
11118,삼아알미늄(주),6110,19-Dec,3.02161318,0.0,
11119,삼아제약(주),9300,11-Dec,0.0,0.0,0.0
11120,삼아제약(주),9300,12-Dec,0.0,0.0,0.0
11121,삼아제약(주),9300,13-Dec,0.0,0.0,0.0
11122,삼아제약(주),9300,14-Dec,0.0,0.0,0.0
11123,삼아제약(주),9300,15-Dec,0.0,0.0,0.0
11124,삼아제약(주),9300,16-Dec,0.0,0.0,0.0
11125,삼아제약(주),9300,17-Dec,0.0,0.0,0.0
11126,삼아제약(주),9300,18-Dec,0.0,0.0,0.0
11127,삼아제약(주),9300,19-Dec,170.8466683,0.0,
11128,삼양식품(주),3230,11-Dec,4.286548505,0.0,
11129,삼양식품(주),3230,12-Dec,2.710495699,0.0,
11130,삼양식품(주),3230,13-Dec,5.047189911,0.0,
11131,삼양식품(주),3230,14-Dec,5.41154241,0.0,
11132,삼양식품(주),3230,15-Dec,4.874904872,0.0,
11133,삼양식품(주),3230,16-Dec,24.35929625,0.0,
11134,삼양식품(주),3230,17-Dec,34.28579083,0.0,
11135,삼양식품(주),3230,18-Dec,35.18718808,0.0,
11136,삼양식품(주),3230,19-Dec,50.45078797,0.0,
11137,삼양통상(주),2170,11-Dec,28.40192003,0.0,
11138,삼양통상(주),2170,12-Dec,15.36786262,0.0,
11139,삼양통상(주),2170,13-Dec,4.285475484,0.0,
11140,삼양통상(주),2170,14-Dec,18.53441091,0.0,
11141,삼양통상(주),2170,15-Dec,14.27052691,0.0,
11142,삼양통상(주),2170,16-Dec,62.73494987,0.0,
11143,삼양통상(주),2170,17-Dec,110.480414,0.0,
11144,삼양통상(주),2170,18-Dec,98.0147512,0.0,
11145,삼양통상(주),2170,19-Dec,140.1297082,0.0,
11146,삼영무역(주),2810,11-Dec,12.48890741,0.0,
11147,삼영무역(주),2810,12-Dec,28.16987423,0.0,
11148,삼영무역(주),2810,13-Dec,1341.790602,0.0,
11149,삼영무역(주),2810,14-Dec,0.0,0.0,0.0
11150,삼영무역(주),2810,15-Dec,0.0,0.0,0.0
11151,삼영무역(주),2810,16-Dec,0.0,0.0,0.0
11152,삼영무역(주),2810,17-Dec,0.0,0.0,0.0
11153,삼영무역(주),2810,18-Dec,0.0,0.0,0.0
11154,삼영무역(주),2810,19-Dec,46.43010557,0.0,
11155,삼영엠텍(주),54540,11-Dec,4.885989821,0.0,
