,회사명,거래소코드,회계년도,매출원가감소율,중간값
619,넥스트엔터테인먼트월드,160550,18-Dec,6.024096386,
620,넥스트엔터테인먼트월드,160550,19-Dec,-2.469135802,
621,넥슨게임즈,225570,15-Dec,,
622,넥슨게임즈,225570,16-Dec,,
623,넥슨게임즈,225570,17-Dec,,
624,넥슨게임즈,225570,18-Dec,,
625,넥슨게임즈,225570,19-Dec,,
626,넵튠,217270,15-Dec,,
627,넵튠,217270,16-Dec,,
628,넵튠,217270,17-Dec,,
629,넵튠,217270,18-Dec,,
630,넵튠,217270,19-Dec,,
631,노랑풍선,104620,19-Dec,,
632,노루페인트,90350,11-Dec,1.234567901,
633,노루페인트,90350,12-Dec,-1.25,
634,노루페인트,90350,13-Dec,-2.564102564,
635,노루페인트,90350,14-Dec,-2.631578947,
636,노루페인트,90350,15-Dec,-2.702702703,
637,노루페인트,90350,16-Dec,-1.369863014,
638,노루페인트,90350,17-Dec,3.947368421,
639,노루페인트,90350,18-Dec,3.797468354,
640,노루페인트,90350,19-Dec,-2.597402597,
641,노루홀딩스,320,11-Dec,1.25,
642,노루홀딩스,320,12-Dec,-1.265822785,
643,노루홀딩스,320,13-Dec,-3.947368421,
644,노루홀딩스,320,14-Dec,-2.702702703,
645,노루홀딩스,320,15-Dec,-2.777777778,
646,노루홀딩스,320,16-Dec,0,
647,노루홀딩스,320,17-Dec,4,
648,노루홀딩스,320,18-Dec,3.846153846,
649,노루홀딩스,320,19-Dec,-2.631578947,
650,노바렉스,194700,18-Dec,,
651,노바렉스,194700,19-Dec,1.219512195,
652,노바텍,285490,18-Dec,,
653,노바텍,285490,19-Dec,-3.448275862,
654,노블엠앤비,106520,12-Dec,,
655,노블엠앤비,106520,13-Dec,-1.234567901,
656,노블엠앤비,106520,14-Dec,6.896551724,
657,노블엠앤비,106520,15-Dec,7.446808511,
658,노블엠앤비,106520,16-Dec,4.081632653,
659,노블엠앤비,106520,17-Dec,3.921568627,
660,노블엠앤비,106520,18-Dec,0,
661,노블엠앤비,106520,19-Dec,-20,
662,노터스,278650,19-Dec,,
663,녹십자,6280,11-Dec,10.60606061,
664,녹십자,6280,12-Dec,4.347826087,
665,녹십자,6280,13-Dec,0,
666,녹십자,6280,14-Dec,-1.470588235,
667,녹십자,6280,15-Dec,0,
668,녹십자,6280,16-Dec,4.225352113,
669,녹십자,6280,17-Dec,1.388888889,
670,녹십자,6280,18-Dec,2.702702703,
671,녹십자,6280,19-Dec,-1.369863014,
672,녹십자엠에스,142280,14-Dec,,
673,녹십자엠에스,142280,15-Dec,,
674,녹십자엠에스,142280,16-Dec,1.162790698,
675,녹십자엠에스,142280,17-Dec,-2.380952381,
676,녹십자엠에스,142280,18-Dec,7.692307692,
677,녹십자엠에스,142280,19-Dec,-1.111111111,
678,녹십자웰빙,234690,19-Dec,,
679,녹십자홀딩스,5250,11-Dec,9.230769231,
680,녹십자홀딩스,5250,12-Dec,4.411764706,
681,녹십자홀딩스,5250,13-Dec,0,
682,녹십자홀딩스,5250,14-Dec,0,
683,녹십자홀딩스,5250,15-Dec,-1.492537313,
684,녹십자홀딩스,5250,16-Dec,5.633802817,
685,녹십자홀딩스,5250,17-Dec,1.388888889,
686,녹십자홀딩스,5250,18-Dec,2.702702703,
687,녹십자홀딩스,5250,19-Dec,-2.777777778,
688,녹원씨엔아이,65560,11-Dec,-2.985074627,
689,녹원씨엔아이,65560,12-Dec,5.633802817,
690,녹원씨엔아이,65560,13-Dec,17.44186047,
691,녹원씨엔아이,65560,14-Dec,6.52173913,
692,녹원씨엔아이,65560,15-Dec,-73.58490566,
693,녹원씨엔아이,65560,16-Dec,35.36585366,
694,녹원씨엔아이,65560,17-Dec,-121.6216216,
695,녹원씨엔아이,65560,18-Dec,43.93939394,
696,녹원씨엔아이,65560,19-Dec,4.347826087,
697,농심,4370,11-Dec,4.109589041,
698,농심,4370,12-Dec,0,
699,농심,4370,13-Dec,-1.388888889,
700,농심,4370,14-Dec,-1.408450704,
701,농심,4370,15-Dec,-2.898550725,
702,농심,4370,16-Dec,-1.470588235,
703,농심,4370,17-Dec,-1.492537313,
704,농심,4370,18-Dec,4.285714286,
705,농심,4370,19-Dec,-1.449275362,
706,농심홀딩스,72710,11-Dec,1.176470588,
707,농심홀딩스,72710,12-Dec,-2.409638554,
708,농심홀딩스,72710,13-Dec,-9.210526316,
709,농심홀딩스,72710,14-Dec,7.317073171,
710,농심홀딩스,72710,15-Dec,-5.128205128,
711,농심홀딩스,72710,16-Dec,-5.405405405,
712,농심홀딩스,72710,17-Dec,8.641975309,
713,농심홀딩스,72710,18-Dec,3.571428571,
714,농심홀딩스,72710,19-Dec,2.325581395,
715,누리플랜,69140,11-Dec,2.597402597,
716,누리플랜,69140,12-Dec,4.938271605,
717,누리플랜,69140,13-Dec,7.954545455,
718,누리플랜,69140,14-Dec,,
719,누리플랜,69140,15-Dec,,
720,누리플랜,69140,16-Dec,,
721,누리플랜,69140,17-Dec,,
722,누리플랜,69140,18-Dec,3.658536585,
723,누리플랜,69140,19-Dec,0,
724,누리플렉스,40160,11-Dec,8.695652174,
725,누리플렉스,40160,12-Dec,-4.545454545,
726,누리플렉스,40160,13-Dec,-13.79310345,
727,누리플렉스,40160,14-Dec,-3.571428571,
728,누리플렉스,40160,15-Dec,1.754385965,
729,누리플렉스,40160,16-Dec,-7.547169811,
730,누리플렉스,40160,17-Dec,29.33333333,
731,누리플렉스,40160,18-Dec,-4.166666667,
732,누리플렉스,40160,19-Dec,0,
733,누보,332290,19-Dec,,
734,뉴로스,126870,12-Dec,,
735,뉴로스,126870,13-Dec,5.263157895,
736,뉴로스,126870,14-Dec,-1.785714286,
737,뉴로스,126870,15-Dec,18.84057971,
738,뉴로스,126870,16-Dec,-11.29032258,
739,뉴로스,126870,17-Dec,8.823529412,
740,뉴로스,126870,18-Dec,-1.492537313,
741,뉴로스,126870,19-Dec,11.84210526,
742,뉴보텍,60260,11-Dec,,
743,뉴보텍,60260,12-Dec,,
744,뉴보텍,60260,13-Dec,,
745,뉴보텍,60260,14-Dec,,
746,뉴보텍,60260,15-Dec,,
747,뉴보텍,60260,16-Dec,,
748,뉴보텍,60260,17-Dec,,
749,뉴보텍,60260,18-Dec,,
750,뉴보텍,60260,19-Dec,,
751,뉴인텍,12340,11-Dec,2.272727273,
752,뉴인텍,12340,12-Dec,12.87128713,
753,뉴인텍,12340,13-Dec,-8.602150538,
754,뉴인텍,12340,14-Dec,4.12371134,
755,뉴인텍,12340,15-Dec,-8.988764045,
756,뉴인텍,12340,16-Dec,12.74509804,
757,뉴인텍,12340,17-Dec,-10.86956522,
758,뉴인텍,12340,18-Dec,1.075268817,
759,뉴인텍,12340,19-Dec,-4.494382022,
760,뉴트리,270870,18-Dec,,
761,뉴트리,270870,19-Dec,-8.695652174,
762,뉴파워프라즈마,144960,16-Dec,,
763,뉴파워프라즈마,144960,17-Dec,-1.960784314,
764,뉴파워프라즈마,144960,18-Dec,-2,
765,뉴파워프라즈마,144960,19-Dec,7.407407407,
766,뉴프렉스,85670,11-Dec,-2.222222222,
767,뉴프렉스,85670,12-Dec,-3.448275862,
768,뉴프렉스,85670,13-Dec,4.395604396,
769,뉴프렉스,85670,14-Dec,-2.247191011,
770,뉴프렉스,85670,15-Dec,3.260869565,
771,뉴프렉스,85670,16-Dec,0,
772,뉴프렉스,85670,17-Dec,-3.370786517,
773,뉴프렉스,85670,18-Dec,-1.136363636,
774,뉴프렉스,85670,19-Dec,9.278350515,
775,다나와,119860,11-Dec,,
776,다나와,119860,12-Dec,,
777,다나와,119860,13-Dec,,
778,다나와,119860,14-Dec,100,
779,다나와,119860,15-Dec,28.57142857,
780,다나와,119860,16-Dec,#NAME?,
781,다나와,119860,17-Dec,,
782,다나와,119860,18-Dec,,
783,다나와,119860,19-Dec,,
784,다날,64260,11-Dec,,
785,다날,64260,12-Dec,,
786,다날,64260,13-Dec,,
787,다날,64260,14-Dec,,
788,다날,64260,15-Dec,,
789,다날,64260,16-Dec,,
790,다날,64260,17-Dec,,
791,다날,64260,18-Dec,,
792,다날,64260,19-Dec,,
793,다보링크,340360,19-Dec,,
794,다산네트웍스,39560,11-Dec,5.970149254,
795,다산네트웍스,39560,12-Dec,-8.064516129,
796,다산네트웍스,39560,13-Dec,6.060606061,
797,다산네트웍스,39560,14-Dec,5.714285714,
798,다산네트웍스,39560,15-Dec,10.25641026,
799,다산네트웍스,39560,16-Dec,-6.849315068,
800,다산네트웍스,39560,17-Dec,-10.60606061,
801,다산네트웍스,39560,18-Dec,0,
802,다산네트웍스,39560,19-Dec,0,
803,다우기술,23590,11-Dec,-7.407407407,
804,다우기술,23590,12-Dec,16.92307692,
805,다우기술,23590,13-Dec,1.515151515,
806,다우기술,23590,14-Dec,-10,
807,다우기술,23590,15-Dec,-9.090909091,
808,다우기술,23590,16-Dec,5.172413793,
809,다우기술,23590,17-Dec,-1.754385965,
810,다우기술,23590,18-Dec,19.71830986,
811,다우기술,23590,19-Dec,-2.898550725,
812,다우데이타,32190,11-Dec,-5.084745763,
813,다우데이타,32190,12-Dec,10.60606061,
814,다우데이타,32190,13-Dec,0,
815,다우데이타,32190,14-Dec,-6.451612903,
816,다우데이타,32190,15-Dec,-6.896551724,
817,다우데이타,32190,16-Dec,3.333333333,
818,다우데이타,32190,17-Dec,-3.448275862,
819,다우데이타,32190,18-Dec,15.94202899,
820,다우데이타,32190,19-Dec,-2.985074627,
821,다원시스,68240,11-Dec,,
822,다원시스,68240,12-Dec,,
823,다원시스,68240,13-Dec,,
824,다원시스,68240,14-Dec,,
825,다원시스,68240,15-Dec,1.515151515,
826,다원시스,68240,16-Dec,4.347826087,
827,다원시스,68240,17-Dec,-2.985074627,
828,다원시스,68240,18-Dec,5.633802817,
829,다원시스,68240,19-Dec,8.974358974,
830,다이나믹디자인,145210,15-Dec,,
831,다이나믹디자인,145210,16-Dec,1.19047619,
832,다이나믹디자인,145210,17-Dec,2.325581395,
833,다이나믹디자인,145210,18-Dec,9.473684211,
834,다이나믹디자인,145210,19-Dec,-5.555555556,
835,대교,19680,11-Dec,0,
836,대교,19680,12-Dec,1.204819277,
837,대교,19680,13-Dec,-1.219512195,
838,대교,19680,14-Dec,-1.234567901,
839,대교,19680,15-Dec,-1.25,
840,대교,19680,16-Dec,0,
841,대교,19680,17-Dec,0,
842,대교,19680,18-Dec,2.43902439,
843,대교,19680,19-Dec,0,
844,대구백화점,6370,10-Mar,,
845,대구백화점,6370,11-Mar,,
846,대구백화점,6370,12-Mar,,
847,대구백화점,6370,13-Mar,,
848,대구백화점,6370,14-Mar,,
849,대구백화점,6370,15-Mar,-2.702702703,
850,대구백화점,6370,16-Mar,-2.777777778,
851,대구백화점,6370,17-Mar,0,
852,대구백화점,6370,18-Dec,-12.5,
853,대구백화점,6370,19-Dec,#NAME?,
854,대덕,8060,11-Dec,3.370786517,
855,대덕,8060,12-Dec,-1.136363636,
856,대덕,8060,13-Dec,7.368421053,
857,대덕,8060,14-Dec,,
858,대덕,8060,15-Dec,,
859,대덕,8060,16-Dec,,
860,대덕,8060,17-Dec,,
861,대덕,8060,18-Dec,,
862,대덕,8060,19-Dec,0,
863,대동,490,11-Dec,1.282051282,
864,대동,490,12-Dec,0,
865,대동,490,13-Dec,0,
866,대동,490,14-Dec,3.703703704,
867,대동,490,15-Dec,-5.194805195,
868,대동,490,16-Dec,2.53164557,
869,대동,490,17-Dec,0,
870,대동,490,18-Dec,2.469135802,
871,대동,490,19-Dec,-5.194805195,
872,대동스틸,48470,11-Dec,,
873,대동스틸,48470,12-Dec,,
874,대동스틸,48470,13-Dec,,
875,대동스틸,48470,14-Dec,,
876,대동스틸,48470,15-Dec,,
877,대동스틸,48470,16-Dec,,
878,대동스틸,48470,17-Dec,,
879,대동스틸,48470,18-Dec,,
880,대동스틸,48470,19-Dec,,
881,대륙제관,4780,11-Dec,,
882,대륙제관,4780,12-Dec,,
883,대륙제관,4780,13-Dec,,
884,대륙제관,4780,14-Dec,,
885,대륙제관,4780,15-Dec,,
886,대륙제관,4780,16-Dec,,
887,대륙제관,4780,17-Dec,,
888,대륙제관,4780,18-Dec,,
889,대륙제관,4780,19-Dec,,
890,대림제지,17650,11-Dec,,
891,대림제지,17650,12-Dec,,
892,대림제지,17650,13-Dec,,
893,대림제지,17650,14-Dec,,
894,대림제지,17650,15-Dec,,
895,대림제지,17650,16-Dec,,
896,대림제지,17650,17-Dec,,
897,대림제지,17650,18-Dec,-8.641975309,
898,대림제지,17650,19-Dec,,
899,대명소노시즌,7720,11-Dec,13.0952381,
900,대명소노시즌,7720,12-Dec,-10.52631579,
901,대명소노시즌,7720,13-Dec,6.172839506,
902,대명소노시즌,7720,14-Dec,-5.194805195,
903,대명소노시즌,7720,15-Dec,4.938271605,
904,대명소노시즌,7720,16-Dec,-1.25,
905,대명소노시즌,7720,17-Dec,2.43902439,
906,대명소노시즌,7720,18-Dec,-2.5,
907,대명소노시즌,7720,19-Dec,3.614457831,
908,대성미생물연구소,36480,11-Dec,,
909,대성미생물연구소,36480,12-Dec,,
910,대성미생물연구소,36480,13-Dec,,
911,대성미생물연구소,36480,14-Dec,,
912,대성미생물연구소,36480,15-Dec,,
913,대성미생물연구소,36480,16-Dec,,
914,대성미생물연구소,36480,17-Dec,,
915,대성미생물연구소,36480,18-Dec,,
916,대성미생물연구소,36480,19-Dec,,
917,대성엘텍,25440,11-Dec,6.12244898,
918,대성엘텍,25440,12-Dec,-5.376344086,
919,대성엘텍,25440,13-Dec,3.125,
920,대성엘텍,25440,14-Dec,-1.052631579,
921,대성엘텍,25440,15-Dec,0,
922,대성엘텍,25440,16-Dec,0,
923,대성엘텍,25440,17-Dec,1.041666667,
924,대성엘텍,25440,18-Dec,1.030927835,
925,대성엘텍,25440,19-Dec,1.020408163,
926,대성파인텍,104040,11-Dec,-3.896103896,
927,대성파인텍,104040,12-Dec,4.938271605,
928,대성파인텍,104040,13-Dec,-2.53164557,
929,대성파인텍,104040,14-Dec,4.819277108,
930,대성파인텍,104040,15-Dec,-5.063291139,
931,대성파인텍,104040,16-Dec,3.658536585,
932,대성파인텍,104040,17-Dec,-3.797468354,
933,대성파인텍,104040,18-Dec,5.952380952,
934,대성파인텍,104040,19-Dec,3.448275862,
935,대양금속,9190,11-Dec,15.88785047,
936,대양금속,9190,12-Dec,6.956521739,
937,대양금속,9190,13-Dec,-16.16161616,
938,대양금속,9190,14-Dec,1.98019802,
939,대양금속,9190,15-Dec,,
940,대양금속,9190,16-Dec,,
941,대양금속,9190,17-Dec,,
942,대양금속,9190,18-Dec,,
943,대양금속,9190,19-Dec,,
944,대우건설,47040,11-Dec,-8.888888889,
945,대우건설,47040,12-Dec,0,
946,대우건설,47040,13-Dec,6.25,
947,대우건설,47040,14-Dec,-4.347826087,
948,대우건설,47040,15-Dec,1.075268817,
949,대우건설,47040,16-Dec,6.060606061,
950,대우건설,47040,17-Dec,-6.451612903,
951,대우건설,47040,18-Dec,-3.333333333,
952,대우건설,47040,19-Dec,0,
953,대웅,3090,10-Mar,,
954,대웅,3090,11-Dec,9.677419355,
955,대웅,3090,12-Dec,0,
956,대웅,3090,13-Dec,-14.81481481,
957,대웅,3090,14-Dec,10,
958,대웅,3090,15-Dec,1.639344262,
959,대웅,3090,16-Dec,-10.90909091,
960,대웅,3090,17-Dec,-1.851851852,
961,대웅,3090,18-Dec,3.571428571,
962,대웅,3090,19-Dec,-3.703703704,
963,대웅제약,69620,10-Mar,,
964,대웅제약,69620,11-Dec,,
965,대웅제약,69620,12-Dec,1.694915254,
966,대웅제약,69620,13-Dec,-3.50877193,
967,대웅제약,69620,14-Dec,9.523809524,
968,대웅제약,69620,15-Dec,1.5625,
969,대웅제약,69620,16-Dec,-10.34482759,
970,대웅제약,69620,17-Dec,0,
971,대웅제약,69620,18-Dec,3.333333333,
972,대웅제약,69620,19-Dec,-5.263157895,
973,대원,7680,17-Dec,,
974,대원,7680,18-Dec,0,
975,대원,7680,19-Dec,0,
976,대유,290380,18-Dec,,
977,대유,290380,19-Dec,,
978,대유에이텍,2880,11-Dec,2.173913043,
979,대유에이텍,2880,12-Dec,0,
980,대유에이텍,2880,13-Dec,1.075268817,
981,대유에이텍,2880,14-Dec,-2.197802198,
982,대유에이텍,2880,15-Dec,-8.333333333,
983,대유에이텍,2880,16-Dec,-1.204819277,
984,대유에이텍,2880,17-Dec,0,
985,대유에이텍,2880,18-Dec,2.352941176,
986,대유에이텍,2880,19-Dec,-1.19047619,
987,대유에이피,290120,18-Dec,,
988,대유에이피,290120,19-Dec,,
989,대유플러스,300,11-Dec,2.127659574,
990,대유플러스,300,12-Dec,5.050505051,
991,대유플러스,300,13-Dec,-7.608695652,
992,대유플러스,300,14-Dec,0,
993,대유플러스,300,15-Dec,-1.098901099,
994,대유플러스,300,16-Dec,-2.247191011,
995,대유플러스,300,17-Dec,2.197802198,
996,대유플러스,300,18-Dec,-7.058823529,
997,대유플러스,300,19-Dec,5.555555556,
998,대창,12800,11-Dec,3.157894737,
999,대창,12800,12-Dec,1.041666667,
1000,대창,12800,13-Dec,0,
1001,대창,12800,14-Dec,0,
1002,대창,12800,15-Dec,4,
1003,대창,12800,16-Dec,-7.52688172,
1004,대창,12800,17-Dec,0,
1005,대창,12800,18-Dec,2.105263158,
1006,대창,12800,19-Dec,0,
1007,대창솔루션,96350,11-Dec,,
1008,대창솔루션,96350,12-Dec,,
1009,대창솔루션,96350,13-Dec,2.150537634,
1010,대창솔루션,96350,14-Dec,4.12371134,
1011,대창솔루션,96350,15-Dec,-10.22727273,
1012,대창솔루션,96350,16-Dec,11.11111111,
1013,대창솔루션,96350,17-Dec,2.941176471,
1014,대창솔루션,96350,18-Dec,-0.99009901,
1015,대창솔루션,96350,19-Dec,-14.77272727,
1016,대창스틸,140520,14-Dec,,
1017,대창스틸,140520,15-Dec,1.052631579,
1018,대창스틸,140520,16-Dec,0,
1019,대창스틸,140520,17-Dec,0,
1020,대창스틸,140520,18-Dec,0,
1021,대창스틸,140520,19-Dec,-1.063829787,
1022,대한과학,131220,11-Dec,,
1023,대한과학,131220,12-Dec,,
1024,대한과학,131220,13-Dec,-2.739726027,
1025,대한과학,131220,14-Dec,1.351351351,
1026,대한과학,131220,15-Dec,1.333333333,
1027,대한과학,131220,16-Dec,0,
1028,대한과학,131220,17-Dec,-5.633802817,
1029,대한과학,131220,18-Dec,2.739726027,
1030,대한과학,131220,19-Dec,2.666666667,
1031,대한항공,3490,11-Dec,9.302325581,
1032,대한항공,3490,12-Dec,2.272727273,
1033,대한항공,3490,13-Dec,3.296703297,
1034,대한항공,3490,14-Dec,-4.597701149,
1035,대한항공,3490,15-Dec,-6.097560976,
1036,대한항공,3490,16-Dec,-2.5,
1037,대한항공,3490,17-Dec,3.614457831,
1038,대한항공,3490,18-Dec,2.352941176,
1039,대한항공,3490,19-Dec,3.409090909,
1040,대현,16090,11-Dec,,
1041,대현,16090,12-Dec,,
1042,대현,16090,13-Dec,,
1043,대현,16090,14-Dec,,
1044,대현,16090,15-Dec,,
1045,대현,16090,16-Dec,,
1046,대현,16090,17-Dec,,
1047,대현,16090,18-Dec,,
1048,대현,16090,19-Dec,,
1049,대호에이엘,69460,11-Dec,1.111111111,
1050,대호에이엘,69460,12-Dec,2.173913043,
1051,대호에이엘,69460,13-Dec,1.075268817,
1052,대호에이엘,69460,14-Dec,,
1053,대호에이엘,69460,15-Dec,,
1054,대호에이엘,69460,16-Dec,,
1055,대호에이엘,69460,17-Dec,,
1056,대호에이엘,69460,18-Dec,,
1057,대호에이엘,69460,19-Dec,,
1058,대호특수강,21040,11-Dec,,
1059,대호특수강,21040,12-Dec,,
1060,대호특수강,21040,13-Dec,,
1061,대호특수강,21040,14-Dec,,
1062,대호특수강,21040,15-Dec,,
1063,대호특수강,21040,16-Dec,,
1064,대호특수강,21040,17-Dec,,
1065,대호특수강,21040,18-Dec,,
1066,대호특수강,21040,19-Dec,,
1067,더 미동,161570,13-Dec,,
1068,더 미동,161570,14-Dec,1.19047619,
1069,더 미동,161570,15-Dec,5.617977528,
1070,더 미동,161570,16-Dec,7.291666667,
1071,더 미동,161570,17-Dec,-5.494505495,
1072,더 미동,161570,18-Dec,3.191489362,
1073,더 미동,161570,19-Dec,1.052631579,
1074,더블유게임즈,192080,19-Dec,,
1075,더블유아이,73570,11-Dec,2.150537634,
1076,더블유아이,73570,12-Dec,23.14049587,
1077,더블유아이,73570,13-Dec,-26.04166667,
1078,더블유아이,73570,14-Dec,,
1079,더블유아이,73570,15-Dec,,
1080,더블유아이,73570,16-Dec,,
1081,더블유아이,73570,17-Dec,-29.21348315,
1082,더블유아이,73570,18-Dec,-67.9245283,
1083,더블유아이,73570,19-Dec,,
1084,더블유에스아이,299170,18-Dec,,
1085,더블유에스아이,299170,19-Dec,,
1086,더존비즈온,12510,11-Dec,8.333333333,
1087,더존비즈온,12510,12-Dec,-2.127659574,
1088,더존비즈온,12510,13-Dec,4.081632653,
1089,더존비즈온,12510,14-Dec,0,
1090,더존비즈온,12510,15-Dec,-11.36363636,
1091,더존비즈온,12510,16-Dec,-7.317073171,
1092,더존비즈온,12510,17-Dec,0,
1093,더존비즈온,12510,18-Dec,6.818181818,
1094,더존비즈온,12510,19-Dec,-2.325581395,
1095,덕산테코피아,317330,19-Dec,,
1096,덕성,4830,11-Dec,1.098901099,
1097,덕성,4830,12-Dec,-5.813953488,
1098,덕성,4830,13-Dec,-2.380952381,
1099,덕성,4830,14-Dec,2.325581395,
1100,덕성,4830,15-Dec,2.272727273,
1101,덕성,4830,16-Dec,-1.149425287,
1102,덕성,4830,17-Dec,1.136363636,
1103,덕성,4830,18-Dec,3.296703297,
1104,덕성,4830,19-Dec,-5.813953488,
1105,덕신하우징,90410,14-Dec,,
1106,덕신하우징,90410,15-Dec,,
1107,덕신하우징,90410,16-Dec,12.5,
1108,덕신하우징,90410,17-Dec,-14.28571429,
1109,덕신하우징,90410,18-Dec,-1.204819277,
1110,덕신하우징,90410,19-Dec,5.681818182,
1111,데이타솔루션,263800,17-Dec,,
1112,데이타솔루션,263800,18-Dec,,
1113,데이타솔루션,263800,19-Dec,,
1114,덱스터스튜디오,206560,15-Dec,,
1115,덱스터스튜디오,206560,16-Dec,2.941176471,
1116,덱스터스튜디오,206560,17-Dec,51.77304965,
1117,덱스터스튜디오,206560,18-Dec,-95.83333333,
1118,덱스터스튜디오,206560,19-Dec,#NAME?,
1119,덴티스,261200,17-Dec,,
1120,덴티스,261200,18-Dec,,
1121,덴티스,261200,19-Dec,,
1122,덴티움,145720,17-Dec,,
1123,덴티움,145720,18-Dec,3.333333333,
1124,덴티움,145720,19-Dec,11.76470588,
1125,도화엔지니어링,2150,11-Dec,,
1126,도화엔지니어링,2150,12-Dec,,
1127,도화엔지니어링,2150,13-Dec,,
1128,도화엔지니어링,2150,14-Dec,,
1129,도화엔지니어링,2150,15-Dec,,
1130,도화엔지니어링,2150,16-Dec,,
1131,도화엔지니어링,2150,17-Dec,,
1132,도화엔지니어링,2150,18-Dec,,
1133,도화엔지니어링,2150,19-Dec,,
1134,동구바이오제약,6620,18-Dec,,
1135,동구바이오제약,6620,19-Dec,,
1136,동국알앤에스,75970,11-Dec,-1.176470588,
1137,동국알앤에스,75970,12-Dec,-2.409638554,
1138,동국알앤에스,75970,13-Dec,2.352941176,
1139,동국알앤에스,75970,14-Dec,-1.19047619,
1140,동국알앤에스,75970,15-Dec,1.176470588,
1141,동국알앤에스,75970,16-Dec,-1.19047619,
1142,동국알앤에스,75970,17-Dec,-2.43902439,
1143,동국알앤에스,75970,18-Dec,0,
1144,동국알앤에스,75970,19-Dec,1.204819277,
1145,동국에스엔씨,100130,11-Dec,-2.197802198,
1146,동국에스엔씨,100130,12-Dec,-3.409090909,
1147,동국에스엔씨,100130,13-Dec,1.123595506,
