,구분,코드,산업명,2011년,2011년.mid,2012년,2012년.mid,2012년 감소율,2013년,2013년.mid,2013년 감소율,2014년,2014년.mid,2014년 감소율,2015년,2015년.mid,2015년 감소율,2016년,2016년.mid,2016년 감소율,2017년,2017년.mid,2017년 감소율,2018년,2018년.mid,2018년 감소율,2019년,2019년.mid,2019년 감소율
1271,(주)세토피아,222810,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,84.19,0,#NAME?,73.56,0,12.63,67.51,13.425,8.22,65.22,43.41,3.39
1272,(주)세화피앤씨,252500,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,50.83,0,#NAME?,57.79,13.425,-13.69,60.33,43.41,-4.4
1273,(주)셀바스헬스케어,208370,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,64.37,0,#NAME?,59.13,0,8.14,85.33,13.425,-44.31,67.13,43.41,21.33
1274,(주)스튜디오산타클로스엔터테인먼트,204630,  기타금융업,0,0,0,0,,0,0,,0,0,,81.67,0,#NAME?,76.16,0,6.75,88.64,0,-16.39,74.92,13.425,15.48,0,43.41,100
1275,(주)썸에이지,208640,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1276,(주)쎄노텍,222420,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,65.23,0,#NAME?,70.98,0,-8.81,81.05,13.425,-14.19,77.41,43.41,4.49
1277,(주)아이비김영,339950,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1278,(주)아이엘사이언스,307180,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,74.36,43.41,#NAME?
1279,(주)알로이스,297570,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,73.4,43.41,#NAME?
1280,(주)애니플러스,310200,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1281,(주)액션스퀘어,205500,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1282,(주)에치에프알,230240,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,85.66,13.425,#NAME?,84.87,43.41,0.92
1283,(주)에프에스엔,214270,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,61.47,0,#NAME?,55.48,0,9.74,0,13.425,100,0,43.41,
1284,(주)엑셈,205100,  기타금융업,0,0,0,0,,0,0,,0,0,,42.56,0,#NAME?,58.13,0,-36.58,45.77,0,21.26,42.33,13.425,7.52,42.12,43.41,0.5
1285,(주)엔투텍,227950,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,84.11,13.425,#NAME?,0,43.41,100
1286,(주)엔피,291230,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1287,(주)예선테크,250930,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,63.08,43.41,#NAME?
1288,(주)오하임아이엔티,309930,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1289,(주)옵투스제약,131030,  기타금융업,0,0,0,0,,44,0,#NAME?,40.27,0,8.48,39.91,0,0.89,43.84,0,-9.85,44.43,0,-1.35,45.32,13.425,-2,38.91,43.41,14.14
1290,(주)와이즈버즈,273060,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1291,(주)우정바이오,215380,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,79.68,0,#NAME?,70.52,13.425,11.5,69.69,43.41,1.18
1292,(주)원바이오젠,307280,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1293,(주)웨이버스,336060,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1294,(주)위메이드플레이,123420,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1295,(주)유에스티,263770,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,86.8,13.425,#NAME?,87.14,43.41,-0.39
1296,(주)이노인스트루먼트,215790,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,60.88,0,#NAME?,63.93,13.425,-5.01,61.21,43.41,4.25
1297,(주)이랜시스,264850,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,81.76,43.41,#NAME?
1298,(주)인산가,277410,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,35.79,13.425,#NAME?,37.53,43.41,-4.86
1299,(주)일승,333430,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1300,(주)자비스,254120,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,72.22,43.41,#NAME?
1301,(주)정다운,208140,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,81.88,0,#NAME?,75.87,0,7.34,75.32,13.425,0.72,84.56,43.41,-12.27
1302,(주)제이시스메디칼,287410,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1303,(주)지니틱스,303030,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,70.88,43.41,#NAME?
1304,(주)지란지교시큐리티,208350,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,50.04,0,#NAME?,57.99,0,-15.89,55.08,13.425,5.02,59.82,43.41,-8.61
1305,(주)카이노스메드,284620,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1306,(주)켐온,217600,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,78.98,0,#NAME?,79.37,13.425,-0.49,77.81,43.41,1.97
1307,(주)켐트로스,220260,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,79.82,0,#NAME?,82.89,13.425,-3.85,85.54,43.41,-3.2
1308,(주)코퍼스코리아,322780,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1309,(주)큐브엔터테인먼트,182360,  기타금융업,0,0,0,0,,0,0,,0,0,,81.34,0,#NAME?,102.8,0,-26.38,81.84,0,20.39,83.46,13.425,-1.98,85.11,43.41,-1.98
1310,(주)클래시스,214150,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,31.01,0,#NAME?,26.85,13.425,13.42,21.38,43.41,20.37
1311,(주)태성,323280,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1312,(주)토박스코리아,215480,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,40.35,0,#NAME?,52.5,13.425,-30.11,46.04,43.41,12.3
1313,(주)티에스트릴리온,317240,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1314,(주)포인트엔지니어링,256630,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,70.72,43.41,#NAME?
1315,(주)포커스에이치엔에스,331380,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1316,(주)프로스테믹스,203690,  기타금융업,0,0,0,0,,0,0,,0,0,,18.31,0,#NAME?,23.23,0,-26.87,41.22,0,-77.44,67.08,13.425,-62.74,36.1,43.41,46.18
1317,(주)프로이천,321260,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1318,(주)하이비젼시스템,126700,  기타금융업,0,0,65.5,0,#NAME?,64.19,0,2,68.23,0,-6.29,69.18,0,-1.39,67.12,0,2.98,65.35,0,2.64,73.12,13.425,-11.89,72.13,43.41,1.35
1319,(주)한국비엔씨,256840,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,40.66,43.41,#NAME?
1320,(주)한송네오텍,226440,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,80.87,13.425,#NAME?,78.1,43.41,3.43
1321,(주)한일진공,123840,  기타금융업,0,0,0,0,,70.8,0,#NAME?,92.25,0,-30.3,68.75,0,25.47,76.88,0,-11.83,72.25,0,6.02,71.78,13.425,0.65,85.67,43.41,-19.35
1322,(주)휴센텍,215090,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,81.15,13.425,#NAME?,94.08,43.41,-15.93
1323,글로벌텍스프리(주),204620,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1324,글로본(주),19660,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,57.59,0,#NAME?,73.6,13.425,-27.8,74.3,43.41,-0.95
1325,나무기술(주),242040,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,94.03,13.425,#NAME?,85.05,43.41,9.55
1326,디와이씨(주),310870,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1327,미스터블루(주),207760,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1328,바디텍메드(주),206640,  기타금융업,0,0,0,0,,0,0,,0,0,,33.05,0,#NAME?,34.08,0,-3.12,41.77,0,-22.56,47.57,13.425,-13.89,43.54,43.41,8.47
1329,소프트캠프(주),258790,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,25.79,43.41,#NAME?
1330,씨아이에스(주),222080,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,87.46,0,#NAME?,86.92,13.425,0.62,79.07,43.41,9.03
1331,알서포트(주),131370,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1332,알에프에이치아이씨(주),218410,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,67.31,0,#NAME?,61.22,13.425,9.05,64.92,43.41,-6.04
1333,에스지에이솔루션즈(주),184230,  기타금융업,0,0,0,0,,0,0,,0,0,,53.9,0,#NAME?,60.62,0,-12.47,55.12,0,9.07,74.2,13.425,-34.62,71,43.41,4.31
1334,엠에프엠코리아(주),323230,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1335,와이아이케이(주),232140,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,78.42,0,#NAME?,78.3,13.425,0.15,64.45,43.41,17.69
1336,원텍(주),336570,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1337,윈텍(주),320000,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1338,줌인터넷(주),239340,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1339,지엔원에너지(주),270520,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1340,지엘팜텍(주),204840,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,102.18,0,#NAME?,152.44,0,-49.19,72.65,13.425,52.34,55.61,43.41,23.45
1341,케이에이치건설(주),226360,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,59.95,0,#NAME?,67.54,13.425,-12.66,60.98,43.41,9.71
1342,케이엠제약(주),225430,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,66.51,13.425,#NAME?,71.55,43.41,-7.58
1343,코리아에프티(주),123410,  기타금융업,0,0,88.06,0,#NAME?,84.56,0,3.97,85.18,0,-0.73,85.74,0,-0.66,87.01,0,-1.48,86.6,0,0.47,85.18,13.425,1.64,86.85,43.41,-1.96
1344,콜마비앤에이치(주),200130,  기타금융업,0,0,0,0,,0,0,,0,0,,82.16,0,#NAME?,82.61,0,-0.55,82.59,0,0.02,81.14,13.425,1.76,79.89,43.41,1.54
1345,패션플랫폼(주),225590,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,45.1,13.425,#NAME?,43.28,43.41,4.04
1346,현대무벡스(주),319400,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13.425,,0,43.41,
1347,휴마시스(주),205470,  기타금융업,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,57.43,0,#NAME?,61.9,13.425,-7.78,56.93,43.41,8.03
1348,(주)골드앤에스,35290,  교육 서비스업,69.48,39.575,71.72,41.175,-3.22,72.07,43.375,-0.49,73.76,44.96,-2.34,70.02,56.37,5.07,60.63,53.67,13.41,64.21,54.175,-5.9,50.09,47.75,21.99,82.34,53.78,-64.38
1349,(주)대교,19680,  교육 서비스업,81.46,39.575,82.78,41.175,-1.62,82.53,43.375,0.3,82.95,44.96,-0.51,82.23,56.37,0.87,82.18,53.67,0.06,82,54.175,0.22,84.41,47.75,-2.94,84.29,53.78,0.14
1350,(주)웅진씽크빅,95720,  교육 서비스업,41.39,39.575,43.95,41.175,-6.19,47.65,43.375,-8.42,50.78,44.96,-6.57,50.99,56.37,-0.41,46.71,53.67,8.39,44.14,54.175,5.5,42.95,47.75,2.7,42.93,53.78,0.05
1351,(주)정상제이엘에스,40420,  교육 서비스업,73.43,39.575,76.11,41.175,-3.65,79.64,43.375,-4.64,80.3,44.96,-0.83,80.99,56.37,-0.86,79.26,53.67,2.14,78.29,54.175,1.22,77.79,47.75,0.64,75.57,53.78,2.85
1352,(주)크레버스,96240,  교육 서비스업,0,39.575,0,41.175,,0,43.375,,0,44.96,,0,56.37,,0,53.67,,0,54.175,,0,47.75,,0,53.78,
1353,메가스터디(주),72870,  교육 서비스업,37.76,39.575,38.4,41.175,-1.69,39.1,43.375,-1.82,39.14,44.96,-0.1,61.75,56.37,-57.77,68.19,53.67,-10.43,80.13,54.175,-17.51,64.16,47.75,19.93,62.92,53.78,1.93
1354,메가스터디교육(주),215200,  교육 서비스업,0,39.575,0,41.175,,0,43.375,,0,44.96,,42.37,56.37,#NAME?,43.63,53.67,-2.97,43.38,54.175,0.57,45.41,47.75,-4.68,44.64,53.78,1.7
1355,메가엠디(주),133750,  교육 서비스업,0,39.575,0,41.175,,0,43.375,,0,44.96,,34.66,56.37,#NAME?,37.24,53.67,-7.44,40.6,54.175,-9.02,36.78,47.75,9.41,39.01,53.78,-6.06
1356,(주)광림,14200,  자동차 및 트레일러 제조업,83.83,86.155,87.33,87.3,-4.18,86.47,87.315,0.98,85.44,87.805,1.19,75.14,86.72,12.06,85.91,87.335,-14.33,84.62,88.505,1.5,82.8,89.65,2.15,84.31,89.98,-1.82
1357,(주)구영테크,53270,  자동차 및 트레일러 제조업,81.41,86.155,81.67,87.3,-0.32,82.74,87.315,-1.31,82.88,87.805,-0.17,83.54,86.72,-0.8,81.51,87.335,2.43,83.09,88.505,-1.94,85.04,89.65,-2.35,85.66,89.98,-0.73
1358,(주)금호에이치티,214330,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,0,87.805,,83.49,86.72,#NAME?,87.64,87.335,-4.97,88.89,88.505,-1.43,91.98,89.65,-3.48,94.62,89.98,-2.87
1359,(주)네오오토,212560,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,0,87.805,,87.27,86.72,#NAME?,88.47,87.335,-1.38,93.33,88.505,-5.49,91.34,89.65,2.13,92.3,89.98,-1.05
1360,(주)대성파인텍,104040,  자동차 및 트레일러 제조업,77.53,86.155,82.1,87.3,-5.89,79.68,87.315,2.95,83.05,87.805,-4.23,79.5,86.72,4.27,81.82,87.335,-2.92,79.73,88.505,2.55,84.4,89.65,-5.86,87.28,89.98,-3.41
1361,(주)대유에이텍,2880,  자동차 및 트레일러 제조업,92.52,86.155,92.41,87.3,0.12,93.58,87.315,-1.27,94.49,87.805,-0.97,91.18,86.72,3.5,88.79,87.335,2.62,89.84,88.505,-1.18,91.28,89.65,-1.6,90.79,89.98,0.54
1362,(주)대유에이피,290120,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,0,87.805,,0,86.72,,0,87.335,,0,88.505,,89.85,89.65,#NAME?,87.74,89.98,2.35
1363,(주)대유플러스,300,  자동차 및 트레일러 제조업,96.26,86.155,99.96,87.3,-3.84,95.42,87.315,4.54,95.3,87.805,0.13,94.3,86.72,1.05,91.9,87.335,2.55,89.94,88.505,2.13,91.93,89.65,-2.21,92.1,89.98,-0.18
1364,(주)두올,16740,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,0,87.805,,0,86.72,,86.4,87.335,#NAME?,84.26,88.505,2.48,86.89,89.65,-3.12,87.5,89.98,-0.7
1365,(주)디아이씨,92200,  자동차 및 트레일러 제조업,88.32,86.155,89.8,87.3,-1.68,89.45,87.315,0.39,89.2,87.805,0.28,86.49,86.72,3.04,87.15,87.335,-0.76,88.44,88.505,-1.48,89.44,89.65,-1.13,96.57,89.98,-7.97
1366,(주)디아크,78590,  자동차 및 트레일러 제조업,85.64,86.155,87.27,87.3,-1.9,86.89,87.315,0.44,88.25,87.805,-1.57,86.64,86.72,1.82,83.81,87.335,3.27,81.04,88.505,3.31,78.31,89.65,3.37,79.9,89.98,-2.03
1367,(주)만도,204320,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,89.46,87.805,#NAME?,88.17,86.72,1.44,87.52,87.335,0.74,91.15,88.505,-4.15,87.81,89.65,3.66,85.38,89.98,2.77
1368,(주)모베이스전자,12860,  자동차 및 트레일러 제조업,93.52,86.155,96.92,87.3,-3.64,95.11,87.315,1.87,94.73,87.805,0.4,94.6,86.72,0.14,94.13,87.335,0.5,95.9,88.505,-1.88,93.81,89.65,2.18,92.79,89.98,1.09
1369,(주)모토닉,9680,  자동차 및 트레일러 제조업,88.84,86.155,87.05,87.3,2.01,88.61,87.315,-1.79,88.23,87.805,0.43,88.9,86.72,-0.76,92.09,87.335,-3.59,87.2,88.505,5.31,87.83,89.65,-0.72,87.34,89.98,0.56
1370,(주)삼원강재,23000,  자동차 및 트레일러 제조업,87.74,86.155,87.92,87.3,-0.21,90.45,87.315,-2.88,90.44,87.805,0.01,88.47,86.72,2.18,89.94,87.335,-1.66,91.72,88.505,-1.98,91.77,89.65,-0.05,92.23,89.98,-0.5
1371,(주)서연,7860,  자동차 및 트레일러 제조업,96.71,86.155,93.64,87.3,3.17,93.91,87.315,-0.29,0,87.805,100,0,86.72,,0,87.335,,0,88.505,,0,89.65,,0,89.98,
1372,(주)서연이화,200880,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,95.74,87.805,#NAME?,91.3,86.72,4.64,92.64,87.335,-1.47,96.97,88.505,-4.67,92.52,89.65,4.59,89.95,89.98,2.78
1373,(주)성우하이텍,15750,  자동차 및 트레일러 제조업,89.98,86.155,89.54,87.3,0.49,87.39,87.315,2.4,87.98,87.805,-0.68,87.97,86.72,0.01,86.75,87.335,1.39,87.1,88.505,-0.4,89.45,89.65,-2.7,89.14,89.98,0.35
1374,(주)성창오토텍,80470,  자동차 및 트레일러 제조업,82.28,86.155,82.2,87.3,0.1,82.3,87.315,-0.12,85.47,87.805,-3.85,84.18,86.72,1.51,87.44,87.335,-3.87,87.93,88.505,-0.56,83.77,89.65,4.73,85.95,89.98,-2.6
1375,(주)세동,53060,  자동차 및 트레일러 제조업,95.89,86.155,93.63,87.3,2.36,92.66,87.315,1.04,93.88,87.805,-1.32,93.31,86.72,0.61,93.4,87.335,-0.1,95.71,88.505,-2.47,92.6,89.65,3.25,90.71,89.98,2.04
1376,(주)세원물산,24830,  자동차 및 트레일러 제조업,86.09,86.155,92.14,87.3,-7.03,96.06,87.315,-4.25,96.32,87.805,-0.27,86.59,86.72,10.1,86.72,87.335,-0.15,82.37,88.505,5.02,86.57,89.65,-5.1,80.72,89.98,6.76
1377,(주)세원정공,21820,  자동차 및 트레일러 제조업,86.2,86.155,87.66,87.3,-1.69,88.5,87.315,-0.96,90.01,87.805,-1.71,97.1,86.72,-7.88,89.99,87.335,7.32,81.62,88.505,9.3,91.6,89.65,-12.23,86.67,89.98,5.38
1378,(주)센트랄모텍,308170,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,0,87.805,,0,86.72,,0,87.335,,0,88.505,,0,89.65,,92.77,89.98,#NAME?
1379,(주)아이윈,90150,  자동차 및 트레일러 제조업,84.89,86.155,85.06,87.3,-0.2,86.13,87.315,-1.26,86.5,87.805,-0.43,88.22,86.72,-1.99,87.86,87.335,0.41,86.21,88.505,1.88,87.2,89.65,-1.15,87.3,89.98,-0.11
1380,(주)에스엠벡셀,10580,  자동차 및 트레일러 제조업,100.25,86.155,104.02,87.3,-3.76,99.89,87.315,3.97,98.5,87.805,1.39,97.43,86.72,1.09,102.5,87.335,-5.2,100.73,88.505,1.73,93.47,89.65,7.21,98.41,89.98,-5.29
1381,(주)에스제이엠,123700,  자동차 및 트레일러 제조업,85.71,86.155,90.61,87.3,-5.72,90.48,87.315,0.14,94.4,87.805,-4.33,91.9,86.72,2.65,90.44,87.335,1.59,90.05,88.505,0.43,97.02,89.65,-7.74,91.44,89.98,5.75
1382,(주)엠에스오토텍,123040,  자동차 및 트레일러 제조업,73.61,86.155,76.06,87.3,-3.33,88.65,87.315,-16.55,92.45,87.805,-4.29,89.09,86.72,3.63,89.47,87.335,-0.43,92.98,88.505,-3.92,95.41,89.65,-2.61,95.02,89.98,0.41
1383,(주)오리엔트정공,65500,  자동차 및 트레일러 제조업,106.23,86.155,88.34,87.3,16.84,87.72,87.315,0.7,89.21,87.805,-1.7,90.95,86.72,-1.95,92.11,87.335,-1.28,90.94,88.505,1.27,94.62,89.65,-4.05,94.49,89.98,0.14
1384,(주)오스템,31510,  자동차 및 트레일러 제조업,84.25,86.155,85.74,87.3,-1.77,85.25,87.315,0.57,87.65,87.805,-2.82,84.12,86.72,4.03,82.71,87.335,1.68,84.04,88.505,-1.61,84.3,89.65,-0.31,84.59,89.98,-0.34
1385,(주)오텍,67170,  자동차 및 트레일러 제조업,90.53,86.155,91.43,87.3,-0.99,91.5,87.315,-0.08,92.13,87.805,-0.69,93.67,86.72,-1.67,93.95,87.335,-0.3,91.95,88.505,2.13,91.94,89.65,0.01,91.9,89.98,0.04
1386,(주)유니크,11320,  자동차 및 트레일러 제조업,87.47,86.155,85.85,87.3,1.85,83.57,87.315,2.66,87.09,87.805,-4.21,89.17,86.72,-2.39,88.64,87.335,0.59,90.06,88.505,-1.6,91.53,89.65,-1.63,90.01,89.98,1.66
1387,(주)유니테크노,241690,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,0,87.805,,0,86.72,,78.17,87.335,#NAME?,82.59,88.505,-5.65,83.1,89.65,-0.62,86.44,89.98,-4.02
1388,(주)인팩,23810,  자동차 및 트레일러 제조업,86.12,86.155,86.73,87.3,-0.71,84.19,87.315,2.93,86.03,87.805,-2.19,86.8,86.72,-0.9,85.09,87.335,1.97,87.04,88.505,-2.29,90.77,89.65,-4.29,91.55,89.98,-0.86
1389,(주)일지테크,19540,  자동차 및 트레일러 제조업,82.73,86.155,77.36,87.3,6.49,79.67,87.315,-2.99,78.06,87.805,2.02,90.77,86.72,-16.28,88.02,87.335,3.03,88.42,88.505,-0.45,84.25,89.65,4.72,87.09,89.98,-3.37
1390,(주)체시스,33250,  자동차 및 트레일러 제조업,86.18,86.155,86.61,87.3,-0.5,89.91,87.315,-3.81,95.85,87.805,-6.61,95.36,86.72,0.51,87.33,87.335,8.42,91.39,88.505,-4.65,97.99,89.65,-7.22,96.64,89.98,1.38
1391,(주)캐스텍코리아,71850,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,85.93,87.805,#NAME?,84.83,86.72,1.28,86.76,87.335,-2.28,88.68,88.505,-2.21,91.44,89.65,-3.11,93.2,89.98,-1.92
1392,(주)코다코,46070,  자동차 및 트레일러 제조업,87.6,86.155,87.05,87.3,0.63,85.73,87.315,1.52,83.6,87.805,2.48,82.1,86.72,1.79,82.5,87.335,-0.49,85.71,88.505,-3.89,95.21,89.65,-11.08,92.19,89.98,3.17
1393,(주)트루윈,105550,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,72.71,87.805,#NAME?,88.87,86.72,-22.23,97.31,87.335,-9.5,88.57,88.505,8.98,80.07,89.65,9.6,91.17,89.98,-13.86
1394,(주)티피씨,130740,  자동차 및 트레일러 제조업,82.34,86.155,84.48,87.3,-2.6,87.24,87.315,-3.27,86.42,87.805,0.94,83.99,86.72,2.81,82.14,87.335,2.2,85.22,88.505,-3.75,85.66,89.65,-0.52,85.58,89.98,0.09
1395,(주)폴라리스세원,234100,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,0,87.315,,0,87.805,,0,86.72,,0,87.335,,85.28,88.505,#NAME?,87.75,89.65,-2.9,85.9,89.98,2.11
1396,(주)한라홀딩스,60980,  자동차 및 트레일러 제조업,87.03,86.155,87.57,87.3,-0.62,87.74,87.315,-0.19,0,87.805,100,78.15,86.72,#NAME?,77.18,87.335,1.24,82.22,88.505,-6.53,84.65,89.65,-2.96,79.33,89.98,6.28
1397,(주)현대공업,170030,  자동차 및 트레일러 제조업,0,86.155,0,87.3,,89.19,87.315,#NAME?,93.12,87.805,-4.41,92.65,86.72,0.5,92.28,87.335,0.4,93.53,88.505,-1.35,95.68,89.65,-2.3,93.54,89.98,2.24
1398,(주)화승코퍼레이션,13520,  자동차 및 트레일러 제조업,86.13,86.155,85.24,87.3,1.03,83.99,87.315,1.47,82.09,87.805,2.26,81.45,86.72,0.78,82.53,87.335,-1.33,83.11,88.505,-0.7,83.69,89.65,-0.7,83.58,89.98,0.13
1399,(주)화신,10690,  자동차 및 트레일러 제조업,87.2,86.155,87,87.3,0.23,86.12,87.315,1.01,88.36,87.805,-2.6,88.4,86.72,-0.05,87.46,87.335,1.06,92.01,88.505,-5.2,97.53,89.65,-6,92.23,89.98,5.43
1400,(주)화신정공,126640,  자동차 및 트레일러 제조업,91.71,86.155,94.12,87.3,-2.63,95.03,87.315,-0.97,95.89,87.805,-0.9,96.05,86.72,-0.17,95.88,87.335,0.18,96.41,88.505,-0.55,96.98,89.65,-0.59,96.12,89.98,0.89
1401,KB오토시스(주),24120,  자동차 및 트레일러 제조업,92.8,86.155,88.96,87.3,4.14,88.96,87.315,0,89.54,87.805,-0.65,86.19,86.72,3.74,84.95,87.335,1.44,84.34,88.505,0.72,86.69,89.65,-2.79,88.08,89.98,-1.6
1402,SNT모티브(주),64960,  자동차 및 트레일러 제조업,89.12,86.155,88.61,87.3,0.57,87.24,87.315,1.55,87.06,87.805,0.21,82.68,86.72,5.03,85.77,87.335,-3.74,85.27,88.505,0.58,88.08,89.65,-3.3,83.66,89.98,5.02
1403,SNT중공업(주),3570,  자동차 및 트레일러 제조업,85.5,86.155,89.6,87.3,-4.8,92.32,87.315,-3.04,96.67,87.805,-4.71,87.34,86.72,9.65,95.45,87.335,-9.29,93.55,88.505,1.99,87.73,89.65,6.22,88.76,89.98,-1.17
