,회사명,거래소코드,회계년도,배당금감소율여부
621,(주)네오리진,94860,Dec-18,0
622,(주)네오리진,94860,Dec-19,0
623,(주)네오셈,253590,Dec-16,0
624,(주)네오셈,253590,Dec-17,0
625,(주)네오셈,253590,Dec-18,0
626,(주)네오셈,253590,Dec-19,0
627,(주)네오오토,212560,Dec-10,0
628,(주)네오오토,212560,Dec-11,0
629,(주)네오오토,212560,Dec-12,0
630,(주)네오오토,212560,Dec-13,0
631,(주)네오오토,212560,Dec-14,0
632,(주)네오오토,212560,Dec-15,0
633,(주)네오오토,212560,Dec-16,0
634,(주)네오오토,212560,Dec-17,0
635,(주)네오오토,212560,Dec-18,1
636,(주)네오오토,212560,Dec-19,1
637,(주)네오위즈,95660,Dec-10,0
638,(주)네오위즈,95660,Dec-11,0
639,(주)네오위즈,95660,Dec-12,1
640,(주)네오위즈,95660,Dec-13,0
641,(주)네오위즈,95660,Dec-14,0
642,(주)네오위즈,95660,Dec-15,0
643,(주)네오위즈,95660,Dec-16,0
644,(주)네오위즈,95660,Dec-17,0
645,(주)네오위즈,95660,Dec-18,0
646,(주)네오위즈,95660,Dec-19,0
647,(주)네오위즈홀딩스,42420,Dec-10,0
648,(주)네오위즈홀딩스,42420,Dec-11,0
649,(주)네오위즈홀딩스,42420,Dec-12,1
650,(주)네오위즈홀딩스,42420,Dec-13,0
651,(주)네오위즈홀딩스,42420,Dec-14,0
652,(주)네오위즈홀딩스,42420,Dec-15,0
653,(주)네오위즈홀딩스,42420,Dec-16,0
654,(주)네오위즈홀딩스,42420,Dec-17,1
655,(주)네오위즈홀딩스,42420,Dec-18,0
656,(주)네오위즈홀딩스,42420,Dec-19,0
657,(주)네오이뮨텍,950220,Dec-19,0
658,(주)네오크레마,311390,Dec-16,0
659,(주)네오크레마,311390,Dec-17,0
660,(주)네오크레마,311390,Dec-18,0
661,(주)네오크레마,311390,Dec-19,0
662,(주)네오티스,85910,Dec-10,0
663,(주)네오티스,85910,Dec-11,0
664,(주)네오티스,85910,Dec-12,0
665,(주)네오티스,85910,Dec-13,0
666,(주)네오티스,85910,Dec-14,0
667,(주)네오티스,85910,Dec-15,0
668,(주)네오티스,85910,Dec-16,1
669,(주)네오티스,85910,Dec-17,0
670,(주)네오티스,85910,Dec-18,0
671,(주)네오티스,85910,Dec-19,0
672,(주)네오팜,92730,Dec-10,0
673,(주)네오팜,92730,Dec-11,0
674,(주)네오팜,92730,Dec-12,0
675,(주)네오팜,92730,Dec-13,0
676,(주)네오팜,92730,Dec-14,0
677,(주)네오팜,92730,Dec-15,0
678,(주)네오팜,92730,Dec-16,0
679,(주)네오팜,92730,Dec-17,0
680,(주)네오팜,92730,Dec-18,0
681,(주)네오팜,92730,Dec-19,0
682,(주)네오펙트,290660,Dec-17,0
683,(주)네오펙트,290660,Dec-18,0
684,(주)네오펙트,290660,Dec-19,0
685,(주)네온테크,306620,Dec-18,0
686,(주)네온테크,306620,Dec-19,0
687,(주)네이블커뮤니케이션즈,153460,Dec-10,0
688,(주)네이블커뮤니케이션즈,153460,Dec-11,0
689,(주)네이블커뮤니케이션즈,153460,Dec-12,0
690,(주)네이블커뮤니케이션즈,153460,Dec-13,0
691,(주)네이블커뮤니케이션즈,153460,Dec-14,0
692,(주)네이블커뮤니케이션즈,153460,Dec-15,0
693,(주)네이블커뮤니케이션즈,153460,Dec-16,0
694,(주)네이블커뮤니케이션즈,153460,Dec-17,0
695,(주)네이블커뮤니케이션즈,153460,Dec-18,0
696,(주)네이블커뮤니케이션즈,153460,Dec-19,0
697,(주)네이처셀,7390,Dec-10,0
698,(주)네이처셀,7390,Dec-11,0
699,(주)네이처셀,7390,Dec-12,0
700,(주)네이처셀,7390,Dec-13,0
701,(주)네이처셀,7390,Dec-14,0
702,(주)네이처셀,7390,Dec-15,0
703,(주)네이처셀,7390,Dec-16,0
704,(주)네이처셀,7390,Dec-17,0
705,(주)네이처셀,7390,Dec-18,0
706,(주)네이처셀,7390,Dec-19,0
707,(주)네패스,33640,Dec-10,0
708,(주)네패스,33640,Dec-11,0
709,(주)네패스,33640,Dec-12,0
710,(주)네패스,33640,Dec-13,0
711,(주)네패스,33640,Dec-14,1
712,(주)네패스,33640,Dec-15,0
713,(주)네패스,33640,Dec-16,0
714,(주)네패스,33640,Dec-17,1
715,(주)네패스,33640,Dec-18,0
716,(주)네패스,33640,Dec-19,0
717,(주)네패스아크,330860,Dec-19,0
718,(주)넥센,5720,Dec-10,0
719,(주)넥센,5720,Dec-11,0
720,(주)넥센,5720,Dec-12,0
721,(주)넥센,5720,Dec-13,0
722,(주)넥센,5720,Dec-14,0
723,(주)넥센,5720,Dec-15,0
724,(주)넥센,5720,Dec-16,0
725,(주)넥센,5720,Dec-17,0
726,(주)넥센,5720,Dec-18,0
727,(주)넥센,5720,Dec-19,0
728,(주)넥스턴바이오사이언스,89140,Dec-10,0
729,(주)넥스턴바이오사이언스,89140,Dec-11,0
730,(주)넥스턴바이오사이언스,89140,Dec-12,0
731,(주)넥스턴바이오사이언스,89140,Dec-13,0
732,(주)넥스턴바이오사이언스,89140,Dec-14,0
733,(주)넥스턴바이오사이언스,89140,Dec-15,0
734,(주)넥스턴바이오사이언스,89140,Dec-16,1
735,(주)넥스턴바이오사이언스,89140,Dec-17,0
736,(주)넥스턴바이오사이언스,89140,Dec-18,0
737,(주)넥스턴바이오사이언스,89140,Dec-19,1
738,(주)넥스트아이,137940,Dec-10,0
739,(주)넥스트아이,137940,Dec-11,0
740,(주)넥스트아이,137940,Dec-12,0
741,(주)넥스트아이,137940,Dec-13,0
742,(주)넥스트아이,137940,Dec-14,0
743,(주)넥스트아이,137940,Dec-15,1
744,(주)넥스트아이,137940,Dec-16,0
745,(주)넥스트아이,137940,Dec-17,0
746,(주)넥스트아이,137940,Dec-18,1
747,(주)넥스트아이,137940,Dec-19,0
748,(주)넥스트엔터테인먼트월드,160550,Dec-13,0
749,(주)넥스트엔터테인먼트월드,160550,Dec-14,0
750,(주)넥스트엔터테인먼트월드,160550,Dec-15,0
751,(주)넥스트엔터테인먼트월드,160550,Dec-16,0
752,(주)넥스트엔터테인먼트월드,160550,Dec-17,0
753,(주)넥스트엔터테인먼트월드,160550,Dec-18,0
754,(주)넥스트엔터테인먼트월드,160550,Dec-19,0
755,(주)넥스틴,348210,Dec-14,0
756,(주)넥스틴,348210,Dec-15,0
757,(주)넥스틴,348210,Dec-16,0
758,(주)넥스틴,348210,Dec-17,0
759,(주)넥스틴,348210,Dec-18,0
760,(주)넥스틴,348210,Dec-19,0
761,(주)넥슨게임즈,225570,Dec-15,0
762,(주)넥슨게임즈,225570,Dec-16,0
763,(주)넥슨게임즈,225570,Dec-17,0
764,(주)넥슨게임즈,225570,Dec-18,0
765,(주)넥슨게임즈,225570,Dec-19,0
766,(주)넵튠,217270,Dec-15,0
767,(주)넵튠,217270,Dec-16,0
768,(주)넵튠,217270,Dec-17,0
769,(주)넵튠,217270,Dec-18,0
770,(주)넵튠,217270,Dec-19,0
771,(주)노랑풍선,104620,Dec-11,0
772,(주)노랑풍선,104620,Dec-12,0
773,(주)노랑풍선,104620,Dec-13,0
774,(주)노랑풍선,104620,Dec-14,0
775,(주)노랑풍선,104620,Dec-15,0
776,(주)노랑풍선,104620,Dec-16,0
777,(주)노랑풍선,104620,Dec-17,0
778,(주)노랑풍선,104620,Dec-18,0
779,(주)노랑풍선,104620,Dec-19,0
780,(주)노루페인트,90350,Dec-10,0
781,(주)노루페인트,90350,Dec-11,0
782,(주)노루페인트,90350,Dec-12,0
783,(주)노루페인트,90350,Dec-13,0
784,(주)노루페인트,90350,Dec-14,0
785,(주)노루페인트,90350,Dec-15,0
786,(주)노루페인트,90350,Dec-16,0
787,(주)노루페인트,90350,Dec-17,0
788,(주)노루페인트,90350,Dec-18,0
789,(주)노루페인트,90350,Dec-19,0
790,(주)노루홀딩스,320,Dec-10,0
791,(주)노루홀딩스,320,Dec-11,0
792,(주)노루홀딩스,320,Dec-12,0
793,(주)노루홀딩스,320,Dec-13,0
794,(주)노루홀딩스,320,Dec-14,0
795,(주)노루홀딩스,320,Dec-15,0
796,(주)노루홀딩스,320,Dec-16,0
797,(주)노루홀딩스,320,Dec-17,0
798,(주)노루홀딩스,320,Dec-18,0
799,(주)노루홀딩스,320,Dec-19,0
800,(주)노바렉스,194700,Dec-10,0
801,(주)노바렉스,194700,Dec-11,0
802,(주)노바렉스,194700,Dec-12,0
803,(주)노바렉스,194700,Dec-13,0
804,(주)노바렉스,194700,Dec-14,0
805,(주)노바렉스,194700,Dec-15,0
806,(주)노바렉스,194700,Dec-16,0
807,(주)노바렉스,194700,Dec-17,0
808,(주)노바렉스,194700,Dec-18,0
809,(주)노바렉스,194700,Dec-19,0
810,(주)노바텍,285490,Dec-17,0
811,(주)노바텍,285490,Dec-18,0
812,(주)노바텍,285490,Dec-19,0
813,(주)노블엠앤비,106520,Dec-10,0
814,(주)노블엠앤비,106520,Dec-11,0
815,(주)노블엠앤비,106520,Dec-12,0
816,(주)노블엠앤비,106520,Dec-13,0
817,(주)노블엠앤비,106520,Dec-14,0
818,(주)노블엠앤비,106520,Dec-15,1
819,(주)노블엠앤비,106520,Dec-16,0
820,(주)노블엠앤비,106520,Dec-17,0
821,(주)노블엠앤비,106520,Dec-18,0
822,(주)노블엠앤비,106520,Dec-19,0
823,(주)노터스,278650,Dec-16,0
824,(주)노터스,278650,Dec-17,0
825,(주)노터스,278650,Dec-18,0
826,(주)노터스,278650,Dec-19,0
827,(주)녹십자,6280,Dec-10,0
828,(주)녹십자,6280,Dec-11,0
829,(주)녹십자,6280,Dec-12,0
830,(주)녹십자,6280,Dec-13,0
831,(주)녹십자,6280,Dec-14,0
832,(주)녹십자,6280,Dec-15,0
833,(주)녹십자,6280,Dec-16,0
834,(주)녹십자,6280,Dec-17,1
835,(주)녹십자,6280,Dec-18,0
836,(주)녹십자,6280,Dec-19,1
837,(주)녹십자엠에스,142280,Dec-10,0
838,(주)녹십자엠에스,142280,Dec-11,0
839,(주)녹십자엠에스,142280,Dec-12,0
840,(주)녹십자엠에스,142280,Dec-13,1
841,(주)녹십자엠에스,142280,Dec-14,0
842,(주)녹십자엠에스,142280,Dec-15,0
843,(주)녹십자엠에스,142280,Dec-16,1
844,(주)녹십자엠에스,142280,Dec-17,0
845,(주)녹십자엠에스,142280,Dec-18,0
846,(주)녹십자엠에스,142280,Dec-19,0
847,(주)녹십자웰빙,234690,Dec-16,0
848,(주)녹십자웰빙,234690,Dec-17,0
849,(주)녹십자웰빙,234690,Dec-18,0
850,(주)녹십자웰빙,234690,Dec-19,0
851,(주)녹십자홀딩스,5250,Dec-10,0
852,(주)녹십자홀딩스,5250,Dec-11,0
853,(주)녹십자홀딩스,5250,Dec-12,0
854,(주)녹십자홀딩스,5250,Dec-13,0
855,(주)녹십자홀딩스,5250,Dec-14,1
856,(주)녹십자홀딩스,5250,Dec-15,0
857,(주)녹십자홀딩스,5250,Dec-16,0
858,(주)녹십자홀딩스,5250,Dec-17,0
859,(주)녹십자홀딩스,5250,Dec-18,0
860,(주)녹십자홀딩스,5250,Dec-19,0
861,(주)녹원씨엔아이,65560,Dec-10,0
862,(주)녹원씨엔아이,65560,Dec-11,0
863,(주)녹원씨엔아이,65560,Dec-12,0
864,(주)녹원씨엔아이,65560,Dec-13,0
865,(주)녹원씨엔아이,65560,Dec-14,0
866,(주)녹원씨엔아이,65560,Dec-15,0
867,(주)녹원씨엔아이,65560,Dec-16,0
868,(주)녹원씨엔아이,65560,Dec-17,0
869,(주)녹원씨엔아이,65560,Dec-18,0
870,(주)녹원씨엔아이,65560,Dec-19,0
871,(주)농심,4370,Dec-10,0
872,(주)농심,4370,Dec-11,0
873,(주)농심,4370,Dec-12,0
874,(주)농심,4370,Dec-13,0
875,(주)농심,4370,Dec-14,0
876,(주)농심,4370,Dec-15,0
877,(주)농심,4370,Dec-16,0
878,(주)농심,4370,Dec-17,0
879,(주)농심,4370,Dec-18,0
880,(주)농심,4370,Dec-19,0
881,(주)농심홀딩스,72710,Dec-10,0
882,(주)농심홀딩스,72710,Dec-11,0
883,(주)농심홀딩스,72710,Dec-12,0
884,(주)농심홀딩스,72710,Dec-13,0
885,(주)농심홀딩스,72710,Dec-14,0
886,(주)농심홀딩스,72710,Dec-15,0
887,(주)농심홀딩스,72710,Dec-16,0
888,(주)농심홀딩스,72710,Dec-17,0
889,(주)농심홀딩스,72710,Dec-18,0
890,(주)농심홀딩스,72710,Dec-19,0
891,(주)누리플랜,69140,Dec-10,0
892,(주)누리플랜,69140,Dec-11,0
893,(주)누리플랜,69140,Dec-12,0
894,(주)누리플랜,69140,Dec-13,1
895,(주)누리플랜,69140,Dec-14,0
896,(주)누리플랜,69140,Dec-15,0
897,(주)누리플랜,69140,Dec-16,0
898,(주)누리플랜,69140,Dec-17,0
899,(주)누리플랜,69140,Dec-18,0
900,(주)누리플랜,69140,Dec-19,0
901,(주)누리플렉스,40160,Dec-10,0
902,(주)누리플렉스,40160,Dec-11,0
903,(주)누리플렉스,40160,Dec-12,0
904,(주)누리플렉스,40160,Dec-13,0
905,(주)누리플렉스,40160,Dec-14,0
906,(주)누리플렉스,40160,Dec-15,0
907,(주)누리플렉스,40160,Dec-16,0
908,(주)누리플렉스,40160,Dec-17,0
909,(주)누리플렉스,40160,Dec-18,0
910,(주)누리플렉스,40160,Dec-19,0
911,(주)누보,332290,Dec-19,0
912,(주)뉴로스,126870,Dec-10,0
913,(주)뉴로스,126870,Dec-11,0
914,(주)뉴로스,126870,Dec-12,0
915,(주)뉴로스,126870,Dec-13,0
916,(주)뉴로스,126870,Dec-14,0
917,(주)뉴로스,126870,Dec-15,0
918,(주)뉴로스,126870,Dec-16,0
919,(주)뉴로스,126870,Dec-17,0
920,(주)뉴로스,126870,Dec-18,0
921,(주)뉴로스,126870,Dec-19,0
922,(주)뉴보텍,60260,Dec-10,0
923,(주)뉴보텍,60260,Dec-11,0
924,(주)뉴보텍,60260,Dec-12,0
925,(주)뉴보텍,60260,Dec-13,0
926,(주)뉴보텍,60260,Dec-14,0
927,(주)뉴보텍,60260,Dec-15,0
928,(주)뉴보텍,60260,Dec-16,0
929,(주)뉴보텍,60260,Dec-17,0
930,(주)뉴보텍,60260,Dec-18,0
931,(주)뉴보텍,60260,Dec-19,0
932,(주)뉴인텍,12340,Dec-10,0
933,(주)뉴인텍,12340,Dec-11,0
934,(주)뉴인텍,12340,Dec-12,0
935,(주)뉴인텍,12340,Dec-13,0
936,(주)뉴인텍,12340,Dec-14,0
937,(주)뉴인텍,12340,Dec-15,0
938,(주)뉴인텍,12340,Dec-16,0
939,(주)뉴인텍,12340,Dec-17,0
940,(주)뉴인텍,12340,Dec-18,0
941,(주)뉴인텍,12340,Dec-19,0
942,(주)뉴트리,270870,Dec-17,0
943,(주)뉴트리,270870,Dec-18,0
944,(주)뉴트리,270870,Dec-19,0
945,(주)뉴파워프라즈마,144960,Dec-10,0
946,(주)뉴파워프라즈마,144960,Dec-11,0
947,(주)뉴파워프라즈마,144960,Dec-12,0
948,(주)뉴파워프라즈마,144960,Dec-13,0
949,(주)뉴파워프라즈마,144960,Dec-14,0
950,(주)뉴파워프라즈마,144960,Dec-15,0
951,(주)뉴파워프라즈마,144960,Dec-16,0
952,(주)뉴파워프라즈마,144960,Dec-17,0
953,(주)뉴파워프라즈마,144960,Dec-18,0
954,(주)뉴파워프라즈마,144960,Dec-19,1
955,(주)뉴프렉스,85670,Dec-10,0
956,(주)뉴프렉스,85670,Dec-11,0
957,(주)뉴프렉스,85670,Dec-12,0
958,(주)뉴프렉스,85670,Dec-13,0
959,(주)뉴프렉스,85670,Dec-14,0
960,(주)뉴프렉스,85670,Dec-15,0
961,(주)뉴프렉스,85670,Dec-16,0
962,(주)뉴프렉스,85670,Dec-17,0
963,(주)뉴프렉스,85670,Dec-18,0
964,(주)뉴프렉스,85670,Dec-19,0
965,(주)다나와,119860,Dec-10,0
966,(주)다나와,119860,Dec-11,0
967,(주)다나와,119860,Dec-12,1
968,(주)다나와,119860,Dec-13,0
969,(주)다나와,119860,Dec-14,0
970,(주)다나와,119860,Dec-15,0
971,(주)다나와,119860,Dec-16,0
972,(주)다나와,119860,Dec-17,0
973,(주)다나와,119860,Dec-18,1
974,(주)다나와,119860,Dec-19,0
975,(주)다날,64260,Dec-10,0
976,(주)다날,64260,Dec-11,0
977,(주)다날,64260,Dec-12,0
978,(주)다날,64260,Dec-13,0
979,(주)다날,64260,Dec-14,0
980,(주)다날,64260,Dec-15,0
981,(주)다날,64260,Dec-16,0
982,(주)다날,64260,Dec-17,0
983,(주)다날,64260,Dec-18,0
984,(주)다날,64260,Dec-19,0
985,(주)다보링크,340360,Dec-19,0
986,(주)다산네트웍스,39560,Dec-10,0
987,(주)다산네트웍스,39560,Dec-11,0
988,(주)다산네트웍스,39560,Dec-12,0
989,(주)다산네트웍스,39560,Dec-13,0
990,(주)다산네트웍스,39560,Dec-14,0
991,(주)다산네트웍스,39560,Dec-15,0
992,(주)다산네트웍스,39560,Dec-16,0
993,(주)다산네트웍스,39560,Dec-17,0
994,(주)다산네트웍스,39560,Dec-18,0
995,(주)다산네트웍스,39560,Dec-19,0
996,(주)다우기술,23590,Dec-10,0
997,(주)다우기술,23590,Dec-11,0
998,(주)다우기술,23590,Dec-12,0
999,(주)다우기술,23590,Dec-13,0
1000,(주)다우기술,23590,Dec-14,0
1001,(주)다우기술,23590,Dec-15,0
1002,(주)다우기술,23590,Dec-16,0
1003,(주)다우기술,23590,Dec-17,0
1004,(주)다우기술,23590,Dec-18,0
1005,(주)다우기술,23590,Dec-19,1
1006,(주)다우데이타,32190,Dec-10,0
1007,(주)다우데이타,32190,Dec-11,0
1008,(주)다우데이타,32190,Dec-12,1
1009,(주)다우데이타,32190,Dec-13,1
1010,(주)다우데이타,32190,Dec-14,0
1011,(주)다우데이타,32190,Dec-15,0
1012,(주)다우데이타,32190,Dec-16,0
1013,(주)다우데이타,32190,Dec-17,0
1014,(주)다우데이타,32190,Dec-18,0
1015,(주)다우데이타,32190,Dec-19,0
1016,(주)다원시스,68240,Dec-10,0
1017,(주)다원시스,68240,Dec-11,0
1018,(주)다원시스,68240,Dec-12,0
1019,(주)다원시스,68240,Dec-13,0
1020,(주)다원시스,68240,Dec-14,0
1021,(주)다원시스,68240,Dec-15,0
1022,(주)다원시스,68240,Dec-16,0
1023,(주)다원시스,68240,Dec-17,0
1024,(주)다원시스,68240,Dec-18,0
1025,(주)다원시스,68240,Dec-19,0
1026,(주)다이나믹디자인,145210,Dec-10,0
1027,(주)다이나믹디자인,145210,Dec-11,0
1028,(주)다이나믹디자인,145210,Dec-12,0
1029,(주)다이나믹디자인,145210,Dec-13,0
1030,(주)다이나믹디자인,145210,Dec-14,0
1031,(주)다이나믹디자인,145210,Dec-15,0
1032,(주)다이나믹디자인,145210,Dec-16,0
1033,(주)다이나믹디자인,145210,Dec-17,0
1034,(주)다이나믹디자인,145210,Dec-18,0
1035,(주)다이나믹디자인,145210,Dec-19,0
1036,(주)대교,19680,Dec-10,0
1037,(주)대교,19680,Dec-11,0
1038,(주)대교,19680,Dec-12,0
1039,(주)대교,19680,Dec-13,1
1040,(주)대교,19680,Dec-14,0
1041,(주)대교,19680,Dec-15,0
1042,(주)대교,19680,Dec-16,0
1043,(주)대교,19680,Dec-17,0
1044,(주)대교,19680,Dec-18,0
1045,(주)대교,19680,Dec-19,1
1046,(주)대구백화점,6370,Mar-10,0
1047,(주)대구백화점,6370,Mar-11,0
1048,(주)대구백화점,6370,Mar-12,0
1049,(주)대구백화점,6370,Mar-13,0
1050,(주)대구백화점,6370,Mar-14,0
1051,(주)대구백화점,6370,Mar-15,0
1052,(주)대구백화점,6370,Mar-16,0
1053,(주)대구백화점,6370,Mar-17,1
1054,(주)대구백화점,6370,Dec-18,1
1055,(주)대구백화점,6370,Dec-19,1
1056,(주)대덕,8060,Dec-10,0
1057,(주)대덕,8060,Dec-11,0
1058,(주)대덕,8060,Dec-12,0
1059,(주)대덕,8060,Dec-13,0
1060,(주)대덕,8060,Dec-14,0
1061,(주)대덕,8060,Dec-15,0
1062,(주)대덕,8060,Dec-16,0
1063,(주)대덕,8060,Dec-17,0
1064,(주)대덕,8060,Dec-18,0
1065,(주)대덕,8060,Dec-19,0
1066,(주)대동,490,Dec-10,0
1067,(주)대동,490,Dec-11,0
1068,(주)대동,490,Dec-12,0
1069,(주)대동,490,Dec-13,0
1070,(주)대동,490,Dec-14,0
1071,(주)대동,490,Dec-15,0
1072,(주)대동,490,Dec-16,1
1073,(주)대동,490,Dec-17,1
1074,(주)대동,490,Dec-18,0
1075,(주)대동,490,Dec-19,0
1076,(주)대동스틸,48470,Dec-10,0
1077,(주)대동스틸,48470,Dec-11,0
1078,(주)대동스틸,48470,Dec-12,0
1079,(주)대동스틸,48470,Dec-13,1
1080,(주)대동스틸,48470,Dec-14,0
1081,(주)대동스틸,48470,Dec-15,0
1082,(주)대동스틸,48470,Dec-16,0
1083,(주)대동스틸,48470,Dec-17,0
1084,(주)대동스틸,48470,Dec-18,0
1085,(주)대동스틸,48470,Dec-19,1
1086,(주)대륙제관,4780,Dec-10,0
1087,(주)대륙제관,4780,Dec-11,0
1088,(주)대륙제관,4780,Dec-12,0
1089,(주)대륙제관,4780,Dec-13,0
1090,(주)대륙제관,4780,Dec-14,0
1091,(주)대륙제관,4780,Dec-15,0
1092,(주)대륙제관,4780,Dec-16,0
1093,(주)대륙제관,4780,Dec-17,0
1094,(주)대륙제관,4780,Dec-18,0
1095,(주)대륙제관,4780,Dec-19,1
1096,(주)대림제지,17650,Dec-10,0
1097,(주)대림제지,17650,Dec-11,0
1098,(주)대림제지,17650,Dec-12,0
1099,(주)대림제지,17650,Dec-13,0
1100,(주)대림제지,17650,Dec-14,1
1101,(주)대림제지,17650,Dec-15,0
1102,(주)대림제지,17650,Dec-16,1
1103,(주)대림제지,17650,Dec-17,0
1104,(주)대림제지,17650,Dec-18,0
1105,(주)대림제지,17650,Dec-19,0
1106,(주)대명소노시즌,7720,Dec-10,0
1107,(주)대명소노시즌,7720,Dec-11,0
1108,(주)대명소노시즌,7720,Dec-12,0
1109,(주)대명소노시즌,7720,Dec-13,0
1110,(주)대명소노시즌,7720,Dec-14,0
1111,(주)대명소노시즌,7720,Dec-15,0
1112,(주)대명소노시즌,7720,Dec-16,0
1113,(주)대명소노시즌,7720,Dec-17,0
1114,(주)대명소노시즌,7720,Dec-18,0
1115,(주)대명소노시즌,7720,Dec-19,0
1116,(주)대성미생물연구소,36480,Dec-10,0
1117,(주)대성미생물연구소,36480,Dec-11,0
1118,(주)대성미생물연구소,36480,Dec-12,0
1119,(주)대성미생물연구소,36480,Dec-13,0
1120,(주)대성미생물연구소,36480,Dec-14,0
1121,(주)대성미생물연구소,36480,Dec-15,0
1122,(주)대성미생물연구소,36480,Dec-16,0
1123,(주)대성미생물연구소,36480,Dec-17,0
1124,(주)대성미생물연구소,36480,Dec-18,0
1125,(주)대성미생물연구소,36480,Dec-19,0
1126,(주)대성엘텍,25440,Dec-10,0
1127,(주)대성엘텍,25440,Dec-11,0
1128,(주)대성엘텍,25440,Dec-12,0
1129,(주)대성엘텍,25440,Dec-13,0
1130,(주)대성엘텍,25440,Dec-14,0
1131,(주)대성엘텍,25440,Dec-15,0
1132,(주)대성엘텍,25440,Dec-16,0
1133,(주)대성엘텍,25440,Dec-17,0
1134,(주)대성엘텍,25440,Dec-18,0
1135,(주)대성엘텍,25440,Dec-19,0
1136,(주)대성파인텍,104040,Dec-10,0
1137,(주)대성파인텍,104040,Dec-11,0
1138,(주)대성파인텍,104040,Dec-12,0
1139,(주)대성파인텍,104040,Dec-13,0
1140,(주)대성파인텍,104040,Dec-14,0
1141,(주)대성파인텍,104040,Dec-15,0
1142,(주)대성파인텍,104040,Dec-16,0
1143,(주)대성파인텍,104040,Dec-17,1
1144,(주)대성파인텍,104040,Dec-18,0
1145,(주)대성파인텍,104040,Dec-19,0
1146,(주)대양금속,9190,Dec-10,0
1147,(주)대양금속,9190,Dec-11,0
1148,(주)대양금속,9190,Dec-12,0
1149,(주)대양금속,9190,Dec-13,0
1150,(주)대양금속,9190,Dec-14,0
1151,(주)대양금속,9190,Dec-15,0
1152,(주)대양금속,9190,Dec-16,0
1153,(주)대양금속,9190,Dec-17,0
1154,(주)대양금속,9190,Dec-18,0
1155,(주)대양금속,9190,Dec-19,0
1156,(주)대우건설,47040,Dec-10,0
1157,(주)대우건설,47040,Dec-11,0
1158,(주)대우건설,47040,Dec-12,0
1159,(주)대우건설,47040,Dec-13,0
1160,(주)대우건설,47040,Dec-14,0
1161,(주)대우건설,47040,Dec-15,0
1162,(주)대우건설,47040,Dec-16,0
1163,(주)대우건설,47040,Dec-17,0
1164,(주)대우건설,47040,Dec-18,0
1165,(주)대우건설,47040,Dec-19,0
1166,(주)대웅,3090,Mar-10,0
1167,(주)대웅,3090,Dec-11,0
1168,(주)대웅,3090,Dec-12,0
1169,(주)대웅,3090,Dec-13,0
1170,(주)대웅,3090,Dec-14,0
1171,(주)대웅,3090,Dec-15,0
1172,(주)대웅,3090,Dec-16,0
1173,(주)대웅,3090,Dec-17,0
1174,(주)대웅,3090,Dec-18,0
1175,(주)대웅,3090,Dec-19,0
1176,(주)대웅제약,69620,Mar-10,0
1177,(주)대웅제약,69620,Dec-11,0
