회사명,거래소코드,회계년도,자본증가율여부(개별),자본증가율여부(연결)
(주)동양고속,84670,16-Dec,#DIV/0!,#DIV/0!
(주)동양고속,84670,17-Dec,#DIV/0!,#DIV/0!
(주)동양고속,84670,18-Dec,#DIV/0!,#DIV/0!
(주)동양고속,84670,19-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,10-Dec,1,0
(주)동양에스텍,60380,11-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,12-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,13-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,14-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,15-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,16-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,17-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,18-Dec,#DIV/0!,#DIV/0!
(주)동양에스텍,60380,19-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,10-Dec,#DIV/0!,0
(주)동우팜투테이블,88910,11-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,12-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,13-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,14-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,15-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,16-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,17-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,18-Dec,#DIV/0!,#DIV/0!
(주)동우팜투테이블,88910,19-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,10-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,11-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,12-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,13-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,14-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,15-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,16-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,17-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,18-Dec,#DIV/0!,#DIV/0!
(주)동운아나텍,94170,19-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,10-Dec,#DIV/0!,0
(주)동원개발,13120,11-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,12-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,13-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,14-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,15-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,16-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,17-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,18-Dec,#DIV/0!,#DIV/0!
(주)동원개발,13120,19-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,10-Dec,1,0
(주)동원에프앤비,49770,11-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,12-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,13-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,14-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,15-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,16-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,17-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,18-Dec,#DIV/0!,#DIV/0!
(주)동원에프앤비,49770,19-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,10-Dec,1,0
(주)동일기연,32960,11-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,12-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,13-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,14-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,15-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,16-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,17-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,18-Dec,#DIV/0!,#DIV/0!
(주)동일기연,32960,19-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,10-Dec,1,0
(주)동진쎄미켐,5290,11-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,12-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,13-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,14-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,15-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,16-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,17-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,18-Dec,#DIV/0!,#DIV/0!
(주)동진쎄미켐,5290,19-Dec,#DIV/0!,#DIV/0!
(주)두산,150,10-Dec,1,0
(주)두산,150,11-Dec,#DIV/0!,#DIV/0!
(주)두산,150,12-Dec,#DIV/0!,#DIV/0!
(주)두산,150,13-Dec,#DIV/0!,#DIV/0!
(주)두산,150,14-Dec,#DIV/0!,#DIV/0!
(주)두산,150,15-Dec,#DIV/0!,#DIV/0!
(주)두산,150,16-Dec,#DIV/0!,#DIV/0!
(주)두산,150,17-Dec,#DIV/0!,#DIV/0!
(주)두산,150,18-Dec,#DIV/0!,#DIV/0!
(주)두산,150,19-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,10-Dec,#DIV/0!,0
(주)두산테스나,131970,11-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,12-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,13-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,14-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,15-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,16-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,17-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,18-Dec,#DIV/0!,#DIV/0!
(주)두산테스나,131970,19-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,10-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,11-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,12-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,13-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,14-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,15-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,16-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,17-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,18-Dec,#DIV/0!,#DIV/0!
(주)두올,16740,19-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,10-Dec,1,0
(주)듀오백,73190,11-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,12-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,13-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,14-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,15-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,16-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,17-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,18-Dec,#DIV/0!,#DIV/0!
(주)듀오백,73190,19-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,10-Dec,1,0
(주)드래곤플라이,30350,11-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,12-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,13-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,14-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,15-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,16-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,17-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,18-Dec,#DIV/0!,#DIV/0!
(주)드래곤플라이,30350,19-Dec,#DIV/0!,#DIV/0!
(주)드림시큐리티,203650,14-Dec,#DIV/0!,#DIV/0!
(주)드림시큐리티,203650,15-Dec,#DIV/0!,#DIV/0!
(주)드림시큐리티,203650,16-Dec,#DIV/0!,#DIV/0!
(주)드림시큐리티,203650,17-Dec,#DIV/0!,#DIV/0!
(주)드림시큐리티,203650,18-Dec,#DIV/0!,#DIV/0!
(주)드림시큐리티,203650,19-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,11-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,12-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,13-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,14-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,15-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,16-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,17-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,18-Dec,#DIV/0!,#DIV/0!
(주)드림씨아이에스,223250,19-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,10-Dec,1,0
(주)드림어스컴퍼니,60570,11-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,12-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,13-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,14-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,15-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,16-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,17-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,18-Dec,#DIV/0!,#DIV/0!
(주)드림어스컴퍼니,60570,19-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,10-Dec,1,0
(주)드림텍,192650,11-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,12-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,13-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,14-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,15-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,16-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,17-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,18-Dec,#DIV/0!,#DIV/0!
(주)드림텍,192650,19-Dec,#DIV/0!,#DIV/0!
(주)디딤,217620,15-Dec,#DIV/0!,#DIV/0!
(주)디딤,217620,16-Dec,#DIV/0!,#DIV/0!
(주)디딤,217620,17-Dec,#DIV/0!,#DIV/0!
(주)디딤,217620,18-Dec,#DIV/0!,#DIV/0!
(주)디딤,217620,19-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,10-Dec,#DIV/0!,0
(주)디모아,16670,11-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,12-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,13-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,14-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,15-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,16-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,17-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,18-Dec,#DIV/0!,#DIV/0!
(주)디모아,16670,19-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,10-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,11-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,12-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,13-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,14-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,15-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,16-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,17-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,18-Dec,#DIV/0!,#DIV/0!
(주)디바이스이엔지,187870,19-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,10-Dec,1,0
(주)디비아이엔씨,12030,11-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,12-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,13-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,14-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,15-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,16-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,17-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,18-Dec,#DIV/0!,#DIV/0!
(주)디비아이엔씨,12030,19-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,10-Dec,#DIV/0!,0
(주)디스플레이테크,66670,11-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,12-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,13-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,14-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,15-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,16-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,17-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,18-Dec,#DIV/0!,#DIV/0!
(주)디스플레이테크,66670,19-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,10-Dec,1,0
(주)디아이,3160,11-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,12-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,13-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,14-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,15-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,16-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,17-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,18-Dec,#DIV/0!,#DIV/0!
(주)디아이,3160,19-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,10-Dec,1,0
(주)디아이씨,92200,11-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,12-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,13-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,14-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,15-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,16-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,17-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,18-Dec,#DIV/0!,#DIV/0!
(주)디아이씨,92200,19-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,10-Dec,#DIV/0!,0
(주)디아크,78590,11-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,12-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,13-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,14-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,15-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,16-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,17-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,18-Dec,#DIV/0!,#DIV/0!
(주)디아크,78590,19-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,10-Dec,1,0
(주)디알비동일,4840,11-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,12-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,13-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,14-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,15-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,16-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,17-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,18-Dec,#DIV/0!,#DIV/0!
(주)디알비동일,4840,19-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,12-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,13-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,14-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,15-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,16-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,17-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,18-Dec,#DIV/0!,#DIV/0!
(주)디알젬,263690,19-Dec,#DIV/0!,#DIV/0!
(주)디알텍,214680,15-Dec,#DIV/0!,#DIV/0!
(주)디알텍,214680,16-Dec,#DIV/0!,#DIV/0!
(주)디알텍,214680,17-Dec,#DIV/0!,#DIV/0!
(주)디알텍,214680,18-Dec,#DIV/0!,#DIV/0!
(주)디알텍,214680,19-Dec,#DIV/0!,#DIV/0!
(주)디앤씨미디어,263720,16-Dec,#DIV/0!,#DIV/0!
(주)디앤씨미디어,263720,17-Dec,#DIV/0!,#DIV/0!
(주)디앤씨미디어,263720,18-Dec,#DIV/0!,#DIV/0!
(주)디앤씨미디어,263720,19-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,10-Dec,#DIV/0!,0
(주)디에스앤엘,141020,11-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,12-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,13-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,14-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,15-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,16-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,17-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,18-Dec,#DIV/0!,#DIV/0!
(주)디에스앤엘,141020,19-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,10-Dec,1,0
(주)디에스케이,109740,11-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,12-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,13-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,14-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,15-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,16-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,17-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,18-Dec,#DIV/0!,#DIV/0!
(주)디에스케이,109740,19-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,10-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,11-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,12-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,13-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,14-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,15-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,16-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,17-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,18-Dec,#DIV/0!,#DIV/0!
(주)디에이테크놀로지,196490,19-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,10-Dec,#DIV/0!,0
(주)디에이피,66900,11-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,12-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,13-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,14-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,15-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,16-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,17-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,18-Dec,#DIV/0!,#DIV/0!
(주)디에이피,66900,19-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,10-Dec,#DIV/0!,0
(주)디엔에이링크,127120,11-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,12-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,13-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,14-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,15-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,16-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,17-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,18-Dec,#DIV/0!,#DIV/0!
(주)디엔에이링크,127120,19-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,10-Dec,#DIV/0!,0
(주)디엔에프,92070,11-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,12-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,13-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,14-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,15-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,16-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,17-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,18-Dec,#DIV/0!,#DIV/0!
(주)디엔에프,92070,19-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,10-Dec,1,0
(주)디엔오토모티브,7340,11-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,12-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,13-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,14-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,15-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,16-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,17-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,18-Dec,#DIV/0!,#DIV/0!
(주)디엔오토모티브,7340,19-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,10-Dec,1,0
(주)디엠에스,68790,11-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,12-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,13-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,14-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,15-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,16-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,17-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,18-Dec,#DIV/0!,#DIV/0!
(주)디엠에스,68790,19-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,10-Dec,1,0
(주)디오,39840,11-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,12-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,13-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,14-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,15-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,16-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,17-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,18-Dec,#DIV/0!,#DIV/0!
(주)디오,39840,19-Dec,#DIV/0!,#DIV/0!
(주)디와이디,219550,15-Dec,#DIV/0!,#DIV/0!
(주)디와이디,219550,16-Dec,#DIV/0!,#DIV/0!
(주)디와이디,219550,17-Dec,#DIV/0!,#DIV/0!
(주)디와이디,219550,18-Dec,#DIV/0!,#DIV/0!
(주)디와이디,219550,19-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,10-Dec,#DIV/0!,0
(주)디이엔티,79810,11-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,12-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,13-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,14-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,15-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,16-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,17-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,18-Dec,#DIV/0!,#DIV/0!
(주)디이엔티,79810,19-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,10-Dec,1,0
(주)디지아이,43360,11-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,12-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,13-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,14-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,15-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,16-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,17-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,18-Dec,#DIV/0!,#DIV/0!
(주)디지아이,43360,19-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,12-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,13-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,14-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,15-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,16-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,17-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,18-Dec,#DIV/0!,#DIV/0!
(주)디지캡,197140,19-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,10-Dec,#DIV/0!,0
(주)디지털대성,68930,11-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,12-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,13-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,14-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,15-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,16-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,17-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,18-Dec,#DIV/0!,#DIV/0!
(주)디지털대성,68930,19-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,10-Dec,1,0
(주)디지틀조선일보,33130,11-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,12-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,13-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,14-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,15-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,16-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,17-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,18-Dec,#DIV/0!,#DIV/0!
(주)디지틀조선일보,33130,19-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,10-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,11-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,12-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,13-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,14-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,15-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,16-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,17-Dec,#DIV/0!,#DIV/0!
(주)디케이앤디,263020,18-Dec,#DIV/0!,#DIV/0!
