회사명,거래소코드,회계년도,자본증가율여부(개별),자본증가율여부(연결),차입전략
제이엔케이히터(주),126880,14-Dec,#DIV/0!,#DIV/0!,
제이엔케이히터(주),126880,15-Dec,#DIV/0!,#DIV/0!,
제이엔케이히터(주),126880,16-Dec,#DIV/0!,#DIV/0!,
제이엔케이히터(주),126880,17-Dec,#DIV/0!,#DIV/0!,
제이엔케이히터(주),126880,18-Dec,#DIV/0!,#DIV/0!,
제이엔케이히터(주),126880,19-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,11-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,12-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,13-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,14-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,15-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,16-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,17-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,18-Dec,#DIV/0!,#DIV/0!,
제이엠아이(주),33050,19-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,11-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,12-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,13-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,14-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,15-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,16-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,17-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,18-Dec,#DIV/0!,#DIV/0!,
제이엠티(주),94970,19-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,11-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,12-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,13-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,14-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,15-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,16-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,17-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,18-Dec,#DIV/0!,#DIV/0!,
제이준코스메틱(주),25620,19-Dec,#DIV/0!,#DIV/0!,
제일약품(주),271980,18-Dec,#DIV/0!,#DIV/0!,
제일약품(주),271980,19-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,11-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,12-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,13-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,14-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,15-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,16-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,17-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,18-Dec,#DIV/0!,#DIV/0!,
조광페인트(주),4910,19-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,11-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,12-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,13-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,14-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,15-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,16-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,17-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,18-Dec,#DIV/0!,#DIV/0!,
조선내화(주),480,19-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,11-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,12-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,13-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,14-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,15-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,16-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,17-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,18-Dec,#DIV/0!,#DIV/0!,
조아제약(주),34940,19-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,11-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,12-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,13-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,14-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,15-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,16-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,17-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,18-Dec,#DIV/0!,#DIV/0!,
조일알미늄(주),18470,19-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,11-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,12-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,13-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,14-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,15-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,16-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,17-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,18-Dec,#DIV/0!,#DIV/0!,
주성엔지니어링(주),36930,19-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,11-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,12-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,13-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,14-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,15-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,16-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,17-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,18-Dec,#DIV/0!,#DIV/0!,
지나인제약(주),78650,19-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,11-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,12-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,13-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,14-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,15-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,16-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,17-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,18-Dec,#DIV/0!,#DIV/0!,
지더블유바이텍(주),36180,19-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,11-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,12-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,13-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,14-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,15-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,16-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,17-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,18-Dec,#DIV/0!,#DIV/0!,
지에스건설(주),6360,19-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,11-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,12-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,13-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,14-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,15-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,16-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,17-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,18-Dec,#DIV/0!,#DIV/0!,
진양제약(주),7370,19-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,11-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,12-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,13-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,14-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,15-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,16-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,17-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,18-Dec,#DIV/0!,#DIV/0!,
진양폴리우레탄(주),10640,19-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,11-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,12-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,13-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,14-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,15-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,16-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,17-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,18-Dec,#DIV/0!,#DIV/0!,
진양화학(주),51630,19-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,11-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,12-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,13-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,14-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,15-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,16-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,17-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,18-Dec,#DIV/0!,#DIV/0!,
진원생명과학(주),11000,19-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,11-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,12-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,13-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,14-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,15-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,16-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,17-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,18-Dec,#DIV/0!,#DIV/0!,
진흥기업(주),2780,19-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,11-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,12-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,13-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,14-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,15-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,16-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,17-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,18-Dec,#DIV/0!,#DIV/0!,
참엔지니어링(주),9310,19-Dec,#DIV/0!,#DIV/0!,
참존글로벌(주),158310,13-Dec,#DIV/0!,#DIV/0!,
참존글로벌(주),158310,14-Dec,#DIV/0!,#DIV/0!,
참존글로벌(주),158310,15-Dec,#DIV/0!,#DIV/0!,
참존글로벌(주),158310,16-Dec,#DIV/0!,#DIV/0!,
참존글로벌(주),158310,17-Dec,#DIV/0!,#DIV/0!,
참존글로벌(주),158310,18-Dec,#DIV/0!,#DIV/0!,
참존글로벌(주),158310,19-Dec,#DIV/0!,#DIV/0!,
커머스마이너 (주),223310,15-Dec,#DIV/0!,#DIV/0!,
커머스마이너 (주),223310,16-Dec,#DIV/0!,#DIV/0!,
커머스마이너 (주),223310,17-Dec,#DIV/0!,#DIV/0!,
커머스마이너 (주),223310,18-Dec,#DIV/0!,#DIV/0!,
커머스마이너 (주),223310,19-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,11-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,12-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,13-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,14-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,15-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,16-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,17-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,18-Dec,#DIV/0!,#DIV/0!,
컨버즈(주),109070,19-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,11-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,12-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,13-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,14-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,15-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,16-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,17-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,18-Dec,#DIV/0!,#DIV/0!,
케이비아이동국실업(주),1620,19-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,11-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,12-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,13-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,14-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,15-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,16-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,17-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,18-Dec,#DIV/0!,#DIV/0!,
케이비아이메탈(주),24840,19-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,11-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,12-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,13-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,14-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,15-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,16-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,17-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,18-Dec,#DIV/0!,#DIV/0!,
케이씨코트렐(주),119650,19-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,11-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,12-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,13-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,14-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,15-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,16-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,17-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,18-Dec,#DIV/0!,#DIV/0!,
케이알모터스(주),40,19-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,11-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,12-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,13-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,14-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,15-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,16-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,17-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,18-Dec,#DIV/0!,#DIV/0!,
케이에이치전자(주),111870,19-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,11-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,12-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,13-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,14-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,15-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,16-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,17-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,18-Dec,#DIV/0!,#DIV/0!,
케이피엑스라이프사이언스(주),114450,19-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,11-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,12-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,13-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,14-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,15-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,16-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,17-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,18-Dec,#DIV/0!,#DIV/0!,
코나아이(주),52400,19-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,11-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,12-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,13-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,14-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,15-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,16-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,17-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,18-Dec,#DIV/0!,#DIV/0!,
코드네이처(주),78940,19-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,11-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,12-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,13-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,14-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,15-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,16-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,17-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,18-Dec,#DIV/0!,#DIV/0!,
코스맥스비티아이(주),44820,19-Dec,#DIV/0!,#DIV/0!,
코스맥스엔비티(주),222040,15-Dec,#DIV/0!,#DIV/0!,
코스맥스엔비티(주),222040,16-Dec,#DIV/0!,#DIV/0!,
코스맥스엔비티(주),222040,17-Dec,#DIV/0!,#DIV/0!,
코스맥스엔비티(주),222040,18-Dec,#DIV/0!,#DIV/0!,
코스맥스엔비티(주),222040,19-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,11-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,12-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,13-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,14-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,15-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,16-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,17-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,18-Dec,#DIV/0!,#DIV/0!,
코스모신소재(주),5070,19-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,11-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,12-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,13-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,14-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,15-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,16-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,17-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,18-Dec,#DIV/0!,#DIV/0!,
코스모화학(주),5420,19-Dec,#DIV/0!,#DIV/0!,
코아스템(주),166480,15-Dec,#DIV/0!,#DIV/0!,
코아스템(주),166480,16-Dec,#DIV/0!,#DIV/0!,
코아스템(주),166480,17-Dec,#DIV/0!,#DIV/0!,
코아스템(주),166480,18-Dec,#DIV/0!,#DIV/0!,
코아스템(주),166480,19-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,11-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,12-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,13-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,14-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,15-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,16-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,17-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,18-Dec,#DIV/0!,#DIV/0!,
코오롱글로벌(주),3070,19-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,11-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,12-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,13-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,14-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,15-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,16-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,17-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,18-Dec,#DIV/0!,#DIV/0!,
코오롱생명과학(주),102940,19-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,11-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,12-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,13-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,14-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,15-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,16-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,17-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,18-Dec,#DIV/0!,#DIV/0!,
코오롱플라스틱(주),138490,19-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,11-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,12-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,13-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,14-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,15-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,16-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,17-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,18-Dec,#DIV/0!,#DIV/0!,
코웰패션(주),33290,19-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,11-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,12-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,13-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,14-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,15-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,16-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,17-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,18-Dec,#DIV/0!,#DIV/0!,
코위버(주),56360,19-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,11-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,12-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,13-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,14-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,15-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,16-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,17-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,18-Dec,#DIV/0!,#DIV/0!,
큐렉소(주),60280,19-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,11-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,12-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,13-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,14-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,15-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,16-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,17-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,18-Dec,#DIV/0!,#DIV/0!,
크로바하이텍(주),43590,19-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,11-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,12-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,13-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,14-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,15-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,16-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,17-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,18-Dec,#DIV/0!,#DIV/0!,
크루셜텍(주),114120,19-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,11-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,12-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,13-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,14-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,15-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,16-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,17-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,18-Dec,#DIV/0!,#DIV/0!,
크리스탈지노믹스(주),83790,19-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,11-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,12-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,13-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,14-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,15-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,16-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,17-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,18-Dec,#DIV/0!,#DIV/0!,
키네마스터(주),139670,19-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,11-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,12-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,13-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,14-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,15-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,16-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,17-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,18-Dec,#DIV/0!,#DIV/0!,
태경산업(주),15890,19-Dec,#DIV/0!,#DIV/0!,
태림포장,11280,11-Dec,#DIV/0!,#DIV/0!,
태림포장,11280,12-Dec,#DIV/0!,#DIV/0!,
태림포장,11280,13-Dec,#DIV/0!,#DIV/0!,
태림포장,11280,14-Dec,#DIV/0!,#DIV/0!,
태림포장,11280,15-Dec,#DIV/0!,#DIV/0!,
