,회사,코드,년도,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
1678,성일하이텍(주),365340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1679,성창기업지주(주),180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1680,성호전자(주),43260,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1681,세기상사(주),2420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1682,세명전기공업(주),17510,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1683,세방(주),4360,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,1,1,1
1684,세방전지(주),4490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1685,세원이앤씨(주),91090,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1686,세종공업(주),33530,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,1,0,0,1
1687,세종텔레콤(주),36630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1688,세하(주),27970,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1689,소니드(주),60230,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1690,소프트캠프(주),258790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1691,솔루스첨단소재(주),336370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1692,솔브레인홀딩스(주),36830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1693,송원산업(주),4430,      비유동금융부채(*)(IFRS)(천원),0,1,1,0,1,1,0,0
1694,스튜디오드래곤(주),253450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1695,시그네틱스(주),33170,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1696,신대양제지(주),16590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1697,신라교역(주),4970,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1698,신라섬유(주),1000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1699,신라에스지(주),25870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1700,신라젠(주),215600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1701,신성델타테크(주),65350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,1,1,0
1702,신성통상(주),5390,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,0,0,1
1703,신세계건설(주),34300,      비유동금융부채(*)(IFRS)(천원),0,1,0,1,1,0,1,1
1704,신송홀딩스(주),6880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1705,신신제약(주),2800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1706,신원종합개발(주),17000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1707,신일전자(주),2700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1708,신일제약(주),12790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1709,신풍제약(주),19170,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
1710,신풍제지(주),2870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1711,신화인터텍(주),56700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1712,신흥에스이씨(주),243840,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,1
1713,쌍용씨앤이(주),3410,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,0,1,1,0
1714,쌍용자동차(주),3620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1715,쌍용정보통신(주),10280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1716,써니전자(주),4770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1717,씨비아이(주),13720,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1718,씨아이에스(주),222080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1719,씨앤지하이테크(주),264660,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1720,씨앤티85(주),56730,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,0
1721,씨에스베어링(주),297090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1722,씨에스윈드(주),112610,      비유동금융부채(*)(IFRS)(천원),1,1,0,1,0,1,0,1
1723,씨유테크(주),376290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1724,씨제이(주),1040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1725,씨제이대한통운(주),120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1726,씨제이바이오사이언스(주),311690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1727,씨제이씨지브이(주),79160,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,1,1,1
1728,씨제이씨푸드(주),11150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1729,씨제이제일제당(주),97950,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1730,씨제이프레시웨이(주),51500,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1731,씨케이에이치푸드앤헬스리미티드,900120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1732,씨큐브(주),101240,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,0,0,1
1733,아남전자(주),8700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1734,아미코젠(주),92040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1735,아비코전자(주),36010,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1736,아세아(주),2030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1737,아세아시멘트(주),183190,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1738,아세아제지(주),2310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1739,아시아나아이디티(주),267850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1740,아시아나항공(주),20560,      비유동금융부채(*)(IFRS)(천원),1,1,1,0,0,0,0,1
1741,아이디피(주),332370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1742,아이쓰리시스템(주),214430,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1743,아이에스동서(주),10780,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,1
1744,아이진(주),185490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1745,아이큐어(주),175250,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,0
1746,아이크래프트(주),52460,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1747,아이텍(주),119830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1748,아주스틸(주),139990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1749,아진산업(주),13310,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,1,0,0,0
1750,안국약품(주),1540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1751,알리코제약(주),260660,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1752,알서포트(주),131370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1753,알에스오토메이션(주),140670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1754,알에프머트리얼즈(주),327260,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1755,알에프에이치아이씨(주),218410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1756,압타바이오(주),293780,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1757,애경산업(주),18250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1758,애경케미칼(주),161000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1759,애니젠(주),196300,      비유동금융부채(*)(IFRS)(천원),0,1,0,1,0,0,1,1
1760,애머릿지코퍼레이션,900100,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1761,앱클론(주),174900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1762,어보브반도체(주),102120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1763,에브리봇(주),270660,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1764,에스넷시스템(주),38680,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1765,에스디바이오센서(주),137310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1766,에스디엔(주),99220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1767,에스맥(주),97780,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,0
1768,에스비더블유생명과학(주),151910,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,1
1769,에스비아이핀테크솔루션즈(주),950110,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1770,에스씨아이평가정보(주),36120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1771,에스씨엠생명과학(주),298060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,0
1772,에스엔유프리시젼(주),80000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1773,에스엔케이폴리텍(주),91340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1774,에스엘(주),5850,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
1775,에스와이(주),109610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1776,에스지씨에너지(주),5090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1777,에스지씨이테크건설(주),16250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1778,에스지에이(주),49470,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1779,에스지에이솔루션즈(주),184230,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1780,에스지이(주),255220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1781,에스케이(주),34730,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,1,0
1782,에스케이가스(주),18670,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,1,1
1783,에스케이네트웍스(주),1740,      비유동금융부채(*)(IFRS)(천원),1,1,0,1,0,1,0,1
1784,에스케이디스커버리(주),6120,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1785,에스케이디앤디(주),210980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,1,1,1
1786,에스케이렌터카(주),68400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1787,에스케이바이오사이언스(주),302440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1788,에스케이바이오팜(주),326030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1789,에스케이씨(주),11790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1790,에스케이아이이테크놀로지(주),361610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1791,에스케이케미칼(주),285130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1792,에스케이텔레콤(주),17670,      비유동금융부채(*)(IFRS)(천원),1,1,1,0,0,1,0,1
1793,에스케이하이닉스(주),660,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1794,에스텍(주),69510,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1795,에스트래픽(주),234300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,1
1796,에스티팜(주),237690,      비유동금융부채(*)(IFRS)(천원),0,1,1,0,0,0,0,1
1797,에스퓨얼셀(주),288620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1798,에쓰-오일(주),10950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1799,에쓰씨엔지니어링(주),23960,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1800,에어부산(주),298690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1801,에이디엠코리아(주),187660,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1802,에이비엘바이오(주),298380,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1803,에이비온(주),203400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1804,에이에프더블류(주),312610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1805,에이치디씨(주),12630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1806,에이치디씨랩스(주),39570,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,1,0,1
1807,에이치디씨현대산업개발(주),294870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1808,에이치디씨현대이피(주),89470,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,0,1,0,1
1809,에이치비솔루션(주),297890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1810,에이치에스디엔진(주),82740,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,1,0
1811,에이치엘비(주),28300,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,0,0,1,0
1812,에이치엘비글로벌(주),3580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1813,에이치엘비생명과학(주),67630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1814,에이치엘비제약(주),47920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1815,에이치엘비테라퓨틱스(주),115450,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1816,에이치엠엠(주),11200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1817,에이치케이이노엔(주),195940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1818,에이케이홀딩스(주),6840,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,0,0,1
1819,에이테크솔루션(주),71670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1820,에이프로젠제약(주),3060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1821,에이피시스템(주),265520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1822,에이피에스홀딩스(주),54620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,0
1823,에이피위성(주),211270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1824,에이피티씨(주),89970,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1825,에코바이오홀딩스(주),38870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,0
1826,에코캡(주),128540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1827,에코플라스틱(주),38110,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1828,에프엔에스테크(주),83500,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,1,0,0,1
1829,엑스큐어(주),70300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1830,엔브이에이치코리아(주),67570,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,1
1831,엔시트론(주),101400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1832,엔에이치엔(주),181710,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,1
1833,엔에이치엔한국사이버결제(주),60250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1834,엔피씨(주),4250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1835,엘브이엠씨홀딩스(주),900140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1836,엘비세미콘(주),61970,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,0,0,0,1
1837,엘아이지넥스원(주),79550,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1838,엘에스전선아시아(주),229640,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1839,엘지디스플레이(주),34220,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,1,1,1,0
1840,엘지전자(주),66570,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,0,0,1
1841,엘컴텍(주),37950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1842,엘티씨(주),170920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1843,엠에프엠코리아(주),323230,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1844,엠케이전자(주),33160,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1845,영보화학(주),14440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1846,영신금속공업(주),7530,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,0,0,1
1847,영진약품(주),3520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1848,영창케미칼(주),112290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1849,영풍정밀(주),36560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1850,영풍제지(주),6740,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1851,영화금속(주),12280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1852,영화테크(주),265560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,1,0
1853,예스이십사(주),53280,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,1,1,0,1
1854,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1855,오로라월드(주),39830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1856,오상자이엘(주),53980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1857,오성첨단소재(주),52420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,0
1858,오션브릿지(주),241790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1859,오스템임플란트(주),48260,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1860,오토앤(주),353590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1861,올리패스(주),244460,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1862,올릭스(주),226950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1863,옴니시스템(주),57540,      비유동금융부채(*)(IFRS)(천원),1,0,1,1,0,0,0,0
1864,옵티시스(주),109080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1865,와이더블유(주),51390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1866,와이아이케이(주),232140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1867,와이엠씨(주),155650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1868,와이엠티(주),251370,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,1,1
1869,와토스코리아(주),79000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1870,우리바이오(주),82850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1871,우리산업(주),215360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1872,우리산업홀딩스(주),72470,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1873,우리손에프앤지농업회사법인(주),73560,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,1,0
1874,우리엔터프라이즈(주),37400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1875,우리이앤엘(주),153490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1876,우림피티에스(주),101170,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1877,우수AMS(주),66590,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1878,우원개발(주),46940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1879,우진비앤지(주),18620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1880,원텍(주),336570,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1881,원풍물산(주),8290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1882,웰바이오텍(주),10600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1883,웹케시(주),53580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1884,위더스제약(주),330350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1885,위즈코프(주),38620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1886,윈텍(주),320000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1887,윙입푸드홀딩스,900340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1888,유네코(주),64510,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,1,0,1,0
1889,유니셈(주),36200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1890,유니슨(주),18000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1891,유니온머티리얼(주),47400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1892,유니퀘스트(주),77500,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1893,유비벨록스(주),89850,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,0,0,1
1894,유성기업(주),2920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1895,유아이엘(주),49520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1896,유엔젤(주),72130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1897,유일에너테크(주),340930,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1898,유진기업(주),23410,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,1,0,1,0
1899,율촌화학(주),8730,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1900,이건산업(주),8250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1901,이구산업(주),25820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1902,이노뎁(주),303530,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1903,이노시스(주),56090,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
1904,이니텍(주),53350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1905,이삭엔지니어링(주),351330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1906,이스트아시아홀딩스인베스트먼트리미티드,900110,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1907,이엠코리아(주),95190,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1908,이연제약(주),102460,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1909,이오플로우(주),294090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1910,이원다이애그노믹스(주),245620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1911,이원컴포텍(주),88290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1912,이지케어텍(주),99750,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1913,이트론(주),96040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1914,이화공영(주),1840,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1915,이화산업(주),760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1916,이화전기공업(주),24810,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,0
1917,인바이오(주),352940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1918,인베니아(주),79950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1919,인선이엔티(주),60150,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1920,인지컨트롤스(주),23800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1921,인천도시가스(주),34590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1922,인카금융서비스(주),211050,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1923,인크로스(주),216050,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1924,인탑스(주),49070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1925,인터지스(주),129260,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
1926,인포뱅크(주),39290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1927,인화정공(주),101930,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1928,일동제약(주),249420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1929,일동홀딩스(주),230,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1930,일성건설(주),13360,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,1,1
1931,일성신약(주),3120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1932,일신방직(주),3200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1933,일양약품(주),7570,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1934,일정실업(주),8500,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1935,일진다이아몬드(주),81000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1936,일진디스플레이(주),20760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1937,일진머티리얼즈(주),20150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1938,일진전기(주),103590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1939,일진하이솔루스(주),271940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1940,일진홀딩스(주),15860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1941,잉글우드랩(주),950140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1942,자이글(주),234920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
