,회사명,거래소코드,회계년도,이자보상배율,부실기업,이보배2,회생기업2
4729,토탈소프트뱅크,45340,18-Dec,15.39,0,25.5,
4730,토탈소프트뱅크,45340,19-Dec,25.5,0,,
4731,톱텍,108230,11-Dec,76.16,0,27.62,
4732,톱텍,108230,12-Dec,27.62,0,7.02,
4733,톱텍,108230,13-Dec,7.02,0,4.73,
4734,톱텍,108230,14-Dec,4.73,0,8.93,
4735,톱텍,108230,15-Dec,8.93,0,51.76,
4736,톱텍,108230,16-Dec,51.76,0,103.12,
4737,톱텍,108230,17-Dec,103.12,0,26.17,
4738,톱텍,108230,18-Dec,26.17,0,-1.75,
4739,톱텍,108230,19-Dec,-1.75,0,,
4740,투비소프트,79970,11-Dec,238.35,0,1975.06,
4741,투비소프트,79970,12-Dec,1975.06,0,15.81,
4742,투비소프트,79970,13-Dec,15.81,0,29.78,
4743,투비소프트,79970,14-Dec,29.78,0,2867.48,
4744,투비소프트,79970,15-Dec,2867.48,0,3.15,
4745,투비소프트,79970,16-Dec,3.15,0,-8.82,
4746,투비소프트,79970,17-Dec,-8.82,0,-4.83,
4747,투비소프트,79970,18-Dec,-4.83,1,-6.45,
4748,투비소프트,79970,19-Dec,-6.45,1,,
4749,트루윈,105550,14-Dec,3.44,0,-2.6,
4750,트루윈,105550,15-Dec,-2.6,0,-11.88,
4751,트루윈,105550,16-Dec,-11.88,1,-1.56,
4752,트루윈,105550,17-Dec,-1.56,1,1.46,
4753,트루윈,105550,18-Dec,1.46,0,-2.19,
4754,트루윈,105550,19-Dec,-2.19,0,,
4755,특수건설,26150,11-Dec,-3.35,0,0.38,
4756,특수건설,26150,12-Dec,0.38,1,-2.3,
4757,특수건설,26150,13-Dec,-2.3,1,-6.59,
4758,특수건설,26150,14-Dec,-6.59,1,1.22,
4759,특수건설,26150,15-Dec,1.22,0,0.68,
4760,특수건설,26150,16-Dec,0.68,0,3.14,
4761,특수건설,26150,17-Dec,3.14,0,1.29,
4762,특수건설,26150,18-Dec,1.29,0,0.65,
4763,특수건설,26150,19-Dec,0.65,0,,
4764,티로보틱스,117730,18-Dec,7.32,0,-2.84,
4765,티로보틱스,117730,19-Dec,-2.84,0,,
4766,티비에이치글로벌,84870,11-Dec,4.36,0,2.99,
4767,티비에이치글로벌,84870,12-Dec,2.99,0,7,
4768,티비에이치글로벌,84870,13-Dec,7,0,16.53,
4769,티비에이치글로벌,84870,14-Dec,16.53,0,-4.09,
4770,티비에이치글로벌,84870,15-Dec,-4.09,0,6.08,
4771,티비에이치글로벌,84870,16-Dec,6.08,0,13.04,
4772,티비에이치글로벌,84870,17-Dec,13.04,0,-0.47,
4773,티비에이치글로벌,84870,18-Dec,-0.47,0,1.76,
4774,티비에이치글로벌,84870,19-Dec,1.76,0,,
4775,티사이언티픽,57680,11-Dec,-3.97,0,-22.79,
4776,티사이언티픽,57680,12-Dec,-22.79,1,-16.43,
4777,티사이언티픽,57680,13-Dec,-16.43,1,2.45,
4778,티사이언티픽,57680,14-Dec,2.45,0,-4.63,
4779,티사이언티픽,57680,15-Dec,-4.63,0,-11.03,
4780,티사이언티픽,57680,16-Dec,-11.03,1,-2.04,
4781,티사이언티픽,57680,17-Dec,-2.04,1,-0.68,
4782,티사이언티픽,57680,18-Dec,-0.68,1,3.91,
4783,티사이언티픽,57680,19-Dec,3.91,0,,1
4784,티앤알바이오팹,246710,18-Dec,-1435.68,0,-149.08,
4785,티앤알바이오팹,246710,19-Dec,-149.08,1,,
4786,티에스넥스젠,43220,11-Dec,-3.12,0,-17.98,
4787,티에스넥스젠,43220,12-Dec,-17.98,1,-0.79,
4788,티에스넥스젠,43220,13-Dec,-0.79,1,0.05,
4789,티에스넥스젠,43220,14-Dec,0.05,1,-10.54,
4790,티에스넥스젠,43220,15-Dec,-10.54,1,-7.16,
4791,티에스넥스젠,43220,16-Dec,-7.16,1,-4.04,
4792,티에스넥스젠,43220,17-Dec,-4.04,1,-8.22,
4793,티에스넥스젠,43220,18-Dec,-8.22,1,1.19,
4794,티에스넥스젠,43220,19-Dec,1.19,0,,
4795,티에스이,131290,11-Dec,14.85,0,3.84,
4796,티에스이,131290,12-Dec,3.84,0,2.92,
4797,티에스이,131290,13-Dec,2.92,0,8.73,
4798,티에스이,131290,14-Dec,8.73,0,0.53,
4799,티에스이,131290,15-Dec,0.53,0,-21.96,
4800,티에스이,131290,16-Dec,-21.96,1,29.57,
4801,티에스이,131290,17-Dec,29.57,0,22.89,
4802,티에스이,131290,18-Dec,22.89,0,33.85,
4803,티에스이,131290,19-Dec,33.85,0,,
4804,티에이치엔,19180,11-Dec,4.15,0,-4.36,
4805,티에이치엔,19180,12-Dec,-4.36,0,-4.34,
4806,티에이치엔,19180,13-Dec,-4.34,1,0.09,
4807,티에이치엔,19180,14-Dec,0.09,1,0.9,
4808,티에이치엔,19180,15-Dec,0.9,1,2.31,
4809,티에이치엔,19180,16-Dec,2.31,0,2.38,
4810,티에이치엔,19180,17-Dec,2.38,0,2.81,
4811,티에이치엔,19180,18-Dec,2.81,0,5.76,
4812,티에이치엔,19180,19-Dec,5.76,0,,
4813,티엘아이,62860,11-Dec,-0.06,0,4.17,
4814,티엘아이,62860,12-Dec,4.17,0,-2.86,
4815,티엘아이,62860,13-Dec,-2.86,0,4.19,
4816,티엘아이,62860,14-Dec,4.19,0,1.63,
4817,티엘아이,62860,15-Dec,1.63,0,-19.01,
4818,티엘아이,62860,16-Dec,-19.01,0,-7777,
4819,티엘아이,62860,17-Dec,-7777,1,-7777,
4820,티엘아이,62860,18-Dec,-7777,1,35.2,
4821,티엘아이,62860,19-Dec,35.2,0,,
4822,티웨이항공,91810,18-Dec,47.07,0,-0.64,
4823,티웨이항공,91810,19-Dec,-0.64,0,,
4824,티웨이홀딩스,4870,11-Dec,-1.95,0,-4.47,
4825,티웨이홀딩스,4870,12-Dec,-4.47,1,2.58,
4826,티웨이홀딩스,4870,13-Dec,2.58,0,7.11,
4827,티웨이홀딩스,4870,14-Dec,7.11,0,1.39,
4828,티웨이홀딩스,4870,15-Dec,1.39,0,5.14,
4829,티웨이홀딩스,4870,16-Dec,5.14,0,29.54,
4830,티웨이홀딩스,4870,17-Dec,29.54,0,25.21,
4831,티웨이홀딩스,4870,18-Dec,25.21,0,-0.79,
4832,티웨이홀딩스,4870,19-Dec,-0.79,0,,
4833,티케이케미칼,104480,11-Dec,3.8,0,-1.81,
4834,티케이케미칼,104480,12-Dec,-1.81,0,0.05,
4835,티케이케미칼,104480,13-Dec,0.05,1,0.42,
4836,티케이케미칼,104480,14-Dec,0.42,1,1.36,
4837,티케이케미칼,104480,15-Dec,1.36,0,1.16,
4838,티케이케미칼,104480,16-Dec,1.16,0,1.14,
4839,티케이케미칼,104480,17-Dec,1.14,0,6.23,
4840,티케이케미칼,104480,18-Dec,6.23,0,1.11,
4841,티케이케미칼,104480,19-Dec,1.11,0,,
4842,티피씨,130740,11-Dec,17.46,0,9.66,
4843,티피씨,130740,12-Dec,9.66,0,7.82,
4844,티피씨,130740,13-Dec,7.82,0,10.25,
4845,티피씨,130740,14-Dec,10.25,0,22.84,
4846,티피씨,130740,15-Dec,22.84,0,10.97,
4847,티피씨,130740,16-Dec,10.97,0,2.88,
4848,티피씨,130740,17-Dec,2.88,0,0.71,
4849,티피씨,130740,18-Dec,0.71,0,0.24,
4850,티피씨,130740,19-Dec,0.24,1,,
4851,티피씨메카트로닉스,48770,14-Dec,0.74,0,1.45,
4852,티피씨메카트로닉스,48770,15-Dec,1.45,0,-1.53,
4853,티피씨메카트로닉스,48770,16-Dec,-1.53,0,4.42,
4854,티피씨메카트로닉스,48770,17-Dec,4.42,0,1.78,
4855,티피씨메카트로닉스,48770,18-Dec,1.78,0,0.07,
4856,티피씨메카트로닉스,48770,19-Dec,0.07,0,,
4857,파나진,46210,11-Dec,-0.23,0,-2.76,
4858,파나진,46210,12-Dec,-2.76,1,-2.96,
4859,파나진,46210,13-Dec,-2.96,1,-0.78,
4860,파나진,46210,14-Dec,-0.78,1,0.12,
4861,파나진,46210,15-Dec,0.12,1,-0.76,
4862,파나진,46210,16-Dec,-0.76,1,-14.9,
4863,파나진,46210,17-Dec,-14.9,1,-7777,
4864,파나진,46210,18-Dec,-7777,1,-247.52,
4865,파나진,46210,19-Dec,-247.52,1,,
4866,파라다이스,34230,11-Dec,41.08,0,18.38,
4867,파라다이스,34230,12-Dec,18.38,0,39.18,
4868,파라다이스,34230,13-Dec,39.18,0,23.48,
4869,파라다이스,34230,14-Dec,23.48,0,19.48,
4870,파라다이스,34230,15-Dec,19.48,0,18.72,
4871,파라다이스,34230,16-Dec,18.72,0,-1.2,
4872,파라다이스,34230,17-Dec,-1.2,0,0.07,
4873,파라다이스,34230,18-Dec,0.07,1,1,
4874,파라다이스,34230,19-Dec,1,0,,
4875,파라텍,33540,11-Dec,17.61,0,33.97,
4876,파라텍,33540,12-Dec,33.97,0,7777,
4877,파라텍,33540,13-Dec,7777,0,1261.33,
4878,파라텍,33540,14-Dec,1261.33,0,8904.33,
4879,파라텍,33540,15-Dec,8904.33,0,67.03,
4880,파라텍,33540,16-Dec,67.03,0,32.64,
4881,파라텍,33540,17-Dec,32.64,0,-0.17,
4882,파라텍,33540,18-Dec,-0.17,0,-29,
4883,파라텍,33540,19-Dec,-29,1,,
4884,파루,43200,11-Dec,-8.8,0,-2,
4885,파루,43200,12-Dec,-2,1,0.56,
4886,파루,43200,13-Dec,0.56,1,1.61,
4887,파루,43200,14-Dec,1.61,0,6.44,
4888,파루,43200,15-Dec,6.44,0,3.7,
4889,파루,43200,16-Dec,3.7,0,-22.5,
4890,파루,43200,17-Dec,-22.5,0,-253.99,
4891,파루,43200,18-Dec,-253.99,1,0.87,
4892,파루,43200,19-Dec,0.87,1,,
4893,파멥신,208340,18-Dec,-251.12,0,-2.38,
4894,파멥신,208340,19-Dec,-2.38,1,,
4895,파버나인,177830,14-Dec,12.64,0,-8.01,
4896,파버나인,177830,15-Dec,-8.01,0,3.71,
4897,파버나인,177830,16-Dec,3.71,0,2.69,
4898,파버나인,177830,17-Dec,2.69,0,3.76,
4899,파버나인,177830,18-Dec,3.76,0,-1.54,
4900,파버나인,177830,19-Dec,-1.54,0,,
4901,파수,150900,13-Dec,9.44,0,15.56,
4902,파수,150900,14-Dec,15.56,0,15.1,
4903,파수,150900,15-Dec,15.1,0,-21.33,
4904,파수,150900,16-Dec,-21.33,0,1.63,
4905,파수,150900,17-Dec,1.63,0,2.15,
4906,파수,150900,18-Dec,2.15,0,-4.71,
4907,파수,150900,19-Dec,-4.71,0,,
4908,파워로직스,47310,11-Dec,-3.18,0,2.15,
4909,파워로직스,47310,12-Dec,2.15,0,0.57,
4910,파워로직스,47310,13-Dec,0.57,0,4.67,
4911,파워로직스,47310,14-Dec,4.67,0,4.65,
4912,파워로직스,47310,15-Dec,4.65,0,6.76,
4913,파워로직스,47310,16-Dec,6.76,0,12.79,
4914,파워로직스,47310,17-Dec,12.79,0,23.54,
4915,파워로직스,47310,18-Dec,23.54,0,44.69,
4916,파워로직스,47310,19-Dec,44.69,0,,
4917,파이오링크,170790,13-Dec,62.05,0,36.61,
4918,파이오링크,170790,14-Dec,36.61,0,-62.26,
4919,파이오링크,170790,15-Dec,-62.26,0,13.32,
4920,파이오링크,170790,16-Dec,13.32,0,-33.84,
4921,파이오링크,170790,17-Dec,-33.84,0,759.78,
4922,파이오링크,170790,18-Dec,759.78,0,76.74,
4923,파이오링크,170790,19-Dec,76.74,0,,
4924,파인디앤씨,49120,11-Dec,-1.96,0,-1,
4925,파인디앤씨,49120,12-Dec,-1,1,-1.51,
4926,파인디앤씨,49120,13-Dec,-1.51,1,8.25,
4927,파인디앤씨,49120,14-Dec,8.25,0,2.71,
4928,파인디앤씨,49120,15-Dec,2.71,0,1.84,
4929,파인디앤씨,49120,16-Dec,1.84,0,-3.4,
4930,파인디앤씨,49120,17-Dec,-3.4,0,1,
4931,파인디앤씨,49120,18-Dec,1,0,-0.23,
4932,파인디앤씨,49120,19-Dec,-0.23,0,,
4933,파인디지털,38950,11-Dec,23.72,0,74.18,
4934,파인디지털,38950,12-Dec,74.18,0,418.95,
4935,파인디지털,38950,13-Dec,418.95,0,7777,
4936,파인디지털,38950,14-Dec,7777,0,-2612.97,
4937,파인디지털,38950,15-Dec,-2612.97,0,-33579.62,
4938,파인디지털,38950,16-Dec,-33579.62,1,-7777,
4939,파인디지털,38950,17-Dec,-7777,1,7777,
4940,파인디지털,38950,18-Dec,7777,0,-18.69,
4941,파인디지털,38950,19-Dec,-18.69,0,,
4942,파인테크닉스,106240,11-Dec,9.55,0,4.11,
4943,파인테크닉스,106240,12-Dec,4.11,0,-1.68,
4944,파인테크닉스,106240,13-Dec,-1.68,0,2.81,
4945,파인테크닉스,106240,14-Dec,2.81,0,2.11,
4946,파인테크닉스,106240,15-Dec,2.11,0,0.23,
4947,파인테크닉스,106240,16-Dec,0.23,0,-7.63,
4948,파인테크닉스,106240,17-Dec,-7.63,1,-6.75,
4949,파인테크닉스,106240,18-Dec,-6.75,1,3.86,
4950,파인테크닉스,106240,19-Dec,3.86,0,,
4951,파인텍,131760,15-Dec,4.95,0,-2.94,
4952,파인텍,131760,16-Dec,-2.94,0,1.95,
4953,파인텍,131760,17-Dec,1.95,0,0.07,
4954,파인텍,131760,18-Dec,0.07,0,1.16,
4955,파인텍,131760,19-Dec,1.16,0,,
4956,파커스,65690,11-Dec,12.95,0,6.79,
4957,파커스,65690,12-Dec,6.79,0,0.85,
4958,파커스,65690,13-Dec,0.85,0,4.82,
4959,파커스,65690,14-Dec,4.82,0,17.22,
4960,파커스,65690,15-Dec,17.22,0,39.71,
4961,파커스,65690,16-Dec,39.71,0,-3.38,
4962,파커스,65690,17-Dec,-3.38,0,2.33,
4963,파커스,65690,18-Dec,2.33,0,-3.39,
4964,파커스,65690,19-Dec,-3.39,0,,
4965,판타지오,32800,11-Dec,7777,0,-10.91,
4966,판타지오,32800,12-Dec,-10.91,0,-10.88,
4967,판타지오,32800,13-Dec,-10.88,1,-17.4,
4968,판타지오,32800,14-Dec,-17.4,1,2.58,
4969,판타지오,32800,15-Dec,2.58,0,-11.06,
4970,판타지오,32800,16-Dec,-11.06,0,-99.89,
4971,판타지오,32800,17-Dec,-99.89,1,14.21,
4972,판타지오,32800,18-Dec,14.21,0,1.4,1
4973,판타지오,32800,19-Dec,1.4,0,,
4974,팜스코,36580,11-Dec,5,0,2.6,
4975,팜스코,36580,12-Dec,2.6,0,0.76,
4976,팜스코,36580,13-Dec,0.76,0,5.37,
4977,팜스코,36580,14-Dec,5.37,0,6.31,
4978,팜스코,36580,15-Dec,6.31,0,6.35,
4979,팜스코,36580,16-Dec,6.35,0,6.13,
4980,팜스코,36580,17-Dec,6.13,0,2.15,
4981,팜스코,36580,18-Dec,2.15,0,1.09,
4982,팜스코,36580,19-Dec,1.09,0,,
4983,팜스토리,27710,11-Dec,0.85,0,1.21,
4984,팜스토리,27710,12-Dec,1.21,0,0.92,
4985,팜스토리,27710,13-Dec,0.92,0,1.19,
4986,팜스토리,27710,14-Dec,1.19,0,1.28,
4987,팜스토리,27710,15-Dec,1.28,0,1.62,
4988,팜스토리,27710,16-Dec,1.62,0,1.83,
4989,팜스토리,27710,17-Dec,1.83,0,1.82,
4990,팜스토리,27710,18-Dec,1.82,0,1.07,
4991,팜스토리,27710,19-Dec,1.07,0,,
4992,팬스타엔터프라이즈,54300,11-Dec,-2.15,0,1.01,
4993,팬스타엔터프라이즈,54300,12-Dec,1.01,0,-1.44,
4994,팬스타엔터프라이즈,54300,13-Dec,-1.44,0,0.45,
4995,팬스타엔터프라이즈,54300,14-Dec,0.45,1,-0.28,
4996,팬스타엔터프라이즈,54300,15-Dec,-0.28,1,-2.33,
4997,팬스타엔터프라이즈,54300,16-Dec,-2.33,1,3.11,
4998,팬스타엔터프라이즈,54300,17-Dec,3.11,0,0.96,
4999,팬스타엔터프라이즈,54300,18-Dec,0.96,0,2,
5000,팬스타엔터프라이즈,54300,19-Dec,2,0,,
5001,팬엔터테인먼트,68050,11-Dec,1.84,0,2.1,
5002,팬엔터테인먼트,68050,12-Dec,2.1,0,-0.17,
5003,팬엔터테인먼트,68050,13-Dec,-0.17,0,0.67,
5004,팬엔터테인먼트,68050,14-Dec,0.67,1,-6.42,
5005,팬엔터테인먼트,68050,15-Dec,-6.42,1,3.23,
5006,팬엔터테인먼트,68050,16-Dec,3.23,0,-1.27,
5007,팬엔터테인먼트,68050,17-Dec,-1.27,0,-2.47,
5008,팬엔터테인먼트,68050,18-Dec,-2.47,1,2.34,
5009,팬엔터테인먼트,68050,19-Dec,2.34,0,,1
5010,팬젠,222110,16-Dec,-38.48,0,-3891370.09,
5011,팬젠,222110,17-Dec,-3891370.09,1,-5.89,
5012,팬젠,222110,18-Dec,-5.89,1,-6.57,
5013,팬젠,222110,19-Dec,-6.57,1,,
5014,펩트론,87010,15-Dec,-30.89,0,-51.71,
5015,펩트론,87010,16-Dec,-51.71,1,-7777,
5016,펩트론,87010,17-Dec,-7777,1,-7777,
5017,펩트론,87010,18-Dec,-7777,1,-7777,
5018,펩트론,87010,19-Dec,-7777,1,,
5019,포스코엠텍,9520,11-Dec,3.16,0,2.51,
5020,포스코엠텍,9520,12-Dec,2.51,0,-0.86,
5021,포스코엠텍,9520,13-Dec,-0.86,0,-3.21,
5022,포스코엠텍,9520,14-Dec,-3.21,1,1.33,
5023,포스코엠텍,9520,15-Dec,1.33,0,6.67,
5024,포스코엠텍,9520,16-Dec,6.67,0,10.52,
5025,포스코엠텍,9520,17-Dec,10.52,0,25.41,
5026,포스코엠텍,9520,18-Dec,25.41,0,1444.6,
5027,포스코엠텍,9520,19-Dec,1444.6,0,,
5028,폴라리스오피스,41020,11-Dec,0.05,0,7.41,
5029,폴라리스오피스,41020,12-Dec,7.41,0,10.24,
5030,폴라리스오피스,41020,13-Dec,10.24,0,2.55,
5031,폴라리스오피스,41020,14-Dec,2.55,0,-1688.61,
5032,폴라리스오피스,41020,15-Dec,-1688.61,0,-7777,
5033,폴라리스오피스,41020,16-Dec,-7777,1,-7777,
5034,폴라리스오피스,41020,17-Dec,-7777,1,-7777,
5035,폴라리스오피스,41020,18-Dec,-7777,1,-50.43,
5036,폴라리스오피스,41020,19-Dec,-50.43,1,,
5037,폴라리스우노,114630,11-Dec,31.33,0,18.21,
5038,폴라리스우노,114630,12-Dec,18.21,0,5.68,
5039,폴라리스우노,114630,13-Dec,5.68,0,16,
5040,폴라리스우노,114630,14-Dec,16,0,22.05,
5041,폴라리스우노,114630,15-Dec,22.05,0,168.23,
5042,폴라리스우노,114630,16-Dec,168.23,0,3972.26,
5043,폴라리스우노,114630,17-Dec,3972.26,0,20.93,
5044,폴라리스우노,114630,18-Dec,20.93,0,-6.77,
5045,폴라리스우노,114630,19-Dec,-6.77,0,,
5046,푸른기술,94940,11-Dec,265.53,0,42.28,
5047,푸른기술,94940,12-Dec,42.28,0,19.5,
5048,푸른기술,94940,13-Dec,19.5,0,-23.29,
5049,푸른기술,94940,14-Dec,-23.29,0,-17.72,
5050,푸른기술,94940,15-Dec,-17.72,1,3.03,
5051,푸른기술,94940,16-Dec,3.03,0,10.58,
5052,푸른기술,94940,17-Dec,10.58,0,6.57,
5053,푸른기술,94940,18-Dec,6.57,0,3.88,
5054,푸른기술,94940,19-Dec,3.88,0,,
5055,퓨쳐켐,220100,16-Dec,-5.22,0,-1402.32,
5056,퓨쳐켐,220100,17-Dec,-1402.32,1,-3.1,
5057,퓨쳐켐,220100,18-Dec,-3.1,1,-1.62,
5058,퓨쳐켐,220100,19-Dec,-1.62,1,,
5059,프리엠스,53160,11-Dec,62.48,0,41.31,
5060,프리엠스,53160,12-Dec,41.31,0,182.42,
5061,프리엠스,53160,13-Dec,182.42,0,205.77,
5062,프리엠스,53160,14-Dec,205.77,0,720.71,
5063,프리엠스,53160,15-Dec,720.71,0,458.04,
5064,프리엠스,53160,16-Dec,458.04,0,4646.79,
5065,프리엠스,53160,17-Dec,4646.79,0,5218.44,
5066,프리엠스,53160,18-Dec,5218.44,0,-1785.85,
5067,프리엠스,53160,19-Dec,-1785.85,0,,
5068,플래스크,41590,11-Dec,1.54,0,5.81,
5069,플래스크,41590,12-Dec,5.81,0,1.46,
5070,플래스크,41590,13-Dec,1.46,0,4.84,
5071,플래스크,41590,14-Dec,4.84,0,-2.18,
5072,플래스크,41590,15-Dec,-2.18,0,-2.28,
5073,플래스크,41590,16-Dec,-2.28,1,-0.21,
5074,플래스크,41590,17-Dec,-0.21,1,-0.72,
5075,플래스크,41590,18-Dec,-0.72,1,-0.36,
5076,플래스크,41590,19-Dec,-0.36,1,,
5077,플레이그램,9810,11-Dec,26.12,0,-7777,
5078,플레이그램,9810,12-Dec,-7777,0,-7777,
5079,플레이그램,9810,13-Dec,-7777,1,-7777,
5080,플레이그램,9810,14-Dec,-7777,1,-2.42,
5081,플레이그램,9810,15-Dec,-2.42,1,-12.83,
5082,플레이그램,9810,16-Dec,-12.83,1,-4.17,
5083,플레이그램,9810,17-Dec,-4.17,1,-4.49,
5084,플레이그램,9810,18-Dec,-4.49,1,-26.76,
5085,플레이그램,9810,19-Dec,-26.76,1,,
5086,플레이위드,23770,11-Dec,-7.92,0,-1.55,
5087,플레이위드,23770,12-Dec,-1.55,1,-3.29,
5088,플레이위드,23770,13-Dec,-3.29,1,5.43,
5089,플레이위드,23770,14-Dec,5.43,0,13.8,
5090,플레이위드,23770,15-Dec,13.8,0,8.2,
5091,플레이위드,23770,16-Dec,8.2,0,1.43,
5092,플레이위드,23770,17-Dec,1.43,0,-3.33,
5093,플레이위드,23770,18-Dec,-3.33,0,22.59,
5094,플레이위드,23770,19-Dec,22.59,0,,
5095,피델릭스,32580,11-Dec,5.32,0,8.23,
5096,피델릭스,32580,12-Dec,8.23,0,19.32,
5097,피델릭스,32580,13-Dec,19.32,0,4.23,
5098,피델릭스,32580,14-Dec,4.23,0,-4.54,
5099,피델릭스,32580,15-Dec,-4.54,0,-8.77,
5100,피델릭스,32580,16-Dec,-8.77,1,2.3,
5101,피델릭스,32580,17-Dec,2.3,0,3.69,
5102,피델릭스,32580,18-Dec,3.69,0,-0.41,
5103,피델릭스,32580,19-Dec,-0.41,0,,
5104,피씨디렉트,51380,11-Dec,39.05,0,17.63,
5105,피씨디렉트,51380,12-Dec,17.63,0,-80.09,
5106,피씨디렉트,51380,13-Dec,-80.09,0,9.54,
5107,피씨디렉트,51380,14-Dec,9.54,0,15.95,
5108,피씨디렉트,51380,15-Dec,15.95,0,8.25,
5109,피씨디렉트,51380,16-Dec,8.25,0,7.8,
5110,피씨디렉트,51380,17-Dec,7.8,0,10.34,
5111,피씨디렉트,51380,18-Dec,10.34,0,11.21,
5112,피씨디렉트,51380,19-Dec,11.21,0,,
5113,피에스엠씨,24850,11-Dec,-5.98,0,1.89,
5114,피에스엠씨,24850,12-Dec,1.89,0,2.38,
5115,피에스엠씨,24850,13-Dec,2.38,0,-7.98,
5116,피에스엠씨,24850,14-Dec,-7.98,0,-34.23,
5117,피에스엠씨,24850,15-Dec,-34.23,1,-33.98,
5118,피에스엠씨,24850,16-Dec,-33.98,1,,
5119,피에이치씨,57880,11-Dec,0.62,0,-7.85,
5120,피에이치씨,57880,12-Dec,-7.85,1,-6.39,
5121,피에이치씨,57880,13-Dec,-6.39,1,-53.26,
5122,피에이치씨,57880,14-Dec,-53.26,1,-17.96,
5123,피에이치씨,57880,15-Dec,-17.96,1,-7.09,
5124,피에이치씨,57880,16-Dec,-7.09,1,-9.29,
5125,피에이치씨,57880,17-Dec,-9.29,1,-2.78,
5126,피에이치씨,57880,18-Dec,-2.78,1,-1.69,
5127,피에이치씨,57880,19-Dec,-1.69,1,,
5128,피엔티,137400,12-Dec,68.55,0,48.66,
5129,피엔티,137400,13-Dec,48.66,0,17.25,
5130,피엔티,137400,14-Dec,17.25,0,-0.23,
5131,피엔티,137400,15-Dec,-0.23,0,6.85,
5132,피엔티,137400,16-Dec,6.85,0,5.86,
5133,피엔티,137400,17-Dec,5.86,0,1.67,
5134,피엔티,137400,18-Dec,1.67,0,0.54,
5135,피엔티,137400,19-Dec,0.54,0,,
5136,피엔풍년,24940,11-Dec,-1.39,0,2.54,
5137,피엔풍년,24940,12-Dec,2.54,0,3.69,
5138,피엔풍년,24940,13-Dec,3.69,0,6.15,
5139,피엔풍년,24940,14-Dec,6.15,0,12.38,
5140,피엔풍년,24940,15-Dec,12.38,0,12.59,
5141,피엔풍년,24940,16-Dec,12.59,0,6.95,
5142,피엔풍년,24940,17-Dec,6.95,0,2.8,
5143,피엔풍년,24940,18-Dec,2.8,0,-6.61,
5144,피엔풍년,24940,19-Dec,-6.61,0,,
5145,픽셀플러스,87600,15-Dec,7777,0,-7777,
5146,픽셀플러스,87600,16-Dec,-7777,0,-7777,
5147,픽셀플러스,87600,17-Dec,-7777,1,-7777,
5148,픽셀플러스,87600,18-Dec,-7777,1,-155.29,
5149,픽셀플러스,87600,19-Dec,-155.29,1,,
5150,필옵틱스,161580,17-Dec,23.17,0,-20.54,
5151,필옵틱스,161580,18-Dec,-20.54,0,-8.61,
5152,필옵틱스,161580,19-Dec,-8.61,1,,
5153,하나투어,39130,11-Dec,185.77,0,164.15,
5154,하나투어,39130,12-Dec,164.15,0,207.21,
5155,하나투어,39130,13-Dec,207.21,0,148.89,
5156,하나투어,39130,14-Dec,148.89,0,110.38,
5157,하나투어,39130,15-Dec,110.38,0,33.47,
5158,하나투어,39130,16-Dec,33.47,0,56.08,
5159,하나투어,39130,17-Dec,56.08,0,19.77,
5160,하나투어,39130,18-Dec,19.77,0,0.56,
5161,하나투어,39130,19-Dec,0.56,0,,
5162,하림,136480,11-Dec,4.5,0,-1.23,
5163,하림,136480,12-Dec,-1.23,0,1.17,
5164,하림,136480,13-Dec,1.17,0,-0.18,
5165,하림,136480,14-Dec,-0.18,0,0.82,
5166,하림,136480,15-Dec,0.82,1,4.12,
5167,하림,136480,16-Dec,4.12,0,4.29,
5168,하림,136480,17-Dec,4.29,0,0.22,
5169,하림,136480,18-Dec,0.22,0,-3.19,
5170,하림,136480,19-Dec,-3.19,1,,
5171,하이로닉,149980,14-Dec,420.49,0,83.41,
5172,하이로닉,149980,15-Dec,83.41,0,7777,
5173,하이로닉,149980,16-Dec,7777,0,27.2,
5174,하이로닉,149980,17-Dec,27.2,0,-0.28,
5175,하이로닉,149980,18-Dec,-0.28,0,38.33,
5176,하이로닉,149980,19-Dec,38.33,0,,
5177,하이소닉,106080,11-Dec,7.63,0,24.55,
5178,하이소닉,106080,12-Dec,24.55,0,-16.76,
5179,하이소닉,106080,13-Dec,-16.76,0,-12.69,
5180,하이소닉,106080,14-Dec,-12.69,1,1.55,
5181,하이소닉,106080,15-Dec,1.55,0,-3.08,
5182,하이소닉,106080,16-Dec,-3.08,0,-0.8,
5183,하이소닉,106080,17-Dec,-0.8,1,-1.87,
5184,하이소닉,106080,18-Dec,-1.87,1,-5.82,
5185,하이소닉,106080,19-Dec,-5.82,1,,
5186,하이스틸,71090,11-Dec,1.56,0,1.09,
5187,하이스틸,71090,12-Dec,1.09,0,0.01,
5188,하이스틸,71090,13-Dec,0.01,0,0.93,
5189,하이스틸,71090,14-Dec,0.93,1,-3.18,
5190,하이스틸,71090,15-Dec,-3.18,1,2.93,
5191,하이스틸,71090,16-Dec,2.93,0,4.12,
5192,하이스틸,71090,17-Dec,4.12,0,-1.89,
5193,하이스틸,71090,18-Dec,-1.89,0,0.4,
5194,하이스틸,71090,19-Dec,0.4,1,,
5195,하이텍팜,106190,11-Dec,7777,0,7777,
5196,하이텍팜,106190,12-Dec,7777,0,7777,
5197,하이텍팜,106190,13-Dec,7777,0,542.75,
