,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
329,(주)네패스,33640,201112,3.47,7.99,0.0,,
330,(주)네패스,33640,201212,7.99,-0.1,0.0,0.0,0.0
331,(주)네패스,33640,201312,-0.1,0.66,1.0,0.0,0.0
332,(주)네패스,33640,201412,0.66,0.42,1.0,0.0,0.0
333,(주)네패스,33640,201512,0.42,1.36,1.0,0.0,0.0
334,(주)네패스,33640,201612,1.36,3.32,0.0,0.0,0.0
335,(주)네패스,33640,201712,3.32,4.79,0.0,0.0,0.0
336,(주)네패스,33640,201812,4.79,11.65,0.0,0.0,0.0
337,(주)네패스,33640,201912,11.65,,0.0,0.0,0.0
338,(주)넥스턴바이오사이언스,89140,201112,40.44,158.14,0.0,,
339,(주)넥스턴바이오사이언스,89140,201212,158.14,284.57,0.0,0.0,0.0
340,(주)넥스턴바이오사이언스,89140,201312,284.57,2169.07,0.0,0.0,0.0
341,(주)넥스턴바이오사이언스,89140,201412,2169.07,7799.11,0.0,0.0,0.0
342,(주)넥스턴바이오사이언스,89140,201512,7799.11,97436.72,0.0,0.0,0.0
343,(주)넥스턴바이오사이언스,89140,201612,97436.72,1532.55,0.0,0.0,0.0
344,(주)넥스턴바이오사이언스,89140,201712,1532.55,-624.03,0.0,0.0,0.0
345,(주)넥스턴바이오사이언스,89140,201812,-624.03,2394.07,1.0,0.0,0.0
346,(주)넥스턴바이오사이언스,89140,201912,2394.07,,0.0,1.0,0.0
347,(주)넥스트아이,137940,201112,17771.19,4655.9,0.0,,
348,(주)넥스트아이,137940,201212,4655.9,17771.19,0.0,0.0,0.0
349,(주)넥스트아이,137940,201312,17771.19,102.65,0.0,0.0,0.0
350,(주)넥스트아이,137940,201412,102.65,100.62,0.0,0.0,0.0
351,(주)넥스트아이,137940,201512,100.62,6.38,0.0,0.0,0.0
352,(주)넥스트아이,137940,201612,6.38,0.84,0.0,0.0,0.0
353,(주)넥스트아이,137940,201712,0.84,5.06,1.0,0.0,0.0
354,(주)넥스트아이,137940,201812,5.06,3.95,0.0,1.0,0.0
355,(주)넥스트아이,137940,201912,3.95,,0.0,0.0,1.0
356,(주)넥스트엔터테인먼트월드,160550,201412,13.68,-5.5,0.0,,
357,(주)넥스트엔터테인먼트월드,160550,201512,-5.5,14.66,1.0,0.0,0.0
358,(주)넥스트엔터테인먼트월드,160550,201612,14.66,-6.92,0.0,1.0,0.0
359,(주)넥스트엔터테인먼트월드,160550,201712,-6.92,-6.46,1.0,0.0,0.0
360,(주)넥스트엔터테인먼트월드,160550,201812,-6.46,-3.05,1.0,0.0,0.0
361,(주)넥스트엔터테인먼트월드,160550,201912,-3.05,,1.0,0.0,0.0
362,(주)노블엠앤비,106520,201212,11.2,17.99,0.0,,
363,(주)노블엠앤비,106520,201312,17.99,1.3,0.0,0.0,0.0
364,(주)노블엠앤비,106520,201412,1.3,-4.2,0.0,0.0,0.0
365,(주)노블엠앤비,106520,201512,-4.2,-6.13,1.0,0.0,0.0
366,(주)노블엠앤비,106520,201612,-6.13,-4.91,1.0,0.0,0.0
