,회사명,거래소코드,회계년도,이자보상배율,부실기업,이보배2,회생여부
438,뉴프렉스,85670,Dec-18,5.58,0.0,-3.81,
439,뉴프렉스,85670,Dec-19,-3.81,0.0,,
440,다날,64260,Dec-11,-0.33,0.0,-0.31,
441,다날,64260,Dec-12,-0.31,1.0,0.79,
442,다날,64260,Dec-13,0.79,1.0,1.06,
443,다날,64260,Dec-14,1.06,0.0,0.3,1.0
444,다날,64260,Dec-15,0.3,0.0,1.74,
445,다날,64260,Dec-16,1.74,0.0,6.12,
446,다날,64260,Dec-17,6.12,0.0,1.85,
447,다날,64260,Dec-18,1.85,0.0,1.85,
448,다날,64260,Dec-19,1.85,0.0,,
449,다산네트웍스,39560,Dec-11,-1.06,0.0,1.56,
450,다산네트웍스,39560,Dec-12,1.56,0.0,2.41,
451,다산네트웍스,39560,Dec-13,2.41,0.0,0.98,
452,다산네트웍스,39560,Dec-14,0.98,0.0,0.09,
453,다산네트웍스,39560,Dec-15,0.09,1.0,-2.88,
454,다산네트웍스,39560,Dec-16,-2.88,1.0,0.01,
455,다산네트웍스,39560,Dec-17,0.01,1.0,3.2,
456,다산네트웍스,39560,Dec-18,3.2,0.0,-0.03,1.0
457,다산네트웍스,39560,Dec-19,-0.03,0.0,,
458,다이나믹디자인,145210,Dec-15,2.92,0.0,-453.35,
459,다이나믹디자인,145210,Dec-16,-453.35,0.0,-0.96,
460,다이나믹디자인,145210,Dec-17,-0.96,1.0,-4.73,
461,다이나믹디자인,145210,Dec-18,-4.73,1.0,-2.21,
462,다이나믹디자인,145210,Dec-19,-2.21,1.0,,
463,대구백화점,6370,Dec-18,-3.05,0.0,-2.12,
464,대구백화점,6370,Dec-19,-2.12,1.0,,
465,대동,490,Dec-11,2.44,0.0,0.1,
466,대동,490,Dec-12,0.1,0.0,1.04,
467,대동,490,Dec-13,1.04,0.0,1.01,
468,대동,490,Dec-14,1.01,0.0,0.81,
469,대동,490,Dec-15,0.81,0.0,-1.84,
470,대동,490,Dec-16,-1.84,1.0,2.22,
471,대동,490,Dec-17,2.22,0.0,0.5,1.0
472,대동,490,Dec-18,0.5,0.0,2.19,
473,대동,490,Dec-19,2.19,0.0,,
474,대동스틸,48470,Dec-11,3.04,0.0,-1.39,
475,대동스틸,48470,Dec-12,-1.39,0.0,3.27,
476,대동스틸,48470,Dec-13,3.27,0.0,2.92,
477,대동스틸,48470,Dec-14,2.92,0.0,-5.64,
478,대동스틸,48470,Dec-15,-5.64,0.0,510.41,
479,대동스틸,48470,Dec-16,510.41,0.0,1421.75,
480,대동스틸,48470,Dec-17,1421.75,0.0,-14.84,
481,대동스틸,48470,Dec-18,-14.84,0.0,-16.84,
482,대동스틸,48470,Dec-19,-16.84,1.0,,
483,대림제지,17650,Dec-11,4.02,0.0,23.85,
484,대림제지,17650,Dec-12,23.85,0.0,35.98,
485,대림제지,17650,Dec-13,35.98,0.0,86.15,
486,대림제지,17650,Dec-14,86.15,0.0,-44.32,
487,대림제지,17650,Dec-15,-44.32,0.0,239.14,
488,대림제지,17650,Dec-16,239.14,0.0,13.52,
489,대림제지,17650,Dec-17,13.52,0.0,10.06,
490,대림제지,17650,Dec-18,10.06,0.0,4.6,
491,대림제지,17650,Dec-19,4.6,0.0,,
492,대명소노시즌,7720,Dec-11,-10.93,0.0,-12.1,
493,대명소노시즌,7720,Dec-12,-12.1,1.0,194.97,
494,대명소노시즌,7720,Dec-13,194.97,0.0,225.92,1.0
495,대명소노시즌,7720,Dec-14,225.92,0.0,-21.65,
496,대명소노시즌,7720,Dec-15,-21.65,0.0,0.23,
497,대명소노시즌,7720,Dec-16,0.23,1.0,1.44,
498,대명소노시즌,7720,Dec-17,1.44,0.0,0.9,1.0
499,대명소노시즌,7720,Dec-18,0.9,0.0,1.72,
500,대명소노시즌,7720,Dec-19,1.72,0.0,,
501,대성미생물연구소,36480,Dec-11,-3.52,0.0,1.18,
502,대성미생물연구소,36480,Dec-12,1.18,0.0,10.5,
503,대성미생물연구소,36480,Dec-13,10.5,0.0,18.57,
504,대성미생물연구소,36480,Dec-14,18.57,0.0,94.9,
505,대성미생물연구소,36480,Dec-15,94.9,0.0,141.74,
506,대성미생물연구소,36480,Dec-16,141.74,0.0,77.35,
507,대성미생물연구소,36480,Dec-17,77.35,0.0,136.12,
508,대성미생물연구소,36480,Dec-18,136.12,0.0,228.76,
509,대성미생물연구소,36480,Dec-19,228.76,0.0,,
510,대성엘텍,25440,Dec-11,-1.38,0.0,0.62,
511,대성엘텍,25440,Dec-12,0.62,1.0,-0.49,
512,대성엘텍,25440,Dec-13,-0.49,1.0,1.98,
513,대성엘텍,25440,Dec-14,1.98,0.0,1.25,1.0
514,대성엘텍,25440,Dec-15,1.25,0.0,2.04,
515,대성엘텍,25440,Dec-16,2.04,0.0,1.5,
516,대성엘텍,25440,Dec-17,1.5,0.0,-1.03,
517,대성엘텍,25440,Dec-18,-1.03,0.0,-4.24,
518,대성엘텍,25440,Dec-19,-4.24,1.0,,
519,대성파인텍,104040,Dec-11,12.61,0.0,16.88,
520,대성파인텍,104040,Dec-12,16.88,0.0,40.85,
521,대성파인텍,104040,Dec-13,40.85,0.0,19.72,
522,대성파인텍,104040,Dec-14,19.72,0.0,18.82,
523,대성파인텍,104040,Dec-15,18.82,0.0,8.21,
524,대성파인텍,104040,Dec-16,8.21,0.0,5.57,
525,대성파인텍,104040,Dec-17,5.57,0.0,0.87,
526,대성파인텍,104040,Dec-18,0.87,0.0,0.32,
527,대성파인텍,104040,Dec-19,0.32,1.0,,
528,대양금속,9190,Dec-11,-1.84,0.0,-2.2,
529,대양금속,9190,Dec-12,-2.2,1.0,-0.66,
530,대양금속,9190,Dec-13,-0.66,1.0,-1.83,
531,대양금속,9190,Dec-14,-1.83,1.0,-0.99,
532,대양금속,9190,Dec-15,-0.99,1.0,1.66,
533,대양금속,9190,Dec-16,1.66,0.0,3.54,1.0
534,대양금속,9190,Dec-17,3.54,0.0,2.76,
535,대양금속,9190,Dec-18,2.76,0.0,1.16,
536,대양금속,9190,Dec-19,1.16,0.0,,
537,대우건설,47040,Dec-11,1.69,0.0,2.55,
538,대우건설,47040,Dec-12,2.55,0.0,-2.04,
539,대우건설,47040,Dec-13,-2.04,0.0,3.46,
540,대우건설,47040,Dec-14,3.46,0.0,3.53,
541,대우건설,47040,Dec-15,3.53,0.0,-5.02,
542,대우건설,47040,Dec-16,-5.02,0.0,4.67,
543,대우건설,47040,Dec-17,4.67,0.0,5.68,
544,대우건설,47040,Dec-18,5.68,0.0,2.77,
545,대우건설,47040,Dec-19,2.77,0.0,,
546,대유에이텍,2880,Dec-11,3.03,0.0,2.64,
547,대유에이텍,2880,Dec-12,2.64,0.0,2.35,
548,대유에이텍,2880,Dec-13,2.35,0.0,2.48,
549,대유에이텍,2880,Dec-14,2.48,0.0,2.09,
550,대유에이텍,2880,Dec-15,2.09,0.0,1.64,
551,대유에이텍,2880,Dec-16,1.64,0.0,0.89,
552,대유에이텍,2880,Dec-17,0.89,0.0,0.49,
553,대유에이텍,2880,Dec-18,0.49,1.0,1.86,
554,대유에이텍,2880,Dec-19,1.86,0.0,,1.0
555,대유플러스,300,Dec-11,0.65,0.0,-4.88,
556,대유플러스,300,Dec-12,-4.88,1.0,2.74,
557,대유플러스,300,Dec-13,2.74,0.0,0.21,1.0
558,대유플러스,300,Dec-14,0.21,0.0,0.38,
559,대유플러스,300,Dec-15,0.38,1.0,2.6,
560,대유플러스,300,Dec-16,2.6,0.0,1.97,
561,대유플러스,300,Dec-17,1.97,0.0,6.13,
562,대유플러스,300,Dec-18,6.13,0.0,2.6,
563,대유플러스,300,Dec-19,2.6,0.0,,
564,대창,12800,Dec-11,1.4,0.0,0.57,
565,대창,12800,Dec-12,0.57,0.0,0.06,
566,대창,12800,Dec-13,0.06,1.0,0.88,
567,대창,12800,Dec-14,0.88,1.0,-1.99,
568,대창,12800,Dec-15,-1.99,1.0,2.25,
569,대창,12800,Dec-16,2.25,0.0,3.03,1.0
570,대창,12800,Dec-17,3.03,0.0,1.38,
571,대창,12800,Dec-18,1.38,0.0,1.4,
572,대창,12800,Dec-19,1.4,0.0,,
573,대창솔루션,96350,Dec-11,2.11,0.0,0.62,
574,대창솔루션,96350,Dec-12,0.62,0.0,-1.23,
575,대창솔루션,96350,Dec-13,-1.23,1.0,-2.46,
576,대창솔루션,96350,Dec-14,-2.46,1.0,-0.05,
577,대창솔루션,96350,Dec-15,-0.05,1.0,-2.1,
578,대창솔루션,96350,Dec-16,-2.1,1.0,-2.64,
579,대창솔루션,96350,Dec-17,-2.64,1.0,-2.2,
580,대창솔루션,96350,Dec-18,-2.2,1.0,0.26,
581,대창솔루션,96350,Dec-19,0.26,1.0,,
582,대창스틸,140520,Dec-14,1.81,0.0,1.13,
583,대창스틸,140520,Dec-15,1.13,0.0,-0.38,
584,대창스틸,140520,Dec-16,-0.38,0.0,1.27,
585,대창스틸,140520,Dec-17,1.27,0.0,0.61,
586,대창스틸,140520,Dec-18,0.61,0.0,0.95,
587,대창스틸,140520,Dec-19,0.95,1.0,,
588,대한과학,131220,Dec-11,5.43,0.0,4.77,
589,대한과학,131220,Dec-12,4.77,0.0,2.58,
590,대한과학,131220,Dec-13,2.58,0.0,2.33,
591,대한과학,131220,Dec-14,2.33,0.0,-0.33,
592,대한과학,131220,Dec-15,-0.33,0.0,7.1,
593,대한과학,131220,Dec-16,7.1,0.0,20.22,
594,대한과학,131220,Dec-17,20.22,0.0,93.88,
595,대한과학,131220,Dec-18,93.88,0.0,41.33,
596,대한과학,131220,Dec-19,41.33,0.0,,
597,대한항공,3490,Dec-11,0.81,0.0,0.55,
598,대한항공,3490,Dec-12,0.55,1.0,-0.04,
599,대한항공,3490,Dec-13,-0.04,1.0,0.86,
600,대한항공,3490,Dec-14,0.86,1.0,2.38,
601,대한항공,3490,Dec-15,2.38,0.0,2.76,1.0
602,대한항공,3490,Dec-16,2.76,0.0,2.05,
603,대한항공,3490,Dec-17,2.05,0.0,1.14,
604,대한항공,3490,Dec-18,1.14,0.0,0.42,
605,대한항공,3490,Dec-19,0.42,0.0,,
606,대호에이엘,69460,Dec-11,2.82,0.0,0.82,
607,대호에이엘,69460,Dec-12,0.82,0.0,0.34,
608,대호에이엘,69460,Dec-13,0.34,1.0,-0.46,
609,대호에이엘,69460,Dec-14,-0.46,1.0,1.24,
610,대호에이엘,69460,Dec-15,1.24,0.0,-0.05,1.0
611,대호에이엘,69460,Dec-16,-0.05,0.0,0.83,
612,대호에이엘,69460,Dec-17,0.83,1.0,0.9,
613,대호에이엘,69460,Dec-18,0.9,1.0,-0.46,
614,대호에이엘,69460,Dec-19,-0.46,1.0,,
615,대호특수강,21040,Dec-11,0.54,0.0,-0.45,
616,대호특수강,21040,Dec-12,-0.45,1.0,0.83,
617,대호특수강,21040,Dec-13,0.83,1.0,2.03,
618,대호특수강,21040,Dec-14,2.03,0.0,2.26,1.0
619,대호특수강,21040,Dec-15,2.26,0.0,3.91,
620,대호특수강,21040,Dec-16,3.91,0.0,4.74,
621,대호특수강,21040,Dec-17,4.74,0.0,2.68,
622,대호특수강,21040,Dec-18,2.68,0.0,1.93,
623,대호특수강,21040,Dec-19,1.93,0.0,,
624,더 미동,161570,Dec-13,449.88,0.0,92.13,
625,더 미동,161570,Dec-14,92.13,0.0,40.46,
626,더 미동,161570,Dec-15,40.46,0.0,-4728.83,
627,더 미동,161570,Dec-16,-4728.83,0.0,-171.6,
628,더 미동,161570,Dec-17,-171.6,1.0,-23.55,
629,더 미동,161570,Dec-18,-23.55,1.0,-22.62,
630,더 미동,161570,Dec-19,-22.62,1.0,,
631,더블유아이,73570,Dec-11,0.05,0.0,-4.74,
632,더블유아이,73570,Dec-12,-4.74,1.0,-1.94,
633,더블유아이,73570,Dec-13,-1.94,1.0,-0.44,
634,더블유아이,73570,Dec-14,-0.44,1.0,0.18,
635,더블유아이,73570,Dec-15,0.18,1.0,-4.46,
636,더블유아이,73570,Dec-16,-4.46,1.0,-4.07,
637,더블유아이,73570,Dec-17,-4.07,1.0,-4.63,
638,더블유아이,73570,Dec-18,-4.63,1.0,0.81,
639,더블유아이,73570,Dec-19,0.81,1.0,,
640,덕성,4830,Dec-11,0.56,0.0,4.24,
641,덕성,4830,Dec-12,4.24,0.0,6.61,
642,덕성,4830,Dec-13,6.61,0.0,2.0,
643,덕성,4830,Dec-14,2.0,0.0,0.96,
644,덕성,4830,Dec-15,0.96,0.0,5.46,
645,덕성,4830,Dec-16,5.46,0.0,2.56,
646,덕성,4830,Dec-17,2.56,0.0,-2.67,
647,덕성,4830,Dec-18,-2.67,0.0,0.54,
648,덕성,4830,Dec-19,0.54,1.0,,
649,덕신하우징,90410,Dec-14,21.83,0.0,33.43,
650,덕신하우징,90410,Dec-15,33.43,0.0,-15.9,
651,덕신하우징,90410,Dec-16,-15.9,0.0,9.91,
652,덕신하우징,90410,Dec-17,9.91,0.0,10.37,
653,덕신하우징,90410,Dec-18,10.37,0.0,2.49,
654,덕신하우징,90410,Dec-19,2.49,0.0,,
655,데이타솔루션,263800,Dec-17,2.37,0.0,-9.93,
656,데이타솔루션,263800,Dec-18,-9.93,0.0,1.04,
657,데이타솔루션,263800,Dec-19,1.04,0.0,,
658,덱스터스튜디오,206560,Dec-15,8.42,0.0,35.49,
659,덱스터스튜디오,206560,Dec-16,35.49,0.0,-8.98,
660,덱스터스튜디오,206560,Dec-17,-8.98,0.0,1.37,
661,덱스터스튜디오,206560,Dec-18,1.37,0.0,-22.45,
662,덱스터스튜디오,206560,Dec-19,-22.45,0.0,,
663,도화엔지니어링,2150,Dec-11,9.27,0.0,0.32,
664,도화엔지니어링,2150,Dec-12,0.32,0.0,2.52,
665,도화엔지니어링,2150,Dec-13,2.52,0.0,0.97,
666,도화엔지니어링,2150,Dec-14,0.97,0.0,9.07,
667,도화엔지니어링,2150,Dec-15,9.07,0.0,362.4,
668,도화엔지니어링,2150,Dec-16,362.4,0.0,79.08,
669,도화엔지니어링,2150,Dec-17,79.08,0.0,50.02,
670,도화엔지니어링,2150,Dec-18,50.02,0.0,116.83,
671,도화엔지니어링,2150,Dec-19,116.83,0.0,,
672,동국알앤에스,75970,Dec-11,1.85,0.0,2.77,
673,동국알앤에스,75970,Dec-12,2.77,0.0,2.0,
674,동국알앤에스,75970,Dec-13,2.0,0.0,1.58,
675,동국알앤에스,75970,Dec-14,1.58,0.0,0.41,
676,동국알앤에스,75970,Dec-15,0.41,0.0,3.56,
677,동국알앤에스,75970,Dec-16,3.56,0.0,4.25,
678,동국알앤에스,75970,Dec-17,4.25,0.0,6.54,
679,동국알앤에스,75970,Dec-18,6.54,0.0,4.38,
680,동국알앤에스,75970,Dec-19,4.38,0.0,,
681,동국에스엔씨,100130,Dec-11,-118.61,0.0,21.23,
682,동국에스엔씨,100130,Dec-12,21.23,0.0,46.79,
683,동국에스엔씨,100130,Dec-13,46.79,0.0,225.15,
684,동국에스엔씨,100130,Dec-14,225.15,0.0,354.85,
685,동국에스엔씨,100130,Dec-15,354.85,0.0,21.99,
686,동국에스엔씨,100130,Dec-16,21.99,0.0,6.91,
687,동국에스엔씨,100130,Dec-17,6.91,0.0,-2.8,
688,동국에스엔씨,100130,Dec-18,-2.8,0.0,7.46,
689,동국에스엔씨,100130,Dec-19,7.46,0.0,,
690,동방,4140,Dec-11,1.24,0.0,1.03,
691,동방,4140,Dec-12,1.03,0.0,0.15,
692,동방,4140,Dec-13,0.15,0.0,-0.03,
693,동방,4140,Dec-14,-0.03,1.0,1.46,
694,동방,4140,Dec-15,1.46,0.0,2.77,1.0
695,동방,4140,Dec-16,2.77,0.0,1.08,
696,동방,4140,Dec-17,1.08,0.0,1.02,
697,동방,4140,Dec-18,1.02,0.0,1.21,
698,동방,4140,Dec-19,1.21,0.0,,
699,동방선기,99410,Dec-11,2.0,0.0,-1.33,
700,동방선기,99410,Dec-12,-1.33,0.0,-3.39,
701,동방선기,99410,Dec-13,-3.39,1.0,-0.86,
702,동방선기,99410,Dec-14,-0.86,1.0,0.86,
703,동방선기,99410,Dec-15,0.86,1.0,2.64,
704,동방선기,99410,Dec-16,2.64,0.0,-7777.0,
705,동방선기,99410,Dec-17,-7777.0,0.0,-4741.58,
706,동방선기,99410,Dec-18,-4741.58,1.0,-160.58,
707,동방선기,99410,Dec-19,-160.58,1.0,,
708,동성케미컬,102260,Dec-11,1.8,0.0,3.67,
709,동성케미컬,102260,Dec-12,3.67,0.0,3.49,
710,동성케미컬,102260,Dec-13,3.49,0.0,4.95,
711,동성케미컬,102260,Dec-14,4.95,0.0,9.13,
712,동성케미컬,102260,Dec-15,9.13,0.0,10.75,
713,동성케미컬,102260,Dec-16,10.75,0.0,0.59,
714,동성케미컬,102260,Dec-17,0.59,0.0,1.09,
715,동성케미컬,102260,Dec-18,1.09,0.0,6.51,
716,동성케미컬,102260,Dec-19,6.51,0.0,,
717,동성화인텍,33500,Dec-11,0.66,0.0,1.89,
718,동성화인텍,33500,Dec-12,1.89,0.0,2.86,
719,동성화인텍,33500,Dec-13,2.86,0.0,5.39,
720,동성화인텍,33500,Dec-14,5.39,0.0,6.46,
721,동성화인텍,33500,Dec-15,6.46,0.0,5.1,
722,동성화인텍,33500,Dec-16,5.1,0.0,-8.98,
723,동성화인텍,33500,Dec-17,-8.98,0.0,-2.75,
724,동성화인텍,33500,Dec-18,-2.75,1.0,7.3,
725,동성화인텍,33500,Dec-19,7.3,0.0,,1.0
726,동양,1520,Dec-11,-0.13,0.0,0.34,
727,동양,1520,Dec-12,0.34,1.0,-0.12,
728,동양,1520,Dec-13,-0.12,1.0,0.48,
729,동양,1520,Dec-14,0.48,1.0,2.07,
730,동양,1520,Dec-15,2.07,0.0,20.89,1.0
731,동양,1520,Dec-16,20.89,0.0,16.77,
732,동양,1520,Dec-17,16.77,0.0,2.17,
733,동양,1520,Dec-18,2.17,0.0,-21.49,
734,동양,1520,Dec-19,-21.49,0.0,,
735,동양고속,84670,Dec-11,0.07,0.0,2.32,
736,동양고속,84670,Dec-12,2.32,0.0,2.57,
737,동양고속,84670,Dec-13,2.57,0.0,6.01,
738,동양고속,84670,Dec-14,6.01,0.0,5.39,
739,동양고속,84670,Dec-15,5.39,0.0,7.92,
740,동양고속,84670,Dec-16,7.92,0.0,2.68,
741,동양고속,84670,Dec-17,2.68,0.0,2.03,
742,동양고속,84670,Dec-18,2.03,0.0,7.01,
743,동양고속,84670,Dec-19,7.01,0.0,,
744,동양에스텍,60380,Dec-11,1.35,0.0,-0.48,
745,동양에스텍,60380,Dec-12,-0.48,0.0,1.57,
746,동양에스텍,60380,Dec-13,1.57,0.0,1.02,
747,동양에스텍,60380,Dec-14,1.02,0.0,1.58,
748,동양에스텍,60380,Dec-15,1.58,0.0,2.96,
749,동양에스텍,60380,Dec-16,2.96,0.0,1.37,
750,동양에스텍,60380,Dec-17,1.37,0.0,0.95,
751,동양에스텍,60380,Dec-18,0.95,0.0,1.16,
752,동양에스텍,60380,Dec-19,1.16,0.0,,
753,동우팜투테이블,88910,Dec-11,39.53,0.0,-5.55,
754,동우팜투테이블,88910,Dec-12,-5.55,0.0,17.81,
755,동우팜투테이블,88910,Dec-13,17.81,0.0,8.22,
756,동우팜투테이블,88910,Dec-14,8.22,0.0,39.84,
757,동우팜투테이블,88910,Dec-15,39.84,0.0,140.63,
758,동우팜투테이블,88910,Dec-16,140.63,0.0,220.07,
759,동우팜투테이블,88910,Dec-17,220.07,0.0,633.74,
760,동우팜투테이블,88910,Dec-18,633.74,0.0,124.27,
761,동우팜투테이블,88910,Dec-19,124.27,0.0,,
762,동운아나텍,94170,Dec-15,41.32,0.0,45.4,
763,동운아나텍,94170,Dec-16,45.4,0.0,-13.85,
764,동운아나텍,94170,Dec-17,-13.85,0.0,-10.17,
765,동운아나텍,94170,Dec-18,-10.17,1.0,-1.77,
766,동운아나텍,94170,Dec-19,-1.77,1.0,,
767,동일기연,32960,Dec-11,362.85,0.0,839.85,
768,동일기연,32960,Dec-12,839.85,0.0,7777.0,
769,동일기연,32960,Dec-13,7777.0,0.0,7777.0,
770,동일기연,32960,Dec-14,7777.0,0.0,7777.0,
771,동일기연,32960,Dec-15,7777.0,0.0,7777.0,
772,동일기연,32960,Dec-16,7777.0,0.0,7777.0,
773,동일기연,32960,Dec-17,7777.0,0.0,-2538.84,
774,동일기연,32960,Dec-18,-2538.84,0.0,26.51,
775,동일기연,32960,Dec-19,26.51,0.0,,
776,두산,150,Dec-11,6.95,0.0,2.8,
777,두산,150,Dec-12,2.8,0.0,1.48,
778,두산,150,Dec-13,1.48,0.0,1.43,
779,두산,150,Dec-14,1.43,0.0,0.38,
780,두산,150,Dec-15,0.38,0.0,1.57,
781,두산,150,Dec-16,1.57,0.0,2.08,
782,두산,150,Dec-17,2.08,0.0,2.08,
783,두산,150,Dec-18,2.08,0.0,2.11,
784,두산,150,Dec-19,2.11,0.0,,
785,두산테스나,131970,Dec-13,6.54,0.0,5.14,
786,두산테스나,131970,Dec-14,5.14,0.0,-3.66,
787,두산테스나,131970,Dec-15,-3.66,0.0,-2.43,
788,두산테스나,131970,Dec-16,-2.43,1.0,22.88,
789,두산테스나,131970,Dec-17,22.88,0.0,41.15,1.0
790,두산테스나,131970,Dec-18,41.15,0.0,12.14,
791,두산테스나,131970,Dec-19,12.14,0.0,,
792,듀오백,73190,Dec-11,10.84,0.0,-13.05,
793,듀오백,73190,Dec-12,-13.05,0.0,2.85,
794,듀오백,73190,Dec-13,2.85,0.0,-63.35,
795,듀오백,73190,Dec-14,-63.35,0.0,-123.36,
796,듀오백,73190,Dec-15,-123.36,1.0,-157.57,
797,듀오백,73190,Dec-16,-157.57,1.0,108.72,
798,듀오백,73190,Dec-17,108.72,0.0,-7777.0,1.0
799,듀오백,73190,Dec-18,-7777.0,0.0,-119.78,
800,듀오백,73190,Dec-19,-119.78,1.0,,
801,드래곤플라이,30350,Dec-11,7777.0,0.0,2.54,
802,드래곤플라이,30350,Dec-12,2.54,0.0,0.18,
803,드래곤플라이,30350,Dec-13,0.18,0.0,1.63,
804,드래곤플라이,30350,Dec-14,1.63,0.0,2.65,
805,드래곤플라이,30350,Dec-15,2.65,0.0,1.34,
806,드래곤플라이,30350,Dec-16,1.34,0.0,-4.35,
807,드래곤플라이,30350,Dec-17,-4.35,0.0,-4.25,
808,드래곤플라이,30350,Dec-18,-4.25,1.0,-73.66,
809,드래곤플라이,30350,Dec-19,-73.66,1.0,,
810,드림어스컴퍼니,60570,Dec-11,-30.53,0.0,-19.73,
811,드림어스컴퍼니,60570,Dec-12,-19.73,1.0,-44.51,
812,드림어스컴퍼니,60570,Dec-13,-44.51,1.0,11.17,
813,드림어스컴퍼니,60570,Dec-14,11.17,0.0,0.83,1.0
814,드림어스컴퍼니,60570,Dec-15,0.83,0.0,-24.34,
815,드림어스컴퍼니,60570,Dec-16,-24.34,1.0,-19.57,
816,드림어스컴퍼니,60570,Dec-17,-19.57,1.0,-7.4,
817,드림어스컴퍼니,60570,Dec-18,-7.4,1.0,-50.17,
818,드림어스컴퍼니,60570,Dec-19,-50.17,1.0,,
819,디비아이엔씨,12030,Dec-11,0.7,0.0,1.13,
820,디비아이엔씨,12030,Dec-12,1.13,0.0,1.03,
821,디비아이엔씨,12030,Dec-13,1.03,0.0,-0.87,
822,디비아이엔씨,12030,Dec-14,-0.87,0.0,2.07,
823,디비아이엔씨,12030,Dec-15,2.07,0.0,4.72,
824,디비아이엔씨,12030,Dec-16,4.72,0.0,1.82,
825,디비아이엔씨,12030,Dec-17,1.82,0.0,0.3,
826,디비아이엔씨,12030,Dec-18,0.3,0.0,2.69,
827,디비아이엔씨,12030,Dec-19,2.69,0.0,,
828,디아이,3160,Dec-11,-2.08,0.0,0.33,
829,디아이,3160,Dec-12,0.33,1.0,2.66,
830,디아이,3160,Dec-13,2.66,0.0,4.91,1.0
831,디아이,3160,Dec-14,4.91,0.0,1.21,
832,디아이,3160,Dec-15,1.21,0.0,4.43,
833,디아이,3160,Dec-16,4.43,0.0,11.05,
834,디아이,3160,Dec-17,11.05,0.0,25.81,
835,디아이,3160,Dec-18,25.81,0.0,-6.16,
836,디아이,3160,Dec-19,-6.16,0.0,,
837,디아이씨,92200,Dec-11,1.92,0.0,1.24,
838,디아이씨,92200,Dec-12,1.24,0.0,1.37,
839,디아이씨,92200,Dec-13,1.37,0.0,1.18,
840,디아이씨,92200,Dec-14,1.18,0.0,2.96,
841,디아이씨,92200,Dec-15,2.96,0.0,2.4,
842,디아이씨,92200,Dec-16,2.4,0.0,1.66,
843,디아이씨,92200,Dec-17,1.66,0.0,1.03,
844,디아이씨,92200,Dec-18,1.03,0.0,-1.44,
845,디아이씨,92200,Dec-19,-1.44,0.0,,
846,디아크,78590,Dec-11,10.43,0.0,1.56,
847,디아크,78590,Dec-12,1.56,0.0,1.69,
848,디아크,78590,Dec-13,1.69,0.0,4.84,
849,디아크,78590,Dec-14,4.84,0.0,53.71,
850,디아크,78590,Dec-15,53.71,0.0,7777.0,
851,디아크,78590,Dec-16,7777.0,0.0,9.72,
852,디아크,78590,Dec-17,9.72,0.0,3.95,
853,디아크,78590,Dec-18,3.95,0.0,0.84,
854,디아크,78590,Dec-19,0.84,0.0,,
855,디에스앤엘,141020,Dec-13,-20.8,0.0,-16.91,
856,디에스앤엘,141020,Dec-14,-16.91,1.0,-10.88,
857,디에스앤엘,141020,Dec-15,-10.88,1.0,-1.3,
858,디에스앤엘,141020,Dec-16,-1.3,1.0,2.16,
859,디에스앤엘,141020,Dec-17,2.16,0.0,-2.45,1.0
860,디에스앤엘,141020,Dec-18,-2.45,0.0,-2.26,
861,디에스앤엘,141020,Dec-19,-2.26,1.0,,
862,디에스케이,109740,Dec-11,30.66,0.0,-5.74,
863,디에스케이,109740,Dec-12,-5.74,0.0,50.34,
864,디에스케이,109740,Dec-13,50.34,0.0,176.39,
865,디에스케이,109740,Dec-14,176.39,0.0,901.33,
866,디에스케이,109740,Dec-15,901.33,0.0,2.77,
867,디에스케이,109740,Dec-16,2.77,0.0,3.75,
868,디에스케이,109740,Dec-17,3.75,0.0,5.14,
869,디에스케이,109740,Dec-18,5.14,0.0,3.28,
870,디에스케이,109740,Dec-19,3.28,0.0,,
871,디에이테크놀로지,196490,Dec-14,13.77,0.0,9.06,
872,디에이테크놀로지,196490,Dec-15,9.06,0.0,13.67,
873,디에이테크놀로지,196490,Dec-16,13.67,0.0,2.95,
874,디에이테크놀로지,196490,Dec-17,2.95,0.0,1.14,
875,디에이테크놀로지,196490,Dec-18,1.14,0.0,0.11,
876,디에이테크놀로지,196490,Dec-19,0.11,0.0,,
877,디에이피,66900,Dec-11,1.87,0.0,5.25,
878,디에이피,66900,Dec-12,5.25,0.0,5.58,
879,디에이피,66900,Dec-13,5.58,0.0,1.27,
880,디에이피,66900,Dec-14,1.27,0.0,2.55,
881,디에이피,66900,Dec-15,2.55,0.0,1.4,
882,디에이피,66900,Dec-16,1.4,0.0,2.4,
883,디에이피,66900,Dec-17,2.4,0.0,4.31,
884,디에이피,66900,Dec-18,4.31,0.0,0.42,
885,디에이피,66900,Dec-19,0.42,0.0,,
886,디엔에이링크,127120,Dec-11,3.27,0.0,1.06,
887,디엔에이링크,127120,Dec-12,1.06,0.0,-9.3,
888,디엔에이링크,127120,Dec-13,-9.3,0.0,-6.19,
889,디엔에이링크,127120,Dec-14,-6.19,1.0,-7.65,
890,디엔에이링크,127120,Dec-15,-7.65,1.0,-4.18,
891,디엔에이링크,127120,Dec-16,-4.18,1.0,0.76,
892,디엔에이링크,127120,Dec-17,0.76,1.0,-3.16,
893,디엔에이링크,127120,Dec-18,-3.16,1.0,-6.69,
894,디엔에이링크,127120,Dec-19,-6.69,1.0,,
