회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS연결)(천원),매출채권(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),매입채무(IFRS연결)(천원),매입채무(IFRS)(천원),자본(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원)
갤럭시아머니트리(주),094480,2014/12,98315242,31853595,105194915,94719729,76262417,21568158,0,0,8461318,6693978,1607683,1344044,15834136,14653741,45137451,43327177,60057464,51392552,79799473,0
갤럭시아머니트리(주),094480,2015/12,39584971,37575033,124025960,122222416,22262684,22781648,0,0,14017033,12489439,1523200,1491766,25099988,25099988,47009125,46754646,77016835,75467770,94157479,0
갤럭시아머니트리(주),094480,2016/12,53853719,53240652,143345214,142134327,29103965,28661819,0,0,14303801,14303801,1286814,1247219,19215112,19215112,53299888,52676813,90045327,89457514,113217833,0
갤럭시아머니트리(주),094480,2017/12,69129594,69122271,183457161,183407717,39407356,39401042,0,0,19613669,19613669,877832,833167,19945167,19945166,64403111,65343767,119054051,118063950,154852571,0
갤럭시아머니트리(주),094480,2018/12,81383391,81383391,229962293,229961761,49947224,49947224,0,0,25064746,25064535,1505599,1505599,36996004,36996004,83600833,84572411,146361460,145389350,191872489,0
갤럭시아머니트리(주),094480,2019/12,85556494,85556494,240358046,240366929,52087968,52087968,0,0,25316219,25316009,3319447,3319447,24470171,24470171,91365269,92345998,148992777,148020931,192857151,0
경남스틸(주),039240,2010/12,,260418488,,126147686,,246405374,,28486239,,63801207,,25936535,,26493952,,45791204,,80356482,,0
경남스틸(주),039240,2011/12,,337880729,,122103002,,316232097,,40227910,,42784245,,30633160,,28351258,,54072654,,68030349,,0
경남스틸(주),039240,2012/12,,313154420,,117823647,,293717128,,36930234,,39762057,,33830176,,31642551,,60094980,,57728667,,0
경남스틸(주),039240,2013/12,,305658636,,114814004,,287871410,,31552965,,45662891,,32425997,,26431352,,64916410,,49897595,,0
경남스틸(주),039240,2014/12,,289477648,,137170495,,271130165,,34378738,,63490369,,30840122,,36691385,,70946704,,66223791,,0
경남스틸(주),039240,2015/12,,291240518,,146327097,,271844042,,40392016,,61734479,,34742629,,22440420,,77823883,,68503213,,0
경남스틸(주),039240,2016/12,,265518715,,130501358,,251245661,,26736232,,65520476,,33093953,,25795827,,77008479,,53492879,,0
경남스틸(주),039240,2017/12,,286980520,,148087552,,270742159,,39064514,,65040668,,36343925,,29750138,,81055511,,67032041,,0
경남스틸(주),039240,2018/12,,274946877,,141729071,,259617809,,33980307,,54225096,,42153069,,30455628,,84501701,,57227371,,0
경남스틸(주),039240,2019/12,,318211303,,141926691,,302698236,,33433997,,55675819,,40723718,,33881334,,87182479,,54744212,,0
경남제약(주),053950,2010/12,52438911,52438911,89196252,93788284,29043112,28909515,13834131,13834131,28279659,30620134,27230220,29920693,4241097,4241097,21972666,24606588,67223586,69181696,56763077,0
경남제약(주),053950,2011/12,,44412124,,82192619,,27160272,,12296478,,27099590,,31160486,,7564306,,18474401,,63718218,,0
경남제약(주),053950,2012/12,,40303473,,78921985,,20439804,,11253860,,21631804,,32743034,,3846814,,24402964,,54519021,,0
경남제약(주),053950,2013/12,,32757109,,52634683,,17516569,,7518749,,17020459,,18948507,,2426555,,11306798,,41327885,,0
경남제약(주),053950,2014/12,,36013812,,47896460,,19006859,,5435940,,15594647,,18364954,,1756114,,11839269,,36057191,,0
경남제약(주),053950,2015/12,,39087217,,47037092,,19712521,,6098987,,15538854,,18041536,,2425370,,16844995,,30192097,,0
경남제약(주),053950,2016/12,,39758131,,45175775,,22316128,,4743417,,16293826,,15269180,,2399188,,16821025,,28354750,,0
경남제약(주),053950,2017/12,,40171227,,53756663,,23060515,,5425970,,17436014,,17509909,,2478309,,15253337,,38503326,,0
경남제약(주),053950,2018/12,41432746,41467662,53157002,53322421,24757612,24803043,7050607,6993432,16704909,16805202,15874834,15872943,3364798,3365050,28912051,29081311,24244950,24241110,32592511,0
경남제약(주),053950,2019/12,44806055,44954173,74460268,74761331,27964622,28111576,9600895,9299890,17083649,17633021,15827466,15826223,4875378,4875179,61193816,61532721,13266452,13228610,52105273,0
경동제약(주),011040,2010/12,124909284,124208804,171029240,170978576,59445774,58979047,15917283,15704608,15608980,15337098,46293184,46272452,4034038,4034038,138830998,138780334,32198242,32198242,82813147,0
경동제약(주),011040,2011/12,127314231,127481498,185721629,185585287,49189418,49571375,16213776,15533202,16069555,16141626,44768916,44760298,4741344,4741321,150617580,150481260,35104049,35104026,99007261,0
경동제약(주),011040,2012/12,124672636,122700571,189234624,185621031,49880118,48774002,20508979,17363914,12789430,14176201,47369850,45677595,4758607,4725403,153758189,153850993,35476435,31770037,99281943,0
경동제약(주),011040,2013/12,133074494,132437151,200386087,196693747,53070936,52516477,25298254,21368600,11723742,15821386,49989346,47661437,7806720,7725829,169031289,169327893,31354799,27365854,105758592,0
경동제약(주),011040,2014/12,153259968,152237086,227679294,223515359,62591010,62155427,26621925,22380470,14854679,19999369,68411445,65308381,11033525,10925520,190430470,190457456,37248824,33057903,102740736,0
경동제약(주),011040,2015/12,151893327,149325681,233410410,229329310,61250496,59525308,23134835,19869341,13324737,18047179,73800657,70344589,4466035,4277666,204439579,204775444,28970831,24553865,85607304,0
경동제약(주),011040,2016/12,158599151,157010995,238488083,235095901,63629895,62532093,23872816,20754468,14734602,19468906,71250054,71106757,7496341,7482380,208571470,208740596,29916613,26355305,112480393,0
경동제약(주),011040,2017/12,177772468,175565925,251427545,249085399,74431737,73197438,28194846,26017772,21354149,25740708,70828547,70729472,10319442,10823755,219348161,219713868,32079385,29371531,110127126,0
경동제약(주),011040,2018/12,179316262,175237279,257792241,249277620,74103039,70834620,26471406,24689622,13950287,12238404,67969699,67913614,5663042,5660162,217780255,210411152,40011986,38866468,126151982,0
경동제약(주),011040,2019/12,176500195,175990627,287589289,277175622,72190093,71694424,25105474,24615390,19969632,19449780,64443581,64441079,6141467,6141467,234867105,225501607,52722184,51674016,142312197,0
경인전자(주),009140,2010/12,40319619,12614644,62694086,57939123,32567373,10993606,2161023,326986,5236934,1066398,8459783,4525298,2924758,1285553,55783801,53609731,6910285,4329392,41680713,0
경인전자(주),009140,2011/12,32915330,12924385,63394446,58503866,27750450,11186123,2667092,370395,5076628,1996390,5116664,1074913,4440258,2506278,55480384,53012835,7914063,5491031,40876787,0
경인전자(주),009140,2012/12,44190721,21442651,63740263,58812637,35013098,19470635,2681889,165925,5184700,1946528,5314101,1627855,3033272,2286621,56982451,53228479,6757812,5584157,38942180,0
경인전자(주),009140,2013/12,46578830,22395266,66000530,58269577,36854161,20247201,3365274,223267,7009581,2220767,5657061,1593526,4638503,2253233,57993209,53272516,8007321,4997061,42220623,0
경인전자(주),009140,2014/12,34027801,20488117,61733225,57142142,25292032,18186801,2075008,151199,3621613,1966565,5712155,1771021,2235175,2327163,57474636,53337541,4258589,3804601,36612195,0
경인전자(주),009140,2015/12,28337543,15664232,64239944,57157206,21126496,13812808,1971381,45444,4271644,1472105,5421924,1705027,2688545,1623983,59623118,54265268,4616826,2891938,39256977,0
경인전자(주),009140,2016/12,26574422,15215858,64297759,56184686,20770153,13494357,3228200,79898,2968606,2016546,5023861,1624126,2932372,1749515,59743630,53525676,4554129,2659010,46586631,0
경인전자(주),009140,2017/12,22018252,8741249,59851412,55800565,17822803,7216858,2379316,125231,2892664,933741,4391592,1565001,2210706,1019374,56057622,53834863,3793790,1965702,46772541,0
경인전자(주),009140,2018/12,18467479,7834328,57418578,54456065,15717988,6461793,1582096,153212,3400569,893420,4238245,1486635,1485051,649611,54644144,52919495,2774434,1536570,43780372,0
경인전자(주),009140,2019/12,13310900,5215908,56871284,54260449,10757012,4204755,1638987,147458,3101380,1502974,3707022,1463248,1408017,941023,54463793,52482881,2407491,1777568,44909127,0
경창산업(주),024910,2010/12,285952005,274074494,322626831,313983336,256273139,249303387,27432357,24704423,61552251,58241002,205007984,202684955,26371773,25281510,66664638,61871466,255962192,252111871,102396266,0
경창산업(주),024910,2011/12,399835323,383335870,380989102,368414785,371412531,360829634,40689584,37038774,74244154,69835724,234567484,231787698,28926970,27309029,71791210,63954001,309197892,304460784,129329294,0
경창산업(주),024910,2012/12,423087010,402047686,393499127,378147721,384682311,370237808,39136271,35136995,71473074,65537410,239572395,236903457,31956438,30265264,86917085,76977946,306582042,301169775,135027339,0
경창산업(주),024910,2013/12,526639874,499111497,433768423,413981315,465635175,447130238,42791249,38622940,68392054,61265413,274986287,271626594,44456118,42226771,102486027,88069816,331282396,325911498,138136192,0
경창산업(주),024910,2014/12,552775088,520926896,475258491,449931505,488076091,466993277,44808940,39581412,73646812,63773243,282894019,277910696,38533591,34928788,123288708,104660422,351969782,345271083,164329616,0
경창산업(주),024910,2015/12,598967028,513547198,579875469,461849484,525194852,467003041,63002449,40059707,91842770,65063291,316320772,268226428,44041754,35004096,138933394,105187937,440942075,356661547,187504354,0
경창산업(주),024910,2016/12,645787378,538331209,614039328,500213206,562653945,483546104,66567067,43504920,77399019,47517066,342436109,292747151,57216666,44239593,146696897,118518925,467342431,381694282,199982614,0
경창산업(주),024910,2017/12,550283024,468698520,667099775,555301171,501951539,439859484,69999336,50475993,80198960,48580908,452144355,381375850,36964038,27145698,190527848,159428222,476571927,395872949,179914082,0
경창산업(주),024910,2018/12,596493776,500886487,638157624,506725016,523983986,439954415,58699768,35277504,86331403,58000319,442421811,364970839,48362280,39037186,163443493,114205068,474714131,392519947,176041605,0
경창산업(주),024910,2019/12,531349032,450785699,564865660,452015739,494324439,422124130,58325941,37444872,77884521,49150571,359244387,302965119,45402826,34663108,92410751,56814958,472454909,395200781,181047291,0
계룡건설산업(주),013580,2010/12,1605430664,1183991471,1465834561,1265867695,1477672699,1096870457,124971505,122704380,354619965,341248688,162560351,40483833,281637632,269042203,504995247,450155504,960839315,815712191,1055770394,0
계룡건설산업(주),013580,2011/12,1742432951,1278547084,1561234850,1372691739,1609658300,1180049434,76529085,74081801,401833327,393874506,159820451,39699711,319271915,308371011,513611872,453215452,1047622977,919476288,1138533568,0
계룡건설산업(주),013580,2012/12,1544875888,1056681591,1619835867,1329508773,1418156363,970461595,207329120,84946289,0,0,160123674,42744915,239496435,218502261,516218459,452592850,1103617408,876915923,1168877370,0
계룡건설산업(주),013580,2013/12,1584999771,1050639848,1481928439,1195615003,1470367342,982965571,156301165,80370873,0,0,184534188,68094198,286472008,261861878,435382778,362131270,1046545660,833483734,996304844,0
계룡건설산업(주),013580,2014/12,1633254734,1074601305,1238256092,994976139,1627247842,1104687124,58131662,45102492,0,0,146772118,34532575,248871730,232904846,301688105,238482742,936567986,756493396,773782689,0
계룡건설산업(주),013580,2015/12,1522160321,1124406620,1224683471,983648373,1413906390,1051755278,110176240,84771215,0,0,144466833,33629528,246568231,235061362,317920136,249252531,906763334,734395842,742035243,0
계룡건설산업(주),013580,2016/12,1958513609,1418298386,1513435499,1147929298,1805402091,1314735131,209551656,99234528,0,0,145960906,32693542,327138358,310179666,329408742,265081946,1184026757,882847352,1006807749,0
계룡건설산업(주),013580,2017/12,2240832538,1481463089,1582918161,1215806878,2014410419,1337883002,361957986,203085505,0,0,201064677,34054641,339847030,270250048,382329685,307019473,1200588476,908787404,1014509743,0
계룡건설산업(주),013580,2018/12,2292657938,1533433178,1726211682,1320126167,2035053269,1375492932,311519599,220042425,0,286545009,200747548,33265499,308421169,257900336,439825103,337869077,1286386579,982257090,1078438581,0
계룡건설산업(주),013580,2019/12,2275710115,1649389656,2006740305,1534677300,2038171901,1480456110,412939455,328962287,0,0,225437418,32574319,343005596,284167500,502667231,412171015,1504073074,1122506285,1277206886,0
계양전기(주),012200,2010/12,193567859,183154250,160809207,156822701,155315056,147729274,34527541,31116286,36782708,33935641,48976242,45167903,10753371,9260966,134373639,132021382,26435567,24801319,106822356,0
계양전기(주),012200,2011/12,234655339,220092997,170610595,165706645,194663797,181629994,39304818,34070020,44444267,40394917,52087300,48250438,13695659,10324292,138598131,137234800,32012464,28471845,113330257,0
계양전기(주),012200,2012/12,247421110,230796675,174553310,175236447,202391946,186743584,32694570,29122335,43347962,40890244,52806551,49680745,12231782,10576792,144335382,147016298,30217928,28220149,117501174,0
계양전기(주),012200,2013/12,260877192,242463549,180806076,181843772,209638962,194070343,35418433,31909927,45379789,42478494,55783157,52570176,17999467,15534293,149174103,153563399,31631973,28280372,122137533,0
계양전기(주),012200,2014/12,286533015,271730762,204236124,202218613,230891045,219584630,43316631,40090975,53372265,49605463,63904061,60983721,30612993,27749904,152920875,155972512,51315249,46246101,115991986,0
계양전기(주),012200,2015/12,293584375,281439707,211584625,207971019,235573511,226598818,35770341,34040782,54190801,50948830,83474741,80667542,27541160,25538191,160448786,160448786,51135839,47522233,100136207,0
계양전기(주),012200,2016/12,339878931,317306131,243982899,232513279,268347440,252502203,38659693,35776313,66272270,60611952,99858094,92726424,37726426,33488604,179133111,176236334,64849788,56276945,120473201,0
계양전기(주),012200,2017/12,339922486,323602676,253948487,248233750,270369695,257851181,41183800,38020181,71477698,65309042,97434839,94083960,47742520,42530256,179487145,179487145,74461342,68746605,129672489,0
계양전기(주),012200,2018/12,365071318,353546149,273358875,260405484,295612499,285095439,47000266,42911384,74169836,70195244,106976055,92173403,39548833,34707224,182668483,182332689,90690392,78072794,135072512,0
