회사명,거래소코드,회계년도,부가가치(IFRS연결),유형자산(IFRS연결),건설중인자산(IFRS연결),부가가치(IFRS개별),유형자산(IFRS개별),건설중인자산(IFRS개별)
파미셀(주),5690,17-Dec,,,,-31079.53,14602838,3625827
파미셀(주),5690,18-Dec,,,,-5598.65,18126536,0
파미셀(주),5690,19-Dec,,,,10596.07,17796585,109620
팜젠사이언스(주),4720,11-Dec,1992.86,0,0,1716.96,7251127,0
팜젠사이언스(주),4720,12-Dec,7469.15,0,0,7439.17,7042548,0
팜젠사이언스(주),4720,13-Dec,10855.58,0,0,10897.01,6366640,0
팜젠사이언스(주),4720,14-Dec,11254.68,0,0,11294.29,5938748,0
팜젠사이언스(주),4720,15-Dec,20910.97,0,0,20832.79,5949874,0
팜젠사이언스(주),4720,16-Dec,26391.75,0,0,26243.56,8347152,0
팜젠사이언스(주),4720,17-Dec,28591.41,0,0,28187.96,8838475,0
팜젠사이언스(주),4720,18-Dec,28965.59,0,0,28799.77,8617300,0
팜젠사이언스(주),4720,19-Dec,28305.38,0,0,28799.04,15594267,0
패션플랫폼(주),225590,15-Dec,,,,,,
패션플랫폼(주),225590,16-Dec,,,,,,
패션플랫폼(주),225590,17-Dec,,,,,,
패션플랫폼(주),225590,18-Dec,,,,9392.63,1523233,0
패션플랫폼(주),225590,19-Dec,,,,15137.81,4456429,0
팬오션(주),28670,11-Dec,327935,0,1507553000,292180,4576154000,1507490000
팬오션(주),28670,12-Dec,-27549,0,853523000,-72849,5120828000,853522000
팬오션(주),28670,13-Dec,-1219009,34128000,546070000,-1402465,3910708000,546071000
팬오션(주),28670,14-Dec,1194013,0,35970000,1200906,3473561000,35970000
팬오션(주),28670,15-Dec,436067,0,68532000,427098,3592674000,68532000
팬오션(주),28670,16-Dec,477535,0,35820000,442569,3632323000,35820000
팬오션(주),28670,17-Dec,528569,0,19717000,512187,3207053000,19717000
팬오션(주),28670,18-Dec,539399,0,170648000,519033,3346802000,170648000
팬오션(주),28670,19-Dec,584697,0,251036000,560801,3718335000,251036000
퍼스텍(주),10820,11-Dec,29548.17,0,0,27638.35,43445802,0
퍼스텍(주),10820,12-Dec,31103.99,0,0,28311.37,44460472,0
퍼스텍(주),10820,13-Dec,33386.57,0,9000,29742.83,43663449,0
퍼스텍(주),10820,14-Dec,37000.97,0,0,33736.31,46594225,0
퍼스텍(주),10820,15-Dec,41684.41,0,0,35916.4,46019973,0
퍼스텍(주),10820,16-Dec,42923.34,0,0,37734.83,46728449,0
퍼스텍(주),10820,17-Dec,45111.51,0,0,36332.54,46205646,0
퍼스텍(주),10820,18-Dec,,,,6387.5,42268358,0
퍼스텍(주),10820,19-Dec,,,,26004.31,36899615,0
펌텍코리아(주),251970,19-Dec,64292.59,0,11375418,48620.02,55771913,277300
페이퍼코리아(주),1020,11-Dec,12615.5,0,72500,9329.67,253744927,66000
페이퍼코리아(주),1020,12-Dec,67728.48,0,509064,60148.35,257019522,598290
페이퍼코리아(주),1020,13-Dec,59878.27,0,1711980,48217.57,274917082,1821958
페이퍼코리아(주),1020,14-Dec,41446.54,0,218532,29276.72,290806409,170600
페이퍼코리아(주),1020,15-Dec,1960.26,0,6976993,8894.97,293359989,6923700
페이퍼코리아(주),1020,16-Dec,38560.06,0,9496597,30376.79,271044569,8861216
페이퍼코리아(주),1020,17-Dec,-33267.62,0,87692684,-66594.91,136133130,89332447
페이퍼코리아(주),1020,18-Dec,36725.28,323977,1460848,-10253.99,149810264,1290944
페이퍼코리아(주),1020,19-Dec,40093.69,0,1102170,20427.64,150292406,333300
평화산업(주),90080,11-Dec,16181.94,0,776816,15005.75,8527507,776816
평화산업(주),90080,12-Dec,16366.47,0,0,15148.04,7626552,0
평화산업(주),90080,13-Dec,20880.58,0,393108,20089.9,7530289,393108
평화산업(주),90080,14-Dec,40342.93,0,1085833,42040.14,65445719,1085832
평화산업(주),90080,15-Dec,57447.92,0,1817354,54981.24,66122432,1804753
평화산업(주),90080,16-Dec,55552.03,0,1753019,53361.47,70680877,1739768
평화산업(주),90080,17-Dec,50748.56,0,1019057,49898.79,89896765,1019055
평화산업(주),90080,18-Dec,17984.67,0,496091,17250.3,66360869,496088
평화산업(주),90080,19-Dec,41349.02,0,3470880,38397,71034439,3470880
평화홀딩스(주),10770,11-Dec,110858.43,0,2916832,13367.93,319902,0
평화홀딩스(주),10770,12-Dec,125518.89,0,1662875,2955.56,286026,0
평화홀딩스(주),10770,13-Dec,135258.2,0,3489954,9794.98,417275,0
평화홀딩스(주),10770,14-Dec,110601.29,0,3219052,10948.7,405994,0
평화홀딩스(주),10770,15-Dec,136400.64,0,5036135,13298.85,541543,0
평화홀딩스(주),10770,16-Dec,140119.78,0,9828582,13387.17,654054,0
평화홀딩스(주),10770,17-Dec,134603.12,0,11544313,17748.32,638848,0
평화홀딩스(주),10770,18-Dec,77022.03,0,12401419,27185.46,555043,0
평화홀딩스(주),10770,19-Dec,107361.23,0,10134431,6200.06,569329,0
포스코스틸리온(주),58430,11-Dec,,,,15402.9,208298967,10582613
포스코스틸리온(주),58430,12-Dec,,,,31890.56,185904017,0
포스코스틸리온(주),58430,13-Dec,46408.44,0,6409872,46408.44,171697898,5242498
포스코스틸리온(주),58430,14-Dec,55981.21,0,20704,55956.48,162299982,20704
포스코스틸리온(주),58430,15-Dec,74033.76,150000,412013,76647.33,151611674,412013
포스코스틸리온(주),58430,16-Dec,101795.89,0,347320,99438.87,125198081,347320
포스코스틸리온(주),58430,17-Dec,82496.31,0,15389013,82325.41,136033773,15389013
포스코스틸리온(주),58430,18-Dec,74955,0,218320,72273.01,158262687,218320
포스코스틸리온(주),58430,19-Dec,72030.48,0,1356564,69895.53,150572402,1356564
포스코홀딩스(주),5490,11-Dec,10269697.89,189425000,3088505000,7115053.75,21533134776,2310159000
포스코홀딩스(주),5490,12-Dec,9290250.46,1190000,6238161000,6393965.83,22166735299,2943903000
포스코홀딩스(주),5490,13-Dec,8144144.84,1190000,5553322000,5356508.25,23240602989,3447952000
포스코홀딩스(주),5490,14-Dec,8334101.33,898063287,2511009000,5228828.11,22323214762,950329000
포스코홀딩스(주),5490,15-Dec,7266165.54,36275000,2379890000,5162921.23,21514149550,933426000
포스코홀딩스(주),5490,16-Dec,8526227.48,306628000,2542233000,5975201.69,22257409289,2151250000
포스코홀딩스(주),5490,17-Dec,11182674.66,71732197,1897885000,7113376.22,21561270165,1836350000
포스코홀딩스(주),5490,18-Dec,10810335.2,21076431,1964267000,6095521.71,20154333945,1982037000
포스코홀딩스(주),5490,19-Dec,10656897,69293069,2800412000,5621856.9,20132198550,2527266000
풍국주정공업(주),23900,11-Dec,20946.74,0,208000,11698.33,15571654,198000
풍국주정공업(주),23900,12-Dec,12750.61,0,527110,9037.32,15677745,0
풍국주정공업(주),23900,13-Dec,24181.81,0,0,12479.45,14314465,0
풍국주정공업(주),23900,14-Dec,23916.95,0,1964335,12051.98,12742727,0
풍국주정공업(주),23900,15-Dec,24583.68,0,7122678,13820.91,11183733,0
풍국주정공업(주),23900,16-Dec,26576.18,0,7965575,15046.46,9966491,0
풍국주정공업(주),23900,17-Dec,34199.58,0,960175,20858.71,9755042,589000
풍국주정공업(주),23900,18-Dec,29713.36,0,11330851,14446.31,19496519,10267000
풍국주정공업(주),23900,19-Dec,30068.25,0,225000,12763.09,20718140,0
피씨엘(주),241820,17-Dec,,,,-1140.83,2953391,0
피씨엘(주),241820,18-Dec,,,,-2639.11,4601333,0
피씨엘(주),241820,19-Dec,,,,-4078.06,4729068,0
피앤씨테크(주),237750,16-Dec,,,,10040.91,5588870,31600
피앤씨테크(주),237750,17-Dec,,,,8925.02,20822445,20000
피앤씨테크(주),237750,18-Dec,,,,6866.69,21494343,293552
피앤씨테크(주),237750,19-Dec,,,,7835.63,21375363,486492
피에스케이(주),319660,19-Dec,36076.23,0,7349716,,28220882,7349716
피에스케이홀딩스(주),31980,11-Dec,7963.99,0,0,7877.98,21905088,0
피에스케이홀딩스(주),31980,12-Dec,21244.46,0,0,17224.43,21287560,0
피에스케이홀딩스(주),31980,13-Dec,31975.54,0,0,18888.02,21628216,0
피에스케이홀딩스(주),31980,14-Dec,25639.33,0,0,23897.12,24045814,0
피에스케이홀딩스(주),31980,15-Dec,30651.54,0,0,23758.34,28494828,0
피에스케이홀딩스(주),31980,16-Dec,44663.36,0,0,39065.47,25113872,0
피에스케이홀딩스(주),31980,17-Dec,77843.18,0,0,69395.9,27129119,0
피에스케이홀딩스(주),31980,18-Dec,107233.49,0,0,93033.85,45122554,0
피에스케이홀딩스(주),31980,19-Dec,8181.25,0,0,11044.67,13385886,0
피에스텍(주),2230,11-Dec,13136.39,0,0,8041.9,3724788,0
피에스텍(주),2230,12-Dec,14611.17,0,0,5039.46,3320625,0
피에스텍(주),2230,13-Dec,36940.78,0,0,46347.06,3133758,0
피에스텍(주),2230,14-Dec,8370.13,0,0,8474.54,3460060,0
피에스텍(주),2230,15-Dec,16504.76,0,2254071,16652.43,9645746,2254071
피에스텍(주),2230,16-Dec,10925.32,1156301,108920,11104.05,11460240,108920
피에스텍(주),2230,17-Dec,21465.33,0,92700,18449.17,13103774,92700
피에스텍(주),2230,18-Dec,5573.04,0,109420,8632.1,12980764,109420
피에스텍(주),2230,19-Dec,11625.04,0,776548,11504.61,12689670,109048
피에이치에이(주),43370,11-Dec,149985.59,0,17467334,89803.76,92570445,12913057
피에이치에이(주),43370,12-Dec,169185.39,0,14226671,91958.4,100010997,4357284
피에이치에이(주),43370,13-Dec,190991.07,0,27267355,93804.84,125519659,23134947
피에이치에이(주),43370,14-Dec,194593.21,0,30541223,84882.41,130174741,22024837
피에이치에이(주),43370,15-Dec,161977.57,0,27164614,53368.48,142808923,11036448
피에이치에이(주),43370,16-Dec,229535.64,0,6830636,120707.22,126184105,5451434
피에이치에이(주),43370,17-Dec,258961.69,0,16287576,163576.72,133290696,6659533
피에이치에이(주),43370,18-Dec,228240.41,0,33038384,156246.59,163335398,24460553
피에이치에이(주),43370,19-Dec,216756.4,0,35281309,108689.9,187485128,19942746
하나마이크론(주),67310,11-Dec,85792.01,0,14953630,85698.97,206343398,14953630
하나마이크론(주),67310,12-Dec,68320.9,0,10395190,71521.45,219620887,10395190
하나마이크론(주),67310,13-Dec,75384.18,0,19566650,64575.58,214963654,18697350
하나마이크론(주),67310,14-Dec,96365.65,0,22647666,80177.89,232575824,21127802
하나마이크론(주),67310,15-Dec,95432.12,0,40801557,74610.5,246295051,39607417
하나마이크론(주),67310,16-Dec,57733.25,0,33682816,31585.23,210534500,28798171
하나마이크론(주),67310,17-Dec,114646.71,0,62587731,68182.88,193503280,39448109
하나마이크론(주),67310,18-Dec,170688.93,0,78048312,76671.37,188467867,28203784
하나마이크론(주),67310,19-Dec,168681,15406351,53694661,81820.03,217790624,29396654
하나머티리얼즈(주),166090,17-Dec,,,,53199.19,102051185,32618118
하나머티리얼즈(주),166090,18-Dec,,,,90744.16,193418998,82645576
하나머티리얼즈(주),166090,19-Dec,,,,89742.5,204118930,8392840
하나제약(주),293480,18-Dec,,,,77542.76,46313803,428653
하나제약(주),293480,19-Dec,,,,84585.38,75726742,29570482
하이록코리아(주),13030,11-Dec,58657.22,0,1569104,55389.57,67217956,1569104
하이록코리아(주),13030,12-Dec,69907.12,0,287265,66612.47,68933917,287265
하이록코리아(주),13030,13-Dec,77387.8,0,71757,73058.17,65818203,71757
하이록코리아(주),13030,14-Dec,83590.77,0,2345949,78307.38,69188205,2345949
하이록코리아(주),13030,15-Dec,95293.66,0,4740907,91643.56,78440024,4740907
하이록코리아(주),13030,16-Dec,80479.72,0,2530952,77381.82,77689640,2530952
하이록코리아(주),13030,17-Dec,77857.26,0,119175,71413.86,77525507,119175
하이록코리아(주),13030,18-Dec,61588.14,0,826740,52435.76,77608853,318781
하이록코리아(주),13030,19-Dec,65733.41,0,53680,56217.64,75119156,53680
하이즈항공(주),221840,15-Dec,,,,22832.32,48691843,4476211
하이즈항공(주),221840,16-Dec,,,,21164.02,70805333,19424943
하이즈항공(주),221840,17-Dec,28360.15,0,599731,27811.75,71660351,599731
하이즈항공(주),221840,18-Dec,32379.41,0,1017007,32137.05,71743339,1017007
하이즈항공(주),221840,19-Dec,35347.5,0,834444,33464.63,70265791,834444
하이트진로(주),80,11-Dec,423165.43,126153074,25126220,336373.2,2080653573,23209943
하이트진로(주),80,12-Dec,678450.75,0,10153718,618381.85,2104075805,7486073
하이트진로(주),80,13-Dec,677472.74,0,20898685,603253.55,2074180711,14081609
하이트진로(주),80,14-Dec,553779.56,0,3703974,503547.7,2022795793,3346750
하이트진로(주),80,15-Dec,599319.82,0,23694551,542571.25,1997726854,23694551
하이트진로(주),80,16-Dec,594042.11,91000000,7015565,542344.69,1865463177,7015565
하이트진로(주),80,17-Dec,616398.36,0,13447424,568121.56,1834420830,11507695
하이트진로(주),80,18-Dec,592860.67,0,16253408,550683.77,1810718922,9144473
하이트진로(주),80,19-Dec,477223.97,0,19356307,436625.65,1798592699,12081336
하이트진로홀딩스(주),140,11-Dec,680074.28,124205669,25162220,61190.45,615877,0
하이트진로홀딩스(주),140,12-Dec,703102.01,0,10191450,240927.64,4962,0
하이트진로홀딩스(주),140,13-Dec,609952.93,0,23468746,24239.81,2051,0
하이트진로홀딩스(주),140,14-Dec,462365.06,0,6253951,66450.99,444,0
하이트진로홀딩스(주),140,15-Dec,622943.75,0,27447275,45342.74,10,0
하이트진로홀딩스(주),140,16-Dec,636418.92,91000000,10571296,50088.64,1402,0
하이트진로홀딩스(주),140,17-Dec,619798.63,0,13609424,37311.52,2148,0
하이트진로홀딩스(주),140,18-Dec,603479.74,0,16269358,30317.97,1532,0
하이트진로홀딩스(주),140,19-Dec,646053.01,0,19372257,32947.81,916,0
한국가스공사(주),36460,11-Dec,2267336.8,0,2789003200,1942141.02,16356187473,2237459000
한국가스공사(주),36460,12-Dec,2811789.62,0,3637401441,2538699.13,17200538897,2348249000
한국가스공사(주),36460,13-Dec,2495517,0,5009862110,1953639.69,18341015164,2721425220
한국가스공사(주),36460,14-Dec,2715005.56,0,5319457987,2016283.16,19259124256,2072443920
한국가스공사(주),36460,15-Dec,2760971.01,105390945,4081761212,1953783.61,19511548195,1450185455
한국가스공사(주),36460,16-Dec,2053381.81,105342000,3070569118,1261534.63,19021337740,1061527918
한국가스공사(주),36460,17-Dec,1894808.78,0,2750193671,1369958.5,19465513109,663705858
한국가스공사(주),36460,18-Dec,3828456.73,0,2881523483,2367708.6,19372081855,563912879
한국가스공사(주),36460,19-Dec,3339945.54,0,1309761316,2293064.09,19179371787,735334777
한국공항(주),5430,11-Dec,145203.02,0,3663587,124332.01,116545596,3663587
한국공항(주),5430,12-Dec,,,,190090.23,123084661,1228674
한국공항(주),5430,13-Dec,,,,178958.32,146137790,524304
한국공항(주),5430,14-Dec,227868.3,0,3899954,225612.12,150325868,3899954
한국공항(주),5430,15-Dec,244666.49,0,3782153,211641.43,153331057,3782153
한국공항(주),5430,16-Dec,267495.46,0,840421,227481.83,173904378,840421
한국공항(주),5430,17-Dec,284762.21,0,539911,244551.1,183049478,539911
한국공항(주),5430,18-Dec,295545.4,0,4812080,254558.41,178307085,4812080
한국공항(주),5430,19-Dec,300906.33,0,1845456,252217.69,169788365,1845456
한국기업평가(주),34950,11-Sep,13830.16,0,0,9794.65,554981,0
한국기업평가(주),34950,12-Sep,20614.95,0,0,14807.96,795559,0
한국기업평가(주),34950,13-Dec,53868.29,0,0,34519.03,677013,0
한국기업평가(주),34950,14-Dec,53945.5,0,0,33491.39,1240218,0
한국기업평가(주),34950,15-Dec,56533.49,0,0,35248.36,2107172,0
한국기업평가(주),34950,16-Dec,64250.9,0,0,36360.34,1875010,0
한국기업평가(주),34950,17-Dec,69201.53,0,0,39143.27,1385021,0
한국기업평가(주),34950,18-Dec,74669.64,0,36000,41635.66,2364623,0
한국기업평가(주),34950,19-Dec,82891.92,0,1689515,46528.17,1580239,0
한국내화(주),10040,11-Dec,,,,46462.38,78688830,1006094
한국내화(주),10040,12-Dec,,,,42995.05,79788385,4295458
한국내화(주),10040,13-Dec,,,,48076.64,87957935,1026382
한국내화(주),10040,14-Dec,,,,51993.57,86630060,3508172
한국내화(주),10040,15-Dec,,,,49596.57,85750323,143080
한국내화(주),10040,16-Dec,,,,49526.07,80844456,34010
한국내화(주),10040,17-Dec,,,,53914.88,78241685,1594150
한국내화(주),10040,18-Dec,,,,50857,76226039,3105597
한국내화(주),10040,19-Dec,,,,48958.64,76770265,2547304
한국단자공업(주),25540,11-Dec,108130.28,0,8795677,82582.03,157238367,7887587
한국단자공업(주),25540,12-Dec,107186.07,0,19851417,79621.04,170759102,15448204
한국단자공업(주),25540,13-Dec,146801.48,0,38182044,109366.27,200034716,34331964
한국단자공업(주),25540,14-Dec,180544.3,0,33157253,146265.53,234372935,22228384
한국단자공업(주),25540,15-Dec,231611,0,39599038,184768.91,248507167,34623938
한국단자공업(주),25540,16-Dec,244557.17,0,23798468,201372.05,249271781,20912188
한국단자공업(주),25540,17-Dec,234522.66,0,25604654,189897.38,268796625,23597233
한국단자공업(주),25540,18-Dec,224592.4,0,17053298,171122.7,248813050,13522347
한국단자공업(주),25540,19-Dec,232817.14,0,41550197,171555.89,254645215,24517862
한국맥널티(주),222980,15-Dec,,,,8055.95,12020194,1069190
한국맥널티(주),222980,16-Dec,8945.18,0,4061571,10589.27,16420650,4061571
한국맥널티(주),222980,17-Dec,8325.84,0,9322950,8326.84,21293263,9322950
한국맥널티(주),222980,18-Dec,8670.07,0,965997,8366.96,22192240,959247
한국맥널티(주),222980,19-Dec,9282.37,0,158522,8160.31,23050450,158522
한국석유공업(주),4090,11-Dec,25224.84,0,4699521,14277.85,88776691,857966
한국석유공업(주),4090,12-Dec,24177.26,0,66706,15842.62,88103811,50009
한국석유공업(주),4090,13-Dec,29850.34,0,80171,21227.08,88032339,80171
한국석유공업(주),4090,14-Dec,30931.13,0,24490,22835.23,88598791,24490
한국석유공업(주),4090,15-Dec,44728.17,0,185593,32767.28,87701386,185593
한국석유공업(주),4090,16-Dec,42271.28,0,74530,25630.58,87588984,74530
한국석유공업(주),4090,17-Dec,42921.37,0,37725,30164.86,85798202,18866
한국석유공업(주),4090,18-Dec,33956.56,0,1596230,21789.74,86152735,62021
한국석유공업(주),4090,19-Dec,28529.83,0,1131290,14620.83,59773665,1046590
한국선재(주),25550,11-Dec,,,,28342.37,57246141,6443316
한국선재(주),25550,12-Dec,24540.4,0,9701469,23527.24,59498248,9701469
한국선재(주),25550,13-Dec,20473.73,0,5870007,19469.63,53988069,5870007
한국선재(주),25550,14-Dec,18351.31,0,241000,16153.7,53738421,241000
한국선재(주),25550,15-Dec,16962.24,0,1179640,13446.65,55704333,1177900
한국선재(주),25550,16-Dec,21878.96,0,312407,17449.32,57896351,240020
한국선재(주),25550,17-Dec,24513.84,0,121540,19825.31,58171423,10000
한국선재(주),25550,18-Dec,29835.83,0,328898,22686.51,57872798,328898
한국선재(주),25550,19-Dec,29704.05,0,402880,18911.05,59097484,328880
한국수출포장공업(주),2200,11-Dec,37751.89,0,415800,36346.18,205344277,415800
한국수출포장공업(주),2200,12-Dec,60518.53,0,2135983,58462.09,196479498,2135983
한국수출포장공업(주),2200,13-Dec,41309.31,0,1570534,38854.06,209535645,1570534
한국수출포장공업(주),2200,14-Dec,42427.2,0,21027380,39570,226494396,21027380
한국수출포장공업(주),2200,15-Dec,32681.69,0,911100,30027.16,215044397,911100
한국수출포장공업(주),2200,16-Dec,33839.73,0,0,30839.85,206593692,0
한국수출포장공업(주),2200,17-Dec,26627.56,0,55750,23882.81,218821662,55750
한국수출포장공업(주),2200,18-Dec,60949.96,0,924787,58073.17,208599292,924787
한국수출포장공업(주),2200,19-Dec,57381.04,0,4625304,54626.47,206954371,4625304
한국쉘석유(주),2960,11-Dec,,,,46186.71,11375060,0
한국쉘석유(주),2960,12-Dec,,,,52062.53,11156242,0
한국쉘석유(주),2960,13-Dec,,,,50924.7,11902157,0
한국쉘석유(주),2960,14-Dec,,,,48259.53,11771196,0
한국쉘석유(주),2960,15-Dec,,,,53637.99,12391245,0
한국쉘석유(주),2960,16-Dec,,,,48618.85,13165671,0
한국쉘석유(주),2960,17-Dec,,,,43888.26,14332705,939811
한국쉘석유(주),2960,18-Dec,,,,45124.85,19964351,1442554
한국쉘석유(주),2960,19-Dec,,,,42448.29,24760623,2600383
한국알콜산업(주),17890,11-Dec,31521.21,0,3035208,30125.59,31180856,225250
한국알콜산업(주),17890,12-Dec,28573,0,9408496,25200.95,35340380,6755344
한국알콜산업(주),17890,13-Dec,25767.98,0,871288,18582.03,32991359,871288
한국알콜산업(주),17890,14-Dec,34642.49,0,2035317,29924.42,32598316,2035317
한국알콜산업(주),17890,15-Dec,43815.57,0,5731244,31414.4,39235396,5731244
한국알콜산업(주),17890,16-Dec,61897.5,0,5775244,52185.19,36743223,5775244
한국알콜산업(주),17890,17-Dec,49959.5,0,120780,41297.88,51832593,120780
한국알콜산업(주),17890,18-Dec,66299.24,0,3381712,54583.37,58846774,3381712
한국알콜산업(주),17890,19-Dec,73754.64,0,2439729,53422.28,60619034,1397625
한국앤컴퍼니(주),240,11-Dec,1528378.26,0,261537466,1005663.63,1430678818,92852153
한국앤컴퍼니(주),240,12-Dec,,,,-2966.39,31466296,1179243
한국앤컴퍼니(주),240,13-Dec,,,,185236.28,31180296,1000393
한국앤컴퍼니(주),240,14-Dec,,,,213405.25,30341586,361273
한국앤컴퍼니(주),240,15-Dec,,,,203031,29118292,301888
한국앤컴퍼니(주),240,16-Dec,388581.55,0,3770793,77076.47,28593456,301888
한국앤컴퍼니(주),240,17-Dec,321161.66,0,7616744,78665.13,27978786,333107
한국앤컴퍼니(주),240,18-Dec,330943.8,0,8367286,64743.65,22875366,301888
한국앤컴퍼니(주),240,19-Dec,328683,0,78641670,71891.8,22333484,301888
한국유나이티드제약(주),33270,11-Dec,63490.62,0,6656704,61526.5,53423140,6656704
한국유나이티드제약(주),33270,12-Dec,59597.24,0,7143629,59763.91,59507154,7140339
한국유나이티드제약(주),33270,13-Dec,57281.67,0,2175307,55465.99,65302271,2175306
한국유나이티드제약(주),33270,14-Dec,71150.28,0,1792908,66715,66814470,1792908
한국유나이티드제약(주),33270,15-Dec,,,,76186.58,76602439,7242031
한국유나이티드제약(주),33270,16-Dec,,,,84536.97,77255138,10298090
한국유나이티드제약(주),33270,17-Dec,,,,95102.08,95822973,15975192
한국유나이티드제약(주),33270,18-Dec,,,,107501.41,106537759,18748904
한국유나이티드제약(주),33270,19-Dec,,,,106285.28,118765079,18880757
한국유니온제약(주),80720,18-Dec,20632.16,0,3057556,20529.72,17331840,3057556
한국유니온제약(주),80720,19-Dec,13676.78,0,329000,13480.92,32996451,329000
한국전력공사(주),15760,11-Dec,10473370,0,20001400000,1396968,54175944000,6257250000
한국전력공사(주),15760,12-Dec,9516351,0,21279062000,472843,55922112000,6881363000
한국전력공사(주),15760,13-Dec,13612483,0,27452032000,5084183,57359689000,7894432000
한국전력공사(주),15760,14-Dec,18434726,2090810000,32417619000,6592315,57653543000,8530472000
한국전력공사(주),15760,15-Dec,33946372,79647000,35305133000,18254111,60053716000,9126979000
한국전력공사(주),15760,16-Dec,26945816,23273000,27334368000,10620204,62472645000,9363487000
한국전력공사(주),15760,17-Dec,21045427,22134000,25610649000,7578486,64367240000,9955673000
한국전력공사(주),15760,18-Dec,15637426,22134000,29026880000,3974189,66281160000,10740885000
한국전력공사(주),15760,19-Dec,16380524,23195000,28584806000,2984073,69148633000,10269564000
한국전력기술(주),52690,11-Dec,,,,327715.78,80312632,38900391
한국전력기술(주),52690,12-Dec,,,,358650.57,99770075,60863694
한국전력기술(주),52690,13-Dec,,,,205337.89,150046986,59896534
한국전력기술(주),52690,14-Dec,,,,239001.05,290233461,204225324
한국전력기술(주),52690,15-Dec,,,,194277.75,337840859,1011373
한국전력기술(주),52690,16-Dec,,,,218991.24,328118689,0
한국전력기술(주),52690,17-Dec,,,,234825.53,314362618,0
한국전력기술(주),52690,18-Dec,,,,217878.86,300680323,0
한국전력기술(주),52690,19-Dec,,,,240058.87,290322843,22716
한국전자금융(주),63570,11-Dec,8822.25,0,148580,8754.16,37089085,148580
한국전자금융(주),63570,12-Dec,6941.19,0,148580,6699.9,39604243,148580
한국전자금융(주),63570,13-Dec,7139.48,0,163963,5610.82,34893520,163963
한국전자금융(주),63570,14-Dec,85591.75,0,553724,72559.13,35017688,553724
한국전자금융(주),63570,15-Dec,12883.23,386742,157670,13027.01,37156973,109238
한국전자금융(주),63570,16-Dec,94624.42,0,129900,70839.22,38492656,82852
한국전자금융(주),63570,17-Dec,116097.9,0,92150,81670.79,44358758,63925
한국전자금융(주),63570,18-Dec,143809.44,0,1984909,107487.87,76922413,1217214
한국전자금융(주),63570,19-Dec,144635.18,0,19712059,106419.29,89507312,1191307
한국전자인증(주),41460,11-Dec,,,,4107.71,613053,0
한국전자인증(주),41460,12-Dec,4171.12,0,0,4630.94,642716,0
한국전자인증(주),41460,13-Dec,10287.66,0,0,10841.99,806311,0
한국전자인증(주),41460,14-Dec,10859.36,0,0,11425.52,1017111,0
한국전자인증(주),41460,15-Dec,11463.97,0,0,9939.49,664407,0
한국전자인증(주),41460,16-Dec,12927.13,0,0,11935.04,582131,0
한국전자인증(주),41460,17-Dec,11094.94,0,0,9551.04,586683,0
한국전자인증(주),41460,18-Dec,11071.36,0,0,9878.02,559970,0
한국전자인증(주),41460,19-Dec,10384.31,0,0,9236.61,477686,0
한국정밀기계(주),101680,11-Dec,,,,27088.64,24319945,0
한국정밀기계(주),101680,12-Dec,,,,22200.76,18245767,0
한국정밀기계(주),101680,13-Dec,,,,14615.75,17672744,1135189
한국정밀기계(주),101680,14-Dec,,,,4806.46,16444465,0
한국정밀기계(주),101680,15-Dec,,,,1034.07,15066799,0
한국정밀기계(주),101680,16-Dec,,,,-5149.23,13527082,0
한국정밀기계(주),101680,17-Dec,,,,-4285.45,13298823,0
한국정밀기계(주),101680,18-Dec,,,,-2884.26,12639131,0
한국정밀기계(주),101680,19-Dec,,,,13049.5,11941112,10282
한국정보공학(주),39740,11-Dec,8358.09,0,0,6906.99,4153962,0
한국정보공학(주),39740,12-Dec,13596.6,0,0,5124.42,4182871,0
한국정보공학(주),39740,13-Dec,13467.93,0,0,3515.51,4181868,0
한국정보공학(주),39740,14-Dec,14113.57,0,0,3735.73,4085486,0
한국정보공학(주),39740,15-Dec,11739.34,0,0,5690.98,4293264,0
한국정보공학(주),39740,16-Dec,2653.2,0,0,-1768.14,4165815,0
한국정보공학(주),39740,17-Dec,9040.66,0,0,5484.32,3996820,0
한국정보공학(주),39740,18-Dec,310.88,0,0,-5322.96,3884986,0
한국정보공학(주),39740,19-Dec,10293.48,0,0,6159.75,4335938,0
한국정보인증(주),53300,14-Dec,12563.86,0,1487789,11326.51,10607419,1487789
한국정보인증(주),53300,15-Dec,14256.44,0,376200,13048.68,9358333,376200
한국정보인증(주),53300,16-Dec,15518.32,0,304000,14416.74,8127678,304000
한국정보인증(주),53300,17-Dec,15489.53,0,0,13611,7440259,0
한국정보인증(주),53300,18-Dec,17572.59,0,3084042,16507.25,9936071,3084042
한국정보인증(주),53300,19-Dec,17984.88,0,3260017,17362.54,10003417,3260017
한국정보통신(주),25770,11-Dec,44198.77,0,0,43530.37,32393319,0
한국정보통신(주),25770,12-Dec,44326.81,0,0,44184.4,31008238,0
한국정보통신(주),25770,13-Dec,59150.57,0,2611280,58479.1,33049755,2611280
한국정보통신(주),25770,14-Dec,67912.07,0,2793851,67427.34,30634124,2793851
한국정보통신(주),25770,15-Dec,77034.94,0,1980809,74786.74,30399516,1980809
한국정보통신(주),25770,16-Dec,89548.77,0,973087,86543.15,28220804,973088
