회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),재고자산(IFRS개별)
(주)그래디언트,35080,Dec-11,428571939,278334197,40547172,9501248,24034151,0
(주)그래디언트,35080,Dec-12,454225001,240486033,34742521,11150621,14309378,0
(주)그래디언트,35080,Dec-13,2930521926,979087606,68307862,7939840,1714561,0
(주)그래디언트,35080,Dec-14,3135027346,1142871354,80245551,7753595,3742011,0
(주)그래디언트,35080,Dec-15,3536848758,1337838696,138382962,12870821,949479,0
(주)그래디언트,35080,Dec-16,3845761388,1415600914,117903146,16516754,395047,0
(주)그래디언트,35080,Dec-17,3541486629,1229878565,137969792,12485184,3201309,0
(주)그래디언트,35080,Dec-18,3440906300,1261972833,166911756,12237889,2674301,0
(주)그래디언트,35080,Dec-19,3412333826,1206801338,85519268,8719700,208003,0
(주)그리티,204020,Dec-18,119259702,89112620,40441857,117056356,75670982,30715245
(주)그리티,204020,Dec-19,123079831,82603832,42201748,120984485,68611692,32650635
(주)그린플러스,186230,Dec-19,48831866,38480019,6019316,39502728,28574671,5842839
(주)글로벌스탠다드테크놀로지,83450,Dec-11,41504144,33914648,14561368,40662578,31754029,13226235
(주)글로벌스탠다드테크놀로지,83450,Dec-12,64812103,31615500,17354428,62774905,27371107,15560311
(주)글로벌스탠다드테크놀로지,83450,Dec-13,80982977,37636405,17043649,78917554,34350069,15483578
(주)글로벌스탠다드테크놀로지,83450,Dec-14,89122994,42966221,13254999,85992839,38669764,11786134
(주)글로벌스탠다드테크놀로지,83450,Dec-15,84422579,35391249,9698920,80102292,30726947,8283238
(주)글로벌스탠다드테크놀로지,83450,Dec-16,90819412,53825575,23047266,81859588,46676903,19337480
(주)글로벌스탠다드테크놀로지,83450,Dec-17,162835484,57916418,22852794,154761834,46766708,17981798
(주)글로벌스탠다드테크놀로지,83450,Dec-18,129850197,54651818,18514976,115619452,41265448,11906377
(주)글로벌스탠다드테크놀로지,83450,Dec-19,168231754,88978443,21844307,150777009,78199372,17832463
(주)금양,1570,Dec-11,109810009,73356949,14236426,100918699,50168793,6884124
(주)금양,1570,Dec-12,122905331,69850864,13739318,108275608,46841743,7118999
(주)금양,1570,Dec-13,156304448,90828722,20839381,132045280,60939478,8359928
(주)금양,1570,Dec-14,158550531,111767170,25271205,137946044,57627190,10954973
(주)금양,1570,Dec-15,158999533,116881516,21613668,152450369,63905239,9434413
(주)금양,1570,Dec-16,168681746,92604838,19103181,161001876,61611949,6869584
(주)금양,1570,Dec-17,180373683,130477254,22603043,150809075,58591469,8612918
(주)금양,1570,Dec-18,205441375,129420730,24409366,151676398,48188432,8960870
(주)금양,1570,Dec-19,172723864,130285368,27024408,135915020,61997758,10501788
(주)금호에이치티,214330,Dec-15,203071984,86522457,28696569,181779820,80694020,20906519
(주)금호에이치티,214330,Dec-16,208574892,90849794,30299760,189733826,92744392,20950659
(주)금호에이치티,214330,Dec-17,179707629,88316450,31489881,165485490,89724027,21605544
(주)금호에이치티,214330,Dec-18,209260006,155547300,49440535,189250383,138884192,31971852
(주)금호에이치티,214330,Dec-19,251095062,204929138,48755715,221734443,183830342,31972894
(주)금화피에스시,36190,Dec-11,,,,82738193,65271945,0
(주)금화피에스시,36190,Dec-12,,,,108224285,73807483,0
(주)금화피에스시,36190,Dec-13,166122419,89606593,211891,156630832,78244379,0
(주)금화피에스시,36190,Dec-14,189631759,92403274,650775,166948026,76794467,0
(주)금화피에스시,36190,Dec-15,235969690,121277555,572369,196919865,103478978,0
(주)금화피에스시,36190,Dec-16,235018376,144728651,832281,201547339,126330610,0
(주)금화피에스시,36190,Dec-17,205781841,158082025,1035746,174993150,141168180,0
(주)금화피에스시,36190,Dec-18,233326733,178015924,1139754,202098199,157919642,0
(주)금화피에스시,36190,Dec-19,209435314,184009183,1217558,179177462,152061849,0
(주)기가레인,49080,Dec-13,94791934,52670777,10704669,94055571,52867551,10634480
(주)기가레인,49080,Dec-14,95718992,42916021,11467784,95460665,42277551,11226248
(주)기가레인,49080,Dec-15,61576391,45758661,8173832,61254807,42133622,6815349
(주)기가레인,49080,Dec-16,75445071,46144283,7789794,70397030,43016521,5755900
(주)기가레인,49080,Dec-17,100131227,72343064,24300940,89874499,69139156,22471865
(주)기가레인,49080,Dec-18,124772205,97225166,37262134,114668638,93687799,35715541
(주)기가레인,49080,Dec-19,72769411,60133834,17628230,63361399,60124344,15205943
(주)기산텔레콤,35460,Dec-11,65679195,55476277,18767251,36332290,36475109,10909684
(주)기산텔레콤,35460,Dec-12,74315907,55620433,13259612,49240507,25695937,5331514
(주)기산텔레콤,35460,Dec-13,79463728,63696575,15151600,48367030,36537435,5894529
(주)기산텔레콤,35460,Dec-14,74512326,64834230,22011486,41612762,35605455,5456977
(주)기산텔레콤,35460,Dec-15,79710503,64461290,18183749,45712905,37184206,4919930
(주)기산텔레콤,35460,Dec-16,59172319,62942880,17338891,24679656,31145919,4378274
(주)기산텔레콤,35460,Dec-17,63467585,58352347,21211655,29568090,29268094,7924502
(주)기산텔레콤,35460,Dec-18,56445716,46536756,19445191,24864346,23094786,3963378
(주)기산텔레콤,35460,Dec-19,67054955,49053647,20148676,30545683,22585911,3162634
(주)까뮤이앤씨,13700,Dec-11,,,,90048208,76964607,4678067
(주)까뮤이앤씨,13700,Dec-12,,,,90976586,119571783,5293572
(주)까뮤이앤씨,13700,Dec-13,,,,83568532,109233863,1151053
(주)까뮤이앤씨,13700,Dec-14,,,,123567918,34559227,1514376
(주)까뮤이앤씨,13700,Dec-15,,,,132370311,62979800,1396884
(주)까뮤이앤씨,13700,Dec-16,,,,139708060,45642684,1361867
(주)까뮤이앤씨,13700,Dec-17,,,,172176860,41210840,1477286
(주)까뮤이앤씨,13700,Dec-18,,,,116296828,42850829,1984047
(주)까뮤이앤씨,13700,Dec-19,,,,283420655,74633980,1224883
(주)까스텔바작,308100,Dec-19,81358617,66201004,37141130,81068234,66187581,37141130
(주)나노,187790,Dec-14,,,,,,
(주)나노,187790,Dec-15,29901810,49781287,19870176,14881694,28103516,11643170
(주)나노,187790,Dec-16,48175171,34297077,15952670,18480121,18258906,7609827
(주)나노,187790,Dec-17,73089292,42822418,20989648,29944292,23979304,6727280
(주)나노,187790,Dec-18,81942719,51117840,23400275,34238747,21311661,7901458
(주)나노,187790,Dec-19,73694955,49148522,21584379,38421023,26750864,9169186
(주)나노브릭,286750,Dec-19,7775408,11714243,1921947,7775408,11714243,1921947
(주)나노신소재,121600,Dec-11,33480756,47025271,26824943,33480756,46740712,26824943
(주)나노신소재,121600,Dec-12,23644347,42125797,27117909,23644347,41944586,27117909
(주)나노신소재,121600,Dec-13,27009014,42799213,26850873,26827489,42581256,26850873
(주)나노신소재,121600,Dec-14,27926752,48906282,31359550,27926752,48606260,31359550
(주)나노신소재,121600,Dec-15,43140425,60962500,29013917,43140425,59895568,29013917
(주)나노신소재,121600,Dec-16,41111800,62485580,29895861,41111800,62232029,29895861
(주)나노신소재,121600,Dec-17,45568866,61681313,30968835,45568866,61474512,30968835
(주)나노신소재,121600,Dec-18,52249960,70792401,39994521,52249960,70100637,39994521
(주)나노신소재,121600,Dec-19,48892961,74512856,37755144,48892961,72468307,37755144
(주)나노엔텍,39860,Dec-11,13153879,36625845,3783762,13088091,35042662,3772253
(주)나노엔텍,39860,Dec-12,13435035,26183933,4708962,13561450,25393293,4579595
(주)나노엔텍,39860,Dec-13,19084457,25013045,4879289,19071599,23655125,4495255
(주)나노엔텍,39860,Dec-14,19498657,23133792,5547893,20255673,24713988,4361249
(주)나노엔텍,39860,Dec-15,24839316,25151814,5775124,18652444,26760417,3373488
(주)나노엔텍,39860,Dec-16,22205895,21923466,6556793,19928840,24010804,5387906
(주)나노엔텍,39860,Dec-17,23809593,22636243,5903314,22133358,25666940,5736380
(주)나노엔텍,39860,Dec-18,25796821,23339161,6277557,24871160,26007857,5679161
(주)나노엔텍,39860,Dec-19,26255836,27247058,6865258,25099090,30446256,5753842
(주)나무가,190510,Dec-15,403847036,153817851,34456731,330071994,133188532,1531151
(주)나무가,190510,Dec-16,292613003,134434932,26925230,189575941,86950983,931885
(주)나무가,190510,Dec-17,257564977,83286111,26473649,169353908,53865520,284743
(주)나무가,190510,Dec-18,312824892,66783642,10307124,199656907,59347429,209426
(주)나무가,190510,Dec-19,362063863,113544554,40166469,275379664,122158556,8877165
(주)나스미디어,89600,Dec-13,,,,24754414,90372296,0
(주)나스미디어,89600,Dec-14,,,,29855317,90151547,0
(주)나스미디어,89600,Dec-15,,,,45490455,124837374,0
(주)나스미디어,89600,Dec-16,69943009,188150770,0,61749724,124777193,0
(주)나스미디어,89600,Dec-17,120275391,241307138,0,84283178,172095168,0
(주)나스미디어,89600,Dec-18,106607030,229307714,0,71877991,161108150,0
(주)나스미디어,89600,Dec-19,117006838,280030917,0,78372579,206145559,0
(주)나이벡,138610,Dec-11,,,,2702416,5848353,643088
(주)나이벡,138610,Dec-12,,,,3875799,3786918,609893
(주)나이벡,138610,Dec-13,,,,2271977,4322281,956968
(주)나이벡,138610,Dec-14,,,,4786118,3070435,954087
(주)나이벡,138610,Dec-15,,,,4173528,7891581,1235586
(주)나이벡,138610,Dec-16,,,,4804232,8838096,1729827
(주)나이벡,138610,Dec-17,,,,6302575,9993465,2410746
(주)나이벡,138610,Dec-18,,,,5207877,5289806,2543370
(주)나이벡,138610,Dec-19,,,,9287488,17075714,3456755
(주)나이스디앤비,130580,Dec-11,,,,17447086,19301521,0
(주)나이스디앤비,130580,Dec-12,,,,19285428,21406455,0
(주)나이스디앤비,130580,Dec-13,,,,19592150,24628059,0
(주)나이스디앤비,130580,Dec-14,,,,21139275,28589069,0
(주)나이스디앤비,130580,Dec-15,25675101,29639861,7672,23685546,26792010,0
(주)나이스디앤비,130580,Dec-16,33964917,30111363,1540,24018056,25827572,0
(주)나이스디앤비,130580,Dec-17,42282947,28885312,2397,32327045,23474936,0
(주)나이스디앤비,130580,Dec-18,52040929,36486729,1426,42167015,30158313,0
(주)나이스디앤비,130580,Dec-19,77330430,53601462,1426,50280560,37120373,0
(주)나이스홀딩스,34310,Dec-11,194810015,98794232,1694751,27906675,33972630,0
(주)나이스홀딩스,34310,Dec-12,211902144,97958185,2269950,32479387,19325283,0
(주)나이스홀딩스,34310,Dec-13,754166289,412216064,6825374,24585959,19254329,0
(주)나이스홀딩스,34310,Dec-14,936827214,563473990,33160441,24855128,7363727,0
(주)나이스홀딩스,34310,Dec-15,1090840202,585369240,45655382,30358130,7309656,0
(주)나이스홀딩스,34310,Dec-16,1346411434,796885000,51029234,33693212,10670867,0
(주)나이스홀딩스,34310,Dec-17,1450068987,1080028901,65662108,37458486,11867218,0
(주)나이스홀딩스,34310,Dec-18,1611892148,1208350011,99030907,40325277,4268790,0
(주)나이스홀딩스,34310,Dec-19,1877743691,1501510395,81845667,44669568,8247605,0
(주)나인테크,267320,Dec-17,,,,,,
(주)나인테크,267320,Dec-18,,,,,,
(주)나인테크,267320,Dec-19,,,,,,
(주)남선알미늄,8350,Dec-11,302410988,131047630,22590739,302410988,131038308,22590739
(주)남선알미늄,8350,Dec-12,,,,308547177,115095607,17668291
(주)남선알미늄,8350,Dec-13,,,,353378515,116450226,18214824
(주)남선알미늄,8350,Dec-14,,,,341293036,117806353,21400097
(주)남선알미늄,8350,Dec-15,,,,350317585,159264814,46255223
(주)남선알미늄,8350,Dec-16,,,,400734305,138382968,42702810
(주)남선알미늄,8350,Dec-17,,,,400667879,138840538,24433168
(주)남선알미늄,8350,Dec-18,347834921,128965047,16883921,347834921,128608273,16883921
(주)남선알미늄,8350,Dec-19,324782177,120272355,16737678,324782177,128507223,16737678
(주)남성,4270,Dec-11,66156225,69842536,23448585,55212184,75815086,190298
(주)남성,4270,Dec-12,68020409,67941450,20882229,55616541,74634718,143394
(주)남성,4270,Dec-13,73072002,62655069,17409498,56628063,71068971,160475
(주)남성,4270,Dec-14,69059783,61061543,21920909,59274363,74116640,220342
(주)남성,4270,Dec-15,75864783,62986366,24875363,62237269,76363305,347163
(주)남성,4270,Dec-16,83724292,62966870,29452745,70870441,47525812,311378
(주)남성,4270,Dec-17,91991880,66005490,29040810,78335735,49948279,331980
(주)남성,4270,Dec-18,83251810,78130233,27135875,63605003,58034814,445596
(주)남성,4270,Dec-19,72953026,81384040,31945482,57819890,60421361,226185
(주)내츄럴엔도텍,168330,Dec-13,,,,84281121,54380130,4378662
(주)내츄럴엔도텍,168330,Dec-14,,,,124067457,38134694,10925603
(주)내츄럴엔도텍,168330,Dec-15,44506401,18768212,5521299,44506401,18737736,5521299
(주)내츄럴엔도텍,168330,Dec-16,6556020,49604460,6377994,6556020,49333604,6377994
(주)내츄럴엔도텍,168330,Dec-17,9238808,42040960,9523786,9238808,36803625,9345986
(주)내츄럴엔도텍,168330,Dec-18,8928362,24240298,5352584,8892649,23596103,4988582
(주)내츄럴엔도텍,168330,Dec-19,6580460,15836553,2508137,6615116,15224417,2262110
(주)네오리진,94860,Dec-11,42947694,24840974,8412741,23311768,16176347,4613238
(주)네오리진,94860,Dec-12,,,,24667502,17690399,4725952
(주)네오리진,94860,Dec-13,,,,41569623,21366177,4317225
(주)네오리진,94860,Dec-14,,,,34582751,18838527,1951288
(주)네오리진,94860,Dec-15,,,,12413198,6439420,1394665
(주)네오리진,94860,Dec-16,,,,10654596,6580263,838906
(주)네오리진,94860,Dec-17,9263380,7853986,1145684,9032026,7496076,865579
(주)네오리진,94860,Dec-18,,,,9064462,6149983,1173618
(주)네오리진,94860,Dec-19,,,,11270250,7948947,595205
(주)네오셈,253590,Dec-18,,,,,,
(주)네오셈,253590,Dec-19,27225588,38545931,4876962,25334754,39160614,4385704
(주)네오오토,212560,Dec-15,,,,115393747,35950269,5183624
(주)네오오토,212560,Dec-16,,,,140544448,34719899,6729152
(주)네오오토,212560,Dec-17,,,,128249343,37254793,7812998
(주)네오오토,212560,Dec-18,,,,115243742,36683081,8121878
(주)네오오토,212560,Dec-19,,,,118441501,39651206,7791137
(주)네오위즈,95660,Dec-11,667748340,237670237,451515,592103340,168873054,0
(주)네오위즈,95660,Dec-12,674589550,321621881,58859,588447125,234713406,0
(주)네오위즈,95660,Dec-13,442897817,163930245,295585,371656266,128488505,0
(주)네오위즈,95660,Dec-14,201029653,199929102,253894,139550248,140946749,0
(주)네오위즈,95660,Dec-15,190070606,267392426,8231,125990929,213866892,0
(주)네오위즈,95660,Dec-16,191038418,196626649,5127,117653566,145940735,0
(주)네오위즈,95660,Dec-17,174045348,188793930,10523,106849588,140123612,0
(주)네오위즈,95660,Dec-18,215490230,154960983,14492,155574255,81598832,0
(주)네오위즈,95660,Dec-19,254498033,191361850,23381,202617148,90967332,10708
(주)네오위즈홀딩스,42420,Dec-11,727227250,326950239,544399,13097599,68152732,61406
(주)네오위즈홀딩스,42420,Dec-12,742971136,371923345,397844,19093083,53849328,89009
(주)네오위즈홀딩스,42420,Dec-13,512084970,240607457,414118,3582577,17834415,83004
(주)네오위즈홀딩스,42420,Dec-14,262205577,283696699,330905,1582089,24287799,68145
(주)네오위즈홀딩스,42420,Dec-15,199471968,394172532,81897,634975,152293573,65469
(주)네오위즈홀딩스,42420,Dec-16,201698095,337649235,60218,543311,125867341,54969
(주)네오위즈홀딩스,42420,Dec-17,184864190,335663547,64564,551698,129577881,52810
(주)네오위즈홀딩스,42420,Dec-18,228327081,297220633,72074,693917,124058087,51870
(주)네오위즈홀딩스,42420,Dec-19,253948130,311695984,69190,1860715,106410445,45809
(주)네오크레마,311390,Dec-19,19776649,23764433,7195911,18448423,20372941,6232997
(주)네오티스,85910,Dec-11,,,,29184036,30561789,3203537
(주)네오티스,85910,Dec-12,,,,34980811,23076055,3922391
(주)네오티스,85910,Dec-13,36116964,37422759,3752685,36283655,37039179,3379172
(주)네오티스,85910,Dec-14,37658799,23396196,4258042,37658799,21926948,3626187
(주)네오티스,85910,Dec-15,35730680,30593628,4588946,35730680,29362241,4058755
(주)네오티스,85910,Dec-16,40161938,33262825,5041740,40161938,32403438,4299678
(주)네오티스,85910,Dec-17,43473210,31587247,4541748,43473210,30892970,3779620
(주)네오티스,85910,Dec-18,45195339,37412247,6245683,45195339,36724867,5315220
(주)네오티스,85910,Dec-19,42409365,37012899,5267828,42566577,36739301,4706137
(주)네오팜,92730,Dec-11,,,,16944305,14093732,1506742
(주)네오팜,92730,Dec-12,,,,18774372,15975576,2125351
(주)네오팜,92730,Dec-13,,,,20137821,17940315,2605413
(주)네오팜,92730,Dec-14,,,,25602822,21639875,2847033
(주)네오팜,92730,Dec-15,,,,35964570,23052146,4245175
(주)네오팜,92730,Dec-16,42368623,33706950,4156603,42257057,33244592,3972131
(주)네오팜,92730,Dec-17,53633507,44047409,4843618,53553213,43967604,4777494
(주)네오팜,92730,Dec-18,66274582,58937369,6844171,66336414,58745127,6625564
(주)네오팜,92730,Dec-19,83240333,101680179,5840464,83586492,101834036,5199580
(주)네오펙트,290660,Dec-18,5653093,29301394,2210544,4556630,25430373,1104076
(주)네오펙트,290660,Dec-19,12311251,19794181,2741235,5240117,10770104,939074
(주)네온테크,306620,Dec-18,,,,,,
(주)네온테크,306620,Dec-19,,,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,,28494249,23159760,87839
(주)네이블커뮤니케이션즈,153460,Dec-13,,,,21933881,19515547,1106727
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,19831312,667242,23815420,19730625,667242
(주)네이블커뮤니케이션즈,153460,Dec-15,,,,22857730,21248177,94154
(주)네이블커뮤니케이션즈,153460,Dec-16,,,,21590435,28721706,642128
(주)네이블커뮤니케이션즈,153460,Dec-17,,,,13473262,22181277,1409660
(주)네이블커뮤니케이션즈,153460,Dec-18,,,,15833273,20225762,621850
(주)네이블커뮤니케이션즈,153460,Dec-19,,,,12360704,18645393,76250
(주)네이처셀,7390,Dec-11,,,,22793853,14822222,6248126
(주)네이처셀,7390,Dec-12,,,,27205250,13438476,6023763
(주)네이처셀,7390,Dec-13,,,,29208214,10632504,4829731
(주)네이처셀,7390,Dec-14,,,,25355151,11762597,4516689
(주)네이처셀,7390,Dec-15,,,,30553552,19590955,4408145
(주)네이처셀,7390,Dec-16,,,,26787767,17688832,5660744
(주)네이처셀,7390,Dec-17,,,,27215252,20458294,4724717
(주)네이처셀,7390,Dec-18,,,,26715298,22135792,3203956
