회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별)
(주)씨티씨바이오,60590,Dec-11,53108215,39331904,47108384,35732446
(주)씨티씨바이오,60590,Dec-12,81379706,52379751,67613389,42149337
(주)씨티씨바이오,60590,Dec-13,98062332,47406835,85846670,38777677
(주)씨티씨바이오,60590,Dec-14,76885300,59047204,66256449,51149096
(주)씨티씨바이오,60590,Dec-15,72676511,69459490,63568544,63378596
(주)씨티씨바이오,60590,Dec-16,73559735,78740234,60778571,69692876
(주)씨티씨바이오,60590,Dec-17,71985823,70522438,56951957,60549133
(주)씨티씨바이오,60590,Dec-18,78602566,65719150,64356548,58563934
(주)씨티씨바이오,60590,Dec-19,87535971,87337441,69178390,79395803
(주)씨티케이,260930,Dec-17,163528662,11943197,162539842,11859373
(주)씨티케이,260930,Dec-18,139653092,21152447,112841472,20298378
(주)씨티케이,260930,Dec-19,115482351,21145586,89419887,15693615
(주)아가방앤컴퍼니,13990,Dec-11,109955391,29644925,104374965,26903612
(주)아가방앤컴퍼니,13990,Dec-12,107102186,24612973,101418162,22196711
(주)아가방앤컴퍼니,13990,Dec-13,107117288,25204653,101153030,22920110
(주)아가방앤컴퍼니,13990,Dec-14,124919229,28703137,118596672,27349561
(주)아가방앤컴퍼니,13990,Dec-15,104907299,21960806,90235330,19479070
(주)아가방앤컴퍼니,13990,Dec-16,107303924,25797230,93503555,23097627
(주)아가방앤컴퍼니,13990,Dec-17,91753637,15689903,84736039,14779154
(주)아가방앤컴퍼니,13990,Dec-18,80831753,15742720,73741008,14777348
(주)아가방앤컴퍼니,13990,Dec-19,81474150,35603048,74031691,34040681
(주)아나패스,123860,Dec-11,,,74661528,6743519
(주)아나패스,123860,Dec-12,,,91942356,9647455
(주)아나패스,123860,Dec-13,,,63291758,12669367
(주)아나패스,123860,Dec-14,,,92805700,23878708
(주)아나패스,123860,Dec-15,,,73550774,20085317
(주)아나패스,123860,Dec-16,,,76952128,22645006
(주)아나패스,123860,Dec-17,,,78535872,9380103
(주)아나패스,123860,Dec-18,,,75459451,21586978
(주)아나패스,123860,Dec-19,,,102452832,33219871
(주)아난티,25980,Dec-11,,,38132596,21938269
(주)아난티,25980,Dec-12,50814897,34339698,46946503,35445505
(주)아난티,25980,Dec-13,62864083,45767092,55891717,43606810
(주)아난티,25980,Dec-14,73674091,94924768,69991734,67297391
(주)아난티,25980,Dec-15,201063605,136569366,179762072,98131400
(주)아난티,25980,Dec-16,160894947,105535630,64415674,42119453
(주)아난티,25980,Dec-17,72139372,122771518,75961770,94246724
(주)아난티,25980,Dec-18,56818847,133610895,93164776,65267828
(주)아난티,25980,Dec-19,120346866,63050778,134904489,37515726
(주)아리온테크놀로지,58220,Dec-11,,,35733420,19534404
(주)아리온테크놀로지,58220,Dec-12,,,85008520,63903085
(주)아리온테크놀로지,58220,Dec-13,,,35465796,12278827
(주)아리온테크놀로지,58220,Dec-14,,,43328934,23984595
(주)아리온테크놀로지,58220,Dec-15,,,31040525,12508193
(주)아리온테크놀로지,58220,Dec-16,38928216,28323358,34806761,26447868
(주)아리온테크놀로지,58220,Dec-17,25481658,37097671,21162469,35826555
(주)아리온테크놀로지,58220,Dec-18,22677733,17456105,16560011,15119197
(주)아리온테크놀로지,58220,Dec-19,30509706,53228470,19423769,53494837
(주)아모그린텍,125210,Dec-15,,,,
(주)아모그린텍,125210,Dec-16,,,,
(주)아모그린텍,125210,Dec-17,,,,
(주)아모그린텍,125210,Dec-19,,,49534397,37332143
(주)아모레퍼시픽,90430,Dec-11,753684185,425983124,637687237,342774737
(주)아모레퍼시픽,90430,Dec-12,804188991,417240277,670744815,317110006
(주)아모레퍼시픽,90430,Dec-13,967573867,542699086,802570704,355625154
(주)아모레퍼시픽,90430,Dec-14,1427255363,651125631,1170365661,458086327
(주)아모레퍼시픽,90430,Dec-15,1833178444,871900750,1484129302,519051411
(주)아모레퍼시픽,90430,Dec-16,2116346295,1171219009,1701124608,708119134
(주)아모레퍼시픽,90430,Dec-17,1677479148,1046448068,1239768073,654399863
(주)아모레퍼시픽,90430,Dec-18,1567235920,763211930,1074549004,330367535
(주)아모레퍼시픽,90430,Dec-19,1803063671,1066567436,1363248695,407790973
(주)아모레퍼시픽그룹,2790,Dec-11,1341181870,550155687,318403668,3031875
(주)아모레퍼시픽그룹,2790,Dec-12,1378649455,528703600,325185223,3387188
(주)아모레퍼시픽그룹,2790,Dec-13,1552257990,644291514,306893367,8203847
(주)아모레퍼시픽그룹,2790,Dec-14,2098057512,773133608,339950842,4506503
(주)아모레퍼시픽그룹,2790,Dec-15,2537922162,978507859,320136598,5528034
(주)아모레퍼시픽그룹,2790,Dec-16,2942592569,1321144823,335776248,6596820
(주)아모레퍼시픽그룹,2790,Dec-17,2525999449,1170844729,320567015,4464489
(주)아모레퍼시픽그룹,2790,Dec-18,2489626269,897638156,321822412,5745077
(주)아모레퍼시픽그룹,2790,Dec-19,2905906252,1225875538,569166584,16240887
(주)아모텍,52710,Dec-11,64271011,87889774,57788529,85668640
(주)아모텍,52710,Dec-12,105876345,143362411,97105732,140211197
(주)아모텍,52710,Dec-13,100379456,119090276,89592812,114864302
(주)아모텍,52710,Dec-14,112057764,125301815,98618140,118807215
(주)아모텍,52710,Dec-15,147864863,134526575,132290153,126418138
(주)아모텍,52710,Dec-16,146637375,113327710,129794321,106681332
(주)아모텍,52710,Dec-17,182485667,123790464,164630464,118379496
(주)아모텍,52710,Dec-18,146603137,149452725,129666933,142773750
(주)아모텍,52710,Dec-19,168412952,145100111,144566654,140476862
(주)아미노로직스,74430,Dec-11,48005742,21325126,50921828,16687347
(주)아미노로직스,74430,Dec-12,28677211,20195790,32410062,19812901
(주)아미노로직스,74430,Dec-13,23654158,6799968,27377685,6793030
(주)아미노로직스,74430,Dec-14,19969375,5810110,23696776,5806119
(주)아미노로직스,74430,Dec-15,26932057,5932842,30659769,5928587
(주)아미노로직스,74430,Dec-16,26917418,3575997,30645122,3571609
(주)아미노로직스,74430,Dec-17,27986690,3204070,31714423,3200180
(주)아미노로직스,74430,Dec-18,31897865,2478697,31896472,2474637
(주)아미노로직스,74430,Dec-19,32491431,5241885,32490026,5237681
(주)아바코,83930,Dec-11,66777924,55997677,66436433,55999710
(주)아바코,83930,Dec-12,61331400,33951623,60885727,33951623
(주)아바코,83930,Dec-13,95691388,54514416,95121983,54494919
(주)아바코,83930,Dec-14,85961336,32084999,85705181,32384634
(주)아바코,83930,Dec-15,110458917,43071163,109858727,43789786
(주)아바코,83930,Dec-16,128809691,62478412,127898897,59844283
(주)아바코,83930,Dec-17,145144093,74403460,143899495,72051609
(주)아바코,83930,Dec-18,172596576,90484820,168077765,90871899
(주)아바코,83930,Dec-19,145115134,62547341,140521941,62372285
(주)아바텍,149950,Dec-12,43525563,10331569,40554318,10158272
(주)아바텍,149950,Dec-13,41930405,13989424,38006178,13770325
(주)아바텍,149950,Dec-14,58576873,17702844,54636128,17589261
(주)아바텍,149950,Dec-15,63829603,9945537,61542829,9924599
(주)아바텍,149950,Dec-16,71921009,8866973,70781687,8863952
(주)아바텍,149950,Dec-17,93202614,12657683,92265793,12657683
(주)아바텍,149950,Dec-18,,,62828889,8847293
(주)아바텍,149950,Dec-19,39211789,7923006,39211789,7923006
(주)아세아텍,50860,Jun-11,80307772,26643068,79867249,26578649
(주)아세아텍,50860,Jun-12,71583007,16209038,71112739,16206999
(주)아세아텍,50860,Jun-13,65262887,9232936,64781733,9229795
(주)아세아텍,50860,Jun-14,62872280,6713019,62460626,6712982
(주)아세아텍,50860,Jun-15,56084875,6852398,55682299,6851439
(주)아세아텍,50860,Jun-16,64582266,5530266,64224609,5530266
(주)아세아텍,50860,Jun-17,66905166,3666966,66786496,3666660
(주)아세아텍,50860,Jun-18,,,66006425,7324013
(주)아세아텍,50860,Jun-19,,,72223351,21097285
(주)아센디오,12170,Dec-11,,,22284783,9781678
(주)아센디오,12170,Dec-12,27194420,18897468,27051911,18874023
(주)아센디오,12170,Dec-13,12559669,21997550,8932859,13018340
(주)아센디오,12170,Dec-14,13973374,15104026,10351085,12080357
(주)아센디오,12170,Dec-15,15171337,7186060,15161753,7186060
(주)아센디오,12170,Dec-16,,,54131106,6894006
(주)아센디오,12170,Dec-17,77218187,66814014,63264713,54430072
(주)아센디오,12170,Dec-18,80459188,69017059,42719172,35542357
(주)아센디오,12170,Dec-19,46372461,63654941,24461791,47856904
(주)아스타,246720,Dec-17,15265948,6272868,14573191,291638
(주)아스타,246720,Dec-18,26781069,4127676,26572177,570046
(주)아스타,246720,Dec-19,12499472,9096168,12844776,381048
(주)아스트,67390,Dec-14,,,62045325,58389477
(주)아스트,67390,Dec-15,,,67817707,48226198
(주)아스트,67390,Dec-16,111033408,75445947,91641259,77408236
(주)아스트,67390,Dec-17,143166918,101699134,119849383,108388884
(주)아스트,67390,Dec-18,191498313,107664619,160918809,131125949
(주)아스트,67390,Dec-19,216549408,145610092,164695491,147810355
(주)아시아경제,127710,Dec-15,61563870,18390136,29366919,4865755
(주)아시아경제,127710,Dec-16,66655417,11498241,24519170,4204888
(주)아시아경제,127710,Dec-17,64197318,16267210,33439836,8858827
(주)아시아경제,127710,Dec-18,46469215,26059490,66338399,23399584
(주)아시아경제,127710,Dec-19,51548044,27128886,54706352,25908297
(주)아우딘퓨쳐스,227610,Dec-17,,,38259724,6011860
(주)아우딘퓨쳐스,227610,Dec-18,,,41336271,4414414
(주)아우딘퓨쳐스,227610,Dec-19,29508073,14346988,24676396,10202974
(주)아이디스,143160,Dec-11,88166881,49607479,86858657,49869408
(주)아이디스,143160,Dec-12,85175817,34203740,84316795,34221109
(주)아이디스,143160,Dec-13,103599948,9899627,101778945,9644294
(주)아이디스,143160,Dec-14,106642345,12556042,106077497,12333403
(주)아이디스,143160,Dec-15,150188890,18757713,120720347,15850161
(주)아이디스,143160,Dec-16,146294968,15473707,116500193,10314300
(주)아이디스,143160,Dec-17,129103410,10867510,127744039,9821218
(주)아이디스,143160,Dec-18,127710042,13198647,127875069,13149496
(주)아이디스,143160,Dec-19,122420297,15106428,120020506,14896297
(주)아이디스홀딩스,54800,Dec-11,102476942,4529712,38492849,1502567
(주)아이디스홀딩스,54800,Dec-12,30048296,6060417,25564957,3182960
(주)아이디스홀딩스,54800,Dec-13,247826816,31518675,15351652,5101008
(주)아이디스홀딩스,54800,Dec-14,245059119,32284510,12763035,4756712
(주)아이디스홀딩스,54800,Dec-15,339963689,47406282,6609241,8801697
(주)아이디스홀딩스,54800,Dec-16,382166126,55040549,5495380,8868315
(주)아이디스홀딩스,54800,Dec-17,512502785,141379222,2962341,71294437
(주)아이디스홀딩스,54800,Dec-18,529161570,168118935,4911969,105850114
(주)아이디스홀딩스,54800,Dec-19,514157089,90242235,8787885,29693255
(주)아이마켓코리아,122900,Dec-11,,,550869502,274432613
(주)아이마켓코리아,122900,Dec-12,636638331,359596519,635454787,356943152
(주)아이마켓코리아,122900,Dec-13,741942533,441076926,713721503,421327270
(주)아이마켓코리아,122900,Dec-14,866236952,618001608,718703638,489438846
(주)아이마켓코리아,122900,Dec-15,1025328639,777595149,778346148,558992181
(주)아이마켓코리아,122900,Dec-16,1104805577,839430832,817229565,581397078
(주)아이마켓코리아,122900,Dec-17,870757499,613849201,582763933,358407906
(주)아이마켓코리아,122900,Dec-18,865094790,604136335,587008173,364453806
(주)아이마켓코리아,122900,Dec-19,869128584,604692332,580374136,359603408
(주)아이비김영,339950,Dec-19,,,,
(주)아이센스,99190,Dec-13,61117139,13527568,56662156,12521496
(주)아이센스,99190,Dec-14,76741195,13389721,63682853,11353172
(주)아이센스,99190,Dec-15,77483141,18186007,70014960,15425215
(주)아이센스,99190,Dec-16,94887753,32186173,80778627,19642127
(주)아이센스,99190,Dec-17,95778364,25779649,86572164,20637143
(주)아이센스,99190,Dec-18,110761411,28210490,98015877,21794947
(주)아이센스,99190,Dec-19,128983377,41791912,114346975,25513646
(주)아이스크림에듀,289010,Dec-19,,,64201290,17307223
(주)아이씨디,40910,Sep-11,,,109879301,41166156
(주)아이씨디,40910,Sep-12,,,73209410,10341563
(주)아이씨디,40910,Sep-13,,,63190676,11815959
(주)아이씨디,40910,Sep-14,,,43253524,12102668
(주)아이씨디,40910,Sep-15,,,36613349,15128203
(주)아이씨디,40910,Dec-16,157015416,93513785,157014543,93508088
(주)아이씨디,40910,Dec-17,155846083,66685292,155818686,66749196
(주)아이씨디,40910,Dec-18,114191718,46662982,112692572,43434854
(주)아이씨디,40910,Dec-19,131397304,47154563,123762686,40782997
(주)아이앤씨테크놀로지,52860,Dec-11,,,60215450,3759975
(주)아이앤씨테크놀로지,52860,Dec-12,45390139,3921914,45731404,4299815
(주)아이앤씨테크놀로지,52860,Dec-13,33420623,4542582,31742372,4413474
(주)아이앤씨테크놀로지,52860,Dec-14,16246781,2574826,13766803,2146380
(주)아이앤씨테크놀로지,52860,Dec-15,15407962,8154751,13333008,6464411
(주)아이앤씨테크놀로지,52860,Dec-16,23085471,11591099,21793166,9544483
(주)아이앤씨테크놀로지,52860,Dec-17,22900239,18760372,22257954,16442021
(주)아이앤씨테크놀로지,52860,Dec-18,20680289,18239802,20493110,15973119
(주)아이앤씨테크놀로지,52860,Dec-19,26968907,15294392,26652172,13050160
(주)아이에스시,95340,Dec-11,29164992,14712178,28968857,14604797
(주)아이에스시,95340,Dec-12,31572028,12136638,31051005,12045486
(주)아이에스시,95340,Dec-13,40839794,10527490,40296562,10527669
(주)아이에스시,95340,Dec-14,56662831,27449660,49553735,9718985
(주)아이에스시,95340,Dec-15,71798076,30433000,60992273,11261313
(주)아이에스시,95340,Dec-16,68984639,25746714,59801254,11293428
(주)아이에스시,95340,Dec-17,90186870,30232054,79302315,17366335
(주)아이에스시,95340,Dec-18,82885995,26164138,68533901,15388826
(주)아이에스시,95340,Dec-19,65493818,25004144,63541587,14025823
(주)아이에스이커머스,69920,Dec-11,12438407,11782396,9746561,10994588
(주)아이에스이커머스,69920,Dec-12,27916921,21124166,19056335,14039366
(주)아이에스이커머스,69920,Dec-13,22915735,23069867,7084193,12774651
(주)아이에스이커머스,69920,Dec-14,28497640,29371178,10459016,22114159
(주)아이에스이커머스,69920,Dec-15,59906615,36321929,30782626,15454922
(주)아이에스이커머스,69920,Dec-16,67890267,34072618,31356037,17848192
(주)아이에스이커머스,69920,Dec-17,,,61888230,21258424
(주)아이에스이커머스,69920,Dec-18,,,21174709,18253631
(주)아이에스이커머스,69920,Dec-19,34857955,25707333,32485167,22288715
(주)아이에이,38880,Dec-11,18988081,27088466,18688081,27088466
(주)아이에이,38880,Dec-12,9068587,43603477,8478594,43300092
(주)아이에이,38880,Dec-13,32592785,31075144,32075685,30892670
(주)아이에이,38880,Dec-14,18880132,17014261,17297853,16179213
(주)아이에이,38880,Dec-15,25341309,22922396,18492214,19657678
(주)아이에이,38880,Dec-16,25755512,18188947,15256660,12215305
(주)아이에이,38880,Dec-17,19378320,36155734,13453584,27715178
(주)아이에이,38880,Dec-18,30359536,44880191,25211163,29174139
(주)아이에이,38880,Dec-19,23010748,47458411,21034881,39910211
(주)아이에이치큐,3560,Dec-11,40887574,25211439,28668273,23972909
(주)아이에이치큐,3560,Dec-12,24376227,8907378,21977525,7526484
(주)아이에이치큐,3560,Dec-13,33131754,27038592,18847349,19856883
(주)아이에이치큐,3560,Dec-14,40663003,36087537,23547536,24606023
(주)아이에이치큐,3560,Dec-15,79206326,35952299,73906192,28990737
(주)아이에이치큐,3560,Dec-16,95060307,30714585,89028170,24067998
(주)아이에이치큐,3560,Dec-17,102616363,23544760,97977815,18593063
(주)아이에이치큐,3560,Dec-18,78429508,22403333,75189232,19761221
(주)아이에이치큐,3560,Dec-19,95972370,19037780,96058937,18276103
(주)아이엘사이언스,307180,Dec-18,,,,
(주)아이엘사이언스,307180,Dec-19,,,16421306,8477631
(주)아이엠,101390,Dec-11,161456848,130791312,41037498,21991410
(주)아이엠,101390,Dec-12,120667526,105884470,64725663,55362398
(주)아이엠,101390,Dec-13,106285809,106555438,30866848,39120157
(주)아이엠,101390,Dec-14,69709884,81473627,22346619,34115798
(주)아이엠,101390,Dec-15,84968050,95815686,51662457,62443496
(주)아이엠,101390,Dec-16,62951752,89501757,52401610,58581948
(주)아이엠,101390,Dec-17,38125865,77759807,52091425,67410168
(주)아이엠,101390,Dec-18,30031614,63325489,34455252,45091505
(주)아이엠,101390,Dec-19,44259874,75425247,51212739,54038357
(주)아이엠비씨,52220,Dec-11,,,38844503,11110734
(주)아이엠비씨,52220,Dec-12,,,42090240,11921953
(주)아이엠비씨,52220,Dec-13,,,47631054,18385563
(주)아이엠비씨,52220,Dec-14,45084476,21863353,42274723,20249007
(주)아이엠비씨,52220,Dec-15,42822811,15046596,40660917,14099450
(주)아이엠비씨,52220,Dec-16,36930586,16449053,33852779,14367419
(주)아이엠비씨,52220,Dec-17,22617763,12665412,19341128,10107599
(주)아이엠비씨,52220,Dec-18,30429694,10818809,27695548,9284619
(주)아이엠비씨,52220,Dec-19,20894574,11960190,17381212,10241319
(주)아이오케이컴퍼니,78860,Dec-11,,,6476703,3102535
(주)아이오케이컴퍼니,78860,Dec-12,,,15050283,3253525
(주)아이오케이컴퍼니,78860,Dec-13,7810344,5350021,6770364,5342134
(주)아이오케이컴퍼니,78860,Dec-14,9256451,3268994,8857120,3159472
(주)아이오케이컴퍼니,78860,Dec-15,,,20622448,18825136
(주)아이오케이컴퍼니,78860,Dec-16,,,12248055,6338624
(주)아이오케이컴퍼니,78860,Dec-17,19415741,8197153,19210451,8084575
(주)아이오케이컴퍼니,78860,Dec-18,53823830,41361443,47561364,37205349
(주)아이오케이컴퍼니,78860,Dec-19,26610155,38608239,17759615,34078696
(주)아이윈,90150,Dec-11,51827155,32481456,53228681,33743722
