회사명,거래소코드,회계년도,매출액증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS)
(주)나스미디어,89600,Dec-18,-14.72,0,7.83
(주)나스미디어,89600,Dec-19,9.04,0,6.12
(주)나이벡,138610,Dec-11,-48.72,-25.3,463.79
(주)나이벡,138610,Dec-12,43.42,-5.16,-14.03
(주)나이벡,138610,Dec-13,-41.38,56.91,-34.26
(주)나이벡,138610,Dec-14,110.66,-0.3,-12.77
(주)나이벡,138610,Dec-15,-12.8,29.5,113
(주)나이벡,138610,Dec-16,15.11,40,-9.03
(주)나이벡,138610,Dec-17,31.19,39.36,25.61
(주)나이벡,138610,Dec-18,-17.37,5.5,-14.45
(주)나이벡,138610,Dec-19,78.34,35.91,159.12
(주)나이스디앤비,130580,Dec-11,7.05,0,79.4
(주)나이스디앤비,130580,Dec-12,10.54,0,11.27
(주)나이스디앤비,130580,Dec-13,1.59,0,11.21
(주)나이스디앤비,130580,Dec-14,7.9,0,11.32
(주)나이스디앤비,130580,Dec-15,12.05,0,12.47
(주)나이스디앤비,130580,Dec-16,1.4,0,12.81
(주)나이스디앤비,130580,Dec-17,34.59,0,10.49
(주)나이스디앤비,130580,Dec-18,30.44,0,15
(주)나이스디앤비,130580,Dec-19,19.24,0,14.36
(주)나이스홀딩스,34310,Dec-11,98.29,0,0.69
(주)나이스홀딩스,34310,Dec-12,16.39,0,22.71
(주)나이스홀딩스,34310,Dec-13,-24.3,0,1.21
(주)나이스홀딩스,34310,Dec-14,1.09,0,1.44
(주)나이스홀딩스,34310,Dec-15,22.14,0,-4.24
(주)나이스홀딩스,34310,Dec-16,10.99,0,4.53
(주)나이스홀딩스,34310,Dec-17,11.18,0,0.16
(주)나이스홀딩스,34310,Dec-18,7.65,0,3.3
(주)나이스홀딩스,34310,Dec-19,10.77,0,-0.48
(주)나인테크,267320,Dec-17,,,
(주)나인테크,267320,Dec-18,,,
(주)나인테크,267320,Dec-19,,,
(주)남선알미늄,8350,Dec-11,11.64,26.18,13.43
(주)남선알미늄,8350,Dec-12,2.03,-21.79,40.33
(주)남선알미늄,8350,Dec-13,14.53,3.09,15.48
(주)남선알미늄,8350,Dec-14,-3.42,17.49,23.49
(주)남선알미늄,8350,Dec-15,2.64,116.14,17.84
(주)남선알미늄,8350,Dec-16,14.39,-7.68,18.92
(주)남선알미늄,8350,Dec-17,-0.02,-42.78,20.59
(주)남선알미늄,8350,Dec-18,-13.19,-30.9,14.25
(주)남선알미늄,8350,Dec-19,-6.63,-0.87,4.43
(주)남성,4270,Dec-11,-15.71,231.49,-6.01
(주)남성,4270,Dec-12,0.73,-24.65,1.11
(주)남성,4270,Dec-13,1.82,11.91,0.21
(주)남성,4270,Dec-14,4.67,37.31,-1.63
(주)남성,4270,Dec-15,5,57.56,2.52
(주)남성,4270,Dec-16,13.87,-10.31,-9.92
(주)남성,4270,Dec-17,10.53,6.62,18.28
(주)남성,4270,Dec-18,-18.8,34.22,-5.12
(주)남성,4270,Dec-19,-9.1,-49.24,3.69
(주)내츄럴엔도텍,168330,Dec-13,0,0,0
(주)내츄럴엔도텍,168330,Dec-14,47.21,149.52,41.1
(주)내츄럴엔도텍,168330,Dec-15,-64.13,-49.46,-31.5
(주)내츄럴엔도텍,168330,Dec-16,-85.27,15.52,-5.85
(주)내츄럴엔도텍,168330,Dec-17,40.92,46.53,-0.97
(주)내츄럴엔도텍,168330,Dec-18,-3.75,-46.62,-25.13
(주)내츄럴엔도텍,168330,Dec-19,-25.61,-54.65,-44.72
(주)네오리진,94860,Dec-11,10.91,21.08,10.78
(주)네오리진,94860,Dec-12,5.82,2.44,13.51
(주)네오리진,94860,Dec-13,68.52,-8.65,-15.88
(주)네오리진,94860,Dec-14,-16.81,-54.8,-46.53
(주)네오리진,94860,Dec-15,-64.11,-28.53,-8.53
(주)네오리진,94860,Dec-16,-14.17,-39.85,7.65
(주)네오리진,94860,Dec-17,-15.23,3.18,23.64
(주)네오리진,94860,Dec-18,0.36,35.59,-19.26
(주)네오리진,94860,Dec-19,24.33,-49.28,-8.24
(주)네오셈,253590,Dec-18,,,
(주)네오셈,253590,Dec-19,0,0,0
(주)네오오토,212560,Dec-15,6.08,39.06,45.48
(주)네오오토,212560,Dec-16,21.8,29.82,12.55
(주)네오오토,212560,Dec-17,-8.75,16.11,5.01
(주)네오오토,212560,Dec-18,-10.14,3.95,6.94
(주)네오오토,212560,Dec-19,2.77,-4.07,2.35
(주)네오위즈,95660,Dec-11,39.92,0,13.75
(주)네오위즈,95660,Dec-12,-0.62,0,13.82
(주)네오위즈,95660,Dec-13,-36.84,0,17.81
(주)네오위즈,95660,Dec-14,-62.45,0,0.6
(주)네오위즈,95660,Dec-15,-9.72,0,-0.81
(주)네오위즈,95660,Dec-16,-6.62,0,-1.02
(주)네오위즈,95660,Dec-17,-9.18,0,-7.17
(주)네오위즈,95660,Dec-18,45.6,0,-1.29
(주)네오위즈,95660,Dec-19,30.24,0,-0.33
(주)네오위즈홀딩스,42420,Dec-11,24.89,33.87,11.7
(주)네오위즈홀딩스,42420,Dec-12,45.78,44.95,9.51
(주)네오위즈홀딩스,42420,Dec-13,-81.24,-6.75,-1.3
(주)네오위즈홀딩스,42420,Dec-14,-55.84,-17.9,3.71
(주)네오위즈홀딩스,42420,Dec-15,-59.86,-3.93,27.81
(주)네오위즈홀딩스,42420,Dec-16,-14.44,-16.04,-6.47
(주)네오위즈홀딩스,42420,Dec-17,1.54,-3.93,-4.2
(주)네오위즈홀딩스,42420,Dec-18,25.78,-1.78,-2.53
(주)네오위즈홀딩스,42420,Dec-19,168.15,-11.69,0.26
(주)네오크레마,311390,Dec-19,-15.16,20.08,63.89
(주)네오티스,85910,Dec-11,24.55,-14.87,8.24
(주)네오티스,85910,Dec-12,19.86,22.44,1.86
(주)네오티스,85910,Dec-13,3.72,-13.85,0.6
(주)네오티스,85910,Dec-14,3.79,7.31,4.65
(주)네오티스,85910,Dec-15,-5.12,11.93,-7.41
(주)네오티스,85910,Dec-16,12.4,5.94,-4.25
(주)네오티스,85910,Dec-17,8.24,-12.1,-17.89
(주)네오티스,85910,Dec-18,3.96,40.63,-1.53
(주)네오티스,85910,Dec-19,-5.82,-11.46,-2.37
(주)네오팜,92730,Dec-11,15.57,30.96,1.42
(주)네오팜,92730,Dec-12,10.8,41.06,0.17
(주)네오팜,92730,Dec-13,7.26,22.59,1.38
(주)네오팜,92730,Dec-14,27.14,9.27,2.67
(주)네오팜,92730,Dec-15,40.47,49.11,4.75
(주)네오팜,92730,Dec-16,17.5,-6.43,19.75
(주)네오팜,92730,Dec-17,26.73,20.28,24.62
(주)네오팜,92730,Dec-18,23.87,38.68,24.95
(주)네오팜,92730,Dec-19,26,-21.52,74.48
(주)네오펙트,290660,Dec-18,0,0,0
(주)네오펙트,290660,Dec-19,15,-14.94,-50.07
(주)네온테크,306620,Dec-18,,,
(주)네온테크,306620,Dec-19,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,37.19,-55.02,93.07
(주)네이블커뮤니케이션즈,153460,Dec-13,-23.02,1159.95,6.02
(주)네이블커뮤니케이션즈,153460,Dec-14,8.58,-39.71,-0.94
(주)네이블커뮤니케이션즈,153460,Dec-15,-4.02,-85.89,2.99
(주)네이블커뮤니케이션즈,153460,Dec-16,-5.54,582,29.84
(주)네이블커뮤니케이션즈,153460,Dec-17,-37.6,119.53,-19.18
(주)네이블커뮤니케이션즈,153460,Dec-18,17.52,-55.89,-8.77
(주)네이블커뮤니케이션즈,153460,Dec-19,-21.93,-87.74,-1.53
(주)네이처셀,7390,Dec-11,-22.9,9.03,1996.96
(주)네이처셀,7390,Dec-12,19.35,-3.59,7.8
(주)네이처셀,7390,Dec-13,7.36,-19.82,24.89
(주)네이처셀,7390,Dec-14,-13.19,-6.48,27.64
(주)네이처셀,7390,Dec-15,20.5,-2.4,130.48
(주)네이처셀,7390,Dec-16,-12.33,28.42,7.36
(주)네이처셀,7390,Dec-17,1.6,-16.54,16.06
(주)네이처셀,7390,Dec-18,-1.84,-32.19,9.24
(주)네이처셀,7390,Dec-19,-13.64,-2.04,89.87
(주)네패스,33640,Dec-11,-9.53,6.49,9.35
(주)네패스,33640,Dec-12,19.22,33.2,11.01
(주)네패스,33640,Dec-13,-10.78,-30.06,-12
(주)네패스,33640,Dec-14,-16.57,-11.93,-23.12
(주)네패스,33640,Dec-15,14.55,2,7.15
(주)네패스,33640,Dec-16,1.96,-30.97,3.86
(주)네패스,33640,Dec-17,17.03,-2.63,5.56
(주)네패스,33640,Dec-18,2.21,1.66,19.17
(주)네패스,33640,Dec-19,28.44,80.34,21.26
(주)넥센,5720,Dec-11,-3.24,-9.68,3.47
(주)넥센,5720,Dec-12,-8.79,-15.48,57.47
(주)넥센,5720,Dec-13,2.26,-1.12,3.63
(주)넥센,5720,Dec-14,-3.99,-23.41,4.97
(주)넥센,5720,Dec-15,-9.74,-7.25,4.05
(주)넥센,5720,Dec-16,-0.61,4.54,4.84
(주)넥센,5720,Dec-17,10.01,3.06,11.44
(주)넥센,5720,Dec-18,61.17,15.92,3.89
(주)넥센,5720,Dec-19,3.07,-18.92,2.37
(주)넥스턴바이오사이언스,89140,Dec-11,9.12,18.62,8.11
(주)넥스턴바이오사이언스,89140,Dec-12,-22.12,47.57,1.74
(주)넥스턴바이오사이언스,89140,Dec-13,3.17,-21.09,9.41
(주)넥스턴바이오사이언스,89140,Dec-14,-6.84,8.59,9.92
(주)넥스턴바이오사이언스,89140,Dec-15,-21.11,-3.15,3.32
(주)넥스턴바이오사이언스,89140,Dec-16,359.61,-6.95,199.23
(주)넥스턴바이오사이언스,89140,Dec-17,-41.23,-21.08,2.08
(주)넥스턴바이오사이언스,89140,Dec-18,-39.03,230.6,4.08
(주)넥스턴바이오사이언스,89140,Dec-19,21.75,-56,4.86
(주)넥스트아이,137940,Dec-11,1.45,147.88,66.06
(주)넥스트아이,137940,Dec-12,29.47,-12.32,19.83
(주)넥스트아이,137940,Dec-13,4.02,-75.92,14.64
(주)넥스트아이,137940,Dec-14,12.12,6.55,9.68
(주)넥스트아이,137940,Dec-15,-14.25,124.26,3.49
(주)넥스트아이,137940,Dec-16,-0.98,55.86,56.1
(주)넥스트아이,137940,Dec-17,15.87,-19.51,11.28
(주)넥스트아이,137940,Dec-18,-0.01,7.71,-6.68
(주)넥스트아이,137940,Dec-19,-6.86,-20.35,-15.64
(주)넥스트엔터테인먼트월드,160550,Dec-14,0,0,0
(주)넥스트엔터테인먼트월드,160550,Dec-15,40.78,0,3.94
(주)넥스트엔터테인먼트월드,160550,Dec-16,35.75,0,1.93
(주)넥스트엔터테인먼트월드,160550,Dec-17,-45.16,0,-3.08
(주)넥스트엔터테인먼트월드,160550,Dec-18,53.72,168.56,-7.35
(주)넥스트엔터테인먼트월드,160550,Dec-19,-25.29,-8.86,-4.44
(주)넥슨게임즈,225570,Dec-15,,,
(주)넥슨게임즈,225570,Dec-16,,,
(주)넥슨게임즈,225570,Dec-17,0,0,0
(주)넥슨게임즈,225570,Dec-18,5.25,0,-36.73
(주)넥슨게임즈,225570,Dec-19,20.84,0,104.36
(주)넵튠,217270,Dec-15,,,
(주)넵튠,217270,Dec-16,0,0,0
(주)넵튠,217270,Dec-17,-3.17,0,119.12
(주)넵튠,217270,Dec-18,-7.48,0,-10.9
(주)넵튠,217270,Dec-19,19.42,0,-9.2
(주)노랑풍선,104620,Dec-19,-18.01,0,39.76
(주)노루페인트,90350,Dec-11,19.63,5.8,0.44
(주)노루페인트,90350,Dec-12,7.82,15.33,-0.09
(주)노루페인트,90350,Dec-13,2.39,-5.5,2.86
(주)노루페인트,90350,Dec-14,4.48,-0.25,3.25
(주)노루페인트,90350,Dec-15,0.97,12.57,5.19
(주)노루페인트,90350,Dec-16,2.95,-18.77,8.94
(주)노루페인트,90350,Dec-17,11.06,8.97,6.02
(주)노루페인트,90350,Dec-18,11.96,3.14,3.25
(주)노루페인트,90350,Dec-19,5.08,18.65,3.61
(주)노루홀딩스,320,Dec-11,3.22,0,-0.19
(주)노루홀딩스,320,Dec-12,4.75,0,5.92
(주)노루홀딩스,320,Dec-13,54.41,0,8.3
(주)노루홀딩스,320,Dec-14,-9.65,0,5.31
(주)노루홀딩스,320,Dec-15,-3.59,0,2.45
(주)노루홀딩스,320,Dec-16,134.22,0,28.71
(주)노루홀딩스,320,Dec-17,-47.96,0,2.86
(주)노루홀딩스,320,Dec-18,-23.06,0,0.08
(주)노루홀딩스,320,Dec-19,-8.39,0,-0.32
(주)노바렉스,194700,Dec-18,32.71,51.13,53.61
(주)노바렉스,194700,Dec-19,48.26,93.98,16.23
(주)노바텍,285490,Dec-18,0,0,0
(주)노바텍,285490,Dec-19,-3.99,28.13,35.47
(주)노블엠앤비,106520,Dec-12,43.23,-11.07,117.9
(주)노블엠앤비,106520,Dec-13,82.63,216.12,37.68
(주)노블엠앤비,106520,Dec-14,-49.47,-17.06,-12.04
(주)노블엠앤비,106520,Dec-15,-15.94,4.4,44.96
(주)노블엠앤비,106520,Dec-16,-19.43,-15.2,-31.47
(주)노블엠앤비,106520,Dec-17,6.19,-2.71,-1.31
(주)노블엠앤비,106520,Dec-18,5.88,-26.75,-45.04
(주)노블엠앤비,106520,Dec-19,9.96,121.2,48.03
(주)노터스,278650,Dec-19,25,51.89,103.77
(주)녹십자,6280,Dec-11,-11.65,0.37,13.76
(주)녹십자,6280,Dec-12,2.39,7.13,8.95
(주)녹십자,6280,Dec-13,10.92,18.99,22.08
(주)녹십자,6280,Dec-14,7.62,19.25,5.41
(주)녹십자,6280,Dec-15,6.87,8.26,10.86
(주)녹십자,6280,Dec-16,13.17,-0.15,2.09
(주)녹십자,6280,Dec-17,6.33,19.37,5.15
(주)녹십자,6280,Dec-18,3.91,0.89,2.29
(주)녹십자,6280,Dec-19,0.41,4.97,-0.66
(주)녹십자엠에스,142280,Dec-14,31.21,42.45,93.83
(주)녹십자엠에스,142280,Dec-15,9.8,22.19,0.48
(주)녹십자엠에스,142280,Dec-16,-3.51,-22.79,-6.92
(주)녹십자엠에스,142280,Dec-17,13.86,-9.98,-11.44
(주)녹십자엠에스,142280,Dec-18,-12.01,-13.67,-38.74
(주)녹십자엠에스,142280,Dec-19,8.99,-5.68,212.06
(주)녹십자웰빙,234690,Dec-19,24.23,16.84,188.33
(주)녹십자홀딩스,5250,Dec-11,5.12,0,0.36
(주)녹십자홀딩스,5250,Dec-12,-9.32,0,5.19
(주)녹십자홀딩스,5250,Dec-13,11.75,0,5.15
(주)녹십자홀딩스,5250,Dec-14,6.7,0,-1.07
(주)녹십자홀딩스,5250,Dec-15,29.96,53.86,-0.64
(주)녹십자홀딩스,5250,Dec-16,105.76,-24.2,2.21
(주)녹십자홀딩스,5250,Dec-17,17.32,-45.34,3.3
(주)녹십자홀딩스,5250,Dec-18,21.43,-99.13,-0.89
(주)녹십자홀딩스,5250,Dec-19,-54.63,0,2.17
(주)녹원씨엔아이,65560,Dec-11,1.86,-27.14,16.88
(주)녹원씨엔아이,65560,Dec-12,-33.42,-75.18,-34.49
(주)녹원씨엔아이,65560,Dec-13,-29.34,83.55,-18.28
(주)녹원씨엔아이,65560,Dec-14,-74.87,18.22,153.06
(주)녹원씨엔아이,65560,Dec-15,130.33,68.96,3.8
(주)녹원씨엔아이,65560,Dec-16,-48.25,-32.79,-22.5
(주)녹원씨엔아이,65560,Dec-17,12.16,-65.4,321.63
(주)녹원씨엔아이,65560,Dec-18,629.04,3000.63,74.59
(주)녹원씨엔아이,65560,Dec-19,-4.99,-14.44,-12.18
(주)농심,4370,Dec-11,3.98,24.23,2.78
(주)농심,4370,Dec-12,-0.6,-5.99,-2.52
(주)농심,4370,Dec-13,-4.5,7.1,4.59
(주)농심,4370,Dec-14,-3.71,7.42,2.28
(주)농심,4370,Dec-15,4.29,-3.68,5.7
(주)농심,4370,Dec-16,-0.88,-7.04,9.95
(주)농심,4370,Dec-17,-0.37,0.41,3.1
(주)농심,4370,Dec-18,0.13,19.01,2.55
(주)농심,4370,Dec-19,2.58,0.07,1.16
(주)농심홀딩스,72710,Dec-11,22.21,0,0.68
(주)농심홀딩스,72710,Dec-12,0.93,0,0.94
(주)농심홀딩스,72710,Dec-13,0,0,1.38
(주)농심홀딩스,72710,Dec-14,0.7,0,1.01
(주)농심홀딩스,72710,Dec-15,-15.4,0,0.45
(주)농심홀딩스,72710,Dec-16,12.06,0,0.86
(주)농심홀딩스,72710,Dec-17,0,0,2.48
(주)농심홀딩스,72710,Dec-18,-5.08,0,0.84
(주)농심홀딩스,72710,Dec-19,0,0,0.17
(주)누리플랜,69140,Dec-11,12.11,-58.12,10.73
(주)누리플랜,69140,Dec-12,-24.84,10.11,-2.76
(주)누리플랜,69140,Dec-13,-12.17,-48.13,-5.87
(주)누리플랜,69140,Dec-14,-22.26,-22,-36.59
(주)누리플랜,69140,Dec-15,5.01,7.12,3.55
(주)누리플랜,69140,Dec-16,7.06,-17.16,12.33
(주)누리플랜,69140,Dec-17,0.48,-42.14,7.54
(주)누리플랜,69140,Dec-18,-8.02,-52.46,5.88
(주)누리플랜,69140,Dec-19,3.52,18.07,6.89
(주)누리플렉스,40160,Dec-11,-20.41,-40.78,-4.83
(주)누리플렉스,40160,Dec-12,-28.88,75.91,-29.5
(주)누리플렉스,40160,Dec-13,21.63,-83.59,30.48
(주)누리플렉스,40160,Dec-14,7.21,91.21,5.23
(주)누리플렉스,40160,Dec-15,54.41,121.7,14.93
(주)누리플렉스,40160,Dec-16,-10.62,-14.41,13.19
(주)누리플렉스,40160,Dec-17,102.02,523.8,-8.61
(주)누리플렉스,40160,Dec-18,52.04,15.27,20.91
(주)누리플렉스,40160,Dec-19,-31.53,-27.99,12.08
(주)누보,332290,Dec-19,,,
(주)뉴로스,126870,Dec-12,-12.59,15.39,53.07
(주)뉴로스,126870,Dec-13,8.81,14.78,8.42
(주)뉴로스,126870,Dec-14,-9.73,57.1,5.74
(주)뉴로스,126870,Dec-15,14.47,23.8,30.27
(주)뉴로스,126870,Dec-16,17.49,-10.55,5.41
(주)뉴로스,126870,Dec-17,-1.62,2.26,5.66
(주)뉴로스,126870,Dec-18,6.25,22.72,5.91
(주)뉴로스,126870,Dec-19,13.99,-14.07,3.84
(주)뉴보텍,60260,Dec-11,11.03,-0.83,-13.94
(주)뉴보텍,60260,Dec-12,-4.89,8.44,3.57
(주)뉴보텍,60260,Dec-13,0.58,-1.87,2.55
(주)뉴보텍,60260,Dec-14,-11.87,54.6,2.03
(주)뉴보텍,60260,Dec-15,14.03,-27.38,5.78
(주)뉴보텍,60260,Dec-16,2.39,-9.3,3.96
(주)뉴보텍,60260,Dec-17,14.27,-13.72,-3.13
(주)뉴보텍,60260,Dec-18,-2.55,31.71,13.48
(주)뉴보텍,60260,Dec-19,4.49,20.67,47.65
(주)뉴인텍,12340,Dec-11,4,37.77,2.8
(주)뉴인텍,12340,Dec-12,-16.15,-11.38,-13
(주)뉴인텍,12340,Dec-13,10.96,-1.29,-12.39
(주)뉴인텍,12340,Dec-14,3.29,8.15,0.7
(주)뉴인텍,12340,Dec-15,-11.02,-8.54,-0.09
(주)뉴인텍,12340,Dec-16,-6.39,5.43,-6.63
(주)뉴인텍,12340,Dec-17,0.55,2.23,-23.4
(주)뉴인텍,12340,Dec-18,2.53,-12.21,-2.72
(주)뉴인텍,12340,Dec-19,6.05,-1.77,89.29
(주)뉴트리,270870,Dec-18,0,0,0
(주)뉴트리,270870,Dec-19,38.75,49.29,19.92
(주)뉴파워프라즈마,144960,Dec-16,34.07,64.28,86.01
(주)뉴파워프라즈마,144960,Dec-17,55.04,-33.81,19.94
(주)뉴파워프라즈마,144960,Dec-18,-29.71,-29.05,8.08
(주)뉴파워프라즈마,144960,Dec-19,-18.01,34.86,4.71
(주)뉴프렉스,85670,Dec-11,-4.32,22.43,0.6
(주)뉴프렉스,85670,Dec-12,70.89,30.76,2.72
(주)뉴프렉스,85670,Dec-13,19.74,7.72,-8.67
(주)뉴프렉스,85670,Dec-14,1.12,-13.41,5.4
(주)뉴프렉스,85670,Dec-15,-13.52,32.08,9.68
(주)뉴프렉스,85670,Dec-16,21.41,-16.31,-1.48
(주)뉴프렉스,85670,Dec-17,4.65,14.54,12.45
(주)뉴프렉스,85670,Dec-18,29.23,-21.55,29.34
(주)뉴프렉스,85670,Dec-19,-29.76,-27.92,-12.06
(주)다나와,119860,Dec-11,1.94,0,104.88
(주)다나와,119860,Dec-12,17.57,0,6.6
(주)다나와,119860,Dec-13,0.71,0,14.27
(주)다나와,119860,Dec-14,3.92,0,3.07
(주)다나와,119860,Dec-15,4.57,0,4.98
(주)다나와,119860,Dec-16,19.35,0,11.38
(주)다나와,119860,Dec-17,30.89,0,16.45
(주)다나와,119860,Dec-18,60.4,0,18.54
(주)다나와,119860,Dec-19,39.01,324.98,20.41
(주)다날,64260,Dec-11,11.4,0,9.94
(주)다날,64260,Dec-12,-7.19,0,2.34
(주)다날,64260,Dec-13,20.93,0,22.19
(주)다날,64260,Dec-14,-10.06,0,-10.43
(주)다날,64260,Dec-15,15.39,0,19.39
(주)다날,64260,Dec-16,24.14,265.03,31.03
(주)다날,64260,Dec-17,18.15,-68.5,20.06
(주)다날,64260,Dec-18,-5.76,-99.9,-5.89
(주)다날,64260,Dec-19,10.92,2.99,20.65
(주)다보링크,340360,Dec-19,,,
(주)다산네트웍스,39560,Dec-11,-32.62,-5.62,4.91
(주)다산네트웍스,39560,Dec-12,-6.09,19.52,-7.89
(주)다산네트웍스,39560,Dec-13,6.61,10.84,2.8
(주)다산네트웍스,39560,Dec-14,18.38,8.61,0.49
(주)다산네트웍스,39560,Dec-15,-61.53,-87.36,0.37
(주)다산네트웍스,39560,Dec-16,-52.49,182.76,-6.47
(주)다산네트웍스,39560,Dec-17,5.11,-27.41,19.73
(주)다산네트웍스,39560,Dec-18,24.02,3.81,-3.39
(주)다산네트웍스,39560,Dec-19,89.44,-70.19,16.57
(주)다우기술,23590,Dec-11,8.04,-1.21,5.09
(주)다우기술,23590,Dec-12,19.61,-4.59,7.32
(주)다우기술,23590,Dec-13,6.31,39.21,1.04
(주)다우기술,23590,Dec-14,12.12,-36.38,0.12
(주)다우기술,23590,Dec-15,5.18,11.01,2.81
(주)다우기술,23590,Dec-16,-14.58,-90.89,3.58
(주)다우기술,23590,Dec-17,-15.26,-58.92,2.52
(주)다우기술,23590,Dec-18,5.7,90.17,2.9
(주)다우기술,23590,Dec-19,15.1,-95.02,4.47
(주)다우데이타,32190,Dec-11,-2.03,-2.31,-3.93
(주)다우데이타,32190,Dec-12,-38.17,-49.22,0.41
(주)다우데이타,32190,Dec-13,27.85,168.48,7.2
(주)다우데이타,32190,Dec-14,38.63,19.44,3.6
(주)다우데이타,32190,Dec-15,3.85,-10.86,16.56
(주)다우데이타,32190,Dec-16,-19.43,-41.42,14.6
(주)다우데이타,32190,Dec-17,40.62,81.56,2.54
(주)다우데이타,32190,Dec-18,11.24,-24.48,2.54
(주)다우데이타,32190,Dec-19,14.92,-57.71,3.03
(주)다원시스,68240,Dec-11,30.16,241.09,15.81
(주)다원시스,68240,Dec-12,20.39,32.2,11.74
(주)다원시스,68240,Dec-13,7.82,-54.26,21.27
(주)다원시스,68240,Dec-14,1.24,-18.4,20.22
(주)다원시스,68240,Dec-15,25.9,94.37,104.61
(주)다원시스,68240,Dec-16,10.87,100.52,5.96
(주)다원시스,68240,Dec-17,59.15,0.26,26.45
(주)다원시스,68240,Dec-18,10.26,2060.92,14.72
(주)다원시스,68240,Dec-19,33.08,-53.4,8.98
(주)다이나믹디자인,145210,Dec-15,-9.69,40.76,14.49
(주)다이나믹디자인,145210,Dec-16,-4.85,-38.55,-31.29
(주)다이나믹디자인,145210,Dec-17,-20.22,16.55,-72.61
(주)다이나믹디자인,145210,Dec-18,-24.63,-27.26,-78.03
(주)다이나믹디자인,145210,Dec-19,-21.99,-43.9,-21.44
(주)대교,19680,Dec-11,3.31,17.15,-5.25
(주)대교,19680,Dec-12,-5.74,-29.87,-1.8
(주)대교,19680,Dec-13,-1.91,-3.97,4.56
(주)대교,19680,Dec-14,-1.58,8.69,-0.41
(주)대교,19680,Dec-15,0.74,-16.52,-2.85
(주)대교,19680,Dec-16,1.27,-12.47,3.23
(주)대교,19680,Dec-17,-0.4,-8.05,2.12
(주)대교,19680,Dec-18,-6.78,0.82,-4.82
(주)대교,19680,Dec-19,-0.74,-9.28,-1.29
(주)대구백화점,6370,Mar-11,9.28,-0.37,15.79
(주)대구백화점,6370,Mar-12,-2.94,11.3,4.03
(주)대구백화점,6370,Mar-13,-6.83,2.85,1.01
(주)대구백화점,6370,Mar-14,-0.24,9.58,1.73
(주)대구백화점,6370,Mar-15,-7.57,6.58,-10.11
(주)대구백화점,6370,Mar-16,0.2,14.38,1.28
(주)대구백화점,6370,Mar-17,-13,-3,-1.96
(주)대구백화점,6370,Dec-18,0,0,0
(주)대구백화점,6370,Dec-19,-9.96,-15.93,-7.08
(주)대덕,8060,Dec-11,23.55,-7.96,7.96
(주)대덕,8060,Dec-12,14.53,39.59,10.58
(주)대덕,8060,Dec-13,-1.84,-9.04,-0.39
(주)대덕,8060,Dec-14,-6.27,21.62,3.18
(주)대덕,8060,Dec-15,-25.81,-39.44,4.16
(주)대덕,8060,Dec-16,-4.24,25.62,2.34
(주)대덕,8060,Dec-17,4.34,-1.31,11.4
(주)대덕,8060,Dec-18,15.34,87.86,88.43
(주)대덕,8060,Dec-19,79.53,-2.07,5.91
(주)대동,490,Dec-11,14.08,15.91,0.19
(주)대동,490,Dec-12,-5.83,0.75,0.41
(주)대동,490,Dec-13,7.51,-5.99,-3.47
(주)대동,490,Dec-14,-0.83,10.54,1.52
(주)대동,490,Dec-15,-8.5,40.92,-1.02
(주)대동,490,Dec-16,0.33,-20.88,-9.72
(주)대동,490,Dec-17,-2.22,0.79,0.24
(주)대동,490,Dec-18,4.93,-6.14,-3.35
(주)대동,490,Dec-19,30.38,-6.89,-5.76
(주)대동스틸,48470,Dec-11,32.63,13.54,-2.23
(주)대동스틸,48470,Dec-12,21.34,-42.89,-4.83
(주)대동스틸,48470,Dec-13,-30.74,-15.44,4.92
(주)대동스틸,48470,Dec-14,-16.06,42.62,-3.13
(주)대동스틸,48470,Dec-15,-15.77,-68.07,-8.76
(주)대동스틸,48470,Dec-16,-26.17,74,12.45
(주)대동스틸,48470,Dec-17,32.75,43.41,10.74
(주)대동스틸,48470,Dec-18,12.19,-22.26,-4.86
(주)대동스틸,48470,Dec-19,11.57,28.99,-0.9
(주)대륙제관,4780,Dec-11,15.86,44.73,9.98
(주)대륙제관,4780,Dec-12,6.26,14.82,5.83
(주)대륙제관,4780,Dec-13,7.02,-20.86,1.98
(주)대륙제관,4780,Dec-14,2.09,15.95,11.78
(주)대륙제관,4780,Dec-15,-0.11,18.37,16.68
(주)대륙제관,4780,Dec-16,-9.2,13.25,16.59
(주)대륙제관,4780,Dec-17,5.85,3.29,7.29
(주)대륙제관,4780,Dec-18,-0.39,9.57,3.58
(주)대륙제관,4780,Dec-19,0.48,-10.55,3.11
(주)대림제지,17650,Dec-11,11.7,115.39,4.74
(주)대림제지,17650,Dec-12,-2.14,-56.33,18.29
(주)대림제지,17650,Dec-13,-20.18,42.48,8.25
(주)대림제지,17650,Dec-14,-6.47,-10.22,6.96
(주)대림제지,17650,Dec-15,-4.6,-17.44,-13.13
(주)대림제지,17650,Dec-16,23.19,-22.67,20.75
(주)대림제지,17650,Dec-17,34.26,84.34,28.46
(주)대림제지,17650,Dec-18,-1.06,32.63,14.34
(주)대림제지,17650,Dec-19,18.23,-18.85,5.98
(주)대명소노시즌,7720,Dec-11,39.63,3887.47,4.89
(주)대명소노시즌,7720,Dec-12,44.29,8.44,-14.76
