회사명,거래소코드,회계년도,당기매출액(IFRS연결),전기매출액(IFRS연결),당기매출액(IFRS개별),전기매출액(IFRS개별)
세방전지(주),4490,Dec-15,956255739,956255739,956255739,956255739
세방전지(주),4490,Dec-16,959775757,959775757,958982089,958982089
세방전지(주),4490,Dec-17,1111084178,1111084178,1108228132,1108228132
세방전지(주),4490,Dec-18,1180886079,1180886079,1165728777,1165728777
세방전지(주),4490,Dec-19,1139007566,1139007566,1129805365,1129805365
세원이앤씨(주),91090,Dec-11,238731345,238731345,237196238,237196238
세원이앤씨(주),91090,Dec-12,285814306,285814306,285107113,285107113
세원이앤씨(주),91090,Dec-13,185381205,185381205,185262099,185262099
세원이앤씨(주),91090,Dec-14,202012101,202012101,201420146,201420146
세원이앤씨(주),91090,Dec-15,275282619,275282619,274627619,274627619
세원이앤씨(주),91090,Dec-16,222174097,222174097,221930919,221930919
세원이앤씨(주),91090,Dec-17,158138172,158138172,157832955,157832955
세원이앤씨(주),91090,Dec-18,133830066,133830066,133662140,133662140
세원이앤씨(주),91090,Dec-19,181937239,181937239,181902461,181902461
세종공업(주),33530,Dec-11,937716034,937716034,436724862,436724862
세종공업(주),33530,Dec-12,1017676960,1017676960,461709027,461709027
세종공업(주),33530,Dec-13,1093718722,1093718722,462827846,462827846
세종공업(주),33530,Dec-14,1116740824,1116740824,450138772,450138772
세종공업(주),33530,Dec-15,1199065672,1199065672,461830488,461830488
세종공업(주),33530,Dec-16,1154386863,1154386863,432800292,432800292
세종공업(주),33530,Dec-17,1035914243,1035914243,392039032,392039032
세종공업(주),33530,Dec-18,1099512616,1099512616,388387082,388387082
세종공업(주),33530,Dec-19,1221703004,1221703004,384180227,384180227
세종텔레콤(주),36630,Dec-11,316669606,316669606,316463698,316463698
세종텔레콤(주),36630,Dec-12,233028857,233028857,232747264,232747264
세종텔레콤(주),36630,Dec-13,131824118,131824118,131676900,131676900
세종텔레콤(주),36630,Dec-14,112779226,112779226,112769669,112769669
세종텔레콤(주),36630,Dec-15,157829434,157829434,157829663,157829663
세종텔레콤(주),36630,Dec-16,184113311,184113311,184108301,184108301
세종텔레콤(주),36630,Dec-17,161140611,161140611,161140535,161140535
세종텔레콤(주),36630,Dec-18,211221597,211221597,179586010,179586010
세종텔레콤(주),36630,Dec-19,269640868,269640868,226977558,226977558
세하(주),27970,Dec-11,,,187584156,187584156
세하(주),27970,Dec-12,,,171017820,171017820
세하(주),27970,Dec-13,,,173750482,173750482
세하(주),27970,Dec-14,,,151055420,151055420
세하(주),27970,Dec-15,,,147953493,147953493
세하(주),27970,Dec-16,,,159354400,159354400
세하(주),27970,Dec-17,,,164484704,164484704
세하(주),27970,Dec-18,,,177242604,177242604
세하(주),27970,Dec-19,,,177653879,177653879
소니드(주),60230,Dec-11,46940592,46940592,45700350,45700350
소니드(주),60230,Dec-12,55583649,55583649,55336592,55336592
소니드(주),60230,Dec-13,72119356,72119356,72119356,72119356
소니드(주),60230,Dec-14,77093269,77093269,77415043,77415043
소니드(주),60230,Dec-15,51241483,51241483,46533022,46533022
소니드(주),60230,Dec-16,46181471,46181471,45406835,45406835
소니드(주),60230,Dec-17,43605386,43605386,44893095,44893095
소니드(주),60230,Dec-18,33437512,33437512,25826175,25826175
소니드(주),60230,Dec-19,36946795,36946795,20699567,20699567
소프트캠프(주),258790,Dec-17,,,,
소프트캠프(주),258790,Dec-18,,,,
소프트캠프(주),258790,Dec-19,19738974,19738974,18782084,18782084
솔루스첨단소재(주),336370,Dec-19,69994768,69994768,44849479,44849479
솔브레인홀딩스(주),36830,Dec-11,481273343,481273343,458054993,458054993
솔브레인홀딩스(주),36830,Dec-12,663609836,663609836,585243055,585243055
솔브레인홀딩스(주),36830,Dec-13,635105676,635105676,528183039,528183039
솔브레인홀딩스(주),36830,Dec-14,538585350,538585350,467899038,467899038
솔브레인홀딩스(주),36830,Dec-15,627917401,627917401,529874274,529874274
솔브레인홀딩스(주),36830,Dec-16,722520542,722520542,598517720,598517720
솔브레인홀딩스(주),36830,Dec-17,775598356,775598356,644771254,644771254
솔브레인홀딩스(주),36830,Dec-18,963424734,963424734,801162569,801162569
솔브레인홀딩스(주),36830,Dec-19,1021271673,250381452,796523935,8287432
송원산업(주),4430,Dec-11,628972000,628972000,597492000,597492000
송원산업(주),4430,Dec-12,679637000,,600967000,600967000
송원산업(주),4430,Dec-13,692164000,692164000,596635000,596635000
송원산업(주),4430,Dec-14,665498000,665498000,569720000,569720000
송원산업(주),4430,Dec-15,654421000,654421000,548661000,548661000
송원산업(주),4430,Dec-16,694326000,694326000,561119000,561119000
송원산업(주),4430,Dec-17,724853000,724853000,581987000,581987000
송원산업(주),4430,Dec-18,788738000,788738000,618101000,618101000
송원산업(주),4430,Dec-19,814340000,814340000,652416000,652416000
스튜디오드래곤(주),253450,Dec-17,286788568,286788568,255706889,255706889
스튜디오드래곤(주),253450,Dec-18,379606273,379606273,365165572,365165572
스튜디오드래곤(주),253450,Dec-19,468660678,468660678,442211935,442211935
시그네틱스(주),33170,Dec-11,,,276795744,276795744
시그네틱스(주),33170,Dec-12,,,309863259,309863259
시그네틱스(주),33170,Dec-13,,,274201080,274201080
시그네틱스(주),33170,Dec-14,,234686956,234686956,234686956
시그네틱스(주),33170,Dec-15,209093609,209093609,209093609,209093609
시그네틱스(주),33170,Dec-16,215682537,215682537,215682537,215682537
시그네틱스(주),33170,Dec-17,265632653,265632653,265500005,265500005
시그네틱스(주),33170,Dec-18,250232556,250232556,250060816,250060816
시그네틱스(주),33170,Dec-19,218775440,218775440,218478833,218478833
신대양제지(주),16590,Dec-11,394569405,394569405,307310333,307310333
신대양제지(주),16590,Dec-12,361199678,361199678,262673128,262673128
신대양제지(주),16590,Dec-13,338016025,338016025,244855230,244855230
신대양제지(주),16590,Dec-14,327026155,327026155,231528708,231528708
신대양제지(주),16590,Dec-15,319572698,239263097,227669016,227669016
신대양제지(주),16590,Dec-16,252519997,252519997,220230483,220230483
신대양제지(주),16590,Dec-17,512805673,512805673,317852082,317852082
신대양제지(주),16590,Dec-18,709355685,709355685,322765575,322765575
신대양제지(주),16590,Dec-19,646815209,646815209,258433074,258433074
신라교역(주),4970,Dec-11,321468327,321468327,321270472,321270472
신라교역(주),4970,Dec-12,438250218,,437960218,437960218
신라교역(주),4970,Dec-13,331546665,331546665,331526665,331526665
신라교역(주),4970,Dec-14,259470413,259470413,253672595,253672595
신라교역(주),4970,Dec-15,291677275,291677275,280824951,280824951
신라교역(주),4970,Dec-16,304666752,304666752,295147953,295147953
신라교역(주),4970,Dec-17,413095667,413095667,393387213,393387213
신라교역(주),4970,Dec-18,355250226,355250226,337367199,337367199
신라교역(주),4970,Dec-19,369645831,369645831,331855108,331855108
신라섬유(주),1000,Dec-11,,,7825442,7825442
신라섬유(주),1000,Dec-12,,,6166882,6166882
신라섬유(주),1000,Dec-13,,,5081432,5081432
신라섬유(주),1000,Dec-14,,,3033199,3033199
신라섬유(주),1000,Dec-15,,,3453289,3453289
신라섬유(주),1000,Dec-16,,,3823664,3823664
신라섬유(주),1000,Dec-17,,,3996989,3996989
신라섬유(주),1000,Dec-18,,,4702692,4702692
신라섬유(주),1000,Dec-19,,,4180813,4180813
신라에스지(주),25870,Dec-11,,,44985459,44985459
신라에스지(주),25870,Dec-12,,70648916,70648916,70648916
신라에스지(주),25870,Dec-13,62060003,62060003,62060003,62060003
신라에스지(주),25870,Dec-14,76509343,76509343,74055854,74055854
신라에스지(주),25870,Dec-15,58640714,58640714,58013011,58013011
신라에스지(주),25870,Dec-16,80468999,80468999,72850923,72850923
신라에스지(주),25870,Dec-17,81988875,81988875,70166992,70166992
신라에스지(주),25870,Dec-18,72509021,72509021,58796469,58796469
신라에스지(주),25870,Dec-19,89400350,89400350,76853354,76853354
신라젠(주),215600,Dec-16,5292318,5292318,12704182,12704182
신라젠(주),215600,Dec-17,6864849,6864849,13294693,13294693
신라젠(주),215600,Dec-18,7712025,7712025,15310982,15310982
신라젠(주),215600,Dec-19,9068581,9068581,8837040,8837040
신성델타테크(주),65350,Dec-11,354576390,349865958,158362083,158362083
신성델타테크(주),65350,Dec-12,323139219,323139219,137704747,137704747
신성델타테크(주),65350,Dec-13,315540782,315540782,133825533,133825533
신성델타테크(주),65350,Dec-14,296429999,296429999,132740416,132740416
신성델타테크(주),65350,Dec-15,379284313,379284313,146444010,146444010
신성델타테크(주),65350,Dec-16,394613663,394613663,150030274,150030274
신성델타테크(주),65350,Dec-17,464770982,464770982,175199580,175199580
신성델타테크(주),65350,Dec-18,437052443,437052443,149578246,149578246
신성델타테크(주),65350,Dec-19,453654136,448754475,134676346,129776686
신성통상(주),5390,Jun-11,682961716,682961716,596908702,596908702
신성통상(주),5390,Jun-12,717331325,717331325,636012492,636012492
신성통상(주),5390,Jun-13,784086880,784086880,703302775,703302775
신성통상(주),5390,Jun-14,777720707,777720707,745408369,745408369
신성통상(주),5390,Jun-15,858398954,858398954,826345602,826345602
신성통상(주),5390,Jun-16,933869167,933869167,902348810,902348810
신성통상(주),5390,Jun-17,881970315,881970315,866552324,866552323
신성통상(주),5390,Jun-18,821068500,821068500,816673197,816673197
신성통상(주),5390,Jun-19,954866605,954866605,939797815,939797815
신세계건설(주),34300,Dec-11,,,544624559,544624559
신세계건설(주),34300,Dec-12,,,599827320,599827320
신세계건설(주),34300,Dec-13,,,441353085,441353085
신세계건설(주),34300,Dec-14,,,835986959,835986959
신세계건설(주),34300,Dec-15,,,1085592950,1085592950
신세계건설(주),34300,Dec-16,,,1438181740,1438181740
신세계건설(주),34300,Dec-17,,,1064425414,1064425414
신세계건설(주),34300,Dec-18,,,1084268562,1084268562
신세계건설(주),34300,Dec-19,,,1016153925,1016153925
신송홀딩스(주),6880,Dec-13,272532506,272532506,1180000,1180000
신송홀딩스(주),6880,Dec-14,234650989,234650989,1840000,1840000
신송홀딩스(주),6880,Dec-15,228564198,228564198,2040000,2040000
신송홀딩스(주),6880,Dec-16,206895556,206895556,2550000,2550000
신송홀딩스(주),6880,Dec-17,291761499,286520409,1470000,1470000
신송홀딩스(주),6880,Dec-18,163341580,163341580,1200000,1200000
신송홀딩스(주),6880,Dec-19,263013507,263013507,1404000,1404000
신신제약(주),2800,Dec-17,61732958,61732958,61731693,61731693
신신제약(주),2800,Dec-18,63719957,63719957,63768951,63768951
신신제약(주),2800,Dec-19,67854562,67854562,67767543,67767543
신원종합개발(주),17000,Dec-11,,,84460389,84460389
신원종합개발(주),17000,Dec-12,,,57892381,57892381
신원종합개발(주),17000,Dec-13,,,61474307,61474307
신원종합개발(주),17000,Dec-14,,,85434310,85434310
신원종합개발(주),17000,Dec-15,,,52054273,52054273
신원종합개발(주),17000,Dec-16,,,115841689,115841689
신원종합개발(주),17000,Dec-17,195826621,195826621,193110778,193110778
신원종합개발(주),17000,Dec-18,220624518,220624518,217373892,217373892
신원종합개발(주),17000,Dec-19,256456728,,251690728,256456728
신일전자(주),2700,Dec-11,81162730,81162730,79834957,79834957
신일전자(주),2700,Dec-12,90868659,90868659,89545442,89545442
신일전자(주),2700,Dec-13,120192386,120192386,119399836,119399836
신일전자(주),2700,Dec-14,114279079,114279079,113659064,113659064
신일전자(주),2700,Dec-15,107385562,107385562,106415566,106415566
신일전자(주),2700,Dec-16,124454060,,124047504,124454060
신일전자(주),2700,Dec-17,,,144557646,144557646
신일전자(주),2700,Dec-18,,,168724540,168724540
신일전자(주),2700,Dec-19,,,145888445,145888445
신일제약(주),12790,Dec-11,,,33729178,33729178
신일제약(주),12790,Dec-12,,,39911236,39911236
신일제약(주),12790,Dec-13,,,44311284,44311284
신일제약(주),12790,Dec-14,,,48160268,48160268
신일제약(주),12790,Dec-15,,,44702922,44702922
신일제약(주),12790,Dec-16,,,50212038,50212038
신일제약(주),12790,Dec-17,,,50941907,50941907
신일제약(주),12790,Dec-18,,,53276934,53276934
신일제약(주),12790,Dec-19,,,60648342,60648342
신풍제약(주),19170,Dec-11,229693072,229693072,224915147,224915147
신풍제약(주),19170,Dec-12,221169380,,212009533,212009533
신풍제약(주),19170,Dec-13,215962840,215962840,206471349,206471349
신풍제약(주),19170,Dec-14,220291938,220291938,209583526,209583526
신풍제약(주),19170,Dec-15,195950486,195950486,185478015,185478015
신풍제약(주),19170,Dec-16,194147338,194147338,182275832,182275832
신풍제약(주),19170,Dec-17,184998400,184998400,175637536,175637536
신풍제약(주),19170,Dec-18,187389168,187389168,177007947,177007947
신풍제약(주),19170,Dec-19,189721696,189721696,180095840,180095840
신풍제지(주),2870,Dec-11,120953675,120953675,117520287,117520287
신풍제지(주),2870,Dec-12,121452034,121452034,119572862,119572862
신풍제지(주),2870,Dec-13,144982582,144982582,143056829,143056829
신풍제지(주),2870,Dec-14,108183384,108183384,105170845,105170845
신풍제지(주),2870,Dec-15,111453803,111453803,108123974,108123974
신풍제지(주),2870,Dec-16,128631038,128631038,124444089,124444089
신풍제지(주),2870,Dec-17,144277002,144277002,135122431,135122431
신풍제지(주),2870,Dec-18,154107822,154107822,144469919,144469919
신풍제지(주),2870,Dec-19,156878425,156878425,146169541,146169541
신화인터텍(주),56700,Dec-11,319943285,319943285,288516713,288516713
신화인터텍(주),56700,Dec-12,283793832,283793832,249579876,249579876
신화인터텍(주),56700,Dec-13,234281812,234281812,214671305,214671305
신화인터텍(주),56700,Dec-14,207685222,207685222,186370327,186370327
신화인터텍(주),56700,Dec-15,190188642,190188642,165853430,165853430
신화인터텍(주),56700,Dec-16,215490469,215490469,190661902,190661902
신화인터텍(주),56700,Dec-17,176568859,176568859,160180740,160180740
신화인터텍(주),56700,Dec-18,177577489,177577489,157928469,157928469
신화인터텍(주),56700,Dec-19,254429113,254429113,220533379,220533379
신흥에스이씨(주),243840,Dec-17,133136215,133136215,108293928,108293928
신흥에스이씨(주),243840,Dec-18,215388514,215388514,156531204,156531204
신흥에스이씨(주),243840,Dec-19,239492755,239492755,145769089,145769089
쌍용씨앤이(주),3410,Dec-11,1855119414,1855119414,1165194558,1165194558
쌍용씨앤이(주),3410,Dec-12,1991040326,1991040326,1333798570,1333798570
쌍용씨앤이(주),3410,Dec-13,2060729706,2060729706,1401315081,1401315081
쌍용씨앤이(주),3410,Dec-14,2020704533,2020704533,1387093389,1387093389
쌍용씨앤이(주),3410,Dec-15,2092899079,1986386231,1416156826,1416156826
쌍용씨앤이(주),3410,Dec-16,2059716936,1430289197,1411403635,1411403635
쌍용씨앤이(주),3410,Dec-17,1517139637,1517139637,1033256985,1033256985
쌍용씨앤이(주),3410,Dec-18,1509985105,1509985105,995862519,995862519
쌍용씨앤이(주),3410,Dec-19,1538480683,1538480683,1044759955,1044759955
쌍용자동차(주),3620,Dec-11,2787680195,2787680195,2773120073,2773120073
쌍용자동차(주),3620,Dec-12,2874145561,2874145561,2863805547,2863805547
쌍용자동차(주),3620,Dec-13,3484870546,3484870546,3475185983,3475185983
쌍용자동차(주),3620,Dec-14,3326589426,3326589426,3314895562,3314895562
쌍용자동차(주),3620,Dec-15,3390065197,3390065197,3385555598,3385555598
쌍용자동차(주),3620,Dec-16,3628536546,3628536546,3626340467,3626340467
쌍용자동차(주),3620,Dec-17,3494637644,3494637644,3489882083,3489882083
쌍용자동차(주),3620,Dec-18,3704793546,3704793546,3705902889,3705902889
쌍용자동차(주),3620,Dec-19,3623882266,3623882266,3626261374,3626261374
쌍용정보통신(주),10280,Dec-11,224450339,224450339,222342752,222342752
쌍용정보통신(주),10280,Dec-12,196491282,196491282,193476035,193476035
쌍용정보통신(주),10280,Dec-13,185137548,185137548,180865089,180865089
쌍용정보통신(주),10280,Dec-14,179994282,179994282,174982356,174982356
쌍용정보통신(주),10280,Dec-15,182475891,182475891,176766303,176766303
쌍용정보통신(주),10280,Dec-16,219554946,219554946,212343245,212343245
쌍용정보통신(주),10280,Dec-17,146075534,146075534,143511302,143511302
쌍용정보통신(주),10280,Dec-18,123316260,123316260,121828400,121828400
쌍용정보통신(주),10280,Dec-19,108259896,108259896,106535210,106535210
써니전자(주),4770,Dec-11,27011294,27011294,21118587,21118587
써니전자(주),4770,Dec-12,26449568,,19873100,19873100
써니전자(주),4770,Dec-13,25561721,25561721,21802058,21802058
써니전자(주),4770,Dec-14,26032659,26032659,22150419,22150419
써니전자(주),4770,Dec-15,23185583,23185583,20752070,20752070
써니전자(주),4770,Dec-16,20833879,20712911,20146158,20146158
써니전자(주),4770,Dec-17,18693165,18693165,18253154,18253154
써니전자(주),4770,Dec-18,18683985,18683985,17692555,17692555
써니전자(주),4770,Dec-19,25615579,25615579,25035943,25035943
씨비아이(주),13720,Dec-11,,,24608757,24608757
씨비아이(주),13720,Dec-12,,,23868179,23868179
씨비아이(주),13720,Dec-13,,,24739339,24739339
씨비아이(주),13720,Dec-14,,,24528650,24528650
씨비아이(주),13720,Dec-15,,,21074349,21074349
씨비아이(주),13720,Dec-16,,,20910203,20910203
씨비아이(주),13720,Dec-17,,,22205941,22205941
씨비아이(주),13720,Dec-18,,,21818976,21818976
씨비아이(주),13720,Dec-19,,,22117497,22117497
씨아이에스(주),222080,Dec-15,,,,
씨아이에스(주),222080,Dec-16,,,,
씨아이에스(주),222080,Dec-17,26122124,26122124,25408673,25408673
씨아이에스(주),222080,Dec-18,43594446,,42926868,43594446
씨아이에스(주),222080,Dec-19,,,100552888,100552888
씨앤지하이테크(주),264660,Dec-18,,,88260534,88260534
씨앤지하이테크(주),264660,Dec-19,,,128842100,128842100
씨앤티85(주),56730,Dec-11,42683378,42683378,42683378,42683378
씨앤티85(주),56730,Dec-12,19320217,19320217,18628110,18628110
씨앤티85(주),56730,Dec-13,15285108,11354934,14648472,11354934
씨앤티85(주),56730,Dec-14,6132574,4712738,6132574,4712738
씨앤티85(주),56730,Dec-15,18838071,,18838071,18838071
씨앤티85(주),56730,Dec-16,,3542993,8336986,3542993
씨앤티85(주),56730,Dec-17,17293995,15293501,15293501,15293501
씨앤티85(주),56730,Dec-18,15491234,11242915,11318720,11318720
씨앤티85(주),56730,Dec-19,7220575,,7275085,7220575
씨에스베어링(주),297090,Dec-19,102573702,102573702,103369828,103369828
씨에스윈드(주),112610,Dec-14,329233141,329233141,183849964,183849964
씨에스윈드(주),112610,Dec-15,297142616,297142616,158780109,158780109
씨에스윈드(주),112610,Dec-16,311217961,311217961,178397439,178397439
씨에스윈드(주),112610,Dec-17,312226959,312226959,185434820,185434820
씨에스윈드(주),112610,Dec-18,502207596,502207596,370351770,370351770
씨에스윈드(주),112610,Dec-19,799390727,799390727,603866361,603866361
씨제이(주),1040,Dec-11,13271073391,13271073391,90275492,90275492
씨제이(주),1040,Dec-12,17628388035,17628388035,107951874,107951874
씨제이(주),1040,Dec-13,18851698863,18851698863,90351726,90351726
씨제이(주),1040,Dec-14,19572301244,19572301244,98497567,98497567
씨제이(주),1040,Dec-15,21166707211,21166707211,103624034,103624034
씨제이(주),1040,Dec-16,23954197397,23954197397,124414699,124414699
씨제이(주),1040,Dec-17,26898599989,26898599989,158273587,158273587
씨제이(주),1040,Dec-18,29523435477,29523435477,169945417,169945417
씨제이(주),1040,Dec-19,33779706665,33779706665,181742606,181742606
씨제이대한통운(주),120,Dec-11,2587848423,2587848423,2244115666,2244115666
씨제이대한통운(주),120,Dec-12,2773220576,2627465778,2492867467,2492867467
씨제이대한통운(주),120,Dec-13,3795045156,3795045156,3394964223,3394964223
씨제이대한통운(주),120,Dec-14,4560087295,4560087295,4078826078,4078826078
씨제이대한통운(주),120,Dec-15,5055766404,5055766404,4358425408,4358425408
씨제이대한통운(주),120,Dec-16,6081945642,6081945642,4846376016,4846376016
씨제이대한통운(주),120,Dec-17,7110391208,7110391208,5188812538,5188812538
씨제이대한통운(주),120,Dec-18,9219680477,9219680477,6228285653,6228285653
씨제이대한통운(주),120,Dec-19,10415108626,10415108626,6596274009,6596274009
씨제이바이오사이언스(주),311690,Dec-19,4783223,4783223,4782430,4782430
씨제이씨지브이(주),79160,Dec-11,628506137,628506137,547800886,547800886
씨제이씨지브이(주),79160,Dec-12,779332695,779332695,664525317,664525317
씨제이씨지브이(주),79160,Dec-13,915929692,915929692,773009383,773009383
씨제이씨지브이(주),79160,Dec-14,1039295973,1039295973,864501521,864501521
씨제이씨지브이(주),79160,Dec-15,1193516367,1193516367,896776508,896776508
씨제이씨지브이(주),79160,Dec-16,1432245447,1432245447,914597445,914597445
씨제이씨지브이(주),79160,Dec-17,1714387173,1714387173,932125703,932125703
씨제이씨지브이(주),79160,Dec-18,1769356467,1769356467,974760402,974760402
씨제이씨지브이(주),79160,Dec-19,1942279329,1942279329,1046370347,1046370347
씨제이씨푸드(주),11150,Dec-11,135743012,,125365511,135743012
씨제이씨푸드(주),11150,Dec-12,,,166841031,166841031
씨제이씨푸드(주),11150,Dec-13,,,154321665,154321665
씨제이씨푸드(주),11150,Dec-14,,,156340142,156340142
씨제이씨푸드(주),11150,Dec-15,,,161716628,161716628
씨제이씨푸드(주),11150,Dec-16,,,173737758,173737758
씨제이씨푸드(주),11150,Dec-17,,,164629715,164629715
씨제이씨푸드(주),11150,Dec-18,,,150703085,150703085
씨제이씨푸드(주),11150,Dec-19,,,149168950,149168950
씨제이제일제당(주),97950,Dec-11,6538208074,6538208074,4421058360,4421058360
씨제이제일제당(주),97950,Dec-12,9877532183,9877532183,4671189309,4671189309
씨제이제일제당(주),97950,Dec-13,10847718244,10847718244,4513827392,4513827392
씨제이제일제당(주),97950,Dec-14,11701797228,11701797228,4328999139,4328999139
씨제이제일제당(주),97950,Dec-15,12924472295,12924472295,4539667404,4539667404
씨제이제일제당(주),97950,Dec-16,14563257246,14563257246,4862290055,4862290055
씨제이제일제당(주),97950,Dec-17,16477174023,16477174023,5267127916,5267127916
씨제이제일제당(주),97950,Dec-18,18670059989,18670059989,6045731628,6045731628
씨제이제일제당(주),97950,Dec-19,22352462296,22352462296,5882531864,5882531864
씨제이프레시웨이(주),51500,Dec-11,1602605922,1602605922,1511599247,1511599247
씨제이프레시웨이(주),51500,Dec-12,1872726969,1872726969,1759770519,1759770519
씨제이프레시웨이(주),51500,Dec-13,1876931463,1876931463,1805046094,1805046094
씨제이프레시웨이(주),51500,Dec-14,1795277457,1795277457,1726869397,1726869397
씨제이프레시웨이(주),51500,Dec-15,2072357920,2072357920,1593114582,1593114582
씨제이프레시웨이(주),51500,Dec-16,2327923602,2327923602,1742311879,1742311879
씨제이프레시웨이(주),51500,Dec-17,2504409846,2504409846,1797612569,1797612569
씨제이프레시웨이(주),51500,Dec-18,2828072307,2828072307,2107459892,2107459892
씨제이프레시웨이(주),51500,Dec-19,3055080974,3055080974,2321346200,2321346200
씨케이에이치푸드앤헬스리미티드,900120,Jun-11,188945702,188945702,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-12,236600342,236600342,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-13,264663801,0,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-14,286409031,286376154,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-15,317895237,317895277,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-16,297599718,297599718,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-17,146318993,146318993,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-18,145263948,145263948,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-19,129308878,129308878,,
씨큐브(주),101240,Dec-11,,,21544264,21544264
씨큐브(주),101240,Dec-12,,,24360748,24360748
씨큐브(주),101240,Dec-13,,,28083016,28083016
씨큐브(주),101240,Dec-14,,,29771486,29771486
씨큐브(주),101240,Dec-15,,,30644024,30644024
씨큐브(주),101240,Dec-16,,,37879603,37879603
씨큐브(주),101240,Dec-17,,,40171642,40171642
씨큐브(주),101240,Dec-18,,,41389314,41389314
씨큐브(주),101240,Dec-19,,,44746670,44746670
아남전자(주),8700,Dec-11,139506832,141672078,134934730,137099975
아남전자(주),8700,Dec-12,135849992,135849992,128067275,128067275
아남전자(주),8700,Dec-13,134219194,134219194,122154025,122154025
아남전자(주),8700,Dec-14,146493097,146493098,137901988,137901988
아남전자(주),8700,Dec-15,155608325,154655854,149523096,148570625
아남전자(주),8700,Dec-16,167580069,167580069,167584463,167584463
아남전자(주),8700,Dec-17,176293774,176293774,176293774,176293774
아남전자(주),8700,Dec-18,192311895,192311895,192311895,192311895
아남전자(주),8700,Dec-19,243272713,243272713,243272713,243272713
아미코젠(주),92040,Dec-13,,23180942,23180942,23180942
아미코젠(주),92040,Dec-14,27331644,27331644,26998524,26998524
아미코젠(주),92040,Dec-15,32457292,32457292,21364171,21364171
아미코젠(주),92040,Dec-16,68968045,68968045,23692485,23692485
아미코젠(주),92040,Dec-17,73665135,73665135,20152794,20152794
아미코젠(주),92040,Dec-18,94521965,94521965,23594662,23594662
아미코젠(주),92040,Dec-19,115180889,115180889,32971859,32971859
아비코전자(주),36010,Dec-11,50613809,50613809,46550956,46550956
아비코전자(주),36010,Dec-12,46786315,46786315,43891486,43891486
아비코전자(주),36010,Dec-13,59801899,59801899,57415942,57415942
아비코전자(주),36010,Dec-14,58910851,57033134,57000171,57000171
아비코전자(주),36010,Dec-15,68371613,68371613,68374663,68374663
아비코전자(주),36010,Dec-16,80606921,80606921,80606921,80606921
아비코전자(주),36010,Dec-17,84082996,84082996,84082996,84082996
아비코전자(주),36010,Dec-18,99846409,99846409,83368257,83368257
아비코전자(주),36010,Dec-19,123321535,123321535,73280345,73280345
아세아(주),2030,Dec-11,1085054837,1085054837,320755928,320755928
아세아(주),2030,Dec-12,1034707935,,347706060,347706060
아세아(주),2030,Dec-13,1075582145,1075582145,291959266,293331916
아세아(주),2030,Dec-14,1046657561,1046657561,14313979,14313979
아세아(주),2030,Dec-15,1051931153,1051931153,15312734,15312734
아세아(주),2030,Dec-16,1095268174,1095268174,14936289,14936289
아세아(주),2030,Dec-17,1197764022,1197764022,18052232,18052232
아세아(주),2030,Dec-18,1627628401,1627628401,18687927,18687927
아세아(주),2030,Dec-19,1542430973,1542430973,21035020,21035020
아세아시멘트(주),183190,Dec-13,116945515,116945515,108290312,108290312
아세아시멘트(주),183190,Dec-14,424357661,424357661,399628964,399628964
아세아시멘트(주),183190,Dec-15,448254599,448254599,417862481,417862481
아세아시멘트(주),183190,Dec-16,455724888,455724888,424885285,424885285
아세아시멘트(주),183190,Dec-17,461167086,461167086,439388029,439388029
아세아시멘트(주),183190,Dec-18,843763220,843763220,390702642,390702642
아세아시멘트(주),183190,Dec-19,836810452,836810452,382787535,382787535
아세아제지(주),2310,Dec-11,517300539,517300539,285674731,285674731
아세아제지(주),2310,Dec-12,494044880,,263863110,263863110
아세아제지(주),2310,Dec-13,644990567,644990567,407624329,407624329
아세아제지(주),2310,Dec-14,615422711,615422711,371613791,371613791
아세아제지(주),2310,Dec-15,597675578,597675578,370815737,370815737
아세아제지(주),2310,Dec-16,633031517,633031517,393535963,393535963
아세아제지(주),2310,Dec-17,728592249,728592249,465807116,465807116
아세아제지(주),2310,Dec-18,775844758,775844758,484701348,484701348
아세아제지(주),2310,Dec-19,697656463,697656463,418694286,418694286
아시아나아이디티(주),267850,Dec-18,245356818,245356818,244021772,244021772
아시아나아이디티(주),267850,Dec-19,246148801,,246147141,246148801
아시아나항공(주),20560,Dec-11,5609398420,5609398420,5331003266,5331003266
아시아나항공(주),20560,Dec-12,5887872743,5887872743,5638068844,5638068844
아시아나항공(주),20560,Dec-13,5723506384,5723506384,5463294739,5463294739
아시아나항공(주),20560,Dec-14,5836234762,5836234762,5552678452,5552678452
아시아나항공(주),20560,Dec-15,5795271417,5540704156,5204308625,5204308625
아시아나항공(주),20560,Dec-16,5763550963,5763550963,5401372841,5401372841
아시아나항공(주),20560,Dec-17,6227064628,6594139545,5788844197,5788844197
아시아나항공(주),20560,Dec-18,7183387208,7183387208,6201229298,6201229298
