회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원
(주)사람인에이치알,143240,Dec-14,0,0,401
(주)사람인에이치알,143240,Dec-15,,0,422
(주)사람인에이치알,143240,Dec-16,0,0,349
(주)사람인에이치알,143240,Dec-17,0,0,382
(주)사람인에이치알,143240,Dec-18,0,0,405
(주)사람인에이치알,143240,Dec-19,0,0,384
(주)사조대림,3960,Dec-11,41929514,13896253,626
(주)사조대림,3960,Dec-12,44573111,14562024,629
(주)사조대림,3960,Dec-13,48690991,16820458,614
(주)사조대림,3960,Dec-14,52991358,18546118,626
(주)사조대림,3960,Dec-15,96118327,19002893,613
(주)사조대림,3960,Dec-16,99446266,18920854,597
(주)사조대림,3960,Dec-17,110091092,19734608,568
(주)사조대림,3960,Dec-18,117332499,22719678,555
(주)사조대림,3960,Dec-19,170221124,51660647,882
(주)사조오양,6090,Dec-11,,12728837,206
(주)사조오양,6090,Dec-12,,14343407,174
(주)사조오양,6090,Dec-13,,12578426,171
(주)사조오양,6090,Dec-14,,13093856,117
(주)사조오양,6090,Dec-15,,55749599,575
(주)사조오양,6090,Dec-16,,54747554,730
(주)사조오양,6090,Dec-17,,63547819,744
(주)사조오양,6090,Dec-18,,68733441,776
(주)사조오양,6090,Dec-19,,70963904,855
(주)삼기,122350,Dec-11,,,5
(주)삼기,122350,Dec-12,72511860,49137515,252
(주)삼기,122350,Dec-13,77470268,39742888,263
(주)삼기,122350,Dec-14,87932827,87932027,440
(주)삼기,122350,Dec-15,103593222,95015869,497
(주)삼기,122350,Dec-16,115968118,106944150,535
(주)삼기,122350,Dec-17,123035053,108878593,542
(주)삼기,122350,Dec-18,126110148,111466702,479
(주)삼기,122350,Dec-19,145100333,124510643,493
(주)삼보판지,23600,Dec-11,166537141,36660322,214
(주)삼보판지,23600,Dec-12,194338499,36624598,218
(주)삼보판지,23600,Dec-13,207025357,41698851,243
(주)삼보판지,23600,Dec-14,220028027,48714108,236
(주)삼보판지,23600,Dec-15,226534566,55579939,233
(주)삼보판지,23600,Dec-16,234977324,57569470,226
(주)삼보판지,23600,Dec-17,223585595,40160092,219
(주)삼보판지,23600,Dec-18,226701008,42986084,229
(주)삼보판지,23600,Dec-19,258892144,71457135,270
(주)삼성출판사,68290,Dec-11,167278,167278,156
(주)삼성출판사,68290,Dec-12,167278,167278,175
(주)삼성출판사,68290,Dec-13,321244,167278,137
(주)삼성출판사,68290,Dec-14,321244,167278,140
(주)삼성출판사,68290,Dec-15,321244,167278,145
(주)삼성출판사,68290,Dec-16,321244,167278,160
(주)삼성출판사,68290,Dec-17,321244,167278,227
(주)삼성출판사,68290,Dec-18,321244,167278,298
(주)삼성출판사,68290,Dec-19,321244,167278,333
(주)삼양사,145990,Dec-11,253026000,234375000,891
(주)삼양사,145990,Dec-12,254486000,235015000,829
(주)삼양사,145990,Dec-13,264240000,251381000,936
(주)삼양사,145990,Dec-14,363521000,288251000,923
(주)삼양사,145990,Dec-15,473221000,309121000,885
(주)삼양사,145990,Dec-16,663464375,467231477,1188
(주)삼양사,145990,Dec-17,717026000,495550000,1270
(주)삼양사,145990,Dec-18,764116000,511197000,1360
(주)삼양사,145990,Dec-19,839112000,553117000,1359
(주)삼양옵틱스,225190,Dec-17,6680738,6680738,139
(주)삼양옵틱스,225190,Dec-18,7253967,7253967,151
(주)삼양옵틱스,225190,Dec-19,8091052,8091052,152
(주)삼양패키징,272550,Dec-17,,112419000,418
(주)삼양패키징,272550,Dec-18,,140773882,442
(주)삼양패키징,272550,Dec-19,,194206927,476
(주)삼양홀딩스,70,Dec-11,306216000,553000,170
(주)삼양홀딩스,70,Dec-12,651210000,553000,162
(주)삼양홀딩스,70,Dec-13,673450000,553000,157
(주)삼양홀딩스,70,Dec-14,696964000,2476000,154
(주)삼양홀딩스,70,Dec-15,830223000,2476000,147
(주)삼양홀딩스,70,Dec-16,792780000,2476000,145
(주)삼양홀딩스,70,Dec-17,853685000,2445000,120
(주)삼양홀딩스,70,Dec-18,277557000,144000,126
(주)삼양홀딩스,70,Dec-19,984756000,2346000,138
(주)삼원강재,23000,Dec-11,,82570297,259
(주)삼원강재,23000,Dec-12,,93983816,271
(주)삼원강재,23000,Dec-13,,97592025,273
(주)삼원강재,23000,Dec-14,,101948814,268
(주)삼원강재,23000,Dec-15,,109688116,274
(주)삼원강재,23000,Dec-16,,122570537,276
(주)삼원강재,23000,Dec-17,,125362370,270
(주)삼원강재,23000,Dec-18,,130703399,270
(주)삼원강재,23000,Dec-19,,132151592,269
(주)삼익악기,2450,Dec-11,9783991,158586,79
(주)삼익악기,2450,Dec-12,21048241,1083785,79
(주)삼익악기,2450,Dec-13,19375756,1048645,73
(주)삼익악기,2450,Dec-14,20543215,1048645,68
(주)삼익악기,2450,Dec-15,20854414,1048645,111
(주)삼익악기,2450,Dec-16,22290793,1007887,112
(주)삼익악기,2450,Dec-17,105140394,1007887,112
(주)삼익악기,2450,Dec-18,77098637,1087887,77
(주)삼익악기,2450,Dec-19,82749230,1087887,66
(주)삼일,32280,Dec-11,,1064800,112
(주)삼일,32280,Dec-12,,8264776,132
(주)삼일,32280,Dec-13,,8360276,137
(주)삼일,32280,Dec-14,,8366276,137
(주)삼일,32280,Dec-15,,8373955,131
(주)삼일,32280,Dec-16,,8373955,119
(주)삼일,32280,Dec-17,,8373955,117
(주)삼일,32280,Dec-18,,8373955,112
(주)삼일,32280,Dec-19,,8185455,88
(주)삼일기업공사,2290,Dec-11,,0,57
(주)삼일기업공사,2290,Dec-12,,0,58
(주)삼일기업공사,2290,Dec-13,,0,58
(주)삼일기업공사,2290,Dec-14,,0,56
(주)삼일기업공사,2290,Dec-15,,0,45
(주)삼일기업공사,2290,Dec-16,,0,42
(주)삼일기업공사,2290,Dec-17,,0,59
(주)삼일기업공사,2290,Dec-18,,0,57
(주)삼일기업공사,2290,Dec-19,,0,62
(주)삼일씨엔에스,4440,Dec-16,,35380450,300
(주)삼일씨엔에스,4440,Dec-17,,37743640,266
(주)삼일씨엔에스,4440,Dec-18,,36339798,247
(주)삼일씨엔에스,4440,Dec-19,,38972842,227
(주)삼진,32750,Dec-11,9334124,2122616,144
(주)삼진,32750,Dec-12,17497708,5406929,158
(주)삼진,32750,Dec-13,15405035,5253971,151
(주)삼진,32750,Dec-14,18137256,4473039,145
(주)삼진,32750,Dec-15,17655511,3864127,124
(주)삼진,32750,Dec-16,14039915,3784732,86
(주)삼진,32750,Dec-17,9663495,783992,73
(주)삼진,32750,Dec-18,9941067,468691,68
(주)삼진,32750,Dec-19,13124587,408691,73
(주)삼진엘앤디,54090,Dec-11,110346210,36802934,208
(주)삼진엘앤디,54090,Dec-12,92678970,24618240,203
(주)삼진엘앤디,54090,Dec-13,94722290,25374676,203
(주)삼진엘앤디,54090,Dec-14,102290590,27798515,187
(주)삼진엘앤디,54090,Dec-15,108248633,26881865,182
(주)삼진엘앤디,54090,Dec-16,100781611,26119424,270
(주)삼진엘앤디,54090,Dec-17,77987990,14308293,123
(주)삼진엘앤디,54090,Dec-18,76215885,14180164,107
(주)삼진엘앤디,54090,Dec-19,78429076,1419857,110
(주)삼천리,4690,Dec-11,96037793,82242610,783
(주)삼천리,4690,Dec-12,103233525,82605556,788
(주)삼천리,4690,Dec-13,129415020,83827712,785
(주)삼천리,4690,Dec-14,737162131,83827712,787
(주)삼천리,4690,Dec-15,711823690,83258521,761
(주)삼천리,4690,Dec-16,745384060,83258521,757
(주)삼천리,4690,Dec-17,758167646,98583300,755
(주)삼천리,4690,Dec-18,787199522,101096148,799
(주)삼천리,4690,Dec-19,792543465,101392548,814
(주)삼표시멘트,38500,Dec-11,850901896,777380600,826
(주)삼표시멘트,38500,Dec-12,865216000,791063868,849
(주)삼표시멘트,38500,Dec-13,847947032,773794905,797
(주)삼표시멘트,38500,Dec-14,851084000,776745000,771
(주)삼표시멘트,38500,Dec-15,818886462,744301000,787
(주)삼표시멘트,38500,Dec-16,220650226,766238000,805
(주)삼표시멘트,38500,Dec-17,217380000,786737723,917
(주)삼표시멘트,38500,Dec-18,942473000,810001000,810
(주)삼표시멘트,38500,Dec-19,958789980,826599903,739
(주)삼화네트웍스,46390,Dec-11,429076,427876,24
(주)삼화네트웍스,46390,Dec-12,429076,427876,24
(주)삼화네트웍스,46390,Dec-13,427876,427876,30
(주)삼화네트웍스,46390,Dec-14,427876,427876,30
(주)삼화네트웍스,46390,Dec-15,427876,427876,32
(주)삼화네트웍스,46390,Dec-16,427876,427876,31
(주)삼화네트웍스,46390,Dec-17,223000,223000,37
(주)삼화네트웍스,46390,Dec-18,223000,223000,40
(주)삼화네트웍스,46390,Dec-19,223000,223000,34
(주)상보,27580,Dec-11,,43877251,300
(주)상보,27580,Dec-12,,44111951,321
(주)상보,27580,Dec-13,,51438390,395
(주)상보,27580,Dec-14,52502110,52502110,425
(주)상보,27580,Dec-15,60248487,50239860,351
(주)상보,27580,Dec-16,64612929,45269551,303
(주)상보,27580,Dec-17,66991881,47255144,217
(주)상보,27580,Dec-18,44624098,25928214,169
(주)상보,27580,Dec-19,37926823,37926823,163
(주)상상인,38540,Dec-11,0,0,112
(주)상상인,38540,Dec-12,0,0,128
(주)상상인,38540,Dec-13,0,0,142
(주)상상인,38540,Dec-14,0,0,164
(주)상상인,38540,Dec-15,59332445,0,191
(주)상상인,38540,Dec-16,507670,0,220
(주)상상인,38540,Dec-17,507670,0,224
(주)상상인,38540,Dec-18,11666110,0,237
(주)상상인,38540,Dec-19,8330733,0,216
(주)상상인인더스트리,101000,Dec-11,6747224,4901809,128
(주)상상인인더스트리,101000,Dec-12,11655286,8921281,111
(주)상상인인더스트리,101000,Dec-13,8889498,6514958,146
(주)상상인인더스트리,101000,Dec-14,8222922,6033570,216
(주)상상인인더스트리,101000,Dec-15,9900058,7895895,194
(주)상상인인더스트리,101000,Dec-16,9311042,7492068,135
(주)상상인인더스트리,101000,Dec-17,18208728,12172075,125
(주)상상인인더스트리,101000,Dec-18,,5968492,87
(주)상상인인더스트리,101000,Dec-19,948414,948414,57
(주)상아프론테크,89980,Dec-11,38033474,36922463,314
(주)상아프론테크,89980,Dec-12,45059884,43226832,358
(주)상아프론테크,89980,Dec-13,51162757,46590819,394
(주)상아프론테크,89980,Dec-14,55239845,47725583,429
(주)상아프론테크,89980,Dec-15,61385841,52062376,430
(주)상아프론테크,89980,Dec-16,68091316,57852393,552
(주)상아프론테크,89980,Dec-17,29319285,20685031,568
(주)상아프론테크,89980,Dec-18,77958753,63285379,571
(주)상아프론테크,89980,Dec-19,81285508,65511675,541
(주)상지카일룸,42940,Dec-11,,2,50
(주)상지카일룸,42940,Dec-12,,2,44
(주)상지카일룸,42940,Dec-13,,2,32
(주)상지카일룸,42940,Dec-14,,0,33
(주)상지카일룸,42940,Dec-15,,0,31
(주)상지카일룸,42940,Dec-16,0,0,30
(주)상지카일룸,42940,Dec-17,0,0,60
(주)상지카일룸,42940,Dec-18,0,0,50
(주)상지카일룸,42940,Dec-19,0,0,50
(주)새로닉스,42600,Dec-11,15950069,3114636,871
(주)새로닉스,42600,Dec-12,37986336,10742142,908
(주)새로닉스,42600,Dec-13,39577732,11663912,124
(주)새로닉스,42600,Dec-14,38196192,8259441,113
(주)새로닉스,42600,Dec-15,42458522,8561641,1000
(주)새로닉스,42600,Dec-16,41583240,5449354,105
(주)새로닉스,42600,Dec-17,41980620,5593889,96
(주)새로닉스,42600,Dec-18,44588733,4944435,189
(주)새로닉스,42600,Dec-19,45268616,4045563,166
(주)서린바이오사이언스,38070,Dec-11,,0,86
(주)서린바이오사이언스,38070,Dec-12,,0,87
(주)서린바이오사이언스,38070,Dec-13,2942,0,94
(주)서린바이오사이언스,38070,Dec-14,1692,0,91
(주)서린바이오사이언스,38070,Dec-15,97023,0,91
(주)서린바이오사이언스,38070,Dec-16,47045,0,94
(주)서린바이오사이언스,38070,Dec-17,25729,0,92
(주)서린바이오사이언스,38070,Dec-18,13479,0,92
(주)서린바이오사이언스,38070,Dec-19,13372,0,90
(주)서부티엔디,6730,Dec-11,0,0,89
(주)서부티엔디,6730,Dec-12,0,0,109
(주)서부티엔디,6730,Dec-13,0,0,93
(주)서부티엔디,6730,Dec-14,0,0,108
(주)서부티엔디,6730,Dec-15,,0,117
(주)서부티엔디,6730,Dec-16,,0,128
(주)서부티엔디,6730,Dec-17,,0,508
(주)서부티엔디,6730,Dec-18,,0,580
(주)서부티엔디,6730,Dec-19,,0,622
(주)서산,79650,Dec-11,13331068,9934443,135
(주)서산,79650,Dec-12,20093121,10824356,159
(주)서산,79650,Dec-13,25286382,11477515,147
(주)서산,79650,Dec-14,27867239,11668266,148
(주)서산,79650,Dec-15,28626189,11744216,158
(주)서산,79650,Dec-16,35677992,12164216,117
(주)서산,79650,Dec-17,36633301,11868889,114
(주)서산,79650,Dec-18,36690301,11868889,102
(주)서산,79650,Dec-19,35561412,10740000,86
(주)서연,7860,Dec-11,225712871,40714805,906
(주)서연,7860,Dec-12,271702326,46007552,920
(주)서연,7860,Dec-13,389726092,49132015,967
(주)서연,7860,Dec-14,440134782,0,11
(주)서연,7860,Dec-15,510166493,0,16
(주)서연,7860,Dec-16,620016313,0,18
(주)서연,7860,Dec-17,616993159,0,19
(주)서연,7860,Dec-18,665784210,0,26
(주)서연,7860,Dec-19,583578649,0,24
(주)서연이화,200880,Dec-14,278150060,50068572,970
(주)서연이화,200880,Dec-15,330187642,55023853,1037
(주)서연이화,200880,Dec-16,381040138,56624437,1027
(주)서연이화,200880,Dec-17,365561387,53328772,1020
(주)서연이화,200880,Dec-18,406235059,55681193,952
(주)서연이화,200880,Dec-19,475271008,61815569,959
(주)서연탑메탈,19770,Dec-11,18145753,15916889,218
(주)서연탑메탈,19770,Dec-12,23148009,18509470,223
(주)서연탑메탈,19770,Dec-13,25944462,19217307,234
(주)서연탑메탈,19770,Dec-14,28016769,20975314,240
(주)서연탑메탈,19770,Dec-15,30708048,22239331,252
(주)서연탑메탈,19770,Dec-16,47331802,29502356,253
(주)서연탑메탈,19770,Dec-17,53816956,31633906,249
(주)서연탑메탈,19770,Dec-18,51721124,31683406,244
(주)서연탑메탈,19770,Dec-19,51922853,31814596,231
(주)서울리거,43710,Dec-11,1180476,1160832,22
(주)서울리거,43710,Dec-12,4005727,3977427,49
(주)서울리거,43710,Dec-13,6150038,5821738,72
(주)서울리거,43710,Dec-14,1054309,1026446,35
(주)서울리거,43710,Dec-15,0,0,41
(주)서울리거,43710,Dec-16,0,0,88
(주)서울리거,43710,Dec-17,0,0,48
(주)서울리거,43710,Dec-18,0,0,28
(주)서울리거,43710,Dec-19,0,0,19
(주)서울옥션,63170,Dec-11,0,0,49
(주)서울옥션,63170,Dec-12,0,0,47
(주)서울옥션,63170,Dec-13,0,0,40
(주)서울옥션,63170,Dec-14,0,0,50
(주)서울옥션,63170,Dec-15,0,0,62
(주)서울옥션,63170,Dec-16,0,0,58
(주)서울옥션,63170,Dec-17,0,0,133
(주)서울옥션,63170,Dec-18,0,0,170
(주)서울옥션,63170,Dec-19,0,0,162
(주)서울제약,18680,Dec-11,,4275688,186
(주)서울제약,18680,Dec-12,,3808581,217
(주)서울제약,18680,Dec-13,,3305826,234
(주)서울제약,18680,Dec-14,,2602764,224
(주)서울제약,18680,Dec-15,,2397351,215
(주)서울제약,18680,Dec-16,,1601844,200
(주)서울제약,18680,Dec-17,,10678514,209
(주)서울제약,18680,Dec-18,,10143137,197
(주)서울제약,18680,Dec-19,,20426946,174
(주)서원,21050,Dec-11,25642693,20326795,176
(주)서원,21050,Dec-12,43247907,8093793,190
(주)서원,21050,Dec-13,9628031,7075601,174
(주)서원,21050,Dec-14,32122102,27608201,191
(주)서원,21050,Dec-15,28803025,24183847,143
(주)서원,21050,Dec-16,28767626,24201259,155
(주)서원,21050,Dec-17,30451994,26110502,140
(주)서원,21050,Dec-18,30870088,26552208,144
(주)서원,21050,Dec-19,30109224,25712287,141
(주)서원인텍,93920,Dec-11,39163519,16526814,588
(주)서원인텍,93920,Dec-12,37973142,14306658,545
(주)서원인텍,93920,Dec-13,47006958,22864909,548
(주)서원인텍,93920,Dec-14,61411331,24165497,547
(주)서원인텍,93920,Dec-15,63694769,24792021,520
(주)서원인텍,93920,Dec-16,68808224,27311101,533
(주)서원인텍,93920,Dec-17,65783289,26319567,468
(주)서원인텍,93920,Dec-18,63868577,22205551,387
(주)서원인텍,93920,Dec-19,58985755,21511103,399
(주)서전기전,189860,Dec-14,232829,230029,87
(주)서전기전,189860,Dec-15,707652,704787,95
(주)서전기전,189860,Dec-16,776302,773437,89
(주)서전기전,189860,Dec-17,,1188042,92
(주)서전기전,189860,Dec-18,,1235549,112
(주)서전기전,189860,Dec-19,,1339899,146
(주)서진시스템,178320,Dec-17,84558447,7114516,181
(주)서진시스템,178320,Dec-18,145397406,7271863,176
(주)서진시스템,178320,Dec-19,218468053,7371888,234
(주)서진오토모티브,122690,Dec-11,,,
(주)서진오토모티브,122690,Dec-12,338018624,41959760,378
(주)서진오토모티브,122690,Dec-13,368683873,49595093,280
(주)서진오토모티브,122690,Dec-14,418803686,52051640,296
(주)서진오토모티브,122690,Dec-15,471390496,58666920,296
(주)서진오토모티브,122690,Dec-16,321072507,62708626,289
(주)서진오토모티브,122690,Dec-17,544024466,68321400,308
(주)서진오토모티브,122690,Dec-18,228961690,31544368,275
(주)서진오토모티브,122690,Dec-19,222519439,80253675,276
(주)서플러스글로벌,140070,Dec-17,4212782,0,53
(주)서플러스글로벌,140070,Dec-18,5632839,0,53
(주)서플러스글로벌,140070,Dec-19,6883281,0,51
(주)서한,11370,Dec-11,,0,141
(주)서한,11370,Dec-12,,0,157
(주)서한,11370,Dec-13,,0,168
(주)서한,11370,Dec-14,,0,228
(주)서한,11370,Dec-15,,0,230
(주)서한,11370,Dec-16,,0,234
(주)서한,11370,Dec-17,,0,253
(주)서한,11370,Dec-18,,0,304
(주)서한,11370,Dec-19,,0,342
(주)서흥,8490,Dec-11,115224000,64116000,598
(주)서흥,8490,Dec-12,166307000,114434250,1348
(주)서흥,8490,Dec-13,178322430,127130488,690
(주)서흥,8490,Dec-14,182590244,130477050,692
(주)서흥,8490,Dec-15,222196817,139198165,727
(주)서흥,8490,Dec-16,243457373,147630375,766
(주)서흥,8490,Dec-17,251444373,154348148,734
(주)서흥,8490,Dec-18,266796362,162080924,818
(주)서흥,8490,Dec-19,308509028,177540313,840
(주)서희건설,35890,Dec-11,22988519,23290309,1192
(주)서희건설,35890,Dec-12,22988519,22988519,1104
(주)서희건설,35890,Dec-13,6071421,6071421,966
(주)서희건설,35890,Dec-14,7082155,7082155,962
(주)서희건설,35890,Dec-15,6260992,6260992,1000
(주)서희건설,35890,Dec-16,0,0,983
(주)서희건설,35890,Dec-17,0,0,951
(주)서희건설,35890,Dec-18,0,0,1040
(주)서희건설,35890,Dec-19,0,0,1004
(주)선광,3100,Dec-11,13614977,13532185,359
(주)선광,3100,Dec-12,13182848,13111457,351
(주)선광,3100,Dec-13,13665965,13605974,359
(주)선광,3100,Dec-14,11649128,11600537,364
(주)선광,3100,Dec-15,12642357,9727320,262
(주)선광,3100,Dec-16,10438609,7816820,255
(주)선광,3100,Dec-17,12393088,9523629,260
(주)선광,3100,Dec-18,11692934,8985300,214
(주)선광,3100,Dec-19,9835361,7513278,233
(주)선앤엘,2820,Dec-11,180103719,172753801,488
(주)선앤엘,2820,Dec-12,184954781,177844036,492
(주)선앤엘,2820,Dec-13,198813823,185694228,521
(주)선앤엘,2820,Dec-14,197167986,183695419,522
(주)선앤엘,2820,Dec-15,214653359,189064290,528
(주)선앤엘,2820,Dec-16,228737527,198894279,575
(주)선앤엘,2820,Dec-17,232921936,205559949,577
(주)선앤엘,2820,Dec-18,240424812,211364670,490
(주)선앤엘,2820,Dec-19,283778425,251842473,354
(주)선익시스템,171090,Dec-17,1313626,1313626,190
(주)선익시스템,171090,Dec-18,2679292,1341205,216
(주)선익시스템,171090,Dec-19,2404201,1047114,173
(주)선진,136490,Dec-11,,13995271,254
(주)선진,136490,Dec-12,,14845457,272
(주)선진,136490,Dec-13,15848574,15848574,307
(주)선진,136490,Dec-14,34502333,32849691,307
(주)선진,136490,Dec-15,36062738,34318605,299
(주)선진,136490,Dec-16,54684031,33363687,305
(주)선진,136490,Dec-17,82753007,34269475,335
(주)선진,136490,Dec-18,88192063,34821318,350
(주)선진,136490,Dec-19,120901854,38226157,366
(주)성광벤드,14620,Dec-11,32811323,28694370,351
(주)성광벤드,14620,Dec-12,34613462,30474203,355
(주)성광벤드,14620,Dec-13,41325257,37117760,368
(주)성광벤드,14620,Dec-14,42564506,38343509,371
(주)성광벤드,14620,Dec-15,47254141,42950659,368
(주)성광벤드,14620,Dec-16,47609538,43309446,360
(주)성광벤드,14620,Dec-17,47632598,43335358,344
(주)성광벤드,14620,Dec-18,48237497,43905296,344
(주)성광벤드,14620,Dec-19,48786968,44470481,338
(주)성도이엔지,37350,Dec-11,0,0,169
(주)성도이엔지,37350,Dec-12,0,0,196
(주)성도이엔지,37350,Dec-13,793758,0,234
(주)성도이엔지,37350,Dec-14,1379019,0,226
(주)성도이엔지,37350,Dec-15,1407209,0,218
