회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(IFRS연결),매출액(IFRS연결),영업활동으로 인한 현금흐름(IFRS개별),매출액(IFRS개별)
(주)코아시아,45970,Dec-12,3152366,232726081,660975,2446883
(주)코아시아,45970,Dec-13,-17738917,287641466,-566081,1045729
(주)코아시아,45970,Dec-14,-444050,256190480,270683,1197948
(주)코아시아,45970,Dec-15,41815677,277561320,735778,1768437
(주)코아시아,45970,Dec-16,39065822,396061922,1238959,9429026
(주)코아시아,45970,Dec-17,20270279,424250341,223136,4759216
(주)코아시아,45970,Dec-18,19392131,378373276,-196857,5486096
(주)코아시아,45970,Dec-19,31417320,438868162,-1615015,92228286
(주)코아시아옵틱스,196450,Dec-14,8035180,34003314,5729825,34372397
(주)코아시아옵틱스,196450,Dec-15,7405479,55771549,3764870,54078161
(주)코아시아옵틱스,196450,Dec-16,-25920895,39695061,-27367561,27291639
(주)코아시아옵틱스,196450,Dec-17,-7466161,14231304,-6995787,11299145
(주)코아시아옵틱스,196450,Dec-18,-5718250,9054296,-4868581,8332433
(주)코아시아옵틱스,196450,Dec-19,17339106,86156042,-5882155,68698817
(주)코엔텍,29960,Dec-11,12265469,32481918,10628190,26576187
(주)코엔텍,29960,Dec-12,16252938,37954321,14555170,31823757
(주)코엔텍,29960,Dec-13,11323353,38761496,9897287,31718394
(주)코엔텍,29960,Dec-14,14881460,41597450,13455222,34502273
(주)코엔텍,29960,Dec-15,12803227,42298254,10915818,33913775
(주)코엔텍,29960,Dec-16,21771597,55095779,21792277,48583970
(주)코엔텍,29960,Dec-17,29406677,61255105,27471764,53606953
(주)코엔텍,29960,Dec-18,36741522,72239031,48763693,64252487
(주)코엔텍,29960,Dec-19,,,34254811,71114061
(주)코오롱,2020,Dec-11,17830371,592073843,14176742,54420816
(주)코오롱,2020,Dec-12,168896752,4713474822,12033576,58723557
(주)코오롱,2020,Dec-13,13423900,4427687063,15355233,62686234
(주)코오롱,2020,Dec-14,-25715801,4139649552,17121480,59152501
(주)코오롱,2020,Dec-15,225932860,3820812376,8253655,54932379
(주)코오롱,2020,Dec-16,136976939,3936858959,-2182044,52652827
(주)코오롱,2020,Dec-17,56209880,4392955166,-1423525,60369419
(주)코오롱,2020,Dec-18,27279318,4324491258,-5460560,58173002
(주)코오롱,2020,Dec-19,167278173,4405957744,2172441,60462265
(주)코원플레이,56000,Dec-11,4786723,73923620,5883809,53965470
(주)코원플레이,56000,Dec-12,2672186,32576529,356096,30108280
(주)코원플레이,56000,Dec-13,-1557746,29535151,-3044260,21845946
(주)코원플레이,56000,Dec-14,-3375089,31463462,3790949,23755138
(주)코원플레이,56000,Dec-15,-1925131,14986884,-2154180,14315823
(주)코원플레이,56000,Dec-16,,,-247173,29984912
(주)코원플레이,56000,Dec-17,-3711396,30676039,-3261410,28767652
(주)코원플레이,56000,Dec-18,-1038452,25727901,-640401,19715433
(주)코원플레이,56000,Dec-19,1788234,19805335,2296344,14925981
(주)코윈테크,282880,Dec-19,8393947,91102339,8473753,91102339
(주)코이즈,121850,Dec-12,8544229,35504279,9170030,35081512
(주)코이즈,121850,Dec-13,-6446,24137513,-399050,23850267
(주)코이즈,121850,Dec-14,-485798,27864355,-2829188,27672251
(주)코이즈,121850,Dec-15,4189178,26005034,4309056,22911803
(주)코이즈,121850,Dec-16,5717032,31440808,7876503,28975469
(주)코이즈,121850,Dec-17,1031629,26389826,948771,21082535
(주)코이즈,121850,Dec-18,-3428313,19147494,-1737394,17016870
(주)코이즈,121850,Dec-19,-2225132,35464086,907454,32361376
(주)코콤,15710,Dec-11,-1324898,80976405,-808320,80976405
(주)코콤,15710,Dec-12,9110540,83325226,8805332,83264613
(주)코콤,15710,Dec-13,6334550,95237687,6334192,95215396
(주)코콤,15710,Dec-14,5600331,103538393,5601158,103538393
(주)코콤,15710,Dec-15,6134548,110754965,6135568,110754965
(주)코콤,15710,Dec-16,4948273,113892164,4949247,113892164
(주)코콤,15710,Dec-17,14898480,143089164,14899258,143089164
(주)코콤,15710,Dec-18,14854290,163612643,14854549,163612643
(주)코콤,15710,Dec-19,15143317,133903684,15143439,133903684
(주)코텍,52330,Dec-11,,,20748245,160410463
(주)코텍,52330,Dec-12,,,17676744,162916100
(주)코텍,52330,Dec-13,,,11605506,169811475
(주)코텍,52330,Dec-14,,,-2981369,148845717
(주)코텍,52330,Dec-15,,,15215637,242012570
(주)코텍,52330,Dec-16,,,20012772,297954883
(주)코텍,52330,Dec-17,,,23586591,327482316
(주)코텍,52330,Dec-18,,,26917835,346599584
(주)코텍,52330,Dec-19,74411400,285258696,73180633,285254264
(주)코퍼스코리아,322780,Dec-19,,,,
(주)코프라,126600,Dec-11,,,-5249092,84182929
(주)코프라,126600,Dec-12,,,5204612,88396764
(주)코프라,126600,Dec-13,10833916,91297124,10855298,91297124
(주)코프라,126600,Dec-14,10038770,105294129,10527618,106408968
(주)코프라,126600,Dec-15,10538143,115810321,11046795,111032727
(주)코프라,126600,Dec-16,6591842,130126018,3826177,119147770
(주)코프라,126600,Dec-17,4169976,134792885,3725129,121749156
(주)코프라,126600,Dec-18,-9176552,161369458,-16286445,141443988
(주)코프라,126600,Dec-19,17944259,182893389,15949169,132583682
(주)콘텐트리중앙,36420,Dec-19,39804795,554208374,-33685985,73377032
(주)콤텍시스템,31820,Dec-11,4713247,180706217,5293117,178626024
(주)콤텍시스템,31820,Dec-12,1874152,160422329,1688646,159020939
(주)콤텍시스템,31820,Dec-13,-6034073,181677649,-5580110,180253440
(주)콤텍시스템,31820,Dec-14,12280899,186113130,10097768,184931656
(주)콤텍시스템,31820,Dec-15,-5092105,146291127,-5435257,145313732
(주)콤텍시스템,31820,Dec-16,11300985,166860474,11390509,165814378
(주)콤텍시스템,31820,Dec-17,3131615,143622951,3013098,142500270
(주)콤텍시스템,31820,Dec-18,,,4060659,125165448
(주)콤텍시스템,31820,Dec-19,,,-21866625,238820532
(주)큐로,15590,Dec-11,-20890498,252763353,-22843986,243654611
(주)큐로,15590,Dec-12,7985774,282943904,8692966,263752234
(주)큐로,15590,Dec-13,17702425,239973517,16837224,220549121
(주)큐로,15590,Dec-14,-7403753,297335288,-7747198,273526804
(주)큐로,15590,Dec-15,,,-18451404,223716709
(주)큐로,15590,Dec-16,,,28721118,191355119
(주)큐로,15590,Dec-17,,,-16924155,156189124
(주)큐로,15590,Dec-18,,,3140948,90218430
(주)큐로,15590,Dec-19,10900675,147117472,10900675,147117472
(주)큐로컴,40350,Dec-11,-3030337,9772527,84243,9880127
(주)큐로컴,40350,Dec-12,-3396624,8382819,788970,8541652
(주)큐로컴,40350,Dec-13,-5404850,22244467,1876180,13142280
(주)큐로컴,40350,Dec-14,-4352513,21349457,1554493,10903410
(주)큐로컴,40350,Dec-15,-5510344,22428307,1422595,12666448
(주)큐로컴,40350,Dec-16,-3433980,18985337,-937057,12319856
(주)큐로컴,40350,Dec-17,-4739326,12683664,826618,11295570
(주)큐로컴,40350,Dec-18,-7745740,13915367,1265476,10311666
(주)큐로컴,40350,Dec-19,-9819756,15051780,-214575,10211913
(주)큐로홀딩스,51780,Dec-11,-3108158,13412815,-418642,12907240
(주)큐로홀딩스,51780,Dec-12,-3575248,16976025,-1159069,12442391
(주)큐로홀딩스,51780,Dec-13,-1592967,15744162,-2999995,11421749
(주)큐로홀딩스,51780,Dec-14,698454,13124034,328896,10418215
(주)큐로홀딩스,51780,Dec-15,-5262211,14844731,-3953230,9090041
(주)큐로홀딩스,51780,Dec-16,-5572607,14592405,-1694356,8187689
(주)큐로홀딩스,51780,Dec-17,-7402914,15357486,-5440995,12621098
(주)큐로홀딩스,51780,Dec-18,969747,25216642,2003280,23127655
(주)큐로홀딩스,51780,Dec-19,-2534691,25752114,-2899171,22842965
(주)큐리언트,115180,Dec-16,,,-9895947,0
(주)큐리언트,115180,Dec-17,,,-12586898,0
(주)큐리언트,115180,Dec-18,,,-13804377,0
(주)큐리언트,115180,Dec-19,,,-24000732,0
(주)큐브엔터테인먼트,182360,Dec-13,,,,
(주)큐브엔터테인먼트,182360,Dec-14,,,,
(주)큐브엔터테인먼트,182360,Dec-15,654400,22398853,771996,22397556
(주)큐브엔터테인먼트,182360,Dec-16,-6632646,19465306,-5727130,19026988
(주)큐브엔터테인먼트,182360,Dec-17,2010511,24416090,2661673,23463431
(주)큐브엔터테인먼트,182360,Dec-18,7403121,34459464,7235948,32091553
(주)큐브엔터테인먼트,182360,Dec-19,-404487,29829672,-581521,28850936
(주)큐에스아이,66310,Dec-11,,,3889940,27156007
(주)큐에스아이,66310,Dec-12,3691256,26704126,3686481,26704126
(주)큐에스아이,66310,Dec-13,6185364,25635539,5463907,25635539
(주)큐에스아이,66310,Dec-14,4343368,24217429,5001084,24217429
(주)큐에스아이,66310,Dec-15,3623098,25495219,2973732,25495219
(주)큐에스아이,66310,Dec-16,2471193,22020600,2163208,22020600
(주)큐에스아이,66310,Dec-17,3123895,22628424,3177256,22628380
(주)큐에스아이,66310,Dec-18,3775907,18823761,3613899,18823761
(주)큐에스아이,66310,Dec-19,2625115,22679509,1800093,22679509
(주)크라운제과,264900,Dec-17,,,43410608,344292781
(주)크라운제과,264900,Dec-18,,,25947462,388532243
(주)크라운제과,264900,Dec-19,,,34505074,386613876
(주)크라운해태홀딩스,5740,Dec-11,67723289,1113353731,40538094,400481779
(주)크라운해태홀딩스,5740,Dec-12,101701772,1134459198,35386653,418237574
(주)크라운해태홀딩스,5740,Dec-13,99194812,1118298354,46358044,428762601
(주)크라운해태홀딩스,5740,Dec-14,88261462,1084125414,33770256,420759939
(주)크라운해태홀딩스,5740,Dec-15,112594406,1204012618,45783145,430980191
(주)크라운해태홀딩스,5740,Dec-16,82091916,1188834513,44686511,418060902
(주)크라운해태홀딩스,5740,Dec-17,43171044,1002111628,-23770859,12955223
(주)크라운해태홀딩스,5740,Dec-18,81092622,1092084364,7816860,18172594
(주)크라운해태홀딩스,5740,Dec-19,98713175,1055213955,3444975,17119663
(주)크레버스,96240,Dec-11,20109395,103348845,17828263,95923480
(주)크레버스,96240,Dec-12,15442499,112980537,9788097,89607117
(주)크레버스,96240,Dec-13,9857659,125262571,8490896,84756055
(주)크레버스,96240,Dec-14,15290180,130461470,12215200,80162154
(주)크레버스,96240,Dec-15,16332638,135508996,10890044,75049006
(주)크레버스,96240,Dec-16,14933280,138574465,6282581,71583840
(주)크레버스,96240,Dec-17,21442230,147363632,14431576,73090572
(주)크레버스,96240,Dec-18,26996889,152690562,18368167,75944381
(주)크레버스,96240,Dec-19,47062715,174974828,27248696,87349230
(주)크리스에프앤씨,110790,Dec-18,23481872,257887299,22914661,255540733
(주)크리스에프앤씨,110790,Dec-19,25828799,259452905,27848347,257477444
(주)크린앤사이언스,45520,Dec-11,1756109,44703043,2161040,44770109
(주)크린앤사이언스,45520,Dec-12,2221914,47068217,2438390,46929232
(주)크린앤사이언스,45520,Dec-13,835895,54208174,819858,53948570
(주)크린앤사이언스,45520,Dec-14,1681845,56226928,2175513,55630258
(주)크린앤사이언스,45520,Dec-15,5606432,59520256,5641287,58855232
(주)크린앤사이언스,45520,Dec-16,6309946,59971176,6400675,59675152
(주)크린앤사이언스,45520,Dec-17,3657363,77107947,3676694,76754464
(주)크린앤사이언스,45520,Dec-18,4282335,95238575,3788687,94801718
(주)크린앤사이언스,45520,Dec-19,8267288,118318802,8277887,117760212
(주)클라우드에어,36170,Dec-11,,,6182547,20387077
(주)클라우드에어,36170,Dec-12,3403401,65804705,3253888,63933030
(주)클라우드에어,36170,Dec-13,4541140,75783205,4981236,75788423
(주)클라우드에어,36170,Dec-14,5567635,73979284,4867921,73979284
(주)클라우드에어,36170,Dec-15,552018,20574075,580152,20574075
(주)클라우드에어,36170,Dec-16,4368178,17665255,5809627,16757319
(주)클라우드에어,36170,Dec-17,3275937,16593462,4324677,15570249
(주)클라우드에어,36170,Dec-18,1744608,14413626,1875014,14190606
(주)클라우드에어,36170,Dec-19,1686508,13489259,1497115,13489259
(주)클래시스,214150,Dec-15,,,,
(주)클래시스,214150,Dec-16,,,,
(주)클래시스,214150,Dec-17,8595241,34868166,8629428,34629233
(주)클래시스,214150,Dec-18,15992273,47481790,15989087,46944935
(주)클래시스,214150,Dec-19,39033740,81133257,38975078,80095778
(주)클리오,237880,Dec-16,4757424,193589949,5486674,196437347
(주)클리오,237880,Dec-17,-1587517,193680144,-10362,190599980
(주)클리오,237880,Dec-18,62213866,187378290,69122969,184440131
(주)클리오,237880,Dec-19,39818679,250382613,42555895,247598026
(주)키다리스튜디오,20120,Dec-11,,,-2342274,4188072
(주)키다리스튜디오,20120,Dec-12,,,147357,9215652
(주)키다리스튜디오,20120,Dec-13,,,18993,22200002
(주)키다리스튜디오,20120,Dec-14,2364819,22362585,2187917,20010522
(주)키다리스튜디오,20120,Dec-15,-1452896,28305620,-1574806,23289240
(주)키다리스튜디오,20120,Dec-16,,,-2836358,25254650
(주)키다리스튜디오,20120,Dec-17,-63763,14286729,958775,11903649
(주)키다리스튜디오,20120,Dec-18,,,-1805220,19622961
(주)키다리스튜디오,20120,Dec-19,775974,26737870,857522,25189266
(주)키이스트,54780,Dec-11,,,1906776,26141294
(주)키이스트,54780,Dec-12,4369840,33060667,5975777,23894934
(주)키이스트,54780,Dec-13,8454042,69465294,4991887,24170573
(주)키이스트,54780,Dec-14,6390999,88851356,1960066,42979186
(주)키이스트,54780,Dec-15,12858855,106170757,3322724,38041616
(주)키이스트,54780,Dec-16,9254326,93247807,2031166,25549279
(주)키이스트,54780,Dec-17,34507708,106170053,-1498850,21429057
(주)키이스트,54780,Dec-18,21417658,103736090,-656278,15148220
(주)키이스트,54780,Dec-19,23313285,100245744,2727110,29066328
(주)타이거일렉,219130,Dec-15,2542045,26923156,2711379,26115950
(주)타이거일렉,219130,Dec-16,,,1614323,28000475
(주)타이거일렉,219130,Dec-17,,,5631007,33444169
(주)타이거일렉,219130,Dec-18,,,4181465,33746373
(주)타이거일렉,219130,Dec-19,,,3409248,35062583
(주)탑엔지니어링,65130,Dec-11,13349842,153516747,12118003,143262276
(주)탑엔지니어링,65130,Dec-12,3960746,64130411,9236675,63572185
(주)탑엔지니어링,65130,Dec-13,29074848,75998674,24348508,71940348
(주)탑엔지니어링,65130,Dec-14,6052926,103819901,4121358,95273334
(주)탑엔지니어링,65130,Dec-15,24812797,137506883,24786079,128253671
(주)탑엔지니어링,65130,Dec-16,-1108705,161030823,-554679,150212268
(주)탑엔지니어링,65130,Dec-17,19411971,176055995,12468959,151177787
(주)탑엔지니어링,65130,Dec-18,46846534,917583139,-24299370,194208042
(주)탑엔지니어링,65130,Dec-19,48321064,1305900598,6274000,216906563
(주)탑코미디어,134580,Dec-13,2301235,70893414,2356245,70893414
(주)탑코미디어,134580,Dec-14,-13090167,92581017,-12538487,92578489
(주)탑코미디어,134580,Dec-15,18369571,107808603,17819135,107808603
(주)탑코미디어,134580,Dec-16,-6645789,77354544,-5662498,77287004
(주)탑코미디어,134580,Dec-17,-4733515,47048592,-4493452,47048592
(주)탑코미디어,134580,Dec-18,-6560240,44502968,-6336357,44502968
(주)탑코미디어,134580,Dec-19,,,-30246,32429047
(주)태경비케이,14580,Dec-11,,,7801966,128036408
(주)태경비케이,14580,Dec-12,,,14218439,126234142
(주)태경비케이,14580,Dec-13,,,13676068,125226073
(주)태경비케이,14580,Dec-14,,,12229593,121842345
(주)태경비케이,14580,Dec-15,,,10431287,113506581
(주)태경비케이,14580,Dec-16,4734176,171527282,1013144,132974930
(주)태경비케이,14580,Dec-17,27339751,212161978,20999171,163437678
(주)태경비케이,14580,Dec-18,4895455,212616333,887739,165264531
(주)태경비케이,14580,Dec-19,47751848,186439233,15362869,144614854
(주)태광,23160,Dec-11,,,16153198,258887936
(주)태광,23160,Dec-12,,,40639868,356879823
(주)태광,23160,Dec-13,,,50592406,310840198
(주)태광,23160,Dec-14,,,-17799299,271572719
(주)태광,23160,Dec-15,,,19350765,274492535
(주)태광,23160,Dec-16,,,42297006,244778890
(주)태광,23160,Dec-17,,,17133763,184151389
(주)태광,23160,Dec-18,5591106,158648382,5878039,158648382
(주)태광,23160,Dec-19,-30409014,189754435,-29983653,189754435
(주)태성,323280,Dec-19,,,,
(주)태양,53620,Dec-11,9288257,169613205,9490918,168655995
(주)태양,53620,Dec-12,12241881,187372286,12080255,187087106
(주)태양,53620,Dec-13,5554291,207194713,5627973,205807347
(주)태양,53620,Dec-14,6627281,207070717,6712112,206269770
(주)태양,53620,Dec-15,23039057,145514369,22789503,144594329
(주)태양,53620,Dec-16,10784483,148160527,11074889,147772079
(주)태양,53620,Dec-17,11584204,157569823,11584850,157274649
(주)태양,53620,Dec-18,5397176,136715540,5433901,136498964
(주)태양,53620,Dec-19,19418044,141821714,19442321,141559128
(주)태영건설,9410,Dec-11,212777424,2276265894,163352640,1656258525
(주)태영건설,9410,Dec-12,214701117,2281618316,172249552,1639160744
(주)태영건설,9410,Dec-13,65198669,2180379230,-1556656,1493197330
(주)태영건설,9410,Dec-14,4018267,1875043214,-102395736,1109445110
(주)태영건설,9410,Dec-15,58846366,1883518737,56157255,1002428220
(주)태영건설,9410,Dec-16,-105481691,2059304924,22640230,984553805
(주)태영건설,9410,Dec-17,26985801,3266415746,-72442237,1490902224
(주)태영건설,9410,Dec-18,114992214,3850546030,105389313,1996049484
(주)태영건설,9410,Dec-19,35913747,3924370755,-25792955,2175685521
(주)태웅,44490,Dec-11,,,29647503,480665365
(주)태웅,44490,Dec-12,,,74432264,421515758
(주)태웅,44490,Dec-13,,,6059323,410132757
(주)태웅,44490,Dec-14,,,31118331,411545446
(주)태웅,44490,Dec-15,,,33354026,365346871
(주)태웅,44490,Dec-16,,,52201781,321984454
(주)태웅,44490,Dec-17,,,1098049,304366834
(주)태웅,44490,Dec-18,,,-66187233,289546470
(주)태웅,44490,Dec-19,,,-2335623,374030762
(주)태웅로직스,124560,Dec-19,9270743,286073126,10449967,273971524
(주)테라젠이텍스,66700,Dec-11,-1420769,96247357,-3087206,65757218
(주)테라젠이텍스,66700,Dec-12,-5740489,79322908,-5994344,48684609
