회사명,거래소코드,회계년도,부가가치(IFRS연결),매출액(IFRS연결),부가가치(IFRS개별),매출액(IFRS개별)
(주)기산텔레콤,35460,Dec-14,13247.64,74512326,3190.9,41612762
(주)기산텔레콤,35460,Dec-15,13704.04,79710503,4511.8,45712905
(주)기산텔레콤,35460,Dec-16,8198.87,59172319,872.71,24679656
(주)기산텔레콤,35460,Dec-17,5297.23,63467585,92.18,29568090
(주)기산텔레콤,35460,Dec-18,6896.81,56445716,-3696.12,24864346
(주)기산텔레콤,35460,Dec-19,14112.52,67054955,3924.58,30545683
(주)까뮤이앤씨,13700,Dec-11,,,-122120.12,90048208
(주)까뮤이앤씨,13700,Dec-12,,,14011.09,90976586
(주)까뮤이앤씨,13700,Dec-13,,,7169.45,83568532
(주)까뮤이앤씨,13700,Dec-14,,,21334.21,123567918
(주)까뮤이앤씨,13700,Dec-15,,,24424.32,132370311
(주)까뮤이앤씨,13700,Dec-16,,,21906.17,139708060
(주)까뮤이앤씨,13700,Dec-17,,,28463.66,172176860
(주)까뮤이앤씨,13700,Dec-18,,,23964.65,116296828
(주)까뮤이앤씨,13700,Dec-19,,,37205.53,283420655
(주)까스텔바작,308100,Dec-19,15994.76,81358617,15887.32,81068234
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,307.33,29901810,-3296.41,14881694
(주)나노,187790,Dec-16,-8126.85,48175171,-6650.9,18480121
(주)나노,187790,Dec-17,12355.94,73089292,4214.26,29944292
(주)나노,187790,Dec-18,13817.93,81942719,-266.3,34238747
(주)나노,187790,Dec-19,17902.91,73694955,5846.68,38421023
(주)나노브릭,286750,Dec-19,3244.81,7775408,3240.76,7775408
(주)나노신소재,121600,Dec-11,12209.81,33480756,12167.9,33480756
(주)나노신소재,121600,Dec-12,8523.49,23644347,8416.93,23644347
(주)나노신소재,121600,Dec-13,10555.15,27009014,10271.09,26827489
(주)나노신소재,121600,Dec-14,14718.05,27926752,14462.16,27926752
(주)나노신소재,121600,Dec-15,22092.3,43140425,21687.95,43140425
(주)나노신소재,121600,Dec-16,19819.21,41111800,19229.47,41111800
(주)나노신소재,121600,Dec-17,21499.89,45568866,20854.1,45568866
(주)나노신소재,121600,Dec-18,24478.31,52249960,23824.17,52249960
(주)나노신소재,121600,Dec-19,22990.99,48892961,22292.22,48892961
(주)나노엔텍,39860,Dec-11,-6137.88,13153879,-6578.5,13088091
(주)나노엔텍,39860,Dec-12,-519.47,13435035,-1227.78,13561450
(주)나노엔텍,39860,Dec-13,5043.95,19084457,5802.11,19071599
(주)나노엔텍,39860,Dec-14,4994.25,19498657,4697.89,20255673
(주)나노엔텍,39860,Dec-15,959.69,24839316,1705.9,18652444
(주)나노엔텍,39860,Dec-16,-2104.22,22205895,-6186.83,19928840
(주)나노엔텍,39860,Dec-17,7586.63,23809593,8202.27,22133358
(주)나노엔텍,39860,Dec-18,12485.41,25796821,12337.06,24871160
(주)나노엔텍,39860,Dec-19,13810.17,26255836,13514.36,25099090
(주)나무가,190510,Dec-15,55687.05,403847036,27508.15,330071994
(주)나무가,190510,Dec-16,26473.96,292613003,-2.98,189575941
(주)나무가,190510,Dec-17,-2154.56,257564977,-38337.19,169353908
(주)나무가,190510,Dec-18,36700.85,312824892,15338.37,199656907
(주)나무가,190510,Dec-19,40271.1,362063863,11887.72,275379664
(주)나스미디어,89600,Dec-13,,,17511.14,24754414
(주)나스미디어,89600,Dec-14,,,21471.53,29855317
(주)나스미디어,89600,Dec-15,,,28019.87,45490455
(주)나스미디어,89600,Dec-16,39192.26,69943009,32710.84,61749724
(주)나스미디어,89600,Dec-17,82131.9,120275391,48901.29,84283178
(주)나스미디어,89600,Dec-18,74878.56,106607030,42908.74,71877991
(주)나스미디어,89600,Dec-19,90204.12,117006838,55604.26,78372579
(주)나이벡,138610,Dec-11,,,-410.68,2702416
(주)나이벡,138610,Dec-12,,,932.19,3875799
(주)나이벡,138610,Dec-13,,,-379.65,2271977
(주)나이벡,138610,Dec-14,,,-214.21,4786118
(주)나이벡,138610,Dec-15,,,1131.55,4173528
(주)나이벡,138610,Dec-16,,,1536.61,4804232
(주)나이벡,138610,Dec-17,,,1664.48,6302575
(주)나이벡,138610,Dec-18,,,870.14,5207877
(주)나이벡,138610,Dec-19,,,2430.7,9287488
(주)나이스디앤비,130580,Dec-11,,,2855.23,17447086
(주)나이스디앤비,130580,Dec-12,,,11069.9,19285428
(주)나이스디앤비,130580,Dec-13,,,11474.58,19592150
(주)나이스디앤비,130580,Dec-14,,,12561.75,21139275
(주)나이스디앤비,130580,Dec-15,15545.1,25675101,14683.11,23685546
(주)나이스디앤비,130580,Dec-16,21438.08,33964917,16115.07,24018056
(주)나이스디앤비,130580,Dec-17,27129.37,42282947,20717.13,32327045
(주)나이스디앤비,130580,Dec-18,35814.8,52040929,28949.33,42167015
(주)나이스디앤비,130580,Dec-19,49110.99,77330430,33696.45,50280560
(주)나이스홀딩스,34310,Dec-11,46386.31,194810015,8388.02,27906675
(주)나이스홀딩스,34310,Dec-12,42272.48,211902144,12981.58,32479387
(주)나이스홀딩스,34310,Dec-13,301111.75,754166289,16063.55,24585959
(주)나이스홀딩스,34310,Dec-14,354425.2,936827214,19654.9,24855128
(주)나이스홀딩스,34310,Dec-15,415451.55,1090840202,18582.85,30358130
(주)나이스홀딩스,34310,Dec-16,512429.77,1346411434,26503.26,33693212
(주)나이스홀딩스,34310,Dec-17,514360.35,1450068987,16037.76,37458486
(주)나이스홀딩스,34310,Dec-18,613122.87,1611892148,-7672.26,40325277
(주)나이스홀딩스,34310,Dec-19,671888,1877743691,13794.04,44669568
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,73754.96,302410988,42881.21,302410988
(주)남선알미늄,8350,Dec-12,,,31588.47,308547177
(주)남선알미늄,8350,Dec-13,,,62843.09,353378515
(주)남선알미늄,8350,Dec-14,,,67681.11,341293036
(주)남선알미늄,8350,Dec-15,,,74048.82,350317585
(주)남선알미늄,8350,Dec-16,,,83776.73,400734305
(주)남선알미늄,8350,Dec-17,,,84099.99,400667879
(주)남선알미늄,8350,Dec-18,78595.8,347834921,78751.44,347834921
(주)남선알미늄,8350,Dec-19,67563.47,324782177,59891.36,324782177
(주)남성,4270,Dec-11,11101.87,66156225,9685.99,55212184
(주)남성,4270,Dec-12,12353.26,68020409,9282.81,55616541
(주)남성,4270,Dec-13,12703.54,73072002,9355.11,56628063
(주)남성,4270,Dec-14,8655.57,69059783,6343.87,59274363
(주)남성,4270,Dec-15,12441.33,75864783,8546.68,62237269
(주)남성,4270,Dec-16,14645.17,83724292,8586.2,70870441
(주)남성,4270,Dec-17,16197.48,91991880,9198.32,78335735
(주)남성,4270,Dec-18,10649.03,83251810,2423.54,63605003
(주)남성,4270,Dec-19,11557.03,72953026,2351.91,57819890
(주)내츄럴엔도텍,168330,Dec-13,,,27186.24,84281121
(주)내츄럴엔도텍,168330,Dec-14,,,30011.29,124067457
(주)내츄럴엔도텍,168330,Dec-15,-13754.39,44506401,-15481.52,44506401
(주)내츄럴엔도텍,168330,Dec-16,-8503.89,6556020,-8182.65,6556020
(주)내츄럴엔도텍,168330,Dec-17,-176.81,9238808,-677.33,9238808
(주)내츄럴엔도텍,168330,Dec-18,-13777.77,8928362,-9287.13,8892649
(주)내츄럴엔도텍,168330,Dec-19,-6952.26,6580460,-7877.87,6615116
(주)네오리진,94860,Dec-11,7931.32,42947694,6125.85,23311768
(주)네오리진,94860,Dec-12,,,886.32,24667502
(주)네오리진,94860,Dec-13,,,-1360.77,41569623
(주)네오리진,94860,Dec-14,,,-7414.14,34582751
(주)네오리진,94860,Dec-15,,,4919.77,12413198
(주)네오리진,94860,Dec-16,,,5490.02,10654596
(주)네오리진,94860,Dec-17,5251.17,9263380,5158.42,9032026
(주)네오리진,94860,Dec-18,,,1319.77,9064462
(주)네오리진,94860,Dec-19,,,2486.74,11270250
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,8008.12,27225588,922.32,25334754
(주)네오오토,212560,Dec-15,,,33858.31,115393747
(주)네오오토,212560,Dec-16,,,36793.53,140544448
(주)네오오토,212560,Dec-17,,,29910.6,128249343
(주)네오오토,212560,Dec-18,,,24369.03,115243742
(주)네오오토,212560,Dec-19,,,24407.34,118441501
(주)네오위즈,95660,Dec-11,214266.9,667748340,188175.08,592103340
(주)네오위즈,95660,Dec-12,179996.8,674589550,122607.51,588447125
(주)네오위즈,95660,Dec-13,175124.17,442897817,128577.9,371656266
(주)네오위즈,95660,Dec-14,80754.13,201029653,45984.77,139550248
(주)네오위즈,95660,Dec-15,53385.75,190070606,25296.45,125990929
(주)네오위즈,95660,Dec-16,84472.01,191038418,32591.95,117653566
(주)네오위즈,95660,Dec-17,66106.93,174045348,-9733.05,106849588
(주)네오위즈,95660,Dec-18,103944.85,215490230,10744.48,155574255
(주)네오위즈,95660,Dec-19,115022.96,254498033,43613.63,202617148
(주)네오위즈홀딩스,42420,Dec-11,257242.44,727227250,29207.71,13097599
(주)네오위즈홀딩스,42420,Dec-12,224993.09,742971136,20091.03,19093083
(주)네오위즈홀딩스,42420,Dec-13,198668.51,512084970,-11516.35,3582577
(주)네오위즈홀딩스,42420,Dec-14,176915.2,262205577,1431.98,1582089
(주)네오위즈홀딩스,42420,Dec-15,147023.74,199471968,74127.08,634975
(주)네오위즈홀딩스,42420,Dec-16,67451.76,201698095,-8628.39,543311
(주)네오위즈홀딩스,42420,Dec-17,67266.19,184864190,-11814.31,551698
(주)네오위즈홀딩스,42420,Dec-18,121200.69,228327081,-7209.9,693917
(주)네오위즈홀딩스,42420,Dec-19,129323.1,253948130,7670.51,1860715
(주)네오크레마,311390,Dec-19,5647.24,19776649,5626.87,18448423
(주)네오티스,85910,Dec-11,,,14501.07,29184036
(주)네오티스,85910,Dec-12,,,16627.16,34980811
(주)네오티스,85910,Dec-13,15818.52,36116964,14149.88,36283655
(주)네오티스,85910,Dec-14,17394.94,37658799,14836.14,37658799
(주)네오티스,85910,Dec-15,10808.29,35730680,7917.15,35730680
(주)네오티스,85910,Dec-16,14518.18,40161938,11637.75,40161938
(주)네오티스,85910,Dec-17,9968.29,43473210,6475.07,43473210
(주)네오티스,85910,Dec-18,21344.3,45195339,17244.61,45195339
(주)네오티스,85910,Dec-19,20427.71,42409365,16495.77,42566577
(주)네오팜,92730,Dec-11,,,5096.28,16944305
(주)네오팜,92730,Dec-12,,,5103.08,18774372
(주)네오팜,92730,Dec-13,,,6981.52,20137821
(주)네오팜,92730,Dec-14,,,8927.44,25602822
(주)네오팜,92730,Dec-15,,,11423.03,35964570
(주)네오팜,92730,Dec-16,17549.92,42368623,17934.97,42257057
(주)네오팜,92730,Dec-17,22945.15,53633507,23257.17,53553213
(주)네오팜,92730,Dec-18,29921.98,66274582,30067.01,66336414
(주)네오팜,92730,Dec-19,34992.71,83240333,33604.25,83586492
(주)네오펙트,290660,Dec-18,-4587.09,5653093,-6811.79,4556630
(주)네오펙트,290660,Dec-19,-1668.6,12311251,-12445.6,5240117
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,17338.3,28494249
(주)네이블커뮤니케이션즈,153460,Dec-13,,,12978.41,21933881
(주)네이블커뮤니케이션즈,153460,Dec-14,13216.4,23696900,13095.24,23815420
(주)네이블커뮤니케이션즈,153460,Dec-15,,,12311.35,22857730
(주)네이블커뮤니케이션즈,153460,Dec-16,,,11945.77,21590435
(주)네이블커뮤니케이션즈,153460,Dec-17,,,6183.57,13473262
(주)네이블커뮤니케이션즈,153460,Dec-18,,,9961.92,15833273
(주)네이블커뮤니케이션즈,153460,Dec-19,,,9250.89,12360704
(주)네이처셀,7390,Dec-11,,,2060.55,22793853
(주)네이처셀,7390,Dec-12,,,2357.55,27205250
(주)네이처셀,7390,Dec-13,,,2619.73,29208214
(주)네이처셀,7390,Dec-14,,,4744.01,25355151
(주)네이처셀,7390,Dec-15,,,4565.64,30553552
(주)네이처셀,7390,Dec-16,,,4927.14,26787767
(주)네이처셀,7390,Dec-17,,,7333.38,27215252
(주)네이처셀,7390,Dec-18,,,8016.32,26715298
(주)네이처셀,7390,Dec-19,,,7468.65,23072026
(주)네패스,33640,Dec-11,67797.72,276089822,62554.48,215792824
(주)네패스,33640,Dec-12,85831.24,290541326,75940.18,257273977
(주)네패스,33640,Dec-13,59763.9,364128942,34983.35,229529877
(주)네패스,33640,Dec-14,81181.29,328792875,25329.72,191486707
(주)네패스,33640,Dec-15,79091.96,279220555,77057.33,219352855
(주)네패스,33640,Dec-16,112008.03,254535006,77589.15,223644590
(주)네패스,33640,Dec-17,106564.29,285034101,91255.36,261721389
(주)네패스,33640,Dec-18,122099.44,273317888,113885.4,267505341
(주)네패스,33640,Dec-19,141561.85,356317076,104860.9,343577304
(주)넥센,5720,Dec-11,87133.24,281033576,42209.37,239883610
(주)넥센,5720,Dec-12,129601.22,285150563,51126.4,218800500
(주)넥센,5720,Dec-13,135952.07,379858452,63431.46,223755894
(주)넥센,5720,Dec-14,147095.72,354340603,79002.22,214828028
(주)넥센,5720,Dec-15,143793.38,306141351,71959.69,193901062
(주)넥센,5720,Dec-16,170607.96,321408358,78577.85,192727587
(주)넥센,5720,Dec-17,153499.78,314030027,96416.83,212026557
(주)넥센,5720,Dec-18,419815.35,1360025189,80078.83,341728815
(주)넥센,5720,Dec-19,869329.33,2291341654,81841.91,352221398
(주)넥스턴바이오사이언스,89140,Dec-11,,,7219.52,27402406
(주)넥스턴바이오사이언스,89140,Dec-12,,,6391.85,21342061
(주)넥스턴바이오사이언스,89140,Dec-13,,,7091.24,22017749
(주)넥스턴바이오사이언스,89140,Dec-14,,,7748.79,20512028
(주)넥스턴바이오사이언스,89140,Dec-15,,,5465.26,16181653
(주)넥스턴바이오사이언스,89140,Dec-16,,,27369,74373034
(주)넥스턴바이오사이언스,89140,Dec-17,,,11139.14,43707618
(주)넥스턴바이오사이언스,89140,Dec-18,,,10349.5,26649697
(주)넥스턴바이오사이언스,89140,Dec-19,,,10788.64,32446754
(주)넥스트아이,137940,Dec-11,,,7831.97,17766393
(주)넥스트아이,137940,Dec-12,9305.42,25700825,8902.02,23002665
(주)넥스트아이,137940,Dec-13,9515.35,27906402,8781.17,23926935
(주)넥스트아이,137940,Dec-14,9097.04,29162012,8587.71,26827608
(주)넥스트아이,137940,Dec-15,8379.92,26565766,6980.21,23004561
(주)넥스트아이,137940,Dec-16,12677.06,39439948,8245.42,22779239
(주)넥스트아이,137940,Dec-17,12595.23,59482937,5201.03,26394171
(주)넥스트아이,137940,Dec-18,17399.04,87218818,-4162.67,26390218
(주)넥스트아이,137940,Dec-19,13838.16,87989318,-742.83,24578616
(주)넥스트엔터테인먼트월드,160550,Dec-14,12854.12,61981056,9410.39,54388887
(주)넥스트엔터테인먼트월드,160550,Dec-15,4010.23,82586150,4023.76,76567592
(주)넥스트엔터테인먼트월드,160550,Dec-16,22300.26,125723993,12302.46,103941613
(주)넥스트엔터테인먼트월드,160550,Dec-17,9782.51,94538544,-570.83,57004350
(주)넥스트엔터테인먼트월드,160550,Dec-18,9473.99,161222834,-689.8,87625568
(주)넥스트엔터테인먼트월드,160550,Dec-19,14412.74,149180097,4929.83,65461700
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,17113.98,22407505
(주)넥슨게임즈,225570,Dec-18,,,21019.93,23584094
(주)넥슨게임즈,225570,Dec-19,,,25829.92,28498282
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,7325.84,18335549,4710.57,7345180
(주)넵튠,217270,Dec-17,59478.89,20528450,57203.45,7112477
(주)넵튠,217270,Dec-18,-15781.62,18174243,-25145.34,6580514
(주)넵튠,217270,Dec-19,-21193.4,18037054,-24130.4,7858331
(주)노랑풍선,104620,Dec-19,28645.34,76779803,27582.76,75861593
(주)노루페인트,90350,Dec-11,64470.39,387059408,57762.77,360300788
(주)노루페인트,90350,Dec-12,77675.62,418644745,68522.31,388476033
(주)노루페인트,90350,Dec-13,86637.59,433477073,73821.79,397752527
(주)노루페인트,90350,Dec-14,103238.81,458147572,86716.79,415584075
(주)노루페인트,90350,Dec-15,134846.89,461646501,98758.67,419623762
(주)노루페인트,90350,Dec-16,113275.79,478935529,91977,432008469
(주)노루페인트,90350,Dec-17,142304.93,551409798,98869.25,479767969
(주)노루페인트,90350,Dec-18,126651.21,614726256,98566.58,537142428
(주)노루페인트,90350,Dec-19,129772.7,647452120,99976.82,564410946
(주)노루홀딩스,320,Dec-11,131871.91,547974061,19474.16,24611009
(주)노루홀딩스,320,Dec-12,150459.26,585634923,28660.69,25779927
(주)노루홀딩스,320,Dec-13,172540.92,613234216,33861.88,39806209
(주)노루홀딩스,320,Dec-14,194994.12,669995655,30213.71,35964059
(주)노루홀딩스,320,Dec-15,280716.87,683481222,26957.08,34672425
(주)노루홀딩스,320,Dec-16,199659.14,690144458,72269.06,81209820
(주)노루홀딩스,320,Dec-17,270864.96,771302006,25974.65,42261655
(주)노루홀딩스,320,Dec-18,203866.24,835993399,17977.23,32516984
(주)노루홀딩스,320,Dec-19,225548.5,884292309,17632.15,29788835
(주)노바렉스,194700,Dec-18,33036.93,107311222,33773.93,107299812
(주)노바렉스,194700,Dec-19,45125.93,159100863,45026.8,159077916
(주)노바텍,285490,Dec-18,10618.14,25883507,10286.11,25865920
(주)노바텍,285490,Dec-19,11279.92,26133499,8958.86,24833626
(주)노블엠앤비,106520,Dec-12,28762.34,85612148,29730.99,83617749
(주)노블엠앤비,106520,Dec-13,50300.08,153755286,47197,152712125
(주)노블엠앤비,106520,Dec-14,22797.41,77158349,17574.78,77158349
(주)노블엠앤비,106520,Dec-15,6679.53,70713722,6786.45,64856256
(주)노블엠앤비,106520,Dec-16,-17961.58,63662855,-33116.84,52251867
(주)노블엠앤비,106520,Dec-17,-2818.71,60316673,-11803.5,55483850
(주)노블엠앤비,106520,Dec-18,-15440.81,64349679,-23212.97,58748007
(주)노블엠앤비,106520,Dec-19,12390.94,75340573,3335.44,64600882
(주)노터스,278650,Dec-19,14013.1,46039645,10971.36,32452769
(주)녹십자,6280,Dec-11,183376.89,767911771,165234.27,698866474
(주)녹십자,6280,Dec-12,181147.01,811774313,155543.51,715596640
(주)녹십자,6280,Dec-13,215841.12,888168207,186428.72,793754169
(주)녹십자,6280,Dec-14,265287.35,975327106,202573.65,854258393
(주)녹십자,6280,Dec-15,297479.37,1047812247,277778.67,912910940
(주)녹십자,6280,Dec-16,265617.72,1197903918,217424.26,1033113771
(주)녹십자,6280,Dec-17,279712.05,1287916286,226696.66,1098478748
(주)녹십자,6280,Dec-18,264809.58,1334877810,222088.63,1141422783
(주)녹십자,6280,Dec-19,230927.09,1369709727,192330.4,1146093542
(주)녹십자엠에스,142280,Dec-14,,,12972.78,81334576
(주)녹십자엠에스,142280,Dec-15,11874.72,89298322,10458.41,89301322
(주)녹십자엠에스,142280,Dec-16,11114.44,86162555,8775.03,86162555
(주)녹십자엠에스,142280,Dec-17,12373.77,98389224,9182.42,98107431
(주)녹십자엠에스,142280,Dec-18,5466.85,86321905,3461.7,86321685
(주)녹십자엠에스,142280,Dec-19,-1697.49,94085373,-5086.84,94084564
(주)녹십자웰빙,234690,Dec-19,,,23811.88,66937567
(주)녹십자홀딩스,5250,Dec-11,215501.79,817952804,23992.48,34013200
(주)녹십자홀딩스,5250,Dec-12,165007.15,856575203,68600.38,30842528
(주)녹십자홀딩스,5250,Dec-13,262011.5,938298393,36414.2,34467648
(주)녹십자홀딩스,5250,Dec-14,320051.11,1044768160,42132.05,36775636
(주)녹십자홀딩스,5250,Dec-15,370272.8,1132876997,44743.65,47791895
(주)녹십자홀딩스,5250,Dec-16,344808.42,1354466206,59801.16,98335182
(주)녹십자홀딩스,5250,Dec-17,372497.8,1465489007,51058.8,115366471
(주)녹십자홀딩스,5250,Dec-18,342443.06,1548714795,51871.45,140083966
(주)녹십자홀딩스,5250,Dec-19,317910.59,1524799074,69484.23,63553295
(주)녹원씨엔아이,65560,Dec-11,10618.42,31094117,8669.41,27504233
(주)녹원씨엔아이,65560,Dec-12,6345.68,27705495,1204.36,18312284
(주)녹원씨엔아이,65560,Dec-13,-413.65,15090112,-2177.5,12938738
(주)녹원씨엔아이,65560,Dec-14,-1680.42,5068245,-1525.56,3251585
(주)녹원씨엔아이,65560,Dec-15,-4094.76,7329185,-11441.84,7489388
(주)녹원씨엔아이,65560,Dec-16,-8947.59,3875841,-9294.73,3875841
(주)녹원씨엔아이,65560,Dec-17,10130.26,22075102,-3159.08,4347268
(주)녹원씨엔아이,65560,Dec-18,26818.2,76356153,15034.34,31693454
(주)녹원씨엔아이,65560,Dec-19,7326.32,62274838,87.69,30113118
(주)농심,4370,Dec-11,462267.82,2170883423,418899.6,1970686353
(주)농심,4370,Dec-12,376076.13,2175710560,334096.79,1958917740
(주)농심,4370,Dec-13,462207.47,2086651379,425631.24,1870807165
(주)농심,4370,Dec-14,462332.99,2041702670,413651.38,1801320197
(주)농심,4370,Dec-15,539594.31,2181623581,474384.68,1878665375
