회사명,거래소코드,회계년도,매출액(IFRS연결),자본(IFRS연결),매출액(IFRS개별),자본(IFRS개별)
(주)동일기연,32960,Dec-13,32037652,56229894,32032327,58394089
(주)동일기연,32960,Dec-14,33098686,60797889,33105836,62791719
(주)동일기연,32960,Dec-15,28501761,54098918,28498716,56592892
(주)동일기연,32960,Dec-16,28280102,59388724,28273584,61161422
(주)동일기연,32960,Dec-17,34429354,64938095,34242984,64726062
(주)동일기연,32960,Dec-18,26930368,56071441,26438736,56180638
(주)동일기연,32960,Dec-19,28951585,52302690,28889519,52107360
(주)동진쎄미켐,5290,Dec-11,457421768,133881788,441224831,142570284
(주)동진쎄미켐,5290,Dec-12,571228239,134138597,527305208,152306334
(주)동진쎄미켐,5290,Dec-13,654432237,138492451,551737988,170423353
(주)동진쎄미켐,5290,Dec-14,669575438,144682174,558433460,147778679
(주)동진쎄미켐,5290,Dec-15,709287907,170477501,587393292,164669088
(주)동진쎄미켐,5290,Dec-16,764955941,196926637,642548080,185699971
(주)동진쎄미켐,5290,Dec-17,785154565,267599530,631272541,257766673
(주)동진쎄미켐,5290,Dec-18,827231162,305894112,632154575,288130567
(주)동진쎄미켐,5290,Dec-19,875254175,360362019,652641480,326188406
(주)두산,150,Dec-11,4033312612,3489048562,1930096327,1968126257
(주)두산,150,Dec-12,3833824003,3203085062,1841080714,1918354671
(주)두산,150,Dec-13,21936534160,9057983430,1652024598,1967887134
(주)두산,150,Dec-14,20468238468,8902340738,1995372674,2110538267
(주)두산,150,Dec-15,18960372476,8393525638,1873556346,2109256309
(주)두산,150,Dec-16,16410692546,7900858125,2067135545,2112550487
(주)두산,150,Dec-17,17585204592,7603418069,2624828847,2199758748
(주)두산,150,Dec-18,18172166697,7145046191,2919400699,2305507779
(주)두산,150,Dec-19,18535738102,6819539375,2060705340,2144652664
(주)두산테스나,131970,Dec-13,,,67808309,58416764
(주)두산테스나,131970,Dec-14,,,47834146,62921021
(주)두산테스나,131970,Dec-15,,,33822200,58061285
(주)두산테스나,131970,Dec-16,,,30280048,58481800
(주)두산테스나,131970,Dec-17,,,47188713,66998617
(주)두산테스나,131970,Dec-18,,,65267823,81449935
(주)두산테스나,131970,Dec-19,,,96831033,163314273
(주)두올,16740,Dec-16,295927529,121697537,172629125,122245414
(주)두올,16740,Dec-17,345047915,154246501,184816954,151827468
(주)두올,16740,Dec-18,483134075,163958207,209597012,141864365
(주)두올,16740,Dec-19,465931135,177080036,204754869,149359663
(주)듀오백,73190,Dec-11,43295809,48348944,40860122,48499310
(주)듀오백,73190,Dec-12,38673329,46551413,36069601,47452819
(주)듀오백,73190,Dec-13,40419100,45031925,37332774,47027858
(주)듀오백,73190,Dec-14,41712497,41079794,38932506,41981755
(주)듀오백,73190,Dec-15,34845024,36997523,34127486,38103927
(주)듀오백,73190,Dec-16,32483515,31932889,31983156,32375943
(주)듀오백,73190,Dec-17,38859471,33519767,38302767,33648134
(주)듀오백,73190,Dec-18,32678107,30343525,28484831,30376726
(주)듀오백,73190,Dec-19,31808599,27335489,28595364,27314797
(주)드래곤플라이,30350,Dec-11,36773818,77533703,36387253,84018857
(주)드래곤플라이,30350,Dec-12,34046437,67062406,33543646,74754043
(주)드래곤플라이,30350,Dec-13,23034689,32438186,23034689,34441713
(주)드래곤플라이,30350,Dec-14,19613337,27946275,19613337,29990450
(주)드래곤플라이,30350,Dec-15,16519574,22925102,16519574,22998485
(주)드래곤플라이,30350,Dec-16,10939185,31665146,10939185,31723850
(주)드래곤플라이,30350,Dec-17,,,7565737,21512813
(주)드래곤플라이,30350,Dec-18,,,6373655,18103755
(주)드래곤플라이,30350,Dec-19,6081313,12373861,6081313,12554131
(주)드림시큐리티,203650,Dec-14,,,,
(주)드림시큐리티,203650,Dec-15,,,,
(주)드림시큐리티,203650,Dec-16,,,,
(주)드림시큐리티,203650,Dec-17,24768402,19820918,20574060,18932598
(주)드림시큐리티,203650,Dec-18,28316767,24062733,24951235,22773404
(주)드림시큐리티,203650,Dec-19,28815881,64306598,22615520,62203461
(주)드림어스컴퍼니,60570,Dec-11,148471368,46117805,91429418,52699311
(주)드림어스컴퍼니,60570,Dec-12,96863412,25779894,91279846,25002480
(주)드림어스컴퍼니,60570,Dec-13,69412593,18363101,54199947,20564017
(주)드림어스컴퍼니,60570,Dec-14,53191621,47552576,44672881,49239675
(주)드림어스컴퍼니,60570,Dec-15,55637376,48056922,54350016,50447072
(주)드림어스컴퍼니,60570,Dec-16,52327953,38134629,49673321,40598642
(주)드림어스컴퍼니,60570,Dec-17,69451993,113673622,61034418,117864874
(주)드림어스컴퍼니,60570,Dec-18,137849260,159858811,107695318,165599089
(주)드림어스컴퍼니,60570,Dec-19,196961163,117917040,174357763,114560799
(주)드림텍,192650,Dec-19,559670324,221126798,409390388,170159101
(주)디딤,217620,Dec-15,,,,
(주)디딤,217620,Dec-16,,,,
(주)디딤,217620,Dec-17,68808886,31334884,65876555,31682465
(주)디딤,217620,Dec-18,97013239,33493533,93391889,34182038
(주)디딤,217620,Dec-19,125265879,32760278,118257663,34835290
(주)디모아,16670,Dec-11,,,49059079,17868197
(주)디모아,16670,Dec-12,95972857,26539922,55723664,26255194
(주)디모아,16670,Dec-13,103871260,33664495,59365552,31386741
(주)디모아,16670,Dec-14,111790797,46250199,70059334,42847246
(주)디모아,16670,Dec-15,125056165,50654773,72820518,47607409
(주)디모아,16670,Dec-16,112077282,57494372,53443154,55400193
(주)디모아,16670,Dec-17,113100719,57536987,55737521,54570018
(주)디모아,16670,Dec-18,15619906,59440409,8889174,55037638
(주)디모아,16670,Dec-19,20405375,57155507,4633217,45804918
(주)디바이스이엔지,187870,Dec-17,,,115287774,48913538
(주)디바이스이엔지,187870,Dec-18,,,93160425,60790641
(주)디바이스이엔지,187870,Dec-19,,,43228287,63535155
(주)디비아이엔씨,12030,Dec-11,511077050,256540154,511011832,240375076
(주)디비아이엔씨,12030,Dec-12,544542768,295936592,545150378,278242377
(주)디비아이엔씨,12030,Dec-13,525450781,246276986,525422001,259512227
(주)디비아이엔씨,12030,Dec-14,283311322,110249513,283064800,110165913
(주)디비아이엔씨,12030,Dec-15,203671200,165830230,203754352,165830230
(주)디비아이엔씨,12030,Dec-16,204809968,151547472,204809968,151547472
(주)디비아이엔씨,12030,Dec-17,199529519,139478707,199529519,139500792
(주)디비아이엔씨,12030,Dec-18,237112636,137568033,206838971,147925312
(주)디비아이엔씨,12030,Dec-19,238505593,210991208,192984328,232131897
(주)디스플레이테크,66670,Dec-11,,,177792014,73201343
(주)디스플레이테크,66670,Dec-12,,,293664618,89423491
(주)디스플레이테크,66670,Dec-13,,,535275211,114616133
(주)디스플레이테크,66670,Dec-14,,,429634668,129910145
(주)디스플레이테크,66670,Dec-15,,,318044268,142287916
(주)디스플레이테크,66670,Dec-16,,,89178900,144464005
(주)디스플레이테크,66670,Dec-17,,,82707089,148364566
(주)디스플레이테크,66670,Dec-18,,,57286597,149051259
(주)디스플레이테크,66670,Dec-19,,,43569777,149646271
(주)디아이,3160,Dec-11,87027369,108768187,45262670,103937294
(주)디아이,3160,Dec-12,93937495,107479365,32555358,106466000
(주)디아이,3160,Dec-13,106942673,113967596,53780232,108319411
(주)디아이,3160,Dec-14,133969332,117062535,88193860,107453711
(주)디아이,3160,Dec-15,105480560,115513648,58266423,105305302
(주)디아이,3160,Dec-16,109725349,115175644,52288689,101657589
(주)디아이,3160,Dec-17,152165620,133510356,81473534,114156034
(주)디아이,3160,Dec-18,195994250,144077719,80608154,112099889
(주)디아이,3160,Dec-19,109539465,142280029,68875685,114379766
(주)디아이씨,92200,Dec-11,519145524,165754026,323532686,136383568
(주)디아이씨,92200,Dec-12,504880496,163108965,332305763,139680713
(주)디아이씨,92200,Dec-13,503605129,169658588,323945943,144541724
(주)디아이씨,92200,Dec-14,502040264,168619500,317362603,137790653
(주)디아이씨,92200,Dec-15,519409720,175553624,328714343,146725305
(주)디아이씨,92200,Dec-16,557499791,203346322,329571934,164617092
(주)디아이씨,92200,Dec-17,632994705,200083324,363622576,146505735
(주)디아이씨,92200,Dec-18,588210775,186564484,362351958,147058892
(주)디아이씨,92200,Dec-19,537765529,186127731,380837907,115706670
(주)디아크,78590,Dec-11,,,36339241,6032007
(주)디아크,78590,Dec-12,,,33487579,6879398
(주)디아크,78590,Dec-13,,,31284457,5960142
(주)디아크,78590,Dec-14,,,36718175,7101297
(주)디아크,78590,Dec-15,,,39626376,11981488
(주)디아크,78590,Dec-16,,,39105093,14296275
(주)디아크,78590,Dec-17,,,40019060,17315219
(주)디아크,78590,Dec-18,43385870,26138583,37763569,25977236
(주)디아크,78590,Dec-19,64599738,24706578,37772354,24079947
(주)디알비동일,4840,Dec-11,505919694,227018423,338846704,208836865
(주)디알비동일,4840,Dec-12,336113707,148109150,142337360,123862484
(주)디알비동일,4840,Dec-13,421068531,289457378,141540778,176634111
(주)디알비동일,4840,Dec-14,585108837,334281638,141168522,185162463
(주)디알비동일,4840,Dec-15,679635431,385118945,159591245,194277806
(주)디알비동일,4840,Dec-16,551252492,430409334,129988200,202823779
(주)디알비동일,4840,Dec-17,546864454,437067864,121992898,210836699
(주)디알비동일,4840,Dec-18,545431367,446280829,111036815,215187164
(주)디알비동일,4840,Dec-19,546994961,461521620,113889433,218737987
(주)디알젬,263690,Dec-18,56626161,28677781,56606738,29057454
(주)디알젬,263690,Dec-19,60087401,32521559,60226049,33151802
(주)디알텍,214680,Dec-15,,,,
(주)디알텍,214680,Dec-16,36639222,27298742,37786686,27725809
(주)디알텍,214680,Dec-17,38804491,26503219,37757616,26781474
(주)디알텍,214680,Dec-18,44714337,31327286,43183164,32033861
(주)디알텍,214680,Dec-19,47845054,37359272,46786896,38714031
(주)디앤씨미디어,263720,Dec-17,,,26536904,31975445
(주)디앤씨미디어,263720,Dec-18,32910222,36521650,32081829,37171702
(주)디앤씨미디어,263720,Dec-19,42139941,41521440,42139941,41854377
(주)디에스앤엘,141020,Dec-13,16492480,14612941,16329351,14650598
(주)디에스앤엘,141020,Dec-14,12123550,22335700,12293434,23373668
(주)디에스앤엘,141020,Dec-15,53708366,11845826,18250289,12522512
(주)디에스앤엘,141020,Dec-16,50063640,6118488,49888011,6290842
(주)디에스앤엘,141020,Dec-17,46442299,30441816,46533423,30453850
(주)디에스앤엘,141020,Dec-18,25153821,33204828,11087403,33228936
(주)디에스앤엘,141020,Dec-19,38570359,36698411,875623,-13797060
(주)디에스케이,109740,Dec-11,37945005,28337952,37457285,28293191
(주)디에스케이,109740,Dec-12,19550609,27094224,19222311,27309877
(주)디에스케이,109740,Dec-13,32036754,30137063,31332384,30448918
(주)디에스케이,109740,Dec-14,35009890,32102279,34714490,32223923
(주)디에스케이,109740,Dec-15,56461731,41206830,55953367,40805983
(주)디에스케이,109740,Dec-16,59535940,84276988,46508330,50310324
(주)디에스케이,109740,Dec-17,103291567,76242741,102528479,76003673
(주)디에스케이,109740,Dec-18,117907273,106643685,117447230,100422463
(주)디에스케이,109740,Dec-19,76480134,125263484,76019403,110528496
(주)디에이테크놀로지,196490,Dec-14,40333039,27713678,40275056,27726876
(주)디에이테크놀로지,196490,Dec-15,60452386,30065393,60039421,29985944
(주)디에이테크놀로지,196490,Dec-16,74923371,35325527,74682634,35407725
(주)디에이테크놀로지,196490,Dec-17,101348011,43335414,100382714,43077817
(주)디에이테크놀로지,196490,Dec-18,92133286,76958071,91110422,76470492
(주)디에이테크놀로지,196490,Dec-19,108845736,65671883,107549535,65459977
(주)디에이피,66900,Dec-11,,,212427333,54960916
(주)디에이피,66900,Dec-12,,,309642334,68591896
(주)디에이피,66900,Dec-13,,,304367858,83439324
(주)디에이피,66900,Dec-14,,,216686457,79617850
(주)디에이피,66900,Dec-15,,,256089914,87347960
(주)디에이피,66900,Dec-16,,,247819536,89527838
(주)디에이피,66900,Dec-17,,,297905538,95249647
(주)디에이피,66900,Dec-18,,,304108132,102855496
(주)디에이피,66900,Dec-19,,,270484203,100606888
(주)디엔에이링크,127120,Dec-11,,,9150508,11518533
(주)디엔에이링크,127120,Dec-12,,,10037535,17700668
(주)디엔에이링크,127120,Dec-13,,,6666124,10959471
(주)디엔에이링크,127120,Dec-14,,,8732714,7732075
(주)디엔에이링크,127120,Dec-15,9419934,11201520,9296431,12429446
(주)디엔에이링크,127120,Dec-16,11483885,1815601,10403732,963455
(주)디엔에이링크,127120,Dec-17,14480118,23657460,14179692,23514607
(주)디엔에이링크,127120,Dec-18,14876023,19604681,12094514,19438050
(주)디엔에이링크,127120,Dec-19,15572845,9662570,13471617,8907110
(주)디엔에프,92070,Dec-11,,,25329505,29149655
(주)디엔에프,92070,Dec-12,,,27174584,30537112
(주)디엔에프,92070,Dec-13,,,20605828,17323010
(주)디엔에프,92070,Dec-14,,,61629776,42682625
(주)디엔에프,92070,Dec-15,,,71488720,60702903
(주)디엔에프,92070,Dec-16,,,58221631,71140482
(주)디엔에프,92070,Dec-17,,,74380663,81491387
(주)디엔에프,92070,Dec-18,,,74242592,90070186
(주)디엔에프,92070,Dec-19,,,58814557,90269095
(주)디엔오토모티브,7340,Dec-11,562794298,505621072,377329347,450091679
(주)디엔오토모티브,7340,Dec-12,632802344,559489146,410243496,483185160
(주)디엔오토모티브,7340,Dec-13,666499706,598059815,436690334,509936901
(주)디엔오토모티브,7340,Dec-14,721986990,650252406,438359811,533105628
(주)디엔오토모티브,7340,Dec-15,910458499,725445757,385393012,560356583
(주)디엔오토모티브,7340,Dec-16,959031647,790469916,349008113,578734268
(주)디엔오토모티브,7340,Dec-17,877858995,512792557,133035668,268226212
(주)디엔오토모티브,7340,Dec-18,908521022,563528621,145490957,332652362
(주)디엔오토모티브,7340,Dec-19,929772577,626101165,159118853,335658787
(주)디엠에스,68790,Dec-11,230196160,157908288,227055326,162203252
(주)디엠에스,68790,Dec-12,91469485,115129156,92920491,112468743
(주)디엠에스,68790,Dec-13,109258841,104291874,137576794,114235181
(주)디엠에스,68790,Dec-14,104435241,69306685,104063540,74726666
(주)디엠에스,68790,Dec-15,180943915,91236595,188558092,105800959
(주)디엠에스,68790,Dec-16,248848765,131735517,248456867,127206008
(주)디엠에스,68790,Dec-17,268731601,135202873,265966852,134077674
(주)디엠에스,68790,Dec-18,298717912,151479426,293684096,150609106
(주)디엠에스,68790,Dec-19,196206589,166005675,193234089,156506382
(주)디오,39840,Dec-11,51256033,49478185,50140272,51256065
(주)디오,39840,Dec-12,47870234,45635955,42657352,44691621
(주)디오,39840,Dec-13,62794873,37898837,58162567,38872443
(주)디오,39840,Dec-14,61576256,39792679,58295434,43765164
(주)디오,39840,Dec-15,71939173,77555997,60492899,77907599
(주)디오,39840,Dec-16,88019748,110199753,76571181,106652549
(주)디오,39840,Dec-17,94538598,120959924,78075286,121855640
(주)디오,39840,Dec-18,91043124,119284953,71369828,119961458
(주)디오,39840,Dec-19,127165199,143651875,87716698,138661816
(주)디와이디,219550,Dec-15,,,,
(주)디와이디,219550,Dec-16,,,,
(주)디와이디,219550,Dec-17,,,63692286,38466157
(주)디와이디,219550,Dec-18,,,54157675,29333596
(주)디와이디,219550,Dec-19,48109003,30874610,48109003,29468835
(주)디이엔티,79810,Dec-11,,,45089545,25482924
(주)디이엔티,79810,Dec-12,,,30360810,26389304
(주)디이엔티,79810,Dec-13,,,40762816,24684754
(주)디이엔티,79810,Dec-14,25084836,22330031,25035048,22318192
(주)디이엔티,79810,Dec-15,47963195,25875526,47889517,25844956
(주)디이엔티,79810,Dec-16,45512487,20867232,38609273,20531670
(주)디이엔티,79810,Dec-17,180427567,28239688,176696709,27623887
(주)디이엔티,79810,Dec-18,74958203,17686668,74849074,17457480
(주)디이엔티,79810,Dec-19,29668977,18115674,29443763,18039857
(주)디지아이,43360,Dec-11,,,26955616,52127186
(주)디지아이,43360,Dec-12,,,30811536,52550625
(주)디지아이,43360,Dec-13,,,24543546,50755411
(주)디지아이,43360,Dec-14,25893556,51877877,25614568,51993912
(주)디지아이,43360,Dec-15,,,22052199,51242459
(주)디지아이,43360,Dec-16,,,18979552,48566917
(주)디지아이,43360,Dec-17,,,24750765,48694461
(주)디지아이,43360,Dec-18,,,21067104,47419342
(주)디지아이,43360,Dec-19,,,15369640,45578934
(주)디지캡,197140,Dec-18,,,18022795,24907662
(주)디지캡,197140,Dec-19,23851999,29858324,19282616,28813580
(주)디지털대성,68930,Dec-11,,,49919903,47496796
(주)디지털대성,68930,Dec-12,,,52484028,51159436
(주)디지털대성,68930,Dec-13,,,58018152,54608034
(주)디지털대성,68930,Dec-14,,,57505052,58170978
(주)디지털대성,68930,Dec-15,60225882,62374174,54927432,59877160
(주)디지털대성,68930,Dec-16,83509558,67548361,52731007,61785952
(주)디지털대성,68930,Dec-17,89840128,74170838,56820821,64310816
(주)디지털대성,68930,Dec-18,106906093,77110965,58651268,58866054
