회사명,거래소코드,회계년도,당기순이익(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),당기순이익(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
(주)국영지앤엠,6050,Dec-15,,,,-533927,48972537,48972537
(주)국영지앤엠,6050,Dec-16,,,,385503,50558041,50558041
(주)국영지앤엠,6050,Dec-17,,,,1431624,52611544,52611544
(주)국영지앤엠,6050,Dec-18,,,,-354808,51748308,51748308
(주)국영지앤엠,6050,Dec-19,,,,1089819,52826451,52826451
(주)국전약품,307750,Dec-18,,,,,,
(주)국전약품,307750,Dec-19,,,,,,
(주)그래디언트,35080,Dec-11,-12292479,328872047,328872047,-4906079,334573662,334573662
(주)그래디언트,35080,Dec-12,12756395,396658401,734310401,15794035,411656935,411656935
(주)그래디언트,35080,Dec-13,23780984,751939530,751939530,-9664900,402332194,402332194
(주)그래디언트,35080,Dec-14,31456346,900343355,900343355,625806,420045194,420045194
(주)그래디언트,35080,Dec-15,42995247,903808796,903808796,13112622,431479123,431479123
(주)그래디언트,35080,Dec-16,-39011241,840330799,840330799,-40598919,389295611,389295611
(주)그래디언트,35080,Dec-17,-63634928,742316982,742316982,-54754214,328719925,328719925
(주)그래디언트,35080,Dec-18,-4194664,714481098,714481098,4404863,325218418,325218418
(주)그래디언트,35080,Dec-19,6507368,669586510,669586510,4125060,320088192,320088192
(주)그리티,204020,Dec-18,4810592,74460588,74460588,6019400,74051025,74051025
(주)그리티,204020,Dec-19,1563323,74181103,74181103,2627015,74833748,74833748
(주)그린플러스,186230,Dec-19,2533086,37391337,37391337,2435883,36772875,36772875
(주)글로벌스탠다드테크놀로지,83450,Dec-11,3521902,27594673,27594673,2301945,26355250,26355250
(주)글로벌스탠다드테크놀로지,83450,Dec-12,7003711,36008304,36008304,5403733,33379017,33379017
(주)글로벌스탠다드테크놀로지,83450,Dec-13,5925826,42629997,42629997,5075966,39169886,39169886
(주)글로벌스탠다드테크놀로지,83450,Dec-14,7880919,50846053,50846053,6151625,45624394,45624394
(주)글로벌스탠다드테크놀로지,83450,Dec-15,5703892,56675666,56675666,3910170,49667680,49667680
(주)글로벌스탠다드테크놀로지,83450,Dec-16,4644376,60779819,60779819,3758214,53103831,53103831
(주)글로벌스탠다드테크놀로지,83450,Dec-17,15756344,78275559,78275559,13135277,67278478,67278478
(주)글로벌스탠다드테크놀로지,83450,Dec-18,10303468,85807825,85807825,7747618,72640818,72640818
(주)글로벌스탠다드테크놀로지,83450,Dec-19,17968416,103310701,103310701,17027156,90403163,90403163
(주)금비,8870,Sep-11,5926611,127461261,127461261,828877,76631712,76631712
(주)금비,8870,Sep-12,2324776,127569592,127569592,134171,76286738,76286738
(주)금비,8870,Sep-13,1899708,127930275,127930275,302774,75961191,75961191
(주)금비,8870,Sep-14,3097739,130427078,130427078,-1062704,73951486,73951486
(주)금비,8870,Sep-15,7665205,138920965,138920965,2817261,75497346,75497346
(주)금비,8870,Sep-16,13187315,146679335,146679335,6032090,80284267,80284267
(주)금비,8870,Sep-17,6646301,150022915,150022915,1457776,80937315,80937315
(주)금비,8870,Sep-18,10167339,156252159,156252159,4159383,83535809,83535809
(주)금비,8870,Sep-19,10620899,163543704,163543704,2736847,84602682,84602682
(주)금양,1570,Dec-11,2964115,45175687,45175687,2436780,43024251,43024251
(주)금양,1570,Dec-12,3717420,45542580,45542580,3159937,45261596,45261596
(주)금양,1570,Dec-13,719232,45554255,45554255,1518013,45422689,45422689
(주)금양,1570,Dec-14,-111826,44489985,44489985,2861900,46481587,46481587
(주)금양,1570,Dec-15,14474633,57953744,57953744,2338700,46703110,46703110
(주)금양,1570,Dec-16,-20526295,34480745,34480745,-23749351,22239137,22239137
(주)금양,1570,Dec-17,18645438,57595446,57595446,366688,31251974,31251974
(주)금양,1570,Dec-18,20253300,79456336,79456336,16116052,49187838,49187838
(주)금양,1570,Dec-19,-10903987,68287064,68287064,-12752836,35004819,35004819
(주)금호에이치티,214330,Dec-15,14971109,81388280,81388280,16768247,82117294,82117294
(주)금호에이치티,214330,Dec-16,8354070,86282030,86282030,12887704,92714230,92714230
(주)금호에이치티,214330,Dec-17,4933421,90754420,90754420,5433832,97560824,97560824
(주)금호에이치티,214330,Dec-18,7792877,124851870,124851870,7102658,131065067,131065067
(주)금호에이치티,214330,Dec-19,-75223,172630689,172630689,1794762,180769966,180769966
(주)금화피에스시,36190,Dec-11,,,,15182500,76345247,76345247
(주)금화피에스시,36190,Dec-12,,,92305175,18485546,92305175,90163134
(주)금화피에스시,36190,Dec-13,22786047,117616926,117616926,21184156,113200802,113200802
(주)금화피에스시,36190,Dec-14,21397903,133525938,133525938,20636145,126877795,126877795
(주)금화피에스시,36190,Dec-15,22676558,149051009,149051009,21704964,142256701,142256701
(주)금화피에스시,36190,Dec-16,23917682,168709929,168709929,22053825,159990222,159990222
(주)금화피에스시,36190,Dec-17,20153925,184227358,183057314,20754033,176303850,175235431
(주)금화피에스시,36190,Dec-18,39649709,220727038,220727038,38175421,211366403,211366403
(주)금화피에스시,36190,Dec-19,27677441,239409631,239409631,25283209,227742546,227742546
(주)기가레인,49080,Dec-13,10828194,62386212,62386212,11073413,62596675,62596675
(주)기가레인,49080,Dec-14,7764423,75572002,75572002,9064933,77078658,77078658
(주)기가레인,49080,Dec-15,-13369109,65744609,65744609,-14035109,65461853,65461853
(주)기가레인,49080,Dec-16,-10347329,57597489,57597489,-10793714,57063120,57063120
(주)기가레인,49080,Dec-17,-920801,88669121,88669121,-401780,89023884,89023884
(주)기가레인,49080,Dec-18,-21635992,68560115,68560115,-23731827,66878280,66878280
(주)기가레인,49080,Dec-19,-46059977,28064616,27492262,-44243046,27887641,27315287
(주)기산텔레콤,35460,Dec-11,-12092371,33888631,33888631,-8844829,32479105,32479105
(주)기산텔레콤,35460,Dec-12,-1882261,31516647,31516647,1433180,33918079,33918079
(주)기산텔레콤,35460,Dec-13,3928729,36517480,36517480,2049347,36087855,36087855
(주)기산텔레콤,35460,Dec-14,2744606,38506780,38506780,655537,36429569,36429569
(주)기산텔레콤,35460,Dec-15,1701580,42259485,42259485,564987,38723216,38723216
(주)기산텔레콤,35460,Dec-16,-2639743,39870843,39870843,-1733928,37420205,37420205
(주)기산텔레콤,35460,Dec-17,-5538516,34992274,34992274,-2085390,35438291,35438291
(주)기산텔레콤,35460,Dec-18,-3327575,31640999,31640999,-5791304,29246000,29246000
(주)기산텔레콤,35460,Dec-19,3498486,34690964,34690964,2205257,31379895,31379895
(주)까뮤이앤씨,13700,Dec-11,,,,-115818356,46083061,46083061
(주)까뮤이앤씨,13700,Dec-12,,,,-4642070,40763024,43010290
(주)까뮤이앤씨,13700,Dec-13,,,,-12045286,33715699,33715699
(주)까뮤이앤씨,13700,Dec-14,,,,2285412,35697347,35697347
(주)까뮤이앤씨,13700,Dec-15,,,,5169039,45786128,45786128
(주)까뮤이앤씨,13700,Dec-16,,,,3256253,51113063,51113063
(주)까뮤이앤씨,13700,Dec-17,,,,8436815,59106121,59106121
(주)까뮤이앤씨,13700,Dec-18,,,,1738796,59562903,59562903
(주)까뮤이앤씨,13700,Dec-19,,,,13494869,70932062,70932062
(주)까스텔바작,308100,Dec-19,6869624,76678226,76678226,7090294,77312548,77312548
(주)나노,187790,Dec-14,,,,,,
(주)나노,187790,Dec-15,-8990586,42659926,42659926,-10306565,31847169,31847169
(주)나노,187790,Dec-16,-24388859,34319308,34319308,-18008880,27068246,27068246
(주)나노,187790,Dec-17,89291,44902238,44902238,-2829878,37017160,37017160
(주)나노,187790,Dec-18,-467314,59465317,59465317,-5616504,44484099,44484099
(주)나노,187790,Dec-19,-298564,62021912,62021912,475680,47992724,47992724
(주)나노브릭,286750,Dec-19,-780552,14149812,,-763049,14149812,14149812
(주)나노신소재,121600,Dec-11,4687969,58193875,58193875,4707958,58178847,58178847
(주)나노신소재,121600,Dec-12,-1446732,56592559,56592559,-1346877,56696577,56696577
(주)나노신소재,121600,Dec-13,1166791,57860945,57860945,1129993,57932739,57932739
(주)나노신소재,121600,Dec-14,3793548,61578369,61578369,3733441,61576959,61576959
(주)나노신소재,121600,Dec-15,7655911,73885201,73885201,7723716,73932499,73932499
(주)나노신소재,121600,Dec-16,5940058,77589079,77589079,5955088,77643425,77643425
(주)나노신소재,121600,Dec-17,6827889,82913399,82913399,6795716,82967807,82967807
(주)나노신소재,121600,Dec-18,7671621,88855048,88855048,7577945,88802531,88802531
(주)나노신소재,121600,Dec-19,5801286,93787590,93787590,5848754,93774861,93774861
(주)나노엔텍,39860,Dec-11,-12202620,28748071,28748071,-11866915,29212068,29212068
(주)나노엔텍,39860,Dec-12,-5883367,22976602,22976602,-6417553,22983479,22983479
(주)나노엔텍,39860,Dec-13,-1236713,23577971,23577971,332876,25096460,25096460
(주)나노엔텍,39860,Dec-14,-2464001,35502372,35502372,-1173219,38430723,38430723
(주)나노엔텍,39860,Dec-15,-7471283,38408344,38408344,-4272310,49032474,49032474
(주)나노엔텍,39860,Dec-16,-14798956,25576796,25576796,-17339841,27669734,27669734
(주)나노엔텍,39860,Dec-17,-2072184,23731000,23731000,-799389,26788106,26788106
(주)나노엔텍,39860,Dec-18,3308228,35150401,35150401,3683640,38716209,38716209
(주)나노엔텍,39860,Dec-19,5749945,41025691,41025691,6191104,45112180,45112180
(주)나무가,190510,Dec-15,8484512,60274130,60274130,7763897,59685865,59685865
(주)나무가,190510,Dec-16,-4188413,71710818,71710818,-3614485,71264453,71264453
(주)나무가,190510,Dec-17,-40918809,30589633,30589633,-43568385,28107335,28107335
(주)나무가,190510,Dec-18,3585210,35422440,35422440,10339276,38511623,38511623
(주)나무가,190510,Dec-19,-585939,44268639,44268639,3214583,49646661,49646661
(주)나스미디어,89600,Dec-13,,,,5614730,56196308,56196308
(주)나스미디어,89600,Dec-14,,,,7956451,62569324,62569324
(주)나스미디어,89600,Dec-15,,,69530971,9916024,69530971,69530971
(주)나스미디어,89600,Dec-16,11972406,104423228,104423228,11499887,98227596,98227596
(주)나스미디어,89600,Dec-17,26676052,127769767,127769767,20237979,115839722,115839722
(주)나스미디어,89600,Dec-18,20596334,141948762,141948762,15458417,124908468,124908468
(주)나스미디어,89600,Dec-19,22484088,153131396,153131396,18656401,132550768,132550768
(주)나이벡,138610,Dec-11,,,,-1834811,10301732,10301732
(주)나이벡,138610,Dec-12,,,,-1407065,8856747,8856747
(주)나이벡,138610,Dec-13,,,,-3849754,5822703,5822703
(주)나이벡,138610,Dec-14,,,,-3620685,5078980,5078980
(주)나이벡,138610,Dec-15,,,,-2425875,10818393,10818393
(주)나이벡,138610,Dec-16,,,,-3027189,9841184,9841184
(주)나이벡,138610,Dec-17,,,,-2567612,12361859,12361859
(주)나이벡,138610,Dec-18,,,,-4146156,10575969,10575969
(주)나이벡,138610,Dec-19,,,,-2726636,27404041,27404041
(주)나이스디앤비,130580,Dec-11,,,,2483308,18442040,18442040
(주)나이스디앤비,130580,Dec-12,,,,3024750,20520620,20520620
(주)나이스디앤비,130580,Dec-13,,,,3012799,22820926,22820926
(주)나이스디앤비,130580,Dec-14,,,25404428,3625754,25404428,25404428
(주)나이스디앤비,130580,Dec-15,4366625,29892463,29892463,4269809,28572652,28572652
(주)나이스디앤비,130580,Dec-16,5728563,33730728,33730728,4342227,32232265,32232265
(주)나이스디앤비,130580,Dec-17,6414092,38536096,38536096,4960968,35612084,35612084
(주)나이스디앤비,130580,Dec-18,9299592,45199660,45199660,7840104,40955406,40955406
(주)나이스디앤비,130580,Dec-19,11280367,60090077,60090077,9097679,46837210,46837210
(주)나이스홀딩스,34310,Dec-11,33822237,322296904,322296904,6505010,257761410,257761410
(주)나이스홀딩스,34310,Dec-12,44822114,394674902,515125554,17518136,316297089,316297089
(주)나이스홀딩스,34310,Dec-13,63730747,570818310,570818310,8548366,320113373,320113373
(주)나이스홀딩스,34310,Dec-14,53713407,667095981,667095981,8735163,324733065,324733065
(주)나이스홀딩스,34310,Dec-15,62915097,695351005,695351005,6822102,310980541,310980541
(주)나이스홀딩스,34310,Dec-16,90779251,773235269,773235269,18359912,325078660,325078660
(주)나이스홀딩스,34310,Dec-17,92750994,877935795,877935795,5118791,325609688,325609688
(주)나이스홀딩스,34310,Dec-18,99301937,1040008134,1040008134,-16465295,336349524,336349524
(주)나이스홀딩스,34310,Dec-19,77665757,1223621083,1223621083,5118265,334729120,334729120
(주)나인테크,267320,Dec-17,,,,,,
(주)나인테크,267320,Dec-18,,,,,,
(주)나인테크,267320,Dec-19,,,,,,
(주)남선알미늄,8350,Dec-11,24748177,74233806,,-2024012,43707424,74233806
(주)남선알미늄,8350,Dec-12,,,,-16536943,61332987,61332987
(주)남선알미늄,8350,Dec-13,,,,9655705,70827736,70827736
(주)남선알미늄,8350,Dec-14,,,,17604236,87467921,87467921
(주)남선알미늄,8350,Dec-15,,,,14881686,103068147,103068147
(주)남선알미늄,8350,Dec-16,,,,20399638,122569267,122569267
(주)남선알미늄,8350,Dec-17,,,147809531,21742400,147809531,147809531
(주)남선알미늄,8350,Dec-18,25220519,168719762,168719762,25376157,168875400,168875400
(주)남선알미늄,8350,Dec-19,14479409,179100254,179100254,8338512,176357497,176357497
(주)남성,4270,Dec-11,-1822084,86423919,86423919,2680768,80448918,80448918
(주)남성,4270,Dec-12,-6862343,79934314,79934314,1286317,81342149,81342149
(주)남성,4270,Dec-13,-732650,78184930,78184930,1381106,81514206,81514206
(주)남성,4270,Dec-14,-3975359,72641729,72641729,-700522,80188502,80188502
(주)남성,4270,Dec-15,-520743,70994437,70994437,1848869,82206186,71610124
(주)남성,4270,Dec-16,1327730,73385506,73385506,1360255,74053481,74053481
(주)남성,4270,Dec-17,1356665,87392856,87392856,1354923,87590384,87590384
(주)남성,4270,Dec-18,-3576375,82768164,82768164,-3506408,83103125,83103125
(주)남성,4270,Dec-19,-2196177,85924082,85924082,-2135357,86166403,86166403
(주)내츄럴엔도텍,168330,Dec-13,,,,19279883,50779888,50779888
(주)내츄럴엔도텍,168330,Dec-14,,,71648115,20760517,71648115,71648115
(주)내츄럴엔도텍,168330,Dec-15,-15644528,50463160,50463160,-16896629,49082284,49082284
(주)내츄럴엔도텍,168330,Dec-16,-13177152,47296929,47296929,-12887062,46208860,46208860
(주)내츄럴엔도텍,168330,Dec-17,-8860824,54719456,54719456,-9645005,45760762,45760762
(주)내츄럴엔도텍,168330,Dec-18,-23238141,36487302,36487302,-16506112,34261443,34261443
(주)내츄럴엔도텍,168330,Dec-19,-16008383,20483129,20483129,-15322638,18938805,18938805
(주)네오리진,94860,Dec-11,649924,30439412,,667150,23488831,30439412
(주)네오리진,94860,Dec-12,,,,-2791896,26662888,26662888
(주)네오리진,94860,Dec-13,,,,-12396768,22428980,22428980
(주)네오리진,94860,Dec-14,,,,-18212371,11993150,11993150
(주)네오리진,94860,Dec-15,,,,-3377781,10969912,10969912
(주)네오리진,94860,Dec-16,,,11809547,674598,11809547,11809547
(주)네오리진,94860,Dec-17,166207,14546111,,218915,14601651,14546111
(주)네오리진,94860,Dec-18,,,,-3781297,11789790,11789790
(주)네오리진,94860,Dec-19,,,,-2726564,10818182,10818182
(주)네오셈,253590,Dec-18,,,,,,
(주)네오셈,253590,Dec-19,-1569501,37494457,37494457,-1740980,37019001,37019001
(주)네오오토,212560,Dec-15,,,,7651072,61349142,61349142
(주)네오오토,212560,Dec-16,,,,7883058,69048419,69048419
(주)네오오토,212560,Dec-17,,,,4135626,72509574,72509574
(주)네오오토,212560,Dec-18,,,,5798405,77540065,77540065
(주)네오오토,212560,Dec-19,,,,2497866,79358492,79358492
(주)네오위즈,95660,Dec-11,72509057,272933090,272933090,79218344,268512261,268512261
(주)네오위즈,95660,Dec-12,5785127,288492496,262762181,3779378,305625409,305625409
(주)네오위즈,95660,Dec-13,46864398,295827208,295827208,52818309,360058072,360058072
(주)네오위즈,95660,Dec-14,-8177160,284837352,284837352,1272651,362210560,362210560
(주)네오위즈,95660,Dec-15,-21852100,264287860,264287860,-3653848,359269020,359269020
(주)네오위즈,95660,Dec-16,9853329,271054566,271054566,3632162,355597288,355597288
(주)네오위즈,95660,Dec-17,-2143713,264748209,261573159,-25872555,330102352,330102352
(주)네오위즈,95660,Dec-18,33524295,298839710,298839710,-4753411,325841070,325841070
(주)네오위즈,95660,Dec-19,27623322,328878043,328878043,6495544,324764441,324764441
(주)네오위즈홀딩스,42420,Dec-11,76477186,374990578,374990578,25370700,242704495,242704495
(주)네오위즈홀딩스,42420,Dec-12,13920271,385155307,365487958,23060658,265778788,265778788
(주)네오위즈홀딩스,42420,Dec-13,59898207,416240481,416240481,-2832876,262310566,262310566
(주)네오위즈홀딩스,42420,Dec-14,57500868,467487690,467487690,6541508,272035937,272035937
(주)네오위즈홀딩스,42420,Dec-15,49969692,492854028,492854028,64723380,347681208,347681208
(주)네오위즈홀딩스,42420,Dec-16,-8386452,479007316,479007316,-6839712,325184384,325184384
(주)네오위즈홀딩스,42420,Dec-17,-6798711,476382219,473207169,-10240089,311520065,311520065
(주)네오위즈홀딩스,42420,Dec-18,43566139,516278245,516278245,-4969594,303628909,303628909
(주)네오위즈홀딩스,42420,Dec-19,40857864,549250922,549250922,5768056,304420700,304420700
(주)네오크레마,311390,Dec-19,1025691,37866534,37866534,1258938,37939688,37939688
(주)네오티스,85910,Dec-11,,,,3975553,59050937,59050937
(주)네오티스,85910,Dec-12,,,60699295,4313757,60149295,60733029
(주)네오티스,85910,Dec-13,2426104,60663141,60663141,2230587,60510748,60510748
(주)네오티스,85910,Dec-14,3063380,63977930,63977930,2581243,63323708,63323708
(주)네오티스,85910,Dec-15,-3593014,59903389,59903389,-4379435,58634491,58634491
(주)네오티스,85910,Dec-16,-1601111,56347189,56347189,-1560928,56144079,56144079
(주)네오티스,85910,Dec-17,-7249334,46080092,46080092,-7269754,46102243,46102243
(주)네오티스,85910,Dec-18,3178419,44553303,44553303,3000159,45394703,45394703
(주)네오티스,85910,Dec-19,1456670,43683942,43683942,1372323,44318521,44318521
(주)네오팜,92730,Dec-11,,,,904242,29871983,29871983
(주)네오팜,92730,Dec-12,,,,647763,29923684,29923684
(주)네오팜,92730,Dec-13,,,,1895050,30335980,30335980
(주)네오팜,92730,Dec-14,,,,2568482,31145609,31145609
