회사명,거래소코드,회계년도,이자비용(IFRS연결),장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),이자비용(IFRS개별),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별)
이트론(주),96040,Dec-14,,,,,0,0,0,0
이트론(주),96040,Dec-15,,,,,0,0,0,0
이트론(주),96040,Dec-16,,,,,0,0,0,0
이트론(주),96040,Dec-17,,,,,0,0,0,0
이트론(주),96040,Dec-18,,,,,0,0,0,0
이트론(주),96040,Dec-19,0,0,0,0,0,0,0,0
이화공영(주),1840,Dec-11,,,,,0,0,0,0
이화공영(주),1840,Dec-12,,,,,0,0,2810,0
이화공영(주),1840,Dec-13,,,,,0,0,0,0
이화공영(주),1840,Dec-14,,,,,0,0,0,0
이화공영(주),1840,Dec-15,,,,,0,0,0,0
이화공영(주),1840,Dec-16,,,,,0,0,908,0
이화공영(주),1840,Dec-17,,,,,0,0,0,0
이화공영(주),1840,Dec-18,,,,,0,0,0,0
이화공영(주),1840,Dec-19,,,,,0,0,1000000,0
이화산업(주),760,Mar-11,0,50750,50161559,0,0,0,50160959,0
이화산업(주),760,Mar-12,0,0,50208987,0,0,0,50208987,0
이화산업(주),760,Mar-13,0,13500000,63487988,0,0,13500000,49487988,0
이화산업(주),760,Mar-14,0,25500000,39176080,0,0,25500000,34176080,0
이화산업(주),760,Mar-15,0,40000000,28785971,0,0,10000000,23785971,0
이화산업(주),760,Mar-16,0,34687400,40190238,0,0,0,33690238,0
이화산업(주),760,Dec-17,0,36381000,38833387,0,0,0,30333387,0
이화산업(주),760,Dec-18,0,42887500,41500000,0,0,0,31000000,0
이화산업(주),760,Dec-19,0,11792500,45300000,0,0,0,30000000,0
이화전기공업(주),24810,Dec-11,0,144068,19924744,0,0,0,1314700,0
이화전기공업(주),24810,Dec-12,0,0,22200000,0,0,0,14500000,0
이화전기공업(주),24810,Dec-13,0,4300000,20610000,0,0,0,11300000,0
이화전기공업(주),24810,Dec-14,0,5000000,26916480,0,0,0,19275930,0
이화전기공업(주),24810,Dec-15,,,,,0,0,18406883,0
이화전기공업(주),24810,Dec-16,,,,,0,0,14000000,0
이화전기공업(주),24810,Dec-17,,,,,0,0,2000000,0
이화전기공업(주),24810,Dec-18,,,,,0,6000000,2000000,0
이화전기공업(주),24810,Dec-19,,,,,0,6000000,2000000,0
인베니아(주),79950,Dec-11,,,,,0,315000,12000000,0
인베니아(주),79950,Dec-12,0,8600000,13000000,0,0,8600000,13000000,0
인베니아(주),79950,Dec-13,0,5260000,20000000,0,0,5260000,20000000,0
인베니아(주),79950,Dec-14,0,1817500,25000000,0,0,1817500,25000000,0
인베니아(주),79950,Dec-15,0,3333200,25000000,0,0,3333200,25000000,0
인베니아(주),79950,Dec-16,0,333200,22000000,0,0,333200,22000000,0
인베니아(주),79950,Dec-17,0,5500000,40900000,0,0,5500000,40900000,0
인베니아(주),79950,Dec-18,0,4133333,26500000,0,0,4133333,26000000,0
인베니아(주),79950,Dec-19,0,4833333,71399695,0,0,4833333,65065100,0
인선이엔티(주),60150,Dec-11,0,16134854,32628098,0,0,7561524,23498976,0
인선이엔티(주),60150,Dec-12,0,13740400,51052142,0,0,10530400,40257168,0
인선이엔티(주),60150,Dec-13,0,17498650,55349522,0,0,16986150,46002716,0
인선이엔티(주),60150,Dec-14,0,21675096,57247798,0,0,21054706,48265797,0
인선이엔티(주),60150,Dec-15,0,13833357,64239694,0,0,12505252,61739694,0
인선이엔티(주),60150,Dec-16,0,10708150,55762242,0,0,10708150,53262242,0
인선이엔티(주),60150,Dec-17,0,36874830,34900000,0,0,36874830,29900000,0
인선이엔티(주),60150,Dec-18,0,0,40900000,0,0,0,37400000,0
인선이엔티(주),60150,Dec-19,0,35186729,57754030,0,0,30345889,49900000,0
인지컨트롤스(주),23800,Dec-11,0,46494741,118895573,0,0,15000000,15700000,0
인지컨트롤스(주),23800,Dec-12,0,34722646,47730690,500000,0,27200000,13800000,0
인지컨트롤스(주),23800,Dec-13,0,34077902,79021589,500000,0,26700000,23800000,0
인지컨트롤스(주),23800,Dec-14,0,33106795,90028345,0,0,27780000,33882529,0
인지컨트롤스(주),23800,Dec-15,0,31029074,87847183,0,0,18076400,37387040,0
인지컨트롤스(주),23800,Dec-16,0,28262957,103063591,0,0,17519360,42861513,0
인지컨트롤스(주),23800,Dec-17,0,11497263,119172275,0,0,7494120,62060500,0
인지컨트롤스(주),23800,Dec-18,0,21607593,128888295,0,0,14725280,81887500,0
인지컨트롤스(주),23800,Dec-19,0,61003394,130216890,0,0,9915556,74700000,0
인천도시가스(주),34590,Dec-11,,,,,0,18069164,600000,0
인천도시가스(주),34590,Dec-12,,,,,0,17820197,0,0
인천도시가스(주),34590,Dec-13,,,,,0,18217457,0,0
인천도시가스(주),34590,Dec-14,,,,,0,19441817,0,0
인천도시가스(주),34590,Dec-15,,,,,0,20248917,0,0
인천도시가스(주),34590,Dec-16,,,,,0,19775077,0,0
인천도시가스(주),34590,Dec-17,,,,,0,17094517,0,0
인천도시가스(주),34590,Dec-18,0,16700908,0,0,0,16700908,0,0
인천도시가스(주),34590,Dec-19,0,16124990,0,0,0,16124990,0,0
인크로스(주),216050,Dec-16,0,0,0,0,0,0,0,0
인크로스(주),216050,Dec-17,0,0,0,0,0,0,0,0
인크로스(주),216050,Dec-18,0,0,0,0,0,0,0,0
인크로스(주),216050,Dec-19,0,0,0,0,0,0,0,0
인탑스(주),49070,Dec-11,0,0,38973977,0,0,0,37824000,0
인탑스(주),49070,Dec-12,0,0,75191104,0,0,0,74856548,0
인탑스(주),49070,Dec-13,0,0,12870000,0,0,0,12870000,0
인탑스(주),49070,Dec-14,0,0,15060000,0,0,0,15060000,0
인탑스(주),49070,Dec-15,0,0,34997000,0,0,0,34997000,0
인탑스(주),49070,Dec-16,0,17689328,39793000,0,0,0,22324000,0
인탑스(주),49070,Dec-17,0,17661568,52825000,0,0,0,42520000,0
인탑스(주),49070,Dec-18,0,0,42193000,0,0,0,34288000,0
인탑스(주),49070,Dec-19,0,0,34026000,0,0,0,34026000,0
인터지스(주),129260,Dec-11,0,9000000,56039850,0,0,700000,56039850,0
인터지스(주),129260,Dec-12,0,109014620,17891050,0,0,17639556,17891050,0
인터지스(주),129260,Dec-13,0,110488122,25984080,0,0,31341928,25984080,0
인터지스(주),129260,Dec-14,0,103561911,43163203,0,0,29765013,42836259,0
인터지스(주),129260,Dec-15,0,68108696,49993309,0,0,4452840,49200000,0
인터지스(주),129260,Dec-16,0,51288443,74400000,0,0,22346049,74400000,0
인터지스(주),129260,Dec-17,0,94236371,25330000,0,0,65312150,25000000,0
인터지스(주),129260,Dec-18,0,50519208,43613362,0,0,30688865,43603362,0
인터지스(주),129260,Dec-19,0,72826067,34499827,0,0,63803805,33839326,0
인포뱅크(주),39290,Dec-11,,,,,0,0,0,0
인포뱅크(주),39290,Dec-12,,,,,0,0,0,0
인포뱅크(주),39290,Dec-13,0,0,0,0,0,0,0,0
인포뱅크(주),39290,Dec-14,0,800000,0,0,0,0,0,0
인포뱅크(주),39290,Dec-15,0,0,500000,0,0,0,0,0
인포뱅크(주),39290,Dec-16,0,0,300000,0,0,0,0,0
인포뱅크(주),39290,Dec-17,0,0,300000,0,0,0,0,0
인포뱅크(주),39290,Dec-18,0,0,300000,0,0,0,0,0
인포뱅크(주),39290,Dec-19,0,0,300000,0,0,0,0,0
인화정공(주),101930,Dec-11,0,15035500,13000000,0,0,11035500,13000000,0
인화정공(주),101930,Dec-12,0,25637460,36357874,0,0,21178500,34000000,0
인화정공(주),101930,Dec-13,0,25028440,71062000,0,0,24857040,22000000,0
인화정공(주),101930,Dec-14,0,0,98650000,0,0,0,36000000,0
인화정공(주),101930,Dec-15,0,24000000,75057750,0,0,24000000,34000000,0
인화정공(주),101930,Dec-16,0,11397000,77000000,0,0,10339000,34000000,0
인화정공(주),101930,Dec-17,0,397000,100500000,0,0,339000,58000000,0
인화정공(주),101930,Dec-18,0,8819100,136940000,0,0,305100,97100000,0
인화정공(주),101930,Dec-19,0,275100,131395900,0,0,237300,85400000,0
일동제약(주),249420,Dec-16,0,64000000,33000000,0,0,64000000,33000000,0
일동제약(주),249420,Dec-17,0,45000000,37400000,0,0,45000000,37400000,0
일동제약(주),249420,Dec-18,0,36000000,58400000,0,0,36000000,58400000,0
일동제약(주),249420,Dec-19,0,23000000,74400000,0,0,23000000,74400000,0
일동홀딩스(주),230,Dec-11,0,13400000,44103000,0,0,13000000,42063000,0
일동홀딩스(주),230,Dec-12,0,21400000,0,0,0,20800000,0,0
일동홀딩스(주),230,Dec-13,0,64563862,0,0,0,64200000,0,0
일동홀딩스(주),230,Dec-14,0,67589884,0,0,0,67512112,0,0
일동홀딩스(주),230,Dec-15,0,75494864,0,0,0,0,0,0
일동홀딩스(주),230,Dec-16,0,30077616,0,0,0,5077616,0,0
일동홀딩스(주),230,Dec-17,0,60368,0,0,0,60368,0,0
일동홀딩스(주),230,Dec-18,0,43120,0,0,0,43120,0,0
일동홀딩스(주),230,Dec-19,0,24925872,0,0,0,25872,0,0
일성건설(주),13360,Dec-11,0,20000000,17590000,0,0,20000000,17590000,0
일성건설(주),13360,Dec-12,0,10000000,9690000,0,0,10000000,9690000,0
일성건설(주),13360,Dec-13,0,21990800,14690542,0,0,21990800,14690542,0
일성건설(주),13360,Dec-14,0,0,48890000,0,0,0,48890000,0
일성건설(주),13360,Dec-15,0,0,32956789,0,0,13963468,32953000,0
일성건설(주),13360,Dec-16,0,7003360,17250000,0,0,7003360,17250000,0
일성건설(주),13360,Dec-17,0,31170000,16843548,0,0,31170000,16843548,0
일성건설(주),13360,Dec-18,0,10812141,16114993,0,0,10812141,16114993,0
일성건설(주),13360,Dec-19,0,2268846,41210192,0,0,2268846,41210192,0
일성신약(주),3120,Dec-11,,,,,0,0,3500000,0
일성신약(주),3120,Dec-12,,,,,0,0,1500000,0
일성신약(주),3120,Dec-13,,,,,0,0,0,0
일성신약(주),3120,Dec-14,,,,,0,0,0,0
일성신약(주),3120,Dec-15,,,,,0,0,0,0
일성신약(주),3120,Dec-16,,,,,0,0,0,0
일성신약(주),3120,Dec-17,,,,,0,0,0,0
일성신약(주),3120,Dec-18,,,,,0,0,0,0
일성신약(주),3120,Dec-19,,,,,0,0,0,0
일신방직(주),3200,Dec-11,0,11838174,3000000,0,0,11838174,0,0
일신방직(주),3200,Dec-12,0,4266990,4729077,0,0,4266990,4729077,0
일신방직(주),3200,Dec-13,0,7324264,8710279,0,0,7324264,8710279,0
일신방직(주),3200,Dec-14,0,15851744,10850650,0,0,6535841,10850650,0
일신방직(주),3200,Dec-15,0,62183320,43724512,0,0,1078000,27538249,0
일신방직(주),3200,Dec-16,0,52886910,40762630,0,0,525000,21580767,0
일신방직(주),3200,Dec-17,0,36241923,37195300,0,0,177500,18388139,0
일신방직(주),3200,Dec-18,0,29056625,58303253,0,0,1666678,25176573,0
일신방직(주),3200,Dec-19,0,27533424,69361443,0,0,11102147,17711956,0
일양약품(주),7570,Mar-11,,,,,0,14375000,45930759,0
일양약품(주),7570,Mar-12,,,,,0,59968750,39100000,0
일양약품(주),7570,Mar-13,,,,,0,62294580,39000000,0
일양약품(주),7570,Mar-14,,,,,0,37097760,76000000,0
일양약품(주),7570,Mar-15,0,39765840,81376290,0,0,37899240,77300000,0
일양약품(주),7570,Dec-16,0,8957900,102278179,0,0,8862500,100680000,0
일양약품(주),7570,Dec-17,0,6000000,116828450,0,0,6000000,116010000,0
일양약품(주),7570,Dec-18,0,26185000,115571203,0,0,26185000,114594643,0
일양약품(주),7570,Dec-19,0,8500000,97662960,0,0,8500000,97000000,0
일정실업(주),8500,Dec-11,0,0,7100000,0,0,0,7100000,0
일정실업(주),8500,Dec-12,0,6960000,7040000,0,0,6960000,7040000,0
일정실업(주),8500,Dec-13,0,8000000,3000000,0,0,8000000,3000000,0
일정실업(주),8500,Dec-14,0,0,2700000,0,0,0,2700000,0
일정실업(주),8500,Dec-15,0,0,0,0,0,0,0,0
일정실업(주),8500,Dec-16,0,0,0,0,0,0,0,0
일정실업(주),8500,Dec-17,0,0,7300000,0,0,0,7300000,0
일정실업(주),8500,Dec-18,0,0,18000000,0,0,0,18000000,0
일정실업(주),8500,Dec-19,0,7500000,18665849,0,0,7500000,18665849,0
일진다이아몬드(주),81000,Dec-11,0,10000000,17948133,0,0,10000000,13000000,0
일진다이아몬드(주),81000,Dec-12,0,10040000,30334709,0,0,10040000,17000000,0
일진다이아몬드(주),81000,Dec-13,0,0,33898525,0,0,0,20360000,0
일진다이아몬드(주),81000,Dec-14,0,0,35461138,0,0,0,22500000,0
일진다이아몬드(주),81000,Dec-15,0,0,27347994,0,0,0,13500000,0
일진다이아몬드(주),81000,Dec-16,0,0,28725087,0,0,0,12500000,0
일진다이아몬드(주),81000,Dec-17,0,0,21499261,0,0,0,8500000,0
일진다이아몬드(주),81000,Dec-18,0,0,22272530,0,0,0,8500000,0
일진다이아몬드(주),81000,Dec-19,0,0,4908201,0,0,0,0,0
일진디스플레이(주),20760,Dec-11,,,,,0,10063371,45616105,0
일진디스플레이(주),20760,Dec-12,,,,,0,3654979,27152611,0
일진디스플레이(주),20760,Dec-13,,,,,0,146667,29649075,0
일진디스플레이(주),20760,Dec-14,,,,,0,0,47649660,0
일진디스플레이(주),20760,Dec-15,,,,,0,0,55675659,0
일진디스플레이(주),20760,Dec-16,,,,,0,0,59727614,0
일진디스플레이(주),20760,Dec-17,,,,,0,0,48549439,0
일진디스플레이(주),20760,Dec-18,,,,,0,0,46967766,0
일진디스플레이(주),20760,Dec-19,0,0,55713614,0,0,0,55713614,0
일진머티리얼즈(주),20150,Dec-11,0,11335797,46229742,0,0,11335797,45399742,0
일진머티리얼즈(주),20150,Dec-12,0,11484543,46387762,0,0,11484543,38515966,0
일진머티리얼즈(주),20150,Dec-13,0,18704053,85364066,0,0,3713780,45146092,0
일진머티리얼즈(주),20150,Dec-14,0,15065554,175074131,0,0,3325520,135987276,0
일진머티리얼즈(주),20150,Dec-15,0,14769735,71720664,0,0,2894735,28261631,0
일진머티리얼즈(주),20150,Dec-16,0,2394880,10309777,0,0,2394880,9109777,0
일진머티리얼즈(주),20150,Dec-17,0,3804770,7543110,0,0,1804770,343110,0
일진머티리얼즈(주),20150,Dec-18,0,5290310,13350000,0,0,1540310,0,0
일진머티리얼즈(주),20150,Dec-19,0,3776030,666404,0,0,1276030,366404,0
일진전기(주),103590,Dec-11,0,35408524,75258582,0,0,35393007,75258582,0
일진전기(주),103590,Dec-12,0,26925802,101278111,0,0,26913943,101278111,0
일진전기(주),103590,Dec-13,0,32549694,220326717,0,0,32543669,125925523,0
일진전기(주),103590,Dec-14,0,50141560,136721259,0,0,50141560,136721259,0
일진전기(주),103590,Dec-15,0,30000000,125618189,0,0,30000000,125618189,0
일진전기(주),103590,Dec-16,0,10000000,184428889,0,0,10000000,184428889,0
일진전기(주),103590,Dec-17,0,87600000,139127904,0,0,87600000,139127904,0
일진전기(주),103590,Dec-18,0,37000000,225024267,0,0,37000000,225024267,0
일진전기(주),103590,Dec-19,0,142000000,109589472,0,0,142000000,109589472,0
일진홀딩스(주),15860,Dec-11,0,65409000,143620000,0,0,0,19988493,0
일진홀딩스(주),15860,Dec-12,0,36874563,187070225,0,0,0,26132749,0
일진홀딩스(주),15860,Dec-13,0,32550001,231086299,0,0,0,21639220,0
일진홀딩스(주),15860,Dec-14,0,68384886,218542824,0,0,0,2000000,0
일진홀딩스(주),15860,Dec-15,0,30630779,208961594,0,0,0,5800000,0
일진홀딩스(주),15860,Dec-16,0,10474000,329083951,0,0,0,15995000,0
일진홀딩스(주),15860,Dec-17,0,87778283,238261246,0,0,0,22700000,0
일진홀딩스(주),15860,Dec-18,0,37006327,321754899,0,0,0,16500000,0
일진홀딩스(주),15860,Dec-19,0,163999998,162664114,0,0,10000000,10000000,0
잉글우드랩(주),950140,Dec-16,0,0,0,0,0,0,0,0
잉글우드랩(주),950140,Dec-17,0,11778279,2564636,0,0,0,1821380,0
잉글우드랩(주),950140,Dec-18,0,16055110,4754838,0,0,6419510,3801540,0
잉글우드랩(주),950140,Dec-19,0,9609034,2800000,0,0,6481714,0,0
자이글(주),234920,Dec-16,,,,,0,0,0,0
자이글(주),234920,Dec-17,0,0,0,0,0,0,0,0
자이글(주),234920,Dec-18,0,0,0,0,0,0,0,0
자이글(주),234920,Dec-19,,,,,0,0,0,0
자이에스앤디(주),317400,Dec-19,,,,,0,278410,0,0
자화전자(주),33240,Dec-11,0,1200000,38266171,0,0,1200000,15883996,0
자화전자(주),33240,Dec-12,0,1200000,32289101,0,0,1200000,14458580,0
자화전자(주),33240,Dec-13,0,0,29284015,0,0,0,15110636,0
자화전자(주),33240,Dec-14,0,0,37381746,0,0,0,17216735,0
자화전자(주),33240,Dec-15,0,0,36379474,0,0,0,20158400,0
자화전자(주),33240,Dec-16,0,1500000,47202309,0,0,1500000,25957383,0
자화전자(주),33240,Dec-17,0,1500000,112262710,0,0,1500000,53102559,0
자화전자(주),33240,Dec-18,0,1500000,29810931,0,0,1500000,23708727,0
자화전자(주),33240,Dec-19,0,500000,25447460,0,0,500000,23125160,0
재영솔루텍(주),49630,Dec-11,0,4827814,74706388,0,0,930635,65739832,0
재영솔루텍(주),49630,Dec-12,0,64868751,6128293,0,0,62790379,0,0
재영솔루텍(주),49630,Dec-13,0,1222131,7148315,0,0,92863,2175816,0
재영솔루텍(주),49630,Dec-14,0,51688579,6842083,0,0,61610889,2174826,0
재영솔루텍(주),49630,Dec-15,0,50834077,6674809,0,0,50258229,1959362,0
재영솔루텍(주),49630,Dec-16,0,4035036,4457725,0,0,3696382,0,0
재영솔루텍(주),49630,Dec-17,0,5439157,7658678,0,0,4318134,1485267,0
재영솔루텍(주),49630,Dec-18,0,5007572,4309683,0,0,3622704,0,0
재영솔루텍(주),49630,Dec-19,0,5161670,4103474,0,0,4050797,0,0
전방(주),950,Dec-11,0,16757848,173823487,0,0,16757848,173821277,0
전방(주),950,Dec-12,0,39197077,206073681,0,0,39197077,206073681,0
전방(주),950,Dec-13,0,36971696,207344516,0,0,36971696,207344516,0
전방(주),950,Dec-14,0,9887263,243275268,0,0,9887263,243275268,0
전방(주),950,Dec-15,0,0,257059961,0,0,0,256999961,0
전방(주),950,Dec-16,0,0,247166905,0,0,0,247066905,0
전방(주),950,Dec-17,0,0,207510063,0,0,0,207510063,0
전방(주),950,Dec-18,0,0,190720569,0,0,0,190720569,0
전방(주),950,Dec-19,0,0,193764166,0,0,0,193764166,0
전진바이오팜(주),110020,Dec-18,,,,,0,0,64056,0
전진바이오팜(주),110020,Dec-19,,,,,0,0,0,0
제너셈(주),217190,Dec-15,,,,,0,2630000,800000,0
제너셈(주),217190,Dec-16,,,,,0,9782000,2800000,0
제너셈(주),217190,Dec-17,,,,,0,8734000,2800000,0
제너셈(주),217190,Dec-18,,,,,0,7686000,9171576,0
제너셈(주),217190,Dec-19,,,,,0,6800000,8850000,0
제룡산업(주),147830,Dec-12,,,,,0,4600000,2000000,0
제룡산업(주),147830,Dec-13,,,,,0,3614270,2000000,0
제룡산업(주),147830,Dec-14,,,,,0,4540800,3000000,0
제룡산업(주),147830,Dec-15,,,,,0,1220400,3000000,0
제룡산업(주),147830,Dec-16,,,,,0,0,0,0
제룡산업(주),147830,Dec-17,,,,,0,0,51845,0
제룡산업(주),147830,Dec-18,,,,,0,0,0,0
제룡산업(주),147830,Dec-19,,,,,0,0,0,0
제룡전기(주),33100,Dec-11,,,,,0,3439540,289720,0
제룡전기(주),33100,Dec-12,,,,,0,3083590,189908,0
제룡전기(주),33100,Dec-13,,,,,0,2735440,228617,0
제룡전기(주),33100,Dec-14,,,,,0,2270920,413137,0
제룡전기(주),33100,Dec-15,,,,,0,2662600,1122067,0
제룡전기(주),33100,Dec-16,,,,,0,2057310,387483,0
제룡전기(주),33100,Dec-17,,,,,0,1485670,70506,0
제룡전기(주),33100,Dec-18,,,,,0,914030,64455,0
제룡전기(주),33100,Dec-19,,,,,0,500770,243605,0
제이더블유생명과학(주),234080,Dec-16,0,14035087,54700000,0,0,14035087,54700000,0
제이더블유생명과학(주),234080,Dec-17,0,15429450,39950000,0,0,15429450,38300000,0
제이더블유생명과학(주),234080,Dec-18,0,10429650,39600000,0,0,10429650,38400000,0
제이더블유생명과학(주),234080,Dec-19,0,5429850,34040000,0,0,5429850,32000000,0
제이더블유신약(주),67290,Dec-11,0,392500,28442829,0,0,0,17942829,0
제이더블유신약(주),67290,Dec-12,0,189300,35170994,0,0,0,25995994,0
제이더블유신약(주),67290,Dec-13,0,24600,55904240,0,0,0,36904240,0
제이더블유신약(주),67290,Dec-14,0,0,49602741,0,0,0,38102741,0
제이더블유신약(주),67290,Dec-15,0,0,48260606,0,0,0,37260606,0
제이더블유신약(주),67290,Dec-16,0,0,12000951,0,0,0,12000951,0
제이더블유신약(주),67290,Dec-17,0,0,24200000,0,0,0,24200000,0
제이더블유신약(주),67290,Dec-18,0,100000,17000000,0,0,100000,17000000,0
제이더블유신약(주),67290,Dec-19,0,100000,8000000,0,0,100000,8000000,0
제이더블유중외제약(주),1060,Dec-11,0,105041604,179389269,0,0,105041604,179389269,0
제이더블유중외제약(주),1060,Dec-12,0,57787452,146758470,0,0,57787452,146758470,0
제이더블유중외제약(주),1060,Dec-13,0,25573300,199061617,0,0,25573300,199061617,0
제이더블유중외제약(주),1060,Dec-14,0,60443700,114717317,0,0,60443700,114717317,0
제이더블유중외제약(주),1060,Dec-15,0,55653700,110222584,0,0,55653700,110222584,0
제이더블유중외제약(주),1060,Dec-16,0,19500000,91863639,0,0,19500000,91863639,0
제이더블유중외제약(주),1060,Dec-17,0,13500000,130878368,0,0,13500000,130878368,0
제이더블유중외제약(주),1060,Dec-18,0,7500000,112030974,0,0,7500000,112030974,0
제이더블유중외제약(주),1060,Dec-19,0,10250000,117731703,0,0,10250000,117731703,0
제이더블유홀딩스(주),96760,Dec-11,0,148093454,338388238,0,0,0,27187003,0
제이더블유홀딩스(주),96760,Dec-12,0,97753029,400317802,0,0,0,40164881,0
제이더블유홀딩스(주),96760,Dec-13,0,79574177,350584216,0,0,0,57170767,0
제이더블유홀딩스(주),96760,Dec-14,0,105219977,247299658,0,0,5000000,46925283,0
제이더블유홀딩스(주),96760,Dec-15,0,60653700,264683094,0,0,5000000,51030462,0
제이더블유홀딩스(주),96760,Dec-16,0,64211596,202124470,0,0,2500000,38315915,0
제이더블유홀딩스(주),96760,Dec-17,0,73556861,310114026,0,0,2708333,45408789,0
제이더블유홀딩스(주),96760,Dec-18,0,60453695,243349744,0,0,625000,41465959,0
제이더블유홀딩스(주),96760,Dec-19,0,19113183,274019024,0,0,3333333,79129232,0
제이스코홀딩스(주),23440,Dec-11,,,,,0,3696000,19389220,0
제이스코홀딩스(주),23440,Dec-12,,,,,0,40000000,8684553,0
제이스코홀딩스(주),23440,Dec-13,,,,,0,21006040,15830230,0
제이스코홀딩스(주),23440,Dec-14,,,,,0,18156264,13250957,0
제이스코홀딩스(주),23440,Dec-15,,,,,0,10755452,26536409,0
제이스코홀딩스(주),23440,Dec-16,,,,,0,13354640,6142485,0
제이스코홀딩스(주),23440,Dec-17,,,,,0,847322,9222468,0
제이스코홀딩스(주),23440,Dec-18,,,,,0,58334,17915901,0
제이스코홀딩스(주),23440,Dec-19,,,,,0,6627,12617447,0
제이씨케미칼(주),137950,Dec-11,,,,,0,0,24431984,0
제이씨케미칼(주),137950,Dec-12,0,0,10978027,0,0,0,10978027,0
제이씨케미칼(주),137950,Dec-13,0,3182000,22467305,0,0,3182000,11914305,0
제이씨케미칼(주),137950,Dec-14,0,19061404,38724909,0,0,19061404,27732909,0
제이씨케미칼(주),137950,Dec-15,0,23096295,37311561,0,0,23096295,25591561,0
제이씨케미칼(주),137950,Dec-16,0,21079566,41326990,0,0,21079566,29241990,0
제이씨케미칼(주),137950,Dec-17,0,20673587,42101585,0,0,20673587,31387585,0
제이씨케미칼(주),137950,Dec-18,0,22527485,52235085,0,0,22527485,41054085,0
제이씨케미칼(주),137950,Dec-19,0,47274284,60034425,0,0,47274284,48456425,0
제이씨현시스템(주),33320,Dec-11,0,714860,3124039,0,0,714860,2324039,0
제이씨현시스템(주),33320,Dec-12,0,579568,6164358,0,0,579568,5364358,0
제이씨현시스템(주),33320,Dec-13,0,414576,7168747,0,0,414576,6368747,0
제이씨현시스템(주),33320,Dec-14,0,445190,11138558,0,0,0,8812843,0
제이씨현시스템(주),33320,Dec-15,0,1762838,13111981,0,0,520000,12161981,0
제이씨현시스템(주),33320,Dec-16,0,460000,13410420,0,0,460000,12910420,0
제이씨현시스템(주),33320,Dec-17,0,400000,18025543,0,0,400000,17525543,0
제이씨현시스템(주),33320,Dec-18,0,340000,21903844,0,0,340000,21403844,0
제이씨현시스템(주),33320,Dec-19,0,280000,18313851,0,0,280000,18313851,0
제이엔케이히터(주),126880,Dec-11,0,4171600,10490000,0,0,1200000,7650000,0
제이엔케이히터(주),126880,Dec-12,0,8395888,41547478,0,0,4544724,32809894,0
제이엔케이히터(주),126880,Dec-13,0,5130973,39894840,0,0,1412741,27954840,0
제이엔케이히터(주),126880,Dec-14,0,975000,58996000,0,0,0,44996000,0
제이엔케이히터(주),126880,Dec-15,0,9652300,50410000,0,0,6000000,35960000,0
제이엔케이히터(주),126880,Dec-16,0,12617300,44687750,0,0,9600000,29000000,0
제이엔케이히터(주),126880,Dec-17,0,4317300,31530000,0,0,3600000,27730000,0
제이엔케이히터(주),126880,Dec-18,0,537930,34120000,0,0,0,30620000,0
제이엔케이히터(주),126880,Dec-19,0,520406,24706000,0,0,0,20876000,0
제이엠아이(주),33050,Dec-11,0,0,34051965,0,0,0,0,0
제이엠아이(주),33050,Dec-12,0,0,36518708,0,0,0,1500000,0
제이엠아이(주),33050,Dec-13,0,0,46845681,0,0,0,4500000,0
제이엠아이(주),33050,Dec-14,0,0,33750764,0,0,0,2500000,0
제이엠아이(주),33050,Dec-15,0,0,31799103,0,0,0,2500000,0
제이엠아이(주),33050,Dec-16,0,0,27360339,0,0,0,2500000,0
제이엠아이(주),33050,Dec-17,0,0,21431580,0,0,0,1500000,0
제이엠아이(주),33050,Dec-18,0,2000000,18296227,0,0,2000000,1500000,0
제이엠아이(주),33050,Dec-19,0,6534124,14668379,0,0,3500000,1500000,0
제이엠티(주),94970,Dec-11,0,418348,20500000,0,0,0,20500000,0
제이엠티(주),94970,Dec-12,0,0,22350000,0,0,0,22350000,0
제이엠티(주),94970,Dec-13,0,0,19200000,0,0,0,19200000,0
제이엠티(주),94970,Dec-14,0,0,8750000,0,0,0,8750000,0
제이엠티(주),94970,Dec-15,0,0,2000000,0,0,0,2000000,0
제이엠티(주),94970,Dec-16,0,405994,4500000,0,0,0,4500000,0
제이엠티(주),94970,Dec-17,0,3899292,21156642,0,0,0,19000000,0
제이엠티(주),94970,Dec-18,0,0,2383835,0,0,0,0,0
제이엠티(주),94970,Dec-19,0,0,0,0,0,0,0,0
제이준코스메틱(주),25620,Dec-11,,,,,0,0,30079786,0
제이준코스메틱(주),25620,Dec-12,,,,,0,0,29569565,0
제이준코스메틱(주),25620,Dec-13,0,0,28402601,0,0,0,28402601,0
제이준코스메틱(주),25620,Dec-14,,,,,0,0,960200,0
제이준코스메틱(주),25620,Dec-15,0,957500,481911,0,0,0,0,0
제이준코스메틱(주),25620,Dec-16,0,0,0,0,0,0,0,0
제이준코스메틱(주),25620,Dec-17,,,,,0,8000000,10000000,0
제이준코스메틱(주),25620,Dec-18,0,8000000,35708264,0,0,8000000,33500000,0
제이준코스메틱(주),25620,Dec-19,0,8287,13901371,0,0,0,11840000,0
제일약품(주),271980,Dec-17,,,,,0,25500000,36314628,0
