회사명,거래소코드,회계년도,부채(IFRS연결),자산(IFRS연결),부채(IFRS개별),자산(IFRS개별)
이연제약(주),102460,Dec-16,,,30440061,223858101
이연제약(주),102460,Dec-17,71178763,290843099,71181839,290964262
이연제약(주),102460,Dec-18,77774823,303166752,77744403,305622837
이연제약(주),102460,Dec-19,52190654,274482252,51656275,275730755
이원다이애그노믹스(주),245620,Dec-18,23598626,75102072,2239095,53287271
이원다이애그노믹스(주),245620,Dec-19,48588546,96400085,22057352,68793161
이원컴포텍(주),88290,Dec-11,8171583,21254868,8171583,21186099
이원컴포텍(주),88290,Dec-12,,,7202697,20071232
이원컴포텍(주),88290,Dec-13,16008690,28768433,14473776,27589146
이원컴포텍(주),88290,Dec-14,19458989,30969823,15785755,27633104
이원컴포텍(주),88290,Dec-15,21302616,33330574,18810587,31156685
이원컴포텍(주),88290,Dec-16,18192225,27916916,13794777,23519469
이원컴포텍(주),88290,Dec-17,26291141,35715374,21368434,30792667
이원컴포텍(주),88290,Dec-18,24242756,32773847,21180696,28579332
이원컴포텍(주),88290,Dec-19,18187440,37874014,19057856,36706599
이트론(주),96040,Dec-11,1268157,16940880,438377,19415009
이트론(주),96040,Dec-12,4203792,15676824,1501718,18998121
이트론(주),96040,Dec-13,30844791,49133950,13251701,36710132
이트론(주),96040,Dec-14,,,9743298,40584083
이트론(주),96040,Dec-15,,,11565910,45294013
이트론(주),96040,Dec-16,,,7447129,57919896
이트론(주),96040,Dec-17,,,4383107,53109109
이트론(주),96040,Dec-18,,,2407066,47028711
이트론(주),96040,Dec-19,39519455,104903445,39516736,104903300
이화공영(주),1840,Dec-11,,,14580609,46754240
이화공영(주),1840,Dec-12,,,28571676,61784146
이화공영(주),1840,Dec-13,,,25473863,58690093
이화공영(주),1840,Dec-14,,,30267965,70989194
이화공영(주),1840,Dec-15,,,20582206,62024073
이화공영(주),1840,Dec-16,,,39523068,81684828
이화공영(주),1840,Dec-17,,,41955452,84461380
이화공영(주),1840,Dec-18,,,33569197,76432213
이화공영(주),1840,Dec-19,,,42663139,85378592
이화산업(주),760,Mar-11,67244986,278185767,55548580,100229512
이화산업(주),760,Mar-12,67804292,276371922,55837824,98386329
이화산업(주),760,Mar-13,93590241,277575752,68273780,114821410
이화산업(주),760,Mar-14,86908989,268063940,73599919,115979437
이화산업(주),760,Mar-15,85641445,273316937,39276593,105535453
이화산업(주),760,Mar-16,90494891,278297562,38125531,104287845
이화산업(주),760,Dec-17,96039827,280830381,34924751,101274809
이화산업(주),760,Dec-18,104645608,287450244,35656835,101662127
이화산업(주),760,Dec-19,104824446,282716897,34756981,96877842
이화전기공업(주),24810,Dec-11,57862604,137041514,19057376,90785338
이화전기공업(주),24810,Dec-12,48689832,134824706,27018745,93141040
이화전기공업(주),24810,Dec-13,63520718,129832382,35637709,94980367
이화전기공업(주),24810,Dec-14,60429720,113588184,46119098,86534642
이화전기공업(주),24810,Dec-15,,,31762594,81521839
이화전기공업(주),24810,Dec-16,,,25777840,92039550
이화전기공업(주),24810,Dec-17,,,8814680,113001104
이화전기공업(주),24810,Dec-18,,,15009673,204447460
이화전기공업(주),24810,Dec-19,,,16489109,226073917
인베니아(주),79950,Dec-11,,,51632314,105797247
인베니아(주),79950,Dec-12,41399536,73863692,42017082,74502193
인베니아(주),79950,Dec-13,75210510,112040888,75409687,112223534
인베니아(주),79950,Dec-14,60705318,93781436,59610119,92752105
인베니아(주),79950,Dec-15,53054609,87230412,53137734,87648918
인베니아(주),79950,Dec-16,71190685,113311633,71131716,113549664
인베니아(주),79950,Dec-17,94297425,137479099,94427699,137894121
인베니아(주),79950,Dec-18,109083744,154547944,108003074,153457429
인베니아(주),79950,Dec-19,141464088,186593946,135384367,180768143
인선이엔티(주),60150,Dec-11,107360048,264656224,84825379,240113072
인선이엔티(주),60150,Dec-12,123460766,272411984,101054275,249536669
인선이엔티(주),60150,Dec-13,131757322,265117010,112993468,256149986
인선이엔티(주),60150,Dec-14,141539851,287893635,122218811,273930292
인선이엔티(주),60150,Dec-15,146564459,291543980,120488120,274304864
인선이엔티(주),60150,Dec-16,155365939,301046946,126628587,282112881
인선이엔티(주),60150,Dec-17,128596570,298345137,113067747,276458162
인선이엔티(주),60150,Dec-18,128681512,315621573,111738844,295102425
인선이엔티(주),60150,Dec-19,140807263,347152596,120733466,330058278
인지컨트롤스(주),23800,Dec-11,417355626,696904496,106227961,225488154
인지컨트롤스(주),23800,Dec-12,191500832,384522741,113342249,240900736
인지컨트롤스(주),23800,Dec-13,216093671,411595835,119782384,258741548
인지컨트롤스(주),23800,Dec-14,253265795,446266594,134046707,274327948
인지컨트롤스(주),23800,Dec-15,269489332,472137335,139855906,290781883
인지컨트롤스(주),23800,Dec-16,272465778,480268650,151754546,302399454
인지컨트롤스(주),23800,Dec-17,255582205,456875345,162725097,310818055
인지컨트롤스(주),23800,Dec-18,257575698,455405553,169484564,314439888
인지컨트롤스(주),23800,Dec-19,320446213,507936553,166332952,312121117
인천도시가스(주),34590,Dec-11,,,185411337,313768840
인천도시가스(주),34590,Dec-12,,,234888384,367353269
인천도시가스(주),34590,Dec-13,,,216773551,355456808
인천도시가스(주),34590,Dec-14,,,221676451,378149471
인천도시가스(주),34590,Dec-15,,,174636417,334171638
인천도시가스(주),34590,Dec-16,,,197428968,360250389
인천도시가스(주),34590,Dec-17,,,218399186,389429551
인천도시가스(주),34590,Dec-18,167744858,347800979,167601218,347853854
인천도시가스(주),34590,Dec-19,180346483,365312455,180118864,365827418
인크로스(주),216050,Dec-16,43781596,90530671,43781596,90583388
인크로스(주),216050,Dec-17,62960496,124860424,62727336,124553585
인크로스(주),216050,Dec-18,58371761,121311103,58158704,128239257
인크로스(주),216050,Dec-19,78518898,144263390,78095262,147491865
인탑스(주),49070,Dec-11,142788456,433372387,96825923,370568170
인탑스(주),49070,Dec-12,207762558,540807275,133305306,441492946
인탑스(주),49070,Dec-13,132877533,516284856,55445234,381826481
인탑스(주),49070,Dec-14,148246481,525870178,74895645,387663420
인탑스(주),49070,Dec-15,120659116,528666960,62334505,387842207
인탑스(주),49070,Dec-16,200221834,623489412,68516767,429581743
인탑스(주),49070,Dec-17,175586631,603934097,78588762,437926310
인탑스(주),49070,Dec-18,173191788,636880431,68372455,425680092
인탑스(주),49070,Dec-19,171262153,692183154,78623689,446197534
인터지스(주),129260,Dec-11,126086420,327752769,117523289,312355926
인터지스(주),129260,Dec-12,261264152,458749926,253203232,458796858
인터지스(주),129260,Dec-13,272807408,458605173,269450430,441244679
인터지스(주),129260,Dec-14,301058294,500464836,301228194,482867829
인터지스(주),129260,Dec-15,313823697,528489692,308243430,501517773
인터지스(주),129260,Dec-16,293342133,514189732,291486947,492128693
인터지스(주),129260,Dec-17,266329284,509181971,263055270,487244664
인터지스(주),129260,Dec-18,246750947,470115542,242921381,447566655
인터지스(주),129260,Dec-19,239819989,419994906,211422168,376007881
인포뱅크(주),39290,Dec-11,,,16386186,60849782
인포뱅크(주),39290,Dec-12,,,19729859,74719036
인포뱅크(주),39290,Dec-13,19122348,72309754,17161704,68387208
인포뱅크(주),39290,Dec-14,20212730,68343459,15807316,61554191
인포뱅크(주),39290,Dec-15,17478827,67749068,14941757,62646277
인포뱅크(주),39290,Dec-16,20291552,72611165,16941053,66243061
인포뱅크(주),39290,Dec-17,18497167,73379877,14341652,65650428
인포뱅크(주),39290,Dec-18,19276209,74993735,14919533,66515121
인포뱅크(주),39290,Dec-19,17402506,72990104,14510530,65380274
인화정공(주),101930,Dec-11,51983987,168502498,42641317,158904290
인화정공(주),101930,Dec-12,79628466,200011447,68104676,186243556
인화정공(주),101930,Dec-13,144403921,275592553,71621721,192337198
인화정공(주),101930,Dec-14,148503483,277470747,70559272,191789552
인화정공(주),101930,Dec-15,120458593,257196139,65121570,185999222
인화정공(주),101930,Dec-16,122100303,262483948,64183231,182643674
인화정공(주),101930,Dec-17,132135769,276834943,73190451,193588822
인화정공(주),101930,Dec-18,164061531,306138145,103036654,224619427
인화정공(주),101930,Dec-19,153649141,286430693,92365012,214087064
일동제약(주),249420,Dec-16,281940120,550353832,281932200,550372006
일동제약(주),249420,Dec-17,279554652,564627274,278727887,563406684
일동제약(주),249420,Dec-18,287844535,564669363,287047743,562908656
일동제약(주),249420,Dec-19,359831340,612722853,358484409,610339301
일동홀딩스(주),230,Dec-11,201480100,511651774,184444819,488661361
일동홀딩스(주),230,Dec-12,217297639,541713444,203939948,522808624
일동홀딩스(주),230,Dec-13,301609800,628214313,290397763,612257822
일동홀딩스(주),230,Dec-14,287396304,620345999,276412379,604811196
일동홀딩스(주),230,Dec-15,355657064,705637923,343845624,688879189
일동홀딩스(주),230,Dec-16,97249994,204087848,34386334,138303876
일동홀딩스(주),230,Dec-17,100203672,274838718,34494674,206381726
일동홀딩스(주),230,Dec-18,100522263,265468274,35749471,208991057
일동홀딩스(주),230,Dec-19,484530688,805625164,77298681,233662172
일성건설(주),13360,Dec-11,110803581,259616139,110667017,259293930
일성건설(주),13360,Dec-12,133315626,265083941,133295161,265046571
일성건설(주),13360,Dec-13,157194263,284773448,152891963,281057664
일성건설(주),13360,Dec-14,175898085,264739219,169348296,261563120
일성건설(주),13360,Dec-15,167337231,257478729,166704748,260404925
일성건설(주),13360,Dec-16,180039528,277457544,178169139,279277293
일성건설(주),13360,Dec-17,221095680,305298894,220619144,304302576
일성건설(주),13360,Dec-18,218656301,308746515,218402493,308519234
일성건설(주),13360,Dec-19,259767389,350862593,259491860,350945459
일성신약(주),3120,Dec-11,,,81487514,413192112
일성신약(주),3120,Dec-12,,,65566422,383625419
일성신약(주),3120,Dec-13,,,49915173,372659356
일성신약(주),3120,Dec-14,,,49688145,378370702
일성신약(주),3120,Dec-15,,,48685746,367028331
일성신약(주),3120,Dec-16,,,18401134,338501960
일성신약(주),3120,Dec-17,,,24635480,347461710
일성신약(주),3120,Dec-18,,,22929384,347264433
일성신약(주),3120,Dec-19,,,24026726,369516179
일신방직(주),3200,Dec-11,150121758,753480516,91043383,570909115
일신방직(주),3200,Dec-12,125377860,737309586,69156404,533630133
일신방직(주),3200,Dec-13,128623325,776197124,71738208,554797864
일신방직(주),3200,Dec-14,152200090,818332225,78590476,562635015
일신방직(주),3200,Dec-15,210632038,889516557,72282289,562013974
일신방직(주),3200,Dec-16,210611369,904835179,69608202,567660571
일신방직(주),3200,Dec-17,191006714,895872907,64716617,557176177
일신방직(주),3200,Dec-18,214104531,937343600,71808010,572127497
일신방직(주),3200,Dec-19,230408498,953608709,67913660,554625588
일양약품(주),7570,Mar-11,,,195192545,320522794
일양약품(주),7570,Mar-12,,,183286869,360758367
일양약품(주),7570,Mar-13,,,195786757,377664126
일양약품(주),7570,Mar-14,,,214503178,398383754
일양약품(주),7570,Mar-15,247367221,430830075,232166659,401492318
일양약품(주),7570,Dec-16,213908434,431263403,198795661,393572770
일양약품(주),7570,Dec-17,225390337,436373966,211744134,397242127
일양약품(주),7570,Dec-18,222373236,432253279,197861319,374721996
일양약품(주),7570,Dec-19,214716739,437456053,182955107,363916817
일정실업(주),8500,Dec-11,17058438,66241646,15095317,58564189
일정실업(주),8500,Dec-12,26811832,77512873,23887215,69300969
일정실업(주),8500,Dec-13,19379328,70202818,16964094,62138535
일정실업(주),8500,Dec-14,12007607,63996008,9077774,56016042
일정실업(주),8500,Dec-15,11460572,69075803,9105801,61966495
일정실업(주),8500,Dec-16,9308925,68209326,6429419,61449637
일정실업(주),8500,Dec-17,16267653,67184974,13890666,63661607
일정실업(주),8500,Dec-18,25416503,68281023,24033064,67330535
일정실업(주),8500,Dec-19,30985290,60518947,30839196,64926904
일진다이아몬드(주),81000,Dec-11,55963591,118181822,51195229,113261009
일진다이아몬드(주),81000,Dec-12,66169306,134388811,50982788,118270308
일진다이아몬드(주),81000,Dec-13,64186314,133824004,47682903,118992869
일진다이아몬드(주),81000,Dec-14,68732692,138971553,49559820,124614775
일진다이아몬드(주),81000,Dec-15,60362249,141019036,40160820,126271305
일진다이아몬드(주),81000,Dec-16,61669816,146481852,40753012,130498693
일진다이아몬드(주),81000,Dec-17,58873749,156935533,37427257,135971953
일진다이아몬드(주),81000,Dec-18,56641641,159895730,34513216,136888776
일진다이아몬드(주),81000,Dec-19,64486376,249110385,24578544,197289531
일진디스플레이(주),20760,Dec-11,,,91363134,181151067
일진디스플레이(주),20760,Dec-12,,,121732347,272594180
일진디스플레이(주),20760,Dec-13,,,99785682,250179799
일진디스플레이(주),20760,Dec-14,,,95762793,254069884
일진디스플레이(주),20760,Dec-15,,,90686719,221348379
일진디스플레이(주),20760,Dec-16,,,90104450,153937276
일진디스플레이(주),20760,Dec-17,,,84851533,167515259
일진디스플레이(주),20760,Dec-18,,,77344685,158315437
일진디스플레이(주),20760,Dec-19,75916087,126231326,75102048,126578231
일진머티리얼즈(주),20150,Dec-11,115138950,442163374,112285843,441902966
일진머티리얼즈(주),20150,Dec-12,198755550,469866854,169598729,447878427
일진머티리얼즈(주),20150,Dec-13,295365361,580795049,173388915,458253098
일진머티리얼즈(주),20150,Dec-14,303408658,596095084,174569249,488528537
일진머티리얼즈(주),20150,Dec-15,203867037,436708093,70225024,317306369
일진머티리얼즈(주),20150,Dec-16,96065926,390766753,51842534,315787282
일진머티리얼즈(주),20150,Dec-17,119854073,650284189,48234706,560688339
일진머티리얼즈(주),20150,Dec-18,163793214,692206039,82818280,597174440
일진머티리얼즈(주),20150,Dec-19,221477150,1036928098,92798065,647030493
일진전기(주),103590,Dec-11,434931322,768646689,434876961,768652510
일진전기(주),103590,Dec-12,511743278,828363428,511823058,829158105
일진전기(주),103590,Dec-13,514666394,835753216,514564481,836109334
일진전기(주),103590,Dec-14,481014715,794512026,467538597,787649515
일진전기(주),103590,Dec-15,414165332,735434079,409263994,730218942
일진전기(주),103590,Dec-16,408848239,728757945,405768132,723845430
일진전기(주),103590,Dec-17,438805344,756774591,435719471,751797306
일진전기(주),103590,Dec-18,478307704,778631601,474469370,772343690
일진전기(주),103590,Dec-19,477125357,780849822,475740629,776346702
일진홀딩스(주),15860,Dec-11,589983188,1036430305,33689587,307187105
일진홀딩스(주),15860,Dec-12,691330746,1108754299,40337163,309127411
일진홀딩스(주),15860,Dec-13,694468699,1116481234,34983027,305146609
일진홀딩스(주),15860,Dec-14,678757780,1118410670,5802761,312326440
일진홀딩스(주),15860,Dec-15,620166882,1075919203,8231739,314433478
일진홀딩스(주),15860,Dec-16,613586961,1065835127,17280939,318182298
일진홀딩스(주),15860,Dec-17,629154728,1079321232,31194588,258853295
일진홀딩스(주),15860,Dec-18,669075318,1116605852,19691801,267734110
일진홀딩스(주),15860,Dec-19,672094218,1188576506,23918324,274959910
잉글우드랩(주),950140,Dec-16,9650863,84461861,1158611,78410262
잉글우드랩(주),950140,Dec-17,32115807,92446671,12198439,71159503
잉글우드랩(주),950140,Dec-18,48067422,104772859,26992580,84370348
잉글우드랩(주),950140,Dec-19,54218297,115343361,31354957,93641490
자이글(주),234920,Dec-16,,,5147067,86458487
자이글(주),234920,Dec-17,3891973,89026530,3802618,88901330
자이글(주),234920,Dec-18,12064233,94296332,12015405,94244699
자이글(주),234920,Dec-19,,,10919580,62583261
자이에스앤디(주),317400,Dec-19,,,133345268,278480541
자화전자(주),33240,Dec-11,85017412,236877981,64894958,204475721
자화전자(주),33240,Dec-12,92898263,294711880,75289219,251832599
자화전자(주),33240,Dec-13,117057855,357073877,79490584,289054853
자화전자(주),33240,Dec-14,100226439,359580871,58562748,295312756
자화전자(주),33240,Dec-15,124376732,399278574,60868335,310332083
자화전자(주),33240,Dec-16,142108719,426797993,76482713,333350346
자화전자(주),33240,Dec-17,177150862,460781745,118006666,386408099
자화전자(주),33240,Dec-18,75241146,352202849,68489047,331501897
자화전자(주),33240,Dec-19,69853357,348455187,63125649,335195830
재영솔루텍(주),49630,Dec-11,139571581,183275701,124116992,169613975
재영솔루텍(주),49630,Dec-12,125339043,161755994,112527685,146104586
재영솔루텍(주),49630,Dec-13,128275778,159855165,118747988,148570931
재영솔루텍(주),49630,Dec-14,133236601,165139391,121682774,151803726
재영솔루텍(주),49630,Dec-15,120661184,155496512,111187549,143159214
재영솔루텍(주),49630,Dec-16,113834574,153625666,108745729,145146988
재영솔루텍(주),49630,Dec-17,130213074,145859840,121579797,138381080
재영솔루텍(주),49630,Dec-18,118596865,160924266,116721405,152513852
재영솔루텍(주),49630,Dec-19,108753250,164461895,101880397,150823406
전방(주),950,Dec-11,283019620,519574669,276870488,505001867
전방(주),950,Dec-12,340509301,542146329,334862296,527507480
전방(주),950,Dec-13,325060054,525458565,323595819,517897303
전방(주),950,Dec-14,329703469,506372939,326889134,499023698
전방(주),950,Dec-15,333573462,519484803,331087187,512530392
전방(주),950,Dec-16,317916806,484109388,315656118,478936937
전방(주),950,Dec-17,264612337,413514843,265623610,415416623
전방(주),950,Dec-18,239026018,364005282,240050731,367144361
전방(주),950,Dec-19,255270270,386595115,256338590,388742852
전진바이오팜(주),110020,Dec-18,,,3209171,7119943
전진바이오팜(주),110020,Dec-19,,,3512560,6411002
제너셈(주),217190,Dec-15,,,15940249,45020227
제너셈(주),217190,Dec-16,,,21905517,50014970
제너셈(주),217190,Dec-17,,,22854009,44448510
제너셈(주),217190,Dec-18,,,32201266,46884413
제너셈(주),217190,Dec-19,,,31410737,48774952
제룡산업(주),147830,Dec-12,,,10449963,35606134
제룡산업(주),147830,Dec-13,,,14062161,44790611
제룡산업(주),147830,Dec-14,,,12329554,45600298
제룡산업(주),147830,Dec-15,,,11961022,49405889
제룡산업(주),147830,Dec-16,,,8410964,53985405
제룡산업(주),147830,Dec-17,,,6080861,59171858
제룡산업(주),147830,Dec-18,,,3610792,58914390
제룡산업(주),147830,Dec-19,,,4671871,61520654
제룡전기(주),33100,Dec-11,,,10778915,43804469
제룡전기(주),33100,Dec-12,,,10328912,43608149
제룡전기(주),33100,Dec-13,,,10562591,47350934
제룡전기(주),33100,Dec-14,,,11922703,63259677
제룡전기(주),33100,Dec-15,,,12296796,66381351
제룡전기(주),33100,Dec-16,,,11644938,62155123
제룡전기(주),33100,Dec-17,,,8698526,57852594
제룡전기(주),33100,Dec-18,,,7721856,58998246
제룡전기(주),33100,Dec-19,,,8236793,64293249
제이더블유생명과학(주),234080,Dec-16,101942487,192244264,103670991,189565539
제이더블유생명과학(주),234080,Dec-17,96431095,198532054,96569877,193138331
제이더블유생명과학(주),234080,Dec-18,91602342,200859819,89927620,193040377
제이더블유생명과학(주),234080,Dec-19,78788450,201403949,77565237,194214530
제이더블유신약(주),67290,Dec-11,49987684,102793685,37406218,96976340
제이더블유신약(주),67290,Dec-12,66139441,115247973,47956692,108752236
제이더블유신약(주),67290,Dec-13,81376314,126319180,55482320,115980146
제이더블유신약(주),67290,Dec-14,84531673,126989598,53536908,116050799
제이더블유신약(주),67290,Dec-15,87600377,127679625,56937369,122193328
제이더블유신약(주),67290,Dec-16,105175566,143606103,57649275,126454681
제이더블유신약(주),67290,Dec-17,86723073,123356679,55787493,129571286
제이더블유신약(주),67290,Dec-18,75927176,109205557,43638560,118471438
제이더블유신약(주),67290,Dec-19,70919012,136854613,40816536,138193777
제이더블유중외제약(주),1060,Dec-11,496840929,667091705,496840929,665878421
제이더블유중외제약(주),1060,Dec-12,439482599,603145264,439482599,601416164
제이더블유중외제약(주),1060,Dec-13,388629268,589368538,388629268,587391073
제이더블유중외제약(주),1060,Dec-14,370291943,594119511,370273285,592319115
제이더블유중외제약(주),1060,Dec-15,388074345,613481028,388072561,611202345
제이더블유중외제약(주),1060,Dec-16,374764691,651077844,374763426,648743063
제이더블유중외제약(주),1060,Dec-17,360096626,630873131,360090996,628065393
제이더블유중외제약(주),1060,Dec-18,333680091,593791187,333659874,591209476
제이더블유중외제약(주),1060,Dec-19,343116046,573207865,340085943,568409023
제이더블유홀딩스(주),96760,Dec-11,848163133,1094786336,59971810,213542224
제이더블유홀딩스(주),96760,Dec-12,871669889,1077132172,86231634,227845091
제이더블유홀딩스(주),96760,Dec-13,778416999,1014442067,109443025,275629481
제이더블유홀딩스(주),96760,Dec-14,824062666,1036005320,117061539,279419707
제이더블유홀딩스(주),96760,Dec-15,812556924,1082862853,144577499,314167416
제이더블유홀딩스(주),96760,Dec-16,919038933,1196629709,192911059,381035861
제이더블유홀딩스(주),96760,Dec-17,976649666,1351379775,218841680,396310484
제이더블유홀딩스(주),96760,Dec-18,874638659,1275635934,222551107,410276515
제이더블유홀딩스(주),96760,Dec-19,891844380,1243461899,235535037,414945803
제이스코홀딩스(주),23440,Dec-11,,,40656706,86932187
제이스코홀딩스(주),23440,Dec-12,,,66058602,111501744
제이스코홀딩스(주),23440,Dec-13,,,70382074,112936003
제이스코홀딩스(주),23440,Dec-14,,,63251777,110246347
제이스코홀딩스(주),23440,Dec-15,,,55027701,107019714
제이스코홀딩스(주),23440,Dec-16,,,37264871,94802483
제이스코홀딩스(주),23440,Dec-17,,,31181990,90470353
제이스코홀딩스(주),23440,Dec-18,,,28979995,88607499
제이스코홀딩스(주),23440,Dec-19,,,22815339,83854959
제이씨케미칼(주),137950,Dec-11,,,27450834,70017157
제이씨케미칼(주),137950,Dec-12,14312494,59426517,14021174,57497631
제이씨케미칼(주),137950,Dec-13,30783443,75575374,19813290,64240630
제이씨케미칼(주),137950,Dec-14,63815516,106146769,51640652,95421089
제이씨케미칼(주),137950,Dec-15,79915892,137095262,62016318,123609191
제이씨케미칼(주),137950,Dec-16,79206051,147118088,63995393,140863364
제이씨케미칼(주),137950,Dec-17,82094928,147113147,68608869,148515989
제이씨케미칼(주),137950,Dec-18,104785441,173053734,89958703,179650243
제이씨케미칼(주),137950,Dec-19,146155875,236992374,129573960,236690810
제이씨현시스템(주),33320,Dec-11,14983726,71992287,13061904,66136435
제이씨현시스템(주),33320,Dec-12,18344941,74862693,16808018,67906316
제이씨현시스템(주),33320,Dec-13,21338681,80015661,18399207,71001459
제이씨현시스템(주),33320,Dec-14,27087935,88631267,20809329,75752537
제이씨현시스템(주),33320,Dec-15,34812578,97526995,28671988,84974402
제이씨현시스템(주),33320,Dec-16,34724457,102154121,30196599,88319700
제이씨현시스템(주),33320,Dec-17,33669681,113926029,29256560,95927187
제이씨현시스템(주),33320,Dec-18,44773757,133252452,43214337,115785598
제이씨현시스템(주),33320,Dec-19,41894351,130349962,39115964,110855644
제이엔케이히터(주),126880,Dec-11,45580768,121844479,37753923,111602543
제이엔케이히터(주),126880,Dec-12,72881761,150141342,54504304,128939420
제이엔케이히터(주),126880,Dec-13,68916950,144865555,45838878,119286769
제이엔케이히터(주),126880,Dec-14,103140276,160602590,76267084,129148415
제이엔케이히터(주),126880,Dec-15,100188886,161635649,69901201,126971132
제이엔케이히터(주),126880,Dec-16,101658929,177017456,70844391,138678139
제이엔케이히터(주),126880,Dec-17,83715168,142466841,78398437,132380121
제이엔케이히터(주),126880,Dec-18,151558560,204749325,146008593,195184203
제이엔케이히터(주),126880,Dec-19,87656108,176697329,75869766,158379965
제이엠아이(주),33050,Dec-11,117177057,224680275,21708819,121708204
제이엠아이(주),33050,Dec-12,94506812,167664595,28263851,103506885
제이엠아이(주),33050,Dec-13,102962071,155722076,8482608,60168856
제이엠아이(주),33050,Dec-14,82157591,131292921,6994991,60078698
제이엠아이(주),33050,Dec-15,69204291,116734084,7131191,59303973
제이엠아이(주),33050,Dec-16,63381591,109986867,6481802,48751162
제이엠아이(주),33050,Dec-17,61212408,107032674,5100045,48321942
제이엠아이(주),33050,Dec-18,61054124,103702689,7670062,52651579
제이엠아이(주),33050,Dec-19,47739799,83262381,7325534,47759041
제이엠티(주),94970,Dec-11,52209516,85358696,43989867,81635116
제이엠티(주),94970,Dec-12,44982771,80476473,44661536,81990887
제이엠티(주),94970,Dec-13,51985166,92144420,52135245,92223057
제이엠티(주),94970,Dec-14,37213028,81414118,37079046,81128022
제이엠티(주),94970,Dec-15,9426767,45818780,9331865,47292520
제이엠티(주),94970,Dec-16,19759961,56963867,18204675,60156692
제이엠티(주),94970,Dec-17,55338498,99107941,49955554,92998000
제이엠티(주),94970,Dec-18,33814040,88776231,26289489,73837495
제이엠티(주),94970,Dec-19,16399231,71663175,12010264,60260980
제이준코스메틱(주),25620,Dec-11,,,47202243,55280901
제이준코스메틱(주),25620,Dec-12,,,43580326,56549087
제이준코스메틱(주),25620,Dec-13,81864488,85251013,55062788,59085837
제이준코스메틱(주),25620,Dec-14,,,10605121,30689936
제이준코스메틱(주),25620,Dec-15,19699812,32748491,13930590,27227764
제이준코스메틱(주),25620,Dec-16,28894963,115313855,27371739,114517494
제이준코스메틱(주),25620,Dec-17,,,25810729,152808469
제이준코스메틱(주),25620,Dec-18,88295814,214928993,85885023,212733731
제이준코스메틱(주),25620,Dec-19,70637553,123890346,65975040,126178682
제일약품(주),271980,Dec-17,,,235739865,413726102
제일약품(주),271980,Dec-18,,,217968578,402903123
제일약품(주),271980,Dec-19,,,231540836,401585119
제일연마공업(주),1560,Dec-11,22542510,92502533,11441910,79710661
제일연마공업(주),1560,Dec-12,22067093,97864795,10146480,84032793
제일연마공업(주),1560,Dec-13,27867723,90066058,15177806,75454780
제일연마공업(주),1560,Dec-14,31112044,96649814,16415510,79544337
제일연마공업(주),1560,Dec-15,30580668,97389006,17600831,81514935
제일연마공업(주),1560,Dec-16,27963005,98362305,13567577,79421237
제일연마공업(주),1560,Dec-17,26151221,98981772,11684954,79610394
제일연마공업(주),1560,Dec-18,21531459,98371086,10451952,82111011
제일연마공업(주),1560,Dec-19,18490928,102503180,10913149,86815185
제일파마홀딩스(주),2620,Dec-11,,,152735614,384131035
제일파마홀딩스(주),2620,Dec-12,,,149359847,390765178
제일파마홀딩스(주),2620,Dec-13,,,158494932,396097415
제일파마홀딩스(주),2620,Dec-14,,,174354298,409567197
제일파마홀딩스(주),2620,Dec-15,,,203777651,445166106
제일파마홀딩스(주),2620,Dec-16,239905268,491984997,233742494,481474024
제일파마홀딩스(주),2620,Dec-17,27149058,197587508,13243091,176994118
제일파마홀딩스(주),2620,Dec-18,330509526,920085825,102895366,587402085
제일파마홀딩스(주),2620,Dec-19,363437471,846474534,131461601,528980385
조광아이엘아이(주),44060,Dec-11,9157440,39814869,8818612,40423770
조광아이엘아이(주),44060,Dec-12,11453583,42015945,10861290,41301843
조광아이엘아이(주),44060,Dec-13,11602860,43653603,10792324,42974736
조광아이엘아이(주),44060,Dec-14,17967774,53794072,17406027,53849196
조광아이엘아이(주),44060,Dec-15,23070880,65173385,23054622,65035613
조광아이엘아이(주),44060,Dec-16,13254003,61830318,13230635,61894966
조광아이엘아이(주),44060,Dec-17,7875712,59138919,7866118,59296096
조광아이엘아이(주),44060,Dec-18,9525979,63793557,9515811,64012148
조광아이엘아이(주),44060,Dec-19,36653545,93386670,35483418,93528657
조광페인트(주),4910,Dec-11,85640060,201751646,83948861,195498200
조광페인트(주),4910,Dec-12,90467038,217570680,86210937,199270267
조광페인트(주),4910,Dec-13,89772084,226436953,84793873,206095061
조광페인트(주),4910,Dec-14,91360622,241620451,86533805,221025073
조광페인트(주),4910,Dec-15,74711702,240788271,70000582,219560869
조광페인트(주),4910,Dec-16,69119880,252381851,64500570,229635274
조광페인트(주),4910,Dec-17,83235361,265062344,82200894,258537841
조광페인트(주),4910,Dec-18,129600213,303627548,128577617,300509172
조광페인트(주),4910,Dec-19,139810538,312545228,138225079,305598117
조광피혁(주),4700,Dec-11,42888407,176728999,40138695,173857678
조광피혁(주),4700,Dec-12,39158451,178991294,36452461,177641364
조광피혁(주),4700,Dec-13,41535264,193032480,36797278,188031483
조광피혁(주),4700,Dec-14,33347039,203736391,29612976,200015729
조광피혁(주),4700,Dec-15,19743655,196853700,19747686,196764735
조광피혁(주),4700,Dec-16,21471372,226636415,21471372,226636415
