회사명,거래소코드,회계년도,자본(IFRS연결),자산(IFRS연결),자본(IFRS개별),자산(IFRS개별)
(주)나노,187790,Dec-18,59465317,108261295,44484099,66624058
(주)나노,187790,Dec-19,62021912,116141232,47992724,73016346
(주)나노브릭,286750,Dec-19,14149812,24551526,14149812,24551526
(주)나노신소재,121600,Dec-11,58193875,73056413,58178847,73039188
(주)나노신소재,121600,Dec-12,56592559,68351781,56696577,68451247
(주)나노신소재,121600,Dec-13,57860945,67523690,57932739,67590589
(주)나노신소재,121600,Dec-14,61578369,71678554,61576959,71672677
(주)나노신소재,121600,Dec-15,73885201,83449448,73932499,82685704
(주)나노신소재,121600,Dec-16,77589079,84239207,77643425,84288643
(주)나노신소재,121600,Dec-17,82913399,88963512,82967807,89013566
(주)나노신소재,121600,Dec-18,88855048,98480424,88802531,98056917
(주)나노신소재,121600,Dec-19,93787590,101893569,93774861,101777474
(주)나노엔텍,39860,Dec-11,28748071,49649382,29212068,50081334
(주)나노엔텍,39860,Dec-12,22976602,44437103,22983479,44443980
(주)나노엔텍,39860,Dec-13,23577971,44803627,25096460,46319139
(주)나노엔텍,39860,Dec-14,35502372,43261142,38430723,46185844
(주)나노엔텍,39860,Dec-15,38408344,52687009,49032474,58551326
(주)나노엔텍,39860,Dec-16,25576796,45707894,27669734,47792785
(주)나노엔텍,39860,Dec-17,23731000,42369896,26788106,45400592
(주)나노엔텍,39860,Dec-18,35150401,42161682,38716209,45657059
(주)나노엔텍,39860,Dec-19,41025691,46639328,45112180,50554981
(주)나무가,190510,Dec-15,60274130,203857810,59685865,147630953
(주)나무가,190510,Dec-16,71710818,195912474,71264453,114797114
(주)나무가,190510,Dec-17,30589633,142414320,28107335,73845257
(주)나무가,190510,Dec-18,35422440,118767661,38511623,78000824
(주)나무가,190510,Dec-19,44268639,194518538,49646661,157114377
(주)나스미디어,89600,Dec-13,,,56196308,97139620
(주)나스미디어,89600,Dec-14,,,62569324,97502238
(주)나스미디어,89600,Dec-15,,,69530971,141732627
(주)나스미디어,89600,Dec-16,104423228,263925022,98227596,192274757
(주)나스미디어,89600,Dec-17,127769767,315966980,115839722,239540352
(주)나스미디어,89600,Dec-18,141948762,303112420,124908468,229196776
(주)나스미디어,89600,Dec-19,153131396,356236026,132550768,279587256
(주)나이벡,138610,Dec-11,,,10301732,17401025
(주)나이벡,138610,Dec-12,,,8856747,16460027
(주)나이벡,138610,Dec-13,,,5822703,17054924
(주)나이벡,138610,Dec-14,,,5078980,14148441
(주)나이벡,138610,Dec-15,,,10818393,19428914
(주)나이벡,138610,Dec-16,,,9841184,22969642
(주)나이벡,138610,Dec-17,,,12361859,25750373
(주)나이벡,138610,Dec-18,,,10575969,22317590
(주)나이벡,138610,Dec-19,,,27404041,35734880
(주)나이스디앤비,130580,Dec-11,,,18442040,22641623
(주)나이스디앤비,130580,Dec-12,,,20520620,24790683
(주)나이스디앤비,130580,Dec-13,,,22820926,27132117
(주)나이스디앤비,130580,Dec-14,,,25404428,31070259
(주)나이스디앤비,130580,Dec-15,29892463,37168676,28572652,34806859
(주)나이스디앤비,130580,Dec-16,33730728,40466208,32232265,37343939
(주)나이스디앤비,130580,Dec-17,38536096,46928148,35612084,43008000
(주)나이스디앤비,130580,Dec-18,45199660,56660361,40955406,51102350
(주)나이스디앤비,130580,Dec-19,60090077,78675556,46837210,60523112
(주)나이스홀딩스,34310,Dec-11,322296904,427573951,257761410,329687222
(주)나이스홀딩스,34310,Dec-12,394674902,496053949,316297089,326573175
(주)나이스홀딩스,34310,Dec-13,570818310,865450175,320113373,340424811
(주)나이스홀딩스,34310,Dec-14,667095981,1191004551,324733065,374466879
(주)나이스홀딩스,34310,Dec-15,695351005,1242453840,310980541,379918653
(주)나이스홀딩스,34310,Dec-16,773235269,1408253173,325078660,388557495
(주)나이스홀딩스,34310,Dec-17,877935795,1742367144,325609688,384843529
(주)나이스홀딩스,34310,Dec-18,1040008134,2172977804,336349524,423389599
(주)나이스홀딩스,34310,Dec-19,1223621083,2564827369,334729120,438147427
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,74233806,259574975,43707424,224292636
(주)남선알미늄,8350,Dec-12,,,61332987,236720122
(주)남선알미늄,8350,Dec-13,,,70827736,237576875
(주)남선알미늄,8350,Dec-14,,,87467921,240321965
(주)남선알미늄,8350,Dec-15,,,103068147,286102329
(주)남선알미늄,8350,Dec-16,,,122569267,283413750
(주)남선알미늄,8350,Dec-17,,,147809531,284649401
(주)남선알미늄,8350,Dec-18,168719762,303023071,168875400,294949630
(주)남선알미늄,8350,Dec-19,179100254,295529661,176357497,292559970
(주)남성,4270,Dec-11,86423919,222934371,80448918,185361070
(주)남성,4270,Dec-12,79934314,221414593,81342149,189440992
(주)남성,4270,Dec-13,78184930,200078722,81514206,170466140
(주)남성,4270,Dec-14,72641729,195514519,80188502,170614606
(주)남성,4270,Dec-15,70994437,201740627,82206186,176973347
(주)남성,4270,Dec-16,73385506,204535206,74053481,169335721
(주)남성,4270,Dec-17,87392856,203435953,87590384,170016707
(주)남성,4270,Dec-18,82768164,205083689,83103125,168663357
(주)남성,4270,Dec-19,85924082,204791617,86166403,168351672
(주)내츄럴엔도텍,168330,Dec-13,,,50779888,68289681
(주)내츄럴엔도텍,168330,Dec-14,,,71648115,88718019
(주)내츄럴엔도텍,168330,Dec-15,50463160,69432771,49082284,68048870
(주)내츄럴엔도텍,168330,Dec-16,47296929,85875253,46208860,84785249
(주)내츄럴엔도텍,168330,Dec-17,54719456,85682820,45760762,76003964
(주)내츄럴엔도텍,168330,Dec-18,36487302,61165965,34261443,58376529
(주)내츄럴엔도텍,168330,Dec-19,20483129,48783961,18938805,46385446
(주)네오리진,94860,Dec-11,30439412,50506702,23488831,38211632
(주)네오리진,94860,Dec-12,,,26662888,43332725
(주)네오리진,94860,Dec-13,,,22428980,41590190
(주)네오리진,94860,Dec-14,,,11993150,30254515
(주)네오리진,94860,Dec-15,,,10969912,15421277
(주)네오리진,94860,Dec-16,,,11809547,15595920
(주)네오리진,94860,Dec-17,14546111,17683620,14601651,17731465
(주)네오리진,94860,Dec-18,,,11789790,14691632
(주)네오리진,94860,Dec-19,,,10818182,14066760
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,37494457,64170222,37019001,61104654
(주)네오오토,212560,Dec-15,,,61349142,120456080
(주)네오오토,212560,Dec-16,,,69048419,134856787
(주)네오오토,212560,Dec-17,,,72509574,137106556
(주)네오오토,212560,Dec-18,,,77540065,142507781
(주)네오오토,212560,Dec-19,,,79358492,141061458
(주)네오위즈,95660,Dec-11,272933090,626224593,268512261,591341137
(주)네오위즈,95660,Dec-12,288492496,625813964,305625409,617354527
(주)네오위즈,95660,Dec-13,295827208,506848572,360058072,551249191
(주)네오위즈,95660,Dec-14,284837352,423334499,362210560,461517570
(주)네오위즈,95660,Dec-15,264287860,374371339,359269020,449105231
(주)네오위즈,95660,Dec-16,271054566,317438639,355597288,384869735
(주)네오위즈,95660,Dec-17,264748209,304359379,330102352,358084232
(주)네오위즈,95660,Dec-18,298839710,366712258,325841070,369637231
(주)네오위즈,95660,Dec-19,328878043,398001624,324764441,364839362
(주)네오위즈홀딩스,42420,Dec-11,374990578,699856916,242704495,281363732
(주)네오위즈홀딩스,42420,Dec-12,385155307,689645348,265778788,293245166
(주)네오위즈홀딩스,42420,Dec-13,416240481,588519102,262310566,262710442
(주)네오위즈홀딩스,42420,Dec-14,467487690,573964611,272035937,272391992
(주)네오위즈홀딩스,42420,Dec-15,492854028,570887893,347681208,368262016
(주)네오위즈홀딩스,42420,Dec-16,479007316,533357640,325184384,328583153
(주)네오위즈홀딩스,42420,Dec-17,476382219,524777876,311520065,313767777
(주)네오위즈홀딩스,42420,Dec-18,516278245,590591987,303628909,306379044
(주)네오위즈홀딩스,42420,Dec-19,549250922,622123554,304420700,305733563
(주)네오크레마,311390,Dec-19,37866534,47211442,37939688,45863302
(주)네오티스,85910,Dec-11,,,59050937,68203366
(주)네오티스,85910,Dec-12,,,60149295,70371168
(주)네오티스,85910,Dec-13,60663141,85206045,60510748,82403567
(주)네오티스,85910,Dec-14,63977930,84630312,63323708,80613277
(주)네오티스,85910,Dec-15,59903389,84946749,58634491,80839473
(주)네오티스,85910,Dec-16,56347189,84886956,56144079,81259493
(주)네오티스,85910,Dec-17,46080092,81029245,46102243,78550459
(주)네오티스,85910,Dec-18,44553303,86639875,45394703,84260526
(주)네오티스,85910,Dec-19,43683942,86911739,44318521,84509470
(주)네오팜,92730,Dec-11,,,29871983,34000642
(주)네오팜,92730,Dec-12,,,29923684,34141789
(주)네오팜,92730,Dec-13,,,30335980,34758707
(주)네오팜,92730,Dec-14,,,31145609,35836403
(주)네오팜,92730,Dec-15,,,32623689,40409458
(주)네오팜,92730,Dec-16,38570892,46509145,39065380,46991314
(주)네오팜,92730,Dec-17,47581915,56694807,48683943,57785337
(주)네오팜,92730,Dec-18,59287229,72928484,60831086,74458661
(주)네오팜,92730,Dec-19,105692614,122741537,106137157,123245965
(주)네오펙트,290660,Dec-18,28251461,35920416,34312283,41288317
(주)네오펙트,290660,Dec-19,12554669,47016455,17133048,43811943
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,23527466,33226391
(주)네이블커뮤니케이션즈,153460,Dec-13,,,24943154,29331445
(주)네이블커뮤니케이션즈,153460,Dec-14,24713919,30322642,24709644,30283653
(주)네이블커뮤니케이션즈,153460,Dec-15,,,25447253,30741693
(주)네이블커뮤니케이션즈,153460,Dec-16,,,33041386,38055743
(주)네이블커뮤니케이션즈,153460,Dec-17,,,26705616,30886559
(주)네이블커뮤니케이션즈,153460,Dec-18,,,24364215,28037387
(주)네이블커뮤니케이션즈,153460,Dec-19,,,23991285,25949215
(주)네이처셀,7390,Dec-11,,,8001110,26205792
(주)네이처셀,7390,Dec-12,,,8624830,24824589
(주)네이처셀,7390,Dec-13,,,10771406,23016530
(주)네이처셀,7390,Dec-14,,,13748504,24536576
(주)네이처셀,7390,Dec-15,,,31686993,45969748
(주)네이처셀,7390,Dec-16,,,34018288,52666628
(주)네이처셀,7390,Dec-17,,,39481908,51440663
(주)네이처셀,7390,Dec-18,,,43128901,52875422
(주)네이처셀,7390,Dec-19,,,81888775,93110328
(주)네패스,33640,Dec-11,143407156,319659039,157760214,268636973
(주)네패스,33640,Dec-12,156834268,338761029,175123693,313471403
(주)네패스,33640,Dec-13,116590427,395087608,154117489,308568404
(주)네패스,33640,Dec-14,149438567,385538915,118479769,308801673
(주)네패스,33640,Dec-15,138092844,355858618,126953395,287262174
(주)네패스,33640,Dec-16,115821188,298597454,131855159,275811611
(주)네패스,33640,Dec-17,120874727,308121193,139184957,292764814
(주)네패스,33640,Dec-18,141206415,281991633,165864190,286763961
(주)네패스,33640,Dec-19,190639697,521648374,201122740,392537623
(주)넥센,5720,Dec-11,319500567,521959112,258163833,428934662
(주)넥센,5720,Dec-12,526415955,720858644,406540622,553189087
(주)넥센,5720,Dec-13,593356903,787194782,421282272,550327802
(주)넥센,5720,Dec-14,657565090,837243995,442228920,568520715
(주)넥센,5720,Dec-15,724883753,883064033,460152480,569535605
(주)넥센,5720,Dec-16,820785414,970602747,482438954,581253078
(주)넥센,5720,Dec-17,917075024,1085451848,537643690,653953608
(주)넥센,5720,Dec-18,1882757213,3825103267,558546695,660401955
(주)넥센,5720,Dec-19,2016503397,4098014996,571789146,651025593
(주)넥스턴바이오사이언스,89140,Dec-11,,,23763867,30761087
(주)넥스턴바이오사이언스,89140,Dec-12,,,24177393,28408118
(주)넥스턴바이오사이언스,89140,Dec-13,,,26451501,30594123
(주)넥스턴바이오사이언스,89140,Dec-14,,,29076002,33483189
(주)넥스턴바이오사이언스,89140,Dec-15,,,30041235,33210149
(주)넥스턴바이오사이언스,89140,Dec-16,,,89891577,98533684
(주)넥스턴바이오사이언스,89140,Dec-17,,,91765028,94752881
(주)넥스턴바이오사이언스,89140,Dec-18,,,95512901,113520280
(주)넥스턴바이오사이언스,89140,Dec-19,,,100158921,105169657
(주)넥스트아이,137940,Dec-11,,,24068707,26466732
(주)넥스트아이,137940,Dec-12,29408175,34121513,28840533,32953013
(주)넥스트아이,137940,Dec-13,33681455,40616025,33063699,39741543
(주)넥스트아이,137940,Dec-14,36677344,44377477,36263075,43788615
(주)넥스트아이,137940,Dec-15,38702078,46268860,37530245,44416952
(주)넥스트아이,137940,Dec-16,65432023,98887814,58584366,84181290
(주)넥스트아이,137940,Dec-17,75285830,138956473,65195189,112900563
(주)넥스트아이,137940,Dec-18,118773260,177572044,60840445,96931481
(주)넥스트아이,137940,Dec-19,111853701,174552667,51324005,99320936
(주)넥스트엔터테인먼트월드,160550,Dec-14,129192140,179333543,124817520,173642958
(주)넥스트엔터테인먼트월드,160550,Dec-15,132954441,200430116,129733401,192488791
(주)넥스트엔터테인먼트월드,160550,Dec-16,136657265,230523945,132238969,218017170
(주)넥스트엔터테인먼트월드,160550,Dec-17,130743457,256463072,128169010,223093076
(주)넥스트엔터테인먼트월드,160550,Dec-18,129092858,256522672,118751443,210370784
(주)넥스트엔터테인먼트월드,160550,Dec-19,121871227,313341346,113480507,212129385
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,29507506,42988788
(주)넥슨게임즈,225570,Dec-18,,,18668531,29415924
(주)넥슨게임즈,225570,Dec-19,,,38150773,72946033
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,38941807,47885328,42061531,43886650
(주)넵튠,217270,Dec-17,82453970,110288332,92165486,105560625
(주)넵튠,217270,Dec-18,68806574,129607837,82121215,123729011
(주)넵튠,217270,Dec-19,62003118,115667487,74564210,113005518
(주)노랑풍선,104620,Dec-19,56210886,114981929,56376867,114665477
(주)노루페인트,90350,Dec-11,224078306,490240264,218898181,473071190
(주)노루페인트,90350,Dec-12,222705225,527545682,218703476,511877762
(주)노루페인트,90350,Dec-13,230644925,528887786,224963718,507427528
(주)노루페인트,90350,Dec-14,241258376,544220095,232266487,518168929
(주)노루페인트,90350,Dec-15,271200294,572890897,244314331,526081263
(주)노루페인트,90350,Dec-16,276454031,570582358,266158031,543186736
(주)노루페인트,90350,Dec-17,299029824,591817509,282180816,541017214
(주)노루페인트,90350,Dec-18,307805863,607444943,291347902,555644322
(주)노루페인트,90350,Dec-19,322368611,627342505,301854965,570495808
(주)노루홀딩스,320,Dec-11,362752611,787102842,185303977,253906367
(주)노루홀딩스,320,Dec-12,371947581,835907566,196270561,264856913
(주)노루홀딩스,320,Dec-13,402451235,852424599,212564022,281605639
(주)노루홀딩스,320,Dec-14,439841569,899883032,223859960,290205704
(주)노루홀딩스,320,Dec-15,521365060,986460689,229341321,296813243
(주)노루홀딩스,320,Dec-16,533516629,970205089,295177120,358239741
(주)노루홀딩스,320,Dec-17,577520965,988648437,303616949,360020678
(주)노루홀딩스,320,Dec-18,561495276,987142342,303866388,359065830
(주)노루홀딩스,320,Dec-19,567466289,1007372302,302880480,358530733
(주)노바렉스,194700,Dec-18,79087526,106320975,80452379,107314076
(주)노바렉스,194700,Dec-19,91875216,154372405,93506000,155770082
(주)노바텍,285490,Dec-18,31137571,33247538,31029976,32623828
(주)노바텍,285490,Dec-19,33365609,39961029,42036799,44428906
(주)노블엠앤비,106520,Dec-12,42755691,91658984,44692664,92004066
(주)노블엠앤비,106520,Dec-13,60948749,129473218,61530814,128993822
(주)노블엠앤비,106520,Dec-14,55024983,104172101,54123615,103247253
(주)노블엠앤비,106520,Dec-15,86718397,161827043,78455103,128981670
(주)노블엠앤비,106520,Dec-16,67982025,124085655,53762368,93648196
(주)노블엠앤비,106520,Dec-17,60546255,118174546,53060061,97888905
(주)노블엠앤비,106520,Dec-18,37094386,110217014,29162019,89145551
(주)노블엠앤비,106520,Dec-19,49286137,106373832,43168275,93644281
(주)노터스,278650,Dec-19,43022559,61530652,40822469,57879362
(주)녹십자,6280,Dec-11,630281039,860353832,618913070,814582371
(주)녹십자,6280,Dec-12,685233313,954379520,674321943,904287417
(주)녹십자,6280,Dec-13,839408569,1104264801,823234468,1040802954
(주)녹십자,6280,Dec-14,920626827,1330351374,867732232,1232228382
(주)녹십자,6280,Dec-15,997704012,1415128446,961983260,1323117870
(주)녹십자,6280,Dec-16,1059011034,1550614664,982047195,1422757264
(주)녹십자,6280,Dec-17,1108712901,1703581525,1032619177,1575759046
(주)녹십자,6280,Dec-18,1126206777,1723409866,1056300299,1580579529
(주)녹십자,6280,Dec-19,1184076725,1959299528,1049297612,1742374171
(주)녹십자엠에스,142280,Dec-14,,,31503302,52098526
(주)녹십자엠에스,142280,Dec-15,32959423,72607494,31654627,67895027
(주)녹십자엠에스,142280,Dec-16,30306661,63605007,29464794,60320733
(주)녹십자엠에스,142280,Dec-17,27417385,61564417,26093922,57624087
(주)녹십자엠에스,142280,Dec-18,16763475,63972829,15986409,60982362
(주)녹십자엠에스,142280,Dec-19,50770115,88866125,49887927,85901362
(주)녹십자웰빙,234690,Dec-19,,,83168602,106715710
(주)녹십자홀딩스,5250,Dec-11,895760382,4603216704,512651999,880446935
(주)녹십자홀딩스,5250,Dec-12,972827321,1446337218,539269471,699470921
(주)녹십자홀딩스,5250,Dec-13,1099667146,1624124363,567055224,766055042
(주)녹십자홀딩스,5250,Dec-14,1181067099,1790874896,561016033,722616440
(주)녹십자홀딩스,5250,Dec-15,1307378785,2058661120,557443484,829703432
(주)녹십자홀딩스,5250,Dec-16,1377011145,2249277259,569740749,846282314
(주)녹십자홀딩스,5250,Dec-17,1439667556,2560695918,588567205,958660032
