회사명,거래소코드,회계년도,유동부채(IFRS연결),부채(IFRS연결),유동부채(IFRS개별),부채(IFRS개별)
(주)알테오젠,196170,Dec-15,413195,834623,412866,834294
(주)알테오젠,196170,Dec-16,2223977,2720918,1015656,1509929
(주)알테오젠,196170,Dec-17,2695155,3168348,1256789,1725743
(주)알테오젠,196170,Dec-18,2476848,4684231,301991,1003671
(주)알테오젠,196170,Dec-19,11372929,15774959,5031830,8407840
(주)알톤스포츠,123750,Dec-11,30508545,32434905,24239907,26098917
(주)알톤스포츠,123750,Dec-12,19669478,21634668,14919685,16687000
(주)알톤스포츠,123750,Dec-13,19140688,20976960,15346635,17000177
(주)알톤스포츠,123750,Dec-14,19931820,20905068,15088146,16390334
(주)알톤스포츠,123750,Dec-15,18784001,19074456,7306888,7684673
(주)알톤스포츠,123750,Dec-16,29633555,29655555,17705234,17727234
(주)알톤스포츠,123750,Dec-17,28706438,28736891,19562646,19593099
(주)알톤스포츠,123750,Dec-18,25631509,25681024,20310650,20360165
(주)알톤스포츠,123750,Dec-19,17143897,17839846,9775457,10471406
(주)알티캐스트,85810,Dec-13,17692605,21549842,17661961,21519199
(주)알티캐스트,85810,Dec-14,8130076,13168047,8000674,13038644
(주)알티캐스트,85810,Dec-15,13275701,17391497,9242600,13160212
(주)알티캐스트,85810,Dec-16,70479944,71639555,6867897,7877187
(주)알티캐스트,85810,Dec-17,66072228,73642729,8260691,10909084
(주)알티캐스트,85810,Dec-18,67214295,73585406,9824813,12676956
(주)알티캐스트,85810,Dec-19,93164278,103714750,23284872,30266600
(주)알파홀딩스,117670,Dec-11,,,7181870,13576870
(주)알파홀딩스,117670,Dec-12,9532176,13241176,9606757,13319117
(주)알파홀딩스,117670,Dec-13,,,7240052,7464324
(주)알파홀딩스,117670,Dec-14,32638444,33943394,32449292,32850671
(주)알파홀딩스,117670,Dec-15,,,32788039,32962623
(주)알파홀딩스,117670,Dec-16,26489383,27357868,27865415,28780433
(주)알파홀딩스,117670,Dec-17,18951254,19354470,19759534,20075561
(주)알파홀딩스,117670,Dec-18,50861275,55006598,50564576,54480370
(주)알파홀딩스,117670,Dec-19,65077346,73104547,61976963,69978726
(주)애니플러스,310200,Dec-18,,,,
(주)애니플러스,310200,Dec-19,,,,
(주)애드바이오텍,179530,Dec-19,,,,
(주)액션스퀘어,205500,Dec-14,,,,
(주)액션스퀘어,205500,Dec-15,,,1281257,7241034
(주)액션스퀘어,205500,Dec-16,,,1725762,4826562
(주)액션스퀘어,205500,Dec-17,3039219,11484722,3031606,11442823
(주)액션스퀘어,205500,Dec-18,4273096,9045478,4257308,9009762
(주)액션스퀘어,205500,Dec-19,3590280,10055283,3536850,9865483
(주)액토즈소프트,52790,Dec-11,27188352,33937498,26664736,33361157
(주)액토즈소프트,52790,Dec-12,121423971,127180836,116854162,122499037
(주)액토즈소프트,52790,Dec-13,32522532,41565411,20636324,25763034
(주)액토즈소프트,52790,Dec-14,29978304,37746037,21251776,24935927
(주)액토즈소프트,52790,Dec-15,25782250,32068006,9365503,12518819
(주)액토즈소프트,52790,Dec-16,27905536,32267322,19176364,21454647
(주)액토즈소프트,52790,Dec-17,25500247,36629398,19073225,31196711
(주)액토즈소프트,52790,Dec-18,32746894,34998149,26636380,28626191
(주)액토즈소프트,52790,Dec-19,54246258,57267966,50324513,53211563
(주)액트로,290740,Dec-18,25003976,26009927,14748962,15754913
(주)액트로,290740,Dec-19,21680360,22999820,9096507,10415967
(주)앤디포스,238090,Dec-16,,,6024153,8287322
(주)앤디포스,238090,Dec-17,,,7231789,12209683
(주)앤디포스,238090,Dec-18,37093704,41971550,29331950,34209796
(주)앤디포스,238090,Dec-19,70176886,72294106,65544698,66596960
(주)앤씨앤,92600,Dec-11,,,8606257,9103759
(주)앤씨앤,92600,Dec-12,9137355,10085087,9137355,10085087
(주)앤씨앤,92600,Dec-13,8012436,9056617,8012436,9056617
(주)앤씨앤,92600,Dec-14,8093716,9271730,8093716,9271730
(주)앤씨앤,92600,Dec-15,10005665,11920076,8868980,10122190
(주)앤씨앤,92600,Dec-16,6491118,9407628,5371615,6727790
(주)앤씨앤,92600,Dec-17,9672534,12261856,4975141,5830735
(주)앤씨앤,92600,Dec-18,10165826,21497866,2117910,10340237
(주)앤씨앤,92600,Dec-19,24405719,30284359,19085887,21429860
(주)야스,255440,Dec-17,18220482,19479936,18050312,19309767
(주)야스,255440,Dec-18,90239117,96233395,90647990,96642269
(주)야스,255440,Dec-19,54881575,63370902,54770898,61760225
(주)양지사,30960,Jun-11,,,22688325,26763559
(주)양지사,30960,Jun-12,,,23337760,26843374
(주)양지사,30960,Jun-13,,,18455705,21559984
(주)양지사,30960,Jun-14,,,21385163,25245429
(주)양지사,30960,Jun-15,,,19999565,22870748
(주)양지사,30960,Jun-16,,,16673927,19400154
(주)양지사,30960,Jun-17,,,15669244,17406186
(주)양지사,30960,Jun-18,,,13479125,15180898
(주)양지사,30960,Jun-19,,,19660632,21094668
(주)어스앤에어로스페이스,263540,Dec-17,,,8808626,19735521
(주)어스앤에어로스페이스,263540,Dec-18,,,17130204,30936381
(주)어스앤에어로스페이스,263540,Dec-19,,,25701471,38878489
(주)얼라인드제네틱스,238120,Dec-16,651054,1678079,445121,1472145
(주)얼라인드제네틱스,238120,Dec-17,596202,1666845,446073,1516715
(주)얼라인드제네틱스,238120,Dec-18,701090,2112790,474740,1886440
(주)얼라인드제네틱스,238120,Dec-19,901233,3652665,718635,3470067
(주)에너토크,19990,Dec-11,,,2762246,3984014
(주)에너토크,19990,Dec-12,,,2468336,3743713
(주)에너토크,19990,Dec-13,,,2419334,3903089
(주)에너토크,19990,Dec-14,,,4614242,5275130
(주)에너토크,19990,Dec-15,,,4283458,4465374
(주)에너토크,19990,Dec-16,2155875,2155875,2152369,2152369
(주)에너토크,19990,Dec-17,1586392,1586392,1576870,1576870
(주)에너토크,19990,Dec-18,2160517,2311095,2141592,2292170
(주)에너토크,19990,Dec-19,2551194,2806740,2417951,2673497
(주)에넥스,11090,Dec-11,58391614,74261708,56711782,72589587
(주)에넥스,11090,Dec-12,53037520,59243934,51160620,57367033
(주)에넥스,11090,Dec-13,52529134,64108393,52133381,63712641
(주)에넥스,11090,Dec-14,57770796,71504263,57380516,71113983
(주)에넥스,11090,Dec-15,56479458,65823516,55788572,65125135
(주)에넥스,11090,Dec-16,82169175,93766674,81156147,92743230
(주)에넥스,11090,Dec-17,101162834,111173502,100283903,110279838
(주)에넥스,11090,Dec-18,85460302,95956087,84960866,95437665
(주)에넥스,11090,Dec-19,65642666,77860306,65038979,77256620
(주)에스디생명공학,217480,Dec-17,19271646,22081749,12230194,12649584
(주)에스디생명공학,217480,Dec-18,29435399,36358015,21148946,26462446
(주)에스디생명공학,217480,Dec-19,33048910,41025206,24806716,32245678
(주)에스디시스템,121890,Dec-11,,,12201637,12961828
(주)에스디시스템,121890,Dec-12,,,9706919,10563844
(주)에스디시스템,121890,Dec-13,,,8173930,9232542
(주)에스디시스템,121890,Dec-14,,,13653539,14708328
(주)에스디시스템,121890,Dec-15,,,10414379,11874730
(주)에스디시스템,121890,Dec-16,,,17675396,19135161
(주)에스디시스템,121890,Dec-17,,,19408349,21114383
(주)에스디시스템,121890,Dec-18,,,16555555,17999986
(주)에스디시스템,121890,Dec-19,,,18133180,18509739
(주)에스비에스,34120,Dec-11,295158705,312079276,296248294,315594918
(주)에스비에스,34120,Dec-12,208092772,265904766,211750630,275799484
(주)에스비에스,34120,Dec-13,178042553,234308090,176585784,238080890
(주)에스비에스,34120,Dec-14,252545670,258285465,248585445,257728902
(주)에스비에스,34120,Dec-15,233445814,366142256,228645099,363923608
(주)에스비에스,34120,Dec-16,226617364,353378691,219770263,352861863
(주)에스비에스,34120,Dec-17,360049477,529039328,311411420,486206097
(주)에스비에스,34120,Dec-18,210192628,389164324,159079813,341146013
(주)에스비에스,34120,Dec-19,393039828,600644859,311965170,515302794
(주)에스비에스콘텐츠허브,46140,Dec-11,56960053,57265674,56938002,57243623
(주)에스비에스콘텐츠허브,46140,Dec-12,42974404,43522579,42970173,43518348
(주)에스비에스콘텐츠허브,46140,Dec-13,50900861,51865139,50890036,51849115
(주)에스비에스콘텐츠허브,46140,Dec-14,62925282,65156395,62919905,65135198
(주)에스비에스콘텐츠허브,46140,Dec-15,63955870,67539172,63916764,67478002
(주)에스비에스콘텐츠허브,46140,Dec-16,77366207,83750477,77365080,83749350
(주)에스비에스콘텐츠허브,46140,Dec-17,57017915,63133700,50416320,56409517
(주)에스비에스콘텐츠허브,46140,Dec-18,53444817,56408949,54987045,57485843
(주)에스비에스콘텐츠허브,46140,Dec-19,40674330,41843188,42582852,43641799
(주)에스씨디,42110,Dec-11,,,10229054,11947012
(주)에스씨디,42110,Dec-12,,,9582351,11587529
(주)에스씨디,42110,Dec-13,,,9864298,13581262
(주)에스씨디,42110,Dec-14,,,11592971,15479594
(주)에스씨디,42110,Dec-15,19204806,22929834,18305531,22030559
(주)에스씨디,42110,Dec-16,22268127,24070155,21310037,23112065
(주)에스씨디,42110,Dec-17,18070820,23271773,16626194,21827147
(주)에스씨디,42110,Dec-18,24078699,26674612,19941585,22537499
(주)에스씨디,42110,Dec-19,30184927,38474981,26880132,35082254
(주)에스아이리소스,65420,Dec-11,16367586,23639000,7991346,9318056
(주)에스아이리소스,65420,Dec-12,7521585,21268008,3530079,10474942
(주)에스아이리소스,65420,Dec-13,6532056,19936684,4292617,10041483
(주)에스아이리소스,65420,Dec-14,12491407,19686379,9282316,9287316
(주)에스아이리소스,65420,Dec-15,4498901,10737567,936342,1161648
(주)에스아이리소스,65420,Dec-16,15479101,17718099,394786,2513845
(주)에스아이리소스,65420,Dec-17,11218999,13737702,2553119,3301958
(주)에스아이리소스,65420,Dec-18,9516648,10471406,3538929,4445447
(주)에스아이리소스,65420,Dec-19,,,1500613,1530968
(주)에스앤더블류,103230,Dec-11,,,38323782,43564290
(주)에스앤더블류,103230,Dec-12,,,26514913,30801328
(주)에스앤더블류,103230,Dec-13,,,16648872,22315584
(주)에스앤더블류,103230,Dec-14,,,10413442,21839070
(주)에스앤더블류,103230,Dec-15,,,8072883,15000735
(주)에스앤더블류,103230,Dec-16,,,7309500,13958918
(주)에스앤더블류,103230,Dec-17,,,5166409,11699467
(주)에스앤더블류,103230,Dec-18,,,5551014,15638687
(주)에스앤더블류,103230,Dec-19,,,5817252,16616443
(주)에스앤에스텍,101490,Dec-11,32521648,65318522,26290002,49898460
(주)에스앤에스텍,101490,Dec-12,42002840,72372175,18821005,46075793
(주)에스앤에스텍,101490,Dec-13,50091907,75249841,25442765,42833897
(주)에스앤에스텍,101490,Dec-14,18287688,37113851,18287688,37113851
(주)에스앤에스텍,101490,Dec-15,,,22875631,30732797
(주)에스앤에스텍,101490,Dec-16,,,24240281,45829794
(주)에스앤에스텍,101490,Dec-17,,,18106092,42603472
(주)에스앤에스텍,101490,Dec-18,,,28454113,44144939
(주)에스앤에스텍,101490,Dec-19,,,35680208,46990904
(주)에스에너지,95910,Dec-11,62091449,89334517,55421983,77564703
(주)에스에너지,95910,Dec-12,72956233,93348563,67827693,88033491
(주)에스에너지,95910,Dec-13,69234424,105173881,50233413,78427906
(주)에스에너지,95910,Dec-14,109508720,140742180,84240103,105936071
(주)에스에너지,95910,Dec-15,130408386,191046249,94612680,132508603
(주)에스에너지,95910,Dec-16,199799432,251828986,166270443,187040863
(주)에스에너지,95910,Dec-17,141807984,199879857,103606829,127241572
(주)에스에너지,95910,Dec-18,168540141,197420456,86423258,100005116
(주)에스에너지,95910,Dec-19,170458107,208855239,78135905,99653071
(주)에스에스알,275630,Dec-18,,,4285917,4335917
(주)에스에스알,275630,Dec-19,,,3295491,3470783
(주)에스에이엠티,31330,Dec-11,198250824,201022640,189027523,191799339
(주)에스에이엠티,31330,Dec-12,165963359,170395554,155737126,160169321
(주)에스에이엠티,31330,Dec-13,171755597,174945875,157119291,160309569
(주)에스에이엠티,31330,Dec-14,172954783,175709043,171706243,174460503
(주)에스에이엠티,31330,Dec-15,135178726,137944862,135160463,137926598
(주)에스에이엠티,31330,Dec-16,109929031,112540367,109905004,112516339
(주)에스에이엠티,31330,Dec-17,89793740,93130560,89788210,93125030
(주)에스에이엠티,31330,Dec-18,104690389,107384968,104687093,107381672
(주)에스에이엠티,31330,Dec-19,47383448,47417913,47381441,47415907
(주)에스에이티,60540,Dec-11,15566172,25450567,10731529,17908466
(주)에스에이티,60540,Dec-12,12772034,15317975,8867472,9613335
(주)에스에이티,60540,Dec-13,10353474,13968170,9802952,12722135
(주)에스에이티,60540,Dec-14,8953643,17610541,7197764,15004752
(주)에스에이티,60540,Dec-15,29538415,31128767,10678182,11150682
(주)에스에이티,60540,Dec-16,25177612,26891400,4820163,5404163
(주)에스에이티,60540,Dec-17,42367422,48847464,5273853,5798257
(주)에스에이티,60540,Dec-18,36069602,41645901,4942987,5364386
(주)에스에이티,60540,Dec-19,38147200,46446127,4647561,5411282
(주)에스에프에이,56190,Dec-11,195348521,215895520,194169968,214032758
(주)에스에프에이,56190,Dec-12,182917200,205483162,179138212,202102861
(주)에스에프에이,56190,Dec-13,107252442,127053834,102716870,123319703
(주)에스에프에이,56190,Dec-14,120862474,135692956,112161029,128542411
(주)에스에프에이,56190,Dec-15,259388776,561566235,113748090,126316714
(주)에스에프에이,56190,Dec-16,457182785,729633919,298010295,314096397
(주)에스에프에이,56190,Dec-17,540949051,825954272,432542930,458438259
(주)에스에프에이,56190,Dec-18,404841569,657544362,289582386,291025186
(주)에스에프에이,56190,Dec-19,665329115,693841815,307459743,320242110
(주)에스에프에이반도체,36540,Dec-11,223757704,377922414,191566427,249931322
(주)에스에프에이반도체,36540,Dec-12,276419291,520405895,174600336,338848536
(주)에스에프에이반도체,36540,Dec-13,377540808,592696880,258097922,366772525
(주)에스에프에이반도체,36540,Dec-14,406171056,609402277,263329564,403268284
(주)에스에프에이반도체,36540,Dec-15,170374763,470784212,82689753,349237344
(주)에스에프에이반도체,36540,Dec-16,139875134,404596207,68995201,319572260
(주)에스에프에이반도체,36540,Dec-17,108020878,363304797,62178737,311935480
(주)에스에프에이반도체,36540,Dec-18,97182136,339642929,66861893,307757302
(주)에스에프에이반도체,36540,Dec-19,320110901,345386475,319119819,336697437
(주)에스엘바이오닉스,214310,Dec-15,9804524,14862118,9804279,14861873
(주)에스엘바이오닉스,214310,Dec-16,34433346,39879492,33889017,39321513
(주)에스엘바이오닉스,214310,Dec-17,39400852,39912252,35515380,35980462
(주)에스엘바이오닉스,214310,Dec-18,32553439,33162258,31633673,32225529
(주)에스엘바이오닉스,214310,Dec-19,14935321,15731666,14935321,15731666
(주)에스엠라이프디자인그룹,63440,Dec-11,,,6932661,8865241
(주)에스엠라이프디자인그룹,63440,Dec-12,,,5429993,7480049
(주)에스엠라이프디자인그룹,63440,Dec-13,18351762,19763789,17222404,18457349
(주)에스엠라이프디자인그룹,63440,Dec-14,10137570,11531955,8420195,9754003
(주)에스엠라이프디자인그룹,63440,Dec-15,8368601,9922421,7417005,8970824
(주)에스엠라이프디자인그룹,63440,Dec-16,1614315,3264093,1614315,3264093
(주)에스엠라이프디자인그룹,63440,Dec-17,2807414,4174959,1406827,2726736
(주)에스엠라이프디자인그룹,63440,Dec-18,4808921,6076440,3891484,5127487
(주)에스엠라이프디자인그룹,63440,Dec-19,8342674,11545494,3710424,5011742
(주)에스엠벡셀,10580,Dec-11,,,28527262,45197828
(주)에스엠벡셀,10580,Dec-12,,,33282464,45504658
(주)에스엠벡셀,10580,Dec-13,,,43078322,61009155
(주)에스엠벡셀,10580,Dec-14,,,34543188,56777340
(주)에스엠벡셀,10580,Dec-15,,,30380821,50425739
(주)에스엠벡셀,10580,Dec-16,,,29928452,42661498
(주)에스엠벡셀,10580,Dec-17,,,24302014,33810918
(주)에스엠벡셀,10580,Dec-18,,,19990782,36895461
(주)에스엠벡셀,10580,Dec-19,,,38294710,54463233
(주)에스엠엔터테인먼트,41510,Dec-11,61036425,64803100,43899894,45928624
(주)에스엠엔터테인먼트,41510,Dec-12,84760999,89269468,52377335,53679233
(주)에스엠엔터테인먼트,41510,Dec-13,112878512,125942129,67211871,73841656
(주)에스엠엔터테인먼트,41510,Dec-14,84914496,101103363,41508657,50218297
(주)에스엠엔터테인먼트,41510,Dec-15,98098672,136211256,54540522,86124181
(주)에스엠엔터테인먼트,41510,Dec-16,134647094,149536302,89108655,93896766
(주)에스엠엔터테인먼트,41510,Dec-17,330417380,361878090,106208934,115637344
(주)에스엠엔터테인먼트,41510,Dec-18,394212845,426345966,135569173,148804342
(주)에스엠엔터테인먼트,41510,Dec-19,436954867,482852439,139338413,153082904
(주)에스엠컬처앤콘텐츠,48550,Dec-11,10596005,10629033,5856067,5889094
(주)에스엠컬처앤콘텐츠,48550,Dec-12,10927627,12906296,8396956,10321418
(주)에스엠컬처앤콘텐츠,48550,Dec-13,24565791,32480626,23216923,31073041
(주)에스엠컬처앤콘텐츠,48550,Dec-14,22715261,29112233,22390290,28679206
(주)에스엠컬처앤콘텐츠,48550,Dec-15,28771866,32031377,28637246,31896756
(주)에스엠컬처앤콘텐츠,48550,Dec-16,24682332,26379363,24142562,25839594
(주)에스엠컬처앤콘텐츠,48550,Dec-17,178098491,185847122,177473949,185222580
(주)에스엠컬처앤콘텐츠,48550,Dec-18,194135660,202022804,193799838,201686982
(주)에스엠컬처앤콘텐츠,48550,Dec-19,229883617,234208562,229304935,233621164
(주)에스엠코어,7820,Dec-11,25611517,29198551,26153624,29662975
(주)에스엠코어,7820,Dec-12,22935419,25968015,23782165,26661962
(주)에스엠코어,7820,Dec-13,27849405,30126948,29138565,31165979
