회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),인건비(IFRS연결)(백만원),인건비(IFRS)(백만원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원)
(주)덱스터스튜디오,206560,2018/12,6192613,6123321,0,0,321,0,0,80815033,79106873,17278.42,16179.9,25764.17,24470.31,39216741,35739469
(주)덱스터스튜디오,206560,2019/12,5092555,5002128,0,0,300,0,0,66525819,64607086,20458.18,16613.17,23600.47,16642.89,55482725,38294449
(주)덴티스,261200,2017/12,,,,,1,,,,,,,,,,
(주)덴티스,261200,2018/12,,,,,1,,,,,,,,,,
(주)덴티스,261200,2019/12,,,,,1,,,,,,,,,,
(주)덴티움,145720,2017/12,150149585,135296813,35803263,35803263,383,25016309,23450473,310870929,314946878,30920.74,23711.69,71865.67,56438,150645644,122526473
(주)덴티움,145720,2018/12,247364287,227229202,102954399,97829797,457,32107339,30111269,436826577,435429799,36985.56,27199.04,85208.24,76436.34,186316234,145739045
(주)덴티움,145720,2019/12,278310458,238801609,4769157,1186031,598,40207626,40606821,547106598,530610205,49296.73,35755.62,99757.35,63925.98,252587273,207592934
(주)도화엔지니어링,002150,2011/12,,170301480,,0,2006,,0,,371823838,,133462.73,,168959.66,,282096884
(주)도화엔지니어링,002150,2012/12,,171704242,,2316340,1994,,0,,346747778,,0,,2563.19,,282716150
(주)도화엔지니어링,002150,2013/12,,168560622,,774953,1939,,0,,337616482,,146285.35,,167458.55,,270205936
(주)도화엔지니어링,002150,2014/12,,167933848,,1450999,1875,,0,,333620964,,132775.27,,150756.87,,229647463
(주)도화엔지니어링,002150,2015/12,,166272372,,486363,1857,,0,,313077919,,137171.68,,175057.08,,275048204
(주)도화엔지니어링,002150,2016/12,,164297223,,0,1900,,0,,308513945,,145624.81,,174394.2,,324737933
(주)도화엔지니어링,002150,2017/12,167941009,163468012,0,0,1960,0,0,328594781,324862233,150462.26,150419.22,179561.36,179267.18,398950053,398213957
(주)도화엔지니어링,002150,2018/12,166087312,161593474,762433,0,2079,0,0,375922304,372821911,155264.54,155053.56,190633.02,190682.9,402472582,401239892
(주)도화엔지니어링,002150,2019/12,168365191,163276460,4460459,2857705,2179,0,0,408972323,406111505,172830.36,172596.81,215056.54,213934.62,516127676,514884271
(주)동구바이오제약,006620,2018/12,,31786910,,1881435,276,,10731482,,104278994,,12795.01,,20543.41,,104837387
(주)동구바이오제약,006620,2019/12,,37585680,,636750,295,,14129029,,132725123,,16517.88,,38053.48,,125235187
(주)동국알앤에스,075970,2011/12,81561086,69663775,399387,0,93,32483678,10924037,190892787,169277794,7743.83,4856.49,21505.02,16197.1,154053142,148238581
(주)동국알앤에스,075970,2012/12,67707919,56958761,555526,555526,79,25726792,4651773,156072223,141505792,7316.54,4202.12,20387.3,14341.92,129926945,122220583
(주)동국알앤에스,075970,2013/12,67310343,57182115,1041464,1041465,80,27481234,5490848,147128370,131726035,8356.16,4970.37,13567.66,9693.07,117332476,108707901
(주)동국알앤에스,075970,2014/12,67360524,58015202,2941171,2885372,93,28807336,6316534,141554377,128334042,6786.66,5588.88,13636.94,11761.01,110150597,102228141
(주)동국알앤에스,075970,2015/12,48856250,40320914,394394,389852,66,8496571,6237585,133664385,118865999,9442.41,5578.16,15485.92,7170.55,98898658,76183392
(주)동국알앤에스,075970,2016/12,46278552,38669594,0,0,59,7120583,5310945,125154129,109296336,9045.66,4653.11,15630.16,8596.33,94528209,67042606
(주)동국알앤에스,075970,2017/12,45676261,38510330,0,0,62,7101549,5583305,126594526,108264487,9129.78,4610.94,15882.41,8789.25,95193818,68756029
(주)동국알앤에스,075970,2018/12,33899985,27331499,817900,809900,63,5671503,4558901,123725551,107769277,9676.75,5024.35,17688.18,10674.22,101618391,76379761
(주)동국알앤에스,075970,2019/12,34875449,28468230,920272,1063147,64,29488414,22571255,125591075,107118750,10726.73,5512.03,17198.77,8805.48,101828656,71822024
(주)동국에스엔씨,100130,2011/12,86450140,80102123,21218458,21218458,95,32215028,24624669,304146801,298026358,4967.62,4852.91,-14963.91,-16174.62,116891942,115568473
(주)동국에스엔씨,100130,2012/12,93236918,87857237,21863102,21863102,91,34712621,28578798,282088370,280369362,5001.57,4920.88,13464,13162.99,139563701,138418428
(주)동국에스엔씨,100130,2013/12,83176443,78108560,2289641,2289641,110,39573458,33414073,300366076,299751199,5841.04,5758.59,10666.13,12007.3,140907254,139810707
(주)동국에스엔씨,100130,2014/12,85845800,81128144,4316796,4316796,113,40386444,34227060,305759984,305147316,7725.31,7628.44,23582.11,21716.87,203075322,202243552
(주)동국에스엔씨,100130,2015/12,131635562,85432815,150500,150500,110,62292337,34427705,401898260,300094279,11905.81,11805.29,46057.08,42890.91,211285538,210568798
(주)동국에스엔씨,100130,2016/12,143748651,96094356,1449850,0,106,67286091,35977205,434605673,321209828,22430.3,8808.04,50656.77,35737.22,383878885,207195857
(주)동국에스엔씨,100130,2017/12,147853294,97256607,5972998,0,116,69739981,37810395,438572485,320888283,25355.44,9723.04,41065.32,22968.16,367922824,172792712
(주)동국에스엔씨,100130,2018/12,147834629,95685992,51680,51680,99,81991928,38618510,399283657,298151319,23738.55,8997.45,21557.24,6230.96,363113418,165727686
(주)동국에스엔씨,100130,2019/12,139815566,93775999,58170,51680,104,82632361,39417990,400888034,323693824,20576.59,10272.55,41502.44,26624.41,317847252,174461880
(주)동남합성,023450,2011/12,,30129508,,131925,67,,17443624,,62255155,,4308.99,,7261.62,,59784516
(주)동남합성,023450,2012/12,,29792034,,616625,67,,17508223,,54686376,,5381.09,,11666.03,,61964194
(주)동남합성,023450,2013/12,,30252414,,1946386,62,,18561724,,56641902,,4572.18,,7988.02,,60564486
(주)동남합성,023450,2014/12,,42329101,,1179865,73,,14790803,,67560067,,5166.23,,9377.16,,76119599
(주)동남합성,023450,2015/12,,42284139,,0,84,,17896592,,68268555,,6123.27,,12657.17,,76498187
(주)동남합성,023450,2016/12,,55570893,,2241172,137,,28773795,,91693522,,8126.48,,19641.13,,104228395
(주)동남합성,023450,2017/12,,56085732,,764489,151,,33804202,,91684894,,8382.44,,21401.3,,137438595
(주)동남합성,023450,2018/12,,57819456,,4430725,153,,37417573,,90617452,,9457.83,,22328.66,,139266809
(주)동남합성,023450,2019/12,,55789568,,621949,145,,39109580,,95135741,,9073.06,,38507.36,,126057340
(주)동방,004140,2011/12,329694254,280972703,4973103,3436097,895,55569618,11682537,585961449,496216353,107550.46,94507.76,150466.57,131910.32,585508996,472871652
(주)동방,004140,2012/12,358275146,258867384,1448260,953960,931,58885781,11682537,705078326,555093358,120408.86,95591.07,171825.78,130662.54,619415412,485103227
(주)동방,004140,2013/12,343427096,233512801,15239139,1227885,892,55914686,11682538,656235281,531783964,126205.25,100088.97,144654.99,107363.64,635368921,497411189
(주)동방,004140,2014/12,335446032,209707218,24805942,1116195,864,56931124,11682538,651999177,506316301,114460.68,95979.38,141496.18,111703.32,633716236,508700373
(주)동방,004140,2015/12,331273167,194561568,13675426,2381574,832,39267300,0,633221223,504475537,122303.05,94074.09,159680.61,114111.15,629844689,522629368
(주)동방,004140,2016/12,305814641,172776596,795505,114500,799,14315562,0,588528837,450925037,107430.75,90345.35,184827.08,126107.82,575084778,468813154
(주)동방,004140,2017/12,284002888,166071537,60680,23082,809,38000,0,542475618,439488400,111916.95,89861.87,133539.04,85865.58,506138372,413905870
(주)동방,004140,2018/12,286965560,169410330,3274982,0,754,38000,0,554091662,466695619,97189.91,87487.6,146639.88,113732.48,526437269,474418754
(주)동방,004140,2019/12,288594843,170887364,3489600,35600,743,38000,0,628416351,533874168,104442.87,89038.44,150911.59,123593.94,633047832,577078497
(주)동방선기,099410,2011/12,36922936,28551998,1947370,250000,120,5949890,2947348,103028335,86535603,6798.55,4493.66,14547.67,7661.47,55491589,36527616
(주)동방선기,099410,2012/12,36834583,28176476,835461,77675,111,6119126,3178798,86442215,86699197,6337.12,4613.6,-1143.44,1034.57,38614066,28754075
(주)동방선기,099410,2013/12,35123738,27782916,1855273,0,117,6202717,3317363,87084693,95500677,6016.15,4756.03,1345.4,8989.28,24243352,22347216
(주)동방선기,099410,2014/12,54825707,20463216,2016697,17400,109,6846722,3567324,77180081,70629129,6799.54,4787.94,8508.65,-9872.33,35538546,25955520
(주)동방선기,099410,2015/12,54550634,20523004,2445705,89527,121,7039512,3683670,75844824,68934278,6769.19,5288.34,8863.52,5530.94,45092509,33449173
(주)동방선기,099410,2016/12,24056848,20092639,0,0,121,6492236,3611381,42231299,42021052,5590.72,5590.72,8332.14,4442.82,29202617,29215663
(주)동방선기,099410,2017/12,,19423127,,0,100,,3630381,,35060915,,4634.82,,6756,,19302291
(주)동방선기,099410,2018/12,,18960037,,0,110,,3604703,,33425555,,4742.12,,2712.45,,17058634
(주)동방선기,099410,2019/12,,19078463,,0,126,,3832053,,34132289,,5467.97,,4923.24,,23630293
(주)동방아그로,007590,2011/12,26324651,26322721,0,0,234,17706685,17699150,149857220,149311372,17362.23,17350.55,27385.04,27255.19,104135497,104135497
(주)동방아그로,007590,2012/12,32929037,32928159,0,0,239,19206565,19199030,152438378,151813628,18040.36,18006.05,26125.83,26033.8,105441229,105441229
(주)동방아그로,007590,2013/12,32228389,32227906,0,0,241,19485319,19477784,153398804,152686236,17604.47,17566.93,27959.97,27837.26,109239930,109239930
(주)동방아그로,007590,2014/12,31913519,31913480,0,0,242,19749809,19742274,161451042,160699714,17439.35,17400.1,29758.5,29657.31,114629208,114629208
(주)동방아그로,007590,2015/12,32456862,32456854,1352754,1352754,240,20114789,20107254,170104382,169357968,17209.05,17168.92,26424.01,26341.05,115830676,115830676
(주)동방아그로,007590,2016/12,37131176,37131168,2500,2500,232,20223489,20215954,169820452,169045987,18291.95,18247.2,27090.7,27036.6,115846147,115846147
(주)동방아그로,007590,2017/12,36544600,36544592,0,0,229,20717589,20710054,179887095,179100446,18564.4,18499.48,29160.49,29136.69,120248595,119813342
(주)동방아그로,007590,2018/12,36811402,36811394,0,0,232,20853930,20846395,185736751,184778150,18899.28,18815.34,28891.67,28756.19,121108495,120665547
(주)동방아그로,007590,2019/12,35896614,35896606,0,0,224,21505230,21497695,194004604,193076050,19462.14,19375.46,31465.05,31300.48,124644780,124071228
(주)동서,026960,2016/12,78116120,47845931,28000,28000,255,62110269,30872337,1327035012,1300920314,42752.18,29068.15,192356.09,169685.06,513790349,466716608
(주)동서,026960,2017/12,89579048,46661290,144400,112000,255,62955204,30951506,1387720936,1351455235,47210.38,32031.04,202029.37,177980.05,559080361,503282371
(주)동서,026960,2018/12,85434784,44558887,108900,108900,274,62753876,29377014,1432202480,1394425636,48642.25,31688.87,197550.38,171765.03,563524574,495108546
(주)동서,026960,2019/12,81796974,59527815,141000,141000,282,63065998,29615442,1478277016,1456823841,49551.94,32740.45,197507.05,173015.65,502235935,441898585
(주)동성케미컬,102260,2011/12,234227280,1759143,10096213,0,23,132077281,0,588354239,183396990,51702.42,0,89734.03,2914.97,582112775,12065936
(주)동성케미컬,102260,2012/12,237541858,1931122,16511171,0,27,133574926,0,724028327,189743529,71604.54,37278.45,135050.84,77609.58,654021296,11085455
(주)동성케미컬,102260,2013/12,244352145,2318208,11566145,48330,36,141897198,0,735574617,240030183,65717.63,5149.13,122412.16,18631.87,823409697,14488242
(주)동성케미컬,102260,2014/12,306907380,4046463,14098290,0,41,162764084,0,809156027,251457846,84455.85,5687.3,143359.56,6328.14,905441155,16377022
(주)동성케미컬,102260,2015/12,313232732,48514152,9601018,1033000,272,176433143,42120452,801695229,343009731,104099.62,19066.63,189270.42,29028.13,871224899,128809331
(주)동성케미컬,102260,2016/12,336643920,67156547,33027509,22323243,292,179625060,39389805,872052701,365954873,101075.27,27345.87,193599.56,53239.43,852912858,239571735
(주)동성케미컬,102260,2017/12,360398572,85894248,41573970,26606298,362,199982940,49593274,854657421,405380617,115784.15,31962.12,144699.92,71740.02,827336387,306417726
(주)동성케미컬,102260,2018/12,351794775,84450133,14269293,3868900,352,217014413,62357408,808116611,384792114,115960.11,35188.75,157300.09,47103.18,813073125,325020893
(주)동성케미컬,102260,2019/12,343059472,83745102,10839951,3960333,365,226948826,64664876,850518403,369175520,129804.84,37193.41,201611.4,47188.53,849786144,277935691
(주)동성화인텍,033500,2011/12,,128064847,,1959870,329,,58858304,,209021152,,16323.72,,21726.77,,177618063
(주)동성화인텍,033500,2012/12,,124499920,,2609567,385,,60220788,,296666646,,29409.26,,55030.04,,239381785
(주)동성화인텍,033500,2013/12,,127974275,,4513441,534,,63233794,,298404938,,27585.9,,52370.54,,409450161
(주)동성화인텍,033500,2014/12,,128988080,,4628133,523,,50952734,,280637506,,29428.35,,60585.21,,420798887
(주)동성화인텍,033500,2015/12,125502506,125490387,21600,21600,509,58288797,58288797,282443447,282019615,32832.51,32789.64,59763.06,59710.74,347135317,345919256
(주)동성화인텍,033500,2016/12,122962278,121033962,52441,52441,482,58825801,58825801,280043161,280905652,33436.76,32538.72,54723.69,57469.56,335005289,332654028
(주)동성화인텍,033500,2017/12,118280212,118195519,1592573,1592573,393,60026595,52916745,223987030,220559176,30347.04,27021.91,7571.1,-3270.63,230970494,212626849
(주)동성화인텍,033500,2018/12,115122927,113525124,2285384,2285384,364,61364032,52871520,205083922,207172261,25416.98,25904.64,25456.77,31700.41,188129063,185329974
(주)동성화인텍,033500,2019/12,111863833,110430289,3266013,3266013,449,57787711,56213721,263075386,261012573,31666.16,29150.01,59934.39,55681.06,253271782,238406562
(주)동아엘텍,088130,2011/12,10287791,7098012,3300973,905929,72,511061,132510,67896209,49001450,8930.91,2415.53,16660.54,6765.77,64235041,30831019
(주)동아엘텍,088130,2012/12,13017730,8018855,6212413,1950107,78,512022,133471,89876748,62296301,11285.35,5181.07,18169.35,5726.44,67364061,26662109
(주)동아엘텍,088130,2013/12,21332279,8968181,5973165,511500,85,654104,133471,125725138,92673460,12351.66,6148.49,24538.67,14265.41,91172444,52669831
(주)동아엘텍,088130,2014/12,35925199,19923465,6604288,6604288,95,654104,133472,135607076,93618974,16068.32,7320.81,27202.59,15841.98,119044673,72914338
(주)동아엘텍,088130,2015/12,40409496,21775320,4945120,4080716,100,654104,133471,125955283,95873627,16457.69,7524.02,30208.96,24510.57,119717924,90855338
(주)동아엘텍,088130,2016/12,39122035,20863301,1121598,1121598,103,1140947,133471,201591557,126614441,17698.08,8152.93,56986.9,21397.58,216159935,73871347
(주)동아엘텍,088130,2017/12,47575367,19449114,0,0,114,1444161,133471,246934067,136272556,24275.07,9951.44,48705.71,36427.94,250506618,124693976
(주)동아엘텍,088130,2018/12,49727669,17839091,1539790,249300,132,2812762,133471,271270330,161679008,26538.92,9098.5,57629.57,28253.83,253511129,131466999
(주)동아엘텍,088130,2019/12,51854519,17275477,3636029,0,129,2537672,133471,267605758,155200694,25970.22,10235.93,48430.73,24359.44,202944664,112102348
(주)동아지질,028100,2011/12,43154421,43144946,0,0,395,136541793,136524830,202921027,199886907,42451.04,42437.87,73683.45,72550.07,253840382,251872404
(주)동아지질,028100,2012/12,45406944,45271005,1296833,1296833,374,147499958,147363146,226247530,225113684,51552.24,51515.76,84311.48,85399.9,283352820,277031753
(주)동아지질,028100,2013/12,40044634,38699190,3583337,3583337,396,153583737,149608880,225300799,222553416,61290.27,61269.42,89962.88,90628.91,329945352,322551672
(주)동아지질,028100,2014/12,48371278,47509773,4893467,4893467,381,168209680,166082622,232681244,227158130,54753.51,54565.52,78536.08,77444.02,305653861,287905356
(주)동아지질,028100,2015/12,71578087,71269787,979872,979872,364,196887843,195672702,259436782,259564348,61808.44,61582.93,87442.92,86678.38,296676999,292756183
(주)동아지질,028100,2016/12,78815424,78691902,1917590,1917590,364,186393363,185546583,298869765,298739707,66950.23,66863.98,120213.71,118885.55,323174632,322518697
(주)동아지질,028100,2017/12,61306159,61235166,781483,781483,350,184481996,183949001,257634756,254667941,80203.56,80135.57,143633.39,140446.75,339724245,339724245
(주)동아지질,028100,2018/12,52526801,52476880,18826077,18826077,351,154811290,154301566,284762190,284393541,76007.49,75946.55,140697.31,143263.01,360734225,360734225
(주)동아지질,028100,2019/12,80324679,80301388,2311998,2311998,361,211836238,211528196,322274034,321600590,96570.94,96613.81,156391.65,155573.67,380903410,380903410
(주)동양,001520,2011/12,1725517725,589422107,28274000,14707000,1219,1068091000,85678000,3633466665,1776093594,155584,71116,357505.46,116008.03,1491867213,877037698
(주)동양,001520,2012/12,1612829377,587714838,17792000,13832000,1107,1098704000,91532000,3401374248,1744452583,186710,82162,361295.09,206550.95,1709382603,1050903621
(주)동양,001520,2013/12,225236930,241246239,7164000,7114000,478,169050000,40011000,1124605701,940420262,36321,25191,-435547.72,-619246.81,567649867,523539904
(주)동양,001520,2014/12,220609394,229114010,7904000,7872000,377,169557000,40119000,830447598,782917713,33411,25843,577966,713371.76,381219825,299405735
(주)동양,001520,2015/12,217126912,224918971,7868000,7844000,398,169841000,40687971,1184189631,1127049246,21867,12952,275473.44,698555.9,392665079,339748919
