회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별)
(주)비엠티,86670,Dec-19,74362153,70169687,74362153,70156974
(주)비올,335890,Dec-19,,,,
(주)비와이씨,1460,Dec-11,202084292,147605717,202084292,144549242
(주)비와이씨,1460,Dec-12,216985677,143410428,218764182,140891466
(주)비와이씨,1460,Dec-13,182448693,76641710,182942569,75909789
(주)비와이씨,1460,Dec-14,176909795,82095340,178556072,82852175
(주)비와이씨,1460,Dec-15,182195988,91849038,181640817,92308773
(주)비와이씨,1460,Dec-16,211857618,118647018,211090629,111545316
(주)비와이씨,1460,Dec-17,195815808,112685946,195310605,116398038
(주)비와이씨,1460,Dec-18,197864080,89810780,197123732,92652509
(주)비와이씨,1460,Dec-19,170589027,118321886,169620127,115474537
(주)비즈니스온커뮤니케이션,138580,Dec-17,,,13456561,33774606
(주)비즈니스온커뮤니케이션,138580,Dec-18,,,15037979,37039298
(주)비즈니스온커뮤니케이션,138580,Dec-19,,,15677354,59382579
(주)비지에프,27410,Dec-14,3367999286,723119335,3303137208,639065378
(주)비지에프,27410,Dec-15,4334280041,947568412,4257634355,785728685
(주)비지에프,27410,Dec-16,5052617837,983439971,4941266443,839170161
(주)비지에프,27410,Dec-17,123842619,438201259,5608312,399742549
(주)비지에프,27410,Dec-18,220593919,315224626,86754836,253609484
(주)비지에프,27410,Dec-19,240314527,319699377,35695031,248134719
(주)비지에프리테일,282330,Dec-17,938735225,566642690,938656966,525639764
(주)비지에프리테일,282330,Dec-18,5775862323,696072311,5774158186,670057644
(주)비지에프리테일,282330,Dec-19,5946068220,744140652,5943404080,722518247
(주)비츠로셀,82920,Mar-11,,,46015710,33278383
(주)비츠로셀,82920,Mar-12,,,53465658,34768400
(주)비츠로셀,82920,Mar-13,61468353,32311519,61215244,32112047
(주)비츠로셀,82920,Mar-14,70569071,33782862,69595752,33846246
(주)비츠로셀,82920,Jun-15,82163326,48392825,82467628,49004352
(주)비츠로셀,82920,Jun-16,91020079,59751110,90540215,60832966
(주)비츠로셀,82920,Jun-17,105351685,91101285,101991470,91500480
(주)비츠로셀,82920,Dec-18,112596990,51947168,113080634,52400031
(주)비츠로셀,82920,Dec-19,133438199,72077281,129410384,71448565
(주)비츠로시스,54220,Mar-11,118523752,62268944,104506657,61615531
(주)비츠로시스,54220,Mar-12,121574862,79196297,120622759,78636629
(주)비츠로시스,54220,Mar-13,134326240,70033557,133555372,69561294
(주)비츠로시스,54220,Mar-14,97265580,68731459,96008027,68005104
(주)비츠로시스,54220,Mar-15,85543985,67815803,84705430,67346426
(주)비츠로시스,54220,Mar-16,,,63540760,54413656
(주)비츠로시스,54220,Mar-17,,,72073712,54464240
(주)비츠로시스,54220,Mar-18,,,75293447,46852663
(주)비츠로시스,54220,Mar-19,,,31266242,5389334
(주)비츠로테크,42370,Mar-11,82087605,41119637,78219441,38579242
(주)비츠로테크,42370,Mar-12,88409704,46974678,84750368,41789627
(주)비츠로테크,42370,Mar-13,,,85361499,49363817
(주)비츠로테크,42370,Mar-14,,,97884650,47044413
(주)비츠로테크,42370,Jun-15,,,119884799,53825677
(주)비츠로테크,42370,Jun-16,,,103230046,45116911
(주)비츠로테크,42370,Jun-17,232764175,160960574,86734828,21032552
(주)비츠로테크,42370,Jun-18,220440565,136540404,28937727,13574501
(주)비츠로테크,42370,Dec-19,312975670,159338250,30787116,16994021
(주)비케이홀딩스,50090,Dec-11,64570700,59037965,61852372,57924907
(주)비케이홀딩스,50090,Dec-12,58866968,22991603,54766822,19583987
(주)비케이홀딩스,50090,Dec-13,57878075,21501351,50350934,18175579
(주)비케이홀딩스,50090,Dec-14,13179711,29048369,13179711,25726106
(주)비케이홀딩스,50090,Dec-15,,,20682210,5062429
(주)비케이홀딩스,50090,Dec-16,,,43031183,14513886
(주)비케이홀딩스,50090,Dec-17,,,38071774,9199983
(주)비케이홀딩스,50090,Dec-18,14927444,25386015,15426057,25580112
(주)비케이홀딩스,50090,Dec-19,12993006,35834666,13301419,35417797
(주)비투엔,307870,Dec-18,,,,
(주)비투엔,307870,Dec-19,,,,
(주)비트컴퓨터,32850,Dec-11,30736645,21470700,30557773,21088944
(주)비트컴퓨터,32850,Dec-12,32814796,20300631,32648079,19954428
(주)비트컴퓨터,32850,Dec-13,35363295,22937865,35213773,22642729
(주)비트컴퓨터,32850,Dec-14,34660003,20764949,34509144,20500870
(주)비트컴퓨터,32850,Dec-15,37311343,18491601,37162699,18230690
(주)비트컴퓨터,32850,Dec-16,34800927,18168724,34716080,17864567
(주)비트컴퓨터,32850,Dec-17,31905155,19011462,31554469,18764301
(주)비트컴퓨터,32850,Dec-18,32769953,19560300,32611975,19374203
(주)비트컴퓨터,32850,Dec-19,37376712,22834483,37165111,22705119
(주)비피도,238200,Dec-18,,,14870382,34064604
(주)비피도,238200,Dec-19,13012639,18137702,13009644,18030160
(주)빅솔론,93190,Dec-11,79281840,54297944,75914338,52058744
(주)빅솔론,93190,Dec-12,74894093,61474043,71227154,59592164
(주)빅솔론,93190,Dec-13,83988189,76867884,79204923,72487028
(주)빅솔론,93190,Dec-14,78856302,85705442,74745421,83211373
(주)빅솔론,93190,Dec-15,83861117,89964541,78363649,71017702
(주)빅솔론,93190,Dec-16,87574944,84559866,80774588,68445689
(주)빅솔론,93190,Dec-17,89445133,120196008,80933343,108024934
(주)빅솔론,93190,Dec-18,85248786,127204824,77604084,117524326
(주)빅솔론,93190,Dec-19,84844466,120064908,74852401,113854448
(주)빅텍,65450,Dec-11,,,30868279,23931205
(주)빅텍,65450,Dec-12,,,27834143,18537473
(주)빅텍,65450,Dec-13,,,32453011,21230160
(주)빅텍,65450,Dec-14,,,34457445,21268429
(주)빅텍,65450,Dec-15,,,40621164,19855330
(주)빅텍,65450,Dec-16,,,38351993,23980956
(주)빅텍,65450,Dec-17,,,40828484,23440578
(주)빅텍,65450,Dec-18,,,48767203,29691947
(주)빅텍,65450,Dec-19,,,48979452,58507577
(주)빙그레,5180,Dec-11,721329490,261837324,720634377,255356410
(주)빙그레,5180,Dec-12,790017219,301785551,789102353,295435010
(주)빙그레,5180,Dec-13,805971786,300757698,805058851,293489624
(주)빙그레,5180,Dec-14,820996487,311550729,819872484,308986536
(주)빙그레,5180,Dec-15,799571651,320179494,795438210,318003229
(주)빙그레,5180,Dec-16,813166107,346249738,804139945,340884762
(주)빙그레,5180,Dec-17,857454493,362178313,841320054,355056895
(주)빙그레,5180,Dec-18,855162972,385844009,838159210,377205291
(주)빙그레,5180,Dec-19,878334260,405145893,857206874,391782301
(주)사람인에이치알,143240,Dec-12,,,48822488,27827882
(주)사람인에이치알,143240,Dec-13,,,52214408,55868038
(주)사람인에이치알,143240,Dec-14,55301566,49175095,55333146,49159608
(주)사람인에이치알,143240,Dec-15,,,68496029,22695962
(주)사람인에이치알,143240,Dec-16,73701173,29907293,55357477,24651312
(주)사람인에이치알,143240,Dec-17,81347113,40450482,52529118,35194355
(주)사람인에이치알,143240,Dec-18,86145918,47611890,57494328,42040367
(주)사람인에이치알,143240,Dec-19,93567189,72405949,67733872,66022541
(주)사조대림,3960,Dec-11,418702677,132988591,371465751,117543407
(주)사조대림,3960,Dec-12,454177460,138922505,378399029,122675281
(주)사조대림,3960,Dec-13,508115858,145084484,399418524,118876066
(주)사조대림,3960,Dec-14,543628320,149812806,405812234,121021714
(주)사조대림,3960,Dec-15,715055913,245312218,429808463,120501424
(주)사조대림,3960,Dec-16,953549613,232598729,460627065,93856194
(주)사조대림,3960,Dec-17,987439474,235465022,471851779,104051908
(주)사조대림,3960,Dec-18,937110913,269241688,431028398,123031015
(주)사조대림,3960,Dec-19,1329705655,433114575,780446517,240903555
(주)사조오양,6090,Dec-11,,,137322948,72511565
(주)사조오양,6090,Dec-12,,,127186238,81796474
(주)사조오양,6090,Dec-13,,,109789487,54043494
(주)사조오양,6090,Dec-14,,,111843800,42476590
(주)사조오양,6090,Dec-15,,,194924901,68209230
(주)사조오양,6090,Dec-16,,,279104782,84609635
(주)사조오양,6090,Dec-17,,,310186761,86098291
(주)사조오양,6090,Dec-18,,,296145759,91120209
(주)사조오양,6090,Dec-19,,,313595840,104102876
(주)삼기,122350,Dec-11,,,,
(주)삼기,122350,Dec-12,187481786,33002874,138741292,23372115
(주)삼기,122350,Dec-13,204178825,46669987,139606299,21739896
(주)삼기,122350,Dec-14,243939551,56777553,233990318,48815019
(주)삼기,122350,Dec-15,276145441,62250961,277054863,60942247
(주)삼기,122350,Dec-16,304482853,64101125,309545066,65000130
(주)삼기,122350,Dec-17,292561351,81690577,292542881,79182088
(주)삼기,122350,Dec-18,277272867,104817426,278343288,109680400
(주)삼기,122350,Dec-19,301765684,119678275,291623432,127812582
(주)삼보판지,23600,Dec-11,308995210,128553376,117711072,41150813
(주)삼보판지,23600,Dec-12,291587109,116161734,116547744,35616770
(주)삼보판지,23600,Dec-13,301880815,109391565,106335197,35094632
(주)삼보판지,23600,Dec-14,303156744,101677814,107828830,30141433
(주)삼보판지,23600,Dec-15,302484857,104326113,105933402,33018689
(주)삼보판지,23600,Dec-16,326686710,123665610,112897265,35862888
(주)삼보판지,23600,Dec-17,323858909,131040597,112996351,49089962
(주)삼보판지,23600,Dec-18,374788747,160015157,126535646,57167707
(주)삼보판지,23600,Dec-19,367007847,130316806,139868908,38330009
(주)삼성출판사,68290,Dec-11,75033786,33729055,56384010,28598661
(주)삼성출판사,68290,Dec-12,75776098,32895450,57794033,29114981
(주)삼성출판사,68290,Dec-13,139049845,55207250,57081761,31725510
(주)삼성출판사,68290,Dec-14,153807691,66599108,56493549,33840344
(주)삼성출판사,68290,Dec-15,145532697,66728400,45096628,35810096
(주)삼성출판사,68290,Dec-16,163300248,75661533,47244342,36039373
(주)삼성출판사,68290,Dec-17,176579639,83328485,47296099,36305257
(주)삼성출판사,68290,Dec-18,186065483,84645325,47697313,34312450
(주)삼성출판사,68290,Dec-19,202043374,94908849,53035752,36933087
(주)삼양사,145990,Dec-11,260700499,495647793,250418148,478384204
(주)삼양사,145990,Dec-12,1366653149,417009655,1312354919,392205827
(주)삼양사,145990,Dec-13,1345314087,356594500,1282861124,336616703
(주)삼양사,145990,Dec-14,1355143873,480172617,1264340289,438853399
(주)삼양사,145990,Dec-15,1445814350,457983173,1169694370,365902567
(주)삼양사,145990,Dec-16,2000884794,859092271,1583352819,741574678
(주)삼양사,145990,Dec-17,2041175039,738366357,1624179958,578320539
(주)삼양사,145990,Dec-18,2123808798,652082036,1666024095,484074761
(주)삼양사,145990,Dec-19,2096386534,807490593,1550801257,615294857
(주)삼양옵틱스,225190,Dec-17,66272717,26106862,66264746,25758275
(주)삼양옵틱스,225190,Dec-18,60460259,27390311,60460259,27329604
(주)삼양옵틱스,225190,Dec-19,63594654,30361599,63594654,30257428
(주)삼양패키징,272550,Dec-17,,,333439971,102634711
(주)삼양패키징,272550,Dec-18,,,366291688,94454791
(주)삼양패키징,272550,Dec-19,,,375442076,115480644
(주)삼양홀딩스,70,Dec-11,1180816171,655712534,491319252,104120668
(주)삼양홀딩스,70,Dec-12,1864066371,1166655362,349865452,158438457
(주)삼양홀딩스,70,Dec-13,2329145368,997631194,272552960,141477531
(주)삼양홀딩스,70,Dec-14,2213366509,1122155128,213420611,255328703
(주)삼양홀딩스,70,Dec-15,2176562499,1028852258,169560758,208987257
(주)삼양홀딩스,70,Dec-16,2311465054,1149652323,102179833,202090400
(주)삼양홀딩스,70,Dec-17,2396290235,1132120433,91590570,196753621
(주)삼양홀딩스,70,Dec-18,2563475917,1057235344,83056995,285600880
(주)삼양홀딩스,70,Dec-19,2488563009,1259477808,58119701,305050343
(주)삼원강재,23000,Dec-11,,,346997048,145399145
(주)삼원강재,23000,Dec-12,,,349449644,122618680
(주)삼원강재,23000,Dec-13,,,313409198,109162219
(주)삼원강재,23000,Dec-14,,,282910591,105118069
(주)삼원강재,23000,Dec-15,,,272320967,114638710
(주)삼원강재,23000,Dec-16,,,268398548,116042209
(주)삼원강재,23000,Dec-17,,,276173444,130354795
(주)삼원강재,23000,Dec-18,,,286791821,137104076
(주)삼원강재,23000,Dec-19,,,269337438,131120596
(주)삼익악기,2450,Dec-11,164701388,146591168,107185449,51974173
(주)삼익악기,2450,Dec-12,155583864,128315925,103271266,38880567
(주)삼익악기,2450,Dec-13,158442932,243499210,105988866,156873281
(주)삼익악기,2450,Dec-14,155112617,201396451,103208757,100548720
(주)삼익악기,2450,Dec-15,160730157,194567651,115128984,86755993
(주)삼익악기,2450,Dec-16,208647230,188528325,155672846,81790069
(주)삼익악기,2450,Dec-17,262407793,165910698,136766023,40790697
(주)삼익악기,2450,Dec-18,240038309,162516131,97083969,46816609
(주)삼익악기,2450,Dec-19,265391541,176555843,127108066,50501228
(주)삼일,32280,Dec-11,,,88262817,17122957
(주)삼일,32280,Dec-12,,,85714636,22858882
(주)삼일,32280,Dec-13,,,92854211,27500919
(주)삼일,32280,Dec-14,,,99905654,42938256
(주)삼일,32280,Dec-15,,,95104012,27732595
(주)삼일,32280,Dec-16,,,92546565,18711560
(주)삼일,32280,Dec-17,,,90876304,17772543
(주)삼일,32280,Dec-18,,,97598805,18114499
(주)삼일,32280,Dec-19,,,96146134,15955363
(주)삼일기업공사,2290,Dec-11,,,38666827,44735395
(주)삼일기업공사,2290,Dec-12,,,52924028,48185169
(주)삼일기업공사,2290,Dec-13,,,31434906,46458289
(주)삼일기업공사,2290,Dec-14,,,64986897,54786527
(주)삼일기업공사,2290,Dec-15,,,73289937,55540026
(주)삼일기업공사,2290,Dec-16,,,28242761,55820423
(주)삼일기업공사,2290,Dec-17,,,56403800,56320065
(주)삼일기업공사,2290,Dec-18,,,56185007,52881080
(주)삼일기업공사,2290,Dec-19,,,76264881,61295342
(주)삼일씨엔에스,4440,Dec-16,,,284093265,166360619
(주)삼일씨엔에스,4440,Dec-17,,,220937437,160975151
(주)삼일씨엔에스,4440,Dec-18,,,205638035,177127121
(주)삼일씨엔에스,4440,Dec-19,,,195508528,148387569
(주)삼진,32750,Dec-11,88289560,35773213,84947107,32496355
(주)삼진,32750,Dec-12,137309465,24660126,129664113,22820591
(주)삼진,32750,Dec-13,146331345,24419371,136132140,20442129
(주)삼진,32750,Dec-14,137443780,32752096,135408590,28899043
(주)삼진,32750,Dec-15,115714410,27498181,108249014,23299766
(주)삼진,32750,Dec-16,98172878,36983830,79845355,24476570
(주)삼진,32750,Dec-17,108784102,35904272,94929233,27229521
(주)삼진,32750,Dec-18,87691023,40052429,78984312,30113683
(주)삼진,32750,Dec-19,135228931,57422007,128634279,40981930
(주)삼진엘앤디,54090,Dec-11,256603250,98131137,128142254,69119129
(주)삼진엘앤디,54090,Dec-12,269052489,94462647,116203334,56123947
(주)삼진엘앤디,54090,Dec-13,247897578,99546692,121927665,61404087
(주)삼진엘앤디,54090,Dec-14,229979167,90627888,101236562,50547302
(주)삼진엘앤디,54090,Dec-15,281480920,115615139,159876440,71944485
(주)삼진엘앤디,54090,Dec-16,256575199,113496490,106991896,71560197
(주)삼진엘앤디,54090,Dec-17,220648773,87230679,85327336,61639232
(주)삼진엘앤디,54090,Dec-18,215217526,93151222,73197965,69615118
(주)삼진엘앤디,54090,Dec-19,230790590,92067629,83754159,61637864
(주)삼천리,4690,Dec-11,2998510382,927342244,2941835049,867257257
(주)삼천리,4690,Dec-12,3455369500,1082024304,3352643333,1011661386
(주)삼천리,4690,Dec-13,3658069483,979687732,3504873437,887856042
(주)삼천리,4690,Dec-14,3754788200,1176261372,3500332653,939235436
(주)삼천리,4690,Dec-15,3667872079,1024346057,2877277879,846866026
(주)삼천리,4690,Dec-16,3063254301,1202758041,2384712962,1010567630
(주)삼천리,4690,Dec-17,3295097686,1185500907,2519754004,964670318
(주)삼천리,4690,Dec-18,3458139501,1174762031,2534706863,905018153
(주)삼천리,4690,Dec-19,3461627493,1315726675,2538241962,1030151695
(주)삼표시멘트,38500,Dec-11,584534130,272461466,544473358,263612882
(주)삼표시멘트,38500,Dec-12,635366594,297326215,611754903,310610831
(주)삼표시멘트,38500,Dec-13,609732692,314173295,607800377,252733162
(주)삼표시멘트,38500,Dec-14,557237633,313115903,553051229,342794872
(주)삼표시멘트,38500,Dec-15,563812485,183975092,563037737,217321944
(주)삼표시멘트,38500,Dec-16,615909683,247756281,615637893,243862597
(주)삼표시멘트,38500,Dec-17,671307465,200454948,670133332,175113959
(주)삼표시멘트,38500,Dec-18,576027308,232279779,571299588,207718827
(주)삼표시멘트,38500,Dec-19,595485610,219605709,587272635,201650479
(주)삼화네트웍스,46390,Dec-11,25839976,16789429,22622862,14791554
(주)삼화네트웍스,46390,Dec-12,18778857,9724070,14706627,8643086
(주)삼화네트웍스,46390,Dec-13,43754688,23574404,41765491,23829808
(주)삼화네트웍스,46390,Dec-14,32846587,23182101,31824007,23113201
(주)삼화네트웍스,46390,Dec-15,19754542,17785456,18860676,17780111
(주)삼화네트웍스,46390,Dec-16,45701998,32763216,44578967,33563348
(주)삼화네트웍스,46390,Dec-17,21001397,33758305,19835747,34497030
(주)삼화네트웍스,46390,Dec-18,12559043,39104676,11687665,38018499
(주)삼화네트웍스,46390,Dec-19,54197930,22065880,54011359,21842363
(주)상보,27580,Dec-11,,,182043935,82539455
(주)상보,27580,Dec-12,,,253307228,94389063
(주)상보,27580,Dec-13,,,220831227,81220914
(주)상보,27580,Dec-14,226913198,90643763,227113688,89272131
(주)상보,27580,Dec-15,178636196,90142374,176783328,70132793
(주)상보,27580,Dec-16,151681829,94307034,118572515,70842645
