회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별)
(주)나노,187790,Dec-15,19870176,49781287,11643170,28103516
(주)나노,187790,Dec-16,15952670,34297077,7609827,18258906
(주)나노,187790,Dec-17,20989648,42822418,6727280,23979304
(주)나노,187790,Dec-18,23400275,51117840,7901458,21311661
(주)나노,187790,Dec-19,21584379,49148522,9169186,26750864
(주)나노브릭,286750,Dec-19,1921947,11714243,1921947,11714243
(주)나노신소재,121600,Dec-11,26824943,47025271,26824943,46740712
(주)나노신소재,121600,Dec-12,27117909,42125797,27117909,41944586
(주)나노신소재,121600,Dec-13,26850873,42799213,26850873,42581256
(주)나노신소재,121600,Dec-14,31359550,48906282,31359550,48606260
(주)나노신소재,121600,Dec-15,29013917,60962500,29013917,59895568
(주)나노신소재,121600,Dec-16,29895861,62485580,29895861,62232029
(주)나노신소재,121600,Dec-17,30968835,61681313,30968835,61474512
(주)나노신소재,121600,Dec-18,39994521,70792401,39994521,70100637
(주)나노신소재,121600,Dec-19,37755144,74512856,37755144,72468307
(주)나노엔텍,39860,Dec-11,3783762,36625845,3772253,35042662
(주)나노엔텍,39860,Dec-12,4708962,26183933,4579595,25393293
(주)나노엔텍,39860,Dec-13,4879289,25013045,4495255,23655125
(주)나노엔텍,39860,Dec-14,5547893,23133792,4361249,24713988
(주)나노엔텍,39860,Dec-15,5775124,25151814,3373488,26760417
(주)나노엔텍,39860,Dec-16,6556793,21923466,5387906,24010804
(주)나노엔텍,39860,Dec-17,5903314,22636243,5736380,25666940
(주)나노엔텍,39860,Dec-18,6277557,23339161,5679161,26007857
(주)나노엔텍,39860,Dec-19,6865258,27247058,5753842,30446256
(주)나무가,190510,Dec-15,34456731,153817851,1531151,133188532
(주)나무가,190510,Dec-16,26925230,134434932,931885,86950983
(주)나무가,190510,Dec-17,26473649,83286111,284743,53865520
(주)나무가,190510,Dec-18,10307124,66783642,209426,59347429
(주)나무가,190510,Dec-19,40166469,113544554,8877165,122158556
(주)나스미디어,89600,Dec-13,,,0,90372296
(주)나스미디어,89600,Dec-14,,,0,90151547
(주)나스미디어,89600,Dec-15,,,0,124837374
(주)나스미디어,89600,Dec-16,0,188150770,0,124777193
(주)나스미디어,89600,Dec-17,0,241307138,0,172095168
(주)나스미디어,89600,Dec-18,0,229307714,0,161108150
(주)나스미디어,89600,Dec-19,0,280030917,0,206145559
(주)나이벡,138610,Dec-11,,,643088,5848353
(주)나이벡,138610,Dec-12,,,609893,3786918
(주)나이벡,138610,Dec-13,,,956968,4322281
(주)나이벡,138610,Dec-14,,,954087,3070435
(주)나이벡,138610,Dec-15,,,1235586,7891581
(주)나이벡,138610,Dec-16,,,1729827,8838096
(주)나이벡,138610,Dec-17,,,2410746,9993465
(주)나이벡,138610,Dec-18,,,2543370,5289806
(주)나이벡,138610,Dec-19,,,3456755,17075714
(주)나이스디앤비,130580,Dec-11,,,0,19301521
(주)나이스디앤비,130580,Dec-12,,,0,21406455
(주)나이스디앤비,130580,Dec-13,,,0,24628059
(주)나이스디앤비,130580,Dec-14,,,0,28589069
(주)나이스디앤비,130580,Dec-15,7672,29639861,0,26792010
(주)나이스디앤비,130580,Dec-16,1540,30111363,0,25827572
(주)나이스디앤비,130580,Dec-17,2397,28885312,0,23474936
(주)나이스디앤비,130580,Dec-18,1426,36486729,0,30158313
(주)나이스디앤비,130580,Dec-19,1426,53601462,0,37120373
(주)나이스홀딩스,34310,Dec-11,1694751,98794232,0,33972630
(주)나이스홀딩스,34310,Dec-12,2269950,97958185,0,19325283
(주)나이스홀딩스,34310,Dec-13,6825374,412216064,0,19254329
(주)나이스홀딩스,34310,Dec-14,33160441,563473990,0,7363727
(주)나이스홀딩스,34310,Dec-15,45655382,585369240,0,7309656
(주)나이스홀딩스,34310,Dec-16,51029234,796885000,0,10670867
(주)나이스홀딩스,34310,Dec-17,65662108,1080028901,0,11867218
(주)나이스홀딩스,34310,Dec-18,99030907,1208350011,0,4268790
(주)나이스홀딩스,34310,Dec-19,81845667,1501510395,0,8247605
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,22590739,131047630,22590739,131038308
(주)남선알미늄,8350,Dec-12,,,17668291,115095607
(주)남선알미늄,8350,Dec-13,,,18214824,116450226
(주)남선알미늄,8350,Dec-14,,,21400097,117806353
(주)남선알미늄,8350,Dec-15,,,46255223,159264814
(주)남선알미늄,8350,Dec-16,,,42702810,138382968
(주)남선알미늄,8350,Dec-17,,,24433168,138840538
(주)남선알미늄,8350,Dec-18,16883921,128965047,16883921,128608273
(주)남선알미늄,8350,Dec-19,16737678,120272355,16737678,128507223
(주)남성,4270,Dec-11,23448585,69842536,190298,75815086
(주)남성,4270,Dec-12,20882229,67941450,143394,74634718
(주)남성,4270,Dec-13,17409498,62655069,160475,71068971
(주)남성,4270,Dec-14,21920909,61061543,220342,74116640
(주)남성,4270,Dec-15,24875363,62986366,347163,76363305
(주)남성,4270,Dec-16,29452745,62966870,311378,47525812
(주)남성,4270,Dec-17,29040810,66005490,331980,49948279
(주)남성,4270,Dec-18,27135875,78130233,445596,58034814
(주)남성,4270,Dec-19,31945482,81384040,226185,60421361
(주)내츄럴엔도텍,168330,Dec-13,,,4378662,54380130
(주)내츄럴엔도텍,168330,Dec-14,,,10925603,38134694
(주)내츄럴엔도텍,168330,Dec-15,5521299,18768212,5521299,18737736
(주)내츄럴엔도텍,168330,Dec-16,6377994,49604460,6377994,49333604
(주)내츄럴엔도텍,168330,Dec-17,9523786,42040960,9345986,36803625
(주)내츄럴엔도텍,168330,Dec-18,5352584,24240298,4988582,23596103
(주)내츄럴엔도텍,168330,Dec-19,2508137,15836553,2262110,15224417
(주)네오리진,94860,Dec-11,8412741,24840974,4613238,16176347
(주)네오리진,94860,Dec-12,,,4725952,17690399
(주)네오리진,94860,Dec-13,,,4317225,21366177
(주)네오리진,94860,Dec-14,,,1951288,18838527
(주)네오리진,94860,Dec-15,,,1394665,6439420
(주)네오리진,94860,Dec-16,,,838906,6580263
(주)네오리진,94860,Dec-17,1145684,7853986,865579,7496076
(주)네오리진,94860,Dec-18,,,1173618,6149983
(주)네오리진,94860,Dec-19,,,595205,7948947
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,4876962,38545931,4385704,39160614
(주)네오오토,212560,Dec-15,,,5183624,35950269
(주)네오오토,212560,Dec-16,,,6729152,34719899
(주)네오오토,212560,Dec-17,,,7812998,37254793
(주)네오오토,212560,Dec-18,,,8121878,36683081
(주)네오오토,212560,Dec-19,,,7791137,39651206
(주)네오위즈,95660,Dec-11,451515,237670237,0,168873054
(주)네오위즈,95660,Dec-12,58859,321621881,0,234713406
(주)네오위즈,95660,Dec-13,295585,163930245,0,128488505
(주)네오위즈,95660,Dec-14,253894,199929102,0,140946749
(주)네오위즈,95660,Dec-15,8231,267392426,0,213866892
(주)네오위즈,95660,Dec-16,5127,196626649,0,145940735
(주)네오위즈,95660,Dec-17,10523,188793930,0,140123612
(주)네오위즈,95660,Dec-18,14492,154960983,0,81598832
(주)네오위즈,95660,Dec-19,23381,191361850,10708,90967332
(주)네오위즈홀딩스,42420,Dec-11,544399,326950239,61406,68152732
(주)네오위즈홀딩스,42420,Dec-12,397844,371923345,89009,53849328
(주)네오위즈홀딩스,42420,Dec-13,414118,240607457,83004,17834415
(주)네오위즈홀딩스,42420,Dec-14,330905,283696699,68145,24287799
(주)네오위즈홀딩스,42420,Dec-15,81897,394172532,65469,152293573
(주)네오위즈홀딩스,42420,Dec-16,60218,337649235,54969,125867341
(주)네오위즈홀딩스,42420,Dec-17,64564,335663547,52810,129577881
(주)네오위즈홀딩스,42420,Dec-18,72074,297220633,51870,124058087
(주)네오위즈홀딩스,42420,Dec-19,69190,311695984,45809,106410445
(주)네오크레마,311390,Dec-19,7195911,23764433,6232997,20372941
(주)네오티스,85910,Dec-11,,,3203537,30561789
(주)네오티스,85910,Dec-12,,,3922391,23076055
(주)네오티스,85910,Dec-13,3752685,37422759,3379172,37039179
(주)네오티스,85910,Dec-14,4258042,23396196,3626187,21926948
(주)네오티스,85910,Dec-15,4588946,30593628,4058755,29362241
(주)네오티스,85910,Dec-16,5041740,33262825,4299678,32403438
(주)네오티스,85910,Dec-17,4541748,31587247,3779620,30892970
(주)네오티스,85910,Dec-18,6245683,37412247,5315220,36724867
(주)네오티스,85910,Dec-19,5267828,37012899,4706137,36739301
(주)네오팜,92730,Dec-11,,,1506742,14093732
(주)네오팜,92730,Dec-12,,,2125351,15975576
(주)네오팜,92730,Dec-13,,,2605413,17940315
(주)네오팜,92730,Dec-14,,,2847033,21639875
(주)네오팜,92730,Dec-15,,,4245175,23052146
(주)네오팜,92730,Dec-16,4156603,33706950,3972131,33244592
(주)네오팜,92730,Dec-17,4843618,44047409,4777494,43967604
(주)네오팜,92730,Dec-18,6844171,58937369,6625564,58745127
(주)네오팜,92730,Dec-19,5840464,101680179,5199580,101834036
(주)네오펙트,290660,Dec-18,2210544,29301394,1104076,25430373
(주)네오펙트,290660,Dec-19,2741235,19794181,939074,10770104
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,87839,23159760
(주)네이블커뮤니케이션즈,153460,Dec-13,,,1106727,19515547
(주)네이블커뮤니케이션즈,153460,Dec-14,667242,19831312,667242,19730625
(주)네이블커뮤니케이션즈,153460,Dec-15,,,94154,21248177
(주)네이블커뮤니케이션즈,153460,Dec-16,,,642128,28721706
(주)네이블커뮤니케이션즈,153460,Dec-17,,,1409660,22181277
(주)네이블커뮤니케이션즈,153460,Dec-18,,,621850,20225762
(주)네이블커뮤니케이션즈,153460,Dec-19,,,76250,18645393
(주)네이처셀,7390,Dec-11,,,6248126,14822222
(주)네이처셀,7390,Dec-12,,,6023763,13438476
(주)네이처셀,7390,Dec-13,,,4829731,10632504
(주)네이처셀,7390,Dec-14,,,4516689,11762597
(주)네이처셀,7390,Dec-15,,,4408145,19590955
(주)네이처셀,7390,Dec-16,,,5660744,17688832
(주)네이처셀,7390,Dec-17,,,4724717,20458294
(주)네이처셀,7390,Dec-18,,,3203956,22135792
(주)네이처셀,7390,Dec-19,,,3138708,55894260
(주)네패스,33640,Dec-11,17673601,102553205,12414952,93225972
(주)네패스,33640,Dec-12,19757411,97840711,16536155,100910698
(주)네패스,33640,Dec-13,25082399,136002411,11564614,66757799
(주)네패스,33640,Dec-14,16015638,151243455,10184487,77897063
(주)네패스,33640,Dec-15,14938559,106259796,10388643,85546095
(주)네패스,33640,Dec-16,9341156,100145766,7171671,81478664
(주)네패스,33640,Dec-17,8960470,104151054,6983022,88666368
(주)네패스,33640,Dec-18,7513570,95984960,7098710,92402429
(주)네패스,33640,Dec-19,15171237,193515638,12801688,101977069
(주)넥센,5720,Dec-11,38906089,141142967,25204411,128778897
(주)넥센,5720,Dec-12,34756760,130036954,21302660,103947862
(주)넥센,5720,Dec-13,33740637,137865570,21064655,96692617
(주)넥센,5720,Dec-14,25716177,112682300,16133618,84268151
(주)넥센,5720,Dec-15,23112963,113602847,14963832,85025332
(주)넥센,5720,Dec-16,23785757,117221422,15642526,86322102
(주)넥센,5720,Dec-17,24690619,158949722,16120626,128009677
(주)넥센,5720,Dec-18,333069045,1110543519,18686910,106795480
(주)넥센,5720,Dec-19,408595106,1205376352,15151770,99464056
(주)넥스턴바이오사이언스,89140,Dec-11,,,6279887,21866448
(주)넥스턴바이오사이언스,89140,Dec-12,,,9267239,19798406
(주)넥스턴바이오사이언스,89140,Dec-13,,,7313031,22293645
(주)넥스턴바이오사이언스,89140,Dec-14,,,7941014,25332555
(주)넥스턴바이오사이언스,89140,Dec-15,,,7690838,24586294
(주)넥스턴바이오사이언스,89140,Dec-16,,,7156008,89061227
(주)넥스턴바이오사이언스,89140,Dec-17,,,5647335,78647176
(주)넥스턴바이오사이언스,89140,Dec-18,,,18670050,99390671
(주)넥스턴바이오사이언스,89140,Dec-19,,,8215584,74650712
(주)넥스트아이,137940,Dec-11,,,1873175,18568097
(주)넥스트아이,137940,Dec-12,1729562,23337574,1642330,21759666
(주)넥스트아이,137940,Dec-13,482797,24298330,395419,22945110
(주)넥스트아이,137940,Dec-14,427428,24455107,421318,22429367
(주)넥스트아이,137940,Dec-15,972583,22946900,944836,20231640
(주)넥스트아이,137940,Dec-16,1964597,65738919,1472660,40274493
(주)넥스트아이,137940,Dec-17,5551046,87906605,1185309,43031637
(주)넥스트아이,137940,Dec-18,7582942,122881768,1276727,34886304
(주)넥스트아이,137940,Dec-19,3620806,120930424,1016921,41440689
(주)넥스트엔터테인먼트월드,160550,Dec-14,0,152035966,0,148932456
(주)넥스트엔터테인먼트월드,160550,Dec-15,0,167807621,0,158610271
(주)넥스트엔터테인먼트월드,160550,Dec-16,0,151226638,0,139142135
(주)넥스트엔터테인먼트월드,160550,Dec-17,66103,152430928,18140,111403163
(주)넥스트엔터테인먼트월드,160550,Dec-18,200059,134773209,48717,88508058
(주)넥스트엔터테인먼트월드,160550,Dec-19,512829,162674169,44401,79226397
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,0,35726056
(주)넥슨게임즈,225570,Dec-18,,,0,22159210
(주)넥슨게임즈,225570,Dec-19,,,0,53650462
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,0,11659252,0,7397844
(주)넵튠,217270,Dec-17,1974,12341929,0,9988380
(주)넵튠,217270,Dec-18,854,14152433,0,20511638
(주)넵튠,217270,Dec-19,646,12729691,0,9445911
(주)노랑풍선,104620,Dec-19,1096847,65271781,1096847,65093335
(주)노루페인트,90350,Dec-11,46568604,192159008,40762193,178125405
(주)노루페인트,90350,Dec-12,53201534,202552972,47012195,188172499
(주)노루페인트,90350,Dec-13,53294151,195812156,44426879,174691344
(주)노루페인트,90350,Dec-14,52303959,206437132,44316529,183218462
(주)노루페인트,90350,Dec-15,58441580,218364225,49888793,191779710
(주)노루페인트,90350,Dec-16,49063932,224885059,40522642,197683774
(주)노루페인트,90350,Dec-17,57148635,225505624,44158208,190832785
(주)노루페인트,90350,Dec-18,60365063,239631541,45543899,201600480
(주)노루페인트,90350,Dec-19,69994145,263742589,54036195,225634681
(주)노루홀딩스,320,Dec-11,72502529,255744954,0,12778351
(주)노루홀딩스,320,Dec-12,79669333,297059071,0,27378980
(주)노루홀딩스,320,Dec-13,79768551,309744555,0,39120643
(주)노루홀딩스,320,Dec-14,79697798,354839921,0,45610405
(주)노루홀딩스,320,Dec-15,87006244,452917980,0,39046794
(주)노루홀딩스,320,Dec-16,77058659,419582176,0,82604648
(주)노루홀딩스,320,Dec-17,80975312,439117655,0,78625658
(주)노루홀딩스,320,Dec-18,85182895,449147290,0,71511713
(주)노루홀딩스,320,Dec-19,96523789,452835629,0,55461982
(주)노바렉스,194700,Dec-18,13209993,63975251,13196383,63089253
(주)노바렉스,194700,Dec-19,25579645,79998622,25598232,79846459
(주)노바텍,285490,Dec-18,1532552,27804067,1445385,27040448
(주)노바텍,285490,Dec-19,2795193,24220330,1851909,24798726
(주)노블엠앤비,106520,Dec-12,3347412,53751382,3347412,53199171
(주)노블엠앤비,106520,Dec-13,10581806,78839569,10581806,78632505
(주)노블엠앤비,106520,Dec-14,8776940,34679607,8776940,33922465
(주)노블엠앤비,106520,Dec-15,11644177,60750389,9163563,47736188
(주)노블엠앤비,106520,Dec-16,9553098,28885622,7771135,21829848
(주)노블엠앤비,106520,Dec-17,9921412,30174928,7560899,26053128
(주)노블엠앤비,106520,Dec-18,9132612,23423829,5537991,26136871
(주)노블엠앤비,106520,Dec-19,13471018,23801849,12249776,32606791
(주)노터스,278650,Dec-19,1097559,29228286,238343,25935616
(주)녹십자,6280,Dec-11,198108742,508273708,184001383,474121140
(주)녹십자,6280,Dec-12,210726656,461497029,197114313,418909017
(주)녹십자,6280,Dec-13,250016324,560951100,234554976,499454042
(주)녹십자,6280,Dec-14,298396344,662881327,279718487,605793024
(주)녹십자,6280,Dec-15,324730944,743461526,302826358,674368314
(주)녹십자,6280,Dec-16,320752651,801377452,302383202,699626769
(주)녹십자,6280,Dec-17,381267192,926536973,360952862,824040270
(주)녹십자,6280,Dec-18,386925117,893430409,364150880,783351671
(주)녹십자,6280,Dec-19,406556726,961780105,382240182,797143326
(주)녹십자엠에스,142280,Dec-14,,,13280117,39816563
(주)녹십자엠에스,142280,Dec-15,18502323,50012814,16226976,46857807
(주)녹십자엠에스,142280,Dec-16,13948693,41386672,12529200,39326866
(주)녹십자엠에스,142280,Dec-17,13467906,41573792,11278442,39016229
(주)녹십자엠에스,142280,Dec-18,12043183,44864860,9736281,41885233
(주)녹십자엠에스,142280,Dec-19,11576688,50688834,9183191,47851474
(주)녹십자웰빙,234690,Dec-19,,,11190534,80348294
(주)녹십자홀딩스,5250,Dec-11,209574053,3812593375,0,151900542
(주)녹십자홀딩스,5250,Dec-12,222646639,517039251,0,8059429
(주)녹십자홀딩스,5250,Dec-13,279214609,623739273,0,7211199
(주)녹십자홀딩스,5250,Dec-14,428148098,835129130,105713850,122091116
(주)녹십자홀딩스,5250,Dec-15,523637729,1089623159,162651756,176287858
(주)녹십자홀딩스,5250,Dec-16,487815352,1119498569,123288280,145089182
(주)녹십자홀딩스,5250,Dec-17,496476840,1191367167,67384538,135911137
(주)녹십자홀딩스,5250,Dec-18,431503780,1144592235,584771,103795807
(주)녹십자홀딩스,5250,Dec-19,453774182,1123650615,0,18671023
(주)녹원씨엔아이,65560,Dec-11,638573,13004020,571828,11996451
(주)녹원씨엔아이,65560,Dec-12,299760,11957170,141921,8189216
(주)녹원씨엔아이,65560,Dec-13,260494,7437247,260494,6367520
(주)녹원씨엔아이,65560,Dec-14,1945996,12131396,307961,8308649
(주)녹원씨엔아이,65560,Dec-15,742457,9969610,520321,8758625
(주)녹원씨엔아이,65560,Dec-16,349704,3813631,349704,3812777
(주)녹원씨엔아이,65560,Dec-17,4270748,64512680,121005,9231384
(주)녹원씨엔아이,65560,Dec-18,7092811,65425003,3751906,45093432
(주)녹원씨엔아이,65560,Dec-19,7370506,38487769,3210215,27802213
(주)농심,4370,Dec-11,154131635,922780411,128537180,817852072
(주)농심,4370,Dec-12,149764368,843337751,120837215,753262216
(주)농심,4370,Dec-13,157192300,918340108,129420832,789068202
(주)농심,4370,Dec-14,173038909,899644489,139018681,732235908
(주)농심,4370,Dec-15,172989713,997823091,133903924,839094138
(주)농심,4370,Dec-16,169177643,1056951251,124482725,869641721
(주)농심,4370,Dec-17,172014293,985853063,124994176,790610058
(주)농심,4370,Dec-18,202442162,1053752882,148760156,877680149
(주)농심,4370,Dec-19,208388986,1078580682,148859665,750893974
(주)농심홀딩스,72710,Dec-11,34736525,160236947,0,42795
(주)농심홀딩스,72710,Dec-12,32802888,151758274,0,24542
(주)농심홀딩스,72710,Dec-13,44617851,163901226,0,4974106
(주)농심홀딩스,72710,Dec-14,52644640,137871781,0,125088
(주)농심홀딩스,72710,Dec-15,52377550,157424870,0,2591585
(주)농심홀딩스,72710,Dec-16,55075518,191707999,0,7062545
(주)농심홀딩스,72710,Dec-17,53300875,165537662,0,17536049
(주)농심홀딩스,72710,Dec-18,67802831,213196666,0,32162167
(주)농심홀딩스,72710,Dec-19,73634436,220826530,0,37648916
(주)누리플랜,69140,Dec-11,3001751,35618159,3001751,35838833
