회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별)
(주)두산테스나,131970,Dec-18,,,,0,36427255,0
(주)두산테스나,131970,Dec-19,,,,0,150856946,0
(주)두올,16740,Dec-16,31628900,126385951,82553863,22844720,72823590,0
(주)두올,16740,Dec-17,47992250,169812525,104483965,18692534,51907697,0
(주)두올,16740,Dec-18,46853693,181999128,132241365,19630348,69070363,0
(주)두올,16740,Dec-19,54702127,198015642,153777415,22969016,72585023,0
(주)듀오백,73190,Dec-11,2946303,31838520,6740363,2927617,30513790,0
(주)듀오백,73190,Dec-12,2035251,24275889,4230235,2029861,25108481,0
(주)듀오백,73190,Dec-13,4912043,24997617,5854692,4912043,25670481,0
(주)듀오백,73190,Dec-14,3464555,21995747,4755397,3464555,22690959,0
(주)듀오백,73190,Dec-15,3364052,19682858,5697861,3364052,21074119,0
(주)듀오백,73190,Dec-16,5277194,14009344,5574649,5277194,15073627,0
(주)듀오백,73190,Dec-17,4449504,17293672,5567341,4443813,16550477,0
(주)듀오백,73190,Dec-18,4451828,13484016,3581572,4451828,12889539,0
(주)듀오백,73190,Dec-19,4670232,13457325,4711293,4670232,12548552,0
(주)드래곤플라이,30350,Dec-11,260430,27234641,34294181,260430,27020443,0
(주)드래곤플라이,30350,Dec-12,927276,21037689,38006554,927276,20959667,0
(주)드래곤플라이,30350,Dec-13,240304,7673828,42094512,0,7885664,0
(주)드래곤플라이,30350,Dec-14,639910,7890161,38343945,0,7228387,0
(주)드래곤플라이,30350,Dec-15,0,5197597,32515901,0,5177954,0
(주)드래곤플라이,30350,Dec-16,0,8218304,35194952,0,8212125,0
(주)드래곤플라이,30350,Dec-17,,,,0,1959449,0
(주)드래곤플라이,30350,Dec-18,,,,0,12552519,0
(주)드래곤플라이,30350,Dec-19,0,8279251,2133676,0,7906365,0
(주)드림시큐리티,203650,Dec-14,,,,,,
(주)드림시큐리티,203650,Dec-15,,,,,,
(주)드림시큐리티,203650,Dec-16,,,,,,
(주)드림시큐리티,203650,Dec-17,420328,14180935,2927415,227299,11774507,0
(주)드림시큐리티,203650,Dec-18,675233,15795920,2555298,222760,13604984,0
(주)드림시큐리티,203650,Dec-19,810256,15880202,12809829,0,13522045,0
(주)드림어스컴퍼니,60570,Dec-11,19711247,71348143,42389113,10835205,58632000,0
(주)드림어스컴퍼니,60570,Dec-12,16077095,53264866,30122358,10839510,41251797,0
(주)드림어스컴퍼니,60570,Dec-13,7582269,28042963,11724362,6828566,27065188,0
(주)드림어스컴퍼니,60570,Dec-14,11290286,58147217,9434004,9774266,55332176,0
(주)드림어스컴퍼니,60570,Dec-15,16206225,50783478,6888630,14387499,49039541,0
(주)드림어스컴퍼니,60570,Dec-16,16244467,40557577,6339202,14460195,39062900,0
(주)드림어스컴퍼니,60570,Dec-17,14931856,74872702,9563368,13106781,68138954,0
(주)드림어스컴퍼니,60570,Dec-18,16457154,150013247,41956229,15218218,132217424,0
(주)드림어스컴퍼니,60570,Dec-19,7130215,136268491,49775319,6813208,128956261,0
(주)드림텍,192650,Dec-19,52279771,158733889,138908625,23460353,125563764,0
(주)디딤,217620,Dec-15,,,,,,
(주)디딤,217620,Dec-16,,,,,,
(주)디딤,217620,Dec-17,3319156,22391233,18138659,3297278,22177218,0
(주)디딤,217620,Dec-18,8855871,23473906,27859170,8798054,22995956,0
(주)디딤,217620,Dec-19,13818425,29769219,36752792,13503226,29834295,0
(주)디모아,16670,Dec-11,,,,856590,27117962,0
(주)디모아,16670,Dec-12,5166545,46712022,25483600,3160449,30743152,0
(주)디모아,16670,Dec-13,9882272,52641178,28800095,7592866,32306179,0
(주)디모아,16670,Dec-14,11886241,63185365,26724440,10693728,43470109,0
(주)디모아,16670,Dec-15,4323187,79020708,35830536,299261,46024679,0
(주)디모아,16670,Dec-16,3105914,63907850,25673610,916673,41094280,0
(주)디모아,16670,Dec-17,1545290,62471978,27542458,733703,40848260,0
(주)디모아,16670,Dec-18,409346,64975213,33133872,5281,34138370,0
(주)디모아,16670,Dec-19,318101,86078951,45100166,33,38539858,0
(주)디바이스이엔지,187870,Dec-17,,,,17230329,62588610,0
(주)디바이스이엔지,187870,Dec-18,,,,9489660,52397963,0
(주)디바이스이엔지,187870,Dec-19,,,,25734671,85374191,0
(주)디비아이엔씨,12030,Dec-11,9092461,133657144,231249018,9300512,133599057,0
(주)디비아이엔씨,12030,Dec-12,10977785,186427965,346749250,10977785,188870422,0
(주)디비아이엔씨,12030,Dec-13,12021095,186036732,378025446,12021095,186626534,0
(주)디비아이엔씨,12030,Dec-14,10136177,137506858,247019030,10136177,131618622,0
(주)디비아이엔씨,12030,Dec-15,1929080,182404085,65381289,1929080,180205394,0
(주)디비아이엔씨,12030,Dec-16,4889026,54657980,42142337,4889026,52617767,0
(주)디비아이엔씨,12030,Dec-17,1004503,60631335,44644239,1004503,60563870,0
(주)디비아이엔씨,12030,Dec-18,8353681,83654778,60507431,8353681,62734963,0
(주)디비아이엔씨,12030,Dec-19,7259676,83915480,59208483,7259676,62441923,0
(주)디스플레이테크,66670,Dec-11,,,,3749074,69015614,0
(주)디스플레이테크,66670,Dec-12,,,,5720916,109104955,0
(주)디스플레이테크,66670,Dec-13,,,,14250329,209775110,0
(주)디스플레이테크,66670,Dec-14,,,,22510853,170454316,0
(주)디스플레이테크,66670,Dec-15,,,,5019730,104206205,0
(주)디스플레이테크,66670,Dec-16,,,,2525919,88039881,0
(주)디스플레이테크,66670,Dec-17,,,,4035899,69729143,0
(주)디스플레이테크,66670,Dec-18,,,,2779530,74164826,0
(주)디스플레이테크,66670,Dec-19,,,,1954931,68797929,0
(주)디아이,3160,Dec-11,28387974,81204435,66806626,15916678,49019628,0
(주)디아이,3160,Dec-12,25808139,89086218,52413405,18184102,55234380,0
(주)디아이,3160,Dec-13,17120410,91209350,46153940,11430462,64556626,0
(주)디아이,3160,Dec-14,13237459,90365397,52036111,7938810,69578138,0
(주)디아이,3160,Dec-15,8538389,61767159,43749541,3724446,41201748,0
(주)디아이,3160,Dec-16,15031486,63561371,44015673,10523643,40463622,0
(주)디아이,3160,Dec-17,24203841,91345764,53370725,13751606,58420995,0
(주)디아이,3160,Dec-18,31443688,88660278,49168098,20366867,48613208,0
(주)디아이,3160,Dec-19,33092842,100994559,55919149,21713456,64948447,0
(주)디아이씨,92200,Dec-11,110471773,223280918,284049588,74870987,172226954,0
(주)디아이씨,92200,Dec-12,106930886,224203045,316577590,73612019,175687594,0
(주)디아이씨,92200,Dec-13,104204854,210285331,323871946,70404287,144441320,0
(주)디아이씨,92200,Dec-14,102719589,202311414,333034081,67401536,125810528,0
(주)디아이씨,92200,Dec-15,112950600,217723618,330385279,71823415,130386631,0
(주)디아이씨,92200,Dec-16,131782007,285037704,338524514,79405427,160803267,0
(주)디아이씨,92200,Dec-17,141891637,333703894,421749689,85616022,189557407,0
(주)디아이씨,92200,Dec-18,174100042,328698480,503767357,101022095,200580089,0
(주)디아이씨,92200,Dec-19,157620943,308997966,472235053,99293823,189323898,0
(주)디아크,78590,Dec-11,,,,608934,9069128,0
(주)디아크,78590,Dec-12,,,,533640,8580432,0
(주)디아크,78590,Dec-13,,,,356769,7142691,0
(주)디아크,78590,Dec-14,,,,337492,8379067,0
(주)디아크,78590,Dec-15,,,,349376,8853506,0
(주)디아크,78590,Dec-16,,,,414806,11677312,0
(주)디아크,78590,Dec-17,,,,391119,13490078,0
(주)디아크,78590,Dec-18,1118660,41297747,42216236,678539,37858284,0
(주)디아크,78590,Dec-19,9706315,45794622,44603075,832207,41428390,0
(주)디알비동일,4840,Dec-11,63960235,249262221,260243848,32193970,165842571,0
(주)디알비동일,4840,Dec-12,33924895,178812735,209048154,3384873,84278471,0
(주)디알비동일,4840,Dec-13,57917716,284381812,250325583,3105505,85547712,0
(주)디알비동일,4840,Dec-14,69289965,329055707,258010928,4243125,88368340,0
(주)디알비동일,4840,Dec-15,75509050,334806963,218692445,6628916,68651163,0
(주)디알비동일,4840,Dec-16,80628186,344126571,212917832,6886786,64323412,0
(주)디알비동일,4840,Dec-17,77490427,301053030,205364308,8801289,58592360,0
(주)디알비동일,4840,Dec-18,87100027,307345463,214420995,7838886,60229703,0
(주)디알비동일,4840,Dec-19,84028773,319781106,223720044,6463204,56452733,0
(주)디알젬,263690,Dec-18,12099060,31811821,11872653,12053148,31811771,0
(주)디알젬,263690,Dec-19,18560003,44040040,25011439,18397670,44120014,0
(주)디알텍,214680,Dec-15,,,,,,
(주)디알텍,214680,Dec-16,9938306,27543341,8537278,8837839,27702830,0
(주)디알텍,214680,Dec-17,10876508,31258435,5249813,10250848,30295189,0
(주)디알텍,214680,Dec-18,10674140,35252120,15512976,9515229,33984028,0
(주)디알텍,214680,Dec-19,12828301,48524743,14260236,10648895,46089086,0
(주)디앤씨미디어,263720,Dec-17,,,,277298,33031636,0
(주)디앤씨미디어,263720,Dec-18,726235,39568407,6690962,726235,39224851,0
(주)디앤씨미디어,263720,Dec-19,1015476,48999093,11329301,1015476,47989719,0
(주)디에스앤엘,141020,Dec-13,3718263,13945893,11063423,2529338,12749454,0
(주)디에스앤엘,141020,Dec-14,4168071,21021298,11427946,2609658,20256248,0
(주)디에스앤엘,141020,Dec-15,2594251,18903428,15936222,2991363,18674239,0
(주)디에스앤엘,141020,Dec-16,157658,14296567,19439355,157658,14572877,0
(주)디에스앤엘,141020,Dec-17,2172554,26136856,2885434,2172554,25828773,0
(주)디에스앤엘,141020,Dec-18,22190076,70521414,42861258,18923787,65049065,0
(주)디에스앤엘,141020,Dec-19,1092558,60641848,34525385,0,18259470,0
(주)디에스케이,109740,Dec-11,1971154,30426166,9196474,1730196,29938100,0
(주)디에스케이,109740,Dec-12,2492963,27161338,7307859,2290243,26815279,0
(주)디에스케이,109740,Dec-13,1543717,26605387,5061600,1392258,26317160,0
(주)디에스케이,109740,Dec-14,1486566,36769010,13239432,1394394,36368992,0
(주)디에스케이,109740,Dec-15,3232297,46003815,13320836,3120493,45025847,0
(주)디에스케이,109740,Dec-16,7321867,82197831,83283925,959016,32578452,0
(주)디에스케이,109740,Dec-17,2484940,111144428,78045006,2209808,110146929,0
(주)디에스케이,109740,Dec-18,4348134,89817828,52896933,4136502,85754412,0
(주)디에스케이,109740,Dec-19,4277293,63810597,41549032,4043572,52376711,0
(주)디에이테크놀로지,196490,Dec-14,393232,25670573,5601939,393232,25509282,0
(주)디에이테크놀로지,196490,Dec-15,1114131,26623637,14719000,1108814,26353646,0
(주)디에이테크놀로지,196490,Dec-16,1211378,46291371,13410542,1209946,46055799,0
(주)디에이테크놀로지,196490,Dec-17,3587525,53490115,42942622,3587043,53019660,0
(주)디에이테크놀로지,196490,Dec-18,4091777,95993493,76214380,3978560,94836596,0
(주)디에이테크놀로지,196490,Dec-19,2752760,78105253,53674152,2747756,78994831,0
(주)디에이피,66900,Dec-11,,,,22583681,49503478,0
(주)디에이피,66900,Dec-12,,,,16656016,49557980,0
(주)디에이피,66900,Dec-13,,,,25529426,55864388,0
(주)디에이피,66900,Dec-14,,,,25910261,73229965,0
(주)디에이피,66900,Dec-15,,,,26989937,60298155,0
(주)디에이피,66900,Dec-16,,,,35319942,64640413,0
(주)디에이피,66900,Dec-17,,,,36865883,66445854,0
(주)디에이피,66900,Dec-18,,,,28282444,59521919,0
(주)디에이피,66900,Dec-19,,,,39519794,71381525,0
(주)디엔에이링크,127120,Dec-11,,,,2456083,12432676,0
(주)디엔에이링크,127120,Dec-12,,,,3089306,19086319,0
(주)디엔에이링크,127120,Dec-13,,,,3370466,11922498,0
(주)디엔에이링크,127120,Dec-14,,,,3166360,9163913,0
(주)디엔에이링크,127120,Dec-15,2414624,15353437,2722149,2414624,15322744,0
(주)디엔에이링크,127120,Dec-16,2844471,13425949,3739470,2705465,12971032,0
(주)디엔에이링크,127120,Dec-17,1949747,15126333,1254914,1949747,15142615,0
(주)디엔에이링크,127120,Dec-18,2290156,22517007,14520069,2221310,18739058,0
(주)디엔에이링크,127120,Dec-19,3804424,14644481,15487729,3812703,12341919,0
(주)디엔에프,92070,Dec-11,,,,11664490,16470975,0
(주)디엔에프,92070,Dec-12,,,,14144542,20085208,0
(주)디엔에프,92070,Dec-13,,,,8278206,12657409,0
(주)디엔에프,92070,Dec-14,,,,10739159,22476636,0
(주)디엔에프,92070,Dec-15,,,,13934267,27795702,0
(주)디엔에프,92070,Dec-16,,,,16069853,30731508,0
(주)디엔에프,92070,Dec-17,,,,12570950,38984962,0
(주)디엔에프,92070,Dec-18,,,,17040566,38521832,0
(주)디엔에프,92070,Dec-19,,,,17667563,32409394,0
(주)디엔오토모티브,7340,Dec-11,110739903,384535387,211982579,56032923,207880368,0
(주)디엔오토모티브,7340,Dec-12,104370112,343763544,153799706,46225203,176825325,0
(주)디엔오토모티브,7340,Dec-13,139416674,365179830,174581020,56730913,193895754,0
(주)디엔오토모티브,7340,Dec-14,131144491,450588805,280709477,42775413,202629004,0
(주)디엔오토모티브,7340,Dec-15,129235656,465383552,310487328,37179459,157985968,0
(주)디엔오토모티브,7340,Dec-16,131619722,474620149,303845194,37899874,155718786,0
(주)디엔오토모티브,7340,Dec-17,119221249,387821769,247317755,19713749,47334475,0
(주)디엔오토모티브,7340,Dec-18,133818791,454682427,284270736,22350776,101415121,0
(주)디엔오토모티브,7340,Dec-19,136947874,431881633,268372944,23675373,79122289,0
(주)디엠에스,68790,Dec-11,14545731,197250203,158146512,9106719,192059641,0
(주)디엠에스,68790,Dec-12,7705506,116924857,124976646,3276509,101308921,0
(주)디엠에스,68790,Dec-13,9145373,116296328,126645945,2645216,111868669,0
(주)디엠에스,68790,Dec-14,10169087,99910033,124809190,2658022,96531321,0
(주)디엠에스,68790,Dec-15,14679751,114764816,132129857,2165037,144528002,0
(주)디엠에스,68790,Dec-16,13500415,113204498,119046461,1840440,120971886,0
(주)디엠에스,68790,Dec-17,17969335,149549936,146972022,2705533,137211551,0
(주)디엠에스,68790,Dec-18,14616274,159939972,162426446,1460818,165814551,0
(주)디엠에스,68790,Dec-19,14498465,134517298,135345962,1128703,136849051,0
(주)디오,39840,Dec-11,10267714,67491344,18823777,7599570,69220392,0
(주)디오,39840,Dec-12,12567591,47748910,14301236,11794608,45730365,0
(주)디오,39840,Dec-13,12659142,57576479,22192237,10916276,53611032,0
(주)디오,39840,Dec-14,14759983,64070297,77032661,10813755,60979868,0
(주)디오,39840,Dec-15,11582685,70167102,26004281,8521968,66145972,0
(주)디오,39840,Dec-16,12679650,89531801,33803070,9922305,80109121,0
(주)디오,39840,Dec-17,16294835,97076319,38710022,10743042,92498656,0
(주)디오,39840,Dec-18,20632927,126478550,74957565,14270541,107455537,0
(주)디오,39840,Dec-19,26663600,151126689,101797586,19239906,137063959,0
(주)디와이디,219550,Dec-15,,,,,,
(주)디와이디,219550,Dec-16,,,,,,
(주)디와이디,219550,Dec-17,,,,5259596,39660789,0
(주)디와이디,219550,Dec-18,,,,9260261,26835480,0
(주)디와이디,219550,Dec-19,9092830,29246121,19639529,8909625,28885725,0
(주)디이엔티,79810,Dec-11,,,,5022840,23694539,0
(주)디이엔티,79810,Dec-12,,,,3366552,24030871,0
(주)디이엔티,79810,Dec-13,,,,2818752,22144223,0
(주)디이엔티,79810,Dec-14,1255106,18377367,2808414,1246538,18193909,0
(주)디이엔티,79810,Dec-15,3917778,33467648,15140434,3917778,33291515,0
(주)디이엔티,79810,Dec-16,10818378,40060227,28383950,10706831,37193108,0
(주)디이엔티,79810,Dec-17,5261431,39175535,35279959,5174301,37736340,0
(주)디이엔티,79810,Dec-18,1779185,23228522,20636951,1779185,22734206,0
(주)디이엔티,79810,Dec-19,1359676,17181164,15785592,1345334,16775400,0
(주)디지아이,43360,Dec-11,,,,5140917,33992841,0
(주)디지아이,43360,Dec-12,,,,5575422,34524117,0
(주)디지아이,43360,Dec-13,,,,4745885,31648099,0
(주)디지아이,43360,Dec-14,4058776,30277996,4596936,3929828,30212429,0
(주)디지아이,43360,Dec-15,,,,4588341,34027987,0
(주)디지아이,43360,Dec-16,,,,3967693,29972804,0
(주)디지아이,43360,Dec-17,,,,2763768,28241319,0
(주)디지아이,43360,Dec-18,,,,3143758,25148651,0
(주)디지아이,43360,Dec-19,,,,2855963,21509786,0
(주)디지캡,197140,Dec-18,,,,0,17351438,0
(주)디지캡,197140,Dec-19,2117670,19044834,4993894,0,10657205,0
(주)디지털대성,68930,Dec-11,,,,424711,17513758,0
(주)디지털대성,68930,Dec-12,,,,220957,17433300,0
(주)디지털대성,68930,Dec-13,,,,198820,18634394,0
(주)디지털대성,68930,Dec-14,,,,163740,30266222,0
(주)디지털대성,68930,Dec-15,1070365,25699928,22570304,177245,21522204,0
(주)디지털대성,68930,Dec-16,1015057,28786944,23002283,180100,20442228,0
(주)디지털대성,68930,Dec-17,831425,29644909,25537446,343790,18076645,0
(주)디지털대성,68930,Dec-18,765270,38502352,30407467,337652,21013139,0
(주)디지털대성,68930,Dec-19,678243,54442359,37880142,377610,29770222,0
(주)디지틀조선일보,33130,Dec-11,111825,29079126,10521219,111825,28102874,0
(주)디지틀조선일보,33130,Dec-12,87954,25968405,4339645,87954,25152927,0
(주)디지틀조선일보,33130,Dec-13,76258,26583173,4889131,76258,25605152,0
(주)디지틀조선일보,33130,Dec-14,96282,30717160,5422052,96282,29634947,0
(주)디지틀조선일보,33130,Dec-15,80513,40359037,7029866,80513,39017200,0
(주)디지틀조선일보,33130,Dec-16,79313,43248742,6038915,79313,41724948,0
(주)디지틀조선일보,33130,Dec-17,91847,50153698,7351780,91847,47697974,0
(주)디지틀조선일보,33130,Dec-18,171274,48669286,6816038,171274,46415272,0
(주)디지틀조선일보,33130,Dec-19,149922,49498720,7573941,149922,47235656,0
(주)디케이앤디,263020,Dec-18,6236087,28377171,8966912,2619093,23453466,0
(주)디케이앤디,263020,Dec-19,6393313,29698822,9087959,2629595,25130610,0
(주)디케이티,290550,Dec-18,11296581,49787168,42666938,397039,32895498,0
(주)디케이티,290550,Dec-19,22688605,85268078,55735165,522473,44956507,0
(주)디티앤씨,187220,Dec-14,,,,0,41813213,0
(주)디티앤씨,187220,Dec-15,71816,25397700,10040220,0,18869807,0
(주)디티앤씨,187220,Dec-16,0,30669053,13587191,0,27914644,0
(주)디티앤씨,187220,Dec-17,0,30530317,31768281,0,20374045,0
(주)디티앤씨,187220,Dec-18,186071,36114964,41232060,0,31786268,0
(주)디티앤씨,187220,Dec-19,401000,44366087,52083852,0,34056562,0
(주)딜리,131180,Dec-11,2908115,28959097,2100054,2634615,28955052,0
(주)딜리,131180,Dec-12,2848934,32061308,2978667,2552988,31666790,0
(주)딜리,131180,Dec-13,4245037,33609295,2842463,3545427,33223794,0
(주)딜리,131180,Dec-14,4952161,35687841,3294540,2693794,36131457,0
