회사명,거래소코드,회계년도,부가가치(IFRS연결),자산(IFRS연결),부가가치(IFRS개별),자산(IFRS개별)
(주)키이스트,54780,Dec-13,2515.08,52047838,6321.86,41728099
(주)키이스트,54780,Dec-14,22694.45,84344482,10001.1,61361600
(주)키이스트,54780,Dec-15,18703.82,96163224,8531.7,69606894
(주)키이스트,54780,Dec-16,6844.6,110688141,4012.59,66536561
(주)키이스트,54780,Dec-17,13467.54,106329813,3220.29,61183883
(주)키이스트,54780,Dec-18,4768.51,102570664,-12396.9,59855921
(주)키이스트,54780,Dec-19,28990.84,108361218,-1104,70753806
(주)타이거일렉,219130,Dec-15,12349.66,41887683,11055.25,39175595
(주)타이거일렉,219130,Dec-16,,,11893.52,40002271
(주)타이거일렉,219130,Dec-17,,,15589.03,44924781
(주)타이거일렉,219130,Dec-18,,,14927.75,46931537
(주)타이거일렉,219130,Dec-19,,,14659.65,60479814
(주)탑엔지니어링,65130,Dec-11,14629.34,203995403,18705.13,205791104
(주)탑엔지니어링,65130,Dec-12,18525.2,196271492,15120.26,189446922
(주)탑엔지니어링,65130,Dec-13,18724.86,194595626,18927.41,192475863
(주)탑엔지니어링,65130,Dec-14,26842.84,192494203,18792.5,178601481
(주)탑엔지니어링,65130,Dec-15,43485.75,223573384,34511.09,215548323
(주)탑엔지니어링,65130,Dec-16,40126.41,222160485,32768.31,216371797
(주)탑엔지니어링,65130,Dec-17,41571.65,462538541,32564.49,237565190
(주)탑엔지니어링,65130,Dec-18,134235.91,556986123,40390.18,282258370
(주)탑엔지니어링,65130,Dec-19,204421.94,596075358,72929.34,304949490
(주)탑코미디어,134580,Dec-13,10747.89,53725025,10384.73,54063395
(주)탑코미디어,134580,Dec-14,3618.8,68332603,3463.4,67984581
(주)탑코미디어,134580,Dec-15,5928.22,61489935,5906.5,61267590
(주)탑코미디어,134580,Dec-16,-7943.16,56917275,-7055.52,57329887
(주)탑코미디어,134580,Dec-17,-5775.52,37292883,-6508.41,37744899
(주)탑코미디어,134580,Dec-18,5618.32,38667067,4749.6,38666252
(주)탑코미디어,134580,Dec-19,,,-371.43,29557322
(주)태경비케이,14580,Dec-11,,,30874.28,165124624
(주)태경비케이,14580,Dec-12,,,36766.85,169785218
(주)태경비케이,14580,Dec-13,,,35966.39,178992100
(주)태경비케이,14580,Dec-14,,,35152.9,178476606
(주)태경비케이,14580,Dec-15,,,35324.49,182474399
(주)태경비케이,14580,Dec-16,50442.16,278843709,40315.5,207379692
(주)태경비케이,14580,Dec-17,54720.3,263546898,44042.89,194279064
(주)태경비케이,14580,Dec-18,56380.63,293751207,43098.41,211876517
(주)태경비케이,14580,Dec-19,59510.51,301367428,39854.85,205432790
(주)태광,23160,Dec-11,,,64478.27,422467427
(주)태광,23160,Dec-12,,,73655.17,449366566
(주)태광,23160,Dec-13,,,68978.52,468623316
(주)태광,23160,Dec-14,,,41960.87,466624794
(주)태광,23160,Dec-15,,,54174.66,479839540
(주)태광,23160,Dec-16,,,40438.57,474731597
(주)태광,23160,Dec-17,,,4058.24,454010340
(주)태광,23160,Dec-18,38093.58,460984822,38248.29,457059153
(주)태광,23160,Dec-19,37170.23,478658613,37263.18,473114219
(주)태성,323280,Dec-19,,,,
(주)태양,53620,Dec-11,24370.5,144863219,23741.35,139090641
(주)태양,53620,Dec-12,24770.54,156933563,23925.52,150834159
(주)태양,53620,Dec-13,26934.46,162629832,25817.22,155451961
(주)태양,53620,Dec-14,24425.14,165139191,25775.71,157238661
(주)태양,53620,Dec-15,24659.64,192174332,23502.33,183487885
(주)태양,53620,Dec-16,38639.72,192953193,37274.15,182940140
(주)태양,53620,Dec-17,29350.08,188210060,29680.67,178923751
(주)태양,53620,Dec-18,25057.39,184230278,24850.11,174721943
(주)태양,53620,Dec-19,31587.42,187680294,31855.45,178743066
(주)태영건설,9410,Dec-11,401745.59,2936605061,223261.3,2107149002
(주)태영건설,9410,Dec-12,444090.15,3014449935,235010.35,2136326947
(주)태영건설,9410,Dec-13,396158.14,2994170059,165876.86,2030013190
(주)태영건설,9410,Dec-14,303872.87,2879040735,61740.21,1537058385
(주)태영건설,9410,Dec-15,400009.1,3011325836,138239.35,1521212491
(주)태영건설,9410,Dec-16,387189.82,3489336274,124872.3,1557558857
(주)태영건설,9410,Dec-17,626678.58,4752049446,255936.47,1872771813
(주)태영건설,9410,Dec-18,808420.57,4958571817,358464.48,2281959182
(주)태영건설,9410,Dec-19,816303.73,5916135643,348951.78,2849668896
(주)태웅,44490,Dec-11,,,42083.28,755979760
(주)태웅,44490,Dec-12,,,37145.46,664287280
(주)태웅,44490,Dec-13,,,39043.92,649347397
(주)태웅,44490,Dec-14,,,29547.11,764084671
(주)태웅,44490,Dec-15,,,32546.63,860158579
(주)태웅,44490,Dec-16,,,47933.65,976860976
(주)태웅,44490,Dec-17,,,52488.43,1001617902
(주)태웅,44490,Dec-18,,,31773.45,1030652777
(주)태웅,44490,Dec-19,,,34250.34,993302352
(주)태웅로직스,124560,Dec-19,30244.4,87503873,24934.51,84472369
(주)테라젠이텍스,66700,Dec-11,9514.76,100164920,5679.29,80609716
(주)테라젠이텍스,66700,Dec-12,8940.81,113823830,5918.68,96274883
(주)테라젠이텍스,66700,Dec-13,20019.96,120960408,17019.47,97228879
(주)테라젠이텍스,66700,Dec-14,23598.27,125691164,17900.82,98750559
(주)테라젠이텍스,66700,Dec-15,19440.34,137926051,14421.4,105340142
(주)테라젠이텍스,66700,Dec-16,27745.49,140956496,23463.48,116638294
(주)테라젠이텍스,66700,Dec-17,30919.79,145421347,26307.3,121191673
(주)테라젠이텍스,66700,Dec-18,21245.9,174677523,14491.82,128232883
(주)테라젠이텍스,66700,Dec-19,89435.91,241498170,80419.41,197670323
(주)테스,95610,Dec-11,,,20188.05,80377513
(주)테스,95610,Dec-12,,,20034.96,99584848
(주)테스,95610,Dec-13,16692.31,91584820,16717.39,91627723
(주)테스,95610,Dec-14,30802.44,110604045,31997.43,111982772
(주)테스,95610,Dec-15,30168.04,120616314,31461.79,123001390
(주)테스,95610,Dec-16,56443.93,184848259,53170.34,184245552
(주)테스,95610,Dec-17,93896.87,242492887,94212.89,242893381
(주)테스,95610,Dec-18,81436.02,241823486,79961.15,241535356
(주)테스,95610,Dec-19,38620.77,247901531,38572.58,247930312
(주)테이팩스,55490,Dec-17,29306.84,159780822,29139.23,92489554
(주)테이팩스,55490,Dec-18,25600.23,160224769,25253.24,94288520
(주)테이팩스,55490,Dec-19,29543.54,145029439,30276.78,81029180
(주)테크윙,89030,Dec-11,,,26661.95,118557652
(주)테크윙,89030,Dec-12,,,25204.7,119500425
(주)테크윙,89030,Dec-13,29641.73,149900548,28049.92,141027717
(주)테크윙,89030,Dec-14,33646.95,173475079,32380.81,168402777
(주)테크윙,89030,Dec-15,49319.92,211567795,46724.18,209247379
(주)테크윙,89030,Dec-16,51521.5,267644513,48459.34,259106379
(주)테크윙,89030,Dec-17,95120.6,342380078,84002.42,337916673
(주)테크윙,89030,Dec-18,75920.6,335916619,73690.1,332823311
(주)테크윙,89030,Dec-19,66963.99,379323830,54357.05,345583053
(주)텔레칩스,54450,Dec-11,,,11148.96,109208220
(주)텔레칩스,54450,Dec-12,,,11642.75,109056123
(주)텔레칩스,54450,Dec-13,,,3172.2,90945996
(주)텔레칩스,54450,Dec-14,,,13151.96,95472159
(주)텔레칩스,54450,Dec-15,,,10851.72,99836035
(주)텔레칩스,54450,Dec-16,40659.75,114139841,40293.98,114154356
(주)텔레칩스,54450,Dec-17,37381.22,123163202,36588.25,123187722
(주)텔레칩스,54450,Dec-18,41617.86,137933526,40854.03,137851901
(주)텔레칩스,54450,Dec-19,48679.21,155740434,46716.9,155502638
(주)텔레필드,91440,Dec-11,,,4453.64,39394328
(주)텔레필드,91440,Dec-12,,,5513,37986110
(주)텔레필드,91440,Dec-13,,,4617.78,41630714
(주)텔레필드,91440,Dec-14,,,11901.18,45368972
(주)텔레필드,91440,Dec-15,,,10460.19,49062366
(주)텔레필드,91440,Dec-16,7563.54,55166477,7563.54,47782072
(주)텔레필드,91440,Dec-17,12995.49,54836220,11098.32,47471762
(주)텔레필드,91440,Dec-18,-908.92,49441709,-860.57,44398026
(주)텔레필드,91440,Dec-19,16359.53,58220186,11973.93,48812086
(주)텔콘알에프제약,200230,Dec-14,13272.33,47758587,13226.99,48600838
(주)텔콘알에프제약,200230,Dec-15,5218.93,48154701,5117.62,49187507
(주)텔콘알에프제약,200230,Dec-16,2350.69,118443620,4245.78,89791254
(주)텔콘알에프제약,200230,Dec-17,-4126.54,209642245,-6839.7,175297812
(주)텔콘알에프제약,200230,Dec-18,4009.96,181794659,9300.74,178134585
(주)텔콘알에프제약,200230,Dec-19,-39945.6,129486701,-30147.95,136705017
(주)토니모리,214420,Dec-15,39573.36,155576269,40053.78,156197682
(주)토니모리,214420,Dec-16,42651.31,181861555,44634.99,187857654
(주)토니모리,214420,Dec-17,17049.91,199661831,22633.18,208837949
(주)토니모리,214420,Dec-18,17816.36,204183223,23320.71,218945110
(주)토니모리,214420,Dec-19,27587.92,240877330,24412,256340365
(주)토박스코리아,215480,Dec-15,,,,
(주)토박스코리아,215480,Dec-16,,,,
(주)토박스코리아,215480,Dec-17,,,1713.12,31328838
(주)토박스코리아,215480,Dec-18,,,-3636.26,27947088
(주)토박스코리아,215480,Dec-19,,,454.69,32130003
(주)토비스,51360,Dec-11,32188.9,123745929,32768.62,123177034
(주)토비스,51360,Dec-12,28461.19,133298477,28238.11,133588010
(주)토비스,51360,Dec-13,41442.67,162018464,37903.21,160766531
(주)토비스,51360,Dec-14,86018.31,241957150,78975.22,242316794
(주)토비스,51360,Dec-15,83883.8,228801762,66159.76,211389120
(주)토비스,51360,Dec-16,82232.28,288673594,57091.67,275112130
(주)토비스,51360,Dec-17,77023.72,264185622,49329.88,242706062
(주)토비스,51360,Dec-18,86071.72,292953530,55776.45,269834950
(주)토비스,51360,Dec-19,90955.69,281164074,63114.29,261353852
(주)토탈소프트뱅크,45340,Dec-11,,,5064.32,17031478
(주)토탈소프트뱅크,45340,Dec-12,,,3609.27,15062114
(주)토탈소프트뱅크,45340,Dec-13,,,1906.86,10437374
(주)토탈소프트뱅크,45340,Dec-14,,,4512.21,13499709
(주)토탈소프트뱅크,45340,Dec-15,,,3604.25,13008142
(주)토탈소프트뱅크,45340,Dec-16,,,5601.96,15896505
(주)토탈소프트뱅크,45340,Dec-17,,,5368.59,16188431
(주)토탈소프트뱅크,45340,Dec-18,,,7624.36,20369435
(주)토탈소프트뱅크,45340,Dec-19,,,8347.51,21363966
(주)톱텍,108230,Dec-11,,,36390.5,133791452
(주)톱텍,108230,Dec-12,23470.54,163595407,23962.84,163752905
(주)톱텍,108230,Dec-13,34492.17,226492457,36317.55,230335537
(주)톱텍,108230,Dec-14,38479.42,210187638,40147.47,217201522
(주)톱텍,108230,Dec-15,48474.29,209099390,49598.51,222588992
(주)톱텍,108230,Dec-16,68034.69,470737256,68365.77,470448730
(주)톱텍,108230,Dec-17,244924.82,445178864,230987.16,440763827
(주)톱텍,108230,Dec-18,67835.18,392793260,58126.46,376496050
(주)톱텍,108230,Dec-19,45535.07,451010686,35400.75,411310357
(주)투비소프트,79970,Dec-11,,,12816,21792953
(주)투비소프트,79970,Dec-12,19207.54,24691488,19015.14,24387308
(주)투비소프트,79970,Dec-13,20371.86,33420809,20062.75,33224628
(주)투비소프트,79970,Dec-14,21791.12,32900712,18569.87,30364422
(주)투비소프트,79970,Dec-15,21929.98,35940283,19486.13,33270984
(주)투비소프트,79970,Dec-16,21041.72,78728436,18813.86,77474414
(주)투비소프트,79970,Dec-17,-7757.49,96133679,-10222.21,90222968
(주)투비소프트,79970,Dec-18,815.96,105752053,-10345.99,90088785
(주)투비소프트,79970,Dec-19,9030.49,86165522,8231.69,81042041
(주)트루윈,105550,Dec-14,,,11446.37,53102568
(주)트루윈,105550,Dec-15,,,6809.35,74854821
(주)트루윈,105550,Dec-16,,,-4319.54,77622631
(주)트루윈,105550,Dec-17,,,6092.44,60392171
(주)트루윈,105550,Dec-18,,,12186,52399223
(주)트루윈,105550,Dec-19,,,9232.15,56243073
(주)특수건설,26150,Dec-11,,,52079.4,128234943
(주)특수건설,26150,Dec-12,,,63248.63,146271100
(주)특수건설,26150,Dec-13,,,84191.57,150321571
(주)특수건설,26150,Dec-14,,,89043.42,138833372
(주)특수건설,26150,Dec-15,,,70708.23,125364286
(주)특수건설,26150,Dec-16,,,77848.78,117968021
(주)특수건설,26150,Dec-17,69646.14,117602522,67866.89,115920366
(주)특수건설,26150,Dec-18,73667.31,147908766,70045.35,143585936
(주)특수건설,26150,Dec-19,81732.89,172203512,76933.21,169619464
(주)티라유텍,322180,Dec-19,,,14869.87,34783878
(주)티로보틱스,117730,Dec-18,17066.85,62008511,17192.16,62283441
(주)티로보틱스,117730,Dec-19,11044.13,78214298,9560.16,76912821
(주)티비씨,33830,Dec-11,23670.95,99606471,23547.89,99647867
(주)티비씨,33830,Dec-12,23042.35,99794067,22929.07,100005358
(주)티비씨,33830,Dec-13,22327.4,101981294,22337.77,102191129
(주)티비씨,33830,Dec-14,23644,104247658,23647.87,104440641
(주)티비씨,33830,Dec-15,25462.99,108218026,25412.95,108410101
(주)티비씨,33830,Dec-16,22090.56,110509716,22080.34,110821761
(주)티비씨,33830,Dec-17,22196.87,114357797,21934.56,114706519
(주)티비씨,33830,Dec-18,23061.63,116772500,22872.17,117102176
(주)티비씨,33830,Dec-19,25695.03,121715439,25433.32,121958534
(주)티비에이치글로벌,84870,Dec-11,151474.51,437098306,35999.87,278104200
(주)티비에이치글로벌,84870,Dec-12,175342.21,429555750,33880.19,261285247
(주)티비에이치글로벌,84870,Dec-13,205876.82,445654797,40232.26,255562073
(주)티비에이치글로벌,84870,Dec-14,200197.57,523803644,25081.63,275047842
(주)티비에이치글로벌,84870,Dec-15,233146.74,587302248,15503.25,252638180
(주)티비에이치글로벌,84870,Dec-16,259506.26,560936541,21274.87,240670169
(주)티비에이치글로벌,84870,Dec-17,231087.31,553782951,31283.11,231023742
(주)티비에이치글로벌,84870,Dec-18,,,31655.82,266245868
(주)티비에이치글로벌,84870,Dec-19,,,-45442.56,175534401
(주)티사이언티픽,57680,Dec-11,,,2577.18,21393817
(주)티사이언티픽,57680,Dec-12,,,3527.78,20446985
(주)티사이언티픽,57680,Dec-13,53.67,24490889,1386.34,25043774
(주)티사이언티픽,57680,Dec-14,,,4655.85,22605106
(주)티사이언티픽,57680,Dec-15,2371.79,25219133,2371.8,25215633
(주)티사이언티픽,57680,Dec-16,-5361.9,23075578,-5673.76,22954588
(주)티사이언티픽,57680,Dec-17,,,-524.67,45277385
(주)티사이언티픽,57680,Dec-18,,,-1708.9,70385119
(주)티사이언티픽,57680,Dec-19,,,4992.34,78017559
(주)티씨케이,64760,Dec-11,,,28256.81,88103495
(주)티씨케이,64760,Dec-12,,,20963.35,86337070
(주)티씨케이,64760,Dec-13,,,15135.04,84093222
(주)티씨케이,64760,Dec-14,,,18779.71,91065078
(주)티씨케이,64760,Dec-15,,,31048.21,103404278
(주)티씨케이,64760,Dec-16,,,48749.57,131531605
(주)티씨케이,64760,Dec-17,,,74709.03,168791620
(주)티씨케이,64760,Dec-18,,,94194.75,214136832
(주)티씨케이,64760,Dec-19,,,92882.04,250869537
(주)티앤알바이오팹,246710,Dec-18,,,-2681.47,31103287
(주)티앤알바이오팹,246710,Dec-19,,,-3283.19,27087660
(주)티에스넥스젠,43220,Dec-11,,,400.95,13041217
(주)티에스넥스젠,43220,Dec-12,,,-4048.51,8181455
(주)티에스넥스젠,43220,Dec-13,,,818.52,19162533
(주)티에스넥스젠,43220,Dec-14,-3349.9,30573881,-3034.54,26345510
(주)티에스넥스젠,43220,Dec-15,-16448.14,23188903,-16086.17,26436416
(주)티에스넥스젠,43220,Dec-16,-1072.01,83655543,-3123.69,55478781
(주)티에스넥스젠,43220,Dec-17,3613.67,67116848,-3864.97,63428582
(주)티에스넥스젠,43220,Dec-18,-6759.74,55730869,-15459.53,48610114
(주)티에스넥스젠,43220,Dec-19,12547.2,63428293,7711.49,56820958
(주)티에스이,131290,Dec-11,65129.58,173210469,39359.21,132538755
(주)티에스이,131290,Dec-12,52559.43,170513075,25527.5,126534580
(주)티에스이,131290,Dec-13,48494.2,170725468,23162.26,124415734
(주)티에스이,131290,Dec-14,59826.03,179390947,31890.53,133671410
(주)티에스이,131290,Dec-15,54025.11,193013790,23579.83,136276373
(주)티에스이,131290,Dec-16,46870.2,189314821,15746.33,125325632
(주)티에스이,131290,Dec-17,78704.64,206198241,39019.43,140045717
(주)티에스이,131290,Dec-18,85196.64,229525155,47706.55,159999142
(주)티에스이,131290,Dec-19,92879.73,263601878,50268.83,181122769
(주)티에스트릴리온,317240,Dec-19,,,,
(주)티에이치엔,19180,Dec-11,31317.8,138935629,21965.61,127913501
(주)티에이치엔,19180,Dec-12,18695.55,170851911,21323.75,167478022
(주)티에이치엔,19180,Dec-13,23711.53,205317444,9991.97,192932748
(주)티에이치엔,19180,Dec-14,43959.62,208631661,30101.83,207008454
(주)티에이치엔,19180,Dec-15,48585.42,197688214,44426.07,208322635
(주)티에이치엔,19180,Dec-16,59523.73,200560898,35411.94,218640219
(주)티에이치엔,19180,Dec-17,50281.48,207069592,30777.38,227082407
(주)티에이치엔,19180,Dec-18,59129.44,212394546,37450.35,236393624
(주)티에이치엔,19180,Dec-19,80654.63,265425461,43901.09,266949684
(주)티엘아이,62860,Dec-11,37468.13,182850261,2725.35,113916698
(주)티엘아이,62860,Dec-12,48655.71,186782463,3904.04,113817436
(주)티엘아이,62860,Dec-13,35394.8,188158203,13888.04,117171150
(주)티엘아이,62860,Dec-14,43697.8,195872823,17590.97,124621882
(주)티엘아이,62860,Dec-15,39339.95,185883016,17009.26,124320716
(주)티엘아이,62860,Dec-16,14294.53,119585204,9109.02,121347113
(주)티엘아이,62860,Dec-17,12346.48,103630569,399.14,96637224
(주)티엘아이,62860,Dec-18,-6355.12,78127121,-8119.25,71467028
(주)티엘아이,62860,Dec-19,8436.31,79837780,7141.03,72187620
(주)티움바이오,321550,Dec-19,,,-5711.75,93456675
(주)티웨이항공,91810,Dec-18,317205.02,430876193,306234.94,430095915
(주)티웨이항공,91810,Dec-19,278306.29,807758307,266910.87,805387293
(주)티웨이홀딩스,4870,Dec-11,,,-1246.31,21658797
(주)티웨이홀딩스,4870,Dec-12,,,534.63,24295231
(주)티웨이홀딩스,4870,Dec-13,27203.61,74942426,1187.21,35838037
(주)티웨이홀딩스,4870,Dec-14,74679.15,115512019,2681.89,54341387
(주)티웨이홀딩스,4870,Dec-15,99567.59,146705005,3744.64,55632087
(주)티웨이홀딩스,4870,Dec-16,142206.68,175552057,5793.13,66469630
(주)티웨이홀딩스,4870,Dec-17,276050.65,296444250,1869.91,62961592
(주)티웨이홀딩스,4870,Dec-18,311698.65,497537192,-2699.17,54176943
(주)티웨이홀딩스,4870,Dec-19,274953.71,871001110,-309.61,51152649
(주)티케이케미칼,104480,Dec-11,116852.6,666314510,96119.19,497716779
(주)티케이케미칼,104480,Dec-12,,,47590.09,474029742
(주)티케이케미칼,104480,Dec-13,,,98454.46,532727302
(주)티케이케미칼,104480,Dec-14,,,99820.24,571072898
(주)티케이케미칼,104480,Dec-15,,,93271.42,550696126
(주)티케이케미칼,104480,Dec-16,,,84350.12,642762218
(주)티케이케미칼,104480,Dec-17,,,91064.05,631962164
(주)티케이케미칼,104480,Dec-18,,,102209.2,683205858
(주)티케이케미칼,104480,Dec-19,73793.79,680221627,71414.8,676691902
(주)티플랙스,81150,Dec-11,10841.68,110987471,11004.51,109832374
(주)티플랙스,81150,Dec-12,8107.61,135006585,7328.01,133819628
(주)티플랙스,81150,Dec-13,5634.19,142812955,5052.91,141135261
(주)티플랙스,81150,Dec-14,8507.36,115828919,6899.63,113614473
(주)티플랙스,81150,Dec-15,7867.78,124342524,8202.74,122621010
(주)티플랙스,81150,Dec-16,,,8956.69,129188171
(주)티플랙스,81150,Dec-17,,,9791.63,134805426
(주)티플랙스,81150,Dec-18,,,9641.28,133205475
(주)티플랙스,81150,Dec-19,,,10341.73,151967840
(주)티피씨,130740,Dec-11,,,4902.47,47284949
(주)티피씨,130740,Dec-12,,,9636.47,52318599
(주)티피씨,130740,Dec-13,,,8466.83,54783661
