회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),자산(IFRS개별)
한신공영(주),4960,Dec-14,44903551,139824000,1342436607,44903543,120509000,1284429175
한신공영(주),4960,Dec-15,43133719,77508147,1529444074,43133689,58957000,1501302196
한신공영(주),4960,Dec-16,39160000,76208000,1553395800,39160000,79484000,1512319598
한신공영(주),4960,Dec-17,330560613,31217000,1905386491,210740613,31205302,1755817981
한신공영(주),4960,Dec-18,253804539,58765451,1778426426,151804539,58765906,1633521638
한신공영(주),4960,Dec-19,119503721,113684466,1650955869,99609221,108765658,1505748880
한신기계공업(주),11700,Dec-11,80110,3526428,68277134,80110,3526428,68219429
한신기계공업(주),11700,Dec-12,0,3643107,74166752,0,3643107,74309381
한신기계공업(주),11700,Dec-13,0,2596769,83427385,0,2596769,83656415
한신기계공업(주),11700,Dec-14,0,381789,87406905,0,381789,87661227
한신기계공업(주),11700,Dec-15,0,212425,91984554,0,212425,92615269
한신기계공업(주),11700,Dec-16,0,191506,95118370,0,191506,96575631
한신기계공업(주),11700,Dec-17,1500000,156969,90291841,0,156969,90669530
한신기계공업(주),11700,Dec-18,1560000,196078,90678706,0,196078,91194189
한신기계공업(주),11700,Dec-19,1537500,560182,93965864,0,560182,95235674
한양디지텍(주),78350,Dec-11,3000000,6810839,67131232,3000000,255969,53964251
한양디지텍(주),78350,Dec-12,3000000,10806073,68264901,3000000,4007198,60095885
한양디지텍(주),78350,Dec-13,0,10181659,62591490,0,4766304,54218809
한양디지텍(주),78350,Dec-14,0,13484332,82530789,0,10230921,73544399
한양디지텍(주),78350,Dec-15,2637944,4627800,76232162,0,817436,61358229
한양디지텍(주),78350,Dec-16,901428,5374613,65939874,0,566995,53380986
한양디지텍(주),78350,Dec-17,0,3738016,58900382,0,554444,48601405
한양디지텍(주),78350,Dec-18,1664367,2017054,65770822,0,900000,56763563
한양디지텍(주),78350,Dec-19,0,16000000,94167003,0,16000000,87515919
한양이엔지(주),45100,Dec-11,16596220,13129067,211662836,13000000,9000000,185809870
한양이엔지(주),45100,Dec-12,12057740,7422787,217758968,11000000,5000000,189813350
한양이엔지(주),45100,Dec-13,14958000,5854031,259364139,10000000,0,215543546
한양이엔지(주),45100,Dec-14,3663845,14277840,314056451,0,11000000,264188242
한양이엔지(주),45100,Dec-15,64564,29900760,379386576,0,11000000,251124451
한양이엔지(주),45100,Dec-16,0,2132071,420777877,0,0,387012797
한양이엔지(주),45100,Dec-17,0,5215512,422699479,0,2760000,384179400
한양이엔지(주),45100,Dec-18,0,3657260,477742576,0,1460000,419930081
한양이엔지(주),45100,Dec-19,0,11460000,529095625,0,11360000,455801265
한온시스템(주),18880,Dec-11,0,89391011,2047728254,0,29973037,1570081056
한온시스템(주),18880,Dec-12,446754,82805026,2236209331,0,31444902,1659794340
한온시스템(주),18880,Dec-13,219328321,70844476,2953898412,205530000,31956876,2133097323
한온시스템(주),18880,Dec-14,257610223,122518699,3240023316,209920000,25853146,2264141299
한온시스템(주),18880,Dec-15,45838047,334619680,3459361438,0,239436134,2340103465
한온시스템(주),18880,Dec-16,26371599,301340966,3859737521,0,106098652,2557796469
한온시스템(주),18880,Dec-17,9217295,133829754,4119580910,0,5789446,2879446245
한온시스템(주),18880,Dec-18,5201133,292857236,5355780832,0,0,3518374752
한온시스템(주),18880,Dec-19,565158261,335160243,7082369013,546078438,0,4417199126
한올바이오파마(주),9420,Dec-11,15400,27662057,105455816,15400,27662057,105495778
한올바이오파마(주),9420,Dec-12,0,18661356,124274609,0,18661356,124274778
한올바이오파마(주),9420,Dec-13,0,17280195,97851602,0,17280195,97987325
한올바이오파마(주),9420,Dec-14,3000000,17194398,87171187,3000000,17194398,87164582
한올바이오파마(주),9420,Dec-15,0,0,117125562,0,0,117058645
한올바이오파마(주),9420,Dec-16,0,0,124730823,0,0,124696071
한올바이오파마(주),9420,Dec-17,0,0,168695547,0,0,168615342
한올바이오파마(주),9420,Dec-18,0,0,162304333,0,0,162246981
한올바이오파마(주),9420,Dec-19,0,0,191383403,0,0,191071351
한일네트웍스(주),46110,Dec-11,0,2654253,37068941,0,640000,34587198
한일네트웍스(주),46110,Dec-12,0,2405170,43771299,0,520000,40379729
한일네트웍스(주),46110,Dec-13,0,400000,50423072,0,0,50220738
한일네트웍스(주),46110,Dec-14,1000000,2000000,52037106,0,2000000,47257611
한일네트웍스(주),46110,Dec-15,0,0,48151764,0,0,43008510
한일네트웍스(주),46110,Dec-16,0,6973002,73976661,0,3000000,62117572
한일네트웍스(주),46110,Dec-17,0,2000000,82870685,0,2000000,83015216
한일네트웍스(주),46110,Dec-18,0,0,83101263,0,0,83200315
한일네트웍스(주),46110,Dec-19,10000000,0,124872838,10000000,0,124845440
한일단조공업(주),24740,Dec-11,27074732,50708861,201806179,21942400,39147515,184553416
한일단조공업(주),24740,Dec-12,27920872,55138072,210869649,24490200,46097243,198824595
한일단조공업(주),24740,Dec-13,25808342,50353308,202914747,21654550,42800000,194579356
한일단조공업(주),24740,Dec-14,19749786,74504838,206782463,16427870,68162192,200311860
한일단조공업(주),24740,Dec-15,14196940,75472426,203653538,14196940,67957000,199320491
한일단조공업(주),24740,Dec-16,8712606,73729993,201206109,8712606,63207000,194160844
한일단조공업(주),24740,Dec-17,18784869,86497918,231164009,13009394,77886696,215294683
한일단조공업(주),24740,Dec-18,13720070,80662547,227667336,9239772,71700000,208873768
한일단조공업(주),24740,Dec-19,13042798,75049908,233457169,11169596,65200000,211040259
한일사료(주),5860,Dec-11,4100000,77464254,151552575,3100000,48250758,96114892
한일사료(주),5860,Dec-12,1000000,69659267,148567901,0,39947076,90965113
한일사료(주),5860,Dec-13,5460000,63017088,142713675,5460000,33111075,82758375
한일사료(주),5860,Dec-14,0,71876121,154920625,0,30617923,80552100
한일사료(주),5860,Dec-15,3000000,105538389,182798333,3000000,36234512,84708381
한일사료(주),5860,Dec-16,1750000,93845856,188202767,1750000,34853162,97502448
한일사료(주),5860,Dec-17,1800000,72773697,166853273,1800000,28919472,91655133
한일사료(주),5860,Dec-18,3400000,84819492,173475768,3400000,30719300,88036520
한일사료(주),5860,Dec-19,394400,86601545,176631167,394400,28519195,89022032
한일시멘트(주),300720,Dec-18,,,,4171550,30000000,1368001171
한일시멘트(주),300720,Dec-19,,,,875670,20000000,1383564300
한일철강(주),2220,Dec-11,0,130129376,377986500,0,122010583,336612165
한일철강(주),2220,Dec-12,9000000,91657287,309469737,9000000,79105186,288981092
한일철강(주),2220,Dec-13,0,87779289,315044201,0,76404121,296309154
한일철강(주),2220,Dec-14,2297328,89833094,315185339,2297328,79308966,296329987
한일철강(주),2220,Dec-15,40495384,97488782,342792291,40495384,88601010,330704564
한일철강(주),2220,Dec-16,2500000,91586884,299917724,2500000,84036579,290007906
한일철강(주),2220,Dec-17,1875000,93569004,319893168,1875000,88249139,308119257
한일철강(주),2220,Dec-18,12577240,76588619,312201042,12577240,71589811,302480003
