회사명,거래소코드,회계년도,당기순이익(IFRS연결),자산(IFRS연결),당기순이익(IFRS개별),자산(IFRS개별)
우수AMS(주),66590,Dec-15,2391130,145533579,383863,126587702
우수AMS(주),66590,Dec-16,5259785,151156146,2716913,124340048
우수AMS(주),66590,Dec-17,4966225,157142243,2508540,132630962
우수AMS(주),66590,Dec-18,1465823,164861419,2500300,144284151
우수AMS(주),66590,Dec-19,282043,180875991,1208425,151537469
우원개발(주),46940,Dec-11,3304579,116715507,3210850,105146560
우원개발(주),46940,Dec-12,-922345,122344926,1313459,116095370
우원개발(주),46940,Dec-13,-5528916,115281384,-4804086,113929732
우원개발(주),46940,Dec-14,2482990,116037044,1824612,115107902
우원개발(주),46940,Dec-15,8813119,122362303,8835183,122062966
우원개발(주),46940,Dec-16,6687193,117237967,6524940,111159564
우원개발(주),46940,Dec-17,-383203,189209859,2643606,146327361
우원개발(주),46940,Dec-18,-1444643,186900503,4477388,144776897
우원개발(주),46940,Dec-19,14142937,201931965,1893039,149242088
우진비앤지(주),18620,Dec-11,,,731634,25805015
우진비앤지(주),18620,Dec-12,,,1275859,26176414
우진비앤지(주),18620,Dec-13,,,606353,27386774
우진비앤지(주),18620,Dec-14,,,821343,29062427
우진비앤지(주),18620,Dec-15,,,352764,42241036
우진비앤지(주),18620,Dec-16,,,175430,58145597
우진비앤지(주),18620,Dec-17,,,-4190242,60637891
우진비앤지(주),18620,Dec-18,-6632216,60048957,-5631782,47192507
우진비앤지(주),18620,Dec-19,-13551504,85132438,-11952556,58381255
원텍(주),336570,Dec-19,,,,
원풍물산(주),8290,Dec-11,,,752587,50319501
원풍물산(주),8290,Dec-12,,,445909,50929563
원풍물산(주),8290,Dec-13,-155044,55570521,179558,54912116
원풍물산(주),8290,Dec-14,19451,57285892,235732,56824087
원풍물산(주),8290,Dec-15,,,-11531810,46811972
원풍물산(주),8290,Dec-16,,,-641939,47263739
원풍물산(주),8290,Dec-17,,,82905,47000227
원풍물산(주),8290,Dec-18,,,-3579556,46570934
원풍물산(주),8290,Dec-19,,,-5450142,64045771
웰바이오텍(주),10600,Dec-11,1703984,71154950,2143384,54738012
웰바이오텍(주),10600,Dec-12,-2939108,61813589,-2105813,50025590
웰바이오텍(주),10600,Dec-13,2406562,61228213,2266822,49290241
웰바이오텍(주),10600,Dec-14,-6734554,61253425,-2397073,54128968
웰바이오텍(주),10600,Dec-15,555743,59088348,2496959,55673618
웰바이오텍(주),10600,Dec-16,-2457077,59864700,1700488,59869993
웰바이오텍(주),10600,Dec-17,-8743063,87006465,-22444779,71489094
웰바이오텍(주),10600,Dec-18,-16307430,111157697,-14175395,97448900
웰바이오텍(주),10600,Dec-19,-16552641,119823956,-16800645,96052525
웹케시(주),53580,Dec-19,,,9278684,63272158
위즈코프(주),38620,Dec-11,-8763977,31662265,-5573150,33501348
위즈코프(주),38620,Dec-12,367085,32195782,557182,34099130
위즈코프(주),38620,Dec-13,-1577861,37817468,-270638,40928291
위즈코프(주),38620,Dec-14,-210911,37766710,723163,41792508
위즈코프(주),38620,Dec-15,871871,36085604,902188,40122367
위즈코프(주),38620,Dec-16,1495979,43738671,1414928,43512042
위즈코프(주),38620,Dec-17,1206036,45944152,1834019,46752693
위즈코프(주),38620,Dec-18,64981,44698781,-1631890,44045947
위즈코프(주),38620,Dec-19,25283,41680874,-1942782,41726591
윈텍(주),320000,Dec-19,,,,
윙입푸드홀딩스,900340,Dec-18,20028405,110058296,,
윙입푸드홀딩스,900340,Dec-19,10227321,126212171,,
유네코(주),64510,Dec-18,-43381849,83116774,-50215815,76980979
유네코(주),64510,Dec-19,-9308106,75608367,-9481183,69496270
유니셈(주),36200,Dec-11,2312810,93488580,1910541,92623943
유니셈(주),36200,Dec-12,1243204,82562258,970173,80666320
유니셈(주),36200,Dec-13,1887344,96981244,1754476,95266142
유니셈(주),36200,Dec-14,2079941,101117477,2959366,99976690
유니셈(주),36200,Dec-15,2446959,96001310,4496875,97204265
유니셈(주),36200,Dec-16,5267791,95652492,8740659,99895121
유니셈(주),36200,Dec-17,22256523,129995506,21500017,133413327
유니셈(주),36200,Dec-18,20561176,141265243,15937192,140088892
유니셈(주),36200,Dec-19,21262075,167715642,22059118,165363811
유니슨(주),18000,Dec-11,-94781148,330844651,-115170524,321768188
유니슨(주),18000,Dec-12,-22758255,332366396,2380975,334330990
유니슨(주),18000,Dec-13,-75138553,291119882,-76540462,290983873
유니슨(주),18000,Dec-14,-16859021,307339723,-13035848,314118815
유니슨(주),18000,Dec-15,-29114742,237813154,-21258706,246536936
유니슨(주),18000,Dec-16,-32568111,239820603,-32570829,248927801
유니슨(주),18000,Dec-17,1115014,266962413,13465198,289503951
유니슨(주),18000,Dec-18,-14447570,229657555,-7374632,259147957
유니슨(주),18000,Dec-19,-4088702,236352875,-20701258,248355549
유니온머티리얼(주),47400,Dec-11,6304331,134831291,6322834,134449795
유니온머티리얼(주),47400,Dec-12,4211749,143208299,3813886,136647435
유니온머티리얼(주),47400,Dec-13,5359931,144373713,5376018,138391317
유니온머티리얼(주),47400,Dec-14,3555080,146707527,3576342,140811864
유니온머티리얼(주),47400,Dec-15,5078667,145698700,4917348,140213993
유니온머티리얼(주),47400,Dec-16,6657437,144778673,6691390,139973443
유니온머티리얼(주),47400,Dec-17,-844179,140497532,-604067,135638610
유니온머티리얼(주),47400,Dec-18,-8881276,144252759,-7543941,142329399
유니온머티리얼(주),47400,Dec-19,2268731,174875889,3480584,160958339
유니퀘스트(주),77500,Dec-11,13351723,159106470,6838579,143612212
유니퀘스트(주),77500,Dec-12,19288744,187396014,6993765,158151579
유니퀘스트(주),77500,Dec-13,26168123,218347948,13465050,169704472
유니퀘스트(주),77500,Dec-14,15380262,244003513,16613496,195965321
유니퀘스트(주),77500,Dec-15,2878804,244386643,14513728,201765550
유니퀘스트(주),77500,Dec-16,-56810,284420090,5166463,226131842
유니퀘스트(주),77500,Dec-17,8757376,266917348,5834112,203617288
유니퀘스트(주),77500,Dec-18,10640885,324112689,4148663,262339557
유니퀘스트(주),77500,Dec-19,22448564,349702333,4393075,280657244
유비벨록스(주),89850,Dec-11,8640797,88204430,9785376,87859958
유비벨록스(주),89850,Dec-12,6572987,109613545,6883915,108364505
유비벨록스(주),89850,Dec-13,-1144797,122722263,-2003594,120183779
유비벨록스(주),89850,Dec-14,-4311438,110788363,-3199468,109663454
유비벨록스(주),89850,Dec-15,-7137453,119703452,-1924054,109140680
유비벨록스(주),89850,Dec-16,-3065810,124996029,2256720,115552391
유비벨록스(주),89850,Dec-17,-10296982,126996795,-17457779,115447636
유비벨록스(주),89850,Dec-18,-612056,289458122,5757527,102941979
유비벨록스(주),89850,Dec-19,7660304,291875648,7256255,86404357
유성기업(주),2920,Dec-11,19041012,330691056,8785800,266050397
유성기업(주),2920,Dec-12,26826748,328962825,11542255,260947566
유성기업(주),2920,Dec-13,23663053,353659805,13221476,274866504
유성기업(주),2920,Dec-14,20321850,377733035,8494215,286888720
유성기업(주),2920,Dec-15,16576425,373789816,4288081,283516598
유성기업(주),2920,Dec-16,10800809,377300325,6543726,288384847
유성기업(주),2920,Dec-17,6729153,382743466,6254670,297470448
유성기업(주),2920,Dec-18,6760001,375587754,3155806,288556471
유성기업(주),2920,Dec-19,19032126,396398403,11747003,299264305
유아이엘(주),49520,Dec-11,-3064499,127293077,-6463758,118431789
유아이엘(주),49520,Dec-12,6217378,133086633,6912358,124499310
유아이엘(주),49520,Dec-13,17286639,186688321,11185348,156074553
유아이엘(주),49520,Dec-14,23616711,234469608,14715351,183669273
유아이엘(주),49520,Dec-15,13453820,237498161,-2350171,177663462
유아이엘(주),49520,Dec-16,16598826,251407975,10226270,179191641
유아이엘(주),49520,Dec-17,15292215,244270993,1345472,158133308
유아이엘(주),49520,Dec-18,9401206,220193003,-1680383,124448023
유아이엘(주),49520,Dec-19,8230239,211559225,-495243,110356000
유엔젤(주),72130,Dec-11,829891,91344787,1816837,90897238
유엔젤(주),72130,Dec-12,-9230924,81354992,-12006943,78528190
유엔젤(주),72130,Dec-13,-4061602,72642507,-1818220,71870824
유엔젤(주),72130,Dec-14,-9639979,60241807,-8140001,60985098
유엔젤(주),72130,Dec-15,1104041,62111452,599602,61317088
유엔젤(주),72130,Dec-16,-4748462,58271070,-7292307,54941548
유엔젤(주),72130,Dec-17,-6621893,51217643,-6398280,49614546
유엔젤(주),72130,Dec-18,1838799,51154130,1468576,49131449
유엔젤(주),72130,Dec-19,-5148665,46198028,-3618570,44418184
유진기업(주),23410,Dec-11,-87186531,1632838065,-137569062,1510823745
유진기업(주),23410,Dec-12,-29039382,1221358086,23176822,1107351465
유진기업(주),23410,Dec-13,92199395,1238423862,12897519,1017009530
유진기업(주),23410,Dec-14,-5160189,1242357453,-6580048,1013034770
유진기업(주),23410,Dec-15,12888137,1384478068,16306477,1111322859
유진기업(주),23410,Dec-16,60694506,1519602788,61757952,1271252020
유진기업(주),23410,Dec-17,84690606,3677273732,85186162,1438477812
유진기업(주),23410,Dec-18,26581654,4135331305,23389685,1506384961
유진기업(주),23410,Dec-19,19602101,4527888217,20775492,1444273589
율촌화학(주),8730,Dec-11,,,21969515,388984274
율촌화학(주),8730,Dec-12,,,22606300,444607018
율촌화학(주),8730,Dec-13,,,27490155,522867533
율촌화학(주),8730,Dec-14,,,9052054,566234547
율촌화학(주),8730,Dec-15,,,13985125,515207692
율촌화학(주),8730,Dec-16,,,20920336,526762593
율촌화학(주),8730,Dec-17,,,27306351,577661654
율촌화학(주),8730,Dec-18,14724634,614211350,13811638,603109297
율촌화학(주),8730,Dec-19,18212448,606491434,18758588,595535057
이건산업(주),8250,Dec-11,-3949828,374226955,-4032532,240185563
이건산업(주),8250,Dec-12,4547239,352102941,537024,232515229
이건산업(주),8250,Dec-13,10500735,382494365,880270,229777320
이건산업(주),8250,Dec-14,12953920,421742096,99465,228977715
이건산업(주),8250,Dec-15,2502711,467596733,-3318466,266767556
이건산업(주),8250,Dec-16,486351,471363908,1067606,264244780
이건산업(주),8250,Dec-17,5444934,439283119,2729054,276393737
이건산업(주),8250,Dec-18,6510008,434159077,-3466383,259669738
이건산업(주),8250,Dec-19,1016877,422594845,6229799,249254873
이구산업(주),25820,Dec-11,,,1178991,313854138
이구산업(주),25820,Dec-12,,,-8345673,301686314
이구산업(주),25820,Dec-13,,,-9727249,275686501
이구산업(주),25820,Dec-14,,,2145994,274955331
이구산업(주),25820,Dec-15,,,-10984730,249720598
이구산업(주),25820,Dec-16,,,4499790,261856780
이구산업(주),25820,Dec-17,,,11247919,269797349
이구산업(주),25820,Dec-18,,,-2631187,260653064
이구산업(주),25820,Dec-19,,,-3359895,263335449
이노시스(주),56090,Dec-15,,,-810810,77423333
이노시스(주),56090,Dec-16,-2076308,66161922,1808837,69980370
이노시스(주),56090,Dec-17,-6544946,79079451,-5212913,81685998
이노시스(주),56090,Dec-18,-14719436,74861219,-15169281,78757473
이노시스(주),56090,Dec-19,-1890150,71080648,-1890150,70114986
이니텍(주),53350,Dec-11,8534109,177597473,1879726,81572426
이니텍(주),53350,Dec-12,9066791,226674264,2674082,89155531
이니텍(주),53350,Dec-13,15841451,230418207,10905506,97352530
이니텍(주),53350,Dec-14,8424161,198677011,4632899,90672886
이니텍(주),53350,Dec-15,18676302,216172526,3835064,98605029
이니텍(주),53350,Dec-16,15199559,240827333,4710533,106905155
이니텍(주),53350,Dec-17,15575623,242293015,2733529,101725161
이니텍(주),53350,Dec-18,-6982838,230847209,977735,104077375
이니텍(주),53350,Dec-19,-7571534,259984863,-326061,100349974
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,25289671,147973623,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,19061730,182986541,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,18705481,207233101,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,-8370275,206701327,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,3491087,232442886,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,-9606946,215372864,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,2789956,210342207,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,3454797,208315049,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,3136628,215567392,,
이엠코리아(주),95190,Dec-11,2155975,127080138,2981439,125418215
이엠코리아(주),95190,Dec-12,4058907,132045679,3892395,130054281
이엠코리아(주),95190,Dec-13,2314084,142531914,1142609,139495885
이엠코리아(주),95190,Dec-14,2172181,168213023,640128,162657910
이엠코리아(주),95190,Dec-15,1645018,167257514,-125130,160344951
이엠코리아(주),95190,Dec-16,-6816801,174637560,-6416161,152292207
이엠코리아(주),95190,Dec-17,-2432947,197028668,1161095,169523645
이엠코리아(주),95190,Dec-18,-2725062,181940514,2251805,158897726
이엠코리아(주),95190,Dec-19,-15952101,185095105,-7327998,175960140
이연제약(주),102460,Dec-11,,,19779374,134202481
이연제약(주),102460,Dec-12,,,16990559,156922678
이연제약(주),102460,Dec-13,,,11292961,178399194
이연제약(주),102460,Dec-14,,,11593286,191245740
이연제약(주),102460,Dec-15,,,11337933,260929163
이연제약(주),102460,Dec-16,,,11792016,223858101
이연제약(주),102460,Dec-17,12886901,290843099,12859902,290964262
이연제약(주),102460,Dec-18,1341492,303166752,3883081,305622837
이연제약(주),102460,Dec-19,5939802,274482252,6301830,275730755
이원다이애그노믹스(주),245620,Dec-18,-7253214,75102072,-6930344,53287271
이원다이애그노믹스(주),245620,Dec-19,-8605225,96400085,-8814867,68793161
이원컴포텍(주),88290,Dec-11,754588,21254868,802781,21186099
이원컴포텍(주),88290,Dec-12,,,57470,20071232
이원컴포텍(주),88290,Dec-13,-2793782,28768433,-2484842,27589146
이원컴포텍(주),88290,Dec-14,-1355821,30969823,-1304195,27633104
이원컴포텍(주),88290,Dec-15,726335,33330574,1044474,31156685
이원컴포텍(주),88290,Dec-16,-3886128,27916916,-4204267,23519469
이원컴포텍(주),88290,Dec-17,-3770231,35715374,-3770231,30792667
이원컴포텍(주),88290,Dec-18,-1691016,32773847,-2823472,28579332
이원컴포텍(주),88290,Dec-19,2370075,37874014,1464700,36706599
이지케어텍(주),99750,Mar-19,3827679,57829246,3900832,57806720
이트론(주),96040,Dec-11,-9583558,16940880,-5661817,19415009
이트론(주),96040,Dec-12,-4150052,15676824,-1434026,18998121
이트론(주),96040,Dec-13,1628719,49133950,518369,36710132
이트론(주),96040,Dec-14,,,-2067925,40584083
이트론(주),96040,Dec-15,,,-8131724,45294013
이트론(주),96040,Dec-16,,,-9797163,57919896
이트론(주),96040,Dec-17,,,-1863753,53109109
이트론(주),96040,Dec-18,,,-6233930,47028711
이트론(주),96040,Dec-19,-3157363,104903445,-3154790,104903300
이화공영(주),1840,Dec-11,,,937634,46754240
이화공영(주),1840,Dec-12,,,1038838,61784146
이화공영(주),1840,Dec-13,,,842530,58690093
이화공영(주),1840,Dec-14,,,1514171,70989194
이화공영(주),1840,Dec-15,,,1480854,62024073
이화공영(주),1840,Dec-16,,,1411157,81684828
이화공영(주),1840,Dec-17,,,1637770,84461380
이화공영(주),1840,Dec-18,,,474263,76432213
이화공영(주),1840,Dec-19,,,268264,85378592
이화산업(주),760,Mar-11,8019739,278185767,6957699,100229512
이화산업(주),760,Mar-12,-300225,276371922,-1804888,98386329
이화산업(주),760,Mar-13,-7297525,277575752,4458982,114821410
이화산업(주),760,Mar-14,-2889807,268063940,-4229548,115979437
이화산업(주),760,Mar-15,7285547,273316937,24580409,105535453
이화산업(주),760,Mar-16,-116541,278297562,-251392,104287845
이화산업(주),760,Dec-17,-2965910,280830381,-771255,101274809
이화산업(주),760,Dec-18,-1653686,287450244,-100311,101662127
이화산업(주),760,Dec-19,-4760001,282716897,-3925360,96877842
이화전기공업(주),24810,Dec-11,1038662,137041514,967025,90785338
이화전기공업(주),24810,Dec-12,-26933032,134824706,-11456572,93141040
이화전기공업(주),24810,Dec-13,-33091958,129832382,-18370562,94980367
이화전기공업(주),24810,Dec-14,-37027856,113588184,-20067331,86534642
이화전기공업(주),24810,Dec-15,,,-1806578,81521839
이화전기공업(주),24810,Dec-16,,,-4343398,92039550
이화전기공업(주),24810,Dec-17,,,5642020,113001104
이화전기공업(주),24810,Dec-18,,,-1967364,204447460
이화전기공업(주),24810,Dec-19,,,75695,226073917
인베니아(주),79950,Dec-11,,,-1736572,105797247
인베니아(주),79950,Dec-12,-20104282,73863692,-20123109,74502193
인베니아(주),79950,Dec-13,4636562,112040888,4591156,112223534
인베니아(주),79950,Dec-14,-4023576,93781436,-3944729,92752105
인베니아(주),79950,Dec-15,1210060,87230412,1856164,87648918
인베니아(주),79950,Dec-16,8328575,113311633,8272872,113549664
인베니아(주),79950,Dec-17,1110053,137479099,1175476,137894121
인베니아(주),79950,Dec-18,5696458,154547944,5405306,153457429
인베니아(주),79950,Dec-19,1166030,186593946,1908018,180768143
인선이엔티(주),60150,Dec-11,-554014,264656224,494056,240113072
인선이엔티(주),60150,Dec-12,-8384095,272411984,-5222137,249536669
인선이엔티(주),60150,Dec-13,1431258,265117010,9205782,256149986
인선이엔티(주),60150,Dec-14,-5286138,287893635,-9341141,273930292
인선이엔티(주),60150,Dec-15,-1763997,291543980,1494369,274304864
인선이엔티(주),60150,Dec-16,472467,301046946,1955748,282112881
인선이엔티(주),60150,Dec-17,3151192,298345137,-2270258,276458162
인선이엔티(주),60150,Dec-18,15475260,315621573,14037071,295102425
인선이엔티(주),60150,Dec-19,16641556,347152596,12313985,330058278
인지컨트롤스(주),23800,Dec-11,40174203,696904496,6960813,225488154
인지컨트롤스(주),23800,Dec-12,31102526,384522741,9771721,240900736
인지컨트롤스(주),23800,Dec-13,-2521046,411595835,13508050,258741548
인지컨트롤스(주),23800,Dec-14,741793,446266594,5537459,274327948
인지컨트롤스(주),23800,Dec-15,8714718,472137335,11634270,290781883
인지컨트롤스(주),23800,Dec-16,11542486,480268650,2169072,302399454
인지컨트롤스(주),23800,Dec-17,-930762,456875345,-1646716,310818055
인지컨트롤스(주),23800,Dec-18,984498,455405553,-553125,314439888
인지컨트롤스(주),23800,Dec-19,-7814201,507936553,2447137,312121117
인천도시가스(주),34590,Dec-11,,,11142354,313768840
인천도시가스(주),34590,Dec-12,,,9580738,367353269
인천도시가스(주),34590,Dec-13,,,10285386,355456808
인천도시가스(주),34590,Dec-14,,,23420735,378149471
인천도시가스(주),34590,Dec-15,,,7158568,334171638
인천도시가스(주),34590,Dec-16,,,8591880,360250389
인천도시가스(주),34590,Dec-17,,,13728650,389429551
인천도시가스(주),34590,Dec-18,16123899,347800979,16320413,347853854
인천도시가스(주),34590,Dec-19,10707999,365312455,11254067,365827418
인크로스(주),216050,Dec-16,6325595,90530671,6326489,90583388
인크로스(주),216050,Dec-17,8292616,124860424,8161882,124553585
인크로스(주),216050,Dec-18,8627690,121311103,8223148,128239257
인크로스(주),216050,Dec-19,9314082,144263390,9111625,147491865
인탑스(주),49070,Dec-11,29776557,433372387,17804944,370568170
인탑스(주),49070,Dec-12,55982377,540807275,40651210,441492946
인탑스(주),49070,Dec-13,55290943,516284856,18560077,381826481
인탑스(주),49070,Dec-14,-1359653,525870178,-9047853,387663420
인탑스(주),49070,Dec-15,32742568,528666960,12864137,387842207
인탑스(주),49070,Dec-16,35141346,623489412,38899997,429581743
인탑스(주),49070,Dec-17,29492497,603934097,1660303,437926310
인탑스(주),49070,Dec-18,37635219,636880431,1390374,425680092
인탑스(주),49070,Dec-19,60383269,692183154,12140287,446197534
인터지스(주),129260,Dec-11,14421504,327752769,13830409,312355926
인터지스(주),129260,Dec-12,545839,458749926,12562316,458796858
인터지스(주),129260,Dec-13,-12081595,458605173,-33886761,441244679
인터지스(주),129260,Dec-14,3611678,500464836,91285,482867829
인터지스(주),129260,Dec-15,13165320,528489692,10212255,501517773
인터지스(주),129260,Dec-16,7372879,514189732,9294929,492128693
인터지스(주),129260,Dec-17,5912756,509181971,4736526,487244664
인터지스(주),129260,Dec-18,-14134691,470115542,-14833778,447566655
인터지스(주),129260,Dec-19,-44027325,419994906,-39981571,376007881
인포뱅크(주),39290,Dec-11,,,3576629,60849782
인포뱅크(주),39290,Dec-12,,,16332775,74719036
인포뱅크(주),39290,Dec-13,-1691551,72309754,-2029336,68387208
인포뱅크(주),39290,Dec-14,-3632236,68343459,-3820797,61554191
인포뱅크(주),39290,Dec-15,1337699,67749068,1172674,62646277
인포뱅크(주),39290,Dec-16,1786913,72611165,1335030,66243061
인포뱅크(주),39290,Dec-17,1849548,73379877,1480011,65650428
인포뱅크(주),39290,Dec-18,3153104,74993735,2625424,66515121
인포뱅크(주),39290,Dec-19,1179013,72990104,552687,65380274
인화정공(주),101930,Dec-11,11555233,168502498,11299695,158904290
인화정공(주),101930,Dec-12,7123035,200011447,5101685,186243556
인화정공(주),101930,Dec-13,9657048,275592553,1407017,192337198
인화정공(주),101930,Dec-14,-1941442,277470747,638160,191789552
인화정공(주),101930,Dec-15,8030853,257196139,-145890,185999222
인화정공(주),101930,Dec-16,-1154754,262483948,-2228406,182643674
인화정공(주),101930,Dec-17,10423568,276834943,2167944,193588822
인화정공(주),101930,Dec-18,-1770935,306138145,1683324,224619427
인화정공(주),101930,Dec-19,-8467080,286430693,208729,214087064
일동제약(주),249420,Dec-16,12578693,550353832,12604787,550372006
일동제약(주),249420,Dec-17,19841042,564627274,19385372,563406684
일동제약(주),249420,Dec-18,12720690,564669363,12116166,562908656
일동제약(주),249420,Dec-19,-13443583,612722853,-13540726,610339301
일동홀딩스(주),230,Dec-11,27166988,511651774,24813189,488661361
일동홀딩스(주),230,Dec-12,17106605,541713444,18058073,522808624
일동홀딩스(주),230,Dec-13,6740360,628214313,7197428,612257822
일동홀딩스(주),230,Dec-14,11934652,620345999,12749762,604811196
일동홀딩스(주),230,Dec-15,21330674,705637923,21531187,688879189
일동홀딩스(주),230,Dec-16,266191062,204087848,267889441,138303876
일동홀딩스(주),230,Dec-17,23145,274838718,643491,206381726
일동홀딩스(주),230,Dec-18,-3831883,265468274,3294440,208991057
일동홀딩스(주),230,Dec-19,-39954888,805625164,-13883341,233662172
일성건설(주),13360,Dec-11,4031217,259616139,3523022,259293930
일성건설(주),13360,Dec-12,-15479826,265083941,-15624608,265046571
일성건설(주),13360,Dec-13,-2979053,284773448,-2609425,281057664
일성건설(주),13360,Dec-14,-37425288,264739219,-34751646,261563120
일성건설(주),13360,Dec-15,1924847,257478729,2153219,260404925
일성건설(주),13360,Dec-16,2075354,277457544,2695522,279277293
일성건설(주),13360,Dec-17,-12023579,305298894,-15927705,304302576
일성건설(주),13360,Dec-18,2428824,308746515,3162814,308519234
일성건설(주),13360,Dec-19,1855544,350862593,2262893,350945459
일성신약(주),3120,Dec-11,,,35083007,413192112
일성신약(주),3120,Dec-12,,,36451736,383625419
일성신약(주),3120,Dec-13,,,7955018,372659356
일성신약(주),3120,Dec-14,,,4034564,378370702
일성신약(주),3120,Dec-15,,,98853931,367028331
일성신약(주),3120,Dec-16,,,3017242,338501960
일성신약(주),3120,Dec-17,,,2628653,347461710
일성신약(주),3120,Dec-18,,,2945529,347264433
일성신약(주),3120,Dec-19,,,6718550,369516179
일신방직(주),3200,Dec-11,27766217,753480516,1101456,570909115
일신방직(주),3200,Dec-12,12300354,737309586,-12191134,533630133
일신방직(주),3200,Dec-13,32788523,776197124,16321685,554797864
일신방직(주),3200,Dec-14,24719106,818332225,5966073,562635015
일신방직(주),3200,Dec-15,20225275,889516557,12357381,562013974
일신방직(주),3200,Dec-16,20690639,904835179,12416723,567660571
일신방직(주),3200,Dec-17,17042406,895872907,2162480,557176177
일신방직(주),3200,Dec-18,22339169,937343600,11521402,572127497
일신방직(주),3200,Dec-19,7979804,953608709,-5996427,554625588
일양약품(주),7570,Mar-11,,,2108819,320522794
일양약품(주),7570,Mar-12,,,1386265,360758367
일양약품(주),7570,Mar-13,,,2073287,377664126
일양약품(주),7570,Mar-14,,,3963178,398383754
일양약품(주),7570,Mar-15,-5656851,430830075,-12910357,401492318
일양약품(주),7570,Dec-16,11962839,431263403,2807838,393572770
일양약품(주),7570,Dec-17,12941366,436373966,3348692,397242127
일양약품(주),7570,Dec-18,3251156,432253279,-9456536,374721996
일양약품(주),7570,Dec-19,19594667,437456053,4102111,363916817
일정실업(주),8500,Dec-11,1173930,66241646,-420776,58564189
일정실업(주),8500,Dec-12,4749431,77512873,4129432,69300969
일정실업(주),8500,Dec-13,1875320,70202818,1814961,62138535
일정실업(주),8500,Dec-14,3018831,63996008,3815366,56016042
일정실업(주),8500,Dec-15,7115044,69075803,7763036,61966495
일정실업(주),8500,Dec-16,3169139,68209326,3335844,61449637
일정실업(주),8500,Dec-17,-5702860,67184974,-3802897,63661607
일정실업(주),8500,Dec-18,-6869727,68281023,-5327286,67330535
일정실업(주),8500,Dec-19,-13601285,60518947,-9177815,64926904
일진다이아몬드(주),81000,Dec-11,12002334,118181822,11085962,113261009
일진다이아몬드(주),81000,Dec-12,7831959,134388811,6855041,118270308
일진다이아몬드(주),81000,Dec-13,3322312,133824004,5779378,118992869
일진다이아몬드(주),81000,Dec-14,3823004,138971553,5810616,124614775
일진다이아몬드(주),81000,Dec-15,10750575,141019036,11614916,126271305
일진다이아몬드(주),81000,Dec-16,4659207,146481852,4133232,130498693
일진다이아몬드(주),81000,Dec-17,7360955,156935533,7606409,135971953
일진다이아몬드(주),81000,Dec-18,7683631,159895730,6338941,136888776
일진다이아몬드(주),81000,Dec-19,12768968,249110385,1573149,197289531
일진디스플레이(주),20760,Dec-11,,,30671701,181151067
일진디스플레이(주),20760,Dec-12,,,64131776,272594180
일진디스플레이(주),20760,Dec-13,,,48115961,250179799
일진디스플레이(주),20760,Dec-14,,,13957158,254069884
일진디스플레이(주),20760,Dec-15,,,-23572893,221348379
일진디스플레이(주),20760,Dec-16,,,-66684182,153937276
일진디스플레이(주),20760,Dec-17,,,17564292,167515259
일진디스플레이(주),20760,Dec-18,,,1659061,158315437
일진디스플레이(주),20760,Dec-19,-30408090,126231326,-29254834,126578231
일진머티리얼즈(주),20150,Dec-11,13540537,442163374,13601357,441902966
일진머티리얼즈(주),20150,Dec-12,-57210445,469866854,-52720366,447878427
일진머티리얼즈(주),20150,Dec-13,-8991159,580795049,6180480,458253098
일진머티리얼즈(주),20150,Dec-14,-1899681,596095084,30199837,488528537
일진머티리얼즈(주),20150,Dec-15,-63270775,436708093,-67485914,317306369
일진머티리얼즈(주),20150,Dec-16,40622585,390766753,14086379,315787282
일진머티리얼즈(주),20150,Dec-17,42189454,650284189,41612653,560688339
일진머티리얼즈(주),20150,Dec-18,41310641,692206039,41330031,597174440
일진머티리얼즈(주),20150,Dec-19,46839444,1036928098,40081387,647030493
일진전기(주),103590,Dec-11,-13642472,768646689,-11577996,768652510
일진전기(주),103590,Dec-12,-12556569,828363428,-11927388,829158105
일진전기(주),103590,Dec-13,4983086,835753216,4715407,836109334
일진전기(주),103590,Dec-14,12896523,794512026,17612156,787649515
일진전기(주),103590,Dec-15,8334408,735434079,2889502,730218942
일진전기(주),103590,Dec-16,1419329,728757945,168434,723845430
일진전기(주),103590,Dec-17,-2087996,756774591,-2327060,751797306
일진전기(주),103590,Dec-18,-14444781,778631601,-14491818,772343690
일진전기(주),103590,Dec-19,3604463,780849822,3008963,776346702
일진홀딩스(주),15860,Dec-11,-14562931,1036430305,5301782,307187105
일진홀딩스(주),15860,Dec-12,-24522103,1108754299,-2766961,309127411
일진홀딩스(주),15860,Dec-13,6314311,1116481234,2029368,305146609
일진홀딩스(주),15860,Dec-14,20524335,1118410670,16452613,312326440
일진홀딩스(주),15860,Dec-15,25000940,1075919203,3125577,314433478
