회사명,거래소코드,회계년도,당기자산(IFRS연결),전기자산(IFRS연결),당기자산(IFRS개별),전기자산(IFRS개별)
(주)서원,21050,Dec-14,287479510,287479510,256991862,256991862
(주)서원,21050,Dec-15,244994346,244994346,217950364,217950364
(주)서원,21050,Dec-16,223594647,223594647,198004066,198004066
(주)서원,21050,Dec-17,212303072,212303072,176720652,176720652
(주)서원,21050,Dec-18,220110079,220110079,174438824,174438824
(주)서원,21050,Dec-19,221983443,221983443,173583957,173583957
(주)서원인텍,93920,Dec-11,120000717,120000717,102651124,102651124
(주)서원인텍,93920,Dec-12,134080938,134080938,123556537,123556537
(주)서원인텍,93920,Dec-13,176435016,176435016,169104571,169104571
(주)서원인텍,93920,Dec-14,200922962,200922962,205204726,205204726
(주)서원인텍,93920,Dec-15,222183470,222183470,195512792,195512792
(주)서원인텍,93920,Dec-16,227223458,227223458,207259548,207259548
(주)서원인텍,93920,Dec-17,196942719,196942719,177750900,177750900
(주)서원인텍,93920,Dec-18,192294125,192294125,170207664,170207664
(주)서원인텍,93920,Dec-19,201386876,201386876,167091569,167091569
(주)서전기전,189860,Dec-14,40338138,40338138,39920806,39920806
(주)서전기전,189860,Dec-15,36531035,36531035,36613917,36319355
(주)서전기전,189860,Dec-16,40735425,,40968831,40735425
(주)서전기전,189860,Dec-17,,,43583060,43583060
(주)서전기전,189860,Dec-18,,,52452888,52452888
(주)서전기전,189860,Dec-19,,,56704266,56704266
(주)서진시스템,178320,Dec-17,259231952,259231952,138415110,138415110
(주)서진시스템,178320,Dec-18,437784811,437784811,256276161,256276161
(주)서진시스템,178320,Dec-19,563040746,563040746,253117440,253117440
(주)서진오토모티브,122690,Dec-11,,,,
(주)서진오토모티브,122690,Dec-12,611944184,611944184,158278057,158278057
(주)서진오토모티브,122690,Dec-13,655520267,655520267,161366632,161366632
(주)서진오토모티브,122690,Dec-14,729070780,729070780,189950680,189950680
(주)서진오토모티브,122690,Dec-15,813428497,813428497,208577222,208577222
(주)서진오토모티브,122690,Dec-16,820592255,820592255,202932427,202932427
(주)서진오토모티브,122690,Dec-17,828627924,828627924,214056901,214056901
(주)서진오토모티브,122690,Dec-18,866725862,866725862,233804824,233804824
(주)서진오토모티브,122690,Dec-19,871205379,871205379,220013870,220013870
(주)서플러스글로벌,140070,Dec-17,155283308,155283308,149174879,149174879
(주)서플러스글로벌,140070,Dec-18,182797720,182797720,175274881,175274881
(주)서플러스글로벌,140070,Dec-19,178822583,178822583,171105016,171105016
(주)서한,11370,Dec-11,,,140597659,140597659
(주)서한,11370,Dec-12,,,152291196,152291196
(주)서한,11370,Dec-13,,,204912870,204912870
(주)서한,11370,Dec-14,,,322287666,325953052
(주)서한,11370,Dec-15,,,400012843,400012843
(주)서한,11370,Dec-16,,,412669265,412669265
(주)서한,11370,Dec-17,,,391890974,391890974
(주)서한,11370,Dec-18,,,472395823,472395823
(주)서한,11370,Dec-19,,,469386259,469386259
(주)서흥,8490,Dec-11,434227525,434227525,359613542,359613542
(주)서흥,8490,Dec-12,466466906,466466906,375282780,375282780
(주)서흥,8490,Dec-13,466545008,466545008,374450728,374450728
(주)서흥,8490,Dec-14,491207876,491207876,364360205,364360205
(주)서흥,8490,Dec-15,556754829,556754829,390049666,390049666
(주)서흥,8490,Dec-16,585890727,585890727,405273318,405273318
(주)서흥,8490,Dec-17,595288907,595288907,415797939,415797939
(주)서흥,8490,Dec-18,639100630,639100630,424342806,424342806
(주)서흥,8490,Dec-19,708861042,708861042,446901588,446901588
(주)서희건설,35890,Dec-11,786126364,786126364,780593476,780593476
(주)서희건설,35890,Dec-12,789889785,789889785,711231881,711231881
(주)서희건설,35890,Dec-13,747878821,747878821,621925321,621925321
(주)서희건설,35890,Dec-14,734426413,734426413,614902585,614902585
(주)서희건설,35890,Dec-15,721932877,721932877,584881776,584881776
(주)서희건설,35890,Dec-16,766834184,766450491,623247119,622863426
(주)서희건설,35890,Dec-17,807007034,807007034,665644810,665644810
(주)서희건설,35890,Dec-18,852102932,852102932,726048274,726048274
(주)서희건설,35890,Dec-19,976143473,976143473,862840495,862840495
(주)선광,3100,Dec-11,422159403,422159403,376148131,376148131
(주)선광,3100,Dec-12,431728362,431728362,378922105,378922105
(주)선광,3100,Dec-13,456697995,456697995,415254103,415254103
(주)선광,3100,Dec-14,513888239,513888239,387434768,387434768
(주)선광,3100,Dec-15,589286719,589286719,439992579,439992579
(주)선광,3100,Dec-16,520311278,520311278,375423857,375423857
(주)선광,3100,Dec-17,541277167,541277167,403571213,403571213
(주)선광,3100,Dec-18,552406614,552406614,418659682,418659682
(주)선광,3100,Dec-19,709957771,707655194,426912383,426912383
(주)선앤엘,2820,Dec-11,495199703,494311778,433838379,433838379
(주)선앤엘,2820,Dec-12,454078035,454078035,385586773,385586773
(주)선앤엘,2820,Dec-13,519216425,519216425,428902565,428902565
(주)선앤엘,2820,Dec-14,523959616,523959616,427553985,427553985
(주)선앤엘,2820,Dec-15,563581137,563581137,454171563,454171563
(주)선앤엘,2820,Dec-16,577876290,577876290,459132625,459132625
(주)선앤엘,2820,Dec-17,617344859,615266036,469495741,469495741
(주)선앤엘,2820,Dec-18,625332075,625332075,498723659,498723659
(주)선앤엘,2820,Dec-19,543553941,543553941,425143007,425143007
(주)선익시스템,171090,Dec-17,117826131,117826131,117633116,117633116
(주)선익시스템,171090,Dec-18,116006785,116006785,115498753,115498753
(주)선익시스템,171090,Dec-19,120131791,120131791,119598938,119598938
(주)선진,136490,Dec-11,,,239942079,239942079
(주)선진,136490,Dec-12,,269676642,269676642,269657655
(주)선진,136490,Dec-13,283542777,283542777,283036239,283036239
(주)선진,136490,Dec-14,383056315,383056315,384341894,384341894
(주)선진,136490,Dec-15,437278251,437278251,438820522,438820522
(주)선진,136490,Dec-16,543650885,543650885,488427441,488427441
(주)선진,136490,Dec-17,686844124,686844124,577742166,577742166
(주)선진,136490,Dec-18,917160519,917160519,780044524,780044524
(주)선진,136490,Dec-19,983329180,983329180,760691640,760691640
(주)성광벤드,14620,Dec-11,448577539,448577539,417086946,417086946
(주)성광벤드,14620,Dec-12,510735016,510735016,478788923,478788923
(주)성광벤드,14620,Dec-13,532880524,532880524,497634507,497634507
(주)성광벤드,14620,Dec-14,553410147,553410147,529398509,529398509
(주)성광벤드,14620,Dec-15,545752283,545752283,516204901,516204901
(주)성광벤드,14620,Dec-16,532224306,532224306,499171596,499171596
(주)성광벤드,14620,Dec-17,502479497,502479497,469214393,469214393
(주)성광벤드,14620,Dec-18,499748397,499748397,465282165,465282165
(주)성광벤드,14620,Dec-19,502049444,502049444,469901965,469901965
(주)성도이엔지,37350,Dec-11,351767614,351767614,159868517,159868517
(주)성도이엔지,37350,Dec-12,362033118,369711660,178102991,178102991
(주)성도이엔지,37350,Dec-13,367967391,367967391,199149787,199149787
(주)성도이엔지,37350,Dec-14,289648250,289648250,197136831,197136831
(주)성도이엔지,37350,Dec-15,305323678,305323678,200735440,200735440
(주)성도이엔지,37350,Dec-16,349749795,349749795,251528472,251528472
(주)성도이엔지,37350,Dec-17,328533571,328533571,283354128,283354128
(주)성도이엔지,37350,Dec-18,448829776,455461990,317227199,323859413
(주)성도이엔지,37350,Dec-19,519451891,519451891,357648351,357648351
(주)성안,11300,Dec-11,307479899,307479899,135050446,135050446
(주)성안,11300,Dec-12,298232459,298232459,126655835,126655835
(주)성안,11300,Dec-13,288273860,288273860,124589979,124589979
(주)성안,11300,Dec-14,262894960,262894960,118445160,118445160
(주)성안,11300,Dec-15,259934334,259934334,120889400,120889400
(주)성안,11300,Dec-16,256671843,256671843,127369179,127369179
(주)성안,11300,Dec-17,293390451,293390451,157758250,157758250
(주)성안,11300,Dec-18,306490119,288504484,162602155,162602155
(주)성안,11300,Dec-19,264791163,311376802,120958172,139681509
(주)성우하이텍,15750,Dec-11,2238625332,2238625332,1148125362,1148125362
(주)성우하이텍,15750,Dec-12,2259623106,2259623106,1121953553,1121953553
(주)성우하이텍,15750,Dec-13,2263358590,2263358590,1126081765,1126081765
(주)성우하이텍,15750,Dec-14,2612066830,2612066830,1379665178,1379665178
(주)성우하이텍,15750,Dec-15,3229104413,3229104413,1697475936,1697475936
(주)성우하이텍,15750,Dec-16,3445158804,3485874188,1801014162,1801014162
(주)성우하이텍,15750,Dec-17,3385206082,3385206082,1900200679,1900200679
(주)성우하이텍,15750,Dec-18,3317671247,3317671247,1937359976,1937359976
(주)성우하이텍,15750,Dec-19,3446277584,3465496851,1843989416,1843989416
(주)성창오토텍,80470,Dec-11,52162131,52162131,50954217,50954217
(주)성창오토텍,80470,Dec-12,72905833,93098541,52920005,52920005
(주)성창오토텍,80470,Dec-13,106695690,106695690,76017350,76017350
(주)성창오토텍,80470,Dec-14,112591960,112591960,79415631,79415631
(주)성창오토텍,80470,Dec-15,115469944,115469944,81533274,80629948
(주)성창오토텍,80470,Dec-16,117662521,117662521,78612541,78612541
(주)성창오토텍,80470,Dec-17,106028645,106028645,76426273,76426273
(주)성창오토텍,80470,Dec-18,109296757,109296757,77962580,77962580
(주)성창오토텍,80470,Dec-19,110875098,110875098,74400009,74400009
(주)세경하이테크,148150,Dec-19,206426561,206426561,163348809,163348809
(주)세동,53060,Dec-11,75284054,75284054,69452578,69452578
(주)세동,53060,Dec-12,93156349,93156349,87908162,87908162
(주)세동,53060,Dec-13,101433187,101433187,94785508,94785508
(주)세동,53060,Dec-14,125643592,125643592,116531116,116531116
(주)세동,53060,Dec-15,126126166,126126166,119898501,119898501
(주)세동,53060,Dec-16,127367858,127367858,116288035,116288035
(주)세동,53060,Dec-17,114492516,114492516,101220871,101220871
(주)세동,53060,Dec-18,124461800,124461800,108171021,108171021
(주)세동,53060,Dec-19,116302468,116302468,92138164,92138164
(주)세림비앤지,340440,Dec-19,,,,
(주)세보엠이씨,11560,Dec-11,130336341,130336341,129806410,129806410
(주)세보엠이씨,11560,Dec-12,117506548,117506548,114160973,114160973
(주)세보엠이씨,11560,Dec-13,130004221,130004221,122770295,122770295
(주)세보엠이씨,11560,Dec-14,169668000,169668000,158815970,158815970
(주)세보엠이씨,11560,Dec-15,161485346,161485346,149794511,149794511
(주)세보엠이씨,11560,Dec-16,208097427,208097427,196561202,196561202
(주)세보엠이씨,11560,Dec-17,257713994,257713994,245392317,245392317
(주)세보엠이씨,11560,Dec-18,246405813,246405813,238809722,238809722
(주)세보엠이씨,11560,Dec-19,289059467,289059467,284018839,284018839
(주)세아베스틸지주,1430,Dec-11,,,1999402385,1999402385
(주)세아베스틸지주,1430,Dec-12,,,2159086176,2159086176
(주)세아베스틸지주,1430,Dec-13,,,2209112063,2209112063
(주)세아베스틸지주,1430,Dec-14,,2429299409,2429299409,2424743838
(주)세아베스틸지주,1430,Dec-15,3593929795,3593929795,2482589543,2482589543
(주)세아베스틸지주,1430,Dec-16,3537087560,3537087560,2453702462,2453702462
(주)세아베스틸지주,1430,Dec-17,3590984649,3590984649,2485388745,2485388745
(주)세아베스틸지주,1430,Dec-18,3718893786,3718893786,2667885807,2667885807
(주)세아베스틸지주,1430,Dec-19,3576889161,3576889161,2606108194,2606108194
(주)세아제강,306200,Dec-18,,,1054118541,1054118541
(주)세아제강,306200,Dec-19,,,1028798817,1028798817
(주)세아제강지주,3030,Dec-11,1932618927,1932618927,1641639574,1641639574
(주)세아제강지주,3030,Dec-12,2030350314,,1682525725,1682525725
(주)세아제강지주,3030,Dec-13,1995560542,1995560542,1717961948,1717961948
(주)세아제강지주,3030,Dec-14,2285029617,2285029617,1735274282,1735274282
(주)세아제강지주,3030,Dec-15,2073851398,2073851398,1591178587,1591178587
(주)세아제강지주,3030,Dec-16,2169697077,2169697077,1690749290,1690749290
(주)세아제강지주,3030,Dec-17,2411700237,2411700237,1749525738,1749525738
(주)세아제강지주,3030,Dec-18,2445381294,2445381294,708156138,708156138
(주)세아제강지주,3030,Dec-19,2448548032,2448548032,710686272,710686272
(주)세아특수강,19440,Dec-11,474609645,474609645,420485906,420485906
(주)세아특수강,19440,Dec-12,484959468,484959468,434310725,434310725
(주)세아특수강,19440,Dec-13,486216680,486216680,436661795,436661795
(주)세아특수강,19440,Dec-14,530110210,530110210,461099393,461099393
(주)세아특수강,19440,Dec-15,500308874,500308874,428517231,428517231
(주)세아특수강,19440,Dec-16,516822970,516822970,420835195,420835195
(주)세아특수강,19440,Dec-17,527347713,527347713,429595375,429595375
(주)세아특수강,19440,Dec-18,500036175,500036175,409085510,409085510
(주)세아특수강,19440,Dec-19,573172966,573172966,453735614,453735614
(주)세아홀딩스,58650,Dec-11,3845130468,3845130468,1019398149,1019398149
(주)세아홀딩스,58650,Dec-12,4008794418,4008794418,1060446658,1060446658
(주)세아홀딩스,58650,Dec-13,3914700975,3914700975,959769610,959769610
(주)세아홀딩스,58650,Dec-14,4141073291,4141073291,969933027,969933027
(주)세아홀딩스,58650,Dec-15,5191468774,5191468774,980431299,980431299
(주)세아홀딩스,58650,Dec-16,5177866749,5177866749,985873936,985873936
(주)세아홀딩스,58650,Dec-17,5254771565,5254771565,1029729871,1029729871
(주)세아홀딩스,58650,Dec-18,5453865784,5453865784,1039184692,1039184692
(주)세아홀딩스,58650,Dec-19,5456657505,5456657505,1074470231,1074470231
(주)세우글로벌,13000,Dec-11,31195672,31195672,39776137,39776137
(주)세우글로벌,13000,Dec-12,32499611,32499611,40991889,40991889
(주)세우글로벌,13000,Dec-13,33460342,33460342,42403303,36845920
(주)세우글로벌,13000,Dec-14,36222786,36222786,39235194,39235194
(주)세우글로벌,13000,Dec-15,36979514,36979514,40904573,40904573
(주)세우글로벌,13000,Dec-16,39207914,39207914,43820764,43820764
(주)세우글로벌,13000,Dec-17,40346907,40346907,44036822,44036822
(주)세우글로벌,13000,Dec-18,43410663,43410663,45549136,45549136
(주)세우글로벌,13000,Dec-19,45520999,,46313652,45520999
(주)세운메디칼,100700,Dec-11,55131039,55131039,50819454,50819454
(주)세운메디칼,100700,Dec-12,56277534,56277534,51821898,51821898
(주)세운메디칼,100700,Dec-13,64641404,64641404,60360045,60360045
(주)세운메디칼,100700,Dec-14,72997007,72997007,67807719,67807719
(주)세운메디칼,100700,Dec-15,78636741,78636741,73014416,73014416
(주)세운메디칼,100700,Dec-16,85309919,85309919,82965195,82965195
(주)세운메디칼,100700,Dec-17,86062523,86062523,92164558,86687930
(주)세운메디칼,100700,Dec-18,96873412,96873412,92906533,92906533
(주)세운메디칼,100700,Dec-19,104471828,104471828,106208381,106208381
(주)세원물산,24830,Dec-11,,,260242489,260242489
(주)세원물산,24830,Dec-12,,,261082661,261082661
(주)세원물산,24830,Dec-13,,,205944350,205944350
(주)세원물산,24830,Dec-14,,,222915515,222915515
(주)세원물산,24830,Dec-15,,,253851087,253851087
(주)세원물산,24830,Dec-16,,,246443449,246443449
(주)세원물산,24830,Dec-17,,,252941769,252941769
(주)세원물산,24830,Dec-18,,,243011621,243011621
(주)세원물산,24830,Dec-19,,,284013793,284013793
(주)세원정공,21820,Jun-11,334739337,334739337,204918433,204918433
(주)세원정공,21820,Jun-12,429357512,429357512,218464800,218464800
(주)세원정공,21820,Jun-13,494928446,494928446,228191916,232588066
(주)세원정공,21820,Jun-14,540744180,540744180,245015370,245015370
(주)세원정공,21820,Jun-15,603983800,603983800,252817824,252817824
(주)세원정공,21820,Jun-16,662998502,662998502,263579072,263579072
(주)세원정공,21820,Jun-17,634556334,634556334,274144622,274144622
(주)세원정공,21820,Jun-18,663953668,663953668,268318643,268318643
(주)세원정공,21820,Jun-19,619489296,619489296,270396135,270396135
(주)세이브존아이앤씨,67830,Dec-11,525403825,525403825,528249301,528249301
(주)세이브존아이앤씨,67830,Dec-12,502882801,502882801,507092089,507092089
(주)세이브존아이앤씨,67830,Dec-13,510939100,510939100,516280230,516280230
(주)세이브존아이앤씨,67830,Dec-14,512623544,512623544,518836231,518836231
(주)세이브존아이앤씨,67830,Dec-15,527906656,527906656,534449706,534449706
(주)세이브존아이앤씨,67830,Dec-16,553360023,553360023,560797607,560797607
(주)세이브존아이앤씨,67830,Dec-17,562561981,562561981,561656065,561656065
(주)세이브존아이앤씨,67830,Dec-18,575796681,575796681,574690418,574690418
(주)세이브존아이앤씨,67830,Dec-19,579249830,,578221234,579249830
(주)세종메디칼,258830,Dec-18,46378114,46378114,46102466,46102466
(주)세종메디칼,258830,Dec-19,49484741,49484741,49360169,49360169
(주)세중,39310,Dec-11,132382343,132382343,100254809,100254809
(주)세중,39310,Dec-12,140223436,140223436,104834926,104834926
(주)세중,39310,Dec-13,135976197,135976197,95752314,95752314
(주)세중,39310,Dec-14,148046477,148046477,96214354,96214354
(주)세중,39310,Dec-15,132721734,132721734,93665112,93665112
(주)세중,39310,Dec-16,147817967,147817967,93193103,93193103
(주)세중,39310,Dec-17,115681226,115681226,70970986,70970986
