회사명,거래소코드,회계년도,매출액(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),재고자산(IFRS개별)
(주)나노신소재,121600,Dec-19,48892961,37755144,48892961,37755144
(주)나노엔텍,39860,Dec-11,13153879,3783762,13088091,3772253
(주)나노엔텍,39860,Dec-12,13435035,4708962,13561450,4579595
(주)나노엔텍,39860,Dec-13,19084457,4879289,19071599,4495255
(주)나노엔텍,39860,Dec-14,19498657,5547893,20255673,4361249
(주)나노엔텍,39860,Dec-15,24839316,5775124,18652444,3373488
(주)나노엔텍,39860,Dec-16,22205895,6556793,19928840,5387906
(주)나노엔텍,39860,Dec-17,23809593,5903314,22133358,5736380
(주)나노엔텍,39860,Dec-18,25796821,6277557,24871160,5679161
(주)나노엔텍,39860,Dec-19,26255836,6865258,25099090,5753842
(주)나무가,190510,Dec-15,403847036,34456731,330071994,1531151
(주)나무가,190510,Dec-16,292613003,26925230,189575941,931885
(주)나무가,190510,Dec-17,257564977,26473649,169353908,284743
(주)나무가,190510,Dec-18,312824892,10307124,199656907,209426
(주)나무가,190510,Dec-19,362063863,40166469,275379664,8877165
(주)나스미디어,89600,Dec-13,,,24754414,0
(주)나스미디어,89600,Dec-14,,,29855317,0
(주)나스미디어,89600,Dec-15,,,45490455,0
(주)나스미디어,89600,Dec-16,69943009,0,61749724,0
(주)나스미디어,89600,Dec-17,120275391,0,84283178,0
(주)나스미디어,89600,Dec-18,106607030,0,71877991,0
(주)나스미디어,89600,Dec-19,117006838,0,78372579,0
(주)나이벡,138610,Dec-11,,,2702416,643088
(주)나이벡,138610,Dec-12,,,3875799,609893
(주)나이벡,138610,Dec-13,,,2271977,956968
(주)나이벡,138610,Dec-14,,,4786118,954087
(주)나이벡,138610,Dec-15,,,4173528,1235586
(주)나이벡,138610,Dec-16,,,4804232,1729827
(주)나이벡,138610,Dec-17,,,6302575,2410746
(주)나이벡,138610,Dec-18,,,5207877,2543370
(주)나이벡,138610,Dec-19,,,9287488,3456755
(주)나이스디앤비,130580,Dec-11,,,17447086,0
(주)나이스디앤비,130580,Dec-12,,,19285428,0
(주)나이스디앤비,130580,Dec-13,,,19592150,0
(주)나이스디앤비,130580,Dec-14,,,21139275,0
(주)나이스디앤비,130580,Dec-15,25675101,7672,23685546,0
(주)나이스디앤비,130580,Dec-16,33964917,1540,24018056,0
(주)나이스디앤비,130580,Dec-17,42282947,2397,32327045,0
(주)나이스디앤비,130580,Dec-18,52040929,1426,42167015,0
(주)나이스디앤비,130580,Dec-19,77330430,1426,50280560,0
(주)나이스홀딩스,34310,Dec-11,194810015,1694751,27906675,0
(주)나이스홀딩스,34310,Dec-12,211902144,2269950,32479387,0
(주)나이스홀딩스,34310,Dec-13,754166289,6825374,24585959,0
(주)나이스홀딩스,34310,Dec-14,936827214,33160441,24855128,0
(주)나이스홀딩스,34310,Dec-15,1090840202,45655382,30358130,0
(주)나이스홀딩스,34310,Dec-16,1346411434,51029234,33693212,0
(주)나이스홀딩스,34310,Dec-17,1450068987,65662108,37458486,0
(주)나이스홀딩스,34310,Dec-18,1611892148,99030907,40325277,0
(주)나이스홀딩스,34310,Dec-19,1877743691,81845667,44669568,0
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,22590739,302410988,22590739
(주)남선알미늄,8350,Dec-12,,,308547177,17668291
(주)남선알미늄,8350,Dec-13,,,353378515,18214824
(주)남선알미늄,8350,Dec-14,,,341293036,21400097
(주)남선알미늄,8350,Dec-15,,,350317585,46255223
(주)남선알미늄,8350,Dec-16,,,400734305,42702810
(주)남선알미늄,8350,Dec-17,,,400667879,24433168
(주)남선알미늄,8350,Dec-18,347834921,16883921,347834921,16883921
(주)남선알미늄,8350,Dec-19,324782177,16737678,324782177,16737678
(주)남성,4270,Dec-11,66156225,23448585,55212184,190298
(주)남성,4270,Dec-12,68020409,20882229,55616541,143394
(주)남성,4270,Dec-13,73072002,17409498,56628063,160475
(주)남성,4270,Dec-14,69059783,21920909,59274363,220342
(주)남성,4270,Dec-15,75864783,24875363,62237269,347163
(주)남성,4270,Dec-16,83724292,29452745,70870441,311378
(주)남성,4270,Dec-17,91991880,29040810,78335735,331980
(주)남성,4270,Dec-18,83251810,27135875,63605003,445596
(주)남성,4270,Dec-19,72953026,31945482,57819890,226185
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,4378662
(주)내츄럴엔도텍,168330,Dec-14,,,124067457,10925603
(주)내츄럴엔도텍,168330,Dec-15,44506401,5521299,44506401,5521299
(주)내츄럴엔도텍,168330,Dec-16,6556020,6377994,6556020,6377994
(주)내츄럴엔도텍,168330,Dec-17,9238808,9523786,9238808,9345986
(주)내츄럴엔도텍,168330,Dec-18,8928362,5352584,8892649,4988582
(주)내츄럴엔도텍,168330,Dec-19,6580460,2508137,6615116,2262110
(주)네오리진,94860,Dec-11,42947694,8412741,23311768,4613238
(주)네오리진,94860,Dec-12,,,24667502,4725952
(주)네오리진,94860,Dec-13,,,41569623,4317225
(주)네오리진,94860,Dec-14,,,34582751,1951288
(주)네오리진,94860,Dec-15,,,12413198,1394665
(주)네오리진,94860,Dec-16,,,10654596,838906
(주)네오리진,94860,Dec-17,9263380,1145684,9032026,865579
(주)네오리진,94860,Dec-18,,,9064462,1173618
(주)네오리진,94860,Dec-19,,,11270250,595205
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,4876962,25334754,4385704
(주)네오오토,212560,Dec-15,,,115393747,5183624
(주)네오오토,212560,Dec-16,,,140544448,6729152
(주)네오오토,212560,Dec-17,,,128249343,7812998
(주)네오오토,212560,Dec-18,,,115243742,8121878
(주)네오오토,212560,Dec-19,,,118441501,7791137
(주)네오위즈,95660,Dec-11,667748340,451515,592103340,0
(주)네오위즈,95660,Dec-12,674589550,58859,588447125,0
(주)네오위즈,95660,Dec-13,442897817,295585,371656266,0
(주)네오위즈,95660,Dec-14,201029653,253894,139550248,0
(주)네오위즈,95660,Dec-15,190070606,8231,125990929,0
(주)네오위즈,95660,Dec-16,191038418,5127,117653566,0
(주)네오위즈,95660,Dec-17,174045348,10523,106849588,0
(주)네오위즈,95660,Dec-18,215490230,14492,155574255,0
(주)네오위즈,95660,Dec-19,254498033,23381,202617148,10708
(주)네오위즈홀딩스,42420,Dec-11,727227250,544399,13097599,61406
(주)네오위즈홀딩스,42420,Dec-12,742971136,397844,19093083,89009
(주)네오위즈홀딩스,42420,Dec-13,512084970,414118,3582577,83004
(주)네오위즈홀딩스,42420,Dec-14,262205577,330905,1582089,68145
(주)네오위즈홀딩스,42420,Dec-15,199471968,81897,634975,65469
(주)네오위즈홀딩스,42420,Dec-16,201698095,60218,543311,54969
(주)네오위즈홀딩스,42420,Dec-17,184864190,64564,551698,52810
(주)네오위즈홀딩스,42420,Dec-18,228327081,72074,693917,51870
(주)네오위즈홀딩스,42420,Dec-19,253948130,69190,1860715,45809
(주)네오크레마,311390,Dec-19,19776649,7195911,18448423,6232997
(주)네오티스,85910,Dec-11,,,29184036,3203537
(주)네오티스,85910,Dec-12,,,34980811,3922391
(주)네오티스,85910,Dec-13,36116964,3752685,36283655,3379172
(주)네오티스,85910,Dec-14,37658799,4258042,37658799,3626187
(주)네오티스,85910,Dec-15,35730680,4588946,35730680,4058755
(주)네오티스,85910,Dec-16,40161938,5041740,40161938,4299678
(주)네오티스,85910,Dec-17,43473210,4541748,43473210,3779620
(주)네오티스,85910,Dec-18,45195339,6245683,45195339,5315220
(주)네오티스,85910,Dec-19,42409365,5267828,42566577,4706137
(주)네오팜,92730,Dec-11,,,16944305,1506742
(주)네오팜,92730,Dec-12,,,18774372,2125351
(주)네오팜,92730,Dec-13,,,20137821,2605413
(주)네오팜,92730,Dec-14,,,25602822,2847033
(주)네오팜,92730,Dec-15,,,35964570,4245175
(주)네오팜,92730,Dec-16,42368623,4156603,42257057,3972131
(주)네오팜,92730,Dec-17,53633507,4843618,53553213,4777494
(주)네오팜,92730,Dec-18,66274582,6844171,66336414,6625564
(주)네오팜,92730,Dec-19,83240333,5840464,83586492,5199580
(주)네오펙트,290660,Dec-18,5653093,2210544,4556630,1104076
(주)네오펙트,290660,Dec-19,12311251,2741235,5240117,939074
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,87839
(주)네이블커뮤니케이션즈,153460,Dec-13,,,21933881,1106727
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,667242,23815420,667242
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,94154
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,642128
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,1409660
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,621850
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,76250
(주)네이처셀,7390,Dec-11,,,22793853,6248126
(주)네이처셀,7390,Dec-12,,,27205250,6023763
(주)네이처셀,7390,Dec-13,,,29208214,4829731
(주)네이처셀,7390,Dec-14,,,25355151,4516689
(주)네이처셀,7390,Dec-15,,,30553552,4408145
(주)네이처셀,7390,Dec-16,,,26787767,5660744
(주)네이처셀,7390,Dec-17,,,27215252,4724717
(주)네이처셀,7390,Dec-18,,,26715298,3203956
(주)네이처셀,7390,Dec-19,,,23072026,3138708
(주)네패스,33640,Dec-11,276089822,17673601,215792824,12414952
(주)네패스,33640,Dec-12,290541326,19757411,257273977,16536155
(주)네패스,33640,Dec-13,364128942,25082399,229529877,11564614
(주)네패스,33640,Dec-14,328792875,16015638,191486707,10184487
(주)네패스,33640,Dec-15,279220555,14938559,219352855,10388643
(주)네패스,33640,Dec-16,254535006,9341156,223644590,7171671
(주)네패스,33640,Dec-17,285034101,8960470,261721389,6983022
(주)네패스,33640,Dec-18,273317888,7513570,267505341,7098710
(주)네패스,33640,Dec-19,356317076,15171237,343577304,12801688
(주)넥센,5720,Dec-11,281033576,38906089,239883610,25204411
(주)넥센,5720,Dec-12,285150563,34756760,218800500,21302660
(주)넥센,5720,Dec-13,379858452,33740637,223755894,21064655
(주)넥센,5720,Dec-14,354340603,25716177,214828028,16133618
(주)넥센,5720,Dec-15,306141351,23112963,193901062,14963832
(주)넥센,5720,Dec-16,321408358,23785757,192727587,15642526
(주)넥센,5720,Dec-17,314030027,24690619,212026557,16120626
(주)넥센,5720,Dec-18,1360025189,333069045,341728815,18686910
(주)넥센,5720,Dec-19,2291341654,408595106,352221398,15151770
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,6279887
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,9267239
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,7313031
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,7941014
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,7690838
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,7156008
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,5647335
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,18670050
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,8215584
(주)넥스트아이,137940,Dec-11,,,17766393,1873175
(주)넥스트아이,137940,Dec-12,25700825,1729562,23002665,1642330
(주)넥스트아이,137940,Dec-13,27906402,482797,23926935,395419
(주)넥스트아이,137940,Dec-14,29162012,427428,26827608,421318
(주)넥스트아이,137940,Dec-15,26565766,972583,23004561,944836
(주)넥스트아이,137940,Dec-16,39439948,1964597,22779239,1472660
(주)넥스트아이,137940,Dec-17,59482937,5551046,26394171,1185309
(주)넥스트아이,137940,Dec-18,87218818,7582942,26390218,1276727
(주)넥스트아이,137940,Dec-19,87989318,3620806,24578616,1016921
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,0,54388887,0
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,0,76567592,0
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,0,103941613,0
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,66103,57004350,18140
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,200059,87625568,48717
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,512829,65461700,44401
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,0
(주)넥슨게임즈,225570,Dec-18,,,23584094,0
(주)넥슨게임즈,225570,Dec-19,,,28498282,0
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,0,7345180,0
(주)넵튠,217270,Dec-17,20528450,1974,7112477,0
(주)넵튠,217270,Dec-18,18174243,854,6580514,0
(주)넵튠,217270,Dec-19,18037054,646,7858331,0
(주)노랑풍선,104620,Dec-19,76779803,1096847,75861593,1096847
(주)노루페인트,90350,Dec-11,387059408,46568604,360300788,40762193
(주)노루페인트,90350,Dec-12,418644745,53201534,388476033,47012195
(주)노루페인트,90350,Dec-13,433477073,53294151,397752527,44426879
(주)노루페인트,90350,Dec-14,458147572,52303959,415584075,44316529
(주)노루페인트,90350,Dec-15,461646501,58441580,419623762,49888793
(주)노루페인트,90350,Dec-16,478935529,49063932,432008469,40522642
(주)노루페인트,90350,Dec-17,551409798,57148635,479767969,44158208
(주)노루페인트,90350,Dec-18,614726256,60365063,537142428,45543899
(주)노루페인트,90350,Dec-19,647452120,69994145,564410946,54036195
(주)노루홀딩스,320,Dec-11,547974061,72502529,24611009,0
(주)노루홀딩스,320,Dec-12,585634923,79669333,25779927,0
(주)노루홀딩스,320,Dec-13,613234216,79768551,39806209,0
(주)노루홀딩스,320,Dec-14,669995655,79697798,35964059,0
(주)노루홀딩스,320,Dec-15,683481222,87006244,34672425,0
(주)노루홀딩스,320,Dec-16,690144458,77058659,81209820,0
(주)노루홀딩스,320,Dec-17,771302006,80975312,42261655,0
(주)노루홀딩스,320,Dec-18,835993399,85182895,32516984,0
(주)노루홀딩스,320,Dec-19,884292309,96523789,29788835,0
(주)노바렉스,194700,Dec-18,107311222,13209993,107299812,13196383
(주)노바렉스,194700,Dec-19,159100863,25579645,159077916,25598232
(주)노바텍,285490,Dec-18,25883507,1532552,25865920,1445385
(주)노바텍,285490,Dec-19,26133499,2795193,24833626,1851909
(주)노블엠앤비,106520,Dec-12,85612148,3347412,83617749,3347412
(주)노블엠앤비,106520,Dec-13,153755286,10581806,152712125,10581806
(주)노블엠앤비,106520,Dec-14,77158349,8776940,77158349,8776940
(주)노블엠앤비,106520,Dec-15,70713722,11644177,64856256,9163563
(주)노블엠앤비,106520,Dec-16,63662855,9553098,52251867,7771135
(주)노블엠앤비,106520,Dec-17,60316673,9921412,55483850,7560899
(주)노블엠앤비,106520,Dec-18,64349679,9132612,58748007,5537991
(주)노블엠앤비,106520,Dec-19,75340573,13471018,64600882,12249776
(주)노터스,278650,Dec-19,46039645,1097559,32452769,238343
(주)녹십자,6280,Dec-11,767911771,198108742,698866474,184001383
(주)녹십자,6280,Dec-12,811774313,210726656,715596640,197114313
(주)녹십자,6280,Dec-13,888168207,250016324,793754169,234554976
(주)녹십자,6280,Dec-14,975327106,298396344,854258393,279718487
(주)녹십자,6280,Dec-15,1047812247,324730944,912910940,302826358
(주)녹십자,6280,Dec-16,1197903918,320752651,1033113771,302383202
(주)녹십자,6280,Dec-17,1287916286,381267192,1098478748,360952862
(주)녹십자,6280,Dec-18,1334877810,386925117,1141422783,364150880
(주)녹십자,6280,Dec-19,1369709727,406556726,1146093542,382240182
(주)녹십자엠에스,142280,Dec-14,,,81334576,13280117
(주)녹십자엠에스,142280,Dec-15,89298322,18502323,89301322,16226976
(주)녹십자엠에스,142280,Dec-16,86162555,13948693,86162555,12529200
(주)녹십자엠에스,142280,Dec-17,98389224,13467906,98107431,11278442
(주)녹십자엠에스,142280,Dec-18,86321905,12043183,86321685,9736281
(주)녹십자엠에스,142280,Dec-19,94085373,11576688,94084564,9183191
(주)녹십자웰빙,234690,Dec-19,,,66937567,11190534
(주)녹십자홀딩스,5250,Dec-11,817952804,209574053,34013200,0
(주)녹십자홀딩스,5250,Dec-12,856575203,222646639,30842528,0
(주)녹십자홀딩스,5250,Dec-13,938298393,279214609,34467648,0
(주)녹십자홀딩스,5250,Dec-14,1044768160,428148098,36775636,105713850
(주)녹십자홀딩스,5250,Dec-15,1132876997,523637729,47791895,162651756
(주)녹십자홀딩스,5250,Dec-16,1354466206,487815352,98335182,123288280
(주)녹십자홀딩스,5250,Dec-17,1465489007,496476840,115366471,67384538
(주)녹십자홀딩스,5250,Dec-18,1548714795,431503780,140083966,584771
(주)녹십자홀딩스,5250,Dec-19,1524799074,453774182,63553295,0
(주)녹원씨엔아이,65560,Dec-11,31094117,638573,27504233,571828
(주)녹원씨엔아이,65560,Dec-12,27705495,299760,18312284,141921
(주)녹원씨엔아이,65560,Dec-13,15090112,260494,12938738,260494
(주)녹원씨엔아이,65560,Dec-14,5068245,1945996,3251585,307961
(주)녹원씨엔아이,65560,Dec-15,7329185,742457,7489388,520321
(주)녹원씨엔아이,65560,Dec-16,3875841,349704,3875841,349704
(주)녹원씨엔아이,65560,Dec-17,22075102,4270748,4347268,121005
(주)녹원씨엔아이,65560,Dec-18,76356153,7092811,31693454,3751906
(주)녹원씨엔아이,65560,Dec-19,62274838,7370506,30113118,3210215
(주)농심,4370,Dec-11,2170883423,154131635,1970686353,128537180
(주)농심,4370,Dec-12,2175710560,149764368,1958917740,120837215
(주)농심,4370,Dec-13,2086651379,157192300,1870807165,129420832
(주)농심,4370,Dec-14,2041702670,173038909,1801320197,139018681
(주)농심,4370,Dec-15,2181623581,172989713,1878665375,133903924
(주)농심,4370,Dec-16,2217015272,169177643,1862187459,124482725
(주)농심,4370,Dec-17,2208260640,172014293,1855364121,124994176
(주)농심,4370,Dec-18,2236436215,202442162,1857814054,148760156
(주)농심,4370,Dec-19,2343942952,208388986,1905694049,148859665
(주)농심홀딩스,72710,Dec-11,323877236,34736525,19810280,0
(주)농심홀딩스,72710,Dec-12,314201314,32802888,19995280,0
(주)농심홀딩스,72710,Dec-13,357018441,44617851,19995280,0
(주)농심홀딩스,72710,Dec-14,387375241,52644640,20135280,0
(주)농심홀딩스,72710,Dec-15,449116217,52377550,17035280,0
(주)농심홀딩스,72710,Dec-16,497827569,55075518,19090280,0
(주)농심홀딩스,72710,Dec-17,496615431,53300875,19090280,0
(주)농심홀딩스,72710,Dec-18,543242596,67802831,18121130,0
(주)농심홀딩스,72710,Dec-19,536687272,73634436,18121130,0
(주)누리플랜,69140,Dec-11,59455540,3001751,59649314,3001751
(주)누리플랜,69140,Dec-12,45093612,3305212,44832148,3305212
(주)누리플랜,69140,Dec-13,39376335,1714323,39376335,1714323
(주)누리플랜,69140,Dec-14,,,30610605,1337252
(주)누리플랜,69140,Dec-15,,,32142752,1432409
(주)누리플랜,69140,Dec-16,,,34411741,1186661
(주)누리플랜,69140,Dec-17,35622763,705650,34578601,686545
